time,side,ticker_id,mv_dn_composite_labels,price_drift_1_df005,dist_upper_bb_50_2.5_df055,price_drift_5_df005,joint_fall_flag_5_5_df042
2009-03-26 00:00:00+00,SHORT,2938,0.5586171584723439,0.002232143,-0.018771082,0.053166535,0.0
2009-04-02 00:00:00+00,SHORT,1840,1.0,0.012229539,-0.016426183,0.011595111,0.0
2009-04-03 00:00:00+00,SHORT,4128,0.9444444444444444,0.0029809843,-0.0026362839,0.02339742,0.0
2009-04-03 00:00:00+00,SHORT,959,0.8,0.0011025359,-0.013904906,0.071386434,0.0
2009-04-06 00:00:00+00,SHORT,4128,0.8888888888888888,-0.0068754773,-0.015035882,0.032266293,0.0
2009-04-13 00:00:00+00,SHORT,3882,0.0,-0.00770077,-0.020683808,0.023062382,0.0
2009-04-17 00:00:00+00,SHORT,2554,0.208228898593501,-0.0071456847,-0.020767944,0.010902766,0.0
2009-04-17 00:00:00+00,SHORT,1514,1.0,0.0010131713,-9.2886604E-4,0.038360484,0.0
2009-05-06 00:00:00+00,SHORT,401,0.8888888888888888,-0.007263123,-0.018366057,0.03976487,0.0
2009-05-06 00:00:00+00,SHORT,3684,0.9333333333333333,7.863696E-4,0.0017865908,0.04203057,0.0
2009-05-07 00:00:00+00,SHORT,2408,0.0,0.0016,0.008734395,0.07008547,0.0
2009-05-11 00:00:00+00,SHORT,2408,0.0,-0.012925969,-0.004149476,0.03874691,0.0
2009-05-11 00:00:00+00,SHORT,1848,0.384514795927521,-0.007937548,-0.022191364,0.012483374,0.0
2009-05-12 00:00:00+00,SHORT,2408,0.0,0.008333334,-0.004474499,0.0075337035,0.0
2009-05-12 00:00:00+00,SHORT,2497,1.0,0.0036731707,0.0015974831,0.047048993,0.0
2009-05-12 00:00:00+00,SHORT,522,0.34450732941224566,-0.005969875,-0.01995574,0.027532516,0.0
2009-05-12 00:00:00+00,SHORT,897,0.0,0.007534117,-0.021599121,0.058425676,0.0
2009-05-19 00:00:00+00,SHORT,2971,0.20319108832695904,-0.0059209443,-0.019952958,0.011390698,0.0
2009-05-20 00:00:00+00,SHORT,753,0.5691662573289723,-0.001961746,-0.009215382,0.055361077,0.0
2009-06-02 00:00:00+00,SHORT,2137,0.21062715204263582,0.0076670134,-0.011342023,0.02510984,0.0
2009-06-02 00:00:00+00,SHORT,2159,0.5477462618066791,-0.014957265,-0.013145894,0.018109541,0.0
2009-06-02 00:00:00+00,SHORT,2643,1.0,0.006013229,-0.02229115,0.0310189,0.0
2009-06-02 00:00:00+00,SHORT,900,0.47765372063125094,-0.0050301813,-0.0161704,0.0063085062,0.0
2009-06-02 00:00:00+00,SHORT,3179,1.0,0.0070140283,-0.0135732405,0.033241946,0.0
2009-06-02 00:00:00+00,SHORT,1185,0.9523809523809523,-0.015345269,-0.024631685,0.029411765,0.0
2009-06-02 00:00:00+00,SHORT,3645,0.4100003476466659,-0.0048879837,-0.009691097,0.034731045,0.0
2009-06-02 00:00:00+00,SHORT,3831,1.0,0.004708256,-0.016547598,0.066202715,0.0
2009-06-03 00:00:00+00,SHORT,2391,1.0,0.010102683,0.011959097,0.05482532,0.0
2009-06-03 00:00:00+00,SHORT,3645,0.35820042281193587,-0.0032746622,-0.016075298,0.024400504,0.0
2009-06-04 00:00:00+00,SHORT,2159,0.42089726460114796,0.010993844,-0.022120379,0.02041722,0.0
2009-06-04 00:00:00+00,SHORT,2391,0.95,-0.012297098,-0.006743634,0.036297955,0.0
2009-06-04 00:00:00+00,SHORT,3994,0.6146542421439036,4.1649313E-4,-0.01596796,0.06283186,0.0
2009-06-05 00:00:00+00,SHORT,2391,0.9,-0.0061420985,-0.018023748,0.0149177825,0.0
2009-06-05 00:00:00+00,SHORT,1677,0.46513620577991255,0.009171437,-0.007825117,0.06492342,0.0
2009-06-05 00:00:00+00,SHORT,1678,0.6350932680613418,0.009175979,-0.007822253,0.06492822,0.0
2009-06-05 00:00:00+00,SHORT,1939,0.9333333333333333,-0.0030895984,-0.018720191,0.054753475,0.0
2009-06-09 00:00:00+00,SHORT,2710,0.0,0.004640938,-0.0061946334,0.024919013,0.0
2009-06-10 00:00:00+00,SHORT,2064,1.0,-0.0027339004,-0.01969965,0.03532009,0.0
2009-06-10 00:00:00+00,SHORT,2226,0.1282365224947178,-0.00915751,-0.02108098,0.04980595,0.0
2009-06-10 00:00:00+00,SHORT,220,0.0,-0.0056270096,-0.023539936,0.010620915,0.0
2009-06-10 00:00:00+00,SHORT,2710,0.9090909090909091,-0.01434476,-0.023746325,0.03948718,0.0
2009-06-10 00:00:00+00,SHORT,2720,1.0,-0.0031397175,-0.021770671,0.05016538,0.0
2009-06-10 00:00:00+00,SHORT,2923,0.7894736842105263,0.0072332732,-0.024343418,0.014571949,0.0
2009-06-11 00:00:00+00,SHORT,234,0.7142857142857143,0.01254974,-0.024493527,0.02288188,0.0
2009-06-11 00:00:00+00,SHORT,475,1.0,-0.004561455,-0.0118417535,0.042161334,0.0
2009-06-11 00:00:00+00,SHORT,2042,0.0,0.007716871,-0.0075235735,0.034416825,0.0
2009-06-12 00:00:00+00,SHORT,1139,0.8888888888888888,-0.0011034505,-0.021138055,0.013169742,0.0
2009-06-12 00:00:00+00,SHORT,3381,0.004158021242494413,0.0087241,0.004971478,0.05956472,0.0
2009-06-12 00:00:00+00,SHORT,3702,0.12640864236945115,2.0521239E-4,-0.00358598,0.020305632,0.0
2009-06-12 00:00:00+00,SHORT,2042,0.0,0.0055452865,-0.010243848,0.028355388,0.0
2009-06-16 00:00:00+00,SHORT,1715,0.0,0.011218661,-0.014596664,0.069395274,0.0
2009-06-18 00:00:00+00,SHORT,1715,0.0,-0.002467877,-0.023475438,0.03854945,0.0
2009-06-26 00:00:00+00,SHORT,558,0.0,0.0033508856,-0.007230397,0.018464528,0.0
2009-06-26 00:00:00+00,SHORT,1631,0.0,-0.007518797,-0.023539793,0.010633773,0.0
2009-06-29 00:00:00+00,SHORT,858,0.9411764705882353,-0.006344558,-0.012913623,0.023115577,0.0
2009-06-29 00:00:00+00,SHORT,1205,0.0,0.011131245,-0.021956487,0.043269232,0.0
2009-06-30 00:00:00+00,SHORT,4034,0.5986282639873458,-8.3333335E-4,-0.007627991,0.064831264,0.0
2009-07-01 00:00:00+00,SHORT,4153,0.0,0.0074605453,-0.00950647,0.045251563,0.0
2009-07-01 00:00:00+00,SHORT,2938,0.0,0.010665973,-0.015320255,0.031050956,0.0
2009-07-06 00:00:00+00,SHORT,1308,0.0,0.007162041,-0.024700424,0.017179023,0.0
2009-07-07 00:00:00+00,SHORT,1171,0.3542035516468652,0.00818235,0.008484454,0.045243386,0.0
2009-07-22 00:00:00+00,SHORT,2421,0.0,-0.011125655,-3.984861E-5,0.05849387,0.0
2009-07-22 00:00:00+00,SHORT,3137,0.7271842873002874,0.009795749,-0.01701755,0.051888842,0.0
2009-07-22 00:00:00+00,SHORT,1092,0.46235879767537136,0.0043887147,-0.023402782,0.045521293,0.0
2009-07-23 00:00:00+00,SHORT,3907,0.0,-0.0013506669,-0.022091193,0.04616201,0.0
2009-07-24 00:00:00+00,SHORT,50,0.6510610595830059,0.002430872,-0.00794967,0.04564184,0.0
2009-07-24 00:00:00+00,SHORT,395,0.0,0.0020373515,-0.010848044,0.05280057,0.0
2009-07-24 00:00:00+00,SHORT,3343,0.358249258542939,-0.008918618,-0.0150953485,0.052071005,0.0
2009-07-24 00:00:00+00,SHORT,1361,0.9557567681548648,0.007586526,2.0904768E-4,0.058730066,0.0
2009-07-24 00:00:00+00,SHORT,3851,0.0,-0.0023889155,-0.024272904,0.04087737,0.0
2009-07-27 00:00:00+00,SHORT,50,0.4855814964197588,-0.009093665,-0.021209804,0.020287141,0.0
2009-07-27 00:00:00+00,SHORT,4164,0.3960386041669238,0.012459371,-0.013468561,0.024109589,0.0
2009-07-27 00:00:00+00,SHORT,502,0.2693829199315402,-0.0035800056,-0.013329034,0.061200332,0.0
2009-07-27 00:00:00+00,SHORT,2710,0.0,0.0062444247,-0.013819928,0.052975494,0.0
2009-07-27 00:00:00+00,SHORT,713,0.4696381754174367,-0.0054200543,-0.0139766345,0.029659318,0.0
2009-07-27 00:00:00+00,SHORT,2961,0.4796427510895864,-0.004134672,-0.0030371568,0.043962847,0.0
2009-07-27 00:00:00+00,SHORT,920,0.20128873585270618,-0.014847009,-0.015792683,0.013098927,0.0
2009-07-27 00:00:00+00,SHORT,1235,0.48781876218391707,0.0033404191,-0.019958854,0.059653625,0.0
2009-07-27 00:00:00+00,SHORT,3343,0.30097971751920616,7.4990623E-4,-0.020223645,0.025749423,0.0
2009-07-27 00:00:00+00,SHORT,1853,0.4032546614858965,-0.0019526483,0.0060323165,0.06734534,0.0
2009-07-28 00:00:00+00,SHORT,4122,0.3812815454143792,-0.009093971,-0.013013805,0.04734781,0.0
2009-07-28 00:00:00+00,SHORT,4224,0.2105686254604566,0.009948269,-0.015772609,0.040590405,0.0
2009-07-28 00:00:00+00,SHORT,2898,0.3943294598628252,-0.0149043305,-0.011238987,0.040638298,0.0
2009-07-28 00:00:00+00,SHORT,2930,0.5401946529187488,0.0025231286,-0.013130699,0.049757816,0.0
2009-07-28 00:00:00+00,SHORT,1288,0.41660849905650704,0.00896861,0.007402258,0.058248915,0.0
2009-07-28 00:00:00+00,SHORT,3343,0.28940976039301264,0.0033720494,-0.021465147,0.02448355,0.0
2009-07-28 00:00:00+00,SHORT,1853,0.35238400655994917,0.005869406,0.0013519587,0.06554404,0.0
2009-07-29 00:00:00+00,SHORT,4122,0.2931601147044104,0.002039429,-0.014267164,0.022191402,0.0
2009-07-29 00:00:00+00,SHORT,69,0.5074573758887958,-0.012532134,-0.01823771,0.042755343,0.0
2009-07-29 00:00:00+00,SHORT,1853,0.24175135131216696,-0.015317286,-0.021402748,0.03979461,0.0
2009-07-30 00:00:00+00,SHORT,183,0.2996541842484585,0.0014695077,-0.019680243,0.010378058,0.0
2009-07-30 00:00:00+00,SHORT,2262,0.7444786131863985,0.004297994,-0.022786805,0.022462077,0.0
2009-07-30 00:00:00+00,SHORT,2979,1.0,0.0019600855,-0.019819664,0.019398114,0.0
2009-07-30 00:00:00+00,SHORT,4059,0.6746290020995801,0.010318949,0.004370379,0.033258714,0.0
2009-07-31 00:00:00+00,SHORT,183,0.38241880172023907,0.012472487,-0.019933825,0.04624716,0.0
2009-07-31 00:00:00+00,SHORT,221,1.0,0.0024236548,-0.010339878,0.03348326,0.0
2009-07-31 00:00:00+00,SHORT,3456,0.9285714285714286,0.0023837902,3.2073306E-4,0.032516282,0.0
2009-07-31 00:00:00+00,SHORT,3702,0.4171753853151714,0.009844756,-0.0062095737,0.05938431,0.0
2009-07-31 00:00:00+00,SHORT,4059,0.6269533919276109,-0.0074280407,-0.008252505,0.018095238,0.0
2009-08-03 00:00:00+00,SHORT,221,0.8,4.83559E-4,-0.018328413,0.04759494,0.0
2009-08-03 00:00:00+00,SHORT,1108,0.6388287427642474,0.011289936,-0.024522651,0.005253104,0.0
2009-08-03 00:00:00+00,SHORT,3456,0.8571428571428572,0.0047502974,-6.1526586E-4,0.047055837,0.0
2009-08-03 00:00:00+00,SHORT,3646,0.09464227615207747,0.0,-0.006461292,0.01943551,0.0
2009-08-03 00:00:00+00,SHORT,3702,0.4695422035740005,0.0044994378,-0.0059961155,0.04853229,0.0
2009-08-03 00:00:00+00,SHORT,4059,0.5971883111728462,-0.0012472715,-0.013922784,0.03322581,0.0
2009-08-04 00:00:00+00,SHORT,212,0.0,-0.014040114,-0.023848975,0.026245154,0.0
2009-08-04 00:00:00+00,SHORT,498,0.0,-0.006182221,-0.018165207,0.06928352,0.0
2009-08-04 00:00:00+00,SHORT,555,0.3538809990333524,-0.0037306107,-0.003942497,0.062172912,0.0
2009-08-04 00:00:00+00,SHORT,3273,0.30044433426799183,0.008015957,-0.0074509108,0.030606387,0.0
2009-08-04 00:00:00+00,SHORT,1328,0.46019129497874167,-3.3255736E-4,0.0062183,0.04375,0.0
2009-08-04 00:00:00+00,SHORT,3646,0.1450588649574917,0.0015243902,-0.009213205,0.029390555,0.0
2009-08-04 00:00:00+00,SHORT,3694,0.0,-0.004626576,-0.021112986,0.007088414,0.0
2009-08-04 00:00:00+00,SHORT,3702,0.40894964262945993,0.0022396417,-0.009299275,0.008450705,0.0
2009-08-04 00:00:00+00,SHORT,1927,0.0,0.009304604,-0.023158353,0.06842924,0.0
2009-08-04 00:00:00+00,SHORT,1966,0.0,0.012753492,-0.0032331438,0.069633506,0.0
2009-08-04 00:00:00+00,SHORT,4059,0.6511664461785834,-0.005307524,-0.022209618,0.014649682,0.0
2009-08-05 00:00:00+00,SHORT,555,0.8666666666666667,0.0017737485,-0.014634418,0.068306014,0.0
2009-08-05 00:00:00+00,SHORT,844,0.32097821339386284,-0.0028901733,-0.022173245,0.024498885,0.0
2009-08-05 00:00:00+00,SHORT,1966,0.0,-0.010590486,-0.022812244,0.07001925,0.0
2009-08-06 00:00:00+00,SHORT,1474,0.5572607179197964,-0.0035264483,-0.011259665,0.057188667,0.0
2009-08-07 00:00:00+00,SHORT,687,0.0,0.0055710305,-0.017705804,0.030167142,0.0
2009-08-07 00:00:00+00,SHORT,3352,0.0,0.008001165,-0.017690392,0.047166873,0.0
2009-08-07 00:00:00+00,SHORT,1474,0.571786005918816,0.010111224,-0.014168231,0.035233162,0.0
2009-08-10 00:00:00+00,SHORT,85,0.23492159571031263,0.0024038462,-0.012268225,0.059720457,0.0
2009-08-10 00:00:00+00,SHORT,2176,0.07557824564122585,-6.086427E-4,-0.021756072,0.017978922,0.0
2009-08-10 00:00:00+00,SHORT,3359,0.3401088907600827,-0.015424165,-0.0033832104,0.060354374,0.0
2009-08-10 00:00:00+00,SHORT,1368,0.0,0.011101243,-0.007135403,0.07052186,0.0
2009-08-10 00:00:00+00,SHORT,1434,0.0,-0.007990662,-0.023493968,0.041125737,0.0
2009-08-10 00:00:00+00,SHORT,3501,0.4536093911857252,-0.011648977,-0.023175735,0.049189337,0.0
2009-08-10 00:00:00+00,SHORT,1462,0.40618650647129584,-0.012369009,-0.014693444,0.06443251,0.0
2009-08-10 00:00:00+00,SHORT,3882,0.0,0.0044805375,-0.018926302,0.026323318,0.0
2009-08-10 00:00:00+00,SHORT,2041,0.0,-0.004602601,-0.016023368,0.054574493,0.0
2009-08-11 00:00:00+00,SHORT,1306,0.0,-0.003005582,0.015351978,0.068568796,0.0
2009-08-11 00:00:00+00,SHORT,1324,0.0,-2.7344818E-4,-0.024293996,0.03952232,0.0
2009-08-12 00:00:00+00,SHORT,270,0.0,0.0053289607,-0.018960353,0.062148117,0.0
2009-08-12 00:00:00+00,SHORT,918,0.0,0.0106843775,-0.01747749,0.0054582017,0.0
2009-08-13 00:00:00+00,SHORT,938,0.0,-0.002494284,-0.02230958,0.05774741,0.0
2009-08-13 00:00:00+00,SHORT,3851,0.19735672767872398,0.012469831,-0.011043458,0.05845248,0.0
2009-08-14 00:00:00+00,SHORT,4122,0.45088955172669254,-0.013703099,-0.007335967,0.058102906,0.0
2009-08-25 00:00:00+00,SHORT,1220,0.0,-0.004299534,-0.018056724,0.030404152,0.0
2009-08-25 00:00:00+00,SHORT,3903,0.750266101594877,0.007746716,-0.021907998,0.06174592,0.0
2009-08-26 00:00:00+00,SHORT,153,0.0,0.0014534884,-0.011483754,0.044730857,0.0
2009-08-26 00:00:00+00,SHORT,2247,0.3271914018360694,0.0036884665,0.001954513,0.026701495,0.0
2009-08-26 00:00:00+00,SHORT,1220,0.0,0.0039582583,-0.017876921,0.027624309,0.0
2009-08-26 00:00:00+00,SHORT,1250,0.8333333333333334,-0.013520822,-0.019785998,0.028571429,0.0
2009-08-26 00:00:00+00,SHORT,3556,0.0,0.008580906,-0.021251423,0.027057435,0.0
2009-08-27 00:00:00+00,SHORT,2247,0.9444444444444444,0.0,-2.5339742E-4,0.019158743,0.0
2009-08-27 00:00:00+00,SHORT,1064,0.0,0.010428737,-0.0041165734,0.058252428,0.0
2009-08-27 00:00:00+00,SHORT,1250,0.46359991903521014,0.004385965,-0.018135143,0.0136481,0.0
2009-08-27 00:00:00+00,SHORT,3436,0.0,-0.009799918,-0.021148287,0.06969564,0.0
2009-08-28 00:00:00+00,SHORT,2247,0.4776932255276183,-0.0041003535,-0.007182405,0.008876002,0.0
2009-08-28 00:00:00+00,SHORT,3436,0.0,0.008659794,-0.018133972,0.04843549,0.0
2009-09-14 00:00:00+00,SHORT,3652,0.0769426727636216,0.0085227275,-0.013889934,0.030478954,0.0
2009-09-15 00:00:00+00,SHORT,3652,0.0,-0.0040241447,-0.022849075,0.018518519,0.0
2009-09-16 00:00:00+00,SHORT,3573,0.5000485705061468,-0.0052783107,-0.018733516,0.05415713,0.0
2009-09-16 00:00:00+00,SHORT,3912,0.6110771096151136,-0.0015179625,-0.0037532402,0.06801371,0.0
2009-09-17 00:00:00+00,SHORT,2125,1.0,-0.014230272,-0.020611854,0.043835618,0.0
2009-09-17 00:00:00+00,SHORT,516,0.6936468082495795,6.510417E-4,-0.008098019,0.05237932,0.0
2009-09-17 00:00:00+00,SHORT,1235,1.0,-0.011425307,-0.022733748,0.027918028,0.0
2009-09-17 00:00:00+00,SHORT,3466,0.0,-0.009934305,-0.007687499,0.057504706,0.0
2009-09-17 00:00:00+00,SHORT,3912,0.5061192567086853,-0.006081081,-0.012751571,0.045115452,0.0
2009-09-17 00:00:00+00,SHORT,1910,0.0,-4.0502226E-4,-0.0058207405,0.07094815,0.0
2009-09-18 00:00:00+00,SHORT,2269,1.0,0.006535948,-0.022503939,0.0586991,0.0
2009-09-18 00:00:00+00,SHORT,248,0.0,-0.009579778,-0.012735882,0.024716293,0.0
2009-09-18 00:00:00+00,SHORT,1092,0.0,-0.006700199,-0.018518133,0.010533839,0.0
2009-09-18 00:00:00+00,SHORT,3142,0.9411764705882353,0.001763177,-0.024295228,0.067105204,0.0
2009-09-18 00:00:00+00,SHORT,3179,0.0,0.0066503324,-0.022088274,0.008768853,0.0
2009-09-18 00:00:00+00,SHORT,1205,0.4826061565486292,-0.009056445,-0.018205618,0.06931818,0.0
2009-09-18 00:00:00+00,SHORT,1235,0.6391757079034815,0.010979486,-0.014981509,0.042921014,0.0
2009-09-18 00:00:00+00,SHORT,1260,0.653408914727922,-0.0029097963,-0.01921934,0.044184864,0.0
2009-09-18 00:00:00+00,SHORT,3466,0.0,9.710309E-4,-0.012187268,0.024176188,0.0
2009-09-18 00:00:00+00,SHORT,3641,0.3307948065611446,-0.011113441,-0.018894413,0.024771838,0.0
2009-09-18 00:00:00+00,SHORT,4000,0.0,-0.013657841,-0.011728252,0.068143256,0.0
2009-09-21 00:00:00+00,SHORT,248,0.0,-0.003027717,-0.022845225,0.02242274,0.0
2009-09-21 00:00:00+00,SHORT,417,0.513754805261713,0.005497742,-0.02286807,0.023381295,0.0
2009-09-21 00:00:00+00,SHORT,2731,0.4526841306982022,-0.008651911,-0.022953602,0.052552875,0.0
2009-09-21 00:00:00+00,SHORT,4000,0.0,-0.0039541535,-0.014316138,0.05610944,0.0
2009-09-22 00:00:00+00,SHORT,2553,0.0,-0.00442951,-0.023241902,0.045556623,0.0
2009-09-22 00:00:00+00,SHORT,2640,0.0,0.0048421053,-0.014361584,0.06137425,0.0
2009-09-22 00:00:00+00,SHORT,2731,0.7692307692307692,0.009133347,-0.01772436,0.04038502,0.0
2009-09-22 00:00:00+00,SHORT,3013,0.0,0.0047730464,-0.0231109,0.03250625,0.0
2009-09-22 00:00:00+00,SHORT,1043,1.0,-0.015544041,-0.014105747,0.038251366,0.0
2009-09-22 00:00:00+00,SHORT,1092,0.0,0.009899497,-0.024152514,0.00588547,0.0
2009-09-22 00:00:00+00,SHORT,1139,0.0,0.0049124532,-0.014914936,0.020477196,0.0
2009-09-22 00:00:00+00,SHORT,1144,0.7647058823529411,-0.013172338,-0.016973214,0.006718925,0.0
2009-09-22 00:00:00+00,SHORT,3466,0.0,0.012831057,-0.023942342,0.0290824,0.0
2009-09-22 00:00:00+00,SHORT,4070,0.0,-0.009591474,-0.0076606567,0.039522745,0.0
2009-09-23 00:00:00+00,SHORT,4194,0.0,3.1113878E-4,-0.018277006,0.011006289,0.0
2009-09-23 00:00:00+00,SHORT,429,1.0,0.010723544,-0.0069677024,0.019130228,0.0
2009-09-23 00:00:00+00,SHORT,2923,1.0,0.011074918,-0.0010962915,0.054347824,0.0
2009-09-23 00:00:00+00,SHORT,2930,0.23942236735352906,-0.011006289,-0.018046811,0.060261272,0.0
2009-09-23 00:00:00+00,SHORT,1141,0.56820254929194,-0.0044329516,-0.019170143,0.011636636,0.0
2009-09-23 00:00:00+00,SHORT,4070,0.0,-0.005021521,-0.01593872,0.0122240465,0.0
2009-09-28 00:00:00+00,SHORT,2276,0.6130190478347483,0.0070422534,-0.0037496216,0.01997147,0.0
2009-09-29 00:00:00+00,SHORT,2276,0.4540363483904176,-0.0132867135,-0.020110235,0.0067784516,0.0
2009-09-29 00:00:00+00,SHORT,602,0.0,-0.0067297975,0.012072052,0.05229556,0.0
2009-09-29 00:00:00+00,SHORT,1072,0.0,0.0117942225,-0.0136526525,0.037992783,0.0
2009-09-29 00:00:00+00,SHORT,1160,0.0,0.004520045,-0.022984765,0.025363112,0.0
2009-09-29 00:00:00+00,SHORT,3646,0.9444444444444444,-0.008384217,-0.017198753,0.026415057,0.0
2009-09-29 00:00:00+00,SHORT,1767,0.3785280579844334,-0.0025293925,0.008846178,0.06815802,0.0
2009-09-30 00:00:00+00,SHORT,602,0.0,-1.7533048E-4,0.0024470782,0.049807884,0.0
2009-09-30 00:00:00+00,SHORT,843,0.0,0.008211201,-0.016172562,0.006827834,0.0
2009-09-30 00:00:00+00,SHORT,1767,0.36762475683927176,0.002311583,0.0015122965,0.061714005,0.0
2009-10-06 00:00:00+00,SHORT,4112,0.0,0.002128483,-0.0084788455,0.06530906,0.0
2009-10-09 00:00:00+00,SHORT,2261,1.0,0.0118130455,-0.016747508,0.05686695,0.0
2009-10-13 00:00:00+00,SHORT,3818,0.9473684210526316,-0.009681623,0.008464446,0.052017406,0.0
2009-10-14 00:00:00+00,SHORT,417,0.5849165737340762,0.01122291,-0.009720181,0.033010475,0.0
2009-10-14 00:00:00+00,SHORT,1198,1.0,0.008406187,-0.0105343,0.03951473,0.0
2009-10-14 00:00:00+00,SHORT,1262,0.018773500822985373,0.007016695,0.016127313,0.061734695,0.0
2009-10-14 00:00:00+00,SHORT,3748,0.0,0.0035192203,-0.011076817,0.02262069,0.0
2009-10-14 00:00:00+00,SHORT,1896,0.3375272039772343,0.010470792,0.01362601,0.045365695,0.0
2009-10-15 00:00:00+00,SHORT,2090,0.8503064016157815,0.0,-0.0105984565,0.041059602,0.0
2009-10-15 00:00:00+00,SHORT,133,0.5849087043078419,0.004491629,-0.021467682,0.0086100865,0.0
2009-10-15 00:00:00+00,SHORT,219,0.22036506860688834,-0.0040966817,-0.021145087,0.03800171,0.0
2009-10-15 00:00:00+00,SHORT,417,0.39579022165634775,-0.0011481056,-0.013833669,0.02052786,0.0
2009-10-15 00:00:00+00,SHORT,2479,1.0,0.003954132,-0.0035718395,0.025030278,0.0
2009-10-15 00:00:00+00,SHORT,457,1.0,0.012072128,-0.014408651,0.047916856,0.0
2009-10-15 00:00:00+00,SHORT,594,0.5380360654540352,0.0045894952,-0.018663784,0.010256411,0.0
2009-10-15 00:00:00+00,SHORT,1195,0.2374717759851742,-0.0017791273,-0.014470703,0.045199107,0.0
2009-10-15 00:00:00+00,SHORT,1262,0.0,-0.008649687,0.001714011,0.02892768,0.0
2009-10-15 00:00:00+00,SHORT,3744,0.5782509061937666,-0.0021598272,-0.018145686,0.023822716,0.0
2009-10-15 00:00:00+00,SHORT,3748,0.0,-0.0024278392,-0.017559974,0.010106528,0.0
2009-10-15 00:00:00+00,SHORT,1896,0.3619926269150774,-0.0028827426,0.0046836375,0.04652874,0.0
2009-10-15 00:00:00+00,SHORT,3994,0.5307618868114954,-0.0045437333,-0.023208147,0.024551831,0.0
2009-10-15 00:00:00+00,SHORT,1985,0.6165670208348087,-0.007728866,-0.010272141,0.03973843,0.0
2009-10-15 00:00:00+00,SHORT,4079,0.0,-0.0058712563,-0.014263458,0.018796612,0.0
2009-10-16 00:00:00+00,SHORT,64,0.2669881102247586,-0.0022377623,-0.010722131,0.02973441,0.0
2009-10-16 00:00:00+00,SHORT,194,0.34012686046997137,-0.0091430135,-0.008456645,0.05399913,0.0
2009-10-16 00:00:00+00,SHORT,2253,0.4791984203980908,0.0021451556,-0.011755754,0.021129327,0.0
2009-10-19 00:00:00+00,SHORT,64,0.11534402576643543,-5.6069525E-4,-0.01642616,0.037543654,0.0
2009-10-19 00:00:00+00,SHORT,2188,0.2973146723901839,0.01003065,-0.022994332,0.03305785,0.0
2009-10-19 00:00:00+00,SHORT,2221,0.6136088569843285,0.0069128945,-0.0026616668,0.029364407,0.0
2009-10-19 00:00:00+00,SHORT,194,0.3736325531725773,0.004820273,-0.0093791215,0.059848923,0.0
2009-10-19 00:00:00+00,SHORT,2253,0.8888888888888888,0.0060649305,-0.010913252,0.02173913,0.0
2009-10-19 00:00:00+00,SHORT,245,0.24291920679504794,0.009761388,-0.0063663963,0.03138848,0.0
2009-10-19 00:00:00+00,SHORT,2479,0.8888888888888888,0.006,-0.01814418,0.0051958435,0.0
2009-10-19 00:00:00+00,SHORT,862,0.2352027443350728,0.0075901328,-0.0016415856,0.04117647,0.0
2009-10-19 00:00:00+00,SHORT,869,0.0,0.011591963,4.3015298E-4,0.025058731,0.0
2009-10-19 00:00:00+00,SHORT,1262,0.0,0.010744811,-0.0057283044,0.01520726,0.0
2009-10-19 00:00:00+00,SHORT,3430,0.29223662804167766,0.0067039104,-0.009623881,0.017258065,0.0
2009-10-19 00:00:00+00,SHORT,3456,0.8666666666666667,0.0038442318,-0.020440143,0.05296781,0.0
2009-10-19 00:00:00+00,SHORT,3561,0.14703919097468973,0.012096012,-9.7316713E-4,0.02,0.0
2009-10-19 00:00:00+00,SHORT,1838,0.0,0.0010121458,-0.015674267,0.022222223,0.0
2009-10-20 00:00:00+00,SHORT,2221,0.5061928966366391,-0.011092146,-0.016292362,0.024631027,0.0
2009-10-20 00:00:00+00,SHORT,245,0.22085395732068586,-0.006564029,-0.017821735,0.011175899,0.0
2009-10-20 00:00:00+00,SHORT,2370,0.32439392133762673,-0.008478803,-0.0019749366,0.053524114,0.0
2009-10-20 00:00:00+00,SHORT,2396,0.0,0.010610512,-0.015914159,0.023305785,0.0
2009-10-20 00:00:00+00,SHORT,2527,0.0,-2.96472E-4,-0.011350579,0.040098704,0.0
2009-10-20 00:00:00+00,SHORT,558,1.0,0.0030474532,-0.012105272,0.019469026,0.0
2009-10-20 00:00:00+00,SHORT,786,0.5860669130871858,0.004411765,-0.007424401,0.039749663,0.0
2009-10-20 00:00:00+00,SHORT,845,0.0,-9.891196E-4,-0.0038027146,0.06923565,0.0
2009-10-20 00:00:00+00,SHORT,862,0.19409370014286317,-0.012241054,-0.017500354,0.031667978,0.0
2009-10-20 00:00:00+00,SHORT,869,0.0876328802762937,-0.012223071,-0.013944366,0.019716088,0.0
2009-10-20 00:00:00+00,SHORT,2971,0.0,-0.0027796037,0.0053294916,0.06853248,0.0
2009-10-20 00:00:00+00,SHORT,3040,0.5614445894464328,0.0019436346,-0.012378088,0.033480354,0.0
2009-10-20 00:00:00+00,SHORT,3052,0.0,-0.010727747,-0.003332955,0.026165413,0.0
2009-10-20 00:00:00+00,SHORT,1298,0.0,-0.0070726913,0.0015795786,0.055114824,0.0
2009-10-20 00:00:00+00,SHORT,1328,0.360839786615403,-0.015544041,-0.01320063,0.012658228,0.0
2009-10-20 00:00:00+00,SHORT,3561,0.0,-0.0069094305,-0.01112422,0.011411183,0.0
