time,side,ticker_id,mv_dn_composite_labels,skew_weighted_20_df037,price_drift_5_df005,skew_weighted_10_df037
2009-06-02 00:00:00+00,SHORT,1483,1.0,0.5866909,0.078925356,0.6540535
2009-06-02 00:00:00+00,SHORT,1927,0.3518582078113117,0.3024012,0.08838384,0.61234474
2009-06-02 00:00:00+00,SHORT,1949,1.0,0.2848565,0.08014293,0.678745
2009-06-02 00:00:00+00,SHORT,2032,1.0,0.39194366,0.09454061,0.62607574
2009-06-03 00:00:00+00,SHORT,3244,0.5409721245669595,0.15814774,0.08365723,0.58719885
2009-06-04 00:00:00+00,SHORT,2659,0.4876129833445784,0.12519328,0.04409363,0.64919627
2009-06-04 00:00:00+00,SHORT,3838,0.875,0.41287082,0.04515659,0.6346526
2009-06-04 00:00:00+00,SHORT,4049,0.25195517749816143,0.18107109,0.07738624,0.56178355
2009-06-05 00:00:00+00,SHORT,394,0.0,0.13016705,0.07339449,0.5636544
2009-06-05 00:00:00+00,SHORT,3310,0.35034286716346397,0.3036073,0.059061915,0.58902305
2009-06-05 00:00:00+00,SHORT,3818,1.0,0.23623385,0.09405941,0.63576436
2009-06-08 00:00:00+00,SHORT,3021,0.4773084983204763,0.0830624,0.061001044,0.6631625
2009-06-08 00:00:00+00,SHORT,1371,0.40890172671671104,0.26808745,0.064556964,0.58558375
2009-06-08 00:00:00+00,SHORT,1904,0.9230769230769231,0.33293614,0.07343452,0.5823308
2009-06-09 00:00:00+00,SHORT,68,0.0,0.5115266,0.051062092,0.5690454
2009-06-09 00:00:00+00,SHORT,270,0.875,0.23014274,0.05562949,0.5915622
2009-06-10 00:00:00+00,SHORT,2226,0.1282365224947178,0.24407965,0.04980595,0.65502137
2009-06-10 00:00:00+00,SHORT,1966,0.0,0.31461325,0.05668934,0.6477864
2009-06-11 00:00:00+00,SHORT,335,1.0,0.35207185,0.07185332,0.6430348
2009-06-11 00:00:00+00,SHORT,3130,0.9285714285714286,0.344649,0.045608107,0.5565625
2009-06-11 00:00:00+00,SHORT,3357,1.0,0.5119231,0.07649448,0.6300588
2009-06-11 00:00:00+00,SHORT,3436,0.1304752683600199,0.5684338,0.06622852,0.6807071
2009-06-11 00:00:00+00,SHORT,1667,1.0,0.47976932,0.05357143,0.64229625
2009-06-11 00:00:00+00,SHORT,3882,1.0,0.5319725,0.057791226,0.6081938
2009-06-11 00:00:00+00,SHORT,1966,0.0,0.42872807,0.04268464,0.56971294
2009-06-12 00:00:00+00,SHORT,13,0.03896318111993091,0.5902838,0.07762338,0.66016656
2009-06-12 00:00:00+00,SHORT,4118,0.0,0.35186455,0.050119333,0.61380476
2009-06-12 00:00:00+00,SHORT,730,0.9166666666666666,0.38670093,0.056951422,0.56067616
2009-06-12 00:00:00+00,SHORT,938,0.06484035760656488,0.13206422,0.06312292,0.6303474
2009-06-15 00:00:00+00,SHORT,3381,0.0,0.4404278,0.05885781,0.59862244
2009-06-17 00:00:00+00,SHORT,1715,0.0,0.4296258,0.08350715,0.56124306
2009-06-30 00:00:00+00,SHORT,610,0.0,0.045637757,0.066246055,0.56913364
2009-06-30 00:00:00+00,SHORT,3818,0.0,0.0084783435,0.072411105,0.5750995
2009-06-30 00:00:00+00,SHORT,1848,0.0,0.11057897,0.07825447,0.66237175
2009-07-01 00:00:00+00,SHORT,1,0.0,0.20247535,0.08468701,0.6485981
2009-07-01 00:00:00+00,SHORT,2961,0.0,0.14130639,0.043533124,0.5645878
2009-07-01 00:00:00+00,SHORT,937,0.21161019300722428,0.2756722,0.043194532,0.64743423
2009-07-01 00:00:00+00,SHORT,3142,0.0,0.2265987,0.0479112,0.5608191
2009-07-02 00:00:00+00,SHORT,675,0.0,0.28769928,0.077504724,0.586431
2009-07-02 00:00:00+00,SHORT,1919,0.41853553249281444,0.48219004,0.055931635,0.5690415
2009-07-17 00:00:00+00,SHORT,1910,0.0,0.16155072,0.07199626,0.59557277
2009-07-20 00:00:00+00,SHORT,1910,0.3107082983128303,0.1417979,0.044667274,0.5873679
2009-07-21 00:00:00+00,SHORT,4050,0.0,0.14413421,0.06234818,0.58700967
2009-07-22 00:00:00+00,SHORT,2370,0.3781767508175679,0.30577326,0.08108108,0.5961653
2009-07-22 00:00:00+00,SHORT,2421,0.0,0.43283767,0.05849387,0.6481159
2009-07-22 00:00:00+00,SHORT,1897,0.36016079369835174,0.20953289,0.06812081,0.60588276
2009-07-23 00:00:00+00,SHORT,2421,0.0,0.42723176,0.06940171,0.65903956
2009-07-24 00:00:00+00,SHORT,4140,0.0,0.24216345,0.084701605,0.6714784
2009-07-24 00:00:00+00,SHORT,3053,0.0,0.17388202,0.075253256,0.56355125
2009-07-27 00:00:00+00,SHORT,4140,0.0,0.32645553,0.07184521,0.5864159
2009-07-27 00:00:00+00,SHORT,3182,0.0,0.2735159,0.081701554,0.58861107
2009-07-27 00:00:00+00,SHORT,1235,0.48781876218391707,0.19824304,0.059653625,0.62825036
2009-07-28 00:00:00+00,SHORT,4122,0.3812815454143792,0.14890239,0.04734781,0.6135396
2009-07-28 00:00:00+00,SHORT,69,0.9473684210526316,0.3469488,0.06356801,0.64860743
2009-07-28 00:00:00+00,SHORT,158,0.9411764705882353,0.1385684,0.051258154,0.5683687
2009-07-28 00:00:00+00,SHORT,502,0.12843918781957053,0.3682329,0.05730547,0.59239256
2009-07-28 00:00:00+00,SHORT,1853,0.35238400655994917,0.54235744,0.06554404,0.6678069
2009-07-29 00:00:00+00,SHORT,3903,0.0,0.34247988,0.09269231,0.6313178
2009-07-30 00:00:00+00,SHORT,4218,0.0,0.04536261,0.047166258,0.64145917
2009-08-03 00:00:00+00,SHORT,212,1.0,0.49428263,0.043660287,0.55970395
2009-08-03 00:00:00+00,SHORT,3815,0.0,0.5379519,0.08049113,0.55745983
2009-08-04 00:00:00+00,SHORT,557,0.0,0.3871516,0.07661823,0.6454273
2009-08-05 00:00:00+00,SHORT,557,0.0,0.35643393,0.07248322,0.6047485
2009-08-07 00:00:00+00,SHORT,4107,0.0,0.56342894,0.08215099,0.62592345
2009-08-07 00:00:00+00,SHORT,3352,0.0,0.57493144,0.047166873,0.6470213
2009-08-10 00:00:00+00,SHORT,457,0.0,0.38169658,0.061400473,0.59391236
2009-08-10 00:00:00+00,SHORT,2613,0.15654632805332167,0.37885678,0.042404473,0.6130593
2009-08-10 00:00:00+00,SHORT,1112,0.0,0.548435,0.08440051,0.6014433
2009-08-10 00:00:00+00,SHORT,3359,0.3401088907600827,0.27092597,0.060354374,0.60876226
2009-08-11 00:00:00+00,SHORT,2129,0.0,0.36538765,0.043317974,0.5900906
2009-08-11 00:00:00+00,SHORT,2421,0.0,0.32104215,0.072222225,0.5876029
2009-08-11 00:00:00+00,SHORT,1299,0.0,0.50684386,0.0640092,0.55930394
2009-08-12 00:00:00+00,SHORT,2421,0.0,0.26468042,0.049164828,0.60751617
2009-08-12 00:00:00+00,SHORT,395,0.0,0.38542172,0.04743083,0.6579091
2009-08-13 00:00:00+00,SHORT,2064,0.0,0.34016973,0.069751136,0.57434916
2009-08-13 00:00:00+00,SHORT,4062,0.0,0.34653443,0.073708646,0.56335044
2009-08-24 00:00:00+00,SHORT,4197,0.48868306486059293,0.4430675,0.06328725,0.55715114
2009-08-24 00:00:00+00,SHORT,3283,0.25137453624295675,0.37094,0.093475536,0.6222186
2009-08-25 00:00:00+00,SHORT,4197,0.18275587992983966,0.44209448,0.06742261,0.682069
2009-08-25 00:00:00+00,SHORT,3283,0.2784458903468168,0.34388986,0.048905257,0.6430359
2009-08-25 00:00:00+00,SHORT,3744,0.0,0.52705824,0.0747198,0.5829634
2009-08-25 00:00:00+00,SHORT,3903,0.750266101594877,0.105114244,0.06174592,0.62077844
2009-08-26 00:00:00+00,SHORT,153,0.0,0.31896427,0.044730857,0.56405914
2009-08-26 00:00:00+00,SHORT,2830,0.34110181187572164,0.4337786,0.06000566,0.55639225
2009-08-26 00:00:00+00,SHORT,3436,0.0,0.36310366,0.08603104,0.65494233
2009-08-27 00:00:00+00,SHORT,2527,0.2788966585527967,0.46785015,0.0488194,0.5655059
2009-08-28 00:00:00+00,SHORT,4215,0.2951893169806255,0.4256648,0.045989722,0.63586843
2009-08-28 00:00:00+00,SHORT,2230,0.0,0.5010047,0.08332587,0.58318764
2009-08-28 00:00:00+00,SHORT,2397,1.0,0.39095464,0.05796545,0.60410815
2009-08-28 00:00:00+00,SHORT,1081,0.0,0.5213187,0.053293858,0.6417415
2009-08-31 00:00:00+00,SHORT,730,0.0,0.13366148,0.048494983,0.59477234
2009-08-31 00:00:00+00,SHORT,1144,0.0,-0.06448102,0.04792746,0.5558281
2009-08-31 00:00:00+00,SHORT,3681,0.0,0.08760951,0.049336508,0.6827649
2009-08-31 00:00:00+00,SHORT,4083,0.0,0.32778826,0.05802469,0.6426801
2009-09-14 00:00:00+00,SHORT,631,0.19552359057362154,0.23218612,0.04810125,0.6299153
2009-09-15 00:00:00+00,SHORT,3631,0.6666666666666667,0.46339813,0.08274232,0.57696146
2009-09-16 00:00:00+00,SHORT,417,0.5247635015696428,0.2104517,0.046919048,0.62043387
2009-09-16 00:00:00+00,SHORT,3704,0.850382860206949,0.24477944,0.0937037,0.6522886
2009-09-17 00:00:00+00,SHORT,2230,0.8069690633356743,0.37116453,0.04665826,0.6027001
2009-09-17 00:00:00+00,SHORT,200,0.0,0.37269792,0.052580643,0.6774087
2009-09-17 00:00:00+00,SHORT,2553,0.0,0.33341044,0.08993647,0.683933
2009-09-17 00:00:00+00,SHORT,516,0.6936468082495795,0.24861786,0.05237932,0.6429715
2009-09-17 00:00:00+00,SHORT,2776,0.0,0.18044204,0.09067357,0.6308909
2009-09-17 00:00:00+00,SHORT,3021,0.4074263353168482,0.31770897,0.07503291,0.66935587
2009-09-17 00:00:00+00,SHORT,1410,0.0,0.52443486,0.052298374,0.5914283
2009-09-17 00:00:00+00,SHORT,3466,0.0,0.41852766,0.057504706,0.6790904
2009-09-17 00:00:00+00,SHORT,3704,0.6374056716009234,0.17073396,0.07076695,0.63390505
2009-09-18 00:00:00+00,SHORT,200,0.0,0.31490445,0.08297521,0.6325658
2009-09-18 00:00:00+00,SHORT,245,0.39930737732441557,0.36362806,0.086132176,0.62756836
2009-09-18 00:00:00+00,SHORT,2613,0.9726503641875838,0.40995228,0.08385242,0.62006795
2009-09-18 00:00:00+00,SHORT,712,0.0,0.1345517,0.07209136,0.57269806
2009-09-18 00:00:00+00,SHORT,2776,0.0,0.12071287,0.07455013,0.58645606
2009-09-18 00:00:00+00,SHORT,857,0.7882274175034558,0.43777436,0.0553719,0.6704707
2009-09-18 00:00:00+00,SHORT,1235,0.6391757079034815,0.39505228,0.042921014,0.6441224
2009-09-18 00:00:00+00,SHORT,1361,0.7462480627666166,0.22149837,0.06158297,0.5634712
2009-09-18 00:00:00+00,SHORT,1371,0.0,0.1811324,0.09118541,0.6731647
2009-09-18 00:00:00+00,SHORT,3704,0.8888888888888888,0.1728549,0.09264102,0.6395177
2009-09-18 00:00:00+00,SHORT,1684,0.0,-0.012604221,0.05760045,0.6112394
2009-09-18 00:00:00+00,SHORT,4000,0.0,0.37787196,0.068143256,0.57453644
2009-09-21 00:00:00+00,SHORT,2129,0.7142857142857143,0.3451699,0.083146065,0.673401
2009-09-21 00:00:00+00,SHORT,2350,0.0,0.32252014,0.07033992,0.64748394
2009-09-21 00:00:00+00,SHORT,370,0.36776955626179353,0.3878891,0.06089534,0.6324469
2009-09-21 00:00:00+00,SHORT,2473,0.9166666666666666,0.37175643,0.0794738,0.6508655
2009-09-21 00:00:00+00,SHORT,2690,0.0,0.2556323,0.049742118,0.67877716
2009-09-21 00:00:00+00,SHORT,2731,0.4526841306982022,0.15319562,0.052552875,0.6855713
2009-09-21 00:00:00+00,SHORT,3142,0.8823529411764706,0.29982072,0.049393196,0.5924904
2009-09-21 00:00:00+00,SHORT,1173,0.432142921383387,0.26921242,0.055757027,0.65826744
2009-09-21 00:00:00+00,SHORT,3613,0.0,0.2637284,0.043023255,0.62744826
2009-09-21 00:00:00+00,SHORT,1846,0.3835696285824987,0.30700693,0.062420614,0.6894719
2009-09-22 00:00:00+00,SHORT,2095,0.0,0.38253248,0.058804207,0.63401544
2009-09-22 00:00:00+00,SHORT,2129,0.5714285714285714,0.40602913,0.05229682,0.6521351
2009-09-22 00:00:00+00,SHORT,2269,0.8666666666666667,0.33207408,0.050990753,0.58760023
2009-09-22 00:00:00+00,SHORT,2350,0.28692444972720405,0.43621352,0.049292155,0.6532344
2009-09-22 00:00:00+00,SHORT,370,0.5714285714285714,0.47780895,0.065880366,0.61567146
2009-09-22 00:00:00+00,SHORT,638,0.0,0.29882574,0.047891352,0.6504557
2009-09-22 00:00:00+00,SHORT,641,0.625,0.43000877,0.06269781,0.6727014
2009-09-22 00:00:00+00,SHORT,1064,0.6148474794541058,0.33002117,0.07659493,0.6356702
2009-09-22 00:00:00+00,SHORT,1371,0.28344590277476744,0.23930234,0.04283054,0.62591547
2009-09-22 00:00:00+00,SHORT,3538,0.20832199626540532,0.41591293,0.04498041,0.6349103
2009-09-22 00:00:00+00,SHORT,1593,0.5981073795688345,0.4239582,0.06311835,0.65587705
2009-09-23 00:00:00+00,SHORT,2349,0.0,0.37008125,0.05194064,0.60985225
2009-09-23 00:00:00+00,SHORT,2469,1.0,0.43495762,0.08493151,0.5723865
2009-09-23 00:00:00+00,SHORT,2536,0.0,0.17926174,0.062354892,0.6514679
2009-09-23 00:00:00+00,SHORT,517,0.24098963721896338,0.4745338,0.063234724,0.6592775
2009-09-24 00:00:00+00,SHORT,4136,0.671674648154795,0.16465916,0.04701794,0.6702014
2009-09-24 00:00:00+00,SHORT,111,0.95,0.39294815,0.052186176,0.5775168
2009-09-28 00:00:00+00,SHORT,111,0.580876238078194,0.55641085,0.053100377,0.56250745
2009-09-28 00:00:00+00,SHORT,2661,0.37269853212542065,0.5222637,0.0553814,0.5577945
2009-09-28 00:00:00+00,SHORT,3531,0.33993584466676285,0.36376992,0.05894811,0.67330843
2009-10-13 00:00:00+00,SHORT,1483,0.5275366416522073,0.116325684,0.081656374,0.59746796
2009-10-14 00:00:00+00,SHORT,2064,1.0,0.28392267,0.06418919,0.57383424
2009-10-14 00:00:00+00,SHORT,4137,0.0,0.2169622,0.0557971,0.6072451
2009-10-14 00:00:00+00,SHORT,219,0.14754068223896882,0.10133285,0.062228024,0.6067479
2009-10-14 00:00:00+00,SHORT,3699,1.0,0.30520147,0.092515595,0.55715716
2009-10-14 00:00:00+00,SHORT,3907,0.0,-0.011859346,0.07196453,0.62727845
2009-10-14 00:00:00+00,SHORT,1896,0.3375272039772343,0.35594696,0.045365695,0.6592932
2009-10-15 00:00:00+00,SHORT,4150,0.329450927056064,0.41987684,0.07696031,0.6341185
2009-10-15 00:00:00+00,SHORT,4164,0.05933278502686011,0.07001517,0.047468353,0.63470876
2009-10-15 00:00:00+00,SHORT,85,0.8333321089640094,0.2698211,0.07476635,0.610655
2009-10-15 00:00:00+00,SHORT,2305,0.5167099359127615,0.35057843,0.080901474,0.6689662
2009-10-15 00:00:00+00,SHORT,413,1.0,0.084653854,0.044431623,0.58742857
2009-10-15 00:00:00+00,SHORT,457,1.0,0.06371797,0.047916856,0.56243986
2009-10-15 00:00:00+00,SHORT,517,0.3267902420567621,0.07271906,0.049322244,0.590771
2009-10-15 00:00:00+00,SHORT,2716,0.0,0.49803406,0.062023938,0.57570195
2009-10-15 00:00:00+00,SHORT,974,0.0,0.11993164,0.057104398,0.68870294
2009-10-15 00:00:00+00,SHORT,1022,1.0,-0.026800225,0.06211845,0.58872163
2009-10-15 00:00:00+00,SHORT,1762,0.0,0.44634676,0.063674495,0.5971546
2009-10-15 00:00:00+00,SHORT,3868,0.9090909090909091,0.07998052,0.06366197,0.6056758
2009-10-16 00:00:00+00,SHORT,4136,0.05882352941176472,-0.040306974,0.045809176,0.5606091
2009-10-16 00:00:00+00,SHORT,638,0.9285714285714286,0.17137906,0.093602695,0.60161024
2009-10-19 00:00:00+00,SHORT,2370,0.3524721368259622,0.39494315,0.067625135,0.67478096
2009-10-19 00:00:00+00,SHORT,2659,0.3280947710892308,0.5083618,0.044901185,0.6822761
2009-10-19 00:00:00+00,SHORT,2830,1.0,0.112081796,0.06360906,0.6224881
2009-10-19 00:00:00+00,SHORT,974,0.0,0.1101933,0.042965934,0.6817693
2009-10-19 00:00:00+00,SHORT,3352,0.8571428571428572,0.37491906,0.054212455,0.65027356
2009-10-19 00:00:00+00,SHORT,1585,0.3932212799174705,0.36573705,0.04709648,0.6186695
2009-10-20 00:00:00+00,SHORT,2370,0.32439392133762673,0.41933474,0.053524114,0.5863244
2009-10-20 00:00:00+00,SHORT,817,0.0,0.22145751,0.06715165,0.62154377
2009-10-20 00:00:00+00,SHORT,2971,0.0,0.27483124,0.06853248,0.5566863
2009-10-20 00:00:00+00,SHORT,974,0.0,0.056919266,0.049227644,0.58370686
2009-10-20 00:00:00+00,SHORT,1298,0.0,0.29244557,0.055114824,0.63183373
2009-10-20 00:00:00+00,SHORT,3573,0.332069100438494,0.15624952,0.04788941,0.6850481
2009-10-21 00:00:00+00,SHORT,2042,0.0,0.4083748,0.05940813,0.60189825
2009-10-22 00:00:00+00,SHORT,11,0.5224746047703894,0.47365355,0.07683265,0.66147274
2009-10-22 00:00:00+00,SHORT,2508,0.0,0.1956834,0.050325636,0.61560076
2009-10-22 00:00:00+00,SHORT,3923,0.5950272672158794,0.45901155,0.05581008,0.64191055
2009-10-22 00:00:00+00,SHORT,2042,0.0,0.51642615,0.07473545,0.59788835
2009-10-23 00:00:00+00,SHORT,11,0.6104252561056633,0.48456094,0.08449844,0.56234634
2009-10-23 00:00:00+00,SHORT,76,0.48141138641508674,0.3919534,0.042761866,0.5974872
2009-10-23 00:00:00+00,SHORT,221,0.8,0.44874024,0.04266125,0.6060214
2009-10-23 00:00:00+00,SHORT,1404,0.3740513902162335,0.5176737,0.07421102,0.5990603
2009-10-23 00:00:00+00,SHORT,3815,0.0,0.43940136,0.04330913,0.6157898
2009-10-26 00:00:00+00,SHORT,1072,0.2612311658295839,0.4240395,0.071705386,0.6685177
2009-10-26 00:00:00+00,SHORT,3861,0.8333333333333334,0.41333872,0.06603221,0.57083446
2009-10-27 00:00:00+00,SHORT,1072,0.17249667868974317,0.36480418,0.07172979,0.64442986
2009-10-27 00:00:00+00,SHORT,3802,0.37696643895886617,0.31230396,0.08866066,0.58918756
2009-10-27 00:00:00+00,SHORT,1910,0.7270787977518409,0.1337964,0.089912474,0.6369785
2009-11-09 00:00:00+00,SHORT,2248,0.2110133589479377,0.512793,0.06527354,0.6725764
2009-11-09 00:00:00+00,SHORT,1896,0.0,-0.026992774,0.04512276,0.56306785
2009-11-11 00:00:00+00,SHORT,2541,0.2680359527017298,0.44467324,0.07898215,0.56945604
2009-11-16 00:00:00+00,SHORT,1324,0.0,0.12764701,0.04443329,0.635974
2009-11-16 00:00:00+00,SHORT,1371,0.0,0.15979998,0.07339449,0.66319746
2009-11-16 00:00:00+00,SHORT,3841,0.6488830981300567,0.31877077,0.05130641,0.5734341
2009-11-16 00:00:00+00,SHORT,3895,0.2929562148240821,0.14608602,0.045506913,0.66934925
2009-11-17 00:00:00+00,SHORT,4171,0.6430865245012326,0.10691335,0.04524887,0.66396105
2009-11-17 00:00:00+00,SHORT,2567,0.0,-0.04567146,0.043243244,0.6078014
2009-11-17 00:00:00+00,SHORT,2742,0.0,0.021485016,0.045696877,0.6866017
2009-11-17 00:00:00+00,SHORT,3436,0.43090707113879395,0.073564395,0.06006674,0.6702718
2009-11-18 00:00:00+00,SHORT,3436,0.2582656976011266,0.07193226,0.050778355,0.57192624
2009-11-19 00:00:00+00,SHORT,424,0.0,-0.013826126,0.047756784,0.60196203
2009-11-24 00:00:00+00,SHORT,3053,0.0,0.44339275,0.075566754,0.585937
2009-12-02 00:00:00+00,SHORT,604,1.0,0.53309125,0.08358003,0.5631911
2009-12-04 00:00:00+00,SHORT,2085,0.484178309792726,0.17191057,0.06466693,0.6094499
2009-12-07 00:00:00+00,SHORT,2085,0.4423832136027837,0.278117,0.04668963,0.65687525
2009-12-07 00:00:00+00,SHORT,2670,0.0,0.26009277,0.08913649,0.58781505
2009-12-07 00:00:00+00,SHORT,1064,0.0,0.33232144,0.06861785,0.64874196
2009-12-14 00:00:00+00,SHORT,1195,0.0,0.5615887,0.057489924,0.6322572
2009-12-14 00:00:00+00,SHORT,1306,0.33056688751126095,0.28954583,0.0788705,0.57138515
2009-12-15 00:00:00+00,SHORT,1195,0.0,0.56031895,0.05841298,0.5778523
2009-12-23 00:00:00+00,SHORT,675,1.0,0.57222134,0.07575758,0.6771457
2009-12-24 00:00:00+00,SHORT,675,0.9375,0.5905122,0.08,0.654723
2009-12-28 00:00:00+00,SHORT,111,0.35162868909632766,0.5849107,0.049355432,0.57945883
2009-12-29 00:00:00+00,SHORT,918,0.7471118828021831,0.31933835,0.06429448,0.65689343
2009-12-30 00:00:00+00,SHORT,2352,0.20101611669037664,0.5321082,0.04493551,0.5635727
2009-12-30 00:00:00+00,SHORT,918,0.6455820030444896,0.29271427,0.047918685,0.67039907
2010-01-05 00:00:00+00,SHORT,433,0.95,-0.027903162,0.04643267,0.6193147
2010-01-05 00:00:00+00,SHORT,796,0.5830388864544942,-0.07201411,0.05280899,0.6756266
2010-01-05 00:00:00+00,SHORT,3519,0.0,0.07610228,0.0776699,0.5625847
2010-01-06 00:00:00+00,SHORT,356,0.7854377451205962,0.100724936,0.08603737,0.5999787
2010-01-06 00:00:00+00,SHORT,1004,0.08076491901758626,0.19858983,0.066068515,0.65483373
2010-01-06 00:00:00+00,SHORT,1396,0.9,0.15831868,0.06575342,0.62128896
2010-01-07 00:00:00+00,SHORT,3473,0.44107597770449664,0.2927278,0.052859694,0.6115543
2010-01-07 00:00:00+00,SHORT,1710,0.0,0.39803752,0.065806836,0.6842381
2010-01-08 00:00:00+00,SHORT,2536,0.5448746222184477,0.22758499,0.089527026,0.6046238
2010-01-08 00:00:00+00,SHORT,1807,0.8888888888888888,0.19353598,0.07964602,0.6796151
2010-01-11 00:00:00+00,SHORT,2125,1.0,0.13634682,0.09163135,0.663223
2010-01-11 00:00:00+00,SHORT,85,1.0,0.22576356,0.04978038,0.56776327
2010-01-11 00:00:00+00,SHORT,413,0.24200576287774883,0.3841688,0.07903123,0.69003034
2010-01-11 00:00:00+00,SHORT,2508,1.0,0.33005604,0.07454222,0.6448622
2010-01-11 00:00:00+00,SHORT,629,1.0,0.12919728,0.07839771,0.5851961
2010-01-12 00:00:00+00,SHORT,1780,0.3723547161582188,0.33659557,0.055663683,0.6200887
2010-01-13 00:00:00+00,SHORT,1780,0.3866725610556479,0.37354037,0.06584992,0.6447453
2010-01-14 00:00:00+00,SHORT,1916,0.49633506199726646,0.5363576,0.058197305,0.5944924
2010-01-15 00:00:00+00,SHORT,2365,0.6572658162021431,0.29075032,0.044935524,0.60922825
2010-01-19 00:00:00+00,SHORT,2343,0.6914969222660047,0.43561396,0.054495912,0.58778435
2010-01-19 00:00:00+00,SHORT,2365,0.5415847770707848,0.338335,0.05432343,0.5850166
2010-01-19 00:00:00+00,SHORT,3198,0.32184248187604286,0.5017983,0.050823793,0.6182318
2010-01-19 00:00:00+00,SHORT,1734,0.0,0.44360465,0.06407246,0.64055246
2010-01-19 00:00:00+00,SHORT,1780,0.22990632466740277,0.46335137,0.050057318,0.58571804
2010-01-20 00:00:00+00,SHORT,394,0.0,0.5414805,0.0539629,0.5770768
2010-01-22 00:00:00+00,SHORT,2119,0.18030957675500603,0.52793205,0.05839416,0.5753076
2010-01-28 00:00:00+00,SHORT,3539,0.19756821946290723,0.2930445,0.06658668,0.60382164
2010-01-29 00:00:00+00,SHORT,3539,0.1791327130982281,0.21358277,0.065844856,0.5759075
2010-02-01 00:00:00+00,SHORT,3539,0.13787740933174436,0.33244154,0.061077844,0.620823
2010-02-03 00:00:00+00,SHORT,3199,0.0,0.3577802,0.05993341,0.61945814
2010-02-19 00:00:00+00,SHORT,2546,0.0,-0.059378713,0.054135337,0.5771943
2010-02-19 00:00:00+00,SHORT,2731,0.0,-0.05184302,0.07776428,0.58678067
2010-02-19 00:00:00+00,SHORT,3357,0.0,0.0434806,0.04869642,0.56778497
2010-02-19 00:00:00+00,SHORT,1673,0.18363148048643693,0.19813119,0.06204478,0.62558943
2010-02-22 00:00:00+00,SHORT,121,0.0,0.1518303,0.060029827,0.6539467
2010-02-22 00:00:00+00,SHORT,712,0.5845929637714681,0.09634977,0.061320756,0.59754825
2010-02-22 00:00:00+00,SHORT,1308,0.0,0.26976758,0.061679266,0.6024552
2010-02-22 00:00:00+00,SHORT,3703,0.0,-0.07875702,0.09371672,0.5611855
2010-02-22 00:00:00+00,SHORT,3815,0.34254772608313033,0.12596746,0.05923581,0.5937018
2010-02-23 00:00:00+00,SHORT,1700,0.0,0.11145467,0.05062519,0.5614633
2010-02-24 00:00:00+00,SHORT,3443,0.18408124827754024,0.57386416,0.04761905,0.6329004
2010-02-24 00:00:00+00,SHORT,3519,0.0,0.20347467,0.08,0.5608683
2010-03-02 00:00:00+00,SHORT,739,0.07119128788297427,0.31434476,0.074852265,0.63885033
2010-03-08 00:00:00+00,SHORT,1483,0.1985494355331031,0.38380355,0.04862619,0.6497068
2010-03-10 00:00:00+00,SHORT,604,0.8876402255936789,0.39550257,0.04635632,0.6201551
2010-03-11 00:00:00+00,SHORT,3053,0.41809870791720233,0.4891548,0.08784676,0.67699546
2010-03-11 00:00:00+00,SHORT,3918,0.0,0.38260123,0.076238886,0.6180654
2010-03-15 00:00:00+00,SHORT,1360,0.3752958494442586,0.58752465,0.09425288,0.6634155
2010-03-15 00:00:00+00,SHORT,1523,0.0,0.018797074,0.057805598,0.6099847
2010-03-18 00:00:00+00,SHORT,191,0.0,0.52610356,0.04916201,0.6048594
2010-03-18 00:00:00+00,SHORT,1195,0.46241625904801853,0.24655403,0.043806244,0.6372493
2010-03-19 00:00:00+00,SHORT,3519,0.0,0.26942855,0.061349694,0.60535043
2010-03-23 00:00:00+00,SHORT,2473,0.0,0.32845786,0.07402488,0.56385374
2010-04-05 00:00:00+00,SHORT,3236,0.8375970566501836,0.32429472,0.06538012,0.63276947
2010-04-06 00:00:00+00,SHORT,4172,1.0,0.3622643,0.074114025,0.6516411
2010-04-06 00:00:00+00,SHORT,3236,0.8167462617082782,0.36383742,0.045033954,0.5842862
2010-04-06 00:00:00+00,SHORT,1897,0.6002737936687964,0.36500418,0.066868596,0.574997
2010-04-14 00:00:00+00,SHORT,13,1.0,0.5458634,0.053025577,0.6749467
2010-04-14 00:00:00+00,SHORT,2285,1.0,0.20041949,0.06443914,0.59074384
2010-04-14 00:00:00+00,SHORT,2330,0.0,0.3779165,0.046663757,0.592461
2010-04-14 00:00:00+00,SHORT,3330,1.0,0.11053445,0.08364341,0.5825157
2010-04-15 00:00:00+00,SHORT,2090,1.0,0.5618587,0.04479895,0.66148925
2010-04-15 00:00:00+00,SHORT,85,1.0,0.31975153,0.051355205,0.644821
2010-04-15 00:00:00+00,SHORT,157,0.0650812733408958,0.37951788,0.07850646,0.57114726
2010-04-15 00:00:00+00,SHORT,2479,1.0,0.28544465,0.04708798,0.569395
2010-04-15 00:00:00+00,SHORT,2534,1.0,0.3097397,0.09452254,0.6562698
2010-04-15 00:00:00+00,SHORT,2835,1.0,0.32515374,0.07506053,0.5927214
2010-04-15 00:00:00+00,SHORT,984,1.0,-0.06799126,0.0520969,0.5978507
2010-04-15 00:00:00+00,SHORT,1004,0.3756801241484643,0.38304082,0.055223357,0.63004655
2010-04-15 00:00:00+00,SHORT,3330,0.9444444444444444,0.07628292,0.0780574,0.57723105
