time,side,ticker_id,mv_up_composite_labels,accel_price_5_df021,dist_lower_bb_50_2.0_df055
2015-08-25 00:00:00+00,LONG,2923,0.9642857142857143,-0.023586292,0.05151983
2015-08-25 00:00:00+00,LONG,1022,0.0,-0.0041196137,0.037963443
2015-08-25 00:00:00+00,LONG,1063,0.9583333333333334,-0.007174821,0.04704187
2015-08-25 00:00:00+00,LONG,3515,0.18911050689748174,-0.011321697,0.056776013
2015-08-25 00:00:00+00,LONG,3519,0.5600495549928868,-0.009780217,0.039597802
2015-08-25 00:00:00+00,LONG,3629,0.96,-0.019655488,0.05994027
2015-08-25 00:00:00+00,LONG,3716,0.0,-0.032355685,0.03577493
2015-08-25 00:00:00+00,LONG,3822,0.14175506416569125,-0.014415961,0.046872977
2015-08-25 00:00:00+00,LONG,3903,0.4188511686623983,-0.015524489,0.04502355
2015-09-02 00:00:00+00,LONG,765,0.6818181818181819,-0.023888558,0.039392244
2015-09-28 00:00:00+00,LONG,684,0.0,-0.02025052,0.058046076
2015-09-28 00:00:00+00,LONG,712,0.0,-0.03575113,0.045597415
2015-09-28 00:00:00+00,LONG,1908,0.0,-0.014603269,0.05061472
2015-09-29 00:00:00+00,LONG,93,0.0,-0.0073467973,0.040007286
2015-09-29 00:00:00+00,LONG,2452,0.0,-0.0045910054,0.05043186
2015-09-29 00:00:00+00,LONG,2469,1.0,-0.0076903994,0.03874792
2015-09-29 00:00:00+00,LONG,3199,0.0,-0.0053680926,0.05669385
2015-10-22 00:00:00+00,LONG,3130,0.0,-0.026548639,0.04418868
2015-11-09 00:00:00+00,LONG,4049,0.9215234838646797,-0.03263778,0.033857163
2015-11-17 00:00:00+00,LONG,2095,0.0,-0.028765026,0.059528038
2016-01-15 00:00:00+00,LONG,901,1.0,-0.013327645,0.035734456
2016-01-20 00:00:00+00,LONG,4194,1.0,-0.032861665,0.046755597
2016-01-20 00:00:00+00,LONG,578,1.0,-0.010820887,0.05595349
2016-01-20 00:00:00+00,LONG,3420,1.0,-0.037922822,0.039266802
2016-01-20 00:00:00+00,LONG,3469,1.0,-0.006902148,0.0351024
2016-01-21 00:00:00+00,LONG,588,1.0,-0.003969418,0.05902464
2016-01-25 00:00:00+00,LONG,578,0.9444444444444444,-0.009589566,0.036039118
2016-02-08 00:00:00+00,LONG,2408,1.0,-0.024253624,0.05380912
2016-02-08 00:00:00+00,LONG,4073,1.0,-0.03272331,0.036031004
2016-02-11 00:00:00+00,LONG,2248,0.801296841628316,-0.024060668,0.043564655
2016-02-11 00:00:00+00,LONG,2431,0.4999867037412811,-0.01662356,0.05841073
2016-02-11 00:00:00+00,LONG,2764,0.42258543164834145,-0.024955882,0.048745923
2016-02-11 00:00:00+00,LONG,1324,1.0,-0.023872167,0.038172077
2016-02-23 00:00:00+00,LONG,3078,0.0,-0.011093913,0.05174937
2016-04-29 00:00:00+00,LONG,4050,0.0,-0.009210915,0.039967176
2016-05-16 00:00:00+00,LONG,2175,0.7055881881232191,-0.0052437475,0.049908407
2016-05-19 00:00:00+00,LONG,4224,1.0,-0.027702382,0.04826714
2016-05-24 00:00:00+00,LONG,335,0.8846153846153846,-0.009880029,0.039445113
2016-06-27 00:00:00+00,LONG,4163,1.0,-0.0355397,0.049444634
2016-06-27 00:00:00+00,LONG,2340,0.44603218490403884,-0.039922778,0.03957296
2016-06-27 00:00:00+00,LONG,440,1.0,-0.029650897,0.035683785
2016-06-27 00:00:00+00,LONG,557,1.0,-0.030735942,0.03603791
2016-06-27 00:00:00+00,LONG,713,0.5353125548396033,-0.03562234,0.04731381
2016-06-27 00:00:00+00,LONG,3133,0.7197376010613374,-0.021042416,0.035939157
2016-06-27 00:00:00+00,LONG,3335,1.0,-0.039239276,0.033739008
2016-06-27 00:00:00+00,LONG,1377,0.0720169825728272,-0.03808278,0.042272396
2016-06-27 00:00:00+00,LONG,3586,0.3240740361330079,-0.0357994,0.03931705
2016-07-06 00:00:00+00,LONG,694,0.35124515430598924,-0.022924518,0.034892738
2016-08-02 00:00:00+00,LONG,2569,0.0,-0.013159705,0.03870784
2016-08-19 00:00:00+00,LONG,1171,0.0,-0.032721963,0.057799697
2016-08-23 00:00:00+00,LONG,2221,0.7435897435897436,-0.027753146,0.034169044
2016-10-28 00:00:00+00,LONG,1171,1.0,-0.010528972,0.053828895
2016-11-03 00:00:00+00,LONG,3283,0.0,-0.016811032,0.039225478
2016-11-04 00:00:00+00,LONG,234,1.0,-0.004715019,0.039159063
2016-11-08 00:00:00+00,LONG,1462,0.5625937472088675,-0.0037331698,0.045420475
2016-11-11 00:00:00+00,LONG,1011,0.4697522227847455,-0.035124302,0.039308824
2016-11-14 00:00:00+00,LONG,2497,0.5759593563456803,-0.030648606,0.04389869
2016-11-28 00:00:00+00,LONG,2262,0.95,-0.012977185,0.043602206
2017-01-23 00:00:00+00,LONG,516,0.5641150180228149,-0.01996001,0.033651516
2017-02-07 00:00:00+00,LONG,1748,0.5832207912605446,-0.014115772,0.047073424
2017-03-03 00:00:00+00,LONG,842,0.1298959290632188,-0.01237068,0.042112835
2017-04-25 00:00:00+00,LONG,1767,0.6785184428506824,-0.007404723,0.042560022
2017-05-04 00:00:00+00,LONG,13,0.3332810713857941,-0.03934837,0.03459934
2017-05-04 00:00:00+00,LONG,3847,0.0,-0.015695697,0.05243232
2017-05-05 00:00:00+00,LONG,487,0.25888323245714173,-0.0093653705,0.04010507
2017-05-08 00:00:00+00,LONG,3847,0.0,-0.032039974,0.059110094
2017-05-22 00:00:00+00,LONG,3352,1.0,-0.031624276,0.043065652
2017-06-21 00:00:00+00,LONG,3573,0.38699430372727744,-0.017300809,0.034195587
2017-06-30 00:00:00+00,LONG,1879,0.4932346810683425,-0.01512907,0.047734223
2017-08-21 00:00:00+00,LONG,1383,1.0,-0.02904544,0.033612065
2017-09-07 00:00:00+00,LONG,836,1.0,-0.036103483,0.03610264
2017-10-30 00:00:00+00,LONG,712,0.3830384643879859,-0.014457095,0.050322216
2017-10-31 00:00:00+00,LONG,799,0.6043451748567289,-0.004845242,0.03680545
2017-11-07 00:00:00+00,LONG,3763,0.6483210325436908,-0.0059748897,0.043247655
2017-11-08 00:00:00+00,LONG,2349,1.0,-0.007258187,0.034651067
2017-11-15 00:00:00+00,LONG,2070,1.0,-0.004115995,0.041437987
2017-11-15 00:00:00+00,LONG,2930,1.0,-0.014536863,0.056047242
2017-12-06 00:00:00+00,LONG,1552,0.0,-0.024967007,0.04183745
2017-12-15 00:00:00+00,LONG,424,0.735368600854561,-0.032449536,0.036717128
2018-02-09 00:00:00+00,LONG,1817,0.3624747018264319,-0.013271598,0.057114106
2018-02-13 00:00:00+00,LONG,3378,0.3174267429640183,-0.013964125,0.043609902
2018-02-13 00:00:00+00,LONG,1817,0.0,-0.008045379,0.037594475
2018-02-28 00:00:00+00,LONG,2107,0.6107758185548452,-0.02516811,0.05107626
2018-03-28 00:00:00+00,LONG,335,0.5085319020937189,-0.018976225,0.041082848
2018-05-01 00:00:00+00,LONG,2681,0.0,-0.0047352775,0.05954896
2018-05-03 00:00:00+00,LONG,1631,0.5262228030179514,-0.03089952,0.05509921
2018-05-04 00:00:00+00,LONG,786,0.9666666666666667,-0.0073376945,0.039975777
2018-05-08 00:00:00+00,LONG,4050,0.39197202244275126,-0.01956247,0.0373595
2018-05-15 00:00:00+00,LONG,3748,0.3619021797944954,-0.031372394,0.035452038
2018-06-21 00:00:00+00,LONG,1198,1.0,-0.018617291,0.036891114
2018-06-29 00:00:00+00,LONG,3355,0.9743589743589743,-0.005552769,0.037826106
2018-07-31 00:00:00+00,LONG,3640,0.0,-0.024925964,0.056881066
2018-07-31 00:00:00+00,LONG,3825,0.11054204336273456,-0.010222319,0.058917765
2018-08-02 00:00:00+00,LONG,3825,0.08281512740886639,-0.016522037,0.036217768
2018-08-06 00:00:00+00,LONG,1960,0.5217909023304249,-0.018006636,0.034798175
2018-08-15 00:00:00+00,LONG,1532,0.0,-0.027217913,0.04602318
2018-08-16 00:00:00+00,LONG,1807,1.0,-0.029084688,0.045756403
2018-09-17 00:00:00+00,LONG,158,0.0,-0.011853031,0.039681297
2018-10-10 00:00:00+00,LONG,1043,0.3948417563095049,-0.014836368,0.042028178
2018-10-11 00:00:00+00,LONG,2613,0.0,-0.027809732,0.041566648
2018-10-23 00:00:00+00,LONG,516,0.0,-0.02134184,0.035062395
2018-10-23 00:00:00+00,LONG,3378,1.0,-0.012385695,0.060156
2018-10-23 00:00:00+00,LONG,3501,0.0,-0.022144718,0.054569986
2018-10-24 00:00:00+00,LONG,516,0.9666666666666667,-0.015512548,0.04458332
2018-10-24 00:00:00+00,LONG,540,0.9655172413793104,-0.030317985,0.054511577
2018-10-24 00:00:00+00,LONG,975,1.0,-0.015507663,0.043884233
2018-10-24 00:00:00+00,LONG,3218,0.6979386673074981,-0.03434813,0.04491797
2018-10-24 00:00:00+00,LONG,3271,0.0,-0.032623295,0.038349662
2018-10-24 00:00:00+00,LONG,3378,0.962962962962963,-0.008910796,0.05524795
2018-10-24 00:00:00+00,LONG,1731,0.549247772684442,-0.005242373,0.03653319
2018-10-25 00:00:00+00,LONG,3430,0.6022246994672086,-0.039976828,0.05806244
2018-10-26 00:00:00+00,LONG,101,1.0,-0.01681407,0.034142576
2018-10-26 00:00:00+00,LONG,2425,0.0,-0.032290734,0.051596593
2018-10-26 00:00:00+00,LONG,386,0.0,-0.006408593,0.04679991
2018-10-26 00:00:00+00,LONG,1816,0.3506235992363091,-0.014902709,0.05708074
2018-10-29 00:00:00+00,LONG,2226,0.7894501654233238,-0.0047449116,0.04859278
2018-10-29 00:00:00+00,LONG,808,1.0,-0.013943708,0.05225534
2018-10-29 00:00:00+00,LONG,858,0.0,-0.007429694,0.05955477
2018-10-29 00:00:00+00,LONG,1069,1.0,-0.0138310315,0.03578507
2018-10-29 00:00:00+00,LONG,3430,0.6169716038145516,-0.010077693,0.034870166
2018-10-29 00:00:00+00,LONG,3629,1.0,-0.012720304,0.045543723
2018-10-29 00:00:00+00,LONG,1585,0.0,-0.014267732,0.056513477
2018-12-24 00:00:00+00,LONG,2064,1.0,-0.033628814,0.035051968
2018-12-24 00:00:00+00,LONG,413,1.0,-0.02576434,0.03733465
2018-12-24 00:00:00+00,LONG,2536,1.0,-0.015959036,0.040331766
2018-12-24 00:00:00+00,LONG,1752,0.4874117162547459,-0.004300116,0.037875332
2018-12-24 00:00:00+00,LONG,3907,0.8646890937571112,-0.011238852,0.051466558
2018-12-24 00:00:00+00,LONG,1927,1.0,-0.006103751,0.040518824
2018-12-24 00:00:00+00,LONG,2028,1.0,-0.004165098,0.047613006
2019-03-25 00:00:00+00,LONG,2119,0.6604137649512254,-0.014833739,0.042966902
2019-03-25 00:00:00+00,LONG,3216,0.4401057474267152,-0.012379867,0.057396404
2019-03-28 00:00:00+00,LONG,714,0.0,-0.017013583,0.04051433
2019-04-23 00:00:00+00,LONG,3179,0.16806919526032307,-0.0154313445,0.043451864
2019-05-17 00:00:00+00,LONG,604,1.0,-0.022852808,0.036521837
2019-05-17 00:00:00+00,LONG,796,1.0,-0.01273511,0.05603465
2019-05-23 00:00:00+00,LONG,3548,1.0,-0.033806838,0.055335283
2019-05-29 00:00:00+00,LONG,2120,1.0,-0.033103194,0.046531953
2019-05-29 00:00:00+00,LONG,3556,0.0,-0.009671876,0.047412027
2019-05-31 00:00:00+00,LONG,1171,1.0,-0.0046306225,0.053459767
2019-06-03 00:00:00+00,LONG,1175,0.0,-0.035908833,0.060247373
2019-06-03 00:00:00+00,LONG,1534,1.0,-0.03941133,0.047643762
2019-08-05 00:00:00+00,LONG,2541,0.6560111169778077,-0.02751188,0.03501463
2019-08-06 00:00:00+00,LONG,2720,0.9777777777777777,-0.0043353024,0.04709056
2019-08-14 00:00:00+00,LONG,9,0.6328445760092354,-0.029002098,0.036274243
2019-08-14 00:00:00+00,LONG,2105,1.0,-0.01679345,0.043307923
2019-08-15 00:00:00+00,LONG,200,1.0,-0.024331104,0.043220956
2019-08-15 00:00:00+00,LONG,2298,1.0,-0.01768033,0.03479924
2019-08-15 00:00:00+00,LONG,335,0.5537234690072055,-0.020003404,0.0588906
2019-08-15 00:00:00+00,LONG,2550,1.0,-0.026350055,0.050861463
2019-08-15 00:00:00+00,LONG,2690,1.0,-0.03299125,0.05681906
2019-08-15 00:00:00+00,LONG,1260,1.0,-0.030792587,0.034313824
2019-08-15 00:00:00+00,LONG,3473,0.6449284880837873,-0.029027937,0.040976636
2019-08-15 00:00:00+00,LONG,3607,1.0,-0.031459525,0.037171554
2019-08-15 00:00:00+00,LONG,3702,1.0,-0.01920439,0.05996839
2019-08-15 00:00:00+00,LONG,3868,0.5373342510033744,-0.0051878775,0.033191502
2019-08-15 00:00:00+00,LONG,1851,0.7579154145485382,-0.023293793,0.039510407
2019-08-15 00:00:00+00,LONG,3915,1.0,-0.014813253,0.052847445
2019-08-15 00:00:00+00,LONG,1967,0.7324899672964064,-0.009549475,0.04600556
2019-08-26 00:00:00+00,LONG,1908,0.3909299897503871,-0.032989692,0.050780535
2019-10-11 00:00:00+00,LONG,3142,0.962962962962963,-0.017090777,0.055123035
2019-10-30 00:00:00+00,LONG,427,0.9166666666666666,-0.02039822,0.04093221
2019-11-01 00:00:00+00,LONG,786,0.0,-0.033695687,0.044403702
2019-11-06 00:00:00+00,LONG,2345,0.0,-0.023424821,0.039373454
2019-11-13 00:00:00+00,LONG,1328,0.0,-0.010733734,0.038192984
2019-11-13 00:00:00+00,LONG,3683,0.0,-0.0152114965,0.038489737
2019-11-22 00:00:00+00,LONG,3793,0.0,-0.004889949,0.034347303
2020-03-20 00:00:00+00,LONG,4112,0.0,-0.023080066,0.0587322
2020-03-20 00:00:00+00,LONG,843,0.0,-0.030481499,0.04518318
2020-03-23 00:00:00+00,LONG,1063,1.0,-0.017299073,0.034988664
2020-03-23 00:00:00+00,LONG,1960,1.0,-0.024423335,0.05846234
2020-03-23 00:00:00+00,LONG,4070,1.0,-0.0067318687,0.03404381
2020-06-26 00:00:00+00,LONG,984,0.1214561622422052,-0.028187234,0.041937046
2020-09-17 00:00:00+00,LONG,1191,1.0,-0.013824415,0.04105235
2020-09-21 00:00:00+00,LONG,1308,1.0,-0.018814085,0.033910703
2020-09-23 00:00:00+00,LONG,2343,0.9649122807017544,-0.027324913,0.033899624
2020-09-24 00:00:00+00,LONG,411,0.0,-0.030998597,0.04807769
2020-09-24 00:00:00+00,LONG,4050,1.0,-0.018793317,0.040960457
2020-10-28 00:00:00+00,LONG,1896,1.0,-0.015070659,0.05601516
2020-10-29 00:00:00+00,LONG,3124,1.0,-0.021205477,0.057657454
2020-10-29 00:00:00+00,LONG,3683,1.0,-0.021613283,0.049665596
2020-10-30 00:00:00+00,LONG,2877,1.0,-0.028359395,0.040002458
2020-10-30 00:00:00+00,LONG,3521,0.474447271572026,-0.01179894,0.040589027
2020-10-30 00:00:00+00,LONG,3648,1.0,-0.034764145,0.03599326
2020-10-30 00:00:00+00,LONG,3743,1.0,-0.016463414,0.046587788
2020-11-24 00:00:00+00,LONG,356,0.0,-0.014626393,0.038598925
2020-11-24 00:00:00+00,LONG,1807,0.0,-0.018709332,0.041660767
2020-12-11 00:00:00+00,LONG,4189,0.22845339551273036,-0.032809585,0.03605993
2021-01-12 00:00:00+00,LONG,1633,1.0,-0.021263888,0.04149071
2021-01-29 00:00:00+00,LONG,906,1.0,-0.026608927,0.036958106
2021-01-29 00:00:00+00,LONG,1734,1.0,-0.020015405,0.036908314
2021-02-26 00:00:00+00,LONG,3052,1.0,-0.0294873,0.048912436
2021-03-05 00:00:00+00,LONG,1131,0.0,-0.031667463,0.03773654
2021-03-08 00:00:00+00,LONG,3596,0.6039037950997079,-0.02756996,0.053327747
2021-03-16 00:00:00+00,LONG,248,0.7872944188180273,-0.023524618,0.060108546
2021-05-12 00:00:00+00,LONG,3111,1.0,-0.026385145,0.052873574
2021-05-14 00:00:00+00,LONG,3830,0.7931034482758621,-0.023596862,0.036713917
2021-05-17 00:00:00+00,LONG,3261,1.0,-0.029140089,0.056007564
2021-05-18 00:00:00+00,LONG,4113,0.0,-0.016672924,0.056910984
2021-05-19 00:00:00+00,LONG,1464,1.0,-0.0051937425,0.056394506
2021-06-18 00:00:00+00,LONG,2986,0.38703292617242935,-0.0104302,0.040851496
2021-06-18 00:00:00+00,LONG,3703,0.2642885037845313,-0.03841334,0.03792448
2021-06-18 00:00:00+00,LONG,3811,0.7017308311299366,-0.029483551,0.033502243
2021-06-18 00:00:00+00,LONG,3851,1.0,-0.02695213,0.049408004
2021-07-19 00:00:00+00,LONG,2393,1.0,-0.025962165,0.034198962
2021-07-19 00:00:00+00,LONG,411,0.080126761038152,-0.04015509,0.044931635
2021-07-19 00:00:00+00,LONG,413,1.0,-0.03811866,0.03586262
2021-07-19 00:00:00+00,LONG,2514,0.37220538248513746,-0.03255173,0.04434239
2021-07-19 00:00:00+00,LONG,475,1.0,-0.02939655,0.042177975
2021-07-19 00:00:00+00,LONG,1012,0.0,-0.027416596,0.03840716
2021-07-19 00:00:00+00,LONG,3310,0.3052701579153266,-0.03012489,0.044768892
2021-07-19 00:00:00+00,LONG,1454,0.4762618868516949,-0.03264795,0.041292228
2021-07-19 00:00:00+00,LONG,3702,0.2722486027315063,-0.02569904,0.052438065
2021-07-19 00:00:00+00,LONG,1967,0.6074864264402092,-0.023558533,0.038770497
2021-07-20 00:00:00+00,LONG,3065,0.0,-0.030591505,0.033327952
2021-08-19 00:00:00+00,LONG,502,0.10516281310512972,-0.0063849264,0.040853035
2021-08-20 00:00:00+00,LONG,4086,1.0,-0.006721577,0.047452193
2021-09-20 00:00:00+00,LONG,4219,0.0,-0.029926047,0.050703816
2021-09-20 00:00:00+00,LONG,1258,0.6631722562675331,-0.03745422,0.0443062
2021-09-21 00:00:00+00,LONG,1404,1.0,-0.0071392204,0.038775347
2021-10-01 00:00:00+00,LONG,565,0.0,-0.009330859,0.04435281
2021-10-04 00:00:00+00,LONG,3429,0.0,-0.024713963,0.039523598
2021-10-04 00:00:00+00,LONG,3685,0.0,-0.030872153,0.034399144
2021-10-06 00:00:00+00,LONG,1748,0.0,-0.005452739,0.044922158
2021-10-14 00:00:00+00,LONG,153,0.0,-0.012639474,0.041935537
2021-10-27 00:00:00+00,LONG,1985,0.0,-0.009570465,0.045442306
2021-10-28 00:00:00+00,LONG,1985,0.0,-0.006337367,0.033927403
2021-11-04 00:00:00+00,LONG,3882,1.0,-0.038605526,0.034739394
2021-11-30 00:00:00+00,LONG,85,0.962962962962963,-0.00871481,0.03666265
2021-11-30 00:00:00+00,LONG,335,1.0,-0.022350762,0.049739167
2021-11-30 00:00:00+00,LONG,558,1.0,-0.004620928,0.034560293
2021-11-30 00:00:00+00,LONG,610,1.0,-0.005150483,0.03574665
2021-11-30 00:00:00+00,LONG,3218,1.0,-0.03616824,0.06079695
2021-11-30 00:00:00+00,LONG,3594,0.0,-0.012296859,0.050621055
2021-12-01 00:00:00+00,LONG,2067,0.0,-0.028725052,0.046029992
2021-12-01 00:00:00+00,LONG,4171,0.0,-0.029168265,0.04769852
2021-12-01 00:00:00+00,LONG,157,1.0,-0.037165526,0.051451426
2021-12-01 00:00:00+00,LONG,335,0.9736842105263158,-0.008448921,0.04942773
2021-12-01 00:00:00+00,LONG,2425,0.7287047076142575,-0.03705253,0.039370358
2021-12-01 00:00:00+00,LONG,906,1.0,-0.037014127,0.05057922
2021-12-01 00:00:00+00,LONG,3218,0.972972972972973,-0.006854753,0.05298383
2021-12-01 00:00:00+00,LONG,1260,0.5236310639972517,-0.011410008,0.039954547
2021-12-01 00:00:00+00,LONG,3310,0.0,-0.012811623,0.03770823
2021-12-01 00:00:00+00,LONG,3684,1.0,-0.03304089,0.057433933
2021-12-01 00:00:00+00,LONG,1780,0.7209257612336359,-0.039725017,0.042903267
2021-12-01 00:00:00+00,LONG,3982,0.5224795873561513,-0.018313577,0.034528665
2021-12-20 00:00:00+00,LONG,13,0.0,-0.006426641,0.03303859
2021-12-20 00:00:00+00,LONG,1434,1.0,-0.010234337,0.033104893
2022-01-26 00:00:00+00,LONG,1099,0.0,-0.006485649,0.041703675
2022-01-27 00:00:00+00,LONG,3273,1.0,-0.0130912755,0.035652943
2022-01-28 00:00:00+00,LONG,3255,0.0,-0.026040953,0.053167615
2022-02-02 00:00:00+00,LONG,3699,0.0,-0.02757562,0.052332576
2022-02-04 00:00:00+00,LONG,786,1.0,-0.018683257,0.03495018
2022-02-24 00:00:00+00,LONG,142,0.0,-0.0051861224,0.042434044
2022-02-28 00:00:00+00,LONG,2716,0.0,-0.017716205,0.03459053
2022-03-07 00:00:00+00,LONG,2211,0.0,-0.015997961,0.05762965
2022-03-07 00:00:00+00,LONG,2213,0.09416761386162047,-0.01717936,0.04677997
2022-03-07 00:00:00+00,LONG,2972,0.0,-0.024176285,0.043284584
2022-03-07 00:00:00+00,LONG,1473,0.0,-0.007050676,0.047831226
2022-03-08 00:00:00+00,LONG,2497,1.0,-0.017665602,0.035579167
2022-03-08 00:00:00+00,LONG,2751,1.0,-0.035642393,0.03749112
2022-03-08 00:00:00+00,LONG,3142,0.6659235760532034,-0.032079663,0.04899798
2022-03-08 00:00:00+00,LONG,3691,1.0,-0.014737191,0.03403527
2022-03-11 00:00:00+00,LONG,663,0.5110628946509498,-0.010904102,0.05772123
2022-03-11 00:00:00+00,LONG,2979,1.0,-0.015807655,0.036060624
2022-03-11 00:00:00+00,LONG,3754,0.22713074480035284,-0.0068731722,0.034142952
2022-03-14 00:00:00+00,LONG,3261,1.0,-0.022345377,0.040346723
2022-05-02 00:00:00+00,LONG,2866,0.3583914354624992,-0.015168925,0.044391345
2022-05-10 00:00:00+00,LONG,1185,0.4777522986654397,-0.022720622,0.039393213
2022-05-10 00:00:00+00,LONG,3841,0.0,-0.004045243,0.033364136
2022-05-11 00:00:00+00,LONG,4124,1.0,-0.036037486,0.04881384
2022-05-11 00:00:00+00,LONG,3574,0.0,-0.022495152,0.034782816
2022-06-14 00:00:00+00,LONG,3199,0.7595664586982025,-0.008818747,0.033879858
2022-06-14 00:00:00+00,LONG,1960,0.2175379889430817,-0.033443354,0.044964544
2022-06-16 00:00:00+00,LONG,386,1.0,-0.019711891,0.037017576
2022-06-16 00:00:00+00,LONG,694,0.2818008159463054,-0.0045631644,0.051279917
2022-06-16 00:00:00+00,LONG,881,0.0,-0.008562118,0.03571604
2022-06-16 00:00:00+00,LONG,1081,0.4920958902112825,-0.014176035,0.058842152
2022-06-16 00:00:00+00,LONG,1220,1.0,-0.021684868,0.035404824
2022-06-16 00:00:00+00,LONG,3838,0.0,-0.029949108,0.05051295
2022-06-17 00:00:00+00,LONG,4176,1.0,-0.011181204,0.056580562
2022-06-17 00:00:00+00,LONG,1235,1.0,-0.024290077,0.04678881
2022-06-17 00:00:00+00,LONG,1250,0.7401111829579345,-0.015094174,0.03726991
2022-06-17 00:00:00+00,LONG,3586,0.0,-0.00757742,0.03379681
2022-06-17 00:00:00+00,LONG,4088,1.0,-0.006520342,0.04162371
2022-06-22 00:00:00+00,LONG,2139,0.9636363636363636,-0.0050079282,0.03915258
2022-06-22 00:00:00+00,LONG,535,1.0,-0.009809132,0.055714417
2022-06-23 00:00:00+00,LONG,2365,0.5813061601014342,-0.03690492,0.051820777
2022-06-23 00:00:00+00,LONG,2925,1.0,-0.023221051,0.05290804
2022-07-05 00:00:00+00,LONG,309,1.0,-0.021901479,0.044574283
2022-07-05 00:00:00+00,LONG,3596,1.0,-0.015166188,0.039176192
2022-07-05 00:00:00+00,LONG,3824,0.0,-0.009739448,0.053192195
2022-09-23 00:00:00+00,LONG,874,0.40124183751951514,-0.03115573,0.03610901
2022-09-23 00:00:00+00,LONG,1288,0.0,-0.033829458,0.045926686
2022-09-26 00:00:00+00,LONG,2139,1.0,-0.03463768,0.041617878
2022-09-26 00:00:00+00,LONG,4194,0.9836065573770492,-0.01956388,0.047116324
2022-09-26 00:00:00+00,LONG,2352,1.0,-0.007552966,0.060502972
2022-09-26 00:00:00+00,LONG,2731,1.0,-0.034113795,0.044353813
2022-09-26 00:00:00+00,LONG,3420,0.0,-0.024084888,0.03523614
2022-09-26 00:00:00+00,LONG,1514,1.0,-0.023031399,0.04959832
2022-09-30 00:00:00+00,LONG,2391,1.0,-0.0072318516,0.037468325
2022-11-02 00:00:00+00,LONG,1334,1.0,-0.022292744,0.035732877
2022-11-03 00:00:00+00,LONG,2582,1.0,-0.031374194,0.052393287
2022-11-03 00:00:00+00,LONG,2619,1.0,-0.025517365,0.045032557
2022-11-03 00:00:00+00,LONG,1677,1.0,-0.016646318,0.05878915
2022-11-03 00:00:00+00,LONG,1678,1.0,-0.011464291,0.05720228
2022-11-04 00:00:00+00,LONG,988,0.9523809523809523,-0.0053729867,0.04357087
2022-11-07 00:00:00+00,LONG,131,0.0,-0.011357215,0.05507932
2022-12-16 00:00:00+00,LONG,2703,0.45671320328113174,-0.027849272,0.048407003
2023-01-03 00:00:00+00,LONG,2608,1.0,-0.0241881,0.03873682
2023-03-13 00:00:00+00,LONG,1690,0.8372351969732552,-0.03420265,0.037099924
2023-03-15 00:00:00+00,LONG,101,1.0,-0.015051847,0.039456856
2023-03-15 00:00:00+00,LONG,3487,1.0,-0.027915306,0.03466753
2023-03-15 00:00:00+00,LONG,3860,0.0,-0.020771196,0.03332822
2023-03-15 00:00:00+00,LONG,3861,0.0,-0.025551274,0.035473987
2023-03-17 00:00:00+00,LONG,243,0.5997403453177184,-0.0036242506,0.058165587
2023-03-17 00:00:00+00,LONG,2569,0.5145228594189846,-0.014495523,0.05952858
2023-03-17 00:00:00+00,LONG,857,0.1377154113037784,-0.033737604,0.050778054
2023-03-17 00:00:00+00,LONG,3613,0.0,-0.004974973,0.042815458
2023-03-20 00:00:00+00,LONG,368,1.0,-0.008733625,0.04338592
2023-03-22 00:00:00+00,LONG,1745,0.0,-0.03470609,0.041836236
2023-04-20 00:00:00+00,LONG,735,0.96,-0.0075219222,0.057722233
2023-05-11 00:00:00+00,LONG,2518,0.8709677419354839,-0.023886446,0.054095004
2023-05-12 00:00:00+00,LONG,3825,0.5106680579040631,-0.01531572,0.047885653
2023-05-25 00:00:00+00,LONG,1,0.0,-0.021661006,0.034076564
2023-05-30 00:00:00+00,LONG,1308,0.0,-0.005164474,0.038984545
2023-05-31 00:00:00+00,LONG,1,0.0,-0.012823385,0.037681717
2023-05-31 00:00:00+00,LONG,1684,0.0,-0.038390435,0.038151294
2023-06-07 00:00:00+00,LONG,3763,0.5929972757110076,-0.029262474,0.036327355
2023-07-07 00:00:00+00,LONG,405,1.0,-0.0064728786,0.045876753
2023-08-18 00:00:00+00,LONG,3822,0.3633893698491429,-0.005466266,0.040292133
2023-08-22 00:00:00+00,LONG,901,0.0,-0.004796097,0.042083185
2023-10-23 00:00:00+00,LONG,2686,0.6529553167070576,-0.028205128,0.044188578
2023-10-25 00:00:00+00,LONG,960,1.0,-0.016365953,0.03333701
2023-10-25 00:00:00+00,LONG,1454,1.0,-0.013746762,0.040075134
2023-10-26 00:00:00+00,LONG,1410,1.0,-0.028653188,0.041398086
2023-10-30 00:00:00+00,LONG,68,1.0,-0.013026718,0.037242044
2023-10-30 00:00:00+00,LONG,4164,1.0,-0.03137956,0.05335909
2023-10-30 00:00:00+00,LONG,2770,1.0,-0.031048572,0.055017296
2023-11-06 00:00:00+00,LONG,2554,0.94,-0.030610561,0.03497471
2023-11-06 00:00:00+00,LONG,3794,0.9512195121951219,-0.018500855,0.042558596
2023-11-08 00:00:00+00,LONG,259,0.36407037837299505,-0.009147881,0.058654957
2023-11-13 00:00:00+00,LONG,505,0.320704534688048,-0.005695866,0.033124596
