time,side,ticker_id,mv_up_composite_labels,accel_volume_5_df025,dist_high52_vol_norm_20_df015,skew_weighted_20_df037
2011-04-05 00:00:00+00,LONG,2659,0.35269243286070806,0.14205745,-0.1332636,-0.4771506
2011-04-19 00:00:00+00,LONG,3754,0.0,0.12452996,-0.10490713,-0.47678035
2011-04-25 00:00:00+00,LONG,2681,0.0,0.059203617,-0.06325126,-0.49719128
2011-05-06 00:00:00+00,LONG,1767,0.0,0.256513,-0.038134877,-0.5000934
2011-05-11 00:00:00+00,LONG,397,0.0,-0.19993646,-0.15943566,-0.49035883
2011-06-09 00:00:00+00,LONG,843,0.28963936687153574,-0.26129344,-0.074662015,-0.48641366
2011-06-10 00:00:00+00,LONG,2617,0.0,-0.01051033,-0.19976813,-0.49870571
2011-06-13 00:00:00+00,LONG,157,0.0,0.00250306,-0.038746078,-0.47653732
2011-06-13 00:00:00+00,LONG,2778,0.0,-0.4931909,-0.11941347,-0.52763164
2011-06-13 00:00:00+00,LONG,1308,0.0,0.11012702,-0.08015435,-0.49714935
2011-06-13 00:00:00+00,LONG,1916,0.0,0.18746294,-0.04124395,-0.4883879
2011-06-14 00:00:00+00,LONG,4107,0.0,0.105685994,-0.07255136,-0.51829016
2011-06-14 00:00:00+00,LONG,3912,0.0,-0.20919637,-0.050080296,-0.48893797
2011-06-15 00:00:00+00,LONG,4107,0.0,-0.027450243,-0.074339986,-0.5224105
2011-06-15 00:00:00+00,LONG,2617,0.0,0.4061816,-0.22037643,-0.49457273
2011-06-15 00:00:00+00,LONG,3052,0.0,-0.42398012,-0.06414135,-0.47661963
2011-06-16 00:00:00+00,LONG,131,0.0,0.19113833,-0.13803907,-0.5218441
2011-06-16 00:00:00+00,LONG,1916,0.9032258064516129,-0.10690167,-0.042433012,-0.47847548
2011-06-16 00:00:00+00,LONG,1927,0.0,-0.0010893699,-0.222006,-0.47969735
2011-06-16 00:00:00+00,LONG,2004,0.0,0.22401175,-0.14171685,-0.54541725
2011-06-17 00:00:00+00,LONG,4197,0.0,-0.16775246,-0.08757728,-0.5403356
2011-06-17 00:00:00+00,LONG,1719,0.0,-0.05990977,-0.20216015,-0.5153808
2011-06-22 00:00:00+00,LONG,4034,0.0,0.30025548,-0.049481843,-0.47736216
2011-06-24 00:00:00+00,LONG,2175,0.0,-0.15756516,-0.12765379,-0.48873323
2011-06-24 00:00:00+00,LONG,1099,0.0,0.05490897,-0.13415946,-0.48410833
2011-06-27 00:00:00+00,LONG,1099,0.0,-0.116373345,-0.1422063,-0.48319414
2011-08-08 00:00:00+00,LONG,2870,0.9736842105263158,0.3549616,-0.0551476,-0.4934284
2011-08-08 00:00:00+00,LONG,918,0.3103027725986669,-0.0837808,-0.0594647,-0.51870126
2011-08-08 00:00:00+00,LONG,3684,1.0,0.03695406,-0.046381827,-0.5445405
2011-08-08 00:00:00+00,LONG,3872,1.0,0.27640888,-0.1554637,-0.48704323
2011-08-09 00:00:00+00,LONG,158,0.0,-0.1469119,-0.16001077,-0.5053339
2011-08-09 00:00:00+00,LONG,2410,0.0,0.09667099,-0.13499427,-0.48154014
2011-08-09 00:00:00+00,LONG,2018,1.0,-0.3068021,-0.081464596,-0.488315
2011-08-10 00:00:00+00,LONG,4187,0.4186997142950435,-0.49021202,-0.043272335,-0.54447937
2011-08-10 00:00:00+00,LONG,2410,0.9736842105263158,-0.3573986,-0.1347048,-0.5405305
2011-08-10 00:00:00+00,LONG,405,1.0,0.43991804,-0.15746593,-0.52859586
2011-08-10 00:00:00+00,LONG,842,0.967741935483871,-0.4510811,-0.1663579,-0.5435096
2011-08-10 00:00:00+00,LONG,1770,0.0,0.11588745,-0.05460091,-0.47853965
2011-08-10 00:00:00+00,LONG,2018,0.9743589743589743,-0.52964795,-0.08612173,-0.531737
2011-08-11 00:00:00+00,LONG,937,0.0,-0.21468577,-0.061141152,-0.48786208
2011-08-11 00:00:00+00,LONG,1356,0.9130434782608696,-0.23871176,-0.09731399,-0.52967167
2011-08-11 00:00:00+00,LONG,3763,0.0,-0.14335077,-0.12620474,-0.48557386
2011-08-12 00:00:00+00,LONG,937,0.0,0.089973465,-0.06001516,-0.48468855
2011-08-12 00:00:00+00,LONG,1536,0.3644603938696018,0.0,-0.08270733,-0.5406322
2011-08-12 00:00:00+00,LONG,3763,0.0,0.2124658,-0.12607627,-0.50617516
2011-08-19 00:00:00+00,LONG,817,0.0,0.045669343,-0.0356938,-0.5115988
2011-08-19 00:00:00+00,LONG,842,0.7419354838709677,0.19101477,-0.14736278,-0.480767
2011-08-19 00:00:00+00,LONG,3436,0.6086956521739131,-0.062130913,-0.070520096,-0.48425096
2011-08-22 00:00:00+00,LONG,817,0.0,-0.24709168,-0.037461396,-0.48561978
2011-08-22 00:00:00+00,LONG,842,0.7096774193548387,-0.055672735,-0.1567519,-0.51583546
2011-08-22 00:00:00+00,LONG,1770,0.0,0.07655575,-0.060179304,-0.477427
2011-08-22 00:00:00+00,LONG,4083,0.0,0.021268072,-0.12655151,-0.5337186
2011-09-28 00:00:00+00,LONG,4136,0.0,-0.2574373,-0.18428335,-0.47933882
2011-09-29 00:00:00+00,LONG,4136,0.0,0.34153402,-0.22669248,-0.4930823
2011-10-04 00:00:00+00,LONG,2665,0.4990522073147822,0.44513243,-0.062176757,-0.5339105
2011-10-04 00:00:00+00,LONG,3947,0.0,-0.22015251,-0.21120727,-0.48712268
2011-10-05 00:00:00+00,LONG,4137,0.48554605284325625,-0.6079807,-0.07925443,-0.4952728
2011-10-05 00:00:00+00,LONG,602,0.0,-0.4876791,-0.12834813,-0.5206011
2011-10-05 00:00:00+00,LONG,641,0.8047626961612541,-0.0627113,-0.040350135,-0.5360595
2011-10-05 00:00:00+00,LONG,1011,0.9811320754716981,-0.12818064,-0.11289536,-0.52648085
2011-10-05 00:00:00+00,LONG,1483,0.4099463551194592,-0.5409495,-0.061981272,-0.53867805
2011-10-07 00:00:00+00,LONG,2999,0.9117647058823529,-0.39551,-0.04702564,-0.54439783
2011-10-07 00:00:00+00,LONG,1483,0.9387755102040817,0.14366652,-0.062231526,-0.49371296
2011-10-10 00:00:00+00,LONG,2999,0.0,-0.11688766,-0.2280393,-0.48888797
2011-10-20 00:00:00+00,LONG,1258,0.6470588235294118,0.44224218,-0.04175477,-0.5190997
2011-10-24 00:00:00+00,LONG,1258,0.0,-0.2154308,-0.04426128,-0.50193983
2011-10-26 00:00:00+00,LONG,1258,0.0,0.11216805,-0.0555709,-0.5053105
2011-11-25 00:00:00+00,LONG,2142,0.712556805700899,-0.55063844,-0.21591105,-0.5054461
2011-11-25 00:00:00+00,LONG,2751,0.4914788063173364,0.28305352,-0.15171887,-0.54121065
2011-11-25 00:00:00+00,LONG,1324,1.0,-0.53308284,-0.029343748,-0.5166738
2011-11-25 00:00:00+00,LONG,1356,0.9791666666666666,-0.07171217,-0.17670977,-0.4946473
2011-11-25 00:00:00+00,LONG,3903,0.972972972972973,-0.31850517,-0.13284808,-0.4816642
2012-01-04 00:00:00+00,LONG,443,0.0,-0.2730942,-0.16963495,-0.47740322
2012-01-06 00:00:00+00,LONG,1742,0.3347463543374648,0.053267792,-0.21090572,-0.47972482
2012-01-25 00:00:00+00,LONG,2925,1.0,-0.1286271,-0.116830304,-0.5406185
2012-01-26 00:00:00+00,LONG,2925,0.15766120285512827,0.22089142,-0.11462754,-0.48402137
2012-01-30 00:00:00+00,LONG,4059,0.7511589828409313,-0.33546686,-0.092502095,-0.5056494
2012-01-31 00:00:00+00,LONG,3804,0.16706420591593688,-0.014934573,-0.11866803,-0.4919946
2012-01-31 00:00:00+00,LONG,4059,0.8415976236374898,-0.33009332,-0.09880785,-0.5107899
2012-02-01 00:00:00+00,LONG,1677,0.37242675716016316,-0.2358084,-0.17350519,-0.49975812
2012-02-01 00:00:00+00,LONG,1678,0.34239898729711093,-0.23576963,-0.08552521,-0.49971616
2012-02-02 00:00:00+00,LONG,1677,0.3262188318842187,0.2831811,-0.17971785,-0.4824265
2012-02-02 00:00:00+00,LONG,1678,0.0,0.2827473,-0.08859142,-0.48240766
2012-02-13 00:00:00+00,LONG,558,0.5642956239307552,0.2891605,-0.19614895,-0.53530705
2012-02-15 00:00:00+00,LONG,450,0.17219879203935617,-0.25979644,-0.10022116,-0.47650903
2012-03-06 00:00:00+00,LONG,1631,0.41402415493177225,0.13430157,-0.08504357,-0.50148684
2012-03-07 00:00:00+00,LONG,1631,0.4221200839115462,-0.1757398,-0.09125828,-0.49016663
2012-03-14 00:00:00+00,LONG,3862,0.35226024402699085,0.050185435,-0.2220461,-0.49143964
2012-05-16 00:00:00+00,LONG,4137,1.0,0.14822948,-0.1969155,-0.50975627
2012-05-18 00:00:00+00,LONG,2248,1.0,0.0055595473,-0.10192154,-0.52679163
2012-05-18 00:00:00+00,LONG,3903,0.0,0.27464914,-0.06003779,-0.5375676
2012-05-21 00:00:00+00,LONG,417,0.5470996953517406,-0.34321174,-0.17692097,-0.5413674
2012-05-23 00:00:00+00,LONG,2751,1.0,-0.009091739,-0.16782333,-0.52831715
2012-05-24 00:00:00+00,LONG,2248,0.84,-0.24827842,-0.102201544,-0.5183112
2012-05-24 00:00:00+00,LONG,2396,0.9761904761904762,-0.47464773,-0.043385617,-0.5062581
2012-05-25 00:00:00+00,LONG,2298,0.0,-0.5127252,-0.1026926,-0.54046595
2012-05-25 00:00:00+00,LONG,2751,0.0,-0.53450614,-0.17190419,-0.48736554
2012-05-25 00:00:00+00,LONG,3352,0.9,-0.09801781,-0.09105225,-0.48996118
2012-05-25 00:00:00+00,LONG,3882,0.6223468363114812,-0.3041988,-0.13742112,-0.5027019
2012-05-30 00:00:00+00,LONG,76,0.0,-0.059445962,-0.091562934,-0.47951517
2012-05-30 00:00:00+00,LONG,3352,0.8333333333333334,-0.10912947,-0.103139125,-0.50940955
2012-05-31 00:00:00+00,LONG,2291,0.0,-0.312509,-0.09062442,-0.49236402
2012-06-01 00:00:00+00,LONG,2291,0.0,0.13742268,-0.10081253,-0.4920302
2012-06-01 00:00:00+00,LONG,622,1.0,0.43780524,-0.053593665,-0.5180327
2012-06-04 00:00:00+00,LONG,395,0.41974025315533287,-0.0810307,-0.06403273,-0.53708625
2012-06-04 00:00:00+00,LONG,2482,0.8014249925054471,-0.2880335,-0.10435974,-0.5171073
2012-06-04 00:00:00+00,LONG,1069,0.6782655907209243,-0.436129,-0.07724421,-0.49696735
2012-06-04 00:00:00+00,LONG,3309,1.0,0.28205815,-0.09218209,-0.48633403
2012-06-05 00:00:00+00,LONG,131,0.9396821663265577,-0.1746631,-0.12909381,-0.5317133
2012-06-05 00:00:00+00,LONG,2253,0.3164218895955623,-0.16133066,-0.040058102,-0.48814967
2012-06-05 00:00:00+00,LONG,2425,1.0,-0.22795321,-0.16322848,-0.5363603
2012-06-05 00:00:00+00,LONG,411,0.18670467823873138,-0.117939,-0.05682665,-0.5177623
2012-06-05 00:00:00+00,LONG,2482,0.5052554030511208,0.28975743,-0.10729275,-0.49426603
2012-06-05 00:00:00+00,LONG,2681,1.0,-0.5195228,-0.164826,-0.51259357
2012-06-05 00:00:00+00,LONG,1141,0.9705882352941176,0.33320034,-0.18856749,-0.47958368
2012-06-05 00:00:00+00,LONG,1846,0.9428571428571428,-0.52520126,-0.111891046,-0.5353183
2012-07-09 00:00:00+00,LONG,2659,0.18408403251270575,-0.517225,-0.1548334,-0.50438
2012-08-03 00:00:00+00,LONG,1867,0.381950399958469,0.44510448,-0.07502744,-0.48489502
2012-08-09 00:00:00+00,LONG,2298,0.0,-0.21295272,-0.1040352,-0.4985154
2012-08-10 00:00:00+00,LONG,2298,0.0,0.13981326,-0.105672404,-0.48751774
2012-08-10 00:00:00+00,LONG,1444,0.7857142857142857,-0.028829886,-0.10581973,-0.5082925
2012-08-14 00:00:00+00,LONG,2298,0.0,-0.5979746,-0.1172876,-0.49597007
2012-08-14 00:00:00+00,LONG,773,0.0,-0.55174017,-0.050477702,-0.511091
2012-08-15 00:00:00+00,LONG,2870,0.0,-0.04521636,-0.07850401,-0.49060076
2012-08-31 00:00:00+00,LONG,2084,0.646640667385432,-0.16872068,-0.068282075,-0.48778117
2012-09-05 00:00:00+00,LONG,4218,0.21804589180438932,0.3459899,-0.1119948,-0.49656934
2012-09-11 00:00:00+00,LONG,2801,0.1615522742618772,-0.16324809,-0.08148784,-0.5343141
2012-09-12 00:00:00+00,LONG,2801,0.0,-0.45162565,-0.06832187,-0.50868315
2012-09-28 00:00:00+00,LONG,1064,0.9411764705882353,-0.2991331,-0.03671417,-0.5184548
2012-10-02 00:00:00+00,LONG,1064,0.8823529411764706,-0.1368303,-0.036488317,-0.4840235
2012-10-10 00:00:00+00,LONG,401,0.5233143431051146,0.22885022,-0.042300504,-0.52250737
2012-10-11 00:00:00+00,LONG,401,0.4054828661663878,0.16793568,-0.043681134,-0.49636945
2012-10-12 00:00:00+00,LONG,401,0.4150711990023247,-0.35956362,-0.04796641,-0.540178
2012-10-12 00:00:00+00,LONG,843,0.0,-0.1878129,-0.11993198,-0.5387755
2012-10-12 00:00:00+00,LONG,1816,0.4047831078676072,-0.37898314,-0.15427954,-0.49630237
2012-10-15 00:00:00+00,LONG,401,0.4215566573153986,0.4185373,-0.052342635,-0.4923818
2012-10-15 00:00:00+00,LONG,845,0.702300334379166,0.035026878,-0.089531906,-0.5090284
2012-10-15 00:00:00+00,LONG,1851,0.0,0.21193561,-0.21090865,-0.50334984
2012-11-06 00:00:00+00,LONG,1112,0.5439405480255897,0.23112117,-0.08676601,-0.51683766
2012-11-13 00:00:00+00,LONG,1700,0.0,-0.09029437,-0.22661072,-0.50706476
2012-11-14 00:00:00+00,LONG,1700,0.02229317396611414,0.38537985,-0.22686237,-0.52253103
2012-11-15 00:00:00+00,LONG,2107,0.6623676445245162,0.35065284,-0.18610239,-0.48685774
2012-11-15 00:00:00+00,LONG,938,1.0,-0.46484613,-0.17584693,-0.49099287
2012-11-15 00:00:00+00,LONG,3040,0.5707490149898211,0.101251036,-0.051567186,-0.49168828
2012-11-15 00:00:00+00,LONG,1012,0.8211038825895352,0.44547904,-0.03825176,-0.50299853
2012-11-15 00:00:00+00,LONG,1087,0.34572990229959283,-0.05067444,-0.11718297,-0.5031966
2012-11-15 00:00:00+00,LONG,3895,0.0,-0.071589746,-0.05626712,-0.48106658
2012-11-16 00:00:00+00,LONG,523,0.4453276961202519,0.04162698,-0.17624797,-0.47680348
2012-11-16 00:00:00+00,LONG,1012,0.78888764394939,-0.16168515,-0.03656167,-0.51559746
2012-11-16 00:00:00+00,LONG,1740,0.9047619047619048,-0.11350788,-0.15018761,-0.5066682
2012-11-19 00:00:00+00,LONG,69,0.9285714285714286,0.41094556,-0.21514072,-0.520305
2012-11-19 00:00:00+00,LONG,788,0.9615384615384616,-0.19170858,-0.0434279,-0.52771616
2012-11-19 00:00:00+00,LONG,3021,0.7186618665585505,0.3773039,-0.14147541,-0.49235028
2012-11-19 00:00:00+00,LONG,3098,0.7973181273854231,0.3052059,-0.07069077,-0.54510576
2012-11-19 00:00:00+00,LONG,4073,0.9583333333333334,0.4386979,-0.087682575,-0.5307199
2012-11-20 00:00:00+00,LONG,3652,0.9,0.3361096,-0.08217961,-0.52570176
2012-11-21 00:00:00+00,LONG,641,0.2190205167705435,0.14672281,-0.046541005,-0.49068087
2012-11-21 00:00:00+00,LONG,1250,0.7585045121169708,0.09960723,-0.0845335,-0.5255222
2012-11-23 00:00:00+00,LONG,4231,0.8181818181818181,-0.28922966,-0.22179776,-0.48469934
2012-11-23 00:00:00+00,LONG,2703,0.7170767796769764,-0.03693076,-0.16911653,-0.53697646
2012-11-23 00:00:00+00,LONG,3013,0.0,-0.5534266,-0.10344966,-0.48516557
2012-11-26 00:00:00+00,LONG,84,0.9565217391304348,0.35743594,-0.11165542,-0.52472055
2012-11-26 00:00:00+00,LONG,2703,0.7391304347826086,0.34066847,-0.17641225,-0.48344132
2012-11-27 00:00:00+00,LONG,3652,0.7666666666666666,0.25685418,-0.09440464,-0.48195451
2012-11-29 00:00:00+00,LONG,84,0.8260869565217391,0.26303625,-0.11104093,-0.48149094
2012-12-04 00:00:00+00,LONG,1867,0.9272727272727272,-0.5009294,-0.1226343,-0.5433285
2012-12-04 00:00:00+00,LONG,4034,0.9047619047619048,0.30771855,-0.18023166,-0.51990074
2012-12-05 00:00:00+00,LONG,3683,0.0,-0.6073876,-0.1437168,-0.5152195
2012-12-05 00:00:00+00,LONG,4034,0.8809523809523809,-0.39336827,-0.19656457,-0.52303016
2012-12-06 00:00:00+00,LONG,817,0.0,0.18028371,-0.20678851,-0.5092073
2012-12-06 00:00:00+00,LONG,4034,0.8571428571428572,0.26209626,-0.21359822,-0.504604
2012-12-07 00:00:00+00,LONG,4034,0.8333333333333334,0.19278029,-0.22839195,-0.47883782
2012-12-24 00:00:00+00,LONG,2582,0.04312100484655867,-0.3985952,-0.14539933,-0.49111468
2012-12-26 00:00:00+00,LONG,309,0.23812095820456416,0.17972906,-0.057074524,-0.5020844
2012-12-26 00:00:00+00,LONG,2582,0.03948838983350953,0.12278838,-0.18946287,-0.50020367
2012-12-27 00:00:00+00,LONG,309,0.18579015075535674,0.051535107,-0.22470635,-0.5095849
2012-12-28 00:00:00+00,LONG,843,0.8101267588444333,-0.30433628,-0.09286193,-0.5178205
2013-01-11 00:00:00+00,LONG,2638,0.9642857142857143,0.11074654,-0.076181225,-0.48226616
2013-01-16 00:00:00+00,LONG,505,0.9642857142857143,-0.24765652,-0.029380044,-0.47697428
2013-02-05 00:00:00+00,LONG,3352,0.0,-0.15292953,-0.06760379,-0.5321442
2013-02-25 00:00:00+00,LONG,3539,0.6153846153846154,0.1625108,-0.039535616,-0.4781725
2013-02-26 00:00:00+00,LONG,3610,1.0,0.0716035,-0.12877187,-0.50065374
2013-02-27 00:00:00+00,LONG,3053,1.0,-0.18773949,-0.13994311,-0.49213088
2013-02-28 00:00:00+00,LONG,786,0.0,0.045194812,-0.04510454,-0.5380962
2013-03-05 00:00:00+00,LONG,786,0.0,0.03830345,-0.06622571,-0.5016203
2013-03-18 00:00:00+00,LONG,1191,1.0,-0.065169126,-0.16313742,-0.48394883
2013-03-21 00:00:00+00,LONG,1064,0.9361702127659575,-0.2935567,-0.047383614,-0.5346377
2013-03-22 00:00:00+00,LONG,1064,0.7297460383884468,0.07675786,-0.107242264,-0.54538685
2013-04-02 00:00:00+00,LONG,664,0.8260869565217391,0.40814775,-0.047279928,-0.51594096
2013-04-09 00:00:00+00,LONG,664,0.7173913043478262,-0.4033087,-0.045444045,-0.48382849
2013-04-10 00:00:00+00,LONG,664,0.6956521739130435,-0.071772784,-0.048940353,-0.47898006
2013-04-18 00:00:00+00,LONG,487,0.967741935483871,0.17121792,-0.060469557,-0.54017544
2013-04-18 00:00:00+00,LONG,2550,0.7094546772107595,0.09717303,-0.22886476,-0.54173297
2013-04-18 00:00:00+00,LONG,2993,1.0,0.32081294,-0.21885295,-0.5087027
2013-04-23 00:00:00+00,LONG,712,0.1624190104276042,0.39078927,-0.20374446,-0.5244744
2013-04-24 00:00:00+00,LONG,1832,0.896551724137931,0.20547917,-0.1660568,-0.5014473
2013-04-25 00:00:00+00,LONG,1832,0.8620689655172413,-0.43808192,-0.1792608,-0.5158321
2013-04-26 00:00:00+00,LONG,1832,0.8275862068965517,-0.2478586,-0.1866727,-0.48032856
2013-06-04 00:00:00+00,LONG,1090,0.0,-0.26012135,-0.13056876,-0.49745134
2013-06-05 00:00:00+00,LONG,3182,0.0,0.12522484,-0.09845054,-0.5056096
2013-06-11 00:00:00+00,LONG,995,0.21961951489189827,-0.23163009,-0.15776029,-0.48712638
2013-06-12 00:00:00+00,LONG,3815,0.0,0.30159378,-0.13338187,-0.496599
2013-06-24 00:00:00+00,LONG,2262,0.0,-0.035299182,-0.1136652,-0.4880839
2013-06-24 00:00:00+00,LONG,2352,0.2101395595521459,-0.2037428,-0.081874646,-0.50755006
2013-06-24 00:00:00+00,LONG,475,0.8349566914771335,0.2269396,-0.07700993,-0.53842527
2013-06-24 00:00:00+00,LONG,2778,0.42325156796051705,-0.3547823,-0.13087332,-0.49679753
2013-06-24 00:00:00+00,LONG,3791,1.0,0.17730299,-0.14665776,-0.5013454
2013-06-25 00:00:00+00,LONG,4123,0.5789105064614992,-0.40771273,-0.13143927,-0.49393916
2013-06-25 00:00:00+00,LONG,2262,0.0,-0.3589535,-0.110155605,-0.5197136
2013-06-25 00:00:00+00,LONG,2330,0.9545454545454546,-0.31907246,-0.06286948,-0.4824959
2013-06-25 00:00:00+00,LONG,475,0.6885829186048924,-0.28632706,-0.07383145,-0.48377383
2013-06-25 00:00:00+00,LONG,761,0.7099976196819459,0.011460641,-0.22221993,-0.5100234
2013-06-25 00:00:00+00,LONG,1423,0.9743589743589743,-0.4418675,-0.087281846,-0.53510106
2013-06-25 00:00:00+00,LONG,3703,0.5732699473465509,0.3014504,-0.091139205,-0.50476086
2013-06-26 00:00:00+00,LONG,405,0.5911646379260266,0.22340281,-0.13356091,-0.5338121
2013-06-26 00:00:00+00,LONG,914,0.6060628924677578,0.038523883,-0.101386495,-0.5198219
2013-06-26 00:00:00+00,LONG,1423,0.9487179487179487,-0.21625623,-0.0878855,-0.52430344
2013-06-26 00:00:00+00,LONG,1437,0.9230769230769231,-0.110865615,-0.07105956,-0.509517
2013-06-26 00:00:00+00,LONG,3621,0.43336896474576764,0.030385299,-0.14526275,-0.48237965
2013-06-26 00:00:00+00,LONG,3703,0.9583333333333334,0.17274597,-0.089127764,-0.54064965
2013-06-27 00:00:00+00,LONG,3013,0.6721169873059274,0.37836263,-0.086915046,-0.4836344
2013-06-27 00:00:00+00,LONG,1423,0.9230769230769231,-0.5291227,-0.09266187,-0.47743812
2013-06-27 00:00:00+00,LONG,1483,0.5853383754869498,-0.48478898,-0.112292424,-0.47867325
2013-06-27 00:00:00+00,LONG,3703,0.9375,-0.13356593,-0.085101075,-0.50195116
2013-06-28 00:00:00+00,LONG,1423,0.8974358974358975,0.3052493,-0.1042556,-0.48709872
2013-07-05 00:00:00+00,LONG,498,0.8689309606352703,0.29441276,-0.13232152,-0.49961933
2013-07-05 00:00:00+00,LONG,3013,0.5900755434617071,0.060309954,-0.0984305,-0.49942967
2013-07-08 00:00:00+00,LONG,2105,0.9696969696969697,-0.19739154,-0.19536975,-0.4766646
2013-07-08 00:00:00+00,LONG,1051,0.3954881174391191,-0.2886742,-0.11460849,-0.48779365
2013-07-09 00:00:00+00,LONG,874,0.9130434782608696,-0.31416932,-0.113617435,-0.48891065
2013-07-31 00:00:00+00,LONG,1368,0.23848492990586861,-0.34852085,-0.04418689,-0.47654223
2013-08-08 00:00:00+00,LONG,2508,0.21862046307449762,0.1713436,-0.053155858,-0.51063657
2013-08-08 00:00:00+00,LONG,787,0.014284320367164833,-0.5194999,-0.14499351,-0.5299947
2013-08-13 00:00:00+00,LONG,918,0.0,-0.2251576,-0.05681477,-0.49886265
2013-08-14 00:00:00+00,LONG,2352,0.0,0.13156089,-0.09423088,-0.48126945
2013-08-15 00:00:00+00,LONG,2213,0.0,-0.45175666,-0.07422927,-0.48039055
2013-08-15 00:00:00+00,LONG,694,0.021383670962080825,-0.09561893,-0.21769112,-0.5201152
2013-08-16 00:00:00+00,LONG,2276,0.0,-0.39594606,-0.0841242,-0.49380374
2013-08-19 00:00:00+00,LONG,4140,0.08665284505211657,-0.17920408,-0.18083206,-0.4991494
2013-08-19 00:00:00+00,LONG,2276,0.0,-0.22700167,-0.07635414,-0.50626373
2013-08-19 00:00:00+00,LONG,710,0.15239573620200542,-0.50527656,-0.05418491,-0.5322519
2013-08-20 00:00:00+00,LONG,64,1.0,-0.08005985,-0.08095595,-0.51683295
2013-08-20 00:00:00+00,LONG,710,0.2496522665560783,-0.1388909,-0.061177373,-0.50703573
2013-08-20 00:00:00+00,LONG,1297,0.19680846601426658,-0.478592,-0.041427225,-0.54489917
2013-08-20 00:00:00+00,LONG,4089,0.0,0.09402336,-0.106247485,-0.5360627
2013-08-21 00:00:00+00,LONG,694,0.41716555415360074,-0.27255493,-0.18364158,-0.47978702
2013-08-21 00:00:00+00,LONG,710,0.2935438839041587,-0.043863855,-0.08342047,-0.52614737
2013-08-21 00:00:00+00,LONG,1297,0.18788839244996486,-0.1894994,-0.04595831,-0.54101473
2013-08-22 00:00:00+00,LONG,345,0.0,-0.5267071,-0.07370438,-0.4781153
2013-08-22 00:00:00+00,LONG,694,0.610264314785909,-0.13105261,-0.19249284,-0.5116103
2013-08-27 00:00:00+00,LONG,4088,0.013703765577009952,-0.13133846,-0.0754799,-0.47713757
2013-08-28 00:00:00+00,LONG,5,1.0,-0.15430012,-0.14212397,-0.5389702
2013-08-28 00:00:00+00,LONG,1383,0.28062178533557897,-0.18925841,-0.17533763,-0.47899815
2013-08-29 00:00:00+00,LONG,101,1.0,0.13867635,-0.12254505,-0.5370203
2013-08-29 00:00:00+00,LONG,881,0.9777777777777777,-0.48753834,-0.047386076,-0.5088775
2013-08-29 00:00:00+00,LONG,4088,0.010716196825094228,0.39612365,-0.07632064,-0.5020064
2013-08-30 00:00:00+00,LONG,101,0.9767441860465116,0.3169794,-0.12192689,-0.48256522
2013-09-03 00:00:00+00,LONG,881,0.679387284892607,-0.40717703,-0.048145138,-0.4815951
2013-09-03 00:00:00+00,LONG,1171,0.95,0.16934071,-0.06454605,-0.52610976
2013-09-03 00:00:00+00,LONG,3973,0.9130434782608696,0.22117095,-0.054596376,-0.51522034
2013-09-04 00:00:00+00,LONG,1262,0.9166666666666666,0.1288925,-0.16354674,-0.50481963
2013-09-05 00:00:00+00,LONG,869,0.3358809262380356,-0.28684226,-0.22418554,-0.47738752
2013-09-06 00:00:00+00,LONG,1761,0.542329175557093,0.187435,-0.054641344,-0.48886928
2013-09-09 00:00:00+00,LONG,1235,0.46133306934538687,-0.36856118,-0.14641924,-0.48269048
2013-09-10 00:00:00+00,LONG,2276,0.353238594207984,-0.44812754,-0.0820946,-0.48151922
2013-09-11 00:00:00+00,LONG,1817,0.0,0.04237815,-0.17869608,-0.49945316
2013-10-01 00:00:00+00,LONG,663,0.23208273734394305,-0.1697968,-0.14824273,-0.5408718
2013-10-02 00:00:00+00,LONG,663,0.0,-0.22994404,-0.1580295,-0.5090644
2013-10-03 00:00:00+00,LONG,663,0.0,0.39544168,-0.1818618,-0.523973
2013-10-08 00:00:00+00,LONG,386,1.0,0.13858087,-0.152129,-0.4839033
2013-10-09 00:00:00+00,LONG,386,0.9782608695652174,-0.3991697,-0.14927298,-0.49250862
2013-10-09 00:00:00+00,LONG,3855,1.0,0.16916874,-0.1793893,-0.5261782
2013-10-11 00:00:00+00,LONG,578,0.4010041069871426,0.13771513,-0.18514188,-0.5149001
2013-10-15 00:00:00+00,LONG,3855,0.8974358974358975,0.04421253,-0.19209883,-0.50332683
2013-10-16 00:00:00+00,LONG,3013,0.0,0.13877365,-0.100978754,-0.5091171
2013-10-17 00:00:00+00,LONG,714,0.6494571616210497,0.24068552,-0.11049078,-0.4902292
2013-11-01 00:00:00+00,LONG,2527,1.0,-0.17101038,-0.11445624,-0.47858408
2013-11-14 00:00:00+00,LONG,1767,0.5392093978514155,-0.062212102,-0.04499067,-0.5166749
2013-11-15 00:00:00+00,LONG,3310,0.6270126212899204,0.3092164,-0.18036623,-0.5240941
2013-11-20 00:00:00+00,LONG,3198,0.0,0.36982787,-0.105204076,-0.47883937
2013-11-20 00:00:00+00,LONG,3310,0.6129032258064516,-0.1286329,-0.18375574,-0.53516847
2013-11-21 00:00:00+00,LONG,3310,0.5806451612903226,0.022901425,-0.18700844,-0.51327395
2013-11-21 00:00:00+00,LONG,3456,0.0,0.1322061,-0.14027879,-0.503791
