time,side,ticker_id,mv_up_composite_labels,price_drift_abs_21_df006,dist_lower_bb_50_2.0_df055
2005-01-27 00:00:00+00,LONG,2430,0.4145570326663146,0.019410977,-0.006883122
2005-01-28 00:00:00+00,LONG,2430,0.4536871866872061,0.051532943,-0.0013603297
2005-01-28 00:00:00+00,LONG,2751,0.0,0.051042177,-0.009866908
2005-01-28 00:00:00+00,LONG,1076,0.6522552441136585,0.036350925,-0.010592615
2005-01-31 00:00:00+00,LONG,2430,0.40648841908609057,0.05271117,-0.0076612215
2005-01-31 00:00:00+00,LONG,1076,0.6489118731411225,0.04670139,-0.007614512
2005-01-31 00:00:00+00,LONG,1144,0.9814814814814815,0.051194537,-0.004337036
2005-02-02 00:00:00+00,LONG,3681,0.0,0.03802096,-0.010359056
2005-02-02 00:00:00+00,LONG,4016,0.06629802318275889,0.04620871,-0.007688298
2005-02-03 00:00:00+00,LONG,3681,0.2920797803664424,0.038706515,-0.005884332
2005-02-04 00:00:00+00,LONG,450,0.0,0.024777519,-0.0093728695
2005-02-04 00:00:00+00,LONG,3681,0.3486722243879405,0.03325062,-2.3056206E-4
2005-02-04 00:00:00+00,LONG,4050,0.9137872200109185,0.04521433,-0.01082886
2005-02-07 00:00:00+00,LONG,562,0.2773995418120033,0.04610687,-0.007787535
2005-02-08 00:00:00+00,LONG,2751,0.0,0.014568279,-0.007313036
2005-02-08 00:00:00+00,LONG,918,0.7407407407407407,0.053333335,-0.011136348
2005-02-09 00:00:00+00,LONG,4218,0.19458046690376768,0.020491919,-0.007125194
2005-02-09 00:00:00+00,LONG,629,0.5652663225101038,0.053620532,-0.0048643528
2005-02-10 00:00:00+00,LONG,2070,0.0,0.05253006,3.4204524E-4
2005-02-10 00:00:00+00,LONG,1631,1.0,0.053658538,-0.0015147843
2005-02-14 00:00:00+00,LONG,2070,0.0,0.04372343,-0.0113195805
2005-02-15 00:00:00+00,LONG,2070,0.0,0.050871275,-0.008927973
2005-02-17 00:00:00+00,LONG,3287,0.8863636363636364,0.051376145,-0.0039122947
2005-02-17 00:00:00+00,LONG,3702,0.5903265826518802,0.036161833,0.006499004
2005-02-18 00:00:00+00,LONG,3287,0.8636363636363636,0.044158235,-0.011319567
2005-02-22 00:00:00+00,LONG,3287,0.8409090909090909,0.05148636,-0.007338044
2005-02-23 00:00:00+00,LONG,2070,0.0,0.04234621,-0.007973923
2005-02-23 00:00:00+00,LONG,73,0.219415387084175,0.03052023,-0.009057102
2005-02-23 00:00:00+00,LONG,3273,0.9736842105263158,0.019995831,-0.00744189
2005-02-24 00:00:00+00,LONG,1745,0.6669987962154394,0.024836602,-0.009240763
2005-03-17 00:00:00+00,LONG,2462,0.0,0.031127388,-0.0080744
2005-03-18 00:00:00+00,LONG,2462,0.0,0.03517984,-0.001663661
2005-03-23 00:00:00+00,LONG,4197,0.33898568260138773,0.03747963,-0.009738162
2005-03-23 00:00:00+00,LONG,2247,0.6825883735992267,0.051796157,-0.007796032
2005-03-23 00:00:00+00,LONG,2778,0.6199868582132201,0.03148936,-0.008067115
2005-03-23 00:00:00+00,LONG,3872,1.0,0.037649218,0.023074329
2005-03-23 00:00:00+00,LONG,1916,0.7619047619047619,0.042112775,-0.011156618
2005-03-24 00:00:00+00,LONG,4197,0.3158809685500358,0.039673913,-0.009498653
2005-03-24 00:00:00+00,LONG,3872,0.9777777777777777,0.04526749,0.021339273
2005-03-28 00:00:00+00,LONG,2778,0.6399814234947291,0.034804754,-0.008969003
2005-03-28 00:00:00+00,LONG,3148,0.0,0.04537205,-0.005593987
2005-03-28 00:00:00+00,LONG,3872,0.9555555555555556,0.04321839,0.019241657
2005-03-29 00:00:00+00,LONG,91,0.9166666666666666,0.017360073,-0.00968485
2005-03-29 00:00:00+00,LONG,2543,0.6277649081086598,0.05267327,0.0052229203
2005-03-30 00:00:00+00,LONG,4176,0.9565217391304348,0.039503384,-0.0064879074
2005-03-30 00:00:00+00,LONG,2543,0.6346731595643297,0.03974563,-0.007806426
2005-03-30 00:00:00+00,LONG,2898,1.0,0.045988757,0.012508743
2005-03-31 00:00:00+00,LONG,2543,0.5120361008074076,0.043908227,-0.01081755
2005-04-01 00:00:00+00,LONG,2543,0.536642501859308,0.04513064,-0.0116383005
2005-04-04 00:00:00+00,LONG,1324,1.0,0.053469386,-0.005282274
2005-04-15 00:00:00+00,LONG,64,0.0,0.040037982,-0.002827928
2005-04-15 00:00:00+00,LONG,2930,0.27438809314010604,0.048326313,0.024751639
2005-04-15 00:00:00+00,LONG,1220,0.4521090402170101,0.019928128,0.0036171647
2005-04-15 00:00:00+00,LONG,3501,0.579296271454269,0.046287667,-0.011215373
2005-04-15 00:00:00+00,LONG,1667,0.3212271638866323,0.03876923,4.6430167E-4
2005-04-18 00:00:00+00,LONG,2151,0.6109437377687424,0.02452381,-0.0023484721
2005-04-18 00:00:00+00,LONG,221,0.5922312466691744,0.036624204,0.0011178089
2005-04-18 00:00:00+00,LONG,2930,0.21045795414210386,0.045826875,0.016153065
2005-04-18 00:00:00+00,LONG,1220,0.42201863072660123,0.017538162,-0.004816212
2005-04-18 00:00:00+00,LONG,3293,0.34916576139996364,0.040736504,0.0029550241
2005-04-18 00:00:00+00,LONG,3744,0.0,0.047473334,0.0048340037
2005-04-18 00:00:00+00,LONG,1985,0.9761904761904762,0.051260144,8.950257E-4
2005-04-19 00:00:00+00,LONG,2930,0.1816167118473044,0.027939204,0.0040463475
2005-04-19 00:00:00+00,LONG,959,0.9821428571428571,0.03483146,-0.006991605
2005-04-19 00:00:00+00,LONG,3293,0.3316806458230659,0.0528174,3.6655433E-4
2005-04-20 00:00:00+00,LONG,4237,0.2893123650605314,0.034357786,-0.01009038
2005-04-20 00:00:00+00,LONG,221,0.533920300411842,0.024651662,-0.006784918
2005-04-20 00:00:00+00,LONG,465,0.0,0.051616177,0.016958462
2005-04-20 00:00:00+00,LONG,664,0.49589533854336926,0.048233416,0.009109189
2005-04-20 00:00:00+00,LONG,2870,1.0,0.042657916,-0.011430357
2005-04-20 00:00:00+00,LONG,2930,0.18944376664238174,0.03380031,0.0020554825
2005-04-20 00:00:00+00,LONG,959,0.18915589697815854,0.04180602,-0.009589693
2005-04-20 00:00:00+00,LONG,3046,0.3193144473502615,0.040046208,-0.0040483833
2005-04-20 00:00:00+00,LONG,3049,0.9459459459459459,0.040815495,-0.0035819986
2005-04-20 00:00:00+00,LONG,3293,0.2824526911902227,0.04613214,-0.008196715
2005-04-20 00:00:00+00,LONG,1447,0.14146992010011292,0.048625793,-0.007923708
2005-04-20 00:00:00+00,LONG,1585,0.8334224316755204,0.04322219,0.020287618
2005-04-20 00:00:00+00,LONG,3824,0.2463435552866654,0.04495631,-0.0072690677
2005-04-20 00:00:00+00,LONG,1840,0.4854310909692417,0.048376624,0.017581241
2005-04-21 00:00:00+00,LONG,465,0.0,0.017229615,-0.011420318
2005-04-21 00:00:00+00,LONG,3359,1.0,0.016699411,-0.0036393239
2005-04-21 00:00:00+00,LONG,1585,0.4498381745140004,0.023584906,-0.008096873
2005-04-21 00:00:00+00,LONG,3923,0.2019142470750668,0.03943662,0.009400886
2005-04-22 00:00:00+00,LONG,221,0.5139699616765525,0.04144527,-0.0035497113
2005-04-22 00:00:00+00,LONG,465,0.0,0.028061224,-0.0047647427
2005-04-22 00:00:00+00,LONG,3359,0.9583333333333334,0.022704838,0.0032487987
2005-04-22 00:00:00+00,LONG,1585,0.6323006121786595,0.015129888,-0.009295667
2005-04-22 00:00:00+00,LONG,3923,0.1875364145930592,0.043264158,0.008063173
2005-04-25 00:00:00+00,LONG,4122,0.36062645334729243,0.048143055,0.0054696784
2005-04-25 00:00:00+00,LONG,2408,0.2600674370826358,0.014524787,-0.0021298374
2005-04-25 00:00:00+00,LONG,465,0.0,0.02105083,-0.0069778953
2005-04-25 00:00:00+00,LONG,3923,0.44319288792866873,0.02367491,-0.010125516
2005-04-26 00:00:00+00,LONG,221,0.532252693382333,0.04942166,-0.011219981
2005-04-26 00:00:00+00,LONG,2408,0.2580344051619881,0.030529596,-0.0024051026
2005-04-26 00:00:00+00,LONG,465,0.0,0.03908241,0.002124136
2005-04-26 00:00:00+00,LONG,2930,0.1864093359033414,0.03358541,-0.0032854138
2005-04-26 00:00:00+00,LONG,3923,0.21052800104972647,0.030579966,-0.010455674
2005-04-27 00:00:00+00,LONG,2137,0.15753464519341415,0.04965688,0.015379989
2005-04-27 00:00:00+00,LONG,220,1.0,0.05115166,0.017606257
2005-04-27 00:00:00+00,LONG,708,0.60392913480389,0.04441191,-0.010735376
2005-04-27 00:00:00+00,LONG,759,1.0,0.021344233,-0.008937246
2005-04-27 00:00:00+00,LONG,3098,0.46436318976258106,0.019989386,0.0029049695
2005-04-27 00:00:00+00,LONG,1175,0.4194187422439064,0.02919438,-0.008964834
2005-04-27 00:00:00+00,LONG,3378,0.0,0.015680825,0.013816254
2005-04-28 00:00:00+00,LONG,220,0.9772727272727273,0.052447554,-0.009413184
2005-04-28 00:00:00+00,LONG,345,1.0,0.042451087,0.010918542
2005-04-28 00:00:00+00,LONG,2930,0.18616757268658485,0.045494504,-0.005080183
2005-04-28 00:00:00+00,LONG,3098,0.9615384615384616,0.030882612,0.0033766816
2005-04-28 00:00:00+00,LONG,1171,0.7498489855961122,0.043966547,0.008010749
2005-04-28 00:00:00+00,LONG,1437,1.0,0.048175182,0.007939624
2005-04-28 00:00:00+00,LONG,3890,0.7419401500313012,0.051767047,-0.0019331238
2005-04-28 00:00:00+00,LONG,3923,0.3078311542233776,0.040167656,-0.009957646
2005-04-28 00:00:00+00,LONG,4005,0.9743589743589743,0.05141021,-0.003686
2005-04-29 00:00:00+00,LONG,2137,0.12402880988248238,0.049901918,0.0038331205
2005-04-29 00:00:00+00,LONG,345,0.975,0.025925925,-0.00243376
2005-04-29 00:00:00+00,LONG,1171,0.6879258396910838,0.037037037,-0.0017697606
2005-04-29 00:00:00+00,LONG,1260,0.2697958779837883,0.034806713,-0.008181433
2005-04-29 00:00:00+00,LONG,1437,0.975,0.045296166,-0.0021078668
2005-04-29 00:00:00+00,LONG,3804,1.0,0.047368422,0.005790855
2005-04-29 00:00:00+00,LONG,3890,0.6066905268895406,0.041,-0.008929571
2005-05-02 00:00:00+00,LONG,2137,0.03340512441114127,0.045066398,2.1943299E-4
2005-05-02 00:00:00+00,LONG,345,0.7813941748122444,0.017823989,-0.00875471
2005-05-02 00:00:00+00,LONG,2554,0.3041833116959892,0.0329561,-0.005814403
2005-05-02 00:00:00+00,LONG,1171,0.7352148682434596,0.043809526,-0.0011664329
2005-05-02 00:00:00+00,LONG,3804,0.9821428571428571,0.023731587,-0.0090352185
2005-05-02 00:00:00+00,LONG,3890,0.5581366055364588,0.031313132,-0.009088048
2005-05-03 00:00:00+00,LONG,2137,0.09035021555426409,0.04454363,-9.6437254E-4
2005-05-03 00:00:00+00,LONG,345,0.8054524202730443,0.034875184,-0.0039772955
2005-05-03 00:00:00+00,LONG,1171,0.9491525423728814,0.04350927,-0.00546472
2005-05-03 00:00:00+00,LONG,3804,0.9642857142857143,0.024979524,-0.0076876725
2005-05-04 00:00:00+00,LONG,2137,0.11461933253519162,0.05153675,-0.0029173444
2005-05-09 00:00:00+00,LONG,2137,0.08316295987362982,0.05291191,-0.009494141
2005-05-10 00:00:00+00,LONG,3378,0.13277518440094982,0.053232674,-0.008525783
2005-05-13 00:00:00+00,LONG,2253,0.4669599330159069,0.053097345,0.018172301
2005-05-13 00:00:00+00,LONG,2473,1.0,0.03041491,-0.0050519314
2005-05-13 00:00:00+00,LONG,562,0.8050731926630289,0.029044347,-0.002456186
2005-05-13 00:00:00+00,LONG,594,0.8070175438596492,0.035762787,-0.009242995
2005-05-13 00:00:00+00,LONG,3052,0.35548288881655776,0.0322655,-0.010848851
2005-05-13 00:00:00+00,LONG,3561,1.0,0.0454316,0.009793588
2005-05-13 00:00:00+00,LONG,3646,0.25782308191014525,0.02410077,-0.009594163
2005-05-13 00:00:00+00,LONG,3681,0.7446586436386204,0.018641157,-0.009977695
2005-05-13 00:00:00+00,LONG,3818,1.0,0.04229033,-0.0046807094
2005-05-13 00:00:00+00,LONG,3973,0.29687370167176497,0.053570356,0.0049762437
2005-05-13 00:00:00+00,LONG,4062,0.0,0.04522358,-9.482434E-4
2005-05-13 00:00:00+00,LONG,4088,0.5227272727272727,0.019690577,-0.009936164
2005-05-16 00:00:00+00,LONG,4123,1.0,0.01570997,0.01740873
2005-05-16 00:00:00+00,LONG,4169,0.2880041206051469,0.03627282,-0.01130234
2005-05-16 00:00:00+00,LONG,4187,1.0,0.0505428,0.025216395
2005-05-16 00:00:00+00,LONG,562,0.833076086683735,0.012933754,-0.010756171
2005-05-16 00:00:00+00,LONG,576,0.894186302049144,0.015993265,6.550718E-4
2005-05-16 00:00:00+00,LONG,602,0.9393939393939394,0.048014686,-0.0044021723
2005-05-16 00:00:00+00,LONG,629,1.0,0.043209877,-0.005605697
2005-05-16 00:00:00+00,LONG,897,1.0,0.03287654,0.029027127
2005-05-16 00:00:00+00,LONG,1173,1.0,0.032338876,0.005132899
2005-05-16 00:00:00+00,LONG,1184,0.7094840829081118,0.029295329,-0.0021635287
2005-05-16 00:00:00+00,LONG,1205,0.11731714953940636,0.026427703,-0.0116579225
2005-05-16 00:00:00+00,LONG,3420,0.7668678485868183,0.038500678,-0.0018604918
2005-05-16 00:00:00+00,LONG,3466,0.8817436677688048,0.026449492,0.0045635556
2005-05-16 00:00:00+00,LONG,3561,0.9830508474576272,0.0142376395,1.0141046E-4
2005-05-16 00:00:00+00,LONG,1770,1.0,0.029110156,0.017616633
2005-05-17 00:00:00+00,LONG,192,0.7943533491275363,0.035193067,-1.9078511E-4
2005-05-17 00:00:00+00,LONG,450,1.0,0.049187765,0.015733141
2005-05-17 00:00:00+00,LONG,897,0.96,0.03671899,0.0043575806
2005-05-17 00:00:00+00,LONG,1184,0.4939485371825956,0.023468576,-0.0054622157
2005-05-17 00:00:00+00,LONG,3309,1.0,0.023496084,-0.0021774084
2005-05-17 00:00:00+00,LONG,3420,0.6384932087130528,0.038772758,-0.008848669
2005-05-17 00:00:00+00,LONG,3466,0.975609756097561,0.025713436,-0.0014218597
2005-05-17 00:00:00+00,LONG,3614,0.18730757646059412,0.03690243,-0.0017068099
2005-05-17 00:00:00+00,LONG,1770,0.96,0.038395394,0.0018747003
2005-05-17 00:00:00+00,LONG,3973,0.32064398477047884,0.020335898,-0.009972829
2005-05-17 00:00:00+00,LONG,4086,1.0,0.049585517,0.015739338
2005-05-18 00:00:00+00,LONG,602,0.8787878787878788,0.051723555,-0.0069251605
2005-05-18 00:00:00+00,LONG,897,0.92,0.04543253,-0.007846957
2005-05-18 00:00:00+00,LONG,3466,0.8110890971367632,0.04202665,1.09490225E-4
2005-05-18 00:00:00+00,LONG,3614,0.16100293379572445,0.03091922,-0.011246866
2005-05-19 00:00:00+00,LONG,450,0.9393939393939394,0.050104212,0.0016699731
2005-05-19 00:00:00+00,LONG,3586,0.6231582965546869,0.039052762,0.0010702858
2005-05-20 00:00:00+00,LONG,3586,0.2167691618703161,0.034782607,-0.009438587
2005-05-20 00:00:00+00,LONG,1770,0.84,0.051401883,-0.011143779
2005-05-20 00:00:00+00,LONG,3973,0.2860848542505649,0.033061605,-0.006987641
2005-05-23 00:00:00+00,LONG,3973,0.26814006264618356,0.019363383,-0.010875674
2005-05-25 00:00:00+00,LONG,450,0.8181818181818181,0.048608765,-0.008911904
2005-05-26 00:00:00+00,LONG,450,0.7878787878787878,0.049896725,-0.009545203
2005-05-26 00:00:00+00,LONG,555,0.6689818774548516,0.027500555,-0.0046790303
2005-05-27 00:00:00+00,LONG,835,0.45743059238644496,0.03016515,0.0053729927
2005-05-31 00:00:00+00,LONG,835,0.4017179230574731,0.018871104,-0.007552344
2005-05-31 00:00:00+00,LONG,1473,0.907052904020273,0.017910447,0.0016226039
2005-06-01 00:00:00+00,LONG,835,0.31201886741306156,0.027731374,-0.0079059815
2005-06-02 00:00:00+00,LONG,835,0.3079129804350982,0.025433721,-0.0036485752
2005-06-03 00:00:00+00,LONG,835,0.2699655196424974,0.028171362,-0.011492948
2005-06-07 00:00:00+00,LONG,1473,0.9090909090909091,0.029605264,-0.00978004
2005-06-08 00:00:00+00,LONG,1473,0.8909090909090909,0.029218407,-0.01165605
2005-06-10 00:00:00+00,LONG,937,0.0,0.017204758,-0.005216366
2005-06-10 00:00:00+00,LONG,1473,0.8545454545454545,0.05035971,-0.0069594537
2005-06-22 00:00:00+00,LONG,4223,0.0,0.028524531,-0.00858942
2005-06-23 00:00:00+00,LONG,4223,0.0,0.041386575,7.1035937E-4
2005-06-23 00:00:00+00,LONG,2751,0.0,0.024714421,-0.011072577
2005-06-23 00:00:00+00,LONG,3641,0.017241379310344862,0.03998368,-0.0115392525
2005-06-23 00:00:00+00,LONG,3754,0.8679245283018868,0.021546435,-0.011210478
2005-06-24 00:00:00+00,LONG,2262,0.0,0.030494038,-0.0024186205
2005-06-24 00:00:00+00,LONG,1063,0.0,0.0471307,-0.004298485
2005-06-24 00:00:00+00,LONG,3595,1.0,0.026515152,-0.010042073
2005-06-24 00:00:00+00,LONG,3641,1.0,0.03857143,-0.009878775
2005-06-24 00:00:00+00,LONG,3754,0.8490566037735849,0.018883415,-0.010760665
2005-06-27 00:00:00+00,LONG,2262,0.0,0.045008462,0.0036451332
2005-06-27 00:00:00+00,LONG,2751,0.0,0.04008915,-0.0068818857
2005-06-27 00:00:00+00,LONG,730,1.0,0.040511727,0.009126283
2005-06-27 00:00:00+00,LONG,2930,0.17450983462979433,0.052152686,-0.0105068805
2005-06-27 00:00:00+00,LONG,1063,0.0,0.046086956,-0.009923494
2005-06-27 00:00:00+00,LONG,3641,0.962962962962963,0.04968566,-0.0031885386
2005-06-27 00:00:00+00,LONG,3754,0.8301886792452831,0.018510845,-0.0027812738
2005-06-28 00:00:00+00,LONG,2262,0.0,0.040474173,-0.0022623048
2005-06-28 00:00:00+00,LONG,2751,0.0,0.048108824,0.0015012725
2005-06-28 00:00:00+00,LONG,730,0.9666666666666667,0.030670471,0.002215614
2005-06-28 00:00:00+00,LONG,2830,0.0,0.036033858,-0.011170845
2005-06-28 00:00:00+00,LONG,3754,0.8113207547169812,0.0136759225,-0.00829777
2005-06-29 00:00:00+00,LONG,2262,0.0,0.034305315,0.0016720273
2005-06-29 00:00:00+00,LONG,730,0.9333333333333333,0.023622047,-0.0029555769
2005-06-30 00:00:00+00,LONG,73,0.5906613929549476,0.046786282,-0.011149035
2005-06-30 00:00:00+00,LONG,2262,0.0,0.046877675,0.008897302
2005-06-30 00:00:00+00,LONG,730,0.9,0.04140351,-0.005847139
2005-07-01 00:00:00+00,LONG,413,0.0,0.025985274,-0.008461935
2005-07-01 00:00:00+00,LONG,3641,0.0,0.030315444,-0.010180254
2005-07-01 00:00:00+00,LONG,4070,0.9824561403508771,0.043924995,-0.0044415505
2005-07-05 00:00:00+00,LONG,3791,0.0,0.025251055,-0.005451812
2005-07-05 00:00:00+00,LONG,1922,0.0,0.026587086,-0.007561694
2005-07-06 00:00:00+00,LONG,4237,0.0,0.04823285,0.0036713479
2005-07-06 00:00:00+00,LONG,1922,0.8181818181818181,0.027445652,-0.0047927233
2005-07-06 00:00:00+00,LONG,2042,0.4912959666161001,0.052526206,-0.004454544
2005-07-07 00:00:00+00,LONG,2410,0.8148815244832741,0.019136036,-0.007134661
2005-07-07 00:00:00+00,LONG,440,0.5691681204722182,0.035801187,0.0037176241
2005-07-07 00:00:00+00,LONG,2543,0.0,0.033712268,-0.0035366302
2005-07-07 00:00:00+00,LONG,2751,1.0,0.049756944,-7.2962296E-4
2005-07-07 00:00:00+00,LONG,3109,0.0,0.04489796,0.008696563
2005-07-07 00:00:00+00,LONG,1205,0.3611721908501115,0.025822317,-0.0033841366
2005-07-07 00:00:00+00,LONG,3694,0.0,0.039156627,-0.0055316947
2005-07-07 00:00:00+00,LONG,1684,0.5895359515366136,0.030154279,-0.0067541935
2005-07-07 00:00:00+00,LONG,1819,0.0,0.026662776,-0.0060092793
2005-07-07 00:00:00+00,LONG,1922,0.7878787878787878,0.037433155,-0.009360813
2005-07-08 00:00:00+00,LONG,2751,0.0,0.039927065,-0.009513515
2005-07-08 00:00:00+00,LONG,3109,0.0,0.035245903,6.50095E-4
2005-07-11 00:00:00+00,LONG,444,0.0,0.051665533,-0.008023242
2005-07-11 00:00:00+00,LONG,3109,0.0,0.023045268,-0.008924046
2005-07-12 00:00:00+00,LONG,444,0.0,0.0459849,-0.005034856
2005-07-13 00:00:00+00,LONG,444,0.0,0.03482472,-0.008752577
2005-07-13 00:00:00+00,LONG,2751,0.8823529411764706,0.02840646,-0.008408499
2005-07-13 00:00:00+00,LONG,3109,0.8823529411764706,0.026402641,-0.0053883493
2005-07-13 00:00:00+00,LONG,1205,0.3286879501049893,0.01549907,-0.0066893934
2005-07-14 00:00:00+00,LONG,3109,0.8529411764705882,0.026359143,-0.008460862
2005-07-15 00:00:00+00,LONG,3109,0.8235294117647058,0.033496734,-0.010189692
2005-07-18 00:00:00+00,LONG,2410,0.6878441750494898,0.018910741,-0.009468315
2005-07-18 00:00:00+00,LONG,3109,0.0,0.034454472,-0.00637984
2005-07-18 00:00:00+00,LONG,1205,0.2685963349343639,0.027548209,-0.008867414
2005-07-19 00:00:00+00,LONG,2410,0.6767260795529477,0.023482999,-0.011576973
2005-07-19 00:00:00+00,LONG,3109,0.0,0.05044752,7.6146505E-4
2005-07-19 00:00:00+00,LONG,1205,0.24594824565880632,0.034713764,-0.00765662
2005-07-20 00:00:00+00,LONG,594,0.0,0.039973497,-0.010265198
2005-07-20 00:00:00+00,LONG,3109,0.0,0.03618421,-0.0046650553
2005-07-21 00:00:00+00,LONG,3109,0.0,0.036945812,-0.007057603
2005-07-21 00:00:00+00,LONG,1205,0.21870839334985426,0.0148744965,-0.011283636
2005-07-26 00:00:00+00,LONG,3203,0.0,0.045617506,-0.0063420185
2005-07-27 00:00:00+00,LONG,1715,0.9814814814814815,0.039304033,-0.0048430557
2005-07-28 00:00:00+00,LONG,3203,0.08860755219416448,0.044891622,-0.0038698167
2005-07-29 00:00:00+00,LONG,3203,0.0857836847810634,0.05019341,-0.0032801789
2005-08-01 00:00:00+00,LONG,3531,0.5572923674629812,0.05255517,0.008397045
2005-08-08 00:00:00+00,LONG,4176,0.3462503389357546,0.048346058,-0.002140019
2005-08-08 00:00:00+00,LONG,2938,0.0,0.052492045,0.0019665295
2005-08-08 00:00:00+00,LONG,1454,0.0,0.04201478,-0.009580972
2005-08-09 00:00:00+00,LONG,594,1.0,0.053516142,-0.0034139322
2005-08-09 00:00:00+00,LONG,2938,0.3103544634176833,0.04156738,-0.010768852
2005-08-10 00:00:00+00,LONG,133,0.795752460395794,0.025454545,-0.009012932
2005-08-10 00:00:00+00,LONG,594,0.9836065573770492,0.03801431,-0.0104361065
2005-08-12 00:00:00+00,LONG,2778,0.0,0.024440762,-0.0014555329
2005-08-12 00:00:00+00,LONG,1236,0.0,0.014263075,-9.0823465E-5
2005-08-12 00:00:00+00,LONG,3621,0.0,0.035371326,-0.008441408
2005-08-15 00:00:00+00,LONG,4176,0.0,0.015025907,-0.006913428
2005-08-15 00:00:00+00,LONG,2778,0.0,0.040650405,-0.0063019847
2005-08-15 00:00:00+00,LONG,1236,0.0,0.022733212,-0.0040883217
2005-08-16 00:00:00+00,LONG,4176,0.3130318645915553,0.03012987,0.010113985
2005-08-17 00:00:00+00,LONG,4176,0.242521437013649,0.020249221,-6.443814E-4
2005-08-17 00:00:00+00,LONG,2778,0.0,0.04767677,-0.010399851
2005-08-17 00:00:00+00,LONG,3522,0.6838363367096663,0.05371784,0.0042981184
