time,side,ticker_id,mv_dn_composite_labels,weighted_pos_sum_20_df035,joint_fall_flag_5_5_df042,ma_cloud_diff_8_100_df007,dist_upper_bb_50_2.0_df055
2006-09-27 00:00:00+00,SHORT,3791,0.14171470216020554,0.09021292,0.0,0.007742718,-0.016929412
2006-09-28 00:00:00+00,SHORT,2196,0.0,0.121954784,0.0,0.023932327,-0.019864926
2006-09-28 00:00:00+00,SHORT,2430,0.09281540394855216,0.06674198,0.0,0.012865587,-0.0134329805
2006-09-28 00:00:00+00,SHORT,2776,0.0,0.10950392,0.0,-0.028231481,-0.013334715
2006-09-28 00:00:00+00,SHORT,1262,0.0,0.08057415,0.0,0.03366887,-0.016614258
2006-09-28 00:00:00+00,SHORT,3469,0.24473119759224377,0.08606053,0.0,0.035127476,-0.012544007
2006-09-28 00:00:00+00,SHORT,3791,0.14765373937537538,0.09341167,0.0,0.013719211,-0.01453536
2006-10-02 00:00:00+00,SHORT,3309,0.0,0.07596501,0.0,0.058306683,-0.021988103
2006-10-02 00:00:00+00,SHORT,3791,0.12721623344390962,0.09339173,0.0,0.024083685,-0.014940546
2006-10-02 00:00:00+00,SHORT,3804,0.039091019052168385,0.088743895,0.0,0.051606912,-0.022211965
2006-10-04 00:00:00+00,SHORT,2430,0.042782745744858325,0.08511288,0.0,0.015588554,-0.019008294
2006-10-04 00:00:00+00,SHORT,1300,0.0023164488495112713,0.08236918,0.0,0.019873079,-0.021849306
2006-10-05 00:00:00+00,SHORT,270,0.0,0.074052446,0.0,0.031449962,-0.022658253
2006-10-05 00:00:00+00,SHORT,3046,0.6592575820859664,0.09820262,0.0,0.037120234,0.0016675381
2006-10-05 00:00:00+00,SHORT,1300,0.0,0.09793407,0.0,0.026520105,-0.007887317
2006-10-06 00:00:00+00,SHORT,3046,0.6136175425691978,0.07392385,0.0,0.037682667,-0.002145743
2006-10-09 00:00:00+00,SHORT,1853,0.3514963706496349,0.1133155,0.0,-0.020145101,-0.022523953
2006-10-10 00:00:00+00,SHORT,1356,0.5913627776393886,0.046683364,0.0,0.040947523,-0.0053876773
2006-10-11 00:00:00+00,SHORT,1356,0.5393740520459275,0.046683364,0.0,0.04378633,-0.0059884386
2006-10-12 00:00:00+00,SHORT,3702,0.6674596483721191,0.12253744,0.0,0.027937483,-0.00703929
2006-10-13 00:00:00+00,SHORT,3192,0.0,0.09099764,0.0,0.046359196,-0.019128522
2006-10-13 00:00:00+00,SHORT,3684,0.3410087966149645,0.16122566,0.0,0.02094976,-0.020047732
2006-10-16 00:00:00+00,SHORT,3535,0.5787613098212808,0.11536383,0.0,-0.004489491,-0.01634906
2006-10-16 00:00:00+00,SHORT,3702,0.6225464022791815,0.124504894,0.0,0.039544873,-0.014737429
2006-10-16 00:00:00+00,SHORT,3853,1.0,0.15301149,0.0,0.03690912,-0.019838251
2006-10-16 00:00:00+00,SHORT,3897,0.0,0.12060059,0.0,0.012502489,-0.009797626
2006-10-16 00:00:00+00,SHORT,2042,0.6895880097749211,0.16164944,0.0,0.054798022,0.032590155
2006-10-17 00:00:00+00,SHORT,2430,0.0,0.1066626,0.0,-0.0049406746,-0.020745477
2006-10-17 00:00:00+00,SHORT,2042,0.5297112290529747,0.14822508,0.0,0.06052344,0.01671706
2006-10-18 00:00:00+00,SHORT,2681,0.44549198631132736,0.054809812,0.0,0.049473424,-0.012618756
2006-10-18 00:00:00+00,SHORT,684,0.5804812474151123,0.15164353,0.0,0.0026097705,-0.019666424
2006-10-18 00:00:00+00,SHORT,3828,0.2854860417463434,0.14354369,0.0,0.034824055,-0.008229807
2006-10-20 00:00:00+00,SHORT,1139,0.3447411304974584,0.12063951,0.0,0.056261744,0.0063068136
2006-10-20 00:00:00+00,SHORT,3684,0.0,0.13184571,0.0,0.019481916,-0.021059569
2006-10-20 00:00:00+00,SHORT,4050,0.5021049868867286,0.1367042,0.0,0.04347088,0.012586767
2006-10-23 00:00:00+00,SHORT,28,0.3991399642446122,0.074835725,0.0,0.026817199,-0.022536248
2006-10-23 00:00:00+00,SHORT,1139,0.35046381166325397,0.11414685,0.0,0.062420864,0.008530335
2006-10-23 00:00:00+00,SHORT,4050,0.42150095342059063,0.1357062,0.0,0.04839492,0.0017288524
2006-10-24 00:00:00+00,SHORT,4128,1.0,0.102834985,0.0,0.05563531,-0.004954609
2006-10-24 00:00:00+00,SHORT,4150,0.32483160363509067,0.1409798,0.0,0.023475882,-0.02063723
2006-10-24 00:00:00+00,SHORT,304,1.0,0.115118414,0.0,0.039870076,0.016192582
2006-10-24 00:00:00+00,SHORT,1851,0.0,0.10228599,0.0,0.03432092,-0.022584792
2006-10-24 00:00:00+00,SHORT,4050,0.31469359027938665,0.1357062,0.0,0.049115475,-0.022349041
2006-10-25 00:00:00+00,SHORT,4128,0.9333333333333333,0.09776088,0.0,0.061208665,-0.01687179
2006-10-25 00:00:00+00,SHORT,304,0.26019183179687366,0.115118414,0.0,0.043428324,0.010133415
2006-10-25 00:00:00+00,SHORT,3067,0.0,0.09395388,0.0,0.030722504,8.934311E-4
2006-10-26 00:00:00+00,SHORT,2437,0.0,0.09673929,0.0,0.031707156,0.012584691
2006-10-26 00:00:00+00,SHORT,631,0.4191553667149618,0.10843743,0.0,0.010826387,-0.004011814
2006-10-26 00:00:00+00,SHORT,881,0.4454643704100205,0.12184283,0.0,0.028118964,-0.0145856505
2006-10-26 00:00:00+00,SHORT,3067,0.0,0.09335049,0.0,0.035932206,-0.008485701
2006-10-26 00:00:00+00,SHORT,1780,0.5609329029803736,0.105500184,0.0,0.05468484,-0.0038122954
2006-10-26 00:00:00+00,SHORT,1851,0.0,0.107336596,0.0,0.040180277,-0.012552074
2006-10-27 00:00:00+00,SHORT,2437,0.0,0.09673929,0.0,0.035057407,-0.01006608
2006-10-27 00:00:00+00,SHORT,3067,0.0,0.09335049,0.0,0.039744485,-0.014486904
2006-10-27 00:00:00+00,SHORT,1851,0.0,0.11116801,0.0,0.04393111,-0.010110685
2006-10-30 00:00:00+00,SHORT,2437,0.0,0.08551103,0.0,0.03651623,-0.021816978
2006-10-30 00:00:00+00,SHORT,3067,0.0,0.083319314,0.0,0.042430732,-0.014813966
2006-10-31 00:00:00+00,SHORT,2437,0.0,0.08872992,0.0,0.036857314,-0.019487124
2006-10-31 00:00:00+00,SHORT,1175,0.22007043596853265,0.13276756,0.0,0.03641903,0.0047298106
2006-11-01 00:00:00+00,SHORT,1175,0.16142659414422866,0.1275619,0.0,0.040995877,6.981734E-4
2006-11-02 00:00:00+00,SHORT,1175,0.1835383542277629,0.13115536,0.0,0.045314975,-5.483218E-4
2006-11-06 00:00:00+00,SHORT,465,0.0,0.08533904,0.0,0.054837093,-0.0143827535
2006-11-09 00:00:00+00,SHORT,1463,0.5292261422426489,0.10672961,0.0,0.03876016,-0.012892563
2006-11-09 00:00:00+00,SHORT,3573,0.21756647141355082,0.16575027,0.0,-0.005818691,-0.008315681
2006-11-13 00:00:00+00,SHORT,4107,0.5050640898770627,0.093947574,0.0,0.05650491,-0.014181879
2006-11-13 00:00:00+00,SHORT,517,0.11842050427411847,0.09333204,0.0,0.026965013,-0.0074910014
2006-11-14 00:00:00+00,SHORT,4107,0.49020939105514827,0.09495428,0.0,0.061144844,-0.013105528
2006-11-14 00:00:00+00,SHORT,183,0.0,0.15949488,0.0,0.060545262,-0.019586137
2006-11-15 00:00:00+00,SHORT,1966,0.46385282158834334,0.16044307,0.0,0.06179305,0.014207898
2006-11-16 00:00:00+00,SHORT,19,0.07891162170614391,0.1323878,0.0,0.060373783,-0.0021694424
2006-11-16 00:00:00+00,SHORT,2437,0.0,0.08190937,0.0,0.003919696,-0.020493273
2006-11-16 00:00:00+00,SHORT,517,0.10256210543011748,0.12126529,0.0,0.029309224,-0.021524634
2006-11-21 00:00:00+00,SHORT,2569,0.0,0.15851784,0.0,-0.0114124,-0.018040657
2006-11-21 00:00:00+00,SHORT,2896,0.0,0.16458876,0.0,-0.02009977,-0.019657424
2006-11-21 00:00:00+00,SHORT,1371,0.0,0.13039303,0.0,0.0322687,-0.017553274
2006-11-21 00:00:00+00,SHORT,1826,0.0,0.16759266,0.0,0.0010934243,-0.004202897
2006-11-22 00:00:00+00,SHORT,540,0.0,0.14009304,0.0,0.04741011,-0.021307437
2006-11-22 00:00:00+00,SHORT,2686,0.7249959119578722,0.12214034,0.0,0.01516344,0.021403078
2006-11-22 00:00:00+00,SHORT,1324,0.38160521630353667,0.1158061,0.0,0.056067433,-0.008769794
2006-11-22 00:00:00+00,SHORT,1371,0.0,0.12149425,0.0,0.03459884,-0.0224257
2006-11-22 00:00:00+00,SHORT,1826,0.0,0.15296996,0.0,0.008061429,-0.0019188469
2006-11-24 00:00:00+00,SHORT,2686,0.6806312840554318,0.11007453,0.0,0.022146186,0.019140081
2006-11-24 00:00:00+00,SHORT,1324,0.2608022761921938,0.11314733,0.0,0.060830325,-3.7474048E-4
2006-11-24 00:00:00+00,SHORT,1826,0.0,0.15296996,0.0,0.015754947,-0.009075216
2006-11-27 00:00:00+00,SHORT,2686,0.32449213243671426,0.11007453,0.0,0.024359744,-0.0120720975
2006-11-28 00:00:00+00,SHORT,2686,0.23592590793187126,0.098907016,0.0,0.023697661,-0.022422578
2006-11-29 00:00:00+00,SHORT,2686,0.2866811701989728,0.10985774,0.0,0.024928829,-0.0115636755
2006-11-29 00:00:00+00,SHORT,3684,0.0,0.14093094,0.0,0.0075064627,-0.020694256
2006-12-05 00:00:00+00,SHORT,2686,0.0,0.12352016,0.0,0.01958867,-0.00631569
2006-12-05 00:00:00+00,SHORT,974,0.6817275854836542,0.13847372,0.0,-0.09388384,-0.015772475
2006-12-05 00:00:00+00,SHORT,1371,0.12250526529655821,0.14209294,0.0,0.057098765,-0.0040315036
2006-12-05 00:00:00+00,SHORT,4089,0.0,0.12446467,0.0,0.058977176,-0.0067886338
2006-12-06 00:00:00+00,SHORT,1371,0.15384780457163763,0.14209294,0.0,0.057420954,-0.00701198
2006-12-06 00:00:00+00,SHORT,4089,0.0,0.12446467,0.0,0.0592462,-0.017749822
2006-12-07 00:00:00+00,SHORT,610,0.0,0.13548386,0.0,0.004669285,-0.008094692
2006-12-07 00:00:00+00,SHORT,1371,0.08858649306081415,0.1392407,0.0,0.06078427,-0.015299127
2006-12-08 00:00:00+00,SHORT,1371,0.05653267491997232,0.1392407,0.0,0.063053645,-0.018080158
2006-12-13 00:00:00+00,SHORT,898,0.0,0.096321,0.0,0.027664628,-0.0046699867
2006-12-14 00:00:00+00,SHORT,243,0.05695901287754562,0.1365588,0.0,0.04353282,-0.0052189627
2006-12-15 00:00:00+00,SHORT,2159,0.0,0.16566083,0.0,0.04071896,0.020905381
2006-12-15 00:00:00+00,SHORT,243,0.0,0.1365588,0.0,0.04294539,-0.021047376
2006-12-15 00:00:00+00,SHORT,1532,0.32950667496087305,0.15398976,0.0,0.062092204,-0.022367591
2006-12-15 00:00:00+00,SHORT,3743,0.0,0.1324851,0.0,0.05717842,0.0060997806
2006-12-15 00:00:00+00,SHORT,1745,0.2565746274442436,0.05071719,0.0,0.017600795,-0.00204153
2006-12-15 00:00:00+00,SHORT,1869,0.03186589134086766,0.16176617,0.0,0.049737882,-0.0023017582
2006-12-18 00:00:00+00,SHORT,3743,0.0,0.1324851,0.0,0.059722185,-0.0031387291
2006-12-18 00:00:00+00,SHORT,1745,0.2194810476312981,0.05071719,0.0,0.018739276,-0.0039234906
2006-12-18 00:00:00+00,SHORT,1869,0.0,0.15947653,0.0,0.05118689,-0.0137100015
2006-12-20 00:00:00+00,SHORT,610,0.0,0.13898587,0.0,0.01383573,-0.019324204
2006-12-20 00:00:00+00,SHORT,1745,0.14940899925086024,0.049506538,0.0,0.021095106,-0.010414104
2006-12-20 00:00:00+00,SHORT,4086,0.39418231525909014,0.16885462,0.0,-0.0029049998,-0.008682837
2006-12-21 00:00:00+00,SHORT,995,0.0,0.08152429,0.0,0.05212757,-0.016165584
2006-12-21 00:00:00+00,SHORT,4086,0.4829006777874326,0.16885462,0.0,0.0019880668,-0.015297444
2006-12-27 00:00:00+00,SHORT,2105,0.0,0.1416103,0.0,0.010993108,-0.021384612
2006-12-27 00:00:00+00,SHORT,3573,0.5238965376485157,0.1570472,0.0,0.043100394,-0.0042142225
2006-12-27 00:00:00+00,SHORT,1869,0.0,0.14582902,0.0,0.039448302,-0.02050171
2006-12-28 00:00:00+00,SHORT,3573,0.40669741048722857,0.14779061,0.0,0.046504367,-0.009592724
2006-12-29 00:00:00+00,SHORT,3573,0.42006586565974324,0.1415541,0.0,0.053673513,-0.00845033
2007-01-04 00:00:00+00,SHORT,2159,0.0,0.16122125,0.0,0.01554103,-0.022008361
2007-01-04 00:00:00+00,SHORT,2557,0.0,0.14578445,0.0,0.051032584,2.0938175E-4
2007-01-04 00:00:00+00,SHORT,2686,0.0,0.0937076,0.0,0.01973176,-0.0011250315
2007-01-11 00:00:00+00,SHORT,2133,0.0,0.10833784,0.0,0.055841103,-0.014825178
2007-01-12 00:00:00+00,SHORT,2133,0.33865124005330544,0.11025833,0.0,0.060637332,-0.014647479
2007-01-16 00:00:00+00,SHORT,2327,0.5502610916870764,0.122291334,0.0,-0.005823213,0.011680908
2007-01-16 00:00:00+00,SHORT,1985,0.8317391270814859,0.13473746,0.0,0.042612564,0.0014434584
2007-01-17 00:00:00+00,SHORT,309,0.7916732538440839,0.16151214,0.0,0.050281677,0.01074034
2007-01-17 00:00:00+00,SHORT,1383,0.4729114144500223,0.1492276,0.0,-0.020365316,-0.019442178
2007-01-17 00:00:00+00,SHORT,1454,1.0,0.09966448,0.0,-0.009443224,-0.003057206
2007-01-18 00:00:00+00,SHORT,1454,0.9,0.09114163,0.0,-0.007245629,-0.015593868
2007-01-19 00:00:00+00,SHORT,3203,0.0,0.13838573,0.0,0.053784907,0.021778442
2007-01-19 00:00:00+00,SHORT,1454,0.8,0.09283466,0.0,-0.0063647632,-0.014773348
2007-01-22 00:00:00+00,SHORT,710,0.5887772310699845,0.1573456,0.0,0.01834838,0.0055000745
2007-01-22 00:00:00+00,SHORT,3203,0.0,0.12389214,0.0,0.06074271,0.0031312
2007-01-23 00:00:00+00,SHORT,710,0.4745195817952454,0.1573456,0.0,0.024538893,-0.016997788
2007-01-23 00:00:00+00,SHORT,1092,0.7847043685280751,0.09422448,0.0,0.05367852,0.0032523084
2007-01-24 00:00:00+00,SHORT,710,0.3899871109250175,0.15791345,0.0,0.029093718,-0.018613726
2007-01-24 00:00:00+00,SHORT,1092,0.5909353040143894,0.09422448,0.0,0.054679014,-0.0044764034
2007-01-24 00:00:00+00,SHORT,3742,1.0,0.11717183,0.0,0.044345543,-0.011631563
2007-01-25 00:00:00+00,SHORT,1092,0.3852282238213152,0.09422448,0.0,0.054473344,-0.016837122
2007-01-25 00:00:00+00,SHORT,3742,0.9375,0.115081236,0.0,0.042580523,-0.021360377
2007-01-26 00:00:00+00,SHORT,3596,0.0,0.11925045,0.0,0.04248934,-0.015970934
2007-01-29 00:00:00+00,SHORT,3596,0.0,0.117092945,0.0,0.03974747,-0.021519512
2007-01-31 00:00:00+00,SHORT,1092,0.0,0.10853643,0.0,0.03617514,-0.01632245
2007-01-31 00:00:00+00,SHORT,3596,0.0,0.12408219,0.0,0.03867591,-0.01729477
2007-02-01 00:00:00+00,SHORT,1012,0.5253474460847775,0.14486371,0.0,0.056329057,-0.01795775
2007-02-01 00:00:00+00,SHORT,3596,0.0,0.12408219,0.0,0.0400773,-0.019300964
2007-02-01 00:00:00+00,SHORT,1939,1.0,0.16282898,0.0,0.035469644,0.0070102974
2007-02-02 00:00:00+00,SHORT,3078,0.5369442826405944,0.08939557,0.0,0.012928774,-0.00818596
2007-02-02 00:00:00+00,SHORT,3203,0.0,0.1436158,0.0,0.03991281,-0.015891925
2007-02-02 00:00:00+00,SHORT,1383,0.6736633684430041,0.14907905,0.0,-0.035887595,0.0013216595
2007-02-02 00:00:00+00,SHORT,3501,0.5883150157423942,0.11373221,0.0,0.0420617,0.027069656
2007-02-05 00:00:00+00,SHORT,131,0.34568677489153227,0.06596127,0.0,0.021529065,4.3897043E-4
2007-02-05 00:00:00+00,SHORT,1383,0.4834809685551652,0.14907905,0.0,-0.03152185,-0.015692342
2007-02-05 00:00:00+00,SHORT,3501,0.0,0.11373221,0.0,0.04423656,0.007690435
2007-02-05 00:00:00+00,SHORT,3596,0.0,0.11747925,0.0,0.042622346,-0.019235788
2007-02-06 00:00:00+00,SHORT,4107,0.5173714082432213,0.14944454,0.0,0.055624392,0.031174976
2007-02-06 00:00:00+00,SHORT,131,0.26933344188395003,0.06506841,0.0,0.024544332,-0.0030465838
2007-02-06 00:00:00+00,SHORT,405,0.38752652541766225,0.13475887,0.0,-0.037726313,-0.0034933176
2007-02-06 00:00:00+00,SHORT,3501,0.3454080606426913,0.11755669,0.0,0.048298508,0.008420763
2007-02-06 00:00:00+00,SHORT,3596,0.0,0.09188468,0.0,0.043710213,-0.01762938
2007-02-07 00:00:00+00,SHORT,4107,0.38547370226501443,0.1481443,0.0,0.06051146,-6.7108497E-4
2007-02-07 00:00:00+00,SHORT,131,0.23259432100617145,0.06506841,0.0,0.027124772,-0.007778438
2007-02-07 00:00:00+00,SHORT,405,0.5029287701047883,0.13475887,0.0,-0.030273015,-0.01746971
2007-02-07 00:00:00+00,SHORT,1383,0.3765451488513383,0.13230203,0.0,-0.019038262,-0.014472396
2007-02-07 00:00:00+00,SHORT,3501,0.15726902812985263,0.10951696,0.0,0.053215787,0.0075792857
2007-02-08 00:00:00+00,SHORT,3802,0.3779075695629835,0.13247183,0.0,0.047880445,-7.000348E-5
2007-02-09 00:00:00+00,SHORT,3621,0.32164881333103745,0.12262987,0.0,0.049292415,-0.0044534486
2007-02-09 00:00:00+00,SHORT,3802,0.23895043237113414,0.112835005,0.0,0.05114329,-0.018403003
2007-02-14 00:00:00+00,SHORT,4197,0.5513004435503323,0.13290817,0.0,0.026498104,0.0047783754
2007-02-14 00:00:00+00,SHORT,602,0.36209994703710063,0.09271727,0.0,0.027311105,0.016992506
2007-02-14 00:00:00+00,SHORT,3802,0.2805364919574685,0.12439095,0.0,0.058086928,-0.017817724
2007-02-15 00:00:00+00,SHORT,4197,0.5288155171465556,0.13290817,0.0,0.034944132,-4.6574092E-4
2007-02-15 00:00:00+00,SHORT,602,0.2876181415814229,0.088580616,0.0,0.031368855,0.010022497
2007-02-15 00:00:00+00,SHORT,3241,0.4432415572240011,0.10327959,0.0,0.01487655,-0.013901181
2007-02-15 00:00:00+00,SHORT,3436,0.1548207389469321,0.09561667,0.0,0.052448872,-0.017903341
2007-02-15 00:00:00+00,SHORT,3469,0.24998236189267792,0.11516386,0.0,0.048889197,0.009825834
2007-02-15 00:00:00+00,SHORT,3501,0.062008458794750906,0.11769804,0.0,0.05389793,9.344124E-4
2007-02-16 00:00:00+00,SHORT,4197,0.44573869611084577,0.13290817,0.0,0.042557843,-0.005513697
2007-02-16 00:00:00+00,SHORT,309,0.38792699637721395,0.13239947,0.0,0.04702352,2.2639298E-4
2007-02-16 00:00:00+00,SHORT,405,0.4484107812010455,0.10234359,0.0,-0.017893368,-0.017735498
2007-02-16 00:00:00+00,SHORT,602,0.19615408951369526,0.07416197,0.0,0.034647748,0.0021152373
2007-02-16 00:00:00+00,SHORT,1171,0.787718668479376,0.14351255,0.0,0.023237104,4.471693E-4
2007-02-16 00:00:00+00,SHORT,3241,0.40402402503981705,0.092382155,0.0,0.013763664,-0.020544484
2007-02-16 00:00:00+00,SHORT,3469,0.24034856091695042,0.112341665,0.0,0.052846517,0.0044596023
2007-02-16 00:00:00+00,SHORT,3501,0.028979937086751055,0.114967525,0.0,0.052502614,-0.007377774
2007-02-20 00:00:00+00,SHORT,4107,0.6912190213043408,0.16848518,0.0,0.061333638,0.0074323886
2007-02-20 00:00:00+00,SHORT,4150,0.18762663144542047,0.13558,0.0,0.053486247,-0.009557297
2007-02-20 00:00:00+00,SHORT,4197,0.3721356060441138,0.13290817,0.0,0.044352986,-0.011940436
2007-02-20 00:00:00+00,SHORT,2175,0.0,0.13816728,0.0,0.03674892,-0.0017353123
2007-02-20 00:00:00+00,SHORT,212,1.0,0.06348588,0.0,0.056373823,-0.019362427
2007-02-20 00:00:00+00,SHORT,2262,0.37412755136567655,0.0704473,0.0,-9.850442E-4,-0.009590599
2007-02-20 00:00:00+00,SHORT,309,0.3032638217699565,0.13239947,0.0,0.046389364,-0.010763292
2007-02-20 00:00:00+00,SHORT,345,0.6347655471377825,0.08719229,0.0,0.042647935,0.0025096894
2007-02-20 00:00:00+00,SHORT,2397,0.5333333333333333,0.10617228,0.0,0.06094175,-0.0143031515
2007-02-20 00:00:00+00,SHORT,602,0.1557854000045684,0.07314772,0.0,0.037808325,-8.6235674E-4
2007-02-20 00:00:00+00,SHORT,2728,0.4820979367953678,0.07775278,0.0,0.05144092,-0.005838315
2007-02-20 00:00:00+00,SHORT,900,1.0,0.09830595,0.0,0.0627302,-0.0017958387
2007-02-20 00:00:00+00,SHORT,3046,0.6529089485096747,0.06155989,0.0,0.045037474,-8.7465544E-4
2007-02-20 00:00:00+00,SHORT,3078,0.0,0.096901976,0.0,-0.011128794,-0.021086238
2007-02-20 00:00:00+00,SHORT,3216,0.4489133250268434,0.06495125,0.0,0.0029086568,-0.01100403
2007-02-20 00:00:00+00,SHORT,1171,0.571651030377214,0.14351255,0.0,0.029899353,-0.0032665036
2007-02-20 00:00:00+00,SHORT,3241,0.3820974611803698,0.09709617,0.0,0.0128983185,-0.015804607
2007-02-20 00:00:00+00,SHORT,3330,0.540917233578778,0.11289697,0.0,0.06149307,0.008405724
2007-02-20 00:00:00+00,SHORT,1383,0.0,0.1354399,0.0,-0.031971805,-0.021546802
2007-02-20 00:00:00+00,SHORT,3469,0.20012092053140462,0.112341665,0.0,0.056320146,-0.0058381655
2007-02-20 00:00:00+00,SHORT,3501,0.0,0.12618996,0.0,0.052342568,8.744692E-4
2007-02-20 00:00:00+00,SHORT,1453,0.0,0.12879048,0.0,-0.0014162775,-0.018946653
2007-02-20 00:00:00+00,SHORT,3621,0.13823542039464684,0.10728298,0.0,0.05023948,-0.021640733
2007-02-20 00:00:00+00,SHORT,3716,0.4488100463075549,0.087834865,0.0,0.061435062,0.0039881696
2007-02-20 00:00:00+00,SHORT,3923,0.4919137904412779,0.061002035,0.0,0.044477016,-0.009804699
2007-02-21 00:00:00+00,SHORT,4128,0.5518713941888382,0.09840902,0.0,0.015605112,0.006797517
2007-02-21 00:00:00+00,SHORT,4218,0.5947861151200597,0.09652956,0.0,0.025060277,0.0052755224
2007-02-21 00:00:00+00,SHORT,2175,0.0,0.13087653,0.0,0.037630953,-0.01210982
2007-02-21 00:00:00+00,SHORT,2262,0.2631892321835738,0.0704473,0.0,1.500614E-4,-0.017265836
2007-02-21 00:00:00+00,SHORT,309,0.2912275593833479,0.13120449,0.0,0.044388004,-0.021757431
2007-02-21 00:00:00+00,SHORT,345,0.32654988257674383,0.081443325,0.0,0.042872448,-0.004334422
2007-02-21 00:00:00+00,SHORT,394,0.4128999744871567,0.16163445,0.0,-0.04233811,0.008249258
2007-02-21 00:00:00+00,SHORT,517,0.19097252723704639,0.09984811,0.0,0.02333097,-0.009069083
2007-02-21 00:00:00+00,SHORT,2710,0.7692307692307692,0.16315916,0.0,0.020461483,-0.01931493
2007-02-21 00:00:00+00,SHORT,2728,0.4612890834333464,0.07775278,0.0,0.051960878,-0.011464398
2007-02-21 00:00:00+00,SHORT,836,0.38085801180346984,0.10381502,0.0,0.050913826,0.017715497
2007-02-21 00:00:00+00,SHORT,907,0.9568512847575252,0.118409425,0.0,0.0611044,0.025711332
2007-02-21 00:00:00+00,SHORT,975,1.0,0.0965141,0.0,0.017270729,-0.015777506
2007-02-21 00:00:00+00,SHORT,3046,0.575272051362534,0.06155989,0.0,0.046782926,-0.0058329524
2007-02-21 00:00:00+00,SHORT,1171,0.4596483609105473,0.14351255,0.0,0.036077544,-0.014065057
2007-02-21 00:00:00+00,SHORT,3241,0.35998141672072725,0.09005166,0.0,0.012191391,-0.018572086
2007-02-21 00:00:00+00,SHORT,3330,0.4058487756904478,0.10254126,0.0,0.060632396,-0.004797036
2007-02-21 00:00:00+00,SHORT,3469,0.19115529229309508,0.11073499,0.0,0.058849424,-0.0055556498
2007-02-21 00:00:00+00,SHORT,1453,0.2145331561960434,0.12879048,0.0,-7.331093E-4,-0.019094564
2007-02-21 00:00:00+00,SHORT,3716,0.3885656925828381,0.087834865,0.0,0.06293022,-0.010263909
2007-02-21 00:00:00+00,SHORT,3923,0.508517673635855,0.057885002,0.0,0.045986097,-0.011105319
2007-02-22 00:00:00+00,SHORT,4128,0.4555963154663484,0.081680335,0.0,0.020059222,-0.0015562696
2007-02-22 00:00:00+00,SHORT,2090,0.5580440962558205,0.06860321,0.0,0.061352976,-0.01064822
2007-02-22 00:00:00+00,SHORT,2119,0.4544684963612919,0.071400166,0.0,0.049054805,-0.0015140194
2007-02-22 00:00:00+00,SHORT,4218,0.48454992744278075,0.09213539,0.0,0.024870342,-0.0036672628
2007-02-22 00:00:00+00,SHORT,183,0.3986943664534933,0.14887193,0.0,0.030973889,-0.017385297
2007-02-22 00:00:00+00,SHORT,394,0.3437072193983553,0.16163445,0.0,-0.033665095,-0.005475881
2007-02-22 00:00:00+00,SHORT,397,0.11052750027771731,0.116339214,0.0,0.023022624,-0.009295703
2007-02-22 00:00:00+00,SHORT,2536,0.24173331686408578,0.079746805,0.0,0.041027542,-0.021827575
2007-02-22 00:00:00+00,SHORT,2553,0.8872621340836211,0.058391124,0.0,0.022221489,-0.0032342172
2007-02-22 00:00:00+00,SHORT,517,0.18740531311053518,0.09859628,0.0,0.02648207,-0.012254383
2007-02-22 00:00:00+00,SHORT,2619,1.0,0.11882189,0.0,0.036802854,-0.009485317
2007-02-22 00:00:00+00,SHORT,2728,0.4240806426138935,0.06989028,0.0,0.053659443,-0.010431166
2007-02-22 00:00:00+00,SHORT,684,0.2225193812470074,0.1646928,0.0,0.062666945,-5.3401425E-4
2007-02-22 00:00:00+00,SHORT,836,0.34071973766069186,0.09330298,0.0,0.05481424,0.010108417
2007-02-22 00:00:00+00,SHORT,975,0.9,0.076448545,0.0,0.019519761,-0.012441188
2007-02-22 00:00:00+00,SHORT,3046,0.48970268048714577,0.053903338,0.0,0.048203655,-0.007834932
2007-02-22 00:00:00+00,SHORT,3216,0.40323803226086746,0.062541485,0.0,0.003475274,-0.015452544
2007-02-22 00:00:00+00,SHORT,3218,0.19119594422326303,0.14050023,0.0,0.0620981,-0.0078426525
2007-02-22 00:00:00+00,SHORT,1244,0.4418754107790938,0.16498052,0.0,0.053631924,-0.016156755
2007-02-22 00:00:00+00,SHORT,3330,0.3721496802820259,0.09262286,0.0,0.06170892,2.1216643E-4
2007-02-22 00:00:00+00,SHORT,3359,0.43911715585911726,0.16075265,0.0,0.03762643,-0.020380208
2007-02-22 00:00:00+00,SHORT,3381,0.20279423488044918,0.0847247,0.0,0.0595292,-0.013036828
2007-02-22 00:00:00+00,SHORT,1383,0.5347440540928312,0.13500391,0.0,-0.025240464,-0.020348415
2007-02-22 00:00:00+00,SHORT,3469,0.15029829590913327,0.10387758,0.0,0.060093176,-0.012055084
2007-02-22 00:00:00+00,SHORT,1454,1.0,0.13785586,0.0,-4.8729728E-4,-0.005859651
2007-02-22 00:00:00+00,SHORT,1471,0.5018114040457012,0.13177122,0.0,0.040660303,-0.022030974
2007-02-22 00:00:00+00,SHORT,3704,0.47630751775903174,0.05451511,0.0,0.008466279,-0.018825648
2007-02-22 00:00:00+00,SHORT,1673,0.5440854026459114,0.15394884,0.0,0.04199662,-0.009751938
