time,side,ticker_id,mv_dn_composite_labels,dist_upper_bb_20_2.0_df055,ma_cloud_diff_13_100_df007
2008-09-12 00:00:00+00,SHORT,558,0.625,-0.006583819,0.008139593
2008-09-15 00:00:00+00,SHORT,914,1.0,0.011149921,0.013897902
2008-09-16 00:00:00+00,SHORT,2327,1.0,-0.006714749,0.10462558
2008-09-16 00:00:00+00,SHORT,914,0.9473684210526316,0.0087544555,0.01709277
2008-09-18 00:00:00+00,SHORT,3199,0.0,0.002200504,0.09059904
2008-09-18 00:00:00+00,SHORT,1851,0.19999999999999996,0.050169602,-0.0057934914
2008-09-19 00:00:00+00,SHORT,39,1.0,0.048048973,0.03065001
2008-09-19 00:00:00+00,SHORT,4176,1.0,-6.326734E-4,0.0048215757
2008-09-19 00:00:00+00,SHORT,133,1.0,0.010659384,0.0551418
2008-09-19 00:00:00+00,SHORT,2270,1.0,-0.0061382465,0.012676306
2008-09-19 00:00:00+00,SHORT,2408,1.0,0.015361126,0.054174203
2008-09-19 00:00:00+00,SHORT,413,0.0,0.027837917,0.0342296
2008-09-19 00:00:00+00,SHORT,555,1.0,9.60039E-5,-0.008442616
2008-09-19 00:00:00+00,SHORT,2999,1.0,0.023438508,0.06904461
2008-09-19 00:00:00+00,SHORT,3046,1.0,0.0214819,0.1217637
2008-09-19 00:00:00+00,SHORT,3100,1.0,0.023000939,0.05546425
2008-09-19 00:00:00+00,SHORT,1112,1.0,0.017075496,0.075666025
2008-09-19 00:00:00+00,SHORT,1299,1.0,0.007920089,0.02064403
2008-09-19 00:00:00+00,SHORT,1324,1.0,-0.008427898,0.009661474
2008-09-19 00:00:00+00,SHORT,1371,1.0,0.02349474,0.014040065
2008-09-19 00:00:00+00,SHORT,3430,1.0,-0.0050108386,0.11685956
2008-09-19 00:00:00+00,SHORT,3538,1.0,-0.011881727,-0.0027338124
2008-09-19 00:00:00+00,SHORT,3708,0.1616852459547166,0.034088437,0.04251923
2008-09-19 00:00:00+00,SHORT,3923,1.0,0.030848974,0.08281053
2008-09-19 00:00:00+00,SHORT,1922,1.0,0.025028624,0.014262783
2008-09-19 00:00:00+00,SHORT,4049,1.0,0.04055634,0.0016926039
2008-09-22 00:00:00+00,SHORT,2553,0.0,-0.012262368,0.024459142
2008-09-22 00:00:00+00,SHORT,3614,1.0,0.0025320936,0.03795617
2008-09-22 00:00:00+00,SHORT,3708,0.0,0.015084834,0.048110697
2008-09-23 00:00:00+00,SHORT,3614,0.0,-0.0071199466,0.042487428
2008-09-25 00:00:00+00,SHORT,394,1.0,0.009682518,0.08050229
2008-09-26 00:00:00+00,SHORT,2088,0.0,-0.0025984806,0.059356615
2008-09-26 00:00:00+00,SHORT,2659,1.0,0.025904112,-0.0059876824
2008-09-26 00:00:00+00,SHORT,3872,1.0,0.041970823,-0.007757901
2008-09-30 00:00:00+00,SHORT,2659,0.8333333333333334,-0.006354395,0.0076087983
2008-10-03 00:00:00+00,SHORT,2099,1.0,-0.004515334,0.0642799
2008-10-03 00:00:00+00,SHORT,907,1.0,-0.010309539,0.07249915
2008-10-22 00:00:00+00,SHORT,3862,1.0,0.014603851,-0.017578492
2008-11-03 00:00:00+00,SHORT,3818,1.0,-0.006304008,-0.01495971
2008-11-04 00:00:00+00,SHORT,4237,1.0,0.0050587878,0.102295086
2008-11-04 00:00:00+00,SHORT,594,0.45108534334952693,0.006922315,-0.0040593175
2008-11-04 00:00:00+00,SHORT,759,1.0,-0.0082092015,-0.005506169
2008-11-04 00:00:00+00,SHORT,1210,1.0,-0.00696306,0.023474224
2008-11-05 00:00:00+00,SHORT,3708,1.0,0.0036245338,0.06959792
2008-11-14 00:00:00+00,SHORT,2159,0.5576369436829639,-0.011837874,-0.010995765
2008-11-25 00:00:00+00,SHORT,388,1.0,-0.010475162,-0.01452131
2008-12-16 00:00:00+00,SHORT,2272,0.36400991119071013,0.04456055,0.09827601
2008-12-16 00:00:00+00,SHORT,799,1.0,-0.008998102,0.06621088
2008-12-17 00:00:00+00,SHORT,934,1.0,-0.010421664,0.054637663
2008-12-17 00:00:00+00,SHORT,3818,0.75,-0.0059632636,-0.020512277
2008-12-22 00:00:00+00,SHORT,2938,0.1706580734350255,-0.0074857837,-0.013251535
2008-12-31 00:00:00+00,SHORT,39,0.626947228977822,-0.0024989843,0.004308887
2009-01-02 00:00:00+00,SHORT,2720,1.0,-0.0018216937,-0.01871125
2009-01-02 00:00:00+00,SHORT,2870,0.8130122926662063,-0.007878242,0.120026395
2009-01-02 00:00:00+00,SHORT,1087,1.0,-0.0030466642,0.025982967
2009-01-02 00:00:00+00,SHORT,3646,0.0,-0.0027858038,-0.008848071
2009-01-02 00:00:00+00,SHORT,3648,1.0,0.004524815,0.03662827
2009-01-05 00:00:00+00,SHORT,2971,1.0,-0.0010949796,-0.006420942
2009-01-05 00:00:00+00,SHORT,3142,0.4673328015157722,0.003204638,-0.019523414
2009-01-06 00:00:00+00,SHORT,2079,1.0,-0.002805071,0.0066803535
2009-01-06 00:00:00+00,SHORT,221,1.0,-0.010810348,0.0125159705
2009-01-06 00:00:00+00,SHORT,522,1.0,4.7081488E-4,0.018785229
2009-01-06 00:00:00+00,SHORT,594,0.8012436434153271,-0.0024912346,0.0075195716
2009-01-06 00:00:00+00,SHORT,2866,1.0,-0.007735237,0.10417305
2009-01-06 00:00:00+00,SHORT,1308,0.7429849628691324,-5.497862E-4,-0.011216215
2009-01-06 00:00:00+00,SHORT,3684,1.0,-0.007831525,0.001186691
2009-01-06 00:00:00+00,SHORT,1761,1.0,0.0042916564,0.006480429
2009-01-08 00:00:00+00,SHORT,195,0.5238336520704413,-0.005898714,-8.870691E-4
2009-01-08 00:00:00+00,SHORT,2747,0.6614940280014779,-0.006744449,0.023891699
2009-01-08 00:00:00+00,SHORT,1308,0.7919221698156091,-0.009509036,0.0050826883
2009-01-09 00:00:00+00,SHORT,3556,0.0,-0.011128867,0.011792529
2009-01-26 00:00:00+00,SHORT,4137,0.0,-0.010785569,0.068432815
2009-01-26 00:00:00+00,SHORT,3275,0.0,-0.010487777,-0.012654067
2009-01-28 00:00:00+00,SHORT,3142,1.0,-0.01198689,0.023784928
2009-01-28 00:00:00+00,SHORT,1300,1.0,0.0066362945,0.043007262
2009-01-29 00:00:00+00,SHORT,2716,0.0,-0.007786857,-0.012320489
2009-01-29 00:00:00+00,SHORT,3607,0.0,0.006268974,0.0034023405
2009-02-03 00:00:00+00,SHORT,2747,1.0,0.0029653932,0.025076825
2009-02-04 00:00:00+00,SHORT,2297,1.0,0.020699605,0.031604055
2009-02-04 00:00:00+00,SHORT,505,1.0,-0.0012936087,0.08329981
2009-02-04 00:00:00+00,SHORT,2617,0.29994056378858774,0.0010562094,0.053525127
2009-02-05 00:00:00+00,SHORT,505,0.9473684210526316,-1.6748889E-4,0.085931055
2009-02-05 00:00:00+00,SHORT,2617,0.29089401072270277,-0.009633763,0.05888004
2009-02-06 00:00:00+00,SHORT,68,1.0,0.009771132,-0.0017257829
2009-02-06 00:00:00+00,SHORT,91,1.0,-0.0072978204,0.009506054
2009-02-06 00:00:00+00,SHORT,2297,0.22873593862414135,-0.0011460191,0.06294566
2009-02-06 00:00:00+00,SHORT,2534,1.0,-0.0011838392,0.021810278
2009-02-06 00:00:00+00,SHORT,3109,1.0,-0.01109616,-0.018824633
2009-02-06 00:00:00+00,SHORT,3273,1.0,0.0058357827,-0.00549257
2009-02-06 00:00:00+00,SHORT,3824,1.0,0.033457723,0.006989752
2009-02-06 00:00:00+00,SHORT,4073,1.0,-0.005358337,0.049093615
2009-02-06 00:00:00+00,SHORT,4083,1.0,0.019185923,0.0043067127
2009-02-09 00:00:00+00,SHORT,68,0.8,-0.00929298,0.01308496
2009-02-09 00:00:00+00,SHORT,309,1.0,0.012350558,0.034237433
2009-02-09 00:00:00+00,SHORT,394,1.0,-0.0015574283,0.050058633
2009-02-09 00:00:00+00,SHORT,2567,1.0,0.006055759,0.10459725
2009-02-09 00:00:00+00,SHORT,2742,1.0,-0.0019421843,0.04108632
2009-02-09 00:00:00+00,SHORT,2932,0.0,0.019082675,-0.009190426
2009-02-09 00:00:00+00,SHORT,3275,0.0,-0.011510047,0.02304912
2009-02-09 00:00:00+00,SHORT,3283,0.0,2.0613405E-4,-0.005393245
2009-02-09 00:00:00+00,SHORT,3433,0.4413075181318726,-0.0086068055,0.1247844
2009-02-09 00:00:00+00,SHORT,3561,1.0,-0.011114426,0.031737138
2009-02-09 00:00:00+00,SHORT,1677,1.0,-4.4113613E-4,0.023489047
2009-02-09 00:00:00+00,SHORT,1678,1.0,-4.468807E-4,0.023488188
2009-02-09 00:00:00+00,SHORT,3744,1.0,-0.010364047,-0.0059015886
2009-02-09 00:00:00+00,SHORT,3824,0.0,-0.006096567,0.021016479
2009-02-09 00:00:00+00,SHORT,1838,1.0,0.008146417,0.054106344
2009-02-12 00:00:00+00,SHORT,1444,1.0,0.013311285,0.03760179
2009-02-12 00:00:00+00,SHORT,3535,0.6980307388795425,-0.008092885,0.04312207
2009-02-13 00:00:00+00,SHORT,708,1.0,0.008180919,0.069343604
2009-02-13 00:00:00+00,SHORT,988,1.0,0.0057693855,0.048676897
2009-02-13 00:00:00+00,SHORT,1171,1.0,0.0023845201,-0.018006898
2009-02-13 00:00:00+00,SHORT,1356,1.0,-0.0067077866,0.11066728
2009-02-13 00:00:00+00,SHORT,1444,0.9473684210526316,-0.008433261,0.04842703
2009-02-13 00:00:00+00,SHORT,3686,1.0,-0.011955529,0.08954094
2009-02-19 00:00:00+00,SHORT,1011,1.0,-0.009826767,-0.02130153
2009-02-20 00:00:00+00,SHORT,3702,0.49795922649526203,-0.0022118022,0.032085776
2009-02-24 00:00:00+00,SHORT,1176,0.0,0.032436047,0.0686271
2009-02-25 00:00:00+00,SHORT,1840,1.0,0.0032753386,0.045721747
2009-02-26 00:00:00+00,SHORT,2760,1.0,0.018210324,0.066126615
2009-03-18 00:00:00+00,SHORT,988,0.0,-0.0028860827,0.04329568
2009-03-18 00:00:00+00,SHORT,1303,1.0,0.014449902,0.09121435
2009-03-19 00:00:00+00,SHORT,3915,1.0,-0.012144306,-0.005866916
2009-03-23 00:00:00+00,SHORT,2569,0.2954155655375816,0.006210918,0.008700686
2009-03-23 00:00:00+00,SHORT,874,0.8,-2.9499299E-5,-0.016221268
2009-03-23 00:00:00+00,SHORT,1198,1.0,-0.0035187306,-0.0102739725
2009-03-23 00:00:00+00,SHORT,1298,1.0,0.03873436,0.025695382
2009-03-23 00:00:00+00,SHORT,1770,1.0,0.006962529,0.101778276
2009-03-24 00:00:00+00,SHORT,4224,0.4056030123448558,-0.0041358587,-0.009802204
2009-03-24 00:00:00+00,SHORT,638,0.0,0.03893773,0.06421077
2009-03-24 00:00:00+00,SHORT,3109,0.0,-0.0059448336,0.033617634
2009-03-25 00:00:00+00,SHORT,2938,0.0,-0.0089582065,0.0065976926
2009-03-26 00:00:00+00,SHORT,2350,0.0,-5.799563E-4,0.081373185
2009-03-26 00:00:00+00,SHORT,1826,0.0,0.0049363244,0.0031965398
2009-03-26 00:00:00+00,SHORT,4086,0.05529385849831163,0.016445864,0.107810594
2009-03-31 00:00:00+00,SHORT,1114,0.5825674271153019,-0.0045572366,0.053427227
2009-04-02 00:00:00+00,SHORT,4128,1.0,-0.009166815,-0.0034909665
2009-04-02 00:00:00+00,SHORT,959,0.0,-0.01225457,0.042263687
2009-04-02 00:00:00+00,SHORT,1840,1.0,-0.0023982173,0.046459496
2009-04-02 00:00:00+00,SHORT,1966,0.0,-0.0062296735,0.048466135
2009-04-03 00:00:00+00,SHORT,796,1.0,0.017741695,0.06340103
2009-04-03 00:00:00+00,SHORT,1185,0.0,0.0034471825,0.07476693
2009-04-03 00:00:00+00,SHORT,3994,0.30829699354448675,-0.01215901,0.06575226
2009-04-03 00:00:00+00,SHORT,1966,0.0,-0.0027151937,0.05866226
2009-04-06 00:00:00+00,SHORT,3109,1.0,-9.216489E-4,0.089930914
2009-04-06 00:00:00+00,SHORT,3621,1.0,-0.0035129797,-0.019766718
2009-04-06 00:00:00+00,SHORT,4059,1.0,-0.0089247385,0.011363022
2009-04-09 00:00:00+00,SHORT,4136,0.0,-0.003731967,0.048444934
2009-04-09 00:00:00+00,SHORT,588,0.0,0.008521863,6.544202E-4
2009-04-09 00:00:00+00,SHORT,3702,0.4214225012232469,1.2494173E-5,0.044351067
2009-04-09 00:00:00+00,SHORT,3882,1.0,0.0054506697,0.0930725
2009-04-09 00:00:00+00,SHORT,1966,0.0,-0.0043427264,0.080112614
2009-04-09 00:00:00+00,SHORT,2041,0.0,0.010017181,0.10199095
2009-04-13 00:00:00+00,SHORT,219,0.0,-0.0059933416,-7.081472E-4
2009-04-13 00:00:00+00,SHORT,2350,0.6923076923076923,-0.0076323245,0.13083985
2009-04-13 00:00:00+00,SHORT,394,0.6835474889642789,0.0052943667,0.048184786
2009-04-13 00:00:00+00,SHORT,588,0.0,-0.0074526137,0.009907181
2009-04-13 00:00:00+00,SHORT,3943,0.0,0.0029869317,0.070180975
2009-04-14 00:00:00+00,SHORT,2176,0.9470193832608574,-0.0108299665,0.06670416
2009-04-14 00:00:00+00,SHORT,1306,0.0,-0.009142718,0.022882326
2009-04-15 00:00:00+00,SHORT,578,0.9166666666666666,0.012172733,0.047536325
2009-04-16 00:00:00+00,SHORT,2554,0.40487712552683286,-0.012212,0.05453849
2009-04-16 00:00:00+00,SHORT,3471,0.8823529411764706,-0.005198579,0.072768405
2009-04-16 00:00:00+00,SHORT,1869,0.0,0.018580915,0.07601497
2009-04-17 00:00:00+00,SHORT,2055,1.0,-0.006731774,0.0266215
2009-04-17 00:00:00+00,SHORT,4153,0.5869141940530236,-0.009070327,-0.0074603665
2009-04-17 00:00:00+00,SHORT,2553,1.0,0.017234385,0.08396644
2009-04-17 00:00:00+00,SHORT,602,0.0,-0.00957391,0.025635308
2009-04-17 00:00:00+00,SHORT,2686,0.2535509501721756,-0.0070813624,0.035219457
2009-04-17 00:00:00+00,SHORT,713,0.2773647700250226,0.0044029537,0.13988
2009-04-17 00:00:00+00,SHORT,759,1.0,-0.011246489,0.052410074
2009-04-17 00:00:00+00,SHORT,937,0.1151472748469623,-0.010921296,0.101537935
2009-04-17 00:00:00+00,SHORT,3013,0.0,5.864756E-4,0.106710754
2009-04-17 00:00:00+00,SHORT,3124,1.0,-0.008628531,0.10791991
2009-04-17 00:00:00+00,SHORT,3469,0.0,-0.0116086155,0.07656231
2009-04-17 00:00:00+00,SHORT,1437,1.0,0.013634889,0.14280732
2009-04-17 00:00:00+00,SHORT,3760,1.0,-0.011322358,0.027472917
2009-04-17 00:00:00+00,SHORT,1817,0.0,0.005731352,0.09465831
2009-04-17 00:00:00+00,SHORT,1840,0.4444444444444444,-0.0073046857,0.043314576
2009-04-21 00:00:00+00,SHORT,713,0.2062248214061909,-0.0118871,0.13726489
2009-04-21 00:00:00+00,SHORT,2866,1.0,0.016505295,0.0696211
2009-04-21 00:00:00+00,SHORT,1087,0.24986734566885627,0.03462261,0.016276237
2009-04-22 00:00:00+00,SHORT,1087,0.21833226580866888,0.0035894967,0.021182925
2009-04-22 00:00:00+00,SHORT,3818,1.0,-0.008984253,0.14042674
2009-04-23 00:00:00+00,SHORT,898,0.3080282474062705,0.0029777826,-0.0069245924
2009-04-24 00:00:00+00,SHORT,975,1.0,-0.0074486653,0.11253586
2009-04-24 00:00:00+00,SHORT,3335,0.0,0.00559766,0.09267717
2009-04-27 00:00:00+00,SHORT,2230,0.0,0.0110101495,0.033065617
2009-04-27 00:00:00+00,SHORT,898,0.0,-0.011648207,7.5766357E-4
2009-04-27 00:00:00+00,SHORT,3137,0.17340532105814116,0.0075557944,0.13288036
2009-04-29 00:00:00+00,SHORT,3137,0.14771548899067152,6.312458E-4,0.13255215
2009-04-29 00:00:00+00,SHORT,3861,0.0,0.008907973,0.055420514
2009-04-30 00:00:00+00,SHORT,4163,0.2412612206218607,0.03220969,0.047749802
2009-04-30 00:00:00+00,SHORT,4224,0.0,0.0019226619,0.06442731
2009-04-30 00:00:00+00,SHORT,245,0.17236095814328758,0.01159617,0.13958576
2009-04-30 00:00:00+00,SHORT,594,0.0,-0.0076965666,9.0895075E-4
2009-04-30 00:00:00+00,SHORT,960,0.0,-0.012178124,0.13610369
2009-04-30 00:00:00+00,SHORT,1817,0.0,-0.009018431,0.12957254
2009-05-01 00:00:00+00,SHORT,4224,0.9,-0.005902931,0.072000146
2009-05-01 00:00:00+00,SHORT,787,1.0,0.0016688657,-0.013981346
2009-05-01 00:00:00+00,SHORT,1817,0.5043831476611963,-0.0036621976,0.13468339
2009-05-04 00:00:00+00,SHORT,1,0.5294822566265578,0.02831678,0.046670973
2009-05-04 00:00:00+00,SHORT,2393,1.0,0.014460153,0.13115315
2009-05-04 00:00:00+00,SHORT,2686,0.6299995981636094,-0.0061062267,0.106272586
2009-05-04 00:00:00+00,SHORT,842,1.0,0.030070005,0.013152651
2009-05-04 00:00:00+00,SHORT,862,0.40350165756326817,0.0031107669,0.13521443
2009-05-04 00:00:00+00,SHORT,974,1.0,0.0030314175,0.03576376
2009-05-04 00:00:00+00,SHORT,3137,0.29890283648091115,-0.0071463645,0.13447492
2009-05-04 00:00:00+00,SHORT,1195,0.4401283152567162,0.008387334,0.12494867
2009-05-04 00:00:00+00,SHORT,3515,1.0,-0.007780058,0.09789889
2009-05-04 00:00:00+00,SHORT,3853,1.0,-0.00372504,0.107060775
2009-05-04 00:00:00+00,SHORT,1817,0.8947368421052632,0.013487874,0.14191855
2009-05-04 00:00:00+00,SHORT,1985,0.5672506348253873,0.0154139595,0.08540056
2009-05-05 00:00:00+00,SHORT,345,1.0,-0.006476655,0.035398964
2009-05-05 00:00:00+00,SHORT,2761,0.0,-0.005078782,0.10753246
2009-05-05 00:00:00+00,SHORT,842,0.9090909090909091,-0.010804218,0.021183688
2009-05-05 00:00:00+00,SHORT,853,0.28639125491666495,-0.0081452085,0.059975527
2009-05-05 00:00:00+00,SHORT,2930,0.668243462132489,0.013980289,0.06108131
2009-05-05 00:00:00+00,SHORT,903,0.0,-0.011994244,0.11487932
2009-05-05 00:00:00+00,SHORT,934,1.0,0.008816612,0.011555354
2009-05-05 00:00:00+00,SHORT,3137,0.18004753674940713,-0.011023929,0.13525566
2009-05-05 00:00:00+00,SHORT,1236,0.8645442622223996,0.009269994,0.106802516
2009-05-05 00:00:00+00,SHORT,3561,0.0,-0.004731128,0.06108088
2009-05-05 00:00:00+00,SHORT,3684,0.0,0.002353953,0.038945682
2009-05-06 00:00:00+00,SHORT,1,0.0,-0.00718005,0.06466726
2009-05-06 00:00:00+00,SHORT,2067,1.0,-0.008299709,0.017177872
2009-05-06 00:00:00+00,SHORT,76,0.0,-0.012137671,0.13890655
2009-05-06 00:00:00+00,SHORT,2473,1.0,-0.007513736,0.048418753
2009-05-06 00:00:00+00,SHORT,450,0.7064761907111715,-0.010085897,0.071474075
2009-05-06 00:00:00+00,SHORT,862,0.34938639179911823,-0.0037731854,0.13535628
2009-05-06 00:00:00+00,SHORT,903,0.0,-0.011864841,0.123566344
2009-05-06 00:00:00+00,SHORT,2990,0.6857229162658552,0.009956045,0.011347578
2009-05-06 00:00:00+00,SHORT,3137,0.1631273953283056,-0.010427986,0.13813853
2009-05-06 00:00:00+00,SHORT,3646,1.0,-4.6865636E-4,0.0053708283
2009-05-06 00:00:00+00,SHORT,3684,0.9333333333333333,-0.010417344,0.047924716
2009-05-06 00:00:00+00,SHORT,3853,0.7777777777777778,-0.0078809,0.10559865
2009-05-06 00:00:00+00,SHORT,3907,1.0,-0.0024146675,0.11896754
2009-05-07 00:00:00+00,SHORT,424,0.0,-0.0075975833,0.14030915
2009-05-07 00:00:00+00,SHORT,817,0.44407024287173086,0.0041776937,0.097008325
2009-05-07 00:00:00+00,SHORT,1022,0.0,-0.0021175984,0.08109837
2009-05-07 00:00:00+00,SHORT,1099,0.5636238210933132,0.016867643,0.07978379
2009-05-08 00:00:00+00,SHORT,2067,0.8888888888888888,-0.003705574,0.03670541
2009-05-08 00:00:00+00,SHORT,4123,0.0,0.019061571,0.07670552
2009-05-08 00:00:00+00,SHORT,4223,1.0,-0.0013826095,0.122471884
2009-05-08 00:00:00+00,SHORT,2188,0.5505919980999887,0.027057864,0.07439576
2009-05-08 00:00:00+00,SHORT,2226,0.0,0.006714778,0.10090388
2009-05-08 00:00:00+00,SHORT,243,0.9246920912858504,0.0023444872,0.06378036
2009-05-08 00:00:00+00,SHORT,2410,0.404767733128132,0.00271782,0.018221827
2009-05-08 00:00:00+00,SHORT,498,0.0,0.010473452,0.14188667
2009-05-08 00:00:00+00,SHORT,664,1.0,0.015897349,0.007532266
2009-05-08 00:00:00+00,SHORT,791,1.0,0.048220944,0.13880448
2009-05-08 00:00:00+00,SHORT,817,0.875,-0.008207,0.13320056
2009-05-08 00:00:00+00,SHORT,1099,0.7041292917710248,-0.006892197,0.10130454
2009-05-08 00:00:00+00,SHORT,1139,1.0,0.015893323,0.07609837
2009-05-08 00:00:00+00,SHORT,3283,0.0,0.010292571,0.1040806
2009-05-08 00:00:00+00,SHORT,3287,0.554586352146126,-0.0071761953,-0.011307277
2009-05-08 00:00:00+00,SHORT,1250,0.20486387050297197,0.028059684,0.08431326
2009-05-08 00:00:00+00,SHORT,1280,0.7240416887090854,-0.008212985,0.073927976
2009-05-08 00:00:00+00,SHORT,1298,1.0,0.029899891,0.09928994
2009-05-08 00:00:00+00,SHORT,1300,0.7243299175927213,0.022116661,0.059609544
2009-05-08 00:00:00+00,SHORT,3573,0.0,0.040370047,0.09794707
2009-05-08 00:00:00+00,SHORT,3586,1.0,-0.0032353986,-0.0017467034
2009-05-08 00:00:00+00,SHORT,1593,1.0,0.028114025,0.052991714
2009-05-08 00:00:00+00,SHORT,3686,0.9375,-0.009860762,-0.014635244
2009-05-08 00:00:00+00,SHORT,3703,1.0,0.03618748,0.1297114
2009-05-08 00:00:00+00,SHORT,1690,0.0,-0.00889838,-0.01793296
2009-05-08 00:00:00+00,SHORT,1819,0.0,0.022093657,0.036902174
2009-05-08 00:00:00+00,SHORT,1846,0.378009449813315,0.047233794,-6.626352E-4
2009-05-08 00:00:00+00,SHORT,1848,0.43738968707385106,0.012710535,0.11061451
2009-05-08 00:00:00+00,SHORT,3903,1.0,0.038635828,0.005565056
2009-05-08 00:00:00+00,SHORT,3912,1.0,0.0030212742,0.101776384
2009-05-08 00:00:00+00,SHORT,1949,0.0,0.0139890425,0.06688045
2009-05-08 00:00:00+00,SHORT,4000,1.0,0.016228747,0.013459662
2009-05-11 00:00:00+00,SHORT,2262,0.698132822317334,-0.011266918,-0.02037284
2009-05-11 00:00:00+00,SHORT,2568,0.5719542538337457,0.008447489,0.07725338
2009-05-11 00:00:00+00,SHORT,914,0.0,-0.009194992,0.112351924
2009-05-11 00:00:00+00,SHORT,3255,0.47195318653895324,-0.004332792,0.02651293
2009-05-11 00:00:00+00,SHORT,3573,0.0,-0.0021785842,0.11302805
2009-05-11 00:00:00+00,SHORT,1846,0.2594781815772212,-0.0046193865,0.023197116
2009-05-11 00:00:00+00,SHORT,1848,0.384514795927521,-0.00946036,0.11908348
2009-05-11 00:00:00+00,SHORT,4032,1.0,0.020805864,0.059195694
2009-05-12 00:00:00+00,SHORT,2262,0.8666666666666667,-0.003991133,-0.013305758
2009-05-12 00:00:00+00,SHORT,796,1.0,-0.0066333753,0.07909441
2009-05-12 00:00:00+00,SHORT,1011,1.0,-0.011295784,0.12409418
2009-05-12 00:00:00+00,SHORT,1012,0.0,-0.009489314,-0.012989844
2009-05-12 00:00:00+00,SHORT,1167,0.0,-8.4044295E-4,-0.015747713
2009-05-12 00:00:00+00,SHORT,1173,0.6897124554527129,-0.003448994,0.04809168
2009-05-12 00:00:00+00,SHORT,1462,0.0,0.013374801,0.021491908
2009-05-12 00:00:00+00,SHORT,3573,0.0,-0.009532788,0.12650271
2009-05-12 00:00:00+00,SHORT,4032,0.9090909090909091,-0.009553926,0.07679949
2009-05-27 00:00:00+00,SHORT,3837,0.3976085692600039,-0.005022956,0.12255781
2009-06-01 00:00:00+00,SHORT,2159,0.7359765149318129,0.013355355,0.0096066445
2009-06-01 00:00:00+00,SHORT,212,0.15357903811325238,-0.0011865143,-7.028266E-4
2009-06-01 00:00:00+00,SHORT,2305,0.0,-0.010053332,0.09877376
2009-06-01 00:00:00+00,SHORT,2659,1.0,0.017491668,0.09539565
2009-06-01 00:00:00+00,SHORT,710,0.26560042050354926,-0.012040393,0.11267298
2009-06-01 00:00:00+00,SHORT,1195,0.0,-0.003489594,0.07155947
2009-06-01 00:00:00+00,SHORT,1280,0.0,-0.0103363115,0.12632577
2009-06-01 00:00:00+00,SHORT,1303,0.48365724587990205,0.02229563,0.042709954
2009-06-01 00:00:00+00,SHORT,1770,1.0,0.013893232,0.08126238
2009-06-01 00:00:00+00,SHORT,4049,0.0,0.009136756,0.093003236
2009-06-02 00:00:00+00,SHORT,2055,0.0,3.926657E-4,0.005480518
2009-06-02 00:00:00+00,SHORT,2088,1.0,-0.01198575,0.13516152
2009-06-02 00:00:00+00,SHORT,2125,1.0,-0.0011189978,0.09990714
2009-06-02 00:00:00+00,SHORT,2137,0.21062715204263582,0.0075943824,0.04657013
2009-06-02 00:00:00+00,SHORT,2159,0.5477462618066791,-0.0067498083,0.01637327
2009-06-02 00:00:00+00,SHORT,4215,1.0,-0.0058370214,0.02251951
2009-06-02 00:00:00+00,SHORT,4218,1.0,2.870812E-5,0.13781923
2009-06-02 00:00:00+00,SHORT,309,0.0,-0.009378977,0.12949787
2009-06-02 00:00:00+00,SHORT,2527,1.0,-0.0080113355,-6.1967794E-4
2009-06-02 00:00:00+00,SHORT,2870,0.0,0.005073994,0.083664745
2009-06-02 00:00:00+00,SHORT,862,1.0,-0.010217771,0.12085037
2009-06-02 00:00:00+00,SHORT,897,1.0,0.0019251187,0.06443163
2009-06-02 00:00:00+00,SHORT,2990,1.0,0.004465515,0.09714543
2009-06-02 00:00:00+00,SHORT,3067,0.43866681831803556,-0.0036413525,0.068942316
2009-06-02 00:00:00+00,SHORT,3114,1.0,0.019700598,0.13842715
2009-06-02 00:00:00+00,SHORT,3218,1.0,-0.011313921,0.08657767
2009-06-02 00:00:00+00,SHORT,1195,0.046838861183585885,-0.0054467604,0.08112759
2009-06-02 00:00:00+00,SHORT,3335,0.37306103465127205,0.0024276492,0.13193384
2009-06-02 00:00:00+00,SHORT,1303,0.0,0.0047259494,0.05426875
2009-06-02 00:00:00+00,SHORT,3645,0.4100003476466659,1.979153E-4,0.027573008
2009-06-02 00:00:00+00,SHORT,3831,1.0,0.0079908315,0.10072129
2009-06-02 00:00:00+00,SHORT,3838,1.0,3.060533E-4,0.047123097
2009-06-02 00:00:00+00,SHORT,1848,0.1700028297896111,-0.0017359935,0.13316394
2009-06-02 00:00:00+00,SHORT,3994,1.0,0.020465318,0.11672393
2009-06-02 00:00:00+00,SHORT,1949,1.0,0.001933973,0.11242438
2009-06-02 00:00:00+00,SHORT,4016,0.6009430109162202,-0.009417294,0.026947847
2009-06-03 00:00:00+00,SHORT,2137,0.0,-0.01072746,0.049996145
2009-06-03 00:00:00+00,SHORT,2391,1.0,-0.006710021,0.031406183
2009-06-03 00:00:00+00,SHORT,610,0.0,-0.009540669,0.09936391
2009-06-03 00:00:00+00,SHORT,2870,0.0,-8.42208E-4,0.08763894
2009-06-03 00:00:00+00,SHORT,1087,0.138875702696571,-0.0017632034,0.048576273
2009-06-03 00:00:00+00,SHORT,3645,0.35820042281193587,-0.0077942684,0.032456096
2009-06-03 00:00:00+00,SHORT,3994,0.6937362827225289,-0.010016465,0.12135692
2009-06-04 00:00:00+00,SHORT,641,1.0,0.0055172676,0.12850341
