id,strategy,ticker,ticker_id,signal_date,side,close_reason,entry_date,exit_date,entry_price,entry_price_adjusted,exit_price,exit_price_adjusted,tp,sl,atr,atr_entry_adjusted,size,size_adjusted,allocation_usd,gross_pnl_usd,net_pnl_usd,gross_pnl_pct,net_pnl_pct,commission_usd,commission_pct
370755,wf1-p16-short-17225,AAPL,11,2023-10-12,Short,TP,2023-10-13,2023-10-26,181.42,180.10000086105674,166.90751907919278,165.693091609495,165.693091609495,184.90230394491067,3.2250002639548945,3.201535389235943,11,11.080621823758777,1995.62,159.63751306576714,159.30751306576713,0.07981875653288358,0.07965375653288356,0.32999999999999996,0.00016499999999999997
370756,wf1-p16-short-17225,AAPL,11,2023-12-14,Short,TP,2023-12-15,2024-01-02,197.53,196.3511387204535,184.54748069910403,183.44610085711668,183.44610085711668,200.65281800823243,2.88500392800442,2.8677861918526255,10,10.060038423368905,1975.3,129.82517676019893,129.52517676019892,0.06491258838009946,0.06476258838009946,0.3,0.00015
370757,wf1-p16-short-17225,AAPL,11,2024-01-24,Short,TP,2024-01-25,2024-02-02,195.22,194.0549336354741,181.05628716874097,179.97569726436882,179.97569726436882,198.74801242584255,3.1475033874574403,3.1287191935789544,10,10.060037966708666,1952.2,141.63765243558467,141.33765243558466,0.07081882621779234,0.07066882621779233,0.3,0.00015
370758,wf1-p16-short-17225,AAPL,11,2024-10-21,Short,Time,2024-10-22,2024-11-07,233.89,233.37632654964807,224.63,224.1366592755407,216.81903428918972,238.89542396980085,3.6874968273611324,3.679398280101855,8,8.017608416687205,1871.12,74.08003410427261,73.84003410427262,0.037040017052136304,0.03692001705213631,0.24,0.00011999999999999999
370759,wf1-p16-short-17225,AAPL,11,2024-11-19,Short,SL,2024-11-20,2024-11-26,228.06,227.8095323580786,233.46535230598693,233.2089039355053,211.61141762579848,233.2089039355053,3.6035386497418633,3.5995810516178017,8,8.008795686091931,1824.48,-43.242463796902385,-43.48246379690239,-0.021621231898451193,-0.021741231898451195,0.24,0.00011999999999999999
370760,wf1-p16-short-17225,AAPL,11,2025-02-12,Short,SL,2025-02-13,2025-02-20,236.91,236.91,246.6366671773281,246.6366671773281,207.72999846801576,246.6366671773281,6.484444784885388,6.484444784885388,8,8,1895.28,-77.81333741862477,-78.05333741862476,-0.038906668709312385,-0.03902666870931238,0.24,0.00011999999999999999
370761,wf1-p16-short-17225,ABBV,15,2020-02-12,Short,TP,2020-02-13,2020-02-27,96.85,77.74845783953856,86.56796697914812,69.49435595958474,69.49435595958474,80.4998251328565,2.284889242071722,1.8342448622119616,20,24.91367743907776,1937,205.64003178645484,205.04003178645485,0.10282001589322742,0.10252001589322743,0.6,0.0003
370762,wf1-p16-short-17225,ABBV,15,2020-06-10,Short,Time,2020-06-11,2020-06-29,95.69,77.96297632776935,96.5,78.62288469514725,68.94380912105747,80.96936539667331,2.459982789727947,2.004259379269307,20,24.547549236115174,1913.8,-16.199133139533256,-16.799133139533257,-0.008099566569766629,-0.008399566569766629,0.6,0.0003
370763,wf1-p16-short-17225,ABBV,15,2020-07-17,Short,Time,2020-07-20,2020-08-05,100.76,83.09572127787824,94.47,77.90842124396784,75.25962916122428,85.70775198342956,2.111526400669335,1.7413538037008784,19,23.038972050052624,1914.44,119.51006049649882,118.94006049649883,0.059755030248249415,0.059470030248249414,0.57,0.000285
370764,wf1-p16-short-17225,ABBV,15,2023-04-25,Short,TP,2023-04-26,2023-04-27,162.68,150.84487918417798,153.7672202123595,142.58054390559562,142.58054390559562,153.5996576103721,1.9806101773645368,1.8365189507960835,12,12.941506603061145,1952.16,106.95294957768485,106.59294957768485,0.053476474788842425,0.053296474788842425,0.36,0.00017999999999999998
370765,wf1-p16-short-17225,ABBV,15,2023-06-22,Short,Time,2023-06-23,2023-07-12,137.3,127.31130378163627,135.82,125.93898934656987,117.43931153214166,130.60196786480114,2.365897162823686,2.1937760554432457,14,15.098423650557757,1922.2000000000003,20.719784722408342,20.29978472240834,0.010359892361204171,0.01014989236120417,0.42,0.00020999999999999998
370766,wf1-p16-short-17225,ABBV,15,2023-09-08,Short,SL,2023-09-11,2023-09-13,148.86,139.5605448067633,152.09539013489285,142.59385547901294,130.46061279001435,142.59385547901294,2.1569545427818264,2.0222071148330962,13,13.86623993679207,1935.1800000000003,-42.06061358424577,-42.45061358424577,-0.021030306792122887,-0.021225306792122887,0.39,0.000195
370767,wf1-p16-short-17225,ABBV,15,2024-05-17,Short,TP,2024-05-20,2024-05-28,166.01,160.18108787068547,154.36266980051528,148.94268583055936,148.94268583055936,163.92722188406083,2.588302675958444,2.4974226755835787,12,12.436674182212089,1992.12,139.76834450175616,139.40834450175615,0.06988417225087808,0.06970417225087808,0.36,0.00017999999999999998
370768,wf1-p16-short-17225,ABBV,15,2024-12-24,Short,Time,2024-12-26,2025-01-15,179.02,175.72361443080356,173.515,171.92617575138604,159.43386550636237,181.15353073895062,3.687850456271553,3.6199442054313784,11,11.206348141532448,1969.22,42.55541988767401,42.225419887674015,0.021277709943837007,0.02111270994383701,0.32999999999999996,0.00016499999999999997
370769,wf1-p16-short-17225,ABBV,15,2025-03-10,Short,Time,2025-03-11,2025-03-27,216.66,214.67608863710848,202.02,200.1701098756906,192.21097270448178,222.16446061465072,5.038383432933636,4.992247985028155,9,9.083172757522178,1949.94,131.7603111069062,131.49031110690618,0.0658801555534531,0.06574515555345309,0.27,0.000135
370770,wf1-p16-short-17225,ABEV,19,2021-01-14,Short,Time,2021-01-15,2021-02-03,3.1,2.5204524590163935,2.97,2.4148307432432436,2.0973936791070718,2.6614720523195006,0.11563022812981615,0.0940130622020715,645,793.3099443503509,1999.5,83.79075746218606,64.44075746218607,0.04189537873109303,0.032220378731093034,19.349999999999998,0.009675
370771,wf1-p16-short-17225,ABEV,19,2021-03-19,Short,Time,2021-03-22,2021-04-08,2.84,2.309077777777778,2.76,2.2440469750889678,1.9432501593666847,2.4310203172481426,0.09998704978779453,0.08129502631357628,704,865.8694909463613,1999.36,56.30818801999338,35.18818801999338,0.028154094009996692,0.017594094009996692,21.119999999999997,0.010559999999999998
370772,wf1-p16-short-17225,ABEV,19,2021-04-23,Short,SL,2021-04-26,2021-05-06,2.92,2.3741533101045293,3.038516759260773,2.470547857337413,2.0849696684058783,2.470547857337413,0.07903788316788123,0.06426303148858914,684,841.2599100064282,1997.28,-81.092868130246,-101.612868130246,-0.040546434065123,-0.050806434065123,20.52,0.01026
370773,wf1-p16-short-17225,ABEV,19,2022-01-27,Short,Time,2022-01-28,2022-02-15,2.82,2.38447797833935,2.97,2.511311186440678,2.0768684669921407,2.487014482121753,0.08084311487127678,0.06835766918826876,709,838.4979933395953,1999.3799999999999,-106.34939048178694,-127.61939048178694,-0.05317469524089347,-0.06380969524089347,21.27,0.010635
370774,wf1-p16-short-17225,ABEV,19,2022-02-25,Short,Time,2022-02-28,2022-03-16,2.92,2.469044368600682,2.64,2.232266666666667,2.1383995854424436,2.579259296320095,0.0868966668598398,0.07347661847960855,684,808.928355196771,1997.28,191.53619697275437,171.01619697275436,0.09576809848637718,0.08550809848637718,20.52,0.01026
370775,wf1-p16-short-17225,ABEV,19,2022-09-12,Short,Time,2022-09-13,2022-09-29,2.99,2.5282789115646263,2.87,2.4267555944055945,2.2257699492149987,2.6291152323478353,0.07950088042441267,0.06722421385547277,668,789.9919549477071,1997.3200000000002,80.20260379523957,60.16260379523957,0.04010130189761978,0.030081301897619785,20.04,0.01002
370776,wf1-p16-short-17225,ABEV,19,2022-10-04,Short,Time,2022-10-05,2022-10-21,3.06,2.5874442996742673,2.83,2.3929863945578234,2.182313031277408,2.7224880558065534,0.10647157217820899,0.09002917075485757,653,772.2601024692784,1998.18,150.17208173118618,130.58208173118618,0.07508604086559309,0.06529104086559309,19.59,0.009795
