time,side,ticker_id,mv_dn_composite_labels,dist_upper_bb_20_2.0_df055,skew_weighted_60_df037
2006-06-30 00:00:00+00,SHORT,220,1.0,-0.0010821758,0.050410695
2006-06-30 00:00:00+00,SHORT,2365,0.35510083790478486,0.014675704,0.12496713
2006-06-30 00:00:00+00,SHORT,3013,0.5970050532915765,-9.194743E-4,0.043533806
2006-06-30 00:00:00+00,SHORT,3109,0.0,-0.0035500845,-0.007794592
2006-06-30 00:00:00+00,SHORT,3124,0.6407403335764376,0.022264237,0.0021452778
2006-06-30 00:00:00+00,SHORT,3203,0.0,5.569296E-4,0.06453794
2006-06-30 00:00:00+00,SHORT,1762,0.18729488670377328,-0.0051538055,-0.017035136
2006-06-30 00:00:00+00,SHORT,1819,1.0,-0.0054563456,-0.08797427
2006-07-03 00:00:00+00,SHORT,2050,0.12170209000545718,5.38995E-4,-0.019176833
2006-07-03 00:00:00+00,SHORT,19,1.0,0.013978742,-0.02130252
2006-07-03 00:00:00+00,SHORT,2105,0.0,0.010518738,-0.016727388
2006-07-03 00:00:00+00,SHORT,4171,0.12242155511523868,1.9416916E-4,-0.055382077
2006-07-03 00:00:00+00,SHORT,85,0.1784648525351755,6.5960526E-4,-0.040556125
2006-07-03 00:00:00+00,SHORT,142,1.0,-0.005612067,0.0948628
2006-07-03 00:00:00+00,SHORT,221,1.0,0.0071342858,-0.031284716
2006-07-03 00:00:00+00,SHORT,2352,0.0,-0.004615416,-0.020387715
2006-07-03 00:00:00+00,SHORT,309,0.26135482990815345,-0.0050802436,-0.021364192
2006-07-03 00:00:00+00,SHORT,2365,0.43493709320874746,0.004593309,0.11284253
2006-07-03 00:00:00+00,SHORT,433,0.1288586595881143,0.021566868,-0.07877544
2006-07-03 00:00:00+00,SHORT,602,0.48113520077989974,0.025094612,-0.053747043
2006-07-03 00:00:00+00,SHORT,629,0.5778782000076145,0.0138922455,0.0854035
2006-07-03 00:00:00+00,SHORT,675,1.0,0.0026332964,-0.028450022
2006-07-03 00:00:00+00,SHORT,2801,1.0,0.005889232,0.27619228
2006-07-03 00:00:00+00,SHORT,796,0.6982579685681608,0.014882396,-0.027370675
2006-07-03 00:00:00+00,SHORT,845,0.13547636676400984,0.001356735,0.1646899
2006-07-03 00:00:00+00,SHORT,870,0.4413052707481592,8.811725E-4,-0.025733272
2006-07-03 00:00:00+00,SHORT,2936,0.1463919567557605,-0.002188938,0.22317652
2006-07-03 00:00:00+00,SHORT,903,0.6466982329800481,0.0098961545,0.002377028
2006-07-03 00:00:00+00,SHORT,2990,0.0,-0.0014580503,-0.06879055
2006-07-03 00:00:00+00,SHORT,974,1.0,2.9429127E-4,0.1345748
2006-07-03 00:00:00+00,SHORT,984,0.0,0.007843848,-0.0041052625
2006-07-03 00:00:00+00,SHORT,1051,0.17289473366567729,0.005270975,-0.058888905
2006-07-03 00:00:00+00,SHORT,1063,0.4019812258141549,-0.0029925746,-0.046762854
2006-07-03 00:00:00+00,SHORT,1069,1.0,-0.0013830793,0.059985597
2006-07-03 00:00:00+00,SHORT,3124,0.5115998088570861,0.001086507,-0.04208838
2006-07-03 00:00:00+00,SHORT,3127,0.437071285203562,-0.0015963443,0.016778283
2006-07-03 00:00:00+00,SHORT,3130,1.0,0.0034453245,0.044064194
2006-07-03 00:00:00+00,SHORT,1092,0.23530293791421888,-0.0013431635,-0.0121562
2006-07-03 00:00:00+00,SHORT,1114,0.0,0.002132258,-0.03816469
2006-07-03 00:00:00+00,SHORT,3203,0.0,-0.004976711,0.07166959
2006-07-03 00:00:00+00,SHORT,3236,0.3172418051532566,-0.006628555,-0.0042171017
2006-07-03 00:00:00+00,SHORT,3241,0.40976002136084466,-0.006119256,0.037722297
2006-07-03 00:00:00+00,SHORT,1195,0.0,0.024712972,-0.009112764
2006-07-03 00:00:00+00,SHORT,3255,0.5547934906781821,0.02795197,0.15350252
2006-07-03 00:00:00+00,SHORT,3283,0.0,0.0053388188,0.014492892
2006-07-03 00:00:00+00,SHORT,1260,0.4500965010764442,-0.004698519,0.034713004
2006-07-03 00:00:00+00,SHORT,3343,1.0,-0.0060298503,0.06831298
2006-07-03 00:00:00+00,SHORT,3355,1.0,0.0021538213,0.029909205
2006-07-03 00:00:00+00,SHORT,3556,0.16722567541789338,-0.0014327227,-0.0932793
2006-07-03 00:00:00+00,SHORT,1650,1.0,0.0036761118,-0.036673903
2006-07-03 00:00:00+00,SHORT,3815,0.7152163786986218,0.0010945543,0.050330497
2006-07-03 00:00:00+00,SHORT,3828,0.6296299927364188,-9.787907E-4,0.018119516
2006-07-03 00:00:00+00,SHORT,3841,0.5857311231947362,0.026343383,-0.0018159882
2006-07-03 00:00:00+00,SHORT,1807,1.0,0.034005538,0.05384341
2006-07-03 00:00:00+00,SHORT,3918,1.0,-0.0045182807,-0.09536298
2006-07-03 00:00:00+00,SHORT,3947,0.7075260641594083,0.010862368,0.04222025
2006-07-03 00:00:00+00,SHORT,1985,0.6418132275618272,-0.0060670883,0.008086696
2006-07-03 00:00:00+00,SHORT,4059,0.20259286772653307,-0.005638703,-5.2729825E-4
2006-07-03 00:00:00+00,SHORT,4062,1.0,-0.0055922787,0.09833518
2006-07-03 00:00:00+00,SHORT,2041,0.27550488589604255,0.020735899,-0.005609759
2006-07-05 00:00:00+00,SHORT,694,0.6302230576678199,0.0010790708,-0.054217014
2006-07-05 00:00:00+00,SHORT,3192,0.0,-0.0060808132,-0.051987126
2006-07-05 00:00:00+00,SHORT,3255,0.4419904154321473,0.0014300913,0.1392061
2006-07-05 00:00:00+00,SHORT,1462,0.4311733901129889,-0.0040895985,0.06911864
2006-07-05 00:00:00+00,SHORT,3613,0.385155341421209,7.435645E-4,0.03887762
2006-07-05 00:00:00+00,SHORT,1919,0.0,-6.004371E-4,-0.057822358
2006-07-06 00:00:00+00,SHORT,2070,0.3161396453224842,-0.00161497,0.12878476
2006-07-06 00:00:00+00,SHORT,2188,0.2141404485441312,-1.8941703E-4,0.13994159
2006-07-06 00:00:00+00,SHORT,502,0.0,-0.0060123666,0.24087293
2006-07-06 00:00:00+00,SHORT,602,0.23719815240884878,0.003244533,-0.037831202
2006-07-06 00:00:00+00,SHORT,1114,0.0,-0.0040106443,-0.0042703054
2006-07-06 00:00:00+00,SHORT,3192,0.0,-0.0040721693,-0.0417414
2006-07-06 00:00:00+00,SHORT,3255,0.3723954156479696,-0.0058327364,0.14547355
2006-07-06 00:00:00+00,SHORT,4070,1.0,-0.0065471358,0.05074825
2006-07-07 00:00:00+00,SHORT,69,0.0,-0.0059369854,0.13372912
2006-07-07 00:00:00+00,SHORT,4194,1.0,0.027461208,0.30341277
2006-07-07 00:00:00+00,SHORT,2393,0.43514824239420896,0.0042077512,-0.027771536
2006-07-07 00:00:00+00,SHORT,440,0.0,-0.002616471,0.06475357
2006-07-07 00:00:00+00,SHORT,457,0.0,-0.0045486125,-0.021360572
2006-07-07 00:00:00+00,SHORT,3310,0.5758018329315873,0.026803793,0.08776874
2006-07-10 00:00:00+00,SHORT,2971,0.0,-0.004716796,-0.043035783
2006-07-10 00:00:00+00,SHORT,3310,0.4978656097450921,0.005858857,0.08064758
2006-07-10 00:00:00+00,SHORT,1453,0.5021790301061574,0.05153572,0.21862328
2006-07-10 00:00:00+00,SHORT,1869,0.32882227255706825,0.0031389461,-0.058281414
2006-07-11 00:00:00+00,SHORT,2133,0.25824959061503744,-5.2972685E-4,-0.07951125
2006-07-11 00:00:00+00,SHORT,2393,0.3993358899219498,-0.004503476,-0.018901667
2006-07-11 00:00:00+00,SHORT,401,0.2917416526764928,0.001106106,0.11995913
2006-07-11 00:00:00+00,SHORT,3469,0.1887168486296662,-0.006129717,-0.073977634
2006-07-11 00:00:00+00,SHORT,1453,0.9166666666666666,0.017966438,0.20821488
2006-07-11 00:00:00+00,SHORT,1869,0.33897384388436064,0.0019322748,-0.07334717
2006-07-12 00:00:00+00,SHORT,1453,0.8333333333333334,0.004514011,0.21175723
2006-07-12 00:00:00+00,SHORT,1966,0.0,0.0012871529,-0.01661782
2006-07-18 00:00:00+00,SHORT,502,1.0,0.0060538375,0.25620946
2006-07-19 00:00:00+00,SHORT,1356,0.2930022492361964,6.005854E-4,0.048627913
2006-07-20 00:00:00+00,SHORT,1356,0.09371010543168445,-0.0033406217,0.054956447
2006-07-20 00:00:00+00,SHORT,3903,0.0,-0.005831911,0.031653024
2006-07-20 00:00:00+00,SHORT,1939,0.0,0.04340063,0.15370534
2006-07-21 00:00:00+00,SHORT,1939,0.0,0.0072590094,0.13140255
2006-07-24 00:00:00+00,SHORT,4153,0.0,0.014462824,0.12219989
2006-07-24 00:00:00+00,SHORT,1939,0.0,0.01288267,0.14280158
2006-07-25 00:00:00+00,SHORT,1939,0.0,-0.004188074,0.14384699
2006-07-26 00:00:00+00,SHORT,687,0.15445290299106154,0.005560259,-0.018449273
2006-07-28 00:00:00+00,SHORT,2105,0.848458011356081,0.011048873,-0.02684397
2006-07-28 00:00:00+00,SHORT,1051,0.2036920305149154,-0.002900422,-0.033526093
2006-07-31 00:00:00+00,SHORT,1280,1.0,3.4631128E-4,0.045339677
2006-07-31 00:00:00+00,SHORT,3652,0.35408046705258867,-0.00423699,0.15695179
2006-07-31 00:00:00+00,SHORT,3811,0.12634545027558,-0.0052711456,0.0041189287
2006-07-31 00:00:00+00,SHORT,2018,0.4223868431707915,0.02257428,0.15475613
2006-08-02 00:00:00+00,SHORT,304,0.5131435269941398,-0.006012206,0.04179368
2006-08-02 00:00:00+00,SHORT,629,1.0,0.0156819,0.060888723
2006-08-02 00:00:00+00,SHORT,1173,0.0,4.641865E-5,0.05211965
2006-08-02 00:00:00+00,SHORT,3283,0.582194163424432,0.010203772,0.056436222
2006-08-03 00:00:00+00,SHORT,1371,0.0,-0.006737462,0.10479527
2006-08-04 00:00:00+00,SHORT,370,0.14198975141363895,-0.0015885495,0.14847107
2006-08-04 00:00:00+00,SHORT,2665,0.24754653996550477,0.011733406,-0.03332528
2006-08-04 00:00:00+00,SHORT,641,0.0,0.0016857411,0.18371369
2006-08-04 00:00:00+00,SHORT,796,1.0,-0.0068192636,-0.031674873
2006-08-04 00:00:00+00,SHORT,843,0.0,-0.0017150749,0.025157131
2006-08-04 00:00:00+00,SHORT,918,0.20846929577738496,-0.0028907398,0.13913861
2006-08-04 00:00:00+00,SHORT,988,0.0,-0.004608488,0.0141450465
2006-08-04 00:00:00+00,SHORT,3130,0.339455424285892,0.01921961,-0.017067414
2006-08-04 00:00:00+00,SHORT,1112,0.0,0.0051112412,0.096925974
2006-08-04 00:00:00+00,SHORT,3882,0.0,0.0064243446,-0.09336308
2006-08-07 00:00:00+00,SHORT,2665,0.21795247244578164,-0.00159596,-0.028799517
2006-08-07 00:00:00+00,SHORT,684,0.47155038702986635,-0.006343183,-0.09841478
2006-08-07 00:00:00+00,SHORT,2993,0.19078752411834124,-0.0036304772,-0.085813574
2006-08-08 00:00:00+00,SHORT,4118,0.0,0.005539448,-0.053871512
2006-08-08 00:00:00+00,SHORT,3702,0.5219596662031226,0.0018206831,-0.036873065
2006-08-09 00:00:00+00,SHORT,3613,1.0,-0.0049052844,0.07305991
2006-08-10 00:00:00+00,SHORT,1236,0.2418620700640903,0.014498633,-0.07464664
2006-08-10 00:00:00+00,SHORT,1919,0.24783162825318306,0.012396248,0.08957362
2006-08-15 00:00:00+00,SHORT,3255,0.7648494408043023,-0.005580352,0.025621573
2006-08-16 00:00:00+00,SHORT,3915,0.0,0.020332871,-0.09478588
2006-08-17 00:00:00+00,SHORT,1,0.20651799454833775,0.022361884,-0.04137466
2006-08-17 00:00:00+00,SHORT,2095,0.0,-0.002344758,0.06032478
2006-08-17 00:00:00+00,SHORT,443,0.0,-0.004270059,-0.026471188
2006-08-17 00:00:00+00,SHORT,2582,0.5346150508279536,0.0022900703,0.105887845
2006-08-17 00:00:00+00,SHORT,2613,0.0,0.010610817,0.014555024
2006-08-17 00:00:00+00,SHORT,631,0.4208789279492513,-0.0011309265,-0.086082436
2006-08-17 00:00:00+00,SHORT,2686,0.7366869760027585,0.012393442,0.0113862585
2006-08-17 00:00:00+00,SHORT,730,0.36902144782989665,-0.006773585,-0.102462366
2006-08-17 00:00:00+00,SHORT,786,0.6513867231463949,-0.0063599995,0.07181852
2006-08-17 00:00:00+00,SHORT,845,0.41900023666466324,-0.0018499203,0.15762109
2006-08-17 00:00:00+00,SHORT,1149,0.0,0.009507553,0.04144372
2006-08-17 00:00:00+00,SHORT,3255,0.7142857142857143,-0.0022064126,0.065054186
2006-08-17 00:00:00+00,SHORT,3716,0.0,0.0054140408,0.0312658
2006-08-17 00:00:00+00,SHORT,3824,0.2945127218563696,0.016198665,0.022676602
2006-08-17 00:00:00+00,SHORT,3853,0.21649034716479199,-0.0018369317,0.07607757
2006-08-17 00:00:00+00,SHORT,3915,0.9,0.0011377934,-0.088741384
2006-08-18 00:00:00+00,SHORT,2095,0.0,-0.004866871,0.0736346
2006-08-18 00:00:00+00,SHORT,2582,0.5292158891306085,-0.0027891907,0.09752427
2006-08-18 00:00:00+00,SHORT,2686,0.7119324093028939,0.0041056466,0.016927142
2006-08-18 00:00:00+00,SHORT,838,0.9166666666666666,-0.0046408647,0.027500678
2006-08-18 00:00:00+00,SHORT,3148,0.0,5.729547E-5,-0.033979863
2006-08-18 00:00:00+00,SHORT,1149,0.0,0.008449659,0.05829001
2006-08-18 00:00:00+00,SHORT,1244,0.0,-0.0068193865,0.196933
2006-08-18 00:00:00+00,SHORT,3716,0.0,-0.0042091305,0.03554214
2006-08-18 00:00:00+00,SHORT,3824,0.18960399882340617,-0.004575374,0.017915932
2006-08-18 00:00:00+00,SHORT,3853,0.2799766506124214,-0.0040791165,0.052545685
2006-08-21 00:00:00+00,SHORT,2686,0.48004249223968554,-0.0068338737,0.004851275
2006-08-21 00:00:00+00,SHORT,1244,0.0,-0.0057122936,0.13526785
2006-08-23 00:00:00+00,SHORT,562,0.39721742534610666,0.009923172,0.21044347
2006-08-24 00:00:00+00,SHORT,562,0.4319768082628256,-0.0016175273,0.20156452
2006-08-28 00:00:00+00,SHORT,1112,0.0,-0.0015518571,0.27687117
2006-08-29 00:00:00+00,SHORT,1171,0.498614417049679,0.002484705,0.19307613
2006-08-30 00:00:00+00,SHORT,2345,0.3854591073941867,0.0011134524,-0.09908896
2006-08-30 00:00:00+00,SHORT,2479,0.0,0.0014972057,-0.09111581
2006-08-30 00:00:00+00,SHORT,1205,0.2516740393254977,-0.0058285412,0.28155217
2006-08-31 00:00:00+00,SHORT,557,0.16662505935341662,0.0076940367,0.25541753
2006-08-31 00:00:00+00,SHORT,3343,0.0,-0.0012664685,0.111417644
2006-09-01 00:00:00+00,SHORT,405,0.39983999853697433,-0.0045387745,0.33700094
2006-09-01 00:00:00+00,SHORT,559,0.566012212305337,0.0017379369,0.19313651
2006-09-01 00:00:00+00,SHORT,3067,0.19553812029412806,-0.0037743235,0.30817604
2006-09-01 00:00:00+00,SHORT,3124,0.0,0.008860733,0.13553992
2006-09-01 00:00:00+00,SHORT,3610,0.0,0.003932324,-0.0042228578
2006-09-01 00:00:00+00,SHORT,4083,0.36901910951285694,-0.0062064263,-0.012019424
2006-09-01 00:00:00+00,SHORT,2041,0.0,-0.0013483219,0.17971979
2006-09-05 00:00:00+00,SHORT,52,0.0,-0.0056149717,0.137609
2006-09-05 00:00:00+00,SHORT,4172,0.08858508227926318,0.0011930143,0.040324695
2006-09-05 00:00:00+00,SHORT,2176,0.6301151015895105,-0.005527809,0.12134909
2006-09-05 00:00:00+00,SHORT,167,0.0,0.0060151345,0.013593259
2006-09-05 00:00:00+00,SHORT,2550,0.0,-0.0043528588,0.114560835
2006-09-05 00:00:00+00,SHORT,559,0.5578956621159973,-0.0030314145,0.16594924
2006-09-05 00:00:00+00,SHORT,2690,0.5568279869530791,-0.0063845357,0.094621554
2006-09-05 00:00:00+00,SHORT,712,1.0,0.011130691,0.11871458
2006-09-05 00:00:00+00,SHORT,796,1.0,0.009458096,0.11168475
2006-09-05 00:00:00+00,SHORT,2877,0.2652277962451559,-0.0030784705,0.05568041
2006-09-05 00:00:00+00,SHORT,934,0.40901240964719876,0.0041248626,0.16707046
2006-09-05 00:00:00+00,SHORT,3236,0.43768834064338635,-4.533617E-4,0.10280686
2006-09-05 00:00:00+00,SHORT,3352,0.0,0.0114045,0.25514808
2006-09-05 00:00:00+00,SHORT,1404,1.0,0.019218573,0.18777083
2006-09-05 00:00:00+00,SHORT,3595,1.0,0.0046349396,0.05669796
2006-09-05 00:00:00+00,SHORT,3631,0.0,0.021844206,-0.04986217
2006-09-05 00:00:00+00,SHORT,1762,0.0,0.0015701922,0.20869818
2006-09-05 00:00:00+00,SHORT,1807,0.33454912229170636,-0.0022974869,0.067778796
2006-09-06 00:00:00+00,SHORT,4137,1.0,0.01767851,0.2791663
2006-09-06 00:00:00+00,SHORT,2125,1.0,0.0030940655,0.28418636
2006-09-06 00:00:00+00,SHORT,1173,0.33908159468571647,0.0050883745,0.26119617
2006-09-06 00:00:00+00,SHORT,3357,0.0,0.0134030795,0.26325876
2006-09-07 00:00:00+00,SHORT,1173,0.27483931600629014,0.0014840746,0.32907176
2006-09-07 00:00:00+00,SHORT,3357,0.0,0.0021906209,0.29117256
2006-09-12 00:00:00+00,SHORT,2396,0.4823754067296573,0.009377378,0.34649175
2006-09-12 00:00:00+00,SHORT,1011,1.0,-0.0030425328,0.28242466
2006-09-12 00:00:00+00,SHORT,1832,0.0,-0.0054002535,0.15345284
2006-09-13 00:00:00+00,SHORT,4153,0.22914068001294902,-0.005565971,0.21189497
2006-09-13 00:00:00+00,SHORT,1377,0.5621765887868985,-0.0017152844,0.27029344
2006-09-13 00:00:00+00,SHORT,1667,0.0,-0.0034249448,0.104960434
2006-09-14 00:00:00+00,SHORT,2747,0.14060557313310226,-4.3561964E-4,0.3480518
2006-09-14 00:00:00+00,SHORT,2776,0.2559664304717885,-0.0043469407,-0.015068768
2006-09-15 00:00:00+00,SHORT,270,0.2695534942130554,-0.0014597418,0.30244482
2006-09-15 00:00:00+00,SHORT,2367,0.20480075420370267,-0.0040898183,-0.0017308864
2006-09-15 00:00:00+00,SHORT,2504,0.2025201675899336,-0.0016802475,0.09226913
2006-09-15 00:00:00+00,SHORT,2815,0.2556719699097932,0.010393949,0.017696457
2006-09-15 00:00:00+00,SHORT,1090,0.49592599151432243,0.010030974,0.024439545
2006-09-15 00:00:00+00,SHORT,1761,0.3000648215593562,-0.0016773344,0.03363129
2006-09-18 00:00:00+00,SHORT,2072,0.4028003197757973,0.0013022533,0.0033721302
2006-09-18 00:00:00+00,SHORT,2106,0.3128640696406663,0.008043834,0.03526344
2006-09-18 00:00:00+00,SHORT,335,0.0,0.017122816,0.015598564
2006-09-18 00:00:00+00,SHORT,433,0.0,-0.0016774456,0.1937511
2006-09-18 00:00:00+00,SHORT,2710,0.0,0.012989906,-0.102458715
2006-09-18 00:00:00+00,SHORT,2747,0.0,-0.0065173195,0.32563376
2006-09-18 00:00:00+00,SHORT,2835,0.41616212923140333,0.008394291,0.07356524
2006-09-18 00:00:00+00,SHORT,3744,0.0,0.006556036,0.029728604
2006-09-18 00:00:00+00,SHORT,1904,0.0,0.05320366,0.29447234
2006-09-19 00:00:00+00,SHORT,1904,0.0,0.0017826685,0.25230616
2006-09-20 00:00:00+00,SHORT,4118,0.0,0.0148125235,0.18973987
2006-09-20 00:00:00+00,SHORT,2142,0.0,0.011135768,0.24396078
2006-09-20 00:00:00+00,SHORT,2497,0.8410737388899899,-0.0048557105,-0.01964605
2006-09-20 00:00:00+00,SHORT,1064,0.6900325020529633,0.024291603,0.008906116
2006-09-20 00:00:00+00,SHORT,4032,0.6369279580804027,-0.0065463674,-0.017128518
2006-09-21 00:00:00+00,SHORT,3915,0.595853926162827,-0.004651915,0.11030908
2006-09-21 00:00:00+00,SHORT,1904,0.0,0.0020711406,0.2834952
2006-09-25 00:00:00+00,SHORT,2430,0.14774224345854745,-3.9822917E-4,0.08350737
2006-09-25 00:00:00+00,SHORT,2747,0.08423917880509993,-0.0053813234,0.2923671
2006-09-26 00:00:00+00,SHORT,3791,0.1869447812625519,-0.0068622427,0.11908014
2006-09-26 00:00:00+00,SHORT,3825,1.0,-2.3521936E-4,0.13721117
2006-09-27 00:00:00+00,SHORT,2196,0.0,-0.0057454775,0.033796083
2006-09-27 00:00:00+00,SHORT,2248,0.652586187641406,0.006272232,0.10372419
2006-09-27 00:00:00+00,SHORT,1328,0.3079003867047235,-8.5865683E-4,0.2434671
2006-09-28 00:00:00+00,SHORT,3469,0.24473119759224377,-0.0064900443,0.11040096
2006-09-28 00:00:00+00,SHORT,3853,1.0,0.005073069,0.14509021
2006-09-28 00:00:00+00,SHORT,2018,0.47702272389315376,0.016223453,0.23638323
2006-09-29 00:00:00+00,SHORT,52,0.0,0.017404728,0.1645964
2006-09-29 00:00:00+00,SHORT,2397,0.16308799982650754,0.0038105051,0.22140537
2006-09-29 00:00:00+00,SHORT,2747,0.07901550539722327,-0.0062999553,0.33244553
2006-09-29 00:00:00+00,SHORT,3124,0.26962575702596664,0.0036512478,0.16554868
2006-09-29 00:00:00+00,SHORT,1631,0.317724915377641,0.0014352619,0.23228881
2006-09-29 00:00:00+00,SHORT,2018,0.3847102894385995,-0.0051459786,0.23833986
2006-10-02 00:00:00+00,SHORT,3309,0.0,-0.0016321916,0.17931688
2006-10-05 00:00:00+00,SHORT,3046,0.6592575820859664,1.7587087E-4,0.16260959
2006-10-05 00:00:00+00,SHORT,1300,0.0,0.0023751948,0.12291826
2006-10-06 00:00:00+00,SHORT,3046,0.6136175425691978,-0.0039774906,0.15967464
2006-10-10 00:00:00+00,SHORT,2064,0.3624461285912784,-0.0024331906,-0.02521228
2006-10-10 00:00:00+00,SHORT,1356,0.5913627776393886,5.048082E-4,0.19173001
2006-10-10 00:00:00+00,SHORT,1851,0.08719749317696225,0.0054552807,0.14770718
2006-10-11 00:00:00+00,SHORT,1356,0.5393740520459275,-0.00209838,0.18718377
2006-10-12 00:00:00+00,SHORT,2106,0.0,0.0059161563,0.13998584
2006-10-12 00:00:00+00,SHORT,2686,0.41581961111415494,0.0029144771,0.08686857
2006-10-12 00:00:00+00,SHORT,2993,0.5461433815677839,0.004249265,0.1701062
2006-10-13 00:00:00+00,SHORT,192,0.2702066296666908,0.02799229,0.23634522
2006-10-16 00:00:00+00,SHORT,192,0.34258974351579546,0.011082723,0.28674048
2006-10-16 00:00:00+00,SHORT,443,0.4990284656528864,-0.0030109722,0.28816316
2006-10-16 00:00:00+00,SHORT,2518,1.0,0.015584747,0.18905158
2006-10-16 00:00:00+00,SHORT,535,1.0,0.029234068,-0.008927241
2006-10-16 00:00:00+00,SHORT,1356,0.41944211345152144,-0.005891577,0.1529063
2006-10-16 00:00:00+00,SHORT,1383,1.0,-0.00395171,0.27555075
2006-10-16 00:00:00+00,SHORT,1474,0.3405173109197559,-0.0017501435,0.302112
2006-10-16 00:00:00+00,SHORT,3535,0.5787613098212808,-6.788504E-4,0.09849687
2006-10-16 00:00:00+00,SHORT,3703,0.26752683334067334,0.017658256,0.20040722
2006-10-16 00:00:00+00,SHORT,3824,0.32476285007160594,0.009176285,0.29531935
2006-10-16 00:00:00+00,SHORT,3897,0.0,0.0072740996,0.14059997
2006-10-16 00:00:00+00,SHORT,2042,0.6895880097749211,-0.0032240928,0.26062077
2006-10-17 00:00:00+00,SHORT,2079,0.4181915436308761,-0.0061096055,0.31493464
2006-10-18 00:00:00+00,SHORT,2105,0.6081100579798794,0.0065427716,-0.0053224396
2006-10-18 00:00:00+00,SHORT,2681,0.44549198631132736,-0.006593692,0.1341175
2006-10-19 00:00:00+00,SHORT,2105,0.6074911424743551,-0.005326483,-0.004335828
2006-10-20 00:00:00+00,SHORT,4050,0.5021049868867286,-0.00534722,-9.271861E-4
2006-10-23 00:00:00+00,SHORT,157,1.0,0.005900708,0.12854625
2006-10-24 00:00:00+00,SHORT,4128,1.0,0.0077954466,0.3224583
2006-10-24 00:00:00+00,SHORT,4150,0.32483160363509067,0.0073928167,0.11817286
2006-10-24 00:00:00+00,SHORT,304,1.0,0.002787431,0.06202516
2006-10-24 00:00:00+00,SHORT,2670,1.0,-0.0065918877,0.06960971
2006-10-24 00:00:00+00,SHORT,3641,0.29127958444466817,0.0021315396,0.34663352
2006-10-25 00:00:00+00,SHORT,4128,0.9333333333333333,-0.0055767847,0.32374018
2006-10-25 00:00:00+00,SHORT,304,0.26019183179687366,-0.005059165,0.042360432
2006-10-25 00:00:00+00,SHORT,405,1.0,-0.0046570157,0.18940413
2006-10-25 00:00:00+00,SHORT,3067,0.0,0.0075642643,0.058878988
2006-10-26 00:00:00+00,SHORT,2079,0.39685050209225253,-0.0040338337,0.33088824
2006-10-26 00:00:00+00,SHORT,4128,0.8666666666666667,0.004093815,0.3403458
2006-10-26 00:00:00+00,SHORT,4150,0.4599817714660981,-0.006478021,0.09296438
2006-10-26 00:00:00+00,SHORT,69,1.0,0.01733821,-0.070900485
2006-10-26 00:00:00+00,SHORT,76,0.0,0.0037255106,0.1427622
2006-10-26 00:00:00+00,SHORT,2230,0.0,0.0050193113,0.090536155
2006-10-26 00:00:00+00,SHORT,2437,0.0,0.0077682524,0.08010174
2006-10-26 00:00:00+00,SHORT,523,0.32416727928247874,-0.0014874488,-0.04379834
2006-10-26 00:00:00+00,SHORT,631,0.4191553667149618,-0.0013199248,0.068898395
2006-10-26 00:00:00+00,SHORT,870,0.1646929941565028,-0.0046030357,0.0041230884
2006-10-26 00:00:00+00,SHORT,881,0.4454643704100205,-0.0059845746,0.062759586
2006-10-26 00:00:00+00,SHORT,3078,0.752795082894023,-0.0026011015,0.26074073
2006-10-26 00:00:00+00,SHORT,3531,0.6818859380714491,0.004628845,-0.096828446
2006-10-26 00:00:00+00,SHORT,2018,0.0,-4.592783E-4,0.18830432
2006-10-27 00:00:00+00,SHORT,69,0.8888888888888888,-0.001997207,-0.06287033
2006-10-27 00:00:00+00,SHORT,158,1.0,-0.001692921,0.021718407
2006-10-27 00:00:00+00,SHORT,1072,0.0,0.030504653,0.24706069
2006-10-27 00:00:00+00,SHORT,1949,0.0,0.019675802,-0.007252765
2006-10-30 00:00:00+00,SHORT,2079,0.318597984704494,-0.004282088,0.3154135
2006-10-30 00:00:00+00,SHORT,540,0.45326734112680317,0.0030105195,0.28375727
2006-10-30 00:00:00+00,SHORT,1072,0.15026784136920962,0.014675514,0.25739437
2006-10-31 00:00:00+00,SHORT,4194,0.505721926165375,-0.003951061,0.0373256
2006-10-31 00:00:00+00,SHORT,694,0.0,0.02005255,0.19894254
2006-10-31 00:00:00+00,SHORT,1072,0.0,-0.0027105708,0.24008779
2006-11-01 00:00:00+00,SHORT,167,0.0,0.022337507,0.31899065
2006-11-02 00:00:00+00,SHORT,167,0.0,-0.0054689627,0.34088722
2006-11-02 00:00:00+00,SHORT,3612,0.0,-0.0010742219,0.27280495
2006-11-06 00:00:00+00,SHORT,610,0.6479132290240756,0.008800556,0.062240727
2006-11-06 00:00:00+00,SHORT,3433,0.4262992694799883,0.012001669,0.09332249
2006-11-06 00:00:00+00,SHORT,1615,0.15092519897545437,0.008809621,0.03136065
2006-11-07 00:00:00+00,SHORT,502,0.0,0.0066788015,0.26336104
2006-11-07 00:00:00+00,SHORT,3433,0.34747694093999454,-0.0038901041,0.09626735
2006-11-07 00:00:00+00,SHORT,1615,0.1496310534773883,-0.0014507173,0.03578479
2006-11-07 00:00:00+00,SHORT,3744,1.0,-0.0064106574,0.2661011
2006-11-08 00:00:00+00,SHORT,3573,0.23689073191469767,0.013234547,-0.035882607
2006-11-09 00:00:00+00,SHORT,356,0.0,0.0011214756,-0.08977101
