time,side,ticker_id,mv_up_composite_labels,price_drift_1_df005,price_drift_21_df005,joint_fall_flag_5_10_df042
2008-07-21 00:00:00+00,LONG,2111,0.0,0.017821781,-0.13938886,1.0
2008-07-21 00:00:00+00,LONG,2640,0.0,0.009225092,-0.14797507,1.0
2008-07-21 00:00:00+00,LONG,3677,0.0,0.016841592,-0.13640133,1.0
2008-07-22 00:00:00+00,LONG,2061,0.39534883720930236,0.012232416,-0.12894736,1.0
2008-07-22 00:00:00+00,LONG,2111,0.94,0.009727626,-0.135,1.0
2008-07-25 00:00:00+00,LONG,1966,0.0,0.011621764,-0.13583033,1.0
2008-07-29 00:00:00+00,LONG,388,0.7297297297297297,0.01986044,-0.1563055,1.0
2008-07-30 00:00:00+00,LONG,388,0.0,0.024210526,-0.122633,1.0
2008-07-30 00:00:00+00,LONG,401,0.0,0.002877008,-0.12999168,1.0
2008-07-30 00:00:00+00,LONG,988,0.0,0.013659238,-0.13257459,1.0
2008-08-19 00:00:00+00,LONG,1817,0.0,0.013909588,-0.1420765,1.0
2008-09-05 00:00:00+00,LONG,2568,0.0,0.023876404,-0.12484994,1.0
2008-10-23 00:00:00+00,LONG,405,0.0,0.021282256,-0.15811403,1.0
2008-10-23 00:00:00+00,LONG,2665,0.0,0.009151414,-0.16055363,1.0
2008-10-24 00:00:00+00,LONG,2553,0.0,0.016342517,-0.1399017,1.0
2008-11-21 00:00:00+00,LONG,11,0.0,0.025986224,-0.15931247,1.0
2008-11-21 00:00:00+00,LONG,3804,0.0,0.012944984,-0.12843718,1.0
2008-12-02 00:00:00+00,LONG,4218,0.8571428571428572,0.010414373,-0.13029753,1.0
2008-12-02 00:00:00+00,LONG,2863,0.0,0.020685198,-0.13668671,1.0
2008-12-02 00:00:00+00,LONG,3293,0.0,0.009644893,-0.16193596,1.0
2008-12-02 00:00:00+00,LONG,3818,0.0,0.017354196,-0.13955727,1.0
2008-12-03 00:00:00+00,LONG,4164,0.86,0.016038492,-0.14101695,1.0
2008-12-03 00:00:00+00,LONG,1099,0.0,0.022367194,-0.12380192,1.0
2008-12-04 00:00:00+00,LONG,687,0.0,0.008734555,-0.1443802,1.0
2008-12-04 00:00:00+00,LONG,1011,0.0,0.02468667,-0.15077117,1.0
2008-12-04 00:00:00+00,LONG,3645,0.0,0.005479452,-0.13950762,1.0
2008-12-05 00:00:00+00,LONG,498,1.0,0.012065737,-0.12710543,1.0
2008-12-05 00:00:00+00,LONG,1300,1.0,0.021916144,-0.11786802,1.0
2008-12-05 00:00:00+00,LONG,1330,0.0,0.026695527,-0.12250771,1.0
2008-12-05 00:00:00+00,LONG,3420,1.0,0.017201105,-0.13397215,1.0
2008-12-05 00:00:00+00,LONG,3456,0.8301886792452831,0.012854727,-0.12783512,1.0
2008-12-09 00:00:00+00,LONG,93,0.0,0.015580736,-0.15448113,1.0
2008-12-10 00:00:00+00,LONG,3742,0.0,0.020428501,-0.13586497,1.0
2008-12-11 00:00:00+00,LONG,1356,0.9811320754716981,0.0045219637,-0.13579424,1.0
2008-12-12 00:00:00+00,LONG,2801,1.0,0.008260286,-0.118893944,1.0
2008-12-15 00:00:00+00,LONG,739,0.0,0.020462634,-0.15350553,1.0
2008-12-15 00:00:00+00,LONG,835,0.0,0.0028248588,-0.124831915,1.0
2008-12-15 00:00:00+00,LONG,1383,0.0,0.010344828,-0.11674432,1.0
2008-12-26 00:00:00+00,LONG,3067,0.7083333333333334,0.007589423,-0.13039775,1.0
2008-12-26 00:00:00+00,LONG,3473,0.0,0.0060699503,-0.14004503,1.0
2009-01-22 00:00:00+00,LONG,2534,0.9047619047619048,0.008116883,-0.12903225,1.0
2009-01-30 00:00:00+00,LONG,2050,0.0,0.02254987,-0.14935064,1.0
2009-02-02 00:00:00+00,LONG,842,0.0,0.0034129692,-0.12914692,1.0
2009-02-03 00:00:00+00,LONG,4128,0.9787234042553191,0.026630936,-0.16386674,1.0
2009-02-04 00:00:00+00,LONG,3683,0.9772727272727273,0.009803922,-0.13612904,1.0
2009-02-11 00:00:00+00,LONG,3683,0.8636363636363636,0.008429118,-0.1255814,1.0
2009-03-03 00:00:00+00,LONG,1966,1.0,0.013169447,-0.13102409,1.0
2009-03-03 00:00:00+00,LONG,2041,1.0,0.0069513125,-0.1404554,1.0
2009-03-06 00:00:00+00,LONG,2055,0.4951923819875842,0.0036851794,-0.14684142,1.0
2009-03-06 00:00:00+00,LONG,133,0.9393939393939394,0.012265978,-0.1501355,1.0
2009-03-06 00:00:00+00,LONG,3818,0.9777777777777777,0.011973999,-0.13811189,1.0
2009-03-06 00:00:00+00,LONG,1966,0.9,0.016564952,-0.13884786,1.0
2009-03-09 00:00:00+00,LONG,3825,0.9444444444444444,0.00877193,-0.14634146,1.0
2009-03-10 00:00:00+00,LONG,773,1.0,0.0116681075,-0.12256372,1.0
2009-03-16 00:00:00+00,LONG,3142,0.9523809523809523,0.025195302,-0.13583262,1.0
2009-03-23 00:00:00+00,LONG,1171,0.7250120754631967,0.01865848,-0.15248576,1.0
2009-03-23 00:00:00+00,LONG,3535,0.0,0.01801068,-0.13608503,1.0
2009-03-25 00:00:00+00,LONG,1171,0.9473684210526316,0.026713124,-0.14770536,1.0
2009-03-25 00:00:00+00,LONG,3744,0.5666666666666667,0.014604811,-0.12323682,1.0
2009-03-25 00:00:00+00,LONG,3903,0.0,0.0028409092,-0.1251549,1.0
2009-03-25 00:00:00+00,LONG,1919,0.0,0.013930421,-0.12017751,1.0
2009-03-26 00:00:00+00,LONG,2703,0.0,0.014010508,-0.15761396,1.0
2009-04-16 00:00:00+00,LONG,2462,0.5620684391624202,0.0042060986,-0.13050076,1.0
2009-04-22 00:00:00+00,LONG,4137,0.8809523809523809,0.002754821,-0.12183353,1.0
2009-04-22 00:00:00+00,LONG,52,0.9142857142857143,0.0044994378,-0.15542245,1.0
2009-04-22 00:00:00+00,LONG,1483,0.41058585407037745,0.017493714,-0.15640147,1.0
2009-04-22 00:00:00+00,LONG,1610,0.43256030114261973,0.005702698,-0.1286089,1.0
2009-04-22 00:00:00+00,LONG,1673,0.9142857142857143,0.0067352,-0.14406268,1.0
2009-04-23 00:00:00+00,LONG,2619,0.8857142857142857,0.00938233,-0.11736554,1.0
2009-05-01 00:00:00+00,LONG,3838,1.0,0.0034408602,-0.13077496,1.0
2009-05-21 00:00:00+00,LONG,844,0.5869173655195489,0.0023945724,-0.11871345,1.0
2009-05-28 00:00:00+00,LONG,2936,0.875,0.0100241965,-0.13113292,1.0
2009-06-19 00:00:00+00,LONG,2105,0.8333333333333334,0.022476269,-0.15093336,1.0
2009-06-23 00:00:00+00,LONG,323,1.0,0.019145804,-0.16351648,1.0
2009-07-06 00:00:00+00,LONG,3903,1.0,0.007528231,-0.11661166,1.0
2009-07-08 00:00:00+00,LONG,2226,1.0,0.002846975,-0.13345633,1.0
2009-07-08 00:00:00+00,LONG,498,1.0,0.012716036,-0.14575215,1.0
2009-07-08 00:00:00+00,LONG,2761,1.0,0.01928934,-0.11852502,1.0
2009-07-08 00:00:00+00,LONG,881,1.0,0.004885198,-0.12244027,1.0
2009-07-08 00:00:00+00,LONG,1260,1.0,0.006203069,-0.12318634,1.0
2009-07-08 00:00:00+00,LONG,3466,1.0,0.01300813,-0.13064714,1.0
2009-07-08 00:00:00+00,LONG,1434,1.0,0.0026915555,-0.12033364,1.0
2009-07-08 00:00:00+00,LONG,3897,0.5793634074688329,0.023622047,-0.1503268,1.0
2009-07-09 00:00:00+00,LONG,142,0.9642857142857143,0.0050933785,-0.15549216,1.0
2009-07-09 00:00:00+00,LONG,487,0.9583333333333334,0.024981631,-0.14691943,1.0
2009-07-09 00:00:00+00,LONG,498,0.9833333333333333,0.0075739482,-0.15538831,1.0
2009-07-09 00:00:00+00,LONG,2550,0.9833333333333333,0.019452695,-0.13869724,1.0
2009-07-09 00:00:00+00,LONG,576,0.9836065573770492,0.005076142,-0.123556584,1.0
2009-07-09 00:00:00+00,LONG,712,0.607494345674976,0.010313708,-0.15613784,1.0
2009-07-09 00:00:00+00,LONG,2932,0.6525020079058534,0.023137698,-0.16064815,1.0
2009-07-09 00:00:00+00,LONG,1260,0.9642857142857143,0.0048669693,-0.11791512,1.0
2009-07-09 00:00:00+00,LONG,1298,0.0,0.021905806,-0.124354765,1.0
2009-07-09 00:00:00+00,LONG,3466,0.9642857142857143,0.007624398,-0.14664401,1.0
2009-07-09 00:00:00+00,LONG,1434,0.9836065573770492,0.017892318,-0.1196028,1.0
2009-07-09 00:00:00+00,LONG,3804,0.9642857142857143,0.013824885,-0.1252485,1.0
2009-07-09 00:00:00+00,LONG,3943,0.9821428571428571,0.01596907,-0.11933557,1.0
2009-07-10 00:00:00+00,LONG,142,0.9285714285714286,0.0029560812,-0.14568345,1.0
2009-07-10 00:00:00+00,LONG,2986,0.9833333333333333,0.011940299,-0.13373083,1.0
2009-07-10 00:00:00+00,LONG,3466,0.9285714285714286,0.0057745916,-0.14779821,1.0
2009-07-10 00:00:00+00,LONG,3573,0.9487179487179487,0.012859767,-0.14455651,1.0
2009-07-10 00:00:00+00,LONG,1819,0.9285714285714286,0.012133997,-0.15646009,1.0
2009-07-13 00:00:00+00,LONG,753,0.497996046817395,0.015369147,-0.14666827,1.0
2009-07-13 00:00:00+00,LONG,2923,1.0,0.015257732,-0.13064972,1.0
2009-07-13 00:00:00+00,LONG,1300,0.9705882352941176,0.015208607,-0.14169355,1.0
2009-07-13 00:00:00+00,LONG,3804,0.8928571428571429,0.0068207653,-0.12828083,1.0
2009-07-29 00:00:00+00,LONG,843,0.7592592592592593,0.010054022,-0.15391867,1.0
2009-07-30 00:00:00+00,LONG,1807,0.2911012007569831,0.024249423,-0.14050388,1.0
2009-08-18 00:00:00+00,LONG,135,0.4347826086956522,0.009620827,-0.12634672,1.0
2009-08-18 00:00:00+00,LONG,191,0.6274509803921569,0.0028169013,-0.14628297,1.0
2009-08-19 00:00:00+00,LONG,135,0.3913043478260869,0.005044843,-0.117618114,1.0
2009-08-19 00:00:00+00,LONG,3067,0.8752789414790874,0.007344526,-0.13174649,1.0
2009-08-20 00:00:00+00,LONG,192,0.9090909090909091,0.008698425,-0.150802,1.0
2009-08-20 00:00:00+00,LONG,3067,0.935483870967742,0.007294462,-0.118770525,1.0
2009-09-02 00:00:00+00,LONG,844,0.5419794317212775,0.0046786508,-0.1577209,1.0
2009-09-04 00:00:00+00,LONG,638,0.9473684210526316,0.0073831007,-0.122857146,1.0
2009-09-04 00:00:00+00,LONG,1523,0.20289905953504006,0.012756378,-0.1491314,1.0
2009-10-19 00:00:00+00,LONG,3903,0.8205128205128205,0.019222904,-0.12806158,1.0
2009-11-03 00:00:00+00,LONG,3614,0.9818181818181818,0.02200903,-0.123850994,1.0
2009-11-03 00:00:00+00,LONG,2006,1.0,0.016977929,-0.13439307,1.0
2009-11-13 00:00:00+00,LONG,934,0.0,0.012880562,-0.14834264,1.0
2009-11-16 00:00:00+00,LONG,2703,0.0,0.020588236,-0.1554242,1.0
2009-11-16 00:00:00+00,LONG,3216,0.6818181818181819,0.020703934,-0.15437393,1.0
2009-11-16 00:00:00+00,LONG,3704,0.8703703703703703,0.015541922,-0.12106194,1.0
2009-11-17 00:00:00+00,LONG,2703,0.0,0.0028818443,-0.15680166,1.0
2009-11-18 00:00:00+00,LONG,535,0.0,0.0025839794,-0.14725275,1.0
2009-11-20 00:00:00+00,LONG,1306,0.363671173491931,0.006385069,-0.14052014,1.0
2009-11-23 00:00:00+00,LONG,535,0.0,0.010471204,-0.11872146,1.0
2009-11-23 00:00:00+00,LONG,694,0.0,0.007187781,-0.1376923,1.0
2009-11-23 00:00:00+00,LONG,1306,0.3437632187729809,0.006832601,-0.12175394,1.0
2009-11-25 00:00:00+00,LONG,1719,0.0,0.018181818,-0.16367981,1.0
2009-11-27 00:00:00+00,LONG,535,0.0,0.005319149,-0.1505618,1.0
2009-11-30 00:00:00+00,LONG,2557,1.0,0.0050251256,-0.15254237,1.0
2009-12-01 00:00:00+00,LONG,1011,0.2272727272727273,0.0054821027,-0.11671388,1.0
2009-12-09 00:00:00+00,LONG,3116,0.0,0.013995801,-0.11914894,1.0
2009-12-09 00:00:00+00,LONG,3130,0.5034308395841386,0.017807458,-0.15166976,1.0
2009-12-10 00:00:00+00,LONG,588,0.5203996297632543,0.011499241,-0.15436241,1.0
2009-12-10 00:00:00+00,LONG,2720,0.3080622401546774,0.0030386741,-0.13113184,1.0
2009-12-10 00:00:00+00,LONG,1090,0.9655172413793104,0.0050813006,-0.15397775,1.0
2009-12-11 00:00:00+00,LONG,76,0.0,0.008105802,-0.14662333,1.0
2009-12-11 00:00:00+00,LONG,2720,0.0,0.008812999,-0.13506493,1.0
2009-12-11 00:00:00+00,LONG,3703,0.8290944965012833,0.01194354,-0.1557971,1.0
2009-12-18 00:00:00+00,LONG,1483,0.23118704574899518,0.011372642,-0.13463125,1.0
2009-12-31 00:00:00+00,LONG,2125,0.0,0.0043668123,-0.12796208,1.0
2010-02-05 00:00:00+00,LONG,2072,1.0,0.006879544,-0.1531674,1.0
2010-02-05 00:00:00+00,LONG,68,0.0,0.01509434,-0.14765526,1.0
2010-02-05 00:00:00+00,LONG,248,1.0,0.008826584,-0.13932103,1.0
2010-02-05 00:00:00+00,LONG,498,0.0,0.011548716,-0.14451738,1.0
2010-02-05 00:00:00+00,LONG,2569,0.394863470801107,0.007345084,-0.12045063,1.0
2010-02-05 00:00:00+00,LONG,1072,1.0,0.020304471,-0.13451171,1.0
2010-02-05 00:00:00+00,LONG,1081,0.428624005815787,0.008527132,-0.13266666,1.0
2010-02-05 00:00:00+00,LONG,3699,1.0,0.025358325,-0.14678898,1.0
2010-02-08 00:00:00+00,LONG,248,0.5184207590387658,0.0025733402,-0.1313189,1.0
2010-02-08 00:00:00+00,LONG,2761,0.6890664255573784,0.016467066,-0.14159292,1.0
2010-02-08 00:00:00+00,LONG,1072,0.9836065573770492,0.0024805565,-0.12845376,1.0
2010-02-08 00:00:00+00,LONG,1184,0.0,0.0045506256,-0.1601674,1.0
2010-02-08 00:00:00+00,LONG,3573,0.9836065573770492,0.006866953,-0.16054389,1.0
2010-02-08 00:00:00+00,LONG,3824,0.36991174396262355,0.0052301255,-0.1350135,1.0
2010-02-09 00:00:00+00,LONG,19,0.656054895578332,0.023454158,-0.12943871,1.0
2010-02-09 00:00:00+00,LONG,2072,0.9636363636363636,0.012891848,-0.14363506,1.0
2010-02-09 00:00:00+00,LONG,2090,0.9583333333333334,0.018302387,-0.14077887,1.0
2010-02-09 00:00:00+00,LONG,68,0.0,0.011940299,-0.13877422,1.0
2010-02-09 00:00:00+00,LONG,221,0.45790428174350056,0.01987507,-0.1319478,1.0
2010-02-09 00:00:00+00,LONG,248,0.40992753997392534,0.016940452,-0.1230633,1.0
2010-02-09 00:00:00+00,LONG,2536,0.0,0.019924812,-0.15875968,1.0
2010-02-09 00:00:00+00,LONG,2761,0.6516347587354271,0.019145804,-0.12238427,1.0
2010-02-09 00:00:00+00,LONG,2835,0.0,0.009186352,-0.13498312,1.0
2010-02-09 00:00:00+00,LONG,858,1.0,0.012168142,-0.15159944,1.0
2010-02-09 00:00:00+00,LONG,903,0.9836065573770492,0.025519032,-0.14404333,1.0
2010-02-09 00:00:00+00,LONG,1081,0.395131078934784,0.021159874,-0.1330672,1.0
2010-02-09 00:00:00+00,LONG,3148,0.3642087904601808,0.0075376886,-0.15932915,1.0
2010-02-09 00:00:00+00,LONG,1184,0.0,0.024462061,-0.14418164,1.0
2010-02-09 00:00:00+00,LONG,3283,0.0,0.023471145,-0.118672356,1.0
2010-02-09 00:00:00+00,LONG,1463,0.9666666666666667,0.014206113,-0.13969238,1.0
2010-02-09 00:00:00+00,LONG,3596,0.9807692307692307,0.01125,-0.13383298,1.0
2010-02-09 00:00:00+00,LONG,3699,0.9666666666666667,0.0075675678,-0.15884477,1.0
2010-02-09 00:00:00+00,LONG,1710,0.0,0.009199206,-0.12517928,1.0
2010-02-09 00:00:00+00,LONG,1770,0.0,0.011572856,-0.12365183,1.0
2010-02-09 00:00:00+00,LONG,2004,0.0,0.01821621,-0.1489052,1.0
2010-02-09 00:00:00+00,LONG,2006,0.9666666666666667,0.007874016,-0.11966988,1.0
2010-02-10 00:00:00+00,LONG,13,1.0,0.0091743115,-0.15327978,1.0
2010-02-10 00:00:00+00,LONG,2066,0.0,0.025946705,-0.14143193,1.0
2010-02-10 00:00:00+00,LONG,2090,0.19258703023720938,0.012503256,-0.12710533,1.0
2010-02-10 00:00:00+00,LONG,85,0.0,0.01010101,-0.16317992,1.0
2010-02-10 00:00:00+00,LONG,266,0.9508196721311475,0.0076530613,-0.14254703,1.0
2010-02-10 00:00:00+00,LONG,413,0.9833333333333333,0.0138217,-0.13349085,1.0
2010-02-10 00:00:00+00,LONG,2473,1.0,0.019223172,-0.12954009,1.0
2010-02-10 00:00:00+00,LONG,2508,0.0,0.008961518,-0.13406727,1.0
2010-02-10 00:00:00+00,LONG,2536,0.0,0.014006635,-0.14138576,1.0
2010-02-10 00:00:00+00,LONG,540,0.0,0.010771735,-0.13047239,1.0
2010-02-10 00:00:00+00,LONG,652,1.0,0.006289308,-0.1184573,1.0
2010-02-10 00:00:00+00,LONG,2835,0.0,0.010403121,-0.13377926,1.0
2010-02-10 00:00:00+00,LONG,903,0.9672131147540983,0.010754956,-0.12822844,1.0
2010-02-10 00:00:00+00,LONG,1072,0.9508196721311475,0.0043879473,-0.12385005,1.0
2010-02-10 00:00:00+00,LONG,3148,0.3124891766490262,0.012468828,-0.14884695,1.0
2010-02-10 00:00:00+00,LONG,3621,1.0,0.0037492444,-0.1445703,1.0
2010-02-10 00:00:00+00,LONG,1740,0.0,0.005158184,-0.13469508,1.0
2010-02-10 00:00:00+00,LONG,1762,0.9661016949152542,0.012518734,-0.14988898,1.0
2010-02-10 00:00:00+00,LONG,3824,0.34944058937258987,0.010416667,-0.12137681,1.0
2010-02-10 00:00:00+00,LONG,2006,0.95,0.015625,-0.12985274,1.0
2010-02-11 00:00:00+00,LONG,13,0.9824561403508771,0.007905139,-0.14054601,1.0
2010-02-11 00:00:00+00,LONG,2473,0.9830508474576272,0.008267665,-0.11937267,1.0
2010-02-12 00:00:00+00,LONG,2473,0.9661016949152542,0.00256246,-0.11781285,1.0
2010-02-12 00:00:00+00,LONG,858,0.9444444444444444,0.00945495,-0.16359447,1.0
2010-02-12 00:00:00+00,LONG,1780,0.9655172413793104,0.017795138,-0.15768678,1.0
2010-02-12 00:00:00+00,LONG,2004,0.9615384615384616,0.008935994,-0.15214345,1.0
2010-02-16 00:00:00+00,LONG,3828,0.9824561403508771,0.019832926,-0.13814571,1.0
2010-02-17 00:00:00+00,LONG,2567,0.0,0.011587486,-0.13820335,1.0
2010-02-17 00:00:00+00,LONG,3828,0.7175816927054716,0.02038945,-0.12223234,1.0
2010-02-24 00:00:00+00,LONG,2776,0.0,0.02604651,-0.118305355,1.0
2010-02-26 00:00:00+00,LONG,2440,1.0,0.00861244,-0.13747954,1.0
2010-03-16 00:00:00+00,LONG,675,0.7291666666666667,0.009310987,-0.12791634,1.0
2010-03-18 00:00:00+00,LONG,3124,0.0,0.006718754,-0.13536291,1.0
2010-03-22 00:00:00+00,LONG,3124,0.0,0.0037599874,-0.14597474,1.0
2010-03-26 00:00:00+00,LONG,3124,0.0,0.007677138,-0.13840148,1.0
2010-03-29 00:00:00+00,LONG,3124,0.0,0.015872713,-0.13513762,1.0
2010-05-19 00:00:00+00,LONG,2067,0.0,0.008726004,-0.13859911,1.0
2010-05-21 00:00:00+00,LONG,2548,0.11522863030230905,0.023031602,-0.12675734,1.0
2010-05-21 00:00:00+00,LONG,555,0.0,0.02087833,-0.123744786,1.0
2010-05-21 00:00:00+00,LONG,1437,0.0,0.011473153,-0.11804722,1.0
2010-05-21 00:00:00+00,LONG,1922,0.0,0.02172908,-0.12786108,1.0
2010-05-24 00:00:00+00,LONG,2067,0.26631500301418054,0.019572955,-0.12116564,1.0
2010-05-25 00:00:00+00,LONG,2213,1.0,0.026439665,-0.15186612,1.0
2010-05-25 00:00:00+00,LONG,2261,0.8413051306641406,0.013927577,-0.15623552,1.0
2010-05-25 00:00:00+00,LONG,2305,0.5502477368145875,0.004083855,-0.13325499,1.0
2010-05-25 00:00:00+00,LONG,3065,0.0,0.011214042,-0.120192304,1.0
2010-05-25 00:00:00+00,LONG,1280,0.0,0.013866064,-0.122421764,1.0
2010-05-25 00:00:00+00,LONG,1474,1.0,0.0041372594,-0.136278,1.0
2010-05-25 00:00:00+00,LONG,2028,0.0,0.008851303,-0.118756495,1.0
2010-05-26 00:00:00+00,LONG,2213,0.9615384615384616,0.0024926122,-0.11773074,1.0
2010-05-26 00:00:00+00,LONG,2330,0.8846153846153846,0.01310248,-0.123126775,1.0
2010-05-26 00:00:00+00,LONG,617,0.9583333333333334,0.0031678986,-0.12844037,1.0
2010-05-26 00:00:00+00,LONG,870,0.31779617545708677,0.019847153,-0.13044639,1.0
2010-05-26 00:00:00+00,LONG,3116,0.9545454545454546,0.018459069,-0.14430209,1.0
2010-05-26 00:00:00+00,LONG,3613,0.5453627911630098,0.00559245,-0.13836478,1.0
2010-05-26 00:00:00+00,LONG,3815,0.0,0.015082527,-0.12056213,1.0
2010-06-09 00:00:00+00,LONG,386,0.9803921568627451,0.009241555,-0.15972407,1.0
2010-06-09 00:00:00+00,LONG,934,0.0,0.004572474,-0.1497678,1.0
2010-06-09 00:00:00+00,LONG,1869,0.0,0.0065789474,-0.14763232,1.0
2010-06-09 00:00:00+00,LONG,2004,0.0,0.010624015,-0.117792465,1.0
2010-06-10 00:00:00+00,LONG,610,0.0,0.02389706,-0.15349545,1.0
2010-06-10 00:00:00+00,LONG,1888,0.0,0.0023738872,-0.13870475,1.0
2010-06-25 00:00:00+00,LONG,2088,0.0,0.017801514,-0.13041826,1.0
2010-07-01 00:00:00+00,LONG,2196,1.0,0.009787928,-0.13698153,1.0
2010-07-19 00:00:00+00,LONG,304,0.0,0.008607503,-0.14545998,1.0
2010-07-19 00:00:00+00,LONG,2365,0.4268453919650177,0.020783437,-0.12202139,1.0
2010-07-19 00:00:00+00,LONG,675,0.0,0.010111224,-0.1328125,1.0
2010-07-19 00:00:00+00,LONG,694,0.6666666666666667,0.00729927,-0.13207547,1.0
2010-07-19 00:00:00+00,LONG,3470,0.24964893723947593,0.0027450493,-0.1352167,1.0
2010-07-19 00:00:00+00,LONG,3855,0.3881696862732744,0.013264129,-0.11929824,1.0
2010-07-19 00:00:00+00,LONG,1816,0.5260194112261586,0.0025477707,-0.1332599,1.0
2010-07-20 00:00:00+00,LONG,304,0.0,0.017277125,-0.15443246,1.0
2010-07-20 00:00:00+00,LONG,401,0.0,0.021227026,-0.12235817,1.0
2010-07-20 00:00:00+00,LONG,995,0.0,0.010574019,-0.12250787,1.0
2010-07-20 00:00:00+00,LONG,3127,0.0,0.02540165,-0.14017841,1.0
2010-07-20 00:00:00+00,LONG,3199,0.44785033307695293,0.010286225,-0.13481425,1.0
2010-07-20 00:00:00+00,LONG,3286,0.0,0.02576309,-0.16388953,1.0
2010-07-20 00:00:00+00,LONG,1258,0.7142857142857143,0.009158879,-0.13850327,1.0
2010-07-21 00:00:00+00,LONG,401,0.0,0.0038022813,-0.120195515,1.0
2010-08-12 00:00:00+00,LONG,2534,0.6868796527702589,0.0075601377,-0.16084717,1.0
2010-08-16 00:00:00+00,LONG,2534,0.9459459459459459,0.011716058,-0.11725797,1.0
2010-08-17 00:00:00+00,LONG,2534,0.6033540262505354,0.0047683925,-0.13489737,1.0
2010-08-24 00:00:00+00,LONG,2367,1.0,0.010591894,-0.12070944,1.0
2010-08-25 00:00:00+00,LONG,675,1.0,0.015435502,-0.15659341,1.0
2010-08-25 00:00:00+00,LONG,870,1.0,0.0045049074,-0.12236558,1.0
2010-08-25 00:00:00+00,LONG,2972,1.0,0.02179963,-0.13709362,1.0
2010-08-25 00:00:00+00,LONG,1004,1.0,0.0156,-0.13551243,1.0
2010-08-26 00:00:00+00,LONG,3855,0.8965978449457973,0.0028801844,-0.15608338,1.0
2010-08-27 00:00:00+00,LONG,4097,0.0,0.021711366,-0.1332611,1.0
2010-08-27 00:00:00+00,LONG,2760,0.08386268823843351,0.017860733,-0.1225129,1.0
2010-08-27 00:00:00+00,LONG,836,1.0,0.02251576,-0.121938646,1.0
2010-08-27 00:00:00+00,LONG,1396,0.9491525423728814,0.008928572,-0.16296296,1.0
2010-08-27 00:00:00+00,LONG,1650,1.0,0.010752688,-0.12004405,1.0
2010-08-27 00:00:00+00,LONG,1719,0.8759743472782597,0.008324662,-0.1401952,1.0
2010-08-27 00:00:00+00,LONG,3855,0.8723551679517324,0.025847213,-0.13678105,1.0
2010-08-27 00:00:00+00,LONG,2004,1.0,0.025148809,-0.15400843,1.0
2010-08-30 00:00:00+00,LONG,1832,0.6853667757290711,0.014742144,-0.16246706,1.0
2010-08-31 00:00:00+00,LONG,386,0.9148936170212766,0.0040135845,-0.11941511,1.0
2010-08-31 00:00:00+00,LONG,440,0.0,0.00920026,-0.14397098,1.0
2010-08-31 00:00:00+00,LONG,638,0.8170698718765916,0.006986028,-0.13760684,1.0
2010-08-31 00:00:00+00,LONG,2999,0.7619047619047619,0.0031978933,-0.12300608,1.0
2010-08-31 00:00:00+00,LONG,3098,0.7077980624980605,0.010383386,-0.13326481,1.0
2010-08-31 00:00:00+00,LONG,3199,0.9523809523809523,0.0031948881,-0.1208,1.0
2010-08-31 00:00:00+00,LONG,1434,0.8030835309661633,0.019213865,-0.14793396,1.0
2010-08-31 00:00:00+00,LONG,3607,1.0,0.0054456866,-0.12540513,1.0
2010-08-31 00:00:00+00,LONG,3703,1.0,0.0033057851,-0.12829106,1.0
2010-08-31 00:00:00+00,LONG,3704,1.0,0.011431185,-0.12741618,1.0
2010-08-31 00:00:00+00,LONG,3923,1.0,0.0043457267,-0.15136679,1.0
2010-09-01 00:00:00+00,LONG,4223,0.689913227022863,0.011236169,-0.11976413,1.0
2010-09-01 00:00:00+00,LONG,959,0.975,0.01376032,-0.14945424,1.0
2010-09-02 00:00:00+00,LONG,959,0.95,0.012833169,-0.14995858,1.0
2010-09-02 00:00:00+00,LONG,3686,0.8294386032882732,0.0069953366,-0.12070972,1.0
2010-09-09 00:00:00+00,LONG,1396,0.8135593220338984,0.009090909,-0.12598425,1.0
2010-10-20 00:00:00+00,LONG,135,0.0,0.0026350461,-0.12879221,1.0
2010-10-20 00:00:00+00,LONG,938,0.8666666666666667,0.0077197724,-0.13971497,1.0
2010-10-22 00:00:00+00,LONG,2553,0.39230970676085325,0.020285089,-0.1557219,1.0
2010-11-11 00:00:00+00,LONG,1719,0.0,0.01476378,-0.13215488,1.0
2010-11-17 00:00:00+00,LONG,2226,0.6745212793914591,0.008572869,-0.14675768,1.0
2010-11-18 00:00:00+00,LONG,2226,0.6920454261739484,0.0085,-0.118444055,1.0
2010-12-02 00:00:00+00,LONG,1888,0.95,0.0042918455,-0.12124463,1.0
2010-12-03 00:00:00+00,LONG,1176,0.6785714285714286,0.004255319,-0.15168943,1.0
2011-02-11 00:00:00+00,LONG,4112,0.22424307690501244,0.012773494,-0.15557644,1.0
2011-02-14 00:00:00+00,LONG,4112,0.19501153741681881,0.007083429,-0.1239705,1.0
2011-02-15 00:00:00+00,LONG,4112,0.12169163929147706,0.013277906,-0.13427445,1.0
2011-03-11 00:00:00+00,LONG,1360,0.7755102040816326,0.0056710774,-0.125,1.0
2011-03-17 00:00:00+00,LONG,2440,0.0,0.02514193,-0.16235918,1.0
2011-03-17 00:00:00+00,LONG,2619,0.567283115208078,0.00853344,-0.124396965,1.0
2011-03-17 00:00:00+00,LONG,1191,0.9791666666666666,0.007399883,-0.13087562,1.0
