time,side,ticker_id,mv_dn_composite_labels,dist_upper_bb_20_2.0_df055,accel_eps_qoq_df017
2005-09-01 00:00:00+00,SHORT,870,1.0,0.0012869909,-0.04
2005-09-01 00:00:00+00,SHORT,3116,0.0,0.0034182745,0.17
2005-09-01 00:00:00+00,SHORT,1210,0.0,-0.0055407532,0.59
2005-09-01 00:00:00+00,SHORT,3287,0.0,-0.009119341,0.06
2005-09-01 00:00:00+00,SHORT,1514,0.6369221369915268,-0.007985997,0.16
2005-09-01 00:00:00+00,SHORT,3613,1.0,0.011039567,-0.14
2005-09-02 00:00:00+00,SHORT,69,0.0,0.0026318496,-0.11
2005-09-02 00:00:00+00,SHORT,2665,1.0,-0.0129846595,-0.12
2005-09-02 00:00:00+00,SHORT,1514,0.5478234552335484,-0.007819949,0.16
2005-09-02 00:00:00+00,SHORT,1668,0.332099787628739,0.0056138923,0.11
2005-09-06 00:00:00+00,SHORT,69,0.0,-0.0074268417,-0.11
2005-09-06 00:00:00+00,SHORT,2276,1.0,-0.009724248,0.11
2005-09-06 00:00:00+00,SHORT,401,0.625828394630446,0.0054669236,0.62
2005-09-06 00:00:00+00,SHORT,2665,0.9473684210526316,-0.013679618,-0.12
2005-09-06 00:00:00+00,SHORT,1463,0.47277763521203353,0.0013586122,0.1261
2005-09-06 00:00:00+00,SHORT,1514,0.6322647594946551,0.005086584,0.16
2005-09-07 00:00:00+00,SHORT,2276,0.9473684210526316,-0.014149165,0.11
2005-09-07 00:00:00+00,SHORT,401,0.6362158607731285,-0.009912142,0.62
2005-09-07 00:00:00+00,SHORT,2497,0.875,-0.013238129,0.0223
2005-09-07 00:00:00+00,SHORT,2613,0.0,0.006954184,-0.07
2005-09-07 00:00:00+00,SHORT,858,1.0,-0.001936416,0.02
2005-09-07 00:00:00+00,SHORT,1022,0.3445755270648829,-0.0013826521,0.41
2005-09-07 00:00:00+00,SHORT,1205,0.3502243996998492,-0.008451235,0.11
2005-09-07 00:00:00+00,SHORT,1463,0.35699229792768045,-0.009134801,0.1261
2005-09-07 00:00:00+00,SHORT,1514,0.4925905643118912,-0.009166426,0.16
2005-09-08 00:00:00+00,SHORT,2050,0.7457335855584232,0.00656583,0.0688
2005-09-08 00:00:00+00,SHORT,2070,0.0,-0.0139540015,0.33
2005-09-08 00:00:00+00,SHORT,2095,0.5055051885223582,0.021954818,0.01
2005-09-08 00:00:00+00,SHORT,2248,0.6753857445877683,0.0032419194,0.02
2005-09-08 00:00:00+00,SHORT,401,0.5650012942956577,-0.010957658,0.62
2005-09-08 00:00:00+00,SHORT,2613,0.0,-0.01461324,-0.07
2005-09-08 00:00:00+00,SHORT,3078,0.8929442242408423,-0.00444171,-0.01
2005-09-08 00:00:00+00,SHORT,3287,0.7709635762486385,-0.008880044,0.06
2005-09-08 00:00:00+00,SHORT,1360,1.0,-0.013384212,0.02
2005-09-08 00:00:00+00,SHORT,1463,0.5404730831804152,-0.008875503,0.1261
2005-09-08 00:00:00+00,SHORT,1514,0.49402989747539117,-0.011252522,0.16
2005-09-08 00:00:00+00,SHORT,3612,0.8358917926016469,-0.008518084,-0.18
2005-09-09 00:00:00+00,SHORT,2050,0.6947256725415275,0.0011898456,0.0688
2005-09-09 00:00:00+00,SHORT,2095,0.438970012886374,0.001193443,0.01
2005-09-09 00:00:00+00,SHORT,2248,0.6399212219856023,-0.0022392406,0.02
2005-09-09 00:00:00+00,SHORT,2276,0.8421052631578947,-0.011557097,0.11
2005-09-09 00:00:00+00,SHORT,2440,0.46604191243343696,0.00611981,-0.14
2005-09-09 00:00:00+00,SHORT,401,0.5585629025267658,-0.013486199,0.62
2005-09-09 00:00:00+00,SHORT,3100,0.7221528873003898,-0.0069419392,-0.07
2005-09-09 00:00:00+00,SHORT,3127,0.5,-0.014337562,-0.16
2005-09-09 00:00:00+00,SHORT,1205,0.2712979981781882,-0.014751392,0.11
2005-09-09 00:00:00+00,SHORT,3287,0.6326784216275162,-0.010154154,0.06
2005-09-09 00:00:00+00,SHORT,1463,0.48259002390705774,-0.010892073,0.1261
2005-09-09 00:00:00+00,SHORT,1514,0.42490986174369266,-0.010882545,0.16
2005-09-09 00:00:00+00,SHORT,3612,0.8018978005971031,-0.011380388,-0.18
2005-09-12 00:00:00+00,SHORT,2085,0.4031965818851957,-0.00875317,0.03
2005-09-12 00:00:00+00,SHORT,2095,0.4186133001778928,-0.011622404,0.01
2005-09-12 00:00:00+00,SHORT,191,0.0,-1.680119E-4,0.05
2005-09-12 00:00:00+00,SHORT,2291,1.0,0.0046070735,0.22
2005-09-12 00:00:00+00,SHORT,2352,0.20485843894962374,-0.0072803264,-0.1666
2005-09-12 00:00:00+00,SHORT,2440,0.3092192967401994,-0.005000542,-0.14
2005-09-12 00:00:00+00,SHORT,443,0.5,-0.0019077316,0.09
2005-09-12 00:00:00+00,SHORT,2640,0.0,0.024422262,0.06
2005-09-12 00:00:00+00,SHORT,988,1.0,0.0055098226,-0.01
2005-09-12 00:00:00+00,SHORT,3127,0.44999999999999996,-0.0030824821,-0.16
2005-09-12 00:00:00+00,SHORT,1092,1.0,-0.00629423,-0.03
2005-09-12 00:00:00+00,SHORT,1297,0.7597757005471123,0.021805225,0.07
2005-09-12 00:00:00+00,SHORT,3443,0.7421731434340275,-5.824577E-4,-0.04
2005-09-12 00:00:00+00,SHORT,3501,0.0,-0.006922388,0.23
2005-09-12 00:00:00+00,SHORT,1463,0.2880895563277843,-0.014205151,0.1261
2005-09-12 00:00:00+00,SHORT,3614,0.48740076925033815,-0.0012526503,-0.1575
2005-09-12 00:00:00+00,SHORT,3703,0.11223958153356524,0.0063895574,0.68
2005-09-12 00:00:00+00,SHORT,1767,0.5502642464024725,0.014182919,0.01
2005-09-12 00:00:00+00,SHORT,1960,1.0,0.0046147187,0.29
2005-09-13 00:00:00+00,SHORT,2085,0.42416577083962065,-0.012705301,0.03
2005-09-13 00:00:00+00,SHORT,68,0.6462000406547748,-0.0021674419,0.04
2005-09-13 00:00:00+00,SHORT,2133,0.5077575729679598,-0.012594589,-0.09
2005-09-13 00:00:00+00,SHORT,2305,0.12273266381768295,-0.011048158,0.18
2005-09-13 00:00:00+00,SHORT,2352,0.14321275207385975,-0.014435462,-0.1666
2005-09-13 00:00:00+00,SHORT,988,0.4360051686873997,-0.011625438,-0.01
2005-09-13 00:00:00+00,SHORT,1011,1.0,-0.007015434,0.05
2005-09-13 00:00:00+00,SHORT,3127,0.3999999999999999,-0.014339635,-0.16
2005-09-13 00:00:00+00,SHORT,1092,0.9375,-0.015156977,-0.03
2005-09-13 00:00:00+00,SHORT,3287,0.40543568417418674,-0.013599452,0.06
2005-09-13 00:00:00+00,SHORT,1297,0.5905433270086781,-0.0130143715,0.07
2005-09-13 00:00:00+00,SHORT,1330,1.0,-0.0070844498,0.02
2005-09-13 00:00:00+00,SHORT,3471,0.0,-0.0017815436,0.19
2005-09-13 00:00:00+00,SHORT,3501,0.0,-0.012770427,0.23
2005-09-13 00:00:00+00,SHORT,1471,0.8448806846368153,-0.010322349,0.12
2005-09-13 00:00:00+00,SHORT,3596,0.4389152520376686,-0.0017447066,-0.17
2005-09-13 00:00:00+00,SHORT,3612,0.6654979342068311,-0.015169331,-0.18
2005-09-13 00:00:00+00,SHORT,3614,0.4295772820392517,-0.01313292,-0.1575
2005-09-13 00:00:00+00,SHORT,1650,1.0,0.013312044,0.08
2005-09-13 00:00:00+00,SHORT,3703,0.14884372244685729,-0.0025159323,0.68
2005-09-13 00:00:00+00,SHORT,1731,0.3160811991771269,-0.01038124,-0.11
2005-09-13 00:00:00+00,SHORT,1767,0.43218288509167674,-0.0013556662,0.01
2005-09-13 00:00:00+00,SHORT,3818,1.0,-0.00519205,0.0
2005-09-13 00:00:00+00,SHORT,3824,0.6215049087066531,-0.0017888383,-0.01
2005-09-13 00:00:00+00,SHORT,3973,0.9089600274601755,-0.0043062717,-0.01
2005-09-14 00:00:00+00,SHORT,68,0.9230769230769231,-0.011610331,0.04
2005-09-14 00:00:00+00,SHORT,2133,0.48161495761150347,-0.011274729,-0.09
2005-09-14 00:00:00+00,SHORT,191,0.0,-0.0149030695,0.05
2005-09-14 00:00:00+00,SHORT,3287,0.4276376488076651,-0.010733838,0.06
2005-09-14 00:00:00+00,SHORT,3359,0.24276892115173632,6.3336804E-4,0.02
2005-09-14 00:00:00+00,SHORT,1383,0.0,-0.009487599,0.01
2005-09-14 00:00:00+00,SHORT,1471,0.7750181811985469,-0.010403919,0.12
2005-09-14 00:00:00+00,SHORT,3596,0.44900792342394164,-0.014879503,-0.17
2005-09-14 00:00:00+00,SHORT,3742,0.6426289231429544,-0.008544637,-0.04
2005-09-14 00:00:00+00,SHORT,3824,0.6230215339616383,-0.0070316945,-0.01
2005-09-14 00:00:00+00,SHORT,3973,0.7683704539275669,-0.015008134,-0.01
2005-09-15 00:00:00+00,SHORT,2106,1.0,-0.013186499,-0.15
2005-09-15 00:00:00+00,SHORT,2133,0.5253351022890129,-0.012364108,-0.09
2005-09-15 00:00:00+00,SHORT,3359,0.19992455168194223,-0.014656293,0.02
2005-09-15 00:00:00+00,SHORT,3824,0.5750978201213767,-0.00610864,-0.01
2005-09-15 00:00:00+00,SHORT,3973,0.7509541936004506,-0.015123244,-0.01
2005-09-16 00:00:00+00,SHORT,2133,0.5843533364067716,-0.014050176,-0.09
2005-09-16 00:00:00+00,SHORT,629,0.0,0.0011977109,0.04
2005-09-16 00:00:00+00,SHORT,1011,0.7272727272727273,-0.009694217,0.05
2005-09-16 00:00:00+00,SHORT,1114,0.8764243747077475,-0.004267745,-0.1616
2005-09-16 00:00:00+00,SHORT,3271,0.5290549303387385,-0.0041456292,0.11
2005-09-16 00:00:00+00,SHORT,3381,0.0,-0.009521588,0.02
2005-09-16 00:00:00+00,SHORT,1767,0.3772683071709342,-0.01119011,0.01
2005-09-16 00:00:00+00,SHORT,3973,0.6666666666666667,-0.0071986914,-0.01
2005-09-19 00:00:00+00,SHORT,64,0.0,-0.0023126113,-0.03
2005-09-19 00:00:00+00,SHORT,2272,0.3928156402441009,-0.0015334844,0.1301
2005-09-19 00:00:00+00,SHORT,2659,0.2621443178413516,0.021711307,0.02
2005-09-19 00:00:00+00,SHORT,1288,0.12622638044008555,-0.006714572,-0.08
2005-09-19 00:00:00+00,SHORT,3381,0.0,-0.009508768,0.02
2005-09-19 00:00:00+00,SHORT,1361,1.0,-0.015025656,0.5
2005-09-19 00:00:00+00,SHORT,1816,0.2997056958771856,-0.0014582105,0.19
2005-09-19 00:00:00+00,SHORT,1888,0.6600124987199114,-0.00661156,-0.03
2005-09-20 00:00:00+00,SHORT,1,0.5985125622159393,-0.0139182815,0.08
2005-09-20 00:00:00+00,SHORT,2272,0.4638182570167077,-0.0052015875,0.1301
2005-09-20 00:00:00+00,SHORT,2716,0.0,-0.0035136212,0.0
2005-09-20 00:00:00+00,SHORT,1288,0.07962482658818405,-0.013982827,-0.08
2005-09-21 00:00:00+00,SHORT,1888,0.4915433918433163,-0.010002378,-0.03
2005-09-22 00:00:00+00,SHORT,2659,0.0,-0.012193282,0.07
2005-09-22 00:00:00+00,SHORT,2716,0.0,-0.007529924,0.0
2005-09-23 00:00:00+00,SHORT,2659,0.0,-0.010865106,0.07
2005-09-23 00:00:00+00,SHORT,2716,0.0,-0.005145951,0.0
2005-09-26 00:00:00+00,SHORT,2659,0.0,-0.012632319,0.07
2005-09-26 00:00:00+00,SHORT,2716,0.0,-0.0115861185,0.0
2005-09-26 00:00:00+00,SHORT,3352,0.6794008521344387,-0.004385434,-0.1
2005-09-29 00:00:00+00,SHORT,4237,0.11941896692345567,-0.0074306675,0.67
2005-09-29 00:00:00+00,SHORT,2261,0.15974566481291172,-0.011976752,0.01
2005-09-29 00:00:00+00,SHORT,2270,0.23392095139912572,-0.006111634,0.11
2005-09-29 00:00:00+00,SHORT,2690,1.0,-0.0026741186,-0.05
2005-09-29 00:00:00+00,SHORT,1012,1.0,0.004423658,0.2
2005-09-29 00:00:00+00,SHORT,1298,1.0,-0.010145445,0.08
2005-09-29 00:00:00+00,SHORT,3381,0.0,-0.0067781648,0.02
2005-09-29 00:00:00+00,SHORT,3466,0.0,-0.013340412,0.05
2005-09-29 00:00:00+00,SHORT,1740,1.0,-5.269459E-4,0.14
2005-09-29 00:00:00+00,SHORT,4000,1.0,-0.008363348,0.4
2005-09-30 00:00:00+00,SHORT,39,0.0,-0.014026628,-0.18
2005-09-30 00:00:00+00,SHORT,4140,0.0,-0.010758525,0.0
2005-09-30 00:00:00+00,SHORT,4169,0.0,-0.0053418833,0.11
2005-09-30 00:00:00+00,SHORT,4237,0.09642769607621529,-0.01316111,0.67
2005-09-30 00:00:00+00,SHORT,2270,0.16054857981440063,-0.007677858,0.11
2005-09-30 00:00:00+00,SHORT,2381,0.1852625155030524,0.010385561,0.03
2005-09-30 00:00:00+00,SHORT,498,0.6196448260023587,-0.009070019,-0.17
2005-09-30 00:00:00+00,SHORT,559,0.2712297796499834,-0.014502688,0.01
2005-09-30 00:00:00+00,SHORT,2816,0.6082839007581399,0.0024039005,0.05
2005-09-30 00:00:00+00,SHORT,1012,0.875,-0.013737068,0.2
2005-09-30 00:00:00+00,SHORT,3116,0.8408729824060686,8.175108E-4,0.17
2005-09-30 00:00:00+00,SHORT,3255,0.3114927048252305,-4.205762E-4,0.02
2005-09-30 00:00:00+00,SHORT,1404,0.10594864679475416,-0.009635958,0.06
2005-09-30 00:00:00+00,SHORT,1832,0.33074164277339796,-0.0022086357,-0.01
2005-10-03 00:00:00+00,SHORT,2055,1.0,0.002745544,0.06
2005-10-03 00:00:00+00,SHORT,4123,1.0,6.278983E-4,0.08
2005-10-03 00:00:00+00,SHORT,4169,0.37564875811329174,-0.014964269,0.11
2005-10-03 00:00:00+00,SHORT,4237,0.09244980855164225,-0.008844762,0.67
2005-10-03 00:00:00+00,SHORT,142,1.0,0.0076544946,0.08
2005-10-03 00:00:00+00,SHORT,191,0.25422856674801236,0.006918012,0.05
2005-10-03 00:00:00+00,SHORT,2248,1.0,-0.003872439,0.02
2005-10-03 00:00:00+00,SHORT,220,0.6555241429718353,0.0078098443,-0.02
2005-10-03 00:00:00+00,SHORT,2270,0.2189816046148284,-0.0062798173,0.11
2005-10-03 00:00:00+00,SHORT,2272,1.0,0.005633065,0.1301
2005-10-03 00:00:00+00,SHORT,2285,0.21452067610611805,0.0027090753,0.03
2005-10-03 00:00:00+00,SHORT,2437,0.431268646291442,3.4389968E-4,-0.02
2005-10-03 00:00:00+00,SHORT,475,0.0,-0.0083651515,0.02
2005-10-03 00:00:00+00,SHORT,2567,0.29354802469742813,0.012568555,0.7
2005-10-03 00:00:00+00,SHORT,562,0.35772387394192895,-0.005177302,0.0
2005-10-03 00:00:00+00,SHORT,684,0.3744820660680225,-0.013289056,0.15
2005-10-03 00:00:00+00,SHORT,2801,0.0,-0.014700556,0.05
2005-10-03 00:00:00+00,SHORT,2816,0.6087719424194011,0.004038098,0.05
2005-10-03 00:00:00+00,SHORT,2979,1.0,0.0048247105,0.04
2005-10-03 00:00:00+00,SHORT,975,0.12862745678252657,-0.011464854,0.06
2005-10-03 00:00:00+00,SHORT,3114,0.7774963464060076,0.009647507,0.02
2005-10-03 00:00:00+00,SHORT,3116,0.9375,-0.0048573627,0.17
2005-10-03 00:00:00+00,SHORT,3187,0.042873371579754994,-0.009408995,0.24
2005-10-03 00:00:00+00,SHORT,1280,1.0,-0.006999523,-0.03
2005-10-03 00:00:00+00,SHORT,1308,0.8941154710789235,-0.015068479,-0.08
2005-10-03 00:00:00+00,SHORT,1324,0.07545446984189033,-0.014528904,0.2625
2005-10-03 00:00:00+00,SHORT,3471,1.0,0.0072588935,0.19
2005-10-03 00:00:00+00,SHORT,1826,1.0,-0.0115971,0.1
2005-10-03 00:00:00+00,SHORT,1840,0.0,-0.007031,-0.03
2005-10-03 00:00:00+00,SHORT,1910,0.6741726575431523,-0.0064223823,0.0334
2005-10-03 00:00:00+00,SHORT,4000,0.6666666666666667,-0.004981797,0.4
2005-10-03 00:00:00+00,SHORT,4062,0.2604219469703543,0.006160209,0.06
2005-10-03 00:00:00+00,SHORT,2041,0.4361334070509408,-6.7523425E-4,0.0254
2005-10-04 00:00:00+00,SHORT,76,0.3559512582464003,-0.0063135587,0.07
2005-10-04 00:00:00+00,SHORT,93,0.46559073133151685,0.0156597,-0.0518
2005-10-04 00:00:00+00,SHORT,4224,1.0,-0.0049034744,-0.08
2005-10-04 00:00:00+00,SHORT,142,0.27992275508768166,-0.006065097,0.08
2005-10-04 00:00:00+00,SHORT,245,0.0,-0.007998136,0.1
2005-10-04 00:00:00+00,SHORT,2396,0.21581443418102775,-0.0077326186,0.06
2005-10-04 00:00:00+00,SHORT,2437,0.40569628972532956,-0.0070760986,-0.02
2005-10-04 00:00:00+00,SHORT,2582,1.0,0.00806977,0.0
2005-10-04 00:00:00+00,SHORT,2742,0.0,-0.0063367016,-0.001
2005-10-04 00:00:00+00,SHORT,712,1.0,-0.010588026,-0.02
2005-10-04 00:00:00+00,SHORT,780,1.0,-0.0080176415,0.03
2005-10-04 00:00:00+00,SHORT,974,0.18621515052075316,-0.011389124,0.01
2005-10-04 00:00:00+00,SHORT,3067,0.5065484310807038,-0.004057986,-0.01
2005-10-04 00:00:00+00,SHORT,1022,0.06662428395923684,-0.013123521,0.41
2005-10-04 00:00:00+00,SHORT,3114,0.9333333333333333,-0.014037947,0.02
2005-10-04 00:00:00+00,SHORT,3137,1.0,-0.011598197,0.0
2005-10-04 00:00:00+00,SHORT,3179,0.6748973953658362,-0.0045165177,0.23
2005-10-04 00:00:00+00,SHORT,3241,0.0,0.004268282,-0.09
2005-10-04 00:00:00+00,SHORT,3283,0.5417634369747267,-0.0036472904,0.09
2005-10-04 00:00:00+00,SHORT,1300,0.5847924873152506,-0.008232081,-0.13
2005-10-04 00:00:00+00,SHORT,1356,0.5270709049381128,-0.006272847,-0.01
2005-10-04 00:00:00+00,SHORT,3535,0.45062479979553666,-0.0075542084,0.3501
2005-10-04 00:00:00+00,SHORT,3703,0.0,-0.008012398,0.68
2005-10-04 00:00:00+00,SHORT,1700,1.0,-0.013330019,0.0
2005-10-04 00:00:00+00,SHORT,1762,0.5344788616765506,-0.0016486245,-0.0181
2005-10-04 00:00:00+00,SHORT,1840,0.0,-0.008385405,-0.03
2005-10-04 00:00:00+00,SHORT,3903,0.15030394506542374,-0.0014091316,0.03
2005-10-04 00:00:00+00,SHORT,3907,0.34482545996275416,-0.012216104,-0.03
2005-10-04 00:00:00+00,SHORT,1916,0.0,-0.0058659785,0.03
2005-10-04 00:00:00+00,SHORT,4062,0.0,-0.010973747,0.06
2005-10-04 00:00:00+00,SHORT,2028,0.0,-0.012160252,0.0
2005-10-04 00:00:00+00,SHORT,2032,0.0,-0.010354035,-0.11
2005-10-06 00:00:00+00,SHORT,2365,0.26651032852328016,-0.007927694,-0.09
2005-10-06 00:00:00+00,SHORT,405,0.6358133519881053,-0.008013788,0.08
2005-10-07 00:00:00+00,SHORT,2365,0.32025165292568086,-0.012654643,0.14
2005-10-07 00:00:00+00,SHORT,405,0.7379938386169536,-0.004484463,0.08
2005-10-07 00:00:00+00,SHORT,1939,1.0,0.011648671,-0.1428
2005-10-10 00:00:00+00,SHORT,405,0.5509534990119868,-0.013973343,0.08
2005-10-10 00:00:00+00,SHORT,3179,0.38368348321171936,-0.013078033,0.23
2005-10-11 00:00:00+00,SHORT,3742,0.0,-0.011238756,-0.04
2005-10-11 00:00:00+00,SHORT,1966,0.3066955611748492,-3.0905302E-4,0.0
2005-10-12 00:00:00+00,SHORT,487,0.46504912784170366,-0.00979127,0.24
2005-10-12 00:00:00+00,SHORT,629,1.0,-0.0072512524,0.04
2005-10-12 00:00:00+00,SHORT,1473,0.3742523090940432,0.0031720256,-0.0033
2005-10-13 00:00:00+00,SHORT,1473,0.4018515335904278,-0.0053811064,-0.0033
2005-10-13 00:00:00+00,SHORT,1939,0.0,-0.010858727,-0.1428
2005-10-14 00:00:00+00,SHORT,183,0.0,-0.0031377373,-0.03
2005-10-14 00:00:00+00,SHORT,1473,0.4041815199241302,-0.0020125448,-0.0033
2005-10-14 00:00:00+00,SHORT,1939,0.0,-0.009527192,-0.1428
2005-10-17 00:00:00+00,SHORT,183,0.0,8.016053E-4,-0.03
2005-10-17 00:00:00+00,SHORT,1244,1.0,0.0014871449,0.02
2005-10-17 00:00:00+00,SHORT,1473,0.6,-0.009079675,-0.0033
2005-10-17 00:00:00+00,SHORT,3535,0.0,-0.014980092,0.3501
2005-10-17 00:00:00+00,SHORT,1803,0.5358972140818143,-0.003601607,-0.18
2005-10-18 00:00:00+00,SHORT,2067,0.4851196333480294,-0.012981391,0.1
2005-10-18 00:00:00+00,SHORT,183,0.0,-0.008605366,-0.03
2005-10-19 00:00:00+00,SHORT,2247,0.0,0.0086165685,0.08
2005-10-19 00:00:00+00,SHORT,2681,0.0,0.0064972104,0.18
2005-10-19 00:00:00+00,SHORT,3098,0.0,-0.002920725,0.13
2005-10-19 00:00:00+00,SHORT,1191,0.0,-0.004716948,0.06
2005-10-20 00:00:00+00,SHORT,2247,0.0,0.0024006257,0.08
2005-10-20 00:00:00+00,SHORT,2269,0.18708061297300785,-0.013560026,0.05
2005-10-20 00:00:00+00,SHORT,3645,0.1808211099437644,-0.011233771,0.12
2005-10-20 00:00:00+00,SHORT,3903,0.0,-0.013594979,0.03
2005-10-21 00:00:00+00,SHORT,2247,0.0,-0.008489919,0.03
2005-10-21 00:00:00+00,SHORT,522,0.5543575191872698,0.010523947,0.25
2005-10-21 00:00:00+00,SHORT,1220,0.0,0.02335678,0.01
2005-10-21 00:00:00+00,SHORT,3273,0.0,-0.01475935,0.03
2005-10-21 00:00:00+00,SHORT,3903,0.0,-0.014764645,0.03
2005-10-21 00:00:00+00,SHORT,3915,0.3427894486270502,0.004764209,-0.04
2005-10-24 00:00:00+00,SHORT,2247,0.0,-0.014906213,0.03
2005-10-24 00:00:00+00,SHORT,2269,0.19354463365000457,-0.0042742305,0.05
2005-10-24 00:00:00+00,SHORT,245,0.0,-0.004538312,0.1
2005-10-24 00:00:00+00,SHORT,522,0.4900319489405863,-0.0013597133,0.25
2005-10-24 00:00:00+00,SHORT,988,0.0,-0.011483353,-0.01
2005-10-24 00:00:00+00,SHORT,1220,0.0,-0.00150259,0.01
2005-10-24 00:00:00+00,SHORT,3273,0.0,-0.003332901,0.03
2005-10-24 00:00:00+00,SHORT,1250,0.1628828691532853,-0.001105544,0.14
2005-10-24 00:00:00+00,SHORT,3343,0.0,0.006080633,0.55
2005-10-24 00:00:00+00,SHORT,3430,0.3146163285139102,0.010615457,0.29
2005-10-24 00:00:00+00,SHORT,3501,0.04337747849279204,-0.0056558787,0.23
2005-10-24 00:00:00+00,SHORT,3645,0.37426085532943426,-0.0051773335,0.12
2005-10-25 00:00:00+00,SHORT,183,0.0,-0.013324239,-0.03
2005-10-25 00:00:00+00,SHORT,2253,0.0,-0.013234972,0.08
2005-10-25 00:00:00+00,SHORT,2863,0.5120240956347297,0.015070012,-0.02
2005-10-25 00:00:00+00,SHORT,1220,0.0,-0.008217932,0.01
2005-10-26 00:00:00+00,SHORT,2863,0.47152900700972883,-0.01314864,-0.02
2005-10-27 00:00:00+00,SHORT,4050,0.3805403839932924,-8.8048197E-4,0.18
2005-10-28 00:00:00+00,SHORT,2863,0.27011112611222454,-0.013558764,-0.02
2005-10-31 00:00:00+00,SHORT,2728,0.15278799251633235,-0.009777506,0.01
2005-11-02 00:00:00+00,SHORT,76,0.6365510743725,0.004462304,0.07
2005-11-02 00:00:00+00,SHORT,424,0.0,0.0013364654,-0.06
2005-11-02 00:00:00+00,SHORT,842,0.7314464186500805,-7.822221E-4,-0.01
2005-11-02 00:00:00+00,SHORT,3275,0.0,0.017077181,-0.0387
2005-11-02 00:00:00+00,SHORT,3283,0.0,-0.012610297,0.04
2005-11-02 00:00:00+00,SHORT,3310,0.0,0.011341258,0.13
2005-11-03 00:00:00+00,SHORT,2196,0.14990815891824077,0.009002147,0.16
2005-11-03 00:00:00+00,SHORT,2230,0.0,-0.011850299,0.13
2005-11-03 00:00:00+00,SHORT,2569,0.0,0.0018019982,0.69
2005-11-03 00:00:00+00,SHORT,576,0.4052312288576687,0.004812672,0.07
2005-11-03 00:00:00+00,SHORT,838,0.0,0.0012672115,0.01
2005-11-03 00:00:00+00,SHORT,2896,0.25042373156667563,-0.0124868965,0.32
2005-11-03 00:00:00+00,SHORT,2932,0.0,0.008792213,0.11
2005-11-03 00:00:00+00,SHORT,3116,1.0,-7.239675E-4,0.16
2005-11-03 00:00:00+00,SHORT,1090,0.0,-0.004430423,0.09
2005-11-03 00:00:00+00,SHORT,1280,0.0,-0.00857048,0.15
2005-11-03 00:00:00+00,SHORT,1298,0.46305088161067637,0.001270832,-0.15
2005-11-03 00:00:00+00,SHORT,3357,0.0,-0.0023543148,0.16
2005-11-03 00:00:00+00,SHORT,3613,0.0,0.023497635,0.39
2005-11-03 00:00:00+00,SHORT,1650,0.0,7.9296186E-4,0.04
2005-11-03 00:00:00+00,SHORT,1740,0.0,0.0031705815,-0.06
2005-11-03 00:00:00+00,SHORT,3831,0.328739279361446,-7.665581E-4,0.03
2005-11-03 00:00:00+00,SHORT,4000,0.29571493992995523,-0.0105536645,0.09
2005-11-04 00:00:00+00,SHORT,4218,0.8332323531084966,3.197954E-4,0.19
2005-11-04 00:00:00+00,SHORT,2196,0.13604803089797654,-9.929788E-4,0.16
2005-11-04 00:00:00+00,SHORT,2230,0.0,-0.0151256705,0.13
2005-11-04 00:00:00+00,SHORT,694,0.08920277032636956,-0.015124994,0.39
2005-11-04 00:00:00+00,SHORT,1090,0.0,-0.013038894,0.09
2005-11-04 00:00:00+00,SHORT,3613,0.0,-0.0048606433,0.39
2005-11-04 00:00:00+00,SHORT,3677,0.3923616996993421,-0.014032882,0.01
2005-11-04 00:00:00+00,SHORT,3825,1.0,0.004922106,0.33
2005-11-04 00:00:00+00,SHORT,3915,0.9090909090909091,-0.013787978,-0.04
2005-11-07 00:00:00+00,SHORT,2106,0.0,-0.014409044,-0.16
2005-11-07 00:00:00+00,SHORT,2230,0.0,-0.0119027505,0.13
2005-11-07 00:00:00+00,SHORT,394,0.7192771624811931,0.015924023,-0.0122
2005-11-07 00:00:00+00,SHORT,424,1.0,-0.0010616728,-0.06
2005-11-07 00:00:00+00,SHORT,522,0.6498322220409655,0.018854516,0.27
2005-11-07 00:00:00+00,SHORT,694,0.07425511671472668,-0.010328297,0.39
2005-11-07 00:00:00+00,SHORT,1090,0.22618464394137183,-0.004659894,0.09
2005-11-07 00:00:00+00,SHORT,1297,0.0,-0.0051172255,0.2
2005-11-07 00:00:00+00,SHORT,1368,0.0,0.02520692,0.06
2005-11-07 00:00:00+00,SHORT,3825,0.5042334768060086,0.0048919558,0.33
2005-11-08 00:00:00+00,SHORT,424,0.9230769230769231,-0.0117133185,-0.06
2005-11-08 00:00:00+00,SHORT,1368,0.0,0.0031490498,0.06
2005-11-08 00:00:00+00,SHORT,3825,0.42667160951620337,-0.0053974143,0.33
2005-11-08 00:00:00+00,SHORT,1790,0.32989826628732005,0.011903571,-0.01
2005-11-08 00:00:00+00,SHORT,1966,0.0,-0.0074192653,0.0
2005-11-09 00:00:00+00,SHORT,710,0.33642895144459917,0.019907283,0.61
2005-11-09 00:00:00+00,SHORT,3561,0.0,-0.0065413266,0.66
2005-11-09 00:00:00+00,SHORT,3825,0.404195821177573,-0.0066977027,0.33
2005-11-09 00:00:00+00,SHORT,1790,0.13087765072045132,0.0011075629,-0.01
2005-11-09 00:00:00+00,SHORT,1966,0.0,-0.010374191,0.0
2005-11-10 00:00:00+00,SHORT,2247,0.0,-0.0028890925,0.03
