time,side,ticker_id,mv_up_composite_labels,skew_weighted_10_df037,sessions_since_bearish_13_100_df059
2007-08-16 00:00:00+00,LONG,2720,1.0,-0.64018583,14.0
2007-08-16 00:00:00+00,LONG,712,1.0,-0.46813622,15.0
2007-08-16 00:00:00+00,LONG,2877,0.0,-0.48625204,8.0
2007-08-16 00:00:00+00,LONG,838,1.0,-0.48842654,10.0
2007-08-16 00:00:00+00,LONG,2990,1.0,-0.55568194,7.0
2007-08-16 00:00:00+00,LONG,3114,0.6389864164348273,-0.6049651,21.0
2007-08-16 00:00:00+00,LONG,3124,1.0,-0.5217769,15.0
2007-08-16 00:00:00+00,LONG,3203,0.773625109176122,-0.51901793,9.0
2007-08-16 00:00:00+00,LONG,3286,1.0,-0.79075664,10.0
2007-08-16 00:00:00+00,LONG,3513,1.0,-0.513169,12.0
2007-08-16 00:00:00+00,LONG,3556,1.0,-0.52580214,7.0
2007-08-16 00:00:00+00,LONG,3595,1.0,-0.602103,9.0
2007-08-16 00:00:00+00,LONG,3646,0.0,-0.5200568,3.0
2007-08-16 00:00:00+00,LONG,3703,0.0,-0.6295265,1.0
2007-08-16 00:00:00+00,LONG,1731,0.5171674904402657,-0.47301656,1.0
2007-08-16 00:00:00+00,LONG,3831,1.0,-0.5151351,2.0
2007-08-16 00:00:00+00,LONG,3838,1.0,-0.7173067,7.0
2007-08-16 00:00:00+00,LONG,3853,0.0,-0.6647045,5.0
2007-08-16 00:00:00+00,LONG,3890,1.0,-0.5884116,3.0
2007-08-16 00:00:00+00,LONG,1846,0.0,-0.55945385,5.0
2007-08-16 00:00:00+00,LONG,3918,1.0,-0.53255135,7.0
2007-08-16 00:00:00+00,LONG,2004,0.140278197786581,-0.52710474,8.0
2007-08-17 00:00:00+00,LONG,405,0.9803921568627451,-0.4729432,11.0
2007-08-17 00:00:00+00,LONG,643,0.0,-0.47178525,12.0
2007-08-17 00:00:00+00,LONG,1149,0.0,-0.52008206,12.0
2007-08-17 00:00:00+00,LONG,1740,0.5867808071886929,-0.5877628,1.0
2007-08-17 00:00:00+00,LONG,3838,0.9782608695652174,-0.6133657,8.0
2007-08-17 00:00:00+00,LONG,1803,0.35303760616087887,-0.63916415,4.0
2007-08-20 00:00:00+00,LONG,1,0.41281753941121546,-0.4835508,3.0
2007-08-20 00:00:00+00,LONG,405,0.0,-0.5329956,12.0
2007-08-20 00:00:00+00,LONG,3677,0.9487179487179487,-0.4735691,12.0
2007-08-20 00:00:00+00,LONG,3838,0.9565217391304348,-0.57415426,9.0
2007-08-20 00:00:00+00,LONG,1803,0.27827135324172414,-0.76139325,5.0
2007-08-21 00:00:00+00,LONG,243,0.9508196721311475,-0.46732116,1.0
2007-08-21 00:00:00+00,LONG,576,0.6195569196100732,-0.49312305,7.0
2007-08-21 00:00:00+00,LONG,3142,0.8571428571428572,-0.57797915,12.0
2007-08-21 00:00:00+00,LONG,1184,0.38222584562439477,-0.60240084,7.0
2007-08-21 00:00:00+00,LONG,1306,0.38589798054583335,-0.57917786,16.0
2007-08-21 00:00:00+00,LONG,1740,0.5342856959806171,-0.61916727,3.0
2007-08-21 00:00:00+00,LONG,1803,0.24839045552630004,-0.70729154,6.0
2007-08-22 00:00:00+00,LONG,191,0.0,-0.5466297,11.0
2007-08-22 00:00:00+00,LONG,243,0.9344262295081968,-0.70562416,2.0
2007-08-22 00:00:00+00,LONG,2930,0.0,-0.52560633,13.0
2007-08-22 00:00:00+00,LONG,938,0.9761904761904762,-0.5310934,19.0
2007-08-22 00:00:00+00,LONG,1076,0.9344262295081968,-0.49603832,13.0
2007-08-22 00:00:00+00,LONG,1173,0.6073159651901644,-0.487634,4.0
2007-08-22 00:00:00+00,LONG,3283,0.9166666666666666,-0.5606388,4.0
2007-08-22 00:00:00+00,LONG,1306,0.2943093284175168,-0.61414427,17.0
2007-08-22 00:00:00+00,LONG,1377,0.0,-0.5156372,13.0
2007-08-22 00:00:00+00,LONG,3443,0.8260869565217391,-0.55344886,8.0
2007-08-22 00:00:00+00,LONG,1740,0.497253197247856,-0.5126631,4.0
2007-08-22 00:00:00+00,LONG,1803,0.23844199138426184,-0.671013,7.0
2007-08-23 00:00:00+00,LONG,243,0.9180327868852459,-0.5241022,3.0
2007-08-23 00:00:00+00,LONG,2930,0.049873766183219356,-0.47265697,14.0
2007-08-23 00:00:00+00,LONG,938,0.9523809523809523,-0.49584118,20.0
2007-08-23 00:00:00+00,LONG,3283,0.8958333333333334,-0.7727667,5.0
2007-08-23 00:00:00+00,LONG,1306,0.2743354686352897,-0.6013454,18.0
2007-08-23 00:00:00+00,LONG,3443,0.782608695652174,-0.48861328,9.0
2007-08-23 00:00:00+00,LONG,1803,0.21937417269598478,-0.5306837,8.0
2007-08-23 00:00:00+00,LONG,1807,0.5978358275561158,-0.4701435,21.0
2007-08-27 00:00:00+00,LONG,243,0.8852459016393442,-0.46212915,5.0
2007-08-27 00:00:00+00,LONG,1803,0.0,-0.48848832,10.0
2007-08-28 00:00:00+00,LONG,4137,0.8260869565217391,-0.48313746,2.0
2007-08-28 00:00:00+00,LONG,4163,0.12422238336417461,-0.5824892,19.0
2007-08-28 00:00:00+00,LONG,243,0.8688524590163934,-0.48255786,6.0
2007-08-28 00:00:00+00,LONG,938,1.0,-0.5300931,23.0
2007-08-28 00:00:00+00,LONG,1803,0.15754744300003584,-0.54429203,11.0
2007-08-29 00:00:00+00,LONG,1360,0.6415094339622642,-0.6739752,1.0
2007-08-30 00:00:00+00,LONG,1360,0.6226415094339623,-0.62703586,2.0
2007-08-31 00:00:00+00,LONG,1064,0.0,-0.5351772,2.0
2007-09-06 00:00:00+00,LONG,1719,0.0,-0.48026356,26.0
2007-09-07 00:00:00+00,LONG,1719,0.0,-0.5218281,27.0
2007-09-07 00:00:00+00,LONG,1908,0.962962962962963,-0.74279076,1.0
2007-09-10 00:00:00+00,LONG,555,0.0,-0.608431,22.0
2007-09-10 00:00:00+00,LONG,558,0.0,-0.47361755,23.0
2007-09-10 00:00:00+00,LONG,694,0.0,-0.5654041,24.0
2007-09-10 00:00:00+00,LONG,3471,0.11200102115186487,-0.466361,25.0
2007-09-10 00:00:00+00,LONG,1532,0.17295366306392676,-0.70385367,1.0
2007-09-10 00:00:00+00,LONG,1908,0.9259259259259259,-0.74279076,2.0
2007-09-11 00:00:00+00,LONG,4215,0.224702959912541,-0.70338196,24.0
2007-09-11 00:00:00+00,LONG,694,0.0,-0.45984724,25.0
2007-09-11 00:00:00+00,LONG,1532,0.08894745514973354,-0.61609566,2.0
2007-09-11 00:00:00+00,LONG,1908,0.8888888888888888,-0.74279076,3.0
2007-09-12 00:00:00+00,LONG,1532,0.0,-0.5627123,3.0
2007-09-12 00:00:00+00,LONG,1908,0.8518518518518519,-0.74279076,4.0
2007-09-13 00:00:00+00,LONG,1532,0.0,-0.5955715,4.0
2007-09-13 00:00:00+00,LONG,3918,0.2962962962962963,-0.5448846,26.0
2007-09-13 00:00:00+00,LONG,1908,0.8148148148148149,-0.74279076,5.0
2007-09-13 00:00:00+00,LONG,1922,0.0,-0.47508058,25.0
2007-09-14 00:00:00+00,LONG,73,0.04692580872225607,-0.47436866,14.0
2007-09-14 00:00:00+00,LONG,1532,0.0,-0.5420158,5.0
2007-09-14 00:00:00+00,LONG,3918,0.2592592592592593,-0.6027965,27.0
2007-09-14 00:00:00+00,LONG,1908,0.7777777777777778,-0.74279076,6.0
2007-09-17 00:00:00+00,LONG,73,0.049381072713604014,-0.4842009,15.0
2007-09-17 00:00:00+00,LONG,1532,0.0,-0.5823252,6.0
2007-09-17 00:00:00+00,LONG,1908,0.7407407407407407,-0.74279076,7.0
2007-09-18 00:00:00+00,LONG,1175,0.0,-0.48798054,27.0
2007-09-19 00:00:00+00,LONG,2534,0.0,-0.5460414,22.0
2007-09-20 00:00:00+00,LONG,323,0.0,-0.6523294,25.0
2007-09-20 00:00:00+00,LONG,2534,0.0,-0.46121687,23.0
2007-09-20 00:00:00+00,LONG,1410,0.0,-0.4977778,24.0
2007-09-21 00:00:00+00,LONG,2742,0.0,-0.6099889,1.0
2007-09-21 00:00:00+00,LONG,3049,0.0,-0.6597563,18.0
2007-09-24 00:00:00+00,LONG,2742,0.0,-0.54182917,2.0
2007-09-24 00:00:00+00,LONG,3049,0.0,-0.50743115,19.0
2007-09-27 00:00:00+00,LONG,3199,0.0,-0.48004466,1.0
2007-10-08 00:00:00+00,LONG,2986,0.0,-0.65119725,1.0
2007-10-09 00:00:00+00,LONG,2986,0.0,-0.6391838,2.0
2007-10-10 00:00:00+00,LONG,2986,0.0,-0.69236714,3.0
2007-10-11 00:00:00+00,LONG,2936,0.0,-0.7698678,1.0
2007-10-11 00:00:00+00,LONG,2986,0.0,-0.6490831,4.0
2007-10-11 00:00:00+00,LONG,3782,0.0,-0.4745861,2.0
2007-10-12 00:00:00+00,LONG,2936,0.0,-0.73905146,2.0
2007-10-12 00:00:00+00,LONG,2986,0.0,-0.60099417,5.0
2007-10-15 00:00:00+00,LONG,2986,0.0,-0.69647706,6.0
2007-10-16 00:00:00+00,LONG,2936,0.0,-0.8237467,4.0
2007-10-16 00:00:00+00,LONG,2041,0.0,-0.7218717,1.0
2007-10-19 00:00:00+00,LONG,1826,0.0,-0.5266108,8.0
2007-10-19 00:00:00+00,LONG,3905,0.0,-0.679423,1.0
2007-10-22 00:00:00+00,LONG,2116,0.0,-0.59499574,1.0
2007-10-22 00:00:00+00,LONG,2408,0.0,-0.5467626,1.0
2007-10-22 00:00:00+00,LONG,1826,0.0,-0.47999775,9.0
2007-10-23 00:00:00+00,LONG,28,0.3817755440608289,-0.60665584,1.0
2007-10-23 00:00:00+00,LONG,2116,0.0,-0.5107992,2.0
2007-10-24 00:00:00+00,LONG,2116,0.0,-0.5774482,3.0
2007-10-25 00:00:00+00,LONG,2751,1.0,-0.72745,9.0
2007-10-29 00:00:00+00,LONG,1,0.0,-0.5178845,1.0
2007-10-29 00:00:00+00,LONG,799,0.0,-0.60941947,1.0
2007-10-30 00:00:00+00,LONG,1,0.0,-0.5811537,2.0
2007-10-30 00:00:00+00,LONG,799,0.0,-0.55847114,2.0
2007-10-31 00:00:00+00,LONG,417,0.0,-0.6290756,3.0
2007-10-31 00:00:00+00,LONG,799,0.0,-0.5370326,3.0
2007-11-01 00:00:00+00,LONG,191,0.0,-0.70260906,2.0
2007-11-01 00:00:00+00,LONG,417,0.0,-0.7198213,4.0
2007-11-01 00:00:00+00,LONG,2830,0.0,-0.5700631,1.0
2007-11-01 00:00:00+00,LONG,799,0.0,-0.55305505,4.0
2007-11-02 00:00:00+00,LONG,304,0.0,-0.74887294,1.0
2007-11-02 00:00:00+00,LONG,610,0.0,-0.54880553,2.0
2007-11-02 00:00:00+00,LONG,786,0.0,-0.4986162,1.0
2007-11-05 00:00:00+00,LONG,13,0.0,-0.50563496,2.0
2007-11-05 00:00:00+00,LONG,153,0.0,-0.49296072,4.0
2007-11-05 00:00:00+00,LONG,2247,1.0,-0.52188694,24.0
2007-11-05 00:00:00+00,LONG,610,0.0,-0.5324929,3.0
2007-11-05 00:00:00+00,LONG,799,0.0,-0.7976668,6.0
2007-11-06 00:00:00+00,LONG,13,0.0,-0.695133,3.0
2007-11-06 00:00:00+00,LONG,153,0.0,-0.5442939,5.0
2007-11-06 00:00:00+00,LONG,157,0.0,-0.5341113,5.0
2007-11-06 00:00:00+00,LONG,2247,0.975,-0.60826,25.0
2007-11-06 00:00:00+00,LONG,610,0.0,-0.751632,4.0
2007-11-06 00:00:00+00,LONG,799,0.0,-0.57833385,7.0
2007-11-06 00:00:00+00,LONG,995,0.0,-0.5825375,1.0
2007-11-07 00:00:00+00,LONG,13,0.0,-0.72966635,4.0
2007-11-07 00:00:00+00,LONG,153,0.0,-0.5894404,6.0
2007-11-07 00:00:00+00,LONG,157,0.0,-0.5858536,6.0
2007-11-07 00:00:00+00,LONG,2247,0.95,-0.59152436,26.0
2007-11-07 00:00:00+00,LONG,610,0.0,-0.7698168,5.0
2007-11-07 00:00:00+00,LONG,995,0.0,-0.5724142,2.0
2007-11-07 00:00:00+00,LONG,4013,0.0,-0.5073255,2.0
2007-11-08 00:00:00+00,LONG,995,0.0,-0.4811125,3.0
2007-11-09 00:00:00+00,LONG,714,0.0,-0.7353649,1.0
2007-11-09 00:00:00+00,LONG,995,0.0,-0.64566684,4.0
2007-11-09 00:00:00+00,LONG,3782,0.0,-0.4831664,23.0
2007-11-12 00:00:00+00,LONG,2482,0.0,-0.61528397,9.0
2007-11-12 00:00:00+00,LONG,663,0.0,-0.48810786,27.0
2007-11-12 00:00:00+00,LONG,714,0.0,-0.70027584,2.0
2007-11-12 00:00:00+00,LONG,786,1.0,-0.5132357,7.0
2007-11-12 00:00:00+00,LONG,838,0.0,-0.54836434,1.0
2007-11-12 00:00:00+00,LONG,995,0.0,-0.7089467,5.0
2007-11-14 00:00:00+00,LONG,1,0.0,-0.49974787,13.0
2007-11-15 00:00:00+00,LONG,1,0.0,-0.49493158,14.0
2007-11-16 00:00:00+00,LONG,2213,0.0,-0.5783768,20.0
2007-11-19 00:00:00+00,LONG,2213,0.12818191872270057,-0.54536146,21.0
2007-11-20 00:00:00+00,LONG,158,0.0,-0.66175973,11.0
2007-11-20 00:00:00+00,LONG,2211,0.0,-0.5148677,18.0
2007-11-20 00:00:00+00,LONG,2213,0.0,-0.5901707,22.0
2007-11-20 00:00:00+00,LONG,974,0.0,-0.5132126,6.0
2007-11-20 00:00:00+00,LONG,1383,0.0,-0.6928085,19.0
2007-11-20 00:00:00+00,LONG,3837,0.4847003675045087,-0.58498925,7.0
2007-11-21 00:00:00+00,LONG,2085,0.0,-0.4744368,3.0
2007-11-21 00:00:00+00,LONG,2213,0.0,-0.5265135,23.0
2007-11-21 00:00:00+00,LONG,2497,0.0,-0.6127416,1.0
2007-11-21 00:00:00+00,LONG,684,0.0,-0.6389576,21.0
2007-11-21 00:00:00+00,LONG,974,0.0,-0.5146809,7.0
2007-11-21 00:00:00+00,LONG,3286,0.0,-0.6195133,3.0
2007-11-21 00:00:00+00,LONG,1383,0.0,-0.5632896,20.0
2007-11-21 00:00:00+00,LONG,3515,1.0,-0.68986005,5.0
2007-11-21 00:00:00+00,LONG,1474,1.0,-0.50332093,13.0
2007-11-23 00:00:00+00,LONG,1383,0.0,-0.56995946,21.0
2007-11-23 00:00:00+00,LONG,3515,0.962962962962963,-0.59939575,6.0
2007-11-26 00:00:00+00,LONG,2497,0.0,-0.6230455,3.0
2007-11-26 00:00:00+00,LONG,2703,0.0,-0.4599684,1.0
2007-11-26 00:00:00+00,LONG,1383,0.0,-0.4798102,22.0
2007-11-26 00:00:00+00,LONG,1819,1.0,-0.513608,4.0
2007-11-28 00:00:00+00,LONG,2999,0.0,-0.48926887,13.0
2007-11-28 00:00:00+00,LONG,3114,0.0,-0.46571383,1.0
2007-11-28 00:00:00+00,LONG,3199,0.9736842105263158,-0.5096464,2.0
2007-11-28 00:00:00+00,LONG,4000,0.0,-0.5291286,8.0
2007-11-29 00:00:00+00,LONG,3114,0.0,-0.47215927,2.0
2007-12-04 00:00:00+00,LONG,870,0.0,-0.46670574,3.0
2007-12-04 00:00:00+00,LONG,1039,0.0,-0.81817776,8.0
2007-12-05 00:00:00+00,LONG,870,0.0,-0.5474801,4.0
2007-12-10 00:00:00+00,LONG,2261,0.0,-0.7334505,1.0
2007-12-11 00:00:00+00,LONG,2261,0.5185185185185186,-0.8215144,2.0
2007-12-12 00:00:00+00,LONG,2261,0.4814814814814815,-0.772015,3.0
2007-12-13 00:00:00+00,LONG,2261,0.4444444444444444,-0.7677184,4.0
2007-12-14 00:00:00+00,LONG,2261,0.0,-0.7678945,5.0
2007-12-14 00:00:00+00,LONG,3273,0.0,-0.66887426,1.0
2007-12-17 00:00:00+00,LONG,2261,0.0,-0.76446015,6.0
2007-12-17 00:00:00+00,LONG,3273,0.0,-0.663074,2.0
2007-12-18 00:00:00+00,LONG,3273,0.0,-0.6314706,3.0
2007-12-19 00:00:00+00,LONG,3273,0.0,-0.66810864,4.0
2007-12-20 00:00:00+00,LONG,3273,0.0,-0.7071114,5.0
2007-12-20 00:00:00+00,LONG,1610,0.0,-0.5805309,10.0
2007-12-21 00:00:00+00,LONG,3273,0.0,-0.64815533,6.0
2007-12-24 00:00:00+00,LONG,2211,0.0,-0.66734964,3.0
2007-12-24 00:00:00+00,LONG,3273,0.0,-0.60928214,7.0
2007-12-27 00:00:00+00,LONG,2211,0.0,-0.61020476,5.0
2007-12-28 00:00:00+00,LONG,2211,0.0,-0.6530177,6.0
2008-01-02 00:00:00+00,LONG,2211,0.0,-0.54162234,8.0
2008-01-03 00:00:00+00,LONG,2211,0.0,-0.5996018,9.0
2008-01-04 00:00:00+00,LONG,2211,0.0,-0.7577608,10.0
2008-01-07 00:00:00+00,LONG,2211,0.0,-0.78047967,11.0
2008-01-08 00:00:00+00,LONG,1043,1.0,-0.7669941,22.0
2008-01-09 00:00:00+00,LONG,2064,1.0,-0.59756124,2.0
2008-01-09 00:00:00+00,LONG,3100,1.0,-0.5603319,9.0
2008-01-09 00:00:00+00,LONG,3923,0.3761759473807695,-0.6070336,5.0
2008-01-16 00:00:00+00,LONG,631,1.0,-0.5536597,2.0
2008-01-16 00:00:00+00,LONG,870,0.0,-0.58283997,1.0
2008-01-17 00:00:00+00,LONG,9,0.9166666666666666,-0.57508886,1.0
2008-01-22 00:00:00+00,LONG,9,0.8611111111111112,-0.57352203,3.0
2008-01-22 00:00:00+00,LONG,4136,1.0,-0.59990877,5.0
2008-01-22 00:00:00+00,LONG,2107,0.0,-0.66474926,5.0
2008-01-22 00:00:00+00,LONG,142,1.0,-0.70683116,16.0
2008-01-22 00:00:00+00,LONG,345,0.0,-0.64210254,1.0
2008-01-22 00:00:00+00,LONG,838,0.0,-0.53813314,15.0
2008-01-22 00:00:00+00,LONG,3287,1.0,-0.5494571,17.0
2008-01-22 00:00:00+00,LONG,1585,1.0,-0.5190597,2.0
2008-01-22 00:00:00+00,LONG,3760,0.7141428206780499,-0.7241687,5.0
2008-01-22 00:00:00+00,LONG,1740,0.0,-0.78713214,6.0
2008-01-22 00:00:00+00,LONG,3855,0.47318911084358517,-0.63247985,4.0
2008-01-23 00:00:00+00,LONG,4123,0.975609756097561,-0.70283407,1.0
2008-01-23 00:00:00+00,LONG,2107,0.0,-0.6382775,6.0
2008-01-23 00:00:00+00,LONG,93,0.0,-0.71421015,2.0
2008-01-23 00:00:00+00,LONG,142,0.96875,-0.6807497,17.0
2008-01-23 00:00:00+00,LONG,2248,1.0,-0.75138444,8.0
2008-01-23 00:00:00+00,LONG,559,0.0,-0.49002543,16.0
2008-01-23 00:00:00+00,LONG,739,1.0,-0.47157148,3.0
2008-01-23 00:00:00+00,LONG,838,0.9655172413793104,-0.4944282,16.0
2008-01-23 00:00:00+00,LONG,870,1.0,-0.7453818,5.0
2008-01-23 00:00:00+00,LONG,2979,0.0,-0.710598,2.0
2008-01-23 00:00:00+00,LONG,1076,0.26054941330619186,-0.61615926,22.0
2008-01-23 00:00:00+00,LONG,3343,1.0,-0.6083564,18.0
2008-01-23 00:00:00+00,LONG,1298,1.0,-0.6824824,24.0
2008-01-23 00:00:00+00,LONG,1404,1.0,-0.5437251,8.0
2008-01-23 00:00:00+00,LONG,1585,0.9642857142857143,-0.48519254,3.0
2008-01-23 00:00:00+00,LONG,3743,0.0,-0.55912185,23.0
2008-01-23 00:00:00+00,LONG,3760,0.6588689988718728,-0.73095274,6.0
2008-01-23 00:00:00+00,LONG,1740,0.975609756097561,-0.773108,7.0
2008-01-24 00:00:00+00,LONG,4123,0.24509660564042582,-0.54013294,2.0
2008-01-24 00:00:00+00,LONG,93,0.0,-0.6814912,3.0
2008-01-24 00:00:00+00,LONG,142,0.787180227327774,-0.52487296,18.0
2008-01-24 00:00:00+00,LONG,2248,0.0,-0.56273234,9.0
2008-01-24 00:00:00+00,LONG,576,0.0,-0.5671343,5.0
2008-01-24 00:00:00+00,LONG,870,0.0,-0.46129692,6.0
2008-01-24 00:00:00+00,LONG,2979,0.5688787896321381,-0.70931524,3.0
2008-01-24 00:00:00+00,LONG,1184,0.0,-0.5942404,1.0
2008-01-24 00:00:00+00,LONG,3273,0.0,-0.82630897,27.0
2008-01-24 00:00:00+00,LONG,3330,0.0,-0.6036312,3.0
2008-01-24 00:00:00+00,LONG,3352,0.9393939393939394,-0.63568914,26.0
2008-01-24 00:00:00+00,LONG,3613,0.972972972972973,-0.50541407,1.0
2008-01-24 00:00:00+00,LONG,3760,0.7612928506813715,-0.6957129,7.0
2008-01-24 00:00:00+00,LONG,1740,0.9512195121951219,-0.61854225,8.0
2008-01-24 00:00:00+00,LONG,3804,0.443184125614134,-0.55089533,1.0
2008-01-24 00:00:00+00,LONG,3855,0.49258127824257003,-0.6363151,6.0
2008-01-24 00:00:00+00,LONG,4086,0.9473684210526316,-0.51187027,1.0
2008-01-25 00:00:00+00,LONG,2072,0.9285714285714286,-0.475845,12.0
2008-01-25 00:00:00+00,LONG,4123,0.9268292682926829,-0.54362696,3.0
2008-01-25 00:00:00+00,LONG,2107,0.0,-0.5549106,8.0
2008-01-25 00:00:00+00,LONG,93,0.0,-0.7167511,4.0
2008-01-25 00:00:00+00,LONG,576,0.0,-0.5670279,6.0
2008-01-25 00:00:00+00,LONG,2659,0.745341842417148,-0.58206826,5.0
2008-01-25 00:00:00+00,LONG,2979,0.26983481497208656,-0.73397875,4.0
2008-01-25 00:00:00+00,LONG,1184,0.0,-0.64579546,2.0
2008-01-25 00:00:00+00,LONG,3330,0.0,-0.63551164,4.0
2008-01-25 00:00:00+00,LONG,3352,0.9090909090909091,-0.62555665,27.0
2008-01-25 00:00:00+00,LONG,3613,0.9459459459459459,-0.47996706,2.0
2008-01-25 00:00:00+00,LONG,1615,0.95,-0.57674456,2.0
2008-01-25 00:00:00+00,LONG,3760,0.5530164188946669,-0.47953442,8.0
2008-01-25 00:00:00+00,LONG,3804,0.0,-0.5398988,2.0
2008-01-28 00:00:00+00,LONG,4123,0.9024390243902439,-0.48086822,4.0
2008-01-28 00:00:00+00,LONG,93,0.0,-0.5069142,5.0
2008-01-28 00:00:00+00,LONG,576,0.4678645718334606,-0.4978763,7.0
2008-01-28 00:00:00+00,LONG,588,1.0,-0.6444964,3.0
2008-01-28 00:00:00+00,LONG,2979,0.2785221749306268,-0.6569185,5.0
2008-01-28 00:00:00+00,LONG,1184,0.0,-0.4785341,3.0
2008-01-28 00:00:00+00,LONG,3330,0.0,-0.4934868,5.0
2008-01-28 00:00:00+00,LONG,1288,0.0,-0.7172479,1.0
2008-01-28 00:00:00+00,LONG,4070,0.0,-0.72156024,1.0
2008-01-29 00:00:00+00,LONG,4123,0.8780487804878049,-0.62216973,5.0
2008-01-29 00:00:00+00,LONG,93,0.0,-0.49349308,6.0
2008-01-29 00:00:00+00,LONG,2391,0.9583333333333334,-0.4895587,7.0
2008-01-29 00:00:00+00,LONG,576,0.0,-0.48732254,8.0
2008-01-29 00:00:00+00,LONG,2703,0.47404770496064635,-0.4717604,11.0
2008-01-29 00:00:00+00,LONG,708,0.0,-0.5549671,1.0
2008-01-29 00:00:00+00,LONG,870,0.0,-0.48828375,9.0
2008-01-29 00:00:00+00,LONG,2979,0.20157377134155385,-0.70682585,6.0
2008-01-29 00:00:00+00,LONG,1184,0.0,-0.56133974,4.0
2008-01-29 00:00:00+00,LONG,3330,0.0,-0.51820564,6.0
2008-01-29 00:00:00+00,LONG,1288,0.0,-0.72650903,2.0
2008-01-29 00:00:00+00,LONG,3610,0.388681932042932,-0.46234336,17.0
2008-01-29 00:00:00+00,LONG,1615,0.9,-0.45980066,4.0
2008-01-29 00:00:00+00,LONG,4070,0.0,-0.6953915,2.0
2008-01-30 00:00:00+00,LONG,2617,0.0,-0.5148894,1.0
2008-01-30 00:00:00+00,LONG,708,0.0,-0.56692815,2.0
2008-01-30 00:00:00+00,LONG,2979,0.21396951014891794,-0.5905461,7.0
2008-01-30 00:00:00+00,LONG,1184,0.0,-0.5412956,5.0
2008-01-30 00:00:00+00,LONG,4070,0.0,-0.7074873,3.0
2008-01-31 00:00:00+00,LONG,2462,0.5465655594900998,-0.554022,5.0
2008-01-31 00:00:00+00,LONG,708,0.0,-0.55100095,3.0
2008-01-31 00:00:00+00,LONG,796,1.0,-0.6972679,25.0
2008-01-31 00:00:00+00,LONG,2979,0.2207957315897628,-0.46789864,8.0
2008-01-31 00:00:00+00,LONG,4070,0.0,-0.6891435,4.0
2008-02-07 00:00:00+00,LONG,2297,0.07432162031743098,-0.5287007,20.0
2008-02-07 00:00:00+00,LONG,433,0.6670544635826087,-0.47381055,14.0
2008-02-07 00:00:00+00,LONG,2720,1.0,-0.5198761,11.0
2008-02-07 00:00:00+00,LONG,1462,1.0,-0.4782788,16.0
2008-02-07 00:00:00+00,LONG,1532,1.0,-0.7563231,11.0
2008-02-07 00:00:00+00,LONG,3744,0.0,-0.4921035,8.0
2008-02-07 00:00:00+00,LONG,1832,1.0,-0.66723263,21.0
2008-02-11 00:00:00+00,LONG,3586,1.0,-0.5050251,7.0
2008-02-14 00:00:00+00,LONG,4136,0.0,-0.46323723,22.0
2008-02-15 00:00:00+00,LONG,2613,0.0,-0.47347918,3.0
2008-02-19 00:00:00+00,LONG,2613,0.0,-0.464161,4.0
2008-02-19 00:00:00+00,LONG,1454,0.0,-0.46141997,27.0
2008-02-22 00:00:00+00,LONG,1043,0.0,-0.60828876,1.0
2008-02-25 00:00:00+00,LONG,1043,0.0,-0.6026368,2.0
2008-02-26 00:00:00+00,LONG,1043,0.0,-0.61152107,3.0
2008-02-27 00:00:00+00,LONG,1043,0.0,-0.664354,4.0
2008-02-28 00:00:00+00,LONG,3641,0.0,-0.5937212,26.0
2008-02-29 00:00:00+00,LONG,631,0.0,-0.5104084,9.0
2008-02-29 00:00:00+00,LONG,3641,0.0,-0.57884777,27.0
2008-03-03 00:00:00+00,LONG,2543,0.0,-0.4852116,20.0
2008-03-06 00:00:00+00,LONG,1108,0.0,-0.54166406,2.0
2008-03-07 00:00:00+00,LONG,4050,1.0,-0.762793,21.0
2008-03-10 00:00:00+00,LONG,937,0.5882423741409656,-0.6859805,14.0
2008-03-10 00:00:00+00,LONG,3049,1.0,-0.7413397,2.0
2008-03-10 00:00:00+00,LONG,3522,1.0,-0.49812496,25.0
2008-03-10 00:00:00+00,LONG,2028,1.0,-0.64239836,6.0
2008-03-11 00:00:00+00,LONG,937,0.5128922554347399,-0.53183424,15.0
2008-03-11 00:00:00+00,LONG,3049,0.5171601227275029,-0.4773372,3.0
2008-03-12 00:00:00+00,LONG,937,0.563724232528801,-0.69408023,16.0
2008-03-13 00:00:00+00,LONG,1867,0.0,-0.64919746,18.0
2008-03-13 00:00:00+00,LONG,4050,0.8260869565217391,-0.5957185,25.0
2008-03-14 00:00:00+00,LONG,1867,0.0,-0.63837117,19.0
2008-03-17 00:00:00+00,LONG,427,1.0,-0.47201878,7.0
2008-03-17 00:00:00+00,LONG,2983,1.0,-0.60718375,7.0
2008-03-17 00:00:00+00,LONG,1719,0.0,-0.627147,1.0
2008-03-17 00:00:00+00,LONG,3905,0.3195784726549977,-0.71155244,7.0
2008-03-17 00:00:00+00,LONG,1867,0.0,-0.54324204,20.0
2008-03-17 00:00:00+00,LONG,1897,0.0,-0.604019,24.0
2008-03-18 00:00:00+00,LONG,1867,0.0,-0.56083894,21.0
2008-03-19 00:00:00+00,LONG,3142,1.0,-0.6490214,6.0
2008-03-19 00:00:00+00,LONG,1867,0.0,-0.49720538,22.0
2008-03-20 00:00:00+00,LONG,4123,0.0,-0.47306162,1.0
2008-03-20 00:00:00+00,LONG,4194,0.5366200949218816,-0.57099414,4.0
