id,strategy,ticker,ticker_id,signal_date,side,close_reason,entry_date,exit_date,entry_price,entry_price_adjusted,exit_price,exit_price_adjusted,tp,sl,atr,atr_entry_adjusted,size,size_adjusted,allocation_usd,gross_pnl_usd,net_pnl_usd,gross_pnl_pct,net_pnl_pct,commission_usd,commission_pct
90002,wf1-p16-long-41100,ABBV,15,2023-02-07,Long,Time,2023-02-08,2023-04-04,145.41,133.6022374109674,160.51,147.4761218800851,147.83229182344658,128.85888594014102,2.5812843809315047,2.3716757354131968,13,14.148939693167314,1890.33,196.30075466351673,195.91075466351674,0.09815037733175837,0.09795537733175837,0.39,0.000195
90003,wf1-p16-long-41100,ABBV,15,2023-07-14,Long,TP,2023-07-17,2023-07-27,135.82,127.3351534524957,150.1958975902349,140.8130180973758,140.8130180973758,122.84253190420233,2.395991374514048,2.2463107741466826,14,14.932875552777935,1901.48,201.26327545917988,200.8432754591799,0.10063163772958994,0.10042163772958995,0.42,0.00020999999999999998
90004,wf1-p16-long-41100,ABBV,15,2024-05-30,Long,TP,2024-05-31,2024-07-17,156.65,151.14966525055814,172.74096551505343,168.2068478003732,168.2068478003732,145.46393773395312,2.946315540956471,2.842863758302507,12,12.436679875432663,1879.8000000000002,212.13471894886607,211.77471894886605,0.10606735947443303,0.10588735947443302,0.36,0.00017999999999999998
90005,wf1-p16-long-41100,ABBV,15,2025-01-23,Long,TP,2025-01-24,2025-01-31,169.32,167.76957364650616,188.7402150667483,187.01189248832304,187.01189248832304,161.35546736590052,3.236690812961253,3.207053140302816,11,11.101655440362308,1862.52,213.62159365544252,213.2915936554425,0.10681079682772127,0.10664579682772125,0.32999999999999996,0.00016499999999999997
90006,wf1-p16-long-41100,ABEV,19,2022-01-11,Long,Time,2022-01-12,2022-03-09,2.67,2.2576884758364315,2.73,2.30837761732852,2.59596304343335,2.1449302866374587,0.06667535587471135,0.05637909459948641,749,885.7865119141826,1999.83,44.899757834201516,22.429757834201517,0.02244987891710076,0.01121487891710076,22.47,0.011235
90007,wf1-p16-long-41100,ABEV,19,2022-03-14,Long,TP,2022-03-15,2022-03-29,2.62,2.2154,3.1202550812184398,2.638381725751026,2.638381725751026,2.0744060914163245,0.0833718607224947,0.07049695429183768,763,902.3472059221813,1999.0600000000002,381.67637838758066,358.78637838758067,0.19083818919379034,0.17939318919379033,22.89,0.011445
90008,wf1-p16-long-41100,ABEV,19,2023-02-10,Long,TP,2023-02-13,2023-03-30,2.48,2.2102629482071716,2.906532021238635,2.590358050147798,2.590358050147798,2.0835645808936296,0.07108021948077572,0.06334918365677104,806,904.3629861421545,1998.8799999999999,343.74394140903155,319.56394140903154,0.17187197070451576,0.15978197070451577,24.18,0.01209
90009,wf1-p16-long-41100,ABEV,19,2024-01-03,Long,SL,2024-01-04,2024-01-30,2.72,2.5526608695652175,2.6153453998351694,2.4544469642103293,2.847302585629883,2.4544469642103293,0.05232614832435565,0.04910695267744421,735,783.1827658095899,1999.2,-76.91943803680269,-98.96943803680269,-0.038459719018401346,-0.04948471901840134,22.05,0.011025
90010,wf1-p16-long-41100,ABEV,19,2024-09-16,Long,SL,2024-09-17,2024-10-23,2.35,2.2054303797468355,2.245515247421767,2.1072913088582492,2.4998475924125945,2.1072913088582492,0.05228612490017751,0.049069535444293176,851,906.7844618289722,1999.8500000000001,-88.9909845801021,-114.5209845801021,-0.04449549229005105,-0.05726049229005105,25.529999999999998,0.012764999999999999
90011,wf1-p16-long-41100,ABEV,19,2025-01-17,Long,TP,2025-01-21,2025-03-05,1.79,1.7731818681318678,2.148994888012874,2.128780598198689,2.128780598198689,1.654648958109594,0.05982858068682079,0.05926645501113691,1117,1127.5944311941873,1999.43,400.97114776307274,367.46114776307274,0.20048557388153637,0.18373057388153638,33.51,0.016755
90012,wf1-p16-long-41100,ABNB,24,2021-05-26,Long,Time,2021-05-27,2021-07-22,135.07,135.07,141.2898,141.2898,175.98840526315786,121.43053157894737,6.819734210526313,6.819734210526313,14,14,1890.98,87.07720000000029,86.65720000000029,0.04353860000000014,0.04332860000000014,0.42,0.00020999999999999998
90013,wf1-p16-long-41100,ABNB,24,2022-03-14,Long,Time,2022-03-15,2022-05-09,140,140,131.76,131.76,197.11832631578946,120.96055789473685,9.519721052631576,9.519721052631576,14,14,1960,-115.36000000000013,-115.78000000000013,-0.057680000000000065,-0.057890000000000066,0.42,0.00020999999999999998
90014,wf1-p16-long-41100,ABNB,24,2022-07-06,Long,Time,2022-07-07,2022-08-30,93.66,93.66,114.5,114.5,132.61738421052632,80.67420526315789,6.492897368421054,6.492897368421054,21,21,1966.86,437.6400000000001,437.0100000000001,0.21882000000000004,0.21850500000000006,0.63,0.000315
90015,wf1-p16-long-41100,ABNB,24,2022-08-31,Long,SL,2022-09-01,2022-09-23,111.1,111.1,101.66639473684211,101.66639473684211,139.40081578947365,101.66639473684211,4.716802631578946,4.716802631578946,18,18,1999.8,-169.80489473684196,-170.34489473684195,-0.08490244736842098,-0.08517244736842097,0.54,0.00027
90016,wf1-p16-long-41100,ABNB,24,2022-12-28,Long,TP,2022-12-29,2023-01-26,82.97,82.97,106.8925052631579,106.8925052631579,106.8925052631579,74.99583157894736,3.987084210526317,3.987084210526317,24,24,1991.28,574.1401263157896,573.4201263157896,0.2870700631578948,0.2867100631578948,0.72,0.00035999999999999997
90017,wf1-p16-long-41100,ABNB,24,2023-08-18,Long,TP,2023-08-21,2023-09-12,126.155,126.155,150.86361578947367,150.86361578947367,150.86361578947367,117.9187947368421,4.118102631578946,4.118102631578946,15,15,1892.325,370.629236842105,370.179236842105,0.1853146184210525,0.1850896184210525,0.44999999999999996,0.00022499999999999997
90018,wf1-p16-long-41100,ABNB,24,2023-10-27,Long,TP,2023-10-30,2023-12-11,117.15,117.15,141.92055789473685,141.92055789473685,141.92055789473685,108.89314736842105,4.128426315789474,4.128426315789474,17,17,1991.5500000000002,421.09948421052627,420.5894842105263,0.21054974210526314,0.21029474210526314,0.51,0.000255
90019,wf1-p16-long-41100,ABT,28,2020-07-01,Long,Time,2020-07-02,2020-08-26,92.5,84.6527946438252,101.99,93.70003852117453,99.47232111617592,79.71295248637497,2.6988795909614836,2.4699210787251182,21,22.946673032745423,1942.5,207.60414710104303,206.97414710104303,0.10380207355052151,0.10348707355052152,0.63,0.000315
90020,wf1-p16-long-41100,ABT,28,2020-12-11,Long,TP,2020-12-14,2021-01-28,107.5,99.09136389175016,121.56748132596086,112.50995168066137,112.50995168066137,94.61850129544642,2.426209057067402,2.2364312981518695,18,19.5274333100697,1935,262.0305781632793,261.4905781632793,0.13101528908163965,0.13074528908163965,0.54,0.00027
90021,wf1-p16-long-41100,ABT,28,2021-06-08,Long,TP,2021-06-09,2021-07-07,107.81,100.1438736084365,119.69017539103686,111.17926233538839,111.17926233538839,96.46541069945253,1.980026695233369,1.8392314544919832,18,19.37792028684337,1940.58,213.84288308520374,213.30288308520375,0.10692144154260187,0.10665144154260188,0.54,0.00027
90022,wf1-p16-long-41100,ABT,28,2021-10-06,Long,TP,2021-10-07,2021-10-26,117.55,109.60692587566788,128.37092293029477,120.15881066944448,120.15881066944448,106.08963094440902,1.8860944044652976,1.7586474656294329,17,18.231968318013216,1998.35,192.38162925546027,191.87162925546028,0.09619081462773013,0.09593581462773014,0.51,0.000255
90023,wf1-p16-long-41100,ABT,28,2021-11-24,Long,TP,2021-11-26,2021-12-23,127.81,119.63373396885923,140.09418499295396,131.1321236027357,131.1321236027357,115.80093742423375,2.047372886046076,1.9163982723127437,15,16.025162271529833,1917.15,184.26355974414696,183.81355974414697,0.09213177987207348,0.09190677987207349,0.44999999999999996,0.00022499999999999997
90024,wf1-p16-long-41100,ABT,28,2022-07-26,Long,SL,2022-07-27,2022-08-25,109.375,103.60723133921266,104.60689390193473,99.09055717940753,117.15725381862806,99.09055717940753,2.3840577044824287,2.2583370799025673,18,19.002052024286446,1968.75,-85.82607736136744,-86.36607736136745,-0.04291303868068372,-0.043183038680683725,0.54,0.00027
90025,wf1-p16-long-41100,ABT,28,2023-03-13,Long,TP,2023-03-14,2023-04-19,99.28,94.91611259259258,110.56468641005597,106.23298078245101,106.23298078245101,91.14382319597311,1.9728625681495144,1.8861446983097367,20,20.91952510236876,1985.6,236.74350817794183,236.14350817794184,0.11837175408897092,0.11807175408897091,0.6,0.0003
90026,wf1-p16-long-41100,ABT,28,2023-05-31,Long,TP,2023-06-01,2023-07-20,101.91,97.91735213966156,111.32493811277496,107.47649781723553,107.47649781723553,94.73097024713691,1.658154410691309,1.5931909462623286,19,19.7747381612018,1936.29,189.02960281880914,188.45960281880915,0.09451480140940458,0.09422980140940457,0.57,0.000285
90027,wf1-p16-long-41100,ABT,28,2023-08-08,Long,SL,2023-08-09,2023-08-28,105.5,101.85288603988604,101.97631894161833,98.45104749763402,112.05840166664213,98.45104749763402,1.7618252175350448,1.7009192711260128,18,18.644537958957226,1899,-63.42570783126155,-63.96570783126155,-0.03171285391563077,-0.03198285391563077,0.54,0.00027
90028,wf1-p16-long-41100,ACGL,39,2023-03-17,Long,TP,2023-03-20,2023-04-24,63.65,60.524737463801245,72.7952535734698,69.22094739090706,69.22094739090706,57.62600082143264,1.524208076054113,1.4493683211843016,31,32.600719683916104,1973.1499999999999,283.5027021460651,282.57270214606507,0.14175135107303255,0.14128635107303253,0.9299999999999999,0.00046499999999999997
90029,wf1-p16-long-41100,ACGL,39,2023-06-01,Long,TP,2023-06-02,2023-07-17,70.17,66.7245441325811,79.72265096134966,75.80812143932859,75.80812143932859,63.69668503033194,1.592104344562158,1.5139295511245807,28,29.445836244246774,1964.76,267.47352988644263,266.63352988644266,0.13373676494322131,0.13331676494322134,0.84,0.00041999999999999996
90030,wf1-p16-long-41100,ACGL,39,2023-08-24,Long,TP,2023-08-25,2023-10-16,75.47,71.76436433931921,85.05900281015033,80.88247674451308,80.88247674451308,68.72499353758792,1.598156107968088,1.519685400865645,26,27.342539964851508,1962.22,249.31235284302167,248.53235284302167,0.12465617642151083,0.12426617642151083,0.78,0.00039
90031,wf1-p16-long-41100,ACGL,39,2024-08-06,Long,TP,2024-08-07,2024-08-23,96.37,91.63811353305785,108.9952227467988,103.64343933674914,103.64343933674914,87.63633826516075,2.1042067961608693,2.000887633948549,20,21.032733277564724,1927.4,252.5048155393043,251.9048155393043,0.12625240776965216,0.12595240776965216,0.6,0.0003
90032,wf1-p16-long-41100,ACN,52,2020-10-01,Long,Time,2020-10-02,2020-11-25,222.05,206.90537129046766,250,233.86124814502867,234.23766696496398,197.79460606563555,4.888818027188578,4.555382612416052,9,9.658763267167394,1998.45,260.36043319712167,260.0904331971217,0.13018021659856083,0.13004521659856083,0.27,0.000135
90033,wf1-p16-long-41100,ACN,52,2021-10-04,Long,TP,2021-10-05,2021-10-19,320.96,303.0518101377952,349.0562174237209,330.5588527778575,330.5588527778575,293.8827959244411,4.855418617331512,4.584507106677049,6,6.354556995136813,1925.7599999999998,174.79507022393452,174.6150702239345,0.08739753511196725,0.08730753511196726,0.18,0.00008999999999999999
90034,wf1-p16-long-41100,ACN,52,2022-03-15,Long,SL,2022-03-16,2022-05-02,320.67,304.4642771844511,299.5096117008755,285.219974694825,362.19718465332926,285.219974694825,10.134309575520126,9.622151244813034,6,6.319362053875328,1924.02,-121.61171490624155,-121.79171490624155,-0.060805857453120775,-0.060895857453120775,0.18,0.00008999999999999999
90035,wf1-p16-long-41100,ACN,52,2022-07-15,Long,TP,2022-07-18,2022-08-11,273,260.8998961474037,319.8467731590949,305.67034466832513,305.67034466832513,245.97641330709655,7.807804593954405,7.461741420153574,7,7.324648373644119,1911,327.92779294608494,327.71779294608496,0.16396389647304246,0.16385889647304247,0.21,0.00010499999999999999
90036,wf1-p16-long-41100,ACN,52,2022-09-07,Long,SL,2022-09-08,2022-09-16,284.2,271.60345381302955,271.6026770799739,259.5645268858971,307.72023459442687,259.5645268858971,6.2986368263312995,6.019463463566222,7,7.3246491238270215,1989.3999999999999,-88.18091556863803,-88.39091556863802,-0.04409045778431901,-0.04419545778431901,0.21,0.00010499999999999999
90037,wf1-p16-long-41100,ACN,52,2022-12-22,Long,Time,2022-12-23,2023-02-21,265.79,255.13902187229885,272,262.1681827976965,300.2748835132023,240.09373465866437,7.83668225104629,7.522643606817245,7,7.292220477866475,1860.5300000000002,51.258191242403484,51.04819124240348,0.02562909562120174,0.025524095621201743,0.21,0.00010499999999999999
90038,wf1-p16-long-41100,ACN,52,2023-03-16,Long,TP,2023-03-17,2023-04-12,254.33,245.13688608800004,286.9336091008282,277.6480063414118,277.6480063414118,234.29984600352944,5.62172516887969,5.418520042235298,7,7.262513726150942,1780.3100000000002,236.11245709294693,235.90245709294692,0.11805622854647346,0.11795122854647346,0.21,0.00010499999999999999
90039,wf1-p16-long-41100,ACN,52,2023-05-10,Long,TP,2023-05-11,2023-05-26,270.31,261.56242806772696,301.57732487671433,291.81788133527414,291.81788133527414,251.47727697854455,5.211217090802915,5.042575544591197,7,7.2341047373595115,1892.17,218.87111781372238,218.66111781372237,0.10943555890686119,0.10933055890686119,0.21,0.00010499999999999999
90040,wf1-p16-long-41100,ACN,52,2023-06-28,Long,Time,2023-06-29,2023-08-23,301.4,291.6462647163753,310,301.0566563074776,326.9618577399844,279.8744003751723,6.08277962326904,5.885932170601514,6,6.200662304928406,1808.3999999999999,58.35066041356344,58.17066041356344,0.02917533020678172,0.02908533020678172,0.18,0.00008999999999999999
90041,wf1-p16-long-41100,ACN,52,2023-10-27,Long,TP,2023-10-30,2023-11-15,291.74,284.498528793987,325.70227262343985,317.61785191242967,317.61785191242967,273.4587544211728,5.660387400205236,5.519887186407112,6,6.152720744884907,1750.44,203.7739464073884,203.5939464073884,0.10188697320369419,0.1017969732036942,0.18,0.00008999999999999999
90042,wf1-p16-long-41100,ACN,52,2024-06-05,Long,TP,2024-06-06,2024-07-16,291.2,286.112434359361,321.5241861714237,317.292235367776,317.292235367776,275.71916735655594,5.289038482360171,5.196633501402503,6,6.106690203493546,1747.1999999999998,190.40538536496632,190.22538536496631,0.09520269268248316,0.09511269268248315,0.18,0.00008999999999999999
90043,wf1-p16-long-41100,ACN,52,2024-08-14,Long,TP,2024-08-15,2024-09-26,322.28,318.0381120413373,360.8163549062564,356.0672608580369,356.0672608580369,305.36172910243744,6.422728187082269,6.338191469449938,6,6.080026030806861,1933.6799999999998,231.21821473496152,231.0382147349615,0.11560910736748076,0.11551910736748075,0.18,0.00008999999999999999
90044,wf1-p16-long-41100,ACN,52,2025-01-16,Long,SL,2025-01-17,2025-03-06,354.92,353.16870298079925,340.310200717494,338.63104902210966,396.7816648568681,338.63104902210966,7.304871722026047,7.268826979344801,5,5.024794057406837,1774.6000000000001,-73.04871722026041,-73.19871722026042,-0.03652435861013021,-0.03659935861013021,0.15,0.000075
90045,wf1-p16-long-41100,ADBE,64,2020-09-23,Long,Time,2020-09-24,2020-11-17,466.93,466.93,461.66,461.66,569.6644631578947,432.6851789473684,17.122410526315793,17.122410526315793,4,4,1867.72,-21.079999999999927,-21.19999999999993,-0.010539999999999964,-0.010599999999999964,0.12,0.000059999999999999995
90046,wf1-p16-long-41100,ADBE,64,2020-11-17,Long,Time,2020-11-18,2021-01-14,466.71,466.71,472.41,472.41,551.7095999999999,438.3768,14.166599999999999,14.166599999999999,4,4,1866.84,22.800000000000182,22.68000000000018,0.01140000000000009,0.01134000000000009,0.12,0.000059999999999999995
90047,wf1-p16-long-41100,ADBE,64,2021-03-10,Long,TP,2021-03-11,2021-04-15,448.136,448.136,522.7931789473685,522.7931789473685,522.7931789473685,423.2502736842105,12.44286315789474,12.44286315789474,4,4,1792.544,298.62871578947374,298.50871578947374,0.14931435789473688,0.14925435789473687,0.12,0.000059999999999999995
90048,wf1-p16-long-41100,ADBE,64,2021-10-04,Long,TP,2021-10-05,2021-10-19,563.91,563.91,634.3283368421053,634.3283368421053,634.3283368421053,540.4372210526316,11.736389473684213,11.736389473684213,3,3,1691.73,211.2550105263159,211.1650105263159,0.10562750526315795,0.10558250526315796,0.09,0.000044999999999999996
90049,wf1-p16-long-41100,ADBE,64,2022-06-17,Long,Time,2022-06-21,2022-08-15,355.02,355.02,445.07,445.07,455.0678210526316,321.67072631578947,16.67463684210527,16.67463684210527,5,5,1775.1,450.25000000000006,450.1000000000001,0.22512500000000002,0.22505000000000003,0.15,0.000075
90050,wf1-p16-long-41100,ADBE,64,2023-03-13,Long,Time,2023-03-14,2023-05-08,332.21,332.21,348,348,388.5198736842105,313.44004210526316,9.38497894736842,9.38497894736842,6,6,1993.2599999999998,94.74000000000012,94.56000000000012,0.047370000000000065,0.04728000000000006,0.18,0.00008999999999999999
90051,wf1-p16-long-41100,ADBE,64,2023-12-21,Long,SL,2023-12-22,2024-01-03,600.8,600.8,573.4336315789474,573.4336315789474,682.8991052631578,573.4336315789474,13.683184210526319,13.683184210526319,3,3,1802.3999999999999,-82.09910526315775,-82.18910526315776,-0.041049552631578876,-0.04109455263157888,0.09,0.000044999999999999996
90052,wf1-p16-long-41100,ADBE,64,2024-01-11,Long,SL,2024-01-12,2024-02-16,598.39,598.39,575.6986315789474,575.6986315789474,666.4641052631579,575.6986315789474,11.34568421052632,11.34568421052632,3,3,1795.17,-68.07410526315789,-68.1641052631579,-0.03403705263157895,-0.034082052631578943,0.09,0.000044999999999999996
90053,wf1-p16-long-41100,ADBE,64,2024-06-06,Long,TP,2024-06-07,2024-06-14,458.13,458.13,520.3020315789474,520.3020315789474,520.3020315789474,437.4059894736842,10.362005263157902,10.362005263157902,4,4,1832.52,248.68812631578976,248.56812631578975,0.12434406315789488,0.12428406315789488,0.12,0.000059999999999999995
90054,wf1-p16-long-41100,ADBE,64,2024-07-30,Long,SL,2024-07-31,2024-08-02,547.05,547.05,520.7942052631579,520.7942052631579,625.8173842105263,520.7942052631579,13.127897368421047,13.127897368421047,3,3,1641.1499999999999,-78.76738421052619,-78.85738421052619,-0.039383692105263095,-0.0394286921052631,0.09,0.000044999999999999996
90055,wf1-p16-long-41100,ADBE,64,2024-08-13,Long,SL,2024-08-14,2024-09-18,536.62,536.62,512.2919105263159,512.2919105263159,609.6042684210526,512.2919105263159,12.164044736842099,12.164044736842099,3,3,1609.8600000000001,-72.98426842105243,-73.07426842105244,-0.03649213421052622,-0.03653713421052622,0.09,0.000044999999999999996
90056,wf1-p16-long-41100,ADBE,64,2025-01-14,Long,Time,2025-01-15,2025-03-12,421.7,421.7,436.69,436.69,488.6695684210526,399.3768105263158,11.161594736842103,11.161594736842103,4,4,1686.8,59.960000000000036,59.84000000000004,0.029980000000000017,0.02992000000000002,0.12,0.000059999999999999995
90057,wf1-p16-long-41100,ADI,68,2020-05-29,Long,Time,2020-06-01,2020-07-24,112.37,103.19437872849795,110.99,101.92711901791284,126.43174551282975,95.44858980038735,4.217256368885051,3.8728944640553,17,18.511570334910676,1910.29,-23.458967265094778,-23.96896726509478,-0.011729483632547388,-0.01198448363254739,0.51,0.000255
90058,wf1-p16-long-41100,ADI,68,2020-07-30,Long,Time,2020-07-31,2020-09-24,116.53,107.01471925990424,111.99,103.37726533546324,124.27863476896903,101.26008075688264,3.1331578935812767,2.8773192515107975,17,18.511565639758075,1981.01,-67.33496708388526,-67.84496708388527,-0.03366748354194263,-0.03392248354194263,0.51,0.000255
90059,wf1-p16-long-41100,ADI,68,2020-10-05,Long,TP,2020-10-06,2020-11-06,115.96,107.0419995499394,131.4338235612942,121.32572568486117,121.32572568486117,102.28075750496548,2.5789579317303057,2.3806210224869617,17,18.416322642406357,1971.32,263.0537090364911,262.5437090364911,0.13152685451824556,0.13127185451824555,0.51,0.000255
90060,wf1-p16-long-41100,ADI,68,2021-03-10,Long,Time,2021-03-11,2021-05-05,150.35,139.99881612924585,153.28,142.72705089326317,165.63841669871545,131.4522826060893,4.589222076064945,4.273266761578265,13,13.961189487456624,1954.55,38.08940250671225,37.69940250671225,0.019044701253356125,0.018849701253356124,0.39,0.000195
90061,wf1-p16-long-41100,ADI,68,2021-05-19,Long,Time,2021-05-20,2021-07-15,155.37,144.67317447168747,165.91,155.14075209580838,165.73879177072493,137.651302038675,3.7705273417175773,3.5109362165062437,12,12.88725437046984,1864.44,134.89833548468445,134.53833548468444,0.06744916774234222,0.06726916774234222,0.36,0.00017999999999999998
