time,side,ticker_id,mv_dn_composite_labels,dist_upper_bb_20_2.0_df055,price_to_sales_rev_growth_zscore_universe_df073,earnings_drift_10_df011,joint_fall_flag_5_5_df042
2008-05-19 00:00:00+00,SHORT,3763,1.0,0.01484094,-0.0897,0.10812183,0.0
2008-05-19 00:00:00+00,SHORT,3828,0.7992204161635883,-0.0023217653,-0.0962,0.0,0.0
2008-05-19 00:00:00+00,SHORT,1816,0.42618810000965957,0.003024331,-0.0935,0.0,0.0
2008-05-19 00:00:00+00,SHORT,1819,1.0,-0.0047949827,-0.0986,0.0,0.0
2008-05-20 00:00:00+00,SHORT,4005,0.8911049187814534,0.010254213,-0.0896,0.25249425,0.0
2008-05-21 00:00:00+00,SHORT,2690,0.0,-0.003373895,-0.0892,0.09506894,0.0
2008-05-21 00:00:00+00,SHORT,974,1.0,0.0060820254,-0.0895,0.0,0.0
2008-05-21 00:00:00+00,SHORT,1012,0.3074140124017904,-0.0041018,-0.1026,0.05780881,0.0
2008-05-21 00:00:00+00,SHORT,1184,1.0,0.003654035,-0.0996,0.0,0.0
2008-05-21 00:00:00+00,SHORT,3420,0.8131307948646566,0.01272692,-0.1044,0.0,0.0
2008-05-21 00:00:00+00,SHORT,1673,0.0,0.0117938,-0.0767,0.10025773,0.0
2008-05-21 00:00:00+00,SHORT,3831,0.8851027700561516,-7.2575436E-5,-0.103,0.0,0.0
2008-05-21 00:00:00+00,SHORT,1949,0.9122107969982548,0.0012993247,-0.0955,0.0,0.0
2008-05-22 00:00:00+00,SHORT,1184,0.9,-0.0043378645,-0.0997,0.0,0.0
2008-05-22 00:00:00+00,SHORT,3420,0.6782689604116854,-0.0043098563,-0.1045,0.0,0.0
2008-05-22 00:00:00+00,SHORT,1673,0.0,-0.0033263778,-0.077,0.09690721,0.0
2008-05-28 00:00:00+00,SHORT,796,0.0,-8.492264E-4,-0.1014,0.0,0.0
2008-05-29 00:00:00+00,SHORT,588,1.0,0.0039298343,-0.1031,0.0,0.0
2008-05-30 00:00:00+00,SHORT,588,0.9166666666666666,0.012571739,-0.1033,0.0,0.0
2008-05-30 00:00:00+00,SHORT,2710,0.6010528118191583,0.001718749,-0.0895,0.0,0.0
2008-05-30 00:00:00+00,SHORT,3244,0.9288484263041884,0.010998149,-0.0979,0.0,0.0
2008-05-30 00:00:00+00,SHORT,1816,0.6951996572831063,0.008807466,-0.0928,0.0,0.0
2008-05-30 00:00:00+00,SHORT,1908,0.0,0.024046106,-0.0848,0.0,0.0
2008-06-02 00:00:00+00,SHORT,2751,0.0,-0.0018846417,-0.0869,0.0,0.0
2008-06-03 00:00:00+00,SHORT,2898,0.5927820993535851,-0.0027862394,-0.1044,0.0,0.0
2008-06-05 00:00:00+00,SHORT,4112,1.0,0.012710866,-0.1054,0.0,0.0
2008-06-05 00:00:00+00,SHORT,2159,0.30820173810189705,0.0030648531,-0.1036,0.031601887,0.0
2008-06-05 00:00:00+00,SHORT,2327,0.11676746858406621,0.0127353715,-0.0987,0.0,0.0
2008-06-05 00:00:00+00,SHORT,443,1.0,-0.0037950661,-0.0805,0.031473845,0.0
2008-06-05 00:00:00+00,SHORT,664,1.0,0.0027270925,-0.1045,0.0,0.0
2008-06-05 00:00:00+00,SHORT,1011,1.0,-5.055645E-4,-0.1021,0.0,0.0
2008-06-05 00:00:00+00,SHORT,1454,1.0,0.013828807,-0.1042,0.0,0.0
2008-06-05 00:00:00+00,SHORT,3824,1.0,0.0041298876,-0.1055,0.0,0.0
2008-06-05 00:00:00+00,SHORT,4049,0.5528947754960243,8.7382103E-4,-0.0795,0.0,0.0
2008-06-06 00:00:00+00,SHORT,3610,1.0,-0.004842531,-0.0993,0.0,0.0
2008-06-09 00:00:00+00,SHORT,2327,0.0,-0.004449375,-0.0984,0.0,0.0
2008-06-16 00:00:00+00,SHORT,2370,1.0,-0.0049340534,-0.0881,0.0,0.0
2008-06-16 00:00:00+00,SHORT,845,1.0,-0.0044884267,-0.0985,0.0,0.0
2008-06-16 00:00:00+00,SHORT,1236,1.0,-6.903255E-4,-0.096,0.0,0.0
2008-06-17 00:00:00+00,SHORT,248,0.0,-0.004974734,-0.0849,0.0,0.0
2008-06-17 00:00:00+00,SHORT,739,0.6474922470218981,0.0034540463,-0.0976,0.0,0.0
2008-06-23 00:00:00+00,SHORT,1280,0.3125,-0.0026374513,-0.0785,0.0,0.0
2008-06-23 00:00:00+00,SHORT,1462,1.0,0.010765231,-0.0998,0.0,0.0
2008-06-24 00:00:00+00,SHORT,4172,1.0,-0.0038983289,-0.0994,0.0,0.0
2008-06-25 00:00:00+00,SHORT,4164,0.0,-3.817564E-4,-0.0764,0.0,0.0
2008-06-25 00:00:00+00,SHORT,4172,0.9,-0.003443498,-0.0991,0.0,0.0
2008-06-25 00:00:00+00,SHORT,2938,0.5540119062682632,6.3734915E-4,-0.0983,0.0,0.0
2008-06-26 00:00:00+00,SHORT,2747,0.7444455354373336,-0.0014049101,-0.1017,0.0,0.0
2008-07-01 00:00:00+00,SHORT,2619,1.0,9.1109594E-4,-0.0887,0.0,0.0
2008-07-08 00:00:00+00,SHORT,900,1.0,0.011278121,-0.1043,0.029083392,0.0
2008-07-09 00:00:00+00,SHORT,405,0.0,0.011894914,-0.0871,0.0,0.0
2008-07-16 00:00:00+00,SHORT,4097,0.0,0.010389302,-0.0879,0.0,0.0
2008-07-17 00:00:00+00,SHORT,4097,0.0,0.012772481,-0.0878,0.0,0.0
2008-07-17 00:00:00+00,SHORT,3631,0.5199211310082249,0.01966813,-0.0805,0.0,0.0
2008-07-18 00:00:00+00,SHORT,248,1.0,0.013836709,-0.0822,0.0,0.0
2008-07-18 00:00:00+00,SHORT,3742,0.0,-9.83416E-5,-0.0993,0.0,0.0
2008-07-18 00:00:00+00,SHORT,3825,0.0,0.008963506,-0.097,0.0,0.0
2008-07-21 00:00:00+00,SHORT,610,1.0,-0.0012391782,-0.0821,0.0,0.0
2008-07-21 00:00:00+00,SHORT,713,0.8816311656507321,0.0067082094,-0.091,0.0,0.0
2008-07-21 00:00:00+00,SHORT,3049,0.265642573031218,0.016577005,-0.0902,0.0,0.0
2008-07-21 00:00:00+00,SHORT,1303,1.0,0.021121774,-0.1066,0.0,0.0
2008-07-21 00:00:00+00,SHORT,4049,0.0,0.0051701535,-0.0766,0.0,0.0
2008-07-22 00:00:00+00,SHORT,2801,0.5303289052216511,0.0067059305,-0.0872,0.0,0.0
2008-07-22 00:00:00+00,SHORT,786,1.0,4.7892393E-4,-0.0977,0.0,0.0
2008-07-22 00:00:00+00,SHORT,4049,0.0,0.029625868,-0.0756,0.0,0.0
2008-07-23 00:00:00+00,SHORT,4118,0.0,0.004838937,-0.0903,0.0,0.0
2008-07-23 00:00:00+00,SHORT,2090,1.0,-0.0048034345,-0.0842,0.0,0.0
2008-07-23 00:00:00+00,SHORT,714,0.4319960811131599,0.013584184,-0.0878,0.0,0.0
2008-07-23 00:00:00+00,SHORT,836,1.0,0.0013723611,-0.0821,0.0,0.0
2008-07-23 00:00:00+00,SHORT,3065,0.0,-0.0047522956,-0.1014,0.0,0.0
2008-07-23 00:00:00+00,SHORT,1185,0.5943405025887182,-0.0017145952,-0.0888,0.0,0.0
2008-07-23 00:00:00+00,SHORT,1377,1.0,0.009213705,-0.1057,0.0,0.0
2008-07-23 00:00:00+00,SHORT,3513,0.0,-0.004920023,-0.0851,0.0,0.0
2008-07-23 00:00:00+00,SHORT,3612,0.4470947502710825,0.0071695503,-0.0842,0.10427679,0.0
2008-07-23 00:00:00+00,SHORT,3695,0.9324260327021047,0.0020838995,-0.0969,0.0,0.0
2008-07-23 00:00:00+00,SHORT,3704,0.0,-0.0019245894,-0.0879,0.0,0.0
2008-07-23 00:00:00+00,SHORT,1700,1.0,-0.0029123956,-0.0805,0.0,0.0
2008-07-23 00:00:00+00,SHORT,3773,0.0,0.008373717,-0.0833,0.0,0.0
2008-07-23 00:00:00+00,SHORT,3811,0.2762054994803396,-0.0015650762,-0.0961,0.0,0.0
2008-07-23 00:00:00+00,SHORT,1767,0.40678737608855964,0.015640935,-0.0835,0.0,0.0
2008-07-23 00:00:00+00,SHORT,3861,0.0,0.01352747,-0.081,0.0,0.0
2008-07-23 00:00:00+00,SHORT,4050,0.0,0.015799785,-0.0894,0.0,0.0
2008-07-24 00:00:00+00,SHORT,3187,0.0,0.014289149,-0.09,0.0,0.0
2008-07-24 00:00:00+00,SHORT,1141,0.5024088023484434,0.0019961111,-0.0898,0.0,0.0
2008-07-30 00:00:00+00,SHORT,3013,0.9098331445526939,0.008118133,-0.105,0.0,0.0
2008-07-30 00:00:00+00,SHORT,1069,1.0,-3.819375E-4,-0.0971,0.0,0.0
2008-07-30 00:00:00+00,SHORT,1141,0.2442377985955465,-0.004055918,-0.0897,0.007568279,0.0
2008-07-31 00:00:00+00,SHORT,1328,1.0,0.0031198938,-0.1002,0.0,0.0
2008-07-31 00:00:00+00,SHORT,3907,1.0,-0.0028127613,-0.0861,0.06387921,0.0
2008-08-06 00:00:00+00,SHORT,2972,0.37139574863422514,0.0015785185,-0.0778,0.0,0.0
2008-08-06 00:00:00+00,SHORT,1474,1.0,0.017571378,-0.0857,0.0769734,0.0
2008-08-06 00:00:00+00,SHORT,1840,1.0,0.00959643,-0.0819,0.0,0.0
2008-08-08 00:00:00+00,SHORT,3130,1.0,0.009367839,-0.0785,0.0,0.0
2008-08-11 00:00:00+00,SHORT,401,1.0,0.024574326,-0.0818,0.0,0.0
2008-08-11 00:00:00+00,SHORT,444,0.0,0.0071937717,-0.0839,0.19689922,0.0
2008-08-11 00:00:00+00,SHORT,3127,0.0,0.021458482,-0.0826,0.0,0.0
2008-08-11 00:00:00+00,SHORT,1114,0.7188398724621545,-0.004663728,-0.0826,0.0,0.0
2008-08-11 00:00:00+00,SHORT,1149,1.0,0.017399354,-0.0835,0.0,0.0
2008-08-11 00:00:00+00,SHORT,3381,1.0,0.0010804419,-0.0756,0.04170213,0.0
2008-08-11 00:00:00+00,SHORT,1410,0.0,0.0019736271,-0.0772,0.0,0.0
2008-08-11 00:00:00+00,SHORT,1444,1.0,0.0062124575,-0.0828,0.0,0.0
2008-08-11 00:00:00+00,SHORT,3629,0.5740720422361383,0.009385633,-0.0825,0.0,0.0
2008-08-11 00:00:00+00,SHORT,1719,1.0,0.019061973,-0.0839,0.16770834,0.0
2008-08-11 00:00:00+00,SHORT,3861,0.0,-0.0017064973,-0.0794,0.079608954,0.0
2008-08-11 00:00:00+00,SHORT,1910,0.5895217755210432,0.0051934225,-0.0797,0.09534478,0.0
2008-08-12 00:00:00+00,SHORT,2518,1.0,-0.002524164,-0.076,0.16666667,0.0
2008-08-12 00:00:00+00,SHORT,2761,0.0,0.008791271,-0.0843,0.0,0.0
2008-08-12 00:00:00+00,SHORT,1063,0.0,7.1515393E-4,-0.0817,0.06274392,0.0
2008-08-12 00:00:00+00,SHORT,3436,0.2103754684646455,0.0017132564,-0.0831,0.0,0.0
2008-08-12 00:00:00+00,SHORT,1719,1.0,0.003345634,-0.0853,0.16041666,0.0
2008-08-15 00:00:00+00,SHORT,2367,0.0,0.002070524,-0.077,0.0,0.0
2008-08-15 00:00:00+00,SHORT,2473,0.0,-0.0034588769,-0.0818,0.04911779,0.0
2008-08-15 00:00:00+00,SHORT,443,1.0,0.0018442186,-0.0788,0.0,0.0
2008-08-15 00:00:00+00,SHORT,3677,1.0,0.029422415,-0.0823,0.0,0.0
2008-08-21 00:00:00+00,SHORT,1012,0.7717920996370592,0.006893727,-0.0816,0.048815165,0.0
2008-08-21 00:00:00+00,SHORT,3613,1.0,0.021411011,-0.0766,0.0,0.0
2008-08-21 00:00:00+00,SHORT,1770,1.0,0.015280723,-0.0805,0.1397973,0.0
2008-08-22 00:00:00+00,SHORT,1012,0.9333333333333333,-0.0037156704,-0.0808,0.043838862,0.0
2008-08-28 00:00:00+00,SHORT,2816,1.0,4.9961018E-5,-0.084,0.0,0.0
2008-08-29 00:00:00+00,SHORT,4194,1.0,0.0011204336,-0.0868,0.09212283,0.0
2008-09-02 00:00:00+00,SHORT,4112,1.0,0.0043645897,-0.0832,0.0,0.0
2008-09-02 00:00:00+00,SHORT,2067,1.0,0.013145198,-0.0866,0.0,0.0
2008-09-02 00:00:00+00,SHORT,1762,1.0,0.0052622873,-0.0873,0.0,0.0
2008-09-03 00:00:00+00,SHORT,2504,0.0,0.013820458,-0.0867,0.0,0.0
2008-09-08 00:00:00+00,SHORT,2291,1.0,0.015264285,-0.0778,0.06169965,0.0
2008-09-08 00:00:00+00,SHORT,2473,1.0,0.0028575924,-0.0823,0.0,0.0
2008-09-08 00:00:00+00,SHORT,443,1.0,0.0014556585,-0.0798,0.024896266,0.0
2008-09-08 00:00:00+00,SHORT,799,1.0,0.012622375,-0.0826,0.0,0.0
2008-09-08 00:00:00+00,SHORT,3275,1.0,0.004420281,-0.0854,0.0,0.0
2008-09-08 00:00:00+00,SHORT,1668,1.0,0.018424567,-0.0756,0.0,0.0
2008-09-08 00:00:00+00,SHORT,1745,0.0,0.030353405,-0.0846,0.0,0.0
2008-09-08 00:00:00+00,SHORT,1761,1.0,0.02009887,-0.0782,0.054914307,0.0
2008-09-08 00:00:00+00,SHORT,3905,1.0,0.0014038086,-0.0763,0.0,0.0
2008-09-09 00:00:00+00,SHORT,221,1.0,-0.002532221,-0.087,0.0,0.0
2008-09-11 00:00:00+00,SHORT,1114,0.75,6.841766E-5,-0.0834,0.0,0.0
2008-09-11 00:00:00+00,SHORT,3218,1.0,0.004941378,-0.0842,0.0,0.0
2008-09-15 00:00:00+00,SHORT,914,1.0,0.011149921,-0.0805,0.028571429,0.0
2008-09-16 00:00:00+00,SHORT,5,1.0,0.0074772425,-0.0876,0.0,0.0
2008-09-16 00:00:00+00,SHORT,914,0.9473684210526316,0.0087544555,-0.0806,0.035714287,0.0
2008-09-16 00:00:00+00,SHORT,3862,1.0,0.0070713456,-0.0875,0.0,0.0
2008-09-17 00:00:00+00,SHORT,1910,1.0,-0.003769382,-0.0834,0.0,0.0
2008-09-18 00:00:00+00,SHORT,3199,0.0,0.002200504,-0.0817,0.0,0.0
2008-09-19 00:00:00+00,SHORT,133,1.0,0.010659384,-0.084,0.0,0.0
2008-09-19 00:00:00+00,SHORT,2323,1.0,0.02202034,-0.0792,0.120829575,0.0
2008-09-19 00:00:00+00,SHORT,2408,1.0,0.015361126,-0.0761,0.0,0.0
2008-09-19 00:00:00+00,SHORT,2999,1.0,0.023438508,-0.0861,0.0,0.0
2008-09-19 00:00:00+00,SHORT,1371,1.0,0.02349474,-0.0766,0.0,0.0
2008-09-19 00:00:00+00,SHORT,1377,1.0,0.008303628,-0.0819,0.0,0.0
2008-09-19 00:00:00+00,SHORT,1767,0.22635144528318651,-0.0027639857,-0.084,0.0,0.0
2008-09-19 00:00:00+00,SHORT,1922,1.0,0.025028624,-0.0849,0.0,0.0
2008-09-22 00:00:00+00,SHORT,3614,1.0,0.0025320936,-0.0846,0.0,0.0
2008-09-25 00:00:00+00,SHORT,2497,1.0,0.0035002076,-0.0813,0.0,0.0
2008-10-22 00:00:00+00,SHORT,3862,1.0,0.014603851,-0.0894,0.0,0.0
2008-10-30 00:00:00+00,SHORT,11,1.0,0.0053553698,-0.0799,0.0,0.0
2008-10-31 00:00:00+00,SHORT,406,1.0,0.023246018,-0.0848,0.0,0.0
2008-10-31 00:00:00+00,SHORT,3273,1.0,9.272011E-4,-0.0869,0.0,0.0
2008-10-31 00:00:00+00,SHORT,1300,1.0,0.010217118,-0.0853,0.27423015,0.0
2008-10-31 00:00:00+00,SHORT,1761,1.0,0.00225715,-0.0858,0.0,0.0
2008-11-03 00:00:00+00,SHORT,2870,1.0,0.012217849,-0.0899,0.0,0.0
2008-11-03 00:00:00+00,SHORT,1684,0.6137836588112773,0.010347242,-0.0863,0.0,0.0
2008-11-04 00:00:00+00,SHORT,4215,0.2147632966533137,0.006709101,-0.0856,0.061996955,0.0
2008-11-04 00:00:00+00,SHORT,4237,1.0,0.0050587878,-0.0787,0.0,0.0
2008-11-04 00:00:00+00,SHORT,405,1.0,0.0057112467,-0.0804,0.04521903,0.0
2008-11-04 00:00:00+00,SHORT,555,1.0,0.0057936967,-0.0821,0.0,0.0
2008-11-04 00:00:00+00,SHORT,594,0.45108534334952693,0.006922315,-0.0881,0.0,0.0
2008-11-04 00:00:00+00,SHORT,2747,1.0,0.028853502,-0.0857,0.078490004,0.0
2008-11-04 00:00:00+00,SHORT,712,1.0,0.02056873,-0.0796,0.12268804,0.0
2008-11-04 00:00:00+00,SHORT,799,1.0,0.008108495,-0.0843,0.11767101,0.0
2008-11-04 00:00:00+00,SHORT,2870,0.9333333333333333,-0.0014864017,-0.0901,0.0,0.0
2008-11-04 00:00:00+00,SHORT,975,1.0,-0.0031509316,-0.0839,0.0,0.0
2008-11-04 00:00:00+00,SHORT,1184,1.0,0.011270352,-0.0847,0.051612902,0.0
2008-11-04 00:00:00+00,SHORT,3293,1.0,1.5587153E-5,-0.0853,0.17798148,0.0
2008-11-04 00:00:00+00,SHORT,3357,1.0,0.028659644,-0.0766,0.0,0.0
2008-11-04 00:00:00+00,SHORT,3420,1.0,0.007554035,-0.0861,0.068804875,0.0
2008-11-04 00:00:00+00,SHORT,3471,1.0,0.004142785,-0.0928,0.0,0.0
2008-11-04 00:00:00+00,SHORT,3646,1.0,0.0048642834,-0.0835,0.09376329,0.0
2008-11-04 00:00:00+00,SHORT,3794,1.0,0.013502222,-0.0883,0.0,0.0
2008-11-04 00:00:00+00,SHORT,1853,1.0,-0.0043370444,-0.0805,0.0,0.0
2008-11-04 00:00:00+00,SHORT,4059,1.0,0.0023224559,-0.0841,0.069180325,0.0
2008-11-13 00:00:00+00,SHORT,1473,1.0,2.4788242E-5,-0.0763,0.061446317,0.0
2008-11-24 00:00:00+00,SHORT,1333,0.22483785151937444,-0.0010966838,-0.0826,0.08631714,0.0
2008-11-25 00:00:00+00,SHORT,1610,0.0,6.2880485E-4,-0.0804,0.30244213,0.0
2008-11-25 00:00:00+00,SHORT,3694,0.0,0.0051369243,-0.0792,0.0,0.0
2008-11-25 00:00:00+00,SHORT,1888,0.0,0.005929807,-0.0927,0.0,0.0
2008-11-26 00:00:00+00,SHORT,3694,0.0,-0.004349844,-0.0802,0.0,0.0
2008-11-26 00:00:00+00,SHORT,1888,0.0,0.026986303,-0.0913,0.0,0.0
2008-11-28 00:00:00+00,SHORT,73,1.0,0.028963938,-0.0788,0.0,0.0
2008-11-28 00:00:00+00,SHORT,84,1.0,-0.0017872673,-0.0822,0.0,0.0
2008-11-28 00:00:00+00,SHORT,192,1.0,-0.003510795,-0.0812,0.0,0.0
2008-11-28 00:00:00+00,SHORT,345,0.75,-9.183565E-4,-0.1205,0.06130268,0.0
2008-11-28 00:00:00+00,SHORT,3271,1.0,-0.00464821,-0.0829,0.0,0.0
2008-11-28 00:00:00+00,SHORT,1411,1.0,-0.0029161004,-0.0816,0.0,0.0
2008-11-28 00:00:00+00,SHORT,1888,1.0,0.025466776,-0.0899,0.0,0.0
2008-12-08 00:00:00+00,SHORT,2064,1.0,0.0030524957,-0.0818,0.0,0.0
2008-12-08 00:00:00+00,SHORT,2175,0.20786886527163753,0.013099677,-0.0819,0.0,0.0
2008-12-08 00:00:00+00,SHORT,2269,0.0,0.0075275055,-0.0818,0.0,0.0
2008-12-08 00:00:00+00,SHORT,2437,1.0,0.0045519066,-0.0838,0.0,0.0
2008-12-08 00:00:00+00,SHORT,2659,1.0,0.0024117588,-0.0809,0.0,0.0
2008-12-08 00:00:00+00,SHORT,975,1.0,0.0027314797,-0.0813,0.0,0.0
2008-12-10 00:00:00+00,SHORT,3610,1.0,0.01251219,-0.0838,0.0,0.0
2008-12-10 00:00:00+00,SHORT,3614,0.0,-0.0017783885,-0.1141,0.0,0.0
2008-12-16 00:00:00+00,SHORT,2297,0.0,-0.0018690326,-0.0839,0.0,0.0
2008-12-16 00:00:00+00,SHORT,2932,0.0,0.02555454,-0.0822,0.0,0.0
2008-12-16 00:00:00+00,SHORT,1463,0.4775978914233384,-0.0021192445,-0.0822,0.0,0.0
2008-12-16 00:00:00+00,SHORT,3596,1.0,0.0015529173,-0.0821,0.0,0.0
2008-12-16 00:00:00+00,SHORT,3754,0.5802965777168444,0.011175634,-0.0838,0.0,0.0
2008-12-17 00:00:00+00,SHORT,2508,1.0,0.009498974,-0.0822,0.0,0.0
2008-12-17 00:00:00+00,SHORT,2686,1.0,-0.0016578162,-0.0794,0.0,0.0
2008-12-17 00:00:00+00,SHORT,2742,1.0,-0.0018966163,-0.078,0.0,0.0
2008-12-17 00:00:00+00,SHORT,862,0.0,0.016979922,-0.078,0.0,0.0
2008-12-17 00:00:00+00,SHORT,903,0.0,-0.0027531048,-0.0804,0.0,0.0
2008-12-17 00:00:00+00,SHORT,1184,1.0,-0.0010938552,-0.0815,0.0,0.0
2008-12-17 00:00:00+00,SHORT,3815,0.0,0.0019484573,-0.0809,0.0,0.0
2008-12-17 00:00:00+00,SHORT,3831,1.0,0.0044855196,-0.0823,0.0,0.0
2008-12-18 00:00:00+00,SHORT,3897,0.0,-0.0018864849,-0.0846,0.0,0.0
2008-12-19 00:00:00+00,SHORT,3645,0.35458271108524564,-0.0038104865,-0.0833,0.0,0.0
2008-12-19 00:00:00+00,SHORT,4000,0.0,1.8161681E-4,-0.0843,0.0,0.0
2008-12-22 00:00:00+00,SHORT,2352,0.7806837945933317,0.004991279,-0.0786,0.0,0.0
2008-12-22 00:00:00+00,SHORT,2617,0.0,-7.8331045E-4,-0.0817,0.0,0.0
2009-01-02 00:00:00+00,SHORT,50,1.0,0.0081709055,-0.0775,0.0,0.0
2009-01-02 00:00:00+00,SHORT,2269,1.0,0.0066741225,-0.0756,0.0,0.0
2009-01-02 00:00:00+00,SHORT,2370,1.0,0.01706188,-0.076,0.0,0.0
2009-01-02 00:00:00+00,SHORT,2720,1.0,-0.0018216937,-0.1142,0.0,0.0
2009-01-02 00:00:00+00,SHORT,2801,1.0,0.014872407,-0.1159,0.0,0.0
2009-01-02 00:00:00+00,SHORT,1236,1.0,0.023496592,-0.0759,0.0,0.0
2009-01-02 00:00:00+00,SHORT,1434,1.0,0.015429586,-0.1063,0.0,0.0
2009-01-02 00:00:00+00,SHORT,1731,1.0,0.0022853273,-0.076,0.0,0.0
2009-01-05 00:00:00+00,SHORT,791,1.0,0.016968481,-0.0767,0.0,0.0
2009-01-05 00:00:00+00,SHORT,3677,0.9367289690835789,-0.0031378928,-0.1072,0.0,0.0
2009-01-06 00:00:00+00,SHORT,2055,1.0,-2.3283162E-4,-0.0763,0.0,0.0
2009-01-06 00:00:00+00,SHORT,2070,0.44073139166837066,0.026149489,-0.0768,0.0,0.0
2009-01-06 00:00:00+00,SHORT,93,0.8642253682396408,0.026545282,-0.0764,0.0,0.0
2009-01-06 00:00:00+00,SHORT,142,1.0,0.02731197,-0.1127,0.0,0.0
2009-01-06 00:00:00+00,SHORT,2261,1.0,0.020670202,-0.1201,0.0,0.0
2009-01-06 00:00:00+00,SHORT,2297,0.0,0.012199844,-0.0776,0.0,0.0
2009-01-06 00:00:00+00,SHORT,2349,1.0,-0.0024248902,-0.0766,0.0,0.0
2009-01-06 00:00:00+00,SHORT,443,1.0,0.0016111288,-0.0764,0.0,0.0
2009-01-06 00:00:00+00,SHORT,2569,0.9022123345691926,0.030305173,-0.077,0.0,0.0
2009-01-06 00:00:00+00,SHORT,522,1.0,4.7081488E-4,-0.1036,0.0,0.0
2009-01-06 00:00:00+00,SHORT,580,0.0,0.014840553,-0.1053,0.0,0.0
2009-01-06 00:00:00+00,SHORT,791,0.9,-0.001510654,-0.0766,0.0,0.0
2009-01-06 00:00:00+00,SHORT,2986,1.0,0.007881932,-0.0754,0.0,0.0
2009-01-06 00:00:00+00,SHORT,2993,1.0,0.026639247,-0.1103,0.0,0.0
2009-01-06 00:00:00+00,SHORT,3049,1.0,0.017425973,-0.1199,0.0,0.0
2009-01-06 00:00:00+00,SHORT,1043,1.0,0.014270992,-0.0759,0.0,0.0
2009-01-06 00:00:00+00,SHORT,1139,1.0,0.0061708638,-0.0754,0.0,0.0
2009-01-06 00:00:00+00,SHORT,1300,0.6461447455716826,-0.0017206984,-0.0885,0.0,0.0
2009-01-06 00:00:00+00,SHORT,1471,1.0,-0.0032208948,-0.1141,0.0,0.0
2009-01-06 00:00:00+00,SHORT,1474,1.0,-0.0014613299,-0.0766,0.0,0.0
2009-01-06 00:00:00+00,SHORT,3629,1.0,0.0072568953,-0.1151,0.0,0.0
2009-01-06 00:00:00+00,SHORT,1790,0.7422572054562573,5.39977E-4,-0.1189,0.0,0.0
2009-01-06 00:00:00+00,SHORT,1826,1.0,0.028027864,-0.1069,0.0,0.0
2009-01-06 00:00:00+00,SHORT,3882,1.0,0.024462454,-0.0772,0.0,0.0
2009-01-06 00:00:00+00,SHORT,4000,0.0,0.009662124,-0.0774,0.0,0.0
2009-01-07 00:00:00+00,SHORT,3531,1.0,0.029509058,-0.0774,0.0,0.0
2009-01-07 00:00:00+00,SHORT,3699,0.0,0.009825432,-0.1098,0.0,0.0
2009-01-07 00:00:00+00,SHORT,3882,0.9333333333333333,-0.0045775813,-0.0771,0.0,0.0
2009-01-08 00:00:00+00,SHORT,2230,1.0,0.005891491,-0.1054,0.3171857,0.0
2009-01-08 00:00:00+00,SHORT,1368,0.8666666666666667,-0.0032846318,-0.1193,0.0,0.0
2009-01-08 00:00:00+00,SHORT,3531,0.8571428571428572,0.021794844,-0.0772,0.0,0.0
2009-01-08 00:00:00+00,SHORT,3613,0.8461538461538461,-0.0027394693,-0.0758,0.0,0.0
2009-01-08 00:00:00+00,SHORT,3614,1.0,-0.0016853645,-0.1013,0.0,0.0
2009-01-08 00:00:00+00,SHORT,3699,0.8461538461538461,0.012400954,-0.1078,0.0,0.0
2009-01-09 00:00:00+00,SHORT,559,1.0,0.0020577554,-0.0763,0.0,0.0
2009-01-09 00:00:00+00,SHORT,2835,1.0,0.016251406,-0.1156,0.0,0.0
2009-01-09 00:00:00+00,SHORT,1069,1.0,0.0041494,-0.0756,0.0,0.0
2009-01-09 00:00:00+00,SHORT,1690,0.6486283171289147,4.6702448E-4,-0.0841,0.0,0.0
2009-01-15 00:00:00+00,SHORT,3436,1.0,2.8710361E-5,-0.1158,0.0,0.0
2009-01-28 00:00:00+00,SHORT,2546,1.0,0.015852345,-0.0767,0.0,0.0
2009-01-28 00:00:00+00,SHORT,664,1.0,0.0036783244,-0.0774,0.0,0.0
2009-01-28 00:00:00+00,SHORT,1300,1.0,0.0066362945,-0.0819,0.0,0.0
2009-02-03 00:00:00+00,SHORT,2747,1.0,0.0029653932,-0.0761,0.03738144,0.0
2009-02-04 00:00:00+00,SHORT,2297,1.0,0.020699605,-0.0787,0.086330935,0.0
2009-02-06 00:00:00+00,SHORT,2142,0.0,0.0038087599,-0.1183,0.0,0.0
2009-02-06 00:00:00+00,SHORT,2297,0.22873593862414135,-0.0011460191,-0.0791,0.098663926,0.0
2009-02-06 00:00:00+00,SHORT,2550,1.0,0.023867875,-0.0761,0.0,0.0
2009-02-06 00:00:00+00,SHORT,3273,1.0,0.0058357827,-0.0903,0.06171323,0.0
2009-02-06 00:00:00+00,SHORT,4083,1.0,0.019185923,-0.1168,0.22002725,0.0
2009-02-09 00:00:00+00,SHORT,2567,1.0,0.006055759,-0.1157,0.0,0.0
2009-02-09 00:00:00+00,SHORT,2690,0.08650793693438193,-4.1839972E-4,-0.0763,0.15908995,0.0
2009-02-09 00:00:00+00,SHORT,1064,1.0,0.0038142926,-0.0938,0.108333334,0.0
2009-02-09 00:00:00+00,SHORT,1090,0.3414349101125855,0.027569339,-0.0897,0.0,0.0
