time,side,ticker_id,mv_dn_composite_labels,vola_roc_1_5_df040,dist_upper_bb_20_2.5_df055
2009-05-08 00:00:00+00,SHORT,1139,1.0,0.6781422,0.0013418167
2009-05-08 00:00:00+00,SHORT,3283,0.0,-0.046549037,-0.009208003
2009-05-08 00:00:00+00,SHORT,1250,0.20486387050297197,0.82994604,0.0053104
2009-05-08 00:00:00+00,SHORT,3309,0.875,0.22089088,-0.017814185
2009-05-08 00:00:00+00,SHORT,3330,0.0,-0.08977339,-7.7242043E-4
2009-05-08 00:00:00+00,SHORT,1298,1.0,0.3864208,-0.0028469537
2009-05-08 00:00:00+00,SHORT,1300,0.7243299175927213,0.52414143,0.0014752204
2009-05-08 00:00:00+00,SHORT,3531,0.8745987918653894,0.20479773,-0.014802759
2009-05-08 00:00:00+00,SHORT,3573,0.0,0.44308192,0.011431499
2009-05-08 00:00:00+00,SHORT,1532,0.0,0.3184406,-7.1664446E-4
2009-05-08 00:00:00+00,SHORT,3613,0.0,0.6932787,0.0072226934
2009-05-08 00:00:00+00,SHORT,1593,1.0,0.89432395,-0.0016195792
2009-05-08 00:00:00+00,SHORT,3703,1.0,-0.045063835,-0.017385557
2009-05-08 00:00:00+00,SHORT,1819,0.0,0.55294335,0.0031177592
2009-05-08 00:00:00+00,SHORT,4000,1.0,0.6518954,-0.0029106382
2009-05-11 00:00:00+00,SHORT,73,0.0,0.3703556,-0.017521406
2009-05-11 00:00:00+00,SHORT,914,0.0,0.5916448,-0.015277523
2009-05-11 00:00:00+00,SHORT,4032,1.0,0.4323817,-0.011984043
2009-05-12 00:00:00+00,SHORT,1167,0.0,-0.05941758,-0.008350904
2009-05-12 00:00:00+00,SHORT,1462,0.0,0.09055822,-0.011353057
2009-05-13 00:00:00+00,SHORT,2971,0.28713083172118525,0.38889226,-0.0021801793
2009-05-14 00:00:00+00,SHORT,2971,0.26777645333289285,0.9660286,-0.016519887
2009-06-01 00:00:00+00,SHORT,2159,0.7359765149318129,0.46755257,0.0026295758
2009-06-01 00:00:00+00,SHORT,2716,0.3493507677244065,0.6289341,-0.0048124506
2009-06-01 00:00:00+00,SHORT,874,1.0,0.6705046,-0.0010597098
2009-06-01 00:00:00+00,SHORT,3613,1.0,1.057006,-0.016760727
2009-06-01 00:00:00+00,SHORT,3841,0.4860107806992533,0.6319514,-0.010559699
2009-06-01 00:00:00+00,SHORT,4049,0.0,0.35172135,-0.008862246
2009-06-01 00:00:00+00,SHORT,4083,0.0,0.5851916,-0.01490651
2009-06-02 00:00:00+00,SHORT,2137,0.21062715204263582,0.7975082,-0.0012585327
2009-06-02 00:00:00+00,SHORT,4218,1.0,0.6277602,-0.015759084
2009-06-02 00:00:00+00,SHORT,555,0.0,0.4784035,-0.011204988
2009-06-02 00:00:00+00,SHORT,2870,0.0,0.43965995,-0.0063912915
2009-06-02 00:00:00+00,SHORT,897,1.0,0.9389621,-0.011411769
2009-06-02 00:00:00+00,SHORT,1303,0.0,1.0797957,-0.015330673
2009-06-02 00:00:00+00,SHORT,3645,0.4100003476466659,0.82052344,-0.008872975
2009-06-02 00:00:00+00,SHORT,1848,0.1700028297896111,0.20466004,-0.012036857
2009-06-03 00:00:00+00,SHORT,2870,0.0,1.0234957,-0.012790376
2009-06-03 00:00:00+00,SHORT,1087,0.138875702696571,0.26124725,-0.010324549
2009-06-03 00:00:00+00,SHORT,3645,0.35820042281193587,0.2793388,-0.017371606
2009-06-04 00:00:00+00,SHORT,641,1.0,0.5904004,-0.015348253
2009-06-04 00:00:00+00,SHORT,1434,0.0,0.1334706,-0.014877273
2009-06-05 00:00:00+00,SHORT,2269,0.4796344029032519,0.10915477,-0.0044387807
2009-06-05 00:00:00+00,SHORT,1677,0.46513620577991255,-0.11595404,-0.016196318
2009-06-05 00:00:00+00,SHORT,1678,0.6350932680613418,-0.11595186,-0.016193079
2009-06-05 00:00:00+00,SHORT,1838,0.0,0.5679496,-0.009006331
2009-06-08 00:00:00+00,SHORT,2269,0.8888888888888888,0.34035683,-0.01505694
2009-06-09 00:00:00+00,SHORT,1396,0.7956015792330257,1.00128,0.042754028
2009-06-10 00:00:00+00,SHORT,2534,0.0,0.6848096,-0.008717949
2009-06-11 00:00:00+00,SHORT,4118,0.0,0.69079137,-0.01657155
2009-06-11 00:00:00+00,SHORT,135,1.0,0.33354187,-0.014313625
2009-06-11 00:00:00+00,SHORT,2546,0.4178300802266663,0.6725526,-0.009913267
2009-06-11 00:00:00+00,SHORT,730,1.0,0.45249373,0.0017700158
2009-06-11 00:00:00+00,SHORT,3612,0.0,0.45206818,-0.0010603549
2009-06-12 00:00:00+00,SHORT,4194,0.6634867534582005,0.8251558,-0.010413971
2009-06-12 00:00:00+00,SHORT,730,0.9166666666666666,0.8637822,-0.014639539
2009-06-19 00:00:00+00,SHORT,638,0.0,-0.025558488,-0.006531405
2009-06-25 00:00:00+00,SHORT,133,0.0,0.47396937,-0.0066283057
2009-06-25 00:00:00+00,SHORT,2778,0.6111111111111112,0.24476206,-0.012406974
2009-06-26 00:00:00+00,SHORT,1817,0.15001108135583743,-0.049609996,-0.01357717
2009-06-29 00:00:00+00,SHORT,2088,1.0,1.0357556,-0.013952632
2009-06-29 00:00:00+00,SHORT,4197,0.0,0.45741972,-0.015019755
2009-06-29 00:00:00+00,SHORT,516,0.4556665494348825,-0.12394549,-0.013858856
2009-06-29 00:00:00+00,SHORT,1205,0.0,0.79253733,-0.012276608
2009-06-29 00:00:00+00,SHORT,3561,0.0,0.67865497,-0.012606215
2009-06-30 00:00:00+00,SHORT,2421,0.0,0.68999845,-0.015932847
2009-06-30 00:00:00+00,SHORT,1205,0.0,0.3118953,-0.016934177
2009-07-01 00:00:00+00,SHORT,84,1.0,0.47186995,-0.0023842491
2009-07-01 00:00:00+00,SHORT,309,0.0,0.52588516,-0.0026911176
2009-07-01 00:00:00+00,SHORT,2437,0.0,0.3010403,-0.006295805
2009-07-01 00:00:00+00,SHORT,555,0.0,0.22288586,-0.014306816
2009-07-01 00:00:00+00,SHORT,960,1.0,0.6137122,-0.012093327
2009-07-01 00:00:00+00,SHORT,3142,0.0,0.66066676,-0.013264519
2009-07-01 00:00:00+00,SHORT,1308,0.20881647189138255,0.108904615,-0.007812652
2009-07-01 00:00:00+00,SHORT,3612,0.007363840441889954,0.9138345,-0.010195006
2009-07-01 00:00:00+00,SHORT,1985,0.0,0.8832557,0.003966483
2009-07-15 00:00:00+00,SHORT,3216,0.0,0.7065339,-0.01651356
2009-07-22 00:00:00+00,SHORT,3203,1.0,0.37458494,-9.5769606E-4
2009-07-23 00:00:00+00,SHORT,220,1.0,-0.10013123,-0.009379754
2009-07-23 00:00:00+00,SHORT,1139,0.7208475321082867,0.04377254,-0.009326275
2009-07-23 00:00:00+00,SHORT,3203,0.875,-0.119175136,-0.013079333
2009-07-23 00:00:00+00,SHORT,3310,0.7449942179590205,0.37048727,-0.013625616
2009-07-23 00:00:00+00,SHORT,4062,0.0,-0.015450673,-0.015577815
2009-07-24 00:00:00+00,SHORT,2661,0.0,0.56112945,-0.006744857
2009-07-27 00:00:00+00,SHORT,69,1.0,0.5976933,-0.003042019
2009-07-31 00:00:00+00,SHORT,3456,0.9285714285714286,-0.03666369,-0.015469139
2009-08-03 00:00:00+00,SHORT,1473,0.2569353411571705,-0.11411678,-0.003478606
2009-08-04 00:00:00+00,SHORT,937,0.062252164243520806,0.5535295,0.0035033096
2009-08-05 00:00:00+00,SHORT,2747,0.0,0.52663416,-0.015247603
2009-08-07 00:00:00+00,SHORT,443,0.41645864279129885,0.5596146,-0.009026873
2009-08-07 00:00:00+00,SHORT,2536,0.20059478452565405,0.3289227,-0.012899959
2009-08-07 00:00:00+00,SHORT,2613,0.39675037889666637,0.3690461,-9.065351E-4
2009-08-07 00:00:00+00,SHORT,2731,0.0,0.09184342,-0.015421504
2009-08-07 00:00:00+00,SHORT,1299,1.0,1.0159335,-0.005941016
2009-08-07 00:00:00+00,SHORT,3359,0.6634690271112698,0.49816948,0.01390195
2009-08-07 00:00:00+00,SHORT,1371,0.0,0.3623002,-4.4967863E-4
2009-08-07 00:00:00+00,SHORT,1745,0.23337149413706798,0.76030964,-0.0151938815
2009-08-07 00:00:00+00,SHORT,3818,0.28909497605529993,0.2746868,-0.011257035
2009-08-10 00:00:00+00,SHORT,3359,0.3401088907600827,0.4860369,-0.01787667
2009-08-10 00:00:00+00,SHORT,3841,0.3325637351071705,0.13802966,0.0010894438
2009-08-10 00:00:00+00,SHORT,3882,0.0,-0.06697539,-0.015699591
2009-08-11 00:00:00+00,SHORT,4215,0.27599308134982264,0.5592386,-5.732066E-5
2009-08-12 00:00:00+00,SHORT,3773,0.936397292467863,0.9149697,-0.008547519
2009-08-13 00:00:00+00,SHORT,2716,0.0,0.82976335,-0.016964028
2009-08-13 00:00:00+00,SHORT,3124,0.2480229591673248,0.83829063,-0.0024051694
2009-08-13 00:00:00+00,SHORT,1767,0.02073830798929144,0.573602,-0.015739294
2009-08-21 00:00:00+00,SHORT,2067,0.0,0.112881176,-0.014197962
2009-08-21 00:00:00+00,SHORT,111,0.0,0.34182635,-0.013960994
2009-08-21 00:00:00+00,SHORT,323,0.0,1.0136975,-0.0026609327
2009-08-21 00:00:00+00,SHORT,1684,0.46446474779942337,0.006445909,-0.013254889
2009-08-21 00:00:00+00,SHORT,3890,0.25178167815991986,-0.03806657,-0.016215323
2009-08-24 00:00:00+00,SHORT,2690,0.08799455478938462,0.19694819,-0.0092308335
2009-08-24 00:00:00+00,SHORT,984,0.44569685293899586,0.5257307,-0.009018986
2009-08-24 00:00:00+00,SHORT,1051,0.0,0.46144083,-0.0014782429
2009-08-24 00:00:00+00,SHORT,1064,0.0,1.0590857,-0.010922809
2009-08-24 00:00:00+00,SHORT,3116,0.0,0.07706951,-0.010067428
2009-08-24 00:00:00+00,SHORT,3283,0.25137453624295675,0.16750145,-0.0072473707
2009-08-24 00:00:00+00,SHORT,3471,0.0,0.2440304,-0.016053673
2009-08-25 00:00:00+00,SHORT,200,0.0,0.21203122,-0.017215634
2009-08-25 00:00:00+00,SHORT,440,0.3259255992678713,0.5599316,5.8547163E-4
2009-08-25 00:00:00+00,SHORT,2830,0.3580388650671815,0.6031195,-0.010982915
2009-08-25 00:00:00+00,SHORT,1051,0.0,0.58167076,-0.010765082
2009-08-25 00:00:00+00,SHORT,1250,1.0,-0.12437795,-0.012698982
2009-08-25 00:00:00+00,SHORT,1297,0.0,0.90454894,-0.017302223
2009-08-26 00:00:00+00,SHORT,2247,0.3271914018360694,0.7639463,-0.009411622
2009-08-26 00:00:00+00,SHORT,440,0.19470226902409846,0.28314725,-0.0138706
2009-08-26 00:00:00+00,SHORT,558,1.0,0.45383105,-0.006269359
2009-08-26 00:00:00+00,SHORT,2830,0.34110181187572164,0.39565036,-0.015489747
2009-08-26 00:00:00+00,SHORT,1838,0.0,0.11106074,-0.014729665
2009-08-27 00:00:00+00,SHORT,2247,0.9444444444444444,0.032443836,-0.014403311
2009-08-27 00:00:00+00,SHORT,440,0.16493216963067514,0.10809803,-0.01698898
2009-08-27 00:00:00+00,SHORT,2778,0.0,0.13112262,-0.013838773
2009-08-27 00:00:00+00,SHORT,730,0.0,0.8150917,0.0012828863
2009-08-27 00:00:00+00,SHORT,3681,0.0,0.88835543,-0.0029394918
2009-08-28 00:00:00+00,SHORT,335,0.0,0.31526595,-0.00858161
2009-08-28 00:00:00+00,SHORT,457,0.3633157315440105,0.29659405,-0.01539766
2009-08-28 00:00:00+00,SHORT,730,0.0,0.56400377,0.0026716113
2009-08-28 00:00:00+00,SHORT,4079,0.0,0.74384004,-0.01637702
2009-09-01 00:00:00+00,SHORT,3199,1.0,0.2739192,-0.014237506
2009-09-04 00:00:00+00,SHORT,2297,0.6003903864226487,0.65950006,-0.015627187
2009-09-08 00:00:00+00,SHORT,450,0.5616096453125946,1.0589863,-0.015054743
2009-09-09 00:00:00+00,SHORT,1816,0.0,0.6406366,-0.009074717
2009-09-10 00:00:00+00,SHORT,450,0.46072693494556344,0.95336,-0.011899238
2009-09-11 00:00:00+00,SHORT,1667,0.0,0.6103147,-0.0040170117
2009-09-14 00:00:00+00,SHORT,1667,0.0,0.5628602,-0.015491978
2009-09-14 00:00:00+00,SHORT,3760,0.41976561820769065,0.53190035,-0.0036452606
2009-09-15 00:00:00+00,SHORT,64,0.38167418774778994,0.7178266,-0.0074031483
2009-09-15 00:00:00+00,SHORT,3573,0.40549010057216245,-0.019699275,-0.017622517
2009-09-16 00:00:00+00,SHORT,4097,0.0,0.37100872,0.0026296626
2009-09-16 00:00:00+00,SHORT,2327,0.700292197686484,-0.01170324,-0.017005505
2009-09-16 00:00:00+00,SHORT,417,0.5247635015696428,0.636017,8.035864E-4
2009-09-16 00:00:00+00,SHORT,712,0.0,-0.08184468,-0.016108543
2009-09-16 00:00:00+00,SHORT,1160,0.0,0.45895126,-4.2483836E-4
2009-09-16 00:00:00+00,SHORT,1454,0.0,0.7494597,0.014805058
2009-09-16 00:00:00+00,SHORT,1826,0.0,0.058115274,-0.008140688
2009-09-17 00:00:00+00,SHORT,4107,0.0,0.36329204,-0.015824907
2009-09-17 00:00:00+00,SHORT,2129,1.0,0.51150566,-0.00522904
2009-09-17 00:00:00+00,SHORT,2351,1.0,0.7072543,-0.016041003
2009-09-17 00:00:00+00,SHORT,516,0.6936468082495795,0.9774886,-0.00493887
2009-09-17 00:00:00+00,SHORT,2731,0.8479584489057423,0.11178532,-0.0045551322
2009-09-17 00:00:00+00,SHORT,791,1.0,-0.11832276,-0.016137647
2009-09-17 00:00:00+00,SHORT,1173,0.363153328185425,0.6315688,-0.017037867
2009-09-17 00:00:00+00,SHORT,1235,1.0,0.8921451,-0.016102284
2009-09-17 00:00:00+00,SHORT,1297,0.44806824658496475,0.31056687,-0.014513806
2009-09-17 00:00:00+00,SHORT,4013,1.0,0.33885923,-0.010592989
2009-09-18 00:00:00+00,SHORT,4107,0.0,0.833793,-0.017385442
2009-09-18 00:00:00+00,SHORT,4122,0.0,0.65940654,-0.0029922365
2009-09-18 00:00:00+00,SHORT,2269,1.0,1.0452336,0.0059464057
2009-09-18 00:00:00+00,SHORT,1076,0.21165884798385148,0.32595682,-0.009788606
2009-09-18 00:00:00+00,SHORT,1235,0.6391757079034815,1.0535686,-0.009140433
2009-09-18 00:00:00+00,SHORT,1761,1.0,0.8091405,-0.0075480887
2009-09-21 00:00:00+00,SHORT,4176,0.6860350990367553,0.20881344,-0.01673543
2009-09-21 00:00:00+00,SHORT,2269,0.9333333333333333,0.7798293,-0.01349064
2009-09-21 00:00:00+00,SHORT,1076,0.10593740450284785,0.24648714,-0.016069653
2009-09-21 00:00:00+00,SHORT,3716,0.0,0.52434415,-0.017561931
2009-09-22 00:00:00+00,SHORT,1076,0.0,0.8937437,-0.016839758
2009-09-23 00:00:00+00,SHORT,2720,1.0,0.12476312,-0.008792
2009-09-23 00:00:00+00,SHORT,2923,1.0,0.58463717,-0.0074772197
2009-09-23 00:00:00+00,SHORT,3109,0.0,0.59693164,-0.0127860755
2009-09-28 00:00:00+00,SHORT,3531,0.33993584466676285,0.1087253,-0.008132601
2009-09-29 00:00:00+00,SHORT,505,1.0,-0.081093766,-0.015208511
2009-09-29 00:00:00+00,SHORT,2681,0.08816310102596463,-0.05894384,-0.017377444
2009-10-06 00:00:00+00,SHORT,4112,0.0,0.3823861,-0.011306845
2009-10-08 00:00:00+00,SHORT,2728,0.0,0.7028873,-0.016238814
2009-10-09 00:00:00+00,SHORT,502,1.0,0.50140864,-0.0034955295
2009-10-12 00:00:00+00,SHORT,2133,1.0,-0.048636995,-0.0065888604
2009-10-12 00:00:00+00,SHORT,3610,0.0,0.28636986,-0.016702833
2009-10-12 00:00:00+00,SHORT,3744,0.9634985360713517,0.013967392,-0.0020562548
2009-10-12 00:00:00+00,SHORT,3818,1.0,0.6981237,-0.01023948
2009-10-13 00:00:00+00,SHORT,309,1.0,0.33760265,-0.003211072
2009-10-14 00:00:00+00,SHORT,2064,1.0,0.15530658,-0.0053431336
2009-10-14 00:00:00+00,SHORT,183,0.8888888888888888,0.40066078,-0.012037391
2009-10-14 00:00:00+00,SHORT,652,0.43133931799173314,1.0026625,-0.009774001
2009-10-14 00:00:00+00,SHORT,2716,0.0,0.69882584,-0.016580388
2009-10-14 00:00:00+00,SHORT,2990,1.0,0.7524324,-0.0030745557
2009-10-14 00:00:00+00,SHORT,1454,1.0,0.11974885,-0.0102587715
2009-10-14 00:00:00+00,SHORT,3596,1.0,0.526031,-0.014751831
2009-10-14 00:00:00+00,SHORT,3610,0.0,0.6610334,-0.012741967
2009-10-14 00:00:00+00,SHORT,1700,1.0,0.031234914,-0.0061323233
2009-10-14 00:00:00+00,SHORT,1851,0.6146619409442469,-0.03924513,-0.01712853
2009-10-14 00:00:00+00,SHORT,1896,0.3375272039772343,0.19837482,-0.007543461
2009-10-14 00:00:00+00,SHORT,1985,0.6300579423543295,-0.092923425,-0.0039627072
2009-10-14 00:00:00+00,SHORT,4079,1.0,0.14742506,-0.01121648
2009-10-15 00:00:00+00,SHORT,85,0.8333321089640094,-0.07336604,-0.017705008
2009-10-15 00:00:00+00,SHORT,237,1.0,0.31328508,-0.0145026315
2009-10-15 00:00:00+00,SHORT,2365,0.5585475857846771,-0.118236,-0.014128797
2009-10-15 00:00:00+00,SHORT,335,0.5767221861034332,0.48745388,0.010312479
2009-10-15 00:00:00+00,SHORT,457,1.0,0.73920846,-0.008677813
2009-10-15 00:00:00+00,SHORT,817,0.0,0.0050371164,-0.005187306
2009-10-15 00:00:00+00,SHORT,1051,0.5269607994918756,0.12778318,-0.0050807763
2009-10-15 00:00:00+00,SHORT,3286,1.0,0.602825,-0.0045013498
2009-10-15 00:00:00+00,SHORT,1762,0.0,0.38741022,-0.009983586
2009-10-15 00:00:00+00,SHORT,3994,0.5307618868114954,0.12696135,-0.009980329
2009-10-15 00:00:00+00,SHORT,2004,0.30990768947296893,0.26818785,0.0033921767
2009-10-16 00:00:00+00,SHORT,237,0.9444444444444444,0.92934716,-0.017580383
2009-10-16 00:00:00+00,SHORT,3436,0.4542322961003495,0.65869707,-0.012776515
2009-10-19 00:00:00+00,SHORT,2070,0.22690172995709415,0.1738749,-0.010474011
2009-10-19 00:00:00+00,SHORT,487,1.0,0.06839527,-0.0016231701
2009-10-19 00:00:00+00,SHORT,2617,0.1684316838835009,0.77084935,-0.017798116
2009-10-19 00:00:00+00,SHORT,869,0.0,-0.091244884,-0.004816071
2009-10-19 00:00:00+00,SHORT,1099,0.0,1.0952977,-0.0058946502
2009-10-19 00:00:00+00,SHORT,3309,1.0,0.23180388,-0.011778384
2009-10-19 00:00:00+00,SHORT,3573,0.47367933701486664,0.41564322,-0.01243587
2009-10-20 00:00:00+00,SHORT,3040,0.5614445894464328,0.6213052,-0.017167246
2009-10-21 00:00:00+00,SHORT,663,0.0,0.17182697,-0.01707962
2009-10-22 00:00:00+00,SHORT,2482,0.2751620719556566,0.12835732,-0.0028862888
2009-10-22 00:00:00+00,SHORT,1361,0.34156524475144856,0.82975286,-0.014371386
2009-10-22 00:00:00+00,SHORT,3923,0.5950272672158794,0.3215425,-0.012653146
2009-10-22 00:00:00+00,SHORT,4088,0.0,-0.029728442,-0.01735441
2009-10-23 00:00:00+00,SHORT,881,0.46651032021208094,0.6302877,-0.011523741
2009-10-26 00:00:00+00,SHORT,3837,0.43598973216464165,0.90981406,-0.016839888
2009-10-26 00:00:00+00,SHORT,3861,0.8333333333333334,0.56585807,-0.013037793
2009-10-26 00:00:00+00,SHORT,1916,0.3366754008899253,0.38441396,-0.01602159
2009-10-27 00:00:00+00,SHORT,4153,0.7101804968504866,0.08611919,-0.013403786
2009-10-27 00:00:00+00,SHORT,3837,0.47247521782177826,0.5492955,-0.014803792
2009-11-09 00:00:00+00,SHORT,2720,1.0,0.0439835,-0.01408014
2009-11-10 00:00:00+00,SHORT,2350,0.0,0.8744903,-0.01747187
2009-11-11 00:00:00+00,SHORT,1690,0.23828630647553473,0.62261677,-0.014677311
2009-11-16 00:00:00+00,SHORT,323,1.0,0.83934224,-0.009279191
2009-11-16 00:00:00+00,SHORT,918,0.0,-0.11613174,-0.011336921
2009-11-16 00:00:00+00,SHORT,3824,0.10287183374194832,0.75844115,-0.008655724
2009-11-16 00:00:00+00,SHORT,1846,0.7678755844058716,0.35984477,0.001258898
2009-11-17 00:00:00+00,SHORT,4224,0.2715588781236935,0.010162885,-0.015413812
2009-11-17 00:00:00+00,SHORT,2032,0.6808188158550017,-0.051850557,-0.011652812
2009-11-18 00:00:00+00,SHORT,3538,0.0,-0.12187344,-0.011587449
2009-11-23 00:00:00+00,SHORT,2553,0.0,0.7934575,-0.017591633
2009-12-01 00:00:00+00,SHORT,3078,0.06191875329042995,0.42266342,-0.016304253
2009-12-04 00:00:00+00,SHORT,2085,0.484178309792726,0.05521816,-0.010741307
2009-12-04 00:00:00+00,SHORT,4153,0.19213078824336166,-0.098702505,-0.017525014
2009-12-04 00:00:00+00,SHORT,2877,0.4603470335337021,0.63150924,-0.006176175
2009-12-04 00:00:00+00,SHORT,918,0.0,0.6329993,-0.007146887
2009-12-04 00:00:00+00,SHORT,3872,0.0,0.43879402,-0.013504132
2009-12-07 00:00:00+00,SHORT,266,0.0,0.5080841,-0.017860059
2009-12-07 00:00:00+00,SHORT,450,0.33031910768830114,0.031302657,-0.017761538
2009-12-07 00:00:00+00,SHORT,2965,0.45041562943105623,0.4388786,-0.004670076
2009-12-07 00:00:00+00,SHORT,1141,0.0,0.2741359,-0.012881374
2009-12-14 00:00:00+00,SHORT,2151,1.0,0.9572039,-0.00803929
2009-12-14 00:00:00+00,SHORT,3271,0.0,0.16553162,-0.0065837572
2009-12-14 00:00:00+00,SHORT,1615,0.3193721804110369,1.0021783,-0.014150165
2009-12-15 00:00:00+00,SHORT,2151,0.9473684210526316,0.93589383,-0.010486821
2009-12-16 00:00:00+00,SHORT,540,0.0,0.7787963,-0.008455242
2009-12-16 00:00:00+00,SHORT,714,0.17659814437947866,0.31918815,-0.011551556
2009-12-16 00:00:00+00,SHORT,753,0.2576399917241416,-0.02106353,-0.017848467
2009-12-16 00:00:00+00,SHORT,1081,0.8896336788515753,0.4306667,-0.0143615175
2009-12-16 00:00:00+00,SHORT,3841,0.3411831968517206,-0.05738088,-0.0074668224
2009-12-21 00:00:00+00,SHORT,2272,0.0,0.7328293,0.015076424
2009-12-22 00:00:00+00,SHORT,3192,0.0,0.8408966,-0.01757138
2009-12-28 00:00:00+00,SHORT,1514,0.8645845506763067,0.51615834,-0.009924391
2010-01-04 00:00:00+00,SHORT,2643,0.7257209736642647,0.25872436,-0.0042818077
2010-01-04 00:00:00+00,SHORT,622,1.0,0.6202454,-0.007327822
2010-01-05 00:00:00+00,SHORT,4169,1.0,0.97523487,-0.010723865
2010-01-05 00:00:00+00,SHORT,2643,0.9,-0.07877724,-0.01186458
2010-01-07 00:00:00+00,SHORT,1523,0.6210326857055182,0.5034225,-0.008219206
2010-01-07 00:00:00+00,SHORT,3841,0.495716668176744,1.0959429,-0.0129598975
2010-01-08 00:00:00+00,SHORT,356,0.8888888888888888,1.064983,-0.016393831
2010-01-08 00:00:00+00,SHORT,2710,0.5160573820228423,0.12244857,-0.0059275813
2010-01-08 00:00:00+00,SHORT,1523,0.6783775478074572,0.9465893,-0.017632693
2010-01-11 00:00:00+00,SHORT,4137,1.0,0.5158968,-0.013571231
2010-01-11 00:00:00+00,SHORT,2305,1.0,0.5526699,0.006903345
2010-01-11 00:00:00+00,SHORT,2569,0.7960787874974605,0.808488,-0.01399293
2010-01-11 00:00:00+00,SHORT,2710,0.9375,0.4963319,-0.01133959
2010-01-11 00:00:00+00,SHORT,903,1.0,0.30977675,-0.015208934
2010-01-11 00:00:00+00,SHORT,3013,1.0,0.02268433,-0.015266463
2010-01-11 00:00:00+00,SHORT,3049,0.37478220489321334,0.5325081,-0.014032748
2010-01-11 00:00:00+00,SHORT,1051,0.5706922391859877,0.5361755,-0.013477857
2010-01-11 00:00:00+00,SHORT,3684,1.0,-0.04160125,-0.014074194
2010-01-11 00:00:00+00,SHORT,3693,0.5892703070486542,-0.060677048,-0.012308904
2010-01-12 00:00:00+00,SHORT,2710,0.3763979861809899,0.698824,-0.01659258
2010-01-13 00:00:00+00,SHORT,3782,0.48443171424302806,0.2938886,-0.01207053
2010-01-13 00:00:00+00,SHORT,3828,0.5113593955519681,1.0805714,-0.017180119
2010-01-14 00:00:00+00,SHORT,76,1.0,0.6654931,-0.015554102
2010-01-14 00:00:00+00,SHORT,93,0.8126210191921953,0.22331516,-0.0142888175
2010-01-14 00:00:00+00,SHORT,2681,0.0,0.4208623,-0.004760264
2010-01-14 00:00:00+00,SHORT,3521,1.0,-0.10667153,-0.008117148
2010-01-14 00:00:00+00,SHORT,3681,0.03403429591927532,-0.1012682,-0.016327113
2010-01-14 00:00:00+00,SHORT,3828,0.43607338378092336,0.5422552,-0.011652651
2010-01-14 00:00:00+00,SHORT,1916,0.49633506199726646,0.3264597,-0.013759739
2010-01-14 00:00:00+00,SHORT,1966,0.9444444444444444,0.8996816,-0.008051122
2010-01-14 00:00:00+00,SHORT,1985,0.47294973230028736,0.5515106,-0.017805876
2010-01-14 00:00:00+00,SHORT,4079,0.0,0.28622517,-0.0149105005
2010-01-15 00:00:00+00,SHORT,3828,0.39469195849207106,-0.10624763,-0.013017285
2010-01-19 00:00:00+00,SHORT,4169,0.17584725220447817,0.065326355,-0.016350389
2010-01-19 00:00:00+00,SHORT,2482,0.5414111628996217,0.015492315,-0.008079153
2010-01-19 00:00:00+00,SHORT,2548,0.6959778632781425,0.07331592,-0.012981478
2010-01-19 00:00:00+00,SHORT,2863,0.5458058185794593,0.9579421,-0.008287575
2010-01-19 00:00:00+00,SHORT,2986,1.0,-0.12828475,0.0031588282
2010-01-19 00:00:00+00,SHORT,3109,0.34932915436543666,0.23836356,-0.006664436
2010-01-19 00:00:00+00,SHORT,1112,0.0,0.1903261,-0.013888857
2010-01-19 00:00:00+00,SHORT,3521,0.8461538461538461,0.36512944,-0.016358012
2010-01-19 00:00:00+00,SHORT,3754,1.0,0.0010524443,-0.015212146
2010-01-19 00:00:00+00,SHORT,4049,0.0,0.66275096,-0.004954529
2010-01-20 00:00:00+00,SHORT,395,1.0,0.30449554,-0.011507613
2010-01-20 00:00:00+00,SHORT,791,0.4661985593971401,0.07827294,-0.01616237
2010-01-20 00:00:00+00,SHORT,3456,1.0,0.7605829,-0.011417894
2010-01-21 00:00:00+00,SHORT,1423,0.0,0.6902072,0.0017407736
2010-01-21 00:00:00+00,SHORT,3612,1.0,0.6120753,-0.013151713
2010-01-22 00:00:00+00,SHORT,1141,0.16576020235183989,0.7316186,-0.01726733
2010-01-25 00:00:00+00,SHORT,1141,0.05408099131210165,0.6818109,-0.012107231
2010-01-26 00:00:00+00,SHORT,1437,1.0,-0.056834318,-0.0056155724
2010-01-28 00:00:00+00,SHORT,4194,0.0,0.10459021,-0.008438904
2010-02-02 00:00:00+00,SHORT,1141,0.06719586978703632,-0.091377296,-0.014655663
2010-02-02 00:00:00+00,SHORT,4000,0.0,-0.0552549,-0.01469355
2010-02-03 00:00:00+00,SHORT,2686,0.3036133118653929,1.0280083,-0.017104737
2010-02-08 00:00:00+00,SHORT,111,0.0,0.27042082,-0.005823315
2010-02-09 00:00:00+00,SHORT,111,0.0,0.60045063,-0.015744945
2010-02-12 00:00:00+00,SHORT,663,0.0,-0.07205149,-0.017401755
2010-02-17 00:00:00+00,SHORT,675,1.0,0.30855703,-0.01218296
2010-02-17 00:00:00+00,SHORT,2870,0.18513985398278285,0.9004429,0.002425293
2010-02-17 00:00:00+00,SHORT,3199,1.0,0.1581901,0.0013858634
