time,side,ticker_id,mv_dn_composite_labels,price_to_sales_zscore_universe_df070,joint_fall_flag_1_20_df042,joint_fall_flag_5_5_df042,dist_upper_bb_20_2.0_df055
2013-09-19 00:00:00+00,SHORT,1,0.30384839578955924,-0.0923,0.0,0.0,0.01622374
2013-09-19 00:00:00+00,SHORT,4097,0.16286189333253284,-0.0908,0.0,0.0,-0.012039422
2013-09-19 00:00:00+00,SHORT,4107,0.34706871661000055,-0.0944,0.0,0.0,0.010132502
2013-09-19 00:00:00+00,SHORT,15,0.0,-0.0885,0.0,0.0,-0.007481168
2013-09-19 00:00:00+00,SHORT,73,0.36064181937793444,-0.0904,0.0,0.0,-0.011158325
2013-09-19 00:00:00+00,SHORT,2269,0.0,-0.0939,0.0,0.0,-0.002763387
2013-09-19 00:00:00+00,SHORT,2408,0.0,-0.0925,0.0,0.0,0.010862344
2013-09-19 00:00:00+00,SHORT,395,0.0,-0.0911,0.0,0.0,-0.0026955125
2013-09-19 00:00:00+00,SHORT,427,0.85,-0.093,0.0,0.0,-0.009607214
2013-09-19 00:00:00+00,SHORT,475,0.14823152362188652,-0.0886,0.0,0.0,0.0062269066
2013-09-19 00:00:00+00,SHORT,2568,0.24949816153455226,-0.0954,0.0,0.0,-0.008470889
2013-09-19 00:00:00+00,SHORT,2617,0.0,-0.0915,0.0,0.0,0.0029196397
2013-09-19 00:00:00+00,SHORT,622,0.3819498637220602,-0.0887,0.0,0.0,0.0050536063
2013-09-19 00:00:00+00,SHORT,2681,0.0,-0.094,0.0,0.0,-0.008561951
2013-09-19 00:00:00+00,SHORT,652,0.28074682958174413,-0.0922,0.0,0.0,-0.0068953196
2013-09-19 00:00:00+00,SHORT,2979,0.22634026204583463,-0.0909,0.0,0.0,-0.008416161
2013-09-19 00:00:00+00,SHORT,974,0.4185694289924482,-0.0916,0.0,0.0,-0.004456197
2013-09-19 00:00:00+00,SHORT,1051,0.16216689252513736,-0.0923,0.0,0.0,-0.0067491145
2013-09-19 00:00:00+00,SHORT,1063,0.29167885451036674,-0.0948,0.0,0.0,-0.011321895
2013-09-19 00:00:00+00,SHORT,1076,0.4991297966733602,-0.0819,0.0,0.0,0.006379056
2013-09-19 00:00:00+00,SHORT,1081,0.2646222767861269,-0.0901,0.0,0.0,-0.012796834
2013-09-19 00:00:00+00,SHORT,3293,0.5920880523101433,-0.0939,0.0,0.0,-0.006973742
2013-09-19 00:00:00+00,SHORT,1260,0.2223030249228421,-0.0923,0.0,0.0,0.0029557862
2013-09-19 00:00:00+00,SHORT,1404,0.0,-0.0919,0.0,0.0,-0.0018817296
2013-09-19 00:00:00+00,SHORT,3470,0.3040347694753663,-0.0846,0.0,0.0,-0.0025612982
2013-09-19 00:00:00+00,SHORT,1585,0.45869429664683337,-0.0938,0.0,0.0,-0.003684979
2013-09-19 00:00:00+00,SHORT,3641,0.11540956563434032,-0.0902,0.0,0.0,-0.0078076757
2013-09-19 00:00:00+00,SHORT,3748,0.24769402532773807,-0.0955,0.0,0.0,9.02071E-4
2013-09-19 00:00:00+00,SHORT,3815,0.44906839265306037,-0.091,0.0,0.0,0.011394819
2013-09-19 00:00:00+00,SHORT,1840,0.4128113960402922,-0.0932,0.0,0.0,-0.0035765218
2013-09-19 00:00:00+00,SHORT,3890,0.45890050916353614,-0.0935,0.0,0.0,0.01257976
2013-09-19 00:00:00+00,SHORT,4013,0.20979700960622943,-0.0878,0.0,0.0,0.0077230744
2013-09-19 00:00:00+00,SHORT,1985,0.12489217591876683,-0.0915,0.0,0.0,-0.0035318183
2013-09-20 00:00:00+00,SHORT,1,0.2443896618623768,-0.0921,0.0,0.0,0.021380443
2013-09-20 00:00:00+00,SHORT,4107,0.2374777588554151,-0.0943,0.0,0.0,-0.0127944015
2013-09-20 00:00:00+00,SHORT,15,0.0,-0.0882,0.0,0.0,-0.009128408
2013-09-20 00:00:00+00,SHORT,52,0.67402267084236,-0.0926,0.0,0.0,-0.008888153
2013-09-20 00:00:00+00,SHORT,64,0.0,-0.084,0.0,0.0,0.0052212947
2013-09-20 00:00:00+00,SHORT,2151,0.14398667723276903,-0.0894,0.0,0.0,-0.0020059065
2013-09-20 00:00:00+00,SHORT,2370,0.22934555248267485,-0.0898,0.0,0.0,-0.005699132
2013-09-20 00:00:00+00,SHORT,395,0.0,-0.091,0.0,0.0,-0.011390849
2013-09-20 00:00:00+00,SHORT,786,0.4483723546240152,-0.0941,0.0,0.0,-0.0016312985
2013-09-20 00:00:00+00,SHORT,1330,0.3331363445288189,-0.0928,0.0,0.0,-0.009943806
2013-09-20 00:00:00+00,SHORT,1410,0.0,-0.0939,0.0,0.0,0.004505271
2013-09-20 00:00:00+00,SHORT,3521,0.0,-0.088,0.0,0.0,-0.005778725
2013-09-20 00:00:00+00,SHORT,1678,0.0,-0.0852,0.0,0.0,-0.012858029
2013-09-20 00:00:00+00,SHORT,1699,0.48960938334311266,-0.0886,0.0,0.0,-0.00872109
2013-09-20 00:00:00+00,SHORT,1840,0.4506483242237467,-0.093,0.0,0.0,-0.010612886
2013-09-20 00:00:00+00,SHORT,3890,0.4711281286011011,-0.0933,0.0,0.0,6.1230146E-4
2013-09-20 00:00:00+00,SHORT,3973,0.0,-0.0912,0.0,0.0,-0.0015826146
2013-09-23 00:00:00+00,SHORT,1,0.28881553347584055,-0.0922,0.0,0.0,7.718541E-4
2013-09-23 00:00:00+00,SHORT,2863,0.45516270964406264,-0.0873,0.0,0.0,-0.009304812
2013-09-23 00:00:00+00,SHORT,1160,0.0,-0.0934,0.0,0.0,-0.0105338935
2013-09-23 00:00:00+00,SHORT,3522,0.3609350990349157,-0.0916,0.0,0.0,-0.007519162
2013-09-23 00:00:00+00,SHORT,3890,0.36634151729451364,-0.0934,0.0,0.0,-0.00967199
2013-09-23 00:00:00+00,SHORT,3907,0.5166399194512455,-0.0895,0.0,0.0,-0.009117051
2013-09-23 00:00:00+00,SHORT,3973,0.0,-0.0913,0.0,0.0,-0.012261583
2013-09-24 00:00:00+00,SHORT,1,0.17286851495087824,-0.0921,0.0,0.0,-0.009549133
2013-09-24 00:00:00+00,SHORT,237,0.0,-0.0918,0.0,0.0,-0.007882285
2013-09-24 00:00:00+00,SHORT,3838,0.0,-0.092,0.0,0.0,-0.0049681193
2013-09-24 00:00:00+00,SHORT,3907,0.4564587346816265,-0.0895,0.0,0.0,-0.011022453
2013-09-26 00:00:00+00,SHORT,1191,0.7059710356203355,-0.0921,0.0,0.0,-0.0052383607
2013-09-26 00:00:00+00,SHORT,3754,0.5876372557530694,-0.0956,0.0,0.0,-0.0070379274
2013-09-27 00:00:00+00,SHORT,2659,0.11226344071532188,-0.0913,0.0,0.0,0.012380209
2013-09-27 00:00:00+00,SHORT,4074,0.0,-0.0913,0.0,0.0,0.009435413
2013-10-01 00:00:00+00,SHORT,2211,0.2735872005561551,-0.1285,0.0,0.0,-0.0055483193
2013-10-01 00:00:00+00,SHORT,2261,0.8147542992562213,-0.1273,0.0,0.0,0.009374289
2013-10-01 00:00:00+00,SHORT,259,0.48199176756194073,-0.1292,0.0,0.0,-0.001633408
2013-10-02 00:00:00+00,SHORT,1383,0.7635669283500636,-0.124,0.0,0.0,-0.0046727452
2013-10-03 00:00:00+00,SHORT,522,0.0,-0.1188,0.0,0.0,-0.0067512165
2013-10-04 00:00:00+00,SHORT,4164,0.2581208405441449,-0.1277,0.0,0.0,-0.009172555
2013-10-04 00:00:00+00,SHORT,522,0.10942354616144598,-0.1187,0.0,0.0,-0.0030044701
2013-10-04 00:00:00+00,SHORT,2640,0.0,-0.1239,0.0,0.0,-0.0067449007
2013-10-04 00:00:00+00,SHORT,1383,0.599100724348146,-0.124,0.0,0.0,-0.006593557
2013-10-04 00:00:00+00,SHORT,3828,0.015378277235040249,-0.1291,0.0,0.0,-0.009850536
2013-10-07 00:00:00+00,SHORT,2567,0.0,-0.1274,0.0,0.0,-0.0040911497
2013-10-10 00:00:00+00,SHORT,2617,0.0,-0.1271,0.0,0.0,-0.012428212
2013-10-10 00:00:00+00,SHORT,2659,0.0,-0.1271,0.0,0.0,-0.008665765
2013-10-10 00:00:00+00,SHORT,2760,0.768097913832611,-0.1247,0.0,0.0,0.010225816
2013-10-10 00:00:00+00,SHORT,857,0.0,-0.1289,0.0,0.0,0.0023132844
2013-10-10 00:00:00+00,SHORT,3903,0.0,-0.1296,0.0,0.0,-0.0123688225
2013-10-11 00:00:00+00,SHORT,2617,0.0,-0.1267,0.0,0.0,-0.009952497
2013-10-11 00:00:00+00,SHORT,2659,0.0,-0.1266,0.0,0.0,-0.012132454
2013-10-11 00:00:00+00,SHORT,4049,0.0,-0.1214,0.0,0.0,-0.012317859
2013-10-14 00:00:00+00,SHORT,2050,0.2760862836905177,-0.1251,0.0,0.0,0.013763538
2013-10-16 00:00:00+00,SHORT,457,0.0,-0.1292,0.0,0.0,-0.0015900227
2013-10-16 00:00:00+00,SHORT,2536,0.0,-0.1282,0.0,0.0,-0.0011703876
2013-10-16 00:00:00+00,SHORT,791,0.0,-0.1294,0.0,0.0,0.0049186465
2013-10-16 00:00:00+00,SHORT,3283,0.25431056133382646,-0.1208,0.0,0.0,0.0028533242
2013-10-16 00:00:00+00,SHORT,1250,0.06359393940012387,-0.1298,0.0,0.0,-0.005792943
2013-10-16 00:00:00+00,SHORT,1615,0.4154158642688816,-0.1299,0.0,0.0,-0.0085198395
2013-10-16 00:00:00+00,SHORT,1633,0.0,-0.1279,0.0,0.0,-0.005907573
2013-10-16 00:00:00+00,SHORT,3903,0.4081094809139098,-0.1295,0.0,0.0,0.001470413
2013-10-16 00:00:00+00,SHORT,4089,0.0,-0.1213,0.0,0.0,-0.007603267
2013-10-17 00:00:00+00,SHORT,610,0.7641320855704815,-0.1256,0.0,0.0,0.0028656512
2013-10-17 00:00:00+00,SHORT,1633,0.0,-0.1263,0.0,0.0,-0.0024497192
2013-10-18 00:00:00+00,SHORT,1,0.0,-0.1263,0.0,0.0,0.0017452161
2013-10-18 00:00:00+00,SHORT,2426,1.0,-0.1038,0.0,0.0,0.015835417
2013-10-18 00:00:00+00,SHORT,3649,0.0,-0.0867,0.0,0.0,-0.0014886757
2013-10-21 00:00:00+00,SHORT,2105,0.5114594862794821,-0.1302,0.0,0.0,-0.0038785792
2013-10-21 00:00:00+00,SHORT,374,0.49988313064579715,-0.1242,0.0,0.0,0.019669874
2013-10-21 00:00:00+00,SHORT,2440,0.4264279039872337,-0.1288,0.0,0.0,-0.00935233
2013-10-21 00:00:00+00,SHORT,2742,0.24035081316327583,-0.1271,0.0,0.0,-0.001918719
2013-10-21 00:00:00+00,SHORT,780,0.0,-0.119,0.0,0.0,0.0026966801
2013-10-21 00:00:00+00,SHORT,3216,0.42608666512492027,-0.1267,0.0,0.0,-0.0028959387
2013-10-22 00:00:00+00,SHORT,19,0.8499925674201997,-0.1258,0.0,0.0,0.0031112481
2013-10-22 00:00:00+00,SHORT,374,0.48299572113586536,-0.1247,0.0,0.0,0.003805134
2013-10-22 00:00:00+00,SHORT,2619,1.0,-0.1284,0.0,0.0,-0.011618708
2013-10-22 00:00:00+00,SHORT,638,0.33739401393359375,-0.1241,0.0,0.0,0.0028312444
2013-10-22 00:00:00+00,SHORT,845,0.6039285688779926,-0.1289,0.0,0.0,0.0034136735
2013-10-22 00:00:00+00,SHORT,1173,0.4643390396655741,-0.1279,0.0,0.0,0.005584937
2013-10-22 00:00:00+00,SHORT,3573,0.5937589062303674,-0.1307,0.0,0.0,-0.005334808
2013-10-22 00:00:00+00,SHORT,3815,0.7100958572423453,-0.1269,0.0,0.0,-0.008001058
2013-10-22 00:00:00+00,SHORT,1770,0.26475242563467266,-0.1278,0.0,0.0,-0.010227179
2013-10-24 00:00:00+00,SHORT,631,0.22866094890027103,-0.1279,0.0,0.0,-0.010501752
2013-10-24 00:00:00+00,SHORT,845,0.4163945425846835,-0.1279,0.0,0.0,-0.004657132
2013-10-24 00:00:00+00,SHORT,3693,0.8121123571438282,-0.1275,0.0,0.0,0.009338477
2013-10-24 00:00:00+00,SHORT,3815,0.5498604107830141,-0.1259,0.0,0.0,-0.011461207
2013-10-25 00:00:00+00,SHORT,2139,1.0,-0.1254,0.0,0.0,-0.0015506954
2013-10-25 00:00:00+00,SHORT,2665,0.7676019031881722,-0.1268,0.0,0.0,-1.453822E-4
2013-10-25 00:00:00+00,SHORT,3693,0.7726116239259558,-0.1268,0.0,0.0,-0.010979154
2013-10-25 00:00:00+00,SHORT,3702,0.3758444791439623,-0.1267,0.0,0.0,-0.005315615
2013-10-25 00:00:00+00,SHORT,2004,0.0,-0.1282,0.0,0.0,-0.009379612
2013-10-28 00:00:00+00,SHORT,1473,0.0,-0.1236,0.0,0.0,-0.008827924
2013-10-29 00:00:00+00,SHORT,2041,1.0,-0.1278,0.0,0.0,-0.0036921294
2013-10-30 00:00:00+00,SHORT,3420,0.4635497016023754,-0.1291,0.0,0.0,-0.008493575
2013-10-30 00:00:00+00,SHORT,1631,0.0,-0.1162,0.0,0.0,-0.009747527
2013-10-31 00:00:00+00,SHORT,2932,0.8788896842227754,-0.1294,0.0,0.0,-0.0033913117
2013-10-31 00:00:00+00,SHORT,1762,0.45592933940044905,-0.1304,0.0,0.0,-0.0077700038
2013-11-04 00:00:00+00,SHORT,3645,0.0,-0.1308,0.0,0.0,0.010526698
2013-11-05 00:00:00+00,SHORT,3793,0.6323264016466215,-0.1141,0.0,0.0,0.005213546
2013-11-06 00:00:00+00,SHORT,780,0.0,-0.1192,0.0,0.0,0.0015272548
2013-11-06 00:00:00+00,SHORT,3645,0.0,-0.1298,0.0,0.0,-0.0029272395
2013-11-06 00:00:00+00,SHORT,3947,0.826472390094012,-0.128,0.0,0.0,-0.004673609
2013-11-11 00:00:00+00,SHORT,2731,0.29379153529873897,-0.1282,0.0,0.0,-0.008797867
2013-11-13 00:00:00+00,SHORT,443,0.6922393219563664,-0.1306,0.0,0.0,-0.01084676
2013-11-14 00:00:00+00,SHORT,2742,0.2729462770760246,-0.1338,0.0,0.0,-0.0049484307
2013-11-14 00:00:00+00,SHORT,3645,0.0,-0.1372,0.0,0.0,-0.011610057
2013-11-15 00:00:00+00,SHORT,2291,1.0,-0.1358,0.0,0.0,-0.0049635395
2013-11-15 00:00:00+00,SHORT,2742,0.21817144400503596,-0.1332,0.0,0.0,-0.011988374
2013-11-15 00:00:00+00,SHORT,3216,0.0,-0.1328,0.0,0.0,-0.011749422
2013-11-15 00:00:00+00,SHORT,3645,0.0,-0.1366,0.0,0.0,-0.009023296
2013-11-18 00:00:00+00,SHORT,323,1.0,-0.1377,0.0,0.0,0.023920167
2013-11-18 00:00:00+00,SHORT,411,0.2680155114351137,-0.1357,0.0,0.0,7.2021496E-5
2013-11-18 00:00:00+00,SHORT,3275,0.46962039531165467,-0.1349,0.0,0.0,-0.00931179
2013-11-18 00:00:00+00,SHORT,3645,0.0,-0.137,0.0,0.0,-0.011641109
2013-11-18 00:00:00+00,SHORT,1615,0.49292380962541665,-0.1373,0.0,0.0,-0.0012931166
2013-11-19 00:00:00+00,SHORT,323,0.6951551465436634,-0.1377,0.0,0.0,-0.0124367885
2013-11-19 00:00:00+00,SHORT,411,0.1655333783741155,-0.1358,0.0,0.0,-0.0059782434
2013-11-19 00:00:00+00,SHORT,3275,0.40309761289679896,-0.1349,0.0,0.0,-0.0117523
2013-11-20 00:00:00+00,SHORT,3275,0.3529795618980674,-0.1352,0.0,0.0,-0.011694652
2013-11-21 00:00:00+00,SHORT,870,0.3262973195814822,-0.1351,0.0,0.0,0.008895108
2013-11-21 00:00:00+00,SHORT,1985,0.26883513290331973,-0.134,0.0,0.0,0.010883928
2013-11-22 00:00:00+00,SHORT,610,0.0,-0.1342,0.0,0.0,-0.009173891
2013-11-22 00:00:00+00,SHORT,2896,0.3744882276965029,-0.1331,0.0,0.0,0.0050667133
2013-11-22 00:00:00+00,SHORT,870,0.3117360149243019,-0.1353,0.0,0.0,-0.009272401
2013-11-22 00:00:00+00,SHORT,1328,0.0,-0.1375,0.0,0.0,0.014588454
2013-11-25 00:00:00+00,SHORT,2116,0.11600127508506175,-0.1386,0.0,0.0,-0.002329421
2013-11-25 00:00:00+00,SHORT,2262,0.30812975252517893,-0.1342,0.0,0.0,-0.0038323586
2013-11-25 00:00:00+00,SHORT,2391,1.0,-0.1327,0.0,0.0,0.0010735682
2013-11-25 00:00:00+00,SHORT,862,0.6333690955445088,-0.1309,0.0,0.0,-0.0019100592
2013-11-25 00:00:00+00,SHORT,1328,0.0,-0.1379,0.0,0.0,3.003926E-4
2013-11-25 00:00:00+00,SHORT,1803,0.5259438649021472,-0.1386,0.0,0.0,-0.0014718776
2013-11-25 00:00:00+00,SHORT,3862,0.0,-0.138,0.0,0.0,0.014447248
2013-11-26 00:00:00+00,SHORT,19,0.7272727272727273,-0.1315,0.0,0.0,-0.009484404
2013-11-26 00:00:00+00,SHORT,73,0.0,-0.1324,0.0,0.0,-0.009455125
2013-11-26 00:00:00+00,SHORT,2391,0.9473684210526316,-0.132,0.0,0.0,-0.0061777225
2013-11-26 00:00:00+00,SHORT,1770,0.34514872866480584,-0.1334,0.0,0.0,-0.0020838368
2013-11-27 00:00:00+00,SHORT,219,0.3294108446778715,-0.1359,0.0,0.0,-0.009137932
2013-11-27 00:00:00+00,SHORT,2327,0.0,-0.1349,0.0,0.0,0.003105228
2013-11-27 00:00:00+00,SHORT,3831,0.5451511214161964,-0.1351,0.0,0.0,-0.009608842
2013-11-29 00:00:00+00,SHORT,219,0.2974294799458007,-0.1367,0.0,0.0,-0.0124776615
2013-11-29 00:00:00+00,SHORT,2391,0.8421052631578947,-0.1313,0.0,0.0,-0.012672766
2013-11-29 00:00:00+00,SHORT,2396,0.0,-0.1364,0.0,0.0,-0.0019514239
2013-11-29 00:00:00+00,SHORT,440,0.0,-0.1313,0.0,0.0,0.0057955147
2013-11-29 00:00:00+00,SHORT,457,0.0,-0.1355,0.0,0.0,0.025094394
2013-11-29 00:00:00+00,SHORT,862,0.534840769417009,-0.1295,0.0,0.0,-0.00811583
2013-11-29 00:00:00+00,SHORT,2972,0.2972943972035126,-0.1341,0.0,0.0,-0.01059026
2013-11-29 00:00:00+00,SHORT,3330,0.18230510202858347,-0.1319,0.0,0.0,-0.0012517289
2013-11-29 00:00:00+00,SHORT,3811,0.20919696342556493,-0.1347,0.0,0.0,-0.009120136
2013-11-29 00:00:00+00,SHORT,3841,0.30670122870523114,-0.1365,0.0,0.0,-0.008100541
2013-11-29 00:00:00+00,SHORT,3868,0.0,-0.1323,0.0,0.0,-8.3661394E-4
2013-11-29 00:00:00+00,SHORT,4074,0.0,-0.1324,0.0,0.0,-0.005772151
2013-12-02 00:00:00+00,SHORT,2323,0.8443219410663182,-0.1248,0.0,0.0,-0.0016015407
2013-12-02 00:00:00+00,SHORT,457,0.08003237445698848,-0.1365,0.0,0.0,0.0027281088
2013-12-02 00:00:00+00,SHORT,2550,0.2134911052918436,-0.137,0.0,0.0,-0.0075600026
2013-12-02 00:00:00+00,SHORT,2983,0.795674806934914,-0.1362,0.0,0.0,-0.012629466
2013-12-02 00:00:00+00,SHORT,3607,0.16677767650941563,-0.1322,0.0,0.0,-0.005279467
2013-12-02 00:00:00+00,SHORT,1867,0.23277241496818077,-0.1371,0.0,0.0,-0.008404957
2013-12-03 00:00:00+00,SHORT,2323,0.8294957450090285,-0.1251,0.0,0.0,-0.004607137
2013-12-03 00:00:00+00,SHORT,309,0.7851669355123712,-0.1245,0.0,0.0,-0.012708269
2013-12-03 00:00:00+00,SHORT,457,0.0,-0.1369,0.0,0.0,-0.011513397
2013-12-04 00:00:00+00,SHORT,2543,0.6407906397739838,-0.1313,0.0,0.0,0.0040182476
2013-12-04 00:00:00+00,SHORT,3652,0.0,-0.1352,0.0,0.0,-0.007272881
2013-12-05 00:00:00+00,SHORT,753,0.21169847359763808,-0.1344,0.0,0.0,0.017893558
2013-12-05 00:00:00+00,SHORT,1297,0.0,-0.133,0.0,0.0,0.0012383853
2013-12-06 00:00:00+00,SHORT,2543,0.543494785370976,-0.132,0.0,0.0,-0.012248535
2013-12-06 00:00:00+00,SHORT,2770,0.0,-0.1359,0.0,0.0,0.001808951
2013-12-06 00:00:00+00,SHORT,753,0.2104968513583268,-0.1343,0.0,0.0,-0.0024517574
2013-12-09 00:00:00+00,SHORT,2085,0.0,-0.135,0.0,0.0,-0.0016294254
2013-12-09 00:00:00+00,SHORT,2543,0.5250429917108099,-0.1314,0.0,0.0,-0.0064567407
2013-12-09 00:00:00+00,SHORT,2567,0.11045471769118205,-0.1352,0.0,0.0,0.0017199342
2013-12-09 00:00:00+00,SHORT,2863,0.0,-0.1305,0.0,0.0,7.5861695E-4
2013-12-09 00:00:00+00,SHORT,1762,0.5386430112188966,-0.1387,0.0,0.0,0.023113614
2013-12-09 00:00:00+00,SHORT,1919,0.789296216492059,-0.1373,0.0,0.0,0.027707055
2013-12-10 00:00:00+00,SHORT,2567,0.0,-0.1361,0.0,0.0,-0.012102042
2013-12-10 00:00:00+00,SHORT,2716,0.0,-0.1359,0.0,0.0,-0.0074487375
2013-12-10 00:00:00+00,SHORT,2760,0.0,-0.1336,0.0,0.0,-7.16941E-4
2013-12-10 00:00:00+00,SHORT,1762,0.7377141552224227,-0.1397,0.0,0.0,0.0010237168
2013-12-10 00:00:00+00,SHORT,1897,0.4022756277779495,-0.1398,0.0,0.0,-0.010241671
2013-12-19 00:00:00+00,SHORT,1615,0.7954099114081326,-0.1389,0.0,0.0,0.010480224
2013-12-23 00:00:00+00,SHORT,2665,0.0,-0.1229,0.0,0.0,-0.008830725
2013-12-23 00:00:00+00,SHORT,1191,0.16846245514261432,-0.1363,0.0,0.0,0.0035813728
2013-12-23 00:00:00+00,SHORT,1328,0.0,-0.1388,0.0,0.0,0.011171831
2013-12-24 00:00:00+00,SHORT,1191,0.2861832258722224,-0.1366,0.0,0.0,-0.00556299
2013-12-26 00:00:00+00,SHORT,522,0.2638953922199557,-0.1279,0.0,0.0,-0.007120062
2013-12-27 00:00:00+00,SHORT,309,0.5374156675144117,-0.126,0.0,0.0,-0.011603703
2013-12-27 00:00:00+00,SHORT,1011,0.49266575710681715,-0.1385,0.0,0.0,-0.006492732
2013-12-30 00:00:00+00,SHORT,1011,0.4844423907928672,-0.139,0.0,0.0,-0.0123963235
2013-12-30 00:00:00+00,SHORT,3236,0.047668415447715426,-0.1384,0.0,0.0,0.005238203
2013-12-30 00:00:00+00,SHORT,3646,1.0,-0.1383,0.0,0.0,-0.0048115724
2014-01-02 00:00:00+00,SHORT,3357,0.0,-0.1099,0.0,0.0,-0.0048131235
2014-01-02 00:00:00+00,SHORT,1404,0.5987101737272759,-0.1161,0.0,0.0,-0.012653619
2014-01-02 00:00:00+00,SHORT,3702,0.0,-0.1162,0.0,0.0,-0.009645505
2014-01-06 00:00:00+00,SHORT,2703,0.39286386673947854,-0.1183,0.0,0.0,-0.009191446
2014-01-07 00:00:00+00,SHORT,2690,0.3838390390274188,-0.1168,0.0,0.0,-0.003932063
2014-01-08 00:00:00+00,SHORT,2567,0.0,-0.1166,0.0,0.0,0.008880617
2014-01-09 00:00:00+00,SHORT,2513,0.21851677301515135,-0.1194,0.0,0.0,-0.007652869
2014-01-09 00:00:00+00,SHORT,652,0.39913198461375565,-0.1149,0.0,0.0,0.0035962895
2014-01-09 00:00:00+00,SHORT,4073,0.0,-0.1183,0.0,0.0,0.021895941
2014-01-10 00:00:00+00,SHORT,2116,0.4960321947884861,-0.12,0.0,0.0,-8.914684E-4
2014-01-10 00:00:00+00,SHORT,2175,0.42857259956538607,-0.1185,0.0,0.0,-0.007610326
2014-01-10 00:00:00+00,SHORT,160,0.1225570032508043,-0.1185,0.0,0.0,-0.009657339
2014-01-10 00:00:00+00,SHORT,2567,0.0,-0.1166,0.0,0.0,-0.0076462543
2014-01-10 00:00:00+00,SHORT,576,0.12166519700298016,-0.1195,0.0,0.0,-0.011763712
2014-01-10 00:00:00+00,SHORT,652,0.3194677003607623,-0.115,0.0,0.0,-0.010136328
2014-01-10 00:00:00+00,SHORT,2747,0.0,-0.1174,0.0,0.0,0.0015686661
2014-01-10 00:00:00+00,SHORT,3645,0.37242339334582886,-0.119,0.0,0.0,-0.011524946
2014-01-10 00:00:00+00,SHORT,3861,0.0,-0.1129,0.0,0.0,1.4673364E-4
2014-01-10 00:00:00+00,SHORT,1816,0.37625232519440144,-0.1138,0.0,0.0,-0.0070600132
2014-01-13 00:00:00+00,SHORT,2349,0.29132333955369416,-0.1181,0.0,0.0,-0.0067723277
2014-01-13 00:00:00+00,SHORT,3841,0.6535421589040706,-0.1194,0.0,0.0,0.002018838
2014-01-14 00:00:00+00,SHORT,160,0.07113603391931324,-0.1184,0.0,0.0,-0.011937098
2014-01-14 00:00:00+00,SHORT,2349,0.17109081180870334,-0.1182,0.0,0.0,-0.0045659095
2014-01-14 00:00:00+00,SHORT,3612,0.1941403501055116,-0.1142,0.0,0.0,0.005095852
2014-01-14 00:00:00+00,SHORT,3645,0.22843684634029304,-0.1189,0.0,0.0,-0.00491396
2014-01-14 00:00:00+00,SHORT,3652,0.12984766338179898,-0.1151,0.0,0.0,-3.2619562E-4
2014-01-14 00:00:00+00,SHORT,3841,0.7184195755747417,-0.1195,0.0,0.0,-0.0022933802
2014-01-15 00:00:00+00,SHORT,4223,0.3217456155377852,-0.1121,0.0,0.0,-0.004005948
2014-01-15 00:00:00+00,SHORT,183,0.0,-0.1142,0.0,0.0,0.0011132463
2014-01-15 00:00:00+00,SHORT,2270,0.4461063578755148,-0.1176,0.0,0.0,-0.0031015752
2014-01-15 00:00:00+00,SHORT,2343,0.35233247643175536,-0.1063,0.0,0.0,-0.0064099343
2014-01-15 00:00:00+00,SHORT,2349,0.16308279256977884,-0.1184,0.0,0.0,-0.009363512
2014-01-15 00:00:00+00,SHORT,323,0.17061222387766664,-0.12,0.0,0.0,0.0063398643
2014-01-15 00:00:00+00,SHORT,440,0.5453607264697231,-0.1115,0.0,0.0,0.012202226
2014-01-15 00:00:00+00,SHORT,457,0.7142589492345074,-0.1201,0.0,0.0,-0.008921832
2014-01-15 00:00:00+00,SHORT,2508,0.265459970991197,-0.1125,0.0,0.0,0.011296015
2014-01-15 00:00:00+00,SHORT,652,0.2692668319969597,-0.1151,0.0,0.0,-0.011304544
2014-01-15 00:00:00+00,SHORT,2760,0.7054663139862872,-0.1104,0.0,0.0,-0.0056999023
2014-01-15 00:00:00+00,SHORT,974,0.5704684591675637,-0.1148,0.0,0.0,0.0038515993
2014-01-15 00:00:00+00,SHORT,1051,0.4126628374430178,-0.1147,0.0,0.0,0.021764897
2014-01-15 00:00:00+00,SHORT,1280,0.0,-0.1136,0.0,0.0,-0.007143765
2014-01-15 00:00:00+00,SHORT,3330,0.42748180429316673,-0.1137,0.0,0.0,-0.005325208
2014-01-15 00:00:00+00,SHORT,3629,0.26725337926918585,-0.1176,0.0,0.0,0.00425266
2014-01-15 00:00:00+00,SHORT,3645,0.2170701256297497,-0.1191,0.0,0.0,-0.0036611517
2014-01-15 00:00:00+00,SHORT,3841,0.6072288229716115,-0.1197,0.0,0.0,-0.0088861855
2014-01-15 00:00:00+00,SHORT,1967,0.3220324993499691,-0.1105,0.0,0.0,-0.008597808
2014-01-15 00:00:00+00,SHORT,1985,0.6302712980070829,-0.1148,0.0,0.0,0.0064886096
2014-01-16 00:00:00+00,SHORT,4223,0.27410273541651015,-0.1118,0.0,0.0,-0.012444865
2014-01-16 00:00:00+00,SHORT,2340,0.0,-0.1175,0.0,0.0,-0.0016773172
2014-01-16 00:00:00+00,SHORT,2349,0.272660313434509,-0.1178,0.0,0.0,-0.010709021
2014-01-16 00:00:00+00,SHORT,2408,1.0,-0.1158,0.0,0.0,-0.0037333537
