time,side,ticker_id,mv_up_composite_labels,ev_ebitda_sector_relative_df085,accel_volume_5_df025,dist_lower_bb_50_2.0_df055
2010-11-30 00:00:00+00,LONG,3831,1.0,0.4344,0.87876207,0.010495447
2010-12-07 00:00:00+00,LONG,2437,0.0,0.6207,0.3862523,0.020579744
2010-12-15 00:00:00+00,LONG,1288,0.0,1.2293,0.6561643,0.004066647
2010-12-20 00:00:00+00,LONG,3994,1.0,0.3378,-0.16520336,0.0023889653
2010-12-21 00:00:00+00,LONG,3273,0.1560851751920754,1.294,-0.047826212,0.015011258
2010-12-22 00:00:00+00,LONG,3273,0.13595852463594627,1.2818,0.34243724,0.005237945
2010-12-31 00:00:00+00,LONG,502,0.813953488372093,0.278,0.6022971,0.0065839845
2011-01-07 00:00:00+00,LONG,2349,0.0,0.2249,-0.7673805,0.018740086
2011-01-07 00:00:00+00,LONG,1191,1.0,0.232,0.8711955,0.004779402
2011-01-11 00:00:00+00,LONG,3040,0.9777777777777777,1.4958,-0.37537587,0.014115885
2011-01-20 00:00:00+00,LONG,3614,1.0,0.6365,-0.3404349,0.00695841
2011-01-21 00:00:00+00,LONG,1790,0.962962962962963,1.2903,0.073301,0.0070733703
2011-01-24 00:00:00+00,LONG,1790,0.9259259259259259,1.2727,-0.43402562,0.015168768
2011-01-31 00:00:00+00,LONG,2499,1.0,1.5786,0.6655993,0.0050047887
2011-02-23 00:00:00+00,LONG,3828,0.325363980013957,0.0539,0.03931112,0.010190039
2011-02-24 00:00:00+00,LONG,3828,0.23862590559698793,0.0534,0.045780767,0.012255312
2011-03-01 00:00:00+00,LONG,3828,0.9322033898305084,0.0312,0.41618046,0.011926437
2011-03-02 00:00:00+00,LONG,3430,0.4114360205204178,1.0601,-0.004166836,0.015606025
2011-03-02 00:00:00+00,LONG,3828,0.9152542372881356,0.0309,-0.60100514,0.007684756
2011-03-07 00:00:00+00,LONG,1205,0.6548710349815738,0.7819,0.13828428,0.005646788
2011-03-10 00:00:00+00,LONG,2297,0.0,0.111,0.4810365,0.024915949
2011-03-10 00:00:00+00,LONG,1288,0.0,0.9339,0.9263087,0.0049008927
2011-03-10 00:00:00+00,LONG,1404,0.43984508918792903,0.2398,-0.0041566226,0.015667373
2011-03-11 00:00:00+00,LONG,580,0.0,0.4245,0.11398007,0.0042644762
2011-03-11 00:00:00+00,LONG,1667,0.0,1.0604,-0.15038137,0.017981797
2011-03-14 00:00:00+00,LONG,1667,0.3407510148648156,1.051,-0.16364257,0.013917501
2011-03-15 00:00:00+00,LONG,2716,0.5628360356070712,0.4992,0.9685004,0.020997295
2011-03-15 00:00:00+00,LONG,1667,0.570951653820671,1.0582,0.7405841,0.012932986
2011-03-15 00:00:00+00,LONG,1908,0.6401202869770115,0.7901,-0.8492063,0.009245284
2011-03-16 00:00:00+00,LONG,68,1.0,0.2718,-0.3551459,0.010758595
2011-03-16 00:00:00+00,LONG,76,0.0,0.8507,0.15832265,0.0055344705
2011-03-16 00:00:00+00,LONG,4224,0.7116226816213732,0.3591,0.8806714,0.004995835
2011-03-16 00:00:00+00,LONG,142,1.0,0.4873,-0.30420616,0.017366134
2011-03-16 00:00:00+00,LONG,234,0.32573449474378036,0.6092,0.9739149,0.0021445302
2011-03-16 00:00:00+00,LONG,245,0.49181174404405786,0.5216,0.15693693,0.007022308
2011-03-16 00:00:00+00,LONG,2619,0.37734215232808976,0.3223,0.13831376,0.02490195
2011-03-16 00:00:00+00,LONG,622,0.48215802901676724,1.2128,0.29603538,0.004965386
2011-03-16 00:00:00+00,LONG,739,0.8846153846153846,0.5535,-0.76268405,0.0036553803
2011-03-16 00:00:00+00,LONG,2898,0.0,0.8417,0.66801894,0.0114978235
2011-03-16 00:00:00+00,LONG,2979,1.0,1.08,0.66881704,0.015961109
2011-03-16 00:00:00+00,LONG,3114,0.30099658567440185,0.7159,0.5016466,0.025889542
2011-03-16 00:00:00+00,LONG,3310,0.23562257734431705,0.0467,0.07142398,0.03153848
2011-03-16 00:00:00+00,LONG,3556,0.9714285714285714,0.9681,0.47060075,0.004320845
2011-03-16 00:00:00+00,LONG,3695,0.574233426360941,0.4213,0.38412794,0.044960987
2011-03-16 00:00:00+00,LONG,3815,0.22276509201171896,0.7252,0.296165,0.017820297
2011-03-16 00:00:00+00,LONG,3890,1.0,0.5562,-0.39794654,0.0023026236
2011-03-17 00:00:00+00,LONG,76,0.0,0.8154,-0.5504562,0.0033034964
2011-03-17 00:00:00+00,LONG,2125,0.47899220263096076,0.42,-0.8708266,0.0110115735
2011-03-17 00:00:00+00,LONG,2330,0.747511051169593,1.1746,-0.81038,0.04358436
2011-03-17 00:00:00+00,LONG,2619,0.567283115208078,0.3219,-0.16057162,0.01072133
2011-03-17 00:00:00+00,LONG,3310,0.22063291749175082,0.0467,-0.09831393,0.02351647
2011-03-17 00:00:00+00,LONG,1667,0.5097628002752097,1.0581,0.39748105,0.009366799
2011-03-18 00:00:00+00,LONG,2330,0.9302325581395349,1.1549,-0.062348522,0.050594103
2011-03-18 00:00:00+00,LONG,2619,0.3018822659775219,0.3205,0.66807526,0.0035193139
2011-03-18 00:00:00+00,LONG,580,0.5914089814889606,0.3988,0.087788954,0.01275623
2011-03-18 00:00:00+00,LONG,3114,0.210045631724296,0.6798,0.44713008,0.016150346
2011-03-18 00:00:00+00,LONG,3695,0.3600784118794179,0.4077,0.43246,0.008385302
2011-03-18 00:00:00+00,LONG,1667,0.27291990542568306,1.0525,0.20088564,0.0068069333
2011-03-21 00:00:00+00,LONG,580,0.5115914202425913,0.3889,0.57551235,0.0038195061
2011-03-22 00:00:00+00,LONG,2518,0.9375,0.6533,0.060041074,0.003694398
2011-03-22 00:00:00+00,LONG,580,0.4803382579004048,0.3933,-0.04161776,0.003352928
2011-03-22 00:00:00+00,LONG,1423,1.0,0.8034,-0.06478516,0.0028921538
2011-03-23 00:00:00+00,LONG,64,0.0,0.4018,0.4753505,0.0073020062
2011-03-28 00:00:00+00,LONG,2659,0.39518944805333134,0.9203,0.39279136,0.012190115
2011-04-04 00:00:00+00,LONG,1985,0.3608693834402938,0.1987,0.29494002,0.008858894
2011-04-08 00:00:00+00,LONG,2665,0.0,0.9197,-0.083455555,0.00520727
2011-04-12 00:00:00+00,LONG,2665,0.0,0.921,0.07974758,0.0035668374
2011-04-12 00:00:00+00,LONG,1534,0.0,1.4577,0.5322686,0.010647347
2011-05-04 00:00:00+00,LONG,1673,0.0,0.4061,0.2328466,0.0024544839
2011-05-05 00:00:00+00,LONG,3436,0.0,0.6231,0.5226864,0.02086146
2011-05-05 00:00:00+00,LONG,1673,0.0,0.4069,0.3102193,0.021431554
2011-05-06 00:00:00+00,LONG,4016,0.0,0.0987,0.15068376,0.0024827765
2011-05-13 00:00:00+00,LONG,2125,0.4785342966907197,0.886,0.012893526,0.0055056075
2011-05-17 00:00:00+00,LONG,2690,1.0,0.6603,0.30467662,0.02866716
2011-05-17 00:00:00+00,LONG,1004,0.0,0.5296,-0.34475136,0.004767157
2011-05-17 00:00:00+00,LONG,1288,0.0,1.1283,0.6828131,0.0065307524
2011-06-01 00:00:00+00,LONG,4059,0.0,0.1138,0.40019357,0.0020998542
2011-06-02 00:00:00+00,LONG,4059,0.0,0.1134,-0.69445354,0.003050886
2011-06-03 00:00:00+00,LONG,1260,0.0,0.0297,0.27110323,0.005276152
2011-06-03 00:00:00+00,LONG,4059,0.0,0.1127,0.1763831,0.014424634
2011-06-06 00:00:00+00,LONG,710,0.0,0.7357,-0.49106964,0.004532891
2011-06-08 00:00:00+00,LONG,64,0.0,0.1931,0.16310674,0.0068302997
2011-06-08 00:00:00+00,LONG,3973,1.0,1.0695,0.06520296,0.016290635
2011-06-09 00:00:00+00,LONG,2761,0.0,0.3087,-0.80728614,0.04531229
2011-06-10 00:00:00+00,LONG,4107,0.0,0.9306,-0.8512731,0.040010445
2011-06-10 00:00:00+00,LONG,2095,0.5495041790192975,0.6819,0.11170072,0.014224177
2011-06-10 00:00:00+00,LONG,2778,0.0,0.7162,0.47189674,0.03756519
2011-06-10 00:00:00+00,LONG,1330,0.0,0.0345,0.07578411,0.024900312
2011-06-10 00:00:00+00,LONG,1383,0.4538113755998016,0.0461,-0.08510149,0.0038627472
2011-06-10 00:00:00+00,LONG,1684,1.0,0.8341,0.5651976,0.017163921
2011-06-10 00:00:00+00,LONG,3912,0.0,0.0324,-0.00955681,0.022721013
2011-06-10 00:00:00+00,LONG,3973,0.9473684210526316,1.078,0.023578415,0.007899658
2011-06-13 00:00:00+00,LONG,4107,0.0,0.9346,0.30903876,0.022029335
2011-06-13 00:00:00+00,LONG,444,0.0,0.5964,-0.4599391,0.0035750924
2011-06-13 00:00:00+00,LONG,643,0.0,0.9482,-0.48971915,0.03462289
2011-06-13 00:00:00+00,LONG,2761,0.0,0.3168,-0.044921894,0.022402318
2011-06-13 00:00:00+00,LONG,2778,0.0,0.7158,-0.4931909,0.028772108
2011-06-13 00:00:00+00,LONG,2936,0.0,0.0331,-0.88188994,0.018161837
2011-06-13 00:00:00+00,LONG,3355,0.701192890785518,1.056,-0.10207764,0.005102991
2011-06-13 00:00:00+00,LONG,1330,0.0,0.0347,-0.3142771,0.007639671
2011-06-13 00:00:00+00,LONG,3501,0.0,0.0263,-0.2932384,0.019541802
2011-06-13 00:00:00+00,LONG,1471,0.0,0.9454,0.33971924,0.014213783
2011-06-13 00:00:00+00,LONG,3574,0.0,0.2098,-0.46632344,0.0041210004
2011-06-13 00:00:00+00,LONG,3621,0.0,0.4187,-0.7129111,0.024451723
2011-06-13 00:00:00+00,LONG,3629,0.0,0.0402,0.20324564,0.022373877
2011-06-13 00:00:00+00,LONG,1684,0.9714285714285714,0.8377,-0.10996063,0.008240913
2011-06-13 00:00:00+00,LONG,1761,0.0,0.6141,0.16696164,0.022119096
2011-06-13 00:00:00+00,LONG,3912,0.0,0.0323,0.23061304,0.018027391
2011-06-13 00:00:00+00,LONG,4049,0.0,1.0328,-0.68017215,0.022028603
2011-06-14 00:00:00+00,LONG,4107,0.0,0.9267,0.105685994,0.0051307953
2011-06-14 00:00:00+00,LONG,2761,0.0,0.309,0.2081111,0.0023972169
2011-06-14 00:00:00+00,LONG,2778,0.0,0.7204,0.8069603,0.0052605993
2011-06-14 00:00:00+00,LONG,3912,0.0,0.031,-0.20919637,0.0036500557
2011-06-15 00:00:00+00,LONG,4107,0.0,0.9342,-0.027450243,0.007766143
2011-06-15 00:00:00+00,LONG,2159,0.0,0.3884,-0.32503885,0.0066944305
2011-06-15 00:00:00+00,LONG,2761,0.0,0.6261,0.16380687,0.002533383
2011-06-15 00:00:00+00,LONG,2778,0.0,0.7238,-0.18920733,0.008726774
2011-06-15 00:00:00+00,LONG,834,0.0,0.6544,-0.13017252,0.0047948123
2011-06-15 00:00:00+00,LONG,959,0.0,0.1348,0.07246657,0.017229512
2011-06-15 00:00:00+00,LONG,3355,0.7744524583306899,1.0549,-0.021739746,0.0030348971
2011-06-15 00:00:00+00,LONG,1761,0.0,0.6189,-0.3241791,0.0028126533
2011-06-15 00:00:00+00,LONG,4049,0.0,1.0429,0.058152035,0.006788812
2011-06-15 00:00:00+00,LONG,4059,0.0,0.1129,-0.4382796,0.004258827
2011-06-16 00:00:00+00,LONG,2213,0.0,0.1192,0.16848075,0.023755977
2011-06-16 00:00:00+00,LONG,221,0.7187631006290139,1.1044,-0.2678657,0.00455448
2011-06-16 00:00:00+00,LONG,502,0.0,0.0866,0.0726622,0.008186837
2011-06-16 00:00:00+00,LONG,588,0.8230616702667048,0.4793,-0.14352325,0.021267746
2011-06-16 00:00:00+00,LONG,1851,0.0,0.6394,0.38895103,0.0029296495
2011-06-16 00:00:00+00,LONG,2004,0.0,0.7675,0.22401175,0.028948119
2011-06-17 00:00:00+00,LONG,2213,0.0,0.1194,-0.57029635,0.00610176
2011-06-17 00:00:00+00,LONG,874,0.0,1.2511,-0.5836926,0.0028071604
2011-06-17 00:00:00+00,LONG,988,0.0,0.2617,-0.53532803,0.005017082
2011-06-17 00:00:00+00,LONG,2004,0.0,0.7628,-0.18013959,0.021842986
2011-06-20 00:00:00+00,LONG,11,1.0,0.1217,0.5272113,0.016537914
2011-06-20 00:00:00+00,LONG,2213,0.0,0.1193,-0.22853678,0.008296919
2011-06-20 00:00:00+00,LONG,522,0.0,1.4339,-0.8794168,0.019925732
2011-06-20 00:00:00+00,LONG,1908,0.0,0.9984,0.3529412,0.017467095
2011-06-24 00:00:00+00,LONG,3040,0.0,0.6334,-0.070248574,0.0070910654
2011-06-24 00:00:00+00,LONG,4000,0.0,0.3967,-0.19195436,0.017847748
2011-06-27 00:00:00+00,LONG,1678,0.9666666666666667,0.1683,0.4125027,0.0035541086
2011-06-27 00:00:00+00,LONG,1888,1.0,1.1371,0.10162171,0.026236543
2011-06-28 00:00:00+00,LONG,1888,0.962962962962963,1.1396,0.20088388,0.008758895
2011-07-12 00:00:00+00,LONG,323,0.0,0.1167,0.25179824,0.015565585
2011-07-13 00:00:00+00,LONG,323,0.0,0.1163,-0.012394402,0.017221522
2011-08-08 00:00:00+00,LONG,19,1.0,0.5139,0.276857,0.037976637
2011-08-08 00:00:00+00,LONG,406,1.0,0.6461,-0.40725687,0.032816913
2011-08-08 00:00:00+00,LONG,2508,0.0,1.526,0.47347832,0.04959813
2011-08-08 00:00:00+00,LONG,557,1.0,0.0587,0.16238236,0.011057016
2011-08-08 00:00:00+00,LONG,1324,0.0,0.3022,-0.26692635,0.057109464
2011-08-08 00:00:00+00,LONG,3684,1.0,0.0671,0.03695406,0.035352964
2011-08-08 00:00:00+00,LONG,1700,0.6902322568431208,0.2288,-0.4566136,0.0029442422
2011-08-08 00:00:00+00,LONG,3818,1.0,1.0348,0.88685244,0.04788673
2011-08-09 00:00:00+00,LONG,2099,0.0,0.9408,-0.0019345434,0.011819243
2011-08-09 00:00:00+00,LONG,2111,0.3612483742482051,0.4871,-0.56450284,0.017590096
2011-08-09 00:00:00+00,LONG,68,0.0,0.1398,0.40227148,0.027312664
2011-08-09 00:00:00+00,LONG,4187,0.0,0.4034,-0.40038502,0.035699293
2011-08-09 00:00:00+00,LONG,4218,0.0,0.6313,-0.039172333,0.0026229625
2011-08-09 00:00:00+00,LONG,158,0.0,0.0324,-0.1469119,0.03485957
2011-08-09 00:00:00+00,LONG,2226,0.507809169636616,0.7655,0.6460433,0.036653027
2011-08-09 00:00:00+00,LONG,2370,0.46931722445007024,0.4254,0.23688073,0.006771859
2011-08-09 00:00:00+00,LONG,2462,0.4228831296052718,0.9755,0.5020625,0.025671821
2011-08-09 00:00:00+00,LONG,708,0.0,0.7452,0.40054005,0.03737619
2011-08-09 00:00:00+00,LONG,817,0.0,0.9067,0.31062594,0.016226595
2011-08-09 00:00:00+00,LONG,959,1.0,0.1816,0.50498027,0.024407802
2011-08-09 00:00:00+00,LONG,975,0.491383235568679,0.0452,-0.061856087,0.030404978
2011-08-09 00:00:00+00,LONG,3287,1.0,0.0503,-0.0053519187,0.03257696
2011-08-09 00:00:00+00,LONG,3612,0.5456890145790394,0.628,-0.45441025,0.028117042
2011-08-09 00:00:00+00,LONG,1731,0.0,0.0444,0.087167166,0.01300194
2011-08-09 00:00:00+00,LONG,4013,0.0,0.2096,-0.12030821,0.04196109
2011-08-09 00:00:00+00,LONG,4032,0.0,0.2864,-0.24046227,0.015167133
2011-08-09 00:00:00+00,LONG,4049,0.0,0.1624,0.8211323,0.021828398
2011-08-09 00:00:00+00,LONG,2004,0.0,0.6275,0.042113803,0.034624025
2011-08-09 00:00:00+00,LONG,2018,1.0,0.1391,-0.3068021,0.016496116
2011-08-09 00:00:00+00,LONG,4074,0.3090821756082672,0.0681,0.44343358,0.0028435646
2011-08-09 00:00:00+00,LONG,4089,0.0,0.1727,0.9467209,0.035106353
2011-08-10 00:00:00+00,LONG,9,1.0,0.5186,-0.71466845,0.03434054
2011-08-10 00:00:00+00,LONG,2099,0.0,0.9418,-0.2652889,0.027196439
2011-08-10 00:00:00+00,LONG,2111,0.5369998064131271,0.4917,-0.54326,0.039620005
2011-08-10 00:00:00+00,LONG,68,0.0,0.1625,0.15893416,0.02681288
2011-08-10 00:00:00+00,LONG,4218,0.822614423067138,0.6246,-0.84767824,0.03452655
2011-08-10 00:00:00+00,LONG,2226,0.9736842105263158,0.7719,-0.20812711,0.04213558
2011-08-10 00:00:00+00,LONG,212,0.9743589743589743,0.4136,-0.50067675,0.023155762
2011-08-10 00:00:00+00,LONG,2261,0.967741935483871,0.7939,0.56408757,0.016023515
2011-08-10 00:00:00+00,LONG,2370,0.9743589743589743,0.4174,0.02371046,0.0437935
2011-08-10 00:00:00+00,LONG,406,0.9375,0.5816,-0.08872388,0.0042082933
2011-08-10 00:00:00+00,LONG,2462,0.4597877813743689,0.9685,0.49775884,0.04380912
2011-08-10 00:00:00+00,LONG,2508,0.0,1.5239,0.14635436,0.0035061508
2011-08-10 00:00:00+00,LONG,487,0.0,1.1065,-0.43784538,0.045268334
2011-08-10 00:00:00+00,LONG,641,0.0,0.2892,0.7460593,0.0045515364
2011-08-10 00:00:00+00,LONG,708,0.0,0.7469,-0.2151215,0.04443055
2011-08-10 00:00:00+00,LONG,808,1.0,0.9031,-0.0932491,0.024120528
2011-08-10 00:00:00+00,LONG,817,0.0,0.9063,-0.66068286,0.033398446
2011-08-10 00:00:00+00,LONG,2999,1.0,0.5548,-0.12547854,0.0107143475
2011-08-10 00:00:00+00,LONG,959,0.967741935483871,0.2085,-0.4900678,0.039568055
2011-08-10 00:00:00+00,LONG,975,0.9666666666666667,0.0446,-0.6914156,0.05498449
2011-08-10 00:00:00+00,LONG,1043,0.8428172522900441,0.0569,-0.60554826,0.023651868
2011-08-10 00:00:00+00,LONG,3273,0.967741935483871,0.9303,-0.17416932,0.03447916
2011-08-10 00:00:00+00,LONG,3287,0.9666666666666667,0.0503,-0.3269999,0.052075356
2011-08-10 00:00:00+00,LONG,3343,0.7610131293179769,0.2319,-0.29924688,0.051710144
2011-08-10 00:00:00+00,LONG,3515,0.967741935483871,0.3947,0.16858947,0.04121055
2011-08-10 00:00:00+00,LONG,3612,0.6015127697884881,0.6291,-0.7032672,0.044802338
2011-08-10 00:00:00+00,LONG,1633,0.8005164729346713,0.8613,-0.26777282,0.025541821
2011-08-10 00:00:00+00,LONG,1700,0.6950979542281959,0.2671,-0.7756023,0.012532255
2011-08-10 00:00:00+00,LONG,1731,0.9736842105263158,0.0431,-0.26116496,0.047990087
2011-08-10 00:00:00+00,LONG,3804,0.6313977114837429,0.794,0.70164204,0.008181059
2011-08-10 00:00:00+00,LONG,1767,0.9655172413793104,0.0749,0.8341675,0.041384794
2011-08-10 00:00:00+00,LONG,4013,0.0,0.2102,-0.41446355,0.052568793
2011-08-10 00:00:00+00,LONG,4032,0.9545454545454546,0.325,-0.72632945,0.04252152
2011-08-10 00:00:00+00,LONG,2004,0.0,0.4917,-0.5057447,0.046399727
2011-08-10 00:00:00+00,LONG,2018,0.9743589743589743,0.1393,-0.52964795,0.027665608
2011-08-10 00:00:00+00,LONG,4089,0.9375,0.2053,0.38633117,0.05350272
2011-08-11 00:00:00+00,LONG,4118,0.0,1.0295,0.46871153,0.037807953
2011-08-11 00:00:00+00,LONG,2099,0.0,0.9241,-0.6395027,0.010981052
2011-08-11 00:00:00+00,LONG,4187,0.0,0.3892,-0.50280243,0.013040255
2011-08-11 00:00:00+00,LONG,158,0.3733434269076019,0.0314,-0.61477846,0.023936737
2011-08-11 00:00:00+00,LONG,2269,1.0,0.0596,-0.41039997,0.024634864
2011-08-11 00:00:00+00,LONG,842,0.935483870967742,0.0343,-0.38559443,0.029038753
2011-08-11 00:00:00+00,LONG,3287,0.9333333333333333,0.0497,-0.6028171,0.0074238903
2011-08-11 00:00:00+00,LONG,3343,0.6290567939542318,0.2223,-0.5340221,0.021635728
2011-08-11 00:00:00+00,LONG,3436,0.0,0.5463,-0.5329005,0.031240096
2011-08-11 00:00:00+00,LONG,3515,0.935483870967742,0.387,-0.33884102,0.0043979725
2011-08-11 00:00:00+00,LONG,3763,0.0,0.0302,-0.14335077,0.0035998323
2011-08-11 00:00:00+00,LONG,1770,0.0,0.4921,0.26158175,0.03726082
2011-08-11 00:00:00+00,LONG,4049,0.38083357051583894,0.1551,-0.019661067,0.008168178
2011-08-11 00:00:00+00,LONG,4079,0.32374111147890394,0.0561,0.968536,0.03548442
2011-08-11 00:00:00+00,LONG,4089,0.0,0.1987,-0.79534924,0.0060334997
2011-08-12 00:00:00+00,LONG,2269,0.9655172413793104,0.0592,-0.4811948,0.013450169
2011-08-12 00:00:00+00,LONG,842,0.0,0.0344,-0.3339917,0.016216053
2011-08-12 00:00:00+00,LONG,3436,0.0,0.5387,0.079527855,0.011689556
2011-08-12 00:00:00+00,LONG,3686,0.0,0.0295,-0.48483306,0.04788988
2011-08-12 00:00:00+00,LONG,3743,0.0,0.6821,-0.16511646,0.014649917
2011-08-18 00:00:00+00,LONG,4218,0.6396426739842914,0.6357,0.36830524,0.004069413
2011-08-18 00:00:00+00,LONG,2534,0.4517531355091218,0.1744,0.41572258,0.013211428
2011-08-18 00:00:00+00,LONG,2546,1.0,0.2912,0.072860494,0.02153023
2011-08-18 00:00:00+00,LONG,842,0.7741935483870968,0.0344,0.4960807,0.003216924
2011-08-18 00:00:00+00,LONG,3436,0.5480237974431509,0.5412,0.7046485,0.0045406898
2011-08-18 00:00:00+00,LONG,2004,0.0,0.4946,0.74870384,0.009985525
2011-08-18 00:00:00+00,LONG,4074,0.25342820316060777,0.0684,0.665766,0.0038752754
2011-08-19 00:00:00+00,LONG,4187,0.4134466315818098,0.3944,0.41778806,0.0034761906
2011-08-19 00:00:00+00,LONG,2546,0.9583333333333334,0.2754,0.044290874,0.0124093825
2011-08-19 00:00:00+00,LONG,2742,1.0,0.165,-0.50589967,0.008390383
2011-08-19 00:00:00+00,LONG,2801,1.0,0.0361,0.19697532,0.04183749
2011-08-19 00:00:00+00,LONG,817,0.0,1.4903,0.045669343,0.009893168
2011-08-19 00:00:00+00,LONG,842,0.7419354838709677,0.0342,0.19101477,0.0073034954
2011-08-19 00:00:00+00,LONG,845,0.31529207111548446,0.0406,-0.524246,0.051143087
2011-08-19 00:00:00+00,LONG,1748,0.0,0.6346,0.33613354,0.041568197
2011-08-19 00:00:00+00,LONG,1767,0.7241379310344828,0.0751,0.19202194,0.0058234246
2011-08-19 00:00:00+00,LONG,1770,0.0,0.4956,0.41152352,0.00883911
2011-08-19 00:00:00+00,LONG,3818,0.775,0.9343,0.2221591,0.0119094765
2011-08-19 00:00:00+00,LONG,2004,0.0,0.4981,0.8021117,0.0132157765
2011-08-22 00:00:00+00,LONG,2107,0.0,0.0598,-0.82759655,0.021926926
2011-08-22 00:00:00+00,LONG,323,0.25844703619966025,0.1625,-0.45852447,0.006885767
2011-08-22 00:00:00+00,LONG,522,0.0,0.6537,-0.77796805,0.012780158
2011-08-22 00:00:00+00,LONG,2801,0.9545454545454546,0.0371,0.4352987,0.0073788627
2011-08-22 00:00:00+00,LONG,842,0.7096774193548387,0.034,-0.055672735,0.0043808324
2011-08-22 00:00:00+00,LONG,845,0.3343222597639498,0.0411,0.12045214,0.037843924
2011-08-22 00:00:00+00,LONG,3127,0.9666666666666667,0.8586,-0.6325633,0.04095598
2011-08-22 00:00:00+00,LONG,3137,1.0,0.3368,-0.06396812,0.01922407
2011-08-22 00:00:00+00,LONG,1288,1.0,1.03,0.52846926,0.021259563
2011-08-22 00:00:00+00,LONG,3782,0.967741935483871,0.8349,0.4802853,0.025302818
2011-08-22 00:00:00+00,LONG,2004,0.0,0.4948,-0.24472709,0.011879952
2011-08-22 00:00:00+00,LONG,2032,0.38925174549090047,0.5639,-0.6593721,0.026992146
2011-08-22 00:00:00+00,LONG,4083,0.0,0.0593,0.021268072,0.046533506
2011-08-23 00:00:00+00,LONG,76,1.0,0.2841,-0.81157357,0.015398373
2011-08-23 00:00:00+00,LONG,643,0.0,0.7349,0.028957756,0.03158485
2011-08-24 00:00:00+00,LONG,2567,1.0,0.092,0.50152224,0.015190199
2011-09-12 00:00:00+00,LONG,3694,1.0,0.1297,-0.41740993,0.014806406
2011-09-21 00:00:00+00,LONG,1324,0.0,0.3034,0.29355478,0.009035892
2011-09-22 00:00:00+00,LONG,1324,0.0,0.3015,0.7456398,0.03281717
2011-09-22 00:00:00+00,LONG,3841,0.4983403517891695,0.0229,0.7280288,0.0129231205
2011-09-22 00:00:00+00,LONG,4016,0.4998930232210629,0.0391,0.89182544,0.010233537
2011-09-23 00:00:00+00,LONG,903,0.0,0.0558,0.35716355,0.019357184
2011-09-23 00:00:00+00,LONG,2999,0.0,0.5042,-0.67337984,0.046168767
2011-10-04 00:00:00+00,LONG,2352,1.0,0.2905,-0.025518648,0.0020841833
2011-10-04 00:00:00+00,LONG,335,1.0,0.0215,-0.029545547,0.025214078
2011-10-04 00:00:00+00,LONG,502,0.6004768626342507,0.0276,0.22485292,0.015352445
2011-10-04 00:00:00+00,LONG,2567,1.0,0.1741,0.00412958,0.043703567
2011-10-04 00:00:00+00,LONG,522,0.0,0.8702,0.6890253,0.018367624
2011-10-04 00:00:00+00,LONG,753,1.0,0.5606,0.28478062,0.032760557
2011-10-04 00:00:00+00,LONG,835,0.7360583776004146,0.2396,0.48111948,0.008163473
2011-10-04 00:00:00+00,LONG,870,0.7812505613468245,0.4274,0.529134,0.024009343
2011-10-04 00:00:00+00,LONG,1004,1.0,0.7384,-0.29144275,0.0040315785
2011-10-04 00:00:00+00,LONG,3233,0.0,0.8278,0.26416734,0.027847461
2011-10-04 00:00:00+00,LONG,3357,1.0,0.7525,0.47058555,0.02845377
2011-10-04 00:00:00+00,LONG,3433,0.8556543255099596,1.262,-0.065459765,0.022182833
2011-10-04 00:00:00+00,LONG,3556,1.0,1.5424,0.15830539,0.011053442
2011-10-04 00:00:00+00,LONG,1610,0.4004121852403047,0.3244,0.47649813,0.005137747
2011-10-04 00:00:00+00,LONG,1615,1.0,0.8369,-0.4328991,0.0043978896
2011-10-04 00:00:00+00,LONG,1742,0.4437668039636001,0.511,0.12239547,0.01389932
2011-10-04 00:00:00+00,LONG,3838,1.0,0.237,0.56997097,0.015167126
2011-10-04 00:00:00+00,LONG,1888,1.0,0.8838,0.30019292,0.016818665
2011-10-05 00:00:00+00,LONG,191,0.8108183007088332,0.3152,-0.40312946,0.04726593
2011-10-05 00:00:00+00,LONG,522,0.98,0.8864,-0.2596213,0.0059190984
2011-10-05 00:00:00+00,LONG,641,0.8047626961612541,0.2958,-0.0627113,0.024364572
2011-10-05 00:00:00+00,LONG,3233,0.0,0.8216,0.47596574,0.009782221
2011-10-05 00:00:00+00,LONG,3433,0.7811629589581364,1.2416,-0.16605881,0.0042876694
2011-10-06 00:00:00+00,LONG,191,0.7750395429656304,0.3136,-0.70427436,0.026695004
2011-10-07 00:00:00+00,LONG,191,0.9166666666666666,0.3092,0.46325696,0.032377202
2011-10-07 00:00:00+00,LONG,641,0.6775182746622552,0.2979,0.09601552,0.0094198305
2011-10-07 00:00:00+00,LONG,4013,0.5095807335235765,0.2213,0.19847701,0.018185109
2011-10-13 00:00:00+00,LONG,1258,0.0,0.8244,0.04819213,0.04074449
2011-11-04 00:00:00+00,LONG,4215,0.0,1.1269,0.19939886,0.03102541
2011-11-07 00:00:00+00,LONG,4215,0.0,1.2913,-0.084975764,0.013712632
2011-11-17 00:00:00+00,LONG,3631,0.0,0.531,0.85516566,0.020252695
2011-11-17 00:00:00+00,LONG,1762,0.0,0.0786,-0.11186666,0.007962534
2011-11-21 00:00:00+00,LONG,1191,0.0,0.0463,0.7574358,0.008956524
2011-11-23 00:00:00+00,LONG,3862,1.0,0.0317,0.13194084,0.04058978
