time,side,ticker_id,mv_up_composite_labels,accel_volume_5_df025,dist_lower_bb_50_2.0_df055
2013-03-28 00:00:00+00,LONG,664,0.8695652173913043,-0.084454946,0.0044037704
2013-03-28 00:00:00+00,LONG,3330,0.0,-1.2441047,-0.004181023
2013-04-01 00:00:00+00,LONG,2323,0.44321272799576095,0.059486203,0.0063659917
2013-04-01 00:00:00+00,LONG,641,0.17399301997387154,-0.5219553,-0.0048358007
2013-04-01 00:00:00+00,LONG,664,0.8478260869565217,-0.32529664,-0.004458376
2013-04-01 00:00:00+00,LONG,3915,0.24273056431979545,-0.6903556,-0.0021831053
2013-04-03 00:00:00+00,LONG,245,1.0,0.48769844,0.005053895
2013-04-05 00:00:00+00,LONG,221,0.47010770884946695,-0.6674393,-0.006410324
2013-04-05 00:00:00+00,LONG,270,0.0,-0.15942109,-0.00629519
2013-04-05 00:00:00+00,LONG,3443,1.0,-0.6502406,-1.202853E-4
2013-04-05 00:00:00+00,LONG,1762,0.11081416444775789,-1.049776,-0.0031979608
2013-04-05 00:00:00+00,LONG,1816,0.4424937555036449,0.035466816,-0.0054045906
2013-04-08 00:00:00+00,LONG,2640,1.0,-0.27661392,0.0032329366
2013-04-08 00:00:00+00,LONG,1437,1.0,-0.45932892,0.015866572
2013-04-09 00:00:00+00,LONG,1437,0.9803921568627451,0.010645525,0.023952533
2013-04-10 00:00:00+00,LONG,2116,0.0,-0.5593065,0.008791224
2013-04-12 00:00:00+00,LONG,3456,1.0,-0.11934916,0.0040183812
2013-04-12 00:00:00+00,LONG,1437,0.7747815371690955,0.38005742,-0.0045180023
2013-04-15 00:00:00+00,LONG,2188,0.672406993744367,-0.3522793,0.00342699
2013-04-15 00:00:00+00,LONG,3613,0.7838742007052114,0.8388642,0.032389246
2013-04-15 00:00:00+00,LONG,1816,0.3819224867491208,0.76774764,0.0024261314
2013-04-15 00:00:00+00,LONG,3897,0.24242099925131,0.36208445,-0.0050769956
2013-04-16 00:00:00+00,LONG,3613,0.6781295661048158,-0.23892681,-0.0045554866
2013-04-17 00:00:00+00,LONG,270,0.0,-0.41396746,-0.0029350156
2013-04-17 00:00:00+00,LONG,487,0.6653751383365247,-0.3424408,0.010432502
2013-04-17 00:00:00+00,LONG,712,0.30256658461933655,0.6372955,0.055426262
2013-04-17 00:00:00+00,LONG,1004,0.23559095585695036,0.54320955,0.037532315
2013-04-17 00:00:00+00,LONG,1063,0.9482877658009725,-0.97534674,-0.0031835507
2013-04-17 00:00:00+00,LONG,1069,0.31494711095714323,0.57860816,7.3244114E-4
2013-04-17 00:00:00+00,LONG,3218,1.0,0.021180153,-0.004550613
2013-04-17 00:00:00+00,LONG,3443,0.6255586710621839,0.68108565,-0.0037683547
2013-04-17 00:00:00+00,LONG,1396,0.2217813344614418,0.74415874,-0.001704315
2013-04-17 00:00:00+00,LONG,3573,0.7280574301401719,-0.6107326,0.037141535
2013-04-17 00:00:00+00,LONG,3613,0.7747437270091181,0.52275616,0.012646764
2013-04-17 00:00:00+00,LONG,3831,1.0,0.006066365,0.011117138
2013-04-18 00:00:00+00,LONG,2090,0.5282531201621097,-0.9761433,0.0042640883
2013-04-18 00:00:00+00,LONG,4223,0.6327590880970496,-0.88328826,-0.0056591644
2013-04-18 00:00:00+00,LONG,167,1.0,0.18176553,0.01056018
2013-04-18 00:00:00+00,LONG,2248,1.0,-1.2499627,0.019498285
2013-04-18 00:00:00+00,LONG,270,0.0,-0.27164894,-0.0025231624
2013-04-18 00:00:00+00,LONG,2430,1.0,0.46799806,0.0046354625
2013-04-18 00:00:00+00,LONG,487,0.967741935483871,0.17121792,-0.0027645463
2013-04-18 00:00:00+00,LONG,498,0.0,0.09683454,-0.004355112
2013-04-18 00:00:00+00,LONG,2553,0.479874648947317,0.6435699,0.014162733
2013-04-18 00:00:00+00,LONG,517,0.1505037287082597,0.76057345,0.011142431
2013-04-18 00:00:00+00,LONG,578,1.0,0.57103974,-0.0013678768
2013-04-18 00:00:00+00,LONG,2640,0.7714285714285715,-0.22706181,0.0073825037
2013-04-18 00:00:00+00,LONG,610,1.0,-0.5677504,0.004591984
2013-04-18 00:00:00+00,LONG,631,1.0,0.23599833,0.0039758882
2013-04-18 00:00:00+00,LONG,2690,0.4873632495045644,-0.41376466,0.010472246
2013-04-18 00:00:00+00,LONG,712,0.27641468898266097,-0.79837257,0.03876412
2013-04-18 00:00:00+00,LONG,2815,0.8598067728158824,-0.013191073,-0.0019847837
2013-04-18 00:00:00+00,LONG,2816,1.0,-0.3483692,0.011415802
2013-04-18 00:00:00+00,LONG,2870,0.9795918367346939,-0.3061053,-0.004870323
2013-04-18 00:00:00+00,LONG,857,0.2076865548085927,0.31811053,-0.0062774234
2013-04-18 00:00:00+00,LONG,2993,1.0,0.32081294,0.025907641
2013-04-18 00:00:00+00,LONG,1004,0.2056355450995252,-0.64070725,0.026709631
2013-04-18 00:00:00+00,LONG,1063,0.9615384615384616,0.03000545,-0.002987508
2013-04-18 00:00:00+00,LONG,3113,0.09217255223860124,-0.07808897,0.02405023
2013-04-18 00:00:00+00,LONG,1069,0.34475374710125334,-0.5609343,-0.002727478
2013-04-18 00:00:00+00,LONG,1090,0.0,0.5259441,0.0042075478
2013-04-18 00:00:00+00,LONG,1260,0.9015972466760458,-0.8043095,0.012755372
2013-04-18 00:00:00+00,LONG,1280,0.8480136356536974,0.083235554,0.022293469
2013-04-18 00:00:00+00,LONG,1330,1.0,0.30866936,0.029776067
2013-04-18 00:00:00+00,LONG,3443,0.8085106382978724,-0.85883933,-0.0010836328
2013-04-18 00:00:00+00,LONG,1404,0.35091101671545605,-0.18928212,0.041035827
2013-04-18 00:00:00+00,LONG,1453,0.14387501496095623,-0.54979914,-8.966141E-5
2013-04-18 00:00:00+00,LONG,1483,0.0,-0.52898777,-0.006352932
2013-04-18 00:00:00+00,LONG,3573,0.5912646638547265,-0.17628191,0.023702063
2013-04-18 00:00:00+00,LONG,3613,0.7933621673683183,-0.26727986,1.2071756E-4
2013-04-18 00:00:00+00,LONG,1677,1.0,0.6082325,-0.0020716388
2013-04-18 00:00:00+00,LONG,1678,1.0,0.61123013,-0.0020766698
2013-04-18 00:00:00+00,LONG,1745,1.0,-1.0127792,-0.001451748
2013-04-18 00:00:00+00,LONG,3831,0.9782608695652174,-0.19723909,0.013205139
2013-04-18 00:00:00+00,LONG,3837,1.0,0.8017637,0.005443567
2013-04-18 00:00:00+00,LONG,1826,0.5145945878505059,0.024168361,-0.0012461162
2013-04-18 00:00:00+00,LONG,1846,0.3292922811950817,-0.032805674,0.006276505
2013-04-19 00:00:00+00,LONG,68,0.5431379656277312,0.048142187,0.015907153
2013-04-19 00:00:00+00,LONG,2125,0.0,-0.89205045,0.081666164
2013-04-19 00:00:00+00,LONG,142,0.37543953199736274,-0.21054713,0.0028223973
2013-04-19 00:00:00+00,LONG,183,1.0,0.56050575,-8.7994855E-4
2013-04-19 00:00:00+00,LONG,192,0.5825359621420166,0.3323719,-9.87127E-4
2013-04-19 00:00:00+00,LONG,2248,0.9777777777777777,-0.86917424,0.006137575
2013-04-19 00:00:00+00,LONG,266,0.0,-0.23621975,8.549812E-4
2013-04-19 00:00:00+00,LONG,2393,0.6461965449312056,-0.14509308,0.014187805
2013-04-19 00:00:00+00,LONG,2640,0.896551724137931,-0.16649084,0.003278048
2013-04-19 00:00:00+00,LONG,2690,0.46604367251038364,0.43219456,0.011832318
2013-04-19 00:00:00+00,LONG,712,0.2502067472299682,-0.3437761,0.029322885
2013-04-19 00:00:00+00,LONG,2816,0.6742198307689367,0.13972533,-7.72537E-4
2013-04-19 00:00:00+00,LONG,2835,0.06920064985700063,-0.71781486,0.041493177
2013-04-19 00:00:00+00,LONG,2870,0.9591836734693877,0.56261516,0.0015132625
2013-04-19 00:00:00+00,LONG,2993,0.0,0.3547175,-0.004691
2013-04-19 00:00:00+00,LONG,1004,0.21410982320386884,0.34485835,0.023172269
2013-04-19 00:00:00+00,LONG,3113,0.05520389716248407,-0.08079246,0.008218413
2013-04-19 00:00:00+00,LONG,1260,0.3830774251698474,0.7082278,0.00604937
2013-04-19 00:00:00+00,LONG,1280,0.8522112179855306,-1.1118289,0.029493595
2013-04-19 00:00:00+00,LONG,1330,1.0,-0.38346124,0.00586546
2013-04-19 00:00:00+00,LONG,1404,0.2787219009888271,-0.9243852,0.02598025
2013-04-19 00:00:00+00,LONG,3596,1.0,0.6413072,0.009318551
2013-04-19 00:00:00+00,LONG,3613,0.7138051860950944,-0.8785065,0.0027987065
2013-04-19 00:00:00+00,LONG,3695,1.0,-0.5763421,0.0027767054
2013-04-19 00:00:00+00,LONG,3703,0.22620100840810484,0.26055336,0.027391983
2013-04-19 00:00:00+00,LONG,3704,1.0,-1.1621667,-0.0027069894
2013-04-19 00:00:00+00,LONG,1740,0.8065638352340102,0.51516116,0.01246553
2013-04-19 00:00:00+00,LONG,1767,1.0,0.6741073,-0.0030510784
2013-04-19 00:00:00+00,LONG,1826,0.4498643240894644,-0.17353415,-0.0062972223
2013-04-22 00:00:00+00,LONG,2066,0.9583333333333334,-1.1789578,0.015097393
2013-04-22 00:00:00+00,LONG,68,0.4848017907320091,-0.37750545,0.005695673
2013-04-22 00:00:00+00,LONG,2125,0.0,-0.19820558,0.030758413
2013-04-22 00:00:00+00,LONG,142,0.5123095954645585,-1.1903177,-0.0032742731
2013-04-22 00:00:00+00,LONG,192,0.5711262516485783,-0.80999994,-0.005686767
2013-04-22 00:00:00+00,LONG,243,0.4280291271299166,-0.7338082,-0.005130559
2013-04-22 00:00:00+00,LONG,2393,0.6197987036027199,-0.34872434,0.0065264776
2013-04-22 00:00:00+00,LONG,2430,0.9375,-0.56659305,-0.003926374
2013-04-22 00:00:00+00,LONG,2536,0.9696969696969697,-0.2604583,-0.0023759645
2013-04-22 00:00:00+00,LONG,2553,0.9411764705882353,0.05046357,-0.002284768
2013-04-22 00:00:00+00,LONG,517,0.08891878839943608,0.6354341,-9.2215266E-4
2013-04-22 00:00:00+00,LONG,2690,0.49283868154502924,-0.92268693,-0.0021888062
2013-04-22 00:00:00+00,LONG,712,0.1947020736361391,0.031658363,0.0039889324
2013-04-22 00:00:00+00,LONG,2770,0.0,-0.7872517,0.021040577
2013-04-22 00:00:00+00,LONG,730,1.0,-0.91557056,0.0046023508
2013-04-22 00:00:00+00,LONG,2835,0.11312270555880975,-0.82953846,0.015183359
2013-04-22 00:00:00+00,LONG,2870,0.9387755102040817,-0.7400212,-2.2327417E-4
2013-04-22 00:00:00+00,LONG,934,0.2804739438192469,-0.835896,-0.0021798953
2013-04-22 00:00:00+00,LONG,3049,1.0,-0.8725989,0.0036336354
2013-04-22 00:00:00+00,LONG,1004,0.253574979704378,-1.002056,0.008107304
2013-04-22 00:00:00+00,LONG,1092,0.6048588257013409,-1.2724789,0.006314288
2013-04-22 00:00:00+00,LONG,1141,0.6687233296795894,0.2417415,0.0087709995
2013-04-22 00:00:00+00,LONG,3244,0.07964974945263155,0.021075945,-0.0060901125
2013-04-22 00:00:00+00,LONG,1260,0.6118529984080887,-0.7239298,-0.0026244172
2013-04-22 00:00:00+00,LONG,1280,0.8219386341487697,-0.4742472,-0.001209616
2013-04-22 00:00:00+00,LONG,3335,0.0,-0.8757907,0.0097380495
2013-04-22 00:00:00+00,LONG,1330,0.9655172413793104,-1.0021333,0.004098252
2013-04-22 00:00:00+00,LONG,1404,0.0,-0.67027855,0.0076163053
2013-04-22 00:00:00+00,LONG,3469,0.967741935483871,0.24728984,-0.006348744
2013-04-22 00:00:00+00,LONG,1462,0.557860369285901,-0.6700983,0.018314864
2013-04-22 00:00:00+00,LONG,3573,0.5436057016810948,-0.53966314,-0.0035647915
2013-04-22 00:00:00+00,LONG,3595,0.38846789174653806,0.03297861,-0.0015461233
2013-04-22 00:00:00+00,LONG,3695,0.962962962962963,0.16811846,-0.002496268
2013-04-22 00:00:00+00,LONG,3699,0.32012895588663426,0.05717455,-0.0034324941
2013-04-22 00:00:00+00,LONG,1710,0.5589009189455192,-0.6918908,6.919754E-4
2013-04-22 00:00:00+00,LONG,4070,0.5372826296969427,0.026666636,0.0056788987
2013-04-23 00:00:00+00,LONG,2125,0.0,-0.0027262557,0.025664277
2013-04-23 00:00:00+00,LONG,2835,0.0,-0.1075867,-0.0030978452
2013-04-23 00:00:00+00,LONG,862,0.1359893962745238,-0.2602119,4.359772E-4
2013-04-23 00:00:00+00,LONG,1004,0.234343377257193,0.3494503,0.008599243
2013-04-23 00:00:00+00,LONG,1141,0.5926467796285635,0.06667499,-0.0023457343
2013-04-23 00:00:00+00,LONG,3335,0.0,0.27649763,-0.0037570517
2013-04-23 00:00:00+00,LONG,1404,0.0,0.5129215,0.0021595263
2013-04-23 00:00:00+00,LONG,1462,0.5656026407611605,0.44358867,0.024027444
2013-04-23 00:00:00+00,LONG,1593,0.4161454549658032,-0.07235998,0.02850006
2013-04-23 00:00:00+00,LONG,1896,0.0,-0.13226514,0.007274671
2013-04-24 00:00:00+00,LONG,2070,1.0,0.34354877,-0.0012888907
2013-04-24 00:00:00+00,LONG,1141,0.5953901010881172,0.025958063,-9.621356E-4
2013-04-24 00:00:00+00,LONG,1593,0.3376976290098145,-0.6113002,0.005645447
2013-04-24 00:00:00+00,LONG,1896,0.0,-1.0721167,0.0031482093
2013-04-25 00:00:00+00,LONG,1593,0.3193357994166927,-0.19991957,0.003664154
2013-04-26 00:00:00+00,LONG,2085,0.9615384615384616,-0.7465451,0.009328983
2013-04-26 00:00:00+00,LONG,2285,0.8021113764494429,0.46844938,0.04218303
2013-04-26 00:00:00+00,LONG,270,0.0,-0.5009187,-0.005002395
2013-04-26 00:00:00+00,LONG,2546,0.0,0.2617668,0.030880092
2013-04-26 00:00:00+00,LONG,3286,0.23845802484804451,-0.70154184,-0.0063978117
2013-04-26 00:00:00+00,LONG,3838,0.0,-0.6397672,0.08458997
2013-04-29 00:00:00+00,LONG,2285,0.833520791285989,-0.74329925,0.030454606
2013-04-29 00:00:00+00,LONG,2546,0.0,0.43220645,0.014822057
2013-04-30 00:00:00+00,LONG,2285,0.8238474371709511,0.24776672,0.015215214
2013-04-30 00:00:00+00,LONG,3629,1.0,-0.06815362,-0.005642388
2013-05-01 00:00:00+00,LONG,192,0.8,0.5001031,-0.0018777042
2013-05-01 00:00:00+00,LONG,2285,0.8921175374283842,0.13664089,0.0095506385
2013-05-01 00:00:00+00,LONG,374,1.0,-0.8990228,0.0010843944
2013-05-01 00:00:00+00,LONG,2513,0.0,0.35621864,0.021397455
2013-05-01 00:00:00+00,LONG,2546,0.0,-0.9077441,0.020743357
2013-05-01 00:00:00+00,LONG,845,1.0,-1.0234575,0.022922952
2013-05-01 00:00:00+00,LONG,1139,1.0,0.24294755,0.0041026874
2013-05-01 00:00:00+00,LONG,3286,0.33953298123781944,-0.5619434,0.0017227269
2013-05-01 00:00:00+00,LONG,1258,0.7093976683588125,0.6132472,0.017879127
2013-05-01 00:00:00+00,LONG,3629,0.9039584974247237,-0.04180118,-0.0029535189
2013-05-02 00:00:00+00,LONG,2285,0.9344262295081968,-0.68702435,0.0032258965
2013-05-02 00:00:00+00,LONG,2546,0.0,0.24364965,0.0063806954
2013-05-02 00:00:00+00,LONG,4000,0.0,0.26253116,0.01470409
2013-05-03 00:00:00+00,LONG,2546,0.0,-0.004086281,-0.004820565
2013-05-06 00:00:00+00,LONG,2546,0.0,0.32249397,-0.0038996325
2013-05-07 00:00:00+00,LONG,2546,0.0,0.1368697,-0.005395278
2013-05-07 00:00:00+00,LONG,1817,0.22381563693779358,0.8455666,-0.0023169639
2013-05-28 00:00:00+00,LONG,808,0.0,0.74703324,0.07968739
2013-05-29 00:00:00+00,LONG,808,0.0,0.37768093,0.0639549
2013-05-30 00:00:00+00,LONG,808,0.0,-0.5803836,0.015089127
2013-05-31 00:00:00+00,LONG,1916,0.972972972972973,-0.5559543,-0.001543352
2013-06-03 00:00:00+00,LONG,2431,0.5641664374073512,0.23678894,0.059463922
2013-06-03 00:00:00+00,LONG,1633,0.28158909180376496,0.5485972,0.0013976771
2013-06-04 00:00:00+00,LONG,2452,0.34388355329276543,-0.41904846,0.0027800447
2013-06-05 00:00:00+00,LONG,2431,0.5128532258844878,-0.2850586,0.018078638
2013-06-05 00:00:00+00,LONG,2452,0.3604264874374918,-1.3355861,0.007617415
2013-06-05 00:00:00+00,LONG,2617,0.4054430066666827,-0.5064913,-0.0035738882
2013-06-05 00:00:00+00,LONG,2661,1.0,0.03750663,0.009872815
2013-06-05 00:00:00+00,LONG,1633,0.35247006940741243,-0.60746497,0.0056568445
2013-06-05 00:00:00+00,LONG,2004,0.004758826504483309,-0.033348184,0.008533976
2013-06-06 00:00:00+00,LONG,160,0.8159341116961171,-0.05838212,0.0153864985
2013-06-06 00:00:00+00,LONG,3645,0.0,0.72913116,0.007859647
2013-06-06 00:00:00+00,LONG,1633,0.3273024881132497,0.29776257,-7.449014E-4
2013-06-07 00:00:00+00,LONG,3645,0.0,-0.7502988,-0.004408013
2013-06-07 00:00:00+00,LONG,3744,0.0,-1.3284298,0.0152048
2013-06-10 00:00:00+00,LONG,160,0.7788059453999358,-0.67956644,-0.005526206
2013-06-10 00:00:00+00,LONG,3744,0.592562325338262,-0.6183607,0.017385166
2013-06-12 00:00:00+00,LONG,160,0.7760793094406211,0.18643866,-0.0042351927
2013-06-12 00:00:00+00,LONG,2452,0.2656727908020929,-0.14272879,-0.004591807
2013-06-12 00:00:00+00,LONG,3148,0.4429110751840222,0.12915945,-0.005326125
2013-06-12 00:00:00+00,LONG,4074,0.430605261471708,-1.1554621,0.020972002
2013-06-14 00:00:00+00,LONG,160,0.7410050984959871,-0.048940547,-0.0053088744
2013-06-20 00:00:00+00,LONG,2084,0.6285054947409058,0.78526556,-0.0062823747
2013-06-20 00:00:00+00,LONG,2211,0.6640624956288069,0.6040198,0.022588216
2013-06-20 00:00:00+00,LONG,370,0.0,0.32106033,3.053892E-4
2013-06-20 00:00:00+00,LONG,427,0.0,0.15266049,8.3452504E-4
2013-06-20 00:00:00+00,LONG,588,0.6115157897794473,0.7628209,0.036942426
2013-06-20 00:00:00+00,LONG,663,0.0,0.68204415,0.008082718
2013-06-20 00:00:00+00,LONG,834,0.6540964138045064,0.18615854,0.009957312
2013-06-20 00:00:00+00,LONG,842,1.0,0.26943368,0.0028078656
2013-06-20 00:00:00+00,LONG,2930,1.0,0.72650605,0.0039762105
2013-06-20 00:00:00+00,LONG,918,0.35922399888013623,0.2512717,0.026057899
2013-06-20 00:00:00+00,LONG,3100,1.0,0.0063511813,0.003511534
2013-06-20 00:00:00+00,LONG,1299,0.4031007395073225,0.39325902,0.028373417
2013-06-20 00:00:00+00,LONG,1324,0.5746201561196094,-0.8257894,-0.0034700762
2013-06-20 00:00:00+00,LONG,1371,0.7607361620465872,0.38768727,-7.48262E-4
2013-06-20 00:00:00+00,LONG,3522,0.0,0.47498608,0.005571011
2013-06-20 00:00:00+00,LONG,3645,0.0,0.3273952,0.0038240212
2013-06-20 00:00:00+00,LONG,3872,0.0,0.38125807,0.0022201184
2013-06-20 00:00:00+00,LONG,4074,0.5010719323914397,0.3421499,5.885893E-4
2013-06-21 00:00:00+00,LONG,84,0.7214407579247978,0.07254346,-0.004470243
2013-06-21 00:00:00+00,LONG,91,0.0,-0.5993661,-0.0041232686
2013-06-21 00:00:00+00,LONG,2211,0.5326452695269843,0.70643044,0.003320447
2013-06-21 00:00:00+00,LONG,2213,0.6493776363671957,0.53752786,4.764994E-4
2013-06-21 00:00:00+00,LONG,2276,0.6069233065403928,-0.9391023,-0.0022128497
2013-06-21 00:00:00+00,LONG,2323,0.5337537743543135,0.6662863,0.018805884
2013-06-21 00:00:00+00,LONG,345,1.0,0.6245422,0.024411408
2013-06-21 00:00:00+00,LONG,588,0.48862066419490774,-0.4257297,0.0130609535
2013-06-21 00:00:00+00,LONG,834,0.6476787921841817,0.341425,-0.003119613
2013-06-21 00:00:00+00,LONG,869,0.681846812102481,0.39801085,-0.002355896
2013-06-21 00:00:00+00,LONG,1160,1.0,0.7597522,-0.004204117
2013-06-21 00:00:00+00,LONG,1308,0.5247000213797431,-0.17088115,-2.1029598E-4
2013-06-21 00:00:00+00,LONG,4016,1.0,0.66234684,0.02191321
2013-06-21 00:00:00+00,LONG,4088,0.6135131638700801,0.33917812,-0.0030924669
2013-06-24 00:00:00+00,LONG,4123,0.744150042975294,0.17162485,0.020321393
2013-06-24 00:00:00+00,LONG,84,0.7126943057070589,-0.5945512,0.0025789586
2013-06-24 00:00:00+00,LONG,91,0.6783258269387192,-0.5182751,-0.005797858
2013-06-24 00:00:00+00,LONG,2139,0.0,-0.9485964,0.00391439
2013-06-24 00:00:00+00,LONG,2196,0.3070875138742397,-0.8886623,-0.0064305025
2013-06-24 00:00:00+00,LONG,157,0.8585789294864817,-1.0423932,0.002994655
2013-06-24 00:00:00+00,LONG,2213,0.5627959191196068,-1.0330583,-4.8660024E-4
2013-06-24 00:00:00+00,LONG,2221,1.0,-0.06289216,0.022397393
2013-06-24 00:00:00+00,LONG,2226,0.1858906458434999,-0.6409622,0.019365663
2013-06-24 00:00:00+00,LONG,2262,0.0,-0.035299182,0.017263671
2013-06-24 00:00:00+00,LONG,2323,0.4573299706846411,-0.29744694,0.017159091
2013-06-24 00:00:00+00,LONG,2330,1.0,0.56429535,0.05157191
2013-06-24 00:00:00+00,LONG,304,0.6696785802311307,-0.71613824,0.01835232
2013-06-24 00:00:00+00,LONG,2352,0.2101395595521459,-0.2037428,0.0147885075
2013-06-24 00:00:00+00,LONG,345,0.9767441860465116,0.12069356,0.019202797
2013-06-24 00:00:00+00,LONG,388,1.0,-1.1050749,-0.0013333841
2013-06-24 00:00:00+00,LONG,405,1.0,-0.11229686,0.041415993
2013-06-24 00:00:00+00,LONG,475,0.8349566914771335,0.2269396,0.026803305
2013-06-24 00:00:00+00,LONG,555,1.0,0.07714366,0.01304707
2013-06-24 00:00:00+00,LONG,557,1.0,-1.1577983,0.0077618705
2013-06-24 00:00:00+00,LONG,588,0.5130652472451261,0.16017915,8.5413965E-5
2013-06-24 00:00:00+00,LONG,663,0.0,-1.1392946,-0.006470446
2013-06-24 00:00:00+00,LONG,687,0.7417614663248032,-0.9720077,0.009633622
2013-06-24 00:00:00+00,LONG,694,0.39028186635425843,-0.4747031,0.02043215
2013-06-24 00:00:00+00,LONG,2751,1.0,0.80473775,0.025033496
2013-06-24 00:00:00+00,LONG,2761,0.5129288306517846,-1.1165282,-0.002208767
2013-06-24 00:00:00+00,LONG,713,0.109869687163745,0.30080914,-0.0032961806
2013-06-24 00:00:00+00,LONG,761,0.8825254538387485,-1.0711854,0.024665259
2013-06-24 00:00:00+00,LONG,773,0.0,-1.0182157,-0.003013683
2013-06-24 00:00:00+00,LONG,787,0.3256278923216584,0.21265517,-0.0039247773
2013-06-24 00:00:00+00,LONG,799,0.5110699574739125,-0.10756162,0.003959485
2013-06-24 00:00:00+00,LONG,2866,1.0,-1.132092,0.003370611
2013-06-24 00:00:00+00,LONG,834,0.6528949158578232,-0.9543933,0.0021736557
2013-06-24 00:00:00+00,LONG,838,1.0,-0.9641134,-0.0036867224
2013-06-24 00:00:00+00,LONG,2898,0.0,-0.035023205,0.005418042
2013-06-24 00:00:00+00,LONG,2910,0.30621921007392633,0.03997397,0.029754147
2013-06-24 00:00:00+00,LONG,869,0.6276063226015578,-0.5568099,5.487654E-4
2013-06-24 00:00:00+00,LONG,870,0.45218176346313543,0.6185567,0.0019278876
2013-06-24 00:00:00+00,LONG,2925,0.9163176604755554,-0.43720227,0.022262724
2013-06-24 00:00:00+00,LONG,934,1.0,-1.310597,0.010592985
2013-06-24 00:00:00+00,LONG,2983,0.5849696641965799,-0.5501298,0.0023263602
2013-06-24 00:00:00+00,LONG,937,0.630213963868432,-0.25063154,-0.0053697894
2013-06-24 00:00:00+00,LONG,3013,0.7709163418424454,0.5089124,0.051735476
2013-06-24 00:00:00+00,LONG,974,0.6036481113657858,-0.44226947,0.024506463
2013-06-24 00:00:00+00,LONG,3052,0.6324405322472668,-0.73920363,0.02056349
2013-06-24 00:00:00+00,LONG,1076,1.0,0.8409479,0.014248434
2013-06-24 00:00:00+00,LONG,3182,1.0,0.47214332,-0.005414322
2013-06-24 00:00:00+00,LONG,3198,0.44412561696195835,0.20332292,-0.0014848547
2013-06-24 00:00:00+00,LONG,3203,1.0,0.7550888,0.008778935
2013-06-24 00:00:00+00,LONG,1160,0.972972972972973,-0.81985784,-0.0037032368
2013-06-24 00:00:00+00,LONG,3233,0.0,0.35970858,-0.0045645777
2013-06-24 00:00:00+00,LONG,1220,0.572404910682319,-1.0357442,-0.003387951
2013-06-24 00:00:00+00,LONG,3271,1.0,0.46262744,-5.568664E-5
2013-06-24 00:00:00+00,LONG,1288,0.7712292229930443,0.21598154,0.0060348017
2013-06-24 00:00:00+00,LONG,3447,0.7171207318609213,0.26154062,-0.0016174208
2013-06-24 00:00:00+00,LONG,3470,0.30743961741090853,-0.37457788,-0.006024417
2013-06-24 00:00:00+00,LONG,1423,1.0,-0.4931681,0.013918918
2013-06-24 00:00:00+00,LONG,3538,0.49008279598281296,-0.28489897,0.018019162
2013-06-24 00:00:00+00,LONG,1514,0.5895119224724756,-0.655442,0.027690342
2013-06-24 00:00:00+00,LONG,3621,1.0,-0.76169777,0.027470605
2013-06-24 00:00:00+00,LONG,3652,0.8250120678045223,-0.988404,0.0049138493
2013-06-24 00:00:00+00,LONG,3681,0.6535025767612386,-0.1330905,0.0023912408
2013-06-24 00:00:00+00,LONG,3683,1.0,-0.48424828,0.013835259
2013-06-24 00:00:00+00,LONG,3716,0.14016955291961264,0.050148394,-0.0027724062
2013-06-24 00:00:00+00,LONG,1715,0.5651928978109397,-0.61192,0.0071872105
2013-06-24 00:00:00+00,LONG,3791,1.0,0.17730299,0.005379227
2013-06-24 00:00:00+00,LONG,3794,0.545864267000835,0.6222025,0.02045017
2013-06-24 00:00:00+00,LONG,3802,0.5760292657498083,-0.95592815,9.023653E-5
2013-06-24 00:00:00+00,LONG,1770,0.7817778660342386,0.27914077,0.021471113
2013-06-24 00:00:00+00,LONG,3831,1.0,-0.24909785,-0.005470709
2013-06-24 00:00:00+00,LONG,1803,0.7152481280607164,-0.34294125,0.0014032024
2013-06-24 00:00:00+00,LONG,3853,1.0,-1.0248693,0.0036614968
2013-06-24 00:00:00+00,LONG,3882,1.0,-0.6288641,0.038073406
2013-06-24 00:00:00+00,LONG,1840,0.9761904761904762,0.15592031,0.00481868
2013-06-24 00:00:00+00,LONG,3890,0.0,0.4606989,0.03234436
2013-06-24 00:00:00+00,LONG,1851,0.7302529364115096,0.6643534,0.014187856
2013-06-24 00:00:00+00,LONG,3918,0.8619444876013476,-0.9370603,0.010548576
2013-06-24 00:00:00+00,LONG,1949,0.5366397500010812,-0.4057573,0.00512796
2013-06-24 00:00:00+00,LONG,4013,0.5873064573478509,-0.44340563,-0.0031884525
2013-06-24 00:00:00+00,LONG,1966,1.0,0.33575922,0.018658275
2013-06-24 00:00:00+00,LONG,4016,0.975,-0.87470156,0.014877488
2013-06-24 00:00:00+00,LONG,4049,0.0,-0.87735707,0.0040856283
2013-06-24 00:00:00+00,LONG,2004,0.16025087930385104,-1.0717602,0.018173493
2013-06-24 00:00:00+00,LONG,2018,0.18703057019338282,-1.0656043,0.027379747
2013-06-25 00:00:00+00,LONG,4123,0.5789105064614992,-0.40771273,0.004402345
2013-06-25 00:00:00+00,LONG,39,0.9705882352941176,-0.24433748,0.0021534737
2013-06-25 00:00:00+00,LONG,4224,0.5416945846749489,-0.89590526,0.01720061
2013-06-25 00:00:00+00,LONG,2221,0.972972972972973,-0.025091097,0.0036084715
