time,side,ticker_id,mv_up_composite_labels,dist_lower_bb_50_2.0_df055,velocity_eps_9m_univ_zscore_df051
2012-02-28 00:00:00+00,LONG,914,0.962962962962963,-0.0079406835,-0.006801375
2012-02-28 00:00:00+00,LONG,1633,0.3378099161643808,0.0041724825,0.0039145914
2012-02-29 00:00:00+00,LONG,1633,0.27202712600922824,-0.0039727227,0.007500188
2012-03-06 00:00:00+00,LONG,1745,1.0,-0.0077324905,-0.005721374
2012-03-07 00:00:00+00,LONG,2527,1.0,0.0044618123,-0.047336865
2012-03-07 00:00:00+00,LONG,817,0.0,-0.0061559896,-0.04770838
2012-03-07 00:00:00+00,LONG,862,0.0,0.0020150188,-0.047324054
2012-03-07 00:00:00+00,LONG,874,0.0,-0.0014198762,-0.047313377
2012-03-07 00:00:00+00,LONG,974,0.5019002887260587,9.30204E-4,-0.047343273
2012-03-07 00:00:00+00,LONG,3046,0.40224275788047326,-0.007786895,-0.04742227
2012-03-08 00:00:00+00,LONG,2527,0.9767441860465116,9.5037644E-4,-0.04760335
2012-03-08 00:00:00+00,LONG,874,0.0,-0.0053901095,-0.047579993
2012-03-08 00:00:00+00,LONG,3811,0.5837358625553858,0.0037774036,-0.047701012
2012-03-09 00:00:00+00,LONG,2527,0.9534883720930233,-0.00470979,-0.047496956
2012-03-09 00:00:00+00,LONG,3100,0.7485082780744139,-0.003616995,-0.047488444
2012-03-09 00:00:00+00,LONG,3811,0.7914812557600062,-0.0065718484,-0.04759484
2012-03-12 00:00:00+00,LONG,874,0.0,-0.0017565867,-0.0473127
2012-03-12 00:00:00+00,LONG,3100,0.6964921547095352,-0.0014490812,-0.047327645
2012-03-12 00:00:00+00,LONG,3811,0.5523423564984072,-0.0078018047,-0.0474344
2012-03-14 00:00:00+00,LONG,974,0.36808777976177753,-0.004626289,-0.047395196
2012-03-16 00:00:00+00,LONG,88,0.22941370265107086,-0.0062089935,-0.04729325
2012-03-20 00:00:00+00,LONG,2527,0.7906976744186047,-0.007876568,-0.04733549
2012-03-21 00:00:00+00,LONG,88,0.38734822882169595,-3.3494428E-4,-0.047399223
2012-03-21 00:00:00+00,LONG,2527,0.7674418604651163,-0.0070939395,-0.04738856
2012-03-22 00:00:00+00,LONG,88,0.37497171311016086,0.0036164182,-0.04772166
2012-03-22 00:00:00+00,LONG,2527,0.7441860465116279,-0.0054285014,-0.047711067
2012-03-23 00:00:00+00,LONG,739,0.0,-0.007738094,-0.047374655
2012-03-29 00:00:00+00,LONG,1536,0.3491507443103625,-0.0047892095,-0.047337733
2012-04-04 00:00:00+00,LONG,2159,0.0,-0.0077331783,-0.047531556
2012-04-10 00:00:00+00,LONG,2129,0.7208504673541192,0.00380105,-0.04744396
2012-04-10 00:00:00+00,LONG,192,0.0,-0.0019555155,-0.04743331
2012-04-10 00:00:00+00,LONG,212,1.0,-0.0010938693,-0.047392834
2012-04-10 00:00:00+00,LONG,2340,0.0,-0.00598814,-0.047627173
2012-04-10 00:00:00+00,LONG,4013,0.2479168016351239,0.0041662296,-0.04766765
2012-04-10 00:00:00+00,LONG,4089,0.5498409986562796,0.0023772458,-0.04743544
2012-04-11 00:00:00+00,LONG,559,0.5425340431141995,0.0015583094,-0.047409646
2012-04-11 00:00:00+00,LONG,641,0.47086700486069,-1.7428021E-4,-0.047288213
2012-04-11 00:00:00+00,LONG,2961,0.967741935483871,0.0020846608,-0.047533207
2012-04-11 00:00:00+00,LONG,4013,0.24219096953972713,-0.0023127224,-0.047667418
2012-04-12 00:00:00+00,LONG,4176,1.0,-0.004343465,-0.04753339
2012-04-12 00:00:00+00,LONG,2961,0.935483870967742,-0.0015369036,-0.047586586
2012-04-13 00:00:00+00,LONG,4176,0.98,-3.4510565E-4,-0.04753346
2012-04-13 00:00:00+00,LONG,2408,0.5529114199486103,-7.458639E-4,-0.047495157
2012-04-13 00:00:00+00,LONG,641,0.4274215908539114,-0.0013698331,-0.047341943
2012-04-13 00:00:00+00,LONG,1167,0.9830508474576272,0.0022504819,-0.047601555
2012-04-13 00:00:00+00,LONG,1840,0.38090489181886455,0.0034580394,-0.04751431
2012-04-13 00:00:00+00,LONG,4013,0.23931547823991672,-0.0052937875,-0.04772072
2012-04-16 00:00:00+00,LONG,2408,0.4934697757602877,-0.0076065576,-0.047602635
2012-04-16 00:00:00+00,LONG,411,0.2087158431020039,-0.006935701,-0.04757079
2012-04-16 00:00:00+00,LONG,3283,0.5532738063259085,-0.00484178,-0.047589898
2012-04-16 00:00:00+00,LONG,1840,0.3346882469340138,-0.0037329989,-0.047621746
2012-05-03 00:00:00+00,LONG,834,0.5646082842502427,-0.0032588064,-0.04867807
2012-05-09 00:00:00+00,LONG,1838,0.6360788562337467,-4.3800205E-4,-0.05156944
2012-05-09 00:00:00+00,LONG,3895,0.7220875152801626,-0.0042720935,-0.051542863
2012-05-15 00:00:00+00,LONG,4136,0.0,0.0027254648,-0.050914798
2012-05-16 00:00:00+00,LONG,4136,0.0,0.0042925603,-0.05098156
2012-05-17 00:00:00+00,LONG,4137,0.9615384615384616,-0.0066630966,0.018244399
2012-05-17 00:00:00+00,LONG,693,1.0,-0.004982064,-0.05115946
2012-05-17 00:00:00+00,LONG,1483,0.6779774281029077,-0.0068188407,-0.051149696
2012-05-18 00:00:00+00,LONG,4194,0.0,-0.0047865044,-0.050926015
2012-05-18 00:00:00+00,LONG,1333,1.0,0.0039879004,-0.050968464
2012-05-21 00:00:00+00,LONG,2248,0.96,-9.111459E-5,-0.050939534
2012-05-21 00:00:00+00,LONG,2661,0.6959362456302206,0.002485607,-0.05095914
2012-05-21 00:00:00+00,LONG,1333,0.9836065573770492,-0.005414218,-0.05103512
2012-05-21 00:00:00+00,LONG,3645,1.0,-0.002187651,-0.017258363
2012-05-21 00:00:00+00,LONG,4016,0.4831838423325186,-7.2894205E-4,-0.05095864
2012-05-22 00:00:00+00,LONG,2067,0.9545454545454546,0.0015752574,-0.05101843
2012-05-22 00:00:00+00,LONG,4136,0.9137931034482758,-0.005179256,-0.051047806
2012-05-23 00:00:00+00,LONG,2298,0.0,-0.0019809338,-0.05115627
2012-05-23 00:00:00+00,LONG,1076,1.0,-0.002243721,-0.051165767
2012-05-23 00:00:00+00,LONG,3515,0.9166666666666666,-0.0034115864,-0.051015984
2012-05-24 00:00:00+00,LONG,2248,0.84,-0.0040089306,-0.050938822
2012-05-24 00:00:00+00,LONG,2381,0.9117647058823529,-0.0013541632,-0.05100908
2012-05-24 00:00:00+00,LONG,3838,1.0,0.0032767127,-0.0027605426
2012-05-25 00:00:00+00,LONG,2381,0.8823529411764706,-0.0026442471,-0.05101079
2012-05-25 00:00:00+00,LONG,3882,0.6223468363114812,-0.0033131752,-0.038900662
2012-05-30 00:00:00+00,LONG,3838,0.875,-0.004319485,-0.0034645966
2012-05-31 00:00:00+00,LONG,3744,1.0,-0.0037246498,-0.05090574
2012-06-01 00:00:00+00,LONG,2079,0.6521739130434783,-0.004210006,-0.050823763
2012-06-01 00:00:00+00,LONG,838,0.5811799178333532,0.0030820884,-0.05083359
2012-06-01 00:00:00+00,LONG,3109,0.8681925999345479,0.0029634482,-0.050830267
2012-06-01 00:00:00+00,LONG,3838,0.7916666666666667,-0.0051379935,-0.009513593
2012-06-01 00:00:00+00,LONG,1910,0.0,2.2644967E-4,-0.050831955
2012-06-04 00:00:00+00,LONG,2084,0.5317339267031518,-0.004884079,0.009508386
2012-06-04 00:00:00+00,LONG,475,0.9714285714285714,0.0027197592,0.009508386
2012-06-04 00:00:00+00,LONG,516,1.0,0.0038928972,0.009508386
2012-06-04 00:00:00+00,LONG,838,0.5818007721756187,-0.0057859183,-0.05083359
2012-06-04 00:00:00+00,LONG,3109,0.96,-0.0071518403,-0.050830267
2012-06-04 00:00:00+00,LONG,3124,1.0,0.0027095506,-0.050825614
2012-06-04 00:00:00+00,LONG,3381,1.0,-0.0077353995,-0.050830316
2012-06-04 00:00:00+00,LONG,3708,0.0,0.00390987,-0.05082758
2012-06-04 00:00:00+00,LONG,1916,0.7124829099600174,0.003909059,-0.050822943
2012-06-04 00:00:00+00,LONG,1927,0.0,-0.0047303196,-0.050805405
2012-06-04 00:00:00+00,LONG,2032,0.9736842105263158,0.0026861874,-0.050823763
2012-06-05 00:00:00+00,LONG,2084,0.5109657123656003,-0.0046576695,0.0091423625
2012-06-05 00:00:00+00,LONG,838,0.5800222246782447,-0.0077859606,-0.051032178
2012-06-05 00:00:00+00,LONG,3109,0.7741056375123024,-0.00834566,-0.051028863
2012-06-05 00:00:00+00,LONG,3286,0.34391946480761043,-0.0060669365,-0.051000357
2012-06-05 00:00:00+00,LONG,1300,0.9761904761904762,-0.00813304,-0.05103789
2012-06-05 00:00:00+00,LONG,1437,0.53545264181317,0.0033748867,-0.051012594
2012-06-05 00:00:00+00,LONG,1444,0.3174986853589747,-0.0051120403,-0.025968982
2012-06-05 00:00:00+00,LONG,3708,0.4142587939229776,-5.9497386E-5,-0.051026188
2012-06-05 00:00:00+00,LONG,3890,1.0,-0.0077013997,-0.051022664
2012-06-05 00:00:00+00,LONG,4005,1.0,-0.0022353118,-0.05100933
2012-06-06 00:00:00+00,LONG,759,0.27496633056213227,-0.0013431973,-0.05101089
2012-06-06 00:00:00+00,LONG,836,0.5334868966880981,1.9519182E-4,-0.05101497
2012-06-06 00:00:00+00,LONG,975,0.9333333333333333,0.0034356872,-0.051008444
2012-06-06 00:00:00+00,LONG,1908,0.8924421366181369,-0.008120717,-0.031195506
2012-06-06 00:00:00+00,LONG,4016,0.3055691308367259,8.158895E-4,-0.05102263
2012-06-07 00:00:00+00,LONG,975,0.9,-0.0037384983,-0.05087839
2012-06-07 00:00:00+00,LONG,3897,0.10361819326982045,0.002359865,-0.050894752
2012-06-07 00:00:00+00,LONG,4016,0.3736408193662215,-0.0017812789,-0.050892618
2012-06-08 00:00:00+00,LONG,3838,0.5833333333333334,-0.007613149,-0.027672054
2012-06-08 00:00:00+00,LONG,3897,0.09974727263721767,-0.0039548324,-0.050961494
2012-06-11 00:00:00+00,LONG,2084,0.5939136041108037,-0.0067383875,-0.012719782
2012-06-11 00:00:00+00,LONG,759,0.13528003737185834,-0.00818529,-0.050947607
2012-06-11 00:00:00+00,LONG,836,0.3932487734836978,-0.0076281657,-0.050951693
2012-06-11 00:00:00+00,LONG,3708,0.0,-0.004682601,-0.050959583
2012-06-13 00:00:00+00,LONG,759,0.13488661230399288,-0.0050612898,-0.050947607
2012-06-13 00:00:00+00,LONG,3708,0.0,-0.0028533502,-0.050959583
2012-06-14 00:00:00+00,LONG,858,0.896551724137931,-0.0054567456,-0.050959863
2012-06-20 00:00:00+00,LONG,663,0.3779785376727566,-0.004659114,-0.02633308
2012-06-21 00:00:00+00,LONG,1536,0.4325095020475233,-0.005926536,-0.050959866
2012-06-25 00:00:00+00,LONG,388,1.0,-0.0049449434,-0.050958227
2012-06-25 00:00:00+00,LONG,2925,0.3715182893454228,0.0036278605,-0.050955776
2012-06-25 00:00:00+00,LONG,3515,0.0,-0.007879597,-0.050953325
2012-06-25 00:00:00+00,LONG,3708,0.0,-0.0068998137,-0.050959583
2012-07-11 00:00:00+00,LONG,4122,0.41313912911666606,-0.0023636755,-0.04602744
2012-07-12 00:00:00+00,LONG,248,1.0,-0.007355938,-0.015550532
2012-07-17 00:00:00+00,LONG,248,0.9464285714285714,-0.0076810857,-0.011324634
2012-07-17 00:00:00+00,LONG,1454,0.0,-0.007893369,-0.051289473
2012-07-24 00:00:00+00,LONG,2105,0.4984371774208297,5.85706E-4,-0.052418932
2012-07-24 00:00:00+00,LONG,3573,0.27910495414565184,2.06661E-4,-0.052388575
2012-07-24 00:00:00+00,LONG,3596,1.0,-0.006069068,-0.052360702
2012-07-24 00:00:00+00,LONG,3831,1.0,-0.0037775077,-0.023587788
2012-07-25 00:00:00+00,LONG,2105,0.4802681784012318,-1.4062297E-4,-0.053770892
2012-07-25 00:00:00+00,LONG,142,0.4544228893986646,7.512301E-4,-0.053698633
2012-07-25 00:00:00+00,LONG,394,0.9545454545454546,-0.0059013683,-0.053694002
2012-07-25 00:00:00+00,LONG,694,1.0,8.516769E-4,-0.053698633
2012-07-25 00:00:00+00,LONG,2801,0.975609756097561,-0.0050544115,-0.05369398
2012-07-25 00:00:00+00,LONG,3286,0.7480225109598131,0.0044785216,-0.053675376
2012-07-26 00:00:00+00,LONG,323,1.0,-0.0026227252,-0.023949062
2012-07-26 00:00:00+00,LONG,2006,0.5478728264209299,0.0024010101,-0.053699408
2012-07-27 00:00:00+00,LONG,2099,0.9090909090909091,-0.007427701,-0.038965877
2012-07-30 00:00:00+00,LONG,2006,0.47916087343249164,-0.0010034633,-0.05212652
2012-07-31 00:00:00+00,LONG,2006,0.4298450306490566,-0.007981273,-0.053232398
2012-08-01 00:00:00+00,LONG,1816,0.4106748590421599,0.0014290786,-0.05010509
2012-08-01 00:00:00+00,LONG,2006,0.5147804384773645,-0.0043084854,-0.05198336
2012-08-02 00:00:00+00,LONG,3241,0.6440204285417038,-0.007889011,-0.05340785
2012-08-02 00:00:00+00,LONG,1585,0.7956656114822163,-0.005449977,0.011288013
2012-08-02 00:00:00+00,LONG,3694,0.9743589743589743,-0.008302726,-0.0534227
2012-08-02 00:00:00+00,LONG,1667,0.37827377677735674,-0.0037086864,-0.053414106
2012-08-02 00:00:00+00,LONG,2006,0.4818207581578062,-2.9336472E-4,-0.053410977
2012-08-08 00:00:00+00,LONG,2298,0.0,0.0018730855,-0.05231734
2012-08-15 00:00:00+00,LONG,2761,0.8325916155862858,-0.0069069485,-0.051931817
2012-08-22 00:00:00+00,LONG,2720,0.0,-0.0053257337,0.014170788
2012-08-22 00:00:00+00,LONG,1690,0.7266398625905954,-0.0069999974,-0.051922146
2012-08-24 00:00:00+00,LONG,3708,0.888851456333048,2.5431556E-4,-0.051660422
2012-08-27 00:00:00+00,LONG,3708,0.0,-0.0031178358,-0.051728334
2012-08-30 00:00:00+00,LONG,2670,0.5094339622641509,0.00343674,-0.05172823
2012-09-05 00:00:00+00,LONG,1664,0.0,-6.981703E-5,-0.05166974
2012-09-12 00:00:00+00,LONG,2617,0.3501024925843802,-0.0074193017,-0.014433623
2012-09-18 00:00:00+00,LONG,4089,0.5859394691572319,0.004378179,-0.03158761
2012-09-19 00:00:00+00,LONG,1308,0.5990597283183223,-0.0037420024,-0.02072725
2012-09-19 00:00:00+00,LONG,4089,0.6561504099545851,-0.007195815,-0.02949779
2012-09-21 00:00:00+00,LONG,4122,0.0,-0.0061759083,-0.013612229
2012-10-01 00:00:00+00,LONG,248,0.0,0.003355205,-0.02806304
2012-10-10 00:00:00+00,LONG,2986,0.0,-0.004941992,-0.003534673
2012-10-12 00:00:00+00,LONG,417,0.4709413583262851,-0.0029706086,-0.031373363
2012-10-18 00:00:00+00,LONG,610,0.0,-0.0060326573,-0.05280627
2012-10-23 00:00:00+00,LONG,4050,1.0,-0.006271505,0.0023283667
2012-11-02 00:00:00+00,LONG,2381,0.0,-0.007705805,-0.040803988
2012-11-08 00:00:00+00,LONG,562,0.0,-0.0068679038,-0.051324908
2012-11-08 00:00:00+00,LONG,622,0.7148586268265811,0.001129854,-0.0610627
2012-11-12 00:00:00+00,LONG,753,0.1379920795065419,-0.0026066732,0.0025987437
2012-11-13 00:00:00+00,LONG,753,0.12399450722744214,-0.005569941,0.0028213144
2012-11-14 00:00:00+00,LONG,562,0.0,0.0035890664,-0.03601809
2012-11-14 00:00:00+00,LONG,622,0.681803938775723,-0.0055581504,-0.046197213
2012-11-14 00:00:00+00,LONG,753,0.1210406535546723,2.9699557E-4,0.014877534
2012-11-15 00:00:00+00,LONG,753,0.1304772139850478,-0.001439392,0.002583386
2012-11-16 00:00:00+00,LONG,1011,1.0,0.0028416174,0.01266749
2012-11-16 00:00:00+00,LONG,1236,0.6951434928894507,0.0030948543,-0.055728383
2012-11-16 00:00:00+00,LONG,3831,0.20490347971068396,-0.0058708075,-0.036186706
2012-11-16 00:00:00+00,LONG,1819,1.0,-0.0038803995,-0.036186706
2012-11-19 00:00:00+00,LONG,1011,0.9655172413793104,-0.005502115,0.011937087
2012-11-23 00:00:00+00,LONG,4176,1.0,8.251571E-4,-0.05883338
2013-01-03 00:00:00+00,LONG,1082,1.0,-0.0076450496,-0.02741263
2013-01-30 00:00:00+00,LONG,3078,0.7657043678701941,-3.2936208E-4,-0.010325565
2013-02-15 00:00:00+00,LONG,1112,1.0,0.0017101077,-0.056406643
2013-02-26 00:00:00+00,LONG,1081,0.931025180236098,-0.0042118817,-0.002355606
2013-03-01 00:00:00+00,LONG,2925,0.3355188724667743,-0.0063594165,-0.04826187
2013-04-05 00:00:00+00,LONG,3824,0.0,-0.007016218,0.0060001803
2013-04-05 00:00:00+00,LONG,1897,0.0,-0.006515321,-0.040159874
2013-04-08 00:00:00+00,LONG,1897,0.0,-0.007879822,-0.03953151
2013-04-18 00:00:00+00,LONG,2253,0.5005457962939152,-0.0071710423,-0.042989586
2013-04-18 00:00:00+00,LONG,610,1.0,0.004591984,-0.042989586
2013-04-18 00:00:00+00,LONG,1483,0.0,-0.006352932,-0.056770604
2013-04-18 00:00:00+00,LONG,1678,1.0,-0.0020766698,-0.018872809
2013-04-19 00:00:00+00,LONG,2253,0.4559893595366796,-0.007490488,-0.04129717
2013-04-22 00:00:00+00,LONG,2253,0.43289337222068935,-0.007906882,-0.045044348
2013-04-22 00:00:00+00,LONG,2690,0.49283868154502924,-0.0021888062,-0.0028295252
2013-04-22 00:00:00+00,LONG,2728,1.0,-0.0074992585,-0.016901132
2013-04-23 00:00:00+00,LONG,2253,0.42248499841044745,-0.007532547,-0.049108032
2013-04-23 00:00:00+00,LONG,862,0.1359893962745238,4.359772E-4,-0.049108032
2013-04-23 00:00:00+00,LONG,1092,0.5834820837129041,0.0025043916,-0.049108032
2013-04-25 00:00:00+00,LONG,1593,0.3193357994166927,0.003664154,0.01848842
2013-05-01 00:00:00+00,LONG,192,0.8,-0.0018777042,-0.008969228
2013-05-01 00:00:00+00,LONG,1139,1.0,0.0041026874,-0.023989465
2013-05-03 00:00:00+00,LONG,2546,0.0,-0.004820565,0.0056356513
2013-05-06 00:00:00+00,LONG,2546,0.0,-0.0038996325,0.0056743966
2013-05-30 00:00:00+00,LONG,1916,1.0,-0.006932895,-0.0502433
2013-05-31 00:00:00+00,LONG,1916,0.972972972972973,-0.001543352,-0.050057974
2013-06-03 00:00:00+00,LONG,2617,0.3133437343343832,-0.007540803,-0.047306463
2013-06-03 00:00:00+00,LONG,1633,0.28158909180376496,0.0013976771,-0.047290605
2013-06-04 00:00:00+00,LONG,2452,0.34388355329276543,0.0027800447,-0.04731915
2013-06-04 00:00:00+00,LONG,1633,0.30955761124750175,-0.006862841,-0.047343522
2013-06-05 00:00:00+00,LONG,2617,0.4054430066666827,-0.0035738882,-0.047306392
2013-06-06 00:00:00+00,LONG,1633,0.3273024881132497,-7.449014E-4,-0.047343478
2013-06-06 00:00:00+00,LONG,2004,0.0,-0.008372008,-0.047331292
2013-06-07 00:00:00+00,LONG,160,0.6643278815156782,-0.0068000746,-0.04724292
2013-06-07 00:00:00+00,LONG,663,0.0,-0.007628387,-0.0472966
2013-06-07 00:00:00+00,LONG,3645,0.0,-0.004408013,-0.04730636
2013-06-10 00:00:00+00,LONG,160,0.7788059453999358,-0.005526206,-0.047295865
2013-06-11 00:00:00+00,LONG,160,0.7972266316274446,-0.0066480855,-0.047242794
2013-06-12 00:00:00+00,LONG,160,0.7760793094406211,-0.0042351927,-0.04729578
2013-06-12 00:00:00+00,LONG,2452,0.2656727908020929,-0.004591807,-0.04731893
2013-06-14 00:00:00+00,LONG,160,0.7410050984959871,-0.0053088744,-0.04713806
2013-06-20 00:00:00+00,LONG,2084,0.6285054947409058,-0.0062823747,-0.04718872
2013-06-20 00:00:00+00,LONG,160,0.6395665522936544,-0.005747366,-0.047138594
2013-06-20 00:00:00+00,LONG,370,0.0,3.053892E-4,-0.047319554
2013-06-20 00:00:00+00,LONG,427,0.0,8.3452504E-4,-0.04719239
2013-06-20 00:00:00+00,LONG,842,1.0,0.0028078656,-0.047193613
2013-06-20 00:00:00+00,LONG,2930,1.0,0.0039762105,-0.050995287
2013-06-20 00:00:00+00,LONG,3100,1.0,0.003511534,-0.047176495
2013-06-20 00:00:00+00,LONG,1324,0.5746201561196094,-0.0034700762,-0.050889034
2013-06-20 00:00:00+00,LONG,1371,0.7607361620465872,-7.48262E-4,-0.05066135
2013-06-20 00:00:00+00,LONG,3645,0.0,0.0038240212,-0.047202174
2013-06-20 00:00:00+00,LONG,3872,0.0,0.0022201184,-0.05125333
2013-06-20 00:00:00+00,LONG,4074,0.5010719323914397,5.885893E-4,-0.047204617
2013-06-21 00:00:00+00,LONG,84,0.7214407579247978,-0.004470243,-0.047197312
2013-06-21 00:00:00+00,LONG,91,0.0,-0.0041232686,-0.047193643
2013-06-21 00:00:00+00,LONG,2211,0.5326452695269843,0.003320447,-0.047515653
2013-06-21 00:00:00+00,LONG,2213,0.6493776363671957,4.764994E-4,-0.047517795
2013-06-21 00:00:00+00,LONG,2276,0.6069233065403928,-0.0022128497,-0.05074162
2013-06-21 00:00:00+00,LONG,304,0.0,-0.0038183106,-0.050514225
2013-06-21 00:00:00+00,LONG,663,0.0,-0.007324234,-0.04719242
2013-06-21 00:00:00+00,LONG,834,0.6476787921841817,-0.003119613,-0.047199756
2013-06-21 00:00:00+00,LONG,869,0.681846812102481,-0.002355896,-0.047199756
2013-06-21 00:00:00+00,LONG,1160,1.0,-0.004204117,-0.047144737
2013-06-21 00:00:00+00,LONG,1299,0.30134220696753,-0.007978917,-0.04729146
2013-06-21 00:00:00+00,LONG,1308,0.5247000213797431,-2.1029598E-4,-0.047163077
2013-06-21 00:00:00+00,LONG,3645,0.0,-0.005822439,-0.047202203
2013-06-21 00:00:00+00,LONG,1853,0.8563317632039993,-0.0019338343,-0.047181416
2013-06-21 00:00:00+00,LONG,4088,0.6135131638700801,-0.0030924669,-0.04719487
2013-06-24 00:00:00+00,LONG,4107,1.0,-0.006582014,-0.047076337
2013-06-24 00:00:00+00,LONG,2064,0.5184085302162417,-0.002409204,-0.047139987
2013-06-24 00:00:00+00,LONG,4128,0.544213159291867,-0.008125331,-0.047138765
2013-06-24 00:00:00+00,LONG,39,1.0,0.0020789118,-0.050767947
2013-06-24 00:00:00+00,LONG,4140,0.6329509506693627,-0.007243132,-0.050828665
2013-06-24 00:00:00+00,LONG,4169,0.4945836735810341,0.0022971462,-0.04711551
2013-06-24 00:00:00+00,LONG,2129,0.4675244935339212,-0.0074793235,-0.04714244
2013-06-24 00:00:00+00,LONG,84,0.7126943057070589,0.0025789586,-0.047144886
2013-06-24 00:00:00+00,LONG,91,0.6783258269387192,-0.005797858,-0.047141213
2013-06-24 00:00:00+00,LONG,2139,0.0,0.00391439,-0.04719752
2013-06-24 00:00:00+00,LONG,93,0.8730220906225458,0.0034716954,-0.047135092
2013-06-24 00:00:00+00,LONG,2196,0.3070875138742397,-0.0064305025,-0.051056348
2013-06-24 00:00:00+00,LONG,157,0.8585789294864817,0.002994655,-0.050676875
2013-06-24 00:00:00+00,LONG,2213,0.5627959191196068,-4.8660024E-4,-0.047465723
2013-06-24 00:00:00+00,LONG,219,0.6460814068420129,0.0020519285,-0.0471559
2013-06-24 00:00:00+00,LONG,2272,1.0,-0.0027192826,-0.050888926
2013-06-24 00:00:00+00,LONG,388,1.0,-0.0013333841,-0.051359925
2013-06-24 00:00:00+00,LONG,2452,0.28744339515990647,-0.0075390376,-0.047109388
2013-06-24 00:00:00+00,LONG,2548,1.0,9.2166086E-4,-0.051572427
2013-06-24 00:00:00+00,LONG,540,1.0,-4.949423E-4,-0.047084905
2013-06-24 00:00:00+00,LONG,588,0.5130652472451261,8.5413965E-5,-0.04713142
2013-06-24 00:00:00+00,LONG,663,0.0,-0.006470446,-0.047139987
2013-06-24 00:00:00+00,LONG,2761,0.5129288306517846,-0.002208767,-0.05102599
2013-06-24 00:00:00+00,LONG,713,0.109869687163745,-0.0032961806,-0.050783128
2013-06-24 00:00:00+00,LONG,773,0.0,-0.003013683,-0.047138765
2013-06-24 00:00:00+00,LONG,787,0.3256278923216584,-0.0039247773,-0.047146637
2013-06-24 00:00:00+00,LONG,799,0.5110699574739125,0.003959485,-0.047108162
2013-06-24 00:00:00+00,LONG,2866,1.0,0.003370611,-0.050525088
2013-06-24 00:00:00+00,LONG,834,0.6528949158578232,0.0021736557,-0.047147334
2013-06-24 00:00:00+00,LONG,838,1.0,-0.0036867224,-0.05114742
2013-06-24 00:00:00+00,LONG,845,0.0,-0.0073970123,-0.047259945
2013-06-24 00:00:00+00,LONG,857,0.33142690374362155,-0.0029851964,-0.04714244
2013-06-24 00:00:00+00,LONG,869,0.6276063226015578,5.487654E-4,-0.047147334
2013-06-24 00:00:00+00,LONG,870,0.45218176346313543,0.0019278876,-0.047132645
2013-06-24 00:00:00+00,LONG,2965,0.6243184809539261,-0.0067299064,-0.047135092
2013-06-24 00:00:00+00,LONG,920,0.4659257947747046,7.381987E-4,-0.04718725
2013-06-24 00:00:00+00,LONG,2983,0.5849696641965799,0.0023263602,-0.047135092
2013-06-24 00:00:00+00,LONG,937,0.630213963868432,-0.0053697894,-0.050859023
2013-06-24 00:00:00+00,LONG,3182,1.0,-0.005414322,-0.05063134
2013-06-24 00:00:00+00,LONG,3198,0.44412561696195835,-0.0014848547,-0.050676875
2013-06-24 00:00:00+00,LONG,1160,0.972972972972973,-0.0037032368,-0.04709225
2013-06-24 00:00:00+00,LONG,3233,0.0,-0.0045645777,-0.04711918
2013-06-24 00:00:00+00,LONG,1220,0.572404910682319,-0.003387951,-0.050585803
2013-06-24 00:00:00+00,LONG,3271,1.0,-5.568664E-5,-0.047124077
2013-06-24 00:00:00+00,LONG,3287,0.31077487543640914,-0.00803201,-0.047135092
2013-06-24 00:00:00+00,LONG,1308,0.9743589743589743,4.967227E-4,-0.04711061
2013-06-24 00:00:00+00,LONG,1328,0.9830508474576272,-0.0036046568,-0.04714366
2013-06-24 00:00:00+00,LONG,3436,0.47766808802665545,4.2073004E-4,-0.050585803
2013-06-24 00:00:00+00,LONG,3447,0.7171207318609213,-0.0016174208,-0.047130197
2013-06-24 00:00:00+00,LONG,3470,0.30743961741090853,-0.006024417,-0.047135092
2013-06-24 00:00:00+00,LONG,3595,0.8330531052808158,-0.008237413,-0.050859023
2013-06-24 00:00:00+00,LONG,3645,0.0,-0.006508536,-0.04714978
2013-06-24 00:00:00+00,LONG,3681,0.6535025767612386,0.0023912408,-0.047139987
2013-06-24 00:00:00+00,LONG,3703,0.6130557417615765,-0.008312336,-0.050934914
2013-06-24 00:00:00+00,LONG,3716,0.14016955291961264,-0.0027724062,-0.047174264
2013-06-24 00:00:00+00,LONG,3802,0.5760292657498083,9.023653E-5,-0.0471253
2013-06-24 00:00:00+00,LONG,3815,0.5630221956213192,0.004049276,-0.047148556
2013-06-24 00:00:00+00,LONG,3831,1.0,-0.005470709,-0.04715835
2013-06-24 00:00:00+00,LONG,1803,0.7152481280607164,0.0014032024,-0.04712225
2013-06-24 00:00:00+00,LONG,3853,1.0,0.0036614968,-0.047144886
2013-06-24 00:00:00+00,LONG,3862,0.0,0.0030799217,-0.04715835
2013-06-24 00:00:00+00,LONG,1846,0.3775379173631506,-7.707118E-4,-0.050540265
2013-06-24 00:00:00+00,LONG,1853,0.8101285742080938,0.0016541649,-0.04712897
2013-06-24 00:00:00+00,LONG,3915,0.0,-0.006505478,-0.050707232
2013-06-24 00:00:00+00,LONG,4013,0.5873064573478509,-0.0031884525,-0.047188953
2013-06-24 00:00:00+00,LONG,4032,1.0,-0.0065302397,-0.05060098
2013-06-24 00:00:00+00,LONG,4049,0.0,0.0040856283,-0.047136318
