time,side,ticker_id,mv_dn_composite_labels,skew_weighted_60_df037,dist_upper_bb_50_2.0_df055
2005-05-06 00:00:00+00,SHORT,3199,0.0,0.016175795,0.031634104
2005-05-09 00:00:00+00,SHORT,3199,0.0,0.0022425877,0.023728514
2005-05-09 00:00:00+00,SHORT,3882,0.0,0.031113476,-0.0040886416
2005-05-10 00:00:00+00,SHORT,3199,0.0,0.008641034,0.0071687885
2005-05-10 00:00:00+00,SHORT,1826,0.0,0.06406463,0.0058070715
2005-05-11 00:00:00+00,SHORT,3882,0.8333333333333334,0.0023075943,0.005810491
2005-05-12 00:00:00+00,SHORT,1960,0.5790283624509941,-0.03159107,-4.0168493E-4
2005-05-31 00:00:00+00,SHORT,1244,1.0,0.07274269,0.01683037
2005-06-02 00:00:00+00,SHORT,19,1.0,0.07007263,0.038299885
2005-06-02 00:00:00+00,SHORT,220,1.0,0.034252606,4.546756E-4
2005-06-02 00:00:00+00,SHORT,1888,0.0,-0.038395025,-6.7337416E-4
2005-06-03 00:00:00+00,SHORT,1888,0.0,-0.027361555,-0.0029352591
2005-06-06 00:00:00+00,SHORT,588,0.21664754489006086,0.04513792,0.035003446
2005-06-15 00:00:00+00,SHORT,4128,0.27932717943125407,-0.05579512,0.008791258
2005-06-16 00:00:00+00,SHORT,4128,0.24749145110091653,-0.06631265,-0.0010179938
2005-06-16 00:00:00+00,SHORT,356,0.3757201425148478,0.001797638,-0.0024010688
2005-06-16 00:00:00+00,SHORT,2518,0.0,0.078659475,6.8403047E-4
2005-06-16 00:00:00+00,SHORT,3515,0.3712509770961423,0.06947764,-0.0020158777
2005-06-17 00:00:00+00,SHORT,234,1.0,0.04905082,-0.0053304364
2005-06-17 00:00:00+00,SHORT,356,0.31727903949759373,0.02278029,-0.0035243947
2005-06-17 00:00:00+00,SHORT,498,0.0,0.020613123,0.01486712
2005-06-17 00:00:00+00,SHORT,1819,0.0,0.04768705,0.008482314
2005-06-20 00:00:00+00,SHORT,4137,1.0,-0.030450383,-0.0020718349
2005-06-20 00:00:00+00,SHORT,498,0.0,0.023562454,0.006377645
2005-06-20 00:00:00+00,SHORT,1297,0.22841790891231653,0.05801913,0.013792439
2005-06-20 00:00:00+00,SHORT,1377,0.3428708072175483,7.7922776E-4,0.009924469
2005-06-20 00:00:00+00,SHORT,1819,0.0,0.039220978,1.8176541E-4
2005-06-21 00:00:00+00,SHORT,498,0.0,0.03169442,0.0016362084
2005-06-21 00:00:00+00,SHORT,1297,0.19371339518753267,0.06872769,0.008492958
2005-06-21 00:00:00+00,SHORT,1377,0.29228780537181864,0.011577048,0.009702146
2005-06-21 00:00:00+00,SHORT,1819,0.0,0.03787129,-0.0037164884
2005-06-22 00:00:00+00,SHORT,498,0.0,0.048608772,-0.0049698753
2005-06-22 00:00:00+00,SHORT,730,0.0,-0.048194643,-0.005295311
2005-06-22 00:00:00+00,SHORT,1297,0.18027945718920518,0.07088393,0.005394146
2005-06-22 00:00:00+00,SHORT,1819,0.0,0.06730049,-0.0042937985
2005-06-23 00:00:00+00,SHORT,2176,0.6969690877519389,0.07225978,0.0035586809
2005-06-23 00:00:00+00,SHORT,1816,0.17399030173167704,-0.11423642,0.0020107243
2005-06-28 00:00:00+00,SHORT,4062,0.0,0.07405002,-0.0025262183
2005-06-30 00:00:00+00,SHORT,304,0.7162931464849414,0.07229087,0.0030149925
2005-07-01 00:00:00+00,SHORT,787,1.0,0.07409002,-0.0029333404
2005-07-01 00:00:00+00,SHORT,1673,0.0,0.07333382,-0.0015346823
2005-07-12 00:00:00+00,SHORT,28,1.0,0.012176767,0.0021865978
2005-07-20 00:00:00+00,SHORT,2070,0.7810838409359055,-0.04435184,-0.0053857374
2005-07-21 00:00:00+00,SHORT,3433,0.21104748966986223,-0.06443125,0.030609103
2005-07-21 00:00:00+00,SHORT,1615,0.0,0.07332207,0.008236162
2005-08-02 00:00:00+00,SHORT,3535,1.0,0.035760622,-0.0027752074
2005-08-10 00:00:00+00,SHORT,2747,0.7028835076779667,0.07928201,0.0048117037
2005-08-11 00:00:00+00,SHORT,2747,0.6936858962307577,0.052150566,-0.0051532844
2005-08-12 00:00:00+00,SHORT,2747,0.7085810968258939,0.06550667,-0.003828765
2005-08-16 00:00:00+00,SHORT,3686,0.5541877500920666,0.058487624,0.0011951326
2005-09-07 00:00:00+00,SHORT,3686,0.0,0.078190826,-1.0641733E-5
2005-09-07 00:00:00+00,SHORT,3918,0.5390967500112482,0.041252296,0.0028191027
2005-09-08 00:00:00+00,SHORT,3078,0.8929442242408423,0.06737978,0.022468124
2005-09-08 00:00:00+00,SHORT,1076,0.5826372385969889,0.060207576,0.008250967
2005-09-09 00:00:00+00,SHORT,3078,0.810447499206639,0.061445005,0.014598731
2005-09-12 00:00:00+00,SHORT,3078,0.7525583921204505,0.036564764,0.009813014
2005-09-12 00:00:00+00,SHORT,1076,0.4239971302221238,0.07246815,4.803155E-4
2005-09-13 00:00:00+00,SHORT,2305,0.12273266381768295,0.060549464,-0.0036697607
2005-09-13 00:00:00+00,SHORT,1076,0.3675142786866797,0.05375766,-0.0032440007
2005-09-16 00:00:00+00,SHORT,3531,0.902500294143316,0.060304776,8.91281E-4
2005-09-29 00:00:00+00,SHORT,1444,0.5906836538621837,0.079672135,-0.004825626
2005-10-03 00:00:00+00,SHORT,475,0.0,0.019564062,4.552206E-5
2005-10-05 00:00:00+00,SHORT,93,0.5313315486527315,0.04886829,0.002952699
2005-10-05 00:00:00+00,SHORT,3241,0.0,0.07539833,-0.0014322379
2005-10-07 00:00:00+00,SHORT,93,0.32995126613189935,0.04050016,1.7191857E-4
2005-10-07 00:00:00+00,SHORT,1939,1.0,0.027270136,3.5723264E-4
2005-10-11 00:00:00+00,SHORT,1966,0.3066955611748492,0.079434596,-0.0020399801
2005-10-19 00:00:00+00,SHORT,2247,0.0,-0.058352273,-0.004426161
2005-10-19 00:00:00+00,SHORT,1191,0.0,0.060250584,-0.0047105956
2005-10-21 00:00:00+00,SHORT,1220,0.0,0.021034498,0.038121596
2005-10-24 00:00:00+00,SHORT,1220,0.0,-0.005646494,0.01499444
2005-10-24 00:00:00+00,SHORT,3273,0.0,-0.04785006,-0.00490146
2005-10-24 00:00:00+00,SHORT,3343,0.0,-0.023909949,0.003965502
2005-10-24 00:00:00+00,SHORT,3501,0.04337747849279204,0.05105091,0.0074849855
2005-10-25 00:00:00+00,SHORT,220,1.0,0.043968912,-4.6625495E-4
2005-10-25 00:00:00+00,SHORT,1220,0.0,-0.009349236,0.009114364
2005-11-02 00:00:00+00,SHORT,3275,0.0,0.07267561,0.02866338
2005-11-03 00:00:00+00,SHORT,4118,0.0,-0.037526347,-0.004381428
2005-11-03 00:00:00+00,SHORT,938,0.0,0.078640975,-0.004654946
2005-11-04 00:00:00+00,SHORT,4218,0.8332323531084966,0.015188125,5.8944635E-5
2005-11-07 00:00:00+00,SHORT,4118,0.19715849394519702,-0.060956735,0.010597183
2005-11-10 00:00:00+00,SHORT,2247,0.0,0.019916693,0.0057764747
2005-11-14 00:00:00+00,SHORT,2067,0.0,0.0395638,-0.0039317803
2005-11-14 00:00:00+00,SHORT,3716,0.41941386491169075,0.082382225,0.0024793525
2005-11-28 00:00:00+00,SHORT,443,0.4437456746710069,0.07120349,0.013847822
2005-12-01 00:00:00+00,SHORT,2297,0.564537023647769,-0.03356378,0.024768293
2005-12-01 00:00:00+00,SHORT,2835,0.0,0.056203075,0.07104694
2005-12-02 00:00:00+00,SHORT,2297,0.5047761363980533,-0.02915613,0.008807854
2005-12-02 00:00:00+00,SHORT,444,0.42154631942497545,-0.037421227,0.01418484
2005-12-02 00:00:00+00,SHORT,2835,0.0,0.04060845,0.025765764
2005-12-05 00:00:00+00,SHORT,444,0.3620087188588662,-0.04268618,0.002489169
2005-12-06 00:00:00+00,SHORT,2999,0.5755412196318034,-0.00780599,0.01733672
2005-12-06 00:00:00+00,SHORT,1867,0.0,0.02439079,-8.163891E-4
2005-12-07 00:00:00+00,SHORT,2999,0.5221325146794409,0.036134902,0.019310627
2005-12-07 00:00:00+00,SHORT,3148,0.0,-0.024462368,0.004143451
2005-12-08 00:00:00+00,SHORT,3148,0.0,-0.015884,0.010044486
2005-12-09 00:00:00+00,SHORT,3148,0.0,0.029747313,0.0068758284
2005-12-09 00:00:00+00,SHORT,1867,0.0,0.020212248,0.0035246175
2005-12-12 00:00:00+00,SHORT,3148,0.0,0.060085703,-5.9730816E-4
2005-12-13 00:00:00+00,SHORT,243,0.2892270352918167,-0.035627477,0.0032399842
2005-12-13 00:00:00+00,SHORT,1173,0.29797398907909656,0.03687368,0.003112992
2005-12-14 00:00:00+00,SHORT,243,0.23359293582537782,-0.010948219,0.01713561
2005-12-14 00:00:00+00,SHORT,2638,0.49819328624187564,0.015960917,-5.6872866E-4
2005-12-14 00:00:00+00,SHORT,1173,0.2203135379287504,0.0399082,0.013497508
2005-12-15 00:00:00+00,SHORT,1280,0.0,0.07641238,0.010836905
2005-12-15 00:00:00+00,SHORT,4005,0.14274914082933074,0.03592019,-0.0028898627
2005-12-16 00:00:00+00,SHORT,4223,0.5588724385473045,0.04818617,0.011060976
2005-12-16 00:00:00+00,SHORT,3052,0.25939308310238945,0.005834888,0.00339949
2005-12-16 00:00:00+00,SHORT,1235,0.5676695915744582,0.06740721,-7.926961E-4
2005-12-19 00:00:00+00,SHORT,266,0.1629600758889528,0.011043674,0.004489961
2005-12-19 00:00:00+00,SHORT,2971,0.0,-0.012449486,-0.004555104
2005-12-20 00:00:00+00,SHORT,3052,0.0,-0.035880864,-0.0037558146
2006-01-04 00:00:00+00,SHORT,2971,0.0,0.025201397,0.011739045
2006-01-04 00:00:00+00,SHORT,3838,0.6572552599700084,0.07580439,0.021596737
2006-01-05 00:00:00+00,SHORT,3142,0.0,-0.06974423,0.0030672695
2006-01-05 00:00:00+00,SHORT,3838,0.5134700757458402,0.049297508,0.0071471445
2006-01-06 00:00:00+00,SHORT,3142,0.0,-0.063265495,0.0037556528
2006-01-06 00:00:00+00,SHORT,3838,0.3731141683101774,0.050903644,0.0062633813
2006-01-09 00:00:00+00,SHORT,3142,0.0,-0.033848174,0.0013889502
2006-01-09 00:00:00+00,SHORT,3897,0.5195089152395977,0.06615064,1.2527513E-5
2006-01-10 00:00:00+00,SHORT,2084,1.0,-0.026399191,-0.0041368622
2006-01-10 00:00:00+00,SHORT,3142,0.0,0.0034475543,2.5206775E-4
2006-01-11 00:00:00+00,SHORT,1377,0.507589722941336,0.05530769,0.027206765
2006-02-02 00:00:00+00,SHORT,773,0.8823529411764706,0.062439892,0.022949582
2006-02-03 00:00:00+00,SHORT,773,0.8235294117647058,0.067149185,0.015208435
2006-02-16 00:00:00+00,SHORT,3255,0.23036978707222294,0.0060722157,0.0018681443
2006-02-17 00:00:00+00,SHORT,2440,0.1868572247418224,-0.005735735,0.014674321
2006-02-22 00:00:00+00,SHORT,2440,0.11119631170308812,-0.035588123,0.004834638
2006-02-27 00:00:00+00,SHORT,3556,0.3417356917213873,0.047048345,-0.0049590985
2006-02-27 00:00:00+00,SHORT,3882,0.039582733654719,0.046016168,-0.00259261
2006-02-28 00:00:00+00,SHORT,3882,0.0,0.05897794,-0.004603291
2006-03-24 00:00:00+00,SHORT,2262,1.0,0.048020326,0.007273868
2006-03-27 00:00:00+00,SHORT,2262,0.9375,0.042593714,0.0028576232
2006-03-31 00:00:00+00,SHORT,3521,0.326607398218335,0.03436376,-0.0014491464
2006-04-11 00:00:00+00,SHORT,3837,1.0,0.04757145,0.020170053
2006-04-12 00:00:00+00,SHORT,3837,0.662086950944758,0.05095849,0.0042613316
2006-04-19 00:00:00+00,SHORT,2085,1.0,-0.005807734,-3.7219506E-4
2006-04-19 00:00:00+00,SHORT,2690,0.45640811050335295,-0.011192229,0.029194502
2006-04-19 00:00:00+00,SHORT,1280,1.0,-0.047314838,0.024517173
2006-04-19 00:00:00+00,SHORT,1807,1.0,0.074962236,0.00611941
2006-04-20 00:00:00+00,SHORT,2569,0.1998747514620165,-0.054666515,0.004542196
2006-04-20 00:00:00+00,SHORT,2690,0.30530012454279676,-0.024805957,0.004590354
2006-04-20 00:00:00+00,SHORT,1280,0.9166666666666666,-0.054713823,-0.0036793977
2006-04-21 00:00:00+00,SHORT,2569,0.26032546373888904,-0.027583713,-0.0035849696
2006-04-21 00:00:00+00,SHORT,2690,0.3559778022800402,0.012131396,0.013690767
2006-04-21 00:00:00+00,SHORT,984,0.0,0.07511525,0.010810286
2006-04-21 00:00:00+00,SHORT,1173,0.5175271252361759,-8.5483846E-4,0.0012757971
2006-04-21 00:00:00+00,SHORT,3283,0.5212133009656423,0.056872193,0.007724524
2006-04-21 00:00:00+00,SHORT,1280,0.8333333333333334,-0.02625023,0.0021098605
2006-04-21 00:00:00+00,SHORT,1677,1.0,0.026763748,0.020788865
2006-04-21 00:00:00+00,SHORT,1678,1.0,0.02676613,0.020790948
2006-04-21 00:00:00+00,SHORT,1770,0.41293632104545425,0.05765314,0.03170442
2006-04-21 00:00:00+00,SHORT,1826,0.0,0.0649609,0.012793715
2006-04-24 00:00:00+00,SHORT,487,0.6145385765254086,0.017839657,-0.0052053826
2006-04-24 00:00:00+00,SHORT,1677,0.9230769230769231,0.030619834,0.017814944
2006-04-24 00:00:00+00,SHORT,1678,0.9230769230769231,0.030629756,0.017816948
2006-04-24 00:00:00+00,SHORT,1770,0.3375456628876225,0.036813132,0.0013433514
2006-04-24 00:00:00+00,SHORT,1826,0.0,0.023843987,-0.0036400089
2006-04-25 00:00:00+00,SHORT,243,0.9885249516642801,0.063002996,0.011155221
2006-04-25 00:00:00+00,SHORT,1770,0.3497284133235203,0.010278976,-0.0044798255
2006-04-26 00:00:00+00,SHORT,3531,1.0,0.07081464,0.025196452
2006-04-26 00:00:00+00,SHORT,3861,0.5751958285809159,-0.02506158,0.04655991
2006-04-27 00:00:00+00,SHORT,2990,1.0,0.06750442,0.004500568
2006-04-27 00:00:00+00,SHORT,3531,0.8,0.06540968,1.4927653E-4
2006-04-27 00:00:00+00,SHORT,3861,0.39709857974556106,-0.0034382474,0.053240497
2006-04-28 00:00:00+00,SHORT,3861,0.40824390633364444,-0.0060842405,0.0129695395
2006-05-01 00:00:00+00,SHORT,834,0.46949793665900375,0.025234526,-0.0054405537
2006-05-01 00:00:00+00,SHORT,3861,0.28737657772614167,-0.014194259,0.0018338851
2006-05-02 00:00:00+00,SHORT,3179,0.593963942118747,-0.015109201,0.012031296
2006-05-03 00:00:00+00,SHORT,3179,0.4787022325215371,-0.026547976,-0.0016404948
2006-05-05 00:00:00+00,SHORT,1039,0.5952496115172632,0.023796298,-0.0021272234
2006-05-05 00:00:00+00,SHORT,1719,1.0,0.04493769,0.024776163
2006-05-08 00:00:00+00,SHORT,4176,0.0,0.041287266,0.0041363314
2006-05-08 00:00:00+00,SHORT,309,0.7432637523974762,-0.01564264,0.009862842
2006-05-08 00:00:00+00,SHORT,1719,0.9166666666666666,0.042511284,0.011359955
2006-05-08 00:00:00+00,SHORT,1838,0.21510894858654292,-0.031566147,-0.002084637
2006-05-09 00:00:00+00,SHORT,4176,0.0,0.033221774,-0.0021200061
2006-05-09 00:00:00+00,SHORT,1719,0.8333333333333334,0.011664321,-8.4635505E-4
2006-05-10 00:00:00+00,SHORT,2064,0.4183547314491373,0.045242988,-0.004312682
2006-05-10 00:00:00+00,SHORT,4176,0.0,0.06776864,0.0025523934
2006-05-10 00:00:00+00,SHORT,424,0.3338945842188645,0.041403916,6.721671E-5
2006-05-10 00:00:00+00,SHORT,1719,0.75,0.011664321,0.0022088753
2006-05-11 00:00:00+00,SHORT,2285,1.0,0.07776955,0.0074579804
2006-05-31 00:00:00+00,SHORT,1262,0.3022733296230049,0.059811532,0.031050788
2006-06-01 00:00:00+00,SHORT,1262,0.2486908187616769,0.07141865,0.024825387
2006-06-02 00:00:00+00,SHORT,266,0.24496567160218016,-0.009552628,-2.1510471E-4
2006-06-05 00:00:00+00,SHORT,1262,0.2024728934832159,0.07495595,0.0044171447
2006-06-12 00:00:00+00,SHORT,450,0.5348167951824695,0.034637053,1.9068426E-5
2006-06-12 00:00:00+00,SHORT,1160,0.0,-0.03763671,0.0024782477
2006-06-30 00:00:00+00,SHORT,220,1.0,0.050410695,0.026441703
2006-07-03 00:00:00+00,SHORT,220,0.9166666666666666,0.015855141,0.018417709
2006-07-03 00:00:00+00,SHORT,1690,1.0,0.02568548,0.003957761
2006-07-10 00:00:00+00,SHORT,3310,0.4978656097450921,0.08064758,0.026234236
2006-07-11 00:00:00+00,SHORT,3310,0.3823461050119945,0.07430802,0.0057422924
2006-07-19 00:00:00+00,SHORT,1356,0.2930022492361964,0.048627913,0.0020587735
2006-07-19 00:00:00+00,SHORT,1371,0.09494691196465567,0.052238517,0.0014838096
2006-07-20 00:00:00+00,SHORT,1356,0.09371010543168445,0.054956447,-0.001384087
2006-07-20 00:00:00+00,SHORT,3903,0.0,0.031653024,0.020384233
2006-07-21 00:00:00+00,SHORT,3903,0.17749362001156385,0.03578671,0.01026956
2006-07-24 00:00:00+00,SHORT,3903,0.28615945889723765,0.08064472,0.01862672
2006-07-25 00:00:00+00,SHORT,3903,0.30085104281339375,0.051660527,0.02379933
2006-07-26 00:00:00+00,SHORT,4153,0.0,0.07031941,0.005211641
2006-07-26 00:00:00+00,SHORT,3903,0.2151432663378576,0.028819412,-5.476835E-4
2006-07-28 00:00:00+00,SHORT,4153,0.0,0.05982946,0.0029040417
2006-07-28 00:00:00+00,SHORT,2105,0.848458011356081,-0.02684397,0.024022361
2006-07-28 00:00:00+00,SHORT,2343,0.4606568425902708,0.052140795,6.4122194E-4
2006-07-31 00:00:00+00,SHORT,4153,0.0,0.07012987,0.009103365
2006-07-31 00:00:00+00,SHORT,1280,1.0,0.045339677,7.4738835E-4
2006-07-31 00:00:00+00,SHORT,3811,0.12634545027558,0.0041189287,0.003078785
2006-08-01 00:00:00+00,SHORT,4153,0.0,0.040362496,-0.0038043328
2006-08-02 00:00:00+00,SHORT,629,1.0,0.060888723,0.051075794
2006-08-02 00:00:00+00,SHORT,1173,0.0,0.05211965,0.0024736405
2006-08-02 00:00:00+00,SHORT,3283,0.582194163424432,0.056436222,0.02281124
2006-08-02 00:00:00+00,SHORT,1927,0.221639901380505,-0.016201595,-0.004758894
2006-08-03 00:00:00+00,SHORT,11,0.0,0.0019221292,0.026277522
2006-08-03 00:00:00+00,SHORT,629,0.7089479314411455,-0.017522156,-0.0053741103
2006-08-03 00:00:00+00,SHORT,3283,0.4784567289832113,0.051465206,0.0012325722
2006-08-04 00:00:00+00,SHORT,11,0.0,-0.007722368,0.0013124166
2006-08-04 00:00:00+00,SHORT,2536,0.14738875635617357,0.060339924,-0.0027719496
2006-08-04 00:00:00+00,SHORT,559,0.0,-9.924257E-4,0.001024149
2006-08-04 00:00:00+00,SHORT,629,0.46177219492258575,-0.0170701,-0.004030999
2006-08-04 00:00:00+00,SHORT,3130,0.339455424285892,-0.017067414,0.01576108
2006-08-04 00:00:00+00,SHORT,4016,0.490822665710717,0.06266141,0.0321287
2006-08-07 00:00:00+00,SHORT,4137,0.0,0.032207306,-0.0053174407
2006-08-07 00:00:00+00,SHORT,629,0.7692307692307692,0.01666573,0.008020714
2006-08-07 00:00:00+00,SHORT,4016,0.5089023623994091,0.07538545,0.020038156
2006-08-08 00:00:00+00,SHORT,559,0.0,0.04223456,-0.004254404
2006-08-15 00:00:00+00,SHORT,2133,0.0,-0.02910425,1.6840639E-4
2006-08-15 00:00:00+00,SHORT,988,0.0,0.075792715,-0.0020321296
2006-08-16 00:00:00+00,SHORT,4118,0.0,0.010137566,-0.0054334938
2006-08-16 00:00:00+00,SHORT,1803,0.361413387404603,0.02814062,-0.0020352034
2006-08-17 00:00:00+00,SHORT,2613,0.0,0.014555024,2.389174E-4
2006-08-17 00:00:00+00,SHORT,2686,0.7366869760027585,0.0113862585,0.02056819
2006-08-17 00:00:00+00,SHORT,3754,0.4776524239721679,0.056771982,0.012628355
2006-08-17 00:00:00+00,SHORT,3824,0.2945127218563696,0.022676602,0.024464384
2006-08-17 00:00:00+00,SHORT,3853,0.21649034716479199,0.07607757,0.03182389
2006-08-18 00:00:00+00,SHORT,2686,0.7119324093028939,0.016927142,0.018542552
2006-08-18 00:00:00+00,SHORT,3148,0.0,-0.033979863,0.0010108737
2006-08-18 00:00:00+00,SHORT,3754,0.23970736382445815,0.036570534,0.0018455606
2006-08-18 00:00:00+00,SHORT,3824,0.18960399882340617,0.017915932,0.0084440345
2006-08-18 00:00:00+00,SHORT,3853,0.2799766506124214,0.052545685,0.028827809
2006-08-21 00:00:00+00,SHORT,2582,0.43769698737877255,0.06434933,-0.0017022353
2006-08-21 00:00:00+00,SHORT,2686,0.48004249223968554,0.004851275,0.012211295
2006-08-21 00:00:00+00,SHORT,3853,0.0,0.0440639,0.010644863
2006-08-22 00:00:00+00,SHORT,2686,0.6175696366919167,-0.008873201,0.010943145
2006-08-22 00:00:00+00,SHORT,3853,0.0,0.039158985,-0.0013939799
2006-08-23 00:00:00+00,SHORT,3791,0.2114514730351967,-0.005296637,-0.0039111166
2006-09-08 00:00:00+00,SHORT,3535,0.34095205150719055,-0.07390277,0.0058307755
2006-09-15 00:00:00+00,SHORT,167,0.0,0.014108399,3.9802433E-4
2006-09-15 00:00:00+00,SHORT,1090,0.49592599151432243,0.024439545,0.016780736
2006-09-15 00:00:00+00,SHORT,1761,0.3000648215593562,0.03363129,0.024541046
2006-09-18 00:00:00+00,SHORT,2106,0.3128640696406663,0.03526344,-0.0023238505
2006-09-18 00:00:00+00,SHORT,335,0.0,0.015598564,-0.004403145
2006-09-18 00:00:00+00,SHORT,2835,0.41616212923140333,0.07356524,0.0026263292
2006-09-18 00:00:00+00,SHORT,1090,0.2848609630015136,0.04112747,0.011823741
2006-09-18 00:00:00+00,SHORT,1761,0.1746469130230516,0.013738286,0.004099191
2006-09-19 00:00:00+00,SHORT,1090,0.0,0.031958714,0.0012938232
2006-09-20 00:00:00+00,SHORT,1064,0.6900325020529633,0.008906116,0.04308521
2006-09-25 00:00:00+00,SHORT,76,0.26694290633752515,0.06533416,-0.00519517
2006-09-25 00:00:00+00,SHORT,1090,0.0,0.021509381,0.003667679
2006-09-26 00:00:00+00,SHORT,3631,0.6542784643592305,0.02003876,-0.00450989
2006-09-27 00:00:00+00,SHORT,444,0.39548129660750325,-0.04242228,0.00944052
2006-09-27 00:00:00+00,SHORT,1064,0.0,-0.01069428,-4.6495585E-5
2006-09-28 00:00:00+00,SHORT,444,0.0,-0.019570801,-0.0046142205
2006-10-04 00:00:00+00,SHORT,444,0.0,0.014030521,-0.0025223868
2006-10-10 00:00:00+00,SHORT,2064,0.3624461285912784,-0.02521228,0.021691937
2006-10-11 00:00:00+00,SHORT,2064,0.33612593770861293,-0.013253831,0.016394742
2006-10-12 00:00:00+00,SHORT,2064,0.40471278838736435,0.032929506,0.027256465
2006-10-13 00:00:00+00,SHORT,2064,0.24264523171017488,0.06965867,-7.470434E-4
2006-10-16 00:00:00+00,SHORT,2064,0.3382839965619405,0.069420114,0.014980087
2006-10-16 00:00:00+00,SHORT,535,1.0,-0.008927241,0.044113085
2006-10-18 00:00:00+00,SHORT,3918,0.29797824937202305,-0.010012788,0.002850924
2006-10-19 00:00:00+00,SHORT,3286,0.0,-0.0104675535,0.0019411449
2006-10-20 00:00:00+00,SHORT,4050,0.5021049868867286,-9.271861E-4,0.012586767
2006-10-23 00:00:00+00,SHORT,4050,0.42150095342059063,0.013483777,0.0017288524
2006-10-24 00:00:00+00,SHORT,304,1.0,0.06202516,0.016192582
2006-10-24 00:00:00+00,SHORT,2569,0.19242659169365076,0.025033815,-5.988112E-6
2006-10-25 00:00:00+00,SHORT,304,0.26019183179687366,0.042360432,0.010133415
2006-10-25 00:00:00+00,SHORT,3067,0.0,0.058878988,8.934311E-4
2006-10-26 00:00:00+00,SHORT,2437,0.0,0.08010174,0.012584691
2006-10-26 00:00:00+00,SHORT,631,0.4191553667149618,0.068898395,-0.004011814
2006-10-31 00:00:00+00,SHORT,4194,0.505721926165375,0.0373256,-6.18929E-4
2006-11-06 00:00:00+00,SHORT,1615,0.15092519897545437,0.03136065,-0.0010764644
2006-11-08 00:00:00+00,SHORT,3573,0.23689073191469767,-0.035882607,0.002816802
2006-11-09 00:00:00+00,SHORT,1949,0.5010443905983083,-0.013424853,0.0029846025
2006-11-16 00:00:00+00,SHORT,1826,0.0,0.016558744,-0.004927799
2006-11-21 00:00:00+00,SHORT,1826,0.0,0.037913907,-0.004202897
2006-11-22 00:00:00+00,SHORT,2686,0.7249959119578722,-0.009377944,0.021403078
2006-11-22 00:00:00+00,SHORT,1826,0.0,0.04192412,-0.0019188469
2006-11-24 00:00:00+00,SHORT,2686,0.6806312840554318,0.0090570375,0.019140081
2006-12-04 00:00:00+00,SHORT,1610,0.6948317869558945,0.0075979237,0.025959054
2006-12-05 00:00:00+00,SHORT,1610,0.5699817835818318,0.052156486,-0.0028628395
2006-12-06 00:00:00+00,SHORT,2088,0.27641024482818904,0.032991476,7.738664E-4
2006-12-06 00:00:00+00,SHORT,2272,0.4973472853183227,0.055754043,-0.0029505542
2006-12-13 00:00:00+00,SHORT,898,0.0,0.056487266,-0.0046699867
2006-12-14 00:00:00+00,SHORT,712,0.5105935085641167,0.058170848,-0.0037822258
