time,side,ticker_id,mv_up_composite_labels,dist_lower_bb_50_2.5_df055,ma_cloud_diff_21_50_df007
2010-12-20 00:00:00+00,LONG,2548,0.05190921332530796,-0.024052562,-0.0026237508
2010-12-20 00:00:00+00,LONG,3791,0.4382897585298055,-0.02550972,-0.018985724
2010-12-20 00:00:00+00,LONG,3903,0.9130434782608696,-0.02531661,0.0030678718
2010-12-21 00:00:00+00,LONG,903,0.0,-0.02517757,-0.0027747804
2010-12-21 00:00:00+00,LONG,1444,1.0,-0.026212918,-8.4006327E-4
2010-12-22 00:00:00+00,LONG,903,0.0,-0.026119338,-0.0035560655
2010-12-23 00:00:00+00,LONG,219,0.0,-0.0259868,-0.00582414
2010-12-30 00:00:00+00,LONG,219,0.0,-0.026290558,-0.0071597677
2010-12-30 00:00:00+00,LONG,903,0.0,-0.02491117,-0.001193105
2011-01-04 00:00:00+00,LONG,903,0.0,-0.02435027,-0.0023980287
2011-01-06 00:00:00+00,LONG,2349,0.006295793056635798,-0.025347514,0.007853925
2011-01-06 00:00:00+00,LONG,903,0.0,-0.024387324,-0.003022529
2011-01-06 00:00:00+00,LONG,3538,0.9112243548817495,-0.025175322,-0.010714651
2011-01-07 00:00:00+00,LONG,1171,1.0,-0.024162313,-0.02131802
2011-01-18 00:00:00+00,LONG,39,0.8148148148148149,-0.025824022,-0.013412594
2011-01-19 00:00:00+00,LONG,39,0.7777777777777778,-0.02450963,-0.013349649
2011-01-20 00:00:00+00,LONG,39,0.7407407407407407,-0.02480039,-0.013060263
2011-01-24 00:00:00+00,LONG,266,0.3629604886477033,-0.024411809,-0.0015508805
2011-01-26 00:00:00+00,LONG,111,0.4733560641987746,-0.025303038,-0.0070550493
2011-01-27 00:00:00+00,LONG,2408,0.0,-0.025897477,0.0069314293
2011-01-28 00:00:00+00,LONG,111,0.5018699266407507,-0.02549209,-0.008639346
2011-01-31 00:00:00+00,LONG,111,0.44499076833975554,-0.024834113,-0.009099556
2011-02-01 00:00:00+00,LONG,2462,0.4059981207892466,-0.02564977,-0.004732508
2011-02-01 00:00:00+00,LONG,3142,0.24633145226199066,-0.024170313,-0.003946039
2011-02-02 00:00:00+00,LONG,2462,0.6128556737124446,-0.024199722,-0.0070698503
2011-02-09 00:00:00+00,LONG,505,0.8846153846153846,-0.02486425,-0.0021219878
2011-02-09 00:00:00+00,LONG,3531,0.0,-0.02431663,-0.009739259
2011-02-10 00:00:00+00,LONG,505,0.8461538461538461,-0.024166234,-0.0042779148
2011-02-14 00:00:00+00,LONG,3531,0.0,-0.025228253,-0.012518152
2011-02-15 00:00:00+00,LONG,1210,0.009282188420806308,-0.02409465,0.008162328
2011-02-16 00:00:00+00,LONG,4088,0.33093621534757445,-0.024907602,0.005593338
2011-02-23 00:00:00+00,LONG,9,0.3284521216369166,-0.024609633,-0.010426104
2011-02-25 00:00:00+00,LONG,4088,0.3320166449008431,-0.025286268,2.9778824E-4
2011-03-11 00:00:00+00,LONG,960,0.6451612903225806,-0.025277812,-0.0016394976
2011-03-15 00:00:00+00,LONG,1176,0.47880166792719964,-0.025043193,-0.0018997892
2011-03-15 00:00:00+00,LONG,2004,1.0,-0.025782952,-0.02452494
2011-03-16 00:00:00+00,LONG,2070,1.0,-0.025900444,0.0048628994
2011-03-16 00:00:00+00,LONG,2261,0.9583333333333334,-0.025347581,3.9505336E-4
2011-03-16 00:00:00+00,LONG,2352,0.4416022416213636,-0.026200918,0.008213959
2011-03-16 00:00:00+00,LONG,960,0.6000000000000001,-0.025738906,-0.00612489
2011-03-16 00:00:00+00,LONG,1176,0.4248519433048732,-0.02478157,-0.005813946
2011-03-16 00:00:00+00,LONG,1205,0.6896551724137931,-0.026044236,-0.016722884
2011-03-16 00:00:00+00,LONG,3420,0.6739836740264975,-0.025909975,0.0116032325
2011-03-17 00:00:00+00,LONG,4224,0.631862657881543,-0.02615151,-0.031377014
2011-03-17 00:00:00+00,LONG,2430,0.11757344040225215,-0.024640612,0.007885884
2011-03-17 00:00:00+00,LONG,622,0.42007255084948286,-0.024392439,-0.004795609
2011-03-17 00:00:00+00,LONG,3381,0.0,-0.024906835,-0.027646491
2011-03-18 00:00:00+00,LONG,4122,0.3009441333667237,-0.0243436,-0.007068795
2011-03-18 00:00:00+00,LONG,4197,0.43072266184617364,-0.024033064,0.009610803
2011-03-18 00:00:00+00,LONG,516,0.0,-0.025460996,-0.03102497
2011-03-18 00:00:00+00,LONG,3646,0.556732889300564,-0.024109708,-0.0012005453
2011-03-18 00:00:00+00,LONG,1667,0.27291990542568306,-0.024656452,-0.04431651
2011-03-21 00:00:00+00,LONG,101,0.0,-0.024627501,-0.017909858
2011-03-21 00:00:00+00,LONG,2262,0.5626418501647537,-0.024728544,-0.009660863
2011-03-21 00:00:00+00,LONG,900,0.9387755102040817,-0.026136642,-0.0025336195
2011-03-22 00:00:00+00,LONG,2391,0.9615384615384616,-0.02401782,0.0028516112
2011-03-22 00:00:00+00,LONG,1210,0.4764614861560756,-0.024686117,-0.0017856401
2011-03-23 00:00:00+00,LONG,2262,0.5376492903865477,-0.024589779,-0.009535754
2011-03-23 00:00:00+00,LONG,2778,0.1962574539957663,-0.026183534,0.0034728677
2011-03-23 00:00:00+00,LONG,2972,0.0,-0.025766162,-0.0074111177
2011-03-23 00:00:00+00,LONG,1076,0.782608695652174,-0.025258668,-0.013705546
2011-03-24 00:00:00+00,LONG,2938,0.028040938729284145,-0.025355471,-0.020543596
2011-03-24 00:00:00+00,LONG,1210,0.2606861032756934,-0.026164036,-7.8411854E-4
2011-03-28 00:00:00+00,LONG,167,0.0,-0.026246278,-0.02189129
2011-03-28 00:00:00+00,LONG,450,0.20045125806998407,-0.025166271,-0.0029065371
2011-03-28 00:00:00+00,LONG,2961,0.0398428625667626,-0.026044715,-0.017467184
2011-03-28 00:00:00+00,LONG,3067,0.8771929824561404,-0.026258929,-0.0063137524
2011-03-28 00:00:00+00,LONG,1235,0.18739972969626492,-0.025946938,-8.7199255E-4
2011-03-30 00:00:00+00,LONG,4073,0.0,-0.02394443,-0.012501897
2011-03-31 00:00:00+00,LONG,405,0.0,-0.024019483,-0.018798508
2011-03-31 00:00:00+00,LONG,2923,0.0,-0.02458619,-0.012910068
2011-04-04 00:00:00+00,LONG,2961,0.0,-0.02620255,-0.02067674
2011-04-05 00:00:00+00,LONG,2961,0.0,-0.025589615,-0.020501547
2011-04-05 00:00:00+00,LONG,1985,0.2981599531159797,-0.025797142,-0.03603548
2011-04-08 00:00:00+00,LONG,1514,0.0,-0.02450808,-0.0035910346
2011-04-12 00:00:00+00,LONG,2961,0.0,-0.024677387,-0.02328283
2011-04-13 00:00:00+00,LONG,4223,0.0,-0.023937924,-0.009282283
2011-04-13 00:00:00+00,LONG,1514,0.0,-0.025612952,-0.004913292
2011-04-18 00:00:00+00,LONG,2815,0.0,-0.02582985,-0.0037568626
2011-04-18 00:00:00+00,LONG,1684,0.0,-0.02571264,0.0055536083
2011-04-19 00:00:00+00,LONG,853,0.0,-0.024045149,0.0015356517
2011-04-19 00:00:00+00,LONG,1684,0.0,-0.025108326,0.0051643304
2011-04-20 00:00:00+00,LONG,2276,0.0,-0.02532045,-0.0029976384
2011-04-20 00:00:00+00,LONG,3811,0.0,-0.025717372,0.00234337
2011-04-27 00:00:00+00,LONG,853,0.0,-0.026076546,0.0020417136
2011-04-28 00:00:00+00,LONG,907,0.0,-0.025560262,-0.006636523
2011-05-16 00:00:00+00,LONG,578,0.0,-0.02542451,0.01620283
2011-06-06 00:00:00+00,LONG,64,0.0,-0.024242884,0.013845121
2011-06-06 00:00:00+00,LONG,2269,0.0,-0.02507402,-0.0054618213
2011-06-07 00:00:00+00,LONG,2269,0.0,-0.025117176,-0.0062889447
2011-06-07 00:00:00+00,LONG,2898,0.0,-0.024936203,-0.021685556
2011-06-07 00:00:00+00,LONG,1896,0.0,-0.024390223,0.007033754
2011-06-08 00:00:00+00,LONG,2269,0.0,-0.02423315,-0.007192682
2011-06-09 00:00:00+00,LONG,194,0.0,-0.024521299,-0.029331686
2011-06-10 00:00:00+00,LONG,234,0.0,-0.025854912,0.017126702
2011-06-10 00:00:00+00,LONG,2370,0.0,-0.025555013,-3.2286625E-4
2011-06-10 00:00:00+00,LONG,2479,0.0,-0.02407608,0.0071507175
2011-06-10 00:00:00+00,LONG,843,0.3183715316502764,-0.026275108,-0.035454925
2011-06-10 00:00:00+00,LONG,3841,0.0,-0.024934566,-0.010339457
2011-06-10 00:00:00+00,LONG,1904,0.0,-0.02542654,-0.0063864086
2011-06-10 00:00:00+00,LONG,2028,0.6419491304867511,-0.025499023,-0.015940066
2011-06-15 00:00:00+00,LONG,2230,0.0,-0.025379349,-0.02400373
2011-06-15 00:00:00+00,LONG,2479,0.0,-0.025187183,0.0068525504
2011-06-15 00:00:00+00,LONG,2482,0.0,-0.025712509,-0.015076292
2011-06-15 00:00:00+00,LONG,475,0.0,-0.025264174,-0.004901612
2011-06-15 00:00:00+00,LONG,2993,0.0,-0.024821054,-0.022992773
2011-06-15 00:00:00+00,LONG,1171,0.0,-0.024053806,-0.016622208
2011-06-15 00:00:00+00,LONG,1916,0.0,-0.025540004,-0.025288511
2011-06-16 00:00:00+00,LONG,345,0.0,-0.024299793,-0.025433872
2011-06-16 00:00:00+00,LONG,2479,0.0,-0.025574325,0.006419275
2011-06-16 00:00:00+00,LONG,2898,0.0,-0.026256707,-0.0138223
2011-06-16 00:00:00+00,LONG,1483,0.0,-0.025490934,0.0020029242
2011-06-17 00:00:00+00,LONG,245,0.0,-0.024311285,-0.005948559
2011-06-17 00:00:00+00,LONG,2898,0.0,-0.025303457,-0.01323224
2011-06-17 00:00:00+00,LONG,1288,0.0,-0.025058405,-0.0130993035
2011-06-17 00:00:00+00,LONG,3355,0.0,-0.024868194,-0.0062079094
2011-06-17 00:00:00+00,LONG,1483,0.0,-0.024198491,0.001487704
2011-06-17 00:00:00+00,LONG,4059,0.0,-0.024481105,-0.022716269
2011-06-20 00:00:00+00,LONG,3912,0.0,-0.025148032,-0.022195918
2011-06-22 00:00:00+00,LONG,11,0.9259259259259259,-0.02477737,-0.01733432
2011-06-23 00:00:00+00,LONG,2778,0.0,-0.024884602,-0.026407171
2011-06-23 00:00:00+00,LONG,834,0.0,-0.026044048,-0.014552148
2011-06-23 00:00:00+00,LONG,3255,0.0,-0.024162455,-0.019115584
2011-06-23 00:00:00+00,LONG,1536,0.0,-0.026176104,-0.012182666
2011-06-24 00:00:00+00,LONG,576,0.0,-0.024717791,-0.014419833
2011-06-27 00:00:00+00,LONG,555,0.0,-0.025179459,-0.019064203
2011-06-28 00:00:00+00,LONG,1536,0.0,-0.025585832,-0.02013546
2011-07-12 00:00:00+00,LONG,3255,0.0,-0.02611926,-0.016766591
2011-07-14 00:00:00+00,LONG,3040,0.0,-0.02626906,-0.014777363
2011-07-28 00:00:00+00,LONG,1949,0.0,-0.025180079,-9.726466E-4
2011-08-09 00:00:00+00,LONG,212,1.0,-0.026216643,-0.0011026913
2011-08-10 00:00:00+00,LONG,2129,0.0,-0.025987297,0.0057895593
2011-08-10 00:00:00+00,LONG,3872,0.9375,-0.026054317,0.014822842
2011-08-11 00:00:00+00,LONG,4140,0.0,-0.024583299,-0.028061528
2011-08-11 00:00:00+00,LONG,4163,0.0,-0.026145158,-0.030836638
2011-08-11 00:00:00+00,LONG,158,0.3733434269076019,-0.02508056,-0.030607983
2011-08-11 00:00:00+00,LONG,3515,0.935483870967742,-0.02482131,-0.046504296
2011-08-12 00:00:00+00,LONG,91,0.845354965982632,-0.024709936,-0.014574423
2011-08-12 00:00:00+00,LONG,2410,0.9210526315789473,-0.024519742,-0.058128294
2011-08-18 00:00:00+00,LONG,1011,0.78125,-0.026113054,-0.03747688
2011-08-18 00:00:00+00,LONG,1700,0.5393423284205645,-0.025894213,-0.022833852
2011-08-19 00:00:00+00,LONG,388,0.6521739130434783,-0.02622026,-0.026738942
2011-08-19 00:00:00+00,LONG,602,0.0,-0.025357164,-0.034286104
2011-08-19 00:00:00+00,LONG,1198,0.542792940173938,-0.025374183,-0.013840389
2011-08-22 00:00:00+00,LONG,2099,0.0,-0.025867466,-0.015468861
2011-08-25 00:00:00+00,LONG,1198,0.0,-0.024960266,-0.014646007
2011-09-12 00:00:00+00,LONG,617,0.0,-0.02523275,-0.0074213017
2011-09-22 00:00:00+00,LONG,3841,0.4983403517891695,-0.024085244,-0.03347983
2011-09-22 00:00:00+00,LONG,3872,0.0,-0.024852121,0.01471599
2011-09-28 00:00:00+00,LONG,39,0.8888888888888888,-0.025445929,-0.0025131572
2011-10-04 00:00:00+00,LONG,2965,1.0,-0.024367299,-0.020103019
2011-10-05 00:00:00+00,LONG,604,0.967741935483871,-0.02481773,-0.05563569
2011-10-05 00:00:00+00,LONG,1483,0.4099463551194592,-0.024116991,-0.019851156
2011-10-05 00:00:00+00,LONG,3804,0.6593515032699893,-0.026239526,-0.0038780032
2011-10-07 00:00:00+00,LONG,641,0.6775182746622552,-0.02569258,-0.04174152
2011-10-10 00:00:00+00,LONG,2665,0.39756685143015547,-0.026223728,-0.02232769
2011-10-11 00:00:00+00,LONG,2665,0.40660061683963483,-0.024932278,-0.026245005
2011-11-23 00:00:00+00,LONG,1210,0.4031269009206213,-0.025948923,0.010589774
2011-11-25 00:00:00+00,LONG,3522,0.9615384615384616,-0.025076823,0.008213858
2011-11-28 00:00:00+00,LONG,2930,0.21770577876549638,-0.02405907,-0.020431524
2011-11-29 00:00:00+00,LONG,2351,0.9393939393939394,-0.025333995,-0.009145492
2011-11-29 00:00:00+00,LONG,2751,0.23168186760264792,-0.025520975,-0.019738384
2011-11-29 00:00:00+00,LONG,3646,0.49839646033178703,-0.024069978,5.9147156E-4
2011-12-14 00:00:00+00,LONG,2151,0.5806451612903226,-0.02587174,-0.008350864
2011-12-15 00:00:00+00,LONG,974,0.5859004390890901,-0.024733307,-0.011992792
2011-12-16 00:00:00+00,LONG,610,0.8401019198648785,-0.024424596,-0.026646618
2011-12-19 00:00:00+00,LONG,3882,1.0,-0.024718175,-0.024518393
2011-12-28 00:00:00+00,LONG,1742,0.43941556651335717,-0.025029955,-0.03256542
2012-01-03 00:00:00+00,LONG,3310,0.6963010255212089,-0.026181819,0.0062626973
2012-01-05 00:00:00+00,LONG,2665,0.4044458420342605,-0.025693392,3.2714215E-5
2012-01-05 00:00:00+00,LONG,3310,0.6053160625171259,-0.025884151,-0.0011428845
2012-01-09 00:00:00+00,LONG,4123,0.3700716747677544,-0.0251176,-0.0053856554
2012-01-23 00:00:00+00,LONG,2350,1.0,-0.025556833,-0.012791868
2012-02-10 00:00:00+00,LONG,450,0.2817794535271247,-0.024537867,0.009207414
2012-02-10 00:00:00+00,LONG,907,0.16810702193265692,-0.024685767,-0.01454732
2012-02-13 00:00:00+00,LONG,2226,0.2147341074635018,-0.025411278,-0.0050929664
2012-02-13 00:00:00+00,LONG,907,0.13830715712238356,-0.024652828,-0.015355423
2012-02-14 00:00:00+00,LONG,2226,0.20821363229688952,-0.02606091,-0.0063672527
2012-02-15 00:00:00+00,LONG,2188,0.2839291184136234,-0.024731243,0.0029811966
2012-02-28 00:00:00+00,LONG,2159,0.0,-0.026289443,-0.011024701
2012-02-28 00:00:00+00,LONG,2971,0.5597314114639158,-0.025825886,-0.012871483
2012-03-05 00:00:00+00,LONG,2111,0.7045057835149211,-0.024545485,4.929814E-7
2012-03-05 00:00:00+00,LONG,862,0.0,-0.025751073,0.0014437857
2012-03-06 00:00:00+00,LONG,2111,0.7126040464390334,-0.025456917,-2.1756924E-4
2012-03-06 00:00:00+00,LONG,4164,0.253768217083201,-0.025840877,-0.029933445
2012-03-06 00:00:00+00,LONG,3179,0.0,-0.025601145,-0.0045340345
2012-03-06 00:00:00+00,LONG,1160,0.20588235294117652,-0.024515593,0.0037453847
2012-03-06 00:00:00+00,LONG,1633,0.27794476839197785,-0.025638247,-0.023417596
2012-03-07 00:00:00+00,LONG,2965,1.0,-0.02609921,-0.022178954
2012-03-07 00:00:00+00,LONG,3179,0.0,-0.024843287,-0.004607509
2012-03-12 00:00:00+00,LONG,862,0.0,-0.025034823,-0.0039925873
2012-03-14 00:00:00+00,LONG,2527,0.8837209302325582,-0.023937922,-0.007473927
2012-03-14 00:00:00+00,LONG,874,0.0,-0.024267448,-0.022899725
2012-03-15 00:00:00+00,LONG,1039,0.2335616823055791,-0.025194079,0.0015247033
2012-03-20 00:00:00+00,LONG,1039,0.2547060757899402,-0.025448142,0.0033461829
2012-03-23 00:00:00+00,LONG,2018,1.0,-0.024753626,-0.027923765
2012-03-26 00:00:00+00,LONG,1039,0.1512521464188953,-0.025936756,0.0035476806
2012-03-28 00:00:00+00,LONG,1039,0.13175373819999367,-0.025655558,0.0025231407
2012-04-10 00:00:00+00,LONG,200,0.0,-0.025521228,0.018747494
2012-04-10 00:00:00+00,LONG,557,1.0,-0.024812972,-0.03519039
2012-04-11 00:00:00+00,LONG,1108,0.5932203389830508,-0.0243916,0.0012042309
2012-04-11 00:00:00+00,LONG,1536,0.23826966821009393,-0.02534892,-0.00956421
2012-04-11 00:00:00+00,LONG,4089,0.6454789617847355,-0.024488129,-0.013413455
2012-04-12 00:00:00+00,LONG,641,0.38714371197360103,-0.02535892,-5.775831E-4
2012-04-13 00:00:00+00,LONG,1160,0.9795918367346939,-0.025800746,0.0038175061
2012-04-13 00:00:00+00,LONG,1176,1.0,-0.025724767,-0.030759208
2012-04-16 00:00:00+00,LONG,559,0.44072845278703476,-0.024451656,5.688462E-4
2012-04-16 00:00:00+00,LONG,984,1.0,-0.024823302,-0.04873685
2012-04-17 00:00:00+00,LONG,2261,0.6796742898851557,-0.024552464,-0.01759234
2012-04-17 00:00:00+00,LONG,1167,0.9491525423728814,-0.02596531,-0.009400662
2012-04-19 00:00:00+00,LONG,3052,0.559735091105714,-0.02573642,-0.0014128905
2012-04-19 00:00:00+00,LONG,3855,0.0,-0.026073841,0.0018471901
2012-04-23 00:00:00+00,LONG,2261,0.6785714285714286,-0.024298543,-0.02005882
2012-04-23 00:00:00+00,LONG,788,0.6923076923076923,-0.026284114,-0.0033103595
2012-04-24 00:00:00+00,LONG,411,0.10178661021197544,-0.025683131,-0.010108462
2012-04-25 00:00:00+00,LONG,1667,0.0,-0.025265398,-0.032785803
2012-04-27 00:00:00+00,LONG,788,0.5384615384615384,-0.025857966,-0.014694881
2012-05-09 00:00:00+00,LONG,3895,0.7220875152801626,-0.025312297,4.2268028E-4
2012-05-15 00:00:00+00,LONG,3078,0.5960093323443376,-0.02537519,3.7948182E-4
2012-05-17 00:00:00+00,LONG,1483,0.6779774281029077,-0.026174176,0.004873378
2012-05-18 00:00:00+00,LONG,900,0.8490566037735849,-0.025424302,-0.027146205
2012-05-21 00:00:00+00,LONG,2248,0.96,-0.024001814,-0.029678447
2012-05-21 00:00:00+00,LONG,2661,0.6959362456302206,-0.025681248,-0.028614867
2012-05-22 00:00:00+00,LONG,834,0.30533036802141666,-0.025126522,-0.002555688
2012-05-22 00:00:00+00,LONG,842,0.96875,-0.025400782,-0.0044008223
2012-05-23 00:00:00+00,LONG,2381,0.9411764705882353,-0.024006164,-0.01802892
2012-05-23 00:00:00+00,LONG,3100,0.4419551183577388,-0.024438435,0.006454995
2012-05-23 00:00:00+00,LONG,1112,0.18474440173426993,-0.02448991,-0.0011363191
2012-05-24 00:00:00+00,LONG,2396,0.9761904761904762,-0.024812963,0.0034176146
2012-05-24 00:00:00+00,LONG,1076,0.975609756097561,-0.02611955,0.0084334
2012-05-25 00:00:00+00,LONG,842,0.875,-0.025720444,-0.006646007
2012-05-30 00:00:00+00,LONG,2396,0.9047619047619048,-0.024151549,-0.0027366555
2012-06-01 00:00:00+00,LONG,1076,0.8536585365853658,-0.025353333,-0.008122573
2012-06-01 00:00:00+00,LONG,1171,1.0,-0.024535986,-0.032419797
2012-06-01 00:00:00+00,LONG,4016,0.32971323979410827,-0.02406224,-0.010396085
2012-06-04 00:00:00+00,LONG,3815,0.6390424667456457,-0.024838181,-0.05535303
2012-06-05 00:00:00+00,LONG,2213,0.9285714285714286,-0.024438832,-0.01661449
2012-06-05 00:00:00+00,LONG,2269,1.0,-0.024199467,-0.041689176
2012-06-05 00:00:00+00,LONG,405,1.0,-0.023924435,-0.03871078
2012-06-05 00:00:00+00,LONG,714,0.6887722533538416,-0.025510075,-0.0047277026
2012-06-05 00:00:00+00,LONG,3109,0.7741056375123024,-0.024791643,-0.011165539
2012-06-05 00:00:00+00,LONG,3621,0.2659900025688498,-0.025712183,-0.057522003
2012-06-05 00:00:00+00,LONG,3760,0.7680344748721479,-0.026140917,-0.037509058
2012-06-05 00:00:00+00,LONG,3890,1.0,-0.024321958,-0.015306908
2012-06-06 00:00:00+00,LONG,2084,0.4638610750614755,-0.024391664,-0.012951433
2012-06-07 00:00:00+00,LONG,2084,0.48020308971821,-0.025198398,-0.013770936
2012-06-07 00:00:00+00,LONG,1473,0.6998219989973814,-0.025490308,-0.027899172
2012-06-11 00:00:00+00,LONG,2553,0.8787878787878788,-0.026082983,-0.037523165
2012-06-15 00:00:00+00,LONG,3708,0.0,-0.025583098,-0.010438112
2012-06-15 00:00:00+00,LONG,3838,0.375,-0.024099426,-0.015618946
2012-06-18 00:00:00+00,LONG,663,0.36704732665635764,-0.026071329,-0.018624995
2012-06-18 00:00:00+00,LONG,3708,0.0,-0.02538347,-0.010880317
2012-06-21 00:00:00+00,LONG,3708,0.0,-0.024085432,-0.012507308
2012-06-26 00:00:00+00,LONG,2761,0.022624998207590973,-0.025306515,0.0025367225
2012-06-26 00:00:00+00,LONG,3116,1.0,-0.02560704,-0.046503775
2012-07-12 00:00:00+00,LONG,2261,0.85,-0.026211806,-0.008951793
2012-07-12 00:00:00+00,LONG,1260,0.3184384126908362,-0.025592867,-0.023000892
2012-07-12 00:00:00+00,LONG,3708,0.0,-0.025729513,-0.0052561886
2012-07-16 00:00:00+00,LONG,248,0.9642857142857143,-0.025836332,0.0052894643
2012-07-17 00:00:00+00,LONG,1454,0.0,-0.025657335,-0.022005104
2012-07-18 00:00:00+00,LONG,3708,0.0,-0.025581818,-0.002389198
2012-07-23 00:00:00+00,LONG,2912,0.5979492125948955,-0.02608854,0.0031803758
2012-07-24 00:00:00+00,LONG,465,0.49830084671337066,-0.024618132,0.00488999
2012-07-25 00:00:00+00,LONG,2105,0.4802681784012318,-0.024925524,-0.010745127
2012-07-25 00:00:00+00,LONG,394,0.9545454545454546,-0.024996404,-0.019142084
2012-07-25 00:00:00+00,LONG,3293,0.592431378674984,-0.024666505,-0.0014604639
2012-07-25 00:00:00+00,LONG,3573,0.3699465352496755,-0.025367936,-0.01578226
2012-07-25 00:00:00+00,LONG,3831,0.975609756097561,-0.025517263,0.006128857
2012-07-26 00:00:00+00,LONG,2270,0.9230769230769231,-0.026221024,-0.006224751
2012-07-30 00:00:00+00,LONG,4223,0.707574817452195,-0.02559308,0.014506297
2012-08-02 00:00:00+00,LONG,580,0.7224817329000137,-0.024712352,0.012167683
2012-08-02 00:00:00+00,LONG,3822,0.5133566673764092,-0.02411847,8.4524835E-4
2012-08-02 00:00:00+00,LONG,1816,0.48866250780193604,-0.024768079,-0.046362728
2012-08-02 00:00:00+00,LONG,2006,0.4818207581578062,-0.025537655,0.006764324
2012-08-03 00:00:00+00,LONG,857,0.5863188427268256,-0.024162106,-0.022814432
2012-08-06 00:00:00+00,LONG,857,0.3789557168832994,-0.026003577,-0.023989595
2012-08-06 00:00:00+00,LONG,1840,0.7516320416474779,-0.025930976,-0.028372629
2012-08-06 00:00:00+00,LONG,3903,0.4091003494561028,-0.02509182,-0.037507057
2012-08-07 00:00:00+00,LONG,1633,0.5256933330560963,-0.02525412,0.003623929
2012-08-08 00:00:00+00,LONG,2391,0.0,-0.02468,0.009371203
2012-08-14 00:00:00+00,LONG,1633,0.4047900858898046,-0.025115013,7.7969E-4
2012-08-15 00:00:00+00,LONG,2391,0.0,-0.026001487,-2.1229137E-4
2012-08-15 00:00:00+00,LONG,522,0.27096884280469,-0.02442386,-0.01985402
2012-08-16 00:00:00+00,LONG,1167,0.0,-0.025700063,-0.0014070343
2012-08-16 00:00:00+00,LONG,1633,0.3481144470477377,-0.025069308,-0.0010601924
2012-08-17 00:00:00+00,LONG,1633,0.29524555125140095,-0.024674606,-0.0019033167
2012-08-20 00:00:00+00,LONG,2720,0.0,-0.025725776,-0.055449575
2012-08-20 00:00:00+00,LONG,869,0.5481700210075424,-0.02394678,0.0072728815
2012-08-23 00:00:00+00,LONG,2350,0.4728126505985278,-0.024888037,-0.0026804889
2012-08-27 00:00:00+00,LONG,869,0.0,-0.024904983,0.0018471557
2012-09-04 00:00:00+00,LONG,4218,0.33057005934921846,-0.024374574,0.0071249395
2012-09-05 00:00:00+00,LONG,1235,0.4885579377227849,-0.025035026,-0.019334592
2012-09-10 00:00:00+00,LONG,2084,0.39567498972891374,-0.024920378,-0.0052618235
2012-09-11 00:00:00+00,LONG,2084,0.3924147426075404,-0.02479472,-0.0057558417
2012-09-11 00:00:00+00,LONG,2617,0.3154433928638233,-0.024347259,-0.012025625
2012-09-11 00:00:00+00,LONG,898,1.0,-0.024706643,-0.015919678
2012-09-12 00:00:00+00,LONG,2084,0.3957706362071495,-0.023977028,-0.0060160696
2012-09-13 00:00:00+00,LONG,1361,0.0,-0.024347873,-0.028021283
2012-09-14 00:00:00+00,LONG,2137,0.534325245556265,-0.025684718,-0.009560578
2012-09-17 00:00:00+00,LONG,2084,0.41340021919767395,-0.02486642,-0.0063087014
2012-09-17 00:00:00+00,LONG,2111,0.0,-0.025400726,0.005384279
2012-09-17 00:00:00+00,LONG,2617,0.0,-0.024474442,-0.015689224
2012-09-18 00:00:00+00,LONG,1205,0.4916895275103546,-0.024242397,-0.010389481
2012-09-19 00:00:00+00,LONG,2617,0.2523000348693564,-0.025337335,-0.017831506
2012-09-19 00:00:00+00,LONG,1205,0.48632990568391027,-0.025007965,-0.01105707
2012-09-19 00:00:00+00,LONG,1514,0.0,-0.024154881,0.0077058026
2012-09-20 00:00:00+00,LONG,4122,0.015840136579862323,-0.024983628,0.0012909604
2012-09-20 00:00:00+00,LONG,1205,0.524832918710363,-0.026200963,-0.011623476
2012-09-20 00:00:00+00,LONG,1308,0.6041503911707883,-0.024346462,-0.02581549
2012-09-25 00:00:00+00,LONG,4140,0.02090136948912906,-0.02564508,0.0045455145
2012-09-25 00:00:00+00,LONG,212,0.2497472897033068,-0.024780484,-3.6053165E-4
2012-09-25 00:00:00+00,LONG,1473,0.0,-0.02497821,0.0026321153
2012-09-25 00:00:00+00,LONG,4089,0.27893884465957086,-0.025456654,-0.02052602
2012-09-26 00:00:00+00,LONG,3748,0.26661305520603135,-0.026119348,0.009114153
2012-09-27 00:00:00+00,LONG,1410,0.90625,-0.024355471,-0.014037983
2012-09-28 00:00:00+00,LONG,1262,0.45458661366059333,-0.025532389,-0.012245254
2012-10-01 00:00:00+00,LONG,834,0.4647797571562443,-0.025891073,-0.0019080499
2012-10-03 00:00:00+00,LONG,2370,0.20479749024984212,-0.024349887,0.0046450594
2012-10-05 00:00:00+00,LONG,2085,0.0,-0.025995368,-0.003971622
2012-10-08 00:00:00+00,LONG,3754,0.018867924528301883,-0.026204802,-0.002104328
2012-10-09 00:00:00+00,LONG,2084,0.29047240223482124,-0.024879783,0.0067712567
2012-10-09 00:00:00+00,LONG,3646,0.0,-0.025857491,0.010773393
2012-10-15 00:00:00+00,LONG,3754,0.8571428571428572,-0.024775734,-0.020231321
2012-10-23 00:00:00+00,LONG,237,1.0,-0.025053574,0.00783589
2012-10-24 00:00:00+00,LONG,9,0.92,-0.024746407,-0.016735688
