time,side,ticker_id,mv_up_composite_labels,skew_weighted_20_df037,accel_volume_5_df025,ma_cloud_diff_21_50_df007
2010-05-28 00:00:00+00,LONG,2262,0.603654070081317,-0.34059277,0.42765763,-0.03426387
2010-06-01 00:00:00+00,LONG,2262,0.6065524432910493,-0.41168272,0.27036762,-0.035552964
2010-06-01 00:00:00+00,LONG,558,0.8095238095238095,-0.41000855,0.24869825,-0.048677467
2010-06-01 00:00:00+00,LONG,2818,0.4155065102536328,-0.35725316,0.46744514,-0.018230557
2010-06-01 00:00:00+00,LONG,808,0.0,-0.39430818,0.6736633,-0.0237111
2010-06-01 00:00:00+00,LONG,853,0.84,-0.48210678,0.3547707,-0.023843419
2010-06-01 00:00:00+00,LONG,2936,0.6493951613320597,-0.31870914,0.68756205,-0.033749588
2010-06-01 00:00:00+00,LONG,897,0.49950427823950605,-0.41079876,0.37901673,-0.008057147
2010-06-01 00:00:00+00,LONG,3447,0.6905935533737213,-0.5744367,0.6285502,-0.037553836
2010-06-01 00:00:00+00,LONG,3646,0.8333333333333334,-0.36266434,0.43207043,-0.022467194
2010-06-02 00:00:00+00,LONG,558,0.7619047619047619,-0.450886,0.42729682,-0.050089225
2010-06-04 00:00:00+00,LONG,3447,0.6099348066663894,-0.31841168,0.6262249,-0.04461664
2010-06-08 00:00:00+00,LONG,2084,0.44032785596628266,-0.5196542,0.24966606,-0.035348713
2010-06-08 00:00:00+00,LONG,3447,0.4640187037790666,-0.33747423,0.33336136,-0.046940487
2010-06-09 00:00:00+00,LONG,121,0.5833333333333334,-0.43898028,0.3496535,-0.038221147
2010-06-10 00:00:00+00,LONG,2084,0.42010198101487767,-0.51985824,0.34688482,-0.04097732
2010-06-29 00:00:00+00,LONG,3716,0.4932110539501625,-0.4062935,0.3450419,-0.031447966
2010-06-30 00:00:00+00,LONG,3716,0.5574199212707444,-0.43801326,0.5550448,-0.03311676
2010-07-01 00:00:00+00,LONG,64,1.0,-0.50312155,0.2879438,-0.045877237
2010-07-01 00:00:00+00,LONG,559,1.0,-0.36635035,0.5209161,-0.02296747
2010-07-01 00:00:00+00,LONG,1012,1.0,-0.37056887,0.28615418,-0.042453896
2010-07-01 00:00:00+00,LONG,3255,0.6194484621519353,-0.40867952,0.32145563,-0.015503002
2010-07-01 00:00:00+00,LONG,1300,0.0,-0.396068,0.58394265,-0.03296011
2010-07-01 00:00:00+00,LONG,3595,0.7261280325790572,-0.32322112,0.3886815,-0.0449198
2010-07-01 00:00:00+00,LONG,1667,1.0,-0.41626006,0.49030578,-0.040085923
2010-07-01 00:00:00+00,LONG,3837,0.0,-0.47506484,0.37849227,-0.045080822
2010-07-06 00:00:00+00,LONG,2226,0.41201544223975384,-0.35507432,0.55219555,-0.04965884
2010-07-06 00:00:00+00,LONG,2761,0.6343653394534202,-0.3644845,0.6964533,-0.02496109
2010-07-12 00:00:00+00,LONG,2226,0.0,-0.32679576,0.39511606,-0.051101632
2010-07-12 00:00:00+00,LONG,2681,0.7931034482758621,-0.36061233,0.48202115,-0.04166408
2010-07-12 00:00:00+00,LONG,3716,0.2823080703554016,-0.44391653,0.52854735,-0.03503905
2010-07-13 00:00:00+00,LONG,838,0.0,-0.3444397,0.24913435,-0.026557835
2010-07-13 00:00:00+00,LONG,1300,0.0,-0.34770945,0.28367025,-0.028233066
2010-07-16 00:00:00+00,LONG,2248,0.31136866658191675,-0.34395376,0.47791457,-0.035544056
2010-07-16 00:00:00+00,LONG,243,0.5525335341825988,-0.47130156,0.39302596,-0.025528464
2010-07-16 00:00:00+00,LONG,2365,0.6923076923076923,-0.38904175,0.5233196,-0.0321882
2010-07-16 00:00:00+00,LONG,2613,0.7777777777777778,-0.3358413,0.738503,-0.022918928
2010-07-16 00:00:00+00,LONG,2830,0.0,-0.3299375,0.65441275,-0.04652459
2010-07-16 00:00:00+00,LONG,791,0.5815126931595923,-0.5319045,0.4974066,-0.023879042
2010-07-16 00:00:00+00,LONG,838,0.0,-0.44862905,0.2791067,-0.048016563
2010-07-16 00:00:00+00,LONG,3198,0.7142857142857143,-0.31656584,0.5342777,-0.03178666
2010-07-16 00:00:00+00,LONG,4070,0.72,-0.4941753,0.4886355,-0.014094987
2010-07-19 00:00:00+00,LONG,304,0.0,-0.34597775,0.27814093,-0.050731417
2010-07-19 00:00:00+00,LONG,1258,0.7428571428571429,-0.3957152,0.6302904,-0.044329006
2010-07-20 00:00:00+00,LONG,791,0.4272041664518795,-0.37654352,0.408425,-0.034532774
2010-07-20 00:00:00+00,LONG,1258,0.7142857142857143,-0.35528597,0.2598198,-0.048867565
2010-07-27 00:00:00+00,LONG,88,1.0,-0.3656813,0.6809878,-0.02361282
2010-08-10 00:00:00+00,LONG,1633,0.5417037991550423,-0.34182712,0.40703213,-0.035055295
2010-08-11 00:00:00+00,LONG,1633,0.5200921802716164,-0.34662277,0.29845184,-0.03730532
2010-08-23 00:00:00+00,LONG,3275,0.84375,-0.3253711,0.65230155,-0.039401617
2010-08-24 00:00:00+00,LONG,2999,1.0,-0.42706993,0.6149448,-0.010071302
2010-08-25 00:00:00+00,LONG,4097,1.0,-0.5957154,0.33418122,-0.0108620105
2010-08-25 00:00:00+00,LONG,870,1.0,-0.32108834,0.64216226,-0.02200179
2010-08-25 00:00:00+00,LONG,2972,1.0,-0.33307463,0.49388883,-0.028361272
2010-08-25 00:00:00+00,LONG,1004,1.0,-0.38247135,0.4235737,-0.022551123
2010-08-25 00:00:00+00,LONG,3890,1.0,-0.35516235,0.56935513,-0.01636258
2010-08-26 00:00:00+00,LONG,3837,0.9736842105263158,-0.54973483,0.3614902,-0.033473294
2010-08-27 00:00:00+00,LONG,4097,0.0,-0.4744147,0.32677686,-0.019320732
2010-08-27 00:00:00+00,LONG,874,0.9545454545454546,-0.3797212,0.55580586,-0.0110232495
2010-08-27 00:00:00+00,LONG,1745,0.9487179487179487,-0.33235478,0.41612214,-0.012518733
2010-08-27 00:00:00+00,LONG,3837,0.9473684210526316,-0.44232315,0.30422056,-0.039408952
2010-08-27 00:00:00+00,LONG,2004,1.0,-0.4840046,0.5162765,-0.039301306
2010-08-30 00:00:00+00,LONG,3098,0.848481647063611,-0.42011148,0.31542397,-0.0079393815
2010-08-30 00:00:00+00,LONG,1141,0.9215686274509804,-0.32440367,0.27310166,-0.016533667
2010-08-30 00:00:00+00,LONG,1919,0.2917674161799482,-0.47842294,0.2916838,-0.029341584
2010-08-31 00:00:00+00,LONG,85,1.0,-0.48935616,0.2628388,-0.008966415
2010-08-31 00:00:00+00,LONG,443,0.2672647954472216,-0.4452127,0.25334907,-0.028655106
2010-08-31 00:00:00+00,LONG,652,1.0,-0.4863109,0.30979675,-0.018932408
2010-08-31 00:00:00+00,LONG,2801,1.0,-0.51345944,0.31521687,-0.048765983
2010-08-31 00:00:00+00,LONG,1011,1.0,-0.5725329,0.47113714,-0.029609619
2010-08-31 00:00:00+00,LONG,1303,0.5545641944413721,-0.44540694,0.29364178,-0.037803207
2010-08-31 00:00:00+00,LONG,1383,1.0,-0.3766859,0.48732316,-0.020640269
2010-08-31 00:00:00+00,LONG,3905,0.7803750854920614,-0.35917452,0.37671027,-0.038798183
2010-08-31 00:00:00+00,LONG,2004,0.7742090769934713,-0.546991,0.28268743,-0.048119355
2010-09-01 00:00:00+00,LONG,4097,0.0,-0.35710543,0.32824695,-0.033831384
2010-09-01 00:00:00+00,LONG,309,0.9565217391304348,-0.5250588,0.32342902,-0.040804442
2010-09-01 00:00:00+00,LONG,2543,0.9830508474576272,-0.40192303,0.3828785,-0.010798692
2010-09-01 00:00:00+00,LONG,1011,0.962962962962963,-0.33109003,0.6129064,-0.03200055
2010-09-03 00:00:00+00,LONG,2410,0.8478260869565217,-0.32851374,0.49183103,-0.04272559
2010-09-07 00:00:00+00,LONG,874,0.6818181818181819,-0.33652917,0.29994905,-0.03850723
2010-09-07 00:00:00+00,LONG,1043,0.7575757575757576,-0.3269358,0.57743376,-0.041202493
2010-09-07 00:00:00+00,LONG,1175,0.7199424488690249,-0.3652102,0.3726639,-0.050186116
2010-09-07 00:00:00+00,LONG,1745,0.7948717948717949,-0.32568616,0.27658707,-0.04065263
2010-10-12 00:00:00+00,LONG,708,0.32258064516129037,-0.45717305,0.26107112,-0.024713775
2010-10-13 00:00:00+00,LONG,708,0.21750076251843686,-0.45611265,0.35960454,-0.032289885
2010-10-15 00:00:00+00,LONG,708,0.10727859539072819,-0.32047275,0.31001458,-0.0463481
2010-10-22 00:00:00+00,LONG,395,0.365575174131026,-0.34108987,0.3037362,-0.014024326
2010-10-28 00:00:00+00,LONG,2106,0.04166666666666674,-0.3420362,0.33470407,-0.013724758
2010-11-02 00:00:00+00,LONG,2343,0.0,-0.32745454,0.32906508,-0.008542147
2010-11-16 00:00:00+00,LONG,3343,0.3406536906971212,-0.329542,0.39816526,-0.012225527
2010-11-16 00:00:00+00,LONG,1719,0.0,-0.44003484,0.4003207,-0.0134112425
2010-11-18 00:00:00+00,LONG,131,0.5648628475169812,-0.4564497,0.26350984,-0.024567079
2010-11-19 00:00:00+00,LONG,131,0.5295947267163298,-0.47276387,0.3579,-0.030182565
2010-11-23 00:00:00+00,LONG,3013,0.8950331472933621,-0.38799798,0.7207679,-0.04580853
2010-11-29 00:00:00+00,LONG,195,0.0,-0.51309615,0.4858061,-0.013121397
2010-11-29 00:00:00+00,LONG,1361,0.3402573686351977,-0.33269623,0.39695472,-0.032913648
2010-11-30 00:00:00+00,LONG,195,0.2875598192061837,-0.59812546,0.44370487,-0.015815482
2010-11-30 00:00:00+00,LONG,2262,0.3700437224096043,-0.3382638,0.44243234,-0.025946766
2010-11-30 00:00:00+00,LONG,2686,1.0,-0.43854102,0.31704572,-0.019540548
2010-11-30 00:00:00+00,LONG,3203,0.5661151456134091,-0.37499526,0.64351934,-0.009108558
2010-11-30 00:00:00+00,LONG,1960,0.7239310694536805,-0.5085954,0.6643824,-0.022392178
2010-12-01 00:00:00+00,LONG,3335,0.9642857142857143,-0.46571803,0.58919495,-0.014431647
2010-12-02 00:00:00+00,LONG,3521,0.8513613537469978,-0.39287975,0.35255432,-0.015210944
2010-12-03 00:00:00+00,LONG,1184,0.0,-0.37546387,0.32406357,-0.011696826
2010-12-03 00:00:00+00,LONG,3882,0.7840585776937521,-0.34859458,0.3163673,-0.008112169
2010-12-03 00:00:00+00,LONG,1888,0.9333333333333333,-0.41666675,0.3443835,-0.01884384
2010-12-03 00:00:00+00,LONG,4086,0.4751519710577887,-0.341476,0.43589744,-0.021771332
2010-12-07 00:00:00+00,LONG,3831,0.8148148148148149,-0.34829074,0.3312063,-0.02018575
2010-12-15 00:00:00+00,LONG,1288,0.0,-0.4959329,0.6561643,-0.010055256
2010-12-21 00:00:00+00,LONG,693,0.9047619047619048,-0.45683914,0.3070011,-0.010654162
2010-12-21 00:00:00+00,LONG,1919,0.5423087330853132,-0.4432782,0.33127356,-0.019842302
2010-12-22 00:00:00+00,LONG,3273,0.13595852463594627,-0.4331225,0.34243724,-0.027304875
2010-12-27 00:00:00+00,LONG,502,0.5657231054040391,-0.32777753,0.2847679,-0.01741491
2010-12-31 00:00:00+00,LONG,475,0.5706027459330126,-0.49963737,0.24231793,-0.012656873
2010-12-31 00:00:00+00,LONG,502,0.813953488372093,-0.38737035,0.6022971,-0.031632185
2010-12-31 00:00:00+00,LONG,1867,0.7872340425531915,-0.32304344,0.6231638,-0.024118235
2011-01-03 00:00:00+00,LONG,475,0.5477255771611901,-0.34505263,0.5878722,-0.015020443
2011-01-11 00:00:00+00,LONG,1473,1.0,-0.46594962,0.50545645,-0.030607238
2011-01-18 00:00:00+00,LONG,3040,0.8888888888888888,-0.51134616,0.45636886,-0.010840293
2011-01-19 00:00:00+00,LONG,2142,0.0,-0.35469717,0.49867758,-0.02172571
2011-01-20 00:00:00+00,LONG,3782,0.6105721846589396,-0.4103486,0.40726116,-0.009639934
2011-01-25 00:00:00+00,LONG,1742,0.12755710903562623,-0.5325038,0.26949313,-0.029419787
2011-01-28 00:00:00+00,LONG,2473,0.01589920348257057,-0.47708836,0.69019014,-0.031529296
2011-01-28 00:00:00+00,LONG,1423,0.0,-0.3193798,0.3151332,-0.023220621
2011-01-28 00:00:00+00,LONG,1610,0.0,-0.42458013,0.2567614,-0.01821922
2011-01-31 00:00:00+00,LONG,2499,1.0,-0.4341173,0.6655993,-0.009506886
2011-02-01 00:00:00+00,LONG,2499,0.9642857142857143,-0.36613968,0.2982527,-0.010586672
2011-02-08 00:00:00+00,LONG,604,0.0,-0.31860134,0.71438885,-0.042590797
2011-02-09 00:00:00+00,LONG,604,0.0,-0.38794982,0.5146711,-0.046215385
2011-02-09 00:00:00+00,LONG,2041,0.23801183744266025,-0.31958604,0.3634512,-0.0272764
2011-02-10 00:00:00+00,LONG,13,0.0,-0.3290434,0.5164997,-0.03797198
2011-02-10 00:00:00+00,LONG,4112,1.0,-0.51241356,0.3414631,-0.04976765
2011-02-16 00:00:00+00,LONG,796,0.6910322866024371,-0.32988554,0.4106561,-0.017137472
2011-03-10 00:00:00+00,LONG,2297,0.0,-0.40586165,0.4810365,-0.040863972
2011-03-15 00:00:00+00,LONG,3607,0.18992370642428166,-0.47443628,0.45440608,-0.037031043
2011-03-15 00:00:00+00,LONG,2004,1.0,-0.44408548,0.62341976,-0.02452494
2011-03-16 00:00:00+00,LONG,4128,0.6104033424360013,-0.48069128,0.27826118,-0.02988667
2011-03-16 00:00:00+00,LONG,838,0.0,-0.32522678,0.2765419,-0.015639475
2011-03-16 00:00:00+00,LONG,3114,0.30099658567440185,-0.31867245,0.5016466,-0.0073593296
2011-03-16 00:00:00+00,LONG,3236,0.7179144076145233,-0.48078755,0.61475676,-0.022047715
2011-03-16 00:00:00+00,LONG,3607,0.1676157816521519,-0.3636268,0.5773236,-0.03882539
2011-03-16 00:00:00+00,LONG,3695,0.574233426360941,-0.51810724,0.38412794,-0.012284779
2011-03-18 00:00:00+00,LONG,220,1.0,-0.56827396,0.53832763,-0.033226717
2011-03-18 00:00:00+00,LONG,2619,0.3018822659775219,-0.45641845,0.66807526,-0.026414888
2011-03-18 00:00:00+00,LONG,845,0.875,-0.36019075,0.35760388,-0.046524193
2011-03-18 00:00:00+00,LONG,3114,0.210045631724296,-0.34330747,0.44713008,-0.015721327
2011-03-18 00:00:00+00,LONG,3621,0.342031963715272,-0.3503643,0.5227158,-0.046571024
2011-03-18 00:00:00+00,LONG,3695,0.3600784118794179,-0.43667874,0.43246,-0.021628505
2011-03-18 00:00:00+00,LONG,3760,0.6440974726638781,-0.3909247,0.47466436,-0.011696951
2011-03-18 00:00:00+00,LONG,1939,0.0,-0.48308247,0.3111695,-0.024560602
2011-03-18 00:00:00+00,LONG,2004,0.48933866990486524,-0.32951498,0.673533,-0.039676815
2011-03-21 00:00:00+00,LONG,397,0.0,-0.41889447,0.3021453,-0.015396637
2011-03-21 00:00:00+00,LONG,580,0.5115914202425913,-0.40364423,0.57551235,-0.011049036
2011-03-21 00:00:00+00,LONG,3695,0.21489070550842856,-0.35091278,0.6273903,-0.026338778
2011-03-21 00:00:00+00,LONG,1667,0.20351034583075878,-0.51461077,0.507314,-0.04873481
2011-03-22 00:00:00+00,LONG,397,0.1900041468996457,-0.34753323,0.2720337,-0.02036092
2011-03-28 00:00:00+00,LONG,2129,0.13034134418552917,-0.33890665,0.57244027,-0.011569961
2011-03-28 00:00:00+00,LONG,158,1.0,-0.5369818,0.5180313,-0.038960114
2011-03-28 00:00:00+00,LONG,2979,0.84,-0.33651078,0.4169491,-0.02758909
2011-03-31 00:00:00+00,LONG,101,0.0,-0.35645384,0.45108253,-0.04225065
2011-03-31 00:00:00+00,LONG,2613,0.0,-0.32309306,0.41632205,-0.013006674
2011-04-04 00:00:00+00,LONG,1985,0.3608693834402938,-0.46970275,0.29494002,-0.034046773
2011-04-12 00:00:00+00,LONG,111,0.0,-0.37317574,0.388569,-0.008094994
2011-04-12 00:00:00+00,LONG,248,0.0,-0.34127304,0.37367055,-0.03524454
2011-04-18 00:00:00+00,LONG,248,0.8333333333333334,-0.40897003,0.590046,-0.037646066
2011-04-18 00:00:00+00,LONG,2681,0.0,-0.6053532,0.5242184,-0.028634137
2011-04-26 00:00:00+00,LONG,2681,0.0,-0.36441943,0.29621884,-0.03823381
2011-04-27 00:00:00+00,LONG,2681,0.0,-0.35097238,0.73198056,-0.040179227
2011-05-06 00:00:00+00,LONG,1767,0.0,-0.5000934,0.256513,-0.043966655
2011-05-17 00:00:00+00,LONG,2690,1.0,-0.42704397,0.30467662,-0.038968746
2011-05-20 00:00:00+00,LONG,2690,0.0,-0.43287742,0.36511466,-0.049968768
2011-05-20 00:00:00+00,LONG,3861,0.0,-0.41046268,0.40955842,-0.019713027
2011-06-01 00:00:00+00,LONG,4059,0.0,-0.31834275,0.40019357,-0.01018157
2011-06-08 00:00:00+00,LONG,2323,0.5387360393519661,-0.4818038,0.47824675,-0.011464259
2011-06-08 00:00:00+00,LONG,631,0.42191949804000406,-0.41157362,0.5107209,-0.039007198
2011-06-08 00:00:00+00,LONG,3487,0.0,-0.39706764,0.43383473,-0.024929682
2011-06-09 00:00:00+00,LONG,2064,0.0,-0.3426014,0.6293802,-0.017396938
2011-06-09 00:00:00+00,LONG,194,0.0,-0.31667924,0.5390244,-0.029331686
2011-06-09 00:00:00+00,LONG,2323,0.9512195121951219,-0.34659392,0.30112046,-0.017309843
2011-06-10 00:00:00+00,LONG,2430,0.0,-0.48558417,0.6063652,-0.012929603
2011-06-10 00:00:00+00,LONG,2568,0.0,-0.3371049,0.36355984,-0.0128285
2011-06-10 00:00:00+00,LONG,2778,0.0,-0.5726194,0.47189674,-0.011242561
2011-06-10 00:00:00+00,LONG,843,0.3183715316502764,-0.44994637,0.2544466,-0.035454925
2011-06-10 00:00:00+00,LONG,3487,0.0,-0.35992736,0.2505399,-0.032241583
2011-06-10 00:00:00+00,LONG,1585,0.0,-0.35663375,0.38369805,-0.011560238
2011-06-10 00:00:00+00,LONG,2032,0.44039461861674434,-0.3405247,0.5782589,-0.05009608
2011-06-13 00:00:00+00,LONG,2270,0.0,-0.48410356,0.60280937,-0.034896303
2011-06-13 00:00:00+00,LONG,1471,0.0,-0.3806512,0.33971924,-0.028263204
2011-06-14 00:00:00+00,LONG,843,0.2677118110639512,-0.3571321,0.29256853,-0.038912766
2011-06-14 00:00:00+00,LONG,1748,0.0,-0.4038196,0.48810756,-0.01894346
2011-06-15 00:00:00+00,LONG,345,0.0,-0.44834659,0.50333285,-0.024493996
2011-06-16 00:00:00+00,LONG,4107,0.0,-0.3820985,0.7144978,-0.046925854
2011-06-16 00:00:00+00,LONG,4171,0.0,-0.4729693,0.3372141,-0.008828889
2011-06-16 00:00:00+00,LONG,684,0.0,-0.34693784,0.6058793,-0.046767004
2011-06-16 00:00:00+00,LONG,843,0.0,-0.3210165,0.3600267,-0.04245851
2011-06-16 00:00:00+00,LONG,3053,0.0,-0.3386842,0.26509327,-0.03058858
2011-06-16 00:00:00+00,LONG,1684,0.0,-0.43007842,0.44310558,-0.013418214
2011-06-16 00:00:00+00,LONG,1761,0.0,-0.35004735,0.48244113,-0.032964747
2011-06-17 00:00:00+00,LONG,345,0.0,-0.4067709,0.5239936,-0.026354842
2011-06-17 00:00:00+00,LONG,3198,0.0,-0.33279482,0.25061056,-0.012311301
2011-06-17 00:00:00+00,LONG,1748,0.0,-0.39514506,0.2845288,-0.036559053
2011-06-17 00:00:00+00,LONG,1896,0.0,-0.33330867,0.3960961,-0.007927437
2011-06-21 00:00:00+00,LONG,131,0.0,-0.33074826,0.2553891,-0.0415415
2011-06-21 00:00:00+00,LONG,2440,0.0,-0.3807977,0.3161246,-0.00917603
2011-06-22 00:00:00+00,LONG,4034,0.0,-0.47736216,0.30025548,-0.028841166
2011-06-23 00:00:00+00,LONG,487,0.0,-0.32895795,0.25106058,-0.032842673
2011-06-23 00:00:00+00,LONG,1536,0.0,-0.4649008,0.4,-0.012182666
2011-06-23 00:00:00+00,LONG,4034,0.0,-0.3884581,0.47887576,-0.03638688
2011-06-24 00:00:00+00,LONG,2440,0.0,-0.50285274,0.26892978,-0.035685748
2011-06-24 00:00:00+00,LONG,2716,0.0,-0.38999027,0.6763663,-0.009082896
2011-06-27 00:00:00+00,LONG,629,0.368269350353892,-0.34612983,0.43010846,-0.026825536
2011-06-27 00:00:00+00,LONG,1673,1.0,-0.41840968,0.60862607,-0.04950912
2011-06-27 00:00:00+00,LONG,1677,0.9545454545454546,-0.37604386,0.41187835,-0.027467513
2011-06-27 00:00:00+00,LONG,1678,0.9666666666666667,-0.37602875,0.4125027,-0.027469123
2011-06-27 00:00:00+00,LONG,1851,0.0,-0.33040673,0.2607518,-0.029186558
2011-06-28 00:00:00+00,LONG,4153,0.0,-0.3651697,0.5170023,-0.03422321
2011-06-28 00:00:00+00,LONG,1099,0.0,-0.51670456,0.5801106,-0.045345474
2011-07-25 00:00:00+00,LONG,2323,0.0,-0.39474788,0.41910535,-0.020534856
2011-08-08 00:00:00+00,LONG,19,1.0,-0.46766204,0.276857,-0.025987688
2011-08-08 00:00:00+00,LONG,4163,1.0,-0.58087426,0.58980745,-0.019531641
2011-08-08 00:00:00+00,LONG,2870,0.9736842105263158,-0.4934284,0.3549616,-0.011108874
2011-08-08 00:00:00+00,LONG,3804,1.0,-0.38917428,0.26402628,-0.022473691
2011-08-09 00:00:00+00,LONG,4163,0.9583333333333334,-0.35548493,0.654481,-0.023378555
2011-08-09 00:00:00+00,LONG,2226,0.507809169636616,-0.44357127,0.6460433,-0.04956359
2011-08-09 00:00:00+00,LONG,2462,0.4228831296052718,-0.3601186,0.5020625,-0.011939181
2011-08-09 00:00:00+00,LONG,664,0.28586735103183064,-0.49138108,0.6912537,-0.01168602
2011-08-09 00:00:00+00,LONG,898,1.0,-0.3369946,0.5306948,-0.027579905
2011-08-10 00:00:00+00,LONG,4118,0.0,-0.34966445,0.60297316,-0.039477307
2011-08-10 00:00:00+00,LONG,405,1.0,-0.52859586,0.43991804,-0.0316342
2011-08-10 00:00:00+00,LONG,2462,0.4597877813743689,-0.46048346,0.49775884,-0.01444985
2011-08-10 00:00:00+00,LONG,858,0.9736842105263158,-0.46648476,0.3118849,-0.029825952
2011-08-10 00:00:00+00,LONG,2971,0.967741935483871,-0.45382777,0.44168022,-0.04483133
2011-08-10 00:00:00+00,LONG,3352,0.0,-0.4005734,0.26448396,-0.016659895
2011-08-10 00:00:00+00,LONG,4089,0.9375,-0.36052763,0.38633117,-0.020132847
2011-08-11 00:00:00+00,LONG,1770,0.0,-0.33522254,0.26158175,-0.04666716
2011-08-15 00:00:00+00,LONG,937,0.0,-0.33414602,0.35759816,-0.04938677
2011-08-17 00:00:00+00,LONG,505,0.8666666666666667,-0.3423009,0.2858571,-0.028335907
2011-08-17 00:00:00+00,LONG,3818,0.0,-0.34410605,0.5811732,-0.032426663
2011-08-18 00:00:00+00,LONG,73,0.522015537947303,-0.36582154,0.6522116,-0.039321978
2011-08-18 00:00:00+00,LONG,4187,0.41509890078116585,-0.3895225,0.3220198,-0.028889908
2011-08-18 00:00:00+00,LONG,2462,0.3654759054864582,-0.34564367,0.4176613,-0.02769834
2011-08-18 00:00:00+00,LONG,2534,0.4517531355091218,-0.4773767,0.41572258,-0.032861996
2011-08-18 00:00:00+00,LONG,505,0.8333333333333334,-0.40871271,0.29549935,-0.035102405
2011-08-18 00:00:00+00,LONG,817,0.0,-0.49092305,0.4702983,-0.04966463
2011-08-18 00:00:00+00,LONG,842,0.7741935483870968,-0.4242559,0.4960807,-0.047992326
2011-08-18 00:00:00+00,LONG,914,0.7666666666666666,-0.38821095,0.33575398,-0.05038961
2011-08-18 00:00:00+00,LONG,1011,0.78125,-0.33637294,0.3404514,-0.03747688
2011-08-18 00:00:00+00,LONG,3273,0.7741935483870968,-0.34650937,0.5534371,-0.04366187
2011-08-18 00:00:00+00,LONG,1731,0.8157894736842105,-0.37252998,0.6348033,-0.04124135
2011-08-19 00:00:00+00,LONG,73,0.6878795690718217,-0.37545344,0.3911742,-0.043271363
2011-08-19 00:00:00+00,LONG,4187,0.4134466315818098,-0.41818058,0.41778806,-0.035273552
2011-08-19 00:00:00+00,LONG,487,0.0,-0.4181789,0.5465849,-0.028272187
2011-08-19 00:00:00+00,LONG,505,0.8,-0.349347,0.38572335,-0.041847005
2011-08-19 00:00:00+00,LONG,3127,1.0,-0.43082187,0.44933748,-0.016224122
2011-08-19 00:00:00+00,LONG,1731,0.7894736842105263,-0.37259698,0.5647143,-0.04789
2011-08-19 00:00:00+00,LONG,1748,0.0,-0.4425374,0.33613354,-0.024727304
2011-08-19 00:00:00+00,LONG,1904,1.0,-0.36002648,0.41372254,-0.034100693
2011-08-19 00:00:00+00,LONG,1922,1.0,-0.3414743,0.33668348,-0.04894541
2011-08-19 00:00:00+00,LONG,4013,0.0,-0.34228975,0.2537154,-0.04488919
2011-08-22 00:00:00+00,LONG,2816,0.0,-0.3232468,0.4465403,-0.016393442
2011-08-22 00:00:00+00,LONG,2999,1.0,-0.39338014,0.69063497,-0.033474647
2011-08-22 00:00:00+00,LONG,1011,0.71875,-0.34036344,0.25597414,-0.04590316
2011-08-22 00:00:00+00,LONG,1748,0.0,-0.3537332,0.6667733,-0.03398728
2011-09-22 00:00:00+00,LONG,405,0.0,-0.3201199,0.48935717,-0.021782931
2011-09-22 00:00:00+00,LONG,3456,0.0,-0.38974,0.7053851,-0.007832843
2011-09-30 00:00:00+00,LONG,3841,0.2975155823525048,-0.33907333,0.49045277,-0.047193583
2011-09-30 00:00:00+00,LONG,2041,0.0,-0.35603315,0.55785996,-0.048780285
2011-10-04 00:00:00+00,LONG,2665,0.4990522073147822,-0.5339105,0.44513243,-0.009260857
2011-10-04 00:00:00+00,LONG,3838,1.0,-0.53602034,0.56997097,-0.029236764
2011-10-04 00:00:00+00,LONG,1807,0.24710566618801225,-0.37473816,0.30424,-0.034190055
2011-10-04 00:00:00+00,LONG,4000,1.0,-0.32349053,0.44874942,-0.034471374
2011-10-05 00:00:00+00,LONG,502,0.574251227043813,-0.48954517,0.5136911,-0.050347365
2011-10-05 00:00:00+00,LONG,3233,0.0,-0.42088705,0.47596574,-0.01981064
2011-10-05 00:00:00+00,LONG,3994,0.6016540438972061,-0.4702687,0.24400029,-0.03779461
2011-10-06 00:00:00+00,LONG,629,0.0,-0.32572934,0.44621283,-0.013284044
2011-10-07 00:00:00+00,LONG,191,0.9166666666666666,-0.37177494,0.46325696,-0.03804135
2011-10-07 00:00:00+00,LONG,2665,0.5526296022238377,-0.57508546,0.6368148,-0.018233124
2011-10-07 00:00:00+00,LONG,3179,0.49674267962791907,-0.3682465,0.5253378,-0.03014963
2011-10-12 00:00:00+00,LONG,2665,0.3915273693243434,-0.4705731,0.45234987,-0.03026139
2011-10-14 00:00:00+00,LONG,4050,0.6923076923076923,-0.3401516,0.5912362,-0.036040675
2011-10-17 00:00:00+00,LONG,2665,0.3530993819721987,-0.44730884,0.26129636,-0.041060787
2011-10-18 00:00:00+00,LONG,2665,0.3267206247992777,-0.41445878,0.3605287,-0.046588093
2011-11-22 00:00:00+00,LONG,1853,0.5815287311983944,-0.39594012,0.40381327,-0.019632777
2011-11-25 00:00:00+00,LONG,2751,0.4914788063173364,-0.54121065,0.28305352,-0.012373549
2011-11-28 00:00:00+00,LONG,2351,0.9696969696969697,-0.36282596,0.29959443,-0.007494211
2011-11-28 00:00:00+00,LONG,2665,0.20679935397271124,-0.41988295,0.68359596,-0.0076681767
2011-11-28 00:00:00+00,LONG,1175,0.9523809523809523,-0.4220898,0.6112076,-0.023998458
2011-11-28 00:00:00+00,LONG,1356,0.9583333333333334,-0.44067284,0.24668401,-0.024963094
