time,side,ticker_id,mv_up_composite_labels,accel_price_1_df021,dist_lower_bb_50_2.0_df055
2006-06-13 00:00:00+00,LONG,1298,0.0,-0.019971287,0.047941644
2006-06-13 00:00:00+00,LONG,3352,1.0,-0.034888666,0.073033944
2006-06-13 00:00:00+00,LONG,3851,0.6304670022178555,-0.018675545,0.014711818
2006-06-13 00:00:00+00,LONG,1807,0.37641029739341664,-0.02059295,0.019452922
2006-06-13 00:00:00+00,LONG,1888,1.0,-0.023607014,0.04765524
2006-06-14 00:00:00+00,LONG,708,1.0,-0.020201072,0.0023681833
2006-06-19 00:00:00+00,LONG,2272,0.0,-0.021112178,0.012097027
2006-07-20 00:00:00+00,LONG,578,0.18507773476525366,-0.035565387,0.0058841035
2006-07-21 00:00:00+00,LONG,3853,1.0,-0.032114007,0.010959923
2006-07-25 00:00:00+00,LONG,2305,0.967741935483871,-0.030094495,0.014494647
2006-07-25 00:00:00+00,LONG,1356,1.0,-0.031869173,0.005993289
2006-07-25 00:00:00+00,LONG,1740,0.0,-0.024032265,0.011590737
2006-07-26 00:00:00+00,LONG,2305,0.9516129032258065,-0.021746432,0.02300069
2006-07-31 00:00:00+00,LONG,4171,0.5876363151027243,-0.019025901,0.011715387
2006-08-01 00:00:00+00,LONG,4171,0.6434048428266436,-0.034684055,0.038835205
2006-08-01 00:00:00+00,LONG,1063,0.5951208558426428,-0.025126928,0.015486997
2006-08-09 00:00:00+00,LONG,2479,0.9487179487179487,-0.032479133,0.004616704
2006-08-11 00:00:00+00,LONG,2983,0.5984575714793915,-0.029908927,0.004155312
2006-08-15 00:00:00+00,LONG,68,0.7483263725629401,-0.023112334,0.04210359
2006-08-17 00:00:00+00,LONG,2936,0.0,-0.021578914,0.062382303
2006-08-18 00:00:00+00,LONG,2936,0.12132254824214743,-0.022669604,0.058181584
2006-08-21 00:00:00+00,LONG,68,0.8,-0.033319216,0.022992486
2006-09-12 00:00:00+00,LONG,4086,0.0,-0.032637283,0.09046025
2006-09-14 00:00:00+00,LONG,4086,0.0,-0.035251264,0.032072883
2006-09-25 00:00:00+00,LONG,3433,0.6668828169617032,-0.01851435,0.022225356
2006-09-26 00:00:00+00,LONG,2661,0.0,-0.017557252,0.028637033
2006-10-03 00:00:00+00,LONG,4172,0.8909090909090909,-0.032845464,0.003321973
2006-10-06 00:00:00+00,LONG,2638,1.0,-0.02222572,0.0039919433
2006-10-09 00:00:00+00,LONG,2176,0.0,-0.018769272,0.009129418
2006-10-11 00:00:00+00,LONG,2272,0.48472207790205196,-0.025353268,0.025244977
2006-10-12 00:00:00+00,LONG,1087,0.638775244169629,-0.026471412,0.048302107
2006-11-09 00:00:00+00,LONG,3903,1.0,-0.025202617,0.031462494
2006-11-09 00:00:00+00,LONG,2004,0.5279466437485608,-0.017914332,0.004152527
2006-12-01 00:00:00+00,LONG,192,0.164098878592997,-0.025216904,0.12781511
2006-12-05 00:00:00+00,LONG,192,0.0,-0.021731544,0.07447504
2006-12-14 00:00:00+00,LONG,3293,0.5618859754620028,-0.024380462,0.024127591
2007-01-03 00:00:00+00,LONG,710,0.0,-0.024460604,0.0109126875
2007-01-09 00:00:00+00,LONG,93,0.0,-0.026842121,0.04408354
2007-01-09 00:00:00+00,LONG,874,0.9428571428571428,-0.027875224,0.006158697
2007-01-09 00:00:00+00,LONG,1404,0.6762292685429577,-0.02165583,0.0018296683
2007-01-10 00:00:00+00,LONG,845,1.0,-0.03610512,0.0018304298
2007-01-22 00:00:00+00,LONG,3218,0.4805360927573708,-0.027846728,0.005058578
2007-01-22 00:00:00+00,LONG,3831,0.0,-0.032340687,0.0016585793
2007-01-23 00:00:00+00,LONG,2133,0.6110291341530514,-0.02824441,0.01898881
2007-01-25 00:00:00+00,LONG,2133,0.6538501174156929,-0.029379787,0.011823405
2007-02-27 00:00:00+00,LONG,3742,0.0,-0.01740531,0.004147909
2007-03-01 00:00:00+00,LONG,3436,0.0,-0.03330461,0.013460392
2007-03-01 00:00:00+00,LONG,3515,0.397737054903723,-0.02736513,0.027922593
2007-03-02 00:00:00+00,LONG,1922,0.7898914264472432,-0.018147612,0.021759935
2007-03-05 00:00:00+00,LONG,93,0.41073696181500857,-0.01890419,0.009501339
2007-03-05 00:00:00+00,LONG,131,0.6911507608589738,-0.020225596,0.010510413
2007-03-05 00:00:00+00,LONG,2437,0.9333333333333333,-0.018021986,0.040076107
2007-03-05 00:00:00+00,LONG,3824,0.6566341097141147,-0.023288133,0.02932125
2007-03-05 00:00:00+00,LONG,4086,1.0,-0.025015289,0.008878265
2007-03-07 00:00:00+00,LONG,2437,0.8666666666666667,-0.02571743,0.020606246
2007-03-07 00:00:00+00,LONG,1922,0.7812193397668643,-0.020561302,0.0034860459
2007-03-07 00:00:00+00,LONG,4073,0.23860815192412907,-0.021296756,0.0044828625
2007-03-13 00:00:00+00,LONG,2116,0.8,-0.019403797,0.0076313755
2007-03-13 00:00:00+00,LONG,2543,0.725971236689903,-0.031735584,0.011236712
2007-03-15 00:00:00+00,LONG,3815,0.38085659041801617,-0.018214116,0.025747912
2007-03-16 00:00:00+00,LONG,643,0.2111811576681497,-0.028722443,0.0033073965
2007-04-11 00:00:00+00,LONG,73,0.49237436766312875,-0.020582352,0.025700683
2007-05-03 00:00:00+00,LONG,3862,0.6313477999531862,-0.02308785,0.018130628
2007-05-24 00:00:00+00,LONG,602,0.0,-0.020247746,0.008016292
2007-05-24 00:00:00+00,LONG,3693,0.5524759448489341,-0.02996768,0.011120608
2007-06-05 00:00:00+00,LONG,1191,0.0,-0.034488387,0.010765736
2007-06-07 00:00:00+00,LONG,3137,0.0,-0.02253353,0.010877259
2007-06-12 00:00:00+00,LONG,1191,0.9583333333333334,-0.0190585,0.008518934
2007-06-12 00:00:00+00,LONG,1288,0.0,-0.018861135,0.008811132
2007-06-12 00:00:00+00,LONG,1303,0.0,-0.035866138,0.008782841
2007-06-22 00:00:00+00,LONG,91,0.8530734263917051,-0.033638783,0.0055361553
2007-06-22 00:00:00+00,LONG,1039,1.0,-0.018035717,0.0113609135
2007-06-25 00:00:00+00,LONG,142,0.0,-0.033417054,0.0037598303
2007-06-28 00:00:00+00,LONG,356,0.0,-0.025580581,0.005653296
2007-06-29 00:00:00+00,LONG,808,0.9545454545454546,-0.022079784,0.003399163
2007-07-31 00:00:00+00,LONG,28,0.9131005550022327,-0.018349422,0.0017012955
2007-08-02 00:00:00+00,LONG,121,0.0,-0.017846832,0.02513779
2007-08-03 00:00:00+00,LONG,121,0.0,-0.022237036,0.047255177
2007-08-09 00:00:00+00,LONG,304,1.0,-0.027386706,0.106726386
2007-08-09 00:00:00+00,LONG,898,0.3391695531016277,-0.021241223,0.032923613
2007-08-09 00:00:00+00,LONG,1144,0.0,-0.0222385,0.07423212
2007-08-14 00:00:00+00,LONG,4140,0.5452156895663586,-0.03363862,0.014701729
2007-08-14 00:00:00+00,LONG,194,0.0,-0.03241603,0.04591091
2007-08-14 00:00:00+00,LONG,3519,0.0,-0.022192076,0.009788455
2007-08-14 00:00:00+00,LONG,4050,0.9591836734693877,-0.03520555,0.009690157
2007-08-16 00:00:00+00,LONG,356,0.547163396665791,-0.031372767,0.044413052
2007-08-16 00:00:00+00,LONG,517,0.0,-0.031569052,0.04770881
2007-08-16 00:00:00+00,LONG,2703,1.0,-0.028169516,0.017058402
2007-08-16 00:00:00+00,LONG,2720,1.0,-0.027284997,0.054037254
2007-08-16 00:00:00+00,LONG,1076,1.0,-0.02492313,0.016126193
2007-08-16 00:00:00+00,LONG,1377,0.0,-0.028825898,0.006916687
2007-08-16 00:00:00+00,LONG,3513,1.0,-0.021767601,0.041532535
2007-08-16 00:00:00+00,LONG,3743,0.32656967984030116,-0.024340639,0.055129003
2007-08-16 00:00:00+00,LONG,3815,0.20579282930030404,-0.03596891,0.053471815
2007-08-16 00:00:00+00,LONG,3828,0.2777946548904966,-0.024983337,0.0063696406
2007-08-17 00:00:00+00,LONG,1149,0.0,-0.029795108,0.02832401
2007-08-20 00:00:00+00,LONG,243,0.9130262569137276,-0.023148369,0.0050349296
2007-08-20 00:00:00+00,LONG,2751,0.0,-0.023407375,0.0031519546
2007-08-20 00:00:00+00,LONG,2930,0.07365641800186358,-0.033510163,0.003792703
2007-08-20 00:00:00+00,LONG,3109,0.9672131147540983,-0.02022725,0.016560506
2007-08-20 00:00:00+00,LONG,3137,0.0,-0.019714326,0.0017060098
2007-08-20 00:00:00+00,LONG,1141,0.0,-0.019073192,0.013803751
2007-08-20 00:00:00+00,LONG,3513,0.9655172413793104,-0.022545474,0.013309061
2007-08-21 00:00:00+00,LONG,1966,0.0,-0.034235943,0.039048336
2007-08-30 00:00:00+00,LONG,3607,1.0,-0.022301944,0.024033451
2007-09-10 00:00:00+00,LONG,988,1.0,-0.032428794,0.0031038134
2007-10-19 00:00:00+00,LONG,3905,0.0,-0.023919823,0.009688156
2007-11-07 00:00:00+00,LONG,13,0.0,-0.022292929,0.014800107
2007-11-09 00:00:00+00,LONG,535,0.3316386202261823,-0.028808635,0.02010436
2007-11-12 00:00:00+00,LONG,3203,0.0,-0.01762602,0.0020413825
2007-11-12 00:00:00+00,LONG,3695,0.0,-0.019950993,0.011153779
2007-11-12 00:00:00+00,LONG,3815,0.0,-0.035464898,0.011483814
2007-11-14 00:00:00+00,LONG,2213,0.1300357347741183,-0.035320126,0.027441036
2007-11-15 00:00:00+00,LONG,1,0.0,-0.023171933,0.01079876
2007-11-19 00:00:00+00,LONG,4187,0.30501222752451446,-0.018853161,0.0078974925
2007-11-21 00:00:00+00,LONG,2990,0.0,-0.034577284,0.005518411
2007-11-21 00:00:00+00,LONG,3192,1.0,-0.035179578,0.0037648445
2007-11-21 00:00:00+00,LONG,4050,1.0,-0.02699025,0.026363155
2007-11-26 00:00:00+00,LONG,638,0.0,-0.033125352,0.014620776
2007-11-30 00:00:00+00,LONG,2776,0.0,-0.022059739,0.014054926
2007-12-05 00:00:00+00,LONG,3436,0.0,-0.019969868,0.03653825
2007-12-17 00:00:00+00,LONG,1888,0.0,-0.029032191,0.02764648
2007-12-19 00:00:00+00,LONG,3273,0.0,-0.022794403,0.04988032
2007-12-20 00:00:00+00,LONG,1610,0.0,-0.0331098,0.063119955
2007-12-31 00:00:00+00,LONG,3486,0.1513678594183114,-0.025591293,0.00761627
2008-01-04 00:00:00+00,LONG,3973,1.0,-0.02376288,0.012568582
2008-01-10 00:00:00+00,LONG,2870,0.0,-0.036237977,0.08019998
2008-01-15 00:00:00+00,LONG,9,0.9722222222222222,-0.017881904,0.027182315
2008-01-15 00:00:00+00,LONG,2370,1.0,-0.033355452,0.034836248
2008-01-17 00:00:00+00,LONG,19,1.0,-0.032581158,0.03468712
2008-01-17 00:00:00+00,LONG,4150,0.9090909090909091,-0.027959744,0.04000865
2008-01-17 00:00:00+00,LONG,2870,0.8571428571428572,-0.031081391,0.043219652
2008-01-22 00:00:00+00,LONG,4123,0.0,-0.024238288,0.05116777
2008-01-22 00:00:00+00,LONG,93,0.0,-0.022545839,0.08815529
2008-01-22 00:00:00+00,LONG,2617,0.550689964203591,-0.019626021,0.058058128
2008-01-22 00:00:00+00,LONG,3287,1.0,-0.035870753,0.019450773
2008-01-22 00:00:00+00,LONG,1585,1.0,-0.024257442,0.04319668
2008-01-23 00:00:00+00,LONG,2107,0.0,-0.030277176,0.02997514
2008-01-23 00:00:00+00,LONG,4194,0.8763347856381061,-0.029582003,0.014994166
2008-01-23 00:00:00+00,LONG,335,0.35252255682453154,-0.02576234,0.031499375
2008-01-23 00:00:00+00,LONG,3179,0.0,-0.0311372,0.003493968
2008-01-23 00:00:00+00,LONG,1404,1.0,-0.020743022,0.07337567
2008-01-23 00:00:00+00,LONG,1463,0.9696969696969697,-0.034857202,0.0085835345
2008-01-23 00:00:00+00,LONG,3610,0.39770393443309626,-0.035721768,0.06459853
2008-01-23 00:00:00+00,LONG,3905,0.6211050071659114,-0.034246173,0.03556122
2008-01-24 00:00:00+00,LONG,93,0.0,-0.022651888,0.039158527
2008-01-24 00:00:00+00,LONG,386,0.4945191745251801,-0.028711915,0.010425725
2008-01-24 00:00:00+00,LONG,808,0.0,-0.017941987,0.018816192
2008-01-24 00:00:00+00,LONG,2979,0.5688787896321381,-0.018401533,0.021544535
2008-01-24 00:00:00+00,LONG,3142,0.0,-0.03234451,0.017405126
2008-01-24 00:00:00+00,LONG,3447,0.8536688790185958,-0.023683583,0.0018664618
2008-01-24 00:00:00+00,LONG,1684,0.0,-0.01976869,0.005141037
2008-01-25 00:00:00+00,LONG,4123,0.9268292682926829,-0.033845358,0.0038116882
2008-01-25 00:00:00+00,LONG,2659,0.745341842417148,-0.022647804,0.013861615
2008-01-25 00:00:00+00,LONG,799,0.19355066669303217,-0.029895913,0.0061884965
2008-01-25 00:00:00+00,LONG,3148,0.0,-0.025679117,0.05048421
2008-01-25 00:00:00+00,LONG,3352,0.9090909090909091,-0.027195705,0.025738746
2008-01-25 00:00:00+00,LONG,1454,0.0,-0.034911614,0.013070198
2008-01-28 00:00:00+00,LONG,3760,0.5907710707524113,-0.035225585,0.00799882
2008-01-28 00:00:00+00,LONG,4070,0.0,-0.027491346,0.09683495
2008-01-30 00:00:00+00,LONG,576,0.0,-0.020744748,0.004566182
2008-01-30 00:00:00+00,LONG,1463,0.8181818181818181,-0.029010938,0.0032220671
2008-01-30 00:00:00+00,LONG,4070,0.0,-0.027266804,0.032838285
2008-02-05 00:00:00+00,LONG,730,0.0,-0.03381988,0.1039217
2008-02-06 00:00:00+00,LONG,730,0.4321855726321461,-0.030316472,0.10484274
2008-02-08 00:00:00+00,LONG,730,0.1615375101415076,-0.018966056,0.038002584
2008-02-08 00:00:00+00,LONG,3882,1.0,-0.01995019,0.011788791
2008-02-12 00:00:00+00,LONG,3683,0.0,-0.03496278,0.012382483
2008-03-10 00:00:00+00,LONG,505,0.7632469661633984,-0.0183855,0.010858741
2008-03-10 00:00:00+00,LONG,4050,0.9772727272727273,-0.030211035,0.045582354
2008-03-17 00:00:00+00,LONG,2760,0.0,-0.026386734,0.0506733
2008-03-17 00:00:00+00,LONG,835,1.0,-0.031195398,0.05372717
2008-03-17 00:00:00+00,LONG,3114,0.8095238095238095,-0.027874483,0.0050990824
2008-03-17 00:00:00+00,LONG,3868,1.0,-0.028145554,0.042924058
2008-03-25 00:00:00+00,LONG,195,0.9047619047619048,-0.025106652,0.018833114
2008-03-26 00:00:00+00,LONG,2961,1.0,-0.018407593,0.053513546
2008-04-11 00:00:00+00,LONG,2085,1.0,-0.035393935,0.0019745794
2008-04-14 00:00:00+00,LONG,799,0.0,-0.024654375,0.0053686276
2008-04-15 00:00:00+00,LONG,4136,0.470238899302993,-0.023095166,0.018179417
2008-04-29 00:00:00+00,LONG,88,1.0,-0.01996674,0.03573053
2008-04-29 00:00:00+00,LONG,433,0.0,-0.025806123,0.0048346957
2008-05-07 00:00:00+00,LONG,2643,0.0,-0.031138664,0.0032626647
2008-05-21 00:00:00+00,LONG,1064,0.7586206896551724,-0.019422384,0.039507475
2008-06-06 00:00:00+00,LONG,84,0.0,-0.027097763,0.005827762
2008-06-06 00:00:00+00,LONG,3522,0.0,-0.03621817,0.015391689
2008-06-16 00:00:00+00,LONG,2061,0.9767441860465116,-0.034298245,0.042443417
2008-06-20 00:00:00+00,LONG,558,0.0,-0.024648137,0.005708371
2008-06-26 00:00:00+00,LONG,1816,0.0,-0.02205766,0.003242368
2008-07-02 00:00:00+00,LONG,2640,0.0,-0.03397396,0.014865383
2008-07-02 00:00:00+00,LONG,960,1.0,-0.026468748,0.015874723
2008-07-02 00:00:00+00,LONG,3241,0.0,-0.018120721,0.022018194
2008-07-02 00:00:00+00,LONG,1299,0.98,-0.021475969,0.028794914
2008-07-03 00:00:00+00,LONG,3241,0.0,-0.01849398,0.044138018
2008-07-07 00:00:00+00,LONG,862,1.0,-0.022922732,0.008437072
2008-07-07 00:00:00+00,LONG,1848,1.0,-0.022054529,0.010645042
2008-07-07 00:00:00+00,LONG,4089,0.9318181818181819,-0.018897017,0.013438724
2008-07-09 00:00:00+00,LONG,4136,0.0,-0.03318434,0.0070685875
2008-07-10 00:00:00+00,LONG,4171,0.0,-0.027108794,0.06513018
2008-07-11 00:00:00+00,LONG,3287,0.9787234042553191,-0.022515923,0.018559134
2008-07-14 00:00:00+00,LONG,2659,0.0,-0.018596746,0.011949955
2008-07-15 00:00:00+00,LONG,2095,0.0,-0.021939045,0.05844558
2008-07-15 00:00:00+00,LONG,388,1.0,-0.024612498,0.057116766
2008-07-15 00:00:00+00,LONG,535,0.9636363636363636,-0.026573742,0.02221799
2008-07-15 00:00:00+00,LONG,3355,1.0,-0.025732575,0.039106216
2008-07-15 00:00:00+00,LONG,3915,0.0,-0.034615032,0.014860671
2008-07-16 00:00:00+00,LONG,3791,0.9767441860465116,-0.019988691,0.0016587179
2008-07-17 00:00:00+00,LONG,2898,0.0,-0.017728852,0.024422586
2008-07-17 00:00:00+00,LONG,3702,0.0,-0.03537995,0.021696867
2008-07-18 00:00:00+00,LONG,388,0.0,-0.02307813,0.00431791
2008-07-21 00:00:00+00,LONG,687,0.0,-0.02671871,0.011561759
2008-07-22 00:00:00+00,LONG,11,0.0,-0.032578565,0.008070213
2008-07-24 00:00:00+00,LONG,388,0.8108108108108107,-0.029603358,0.015561773
2008-07-28 00:00:00+00,LONG,2527,0.0,-0.033248696,0.01475751
2008-07-28 00:00:00+00,LONG,730,0.0,-0.026952554,0.12133506
2008-07-30 00:00:00+00,LONG,730,0.0,-0.01777745,0.09687167
2008-07-31 00:00:00+00,LONG,900,0.0,-0.024826856,0.004079803
2008-08-04 00:00:00+00,LONG,1185,0.0,-0.019156542,0.01364458
2008-08-04 00:00:00+00,LONG,1371,0.0,-0.01900865,0.0034291353
2008-08-04 00:00:00+00,LONG,3754,0.0,-0.017406374,0.011756153
2008-08-04 00:00:00+00,LONG,1817,0.0,-0.033354055,0.09971243
