time,side,ticker_id,mv_dn_composite_labels,dist_upper_bb_20_2.0_df055,joint_fall_flag_21_5_df042
2006-01-31 00:00:00+00,SHORT,2896,0.4207641580533378,0.0163004,0.0
2006-01-31 00:00:00+00,SHORT,1532,0.3742180025631687,0.022170374,0.0
2006-02-01 00:00:00+00,SHORT,3433,0.20789882148663438,0.019436685,0.0
2006-02-01 00:00:00+00,SHORT,1610,1.0,0.0180052,0.0
2006-02-02 00:00:00+00,SHORT,1869,0.6122943133121508,0.014537393,0.0
2006-02-06 00:00:00+00,SHORT,3818,0.27240437537416023,0.019248031,0.0
2006-02-14 00:00:00+00,SHORT,394,0.3470640881936,0.020384774,0.0
2006-02-17 00:00:00+00,SHORT,1195,0.0,0.020107968,0.0
2006-03-02 00:00:00+00,SHORT,76,0.1484520340952302,0.015430815,0.0
2006-03-16 00:00:00+00,SHORT,3539,0.34502807585537854,0.017968867,0.0
2006-03-22 00:00:00+00,SHORT,1303,0.7930369898173947,0.015038253,0.0
2006-03-23 00:00:00+00,SHORT,3748,0.0,0.021298436,0.0
2006-03-24 00:00:00+00,SHORT,558,1.0,0.014990556,0.0
2006-03-27 00:00:00+00,SHORT,1176,0.0,0.016989907,0.0
2006-03-27 00:00:00+00,SHORT,3861,0.0,0.017594906,0.0
2006-03-29 00:00:00+00,SHORT,167,1.0,0.01768295,0.0
2006-03-31 00:00:00+00,SHORT,1297,0.324617360116782,0.01931035,0.0
2006-04-06 00:00:00+00,SHORT,220,1.0,0.017836245,0.0
2006-04-07 00:00:00+00,SHORT,1195,0.0,0.016441632,0.0
2006-04-19 00:00:00+00,SHORT,2085,1.0,0.019207152,0.0
2006-04-19 00:00:00+00,SHORT,2690,0.45640811050335295,0.016193537,0.0
2006-04-19 00:00:00+00,SHORT,1280,1.0,0.017036133,0.0
2006-04-19 00:00:00+00,SHORT,1807,1.0,0.016353754,0.0
2006-04-20 00:00:00+00,SHORT,1988,0.42608771276203755,0.016792404,0.0
2006-04-21 00:00:00+00,SHORT,1770,0.41293632104545425,0.015447083,0.0
2006-04-25 00:00:00+00,SHORT,3535,0.38328196761054756,0.02090775,0.0
2006-04-26 00:00:00+00,SHORT,142,1.0,0.017573586,0.0
2006-05-05 00:00:00+00,SHORT,3109,1.0,0.017831013,0.0
2006-05-08 00:00:00+00,SHORT,2041,1.0,0.017498454,0.0
2006-05-09 00:00:00+00,SHORT,1462,0.7810497531165805,0.019445976,0.0
2006-05-10 00:00:00+00,SHORT,844,0.3862992474792768,0.021546448,0.0
2006-05-11 00:00:00+00,SHORT,1532,1.0,0.020797666,0.0
2006-05-15 00:00:00+00,SHORT,4194,0.0,0.016491853,0.0
2006-05-31 00:00:00+00,SHORT,1262,0.3022733296230049,0.016138913,0.0
2006-06-14 00:00:00+00,SHORT,4153,1.0,0.015714098,0.0
2006-06-30 00:00:00+00,SHORT,2365,0.35510083790478486,0.014675704,0.0
2006-06-30 00:00:00+00,SHORT,3124,0.6407403335764376,0.022264237,0.0
2006-07-03 00:00:00+00,SHORT,433,0.1288586595881143,0.021566868,0.0
2006-07-03 00:00:00+00,SHORT,796,0.6982579685681608,0.014882396,0.0
2006-07-03 00:00:00+00,SHORT,2041,0.27550488589604255,0.020735899,0.0
2006-07-11 00:00:00+00,SHORT,1453,0.9166666666666666,0.017966438,0.0
2006-07-24 00:00:00+00,SHORT,4153,0.0,0.014462824,0.0
2006-08-02 00:00:00+00,SHORT,629,1.0,0.0156819,0.0
2006-08-04 00:00:00+00,SHORT,3130,0.339455424285892,0.01921961,0.0
2006-08-10 00:00:00+00,SHORT,1236,0.2418620700640903,0.014498633,0.0
2006-08-16 00:00:00+00,SHORT,3915,0.0,0.020332871,0.0
2006-08-17 00:00:00+00,SHORT,3824,0.2945127218563696,0.016198665,0.0
2006-08-21 00:00:00+00,SHORT,1176,1.0,0.020008784,0.0
2006-09-05 00:00:00+00,SHORT,1404,1.0,0.019218573,0.0
2006-09-05 00:00:00+00,SHORT,3631,0.0,0.021844206,0.0
2006-09-06 00:00:00+00,SHORT,4137,1.0,0.01767851,0.0
2006-09-18 00:00:00+00,SHORT,335,0.0,0.017122816,0.0
2006-09-20 00:00:00+00,SHORT,4118,0.0,0.0148125235,0.0
2006-09-28 00:00:00+00,SHORT,2018,0.47702272389315376,0.016223453,0.0
2006-09-29 00:00:00+00,SHORT,52,0.0,0.017404728,0.0
2006-10-16 00:00:00+00,SHORT,2518,1.0,0.015584747,0.0
2006-10-16 00:00:00+00,SHORT,3703,0.26752683334067334,0.017658256,0.0
2006-10-26 00:00:00+00,SHORT,69,1.0,0.01733821,0.0
2006-10-27 00:00:00+00,SHORT,1949,0.0,0.019675802,0.0
2006-10-30 00:00:00+00,SHORT,1072,0.15026784136920962,0.014675514,0.0
2006-10-31 00:00:00+00,SHORT,694,0.0,0.02005255,0.0
2006-11-09 00:00:00+00,SHORT,3357,0.6737800780811004,0.017047765,0.0
2006-11-14 00:00:00+00,SHORT,183,0.0,0.01452834,0.0
2006-11-16 00:00:00+00,SHORT,4171,0.13951354530982407,0.019904008,0.0
2006-11-22 00:00:00+00,SHORT,2686,0.7249959119578722,0.017120635,0.0
2006-11-22 00:00:00+00,SHORT,3286,0.0,0.019057307,0.0
2006-11-27 00:00:00+00,SHORT,323,0.5622022408789473,0.018716209,0.0
2006-11-28 00:00:00+00,SHORT,1807,1.0,0.02000858,0.0
2006-12-04 00:00:00+00,SHORT,2345,0.21316198855737942,0.019185534,0.0
2006-12-11 00:00:00+00,SHORT,1904,0.0,0.015375568,0.0
2007-01-03 00:00:00+00,SHORT,2720,1.0,0.017652005,0.0
2007-01-08 00:00:00+00,SHORT,3335,1.0,0.021441305,0.0
2007-01-12 00:00:00+00,SHORT,3199,1.0,0.017216114,0.0
2007-01-30 00:00:00+00,SHORT,3677,1.0,0.021884518,0.0
2007-02-05 00:00:00+00,SHORT,3994,1.0,0.020175664,0.0
2007-02-06 00:00:00+00,SHORT,2088,1.0,0.016018664,0.0
2007-02-07 00:00:00+00,SHORT,2557,0.5134479432385896,0.020311464,0.0
2007-02-09 00:00:00+00,SHORT,93,0.2760799306774112,0.015483691,0.0
2007-02-14 00:00:00+00,SHORT,602,0.36209994703710063,0.016360924,0.0
2007-02-14 00:00:00+00,SHORT,3513,0.1741273250967,0.015404491,0.0
2007-02-16 00:00:00+00,SHORT,844,0.4075742964469348,0.020734968,0.0
2007-02-21 00:00:00+00,SHORT,394,0.4128999744871567,0.02155557,0.0
2007-02-22 00:00:00+00,SHORT,2999,0.38498077207631587,0.01736737,0.0
2007-02-23 00:00:00+00,SHORT,2670,1.0,0.014359409,0.0
2007-02-26 00:00:00+00,SHORT,817,0.0,0.017553005,0.0
2007-02-26 00:00:00+00,SHORT,3067,0.0,0.019614307,0.0
2007-02-26 00:00:00+00,SHORT,1919,1.0,0.016133346,0.0
2007-03-09 00:00:00+00,SHORT,2272,0.0,0.01695155,0.0
2007-03-15 00:00:00+00,SHORT,1063,0.0,0.014770122,0.0
2007-03-20 00:00:00+00,SHORT,2297,0.0,0.018830799,0.0
2007-04-23 00:00:00+00,SHORT,2613,0.19690878243001575,0.015876446,0.0
2007-04-25 00:00:00+00,SHORT,2801,1.0,0.015332929,0.0
2007-04-25 00:00:00+00,SHORT,1650,0.0,0.017764483,0.0
2007-05-04 00:00:00+00,SHORT,2050,0.3719190360956067,0.019736463,0.0
2007-05-04 00:00:00+00,SHORT,934,0.0,0.021657601,0.0
2007-05-07 00:00:00+00,SHORT,4137,0.3806568339898254,0.017621739,0.0
2007-05-07 00:00:00+00,SHORT,394,0.0,0.02172469,0.0
2007-05-07 00:00:00+00,SHORT,934,0.30632403048307727,0.017453717,0.0
2007-05-15 00:00:00+00,SHORT,1377,0.08325595360512315,0.017267942,0.0
2007-05-23 00:00:00+00,SHORT,643,0.2623818401877067,0.016289435,0.0
2007-06-01 00:00:00+00,SHORT,858,1.0,0.014465099,0.0
2007-06-01 00:00:00+00,SHORT,3241,0.23876609038165503,0.01935,0.0
2007-06-01 00:00:00+00,SHORT,3330,0.21869274973842381,0.014446694,0.0
2007-06-21 00:00:00+00,SHORT,3699,0.8221744457256936,0.017558938,0.0
2007-07-13 00:00:00+00,SHORT,2107,1.0,0.020285908,0.0
2007-07-13 00:00:00+00,SHORT,2896,1.0,0.017724546,0.0
2007-07-13 00:00:00+00,SHORT,897,1.0,0.01821926,0.0
2007-07-16 00:00:00+00,SHORT,2370,1.0,0.018675469,0.0
2007-07-18 00:00:00+00,SHORT,2349,1.0,0.016605534,0.0
2007-07-19 00:00:00+00,SHORT,870,0.5232169776264163,0.014877048,0.0
2007-07-23 00:00:00+00,SHORT,3855,0.8823529411764706,0.01771426,0.0
2007-07-25 00:00:00+00,SHORT,153,1.0,0.015224734,0.0
2007-07-25 00:00:00+00,SHORT,2527,0.5155431951506521,0.014924946,0.0
2007-07-25 00:00:00+00,SHORT,1144,0.4417335852840844,0.01896167,0.0
2007-08-02 00:00:00+00,SHORT,487,0.3056436021183605,0.019439874,0.0
2007-08-06 00:00:00+00,SHORT,1108,0.6992498496326582,0.017447542,0.0
2007-08-08 00:00:00+00,SHORT,594,1.0,0.018713906,0.0
2007-08-08 00:00:00+00,SHORT,1011,0.38035770019073895,0.015438148,0.0
2007-08-08 00:00:00+00,SHORT,3915,1.0,0.016999908,0.0
2007-08-08 00:00:00+00,SHORT,4034,0.0,0.02085711,0.0
2007-08-09 00:00:00+00,SHORT,133,0.659592942371495,0.01877759,0.0
2007-08-09 00:00:00+00,SHORT,2330,0.0,0.021226995,0.0
2007-08-09 00:00:00+00,SHORT,2497,0.0,0.017970392,0.0
2007-08-09 00:00:00+00,SHORT,2582,0.0,0.016216401,0.0
2007-09-18 00:00:00+00,SHORT,2142,0.7125547632055992,0.019902162,0.0
2007-09-19 00:00:00+00,SHORT,2095,0.7862206797478846,0.018374491,0.0
2007-09-19 00:00:00+00,SHORT,270,0.0,0.016882341,0.0
2007-09-19 00:00:00+00,SHORT,2381,0.7923708527806668,0.01799765,0.0
2007-09-19 00:00:00+00,SHORT,881,0.550268442961456,0.018849492,0.0
2007-09-19 00:00:00+00,SHORT,2936,1.0,0.017465105,0.0
2007-09-19 00:00:00+00,SHORT,1149,0.6074761143062991,0.017499015,0.0
2007-09-19 00:00:00+00,SHORT,3244,1.0,0.014352227,0.0
2007-09-26 00:00:00+00,SHORT,2462,1.0,0.017494848,0.0
2007-09-27 00:00:00+00,SHORT,323,0.0,0.016538175,0.0
2007-10-02 00:00:00+00,SHORT,3531,0.4652865720182929,0.017761055,0.0
2007-10-04 00:00:00+00,SHORT,2670,0.6166764499061699,0.019067144,0.0
2007-10-05 00:00:00+00,SHORT,2670,0.8380097548384096,0.016740795,0.0
2007-10-08 00:00:00+00,SHORT,2196,0.719886092286493,0.016345408,0.0
2007-10-10 00:00:00+00,SHORT,3456,1.0,0.019472798,0.0
2007-10-11 00:00:00+00,SHORT,4194,0.7408395741976602,0.0198654,0.0
2007-10-23 00:00:00+00,SHORT,3862,1.0,0.015359398,0.0
2007-10-29 00:00:00+00,SHORT,2261,0.0,0.017663658,0.0
2007-10-29 00:00:00+00,SHORT,424,1.0,0.019156063,0.0
2007-10-29 00:00:00+00,SHORT,2550,0.5331963294783385,0.020354858,0.0
2007-10-29 00:00:00+00,SHORT,712,1.0,0.017404435,0.0
2007-10-31 00:00:00+00,SHORT,3203,0.3456771284803057,0.014204175,0.0
2007-11-05 00:00:00+00,SHORT,3343,1.0,0.01898742,0.0
2007-11-07 00:00:00+00,SHORT,2548,0.6250574425827579,0.019350654,0.0
2007-11-07 00:00:00+00,SHORT,1463,0.0,0.019529201,0.0
2007-12-06 00:00:00+00,SHORT,3744,1.0,0.015379652,0.0
2007-12-07 00:00:00+00,SHORT,2497,1.0,0.018652564,0.0
2007-12-10 00:00:00+00,SHORT,540,1.0,0.018534966,0.0
2007-12-24 00:00:00+00,SHORT,2640,0.9166666666666666,0.017360741,0.0
2007-12-26 00:00:00+00,SHORT,2640,0.8333333333333334,0.01701074,0.0
2007-12-27 00:00:00+00,SHORT,2421,0.0,0.017831225,0.0
2008-01-02 00:00:00+00,SHORT,4137,1.0,0.020210328,0.0
2008-01-10 00:00:00+00,SHORT,2751,1.0,0.015293826,0.0
2008-01-11 00:00:00+00,SHORT,3519,0.0,0.014238562,0.0
2008-01-31 00:00:00+00,SHORT,1081,1.0,0.014495831,0.0
2008-01-31 00:00:00+00,SHORT,3513,0.716868887270339,0.017837241,0.0
2008-02-01 00:00:00+00,SHORT,2365,0.7162843859962533,0.014959342,0.0
2008-02-01 00:00:00+00,SHORT,2437,0.8943729261384611,0.020278752,0.0
2008-02-01 00:00:00+00,SHORT,1022,0.0,0.015677517,0.0
2008-02-01 00:00:00+00,SHORT,1236,0.3334993647336995,0.019163085,0.0
2008-02-26 00:00:00+00,SHORT,2107,1.0,0.014633559,0.0
2008-02-26 00:00:00+00,SHORT,2343,0.501509904956345,0.016511278,0.0
2008-02-26 00:00:00+00,SHORT,3614,0.4206635456165884,0.016569268,0.0
2008-02-27 00:00:00+00,SHORT,2305,0.2911916814470742,0.017376939,0.0
2008-02-27 00:00:00+00,SHORT,433,1.0,0.019661753,0.0
2008-02-27 00:00:00+00,SHORT,3802,1.0,0.01772246,0.0
2008-02-28 00:00:00+00,SHORT,19,1.0,0.017848073,0.0
2008-02-28 00:00:00+00,SHORT,2640,0.0,0.015162631,0.0
2008-03-12 00:00:00+00,SHORT,502,1.0,0.014931564,0.0
2008-03-18 00:00:00+00,SHORT,2731,0.0,0.015505646,0.0
2008-03-24 00:00:00+00,SHORT,2640,1.0,0.019228363,0.0
2008-03-24 00:00:00+00,SHORT,3046,0.16558937840772775,0.017280724,0.0
2008-03-25 00:00:00+00,SHORT,2064,0.0,0.014497153,0.0
2008-04-08 00:00:00+00,SHORT,4118,0.0,0.017938776,0.0
2008-04-08 00:00:00+00,SHORT,2747,0.696239813149631,0.020380136,0.0
2008-04-21 00:00:00+00,SHORT,3815,0.0,0.01723026,0.0
2008-04-29 00:00:00+00,SHORT,2095,0.6061285459013183,0.016954431,0.0
2008-05-02 00:00:00+00,SHORT,194,0.2566432526194481,0.014905235,0.0
2008-05-02 00:00:00+00,SHORT,588,0.0,0.021077933,0.0
2008-05-02 00:00:00+00,SHORT,2041,1.0,0.016292622,0.0
2008-05-14 00:00:00+00,SHORT,857,0.6647455622315682,0.021621335,0.0
2008-05-15 00:00:00+00,SHORT,3531,0.8810666134180718,0.015291813,0.0
2008-05-15 00:00:00+00,SHORT,1748,0.9035308981022095,0.0143826,0.0
2008-05-16 00:00:00+00,SHORT,3013,0.576900185788876,0.022056038,0.0
2008-05-19 00:00:00+00,SHORT,3763,1.0,0.01484094,0.0
2008-06-02 00:00:00+00,SHORT,2350,0.9090909090909091,0.022203805,0.0
2008-06-30 00:00:00+00,SHORT,3815,1.0,0.017351236,0.0
2008-07-01 00:00:00+00,SHORT,2125,1.0,0.015304178,0.0
2008-07-17 00:00:00+00,SHORT,3631,0.5199211310082249,0.01966813,0.0
2008-07-21 00:00:00+00,SHORT,3049,0.265642573031218,0.016577005,0.0
2008-07-21 00:00:00+00,SHORT,1303,1.0,0.021121774,0.0
2008-07-23 00:00:00+00,SHORT,2343,0.8770073867153074,0.014293465,0.0
2008-07-23 00:00:00+00,SHORT,1767,0.40678737608855964,0.015640935,0.0
2008-07-23 00:00:00+00,SHORT,4050,0.0,0.015799785,0.0
2008-07-24 00:00:00+00,SHORT,3187,0.0,0.014289149,0.0
2008-07-24 00:00:00+00,SHORT,2028,1.0,0.021549014,0.0
2008-07-30 00:00:00+00,SHORT,710,0.5957291469388196,0.021958286,0.0
2008-08-06 00:00:00+00,SHORT,1474,1.0,0.017571378,0.0
2008-08-08 00:00:00+00,SHORT,234,1.0,0.021988668,0.0
2008-08-11 00:00:00+00,SHORT,2391,1.0,0.016665393,0.0
2008-08-11 00:00:00+00,SHORT,960,0.0,0.02097191,0.0
2008-08-11 00:00:00+00,SHORT,3127,0.0,0.021458482,0.0
2008-08-11 00:00:00+00,SHORT,1149,1.0,0.017399354,0.0
2008-08-11 00:00:00+00,SHORT,1167,0.0,0.021804903,0.0
2008-08-11 00:00:00+00,SHORT,1719,1.0,0.019061973,0.0
2008-08-20 00:00:00+00,SHORT,2742,1.0,0.021290125,0.0
2008-08-21 00:00:00+00,SHORT,3613,1.0,0.021411011,0.0
2008-08-21 00:00:00+00,SHORT,1770,1.0,0.015280723,0.0
2008-08-26 00:00:00+00,SHORT,1360,0.8333333333333334,0.020211088,0.0
2008-08-28 00:00:00+00,SHORT,3179,1.0,0.018694788,0.0
2008-09-08 00:00:00+00,SHORT,2291,1.0,0.015264285,0.0
2008-09-08 00:00:00+00,SHORT,413,0.0,0.014671682,0.0
2008-09-08 00:00:00+00,SHORT,1668,1.0,0.018424567,0.0
2008-09-08 00:00:00+00,SHORT,1761,1.0,0.02009887,0.0
2008-09-19 00:00:00+00,SHORT,2323,1.0,0.02202034,0.0
2008-09-19 00:00:00+00,SHORT,2408,1.0,0.015361126,0.0
2008-09-19 00:00:00+00,SHORT,3046,1.0,0.0214819,0.0
2008-09-19 00:00:00+00,SHORT,1112,1.0,0.017075496,0.0
2008-09-22 00:00:00+00,SHORT,843,0.0,0.021351906,0.0
2008-09-22 00:00:00+00,SHORT,3708,0.0,0.015084834,0.0
2008-10-22 00:00:00+00,SHORT,3862,1.0,0.014603851,0.0
2008-11-04 00:00:00+00,SHORT,712,1.0,0.02056873,0.0
2008-11-28 00:00:00+00,SHORT,3684,1.0,0.020002332,0.0
2008-12-09 00:00:00+00,SHORT,1176,1.0,0.018407468,0.0
2008-12-16 00:00:00+00,SHORT,2835,0.0,0.020652445,0.0
2008-12-17 00:00:00+00,SHORT,862,0.0,0.016979922,0.0
2009-01-02 00:00:00+00,SHORT,2370,1.0,0.01706188,0.0
2009-01-02 00:00:00+00,SHORT,2801,1.0,0.014872407,0.0
2009-01-02 00:00:00+00,SHORT,1434,1.0,0.015429586,0.0
2009-01-05 00:00:00+00,SHORT,791,1.0,0.016968481,0.0
2009-01-05 00:00:00+00,SHORT,3130,1.0,0.014558257,0.0
2009-01-05 00:00:00+00,SHORT,1700,1.0,0.018426524,0.0
2009-01-06 00:00:00+00,SHORT,2066,1.0,0.02205432,0.0
2009-01-06 00:00:00+00,SHORT,2105,1.0,0.02152027,0.0
2009-01-06 00:00:00+00,SHORT,2261,1.0,0.020670202,0.0
2009-01-06 00:00:00+00,SHORT,498,1.0,0.020384433,0.0
2009-01-06 00:00:00+00,SHORT,580,0.0,0.014840553,0.0
2009-01-06 00:00:00+00,SHORT,817,0.6562182753412171,0.020571558,0.0
2009-01-06 00:00:00+00,SHORT,995,1.0,0.016654802,0.0
2009-01-06 00:00:00+00,SHORT,3049,1.0,0.017425973,0.0
2009-01-06 00:00:00+00,SHORT,1043,1.0,0.014270992,0.0
2009-01-06 00:00:00+00,SHORT,3469,1.0,0.014463855,0.0
2009-01-06 00:00:00+00,SHORT,3573,1.0,0.021333124,0.0
2009-01-06 00:00:00+00,SHORT,1585,1.0,0.015924009,0.0
2009-01-06 00:00:00+00,SHORT,4016,1.0,0.022156915,0.0
2009-01-06 00:00:00+00,SHORT,1988,1.0,0.014424494,0.0
2009-01-08 00:00:00+00,SHORT,675,0.8,0.017447652,0.0
2009-01-08 00:00:00+00,SHORT,694,0.8571428571428572,0.014689897,0.0
2009-01-08 00:00:00+00,SHORT,960,1.0,0.014495793,0.0
2009-01-08 00:00:00+00,SHORT,3531,0.8571428571428572,0.021794844,0.0
2009-01-09 00:00:00+00,SHORT,2107,1.0,0.015977737,0.0
2009-01-09 00:00:00+00,SHORT,2835,1.0,0.016251406,0.0
2009-01-16 00:00:00+00,SHORT,557,1.0,0.018297145,0.0
2009-01-21 00:00:00+00,SHORT,2728,0.0,0.02198958,0.0
2009-01-28 00:00:00+00,SHORT,2546,1.0,0.015852345,0.0
2009-01-28 00:00:00+00,SHORT,2728,0.0,0.014222191,0.0
2009-01-28 00:00:00+00,SHORT,3641,1.0,0.014927123,0.0
2009-02-04 00:00:00+00,SHORT,2297,1.0,0.020699605,0.0
2009-02-06 00:00:00+00,SHORT,1185,1.0,0.015965689,0.0
2009-02-06 00:00:00+00,SHORT,3607,1.0,0.021112667,0.0
2009-02-06 00:00:00+00,SHORT,4083,1.0,0.019185923,0.0
2009-02-09 00:00:00+00,SHORT,2932,0.0,0.019082675,0.0
2009-02-09 00:00:00+00,SHORT,3355,1.0,0.019946245,0.0
2009-02-09 00:00:00+00,SHORT,1650,1.0,0.018284908,0.0
2009-02-09 00:00:00+00,SHORT,1667,1.0,0.015505038,0.0
2009-02-26 00:00:00+00,SHORT,2760,1.0,0.018210324,0.0
2009-03-18 00:00:00+00,SHORT,1303,1.0,0.014449902,0.0
2009-03-19 00:00:00+00,SHORT,523,0.0,0.019904487,0.0
2009-03-23 00:00:00+00,SHORT,523,0.8,0.01871645,0.0
2009-03-23 00:00:00+00,SHORT,578,1.0,0.017424952,0.0
2009-03-26 00:00:00+00,SHORT,323,1.0,0.01952595,0.0
2009-03-26 00:00:00+00,SHORT,4086,0.05529385849831163,0.016445864,0.0
2009-04-03 00:00:00+00,SHORT,796,1.0,0.017741695,0.0
2009-04-03 00:00:00+00,SHORT,3621,1.0,0.01859528,0.0
2009-04-09 00:00:00+00,SHORT,4237,0.0,0.016473819,0.0
2009-04-09 00:00:00+00,SHORT,2742,1.0,0.021077607,0.0
2009-04-13 00:00:00+00,SHORT,687,1.0,0.017074062,0.0
2009-04-15 00:00:00+00,SHORT,652,0.0,0.022235217,0.0
2009-04-16 00:00:00+00,SHORT,1869,0.0,0.018580915,0.0
2009-04-17 00:00:00+00,SHORT,4123,0.0,0.016899554,0.0
2009-04-17 00:00:00+00,SHORT,2196,1.0,0.018801216,0.0
2009-04-17 00:00:00+00,SHORT,2553,1.0,0.017234385,0.0
2009-04-21 00:00:00+00,SHORT,2866,1.0,0.016505295,0.0
2009-05-04 00:00:00+00,SHORT,309,1.0,0.018201115,0.0
2009-05-04 00:00:00+00,SHORT,2393,1.0,0.014460153,0.0
2009-05-04 00:00:00+00,SHORT,2534,0.0,0.022014864,0.0
2009-05-04 00:00:00+00,SHORT,1700,1.0,0.0154470755,0.0
2009-05-04 00:00:00+00,SHORT,1985,0.5672506348253873,0.0154139595,0.0
