time,side,ticker_id,mv_up_composite_labels,sessions_since_bearish_8_50_df059,dist_lower_bb_50_2.5_df055,joint_fall_flag_1_20_df042,dist_lower_bb_50_2.0_df055
2010-08-26 00:00:00+00,LONG,335,0.9830508474576272,16.0,-0.024757357,0.0,0.0146314
2010-08-26 00:00:00+00,LONG,1108,0.9166666666666666,16.0,-0.029790632,0.0,0.011465
2010-08-30 00:00:00+00,LONG,4223,0.6339916467750457,26.0,-0.021266049,0.0,0.007212276
2010-08-31 00:00:00+00,LONG,4223,0.7309548622060646,27.0,-0.023577582,0.0,0.0064985156
2010-08-31 00:00:00+00,LONG,3596,1.0,20.0,-1.9994894E-5,0.0,0.042679712
2010-10-21 00:00:00+00,LONG,2553,1.0,16.0,-0.021482125,0.0,0.013687528
2010-11-29 00:00:00+00,LONG,2993,0.4491520903724497,32.0,-0.03930569,0.0,0.021257324
2010-11-30 00:00:00+00,LONG,2343,0.27667746911152896,28.0,0.004363472,0.0,0.03647453
2010-12-20 00:00:00+00,LONG,2720,1.0,17.0,-0.007062364,0.0,0.016168557
2011-02-04 00:00:00+00,LONG,2041,0.362289183621692,18.0,0.009049179,0.0,0.028707126
2011-02-07 00:00:00+00,LONG,2041,0.2648735194865669,19.0,-0.0071225604,0.0,0.014021338
2011-03-10 00:00:00+00,LONG,1404,0.43984508918792903,29.0,-0.017264323,0.0,0.015667373
2011-03-15 00:00:00+00,LONG,2116,1.0,22.0,0.025872104,0.0,0.041727174
2011-03-16 00:00:00+00,LONG,2116,0.9583333333333334,23.0,0.010581565,0.0,0.027450278
2011-03-16 00:00:00+00,LONG,843,0.0,34.0,0.018970614,0.0,0.03229531
2011-03-16 00:00:00+00,LONG,2979,1.0,27.0,0.0032478399,0.0,0.015961109
2011-03-16 00:00:00+00,LONG,3287,1.0,17.0,-0.003417562,0.0,0.0067434846
2011-03-16 00:00:00+00,LONG,3310,0.23562257734431705,23.0,0.008472443,0.0,0.03153848
2011-03-16 00:00:00+00,LONG,3815,0.22276509201171896,25.0,0.005193342,0.0,0.017820297
2011-03-17 00:00:00+00,LONG,2116,0.9166666666666666,24.0,-0.0046949335,0.0,0.013091395
2011-03-17 00:00:00+00,LONG,3310,0.22063291749175082,24.0,-0.001218082,0.0,0.02351647
2011-03-17 00:00:00+00,LONG,3594,0.9512195121951219,16.0,-0.023268688,0.0,0.010267364
2011-03-18 00:00:00+00,LONG,2116,0.875,25.0,-0.00976276,0.0,0.008831989
2011-03-18 00:00:00+00,LONG,219,0.0,25.0,-0.006147207,0.0,0.0072708493
2011-03-18 00:00:00+00,LONG,843,0.3239194984211804,36.0,-0.009519496,0.0,0.005361948
2011-04-04 00:00:00+00,LONG,1985,0.3608693834402938,17.0,-0.00936909,0.0,0.008858894
2011-05-17 00:00:00+00,LONG,2690,1.0,23.0,-0.003941951,0.0,0.02866716
2011-06-07 00:00:00+00,LONG,194,0.0,18.0,0.0070181387,0.0,0.027205916
2011-06-08 00:00:00+00,LONG,194,0.0,19.0,-0.002073925,0.0,0.019880366
2011-06-08 00:00:00+00,LONG,652,0.0,19.0,0.016883455,0.0,0.04317698
2011-06-08 00:00:00+00,LONG,843,0.0,24.0,0.013074194,0.0,0.03486725
2011-06-09 00:00:00+00,LONG,652,0.0,20.0,-0.019020071,0.0,0.009870728
2011-06-09 00:00:00+00,LONG,2761,0.0,26.0,6.054156E-4,0.0,0.04531229
2011-06-09 00:00:00+00,LONG,843,0.28963936687153574,25.0,-0.011058643,0.0,0.012740423
2011-06-10 00:00:00+00,LONG,131,0.0,16.0,0.002324656,0.0,0.020662453
2011-06-10 00:00:00+00,LONG,2270,0.0,18.0,-0.004389019,0.0,0.019294122
2011-06-10 00:00:00+00,LONG,2761,0.0,27.0,-0.009630818,0.0,0.03899969
2011-06-10 00:00:00+00,LONG,1330,0.0,24.0,-0.0013275623,0.0,0.024900312
2011-06-13 00:00:00+00,LONG,131,0.0,17.0,-0.009948287,0.0,0.009737153
2011-06-13 00:00:00+00,LONG,2761,0.0,28.0,-0.030566871,0.0,0.022402318
2011-06-13 00:00:00+00,LONG,1330,0.0,25.0,-0.020031618,0.0,0.007639671
2011-06-13 00:00:00+00,LONG,3629,0.0,29.0,0.0027760863,0.0,0.022373877
2011-06-15 00:00:00+00,LONG,4107,0.0,16.0,-0.021470373,0.0,0.007766143
2011-06-15 00:00:00+00,LONG,2270,0.0,21.0,-0.01582867,0.0,0.010930091
2011-06-15 00:00:00+00,LONG,2425,0.0,17.0,0.014928657,0.0,0.034800086
2011-06-15 00:00:00+00,LONG,959,0.0,21.0,-0.010461361,0.0,0.017229512
2011-06-16 00:00:00+00,LONG,2425,0.0,18.0,-0.009194023,0.0,0.012435084
2011-06-16 00:00:00+00,LONG,588,0.8230616702667048,22.0,-0.022492148,0.0,0.021267746
2011-06-16 00:00:00+00,LONG,1176,0.0,22.0,-0.026883332,0.0,0.0122716855
2011-06-20 00:00:00+00,LONG,11,1.0,22.0,0.0026134609,0.0,0.016537914
2011-06-20 00:00:00+00,LONG,522,0.0,17.0,-0.0042219926,0.0,0.019925732
2011-06-20 00:00:00+00,LONG,1908,0.0,24.0,-0.017075093,0.0,0.017467095
2011-08-08 00:00:00+00,LONG,3804,1.0,20.0,0.04494439,0.0,0.06010582
2011-08-08 00:00:00+00,LONG,3862,0.0,27.0,-0.06092389,0.0,0.012062967
2011-08-09 00:00:00+00,LONG,4140,0.0,17.0,0.0015686816,0.0,0.019467883
2011-08-09 00:00:00+00,LONG,881,0.0,17.0,0.010315376,0.0,0.047986116
2011-08-09 00:00:00+00,LONG,1011,0.0,18.0,0.019114874,0.0,0.036760006
2011-08-09 00:00:00+00,LONG,1308,0.0,16.0,-0.0017532003,0.0,0.014242533
2011-08-09 00:00:00+00,LONG,1615,0.0,18.0,0.026419528,0.0,0.08297129
2011-08-09 00:00:00+00,LONG,3702,0.0,16.0,0.003429845,0.0,0.039270356
2011-08-10 00:00:00+00,LONG,19,0.9130434782608696,16.0,-0.013752021,0.0,0.011134764
2011-08-10 00:00:00+00,LONG,4140,0.9666666666666667,18.0,0.030599236,0.0,0.05017629
2011-08-10 00:00:00+00,LONG,2111,0.5369998064131271,16.0,0.015728395,0.0,0.039620005
2011-08-10 00:00:00+00,LONG,4163,0.9166666666666666,16.0,0.03340887,0.0,0.05617067
2011-08-10 00:00:00+00,LONG,91,0.9743589743589743,16.0,0.023553872,0.0,0.036068797
2011-08-10 00:00:00+00,LONG,405,1.0,37.0,0.0467596,0.0,0.07318189
2011-08-10 00:00:00+00,LONG,881,0.0,18.0,-0.009635973,0.0,0.03080118
2011-08-10 00:00:00+00,LONG,1011,0.96875,19.0,0.038696364,0.0,0.058443904
2011-08-10 00:00:00+00,LONG,1308,0.6196019238723474,17.0,0.010747265,0.0,0.028054364
2011-08-10 00:00:00+00,LONG,3702,0.0,17.0,0.021550843,0.0,0.059991483
2011-08-10 00:00:00+00,LONG,3804,0.6313977114837429,22.0,-0.008781026,0.0,0.008181059
2011-08-11 00:00:00+00,LONG,73,0.4880693997744458,16.0,-0.01073346,0.0,0.0132029895
2011-08-11 00:00:00+00,LONG,195,1.0,33.0,-0.010344908,0.0,0.01751743
2011-08-11 00:00:00+00,LONG,2269,1.0,17.0,-5.752761E-4,0.0,0.024634864
2011-08-11 00:00:00+00,LONG,2582,0.4911158651934981,34.0,0.006037543,0.0,0.054391466
2011-08-11 00:00:00+00,LONG,1011,0.9375,20.0,-0.0057366276,0.0,0.016131492
2011-08-11 00:00:00+00,LONG,3343,0.6290567939542318,16.0,-0.0010732134,0.0,0.021635728
2011-08-11 00:00:00+00,LONG,3702,0.0,18.0,-0.02978542,0.0,0.012920029
2011-08-11 00:00:00+00,LONG,4079,0.32374111147890394,24.0,-0.0063634804,0.0,0.03548442
2011-08-12 00:00:00+00,LONG,2269,0.9655172413793104,18.0,-0.013667528,0.0,0.013450169
2011-08-12 00:00:00+00,LONG,1011,0.90625,21.0,-0.013088573,0.0,0.009954704
2011-08-19 00:00:00+00,LONG,1011,0.75,26.0,-0.017627025,0.0,0.009910602
2011-08-19 00:00:00+00,LONG,1922,1.0,17.0,-0.015282799,0.0,0.018261304
2011-08-22 00:00:00+00,LONG,2253,1.0,16.0,6.9791655E-4,0.0,0.03007358
2011-08-22 00:00:00+00,LONG,2613,0.5447829436491101,27.0,-0.016524598,0.0,0.012244763
2011-08-22 00:00:00+00,LONG,1011,0.71875,27.0,-0.022480827,0.0,0.0067235217
2011-08-22 00:00:00+00,LONG,3683,0.9666666666666667,16.0,0.023881577,0.0,0.06360454
2011-08-22 00:00:00+00,LONG,2032,0.38925174549090047,18.0,-0.0060376166,0.0,0.026992146
2011-08-25 00:00:00+00,LONG,938,0.0,17.0,-0.03625514,0.0,0.02235975
2011-09-22 00:00:00+00,LONG,903,1.0,32.0,0.037988264,0.0,0.0806057
2011-09-23 00:00:00+00,LONG,903,0.0,33.0,-0.029054798,0.0,0.019357184
2011-09-23 00:00:00+00,LONG,2999,0.0,33.0,-0.20015866,0.0,0.046168767
2011-10-04 00:00:00+00,LONG,602,1.0,17.0,-0.027075741,0.0,0.025451109
2011-10-18 00:00:00+00,LONG,3649,0.765548994888704,18.0,0.013962608,0.0,0.067687035
2011-10-19 00:00:00+00,LONG,3649,0.6780776736201152,19.0,-0.031490233,0.0,0.028609438
2011-12-13 00:00:00+00,LONG,1908,1.0,23.0,-0.022393314,0.0,0.022681763
2011-12-19 00:00:00+00,LONG,2686,1.0,16.0,-0.053514086,0.0,0.026634553
2011-12-19 00:00:00+00,LONG,3947,0.33129925008275835,16.0,-0.03263017,0.0,0.00866546
2011-12-19 00:00:00+00,LONG,4086,1.0,16.0,-0.008373804,0.0,0.029749272
2012-01-20 00:00:00+00,LONG,984,1.0,22.0,0.013929567,0.0,0.063222684
2012-04-10 00:00:00+00,LONG,2261,1.0,23.0,0.018921904,0.0,0.030499892
2012-04-10 00:00:00+00,LONG,411,0.34217874699178397,24.0,0.020636361,0.0,0.02769581
2012-04-11 00:00:00+00,LONG,2261,0.9642857142857143,24.0,0.0025956417,0.0,0.015162959
2012-04-11 00:00:00+00,LONG,411,0.29981232993036316,25.0,0.0010726446,0.0,0.008825049
2012-04-12 00:00:00+00,LONG,1167,1.0,37.0,-0.0013057888,0.0,0.005520784
2012-04-16 00:00:00+00,LONG,984,1.0,23.0,-0.024823302,0.0,0.006133607
2012-05-09 00:00:00+00,LONG,900,0.9811320754716981,16.0,-0.0044125635,0.0,0.009652573
2012-05-17 00:00:00+00,LONG,1303,0.43149202712596313,24.0,0.009778164,0.0,0.038671453
2012-05-18 00:00:00+00,LONG,2105,0.0,33.0,0.009435838,0.0,0.04576545
2012-05-18 00:00:00+00,LONG,1303,0.4582262336524827,25.0,-0.008960423,0.0,0.022684578
2012-05-18 00:00:00+00,LONG,3473,1.0,31.0,-0.028553894,0.0,0.011320089
2012-05-18 00:00:00+00,LONG,1615,1.0,35.0,-0.027942609,0.0,0.023509992
2012-05-18 00:00:00+00,LONG,3855,0.4794155538512421,24.0,0.0074204314,0.0,0.040887345
2012-05-21 00:00:00+00,LONG,2105,0.0,34.0,-0.022658233,0.0,0.01737351
2012-05-21 00:00:00+00,LONG,3515,1.0,26.0,-0.003829626,0.0,0.009924118
2012-05-22 00:00:00+00,LONG,76,0.0,16.0,-0.008218948,0.0,0.034583118
2012-05-22 00:00:00+00,LONG,3515,0.9583333333333334,27.0,-0.009049422,0.0,0.0055645783
2012-05-23 00:00:00+00,LONG,76,0.0,17.0,-0.018133294,0.0,0.028344408
2012-05-24 00:00:00+00,LONG,76,0.0,18.0,-0.026794517,0.0,0.023483083
2012-05-31 00:00:00+00,LONG,3456,1.0,37.0,7.903199E-4,0.0,0.036251828
2012-06-01 00:00:00+00,LONG,475,1.0,18.0,-0.016320594,0.0,0.018975886
2012-06-01 00:00:00+00,LONG,1762,1.0,35.0,-0.033428535,0.0,0.007896818
2012-06-01 00:00:00+00,LONG,3885,1.0,20.0,-0.018942507,0.0,0.006081389
2012-06-04 00:00:00+00,LONG,4164,1.0,16.0,0.0028498252,0.0,0.021913365
2012-06-04 00:00:00+00,LONG,2119,1.0,34.0,0.01317365,0.0,0.039167188
2012-06-04 00:00:00+00,LONG,2270,1.0,36.0,-0.038884617,0.0,0.013998542
2012-06-04 00:00:00+00,LONG,2437,1.0,35.0,-0.0048580747,0.0,0.030630952
2012-06-04 00:00:00+00,LONG,444,0.5611246363886335,16.0,-0.0068247714,0.0,0.039357085
2012-06-04 00:00:00+00,LONG,517,1.0,16.0,0.003626423,0.0,0.036690574
2012-06-04 00:00:00+00,LONG,2770,1.0,17.0,-0.012805461,0.0,0.042103633
2012-06-04 00:00:00+00,LONG,1141,1.0,17.0,-0.013296868,0.0,0.006154849
2012-06-04 00:00:00+00,LONG,3286,0.34471475838980203,18.0,-0.027712984,0.0,0.008004097
2012-06-04 00:00:00+00,LONG,1258,1.0,16.0,-0.016499544,0.0,0.019520126
2012-06-04 00:00:00+00,LONG,3309,1.0,20.0,-0.022793535,0.0,0.012828754
2012-06-04 00:00:00+00,LONG,3359,1.0,29.0,-0.023142328,0.0,0.01188816
2012-06-04 00:00:00+00,LONG,3469,1.0,16.0,-0.022625957,0.0,0.020265164
2012-06-04 00:00:00+00,LONG,1437,0.5829121741541072,17.0,0.0041535706,0.0,0.020644462
2012-06-04 00:00:00+00,LONG,1534,1.0,27.0,-0.04522775,0.0,0.013410038
2012-06-04 00:00:00+00,LONG,3641,0.36154398014348427,16.0,-0.006746089,0.0,0.009210178
2012-06-05 00:00:00+00,LONG,4164,0.962962962962963,17.0,-0.011486724,0.0,0.008974517
2012-06-05 00:00:00+00,LONG,2119,0.9615384615384616,35.0,-1.8020289E-4,0.0,0.027956186
2012-06-05 00:00:00+00,LONG,444,0.3842071131032727,17.0,-0.04251269,0.0,0.008141603
2012-06-05 00:00:00+00,LONG,517,0.9615384615384616,17.0,-0.017389096,0.0,0.018704552
2012-06-05 00:00:00+00,LONG,975,0.7193881736672483,16.0,0.0030876473,0.0,0.017868564
2012-06-05 00:00:00+00,LONG,1473,0.8032314881428316,16.0,-0.005486637,0.0,0.009302315
2012-06-05 00:00:00+00,LONG,1731,0.853341879578656,26.0,-0.006659993,0.0,0.024279865
2012-06-05 00:00:00+00,LONG,1908,1.0,17.0,-0.017035915,0.0,0.0082718115
2012-06-06 00:00:00+00,LONG,3897,0.15602172123091765,16.0,-0.02285088,0.0,0.023416938
2012-06-28 00:00:00+00,LONG,906,1.0,27.0,-0.0083147995,0.0,0.017557342
2012-06-29 00:00:00+00,LONG,2659,0.3543689371427457,32.0,0.058189478,0.0,0.083418794
2012-07-02 00:00:00+00,LONG,2659,0.3174515269787632,33.0,0.029148264,0.0,0.058119316
2012-07-03 00:00:00+00,LONG,2659,0.25374232056024004,34.0,-0.0026848607,0.0,0.029513383
2012-07-26 00:00:00+00,LONG,1250,0.37109776643948567,17.0,0.032336563,0.0,0.0671719
2012-07-27 00:00:00+00,LONG,1250,0.2771649527047055,18.0,-0.014358217,0.0,0.024882171
2012-07-27 00:00:00+00,LONG,1673,0.9767441860465116,22.0,-0.033934925,0.0,0.00539359
2012-07-30 00:00:00+00,LONG,1250,0.0,19.0,-0.030947171,0.0,0.0114514865
2012-07-31 00:00:00+00,LONG,1250,0.4760307610471623,20.0,-0.013166596,0.0,0.031805195
2012-08-02 00:00:00+00,LONG,844,0.0,23.0,-0.056055617,0.0,0.023536667
2012-08-02 00:00:00+00,LONG,1250,0.5286353808862767,22.0,-0.03990475,0.0,0.012014743
2012-08-02 00:00:00+00,LONG,3903,0.5372017110483154,17.0,-0.013618685,0.0,0.009054416
2012-08-03 00:00:00+00,LONG,1108,0.5383215519731349,25.0,0.019800149,0.0,0.069406725
2012-08-06 00:00:00+00,LONG,2285,0.0,16.0,-0.028062,0.0,0.01645281
2012-08-06 00:00:00+00,LONG,1108,0.3318512602975775,26.0,-0.036926556,0.0,0.018118134
2012-08-07 00:00:00+00,LONG,2285,0.0,17.0,-0.039045405,0.0,0.008138342
2012-08-17 00:00:00+00,LONG,2720,0.0,34.0,-0.0023491425,0.0,0.032932177
2012-08-20 00:00:00+00,LONG,2720,0.0,35.0,-0.025725776,0.0,0.011509886
2012-08-21 00:00:00+00,LONG,2720,0.0,36.0,-0.029584013,0.0,0.009163882
2012-09-26 00:00:00+00,LONG,3595,1.0,17.0,-0.017295316,0.0,0.007186641
2012-10-25 00:00:00+00,LONG,245,0.6629589175849749,16.0,0.004039845,0.0,0.01654792
2012-10-26 00:00:00+00,LONG,245,0.641456029105128,17.0,-0.003702804,0.0,0.009668366
2012-10-31 00:00:00+00,LONG,245,0.6494754582284266,18.0,-0.004320841,0.0,0.009888062
2012-10-31 00:00:00+00,LONG,1853,1.0,31.0,-3.6294605E-5,0.0,0.0070059225
2012-11-12 00:00:00+00,LONG,1700,0.0,18.0,-0.016256869,0.0,0.007345545
2012-11-14 00:00:00+00,LONG,4097,1.0,17.0,0.011539104,0.0,0.027291732
2012-11-15 00:00:00+00,LONG,4097,0.9655172413793104,18.0,1.45014E-4,0.0,0.017278193
2012-11-15 00:00:00+00,LONG,270,0.224591244927021,30.0,-0.002695769,0.0,0.019427124
2012-11-15 00:00:00+00,LONG,641,0.14594133385389216,31.0,-0.0013806309,0.0,0.017475719
2012-11-15 00:00:00+00,LONG,1012,0.8211038825895352,19.0,0.005817907,0.0,0.026446141
2012-11-15 00:00:00+00,LONG,3470,0.4389533334019569,31.0,-0.007187888,0.0,0.014113814
2012-11-15 00:00:00+00,LONG,3652,1.0,26.0,0.0041805045,0.0,0.024483982
2012-11-16 00:00:00+00,LONG,4231,1.0,28.0,-0.12991664,0.0,0.0162928
2012-11-16 00:00:00+00,LONG,2393,1.0,36.0,-0.009086238,0.0,0.014192781
2012-11-16 00:00:00+00,LONG,1012,0.78888764394939,20.0,-0.009503156,0.0,0.012765311
2012-11-16 00:00:00+00,LONG,3420,0.36968442905005006,30.0,0.0024161714,0.0,0.015875584
2012-11-16 00:00:00+00,LONG,3470,0.9803921568627451,32.0,-0.012967932,0.0,0.009627717
2012-11-16 00:00:00+00,LONG,3621,1.0,33.0,-5.3355445E-5,0.0,0.01843308
2012-11-16 00:00:00+00,LONG,3652,0.9666666666666667,27.0,-0.0077743023,0.0,0.014136014
2012-11-16 00:00:00+00,LONG,1715,0.8195792001446645,20.0,-0.0019119098,0.0,0.015058029
2012-11-19 00:00:00+00,LONG,3621,0.623791119608091,34.0,-0.013471582,0.0,0.0061429436
2012-11-21 00:00:00+00,LONG,3013,0.1331987727741347,33.0,-0.019890808,0.0,0.0053316774
2012-12-07 00:00:00+00,LONG,1404,0.0,23.0,0.0508012,0.0,0.08142113
2012-12-10 00:00:00+00,LONG,1404,0.0,24.0,0.021363368,0.0,0.05640205
2012-12-11 00:00:00+00,LONG,2720,0.9821428571428571,16.0,-0.06793757,0.0,0.01078793
2012-12-11 00:00:00+00,LONG,1404,0.0,25.0,0.0045208335,0.0,0.043342438
2012-12-12 00:00:00+00,LONG,1404,0.0,26.0,-0.027394015,0.0,0.015297408
2013-03-19 00:00:00+00,LONG,3895,0.7875874334291515,21.0,0.01620046,0.0,0.05619728
2013-03-20 00:00:00+00,LONG,3895,0.9444444444444444,22.0,-0.031752612,0.0,0.012741615
2013-03-21 00:00:00+00,LONG,3895,0.7284430368251625,23.0,-0.035069805,0.0,0.012365416
2013-04-10 00:00:00+00,LONG,2116,0.0,21.0,-0.019787256,0.0,0.008791224
2013-04-17 00:00:00+00,LONG,712,0.30256658461933655,28.0,0.028382208,0.0,0.055426262
2013-04-18 00:00:00+00,LONG,2553,0.479874648947317,18.0,0.0042626527,0.0,0.014162733
2013-04-18 00:00:00+00,LONG,712,0.27641468898266097,29.0,0.008796799,0.0,0.03876412
2013-04-18 00:00:00+00,LONG,1260,0.9015972466760458,16.0,0.0013855406,0.0,0.012755372
2013-04-18 00:00:00+00,LONG,1280,0.8480136356536974,17.0,0.0036708424,0.0,0.022293469
2013-04-18 00:00:00+00,LONG,1404,0.35091101671545605,38.0,0.010974076,0.0,0.041035827
2013-04-18 00:00:00+00,LONG,1846,0.3292922811950817,32.0,-0.008359254,0.0,0.006276505
2013-04-19 00:00:00+00,LONG,2066,1.0,37.0,0.0099591315,0.0,0.031942185
2013-04-19 00:00:00+00,LONG,2536,1.0,18.0,-0.011684135,0.0,0.009190462
2013-04-19 00:00:00+00,LONG,712,0.2502067472299682,30.0,-0.0031088956,0.0,0.029322885
2013-04-19 00:00:00+00,LONG,1260,0.3830774251698474,17.0,-0.0060288054,0.0,0.00604937
2013-04-19 00:00:00+00,LONG,1280,0.8522112179855306,18.0,0.0092679225,0.0,0.029493595
2013-04-19 00:00:00+00,LONG,3596,1.0,34.0,-0.014971464,0.0,0.009318551
2013-04-19 00:00:00+00,LONG,3699,0.3537456301033139,22.0,-0.01725695,0.0,0.012201794
2013-04-19 00:00:00+00,LONG,1740,0.8065638352340102,17.0,-0.0059524006,0.0,0.01246553
2013-04-22 00:00:00+00,LONG,2066,0.9583333333333334,38.0,-0.008620364,0.0,0.015097393
2013-04-22 00:00:00+00,LONG,2770,0.0,21.0,-0.017252766,0.0,0.021040577
2013-04-22 00:00:00+00,LONG,1141,0.6687233296795894,19.0,9.041503E-4,0.0,0.0087709995
2013-04-25 00:00:00+00,LONG,2085,1.0,38.0,-0.037488375,0.0,0.014297292
2013-05-01 00:00:00+00,LONG,845,1.0,27.0,0.005506607,0.0,0.022922952
2013-05-02 00:00:00+00,LONG,4000,0.0,21.0,-0.023030737,0.0,0.01470409
2013-06-05 00:00:00+00,LONG,2661,1.0,19.0,-0.029812336,0.0,0.009872815
2013-06-20 00:00:00+00,LONG,663,0.0,16.0,-0.0053317156,0.0,0.008082718
2013-06-20 00:00:00+00,LONG,834,0.6540964138045064,18.0,-0.0011969007,0.0,0.009957312
2013-06-20 00:00:00+00,LONG,4088,0.6830910022096591,17.0,-0.0030476048,0.0,0.014737349
2013-06-21 00:00:00+00,LONG,93,0.8880135726933984,19.0,-0.022971783,0.0,0.0053031496
2013-06-21 00:00:00+00,LONG,3052,0.65963206576469,17.0,0.0030325812,0.0,0.023308577
2013-06-21 00:00:00+00,LONG,1022,0.33790450675883377,18.0,-0.0070091267,0.0,0.024216324
2013-06-24 00:00:00+00,LONG,4123,0.744150042975294,19.0,-0.008488775,0.0,0.020321393
2013-06-24 00:00:00+00,LONG,2226,0.1858906458434999,16.0,0.0041230205,0.0,0.019365663
2013-06-24 00:00:00+00,LONG,2262,0.0,35.0,-0.0047155134,0.0,0.017263671
2013-06-24 00:00:00+00,LONG,2352,0.2101395595521459,16.0,-0.018051611,0.0,0.0147885075
2013-06-24 00:00:00+00,LONG,345,0.9767441860465116,16.0,-0.002800498,0.0,0.019202797
2013-06-24 00:00:00+00,LONG,555,1.0,28.0,-9.0652535E-4,0.0,0.01304707
2013-06-24 00:00:00+00,LONG,694,0.39028186635425843,19.0,1.3583119E-4,0.0,0.02043215
2013-06-24 00:00:00+00,LONG,2747,0.911476438088782,16.0,0.018855935,0.0,0.036510423
2013-06-24 00:00:00+00,LONG,761,0.8825254538387485,29.0,-0.0253073,0.0,0.024665259
2013-06-24 00:00:00+00,LONG,2910,0.30621921007392633,16.0,-0.027106589,0.0,0.029754147
2013-06-24 00:00:00+00,LONG,934,1.0,16.0,-0.0050650565,0.0,0.010592985
2013-06-24 00:00:00+00,LONG,3013,0.7709163418424454,16.0,0.036178485,0.0,0.051735476
2013-06-24 00:00:00+00,LONG,3052,0.6324405322472668,18.0,-0.001355937,0.0,0.02056349
2013-06-24 00:00:00+00,LONG,1022,0.29817341396636166,19.0,-0.0012700289,0.0,0.03156503
2013-06-24 00:00:00+00,LONG,1076,1.0,18.0,0.0020708165,0.0,0.014248434
2013-06-24 00:00:00+00,LONG,1262,0.46525270238036565,17.0,6.79541E-4,0.0,0.022190835
2013-06-24 00:00:00+00,LONG,1297,0.02200519008361812,17.0,-0.015605489,0.0,0.02388536
2013-06-24 00:00:00+00,LONG,1404,0.8124108372576293,16.0,-0.0015489893,0.0,0.024839904
2013-06-24 00:00:00+00,LONG,1474,0.35321270197862936,25.0,-0.0232257,0.0,0.022996439
2013-06-24 00:00:00+00,LONG,1514,0.5895119224724756,16.0,-0.0017419705,0.0,0.027690342
2013-06-24 00:00:00+00,LONG,1536,0.0,22.0,0.007419009,0.0,0.026700882
2013-06-24 00:00:00+00,LONG,3744,0.4721987039800784,16.0,-0.018063594,0.0,0.008262243
2013-06-24 00:00:00+00,LONG,3790,0.157574841733064,16.0,-5.1136035E-4,0.0,0.013501183
2013-06-24 00:00:00+00,LONG,3794,0.545864267000835,18.0,-0.001166542,0.0,0.02045017
2013-06-24 00:00:00+00,LONG,3811,0.6153023328371854,19.0,0.014766023,0.0,0.027654465
2013-06-24 00:00:00+00,LONG,1770,0.7817778660342386,26.0,0.003838961,0.0,0.021471113
2013-06-24 00:00:00+00,LONG,2018,0.18703057019338282,17.0,-0.0529505,0.0,0.027379747
2013-06-25 00:00:00+00,LONG,2262,0.0,36.0,-0.015731927,0.0,0.0075631277
2013-06-25 00:00:00+00,LONG,2747,0.4993443197687297,17.0,-0.0018106588,0.0,0.017597862
2013-06-25 00:00:00+00,LONG,3013,0.6818768404809132,17.0,0.016180009,0.0,0.03379166
2013-06-25 00:00:00+00,LONG,1184,0.8193608360136693,17.0,0.0018743586,0.0,0.02881755
2013-06-25 00:00:00+00,LONG,3535,0.6416365324661195,16.0,9.995664E-4,0.0,0.03235745
2013-06-25 00:00:00+00,LONG,1536,0.0,23.0,-0.006519888,0.0,0.01440152
2013-06-25 00:00:00+00,LONG,3804,0.42573764441315826,18.0,-0.0037828258,0.0,0.016447766
2013-06-25 00:00:00+00,LONG,3811,0.7443881458126053,20.0,9.497432E-4,0.0,0.015060388
2013-06-25 00:00:00+00,LONG,3882,0.972972972972973,16.0,-0.019114597,0.0,0.016138876
2013-06-26 00:00:00+00,LONG,3013,0.6760076918516026,18.0,0.0071928552,0.0,0.026592074
2013-06-26 00:00:00+00,LONG,1072,1.0,26.0,-0.009087249,0.0,0.01817077
2013-06-26 00:00:00+00,LONG,1184,0.6650957268804678,18.0,-0.020969838,0.0,0.008248079
2013-06-26 00:00:00+00,LONG,1244,0.0,16.0,-0.013705293,0.0,0.04840054
2013-06-26 00:00:00+00,LONG,1404,0.7018342008932104,18.0,-0.018506277,0.0,0.011138157
2013-06-26 00:00:00+00,LONG,3535,0.9714285714285714,17.0,-0.017092187,0.0,0.017020432
2013-06-26 00:00:00+00,LONG,1536,0.0,24.0,-0.014408098,0.0,0.007945075
2013-06-26 00:00:00+00,LONG,3804,0.4396731825635607,19.0,-0.009271592,0.0,0.012426409
2013-06-27 00:00:00+00,LONG,4224,0.705062965616418,16.0,-0.0048274873,0.0,0.0070210607
2013-06-27 00:00:00+00,LONG,3013,0.6721169873059274,19.0,-0.00509104,0.0,0.015946485
2013-06-27 00:00:00+00,LONG,1244,0.586391101623605,17.0,-0.024549574,0.0,0.04354919
2013-06-28 00:00:00+00,LONG,1244,0.5049587394020862,18.0,-0.050299987,0.0,0.024680104
2013-07-01 00:00:00+00,LONG,1244,0.4578933360060873,19.0,-0.07381755,0.0,0.007752022
2013-07-05 00:00:00+00,LONG,2105,1.0,16.0,-0.01891117,0.0,0.0054505845
2013-07-05 00:00:00+00,LONG,874,1.0,17.0,-0.045664445,0.0,0.011157301
2013-08-06 00:00:00+00,LONG,2508,0.35831901373065084,38.0,-1.9222774E-5,0.0,0.06465416
2013-08-20 00:00:00+00,LONG,243,0.41325540036020364,29.0,0.009585941,0.0,0.023582984
2013-08-21 00:00:00+00,LONG,243,0.3577066473593319,30.0,-0.008121209,0.0,0.006882959
