time,side,ticker_id,mv_dn_composite_labels,earnings_price_gap_df010,joint_fall_flag_1_20_df042,dist_upper_bb_20_2.0_df055
2008-02-27 00:00:00+00,SHORT,450,0.4560899795400392,0.0,1.0,-0.002239461
2008-02-27 00:00:00+00,SHORT,862,0.7781775780665718,0.0,1.0,-0.0032524844
2008-02-27 00:00:00+00,SHORT,3744,1.0,0.0,1.0,0.0023290922
2008-02-27 00:00:00+00,SHORT,4062,0.0,0.0,1.0,-0.0017842825
2008-02-28 00:00:00+00,SHORT,562,0.9,0.0,1.0,-0.0021706922
2008-02-28 00:00:00+00,SHORT,1922,0.28720815408519484,0.0,1.0,0.002703528
2008-03-03 00:00:00+00,SHORT,517,0.16565504769972775,0.0,1.0,0.0035992647
2008-03-03 00:00:00+00,SHORT,1328,0.5150601443009407,0.0,1.0,-0.0047840574
2008-03-05 00:00:00+00,SHORT,1631,0.0,0.0,1.0,2.0765235E-4
2008-03-06 00:00:00+00,SHORT,3486,1.0,0.0,1.0,0.008103834
2008-03-19 00:00:00+00,SHORT,3586,0.09342985945048884,0.0,1.0,0.0013731892
2008-03-25 00:00:00+00,SHORT,787,0.9411764705882353,0.0,1.0,-6.042193E-4
2008-03-25 00:00:00+00,SHORT,2032,0.0,0.0,1.0,-5.704295E-4
2008-04-02 00:00:00+00,SHORT,2437,0.0,0.0,1.0,-0.0046683867
2008-04-02 00:00:00+00,SHORT,3614,0.0,0.0,1.0,-0.0026846235
2008-04-08 00:00:00+00,SHORT,4118,0.0,0.0,1.0,0.017938776
2008-04-09 00:00:00+00,SHORT,2747,0.5835403043821636,0.0,1.0,-0.004578562
2008-04-17 00:00:00+00,SHORT,88,0.9166666666666666,0.0,1.0,0.006952088
2008-04-21 00:00:00+00,SHORT,2482,0.665669558216045,0.0,1.0,-0.0039509665
2008-04-22 00:00:00+00,SHORT,2898,0.42580437012824224,0.0,1.0,-0.0028640064
2008-04-24 00:00:00+00,SHORT,4215,0.16399896671934536,0.0,1.0,0.004107921
2008-05-02 00:00:00+00,SHORT,9,0.0,-0.002219756,1.0,-0.00591433
2008-05-02 00:00:00+00,SHORT,2119,1.0,0.0,1.0,-0.0018491748
2008-05-02 00:00:00+00,SHORT,2870,0.789775191973337,0.0,1.0,-3.6099038E-4
2008-05-05 00:00:00+00,SHORT,2084,0.568549741450611,0.0,1.0,-0.0065807933
2008-05-12 00:00:00+00,SHORT,3890,1.0,0.0,1.0,-0.0036187647
2008-05-16 00:00:00+00,SHORT,713,0.8319687839712424,0.0,1.0,-0.003008638
2008-05-19 00:00:00+00,SHORT,2055,1.0,0.0,1.0,-0.0044401432
2008-05-19 00:00:00+00,SHORT,2072,0.5763116440130814,0.0,1.0,-0.005541672
2008-05-21 00:00:00+00,SHORT,2125,0.0,0.0,1.0,-0.0032722338
2008-05-21 00:00:00+00,SHORT,1949,0.9122107969982548,0.0,1.0,0.0012993247
2008-05-22 00:00:00+00,SHORT,3420,0.6782689604116854,0.0,1.0,-0.0043098563
2008-05-30 00:00:00+00,SHORT,2350,0.0,0.0,1.0,0.0073045366
2008-06-03 00:00:00+00,SHORT,2898,0.5927820993535851,0.0,1.0,-0.0027862394
2008-06-16 00:00:00+00,SHORT,1236,1.0,0.0,1.0,-6.903255E-4
2008-06-18 00:00:00+00,SHORT,1916,0.1257272032145466,0.0,1.0,-0.004368163
2008-06-24 00:00:00+00,SHORT,4172,1.0,0.0,1.0,-0.0038983289
2008-06-30 00:00:00+00,SHORT,4086,0.8670686619942531,0.0,1.0,-0.0059651188
2008-07-02 00:00:00+00,SHORT,1483,1.0,0.0,1.0,-0.003114633
2008-07-23 00:00:00+00,SHORT,1700,1.0,0.0,1.0,-0.0029123956
2008-07-23 00:00:00+00,SHORT,1767,0.40678737608855964,0.0,1.0,0.015640935
2008-07-31 00:00:00+00,SHORT,710,0.46465723785472385,0.0,1.0,-0.0029876307
2008-07-31 00:00:00+00,SHORT,1328,1.0,0.0,1.0,0.0031198938
2008-08-06 00:00:00+00,SHORT,2972,0.37139574863422514,0.0,1.0,0.0015785185
2008-08-11 00:00:00+00,SHORT,234,0.9230769230769231,0.0,1.0,0.0029661632
2008-08-12 00:00:00+00,SHORT,2482,0.57658487684348,0.0,1.0,-0.0057726433
2008-08-12 00:00:00+00,SHORT,1063,0.0,0.0,1.0,7.1515393E-4
2008-08-12 00:00:00+00,SHORT,1719,1.0,0.0,1.0,0.003345634
2008-08-12 00:00:00+00,SHORT,2042,1.0,-4.0008003E-4,1.0,-0.001632119
2008-08-18 00:00:00+00,SHORT,4164,1.0,0.0,1.0,-0.004236565
2008-08-22 00:00:00+00,SHORT,1012,0.9333333333333333,0.0,1.0,-0.0037156704
2008-08-28 00:00:00+00,SHORT,2816,1.0,0.0,1.0,4.9961018E-5
2008-09-09 00:00:00+00,SHORT,221,1.0,0.0,1.0,-0.002532221
2008-09-22 00:00:00+00,SHORT,3694,1.0,0.0,1.0,3.152679E-4
2008-11-24 00:00:00+00,SHORT,1333,0.22483785151937444,0.0,1.0,-0.0010966838
2008-11-28 00:00:00+00,SHORT,3271,1.0,0.0,1.0,-0.00464821
2008-12-19 00:00:00+00,SHORT,1360,0.0,0.0,1.0,0.0017570769
2009-01-05 00:00:00+00,SHORT,2084,0.9411764705882353,0.0,1.0,-0.0059788534
2009-01-05 00:00:00+00,SHORT,84,0.0,0.0,1.0,-0.0044554356
2009-01-05 00:00:00+00,SHORT,2971,1.0,0.0,1.0,-0.0010949796
2009-01-06 00:00:00+00,SHORT,76,1.0,0.0,1.0,0.0010906263
2009-01-06 00:00:00+00,SHORT,2330,1.0,0.0,1.0,0.036461294
2009-01-06 00:00:00+00,SHORT,2638,0.0,0.0,1.0,-0.0056528794
2009-01-06 00:00:00+00,SHORT,1039,1.0,0.0,1.0,-0.0055929516
2009-01-06 00:00:00+00,SHORT,1235,1.0,0.0,1.0,-0.0016008114
2009-01-06 00:00:00+00,SHORT,1300,0.6461447455716826,0.0,1.0,-0.0017206984
2009-01-06 00:00:00+00,SHORT,1308,0.7429849628691324,0.0,1.0,-5.497862E-4
2009-01-07 00:00:00+00,SHORT,243,0.875,0.0,1.0,-0.0041549364
2009-01-07 00:00:00+00,SHORT,694,0.0,0.0,1.0,0.0083889775
2009-01-07 00:00:00+00,SHORT,835,0.9333333333333333,0.0,1.0,-0.0038087738
2009-01-07 00:00:00+00,SHORT,3343,0.0,0.0,1.0,-0.0022832185
2009-01-07 00:00:00+00,SHORT,1532,0.0,0.0,1.0,-3.0967034E-4
2009-01-07 00:00:00+00,SHORT,3699,0.0,0.0,1.0,0.009825432
2009-01-07 00:00:00+00,SHORT,1740,1.0,0.0,1.0,0.003505896
2009-01-07 00:00:00+00,SHORT,3882,0.9333333333333333,0.0,1.0,-0.0045775813
2009-01-07 00:00:00+00,SHORT,1988,0.9333333333333333,0.0,1.0,-0.0020579137
2009-01-09 00:00:00+00,SHORT,3148,0.0,0.0,1.0,0.06429356
2009-01-09 00:00:00+00,SHORT,1423,1.0,0.0,1.0,-0.0012731738
2009-01-09 00:00:00+00,SHORT,1715,1.0,0.0,1.0,-0.0025706168
2009-02-04 00:00:00+00,SHORT,2462,1.0,0.0,1.0,-0.0028332206
2009-02-09 00:00:00+00,SHORT,19,1.0,0.0,1.0,-0.0050944337
2009-02-09 00:00:00+00,SHORT,2720,1.0,0.0,1.0,-0.0061097867
2009-03-13 00:00:00+00,SHORT,1324,0.9333333333333333,0.0,1.0,0.003059822
2009-03-31 00:00:00+00,SHORT,1114,0.5825674271153019,0.0,1.0,-0.0045572366
2009-04-06 00:00:00+00,SHORT,3621,1.0,0.0,1.0,-0.0035129797
2009-04-06 00:00:00+00,SHORT,3686,0.0,0.0,1.0,-0.0031960094
2009-04-15 00:00:00+00,SHORT,652,0.0,0.0,1.0,0.022235217
2009-04-20 00:00:00+00,SHORT,3443,1.0,0.0,1.0,0.048603073
2009-05-01 00:00:00+00,SHORT,245,0.0,0.0,1.0,-0.0036685301
2009-05-05 00:00:00+00,SHORT,3561,0.0,0.0,1.0,-0.004731128
2009-05-06 00:00:00+00,SHORT,11,0.0,0.0,1.0,-0.005015082
2009-05-11 00:00:00+00,SHORT,2541,1.0,0.0,1.0,-0.0056381105
2009-05-11 00:00:00+00,SHORT,3255,0.47195318653895324,0.0,1.0,-0.004332792
2009-06-02 00:00:00+00,SHORT,2055,0.0,0.0,1.0,3.926657E-4
2009-06-02 00:00:00+00,SHORT,4123,0.461801913207809,0.0,1.0,0.0043997
2009-06-02 00:00:00+00,SHORT,142,1.0,0.0,1.0,-0.00367148
2009-06-02 00:00:00+00,SHORT,2686,0.36944566770327464,0.0,1.0,-0.0026271853
2009-06-02 00:00:00+00,SHORT,712,1.0,0.0,1.0,0.0075676884
2009-06-02 00:00:00+00,SHORT,1195,0.046838861183585885,0.0,1.0,-0.0054467604
2009-06-02 00:00:00+00,SHORT,3645,0.4100003476466659,0.0,1.0,1.979153E-4
2009-06-02 00:00:00+00,SHORT,1826,0.8333333333333334,0.0,1.0,4.8623022E-4
2009-06-03 00:00:00+00,SHORT,1087,0.138875702696571,0.0,1.0,-0.0017632034
2009-06-03 00:00:00+00,SHORT,3915,0.34651103126992083,0.0,1.0,8.710599E-4
2009-06-05 00:00:00+00,SHORT,2352,0.3409936049196203,0.0,1.0,-0.006539116
2009-06-05 00:00:00+00,SHORT,3470,1.0,0.0,1.0,-0.0064879875
2009-06-08 00:00:00+00,SHORT,2269,0.8888888888888888,0.0,1.0,-0.0043747113
2009-06-10 00:00:00+00,SHORT,395,1.0,0.0,1.0,-0.004939855
2009-06-12 00:00:00+00,SHORT,730,0.9166666666666666,0.0,1.0,0.0034351621
2009-06-12 00:00:00+00,SHORT,3471,0.0,0.0,1.0,-0.0046468196
2009-06-12 00:00:00+00,SHORT,2028,0.0,0.0,1.0,-0.0059758103
2009-06-15 00:00:00+00,SHORT,413,0.18307285329612247,0.0,1.0,0.001655057
2009-07-02 00:00:00+00,SHORT,309,0.0,0.0,1.0,-0.005749673
2009-07-16 00:00:00+00,SHORT,836,0.0,0.0,1.0,0.005127181
2009-08-24 00:00:00+00,SHORT,1297,0.0,0.0,1.0,0.006280475
2009-08-25 00:00:00+00,SHORT,960,0.06232548390995235,0.0,1.0,7.824999E-4
2009-08-25 00:00:00+00,SHORT,1297,0.0,0.0,1.0,-0.0046214545
2009-08-26 00:00:00+00,SHORT,440,0.19470226902409846,0.0,1.0,0.0031652136
2009-08-26 00:00:00+00,SHORT,558,1.0,0.0,1.0,0.002585027
2009-08-27 00:00:00+00,SHORT,5,0.0,0.0,1.0,0.006158884
2009-08-28 00:00:00+00,SHORT,4083,0.0,0.0,1.0,-0.004403544
2009-08-31 00:00:00+00,SHORT,3610,0.0,0.0,1.0,0.010057568
2009-09-11 00:00:00+00,SHORT,631,1.0,0.0,1.0,-0.005804275
2009-09-15 00:00:00+00,SHORT,4169,0.0,0.0,1.0,0.0065248758
2009-09-17 00:00:00+00,SHORT,370,0.469950803598831,0.0,1.0,0.0012269594
2009-09-17 00:00:00+00,SHORT,2866,1.0,0.0,1.0,-0.0022595397
2009-09-17 00:00:00+00,SHORT,836,0.0,0.0,1.0,-0.0017965146
2009-09-17 00:00:00+00,SHORT,857,0.5709213468306452,0.0,1.0,-0.0058089597
2009-09-17 00:00:00+00,SHORT,3142,1.0,0.0,1.0,0.0070597385
2009-09-18 00:00:00+00,SHORT,638,0.0,0.0,1.0,-0.004401171
2009-09-18 00:00:00+00,SHORT,3851,0.6337029533233118,0.0,1.0,-6.2698626E-4
2009-09-22 00:00:00+00,SHORT,406,1.0,0.0,1.0,-0.0028715162
2009-09-23 00:00:00+00,SHORT,3109,0.0,0.0,1.0,-0.0058638784
2009-10-14 00:00:00+00,SHORT,2305,0.5950009586366328,0.0,1.0,3.6264674E-4
2009-10-15 00:00:00+00,SHORT,1195,0.2374717759851742,0.0,1.0,-0.0027648783
2009-10-15 00:00:00+00,SHORT,1454,0.9375,0.0,1.0,-0.0061263666
2009-10-15 00:00:00+00,SHORT,3613,0.5570806464854736,0.0,1.0,-0.004514325
2009-10-15 00:00:00+00,SHORT,3994,0.5307618868114954,0.0,1.0,-2.5563446E-4
2009-10-20 00:00:00+00,SHORT,323,0.9166666666666666,0.0,1.0,-0.0032786848
2009-10-23 00:00:00+00,SHORT,11,0.6104252561056633,0.0,1.0,-0.0041882424
2009-10-26 00:00:00+00,SHORT,1916,0.3366754008899253,0.0,1.0,-5.838109E-4
2009-10-27 00:00:00+00,SHORT,266,0.0,0.0,1.0,0.0027673182
2009-11-10 00:00:00+00,SHORT,2350,0.0,0.0,1.0,-0.0039202645
2009-11-11 00:00:00+00,SHORT,270,0.0,0.0,1.0,1.433605E-4
2009-12-03 00:00:00+00,SHORT,2125,0.6032616098480919,0.0,1.0,7.5782323E-4
2009-12-03 00:00:00+00,SHORT,220,1.0,0.0,1.0,-0.0053390563
2009-12-03 00:00:00+00,SHORT,2661,0.0,0.0,1.0,-0.0048455964
2009-12-14 00:00:00+00,SHORT,2151,1.0,0.0,1.0,-0.0020045969
2009-12-14 00:00:00+00,SHORT,1306,0.33056688751126095,0.0,1.0,0.010095266
2009-12-15 00:00:00+00,SHORT,1306,0.28682734428376966,0.0,1.0,-0.0024503719
2009-12-16 00:00:00+00,SHORT,2703,0.5377017672951729,0.0,1.0,-0.004012248
2009-12-16 00:00:00+00,SHORT,714,0.17659814437947866,0.0,1.0,-0.0015850472
2009-12-21 00:00:00+00,SHORT,535,0.0,0.0,1.0,7.083291E-4
2009-12-22 00:00:00+00,SHORT,3192,0.0,0.0,1.0,-0.0016534292
2010-01-05 00:00:00+00,SHORT,2643,0.9,0.0,1.0,-0.0051552746
2010-01-07 00:00:00+00,SHORT,3861,1.0,0.0,1.0,-0.00485361
2010-01-08 00:00:00+00,SHORT,3773,0.5281560359811398,0.0,1.0,-0.005285983
2010-01-11 00:00:00+00,SHORT,85,1.0,0.0,1.0,-0.0060250927
2010-01-11 00:00:00+00,SHORT,2569,0.7960787874974605,0.0,1.0,0.0025869685
2010-01-11 00:00:00+00,SHORT,1051,0.5706922391859877,0.0,1.0,-0.0020557935
2010-01-11 00:00:00+00,SHORT,1434,0.6264421907223714,0.0,1.0,-0.0062856157
2010-01-13 00:00:00+00,SHORT,3782,0.48443171424302806,0.0,1.0,-0.003701081
2010-01-14 00:00:00+00,SHORT,4079,0.0,0.0,1.0,-6.428308E-4
2010-01-15 00:00:00+00,SHORT,2365,0.6572658162021431,0.0,1.0,0.0063755633
2010-01-20 00:00:00+00,SHORT,3903,0.47898558052182694,0.0,1.0,-0.0051338295
2010-01-21 00:00:00+00,SHORT,39,0.10719509762342815,0.0,1.0,-0.0013028301
2010-01-21 00:00:00+00,SHORT,3612,1.0,0.0,1.0,-0.0021993255
2010-01-28 00:00:00+00,SHORT,3539,0.19756821946290723,0.0,1.0,0.010519374
2010-01-29 00:00:00+00,SHORT,3539,0.1791327130982281,0.0,1.0,3.2045346E-4
2010-02-01 00:00:00+00,SHORT,3539,0.13787740933174436,0.0,1.0,-0.0065891207
2010-02-02 00:00:00+00,SHORT,1220,0.0,-5.988024E-4,1.0,0.011486712
2010-02-03 00:00:00+00,SHORT,1220,0.0,0.0,1.0,-0.0037482136
2010-02-03 00:00:00+00,SHORT,1300,0.5904889955040544,0.0,1.0,-0.004731891
2010-02-23 00:00:00+00,SHORT,1700,0.0,0.0,1.0,-0.0048440485
2010-03-08 00:00:00+00,SHORT,4215,0.23135753068740397,0.0,1.0,0.011134602
2010-03-08 00:00:00+00,SHORT,1361,0.3944858530598149,0.0,1.0,-0.00229567
2010-03-09 00:00:00+00,SHORT,4215,0.12884961230121467,0.0,1.0,-0.0050745336
2010-03-12 00:00:00+00,SHORT,3994,1.0,0.0,1.0,-0.0061493185
2010-03-16 00:00:00+00,SHORT,4224,0.3256637373891684,0.0,1.0,-0.0056015505
2010-03-18 00:00:00+00,SHORT,183,0.0,0.0,1.0,-0.0040945867
2010-03-24 00:00:00+00,SHORT,2518,0.0,0.0,1.0,-0.0021767644
2010-03-25 00:00:00+00,SHORT,64,0.5679977786642886,0.0,1.0,-0.0062638475
2010-03-29 00:00:00+00,SHORT,2230,0.0,0.0,1.0,-0.0024579202
2010-04-06 00:00:00+00,SHORT,3236,0.8167462617082782,0.0,1.0,-0.0013588079
2010-04-07 00:00:00+00,SHORT,2731,0.45116673398198204,0.0,1.0,-3.3676307E-4
2010-04-14 00:00:00+00,SHORT,4013,0.0,0.0,1.0,0.0020644492
2010-04-14 00:00:00+00,SHORT,1966,0.8355716083938918,0.0,1.0,-0.005153212
2010-04-15 00:00:00+00,SHORT,2546,1.0,0.0,1.0,-0.0034448851
2010-04-15 00:00:00+00,SHORT,2567,0.46079608327447824,0.0,1.0,-0.0025895555
2010-04-15 00:00:00+00,SHORT,3539,1.0,0.0,1.0,-0.0015089428
2010-04-16 00:00:00+00,SHORT,3862,0.8,0.0,1.0,-0.006345041
2010-04-20 00:00:00+00,SHORT,1087,1.0,0.0,1.0,-0.0019928503
2010-04-21 00:00:00+00,SHORT,4153,1.0,0.0,1.0,-0.005247239
2010-04-23 00:00:00+00,SHORT,237,0.9166666666666666,0.0,1.0,-0.0038589076
2010-04-26 00:00:00+00,SHORT,73,1.0,0.0,1.0,-0.002773865
2010-04-26 00:00:00+00,SHORT,245,1.0,0.0,1.0,0.0022696215
2010-04-26 00:00:00+00,SHORT,799,0.5514444685998802,0.0,1.0,-0.005249142
2010-04-26 00:00:00+00,SHORT,835,1.0,0.0,1.0,-0.0040119956
2010-04-26 00:00:00+00,SHORT,2972,0.5681607843525095,0.0,1.0,-0.0034819029
2010-04-26 00:00:00+00,SHORT,3641,0.7779000667630763,0.0,1.0,9.487831E-4
2010-04-26 00:00:00+00,SHORT,3895,0.8339204373088062,0.0,1.0,-0.001718407
2010-04-26 00:00:00+00,SHORT,3943,1.0,0.0,1.0,-0.005046845
2010-04-27 00:00:00+00,SHORT,2548,0.6470588235294118,0.0,1.0,-0.006371461
2010-04-30 00:00:00+00,SHORT,502,0.0,0.0,1.0,0.0054394216
2010-05-03 00:00:00+00,SHORT,3456,0.8333333333333334,0.0,1.0,-0.0034277886
2010-06-16 00:00:00+00,SHORT,4136,0.24576101636210235,0.0,1.0,-0.005636855
2010-06-16 00:00:00+00,SHORT,2613,0.2441193330799771,0.0,1.0,-0.0037737575
2010-06-18 00:00:00+00,SHORT,69,0.0,0.0,1.0,-0.0019656136
2010-06-18 00:00:00+00,SHORT,2221,0.4862575003659413,0.0,1.0,-0.0057699434
2010-06-21 00:00:00+00,SHORT,388,0.2065358078882933,0.0,1.0,-0.0011683214
2010-06-21 00:00:00+00,SHORT,4034,1.0,0.0,1.0,-8.191358E-4
2010-06-22 00:00:00+00,SHORT,2350,1.0,0.0,1.0,-0.0014511078
2010-07-09 00:00:00+00,SHORT,2084,0.5047804604613443,0.0,1.0,-0.0040293
2010-07-14 00:00:00+00,SHORT,1767,0.29561461502789366,0.0,1.0,-0.0018370714
2010-07-27 00:00:00+00,SHORT,3631,0.245758238785412,0.0,1.0,-0.0024565775
2010-08-03 00:00:00+00,SHORT,3815,1.0,-0.0043310877,1.0,-7.2809076E-4
2010-08-04 00:00:00+00,SHORT,323,1.0,0.0,1.0,3.1886416E-4
2010-08-04 00:00:00+00,SHORT,897,1.0,0.0,1.0,-0.0034946944
2010-08-04 00:00:00+00,SHORT,3613,0.12657497637138887,0.0,1.0,-0.005073549
2010-08-05 00:00:00+00,SHORT,4187,0.28668407848175714,0.0,1.0,-0.005310365
2010-08-05 00:00:00+00,SHORT,3804,0.0,0.0,1.0,-0.005615133
2010-08-06 00:00:00+00,SHORT,3994,0.0,0.0,1.0,0.0016571038
2010-08-09 00:00:00+00,SHORT,2437,0.0,0.0,1.0,0.00781997
2010-08-09 00:00:00+00,SHORT,3310,0.23481858386512772,0.0,1.0,-0.004426381
2010-08-10 00:00:00+00,SHORT,2437,0.0,0.0,1.0,-0.005643955
2010-08-20 00:00:00+00,SHORT,2176,0.0,0.0,1.0,-0.0060686804
2010-09-07 00:00:00+00,SHORT,1356,1.0,0.0,1.0,0.0057351133
2010-09-08 00:00:00+00,SHORT,2111,0.611083333217614,0.0,1.0,-0.0048016147
2010-09-13 00:00:00+00,SHORT,1867,0.0,0.0,1.0,-0.003192064
2010-09-15 00:00:00+00,SHORT,1160,0.42305346192146887,0.0,1.0,-0.0059356587
2010-09-15 00:00:00+00,SHORT,1610,0.2600767360162221,0.0,1.0,-3.052226E-4
2010-09-21 00:00:00+00,SHORT,2028,1.0,0.0,1.0,-9.552936E-5
2010-09-30 00:00:00+00,SHORT,3283,0.0,0.0,1.0,0.0012904727
2010-10-06 00:00:00+00,SHORT,3216,1.0,0.0,1.0,-9.3956117E-4
2010-10-06 00:00:00+00,SHORT,1185,0.4575669236391892,0.0,1.0,0.00125565
2010-10-11 00:00:00+00,SHORT,817,0.18694472061331247,0.0,1.0,-8.163355E-4
2010-10-27 00:00:00+00,SHORT,4197,0.5117076037298204,0.0,1.0,-2.9944093E-4
2010-11-03 00:00:00+00,SHORT,937,0.07478170345735101,0.0,1.0,-0.0047537987
2010-11-03 00:00:00+00,SHORT,1742,0.009540670320512732,0.0,1.0,-8.1850064E-4
2010-11-04 00:00:00+00,SHORT,835,0.2036956490807493,0.0,1.0,-0.0044244323
2010-11-05 00:00:00+00,SHORT,194,0.04271380516717947,0.0,1.0,0.0016504766
2010-11-05 00:00:00+00,SHORT,2425,0.0,0.0,1.0,-0.002347616
2010-11-05 00:00:00+00,SHORT,857,0.4499670074209527,0.0,1.0,-0.0032097741
2010-11-05 00:00:00+00,SHORT,3124,0.39208917402141913,0.0,1.0,0.0050278553
2010-11-05 00:00:00+00,SHORT,3137,0.31957046911666037,-2.0686802E-4,1.0,0.017288325
2010-11-05 00:00:00+00,SHORT,3646,0.9473684210526316,0.0,1.0,1.7325874E-4
2010-11-05 00:00:00+00,SHORT,3882,0.7503319739650944,0.0,1.0,-0.006526315
2010-11-05 00:00:00+00,SHORT,4086,1.0,0.0,1.0,0.011043389
2010-11-08 00:00:00+00,SHORT,121,0.0,0.0,1.0,-0.0062632533
2010-11-08 00:00:00+00,SHORT,194,0.0,0.0,1.0,-0.006163444
2010-11-08 00:00:00+00,SHORT,2351,0.2985270676145711,-0.0044108382,1.0,-0.0026897637
2010-11-08 00:00:00+00,SHORT,444,0.0,0.0,1.0,0.0015765763
2010-11-08 00:00:00+00,SHORT,2536,0.25948717668309473,0.0,1.0,0.005421635
2010-11-08 00:00:00+00,SHORT,2553,0.0,0.0,1.0,-0.0062213433
2010-11-08 00:00:00+00,SHORT,1851,0.10383340075741801,0.0,1.0,4.3350382E-4
2010-11-09 00:00:00+00,SHORT,2055,0.0,0.0,1.0,7.3147257E-4
2010-11-09 00:00:00+00,SHORT,3573,0.21914267993502728,0.0,1.0,-0.006013573
2010-11-09 00:00:00+00,SHORT,1650,0.10947906997002733,0.0,1.0,-0.0049751904
2010-11-09 00:00:00+00,SHORT,1832,0.31998071414984963,0.0,1.0,-0.005054378
2010-11-10 00:00:00+00,SHORT,2285,0.6098777561449779,-0.04705345,1.0,-0.0019353429
2010-11-10 00:00:00+00,SHORT,3815,0.0,0.0,1.0,-0.0041389437
2010-11-11 00:00:00+00,SHORT,3116,0.0,0.0,1.0,0.0048595923
2010-11-19 00:00:00+00,SHORT,1076,0.3425519731752754,0.0,1.0,-0.0011348908
2010-12-08 00:00:00+00,SHORT,3192,0.95,0.0,1.0,1.191303E-4
2010-12-10 00:00:00+00,SHORT,266,0.16073639719527028,0.0,1.0,-0.004019112
2010-12-28 00:00:00+00,SHORT,4136,0.10137328210031558,0.0,1.0,-1.9417012E-4
2010-12-29 00:00:00+00,SHORT,2107,0.0,0.0,1.0,-4.0399877E-4
2010-12-30 00:00:00+00,SHORT,2107,0.0,0.0,1.0,-0.005539904
2011-01-07 00:00:00+00,SHORT,2643,0.0,0.0,1.0,-0.0021464769
2011-01-10 00:00:00+00,SHORT,2527,1.0,0.0,1.0,-0.0011099443
2011-01-12 00:00:00+00,SHORT,3581,0.0,0.0,1.0,8.515708E-5
2011-01-13 00:00:00+00,SHORT,3148,0.5558019048845787,0.0,1.0,-0.0053248536
2011-01-18 00:00:00+00,SHORT,1410,0.6720264210902784,0.0,1.0,6.312872E-4
2011-01-18 00:00:00+00,SHORT,1474,0.44559836999797164,0.0,1.0,-0.006320654
2011-01-18 00:00:00+00,SHORT,1710,0.4603533052064443,0.0,1.0,-0.0055446853
2011-01-19 00:00:00+00,SHORT,580,0.24244306204009225,0.0,1.0,-0.005376428
2011-01-19 00:00:00+00,SHORT,2986,0.35421648856362153,0.0,1.0,-4.8190475E-4
2011-01-27 00:00:00+00,SHORT,2452,0.2821190738590829,0.0,1.0,-0.004297689
2011-02-08 00:00:00+00,SHORT,2425,0.5710512997518615,0.0,1.0,0.0040137838
2011-02-08 00:00:00+00,SHORT,578,0.9721287030214675,0.0,1.0,0.006112762
2011-02-14 00:00:00+00,SHORT,3907,0.3155850675337165,0.0,1.0,-0.0040490697
2011-02-16 00:00:00+00,SHORT,2061,0.0,0.0,1.0,-0.004662757
2011-02-17 00:00:00+00,SHORT,1144,0.12440720746685822,0.0,1.0,-0.0013847675
2011-02-18 00:00:00+00,SHORT,52,0.0,0.0,1.0,-0.004775157
2011-02-18 00:00:00+00,SHORT,535,0.0,0.0,1.0,0.020090966
2011-02-18 00:00:00+00,SHORT,1258,0.0,0.0,1.0,-0.0014813156
2011-02-18 00:00:00+00,SHORT,3815,0.0,0.0,1.0,-0.0043283463
2011-02-18 00:00:00+00,SHORT,4005,0.20571932908483842,0.0,1.0,0.001200376
2011-03-04 00:00:00+00,SHORT,2211,0.3697432062046945,0.0,1.0,-2.2104192E-4
2011-03-04 00:00:00+00,SHORT,2305,0.646579180143095,0.0,1.0,0.0054143253
2011-03-04 00:00:00+00,SHORT,309,0.9333333333333333,0.0,1.0,-0.0023333533
2011-03-04 00:00:00+00,SHORT,638,0.15570796428315234,0.0,1.0,-0.0042926716
2011-03-04 00:00:00+00,SHORT,3335,0.0,0.0,1.0,-2.4920178E-4
2011-03-07 00:00:00+00,SHORT,2548,0.0,0.0,1.0,-0.0032494161
2011-03-09 00:00:00+00,SHORT,3100,0.28942078527232573,0.0,1.0,-0.0045773378
2011-03-28 00:00:00+00,SHORT,4224,0.0,0.0,1.0,-0.004572092
2011-04-01 00:00:00+00,SHORT,1816,0.4754865641679121,0.0,1.0,-0.0064833052
2011-04-04 00:00:00+00,SHORT,3686,0.0,0.0,1.0,-0.0039205267
2011-04-05 00:00:00+00,SHORT,3885,0.0,0.0,1.0,0.0038145254
2011-04-06 00:00:00+00,SHORT,9,0.0,0.0,1.0,0.0024222543
2011-04-06 00:00:00+00,SHORT,1377,0.4143442040311065,0.0,1.0,-0.003320078
2011-04-07 00:00:00+00,SHORT,9,0.42508972994834754,0.0,1.0,-0.0050889263
2011-04-07 00:00:00+00,SHORT,1434,0.6880315064472442,0.0,1.0,-0.0041163038
2011-04-11 00:00:00+00,SHORT,2340,0.0,0.0,1.0,-0.005518616
2011-04-12 00:00:00+00,SHORT,457,0.6187589584314515,0.0,1.0,-0.002579688
2011-04-13 00:00:00+00,SHORT,836,0.5552095003614426,0.0,1.0,-0.0059804926
2011-04-21 00:00:00+00,SHORT,843,0.5754234842437564,0.0,1.0,-0.0064213607
2011-04-21 00:00:00+00,SHORT,938,0.0,0.0,1.0,-0.0036819372
2011-04-25 00:00:00+00,SHORT,2640,0.2621422286749736,0.0,1.0,0.0013951593
2011-04-25 00:00:00+00,SHORT,3343,0.336988012495846,0.0,1.0,-0.0018921309
