time,side,ticker_id,mv_dn_composite_labels,dist_upper_bb_50_2.5_df055,skew_weighted_20_df037
2005-02-18 00:00:00+00,SHORT,2643,0.8181818181818181,-0.01408529,0.42814136
2005-02-25 00:00:00+00,SHORT,4215,0.6666666666666667,-0.011830578,0.58957195
2005-02-25 00:00:00+00,SHORT,309,1.0,-0.00919381,0.57143396
2005-02-25 00:00:00+00,SHORT,857,0.0,-0.010923812,0.52890813
2005-02-25 00:00:00+00,SHORT,1012,0.6575197197697998,-0.002651164,0.605445
2005-02-28 00:00:00+00,SHORT,2230,0.2955007800519398,-0.009353608,0.21520606
2005-02-28 00:00:00+00,SHORT,1012,0.5719437910287027,-0.010353925,0.6546309
2005-03-01 00:00:00+00,SHORT,2230,0.3521015264646416,-0.0070473575,0.22507052
2005-03-04 00:00:00+00,SHORT,84,1.0,-0.011578803,0.23998621
2005-03-04 00:00:00+00,SHORT,2230,0.4132632235410628,-0.008003835,0.20486902
2005-03-07 00:00:00+00,SHORT,3275,0.46674457578862205,-0.0020634534,0.2301346
2005-03-07 00:00:00+00,SHORT,1404,0.7801207379859328,-0.0063411603,0.49295574
2005-03-08 00:00:00+00,SHORT,898,1.0,-0.0067137666,0.27616557
2005-03-08 00:00:00+00,SHORT,1022,0.9568225337664427,-0.0106970975,0.4580395
2005-03-08 00:00:00+00,SHORT,3275,0.46417412179545753,-0.013177615,0.25096154
2005-03-08 00:00:00+00,SHORT,1404,0.8571428571428572,-0.012880461,0.55379546
2005-03-08 00:00:00+00,SHORT,3539,0.6750055325703885,-0.008955715,0.12219684
2005-03-08 00:00:00+00,SHORT,1615,0.9090909090909091,-0.011896575,0.3416924
2005-03-08 00:00:00+00,SHORT,1851,0.35727183397401724,-0.014566043,0.3051417
2005-03-09 00:00:00+00,SHORT,2116,0.6668150181773671,-0.010480451,0.16359827
2005-03-09 00:00:00+00,SHORT,903,0.37524020924203605,-0.004929493,0.44667482
2005-03-09 00:00:00+00,SHORT,3124,0.402348758538805,-0.0055497778,0.4561367
2005-03-10 00:00:00+00,SHORT,3124,0.4647982894979285,-0.011346562,0.54622334
2005-03-11 00:00:00+00,SHORT,629,0.5357780265305563,-0.010666618,0.35480338
2005-03-11 00:00:00+00,SHORT,3124,0.37353887080961895,-0.012731927,0.5235107
2005-03-14 00:00:00+00,SHORT,799,1.0,-0.011882232,0.10872347
2005-03-15 00:00:00+00,SHORT,3915,0.6092558947612079,-0.007426678,0.33268592
2005-03-15 00:00:00+00,SHORT,2042,1.0,-0.012528407,0.34450907
2005-03-21 00:00:00+00,SHORT,3293,0.3970525859066154,-0.001976315,0.16820072
2005-03-21 00:00:00+00,SHORT,3905,0.5397076323069038,-0.010935138,0.11842003
2005-03-22 00:00:00+00,SHORT,3293,0.22226494094068944,-0.013331955,0.25360408
2005-03-24 00:00:00+00,SHORT,2923,0.7426934883973229,-0.009538239,0.25257933
2005-04-05 00:00:00+00,SHORT,1308,0.21055685581344497,-0.009124447,0.15409671
2005-04-08 00:00:00+00,SHORT,444,0.5881820195265718,-0.0057664877,0.26614234
2005-04-08 00:00:00+00,SHORT,1250,0.0,-0.011904094,0.15942933
2005-04-08 00:00:00+00,SHORT,3903,0.16252604697762363,-0.0043729045,0.57665306
2005-04-11 00:00:00+00,SHORT,2269,0.0,-0.00950337,0.36540788
2005-04-11 00:00:00+00,SHORT,444,0.4628760955601689,-0.011254185,0.27331346
2005-04-11 00:00:00+00,SHORT,3890,0.26140720655368604,-0.0070747905,0.1401568
2005-04-12 00:00:00+00,SHORT,2269,0.0,-0.011038086,0.30588612
2005-04-12 00:00:00+00,SHORT,3130,0.0,-0.009738849,0.4414319
2005-04-12 00:00:00+00,SHORT,1171,0.30771282186318694,-0.0075285384,0.36647198
2005-04-12 00:00:00+00,SHORT,3890,0.27432635172440073,-0.0093149245,0.18109511
2005-04-12 00:00:00+00,SHORT,4083,0.0,-0.013156092,0.31752646
2005-04-13 00:00:00+00,SHORT,2269,0.0,-0.01458809,0.26692837
2005-04-13 00:00:00+00,SHORT,3612,0.8,-0.011128421,0.3944455
2005-04-13 00:00:00+00,SHORT,3890,0.25816014724537895,-0.012800546,0.17968506
2005-04-14 00:00:00+00,SHORT,3052,0.18336868445341853,-0.012788329,0.27158865
2005-04-21 00:00:00+00,SHORT,2747,1.0,-0.0037472302,0.5190186
2005-04-22 00:00:00+00,SHORT,2747,0.8888888888888888,-0.011903645,0.41468132
2005-04-25 00:00:00+00,SHORT,2297,0.0,-0.005619091,0.29440537
2005-04-26 00:00:00+00,SHORT,2116,0.3308319827270729,-0.013670488,0.43412006
2005-04-26 00:00:00+00,SHORT,2747,0.6666666666666667,-0.013450746,0.5568415
2005-04-26 00:00:00+00,SHORT,1631,0.0,-0.0033215855,0.3453737
2005-05-02 00:00:00+00,SHORT,2116,0.17696866180675738,-0.01275095,0.26080668
2005-05-03 00:00:00+00,SHORT,2961,0.11961145076506714,-0.010447133,0.23017521
2005-05-03 00:00:00+00,SHORT,1361,0.2933664969315958,-0.008361864,0.2900024
2005-05-04 00:00:00+00,SHORT,405,0.8847062333874375,-0.0109784845,0.67254746
2005-05-04 00:00:00+00,SHORT,558,0.601188259337888,-0.0049779466,0.337034
2005-05-04 00:00:00+00,SHORT,1361,0.35297435559813267,-0.0033948757,0.34606498
2005-05-05 00:00:00+00,SHORT,1167,0.13944711867456913,-0.012728494,0.1414463
2005-05-05 00:00:00+00,SHORT,1361,0.19008917476280035,-0.014391271,0.2674122
2005-05-06 00:00:00+00,SHORT,3199,0.0,-0.013915562,0.46278888
2005-05-09 00:00:00+00,SHORT,3815,0.0,-0.009041761,0.22588038
2005-05-10 00:00:00+00,SHORT,1826,0.0,-0.0069347387,0.13584566
2005-05-11 00:00:00+00,SHORT,3882,0.8333333333333334,-0.013217195,0.4023765
2005-05-16 00:00:00+00,SHORT,424,0.29712706812868356,-0.0046435418,0.586881
2005-05-20 00:00:00+00,SHORT,3130,0.45144275991148825,-0.004753294,0.39972952
2005-05-23 00:00:00+00,SHORT,3100,0.20366031235444898,-0.005981186,0.59196466
2005-05-23 00:00:00+00,SHORT,3130,0.43409558684342764,-0.012091615,0.38264185
2005-05-31 00:00:00+00,SHORT,1244,1.0,-0.010867814,0.18725936
2005-06-02 00:00:00+00,SHORT,220,1.0,-0.014382703,0.44227794
2005-06-03 00:00:00+00,SHORT,4032,1.0,-0.005814549,0.6667624
2005-06-03 00:00:00+00,SHORT,2041,0.146530409091677,-0.0071083987,0.17972559
2005-06-07 00:00:00+00,SHORT,2643,0.855118435830967,-0.0037366082,0.2629826
2005-06-07 00:00:00+00,SHORT,4083,1.0,-0.008434089,0.60272926
2005-06-16 00:00:00+00,SHORT,4128,0.24749145110091653,-0.008456022,0.2589905
2005-06-16 00:00:00+00,SHORT,1306,0.3243481161875476,-0.010128683,0.46435758
2005-06-17 00:00:00+00,SHORT,498,0.0,-0.0056573916,0.54515445
2005-06-17 00:00:00+00,SHORT,3882,0.7932087374802296,-0.012950764,0.4063173
2005-06-20 00:00:00+00,SHORT,498,0.0,-0.01402863,0.63875884
2005-06-20 00:00:00+00,SHORT,2993,0.0,-0.011303085,0.37650728
2005-06-20 00:00:00+00,SHORT,1377,0.3428708072175483,-0.014068239,0.3489195
2005-06-20 00:00:00+00,SHORT,1819,0.0,-0.008392965,0.13830565
2005-06-20 00:00:00+00,SHORT,3882,0.6435406730365354,-0.0062376377,0.46235332
2005-06-21 00:00:00+00,SHORT,2351,0.0,-0.0027927298,0.6602548
2005-06-21 00:00:00+00,SHORT,684,0.0645644290147913,-0.010670143,0.4951657
2005-06-21 00:00:00+00,SHORT,2993,0.0,-0.013743434,0.37293327
2005-06-21 00:00:00+00,SHORT,1819,0.0,-0.012387279,0.09357823
2005-06-22 00:00:00+00,SHORT,413,0.4835819727063172,-0.013717192,0.14363712
2005-06-22 00:00:00+00,SHORT,730,0.0,-0.011812816,0.023234544
2005-06-22 00:00:00+00,SHORT,1819,0.0,-0.013062751,0.091806665
2005-06-22 00:00:00+00,SHORT,4062,0.0,-0.0017207401,0.33069107
2005-06-23 00:00:00+00,SHORT,2176,0.6969690877519389,-0.010588145,0.4790322
2005-06-23 00:00:00+00,SHORT,1816,0.17399030173167704,-0.011003364,0.29805174
2005-06-24 00:00:00+00,SHORT,323,0.7030225634076364,-0.0020746163,0.43719447
2005-06-24 00:00:00+00,SHORT,773,0.593942479368369,-0.014091037,0.13189234
2005-06-27 00:00:00+00,SHORT,2159,0.15881952936227134,-0.0034968513,0.52159035
2005-06-30 00:00:00+00,SHORT,304,0.7162931464849414,-0.0098750135,0.3361903
2005-07-01 00:00:00+00,SHORT,796,0.0,-0.0048441407,0.09821008
2005-07-06 00:00:00+00,SHORT,3420,0.42821436515258887,-0.008534788,0.5416538
2005-07-11 00:00:00+00,SHORT,1762,0.0,-0.0107860565,0.44541943
2005-07-12 00:00:00+00,SHORT,28,1.0,-0.002187043,0.27677736
2005-07-12 00:00:00+00,SHORT,1298,0.0,-0.01233891,0.56885624
2005-07-12 00:00:00+00,SHORT,3815,0.0,-0.005373589,0.76961577
2005-07-14 00:00:00+00,SHORT,3573,0.0,-0.011511865,0.27615416
2005-07-19 00:00:00+00,SHORT,1667,1.0,-0.013846088,0.42743862
2005-07-20 00:00:00+00,SHORT,2686,0.574239527591335,-0.012817161,0.18968396
2005-07-20 00:00:00+00,SHORT,2815,0.5196730070315535,-0.0073550325,0.35653883
2005-07-21 00:00:00+00,SHORT,1761,0.9333333333333333,-0.0043885303,0.32998234
2005-07-21 00:00:00+00,SHORT,3973,0.3527971835415313,-0.0059597967,0.2246266
2005-07-22 00:00:00+00,SHORT,937,0.341928545424992,-0.011914865,0.3797661
2005-07-22 00:00:00+00,SHORT,1761,0.49941595133716393,-0.0053956136,0.40856498
2005-07-22 00:00:00+00,SHORT,3973,0.5089795294831431,-0.009513091,0.34966952
2005-07-25 00:00:00+00,SHORT,13,0.3551102640963113,-0.012027475,0.40871525
2005-07-25 00:00:00+00,SHORT,836,0.3272302843793211,-0.0051893103,0.3638855
2005-07-25 00:00:00+00,SHORT,3699,0.0,-0.0038025442,0.35261258
2005-07-26 00:00:00+00,SHORT,13,0.3185004256560223,-0.014365958,0.39635593
2005-07-26 00:00:00+00,SHORT,836,0.2528776517752023,-0.0034410192,0.3793259
2005-07-26 00:00:00+00,SHORT,3699,0.0,-0.011493234,0.42749637
2005-07-26 00:00:00+00,SHORT,3794,0.3999999999999999,-0.007744478,0.47963557
2005-07-26 00:00:00+00,SHORT,1761,0.3277053705697139,-0.00377186,0.502584
2005-07-27 00:00:00+00,SHORT,4107,0.0,-0.0067955297,0.4022706
2005-07-27 00:00:00+00,SHORT,1761,0.6666666666666667,-0.014494339,0.40989625
2005-07-28 00:00:00+00,SHORT,4107,0.0,-0.010672563,0.42094907
2005-07-28 00:00:00+00,SHORT,2640,0.0,-0.0120393215,0.3661574
2005-07-28 00:00:00+00,SHORT,3273,1.0,-0.0030858475,0.4429737
2005-07-28 00:00:00+00,SHORT,1700,0.0,-0.0077812755,0.6347784
2005-07-28 00:00:00+00,SHORT,1761,0.6,-0.008637557,0.5145764
2005-07-29 00:00:00+00,SHORT,1514,1.0,-0.0140382685,0.496671
2005-08-01 00:00:00+00,SHORT,2640,0.0,-0.010537141,0.3518841
2005-08-01 00:00:00+00,SHORT,786,0.27839277063593665,-0.005322462,0.4360087
2005-08-01 00:00:00+00,SHORT,4013,0.3371192117633042,-0.010127312,0.49040377
2005-08-02 00:00:00+00,SHORT,2640,0.0,-0.011960036,0.3866884
2005-08-02 00:00:00+00,SHORT,862,0.30829667171668407,-0.003733359,0.7523786
2005-08-02 00:00:00+00,SHORT,1826,0.14848991259398828,-0.0074024666,0.52198625
2005-08-03 00:00:00+00,SHORT,157,0.8696649589480917,-0.01362812,0.6252802
2005-08-03 00:00:00+00,SHORT,2261,1.0,-0.008796624,0.4318071
2005-08-03 00:00:00+00,SHORT,730,0.0,-0.013763032,0.4426648
2005-08-03 00:00:00+00,SHORT,3052,0.2706318670855964,-0.0025421625,0.39959875
2005-08-03 00:00:00+00,SHORT,3198,0.3100617070951723,-0.0059712552,0.5603219
2005-08-03 00:00:00+00,SHORT,1191,0.7931155087969587,-0.010712931,0.63660085
2005-08-03 00:00:00+00,SHORT,3872,0.4465540217621683,-0.0050217384,0.4209369
2005-08-03 00:00:00+00,SHORT,1967,0.45275658080371994,-0.0056051104,0.5689423
2005-08-04 00:00:00+00,SHORT,2430,0.19918426047399074,-0.014286286,0.5235948
2005-08-04 00:00:00+00,SHORT,2546,0.0,-0.01207899,0.7064828
2005-08-04 00:00:00+00,SHORT,3052,0.19126561857226418,-0.014071694,0.25040847
2005-08-04 00:00:00+00,SHORT,3067,0.0,-0.010759785,0.35970402
2005-08-04 00:00:00+00,SHORT,1039,0.0,-0.012964141,0.20715581
2005-08-04 00:00:00+00,SHORT,3124,0.4332000055904915,-0.008556026,0.38516834
2005-08-04 00:00:00+00,SHORT,3192,0.4471151216988808,-0.013388161,0.36311203
2005-08-04 00:00:00+00,SHORT,1650,0.0,-0.013883174,0.53129655
2005-08-05 00:00:00+00,SHORT,2703,0.3136952047587783,-0.013701637,0.22464179
2005-08-10 00:00:00+00,SHORT,2747,0.7028835076779667,-0.0071291584,0.34657487
2005-08-11 00:00:00+00,SHORT,85,0.5530877325965516,-0.012598765,0.43135682
2005-08-11 00:00:00+00,SHORT,2751,0.3160402844500197,-0.009140255,0.35415784
2005-08-11 00:00:00+00,SHORT,2932,0.0,-0.013839165,0.3922121
2005-08-11 00:00:00+00,SHORT,1184,0.38137831162380625,-0.010306746,0.41924247
2005-08-11 00:00:00+00,SHORT,3613,0.0,-0.014463003,0.48228776
2005-08-12 00:00:00+00,SHORT,457,0.2977533614342343,-0.009385912,0.1969501
2005-08-12 00:00:00+00,SHORT,1012,0.0,-0.006253623,0.5074385
2005-08-12 00:00:00+00,SHORT,3573,0.014826310871932783,-0.008204783,0.3443125
2005-08-15 00:00:00+00,SHORT,2391,0.8823529411764706,-0.014502755,0.331621
2005-08-15 00:00:00+00,SHORT,457,0.32516836778458375,-0.011040357,0.3402676
2005-08-15 00:00:00+00,SHORT,1012,0.0,-0.012710177,0.53232634
2005-08-15 00:00:00+00,SHORT,1303,0.513771775337734,-0.013298988,0.40253225
2005-08-16 00:00:00+00,SHORT,3686,0.5541877500920666,-0.0062929555,0.14474328
2005-08-23 00:00:00+00,SHORT,3109,0.805344553296219,-0.010818074,0.5569266
2005-08-24 00:00:00+00,SHORT,2142,0.33834333364202857,-0.006245019,0.4423517
2005-08-25 00:00:00+00,SHORT,3255,0.0,-0.0019296465,0.40156403
2005-09-01 00:00:00+00,SHORT,710,0.4630715922002752,-0.0047530998,0.47997817
2005-09-06 00:00:00+00,SHORT,2276,1.0,-0.008697125,0.435441
2005-09-07 00:00:00+00,SHORT,3686,0.0,-0.007239013,0.14495616
2005-09-08 00:00:00+00,SHORT,1076,0.5826372385969889,-0.0055852253,0.46698886
2005-09-09 00:00:00+00,SHORT,1051,0.28908609003810826,-0.0089956615,0.3016428
2005-09-09 00:00:00+00,SHORT,3100,0.7221528873003898,-0.0050183805,0.64287055
2005-09-09 00:00:00+00,SHORT,1076,0.5536729274866926,-0.004113373,0.44223535
2005-09-12 00:00:00+00,SHORT,2582,0.0,-0.007070887,0.54999256
2005-09-12 00:00:00+00,SHORT,3078,0.7525583921204505,-0.004255202,0.3573932
2005-09-12 00:00:00+00,SHORT,1076,0.4239971302221238,-0.014094805,0.42070037
2005-09-12 00:00:00+00,SHORT,1767,0.5502642464024725,-0.006100096,0.23585513
2005-09-13 00:00:00+00,SHORT,191,0.0,-0.0046805977,0.33227712
2005-09-13 00:00:00+00,SHORT,1650,1.0,-0.01118259,0.4704833
2005-09-15 00:00:00+00,SHORT,191,0.0,-0.0054623596,0.3855399
2005-09-15 00:00:00+00,SHORT,3443,0.407834434789938,-0.009249317,0.46101287
2005-09-15 00:00:00+00,SHORT,3471,0.0,-0.011678735,0.45566726
2005-09-16 00:00:00+00,SHORT,3271,0.5290549303387385,-0.013508719,0.37877256
2005-09-16 00:00:00+00,SHORT,3531,0.902500294143316,-0.014198732,0.40919805
2005-09-19 00:00:00+00,SHORT,1361,1.0,-0.006587033,0.5203219
2005-09-19 00:00:00+00,SHORT,3652,0.4761436079230898,-0.007950594,0.32572886
2005-09-20 00:00:00+00,SHORT,3456,1.0,-0.0025910982,0.38451573
2005-09-26 00:00:00+00,SHORT,1262,1.0,-0.011555872,0.49523026
2005-09-27 00:00:00+00,SHORT,3804,0.42802263075547786,-0.0040477687,0.6655676
2005-09-28 00:00:00+00,SHORT,2105,0.0,-0.0136944,0.77281785
2005-09-28 00:00:00+00,SHORT,3013,0.5285774135553772,-0.005715984,0.44236863
2005-09-29 00:00:00+00,SHORT,3013,0.5042721905429494,-0.011621674,0.38762522
2005-09-29 00:00:00+00,SHORT,1012,1.0,-0.014246585,0.38269782
2005-09-29 00:00:00+00,SHORT,3236,0.3417747524902188,-0.013777697,0.51078254
2005-09-30 00:00:00+00,SHORT,4140,0.0,-0.0034672406,0.32355624
2005-09-30 00:00:00+00,SHORT,559,0.2712297796499834,-0.0121280495,0.66864234
2005-10-03 00:00:00+00,SHORT,2055,1.0,-0.0030602987,0.4198109
2005-10-03 00:00:00+00,SHORT,4123,1.0,-0.0025617143,0.41992444
2005-10-03 00:00:00+00,SHORT,2285,0.21452067610611805,-0.002009399,0.32064652
2005-10-03 00:00:00+00,SHORT,475,0.0,-0.005534828,0.14049554
2005-10-03 00:00:00+00,SHORT,3114,0.7774963464060076,-0.012184438,0.36048725
2005-10-03 00:00:00+00,SHORT,1532,1.0,-0.0048306375,0.26339614
2005-10-03 00:00:00+00,SHORT,1897,0.3916776387926267,-0.012104405,0.40080556
2005-10-04 00:00:00+00,SHORT,91,1.0,-0.0042185853,0.6250446
2005-10-04 00:00:00+00,SHORT,2396,0.21581443418102775,-0.012447977,0.20734333
2005-10-04 00:00:00+00,SHORT,2473,0.6476868761749428,-0.002505865,0.35365298
2005-10-04 00:00:00+00,SHORT,974,0.18621515052075316,-0.013339406,0.19336143
2005-10-04 00:00:00+00,SHORT,3283,0.5417634369747267,-0.013246594,0.43459406
2005-10-04 00:00:00+00,SHORT,3907,0.34482545996275416,-0.013702768,0.16366224
2005-10-05 00:00:00+00,SHORT,93,0.5313315486527315,-0.012090931,0.18966381
2005-10-05 00:00:00+00,SHORT,3241,0.0,-0.013837081,0.21518375
2005-10-10 00:00:00+00,SHORT,3192,1.0,-0.005679856,0.43642437
2005-10-11 00:00:00+00,SHORT,1966,0.3066955611748492,-0.012409212,0.12965967
2005-10-12 00:00:00+00,SHORT,1473,0.3742523090940432,-0.012668368,0.23555121
2005-10-14 00:00:00+00,SHORT,1473,0.4041815199241302,-0.013685735,0.24246866
2005-10-17 00:00:00+00,SHORT,1803,0.5358972140818143,-0.003211514,0.2755495
2005-10-19 00:00:00+00,SHORT,2247,0.0,-0.011029192,0.39325723
2005-10-20 00:00:00+00,SHORT,2247,0.0,-0.0121731525,0.3631044
2005-10-24 00:00:00+00,SHORT,3244,0.3687661242730742,-0.006502174,0.27094144
2005-10-24 00:00:00+00,SHORT,3273,0.0,-0.011372139,0.107925646
2005-10-24 00:00:00+00,SHORT,3343,0.0,-0.010387299,0.27761874
2005-10-24 00:00:00+00,SHORT,3501,0.04337747849279204,-0.002225979,0.5440985
2005-10-25 00:00:00+00,SHORT,220,1.0,-0.014220279,0.22545038
2005-11-02 00:00:00+00,SHORT,76,0.6365510743725,-0.0023700907,0.18454227
2005-11-03 00:00:00+00,SHORT,1175,0.0,-0.0077345055,0.33269766
2005-11-04 00:00:00+00,SHORT,4218,0.8332323531084966,-0.012502473,0.18084186
2005-11-04 00:00:00+00,SHORT,694,0.08920277032636956,-0.0048356107,0.32283658
2005-11-04 00:00:00+00,SHORT,1175,0.44511916105388105,-0.006451122,0.3290171
2005-11-04 00:00:00+00,SHORT,1423,0.29184499300365213,-0.0075975745,0.47790435
2005-11-07 00:00:00+00,SHORT,4118,0.19715849394519702,-0.0069828103,0.43200776
2005-11-08 00:00:00+00,SHORT,3825,0.42667160951620337,-0.0058402126,0.25078598
2005-11-08 00:00:00+00,SHORT,1790,0.32989826628732005,-0.013979119,0.21205713
2005-11-09 00:00:00+00,SHORT,3825,0.404195821177573,-0.004371725,0.25008234
2005-11-10 00:00:00+00,SHORT,1144,0.10457296834424376,-0.01293114,0.59406114
2005-11-10 00:00:00+00,SHORT,1715,0.645623187351482,-0.0055678445,0.21651663
2005-11-10 00:00:00+00,SHORT,3825,0.36823772751439543,-0.0035341538,0.2600838
2005-11-11 00:00:00+00,SHORT,1715,0.8888888888888888,-0.0058603184,0.15110087
2005-11-14 00:00:00+00,SHORT,687,0.6369181207223458,-0.013335549,0.54590565
2005-11-14 00:00:00+00,SHORT,710,0.23787727152908344,-0.009288966,0.31242868
2005-11-14 00:00:00+00,SHORT,3359,0.9,-0.007453113,0.72915256
2005-11-15 00:00:00+00,SHORT,39,0.23547316663992565,-0.007033733,0.48869368
2005-11-15 00:00:00+00,SHORT,617,0.3905023275309097,-0.007970114,0.61331904
2005-11-22 00:00:00+00,SHORT,2554,0.07917341280905818,-0.0026006675,0.378473
2005-11-22 00:00:00+00,SHORT,1437,0.4379751768657525,-0.012069607,0.577093
2005-11-22 00:00:00+00,SHORT,3912,0.4968246089976102,-0.005806019,0.4563004
2005-11-23 00:00:00+00,SHORT,1108,0.16810510086667382,-0.007532087,0.2532644
2005-11-23 00:00:00+00,SHORT,1191,0.09721651659425966,-0.0037571138,0.6639435
2005-11-25 00:00:00+00,SHORT,1191,0.13617461473374107,-0.011770253,0.73438436
2005-11-25 00:00:00+00,SHORT,1610,0.0,-0.008869365,0.32768825
2005-11-25 00:00:00+00,SHORT,1807,0.0,-0.0121379355,0.48686472
2005-11-28 00:00:00+00,SHORT,443,0.4437456746710069,-0.011310426,0.39480764
2005-11-28 00:00:00+00,SHORT,2742,0.0,-0.007243174,0.41453874
2005-11-28 00:00:00+00,SHORT,907,0.5454407428831732,-0.0032207752,0.48661947
2005-12-01 00:00:00+00,SHORT,1244,1.0,-0.012364937,0.36538127
2005-12-02 00:00:00+00,SHORT,2393,0.17439302737554904,-0.014528445,0.38118345
2005-12-02 00:00:00+00,SHORT,444,0.42154631942497545,-0.0043098833,0.31618336
2005-12-02 00:00:00+00,SHORT,2835,0.0,-0.008117991,0.37256196
2005-12-02 00:00:00+00,SHORT,3309,0.0,-0.012230858,0.53175664
2005-12-02 00:00:00+00,SHORT,1985,1.0,-0.0069263,0.68044096
2005-12-05 00:00:00+00,SHORT,4137,0.0,-0.012696046,0.4983193
2005-12-05 00:00:00+00,SHORT,903,0.3558346942933454,-0.008523966,0.5686205
2005-12-05 00:00:00+00,SHORT,3309,0.0,-0.012284418,0.5357008
2005-12-06 00:00:00+00,SHORT,2999,0.5755412196318034,-0.0042541656,0.45979646
2005-12-06 00:00:00+00,SHORT,2041,0.0,-0.008663846,0.37336642
2005-12-07 00:00:00+00,SHORT,4172,0.18573488450655862,-0.008255345,0.55396354
2005-12-07 00:00:00+00,SHORT,903,0.2289982512437618,-0.013155362,0.50037
2005-12-07 00:00:00+00,SHORT,2999,0.5221325146794409,-0.0035073415,0.57969975
2005-12-08 00:00:00+00,SHORT,1615,0.0,-0.0023997459,0.46639428
2005-12-14 00:00:00+00,SHORT,243,0.23359293582537782,-0.002923089,0.37700722
2005-12-14 00:00:00+00,SHORT,1173,0.2203135379287504,-0.008946332,0.58242154
2005-12-16 00:00:00+00,SHORT,4223,0.5588724385473045,-0.007229746,0.44261214
2005-12-16 00:00:00+00,SHORT,3052,0.25939308310238945,-0.005411294,0.29036453
2005-12-19 00:00:00+00,SHORT,266,0.1629600758889528,-0.0073714806,0.30806178
2005-12-20 00:00:00+00,SHORT,3052,0.0,-0.012490779,0.1613438
2006-01-04 00:00:00+00,SHORT,2971,0.0,-0.009912791,0.44373927
2006-01-05 00:00:00+00,SHORT,3142,0.0,-0.01044314,0.3911288
2006-01-05 00:00:00+00,SHORT,3838,0.5134700757458402,-0.0064337347,0.45252696
2006-01-06 00:00:00+00,SHORT,19,0.0,-0.011244793,0.21631467
2006-01-06 00:00:00+00,SHORT,405,0.8396667998144538,-0.006679616,0.4255934
2006-01-06 00:00:00+00,SHORT,588,0.0,-0.003835136,0.37683848
2006-01-06 00:00:00+00,SHORT,3142,0.0,-0.010328461,0.3800146
2006-01-06 00:00:00+00,SHORT,3203,1.0,-0.0020017715,0.64287114
