time,side,ticker_id,mv_dn_composite_labels,co_fall_count_1_10_df044,dist_upper_bb_20_2.0_df055,earnings_price_gap_df010,joint_fall_flag_1_20_df042
2014-03-11 00:00:00+00,SHORT,3098,0.17159725632393522,1.0,-0.008531137,0.0,1.0
2014-03-20 00:00:00+00,SHORT,1910,1.0,1.0,-0.008563269,0.0,1.0
2014-03-21 00:00:00+00,SHORT,844,1.0,1.0,-0.007849814,0.0,1.0
2014-03-21 00:00:00+00,SHORT,1300,0.2314739210189989,1.0,-0.008338099,0.0,1.0
2014-04-02 00:00:00+00,SHORT,1748,0.0,1.0,-0.00150314,0.0,1.0
2014-04-07 00:00:00+00,SHORT,219,0.30462223847489006,1.0,-0.008740794,0.0,1.0
2014-04-07 00:00:00+00,SHORT,2582,0.6040565355321055,1.0,-1.5842632E-4,0.0,1.0
2014-04-09 00:00:00+00,SHORT,3693,0.31460283235201564,1.0,5.3800573E-5,0.0,1.0
2014-06-06 00:00:00+00,SHORT,2352,0.08131869120873235,1.0,0.0017201445,0.0,1.0
2014-06-10 00:00:00+00,SHORT,3855,0.4749903890984573,1.0,-0.0014676658,0.0,1.0
2014-07-16 00:00:00+00,SHORT,2930,0.31990228312019764,1.0,-0.006063511,0.0,1.0
2014-07-21 00:00:00+00,SHORT,2778,0.548977492452402,1.0,-0.005690345,0.0,1.0
2014-07-23 00:00:00+00,SHORT,3907,0.08637508599701396,1.0,-0.0011168696,0.0,1.0
2014-07-24 00:00:00+00,SHORT,3021,0.23255204965759302,1.0,-0.004388996,0.0,1.0
2014-07-24 00:00:00+00,SHORT,1719,0.6123439788501599,1.0,-0.0032221563,0.0,1.0
2014-07-25 00:00:00+00,SHORT,2569,0.7505008937250971,1.0,-0.0058116326,0.0,1.0
2014-07-28 00:00:00+00,SHORT,2569,0.7268013134904475,1.0,-0.008880851,0.0,1.0
2014-07-28 00:00:00+00,SHORT,988,1.0,1.0,-0.0078495955,0.0,1.0
2014-07-28 00:00:00+00,SHORT,3515,0.0,1.0,-0.009715486,0.0,1.0
2014-08-18 00:00:00+00,SHORT,2381,0.44566471988623785,1.0,-5.3333526E-4,0.0,1.0
2014-09-18 00:00:00+00,SHORT,2230,0.0,1.0,0.013859226,0.0,1.0
2014-09-19 00:00:00+00,SHORT,2230,0.0,1.0,-0.001641686,0.0,1.0
2014-09-19 00:00:00+00,SHORT,3519,0.16577195365974567,1.0,-0.007812155,0.0,1.0
2014-09-22 00:00:00+00,SHORT,3098,0.16857143738969352,1.0,-0.009518417,0.0,1.0
2014-11-13 00:00:00+00,SHORT,2071,1.0,1.0,0.0052277665,0.0,1.0
2014-11-24 00:00:00+00,SHORT,1288,0.875,1.0,-0.0075984374,0.0,1.0
2014-11-25 00:00:00+00,SHORT,1022,0.8888888888888888,1.0,-0.0053897807,0.0,1.0
2014-11-25 00:00:00+00,SHORT,3855,0.32676705278722606,1.0,-0.0066780653,0.0,1.0
2014-11-26 00:00:00+00,SHORT,1260,0.5139434562171286,1.0,-0.008257915,0.0,1.0
2014-11-28 00:00:00+00,SHORT,555,0.6691412620485735,1.0,-0.009830012,0.0,1.0
2014-12-05 00:00:00+00,SHORT,713,0.6510745307954438,1.0,-0.0026846442,0.0,1.0
2014-12-08 00:00:00+00,SHORT,540,0.30024727534319484,1.0,-0.004345434,0.0,1.0
2014-12-08 00:00:00+00,SHORT,1410,0.22975426032999494,1.0,-0.008089326,0.0,1.0
2014-12-09 00:00:00+00,SHORT,2425,0.6934772607821024,1.0,-0.007969364,0.0,1.0
2014-12-09 00:00:00+00,SHORT,540,0.2771510148719045,1.0,-0.009889386,0.0,1.0
2014-12-09 00:00:00+00,SHORT,652,0.38287203127156866,1.0,-0.005936328,0.0,1.0
2015-02-18 00:00:00+00,SHORT,4215,0.0,1.0,-0.0066979467,0.0,1.0
2015-02-24 00:00:00+00,SHORT,1144,0.12614443069746872,1.0,-0.0029217154,0.0,1.0
2015-03-03 00:00:00+00,SHORT,3343,0.2623257789904166,1.0,-0.004217881,0.0,1.0
2015-03-20 00:00:00+00,SHORT,1534,0.0,1.0,4.984715E-4,0.0,1.0
2015-04-27 00:00:00+00,SHORT,1082,0.43459277453343703,1.0,-0.007820687,0.0,1.0
2015-04-27 00:00:00+00,SHORT,1171,0.43346862029235184,1.0,-0.0030719684,0.0,1.0
2015-04-28 00:00:00+00,SHORT,1171,0.38171467378624085,1.0,-0.0076720677,0.0,1.0
2015-05-28 00:00:00+00,SHORT,1840,0.4177280496964249,1.0,-0.0049453727,0.0,1.0
2015-06-17 00:00:00+00,SHORT,397,0.0,1.0,-0.0087865805,0.0,1.0
2015-06-19 00:00:00+00,SHORT,1205,0.2921843452784585,1.0,5.1737094E-4,0.0,1.0
2015-06-22 00:00:00+00,SHORT,664,0.49580556771270606,1.0,-0.0047085686,0.0,1.0
2015-06-23 00:00:00+00,SHORT,862,0.15129229399895425,1.0,-0.0058058104,0.0,1.0
2015-06-24 00:00:00+00,SHORT,395,0.3490459428093319,1.0,-0.008307547,0.0,1.0
2015-06-25 00:00:00+00,SHORT,457,0.25190521349721806,1.0,-0.008556214,0.0,1.0
2015-07-06 00:00:00+00,SHORT,739,0.5563996449015284,1.0,-0.009287194,0.0,1.0
2015-07-14 00:00:00+00,SHORT,4092,0.48334287238268814,1.0,-0.008867284,0.0,1.0
2015-07-23 00:00:00+00,SHORT,1176,0.0,1.0,-0.009023982,0.0,1.0
2015-08-12 00:00:00+00,SHORT,3831,1.0,1.0,-0.0056453976,0.0,1.0
2015-08-18 00:00:00+00,SHORT,237,0.6529986897175744,1.0,-0.0045777364,0.0,1.0
2015-08-18 00:00:00+00,SHORT,1514,0.33710278649167025,1.0,-0.0072770156,0.0,1.0
2015-08-19 00:00:00+00,SHORT,3021,0.31310727497994406,1.0,-0.0024231547,0.0,1.0
2015-08-19 00:00:00+00,SHORT,1112,0.38580443265293585,1.0,-0.004825032,0.0,1.0
2015-10-09 00:00:00+00,SHORT,3915,0.9285714285714286,1.0,-0.008373354,0.0,1.0
2015-11-09 00:00:00+00,SHORT,3631,0.5526870284032434,1.0,1.3753392E-4,0.0,1.0
2015-11-27 00:00:00+00,SHORT,4107,1.0,1.0,-0.008372234,0.0,1.0
2015-12-02 00:00:00+00,SHORT,2298,0.9090909090909091,1.0,-0.005210431,0.0,1.0
2015-12-02 00:00:00+00,SHORT,1678,0.8861665191139705,1.0,-0.009549955,0.0,1.0
2015-12-24 00:00:00+00,SHORT,2469,1.0,1.0,0.004991475,0.0,1.0
2015-12-30 00:00:00+00,SHORT,1677,0.8196360204365495,1.0,-0.005417446,0.0,1.0
2015-12-30 00:00:00+00,SHORT,1715,0.31830744683267115,1.0,-0.009655781,0.0,1.0
2015-12-31 00:00:00+00,SHORT,1910,0.6343651981193326,1.0,-0.00862278,0.0,1.0
2016-02-04 00:00:00+00,SHORT,869,0.0,1.0,0.0011093386,0.0,1.0
2016-03-07 00:00:00+00,SHORT,3216,0.0,1.0,-0.0063034687,0.0,1.0
2016-03-17 00:00:00+00,SHORT,4137,0.0,1.0,-0.007975939,0.0,1.0
2016-03-18 00:00:00+00,SHORT,88,0.0,1.0,-3.8557092E-4,0.0,1.0
2016-04-19 00:00:00+00,SHORT,1678,0.6532247631355385,1.0,-0.009606086,0.0,1.0
2016-05-02 00:00:00+00,SHORT,2365,0.5205061806645445,1.0,-6.544039E-4,-7.133685E-4,1.0
2016-05-10 00:00:00+00,SHORT,1082,0.0,1.0,-0.005835765,0.0,1.0
2016-05-26 00:00:00+00,SHORT,3905,0.7575627997535157,1.0,-0.0052276333,0.0,1.0
2016-05-31 00:00:00+00,SHORT,3818,0.5756650751753586,1.0,-0.007873324,0.0,1.0
2016-06-07 00:00:00+00,SHORT,2139,0.0,1.0,-0.0065061394,0.0,1.0
2016-06-09 00:00:00+00,SHORT,417,0.6174958023801359,1.0,-0.0047070584,0.0,1.0
2016-06-09 00:00:00+00,SHORT,1471,0.9411764705882353,1.0,-0.0061848136,0.0,1.0
2016-08-02 00:00:00+00,SHORT,3748,0.7047464862522416,1.0,-0.006486441,-0.022799883,1.0
2016-08-12 00:00:00+00,SHORT,3573,0.3971447817278885,1.0,-0.0082936715,0.0,1.0
2016-09-02 00:00:00+00,SHORT,2930,0.6572270758178733,1.0,-0.0016885144,0.0,1.0
2016-09-06 00:00:00+00,SHORT,1205,0.45079045437155124,1.0,-0.0035762144,0.0,1.0
2016-09-08 00:00:00+00,SHORT,1916,0.22445061433592783,1.0,-0.00664109,0.0,1.0
2016-10-24 00:00:00+00,SHORT,2554,1.0,1.0,-0.0039307647,0.0,1.0
2016-10-31 00:00:00+00,SHORT,3486,0.0,1.0,-0.008292108,0.0,1.0
2016-12-13 00:00:00+00,SHORT,3470,0.43730208465914605,1.0,-0.0042134514,0.0,1.0
2017-01-06 00:00:00+00,SHORT,1173,0.412370833058566,1.0,-0.00670798,0.0,1.0
2017-01-18 00:00:00+00,SHORT,1011,1.0,1.0,-0.008370128,0.0,1.0
2017-01-27 00:00:00+00,SHORT,1381,0.0,1.0,0.0011392796,0.0,1.0
2017-02-14 00:00:00+00,SHORT,1108,0.028681605149027053,1.0,-0.009565574,0.0,1.0
2017-03-20 00:00:00+00,SHORT,3381,0.18094279545133676,1.0,-0.009167337,0.0,1.0
2017-03-29 00:00:00+00,SHORT,1063,0.3085164839093203,1.0,-0.0071920385,0.0,1.0
2017-03-31 00:00:00+00,SHORT,1869,0.0,1.0,-0.005246836,0.0,1.0
2017-04-10 00:00:00+00,SHORT,2473,0.0,1.0,-0.0048236707,0.0,1.0
2017-04-12 00:00:00+00,SHORT,1770,0.4557465956391704,1.0,-0.007836832,0.0,1.0
2017-04-20 00:00:00+00,SHORT,3198,0.41951029600000705,1.0,-0.0015663502,0.0,1.0
2017-05-05 00:00:00+00,SHORT,3046,0.1904685423257598,1.0,-0.009371709,-0.002673147,1.0
2017-05-09 00:00:00+00,SHORT,2270,0.418991856499298,1.0,-0.0074366117,0.0,1.0
2017-06-15 00:00:00+00,SHORT,517,0.08139979475151421,1.0,0.004497633,0.0,1.0
2017-06-22 00:00:00+00,SHORT,167,0.3429375257073566,1.0,-0.0083254725,0.0,1.0
2017-07-05 00:00:00+00,SHORT,1731,0.8263469604673862,1.0,-0.004820897,0.0,1.0
2017-07-20 00:00:00+00,SHORT,3847,0.0,1.0,-0.0014171922,0.0,1.0
2017-07-21 00:00:00+00,SHORT,427,0.4992842901976539,1.0,-0.005515096,0.0,1.0
2017-08-03 00:00:00+00,SHORT,3113,0.046185104327687715,1.0,-0.0057029277,-0.011768778,1.0
2017-08-09 00:00:00+00,SHORT,2230,0.34756732505138666,1.0,-0.009589433,0.0,1.0
2017-09-01 00:00:00+00,SHORT,3443,0.18525539416160236,1.0,-0.0077050026,0.0,1.0
2017-09-12 00:00:00+00,SHORT,3531,0.5176881357681118,1.0,-0.0042957296,0.0,1.0
2017-09-15 00:00:00+00,SHORT,1514,0.8571428571428572,1.0,-0.0096948575,0.0,1.0
2017-09-18 00:00:00+00,SHORT,188,0.6603946157731656,1.0,0.0021001992,0.0,1.0
2017-09-22 00:00:00+00,SHORT,3192,0.31336672991379666,1.0,0.002321055,0.0,1.0
2017-10-02 00:00:00+00,SHORT,2504,1.0,1.0,-0.007718989,0.0,1.0
2017-10-30 00:00:00+00,SHORT,2568,0.0,1.0,6.146037E-5,0.0,1.0
2017-11-15 00:00:00+00,SHORT,9,0.0,1.0,-0.0041852817,0.0,1.0
2017-12-01 00:00:00+00,SHORT,3515,0.1776745360345623,1.0,-0.006467683,0.0,1.0
2017-12-19 00:00:00+00,SHORT,3182,0.0,1.0,-0.006317294,0.0,1.0
2018-01-12 00:00:00+00,SHORT,2740,0.0,1.0,-0.004041597,0.0,1.0
2018-01-22 00:00:00+00,SHORT,914,0.0,1.0,4.540518E-4,0.0,1.0
2018-01-24 00:00:00+00,SHORT,857,0.3254621242470779,1.0,-0.001053495,0.0,1.0
2018-01-26 00:00:00+00,SHORT,3067,0.49038893612164325,1.0,-0.007906624,0.0,1.0
2018-01-29 00:00:00+00,SHORT,2479,0.24773615109384312,1.0,-0.0021683953,0.0,1.0
2018-02-27 00:00:00+00,SHORT,1803,0.4614913759245139,1.0,-0.005942879,0.0,1.0
2018-03-13 00:00:00+00,SHORT,3355,0.41853017563575085,1.0,7.391598E-4,0.0,1.0
2018-03-14 00:00:00+00,SHORT,2938,0.0,1.0,-0.0012022193,0.0,1.0
2018-03-14 00:00:00+00,SHORT,2965,0.0,1.0,-0.009078314,0.0,1.0
2018-03-14 00:00:00+00,SHORT,3355,0.19732061100116102,1.0,-0.0071263826,0.0,1.0
2018-03-16 00:00:00+00,SHORT,3124,0.4025415688965843,1.0,-0.007169921,0.0,1.0
2018-03-19 00:00:00+00,SHORT,3895,0.0,1.0,-0.0051319217,0.0,1.0
2018-04-18 00:00:00+00,SHORT,2640,0.14043729519810647,1.0,0.0017880144,0.0,1.0
2018-04-19 00:00:00+00,SHORT,2801,0.0,1.0,-0.009032664,0.0,1.0
2018-04-19 00:00:00+00,SHORT,2920,0.8333333333333334,1.0,-0.0093479995,0.0,1.0
2018-04-19 00:00:00+00,SHORT,3236,0.0,1.0,0.0010936899,0.0,1.0
2018-04-19 00:00:00+00,SHORT,3373,0.0,1.0,-0.008339814,0.0,1.0
2018-04-24 00:00:00+00,SHORT,2608,0.5340595920393856,1.0,-0.0069123968,0.0,1.0
2018-05-21 00:00:00+00,SHORT,3831,0.4353486270293749,1.0,-0.009356089,0.0,1.0
2018-06-12 00:00:00+00,SHORT,2482,0.23486849585227143,1.0,-0.008942261,0.0,1.0
2018-06-12 00:00:00+00,SHORT,3581,0.9411764705882353,1.0,-0.0077787987,0.0,1.0
2018-06-13 00:00:00+00,SHORT,4194,0.7375296307335047,1.0,-0.0030281127,0.0,1.0
2018-06-15 00:00:00+00,SHORT,3161,0.8324851701541655,1.0,0.005768384,0.0,1.0
2018-07-26 00:00:00+00,SHORT,984,0.8178010120534065,1.0,-0.0031839625,0.0,1.0
2018-07-26 00:00:00+00,SHORT,1356,1.0,1.0,-8.6798205E-4,0.0,1.0
2018-08-01 00:00:00+00,SHORT,85,0.36516295686468364,1.0,-0.004364021,0.0,1.0
2018-08-03 00:00:00+00,SHORT,1851,0.16185568419488014,1.0,-0.008664315,0.0,1.0
2018-08-06 00:00:00+00,SHORT,907,0.8888888888888888,1.0,-5.32634E-4,0.0,1.0
2018-08-08 00:00:00+00,SHORT,2990,0.0,1.0,-0.009470324,0.0,1.0
2018-08-28 00:00:00+00,SHORT,3594,0.6427632600551151,1.0,-0.005237206,0.0,1.0
2018-08-30 00:00:00+00,SHORT,506,0.0,1.0,-0.007438496,0.0,1.0
2018-08-30 00:00:00+00,SHORT,3890,0.7228483935774649,1.0,-0.009539672,0.0,1.0
2018-08-31 00:00:00+00,SHORT,1838,0.0,1.0,-0.005749557,0.0,1.0
2018-09-18 00:00:00+00,SHORT,1297,0.7146791360653201,1.0,-0.005751815,0.0,1.0
2018-09-21 00:00:00+00,SHORT,160,0.6840919679972757,1.0,-0.009297139,0.0,1.0
2018-09-21 00:00:00+00,SHORT,395,0.5241511303738753,1.0,-0.0043602763,0.0,1.0
2018-09-21 00:00:00+00,SHORT,2936,1.0,1.0,-0.0028153781,0.0,1.0
2018-09-21 00:00:00+00,SHORT,3330,0.8888888888888888,1.0,0.0033206074,0.0,1.0
2018-09-21 00:00:00+00,SHORT,3473,0.697563617488706,1.0,-0.0048957593,0.0,1.0
2018-09-26 00:00:00+00,SHORT,1303,0.25975276165092437,1.0,-0.0071206586,0.0,1.0
2018-10-01 00:00:00+00,SHORT,2323,0.7162201450011211,1.0,-0.007650015,0.0,1.0
2018-10-01 00:00:00+00,SHORT,3255,0.7170578120026843,1.0,-0.008507636,0.0,1.0
2018-10-01 00:00:00+00,SHORT,1939,0.9230769230769231,1.0,-0.0052799946,0.0,1.0
2018-10-02 00:00:00+00,SHORT,2410,0.4314694754029858,1.0,-0.007748196,0.0,1.0
2018-10-03 00:00:00+00,SHORT,73,1.0,1.0,-0.0036148366,0.0,1.0
2018-11-08 00:00:00+00,SHORT,85,1.0,1.0,-0.009417288,0.0,1.0
2018-11-08 00:00:00+00,SHORT,900,0.9285714285714286,1.0,-0.0040955213,0.0,1.0
2018-11-08 00:00:00+00,SHORT,3310,1.0,1.0,2.075891E-4,0.0,1.0
2018-11-09 00:00:00+00,SHORT,3310,0.8888888888888888,1.0,-0.008354576,0.0,1.0
2018-11-19 00:00:00+00,SHORT,629,0.0,1.0,-0.0034868985,0.0,1.0
2018-11-29 00:00:00+00,SHORT,2993,0.0,1.0,-0.00539797,0.0,1.0
2018-12-14 00:00:00+00,SHORT,2638,0.11171979720725381,1.0,-0.008217056,0.0,1.0
2018-12-14 00:00:00+00,SHORT,773,1.0,1.0,-0.003186353,0.0,1.0
2019-01-09 00:00:00+00,SHORT,2291,0.0,1.0,-0.007050426,0.0,1.0
2019-01-09 00:00:00+00,SHORT,753,0.39245340675326523,1.0,-0.004633495,0.0,1.0
2019-02-06 00:00:00+00,SHORT,221,1.0,1.0,-0.009265488,0.0,1.0
2019-02-20 00:00:00+00,SHORT,3685,1.0,1.0,-0.007891405,0.0,1.0
2019-03-21 00:00:00+00,SHORT,1303,0.4514503942709441,1.0,-0.0011418678,0.0,1.0
2019-04-05 00:00:00+00,SHORT,1453,0.5649174002330071,1.0,0.0011571719,0.0,1.0
2019-04-08 00:00:00+00,SHORT,1631,0.2524900568461413,1.0,-0.0045754486,0.0,1.0
2019-04-09 00:00:00+00,SHORT,1270,0.0,1.0,-0.009852454,0.0,1.0
2019-05-10 00:00:00+00,SHORT,3078,1.0,1.0,-0.0061043254,0.0,1.0
2019-05-17 00:00:00+00,SHORT,2106,0.34638633729199914,1.0,-0.009817065,0.0,1.0
2019-05-22 00:00:00+00,SHORT,638,0.0,1.0,0.002095091,0.0,1.0
2019-06-19 00:00:00+00,SHORT,411,0.561366751896862,1.0,0.0024132505,0.0,1.0
2019-06-20 00:00:00+00,SHORT,273,0.0,1.0,-0.00931099,0.0,1.0
2019-06-21 00:00:00+00,SHORT,411,0.548318072463247,1.0,-0.007605038,0.0,1.0
2019-07-02 00:00:00+00,SHORT,2567,0.0,1.0,-0.002758139,0.0,1.0
2019-07-02 00:00:00+00,SHORT,3631,0.0,1.0,-0.0064829816,0.0,1.0
2019-07-11 00:00:00+00,SHORT,220,1.0,1.0,-0.0021940556,0.0,1.0
2019-07-11 00:00:00+00,SHORT,796,0.5446793806799315,1.0,5.546415E-4,0.0,1.0
2019-07-15 00:00:00+00,SHORT,1377,0.8681227871872406,1.0,-0.0017521456,0.0,1.0
2019-07-18 00:00:00+00,SHORT,93,0.5253760845218264,1.0,-0.005858511,0.0,1.0
2019-07-19 00:00:00+00,SHORT,2751,0.4602267079958401,1.0,-0.007964989,0.0,1.0
2019-07-25 00:00:00+00,SHORT,68,0.5137144850252006,1.0,-8.364712E-4,0.0,1.0
2019-07-25 00:00:00+00,SHORT,1012,0.5336945360101961,1.0,-0.009502139,0.0,1.0
2019-07-25 00:00:00+00,SHORT,3359,1.0,1.0,-0.0029252174,0.0,1.0
2019-07-30 00:00:00+00,SHORT,3641,0.0,1.0,-0.008958798,-0.007941668,1.0
2019-09-06 00:00:00+00,SHORT,3255,0.5935540469203331,1.0,-0.008092917,0.0,1.0
2019-09-09 00:00:00+00,SHORT,2613,0.42100211298911056,1.0,-0.00531355,0.0,1.0
2019-09-13 00:00:00+00,SHORT,2731,0.04288474081846221,1.0,-0.008307258,0.0,1.0
2019-09-13 00:00:00+00,SHORT,1650,0.17541250160435579,1.0,-9.3971955E-4,0.0,1.0
2019-09-13 00:00:00+00,SHORT,3947,0.31274383353025187,1.0,-0.0064316136,0.0,1.0
2019-09-16 00:00:00+00,SHORT,457,0.0,1.0,-0.002856636,0.0,1.0
2019-09-17 00:00:00+00,SHORT,394,0.7273382498030373,1.0,0.001218372,0.0,1.0
2019-09-20 00:00:00+00,SHORT,2253,0.10848766443697735,1.0,-0.0048716334,0.0,1.0
2019-10-25 00:00:00+00,SHORT,1423,0.5396624822047239,1.0,-0.0046342923,0.0,1.0
2019-11-05 00:00:00+00,SHORT,1381,1.0,1.0,-0.002519493,0.0,1.0
2019-11-29 00:00:00+00,SHORT,4082,1.0,1.0,-0.008383572,0.0,1.0
2019-12-23 00:00:00+00,SHORT,3378,0.6639402173990917,1.0,-0.0021266385,0.0,1.0
2020-01-15 00:00:00+00,SHORT,3357,0.6362133378688999,1.0,-0.009663204,0.0,1.0
2020-01-16 00:00:00+00,SHORT,3199,0.0,1.0,-0.009355233,0.0,1.0
2020-01-16 00:00:00+00,SHORT,3521,0.43782092314698245,1.0,-0.008888767,0.0,1.0
2020-01-21 00:00:00+00,SHORT,498,0.9166666666666666,1.0,-0.005859691,0.0,1.0
2020-01-21 00:00:00+00,SHORT,3137,0.9166666666666666,1.0,0.0033672124,0.0,1.0
2020-01-22 00:00:00+00,SHORT,4250,0.0,1.0,-0.0026928238,0.0,1.0
2020-01-23 00:00:00+00,SHORT,3433,0.9084615394743538,1.0,-0.0046476317,0.0,1.0
2020-02-18 00:00:00+00,SHORT,1371,1.0,1.0,0.00586787,0.0,1.0
2020-02-20 00:00:00+00,SHORT,2350,1.0,1.0,-0.006485744,0.0,1.0
2020-02-20 00:00:00+00,SHORT,427,0.875,1.0,-0.007520923,0.0,1.0
2020-02-21 00:00:00+00,SHORT,1633,1.0,1.0,-0.0067897025,0.0,1.0
2020-02-24 00:00:00+00,SHORT,1308,0.7142857142857143,1.0,-0.0097770495,0.0,1.0
2020-02-25 00:00:00+00,SHORT,4136,0.8,1.0,-0.007738271,0.0,1.0
2020-02-25 00:00:00+00,SHORT,1888,1.0,1.0,0.0060554156,0.0,1.0
2020-02-26 00:00:00+00,SHORT,3078,0.8,1.0,-0.008257561,0.0,1.0
2020-04-30 00:00:00+00,SHORT,1454,0.8333333333333334,1.0,-2.5177898E-4,0.0,1.0
2020-05-21 00:00:00+00,SHORT,1832,0.0,1.0,-8.012676E-4,0.0,1.0
2020-06-05 00:00:00+00,SHORT,1464,1.0,1.0,0.0021000872,0.0,1.0
2020-06-08 00:00:00+00,SHORT,2479,0.0,1.0,0.0037529662,0.0,1.0
2020-06-08 00:00:00+00,SHORT,1171,0.33070030728445976,1.0,0.011679031,0.0,1.0
2020-06-09 00:00:00+00,SHORT,2479,0.0,1.0,-0.009464321,0.0,1.0
2020-06-09 00:00:00+00,SHORT,1012,0.8333333333333334,1.0,-0.0048743263,0.0,1.0
2020-06-23 00:00:00+00,SHORT,938,0.04335441450290453,1.0,-0.009098245,0.0,1.0
2020-07-17 00:00:00+00,SHORT,4050,0.3702000536418366,1.0,-0.0075047044,0.0,1.0
2020-07-17 00:00:00+00,SHORT,2004,0.14649231832832724,1.0,-0.0059517417,0.0,1.0
2020-07-21 00:00:00+00,SHORT,1896,0.0,1.0,-0.0033578295,0.0,1.0
2020-07-22 00:00:00+00,SHORT,1198,0.5646473636283521,1.0,-0.0085507585,0.0,1.0
2020-07-22 00:00:00+00,SHORT,3613,0.7678821438541117,1.0,-1.4352861E-4,0.0,1.0
2020-07-22 00:00:00+00,SHORT,1949,0.0,1.0,-0.009588753,0.0,1.0
2020-08-11 00:00:00+00,SHORT,1828,0.9471467786995762,1.0,-0.0073520993,0.0,1.0
2020-08-12 00:00:00+00,SHORT,1043,0.0,1.0,-0.009531505,0.0,1.0
2020-08-31 00:00:00+00,SHORT,712,0.9,1.0,-8.861962E-4,0.0,1.0
2020-09-15 00:00:00+00,SHORT,2351,0.0,1.0,-0.009764148,0.0,1.0
2020-09-15 00:00:00+00,SHORT,2659,0.0,1.0,-0.00576837,0.0,1.0
2020-09-16 00:00:00+00,SHORT,4033,0.0,1.0,-0.008067758,0.0,1.0
2020-09-17 00:00:00+00,SHORT,2986,0.3883164688025291,1.0,-0.006453956,0.0,1.0
2020-10-09 00:00:00+00,SHORT,3702,0.48626200417773935,1.0,-0.0030065964,0.0,1.0
2020-10-14 00:00:00+00,SHORT,429,0.0,1.0,-9.544042E-4,0.0,1.0
2020-10-14 00:00:00+00,SHORT,2543,0.9375,1.0,-0.007951829,0.0,1.0
2020-10-14 00:00:00+00,SHORT,773,1.0,1.0,-0.0076528285,0.0,1.0
2020-10-15 00:00:00+00,SHORT,2249,0.0,1.0,0.0010680851,0.0,1.0
2020-10-22 00:00:00+00,SHORT,2686,0.9230769230769231,1.0,-0.004100698,0.0,1.0
2020-10-23 00:00:00+00,SHORT,433,0.0,1.0,-0.009197866,0.0,1.0
2020-10-23 00:00:00+00,SHORT,2866,0.0,1.0,0.0031253188,0.0,1.0
2020-10-23 00:00:00+00,SHORT,974,0.0,1.0,-0.00810427,0.0,1.0
2020-10-26 00:00:00+00,SHORT,602,0.0,1.0,-0.0073859952,0.0,1.0
2020-10-26 00:00:00+00,SHORT,1848,0.06384012092809929,1.0,-0.004702735,0.0,1.0
2020-11-25 00:00:00+00,SHORT,487,0.0,1.0,-0.0033976599,0.0,1.0
2020-12-10 00:00:00+00,SHORT,617,0.4482798304071111,1.0,-0.005836452,0.0,1.0
2020-12-18 00:00:00+00,SHORT,1699,0.0,1.0,-0.0022015714,0.0,1.0
2020-12-24 00:00:00+00,SHORT,394,0.0,1.0,-0.006104522,0.0,1.0
2020-12-30 00:00:00+00,SHORT,220,0.9285714285714286,1.0,-0.007581951,0.0,1.0
2020-12-30 00:00:00+00,SHORT,354,0.5560922634502653,1.0,0.003476347,0.0,1.0
2021-01-05 00:00:00+00,SHORT,1610,0.7684331096909173,1.0,-0.0072063184,0.0,1.0
2021-01-07 00:00:00+00,SHORT,1853,0.285805267138364,1.0,-0.009810544,0.0,1.0
2021-01-08 00:00:00+00,SHORT,3046,0.0,1.0,0.0060106036,0.0,1.0
2021-01-15 00:00:00+00,SHORT,2818,0.0,1.0,-0.009572488,0.0,1.0
2021-02-10 00:00:00+00,SHORT,3825,0.0,1.0,0.0028482953,0.0,1.0
2021-02-11 00:00:00+00,SHORT,1668,0.5131951141772112,1.0,0.004463605,0.0,1.0
2021-02-19 00:00:00+00,SHORT,3804,0.0,1.0,-0.009498197,0.0,1.0
2021-03-02 00:00:00+00,SHORT,2776,0.6686696299755757,1.0,-0.00844909,0.0,1.0
2021-03-12 00:00:00+00,SHORT,975,0.43207249711423945,1.0,-0.0033679418,0.0,1.0
2021-03-16 00:00:00+00,SHORT,1072,0.14775199898493774,1.0,-0.0065568667,0.0,1.0
2021-03-17 00:00:00+00,SHORT,1552,0.3978430141599577,1.0,-0.004304054,0.0,1.0
2021-05-18 00:00:00+00,SHORT,4073,0.49607731128914095,1.0,-0.009543282,0.0,1.0
2021-06-02 00:00:00+00,SHORT,4062,0.38381070800444667,1.0,-0.0052816365,0.0,1.0
2021-06-04 00:00:00+00,SHORT,121,0.708083067685092,1.0,-0.009692398,0.0,1.0
2021-06-07 00:00:00+00,SHORT,2725,0.7575898720102988,1.0,-2.174838E-4,0.0,1.0
2021-06-09 00:00:00+00,SHORT,3686,0.8461538461538461,1.0,-0.009498531,0.0,1.0
2021-06-11 00:00:00+00,SHORT,664,0.23870729162420848,1.0,-0.0064364374,0.0,1.0
2021-06-15 00:00:00+00,SHORT,3052,0.4798522703823827,1.0,-0.00954842,0.0,1.0
2021-06-29 00:00:00+00,SHORT,2912,0.5422480341479521,1.0,-0.007472367,0.0,1.0
2021-06-30 00:00:00+00,SHORT,3699,0.685414056279768,1.0,-0.006342975,0.0,1.0
2021-07-28 00:00:00+00,SHORT,3885,0.0,1.0,-0.004549484,0.0,1.0
2021-07-29 00:00:00+00,SHORT,3947,1.0,1.0,-0.006578149,0.0,1.0
