time,side,ticker_id,mv_dn_composite_labels,price_to_sales_rev_growth_zscore_universe_df073,dist_upper_bb_20_2.0_df055
2005-02-01 00:00:00+00,SHORT,2479,0.0,-0.0457,-3.823106E-4
2005-02-01 00:00:00+00,SHORT,2640,0.2857142857142858,-0.0452,-0.0139655685
2005-02-01 00:00:00+00,SHORT,845,0.0,-0.0457,-0.0050150217
2005-02-01 00:00:00+00,SHORT,3760,0.2310174401112161,-0.0457,-0.012304526
2005-02-02 00:00:00+00,SHORT,2188,0.0,-0.0457,-0.014702138
2005-02-02 00:00:00+00,SHORT,2479,0.0,-0.0457,-0.0100457715
2005-02-02 00:00:00+00,SHORT,2508,0.0,-0.0457,-0.008555275
2005-02-02 00:00:00+00,SHORT,1678,1.0,-0.0457,-0.0021676838
2005-02-02 00:00:00+00,SHORT,3760,0.36363636363636365,-0.0457,-0.012113081
2005-02-02 00:00:00+00,SHORT,1719,0.7920163121280953,-0.0447,-0.0016407027
2005-02-02 00:00:00+00,SHORT,3782,0.2416082772963994,-0.0457,-0.013732148
2005-02-03 00:00:00+00,SHORT,4223,0.5832005901423709,-0.0457,0.0025666065
2005-02-03 00:00:00+00,SHORT,3716,0.0,-0.0457,0.0036561438
2005-02-03 00:00:00+00,SHORT,1719,0.7433708880848418,-0.043,-0.008944917
2005-02-03 00:00:00+00,SHORT,3782,0.22725114157620543,-0.0457,-0.015439035
2005-02-04 00:00:00+00,SHORT,91,1.0,-0.0457,-0.016046438
2005-02-04 00:00:00+00,SHORT,4223,0.6330999778392027,-0.0457,-0.0018227367
2005-02-04 00:00:00+00,SHORT,3287,0.4455369539894817,-0.0457,-0.007280248
2005-02-04 00:00:00+00,SHORT,1471,0.0,-0.0435,-0.010123399
2005-02-04 00:00:00+00,SHORT,3716,0.0,-0.0457,-0.0042127557
2005-02-04 00:00:00+00,SHORT,3742,0.6762588627194943,-0.0457,6.8419543E-4
2005-02-04 00:00:00+00,SHORT,3885,0.0,-0.0436,-0.015173446
2005-02-07 00:00:00+00,SHORT,157,0.6226466911898311,-0.0437,-0.015215404
2005-02-07 00:00:00+00,SHORT,2349,0.17724182476749034,-0.0457,-0.010562588
2005-02-07 00:00:00+00,SHORT,675,0.6189015680061758,-0.0457,-0.0020016895
2005-02-07 00:00:00+00,SHORT,2972,0.4045212862717394,-0.0457,-0.002291205
2005-02-07 00:00:00+00,SHORT,1185,1.0,-0.0457,-0.012933253
2005-02-07 00:00:00+00,SHORT,3310,0.7379800374599258,-0.0429,-0.012097136
2005-02-07 00:00:00+00,SHORT,3716,0.0,-0.0457,-0.010147638
2005-02-07 00:00:00+00,SHORT,3742,0.6850487371929544,-0.0457,-0.0019997905
2005-02-08 00:00:00+00,SHORT,2365,0.3548496757080196,-0.0457,-0.0073333126
2005-02-08 00:00:00+00,SHORT,2367,0.6819721846116832,-0.0457,-0.009938034
2005-02-08 00:00:00+00,SHORT,2410,0.3768328275207129,-0.0457,-0.0057714847
2005-02-08 00:00:00+00,SHORT,694,0.22184850210598797,-0.0438,-0.011403341
2005-02-08 00:00:00+00,SHORT,786,0.0,-0.0457,-0.011651689
2005-02-08 00:00:00+00,SHORT,1099,0.6028763699275718,-0.0457,-5.158066E-4
2005-02-08 00:00:00+00,SHORT,1114,0.20596401199112765,-0.0438,-0.010720549
2005-02-08 00:00:00+00,SHORT,3287,0.30014762557789143,-0.0457,-0.015415783
2005-02-08 00:00:00+00,SHORT,1383,0.5923440152789785,-0.0457,-0.015483274
2005-02-08 00:00:00+00,SHORT,3652,0.2025801875469939,-0.0457,-0.014405813
2005-02-08 00:00:00+00,SHORT,1690,0.0,-0.0433,0.0019959752
2005-02-09 00:00:00+00,SHORT,2088,0.7278355497648431,-0.0457,-0.0097806165
2005-02-09 00:00:00+00,SHORT,191,0.6080521085447091,-0.0457,0.0034909234
2005-02-09 00:00:00+00,SHORT,1090,0.6333950720413938,-0.0457,-0.0121508045
2005-02-10 00:00:00+00,SHORT,2088,0.7293362415894306,-0.0457,-0.013152769
2005-02-10 00:00:00+00,SHORT,3179,0.47392845804838807,-0.0457,-0.009705037
2005-02-11 00:00:00+00,SHORT,68,0.7406783065734668,-0.0457,-0.009337003
2005-02-11 00:00:00+00,SHORT,191,0.6757939281447312,-0.0457,-0.012522004
2005-02-11 00:00:00+00,SHORT,2410,0.21190419921759276,-0.0457,-0.014994707
2005-02-11 00:00:00+00,SHORT,2479,0.0,-0.0457,-0.0088471845
2005-02-11 00:00:00+00,SHORT,687,0.5364291485844503,-0.0457,0.002562109
2005-02-11 00:00:00+00,SHORT,694,0.0,-0.0419,-0.011734608
2005-02-11 00:00:00+00,SHORT,2801,0.8333333333333334,-0.0419,-0.01003514
2005-02-11 00:00:00+00,SHORT,1761,0.7680473719945151,-0.0457,-0.0045268014
2005-02-11 00:00:00+00,SHORT,1832,0.06744684778637837,-0.0457,-0.0059774746
2005-02-14 00:00:00+00,SHORT,2536,0.4239552591317047,-0.0457,-0.009940103
2005-02-14 00:00:00+00,SHORT,687,0.48649709342894754,-0.0457,-0.014084045
2005-02-14 00:00:00+00,SHORT,2778,1.0,-0.0385,-0.0026570666
2005-02-14 00:00:00+00,SHORT,858,1.0,-0.0421,-0.0050788964
2005-02-14 00:00:00+00,SHORT,1690,0.0,-0.0416,-0.015045493
2005-02-14 00:00:00+00,SHORT,1761,0.8888888888888888,-0.0457,-0.011451728
2005-02-15 00:00:00+00,SHORT,2778,0.9230769230769231,-0.0396,-0.008140589
2005-02-15 00:00:00+00,SHORT,858,0.875,-0.0431,-0.011356561
2005-02-15 00:00:00+00,SHORT,1099,0.2343829697516301,-0.0457,-0.015306963
2005-02-15 00:00:00+00,SHORT,1306,0.5272578017908387,-0.0457,-0.0024617198
2005-02-15 00:00:00+00,SHORT,3607,0.3738671463363605,-0.0457,-0.015733583
2005-02-15 00:00:00+00,SHORT,3794,1.0,-0.0426,-0.012765141
2005-02-15 00:00:00+00,SHORT,1761,0.7777777777777778,-0.0457,-0.011083852
2005-02-16 00:00:00+00,SHORT,4153,1.0,-0.0443,-0.0029469852
2005-02-16 00:00:00+00,SHORT,212,0.0,-0.0457,-0.012307492
2005-02-16 00:00:00+00,SHORT,270,0.7579321538535742,-0.0416,-0.0031412297
2005-02-16 00:00:00+00,SHORT,401,0.4294753102813345,-0.0446,-0.00908613
2005-02-16 00:00:00+00,SHORT,643,0.0,-0.0457,-0.013486757
2005-02-16 00:00:00+00,SHORT,2778,0.8461538461538461,-0.0408,-0.00799503
2005-02-16 00:00:00+00,SHORT,858,0.75,-0.0444,-0.016069451
2005-02-16 00:00:00+00,SHORT,937,0.6229899694604561,-0.0431,-0.008575632
2005-02-16 00:00:00+00,SHORT,3127,0.6264284570020944,-0.0446,-0.005151551
2005-02-16 00:00:00+00,SHORT,3244,0.0,-0.0457,-0.006947375
2005-02-16 00:00:00+00,SHORT,3469,0.4319206056117726,-0.0457,-0.004127976
2005-02-16 00:00:00+00,SHORT,4013,0.45019030989278813,-0.0457,-0.015653394
2005-02-17 00:00:00+00,SHORT,4153,0.8888888888888888,-0.0438,-0.012786003
2005-02-17 00:00:00+00,SHORT,2352,0.359476250649854,-0.0457,-0.0016748193
2005-02-17 00:00:00+00,SHORT,370,0.48560892367643554,-0.0457,-0.0074206707
2005-02-17 00:00:00+00,SHORT,857,0.4096435311821278,-0.0457,-0.008161031
2005-02-17 00:00:00+00,SHORT,3021,0.3535409426643509,-0.0427,-0.010988401
2005-02-17 00:00:00+00,SHORT,995,0.48509695626580557,-0.0457,-0.013035469
2005-02-17 00:00:00+00,SHORT,4089,0.5788111257695832,-0.0419,-0.007936014
2005-02-18 00:00:00+00,SHORT,370,0.39559377556870884,-0.0457,-0.01426027
2005-02-18 00:00:00+00,SHORT,401,0.2861944362162276,-0.0436,-0.016022624
2005-02-18 00:00:00+00,SHORT,3021,0.3080797753026201,-0.042,-0.0132736415
2005-02-18 00:00:00+00,SHORT,3791,0.5378446040268953,-0.0457,0.002150425
2005-02-25 00:00:00+00,SHORT,309,1.0,-0.0458,-0.005922871
2005-02-25 00:00:00+00,SHORT,897,0.40289034108288246,-0.0458,9.768031E-4
2005-02-25 00:00:00+00,SHORT,1012,0.6575197197697998,-0.0458,-0.0026847844
2005-02-25 00:00:00+00,SHORT,3716,0.0,-0.0458,-0.0150483465
2005-02-28 00:00:00+00,SHORT,2230,0.2955007800519398,-0.0458,-0.0095100505
2005-02-28 00:00:00+00,SHORT,2285,0.5616442607190459,-0.0459,5.248633E-4
2005-02-28 00:00:00+00,SHORT,1012,0.5719437910287027,-0.0458,-0.0073448797
2005-02-28 00:00:00+00,SHORT,3283,0.24286136957310542,-0.0446,-0.0116041675
2005-02-28 00:00:00+00,SHORT,3743,0.40930746880284247,-0.0456,-0.014331432
2005-02-28 00:00:00+00,SHORT,1740,0.27067994537866985,-0.0458,-0.0054196455
2005-03-01 00:00:00+00,SHORT,131,0.31177551826788025,-0.0458,0.004390199
2005-03-01 00:00:00+00,SHORT,2230,0.3521015264646416,-0.0458,-0.007816061
2005-03-01 00:00:00+00,SHORT,2285,0.4389891986820177,-0.0469,-0.011258725
2005-03-01 00:00:00+00,SHORT,558,0.10941764323996127,-0.0458,0.0036019823
2005-03-01 00:00:00+00,SHORT,843,0.4918513343600976,-0.0458,-0.01019166
2005-03-02 00:00:00+00,SHORT,131,0.32896278869290235,-0.0458,-0.00505437
2005-03-02 00:00:00+00,SHORT,424,0.7292338991623224,-0.0472,-0.011476941
2005-03-02 00:00:00+00,SHORT,558,0.9333333333333333,-0.0458,-0.006149199
2005-03-03 00:00:00+00,SHORT,4223,0.9,-0.0457,-0.01361093
2005-03-03 00:00:00+00,SHORT,131,0.28770622548001445,-0.0457,-0.014834665
2005-03-03 00:00:00+00,SHORT,558,0.0,-0.0457,-0.013738037
2005-03-03 00:00:00+00,SHORT,1740,0.5097888340076924,-0.0457,-0.01381759
2005-03-03 00:00:00+00,SHORT,3841,1.0,-0.0457,-0.006440618
2005-03-04 00:00:00+00,SHORT,84,1.0,-0.0457,-0.0062164576
2005-03-04 00:00:00+00,SHORT,131,0.33780295593173076,-0.0457,-0.010827126
2005-03-04 00:00:00+00,SHORT,2230,0.4132632235410628,-0.0457,-0.008390394
2005-03-04 00:00:00+00,SHORT,194,0.3956311047117868,-0.0451,-0.0038072607
2005-03-04 00:00:00+00,SHORT,2731,1.0,-0.0457,-0.0047132648
2005-03-04 00:00:00+00,SHORT,3466,0.8840482875978609,-0.0457,-0.001283951
2005-03-04 00:00:00+00,SHORT,1740,0.5637418617602477,-0.0457,-0.0058656167
2005-03-04 00:00:00+00,SHORT,1770,0.7016542152117223,-0.0457,-0.0017360456
2005-03-04 00:00:00+00,SHORT,3841,0.9444444444444444,-0.0457,-0.0064656986
2005-03-04 00:00:00+00,SHORT,1826,0.508428650487693,-0.0452,-0.006853108
2005-03-04 00:00:00+00,SHORT,1949,0.0,-0.0457,-0.007233979
2005-03-07 00:00:00+00,SHORT,2119,0.3251296549859206,-0.0458,-0.012591002
2005-03-07 00:00:00+00,SHORT,93,0.40562189928597575,-0.0458,-0.010327749
2005-03-07 00:00:00+00,SHORT,131,0.2593761082766575,-0.0458,-0.011439563
2005-03-07 00:00:00+00,SHORT,157,0.40710579044497097,-0.0457,-0.0097609265
2005-03-07 00:00:00+00,SHORT,194,0.3393730354285063,-0.0446,-0.009390353
2005-03-07 00:00:00+00,SHORT,2553,0.339363682436687,-0.0458,4.4332206E-4
2005-03-07 00:00:00+00,SHORT,516,0.5816076007064094,-0.0458,-0.0035091823
2005-03-07 00:00:00+00,SHORT,641,0.24430411668534546,-0.0458,0.0029865685
2005-03-07 00:00:00+00,SHORT,2815,0.33192867126923326,-0.0456,-0.010033811
2005-03-07 00:00:00+00,SHORT,2961,0.18810216170249863,-0.0458,-0.0076222452
2005-03-07 00:00:00+00,SHORT,2986,1.0,-0.0458,-0.0029171072
2005-03-07 00:00:00+00,SHORT,3067,0.13905167808038293,-0.0458,-0.014440889
2005-03-07 00:00:00+00,SHORT,1149,1.0,-0.0458,-0.012604956
2005-03-07 00:00:00+00,SHORT,1288,0.30880491838340446,-0.0458,-0.01160159
2005-03-07 00:00:00+00,SHORT,1299,0.6707059601389428,-0.0458,0.0028416528
2005-03-07 00:00:00+00,SHORT,3359,0.6503051574669447,-0.0458,-0.0032933466
2005-03-07 00:00:00+00,SHORT,1615,1.0,-0.0458,-0.0015275485
2005-03-07 00:00:00+00,SHORT,1770,0.5194874021708399,-0.0458,-0.013279601
2005-03-07 00:00:00+00,SHORT,1780,0.33618952275231945,-0.0458,-0.014004646
2005-03-07 00:00:00+00,SHORT,3841,0.8888888888888888,-0.0458,-0.010248288
2005-03-07 00:00:00+00,SHORT,1851,0.32022596222075916,-0.0458,-3.488091E-4
2005-03-07 00:00:00+00,SHORT,1867,0.19448552196365182,-0.0458,-0.012960088
2005-03-07 00:00:00+00,SHORT,4049,0.33122711480257017,-0.0422,-0.012906704
2005-03-07 00:00:00+00,SHORT,2041,0.5581656950695252,-0.0458,-0.0066512623
2005-03-08 00:00:00+00,SHORT,4107,0.45146578723241276,-0.0458,-0.007197425
2005-03-08 00:00:00+00,SHORT,39,0.395425460013165,-0.0447,-0.014590989
2005-03-08 00:00:00+00,SHORT,2119,0.41863213088442525,-0.0458,-0.015447943
2005-03-08 00:00:00+00,SHORT,194,0.39933968732343317,-0.0437,-0.011790328
2005-03-08 00:00:00+00,SHORT,2553,0.39549922347210165,-0.0458,-0.009268634
2005-03-08 00:00:00+00,SHORT,516,0.6811871210337171,-0.0458,-0.013454327
2005-03-08 00:00:00+00,SHORT,2665,0.43644175166840465,-0.0432,-0.003362898
2005-03-08 00:00:00+00,SHORT,641,0.18464301652050702,-0.0458,-0.010445149
2005-03-08 00:00:00+00,SHORT,2720,1.0,-0.0446,-0.012933295
2005-03-08 00:00:00+00,SHORT,869,1.0,-0.0458,-0.0018279838
2005-03-08 00:00:00+00,SHORT,898,1.0,-0.0458,-0.0066210334
2005-03-08 00:00:00+00,SHORT,903,0.5285590603134446,-0.0458,0.0022914973
2005-03-08 00:00:00+00,SHORT,3046,0.8397319692654984,-0.0458,-5.6967576E-4
2005-03-08 00:00:00+00,SHORT,1022,0.9568225337664427,-0.0458,8.812754E-4
2005-03-08 00:00:00+00,SHORT,3275,0.46417412179545753,-0.0458,-0.008510188
2005-03-08 00:00:00+00,SHORT,1288,0.28944911757402236,-0.0458,-0.015620141
2005-03-08 00:00:00+00,SHORT,1299,0.6205477884281358,-0.0458,-0.0022559701
2005-03-08 00:00:00+00,SHORT,3355,0.9333333333333333,-0.0458,-0.008559086
2005-03-08 00:00:00+00,SHORT,1423,1.0,-0.0423,-0.011465001
2005-03-08 00:00:00+00,SHORT,3539,0.6750055325703885,-0.0458,-0.005993986
2005-03-08 00:00:00+00,SHORT,3561,0.8116853111369149,-0.0458,0.004351845
2005-03-08 00:00:00+00,SHORT,3629,0.454467840182215,-0.0458,-0.005548426
2005-03-08 00:00:00+00,SHORT,1851,0.35727183397401724,-0.0458,4.7820073E-4
2005-03-09 00:00:00+00,SHORT,2070,0.8171119053706654,-0.0458,-0.00551752
2005-03-09 00:00:00+00,SHORT,555,0.3883534476704609,-0.0458,-0.00906218
2005-03-09 00:00:00+00,SHORT,2665,0.2956011498279958,-0.0453,-0.015282751
2005-03-09 00:00:00+00,SHORT,881,0.5061696707189116,-0.0458,-0.0144202355
2005-03-09 00:00:00+00,SHORT,3046,0.5587288684459337,-0.0458,-0.00812021
2005-03-09 00:00:00+00,SHORT,3355,0.8666666666666667,-0.0458,-0.015839338
2005-03-10 00:00:00+00,SHORT,4107,0.21864409106015684,-0.0458,-0.014245839
2005-03-10 00:00:00+00,SHORT,2070,0.47768993264186443,-0.0458,-0.012950341
2005-03-10 00:00:00+00,SHORT,2430,0.36382622078024474,-0.0458,-0.0012670251
2005-03-10 00:00:00+00,SHORT,475,0.8980693036003441,-0.0458,-0.012012639
2005-03-10 00:00:00+00,SHORT,555,0.3506749590456517,-0.0458,-0.012593018
2005-03-10 00:00:00+00,SHORT,2665,0.26494977502041517,-0.0456,-0.0040949667
2005-03-10 00:00:00+00,SHORT,629,0.6522168064459993,-0.0432,-0.008293055
2005-03-10 00:00:00+00,SHORT,881,0.49541249821470695,-0.0458,-0.012710198
2005-03-10 00:00:00+00,SHORT,3046,0.5080034990103095,-0.0458,-0.0134383375
2005-03-10 00:00:00+00,SHORT,3359,0.6351463236331055,-0.0458,-0.015223445
2005-03-11 00:00:00+00,SHORT,4107,0.187732299591031,-0.0458,-0.015932804
2005-03-11 00:00:00+00,SHORT,2430,0.3095352062878694,-0.0458,-0.012699894
2005-03-11 00:00:00+00,SHORT,487,0.5718778406985143,-0.0458,-0.011162305
2005-03-11 00:00:00+00,SHORT,3244,0.689398996745523,-0.0458,-0.0074008363
2005-03-11 00:00:00+00,SHORT,1423,0.6666666666666667,-0.044,-0.01505916
2005-03-11 00:00:00+00,SHORT,3825,0.0,-0.0458,-0.014155823
2005-03-14 00:00:00+00,SHORT,2425,0.19852216590128835,-0.0458,-0.014549835
2005-03-14 00:00:00+00,SHORT,2430,0.3373814820889174,-0.0458,-0.011487292
2005-03-14 00:00:00+00,SHORT,487,0.3732740848138366,-0.0458,-0.016050465
2005-03-14 00:00:00+00,SHORT,631,0.8333333333333334,-0.0496,-0.015964594
2005-03-14 00:00:00+00,SHORT,641,0.1309389538158317,-0.0458,-0.0158806
2005-03-14 00:00:00+00,SHORT,799,1.0,-0.0458,-0.007739772
2005-03-14 00:00:00+00,SHORT,881,0.541200214744221,-0.0458,-0.0107582575
2005-03-14 00:00:00+00,SHORT,3179,0.1736519180507727,-0.0458,-0.012527454
2005-03-14 00:00:00+00,SHORT,3244,0.5706484650577092,-0.0458,-0.0057082963
2005-03-14 00:00:00+00,SHORT,3343,0.7822541647676121,-0.0487,-0.016076919
2005-03-14 00:00:00+00,SHORT,3760,1.0,-0.0458,-0.008327107
2005-03-14 00:00:00+00,SHORT,3825,0.7283732105541322,-0.0458,-0.013891186
2005-03-15 00:00:00+00,SHORT,2072,0.3850216660802293,-0.0458,-0.007908891
2005-03-15 00:00:00+00,SHORT,93,0.0,-0.0458,-0.011745396
2005-03-15 00:00:00+00,SHORT,2430,0.28687997304796575,-0.0458,-0.0074815787
2005-03-15 00:00:00+00,SHORT,853,0.3347216231677513,-0.0451,-0.01422083
2005-03-15 00:00:00+00,SHORT,3244,0.5301757312030042,-0.0458,-0.0037526384
2005-03-15 00:00:00+00,SHORT,3471,0.5933898329784884,-0.045,-0.0117047895
2005-03-15 00:00:00+00,SHORT,3760,0.501332942954797,-0.0458,-0.012998591
2005-03-15 00:00:00+00,SHORT,2004,0.770362833876611,-0.0458,-0.01405666
2005-03-15 00:00:00+00,SHORT,2042,1.0,-0.0458,-0.005923711
2005-03-16 00:00:00+00,SHORT,2072,0.25567627386274716,-0.0539,-0.015637234
2005-03-16 00:00:00+00,SHORT,2430,0.2577630359261774,-0.0539,-0.010971203
2005-03-16 00:00:00+00,SHORT,2747,1.0,-0.0541,0.0018544566
2005-03-16 00:00:00+00,SHORT,3244,0.5780268191115989,-0.0538,-0.008401427
2005-03-16 00:00:00+00,SHORT,2042,0.9411764705882353,-0.0533,-0.014532197
2005-03-17 00:00:00+00,SHORT,2430,0.2268285944353561,-0.0515,-0.011086075
2005-03-17 00:00:00+00,SHORT,2569,0.0,-0.0515,-0.012550673
2005-03-17 00:00:00+00,SHORT,643,0.4729324333948617,-0.0511,-4.406736E-4
2005-03-17 00:00:00+00,SHORT,2747,0.9285714285714286,-0.0517,-0.0016665481
2005-03-17 00:00:00+00,SHORT,1262,0.2619633267324718,-0.0513,-0.014007147
2005-03-18 00:00:00+00,SHORT,2430,0.19138595481952242,-0.0515,-0.009441562
2005-03-18 00:00:00+00,SHORT,2747,0.8571428571428572,-0.0517,-0.009138321
2005-03-18 00:00:00+00,SHORT,714,0.6869613040796966,-0.0498,-0.012765612
2005-03-18 00:00:00+00,SHORT,2896,0.3963773700705569,-0.0509,-0.010309942
2005-03-18 00:00:00+00,SHORT,995,0.5203678159572529,-0.0498,-0.012472207
2005-03-18 00:00:00+00,SHORT,3179,0.0750478047647046,-0.0513,-0.00813907
2005-03-18 00:00:00+00,SHORT,3244,0.517888914856769,-0.0514,-0.015440536
2005-03-18 00:00:00+00,SHORT,1298,0.40552540149185734,-0.0517,-0.012816927
2005-03-18 00:00:00+00,SHORT,3831,0.49019007047087815,-0.0516,-0.013005284
2005-03-18 00:00:00+00,SHORT,1949,0.0,-0.0514,-0.009733159
2005-03-21 00:00:00+00,SHORT,4107,0.0,-0.0518,-0.01176316
2005-03-21 00:00:00+00,SHORT,429,0.7220681771332482,-0.0496,-0.007888129
2005-03-21 00:00:00+00,SHORT,874,0.4162864923270481,-0.0514,-0.015775695
2005-03-21 00:00:00+00,SHORT,3293,0.3970525859066154,-0.0516,-0.0022236304
2005-03-21 00:00:00+00,SHORT,3905,0.5397076323069038,-0.0517,-0.013656721
2005-03-22 00:00:00+00,SHORT,3293,0.22226494094068944,-0.0517,-0.012973054
2005-03-22 00:00:00+00,SHORT,3613,0.0,-0.0506,-0.013316044
2005-03-24 00:00:00+00,SHORT,2923,0.7426934883973229,-0.048,-0.010957261
2005-03-24 00:00:00+00,SHORT,3610,0.5695715325220209,-0.0514,-0.015428416
2005-03-29 00:00:00+00,SHORT,4218,0.7305482191598276,-0.0515,-0.0045424863
2005-03-30 00:00:00+00,SHORT,4218,0.9047619047619048,-0.0514,-0.0023373838
2005-03-30 00:00:00+00,SHORT,3293,0.06517423979454019,-0.0516,-0.013299319
2005-03-31 00:00:00+00,SHORT,2430,0.06610452502445582,-0.0364,-0.010850081
2005-03-31 00:00:00+00,SHORT,443,0.5583644958462168,-0.0365,-8.349577E-4
2005-03-31 00:00:00+00,SHORT,559,0.0,-0.036,-0.012162837
2005-04-01 00:00:00+00,SHORT,730,0.4511181226669267,-0.0476,-0.004923913
2005-04-01 00:00:00+00,SHORT,3116,0.0,-0.0475,-0.01577965
2005-04-01 00:00:00+00,SHORT,3613,0.7390763237054241,-0.0469,0.002739053
2005-04-04 00:00:00+00,SHORT,897,1.0,-0.0491,-0.011820786
2005-04-04 00:00:00+00,SHORT,1173,0.6983908451872511,-0.0482,-0.005079767
2005-04-04 00:00:00+00,SHORT,1280,0.6986940717307935,-0.0476,0.0038237611
2005-04-05 00:00:00+00,SHORT,4107,0.3899437197105773,-0.049,-0.0145968925
2005-04-05 00:00:00+00,SHORT,220,0.41284420160409824,-0.0486,-0.015476288
2005-04-05 00:00:00+00,SHORT,2396,0.1464707123754119,-0.0485,-0.010071215
2005-04-05 00:00:00+00,SHORT,862,0.5779865207533339,-0.048,-0.015241341
2005-04-05 00:00:00+00,SHORT,1280,0.9333333333333333,-0.0476,-0.008458813
2005-04-06 00:00:00+00,SHORT,4107,0.2978150750529082,-0.049,-0.01587991
2005-04-06 00:00:00+00,SHORT,4123,0.32686694992656024,-0.0487,-0.014313757
2005-04-06 00:00:00+00,SHORT,2269,0.0,-0.0488,-0.0018128408
2005-04-06 00:00:00+00,SHORT,2396,0.16647576061283764,-0.0485,-0.0078288065
2005-04-06 00:00:00+00,SHORT,2896,0.5088646898349416,-0.0481,-0.011089428
2005-04-06 00:00:00+00,SHORT,897,0.8571428571428572,-0.0491,-0.005583469
2005-04-06 00:00:00+00,SHORT,2972,0.0,-0.0484,-0.011862476
2005-04-06 00:00:00+00,SHORT,1280,0.486334925240271,-0.0476,-0.015746541
2005-04-06 00:00:00+00,SHORT,1770,0.5591253411490623,-0.0489,-0.0069386996
2005-04-06 00:00:00+00,SHORT,3915,0.0,-0.0474,-0.010055923
2005-04-07 00:00:00+00,SHORT,4107,0.2703965970635967,-0.049,-0.013753643
2005-04-07 00:00:00+00,SHORT,2095,0.03139758072845619,-0.0485,-0.0018252461
2005-04-07 00:00:00+00,SHORT,2230,0.22565222571863155,-0.0487,-0.012941908
2005-04-07 00:00:00+00,SHORT,2269,0.0,-0.0488,-0.010771034
2005-04-07 00:00:00+00,SHORT,2396,0.1433696552725832,-0.0484,-0.01229506
2005-04-07 00:00:00+00,SHORT,862,0.35168903220541436,-0.0479,-0.014058236
2005-04-07 00:00:00+00,SHORT,897,0.7857142857142857,-0.0491,-0.013907824
2005-04-07 00:00:00+00,SHORT,2972,0.0,-0.0484,-0.0150495395
