time,side,ticker_id,mv_dn_composite_labels,dist_upper_bb_20_2.0_df055,skew_weighted_60_df037
2006-01-06 00:00:00+00,SHORT,588,0.0,0.01851684,0.16218053
2006-01-11 00:00:00+00,SHORT,394,0.0,0.03823335,0.25731167
2006-01-11 00:00:00+00,SHORT,3127,0.16154701543700692,0.031850416,0.29051217
2006-01-11 00:00:00+00,SHORT,1090,1.0,0.024925025,0.24091111
2006-01-11 00:00:00+00,SHORT,3748,0.0,0.022091217,0.32932377
2006-01-27 00:00:00+00,SHORT,602,0.8189514667770158,0.01839933,0.32132128
2006-01-30 00:00:00+00,SHORT,2613,0.4358422361377652,0.05330207,0.25058433
2006-01-31 00:00:00+00,SHORT,773,1.0,0.030059287,0.11699799
2006-01-31 00:00:00+00,SHORT,1176,0.04869327715668867,0.06936843,0.2895126
2006-02-01 00:00:00+00,SHORT,2504,0.15125062797025113,0.053381134,0.25480095
2006-02-01 00:00:00+00,SHORT,1869,0.7375582099907911,0.055921763,0.18215093
2006-02-03 00:00:00+00,SHORT,2504,0.0,0.023900077,0.14392729
2006-02-06 00:00:00+00,SHORT,3818,0.27240437537416023,0.019248031,0.23125567
2006-02-14 00:00:00+00,SHORT,394,0.3470640881936,0.020384774,0.24026938
2006-02-16 00:00:00+00,SHORT,2716,0.0,0.029900342,0.17959674
2006-02-17 00:00:00+00,SHORT,1195,0.0,0.020107968,0.19623743
2006-02-17 00:00:00+00,SHORT,3744,1.0,0.028577222,0.22523592
2006-02-17 00:00:00+00,SHORT,3882,0.5348669445245489,0.04629747,0.1482853
2006-03-03 00:00:00+00,SHORT,4137,0.0,0.023600848,0.3048429
2006-03-16 00:00:00+00,SHORT,3539,0.34502807585537854,0.017968867,0.2083287
2006-03-17 00:00:00+00,SHORT,557,0.8,0.02350695,0.26524377
2006-03-17 00:00:00+00,SHORT,934,0.24111746803955172,0.031719666,0.27058995
2006-03-20 00:00:00+00,SHORT,85,0.3706800075057167,0.038426768,0.2090258
2006-03-22 00:00:00+00,SHORT,3127,0.22065970567597123,0.028511077,0.25762752
2006-03-23 00:00:00+00,SHORT,3748,0.0,0.021298436,0.28376302
2006-03-27 00:00:00+00,SHORT,1360,0.0,0.0655169,0.21900067
2006-04-04 00:00:00+00,SHORT,3610,0.6153374812887393,0.026697058,0.2250359
2006-04-06 00:00:00+00,SHORT,11,0.0,0.024776245,-0.0727739
2006-04-19 00:00:00+00,SHORT,2085,1.0,0.019207152,-0.005807734
2006-04-20 00:00:00+00,SHORT,248,1.0,0.047779232,0.2740714
2006-04-25 00:00:00+00,SHORT,3535,0.38328196761054756,0.02090775,0.30077252
2006-04-26 00:00:00+00,SHORT,3861,0.5751958285809159,0.05128161,-0.02506158
2006-04-27 00:00:00+00,SHORT,3861,0.39709857974556106,0.0436668,-0.0034382474
2006-05-01 00:00:00+00,SHORT,1108,0.7615569452898553,0.024505103,0.20968203
2006-05-03 00:00:00+00,SHORT,2032,0.7108027600858678,0.04621709,0.24349071
2006-05-05 00:00:00+00,SHORT,3109,1.0,0.017831013,0.3083232
2006-05-05 00:00:00+00,SHORT,1719,1.0,0.02691899,0.04493769
2006-05-09 00:00:00+00,SHORT,1462,0.7810497531165805,0.019445976,0.27038595
2006-05-10 00:00:00+00,SHORT,844,0.3862992474792768,0.021546448,0.32562053
2006-06-30 00:00:00+00,SHORT,3124,0.6407403335764376,0.022264237,0.0021452778
2006-07-03 00:00:00+00,SHORT,429,0.045333774096473295,0.024659758,-0.1531981
2006-07-03 00:00:00+00,SHORT,433,0.1288586595881143,0.021566868,-0.07877544
2006-07-03 00:00:00+00,SHORT,602,0.48113520077989974,0.025094612,-0.053747043
2006-07-03 00:00:00+00,SHORT,1195,0.0,0.024712972,-0.009112764
2006-07-03 00:00:00+00,SHORT,3255,0.5547934906781821,0.02795197,0.15350252
2006-07-03 00:00:00+00,SHORT,3841,0.5857311231947362,0.026343383,-0.0018159882
2006-07-03 00:00:00+00,SHORT,1807,1.0,0.034005538,0.05384341
2006-07-03 00:00:00+00,SHORT,2041,0.27550488589604255,0.020735899,-0.005609759
2006-07-07 00:00:00+00,SHORT,4194,1.0,0.027461208,0.30341277
2006-07-07 00:00:00+00,SHORT,3310,0.5758018329315873,0.026803793,0.08776874
2006-07-10 00:00:00+00,SHORT,1453,0.5021790301061574,0.05153572,0.21862328
2006-07-11 00:00:00+00,SHORT,1453,0.9166666666666666,0.017966438,0.20821488
2006-07-20 00:00:00+00,SHORT,1939,0.0,0.04340063,0.15370534
2006-07-31 00:00:00+00,SHORT,2018,0.4223868431707915,0.02257428,0.15475613
2006-08-04 00:00:00+00,SHORT,3130,0.339455424285892,0.01921961,-0.017067414
2006-08-16 00:00:00+00,SHORT,3915,0.0,0.020332871,-0.09478588
2006-08-17 00:00:00+00,SHORT,1,0.20651799454833775,0.022361884,-0.04137466
2006-09-05 00:00:00+00,SHORT,1404,1.0,0.019218573,0.18777083
2006-09-05 00:00:00+00,SHORT,3631,0.0,0.021844206,-0.04986217
2006-09-18 00:00:00+00,SHORT,1904,0.0,0.05320366,0.29447234
2006-09-20 00:00:00+00,SHORT,1064,0.6900325020529633,0.024291603,0.008906116
2006-10-13 00:00:00+00,SHORT,192,0.2702066296666908,0.02799229,0.23634522
2006-10-16 00:00:00+00,SHORT,535,1.0,0.029234068,-0.008927241
2006-10-27 00:00:00+00,SHORT,1072,0.0,0.030504653,0.24706069
2006-10-27 00:00:00+00,SHORT,1949,0.0,0.019675802,-0.007252765
2006-10-31 00:00:00+00,SHORT,167,0.0,0.06498231,0.31767005
2006-10-31 00:00:00+00,SHORT,694,0.0,0.02005255,0.19894254
2006-11-01 00:00:00+00,SHORT,167,0.0,0.022337507,0.31899065
2006-11-15 00:00:00+00,SHORT,3837,0.0,0.03706838,0.28422672
2006-11-16 00:00:00+00,SHORT,4171,0.13951354530982407,0.019904008,0.24414219
2006-11-22 00:00:00+00,SHORT,1069,0.5355472866515736,0.031916082,0.31494564
2006-11-22 00:00:00+00,SHORT,3286,0.0,0.019057307,0.1353143
2006-11-27 00:00:00+00,SHORT,323,0.5622022408789473,0.018716209,0.16495495
2006-11-28 00:00:00+00,SHORT,1807,1.0,0.02000858,0.1670326
2006-12-04 00:00:00+00,SHORT,2345,0.21316198855737942,0.019185534,0.19012243
2006-12-13 00:00:00+00,SHORT,3352,1.0,0.07342869,0.263268
2007-01-08 00:00:00+00,SHORT,3335,1.0,0.021441305,0.22467943
2007-01-17 00:00:00+00,SHORT,4112,1.0,0.02410649,0.23495749
2007-01-17 00:00:00+00,SHORT,309,0.7916732538440839,0.025730472,0.25163457
2007-01-24 00:00:00+00,SHORT,3897,0.7775848641161915,0.02549335,0.26862207
2007-02-01 00:00:00+00,SHORT,1817,0.0,0.03966133,0.24040692
2007-02-02 00:00:00+00,SHORT,69,0.4074851277667732,0.023564467,0.04941284
2007-02-05 00:00:00+00,SHORT,3994,1.0,0.020175664,0.18643951
2007-02-06 00:00:00+00,SHORT,2557,0.6090324230675815,0.059455667,0.26492983
2007-02-07 00:00:00+00,SHORT,2557,0.5134479432385896,0.020311464,0.24594162
2007-02-09 00:00:00+00,SHORT,2613,1.0,0.024849344,0.0013152198
2007-02-14 00:00:00+00,SHORT,3837,0.0,0.04172815,0.12576056
2007-02-16 00:00:00+00,SHORT,844,0.4075742964469348,0.020734968,0.120259844
2007-02-21 00:00:00+00,SHORT,394,0.4128999744871567,0.02155557,-0.025908083
2007-02-26 00:00:00+00,SHORT,2125,0.2803836714670662,0.029719053,0.19311967
2007-02-26 00:00:00+00,SHORT,3067,0.0,0.019614307,0.28903416
2007-03-20 00:00:00+00,SHORT,2297,0.0,0.018830799,0.19989166
2007-03-28 00:00:00+00,SHORT,1396,0.6152116111740195,0.03154263,0.16466448
2007-04-24 00:00:00+00,SHORT,3049,0.0,0.022490373,0.17163627
2007-04-25 00:00:00+00,SHORT,2870,0.32457232355698673,0.034955394,0.18597218
2007-05-04 00:00:00+00,SHORT,2050,0.3719190360956067,0.019736463,0.039415
2007-05-04 00:00:00+00,SHORT,934,0.0,0.021657601,0.2374325
2007-05-04 00:00:00+00,SHORT,3794,0.34764445160569357,0.025911255,0.22266205
2007-05-04 00:00:00+00,SHORT,3905,0.5049282665504579,0.026581466,0.30600366
2007-05-07 00:00:00+00,SHORT,394,0.0,0.02172469,0.23142755
2007-05-21 00:00:00+00,SHORT,938,0.6449395925897953,0.030635916,0.02106176
2007-05-22 00:00:00+00,SHORT,643,0.3100013311786065,0.0237932,0.04096468
2007-05-30 00:00:00+00,SHORT,370,0.5480324650100282,0.033406086,0.076859266
2007-05-31 00:00:00+00,SHORT,3241,0.20900776475269056,0.029788384,0.22355773
2007-06-01 00:00:00+00,SHORT,3241,0.23876609038165503,0.01935,0.23709752
2007-06-01 00:00:00+00,SHORT,3744,0.0,0.026200773,0.3240236
2007-06-06 00:00:00+00,SHORT,1114,0.6164198923817146,0.027482659,0.32522032
2007-06-19 00:00:00+00,SHORT,1064,0.5963863167003627,0.028401874,0.21298328
2007-07-05 00:00:00+00,SHORT,1851,1.0,0.038345985,-0.022396877
2007-07-06 00:00:00+00,SHORT,3677,0.7310252937677548,0.030747017,0.28556168
2007-07-16 00:00:00+00,SHORT,2370,1.0,0.018675469,-0.049001403
2007-07-17 00:00:00+00,SHORT,2999,1.0,0.022321519,0.16689923
2007-07-18 00:00:00+00,SHORT,862,1.0,0.025360856,0.22241409
2007-07-19 00:00:00+00,SHORT,3855,1.0,0.024186691,0.30610994
2007-07-23 00:00:00+00,SHORT,3233,0.37812496361244213,0.0232679,0.33203518
2007-07-23 00:00:00+00,SHORT,1740,1.0,0.02267098,0.26198962
2007-07-25 00:00:00+00,SHORT,101,0.4106505982394275,0.034292415,0.18355887
2007-07-25 00:00:00+00,SHORT,3148,0.6052924045274617,0.032605063,0.16079618
2007-07-26 00:00:00+00,SHORT,220,1.0,0.023785042,0.27850857
2007-08-02 00:00:00+00,SHORT,487,0.3056436021183605,0.019439874,0.2912179
2007-08-06 00:00:00+00,SHORT,2665,0.0,0.025334522,-0.0098549705
2007-08-08 00:00:00+00,SHORT,2072,0.0,0.026700368,0.31664255
2007-08-08 00:00:00+00,SHORT,4171,0.0,0.029487997,0.1966511
2007-08-08 00:00:00+00,SHORT,594,1.0,0.018713906,0.18153884
2007-08-08 00:00:00+00,SHORT,4034,0.0,0.02085711,0.26640302
2007-08-09 00:00:00+00,SHORT,133,0.659592942371495,0.01877759,0.16351022
2007-08-09 00:00:00+00,SHORT,2330,0.0,0.021226995,0.3383248
2007-08-09 00:00:00+00,SHORT,2497,0.0,0.017970392,0.21782003
2007-08-09 00:00:00+00,SHORT,557,0.0,0.03806645,0.26212472
2007-08-09 00:00:00+00,SHORT,3273,1.0,0.05162047,0.3311149
2007-09-18 00:00:00+00,SHORT,2142,0.7125547632055992,0.019902162,-0.016369803
2007-09-19 00:00:00+00,SHORT,2095,0.7862206797478846,0.018374491,0.0368722
2007-09-19 00:00:00+00,SHORT,2381,0.7923708527806668,0.01799765,0.04757803
2007-09-19 00:00:00+00,SHORT,881,0.550268442961456,0.018849492,-0.08740324
2007-09-27 00:00:00+00,SHORT,1960,0.0,0.032757513,0.13824402
2007-10-04 00:00:00+00,SHORT,2670,0.6166764499061699,0.019067144,-0.024120841
2007-10-08 00:00:00+00,SHORT,2297,0.0,0.029643321,0.12164878
2007-10-10 00:00:00+00,SHORT,3456,1.0,0.019472798,0.16692986
2007-10-10 00:00:00+00,SHORT,3897,0.9230769230769231,0.030342579,0.1452907
2007-10-11 00:00:00+00,SHORT,4194,0.7408395741976602,0.0198654,-0.008032667
2007-10-11 00:00:00+00,SHORT,900,0.48590513077700537,0.025467737,0.13011669
2007-10-12 00:00:00+00,SHORT,1377,1.0,0.026678953,0.06271246
2007-10-23 00:00:00+00,SHORT,220,1.0,0.027816365,0.20051666
2007-10-25 00:00:00+00,SHORT,487,0.0,0.029918194,0.26437217
2007-10-26 00:00:00+00,SHORT,4016,0.6757615161236322,0.02982346,0.25123402
2007-10-29 00:00:00+00,SHORT,424,1.0,0.019156063,0.17885216
2007-10-29 00:00:00+00,SHORT,2550,0.5331963294783385,0.020354858,0.22461846
2007-10-29 00:00:00+00,SHORT,1072,0.7333333333333334,0.0674302,0.2556207
2007-11-05 00:00:00+00,SHORT,3343,1.0,0.01898742,0.15730023
2007-11-06 00:00:00+00,SHORT,2297,1.0,0.04610458,0.16539246
2007-11-07 00:00:00+00,SHORT,1463,0.0,0.019529201,0.3055008
2007-11-15 00:00:00+00,SHORT,2142,0.0,0.03541594,0.002271504
2007-12-07 00:00:00+00,SHORT,2497,1.0,0.018652564,0.027363831
2007-12-10 00:00:00+00,SHORT,2557,1.0,0.062114667,0.03466689
2007-12-10 00:00:00+00,SHORT,540,1.0,0.018534966,0.32525378
2007-12-12 00:00:00+00,SHORT,4172,0.3819731332885888,0.024949534,0.11788195
2007-12-17 00:00:00+00,SHORT,557,0.0,0.03888525,0.3227419
2007-12-21 00:00:00+00,SHORT,2640,1.0,0.04858777,0.2336312
2007-12-21 00:00:00+00,SHORT,3763,1.0,0.028847884,-0.09364268
2007-12-27 00:00:00+00,SHORT,2421,0.0,0.017831225,0.26957014
2008-01-02 00:00:00+00,SHORT,4137,1.0,0.020210328,0.16809767
2008-01-10 00:00:00+00,SHORT,1939,1.0,0.06877916,0.13679022
2008-01-11 00:00:00+00,SHORT,1939,0.9411764705882353,0.038002826,0.13965715
2008-01-14 00:00:00+00,SHORT,2508,1.0,0.04086356,0.32338288
2008-01-31 00:00:00+00,SHORT,3513,0.716868887270339,0.017837241,0.070163205
2008-02-01 00:00:00+00,SHORT,2230,1.0,0.031814408,0.037604667
2008-02-01 00:00:00+00,SHORT,2437,0.8943729261384611,0.020278752,-0.12813036
2008-02-01 00:00:00+00,SHORT,2452,1.0,0.02241574,0.03235237
2008-02-01 00:00:00+00,SHORT,881,1.0,0.024757432,-0.0021332114
2008-02-01 00:00:00+00,SHORT,1236,0.3334993647336995,0.019163085,0.086894386
2008-02-14 00:00:00+00,SHORT,1523,0.09274212082682959,0.03367235,0.060869224
2008-02-19 00:00:00+00,SHORT,842,0.20795615106610268,0.026999643,0.06665289
2008-02-21 00:00:00+00,SHORT,3433,0.3175632323554836,0.024328044,0.3361109
2008-02-26 00:00:00+00,SHORT,2670,1.0,0.02281516,-0.021381093
2008-02-27 00:00:00+00,SHORT,4153,1.0,0.026634676,0.18112779
2008-02-27 00:00:00+00,SHORT,433,1.0,0.019661753,0.039738696
2008-02-27 00:00:00+00,SHORT,1114,0.0,0.026689092,0.035551563
2008-02-28 00:00:00+00,SHORT,19,1.0,0.017848073,0.13126695
2008-02-29 00:00:00+00,SHORT,517,0.2002842541617138,0.030716104,-0.15576442
2008-03-24 00:00:00+00,SHORT,2064,0.0,0.03225255,0.11645128
2008-03-24 00:00:00+00,SHORT,2640,1.0,0.019228363,0.21735072
2008-03-24 00:00:00+00,SHORT,787,1.0,0.03112178,0.21083222
2008-03-24 00:00:00+00,SHORT,1144,0.29886373809823535,0.03056488,0.09005579
2008-03-24 00:00:00+00,SHORT,3824,0.2832048179659102,0.031114813,0.10848665
2008-03-24 00:00:00+00,SHORT,3897,1.0,0.03744649,0.037655015
2008-03-25 00:00:00+00,SHORT,540,0.36647746112519847,0.024599606,0.03483938
2008-04-01 00:00:00+00,SHORT,1690,0.0,0.024779582,-0.01571774
2008-04-08 00:00:00+00,SHORT,4118,0.0,0.017938776,0.039118603
2008-04-08 00:00:00+00,SHORT,2747,0.696239813149631,0.020380136,0.13151708
2008-04-16 00:00:00+00,SHORT,88,1.0,0.025352497,0.2345083
2008-04-18 00:00:00+00,SHORT,3825,0.4401418123288305,0.02899546,0.29027244
2008-04-21 00:00:00+00,SHORT,3466,0.5526377938607254,0.045456897,0.23927245
2008-04-21 00:00:00+00,SHORT,3825,0.7594634744719413,0.02468313,0.3080897
2008-04-22 00:00:00+00,SHORT,1770,0.0,0.024596216,0.20795634
2008-05-02 00:00:00+00,SHORT,588,0.0,0.021077933,0.19211727
2008-05-02 00:00:00+00,SHORT,1108,0.41496512316258005,0.04266737,0.007457865
2008-05-05 00:00:00+00,SHORT,3677,1.0,0.0225378,0.26965395
2008-05-14 00:00:00+00,SHORT,857,0.6647455622315682,0.021621335,0.10889479
2008-05-16 00:00:00+00,SHORT,3013,0.576900185788876,0.022056038,0.081130244
2008-05-16 00:00:00+00,SHORT,1700,0.0,0.02287883,-0.10542912
2008-05-19 00:00:00+00,SHORT,1022,1.0,0.027480328,0.14436236
2008-05-28 00:00:00+00,SHORT,2541,1.0,0.039351787,0.15965861
2008-05-29 00:00:00+00,SHORT,3244,0.9256857969865703,0.032962468,0.1169471
2008-06-05 00:00:00+00,SHORT,3310,1.0,0.05162418,0.07729029
2008-06-23 00:00:00+00,SHORT,4164,0.0,0.03222512,0.21554078
2008-07-10 00:00:00+00,SHORT,1473,1.0,0.025058327,0.20466615
2008-07-17 00:00:00+00,SHORT,1043,0.0,0.046574328,0.051441975
2008-07-17 00:00:00+00,SHORT,3631,0.5199211310082249,0.01966813,0.25396115
2008-07-18 00:00:00+00,SHORT,2801,0.7625991642089757,0.050930824,0.19617882
2008-07-21 00:00:00+00,SHORT,1303,1.0,0.021121774,0.14483641
2008-07-22 00:00:00+00,SHORT,4049,0.0,0.029625868,-0.049217947
2008-07-23 00:00:00+00,SHORT,2381,0.0,0.06459746,-0.08544578
2008-07-23 00:00:00+00,SHORT,918,0.40185309735752367,0.04165344,-0.01667851
2008-07-23 00:00:00+00,SHORT,1762,0.0,0.069218926,-0.098856956
2008-07-23 00:00:00+00,SHORT,1897,1.0,0.058451694,-0.08374144
2008-07-24 00:00:00+00,SHORT,2028,1.0,0.021549014,0.119931966
2008-07-30 00:00:00+00,SHORT,710,0.5957291469388196,0.021958286,0.006190709
2008-07-31 00:00:00+00,SHORT,3744,1.0,0.041205417,-0.0037391162
2008-08-08 00:00:00+00,SHORT,234,1.0,0.021988668,0.07888158
2008-08-11 00:00:00+00,SHORT,401,1.0,0.024574326,-0.04105551
2008-08-11 00:00:00+00,SHORT,960,0.0,0.02097191,0.15513547
2008-08-11 00:00:00+00,SHORT,3127,0.0,0.021458482,-0.08785216
2008-08-11 00:00:00+00,SHORT,1167,0.0,0.021804903,0.0105063645
2008-08-11 00:00:00+00,SHORT,3436,0.32941973109058575,0.052803304,-0.050871734
2008-08-11 00:00:00+00,SHORT,1719,1.0,0.019061973,-0.108728476
2008-08-15 00:00:00+00,SHORT,3677,1.0,0.029422415,-0.01833948
2008-08-15 00:00:00+00,SHORT,3773,0.0,0.035384074,0.054151587
2008-08-18 00:00:00+00,SHORT,3187,1.0,0.06986637,0.08443535
2008-08-21 00:00:00+00,SHORT,3613,1.0,0.021411011,-0.080610946
2008-08-25 00:00:00+00,SHORT,1360,1.0,0.052026518,-0.09073302
2008-08-26 00:00:00+00,SHORT,1360,0.8333333333333334,0.020211088,-0.097250625
2008-08-28 00:00:00+00,SHORT,3179,1.0,0.018694788,-0.051423628
2008-08-29 00:00:00+00,SHORT,4086,1.0,0.028107798,-0.0305685
2008-09-08 00:00:00+00,SHORT,3098,0.0,0.039033003,0.14848977
2008-09-08 00:00:00+00,SHORT,3216,1.0,0.04149568,0.020394083
2008-09-08 00:00:00+00,SHORT,1668,1.0,0.018424567,-0.06809835
2008-09-08 00:00:00+00,SHORT,1745,0.0,0.030353405,0.13735016
2008-09-08 00:00:00+00,SHORT,1761,1.0,0.02009887,0.113671035
2008-09-18 00:00:00+00,SHORT,3216,0.4666666666666667,0.054020707,0.121148914
2008-09-18 00:00:00+00,SHORT,1851,0.19999999999999996,0.050169602,0.12262421
2008-09-19 00:00:00+00,SHORT,4097,1.0,0.05207044,0.2237684
2008-09-19 00:00:00+00,SHORT,39,1.0,0.048048973,0.21297899
2008-09-19 00:00:00+00,SHORT,2088,1.0,0.05120992,0.12373552
2008-09-19 00:00:00+00,SHORT,2323,1.0,0.02202034,-0.048680402
2008-09-19 00:00:00+00,SHORT,413,0.0,0.027837917,0.15116948
2008-09-19 00:00:00+00,SHORT,2553,0.0,0.05616829,0.15871416
2008-09-19 00:00:00+00,SHORT,843,0.0,0.068657406,0.005904974
2008-09-19 00:00:00+00,SHORT,2999,1.0,0.023438508,0.1317546
2008-09-19 00:00:00+00,SHORT,3046,1.0,0.0214819,0.20557185
2008-09-19 00:00:00+00,SHORT,3100,1.0,0.023000939,0.13084315
2008-09-19 00:00:00+00,SHORT,1371,1.0,0.02349474,0.09858838
2008-09-19 00:00:00+00,SHORT,3704,1.0,0.040025156,0.21583715
2008-09-19 00:00:00+00,SHORT,3708,0.1616852459547166,0.034088437,0.15101482
2008-09-19 00:00:00+00,SHORT,3923,1.0,0.030848974,0.14297588
2008-09-19 00:00:00+00,SHORT,1922,1.0,0.025028624,0.11261534
2008-09-19 00:00:00+00,SHORT,4049,1.0,0.04055634,0.13438234
2008-09-22 00:00:00+00,SHORT,843,0.0,0.021351906,0.017242434
2008-09-26 00:00:00+00,SHORT,2659,1.0,0.025904112,0.15615173
2008-09-26 00:00:00+00,SHORT,3872,1.0,0.041970823,0.15342814
2008-09-26 00:00:00+00,SHORT,4034,1.0,0.040290054,0.023450106
2008-10-31 00:00:00+00,SHORT,406,1.0,0.023246018,-0.01591204
2008-10-31 00:00:00+00,SHORT,1171,1.0,0.035660032,-0.0010504054
2008-11-04 00:00:00+00,SHORT,2747,1.0,0.028853502,-0.018939774
2008-11-04 00:00:00+00,SHORT,712,1.0,0.02056873,-0.1429785
2008-11-04 00:00:00+00,SHORT,3357,1.0,0.028659644,-0.029485773
2008-11-04 00:00:00+00,SHORT,3556,0.18008426813209533,0.039076015,0.01386005
2008-11-04 00:00:00+00,SHORT,1523,1.0,0.053099778,-0.047682174
2008-11-04 00:00:00+00,SHORT,4086,1.0,0.031710338,-0.047589775
2008-11-24 00:00:00+00,SHORT,1673,0.0,0.022655336,0.0012458335
2008-11-26 00:00:00+00,SHORT,1888,0.0,0.026986303,-0.012495807
2008-11-28 00:00:00+00,SHORT,73,1.0,0.028963938,-0.014305325
2008-11-28 00:00:00+00,SHORT,522,1.0,0.031677645,-0.07230634
2008-11-28 00:00:00+00,SHORT,629,1.0,0.046408813,0.03461468
2008-11-28 00:00:00+00,SHORT,3684,1.0,0.020002332,0.030422334
2008-11-28 00:00:00+00,SHORT,1888,1.0,0.025466776,0.012894293
2008-12-08 00:00:00+00,SHORT,2473,1.0,0.063521646,0.0224707
2008-12-08 00:00:00+00,SHORT,540,1.0,0.028101668,-0.066666625
2008-12-08 00:00:00+00,SHORT,3021,1.0,0.023983285,-0.05096766
2008-12-08 00:00:00+00,SHORT,1099,1.0,0.031725697,-0.073409535
2008-12-09 00:00:00+00,SHORT,1176,1.0,0.018407468,-0.06108881
2008-12-16 00:00:00+00,SHORT,2272,0.36400991119071013,0.04456055,0.1445001
2008-12-16 00:00:00+00,SHORT,2835,0.0,0.020652445,-0.10614982
2008-12-16 00:00:00+00,SHORT,2932,0.0,0.02555454,-0.06412333
