time,side,ticker_id,mv_up_composite_labels,sessions_since_bearish_13_100_df059,skew_weighted_20_df037
2005-04-18 00:00:00+00,LONG,3607,0.975609756097561,52.0,-0.49887607
2005-04-18 00:00:00+00,LONG,3791,1.0,27.0,-0.5796482
2005-04-19 00:00:00+00,LONG,1,0.96,19.0,-0.47146818
2005-04-19 00:00:00+00,LONG,4112,0.9791666666666666,41.0,-0.5108235
2005-04-19 00:00:00+00,LONG,1092,0.5264031712034484,59.0,-0.50327027
2005-04-20 00:00:00+00,LONG,1,0.94,20.0,-0.506848
2005-04-20 00:00:00+00,LONG,4112,0.9583333333333334,42.0,-0.52585244
2005-04-20 00:00:00+00,LONG,3355,0.3375811641386448,50.0,-0.49129078
2005-04-22 00:00:00+00,LONG,3355,0.28995228505081566,52.0,-0.47218007
2005-04-25 00:00:00+00,LONG,4070,0.8679245283018868,19.0,-0.4930827
2005-04-26 00:00:00+00,LONG,975,0.4526146094440083,37.0,-0.5444102
2005-04-27 00:00:00+00,LONG,1191,1.0,65.0,-0.4670606
2005-04-27 00:00:00+00,LONG,3443,1.0,41.0,-0.5137618
2005-04-28 00:00:00+00,LONG,4163,0.8862829657709914,28.0,-0.5554835
2005-05-05 00:00:00+00,LONG,2133,0.9047619047619048,29.0,-0.47509837
2005-05-10 00:00:00+00,LONG,2070,0.0,29.0,-0.4916375
2005-05-11 00:00:00+00,LONG,2070,0.0,30.0,-0.4693056
2005-05-16 00:00:00+00,LONG,1236,0.0,19.0,-0.6512006
2005-05-16 00:00:00+00,LONG,1360,1.0,28.0,-0.57556695
2005-05-17 00:00:00+00,LONG,2619,0.975609756097561,37.0,-0.49412298
2005-05-17 00:00:00+00,LONG,1236,0.0,20.0,-0.54669327
2005-05-17 00:00:00+00,LONG,1360,0.9642857142857143,29.0,-0.5517214
2005-05-17 00:00:00+00,LONG,4050,1.0,20.0,-0.5698463
2005-05-19 00:00:00+00,LONG,2440,0.46908218175525807,23.0,-0.5370376
2005-05-20 00:00:00+00,LONG,2440,0.4466490838515086,24.0,-0.5230097
2005-05-23 00:00:00+00,LONG,2440,0.370713417852965,25.0,-0.60657126
2005-05-24 00:00:00+00,LONG,64,0.0,21.0,-0.5888285
2005-05-24 00:00:00+00,LONG,2440,0.3800945513051688,26.0,-0.64581144
2005-05-25 00:00:00+00,LONG,64,0.0,22.0,-0.55901086
2005-05-25 00:00:00+00,LONG,2440,0.42062844760940743,27.0,-0.6446394
2005-05-26 00:00:00+00,LONG,64,0.0,23.0,-0.5374329
2005-05-26 00:00:00+00,LONG,2440,0.32682908625280505,28.0,-0.5970873
2005-05-27 00:00:00+00,LONG,64,0.0,24.0,-0.56988144
2005-05-27 00:00:00+00,LONG,2440,0.26070689080229376,29.0,-0.6203829
2005-05-31 00:00:00+00,LONG,64,0.0,25.0,-0.54589957
2005-05-31 00:00:00+00,LONG,2440,0.21173433696418617,30.0,-0.53656495
2005-06-01 00:00:00+00,LONG,64,0.0,26.0,-0.54736745
2005-06-01 00:00:00+00,LONG,2440,0.21499706928178564,31.0,-0.5169312
2005-06-02 00:00:00+00,LONG,64,0.0,27.0,-0.559678
2005-06-02 00:00:00+00,LONG,2440,0.09061798749721568,32.0,-0.57318634
2005-06-02 00:00:00+00,LONG,1869,0.0,64.0,-0.48190963
2005-06-03 00:00:00+00,LONG,64,0.0,28.0,-0.5633749
2005-06-03 00:00:00+00,LONG,2440,0.05710577786578725,33.0,-0.51595247
2005-06-03 00:00:00+00,LONG,457,0.2900025597388019,53.0,-0.5678618
2005-06-03 00:00:00+00,LONG,1869,0.9107142857142857,65.0,-0.4922045
2005-06-06 00:00:00+00,LONG,64,0.0,29.0,-0.5974115
2005-06-06 00:00:00+00,LONG,2440,0.04797823106973814,34.0,-0.5414494
2005-06-06 00:00:00+00,LONG,457,0.21271652532649307,54.0,-0.49533767
2005-06-06 00:00:00+00,LONG,1667,0.05230155695472114,19.0,-0.69015867
2005-06-07 00:00:00+00,LONG,64,0.0,30.0,-0.6420805
2005-06-07 00:00:00+00,LONG,2440,0.09463274404166581,35.0,-0.5373878
2005-06-08 00:00:00+00,LONG,64,0.0,31.0,-0.63102096
2005-06-08 00:00:00+00,LONG,2440,0.09002688882535062,36.0,-0.4788279
2005-06-09 00:00:00+00,LONG,2064,0.0,41.0,-0.66773224
2005-06-09 00:00:00+00,LONG,64,0.0,32.0,-0.63101685
2005-06-10 00:00:00+00,LONG,2064,0.0,42.0,-0.6467469
2005-06-10 00:00:00+00,LONG,64,0.0,33.0,-0.65252715
2005-06-13 00:00:00+00,LONG,2064,0.0,43.0,-0.64330417
2005-06-13 00:00:00+00,LONG,64,0.0,34.0,-0.62558174
2005-06-13 00:00:00+00,LONG,3612,0.0,19.0,-0.6043275
2005-06-14 00:00:00+00,LONG,64,0.0,35.0,-0.6763192
2005-06-15 00:00:00+00,LONG,64,0.0,36.0,-0.67367667
2005-06-24 00:00:00+00,LONG,64,0.0,43.0,-0.5405029
2005-06-27 00:00:00+00,LONG,64,0.0,44.0,-0.58089703
2005-06-30 00:00:00+00,LONG,465,0.7561711464992317,19.0,-0.49903122
2005-06-30 00:00:00+00,LONG,2731,1.0,52.0,-0.47883895
2005-06-30 00:00:00+00,LONG,2801,0.4545454545454546,64.0,-0.4955841
2005-07-06 00:00:00+00,LONG,465,0.7600211405076568,22.0,-0.5516729
2005-07-07 00:00:00+00,LONG,465,0.713797692914627,23.0,-0.50010204
2005-07-07 00:00:00+00,LONG,1099,0.0,55.0,-0.66856056
2005-07-08 00:00:00+00,LONG,465,0.6488816676519419,24.0,-0.46634987
2005-07-08 00:00:00+00,LONG,1099,0.0,56.0,-0.5132141
2005-07-12 00:00:00+00,LONG,465,0.7380952380952381,26.0,-0.534548
2005-07-13 00:00:00+00,LONG,465,0.7142857142857143,27.0,-0.5618221
2005-07-20 00:00:00+00,LONG,842,0.0,59.0,-0.50302625
2005-07-21 00:00:00+00,LONG,842,0.0,60.0,-0.4777554
2005-08-02 00:00:00+00,LONG,4074,0.40427218606982884,19.0,-0.5699367
2005-08-03 00:00:00+00,LONG,4074,0.34298620155693327,20.0,-0.5092562
2005-08-09 00:00:00+00,LONG,4074,0.3638497368447028,24.0,-0.5711716
2005-08-10 00:00:00+00,LONG,4074,0.40284519558074816,25.0,-0.47512394
2005-08-16 00:00:00+00,LONG,1423,1.0,40.0,-0.66749907
2005-08-17 00:00:00+00,LONG,1423,0.9714285714285714,41.0,-0.48548725
2005-09-01 00:00:00+00,LONG,2327,1.0,55.0,-0.5014354
2005-09-02 00:00:00+00,LONG,1108,0.0,24.0,-0.5014032
2005-09-21 00:00:00+00,LONG,1258,0.36055631097449076,61.0,-0.48161393
2005-09-21 00:00:00+00,LONG,4074,0.0,54.0,-0.49722216
2005-09-22 00:00:00+00,LONG,1869,0.7364603900139339,19.0,-0.5661647
2005-09-22 00:00:00+00,LONG,4074,0.0,55.0,-0.64844114
2005-09-23 00:00:00+00,LONG,4074,0.0,56.0,-0.64520586
2005-10-06 00:00:00+00,LONG,4171,1.0,38.0,-0.4905226
2005-10-10 00:00:00+00,LONG,386,0.8888590321561517,25.0,-0.48389184
2005-10-11 00:00:00+00,LONG,386,0.9111111111111111,26.0,-0.47625813
2005-10-12 00:00:00+00,LONG,68,1.0,34.0,-0.53690153
2005-10-12 00:00:00+00,LONG,2778,0.6965025661319603,43.0,-0.64626914
2005-10-12 00:00:00+00,LONG,1447,0.23795427248284134,29.0,-0.6315639
2005-10-12 00:00:00+00,LONG,3915,0.0,19.0,-0.5854619
2005-10-13 00:00:00+00,LONG,68,0.9787234042553191,35.0,-0.5187921
2005-10-13 00:00:00+00,LONG,502,0.0,28.0,-0.5139396
2005-10-13 00:00:00+00,LONG,2778,0.6163102683063338,44.0,-0.5989934
2005-10-13 00:00:00+00,LONG,1434,0.8001847714351011,51.0,-0.49564672
2005-10-13 00:00:00+00,LONG,3614,1.0,52.0,-0.4673803
2005-10-13 00:00:00+00,LONG,3915,0.0,20.0,-0.57295376
2005-10-14 00:00:00+00,LONG,1447,0.4827969762429215,31.0,-0.48201784
2005-10-14 00:00:00+00,LONG,3915,0.0,21.0,-0.534352
2005-10-17 00:00:00+00,LONG,3915,0.0,22.0,-0.50727856
2005-10-18 00:00:00+00,LONG,3915,0.0,23.0,-0.48505694
2005-10-19 00:00:00+00,LONG,3915,0.0,24.0,-0.5099275
2005-10-20 00:00:00+00,LONG,2815,0.318316998901627,28.0,-0.50643855
2005-10-20 00:00:00+00,LONG,3915,0.0,25.0,-0.5192306
2005-10-21 00:00:00+00,LONG,2815,0.30640652026633947,29.0,-0.5370956
2005-10-21 00:00:00+00,LONG,3915,0.0,26.0,-0.48308393
2005-10-24 00:00:00+00,LONG,2815,0.20009737368043018,30.0,-0.5733241
2005-10-25 00:00:00+00,LONG,2815,0.170664322931202,31.0,-0.549032
2005-10-26 00:00:00+00,LONG,1454,0.43122715040741444,22.0,-0.5048685
2005-10-27 00:00:00+00,LONG,907,0.7803900284366309,45.0,-0.48106834
2005-10-27 00:00:00+00,LONG,1454,0.36076777994691583,23.0,-0.4956456
2005-10-27 00:00:00+00,LONG,3897,0.3221303231114796,37.0,-0.55322206
2005-10-28 00:00:00+00,LONG,3641,0.9772727272727273,21.0,-0.49841127
2005-10-31 00:00:00+00,LONG,1454,0.34146339567958783,25.0,-0.47897694
2005-10-31 00:00:00+00,LONG,3641,0.9545454545454546,22.0,-0.48642716
2005-10-31 00:00:00+00,LONG,3794,0.896551724137931,55.0,-0.518606
2005-10-31 00:00:00+00,LONG,3897,0.0,39.0,-0.59755677
2005-11-01 00:00:00+00,LONG,578,0.135626790511849,23.0,-0.56908035
2005-11-01 00:00:00+00,LONG,3897,0.5848430268571965,40.0,-0.65122753
2005-11-02 00:00:00+00,LONG,578,0.14543271680190054,24.0,-0.5484448
2005-11-03 00:00:00+00,LONG,578,0.1570579906726284,25.0,-0.511387
2005-11-04 00:00:00+00,LONG,578,0.0,26.0,-0.47432455
2005-11-25 00:00:00+00,LONG,3694,0.31541693513477853,19.0,-0.47138086
2005-11-28 00:00:00+00,LONG,3694,0.27102427936826773,20.0,-0.5197723
2005-12-23 00:00:00+00,LONG,578,0.0036199013053437924,60.0,-0.6123412
2005-12-27 00:00:00+00,LONG,578,0.0,61.0,-0.56857115
2006-01-25 00:00:00+00,LONG,160,0.5375530812586115,29.0,-0.50937456
2006-03-14 00:00:00+00,LONG,3443,1.0,47.0,-0.521019
2006-03-15 00:00:00+00,LONG,3443,0.17527643269677046,48.0,-0.5161183
2006-03-16 00:00:00+00,LONG,3443,0.1541515356536471,49.0,-0.60996103
2006-03-28 00:00:00+00,LONG,2815,0.0,31.0,-0.68006885
2006-03-29 00:00:00+00,LONG,2815,0.0,32.0,-0.4921479
2006-03-30 00:00:00+00,LONG,2815,0.0,33.0,-0.47680238
2006-04-11 00:00:00+00,LONG,1063,0.0,60.0,-0.60437185
2006-04-12 00:00:00+00,LONG,1063,0.0,61.0,-0.6858969
2006-04-13 00:00:00+00,LONG,1063,0.0,62.0,-0.6381291
2006-04-17 00:00:00+00,LONG,799,1.0,26.0,-0.6931176
2006-04-17 00:00:00+00,LONG,1063,0.0,63.0,-0.63652796
2006-04-18 00:00:00+00,LONG,799,0.5360082281774721,27.0,-0.4769137
2006-04-18 00:00:00+00,LONG,1063,0.0,64.0,-0.6020282
2006-04-21 00:00:00+00,LONG,3862,0.0,54.0,-0.49940252
2006-05-17 00:00:00+00,LONG,4073,1.0,47.0,-0.46741983
2006-05-24 00:00:00+00,LONG,397,1.0,39.0,-0.5012047
2006-05-24 00:00:00+00,LONG,1306,0.6262626957006211,37.0,-0.49386582
2006-05-24 00:00:00+00,LONG,1368,0.4833292913296419,63.0,-0.5607012
2006-06-01 00:00:00+00,LONG,397,0.6900876323166981,44.0,-0.46843782
2006-06-12 00:00:00+00,LONG,1817,1.0,22.0,-0.46721292
2006-06-13 00:00:00+00,LONG,3556,1.0,21.0,-0.5825531
2006-06-14 00:00:00+00,LONG,3556,0.9545454545454546,22.0,-0.5604119
2006-06-14 00:00:00+00,LONG,3684,1.0,50.0,-0.5037511
2006-06-28 00:00:00+00,LONG,914,0.7692307692307692,25.0,-0.5151336
2006-07-11 00:00:00+00,LONG,3837,1.0,45.0,-0.5171934
2006-07-12 00:00:00+00,LONG,3837,0.9736842105263158,46.0,-0.50933933
2006-07-13 00:00:00+00,LONG,3837,0.9473684210526316,47.0,-0.47981197
2006-07-14 00:00:00+00,LONG,4163,1.0,24.0,-0.51276004
2006-07-14 00:00:00+00,LONG,406,1.0,54.0,-0.6021703
2006-07-14 00:00:00+00,LONG,3837,0.9210526315789473,48.0,-0.49465078
2006-07-17 00:00:00+00,LONG,4163,0.9722222222222222,25.0,-0.47530904
2006-07-17 00:00:00+00,LONG,406,0.9655172413793104,55.0,-0.46960285
2006-07-17 00:00:00+00,LONG,3837,0.8947368421052632,49.0,-0.46933803
2006-07-18 00:00:00+00,LONG,406,0.9310344827586207,56.0,-0.48937318
2006-07-19 00:00:00+00,LONG,858,0.9032258064516129,19.0,-0.5566822
2006-07-20 00:00:00+00,LONG,406,0.8620689655172413,58.0,-0.53143734
2006-07-20 00:00:00+00,LONG,858,0.8709677419354839,20.0,-0.52069926
2006-07-21 00:00:00+00,LONG,406,0.8275862068965517,59.0,-0.5256567
2006-07-21 00:00:00+00,LONG,858,0.8333333333333334,21.0,-0.5207738
2006-07-24 00:00:00+00,LONG,858,0.7346155763706231,22.0,-0.52629226
2006-07-24 00:00:00+00,LONG,1022,0.0,39.0,-0.4736369
2006-07-24 00:00:00+00,LONG,3631,1.0,40.0,-0.52415967
2006-07-25 00:00:00+00,LONG,1022,0.0,40.0,-0.47536618
2006-07-25 00:00:00+00,LONG,3631,0.9545454545454546,41.0,-0.5182524
2006-07-26 00:00:00+00,LONG,2877,0.5010705988844982,49.0,-0.47378677
2006-07-26 00:00:00+00,LONG,1022,0.0,41.0,-0.47655034
2006-07-27 00:00:00+00,LONG,64,0.9583333333333334,59.0,-0.50994277
2006-07-27 00:00:00+00,LONG,1022,0.22378858397931894,42.0,-0.49620494
2006-07-28 00:00:00+00,LONG,2877,0.5495755101417745,51.0,-0.52195406
2006-07-28 00:00:00+00,LONG,1022,0.0,43.0,-0.5340093
2006-07-31 00:00:00+00,LONG,2877,0.39547210107546205,52.0,-0.5357576
2006-07-31 00:00:00+00,LONG,1022,0.19589488404156427,44.0,-0.56017476
2006-08-01 00:00:00+00,LONG,1022,0.07178606827616943,45.0,-0.6757564
2006-08-02 00:00:00+00,LONG,1022,0.05513432577587969,46.0,-0.62731534
2006-08-03 00:00:00+00,LONG,1022,0.0,47.0,-0.6394212
2006-08-04 00:00:00+00,LONG,1022,0.0,48.0,-0.62539345
2006-08-07 00:00:00+00,LONG,1022,0.0,49.0,-0.6225644
2006-08-08 00:00:00+00,LONG,2923,0.6955358874765635,51.0,-0.4777563
2006-08-08 00:00:00+00,LONG,1022,0.032610178934115594,50.0,-0.64904356
2006-08-09 00:00:00+00,LONG,2983,0.5905050613107867,32.0,-0.48560083
2006-08-09 00:00:00+00,LONG,1022,0.02935401188499749,51.0,-0.65444976
2006-08-10 00:00:00+00,LONG,1022,0.046511627906976716,52.0,-0.6447059
2006-08-11 00:00:00+00,LONG,1022,0.009341635232874073,53.0,-0.62415576
2006-08-14 00:00:00+00,LONG,4197,0.0,19.0,-0.68018234
2006-08-14 00:00:00+00,LONG,1022,0.0,54.0,-0.6283517
2006-08-15 00:00:00+00,LONG,1022,0.3585831405297599,55.0,-0.6173085
2006-08-16 00:00:00+00,LONG,1022,0.3191720295920142,56.0,-0.67453325
2006-08-17 00:00:00+00,LONG,1022,0.2725327196225985,57.0,-0.65751183
2006-08-18 00:00:00+00,LONG,1022,0.0,58.0,-0.6261646
2006-08-25 00:00:00+00,LONG,974,1.0,22.0,-0.6571391
2006-08-25 00:00:00+00,LONG,3918,0.5463261222488247,58.0,-0.4665342
2006-08-28 00:00:00+00,LONG,974,0.5931220137366541,23.0,-0.64037484
2006-08-29 00:00:00+00,LONG,974,0.9,24.0,-0.63616127
2006-08-30 00:00:00+00,LONG,974,0.85,25.0,-0.67756826
2006-08-30 00:00:00+00,LONG,3918,0.5161178152812195,61.0,-0.49070862
2006-09-07 00:00:00+00,LONG,974,0.3961063197168325,30.0,-0.66027796
2006-09-08 00:00:00+00,LONG,974,0.55,31.0,-0.6825506
2006-09-11 00:00:00+00,LONG,974,0.33959748774441206,32.0,-0.68073523
2006-09-11 00:00:00+00,LONG,1700,0.5510334592850294,21.0,-0.6788284
2006-09-12 00:00:00+00,LONG,974,0.0,33.0,-0.628729
2006-09-12 00:00:00+00,LONG,1700,0.972972972972973,22.0,-0.63650614
2006-09-13 00:00:00+00,LONG,974,0.0,34.0,-0.63851434
2006-09-13 00:00:00+00,LONG,1700,0.9459459459459459,23.0,-0.6689965
2006-09-25 00:00:00+00,LONG,874,0.5957982582603832,38.0,-0.5569079
2006-10-03 00:00:00+00,LONG,2816,0.8983050847457628,22.0,-0.50974375
2006-10-04 00:00:00+00,LONG,356,0.6322654091550916,25.0,-0.5538131
2006-10-04 00:00:00+00,LONG,2619,0.33193521666440573,46.0,-0.578313
2006-10-04 00:00:00+00,LONG,1532,0.853348058235829,25.0,-0.5423392
2006-12-08 00:00:00+00,LONG,578,0.0,34.0,-0.52993834
2006-12-13 00:00:00+00,LONG,2297,0.9565217391304348,58.0,-0.50011486
2006-12-28 00:00:00+00,LONG,405,0.1801008973042235,33.0,-0.47537982
2007-01-03 00:00:00+00,LONG,158,1.0,33.0,-0.48841938
2007-01-05 00:00:00+00,LONG,158,0.9459459459459459,35.0,-0.49272388
2007-01-16 00:00:00+00,LONG,2546,0.15894108072355603,43.0,-0.67206675
2007-01-17 00:00:00+00,LONG,2546,0.12900081994137888,44.0,-0.54214424
2007-01-31 00:00:00+00,LONG,2018,0.0,19.0,-0.61554146
2007-03-02 00:00:00+00,LONG,2971,0.37914347529849,58.0,-0.49986658
2007-03-05 00:00:00+00,LONG,2351,0.44074797074950794,56.0,-0.6556978
2007-03-05 00:00:00+00,LONG,2971,0.495469849377435,59.0,-0.5866844
2007-03-05 00:00:00+00,LONG,1176,1.0,46.0,-0.51045305
2007-03-05 00:00:00+00,LONG,3912,0.5321845564283231,31.0,-0.5088372
2007-03-07 00:00:00+00,LONG,2351,0.0,58.0,-0.536873
2007-03-07 00:00:00+00,LONG,3912,0.5260756517286402,33.0,-0.46860608
2007-03-08 00:00:00+00,LONG,2351,0.0,59.0,-0.49349838
2007-03-08 00:00:00+00,LONG,3912,0.6033899832322704,34.0,-0.47646677
2007-03-09 00:00:00+00,LONG,3612,0.9836065573770492,42.0,-0.6899134
2007-03-12 00:00:00+00,LONG,3612,0.9672131147540983,43.0,-0.58694047
2007-03-13 00:00:00+00,LONG,3612,0.9508196721311475,44.0,-0.6120303
2007-03-14 00:00:00+00,LONG,3612,0.9344262295081968,45.0,-0.56862307
2007-03-14 00:00:00+00,LONG,1939,1.0,24.0,-0.4984333
2007-03-15 00:00:00+00,LONG,3612,0.9180327868852459,46.0,-0.6348133
2007-03-15 00:00:00+00,LONG,3912,0.4322449530487226,39.0,-0.5573524
2007-03-15 00:00:00+00,LONG,1939,0.9583333333333334,25.0,-0.513091
2007-03-16 00:00:00+00,LONG,2983,1.0,42.0,-0.5120846
2007-03-16 00:00:00+00,LONG,3612,0.9016393442622951,47.0,-0.6396044
2007-03-16 00:00:00+00,LONG,3742,0.5791285317415726,22.0,-0.48473284
2007-03-16 00:00:00+00,LONG,3912,0.4838052760478366,40.0,-0.5405181
2007-03-16 00:00:00+00,LONG,1939,0.9166666666666666,26.0,-0.5064961
2007-03-19 00:00:00+00,LONG,2983,0.9642857142857143,43.0,-0.48554096
2007-03-19 00:00:00+00,LONG,3612,0.8852459016393442,48.0,-0.6192278
2007-03-19 00:00:00+00,LONG,3912,0.43961222730675276,41.0,-0.4818674
2007-03-19 00:00:00+00,LONG,1939,0.875,27.0,-0.47593498
2007-03-20 00:00:00+00,LONG,3612,0.8688524590163934,49.0,-0.5635264
2007-03-20 00:00:00+00,LONG,1939,0.8333333333333334,28.0,-0.47125468
2007-03-21 00:00:00+00,LONG,3612,0.8524590163934427,50.0,-0.5040513
2007-03-28 00:00:00+00,LONG,2084,0.3560647700745481,31.0,-0.52888936
2007-03-29 00:00:00+00,LONG,195,0.0,36.0,-0.52937216
2007-03-29 00:00:00+00,LONG,1816,0.10465151646714327,31.0,-0.59796995
2007-03-30 00:00:00+00,LONG,195,0.0,37.0,-0.52867
2007-03-30 00:00:00+00,LONG,1816,0.13559248715373715,32.0,-0.4858048
2007-04-02 00:00:00+00,LONG,195,0.0,38.0,-0.5986319
2007-04-02 00:00:00+00,LONG,1816,0.11131410812486517,33.0,-0.47381386
2007-04-03 00:00:00+00,LONG,195,0.0,39.0,-0.59013283
2007-04-03 00:00:00+00,LONG,248,0.6,21.0,-0.6680801
2007-04-04 00:00:00+00,LONG,248,0.5800000000000001,22.0,-0.6262977
2007-04-04 00:00:00+00,LONG,975,1.0,22.0,-0.47681934
2007-04-05 00:00:00+00,LONG,248,0.14363142437608717,23.0,-0.6515787
2007-04-16 00:00:00+00,LONG,248,0.43999999999999995,29.0,-0.65639544
2007-04-17 00:00:00+00,LONG,248,0.0,30.0,-0.6875307
2007-04-18 00:00:00+00,LONG,248,0.0,31.0,-0.6102112
2007-04-19 00:00:00+00,LONG,248,0.0,32.0,-0.614637
2007-04-20 00:00:00+00,LONG,248,0.0,33.0,-0.6190228
2007-04-23 00:00:00+00,LONG,248,0.0,34.0,-0.63461256
2007-04-24 00:00:00+00,LONG,248,0.0,35.0,-0.6245051
2007-04-25 00:00:00+00,LONG,248,0.0,36.0,-0.6207795
2007-04-26 00:00:00+00,LONG,248,0.0,37.0,-0.61444634
2007-04-27 00:00:00+00,LONG,248,0.19850521610190897,38.0,-0.6109518
2007-04-30 00:00:00+00,LONG,248,0.2271886201123882,39.0,-0.61682975
2007-05-02 00:00:00+00,LONG,2067,0.0,47.0,-0.50609326
2007-05-04 00:00:00+00,LONG,1299,0.0,47.0,-0.47600967
2007-05-08 00:00:00+00,LONG,1299,0.0,49.0,-0.47622174
2007-05-14 00:00:00+00,LONG,3862,0.4597392792318052,47.0,-0.47986823
2007-05-15 00:00:00+00,LONG,3862,0.4270002325454769,48.0,-0.5361094
2007-05-16 00:00:00+00,LONG,540,1.0,34.0,-0.6499896
2007-05-16 00:00:00+00,LONG,3862,0.30013353220791344,49.0,-0.4772103
2007-06-06 00:00:00+00,LONG,580,0.0,45.0,-0.4805662
2007-06-07 00:00:00+00,LONG,580,0.0,46.0,-0.5888818
2007-06-14 00:00:00+00,LONG,405,0.8787878787878788,28.0,-0.46781433
2007-06-28 00:00:00+00,LONG,796,0.0,33.0,-0.46775994
2007-06-29 00:00:00+00,LONG,2125,0.0,25.0,-0.48838013
2007-06-29 00:00:00+00,LONG,356,0.0,39.0,-0.5044816
2007-06-29 00:00:00+00,LONG,796,0.0,34.0,-0.5528108
2007-07-10 00:00:00+00,LONG,796,0.0,40.0,-0.53260577
2007-08-01 00:00:00+00,LONG,2352,0.3171585055692773,52.0,-0.51527464
2007-08-01 00:00:00+00,LONG,1371,0.0,61.0,-0.4909981
2007-08-03 00:00:00+00,LONG,270,0.5252560708750169,46.0,-0.49831337
2007-08-03 00:00:00+00,LONG,2352,0.0,54.0,-0.50269526
2007-08-03 00:00:00+00,LONG,836,0.0,26.0,-0.55352455
2007-08-03 00:00:00+00,LONG,1356,0.3829685837607412,38.0,-0.4883739
2007-08-03 00:00:00+00,LONG,1371,0.0,63.0,-0.56333196
2007-08-09 00:00:00+00,LONG,3381,1.0,63.0,-0.6824705
2007-08-10 00:00:00+00,LONG,1668,0.0,31.0,-0.49057847
2007-08-15 00:00:00+00,LONG,4050,0.0,59.0,-0.49757084
2007-08-16 00:00:00+00,LONG,517,0.0,26.0,-0.47415566
2007-08-16 00:00:00+00,LONG,602,1.0,51.0,-0.5951252
2007-08-16 00:00:00+00,LONG,2731,1.0,41.0,-0.5731985
2007-08-16 00:00:00+00,LONG,2932,1.0,28.0,-0.46783286
2007-08-16 00:00:00+00,LONG,3693,0.0,65.0,-0.621784
2007-08-16 00:00:00+00,LONG,3841,0.34593708413738283,50.0,-0.5388883
2007-08-16 00:00:00+00,LONG,4050,0.9183673469387755,60.0,-0.46651417
2007-08-17 00:00:00+00,LONG,602,0.9824561403508771,52.0,-0.5181971
2007-08-20 00:00:00+00,LONG,2932,0.9661016949152542,30.0,-0.50877
2007-08-21 00:00:00+00,LONG,610,1.0,33.0,-0.4855103
2007-08-21 00:00:00+00,LONG,3539,0.0,27.0,-0.5695645
2007-08-22 00:00:00+00,LONG,3539,0.0,28.0,-0.56130385
2007-08-23 00:00:00+00,LONG,3539,0.0,29.0,-0.51880306
2007-08-23 00:00:00+00,LONG,1807,0.5978358275561158,21.0,-0.51929957
2007-08-24 00:00:00+00,LONG,3539,0.0,30.0,-0.50617445
2007-08-27 00:00:00+00,LONG,1807,0.4922457474054292,23.0,-0.4789569
2007-08-28 00:00:00+00,LONG,2088,0.0,65.0,-0.52595526
2007-08-28 00:00:00+00,LONG,3539,0.0,32.0,-0.50086296
2007-08-28 00:00:00+00,LONG,1807,0.472555917509212,24.0,-0.47007766
2007-08-30 00:00:00+00,LONG,1807,0.49182283119512776,26.0,-0.47599834
2007-09-25 00:00:00+00,LONG,1328,0.0,35.0,-0.50079286
2007-09-26 00:00:00+00,LONG,1328,0.0,36.0,-0.5895246
2007-10-02 00:00:00+00,LONG,3049,0.0,25.0,-0.48544452
2007-10-30 00:00:00+00,LONG,1437,0.0,54.0,-0.47694185
2007-11-05 00:00:00+00,LONG,2247,1.0,24.0,-0.4800875
