time,side,ticker_id,mv_dn_composite_labels,dist_upper_bb_20_2.0_df055,weighted_neg_sum_20_df036
2005-03-09 00:00:00+00,SHORT,2070,0.8171119053706654,-0.00551752,0.093460985
2005-03-10 00:00:00+00,SHORT,629,0.6522168064459993,-0.008293055,0.12098527
2005-03-15 00:00:00+00,SHORT,2072,0.3850216660802293,-0.007908891,0.080522045
2005-03-17 00:00:00+00,SHORT,3471,0.631578947368421,-0.008977623,0.09737976
2005-03-18 00:00:00+00,SHORT,3179,0.0750478047647046,-0.00813907,0.07734787
2005-04-06 00:00:00+00,SHORT,2396,0.16647576061283764,-0.0078288065,0.12031487
2005-04-06 00:00:00+00,SHORT,1770,0.5591253411490623,-0.0069386996,0.12316104
2005-04-07 00:00:00+00,SHORT,2095,0.03139758072845619,-0.0018252461,0.08942867
2005-04-07 00:00:00+00,SHORT,1826,0.40539782864250584,-0.0015003406,0.109144114
2005-04-08 00:00:00+00,SHORT,2261,0.0,-0.0072018253,0.0792195
2005-04-08 00:00:00+00,SHORT,444,0.5881820195265718,-0.00623316,0.09522365
2005-04-08 00:00:00+00,SHORT,937,0.3305777927761593,-0.008747363,0.09547237
2005-04-11 00:00:00+00,SHORT,3124,0.6282250945177908,-0.0015195654,0.10239344
2005-04-11 00:00:00+00,SHORT,3310,0.31437550715959905,-0.0034011824,0.09382499
2005-04-12 00:00:00+00,SHORT,2175,0.5317124982564736,-0.0030956252,0.11494289
2005-04-12 00:00:00+00,SHORT,2230,0.17357833447077853,-0.0020292338,0.08733311
2005-04-12 00:00:00+00,SHORT,2253,0.9285714285714286,-0.004762747,0.07891652
2005-04-12 00:00:00+00,SHORT,2261,0.0,-0.007319341,0.08690811
2005-04-12 00:00:00+00,SHORT,345,0.0,-0.005717211,0.09190962
2005-04-12 00:00:00+00,SHORT,2425,0.0,-0.0052305106,0.08548957
2005-04-12 00:00:00+00,SHORT,3310,0.34639637549767277,-0.005503104,0.09382499
2005-04-12 00:00:00+00,SHORT,1462,0.323336414355305,-0.004371628,0.10390189
2005-04-12 00:00:00+00,SHORT,3773,0.0,-0.008875938,0.116957165
2005-04-18 00:00:00+00,SHORT,3430,0.23329269728423696,-0.0067642527,0.09958839
2005-04-19 00:00:00+00,SHORT,3430,0.17946247419289027,-0.0032469828,0.09846957
2005-04-25 00:00:00+00,SHORT,523,0.26504391757400475,-0.0041142562,0.11392103
2005-04-25 00:00:00+00,SHORT,1631,0.0,-0.0030983596,0.119571336
2005-04-26 00:00:00+00,SHORT,4215,0.5190072984871945,-0.0058561307,0.12486768
2005-04-27 00:00:00+00,SHORT,3641,0.2429791286103717,-0.008312516,0.105847076
2005-04-29 00:00:00+00,SHORT,2116,0.1724030228044281,-0.003585682,0.104205884
2005-05-02 00:00:00+00,SHORT,2116,0.17696866180675738,-0.0026151228,0.104205884
2005-05-04 00:00:00+00,SHORT,2961,0.22333624918725187,-0.0044464017,0.0908157
2005-05-04 00:00:00+00,SHORT,1361,0.35297435559813267,-0.008750381,0.07822325
2005-05-06 00:00:00+00,SHORT,1298,0.0,-0.008134824,0.12114472
2005-05-09 00:00:00+00,SHORT,3994,0.3221684459665731,-0.002280657,0.13449126
2005-05-11 00:00:00+00,SHORT,610,0.0,-0.0019510891,0.11933761
2005-05-20 00:00:00+00,SHORT,2067,0.6459612209834655,-0.003872059,0.08439874
2005-05-31 00:00:00+00,SHORT,862,0.48831110171343206,-0.0015705102,0.07732526
2005-06-01 00:00:00+00,SHORT,505,1.0,-0.0045451126,0.095482595
2005-06-02 00:00:00+00,SHORT,1817,0.0,-0.0010244295,0.11650329
2005-06-16 00:00:00+00,SHORT,356,0.3757201425148478,-0.0051662694,0.114852324
2005-06-17 00:00:00+00,SHORT,4223,0.2313351026997672,-0.0067208707,0.07653999
2005-06-17 00:00:00+00,SHORT,234,1.0,-0.0022148828,0.092906624
2005-06-17 00:00:00+00,SHORT,2731,0.12812976308016003,-0.0083964085,0.106853716
2005-06-17 00:00:00+00,SHORT,3013,0.0,-0.0045962953,0.09450732
2005-06-17 00:00:00+00,SHORT,3049,1.0,-0.001321915,0.082600646
2005-06-17 00:00:00+00,SHORT,1063,0.16517651069942135,-0.0062729227,0.08443186
2005-06-17 00:00:00+00,SHORT,3773,0.23283628576186463,-0.008739552,0.076756276
2005-06-17 00:00:00+00,SHORT,2004,0.45848122353404924,-0.006098706,0.076913506
2005-06-20 00:00:00+00,SHORT,2106,0.0,-0.0031829402,0.090057634
2005-06-20 00:00:00+00,SHORT,2367,0.0,-0.007078475,0.07582534
2005-06-20 00:00:00+00,SHORT,838,0.0,-0.0076311813,0.082572356
2005-06-20 00:00:00+00,SHORT,2028,0.0,-0.0053991345,0.109358855
2005-06-21 00:00:00+00,SHORT,2367,0.380207478860489,-0.0064004897,0.07582534
2005-06-21 00:00:00+00,SHORT,934,0.0,-0.008481293,0.08337547
2005-06-22 00:00:00+00,SHORT,4062,0.0,-0.0072411313,0.093986824
2005-06-28 00:00:00+00,SHORT,444,0.23069882644528594,-0.008989253,0.09818669
2005-06-30 00:00:00+00,SHORT,1966,0.7145465683532836,-0.0020211698,0.08753534
2005-07-01 00:00:00+00,SHORT,2041,0.0,-0.003963332,0.11150096
2005-07-05 00:00:00+00,SHORT,2393,0.0,-0.0031916308,0.08290845
2005-07-05 00:00:00+00,SHORT,787,0.9230769230769231,-0.005843844,0.08403373
2005-07-06 00:00:00+00,SHORT,68,0.0,-0.007956077,0.08894655
2005-07-08 00:00:00+00,SHORT,2175,0.4041525816177399,-0.0020386868,0.07747987
2005-07-11 00:00:00+00,SHORT,3677,0.3870261787891005,-0.0042632264,0.09212239
2005-07-14 00:00:00+00,SHORT,2801,0.0,-0.008656271,0.075432405
2005-07-14 00:00:00+00,SHORT,3352,0.8888888888888888,-0.0043109967,0.11630865
2005-07-14 00:00:00+00,SHORT,4050,0.5061751867654596,-0.007766781,0.08296093
2005-07-14 00:00:00+00,SHORT,2041,0.0,-0.0017864755,0.07692875
2005-07-15 00:00:00+00,SHORT,93,0.3393999509167372,-0.006720895,0.10084243
2005-07-18 00:00:00+00,SHORT,3825,0.4144638524374719,-0.0036205004,0.103388205
2005-07-20 00:00:00+00,SHORT,2070,0.7810838409359055,-0.004543319,0.092894435
2005-07-21 00:00:00+00,SHORT,4218,0.9249439521724835,-0.0075966516,0.11153912
2005-07-21 00:00:00+00,SHORT,4034,1.0,-0.0013252918,0.092577234
2005-07-26 00:00:00+00,SHORT,4107,0.0,-0.008147202,0.089623526
2005-08-01 00:00:00+00,SHORT,3343,1.0,-0.0045662983,0.13055538
2005-08-02 00:00:00+00,SHORT,4163,0.0,-0.008312464,0.08166539
2005-08-02 00:00:00+00,SHORT,4083,0.6532535129956473,-0.008789125,0.09161691
2005-08-03 00:00:00+00,SHORT,3078,0.0,-0.0062007406,0.0785545
2005-08-03 00:00:00+00,SHORT,3124,0.5899500898250912,-0.006278117,0.087759085
2005-08-03 00:00:00+00,SHORT,3192,0.6593046611463952,-0.0029729872,0.08007446
2005-08-03 00:00:00+00,SHORT,1462,0.43257502209989424,-0.0056871665,0.07832878
2005-08-04 00:00:00+00,SHORT,694,0.28032503407343873,-0.007713139,0.12647623
2005-08-04 00:00:00+00,SHORT,2961,0.0,-0.0077868616,0.091139995
2005-08-04 00:00:00+00,SHORT,1039,0.0,-0.008286516,0.07621424
2005-08-04 00:00:00+00,SHORT,1262,0.0,-0.0019244856,0.0786499
2005-08-04 00:00:00+00,SHORT,1361,0.046267367979409044,-0.0072399676,0.08368967
2005-08-10 00:00:00+00,SHORT,19,0.0,-0.008962083,0.09316912
2005-08-10 00:00:00+00,SHORT,938,1.0,-0.0036711823,0.090999514
2005-08-11 00:00:00+00,SHORT,243,0.0,-0.0047892714,0.09896221
2005-08-12 00:00:00+00,SHORT,4107,0.43768717009466557,-0.0053233453,0.0897904
2005-08-12 00:00:00+00,SHORT,3420,0.36858404030772673,-0.0035094996,0.07583796
2005-08-15 00:00:00+00,SHORT,3357,0.26874748169933077,-0.008312394,0.13014202
2005-08-16 00:00:00+00,SHORT,2742,0.0,-0.006876973,0.095450856
2005-08-16 00:00:00+00,SHORT,1610,0.0,-0.0018292244,0.077088684
2005-08-19 00:00:00+00,SHORT,853,0.0,-0.008285076,0.09291401
2005-08-25 00:00:00+00,SHORT,2142,0.3895254906792961,-0.0013323466,0.1079597
2005-08-25 00:00:00+00,SHORT,3255,0.0,-0.008117671,0.07495833
2005-08-31 00:00:00+00,SHORT,2818,0.0,-0.0077659218,0.093823
2005-08-31 00:00:00+00,SHORT,3287,0.03450481287875588,-0.0067335097,0.078378685
2005-09-01 00:00:00+00,SHORT,710,0.4630715922002752,-0.003702174,0.08400565
2005-09-01 00:00:00+00,SHORT,2818,0.0,-0.004915219,0.08830279
2005-09-01 00:00:00+00,SHORT,1210,0.0,-0.0055407532,0.09030712
2005-09-01 00:00:00+00,SHORT,1514,0.6369221369915268,-0.007985997,0.13309416
2005-09-02 00:00:00+00,SHORT,1514,0.5478234552335484,-0.007819949,0.09435022
2005-09-07 00:00:00+00,SHORT,858,1.0,-0.001936416,0.08191486
2005-09-07 00:00:00+00,SHORT,1022,0.3445755270648829,-0.0013826521,0.12348686
2005-09-07 00:00:00+00,SHORT,1205,0.3502243996998492,-0.008451235,0.07759393
2005-09-07 00:00:00+00,SHORT,3686,0.0,-0.00845427,0.097784415
2005-09-08 00:00:00+00,SHORT,3078,0.8929442242408423,-0.00444171,0.08894761
2005-09-08 00:00:00+00,SHORT,3287,0.7709635762486385,-0.008880044,0.07650774
2005-09-08 00:00:00+00,SHORT,3612,0.8358917926016469,-0.008518084,0.08911148
2005-09-09 00:00:00+00,SHORT,2248,0.6399212219856023,-0.0022392406,0.083639726
2005-09-09 00:00:00+00,SHORT,675,0.39570095352302104,-0.0011007026,0.10234368
2005-09-09 00:00:00+00,SHORT,3686,0.8001636388888144,-0.0021562027,0.10542453
2005-09-09 00:00:00+00,SHORT,4070,1.0,-9.971027E-4,0.077038065
2005-09-12 00:00:00+00,SHORT,2440,0.3092192967401994,-0.005000542,0.12549107
2005-09-12 00:00:00+00,SHORT,3127,0.44999999999999996,-0.0030824821,0.12066295
2005-09-12 00:00:00+00,SHORT,1092,1.0,-0.00629423,0.08003149
2005-09-12 00:00:00+00,SHORT,1371,1.0,-0.007293702,0.091384806
2005-09-13 00:00:00+00,SHORT,68,0.6462000406547748,-0.0021674419,0.101831384
2005-09-13 00:00:00+00,SHORT,1011,1.0,-0.007015434,0.12605976
2005-09-13 00:00:00+00,SHORT,1330,1.0,-0.0070844498,0.098047145
2005-09-13 00:00:00+00,SHORT,3596,0.4389152520376686,-0.0017447066,0.09082545
2005-09-13 00:00:00+00,SHORT,1767,0.43218288509167674,-0.0013556662,0.10187116
2005-09-13 00:00:00+00,SHORT,3824,0.6215049087066531,-0.0017888383,0.10618041
2005-09-13 00:00:00+00,SHORT,3973,0.9089600274601755,-0.0043062717,0.083359785
2005-09-14 00:00:00+00,SHORT,3742,0.6426289231429544,-0.008544637,0.09841763
2005-09-14 00:00:00+00,SHORT,3824,0.6230215339616383,-0.0070316945,0.092085294
2005-09-15 00:00:00+00,SHORT,3824,0.5750978201213767,-0.00610864,0.092085294
2005-09-16 00:00:00+00,SHORT,1114,0.8764243747077475,-0.004267745,0.08819921
2005-09-19 00:00:00+00,SHORT,64,0.0,-0.0023126113,0.1200978
2005-09-19 00:00:00+00,SHORT,2272,0.3928156402441009,-0.0015334844,0.080820106
2005-09-20 00:00:00+00,SHORT,2272,0.4638182570167077,-0.0052015875,0.080820106
2005-09-20 00:00:00+00,SHORT,2716,0.0,-0.0035136212,0.081746586
2005-09-22 00:00:00+00,SHORT,2716,0.0,-0.007529924,0.08645414
2005-09-23 00:00:00+00,SHORT,2716,0.0,-0.005145951,0.08645414
2005-09-26 00:00:00+00,SHORT,3352,0.6794008521344387,-0.004385434,0.08194116
2005-09-29 00:00:00+00,SHORT,2690,1.0,-0.0026741186,0.13587064
2005-09-29 00:00:00+00,SHORT,3381,0.0,-0.0067781648,0.07775019
2005-09-29 00:00:00+00,SHORT,4000,1.0,-0.008363348,0.12661053
2005-09-30 00:00:00+00,SHORT,1832,0.33074164277339796,-0.0022086357,0.0860855
2005-09-30 00:00:00+00,SHORT,4086,1.0,-0.0032400822,0.08440822
2005-10-03 00:00:00+00,SHORT,2248,1.0,-0.003872439,0.12980779
2005-10-03 00:00:00+00,SHORT,475,0.0,-0.0083651515,0.075667545
2005-10-03 00:00:00+00,SHORT,3116,0.9375,-0.0048573627,0.11242323
2005-10-03 00:00:00+00,SHORT,1280,1.0,-0.006999523,0.07836293
2005-10-03 00:00:00+00,SHORT,1840,0.0,-0.007031,0.08182006
2005-10-03 00:00:00+00,SHORT,1910,0.6741726575431523,-0.0064223823,0.10797408
2005-10-03 00:00:00+00,SHORT,4000,0.6666666666666667,-0.004981797,0.13362263
2005-10-04 00:00:00+00,SHORT,76,0.3559512582464003,-0.0063135587,0.09146206
2005-10-04 00:00:00+00,SHORT,142,0.27992275508768166,-0.006065097,0.07779261
2005-10-04 00:00:00+00,SHORT,245,0.0,-0.007998136,0.07977467
2005-10-04 00:00:00+00,SHORT,2742,0.0,-0.0063367016,0.07813305
2005-10-04 00:00:00+00,SHORT,780,1.0,-0.0080176415,0.08634902
2005-10-04 00:00:00+00,SHORT,3067,0.5065484310807038,-0.004057986,0.08224958
2005-10-04 00:00:00+00,SHORT,3283,0.5417634369747267,-0.0036472904,0.10241022
2005-10-04 00:00:00+00,SHORT,3535,0.45062479979553666,-0.0075542084,0.12962648
2005-10-04 00:00:00+00,SHORT,3703,0.0,-0.008012398,0.11891263
2005-10-04 00:00:00+00,SHORT,1840,0.0,-0.008385405,0.08182006
2005-10-06 00:00:00+00,SHORT,2365,0.26651032852328016,-0.007927694,0.08641877
2005-10-07 00:00:00+00,SHORT,934,0.37009309508065685,-0.005184985,0.09042755
2005-10-13 00:00:00+00,SHORT,1473,0.4018515335904278,-0.0053811064,0.08399226
2005-10-14 00:00:00+00,SHORT,183,0.0,-0.0031377373,0.10164521
2005-10-14 00:00:00+00,SHORT,1473,0.4041815199241302,-0.0020125448,0.08399226
2005-10-17 00:00:00+00,SHORT,1803,0.5358972140818143,-0.003601607,0.11230592
2005-10-19 00:00:00+00,SHORT,3098,0.0,-0.002920725,0.09860565
2005-10-19 00:00:00+00,SHORT,1191,0.0,-0.004716948,0.10175122
2005-10-24 00:00:00+00,SHORT,2269,0.19354463365000457,-0.0042742305,0.08950485
2005-10-24 00:00:00+00,SHORT,245,0.0,-0.004538312,0.08546392
2005-10-24 00:00:00+00,SHORT,522,0.4900319489405863,-0.0013597133,0.08435277
2005-10-24 00:00:00+00,SHORT,1220,0.0,-0.00150259,0.087710485
2005-10-24 00:00:00+00,SHORT,3273,0.0,-0.003332901,0.09492999
2005-10-24 00:00:00+00,SHORT,1250,0.1628828691532853,-0.001105544,0.08085453
2005-10-24 00:00:00+00,SHORT,3645,0.37426085532943426,-0.0051773335,0.07758104
2005-10-25 00:00:00+00,SHORT,1220,0.0,-0.008217932,0.08993209
2005-10-26 00:00:00+00,SHORT,2548,0.26832861514549694,-0.003281642,0.08120343
2005-11-01 00:00:00+00,SHORT,1838,0.0,-0.0057950197,0.08712691
2005-11-02 00:00:00+00,SHORT,3436,0.056742603108328224,-0.0054106796,0.117386974
2005-11-07 00:00:00+00,SHORT,424,1.0,-0.0010616728,0.11374452
2005-11-07 00:00:00+00,SHORT,2568,0.0889693139997537,-0.0034031158,0.13204893
2005-11-09 00:00:00+00,SHORT,3561,0.0,-0.0065413266,0.10424142
2005-11-10 00:00:00+00,SHORT,710,0.24765590327820236,-0.0048030987,0.107313946
2005-11-10 00:00:00+00,SHORT,3352,0.31371119635324546,-0.0044955257,0.12891953
2005-11-11 00:00:00+00,SHORT,3352,0.3364994730683086,-0.0034579462,0.11652491
2005-11-21 00:00:00+00,SHORT,3255,0.7439308004958591,-0.0033796164,0.08057486
2005-11-22 00:00:00+00,SHORT,2142,0.16104121935960564,-0.004446651,0.08700803
2005-11-22 00:00:00+00,SHORT,1108,0.287603513732426,-0.005515337,0.124443054
2005-11-23 00:00:00+00,SHORT,3614,0.19205203466108217,-0.0069992226,0.0890941
2005-11-25 00:00:00+00,SHORT,2440,0.42940468966429285,-0.0028378665,0.10714167
2005-11-25 00:00:00+00,SHORT,2661,0.0,-0.0012068948,0.102338925
2005-11-25 00:00:00+00,SHORT,843,0.22712731944333017,-0.006471561,0.08663774
2005-11-25 00:00:00+00,SHORT,1960,0.4079962340748841,-0.007912244,0.11934347
2005-12-01 00:00:00+00,SHORT,2473,0.0,-0.0073297247,0.11847366
2005-12-02 00:00:00+00,SHORT,2393,0.17439302737554904,-0.0066481796,0.09297051
2005-12-02 00:00:00+00,SHORT,3947,0.24664067137327406,-0.0047838516,0.11253256
2005-12-06 00:00:00+00,SHORT,68,0.42262018000606477,-0.007905148,0.0927724
2005-12-06 00:00:00+00,SHORT,576,0.1587961950974222,-0.008856941,0.07771614
2005-12-06 00:00:00+00,SHORT,796,1.0,-0.001568629,0.12628129
2005-12-06 00:00:00+00,SHORT,3897,0.5496420610497026,-9.426927E-4,0.13058244
2005-12-13 00:00:00+00,SHORT,243,0.2892270352918167,-0.0022823,0.10197459
2005-12-13 00:00:00+00,SHORT,4032,0.5315481263455044,-0.0058242744,0.116008036
2005-12-15 00:00:00+00,SHORT,2659,0.6558218543365969,-0.0038577158,0.085683264
2005-12-15 00:00:00+00,SHORT,1090,0.0,-0.0066117914,0.10711367
2005-12-16 00:00:00+00,SHORT,2716,0.0,-0.0050016725,0.10011934
2005-12-16 00:00:00+00,SHORT,1090,0.0,-0.004958889,0.10711367
2005-12-21 00:00:00+00,SHORT,2971,0.0,-0.006246867,0.08609446
2006-01-04 00:00:00+00,SHORT,1668,0.2875902135891393,-0.008764163,0.10604593
2006-01-06 00:00:00+00,SHORT,4218,0.0,-0.0037498064,0.08077181
2006-01-06 00:00:00+00,SHORT,3130,0.9222972411897583,-0.008814636,0.13103281
2006-01-09 00:00:00+00,SHORT,405,0.6742810326173506,-0.007196208,0.07583009
2006-01-09 00:00:00+00,SHORT,1258,0.3734523509935002,-0.005959726,0.09206976
2006-01-09 00:00:00+00,SHORT,4016,0.9,-0.0063566775,0.100686096
2006-01-10 00:00:00+00,SHORT,9,0.5150596455459239,-0.0013767453,0.07901045
2006-01-10 00:00:00+00,SHORT,19,0.0,-0.007226693,0.09435195
2006-01-10 00:00:00+00,SHORT,200,0.0,-0.0045803036,0.12958173
2006-01-10 00:00:00+00,SHORT,610,1.0,-0.0013949171,0.12039792
2006-01-10 00:00:00+00,SHORT,1144,0.0,-0.0010286331,0.07600469
2006-01-11 00:00:00+00,SHORT,19,0.0,-0.006901202,0.09435195
2006-01-12 00:00:00+00,SHORT,3127,0.24145652315312288,-0.0032895708,0.08515503
2006-01-12 00:00:00+00,SHORT,1090,0.6323598841687552,-0.008161848,0.11351327
2006-01-12 00:00:00+00,SHORT,1668,0.20422944558822276,-0.007810549,0.07758017
2006-01-13 00:00:00+00,SHORT,1668,0.19330289005478973,-0.0077461544,0.07758017
2006-01-17 00:00:00+00,SHORT,714,0.4504323763910296,-0.0056207706,0.10532297
2006-01-19 00:00:00+00,SHORT,1191,0.6740402305242554,-0.006608254,0.12920538
2006-01-20 00:00:00+00,SHORT,869,0.46871664293230747,-0.006061978,0.07864559
2006-01-25 00:00:00+00,SHORT,2761,0.042119760462310744,-0.005447884,0.07769461
2006-01-27 00:00:00+00,SHORT,780,0.6959671833556438,-0.008567998,0.12584646
2006-01-30 00:00:00+00,SHORT,664,0.11474163313189265,-0.0030258857,0.08651677
2006-01-30 00:00:00+00,SHORT,1022,0.5159709435982467,-0.008689381,0.0861144
2006-01-30 00:00:00+00,SHORT,1719,1.0,-0.008406738,0.12300483
2006-01-31 00:00:00+00,SHORT,4112,0.6727770906766102,-0.007206613,0.116367936
2006-01-31 00:00:00+00,SHORT,2116,0.5509056937598926,-0.006130737,0.07558292
2006-01-31 00:00:00+00,SHORT,3641,0.3084089873994863,-0.0068804375,0.118388616
2006-02-01 00:00:00+00,SHORT,4171,0.0,-0.0030056436,0.093441665
2006-02-01 00:00:00+00,SHORT,450,0.2679225701685926,-0.005455583,0.08767074
2006-02-01 00:00:00+00,SHORT,3335,0.13660733684931056,-0.007555768,0.114269935
2006-02-01 00:00:00+00,SHORT,1762,0.5549255469400164,-0.002600127,0.110733636
2006-02-02 00:00:00+00,SHORT,2142,0.0,-0.008035763,0.11396812
2006-02-02 00:00:00+00,SHORT,773,0.8823529411764706,-0.008739613,0.07714437
2006-02-02 00:00:00+00,SHORT,1610,0.9473684210526316,-0.0076908865,0.12302521
2006-02-03 00:00:00+00,SHORT,487,0.8,-0.005498559,0.1045092
2006-02-03 00:00:00+00,SHORT,2032,0.4724069468226847,-0.0029556954,0.12732017
2006-02-06 00:00:00+00,SHORT,3271,0.0,-0.0072111306,0.087822296
2006-02-07 00:00:00+00,SHORT,487,0.6,-0.001720146,0.09688961
2006-02-10 00:00:00+00,SHORT,2518,1.0,-0.007960008,0.10625461
2006-02-13 00:00:00+00,SHORT,2661,0.06323463299092237,-0.0011733146,0.10821002
2006-02-16 00:00:00+00,SHORT,157,0.0,-0.0026260593,0.12507509
2006-02-17 00:00:00+00,SHORT,4223,0.0,-0.008026511,0.09403584
2006-02-21 00:00:00+00,SHORT,2716,0.0,-0.0068673454,0.10001127
2006-02-22 00:00:00+00,SHORT,2440,0.11119631170308812,-0.008085471,0.10795078
2006-02-23 00:00:00+00,SHORT,2050,0.27371300352338146,-0.0027047435,0.099414155
2006-02-23 00:00:00+00,SHORT,631,0.2555137412256145,-0.0041111563,0.102929294
2006-02-24 00:00:00+00,SHORT,212,0.171574627777946,-0.005721127,0.08466505
2006-02-24 00:00:00+00,SHORT,3556,0.3243394717940305,-0.0036062032,0.107573316
2006-02-27 00:00:00+00,SHORT,424,1.0,-0.005792316,0.10504108
2006-02-27 00:00:00+00,SHORT,845,0.2930669089341288,-0.0040482306,0.08297338
2006-02-27 00:00:00+00,SHORT,3556,0.3417356917213873,-0.0035898145,0.107573316
2006-02-28 00:00:00+00,SHORT,2291,0.6971995898928648,-0.008602974,0.0869042
2006-03-02 00:00:00+00,SHORT,153,0.0,-0.0034251139,0.13590348
2006-03-02 00:00:00+00,SHORT,2261,1.0,-0.0018745676,0.089146525
2006-03-03 00:00:00+00,SHORT,3610,0.24555240852578913,-0.0043856744,0.12164605
2006-03-03 00:00:00+00,SHORT,1615,0.18524926860539634,-0.001349292,0.13461576
2006-03-03 00:00:00+00,SHORT,3853,0.0,-0.006141621,0.09991588
2006-03-06 00:00:00+00,SHORT,1650,0.0,-0.001278987,0.13390087
2006-03-10 00:00:00+00,SHORT,881,0.3628925535095599,-0.005170553,0.07639714
2006-03-14 00:00:00+00,SHORT,938,0.6886837097056694,-0.0013858565,0.12326497
2006-03-15 00:00:00+00,SHORT,2835,0.3574009679492803,-0.006050774,0.07663113
2006-03-16 00:00:00+00,SHORT,19,0.0,-0.0031392232,0.108738065
2006-03-16 00:00:00+00,SHORT,559,0.0,-0.008318066,0.07665423
2006-03-20 00:00:00+00,SHORT,2050,0.0,-0.006967656,0.09296431
2006-03-22 00:00:00+00,SHORT,2343,0.41630227710960443,-0.003870279,0.09241167
2006-03-22 00:00:00+00,SHORT,1853,0.25415748362887475,-0.0069712605,0.07972689
2006-03-23 00:00:00+00,SHORT,3192,0.0,-0.0058074133,0.10531663
2006-04-03 00:00:00+00,SHORT,135,0.0,-0.0010391395,0.09098837
2006-04-05 00:00:00+00,SHORT,602,0.5157924532593808,-0.007565299,0.08620182
2006-04-10 00:00:00+00,SHORT,1011,0.6363851875577154,-0.007911695,0.09875021
2006-04-18 00:00:00+00,SHORT,602,0.0,-0.008769191,0.103238836
2006-04-19 00:00:00+00,SHORT,858,1.0,-0.008669697,0.07539789
2006-04-19 00:00:00+00,SHORT,862,0.5781161756204254,-0.0075752176,0.09490578
2006-04-20 00:00:00+00,SHORT,68,0.7292333142211714,-0.006862696,0.086591
2006-04-20 00:00:00+00,SHORT,153,0.8888888888888888,-0.0061420463,0.088024184
2006-04-20 00:00:00+00,SHORT,1762,0.6352068504295981,-0.0015194997,0.08396245
2006-04-21 00:00:00+00,SHORT,2690,0.3559778022800402,-0.008818912,0.10307922
2006-04-21 00:00:00+00,SHORT,1173,0.5175271252361759,-0.008125133,0.120491296
2006-04-21 00:00:00+00,SHORT,1280,0.8333333333333334,-0.007873771,0.11413801
2006-04-24 00:00:00+00,SHORT,2055,0.9166666666666666,-0.0060461545,0.092282705
2006-04-24 00:00:00+00,SHORT,3641,0.5263629471553054,-0.004200355,0.13346042
2006-04-26 00:00:00+00,SHORT,4062,1.0,-0.0012638476,0.07541292
2006-04-27 00:00:00+00,SHORT,1176,0.9636674834112194,-0.007455828,0.094620906
2006-04-28 00:00:00+00,SHORT,1434,0.4983059601966704,-0.0060142474,0.09340594
2006-04-28 00:00:00+00,SHORT,3861,0.40824390633364444,-0.0021977082,0.12181831
