time,side,ticker_id,mv_up_composite_labels,dist_lower_bb_50_2.0_df055,accel_price_5_df021,ma_cloud_diff_8_50_df007
2010-05-26 00:00:00+00,LONG,3804,0.96,0.011973821,-9.171263E-4,-0.0818843
2010-05-26 00:00:00+00,LONG,3890,1.0,0.022971233,-0.027144885,-0.078578964
2010-05-26 00:00:00+00,LONG,1846,1.0,0.015695153,-0.015744887,-0.09153964
2010-05-26 00:00:00+00,LONG,1897,0.9615384615384616,0.024068506,0.027799616,-0.11676206
2010-06-01 00:00:00+00,LONG,3447,0.6905935533737213,0.005490815,-0.0022404061,-0.07179313
2010-06-04 00:00:00+00,LONG,2084,0.48544878862899804,0.016787913,-0.019123131,-0.06979749
2010-06-07 00:00:00+00,LONG,2084,0.484184488479374,0.010431493,0.012133552,-0.07249811
2010-06-07 00:00:00+00,LONG,1306,1.0,0.031608257,0.007859342,-0.07383639
2010-06-08 00:00:00+00,LONG,386,1.0,0.016055042,0.033145163,-0.09356926
2010-06-08 00:00:00+00,LONG,610,0.0,0.038337626,6.5617345E-4,-0.123038396
2010-06-08 00:00:00+00,LONG,1306,0.9818181818181818,0.0024262448,0.057400867,-0.077677526
2010-06-09 00:00:00+00,LONG,2482,0.9803921568627451,0.012833764,-0.009817965,-0.07705384
2010-07-01 00:00:00+00,LONG,64,1.0,0.048963606,0.011050814,-0.104986265
2010-07-01 00:00:00+00,LONG,2226,0.2903275722329093,0.043204293,0.005046308,-0.08647314
2010-07-01 00:00:00+00,LONG,2972,0.904098188022999,0.0030426586,0.011582928,-0.09729642
2010-07-01 00:00:00+00,LONG,3837,0.0,0.037035607,-0.009839502,-0.101022705
2010-07-01 00:00:00+00,LONG,1960,1.0,0.0528552,-0.026157804,-0.09607378
2010-07-02 00:00:00+00,LONG,64,0.967741935483871,0.034525465,0.014446323,-0.12326112
2010-07-02 00:00:00+00,LONG,2226,0.2793118374591316,0.03727996,-0.019911194,-0.09654288
2010-07-02 00:00:00+00,LONG,2248,0.6234971833365821,0.0194554,0.022249466,-0.07664421
2010-07-02 00:00:00+00,LONG,3199,0.5331710658086986,0.03020566,0.03135032,-0.11173198
2010-07-02 00:00:00+00,LONG,3837,0.0,0.009013678,-0.014948962,-0.10636182
2010-07-02 00:00:00+00,LONG,1960,0.9705882352941176,0.026309835,-0.0276915,-0.1050124
2010-07-06 00:00:00+00,LONG,64,0.935483870967742,0.036710687,0.021653533,-0.1336077
2010-07-06 00:00:00+00,LONG,2226,0.41201544223975384,0.033816777,-0.005862243,-0.10592808
2010-07-06 00:00:00+00,LONG,304,1.0,0.03396587,-0.017537873,-0.11584696
2010-07-06 00:00:00+00,LONG,2365,0.8017990479981799,0.01480667,0.004427373,-0.08735038
2010-07-06 00:00:00+00,LONG,401,0.9705882352941176,0.030978851,0.011300411,-0.06942369
2010-07-06 00:00:00+00,LONG,2731,0.4088470839346313,0.011109382,0.02428599,-0.091589294
2010-07-06 00:00:00+00,LONG,694,0.8295396822921454,0.007237417,-0.0032603007,-0.097648926
2010-07-06 00:00:00+00,LONG,2761,0.6343653394534202,0.033958934,0.0068643834,-0.08142733
2010-07-06 00:00:00+00,LONG,835,0.7623071536481874,0.006005127,0.018402398,-0.07157197
2010-07-06 00:00:00+00,LONG,838,0.5600442985041695,0.054961853,0.013210958,-0.09412881
2010-07-06 00:00:00+00,LONG,918,1.0,0.023773089,-0.0055476986,-0.09477505
2010-07-06 00:00:00+00,LONG,3198,1.0,0.01089397,-0.011173741,-0.0732792
2010-07-06 00:00:00+00,LONG,3199,0.5277401599271183,0.029089388,-8.631997E-4,-0.12872157
2010-07-06 00:00:00+00,LONG,1258,1.0,0.017993758,0.0069411877,-0.10201962
2010-07-06 00:00:00+00,LONG,1667,0.5490423767109703,0.0074722096,-0.011857248,-0.0803201
2010-07-06 00:00:00+00,LONG,1748,0.26022562319208326,0.015479853,-0.022444889,-0.100863814
2010-07-06 00:00:00+00,LONG,3837,0.0,0.009466164,-0.0018042526,-0.11033652
2010-07-06 00:00:00+00,LONG,1960,0.9411764705882353,0.0130491685,0.03235261,-0.11130378
2010-08-25 00:00:00+00,LONG,4097,1.0,0.018741405,-0.0030463552,-0.07846654
2010-08-25 00:00:00+00,LONG,4223,0.8909893620120801,0.028122338,0.0027880413,-0.07250577
2010-08-25 00:00:00+00,LONG,335,1.0,0.0103034675,-0.0015618129,-0.08002552
2010-08-25 00:00:00+00,LONG,1022,0.8545795494375537,0.006478166,0.016378567,-0.12794222
2010-08-25 00:00:00+00,LONG,1043,1.0,0.005718211,0.006161972,-0.08777016
2010-08-25 00:00:00+00,LONG,1108,0.9583333333333334,0.022190873,0.00511863,-0.1152204
2010-08-25 00:00:00+00,LONG,3381,1.0,0.021189261,0.014879934,-0.07301077
2010-08-25 00:00:00+00,LONG,3519,0.0,0.014644826,-4.761419E-4,-0.09267852
2010-08-25 00:00:00+00,LONG,3641,1.0,0.014114694,-0.0050638663,-0.07036123
2010-08-25 00:00:00+00,LONG,1919,0.4224671323386086,0.039305624,0.015981628,-0.07575807
2010-08-26 00:00:00+00,LONG,4097,0.9583333333333334,0.0146375885,0.031656682,-0.0855457
2010-08-26 00:00:00+00,LONG,4223,0.844979021630052,0.027583867,0.021466028,-0.078464456
2010-08-26 00:00:00+00,LONG,335,0.9830508474576272,0.0146314,0.019379295,-0.0852703
2010-08-26 00:00:00+00,LONG,874,1.0,0.03858725,-0.00218732,-0.077432096
2010-08-26 00:00:00+00,LONG,1022,0.8872664917172802,0.019573003,0.0063624852,-0.1326903
2010-08-26 00:00:00+00,LONG,1043,0.9696969696969697,0.0030257439,0.048431825,-0.096855395
2010-08-26 00:00:00+00,LONG,1108,0.9166666666666666,0.011465,0.014916678,-0.11570463
2010-08-26 00:00:00+00,LONG,3381,0.9714285714285714,0.02276708,0.004593738,-0.07990646
2010-08-26 00:00:00+00,LONG,3519,0.9782608695652174,0.029934255,0.004591368,-0.10650712
2010-08-26 00:00:00+00,LONG,3641,0.9666666666666667,0.011101203,0.014831832,-0.07604818
2010-08-27 00:00:00+00,LONG,4223,0.7517945451117491,0.0051983106,0.022211079,-0.083542265
2010-08-27 00:00:00+00,LONG,2410,0.0,0.021595867,0.025480699,-0.076629415
2010-08-27 00:00:00+00,LONG,1832,1.0,0.002887237,0.01588955,-0.11365148
2010-08-27 00:00:00+00,LONG,2028,0.0,0.03103152,0.056134284,-0.11050668
2010-08-30 00:00:00+00,LONG,4097,0.875,0.009873169,-0.016055485,-0.09589797
2010-08-30 00:00:00+00,LONG,4223,0.6339916467750457,0.007212276,-9.372848E-4,-0.09114643
2010-08-30 00:00:00+00,LONG,2410,0.9347826086956522,0.029715506,-0.02217101,-0.08848507
2010-08-30 00:00:00+00,LONG,836,0.972972972972973,0.008262642,-0.009442519,-0.07567035
2010-08-30 00:00:00+00,LONG,874,0.9090909090909091,0.0026450164,-0.018060196,-0.09469235
2010-08-30 00:00:00+00,LONG,3098,0.848481647063611,0.0066349236,-0.016550444,-0.07356535
2010-08-30 00:00:00+00,LONG,3381,0.9142857142857143,0.009376023,-0.003866286,-0.094010904
2010-08-30 00:00:00+00,LONG,3519,0.9347826086956522,0.0077414196,-0.010523624,-0.12570983
2010-08-30 00:00:00+00,LONG,2004,0.9821428571428571,0.0025054554,-0.010359951,-0.11134659
2010-08-30 00:00:00+00,LONG,2028,0.0,0.035958536,0.018042816,-0.123854965
2010-08-31 00:00:00+00,LONG,13,0.0,0.006677549,-0.011871379,-0.07741618
2010-08-31 00:00:00+00,LONG,2095,0.906763817261435,0.012119708,0.032313503,-0.08328396
2010-08-31 00:00:00+00,LONG,4223,0.7309548622060646,0.0064985156,0.041525118,-0.09564955
2010-08-31 00:00:00+00,LONG,183,1.0,0.0069140336,0.026310313,-0.100498825
2010-08-31 00:00:00+00,LONG,2323,1.0,0.044857655,0.041383523,-0.07863674
2010-08-31 00:00:00+00,LONG,309,1.0,0.029836303,0.012110979,-0.11229558
2010-08-31 00:00:00+00,LONG,2776,1.0,0.0029229212,-0.013292337,-0.13477035
2010-08-31 00:00:00+00,LONG,1303,0.5545641944413721,0.014196245,0.022538943,-0.0887709
2010-08-31 00:00:00+00,LONG,3519,0.9130434782608696,0.013121546,0.016698094,-0.13388759
2010-08-31 00:00:00+00,LONG,3596,1.0,0.042679712,0.024194447,-0.13396001
2010-08-31 00:00:00+00,LONG,3923,1.0,0.0024208226,0.018601092,-0.07267028
2010-08-31 00:00:00+00,LONG,2028,0.0,0.03592675,0.03636691,-0.13541932
2010-09-01 00:00:00+00,LONG,2323,0.9722222222222222,0.011395081,0.026052482,-0.089242466
2010-09-01 00:00:00+00,LONG,2410,0.8913043478260869,0.0040874346,0.0026647225,-0.10472318
2010-10-07 00:00:00+00,LONG,708,0.3169304422481287,0.0922869,-0.0036148129,-0.07339915
2010-10-08 00:00:00+00,LONG,708,0.3870967741935484,0.06534504,-0.0115256645,-0.10616784
2010-10-21 00:00:00+00,LONG,2553,1.0,0.013687528,-3.9031362E-4,-0.10177044
2010-10-22 00:00:00+00,LONG,1838,0.9090909090909091,0.03535172,0.009455044,-0.10694931
2010-11-11 00:00:00+00,LONG,1176,0.0,0.002560929,-0.016534867,-0.075168796
2010-11-18 00:00:00+00,LONG,131,0.5648628475169812,0.012215109,0.013446577,-0.10096245
2010-11-19 00:00:00+00,LONG,131,0.5295947267163298,0.014633249,0.0045007034,-0.11522856
2010-11-22 00:00:00+00,LONG,131,0.8571428571428572,0.0049647586,0.0020011435,-0.115107596
2010-11-23 00:00:00+00,LONG,131,0.8095238095238095,0.0028950034,0.003775864,-0.11521322
2010-11-30 00:00:00+00,LONG,2343,0.27667746911152896,0.03647453,0.027337637,-0.09351576
2010-12-17 00:00:00+00,LONG,3273,0.26491805670074814,0.051459827,9.941817E-4,-0.10531543
2011-01-26 00:00:00+00,LONG,1423,0.0,0.023516392,0.025618142,-0.08463979
2011-02-03 00:00:00+00,LONG,13,0.0,0.009934294,-0.030389832,-0.071375184
2011-02-04 00:00:00+00,LONG,604,0.11581948575461488,0.04009027,0.027447145,-0.0967027
2011-02-07 00:00:00+00,LONG,604,0.131643985590456,0.021177119,0.0119641265,-0.102676004
2011-02-09 00:00:00+00,LONG,604,0.0,0.003520088,0.020123383,-0.10663445
2011-02-10 00:00:00+00,LONG,4112,1.0,0.006785662,-0.028143272,-0.09597829
2011-02-24 00:00:00+00,LONG,1360,1.0,0.028424881,0.04511953,-0.07310962
2011-03-02 00:00:00+00,LONG,3744,0.2904625598060449,0.062057193,-0.0055013113,-0.09682036
2011-03-07 00:00:00+00,LONG,2993,0.21567324633633253,0.0040201503,-0.0021023822,-0.12098991
2011-03-10 00:00:00+00,LONG,1404,0.43984508918792903,0.015667373,-0.020066364,-0.0786422
2011-03-11 00:00:00+00,LONG,1667,0.0,0.017981797,0.0026246868,-0.07137307
2011-03-14 00:00:00+00,LONG,1667,0.3407510148648156,0.013917501,0.011000187,-0.07851785
2011-03-15 00:00:00+00,LONG,2330,0.7569070635522901,0.058265295,-0.018879957,-0.11110144
2011-03-15 00:00:00+00,LONG,2716,0.5628360356070712,0.020997295,-0.006421912,-0.10398979
2011-03-15 00:00:00+00,LONG,3686,0.2563130523658607,0.006445968,-0.027622303,-0.07034236
2011-03-15 00:00:00+00,LONG,1667,0.570951653820671,0.012932986,-0.018546488,-0.0842308
2011-03-16 00:00:00+00,LONG,2330,0.7669440419318133,0.06043094,-0.014958178,-0.12542522
2011-03-16 00:00:00+00,LONG,2440,0.7446701322759995,0.013314478,-0.02316882,-0.11609056
2011-03-16 00:00:00+00,LONG,2716,0.46542322066507985,0.0044073258,0.006772886,-0.112535395
2011-03-16 00:00:00+00,LONG,3236,0.7179144076145233,0.03148881,-0.026113028,-0.07079807
2011-03-16 00:00:00+00,LONG,3594,0.975609756097561,0.019636817,0.028772123,-0.082763776
2011-03-16 00:00:00+00,LONG,3686,0.2681975758125774,0.010642551,-0.0137535585,-0.07250483
2011-03-16 00:00:00+00,LONG,1667,0.6106398540277604,0.020442972,0.014130169,-0.08987805
2011-03-17 00:00:00+00,LONG,2125,0.47899220263096076,0.0110115735,0.031161834,-0.084600575
2011-03-17 00:00:00+00,LONG,2330,0.747511051169593,0.04358436,0.05277472,-0.13490179
2011-03-17 00:00:00+00,LONG,2619,0.567283115208078,0.01072133,0.028638583,-0.070261456
2011-03-17 00:00:00+00,LONG,3594,0.9512195121951219,0.010267364,0.0,-0.08817836
2011-03-17 00:00:00+00,LONG,1667,0.5097628002752097,0.009366799,0.0077215787,-0.09376975
2011-03-18 00:00:00+00,LONG,2518,1.0,0.009900044,5.4822746E-4,-0.1034141
2011-03-18 00:00:00+00,LONG,2619,0.3018822659775219,0.0035193139,-0.01058715,-0.07257267
2011-03-18 00:00:00+00,LONG,1667,0.27291990542568306,0.0068069333,0.002298858,-0.099370465
2011-03-18 00:00:00+00,LONG,1939,0.0,0.014322212,-0.02054796,-0.06952943
2011-03-22 00:00:00+00,LONG,2518,0.9375,0.003694398,0.012940731,-0.10507111
2011-03-28 00:00:00+00,LONG,2659,0.39518944805333134,0.012190115,-3.7727173E-4,-0.08107535
2011-05-17 00:00:00+00,LONG,2690,1.0,0.02866716,-0.03127366,-0.10041338
2011-05-17 00:00:00+00,LONG,1004,0.0,0.004767157,4.2835643E-4,-0.07093054
2011-06-07 00:00:00+00,LONG,2761,0.0,0.1079595,-0.013531246,-0.11010046
2011-06-08 00:00:00+00,LONG,4097,0.0,0.007278554,0.032997254,-0.07711894
2011-06-08 00:00:00+00,LONG,652,0.0,0.04317698,0.015129037,-0.07808679
2011-06-08 00:00:00+00,LONG,2761,0.0,0.08735553,0.0219237,-0.12724519
2011-06-08 00:00:00+00,LONG,843,0.0,0.03486725,0.0129696,-0.07353771
2011-06-09 00:00:00+00,LONG,652,0.0,0.009870728,0.01564073,-0.08502749
2011-06-09 00:00:00+00,LONG,843,0.28963936687153574,0.012740423,0.0121607175,-0.07870185
2011-06-10 00:00:00+00,LONG,4107,0.0,0.040010445,0.026976068,-0.0815517
2011-06-10 00:00:00+00,LONG,2270,0.0,0.019294122,0.006538695,-0.07638993
2011-06-10 00:00:00+00,LONG,1330,0.0,0.024900312,0.0011666397,-0.07782937
2011-06-13 00:00:00+00,LONG,4107,0.0,0.022029335,0.03383305,-0.091752656
2011-06-13 00:00:00+00,LONG,2270,0.0,0.0042212107,0.029236125,-0.08142736
2011-06-13 00:00:00+00,LONG,643,0.0,0.03462289,0.033632338,-0.10155739
2011-06-13 00:00:00+00,LONG,2936,0.0,0.018161837,-0.012544874,-0.07961892
2011-06-13 00:00:00+00,LONG,1072,0.6550159925280008,0.0170223,0.045570087,-0.08069081
2011-06-13 00:00:00+00,LONG,1330,0.0,0.007639671,0.022172362,-0.081627324
2011-06-13 00:00:00+00,LONG,1761,0.0,0.022119096,0.010749811,-0.06912579
2011-06-14 00:00:00+00,LONG,4107,0.0,0.0051307953,0.009728499,-0.09912329
2011-06-14 00:00:00+00,LONG,253,0.0,0.025532512,0.054247167,-0.07077634
2011-06-15 00:00:00+00,LONG,4107,0.0,0.007766143,-0.005144321,-0.10176778
2011-06-15 00:00:00+00,LONG,131,0.0,0.0035016974,-0.017474202,-0.0712062
2011-06-15 00:00:00+00,LONG,253,0.0,0.019482695,0.0078063584,-0.08200524
2011-06-15 00:00:00+00,LONG,959,0.0,0.017229512,-0.0023413105,-0.088279
2011-06-15 00:00:00+00,LONG,1761,0.0,0.0028126533,-0.01868581,-0.06959254
2011-06-16 00:00:00+00,LONG,253,0.0,0.017487379,0.020784475,-0.09060961
2011-06-16 00:00:00+00,LONG,588,0.8230616702667048,0.021267746,0.026626583,-0.13342215
2011-06-16 00:00:00+00,LONG,1176,0.0,0.0122716855,0.0011550752,-0.11677173
2011-06-16 00:00:00+00,LONG,2004,0.0,0.028948119,-0.028861564,-0.069120206
2011-06-17 00:00:00+00,LONG,2213,0.0,0.00610176,0.040320765,-0.07098041
2011-06-17 00:00:00+00,LONG,253,0.0,0.0053313486,0.04560366,-0.09525542
2011-06-17 00:00:00+00,LONG,2508,0.0,0.03574257,-0.01956317,-0.078315325
2011-06-17 00:00:00+00,LONG,988,0.0,0.005017082,0.03610219,-0.080673106
2011-06-17 00:00:00+00,LONG,3595,0.0,0.016575646,-0.0068476223,-0.08060625
2011-06-17 00:00:00+00,LONG,2004,0.0,0.021842986,0.02782481,-0.080093436
2011-06-20 00:00:00+00,LONG,2213,0.0,0.008296919,5.5079174E-4,-0.077302
2011-06-20 00:00:00+00,LONG,253,0.0,0.012558337,-0.0075708106,-0.100327596
2011-06-20 00:00:00+00,LONG,2508,0.0,0.005500497,0.047527734,-0.08225578
2011-06-20 00:00:00+00,LONG,522,0.0,0.019925732,0.014081752,-0.07109464
2011-06-20 00:00:00+00,LONG,712,0.0,0.051286004,0.0055559427,-0.10313861
2011-06-20 00:00:00+00,LONG,1908,0.0,0.017467095,-0.0057848906,-0.082987726
2011-07-18 00:00:00+00,LONG,2323,0.0,0.0517733,0.010006731,-0.12942976
2011-08-04 00:00:00+00,LONG,88,0.0,0.039161015,7.664891E-4,-0.07436499
2011-08-05 00:00:00+00,LONG,88,0.0,0.010339521,0.041028038,-0.08415814
2011-08-08 00:00:00+00,LONG,4089,1.0,0.12650591,-0.014895746,-0.07210965
2011-08-09 00:00:00+00,LONG,2111,0.3612483742482051,0.017590096,0.024285445,-0.0766833
2011-08-09 00:00:00+00,LONG,68,0.0,0.027312664,0.054400235,-0.1214522
2011-08-09 00:00:00+00,LONG,2410,0.0,0.045287207,0.044763003,-0.101837516
2011-08-09 00:00:00+00,LONG,664,0.28586735103183064,0.020651734,0.055964414,-0.072402604
2011-08-09 00:00:00+00,LONG,842,0.0,0.05247516,0.054306917,-0.076198764
2011-08-09 00:00:00+00,LONG,898,1.0,0.006071112,0.053008217,-0.086298615
2011-08-09 00:00:00+00,LONG,914,1.0,0.036040016,0.05736963,-0.07793486
2011-08-09 00:00:00+00,LONG,3515,0.0,0.004414566,0.049179405,-0.08176278
2011-08-10 00:00:00+00,LONG,4118,0.0,0.08973654,-0.02773326,-0.13451985
2011-08-10 00:00:00+00,LONG,68,0.0,0.02681288,-0.024441225,-0.12913384
2011-08-10 00:00:00+00,LONG,2129,0.0,0.011255749,-0.013917718,-0.08813081
2011-08-10 00:00:00+00,LONG,158,0.470873849076848,0.070462964,-0.02776438,-0.13142851
2011-08-10 00:00:00+00,LONG,2534,0.3644847842018872,0.05878281,-0.001628739,-0.087088354
2011-08-10 00:00:00+00,LONG,708,0.0,0.04443055,-0.028717792,-0.07503683
2011-08-10 00:00:00+00,LONG,874,0.0,0.06319636,-0.01087676,-0.1020243
2011-08-10 00:00:00+00,LONG,881,0.0,0.03080118,-0.012333359,-0.12606803
2011-08-10 00:00:00+00,LONG,914,0.9666666666666667,0.05454043,-0.03018868,-0.08987997
2011-08-10 00:00:00+00,LONG,2971,0.967741935483871,0.035628233,-0.024578897,-0.10956236
2011-08-10 00:00:00+00,LONG,3287,0.9666666666666667,0.052075356,-0.023570178,-0.10062989
2011-08-10 00:00:00+00,LONG,1360,0.967741935483871,0.03210089,-0.026657537,-0.1113536
2011-08-10 00:00:00+00,LONG,3612,0.6015127697884881,0.044802338,-0.02345082,-0.1043787
2011-08-10 00:00:00+00,LONG,4013,0.0,0.052568793,-0.016704623,-0.1026782
2011-08-10 00:00:00+00,LONG,2004,0.0,0.046399727,-0.017952729,-0.09141016
2011-08-10 00:00:00+00,LONG,4074,0.5578945224912187,0.02383018,-0.028664798,-0.07905591
2011-08-11 00:00:00+00,LONG,195,1.0,0.01751743,0.057473008,-0.08943482
2011-08-11 00:00:00+00,LONG,2269,1.0,0.024634864,0.056173313,-0.08795072
2011-08-12 00:00:00+00,LONG,195,0.972972972972973,0.003110641,-0.0034371954,-0.093821876
2011-08-12 00:00:00+00,LONG,2269,0.9655172413793104,0.013450169,-0.016037362,-0.09374533
2011-08-12 00:00:00+00,LONG,2410,0.9210526315789473,0.013965943,-0.002589084,-0.1287745
2011-08-12 00:00:00+00,LONG,842,0.0,0.016216053,-0.0011681734,-0.11616717
2011-08-12 00:00:00+00,LONG,1011,0.90625,0.009954704,-0.0045896135,-0.08409275
2011-08-12 00:00:00+00,LONG,3352,0.0,0.013744539,0.021462724,-0.102619916
2011-08-12 00:00:00+00,LONG,1536,0.3644603938696018,0.011768905,-0.017082032,-0.075907335
2011-08-19 00:00:00+00,LONG,4187,0.4134466315818098,0.0034761906,-0.02161451,-0.09026797
2011-08-19 00:00:00+00,LONG,4223,0.0,0.011022888,9.519584E-4,-0.1343775
2011-08-19 00:00:00+00,LONG,323,1.0,0.032166846,0.027389875,-0.08042823
2011-08-19 00:00:00+00,LONG,2546,0.9583333333333334,0.0124093825,-0.0038804922,-0.09257777
2011-08-19 00:00:00+00,LONG,602,0.0,0.00710286,-0.024230259,-0.08372126
2011-08-19 00:00:00+00,LONG,2742,1.0,0.008390383,0.020333972,-0.13368991
2011-08-19 00:00:00+00,LONG,842,0.7419354838709677,0.0073034954,-0.017889883,-0.1224722
2011-08-19 00:00:00+00,LONG,843,0.2691542466177172,0.036728248,-0.006643139,-0.09853134
2011-08-19 00:00:00+00,LONG,1011,0.75,0.009910602,-0.01714566,-0.08208424
2011-08-19 00:00:00+00,LONG,3824,0.7781184333206804,0.011107786,-0.004576607,-0.07974589
2011-08-19 00:00:00+00,LONG,1904,1.0,0.014720224,0.0095971925,-0.07404713
2011-08-19 00:00:00+00,LONG,2004,0.0,0.0132157765,-0.016003795,-0.11031894
2011-08-22 00:00:00+00,LONG,323,0.25844703619966025,0.006885767,0.007495828,-0.08531588
2011-08-22 00:00:00+00,LONG,843,0.4367539385790573,0.019203732,-0.012231823,-0.09663458
2011-08-22 00:00:00+00,LONG,845,0.3343222597639498,0.037843924,-0.014623099,-0.09973726
2011-08-22 00:00:00+00,LONG,938,0.0,0.074612655,-0.020846417,-0.12135697
2011-08-22 00:00:00+00,LONG,1011,0.71875,0.0067235217,-0.026180893,-0.07902493
2011-08-22 00:00:00+00,LONG,3127,0.9666666666666667,0.04095598,0.017243529,-0.10606944
2011-08-22 00:00:00+00,LONG,3137,1.0,0.01922407,-0.015998887,-0.08763144
2011-08-22 00:00:00+00,LONG,3683,0.9666666666666667,0.06360454,0.019140493,-0.09516708
2011-08-22 00:00:00+00,LONG,2032,0.38925174549090047,0.026992146,1.1475463E-4,-0.079614446
2011-08-23 00:00:00+00,LONG,3822,0.39679020891740313,0.011075348,0.042854592,-0.09439627
2011-09-12 00:00:00+00,LONG,3694,1.0,0.014806406,0.021699175,-0.091394156
2011-09-23 00:00:00+00,LONG,2285,0.9642857142857143,0.005093251,0.012190901,-0.07527891
2011-09-23 00:00:00+00,LONG,903,0.0,0.019357184,0.047244478,-0.1157255
2011-10-04 00:00:00+00,LONG,191,0.902826150970327,0.08543227,0.019460227,-0.13388899
2011-10-04 00:00:00+00,LONG,2567,1.0,0.043703567,0.041635692,-0.08764897
2011-10-04 00:00:00+00,LONG,604,1.0,0.040029988,-0.029421492,-0.13398932
2011-10-04 00:00:00+00,LONG,796,1.0,0.00891091,-2.0405077E-4,-0.12649041
2011-10-04 00:00:00+00,LONG,3233,0.0,0.027847461,-0.0040832506,-0.098429486
2011-10-04 00:00:00+00,LONG,3433,0.8556543255099596,0.022182833,-0.0010410823,-0.1288133
2011-10-04 00:00:00+00,LONG,3581,0.5079765795932991,0.030084139,-0.0038020487,-0.116357155
2011-10-04 00:00:00+00,LONG,1615,1.0,0.0043978896,-0.00761383,-0.08434799
2011-10-04 00:00:00+00,LONG,1742,0.4437668039636001,0.01389932,0.009557823,-0.07693572
2011-10-04 00:00:00+00,LONG,4050,1.0,0.002932002,-0.003040652,-0.09962858
2011-10-05 00:00:00+00,LONG,641,0.8047626961612541,0.024364572,0.012146325,-0.095881745
2011-10-05 00:00:00+00,LONG,3179,0.5327127323736663,0.0039188033,0.040039748,-0.0805751
2011-10-05 00:00:00+00,LONG,3233,0.0,0.009782221,0.03265233,-0.10508354
2011-10-05 00:00:00+00,LONG,3433,0.7811629589581364,0.0042876694,0.03865831,-0.13158095
2011-10-07 00:00:00+00,LONG,2665,0.5526296022238377,0.03311005,-0.030828781,-0.077507414
2011-10-07 00:00:00+00,LONG,641,0.6775182746622552,0.0094198305,0.012992535,-0.104871064
2011-10-07 00:00:00+00,LONG,4013,0.5095807335235765,0.018185109,-0.0072182543,-0.097663954
2011-10-19 00:00:00+00,LONG,3649,0.6780776736201152,0.028609438,0.0012404339,-0.1242444
2011-11-03 00:00:00+00,LONG,4215,0.0,0.049675144,-0.025565336,-0.07817741
2011-11-04 00:00:00+00,LONG,4215,0.0,0.03102541,0.021877773,-0.09353278
2011-11-07 00:00:00+00,LONG,4215,0.0,0.013712632,0.03862158,-0.10250345
2011-11-23 00:00:00+00,LONG,2938,1.0,0.03961256,0.0074425815,-0.07060269
2011-11-23 00:00:00+00,LONG,1356,1.0,0.010387178,0.046303675,-0.09554523
2011-11-23 00:00:00+00,LONG,3862,1.0,0.04058978,0.023962844,-0.12772821
2011-11-25 00:00:00+00,LONG,2067,1.0,0.0038355764,0.05742366,-0.124759965
2011-11-25 00:00:00+00,LONG,2938,0.45589253337814173,0.022418186,0.013196097,-0.07713208
2011-11-25 00:00:00+00,LONG,1175,1.0,0.015498236,0.02094993,-0.13067879
2011-11-25 00:00:00+00,LONG,1356,0.9791666666666666,0.008046653,0.01819212,-0.10568267
2011-12-13 00:00:00+00,LONG,1908,1.0,0.022681763,-0.017967453,-0.09717707
2011-12-19 00:00:00+00,LONG,502,0.43343775687005337,0.027939767,-0.0043229414,-0.07751257
2011-12-19 00:00:00+00,LONG,1462,1.0,0.023246324,0.006215118,-0.07554218
2011-12-19 00:00:00+00,LONG,1780,1.0,0.023739286,0.010200225,-0.0789131
2011-12-19 00:00:00+00,LONG,3947,0.33129925008275835,0.00866546,0.0072727273,-0.10396562
2011-12-19 00:00:00+00,LONG,4079,0.8273572730273152,0.01304398,0.0031156007,-0.07147242
2011-12-19 00:00:00+00,LONG,4086,1.0,0.029749272,-0.02079995,-0.10698025
2011-12-21 00:00:00+00,LONG,443,0.0,0.012869627,0.008105823,-0.09567751
2011-12-28 00:00:00+00,LONG,1742,0.43941556651335717,0.0064215963,-0.014653501,-0.08735551
2012-03-14 00:00:00+00,LONG,874,0.0,0.005980739,-0.029427407,-0.0812533
2012-04-16 00:00:00+00,LONG,984,1.0,0.006133607,-0.01668241,-0.07755391
2012-04-25 00:00:00+00,LONG,1667,0.0,0.008591301,0.024874728,-0.07825803
2012-04-30 00:00:00+00,LONG,1072,0.0,0.029970089,-0.010324369,-0.075301
2012-05-09 00:00:00+00,LONG,2125,0.7088628459842881,0.031977255,-3.577475E-4,-0.12404417
2012-05-17 00:00:00+00,LONG,1303,0.43149202712596313,0.038671453,-0.008434623,-0.092334665
2012-05-18 00:00:00+00,LONG,2105,0.0,0.04576545,0.009080783,-0.110199325
2012-05-18 00:00:00+00,LONG,2248,1.0,0.036422502,-0.010098459,-0.07359862
2012-05-18 00:00:00+00,LONG,433,0.5597254694406911,0.037763447,-0.0010113271,-0.13378264
2012-05-18 00:00:00+00,LONG,629,0.0,0.003842846,0.02561599,-0.0722519
2012-05-18 00:00:00+00,LONG,1303,0.4582262336524827,0.022684578,0.005014781,-0.100270584
2012-05-18 00:00:00+00,LONG,3473,1.0,0.011320089,0.007160687,-0.106365554
2012-05-18 00:00:00+00,LONG,3822,0.13039590689707312,0.03854222,-0.012225844,-0.106040895
2012-05-18 00:00:00+00,LONG,3855,0.4794155538512421,0.040887345,0.0107258735,-0.11426665
2012-05-21 00:00:00+00,LONG,2067,0.37442767343326055,0.019193929,0.055809252,-0.07779657
