time,side,ticker_id,mv_dn_composite_labels,dist_upper_bb_20_2.5_df055,earnings_drift_10_df011
2007-06-01 00:00:00+00,SHORT,3241,0.23876609038165503,0.005478354,0.0
2007-06-01 00:00:00+00,SHORT,3330,0.21869274973842381,0.0045964513,0.0
2007-06-01 00:00:00+00,SHORT,3744,0.0,0.008432421,0.0
2007-06-01 00:00:00+00,SHORT,3804,0.47220783961002394,-0.006876794,0.0
2007-06-01 00:00:00+00,SHORT,3837,0.31601339160301245,-0.009514627,0.0
2007-06-01 00:00:00+00,SHORT,3903,0.26032677204214283,-0.004884863,0.0
2007-06-01 00:00:00+00,SHORT,3907,0.2715941222813827,-0.0027987007,0.0
2007-06-01 00:00:00+00,SHORT,3915,1.0,-0.009067799,0.0
2007-06-01 00:00:00+00,SHORT,4000,0.0,-0.01165882,0.0
2007-06-04 00:00:00+00,SHORT,88,0.0,-0.00701454,0.0
2007-06-04 00:00:00+00,SHORT,4218,0.3880631123487578,-0.0017500944,0.0
2007-06-04 00:00:00+00,SHORT,2175,0.7020020742858532,-0.0090157995,0.0
2007-06-04 00:00:00+00,SHORT,443,0.5140468549380431,-0.005145348,0.01594533
2007-06-04 00:00:00+00,SHORT,475,0.08414486375664916,-0.0049150647,0.0
2007-06-04 00:00:00+00,SHORT,2659,0.14393299442851273,-0.010112888,0.0
2007-06-04 00:00:00+00,SHORT,857,0.49959674974315255,-0.0072938353,0.0
2007-06-04 00:00:00+00,SHORT,934,0.3785097579699601,-0.008575851,0.0
2007-06-04 00:00:00+00,SHORT,3330,0.18299408775881035,-0.0061178883,0.0
2007-06-04 00:00:00+00,SHORT,3357,0.0,-0.009129621,0.0
2007-06-04 00:00:00+00,SHORT,1383,0.0,-0.008293374,0.0
2007-06-04 00:00:00+00,SHORT,1631,0.26112181395655903,-0.008597044,0.0
2007-06-04 00:00:00+00,SHORT,3903,0.5090054676544623,-0.009627071,0.0
2007-06-04 00:00:00+00,SHORT,3907,0.15484235916576314,-0.008223388,0.0
2007-06-04 00:00:00+00,SHORT,4000,0.10724292754004247,-0.011687947,0.0
2007-06-04 00:00:00+00,SHORT,2004,0.20475843771926588,0.001343191,0.0
2007-06-05 00:00:00+00,SHORT,4122,0.5542907387892185,-0.009303943,0.0
2007-06-05 00:00:00+00,SHORT,4218,0.2945383004980445,-0.011380505,0.0
2007-06-05 00:00:00+00,SHORT,2330,0.10453895315144339,-0.00963185,0.0
2007-06-05 00:00:00+00,SHORT,2365,0.45390053921428675,-0.012270183,0.0
2007-06-05 00:00:00+00,SHORT,712,0.7685443222517595,-0.0113138575,0.0
2007-06-05 00:00:00+00,SHORT,1303,0.0,-0.009845829,0.0
2007-06-05 00:00:00+00,SHORT,3486,0.6921263664197309,0.012659269,0.0
2007-06-05 00:00:00+00,SHORT,3686,0.0,-0.0039156764,0.0
2007-06-05 00:00:00+00,SHORT,3851,0.0,-0.012587372,0.0
2007-06-06 00:00:00+00,SHORT,1114,0.6164198923817146,0.0143314805,0.0
2007-06-08 00:00:00+00,SHORT,9,0.42205517129851755,-0.010465952,0.0
2007-06-08 00:00:00+00,SHORT,4172,0.7491017635942121,0.0078035817,0.0
2007-06-14 00:00:00+00,SHORT,2176,0.6883571239622739,-0.011733893,0.0
2007-06-14 00:00:00+00,SHORT,3837,0.0,-0.008699072,0.0
2007-06-15 00:00:00+00,SHORT,4218,0.32494081188595947,-0.011573795,0.0
2007-06-15 00:00:00+00,SHORT,248,0.0,-0.00704334,0.0
2007-06-15 00:00:00+00,SHORT,712,1.0,-0.004147014,0.0
2007-06-15 00:00:00+00,SHORT,1423,0.0,-0.0019024978,0.0
2007-06-18 00:00:00+00,SHORT,457,0.41713987053948803,-0.009308394,0.0
2007-06-18 00:00:00+00,SHORT,694,0.491686495858086,-0.004757551,0.0
2007-06-18 00:00:00+00,SHORT,3067,0.0,-0.012745023,0.0
2007-06-18 00:00:00+00,SHORT,3179,0.0,-4.1005964E-4,0.0
2007-06-18 00:00:00+00,SHORT,1149,1.0,-0.012289154,0.0
2007-06-18 00:00:00+00,SHORT,4000,0.7751656951283684,-0.010112214,0.0
2007-06-19 00:00:00+00,SHORT,457,0.4703275901174588,-0.009340749,0.0
2007-06-19 00:00:00+00,SHORT,1064,0.5963863167003627,-0.0022424606,0.0
2007-06-19 00:00:00+00,SHORT,3179,0.0,-0.0070414664,0.0
2007-06-21 00:00:00+00,SHORT,3699,0.8221744457256936,0.004052129,0.0
2007-06-22 00:00:00+00,SHORT,3116,1.0,-0.007125644,0.0
2007-07-03 00:00:00+00,SHORT,687,1.0,-0.0010548816,0.0
2007-07-06 00:00:00+00,SHORT,2440,0.762220747780179,-0.00844638,0.0
2007-07-06 00:00:00+00,SHORT,3053,0.0,-4.5810099E-4,0.0
2007-07-06 00:00:00+00,SHORT,1171,0.4324837297379354,-0.012256109,0.0
2007-07-06 00:00:00+00,SHORT,3614,0.0,-0.0025203577,0.0
2007-07-06 00:00:00+00,SHORT,3677,0.7310252937677548,0.0054144613,0.0
2007-07-06 00:00:00+00,SHORT,3743,0.429660755162556,-0.012471278,0.0
2007-07-09 00:00:00+00,SHORT,2410,0.2789781615495935,-0.01233823,0.0
2007-07-09 00:00:00+00,SHORT,2499,1.0,-0.012533715,0.0
2007-07-09 00:00:00+00,SHORT,2877,0.5771102883017785,-0.0073553612,0.0
2007-07-09 00:00:00+00,SHORT,3241,0.40332250745118425,-0.0027452672,0.0
2007-07-09 00:00:00+00,SHORT,3905,0.5481031540796005,-0.0123524135,0.0
2007-07-12 00:00:00+00,SHORT,2285,0.7036731868351563,0.0021982912,0.0
2007-07-12 00:00:00+00,SHORT,2499,0.8125,-0.0129495235,0.0
2007-07-12 00:00:00+00,SHORT,3782,0.6952261651006005,-0.0053965426,0.0
2007-07-12 00:00:00+00,SHORT,3815,1.0,-0.010417467,0.0
2007-07-13 00:00:00+00,SHORT,345,1.0,-0.011861904,0.0
2007-07-13 00:00:00+00,SHORT,2686,0.14399683567087046,-0.012625349,0.0
2007-07-13 00:00:00+00,SHORT,2896,1.0,0.0037117999,0.0
2007-07-13 00:00:00+00,SHORT,874,1.0,-0.004356244,0.0
2007-07-13 00:00:00+00,SHORT,897,1.0,-0.003137782,0.0
2007-07-13 00:00:00+00,SHORT,975,1.0,-0.005470229,0.027638191
2007-07-13 00:00:00+00,SHORT,3130,1.0,-0.01259722,0.0
2007-07-13 00:00:00+00,SHORT,3275,0.6352015503501539,-0.009039552,0.0
2007-07-13 00:00:00+00,SHORT,1288,1.0,-0.007082738,0.0
2007-07-13 00:00:00+00,SHORT,1514,1.0,-0.012704032,0.0
2007-07-13 00:00:00+00,SHORT,3716,1.0,-0.002168827,0.0
2007-07-13 00:00:00+00,SHORT,1817,0.46240949532523484,-0.0096561,0.0
2007-07-13 00:00:00+00,SHORT,1922,0.5958545380444614,-0.008929697,0.0
2007-07-16 00:00:00+00,SHORT,2084,0.5727021441827973,-0.0049549737,0.0
2007-07-16 00:00:00+00,SHORT,2370,1.0,0.00897038,0.0
2007-07-16 00:00:00+00,SHORT,2437,0.506155315377964,0.0018072409,0.0
2007-07-16 00:00:00+00,SHORT,2801,0.7316714583687645,-0.012359835,0.0
2007-07-16 00:00:00+00,SHORT,1444,1.0,-0.008021996,0.0
2007-07-16 00:00:00+00,SHORT,1715,1.0,-1.9419416E-4,0.0
2007-07-17 00:00:00+00,SHORT,2343,0.6786428513119522,-0.006672738,0.0
2007-07-17 00:00:00+00,SHORT,664,0.3871531993620612,-0.0054246057,0.0
2007-07-17 00:00:00+00,SHORT,2728,0.8241880871016021,-0.0010740412,0.0
2007-07-17 00:00:00+00,SHORT,2999,1.0,0.01406109,0.0
2007-07-17 00:00:00+00,SHORT,3109,1.0,-0.0065040425,0.0
2007-07-17 00:00:00+00,SHORT,1139,0.8609256165611772,-0.004671011,0.0
2007-07-17 00:00:00+00,SHORT,3471,1.0,-0.012497631,0.0
2007-07-17 00:00:00+00,SHORT,3641,0.3376028839725801,-0.0127503835,0.0
2007-07-17 00:00:00+00,SHORT,1715,0.9090909090909091,-0.007569702,0.0
2007-07-17 00:00:00+00,SHORT,3802,0.5621904673222936,-0.0044515016,0.0
2007-07-17 00:00:00+00,SHORT,1767,0.0,0.0057597794,0.0
2007-07-17 00:00:00+00,SHORT,3828,1.0,-0.011844441,0.0
2007-07-17 00:00:00+00,SHORT,3853,1.0,-0.012768618,0.0
2007-07-17 00:00:00+00,SHORT,1967,0.5413044482732244,-0.007483231,0.0
2007-07-18 00:00:00+00,SHORT,4118,1.0,-0.01137203,0.0
2007-07-18 00:00:00+00,SHORT,2119,0.48326440659796926,-0.0053594555,0.0
2007-07-18 00:00:00+00,SHORT,2343,0.5127047449669038,-0.00829434,0.0
2007-07-18 00:00:00+00,SHORT,2349,1.0,0.0033864803,0.0
2007-07-18 00:00:00+00,SHORT,862,1.0,0.007249337,0.0
2007-07-18 00:00:00+00,SHORT,2999,0.691790672023983,-0.005594232,0.0
2007-07-18 00:00:00+00,SHORT,3109,0.9,-0.012145958,0.0
2007-07-18 00:00:00+00,SHORT,3607,0.6656986373611248,-0.011128657,0.0
2007-07-18 00:00:00+00,SHORT,1767,0.0,-0.01063176,0.0
2007-07-18 00:00:00+00,SHORT,3828,0.42253253208021363,-0.010654433,0.0
2007-07-18 00:00:00+00,SHORT,3903,1.0,-0.006957312,0.0
2007-07-18 00:00:00+00,SHORT,3907,1.0,4.4716394E-4,0.0
2007-07-18 00:00:00+00,SHORT,1967,0.4509480015639367,-0.012657745,0.0
2007-07-19 00:00:00+00,SHORT,4107,1.0,-0.006941703,0.0
2007-07-19 00:00:00+00,SHORT,2119,0.4967532555983112,-0.008111869,0.0
2007-07-19 00:00:00+00,SHORT,2285,0.40308310023537935,-0.009905036,0.0
2007-07-19 00:00:00+00,SHORT,248,1.0,-0.012237672,0.0
2007-07-19 00:00:00+00,SHORT,395,1.0,-0.004968268,0.0
2007-07-19 00:00:00+00,SHORT,2546,0.6369546212102761,-0.0037352701,0.0
2007-07-19 00:00:00+00,SHORT,713,1.0,1.2066402E-4,0.0
2007-07-19 00:00:00+00,SHORT,870,0.5232169776264163,-0.0020828487,0.0
2007-07-19 00:00:00+00,SHORT,907,1.0,-0.010098735,0.0
2007-07-19 00:00:00+00,SHORT,1139,0.8,-0.01236549,0.0
2007-07-19 00:00:00+00,SHORT,1173,0.5195741498464739,-0.007986941,0.0
2007-07-19 00:00:00+00,SHORT,3283,0.461473826200178,-0.009674044,0.0
2007-07-19 00:00:00+00,SHORT,1361,1.0,-0.009313396,0.0
2007-07-19 00:00:00+00,SHORT,3629,1.0,-0.012158846,0.0
2007-07-19 00:00:00+00,SHORT,1715,0.26218171756266423,-0.011457412,0.0
2007-07-19 00:00:00+00,SHORT,1767,0.0,-0.009592283,0.0
2007-07-19 00:00:00+00,SHORT,3855,1.0,0.011504783,0.0
2007-07-20 00:00:00+00,SHORT,2272,0.4453063135522804,-0.0071304324,0.0
2007-07-20 00:00:00+00,SHORT,2276,1.0,-0.011259934,0.0
2007-07-20 00:00:00+00,SHORT,2638,0.23266548028461892,-0.0028978253,0.0
2007-07-20 00:00:00+00,SHORT,3430,0.3922349768694376,-0.003575792,0.0
2007-07-20 00:00:00+00,SHORT,3855,0.9411764705882353,-0.0034972818,0.0
2007-07-20 00:00:00+00,SHORT,4088,1.0,-0.0074710213,0.0
2007-07-23 00:00:00+00,SHORT,64,0.10721465285753103,-0.0065713692,0.037218414
2007-07-23 00:00:00+00,SHORT,4237,0.7404261839737009,-0.012923044,0.0
2007-07-23 00:00:00+00,SHORT,2221,1.0,-0.011266363,0.0
2007-07-23 00:00:00+00,SHORT,2391,0.9,-0.011490009,0.0
2007-07-23 00:00:00+00,SHORT,2638,0.19042849226128358,-0.0097984355,0.0
2007-07-23 00:00:00+00,SHORT,3233,0.37812496361244213,0.012090203,0.0
2007-07-23 00:00:00+00,SHORT,1740,1.0,0.011194256,0.0
2007-07-23 00:00:00+00,SHORT,3804,0.5508066965404357,-0.012551291,0.0
2007-07-23 00:00:00+00,SHORT,3855,0.8823529411764706,-1.2604086E-4,0.0
2007-07-23 00:00:00+00,SHORT,4088,0.875,-0.008594776,0.0
2007-07-24 00:00:00+00,SHORT,401,1.0,-0.012095677,0.04583467
2007-07-24 00:00:00+00,SHORT,2527,0.5473020826836799,-0.012598197,0.0
2007-07-24 00:00:00+00,SHORT,834,1.0,0.00337369,0.0
2007-07-24 00:00:00+00,SHORT,3233,0.34472384892941405,-0.0060736234,0.0
2007-07-24 00:00:00+00,SHORT,1740,0.9333333333333333,-0.012456617,0.0
2007-07-24 00:00:00+00,SHORT,3882,1.0,-0.008454306,0.0
2007-07-25 00:00:00+00,SHORT,4164,1.0,-0.002875848,0.0
2007-07-25 00:00:00+00,SHORT,153,1.0,-0.0026630403,0.0
2007-07-25 00:00:00+00,SHORT,195,1.0,-0.007518432,0.0
2007-07-25 00:00:00+00,SHORT,2262,0.5089071797191188,0.0048486656,0.0
2007-07-25 00:00:00+00,SHORT,411,0.7154170723668628,-0.012440747,0.0
2007-07-25 00:00:00+00,SHORT,2527,0.5155431951506521,0.0036706438,0.0
2007-07-25 00:00:00+00,SHORT,2830,0.875,-0.0017448235,0.0
2007-07-25 00:00:00+00,SHORT,3148,0.6052924045274617,0.014808408,0.0
2007-07-25 00:00:00+00,SHORT,1144,0.4417335852840844,-1.0932076E-4,0.0
2007-07-25 00:00:00+00,SHORT,1585,1.0,0.00348905,0.0
2007-07-26 00:00:00+00,SHORT,220,1.0,-0.0048911963,0.0
2007-08-01 00:00:00+00,SHORT,2815,1.0,-0.007644667,0.0
2007-08-01 00:00:00+00,SHORT,3287,0.8888888888888888,-0.005787401,0.0
2007-08-02 00:00:00+00,SHORT,487,0.3056436021183605,0.0042548417,0.0
2007-08-03 00:00:00+00,SHORT,1108,1.0,-0.012112477,-0.026336582
2007-08-06 00:00:00+00,SHORT,101,0.0,-0.009077665,0.0
2007-08-06 00:00:00+00,SHORT,2665,0.0,0.011679683,0.0
2007-08-06 00:00:00+00,SHORT,773,1.0,-0.01243921,0.0
2007-08-06 00:00:00+00,SHORT,1108,0.6992498496326582,-0.002239098,0.0047405846
2007-08-07 00:00:00+00,SHORT,2830,1.0,-0.011388118,0.049971282
2007-08-08 00:00:00+00,SHORT,2072,0.0,0.0026989302,0.0
2007-08-08 00:00:00+00,SHORT,4171,0.0,0.0028428263,0.0
2007-08-08 00:00:00+00,SHORT,101,0.3403971602337953,-0.0040512434,0.0
2007-08-08 00:00:00+00,SHORT,245,0.19652821614146188,-0.0065099476,0.031510673
2007-08-08 00:00:00+00,SHORT,594,1.0,0.0032777484,0.0
2007-08-08 00:00:00+00,SHORT,2816,0.0,0.013227395,0.0
2007-08-08 00:00:00+00,SHORT,1011,0.38035770019073895,0.003209444,0.0
2007-08-08 00:00:00+00,SHORT,3067,0.1924744520932437,-0.010422942,0.087564476
2007-08-08 00:00:00+00,SHORT,1039,0.7353667370328865,-0.012655072,0.0
2007-08-08 00:00:00+00,SHORT,1297,0.6326414802480003,-0.011866252,0.08325823
2007-08-08 00:00:00+00,SHORT,3694,0.0,-0.0054149306,0.057382967
2007-08-08 00:00:00+00,SHORT,1832,0.12290818127877413,-0.007707221,0.0
2007-08-08 00:00:00+00,SHORT,3915,1.0,-0.009207364,0.0
2007-08-09 00:00:00+00,SHORT,2072,0.20463758628707934,0.01634332,0.0
2007-08-09 00:00:00+00,SHORT,133,0.659592942371495,-4.080244E-4,0.13971397
2007-08-09 00:00:00+00,SHORT,2261,1.0,-0.007998226,0.057464086
2007-08-09 00:00:00+00,SHORT,2497,0.0,-0.0033307504,0.0
2007-08-09 00:00:00+00,SHORT,2582,0.0,-0.008454494,0.19368422
2007-08-09 00:00:00+00,SHORT,557,0.0,0.014277025,0.0
2007-08-09 00:00:00+00,SHORT,2870,0.5393891848505872,-0.009876486,0.0
2007-08-09 00:00:00+00,SHORT,959,1.0,-0.0036812474,0.0
2007-08-09 00:00:00+00,SHORT,1191,0.0,-0.011448342,0.1220477
2007-08-09 00:00:00+00,SHORT,1297,0.5821203674088679,-0.012930065,0.09272195
2007-08-09 00:00:00+00,SHORT,1383,1.0,-0.010561063,0.14301701
2007-08-09 00:00:00+00,SHORT,3612,0.2748408946419593,-0.0031697138,0.0
2007-08-09 00:00:00+00,SHORT,1848,0.3644228272822549,-0.009876213,0.0
2007-08-10 00:00:00+00,SHORT,2253,1.0,-0.012867228,0.047637694
2007-08-10 00:00:00+00,SHORT,959,0.17904777711629052,-0.012893526,0.0
2007-08-10 00:00:00+00,SHORT,1454,1.0,-0.0054225656,0.020927606
2007-08-13 00:00:00+00,SHORT,2297,0.5339837327098947,-0.0045115137,0.08784076
2007-08-13 00:00:00+00,SHORT,1462,0.0,-0.012198727,0.03319398
2007-08-17 00:00:00+00,SHORT,2090,0.23546312780865433,-0.012988499,0.062372882
2007-08-21 00:00:00+00,SHORT,4097,0.10509497596805922,-0.0119677,0.071080536
2007-08-24 00:00:00+00,SHORT,1308,0.4037245446676468,-0.01271295,0.0
2007-08-27 00:00:00+00,SHORT,2499,0.28826464956427866,-0.00886651,0.0
2007-08-31 00:00:00+00,SHORT,3130,0.0,-0.007929447,0.0
2007-09-04 00:00:00+00,SHORT,4150,0.39085774313254856,-0.012400034,0.0
2007-09-04 00:00:00+00,SHORT,2248,0.4217807043430045,-0.009858388,0.0
2007-09-04 00:00:00+00,SHORT,2479,0.5512279852971412,-0.012519781,0.0
2007-09-04 00:00:00+00,SHORT,3114,0.0,-0.004374588,0.0
2007-09-04 00:00:00+00,SHORT,1985,0.46496884167959307,-0.0034099843,0.0
2007-09-06 00:00:00+00,SHORT,3148,0.0,-0.008191454,0.0
2007-09-06 00:00:00+00,SHORT,1454,1.0,-0.011625192,0.0
2007-09-18 00:00:00+00,SHORT,2142,0.7125547632055992,0.0069420994,0.0
2007-09-18 00:00:00+00,SHORT,4050,0.0,-0.011962992,0.0
2007-09-19 00:00:00+00,SHORT,4097,0.3263535651801138,-0.008272696,0.0
2007-09-19 00:00:00+00,SHORT,2095,0.7862206797478846,0.004204251,0.07076542
2007-09-19 00:00:00+00,SHORT,2291,1.0,-0.008776189,0.056603774
2007-09-19 00:00:00+00,SHORT,270,0.0,0.0024785956,0.0
2007-09-19 00:00:00+00,SHORT,2381,0.7923708527806668,0.0020657904,0.0
2007-09-19 00:00:00+00,SHORT,845,0.0,-0.0118446,0.0
2007-09-19 00:00:00+00,SHORT,2912,0.6501213795843385,0.0013569524,0.0
2007-09-19 00:00:00+00,SHORT,881,0.550268442961456,0.0036282914,0.0
2007-09-19 00:00:00+00,SHORT,2936,1.0,0.0036550725,0.0
2007-09-19 00:00:00+00,SHORT,2986,0.0,-0.007816508,0.0
2007-09-19 00:00:00+00,SHORT,1149,0.6074761143062991,0.0049543413,0.0
2007-09-19 00:00:00+00,SHORT,3241,0.12014472939824161,-0.009166654,0.0
2007-09-19 00:00:00+00,SHORT,3244,1.0,-0.0021514096,0.0
2007-09-19 00:00:00+00,SHORT,3519,0.4256469139830003,-0.01116072,0.0
2007-09-19 00:00:00+00,SHORT,3742,1.0,-9.1841E-4,0.0
2007-09-19 00:00:00+00,SHORT,3782,1.0,-0.009739593,0.0
2007-09-19 00:00:00+00,SHORT,1745,0.14888843216159897,-0.012429842,0.0
2007-09-19 00:00:00+00,SHORT,3973,0.3004499725457559,0.0029935087,0.0
2007-09-26 00:00:00+00,SHORT,4164,0.0,-0.012615146,0.0
2007-09-26 00:00:00+00,SHORT,2462,1.0,0.007080582,0.0
2007-09-26 00:00:00+00,SHORT,1087,0.6316968075836139,0.0018053425,0.0
2007-09-26 00:00:00+00,SHORT,1377,0.0,-0.010700893,0.0
2007-09-27 00:00:00+00,SHORT,323,0.0,-0.0032868444,0.0
2007-09-27 00:00:00+00,SHORT,1087,0.9473684210526316,-0.009437219,0.0
2007-09-27 00:00:00+00,SHORT,1960,0.0,-7.539969E-4,0.0
2007-09-27 00:00:00+00,SHORT,4073,1.0,-0.0028662086,0.0
2007-10-01 00:00:00+00,SHORT,309,0.31400335932212775,-0.005031463,0.0
2007-10-01 00:00:00+00,SHORT,2877,1.0,-0.009549946,0.0
2007-10-02 00:00:00+00,SHORT,578,0.0,-0.010428348,0.0
2007-10-02 00:00:00+00,SHORT,3531,0.4652865720182929,0.0048422017,0.0
2007-10-02 00:00:00+00,SHORT,3754,0.45741342448960165,-0.008628796,0.0
2007-10-03 00:00:00+00,SHORT,401,1.0,-0.011293156,0.026792454
2007-10-03 00:00:00+00,SHORT,2670,0.0,-0.0063709826,0.0
2007-10-04 00:00:00+00,SHORT,2343,0.6491224762274832,-0.0053158016,0.0
2007-10-04 00:00:00+00,SHORT,558,0.7577843701266163,-0.008902088,0.0
2007-10-04 00:00:00+00,SHORT,2670,0.6166764499061699,-0.0022582996,0.0
2007-10-04 00:00:00+00,SHORT,1051,0.3573640042569978,-0.011126031,0.0
2007-10-05 00:00:00+00,SHORT,4118,1.0,-0.008759332,0.0
2007-10-05 00:00:00+00,SHORT,2226,0.07797663849498493,-0.012852008,0.0
2007-10-05 00:00:00+00,SHORT,2262,1.0,-0.0050224657,0.0
2007-10-05 00:00:00+00,SHORT,558,0.9333333333333333,-0.0040322486,0.0
2007-10-05 00:00:00+00,SHORT,2670,0.8380097548384096,-0.008060737,0.0
2007-10-05 00:00:00+00,SHORT,1356,0.3458192208329837,0.0035371468,0.0
2007-10-05 00:00:00+00,SHORT,3824,0.6873522439916593,-0.009667332,0.0
2007-10-08 00:00:00+00,SHORT,9,0.372535984992565,-0.008746841,0.0
2007-10-08 00:00:00+00,SHORT,2196,0.719886092286493,-0.0028674325,0.0
2007-10-08 00:00:00+00,SHORT,2297,0.0,0.0074836984,0.0
2007-10-08 00:00:00+00,SHORT,558,0.8666666666666667,-0.012573096,0.0
2007-10-08 00:00:00+00,SHORT,869,0.0,-8.368343E-4,0.0
2007-10-08 00:00:00+00,SHORT,903,0.9425308004026044,-0.00941795,0.0
2007-10-08 00:00:00+00,SHORT,1356,0.33432238224076544,-0.0069118966,0.0
2007-10-09 00:00:00+00,SHORT,869,0.9375,-0.0011192805,0.0
2007-10-09 00:00:00+00,SHORT,1816,0.4816994870593443,2.0972046E-4,0.0
2007-10-10 00:00:00+00,SHORT,4112,1.0,-0.008478537,0.0
2007-10-10 00:00:00+00,SHORT,3456,1.0,-6.321319E-4,0.0
2007-10-10 00:00:00+00,SHORT,3897,0.9230769230769231,-0.004688195,0.0
2007-10-11 00:00:00+00,SHORT,4128,0.4547599645088861,3.5155346E-5,0.0
2007-10-11 00:00:00+00,SHORT,4194,0.7408395741976602,0.004698693,0.0
2007-10-11 00:00:00+00,SHORT,2816,1.0,0.006229353,0.0
2007-10-11 00:00:00+00,SHORT,900,0.48590513077700537,0.005655213,0.120207086
2007-10-11 00:00:00+00,SHORT,3521,0.0,-0.012805848,0.0
2007-10-12 00:00:00+00,SHORT,4128,0.5370307544206036,-0.0066682,0.0
2007-10-12 00:00:00+00,SHORT,2159,0.5181284988395103,-0.005417431,0.0
2007-10-12 00:00:00+00,SHORT,2276,0.3909162523729825,-0.008347905,0.0
2007-10-12 00:00:00+00,SHORT,395,0.9,-0.009816074,0.0
2007-10-12 00:00:00+00,SHORT,3052,0.15404018895894767,-0.010219268,0.0
2007-10-12 00:00:00+00,SHORT,1160,0.25660319457265895,-0.005609754,0.0
2007-10-12 00:00:00+00,SHORT,1377,1.0,0.012194228,0.0
2007-10-15 00:00:00+00,SHORT,594,0.6184986929673558,-0.0062747085,0.0
2007-10-15 00:00:00+00,SHORT,1063,0.5956929391583744,-0.010749038,0.0
2007-10-15 00:00:00+00,SHORT,1184,1.0,-0.0061058607,0.0
2007-10-15 00:00:00+00,SHORT,3466,1.0,2.0521697E-4,0.0
2007-10-15 00:00:00+00,SHORT,1740,1.0,-0.004966275,0.0
2007-10-16 00:00:00+00,SHORT,1,0.21878274383027238,-0.009161213,0.0
2007-10-16 00:00:00+00,SHORT,505,0.9444444444444444,-0.0022977907,0.0
2007-10-16 00:00:00+00,SHORT,1184,0.5521853990250549,-0.005899779,0.0
2007-10-16 00:00:00+00,SHORT,1360,1.0,-0.0016140799,0.0
2007-10-16 00:00:00+00,SHORT,3466,0.8333333333333334,-0.0046025715,0.0
2007-10-17 00:00:00+00,SHORT,1,0.9166666666666666,-0.0118843755,0.0
2007-10-17 00:00:00+00,SHORT,183,1.0,-0.012015239,0.0
2007-10-18 00:00:00+00,SHORT,191,1.0,-0.003595222,0.0
2007-10-18 00:00:00+00,SHORT,219,1.0,-0.0057047447,0.0
2007-10-18 00:00:00+00,SHORT,984,1.0,-0.010404127,0.0
2007-10-23 00:00:00+00,SHORT,220,1.0,0.013852667,0.0
2007-10-23 00:00:00+00,SHORT,2452,0.7597943184050769,-0.0031465183,0.0
2007-10-23 00:00:00+00,SHORT,3862,1.0,0.0021455947,0.0
2007-10-25 00:00:00+00,SHORT,487,0.0,0.014123705,0.0
2007-10-25 00:00:00+00,SHORT,1236,0.4529207479907467,-0.010819512,0.0
2007-10-26 00:00:00+00,SHORT,2452,0.4114351493188362,-0.0128939515,0.0
2007-10-26 00:00:00+00,SHORT,1236,0.9090909090909091,-0.008255042,0.0
2007-10-26 00:00:00+00,SHORT,4016,0.6757615161236322,0.012691486,0.0
2007-10-29 00:00:00+00,SHORT,4172,1.0,-0.0044533852,0.0
2007-10-29 00:00:00+00,SHORT,2261,0.0,-0.0032865386,0.0
2007-10-29 00:00:00+00,SHORT,424,1.0,0.0068791863,0.0
2007-10-29 00:00:00+00,SHORT,465,0.401905046043617,-0.011144385,0.0
2007-10-29 00:00:00+00,SHORT,2550,0.5331963294783385,0.008224766,0.0
2007-10-29 00:00:00+00,SHORT,712,1.0,-0.009610798,0.0
2007-10-29 00:00:00+00,SHORT,2930,1.0,0.0015570074,0.0
2007-10-29 00:00:00+00,SHORT,1298,1.0,-0.008912254,0.0
2007-10-29 00:00:00+00,SHORT,4016,0.7020824730367748,-0.006950111,0.0
2007-10-29 00:00:00+00,SHORT,4086,1.0,-0.010200344,0.0
2007-10-31 00:00:00+00,SHORT,2050,0.5786158843982718,-0.010450281,0.0
2007-10-31 00:00:00+00,SHORT,2079,1.0,-0.00786543,0.0
2007-10-31 00:00:00+00,SHORT,85,0.5402135028742008,0.0031764733,0.0
2007-10-31 00:00:00+00,SHORT,433,1.0,-0.010068816,0.0
2007-10-31 00:00:00+00,SHORT,540,0.0,-0.006937667,0.0
2007-10-31 00:00:00+00,SHORT,844,1.0,-0.005798869,0.0
2007-10-31 00:00:00+00,SHORT,3067,0.0,-0.0054343,0.0
2007-10-31 00:00:00+00,SHORT,3109,1.0,-4.6330944E-4,0.0
2007-10-31 00:00:00+00,SHORT,3203,0.3456771284803057,0.00545624,0.0
2007-10-31 00:00:00+00,SHORT,3241,0.46874769593628635,-0.008776726,0.0
2007-10-31 00:00:00+00,SHORT,3309,1.0,4.9353595E-5,0.0
2007-10-31 00:00:00+00,SHORT,3513,0.7115379726176589,-0.002017282,0.0
2007-10-31 00:00:00+00,SHORT,1710,1.0,-0.00793149,0.0
2007-10-31 00:00:00+00,SHORT,1742,0.5625,-0.0093994625,0.0
2007-10-31 00:00:00+00,SHORT,1846,0.5822258629252841,-0.012368491,0.0
2007-11-02 00:00:00+00,SHORT,4197,0.54365942102657,-1.1221042E-4,0.0
2007-11-05 00:00:00+00,SHORT,4197,0.5190114655756983,-0.011359023,0.0
2007-11-05 00:00:00+00,SHORT,3343,1.0,0.00462203,0.0
2007-11-05 00:00:00+00,SHORT,1333,0.34224374756625253,6.5022253E-4,0.0
2007-11-06 00:00:00+00,SHORT,2297,1.0,0.003306796,0.15083179
