time,side,ticker_id,mv_up_composite_labels,ma_cloud_diff_13_50_df007,dist_lower_bb_20_2.0_df055,joint_fall_flag_1_20_df042
2005-05-12 00:00:00+00,LONG,2070,0.22472924521704488,-0.090564325,-0.019179298,0.0
2005-05-12 00:00:00+00,LONG,2133,0.7857142857142857,-0.088438325,-0.048426405,0.0
2005-05-12 00:00:00+00,LONG,386,0.12189920044509249,-0.08828977,-0.012462263,0.0
2005-05-12 00:00:00+00,LONG,2518,1.0,-0.10911543,0.020695912,0.0
2005-05-12 00:00:00+00,LONG,1108,0.9298245614035088,-0.08971462,-0.008650854,0.0
2005-05-13 00:00:00+00,LONG,2070,0.0,-0.093300596,-0.039573878,0.0
2005-05-13 00:00:00+00,LONG,1108,0.9122807017543859,-0.09079505,-0.013009519,0.0
2005-05-16 00:00:00+00,LONG,2070,0.0,-0.095716305,-0.043551918,0.0
2005-05-16 00:00:00+00,LONG,2619,1.0,-0.09242028,-0.016176227,0.0
2005-05-16 00:00:00+00,LONG,1108,0.8947368421052632,-0.09076397,-0.04252715,0.0
2005-05-16 00:00:00+00,LONG,1377,0.20767485960039136,-0.09843158,-0.049105927,0.0
2005-05-17 00:00:00+00,LONG,2070,0.0,-0.09659158,-0.05134359,0.0
2005-05-17 00:00:00+00,LONG,2619,0.975609756097561,-0.09092035,-0.03350937,0.0
2005-05-17 00:00:00+00,LONG,1108,0.9545454545454546,-0.09070304,-0.047999114,0.0
2005-05-18 00:00:00+00,LONG,2125,1.0,-0.08841417,-0.023230813,0.0
2005-05-18 00:00:00+00,LONG,2619,0.9512195121951219,-0.09009631,-0.052660123,0.0
2005-05-19 00:00:00+00,LONG,2619,0.563831950119256,-0.08877898,-0.05129793,0.0
2005-05-20 00:00:00+00,LONG,88,0.8397540776460467,-0.107016265,-0.04429819,0.0
2005-05-20 00:00:00+00,LONG,2619,0.9024390243902439,-0.08925034,-0.03711463,0.0
2005-05-23 00:00:00+00,LONG,93,0.5998734216312184,-0.09167623,-0.041297805,0.0
2005-05-23 00:00:00+00,LONG,2619,0.8780487804878049,-0.09046906,-0.046318147,0.0
2005-05-24 00:00:00+00,LONG,2397,0.5419546858989371,-0.10076295,-0.032727044,0.0
2005-05-26 00:00:00+00,LONG,4140,0.6499617107926583,-0.11638963,-0.051811103,0.0
2005-05-27 00:00:00+00,LONG,4140,0.548451756911061,-0.106551245,-0.05425778,0.0
2005-06-10 00:00:00+00,LONG,1869,0.7560975609756098,-0.09123037,-0.039684214,0.0
2005-06-13 00:00:00+00,LONG,3652,0.21081895346820465,-0.113769986,-0.042895436,0.0
2005-06-16 00:00:00+00,LONG,3293,0.02739915652133118,-0.093481585,-0.020328918,0.0
2005-06-16 00:00:00+00,LONG,3652,0.21874301368072563,-0.09657279,-0.01847291,0.0
2005-06-24 00:00:00+00,LONG,3357,0.629702119612298,-0.09210888,-0.024940256,0.0
2005-08-03 00:00:00+00,LONG,1011,0.0,-0.1113467,-0.03345721,0.0
2005-08-04 00:00:00+00,LONG,1011,0.0,-0.10004357,-0.0017718078,0.0
2005-08-22 00:00:00+00,LONG,2285,0.0,-0.11608697,-0.040258583,0.0
2005-09-02 00:00:00+00,LONG,2095,0.2493763453118644,-0.11697565,-0.054545093,0.0
2005-09-08 00:00:00+00,LONG,3828,0.0,-0.100512624,-0.020801987,0.0
2005-09-22 00:00:00+00,LONG,1108,0.75,-0.11466121,-0.016424686,0.0
2005-09-26 00:00:00+00,LONG,1108,0.7115384615384615,-0.10197647,-0.012129579,0.0
2005-09-28 00:00:00+00,LONG,1108,0.0,-0.08980128,-0.041189373,0.0
2005-10-06 00:00:00+00,LONG,4171,1.0,-0.093318634,-0.019225245,0.0
2005-10-07 00:00:00+00,LONG,4171,0.6440674135033148,-0.09225051,-0.039870106,0.0
2005-10-10 00:00:00+00,LONG,4171,0.6421814138868263,-0.089108035,-0.03962821,0.0
2005-10-12 00:00:00+00,LONG,1447,0.23795427248284134,-0.09779779,-0.02549064,0.0
2005-10-13 00:00:00+00,LONG,1447,0.6172752233781004,-0.09718724,-0.045019675,0.0
2005-10-14 00:00:00+00,LONG,1447,0.4827969762429215,-0.09508504,-0.052401055,0.0
2005-10-19 00:00:00+00,LONG,2088,0.1308642453695916,-0.11005861,-0.020983584,0.0
2005-10-21 00:00:00+00,LONG,2088,0.14118733207939324,-0.10335785,-0.026592286,0.0
2005-10-24 00:00:00+00,LONG,2088,0.06836781248006839,-0.097371385,-0.04272172,0.0
2005-10-28 00:00:00+00,LONG,2370,0.5943136402651302,-0.09352298,-0.033836577,0.0
2005-10-28 00:00:00+00,LONG,406,0.9777777777777777,-0.0882697,-0.025882315,0.0
2005-10-28 00:00:00+00,LONG,1454,0.3019928457555165,-0.09182826,-0.001604359,0.0
2005-10-28 00:00:00+00,LONG,3699,0.5351289360100635,-0.09730153,-0.04654756,0.0
2005-10-28 00:00:00+00,LONG,3794,0.9137931034482758,-0.08881179,-0.041506,0.0
2005-10-31 00:00:00+00,LONG,2370,0.6090206265775254,-0.09672511,-0.040029693,0.0
2005-10-31 00:00:00+00,LONG,1454,0.34146339567958783,-0.10082119,-0.0030918529,0.0
2005-10-31 00:00:00+00,LONG,3794,0.896551724137931,-0.08925167,-0.046023462,0.0
2005-11-01 00:00:00+00,LONG,2504,1.0,-0.107726485,-0.04246649,0.0
2005-11-01 00:00:00+00,LONG,1454,0.30608135482045473,-0.1105661,-0.05265782,0.0
2005-11-01 00:00:00+00,LONG,3699,0.5126236941631488,-0.099944025,-0.04958539,0.0
2005-11-01 00:00:00+00,LONG,3794,0.8793103448275862,-0.0901346,-0.054262105,0.0
2005-11-01 00:00:00+00,LONG,3837,0.0,-0.10130032,2.3584368E-4,0.0
2005-11-01 00:00:00+00,LONG,3897,0.5848430268571965,-0.088272445,-0.037569117,0.0
2005-11-02 00:00:00+00,LONG,3837,0.0,-0.097613566,-0.050997846,0.0
2005-11-04 00:00:00+00,LONG,3794,0.8780487804878049,-0.090463445,-0.052695673,0.0
2005-11-07 00:00:00+00,LONG,3794,0.8103448275862069,-0.09170256,-0.049121678,0.0
2005-11-07 00:00:00+00,LONG,3828,0.48147853039926536,-0.09391785,-0.0530201,0.0
2005-11-10 00:00:00+00,LONG,578,0.16634934402023563,-0.116850026,-0.02718906,0.0
2005-11-10 00:00:00+00,LONG,874,1.0,-0.112622686,-0.008288745,0.0
2005-11-10 00:00:00+00,LONG,3699,0.2356250384213898,-0.08847117,-0.053389676,0.0
2005-11-11 00:00:00+00,LONG,578,0.0,-0.111292765,-0.05143895,0.0
2005-11-16 00:00:00+00,LONG,853,0.0,-0.088140965,-0.04179671,0.0
2005-11-17 00:00:00+00,LONG,1377,0.2807605024749874,-0.09700945,-0.02436699,0.0
2005-11-17 00:00:00+00,LONG,1960,0.2626685761055849,-0.092140846,-0.014435545,0.0
2005-11-22 00:00:00+00,LONG,1919,0.9583333333333334,-0.10008685,-0.052698318,0.0
2005-12-27 00:00:00+00,LONG,1908,1.0,-0.09115946,0.0,0.0
2006-01-03 00:00:00+00,LONG,2720,0.29166666666666674,-0.101112515,-0.0069629266,0.0
2006-01-04 00:00:00+00,LONG,2720,0.25,-0.09466538,-0.03426288,0.0
2006-02-23 00:00:00+00,LONG,2085,0.0,-0.09496205,-0.041329745,0.0
2006-02-23 00:00:00+00,LONG,1667,0.0,-0.088317245,-0.026700221,0.0
2006-02-24 00:00:00+00,LONG,1667,0.0,-0.08867652,-0.016444176,0.0
2006-02-27 00:00:00+00,LONG,2085,0.0,-0.09406929,-0.03252471,0.0
2006-03-08 00:00:00+00,LONG,2569,0.5584297186257614,-0.09813421,-0.02231418,0.0
2006-03-09 00:00:00+00,LONG,2569,0.5575429412346407,-0.097486176,-0.020804483,0.0
2006-03-10 00:00:00+00,LONG,2569,0.5382973529467852,-0.097186334,-0.026648821,0.0
2006-03-10 00:00:00+00,LONG,2690,0.2844353938486449,-0.09242683,-0.01423953,0.0
2006-03-10 00:00:00+00,LONG,1280,0.0,-0.09428103,-0.01601544,0.0
2006-03-13 00:00:00+00,LONG,2569,0.46723869487628567,-0.09487303,-0.036382582,0.0
2006-03-13 00:00:00+00,LONG,2690,0.1719791765812446,-0.098007984,-0.039632708,0.0
2006-03-13 00:00:00+00,LONG,1280,0.0,-0.09563143,-0.051972136,0.0
2006-03-14 00:00:00+00,LONG,2569,0.3829562848334915,-0.09208575,-0.045257665,0.0
2006-03-15 00:00:00+00,LONG,2569,0.48102582873953503,-0.08997338,-0.04948069,0.0
2006-03-17 00:00:00+00,LONG,1677,0.8387096774193549,-0.100613356,-0.035765033,0.0
2006-03-17 00:00:00+00,LONG,1678,0.8571428571428572,-0.10061147,-0.035765413,0.0
2006-03-22 00:00:00+00,LONG,1677,0.7419354838709677,-0.1022027,-0.05455299,0.0
2006-03-22 00:00:00+00,LONG,1678,0.7714285714285715,-0.10220096,-0.05455241,0.0
2006-03-23 00:00:00+00,LONG,356,0.0,-0.092765294,-0.038124666,0.0
2006-05-15 00:00:00+00,LONG,3241,0.0,-0.09036914,-0.025563963,0.0
2006-06-12 00:00:00+00,LONG,2105,0.5433551827301658,-0.08888755,-0.009529412,0.0
2006-06-12 00:00:00+00,LONG,3815,0.4641333956213781,-0.09306021,0.013335008,0.0
2006-06-13 00:00:00+00,LONG,2105,0.5319898398855829,-0.09178026,-0.031535443,0.0
2006-06-13 00:00:00+00,LONG,2554,0.8306634131873409,-0.088432096,-0.0015980866,0.0
2006-06-13 00:00:00+00,LONG,2932,0.3679530852162476,-0.09599537,0.031744417,0.0
2006-06-13 00:00:00+00,LONG,984,1.0,-0.11269538,0.001163946,0.0
2006-06-13 00:00:00+00,LONG,3286,0.0,-0.11064869,0.029535878,0.0
2006-06-13 00:00:00+00,LONG,1762,1.0,-0.09868406,4.198658E-4,0.0
2006-06-13 00:00:00+00,LONG,3815,0.43131794404710844,-0.0969163,-0.016992755,0.0
2006-06-13 00:00:00+00,LONG,3994,1.0,-0.11661773,-0.03543987,0.0
2006-06-14 00:00:00+00,LONG,19,0.9523809523809523,-0.09439446,0.0049064327,0.0
2006-06-14 00:00:00+00,LONG,88,0.42340568181952765,-0.09114264,-0.019941838,0.0
2006-06-14 00:00:00+00,LONG,219,1.0,-0.091845155,-0.0015251815,0.0
2006-06-14 00:00:00+00,LONG,2554,0.7678585196903949,-0.089481376,-0.019209964,0.0
2006-06-14 00:00:00+00,LONG,2568,0.15931153715811647,-0.11730312,-0.03637059,0.0
2006-06-14 00:00:00+00,LONG,796,1.0,-0.11506111,-0.013826137,0.0
2006-06-14 00:00:00+00,LONG,2932,0.3415122690794783,-0.10358868,-0.019885926,0.0
2006-06-14 00:00:00+00,LONG,984,0.9836065573770492,-0.11533742,-0.03562435,0.0
2006-06-14 00:00:00+00,LONG,3286,0.0,-0.11616843,-0.016345544,0.0
2006-06-14 00:00:00+00,LONG,1280,0.4189866574407048,-0.09619036,-0.051034648,0.0
2006-06-14 00:00:00+00,LONG,1303,0.8710295775467821,-0.09199852,-0.038729623,0.0
2006-06-14 00:00:00+00,LONG,3433,0.4228069856845268,-0.10072036,-0.017078344,0.0
2006-06-14 00:00:00+00,LONG,3556,0.9545454545454546,-0.08925607,-0.002167515,0.0
2006-06-14 00:00:00+00,LONG,3573,0.0,-0.09200931,-0.031226596,0.0
2006-06-14 00:00:00+00,LONG,1762,0.9565217391304348,-0.10817869,-0.040303074,0.0
2006-06-14 00:00:00+00,LONG,3815,0.5690302603236597,-0.10221802,-0.04536427,0.0
2006-06-14 00:00:00+00,LONG,3841,1.0,-0.10211726,-0.009719457,0.0
2006-06-14 00:00:00+00,LONG,3851,0.4374745040888859,-0.099883765,-0.012953012,0.0
2006-06-14 00:00:00+00,LONG,1807,0.38334908798588535,-0.09826772,-0.006224457,0.0
2006-06-15 00:00:00+00,LONG,2554,0.6785106645942309,-0.08844958,-0.04777072,0.0
2006-06-15 00:00:00+00,LONG,791,0.9666666666666667,-0.09635372,-0.022878265,0.0
2006-06-15 00:00:00+00,LONG,3556,0.9090909090909091,-0.092499085,-0.051235702,0.0
2006-06-16 00:00:00+00,LONG,791,0.9333333333333333,-0.088582665,-0.048080146,0.0
2006-06-19 00:00:00+00,LONG,2125,0.8636363636363636,-0.10064443,-0.042602025,0.0
2006-06-19 00:00:00+00,LONG,498,0.0,-0.08802881,-0.05224124,0.0
2006-06-19 00:00:00+00,LONG,3466,0.0,-0.09993857,-0.034497045,0.0
2006-06-19 00:00:00+00,LONG,3556,0.8181818181818181,-0.09252533,-0.049888615,0.0
2006-06-20 00:00:00+00,LONG,2272,0.0,-0.093619704,-0.018323384,0.0
2006-06-20 00:00:00+00,LONG,243,0.3688590639601507,-0.08924909,-0.030645384,0.0
2006-06-20 00:00:00+00,LONG,3283,0.45844320171029684,-0.08816454,-0.044759344,0.0
2006-06-20 00:00:00+00,LONG,1280,0.5886614902024101,-0.099017195,-0.040437456,0.0
2006-06-20 00:00:00+00,LONG,3466,0.46566594864078603,-0.09195895,-0.027711114,0.0
2006-06-28 00:00:00+00,LONG,3994,0.5,-0.093574174,-0.051346626,0.0
2006-07-14 00:00:00+00,LONG,858,1.0,-0.0935841,-0.017405981,0.0
2006-07-17 00:00:00+00,LONG,858,0.967741935483871,-0.098773256,-0.043572273,0.0
2006-07-18 00:00:00+00,LONG,76,1.0,-0.09014027,-0.047138628,0.0
2006-07-21 00:00:00+00,LONG,76,0.9166666666666666,-0.101227574,-0.050277974,0.0
2006-07-21 00:00:00+00,LONG,3699,0.5592006549763563,-0.09055477,-0.0335727,0.0
2006-07-24 00:00:00+00,LONG,3831,0.0,-0.110665925,-0.050616518,0.0
2006-07-27 00:00:00+00,LONG,1022,0.22378858397931894,-0.10830916,0.0020751941,0.0
2006-07-28 00:00:00+00,LONG,2877,0.5495755101417745,-0.09044381,-0.032879066,0.0
2006-08-09 00:00:00+00,LONG,3837,0.44736842105263164,-0.110135406,-0.05301032,0.0
2006-08-10 00:00:00+00,LONG,3137,0.7874518202149332,-0.1142924,-0.026612965,0.0
2006-08-10 00:00:00+00,LONG,3837,0.42105263157894735,-0.10019769,-0.051390626,0.0
2006-08-10 00:00:00+00,LONG,3862,1.0,-0.10334103,-0.015265731,0.0
2006-08-11 00:00:00+00,LONG,1790,0.957345830002671,-0.10949265,-0.034867026,0.0
2006-08-11 00:00:00+00,LONG,3862,0.9714285714285714,-0.112645335,0.0077789566,0.0
2006-08-14 00:00:00+00,LONG,3137,0.9444444444444444,-0.10651911,-0.026919885,0.0
2006-08-24 00:00:00+00,LONG,2028,1.0,-0.09829398,-0.025574805,0.0
2006-08-28 00:00:00+00,LONG,881,0.3941020058557226,-0.08853106,-0.040725745,0.0
2006-08-28 00:00:00+00,LONG,2028,0.9555555555555556,-0.09922527,-0.020618875,0.0
2006-08-30 00:00:00+00,LONG,2028,0.9111111111111111,-0.100538746,-0.020088589,0.0
2006-08-31 00:00:00+00,LONG,2028,0.8888888888888888,-0.097472414,-0.041660164,0.0
2006-09-01 00:00:00+00,LONG,2028,0.8666666666666667,-0.09619416,-0.044848267,0.0
2006-09-06 00:00:00+00,LONG,2291,0.6953400834077349,-0.110497564,-0.05220827,0.0
2006-09-07 00:00:00+00,LONG,2291,0.6406159424488429,-0.09672059,-0.039806362,0.0
2006-09-11 00:00:00+00,LONG,2028,0.7555555555555555,-0.09042801,-0.033012196,0.0
2006-09-15 00:00:00+00,LONG,523,0.22723331960983767,-0.09337055,-0.024994519,0.0
2006-09-22 00:00:00+00,LONG,1022,0.24191631631742644,-0.09239853,-0.041623764,0.0
2006-10-04 00:00:00+00,LONG,2619,0.33193521666440573,-0.11569825,-0.018226298,0.0
2006-10-04 00:00:00+00,LONG,2690,0.8914659069735822,-0.09154945,-0.0043603936,0.0
2006-10-04 00:00:00+00,LONG,3116,0.23762443136055914,-0.11052391,-0.046069343,0.0
2006-10-04 00:00:00+00,LONG,1298,0.37779774934286336,-0.10957238,-0.018476564,0.0
2006-10-04 00:00:00+00,LONG,1532,0.853348058235829,-0.110033706,-0.046332244,0.0
2006-10-04 00:00:00+00,LONG,1740,0.48604711411018003,-0.10506137,-0.018633112,0.0
2006-10-05 00:00:00+00,LONG,2619,0.5192438132114439,-0.11635619,-0.03570898,0.0
2006-10-05 00:00:00+00,LONG,2690,0.8404911354333396,-0.09705208,-0.024650626,0.0
2006-10-05 00:00:00+00,LONG,1298,0.0,-0.110918544,-0.030082604,0.0
2006-10-05 00:00:00+00,LONG,1740,0.36322260241650695,-0.10780902,-0.042079654,0.0
2006-10-06 00:00:00+00,LONG,2619,0.4522362305341501,-0.116009645,-0.022039684,0.0
2006-10-06 00:00:00+00,LONG,2690,0.7585831059050919,-0.099388115,-0.038112532,0.0
2006-10-06 00:00:00+00,LONG,3116,0.20893052548496727,-0.1107469,-0.04542204,0.0
2006-10-06 00:00:00+00,LONG,1740,0.3244379036131751,-0.10863567,-0.03865751,0.0
2006-10-09 00:00:00+00,LONG,2690,0.737020173047857,-0.09987775,-0.03177149,0.0
2006-10-09 00:00:00+00,LONG,3116,0.29748445164347304,-0.108247876,-0.026150303,0.0
2006-10-09 00:00:00+00,LONG,1298,0.28864204600088345,-0.110530704,-0.026428051,0.0
2006-10-10 00:00:00+00,LONG,88,0.6149333960181033,-0.10735027,-0.053742003,0.0
2006-10-10 00:00:00+00,LONG,2272,0.4437253966442237,-0.10928636,-0.03180716,0.0
2006-10-10 00:00:00+00,LONG,2619,0.27156097825908876,-0.115089834,-0.03521878,0.0
2006-10-10 00:00:00+00,LONG,2690,0.689013051405313,-0.1000444,-0.047459856,0.0
2006-10-10 00:00:00+00,LONG,3116,0.2943959990076271,-0.104038775,-0.05207395,0.0
2006-10-10 00:00:00+00,LONG,1298,0.2493190246773191,-0.10833579,-0.048522964,0.0
2006-10-10 00:00:00+00,LONG,1740,0.3595140370894965,-0.105622694,-0.03684458,0.0
2006-10-11 00:00:00+00,LONG,2272,0.48472207790205196,-0.11461371,-0.032744277,0.0
2006-10-12 00:00:00+00,LONG,2619,0.2454149358452541,-0.11320971,-0.038533144,0.0
2006-10-12 00:00:00+00,LONG,1740,0.4245301072127855,-0.101671435,-0.051483758,0.0
2006-10-19 00:00:00+00,LONG,1888,0.0,-0.11239516,-0.05303216,0.0
2006-10-23 00:00:00+00,LONG,1888,0.0,-0.10358147,-0.040232915,0.0
2006-11-06 00:00:00+00,LONG,1087,0.20886302788439173,-0.11090621,-0.031565063,0.0
2006-11-07 00:00:00+00,LONG,1087,0.15352752436493652,-0.10708844,-0.052192412,0.0
2006-11-10 00:00:00+00,LONG,1087,0.18790946114873092,-0.09552577,-0.03023703,0.0
2006-11-13 00:00:00+00,LONG,1087,0.14061054968425396,-0.0894852,-0.048728615,0.0
2007-01-03 00:00:00+00,LONG,158,1.0,-0.11097987,-0.044436432,0.0
2007-01-19 00:00:00+00,LONG,2066,0.0,-0.08906808,-0.03820164,0.0
2007-03-08 00:00:00+00,LONG,3612,0.6842577693373012,-0.109521896,-0.04539881,0.0
2007-03-16 00:00:00+00,LONG,1838,0.277677570062752,-0.09103073,-0.054494463,0.0
2007-03-27 00:00:00+00,LONG,167,0.0,-0.11588427,-0.054797787,0.0
2007-03-27 00:00:00+00,LONG,610,1.0,-0.09646832,-0.00474542,0.0
2007-03-28 00:00:00+00,LONG,167,0.0,-0.11264671,-0.04949322,0.0
2007-03-28 00:00:00+00,LONG,610,0.972972972972973,-0.09883705,-0.015525041,0.0
2007-03-29 00:00:00+00,LONG,4118,0.0,-0.11183375,-0.0069443416,0.0
2007-03-29 00:00:00+00,LONG,195,0.0,-0.10452614,-0.0064229374,0.0
2007-03-29 00:00:00+00,LONG,610,0.9459459459459459,-0.09773191,-0.029108254,0.0
2007-03-30 00:00:00+00,LONG,4118,0.0,-0.10936876,-0.018759044,0.0
2007-03-30 00:00:00+00,LONG,195,0.0,-0.10495501,-0.016750393,0.0
2007-03-30 00:00:00+00,LONG,610,0.0,-0.09636387,-0.03165091,0.0
2007-04-02 00:00:00+00,LONG,610,0.8918918918918919,-0.095444985,-0.038999267,0.0
2007-04-03 00:00:00+00,LONG,195,0.0,-0.105416186,-0.02848514,0.0
2007-04-03 00:00:00+00,LONG,610,0.8648648648648649,-0.092705555,-0.053591244,0.0
2007-04-04 00:00:00+00,LONG,195,0.0,-0.103556946,-0.04785413,0.0
2007-04-04 00:00:00+00,LONG,610,0.0,-0.08943216,-0.054116298,0.0
2007-04-09 00:00:00+00,LONG,4118,0.0,-0.09460204,-0.031348296,0.0
2007-04-12 00:00:00+00,LONG,4118,0.0,-0.089865685,-0.021568796,0.0
2007-05-30 00:00:00+00,LONG,135,0.0,-0.095786765,-0.022263393,0.0
2007-06-04 00:00:00+00,LONG,1176,0.9459459459459459,-0.0885293,-0.024327885,0.0
2007-06-05 00:00:00+00,LONG,1176,0.9189189189189189,-0.09264769,-0.036535252,0.0
2007-06-06 00:00:00+00,LONG,1176,0.8918918918918919,-0.09434873,-0.04654711,0.0
2007-06-08 00:00:00+00,LONG,1176,1.0,-0.09928427,-0.047855802,0.0
2007-06-11 00:00:00+00,LONG,1176,0.967741935483871,-0.1039079,-0.049938608,0.0
2007-06-25 00:00:00+00,LONG,4034,1.0,-0.08898263,-0.027936874,0.0
2007-06-26 00:00:00+00,LONG,4034,0.9696969696969697,-0.09118408,-0.043124452,0.0
2007-07-09 00:00:00+00,LONG,1144,0.0,-0.11448371,-0.047969397,0.0
2007-07-10 00:00:00+00,LONG,1144,0.0,-0.1027517,-0.02973527,0.0
2007-07-11 00:00:00+00,LONG,1144,0.0,-0.08923892,-0.04250517,0.0
2007-08-06 00:00:00+00,LONG,131,1.0,-0.08863788,-0.04270504,0.0
2007-08-08 00:00:00+00,LONG,2554,0.3592132599525764,-0.109070316,-0.036816422,0.0
2007-08-09 00:00:00+00,LONG,131,0.0,-0.10072901,-0.029138079,0.0
2007-08-10 00:00:00+00,LONG,160,0.0,-0.09089083,-0.052227315,0.0
2007-08-10 00:00:00+00,LONG,2866,0.0,-0.102501795,-0.046663314,0.0
2007-08-15 00:00:00+00,LONG,131,0.6818181818181819,-0.100035705,-0.04720333,0.0
2007-08-15 00:00:00+00,LONG,160,0.0,-0.0919427,-0.0534221,0.0
2007-08-16 00:00:00+00,LONG,191,0.0,-0.08762173,-0.036745977,0.0
2007-08-16 00:00:00+00,LONG,194,0.9230769230769231,-0.0927251,-0.028988434,0.0
2007-08-16 00:00:00+00,LONG,2270,1.0,-0.11397708,-0.029031478,0.0
2007-08-16 00:00:00+00,LONG,517,0.0,-0.10543601,0.011194886,0.0
2007-08-16 00:00:00+00,LONG,2720,1.0,-0.08980815,-0.0016161837,0.0
2007-08-16 00:00:00+00,LONG,3286,1.0,-0.112708576,0.018555433,0.0
2007-08-16 00:00:00+00,LONG,3838,1.0,-0.09581083,-0.038928907,0.0
2007-08-16 00:00:00+00,LONG,1838,0.2778261605548641,-0.095210634,-0.014239175,0.0
