time,side,ticker_id,mv_up_composite_labels,price_roc_21_df020,normalized_3m_df003,pe_ratio_sector_relative_df083
2009-12-17 00:00:00+00,LONG,2230,0.8571428571428572,-0.15151411,0.25666666,-0.0535
2009-12-17 00:00:00+00,LONG,1396,0.0,-0.1875,0.2527233,-5.0E-4
2009-12-17 00:00:00+00,LONG,3612,0.9153010433616101,-0.12347826,0.27333334,0.1967
2009-12-18 00:00:00+00,LONG,2106,1.0,-0.120886505,0.40666667,-0.0615
2009-12-18 00:00:00+00,LONG,2230,0.8214285714285714,-0.14842682,0.27333334,-0.0524
2009-12-18 00:00:00+00,LONG,1396,0.0,-0.13662791,0.25862068,-6.0E-4
2010-01-29 00:00:00+00,LONG,4083,0.0,-0.13639691,0.26797387,0.118
2010-02-05 00:00:00+00,LONG,221,0.5412299928536897,-0.13435039,0.44481605,0.2272
2010-02-05 00:00:00+00,LONG,1051,1.0,-0.18816446,0.31154683,0.2151
2010-02-08 00:00:00+00,LONG,221,0.5132381218009602,-0.14845261,0.42857143,0.2242
2010-02-09 00:00:00+00,LONG,221,0.45790428174350056,-0.1319478,0.4567474,0.2255
2010-02-09 00:00:00+00,LONG,444,0.9649122807017544,-0.18469463,0.39100346,-0.0358
2010-02-10 00:00:00+00,LONG,2072,0.9454545454545454,-0.15706146,0.47777778,0.1318
2010-02-10 00:00:00+00,LONG,1051,0.0,-0.17901166,0.32666665,0.2252
2010-02-10 00:00:00+00,LONG,1780,1.0,-0.118456244,0.4911111,0.1551
2010-02-11 00:00:00+00,LONG,2072,0.9272727272727272,-0.12968138,0.5066964,0.1258
2010-02-11 00:00:00+00,LONG,444,0.9298245614035088,-0.12951808,0.37328768,-0.0474
2010-02-11 00:00:00+00,LONG,1051,0.9361702127659575,-0.16599248,0.29464287,0.209
2010-02-11 00:00:00+00,LONG,1780,0.9827586206896551,-0.15044248,0.48214287,0.1459
2010-02-12 00:00:00+00,LONG,2072,0.8529411764705882,-0.14898719,0.49126637,0.1262
2010-02-12 00:00:00+00,LONG,444,0.0,-0.127864,0.3820598,-0.0379
2010-02-12 00:00:00+00,LONG,1051,0.9148936170212766,-0.17815436,0.27292576,0.2079
2010-02-12 00:00:00+00,LONG,1780,0.9655172413793104,-0.15768678,0.48253274,0.1507
2010-02-16 00:00:00+00,LONG,2072,0.8235294117647058,-0.11856588,0.56427014,0.1287
2010-02-16 00:00:00+00,LONG,535,0.03725025127379263,-0.18478261,0.27272728,-0.0981
2010-02-16 00:00:00+00,LONG,1051,0.0,-0.1298767,0.3137255,0.2171
2010-02-16 00:00:00+00,LONG,1780,0.9482758620689655,-0.121423334,0.57298476,0.1526
2010-02-17 00:00:00+00,LONG,535,0.9322033898305084,-0.16111112,0.27210885,-0.0981
2010-02-18 00:00:00+00,LONG,1780,0.9137931034482758,-0.12154294,0.53539824,0.1519
2010-02-18 00:00:00+00,LONG,3868,0.94,-0.12938178,0.2699115,-0.0585
2010-04-22 00:00:00+00,LONG,1360,0.0,-0.12280702,0.26297578,-0.7329
2010-05-07 00:00:00+00,LONG,5,0.972972972972973,-0.15496689,0.4222973,-0.0335
2010-05-07 00:00:00+00,LONG,791,0.0,-0.14281814,0.40301725,0.2267
2010-05-20 00:00:00+00,LONG,2297,0.0,-0.15035678,0.34689507,0.0484
2010-05-25 00:00:00+00,LONG,69,1.0,-0.13150492,0.5893617,0.2266
2010-05-25 00:00:00+00,LONG,1303,0.0,-0.1675,0.5808511,0.1877
2010-05-25 00:00:00+00,LONG,3824,0.3770898170934311,-0.12920837,0.45531914,0.1169
2010-05-26 00:00:00+00,LONG,1303,0.48777470680161794,-0.13756613,0.5425532,0.1802
2010-05-27 00:00:00+00,LONG,1303,0.41484844226180667,-0.12055507,0.53404254,0.1833
2010-05-28 00:00:00+00,LONG,2261,0.0,-0.13031161,0.2588997,-0.3269
2010-05-28 00:00:00+00,LONG,1303,0.3434041838332895,-0.13597246,0.5464135,0.184
2010-06-01 00:00:00+00,LONG,2261,0.8772582559938372,-0.14950167,0.2524272,-0.311
2010-06-01 00:00:00+00,LONG,1303,0.3249023743670413,-0.13269731,0.55179703,0.1876
2010-06-08 00:00:00+00,LONG,2066,0.0,-0.15188077,0.38961038,0.1008
2010-06-08 00:00:00+00,LONG,386,1.0,-0.11977559,0.3409091,0.1874
2010-06-09 00:00:00+00,LONG,2066,0.0,-0.18766233,0.41612902,0.1039
2010-06-09 00:00:00+00,LONG,386,0.9803921568627451,-0.15972407,0.3483871,0.1931
2010-06-10 00:00:00+00,LONG,2066,0.0,-0.1547541,0.41233766,0.1028
2010-06-11 00:00:00+00,LONG,2066,0.0,-0.15384616,0.4012945,0.1029
2010-07-01 00:00:00+00,LONG,76,1.0,-0.15971272,0.4926004,0.2343
2010-07-01 00:00:00+00,LONG,2196,1.0,-0.13698153,0.2394822,-0.379
2010-07-01 00:00:00+00,LONG,2226,0.2903275722329093,-0.16318704,0.41747573,0.2598
2010-07-01 00:00:00+00,LONG,2248,0.6223846439942338,-0.14001675,0.28541225,0.2541
2010-07-01 00:00:00+00,LONG,1454,0.0,-0.12557313,0.34249473,0.0952
2010-07-02 00:00:00+00,LONG,76,0.96,-0.18912609,0.50739956,0.2375
2010-07-02 00:00:00+00,LONG,2226,0.2793118374591316,-0.16908006,0.42903227,0.2615
2010-07-02 00:00:00+00,LONG,2248,0.6234971833365821,-0.13759163,0.28118393,0.2571
2010-07-02 00:00:00+00,LONG,791,0.7541456838575221,-0.14454024,0.43551797,0.2312
2010-07-02 00:00:00+00,LONG,1368,1.0,-0.14064698,0.47419354,0.137
2010-07-02 00:00:00+00,LONG,1377,0.9230769230769231,-0.14046822,0.34038055,0.0869
2010-07-02 00:00:00+00,LONG,1454,0.0,-0.1646937,0.3678647,0.0971
2010-07-02 00:00:00+00,LONG,1985,0.0,-0.12328767,0.39323467,0.1265
2010-07-06 00:00:00+00,LONG,76,0.92,-0.13868743,0.45454547,0.237
2010-07-06 00:00:00+00,LONG,2226,0.41201544223975384,-0.1358963,0.43506494,0.2631
2010-07-06 00:00:00+00,LONG,221,0.9528771493921749,-0.12272292,0.4935065,0.2124
2010-07-06 00:00:00+00,LONG,3127,1.0,-0.15765765,0.53571427,0.2045
2010-07-08 00:00:00+00,LONG,3199,0.35706473825241813,-0.15849057,0.58387095,-0.4502
2010-07-15 00:00:00+00,LONG,64,0.0,-0.1319594,0.2542735,0.1559
2010-07-15 00:00:00+00,LONG,3127,0.0,-0.16526316,0.5516129,0.2131
2010-07-16 00:00:00+00,LONG,64,0.6774193548387097,-0.15567201,0.27896994,0.1547
2010-07-16 00:00:00+00,LONG,2226,0.15457947942359068,-0.13382417,0.45276874,0.2616
2010-07-16 00:00:00+00,LONG,791,0.5815126931595923,-0.13782324,0.52360517,0.23
2010-07-16 00:00:00+00,LONG,3127,0.7241379310344828,-0.18809566,0.54723126,0.2063
2010-07-19 00:00:00+00,LONG,64,0.6451612903225806,-0.16455314,0.28479657,0.157
2010-07-19 00:00:00+00,LONG,791,0.4316077412473575,-0.118562534,0.5546039,0.235
2010-07-19 00:00:00+00,LONG,3127,0.6896551724137931,-0.1655797,0.54901963,0.2117
2010-07-20 00:00:00+00,LONG,64,0.0,-0.16855608,0.29295155,0.1533
2010-07-20 00:00:00+00,LONG,3127,0.0,-0.14017841,0.57284766,0.2118
2010-07-21 00:00:00+00,LONG,64,0.5806451612903226,-0.16480531,0.26636568,0.1493
2010-07-22 00:00:00+00,LONG,64,0.0,-0.1276612,0.29493088,0.1556
2010-08-13 00:00:00+00,LONG,2534,0.6954871115274381,-0.16368876,0.3816631,0.1638
2010-08-17 00:00:00+00,LONG,2534,0.6033540262505354,-0.13489737,0.4307036,0.1629
2010-08-24 00:00:00+00,LONG,739,0.0,-0.14177823,0.3089172,0.1998
2010-08-24 00:00:00+00,LONG,1396,1.0,-0.12195122,0.25477707,-5.0E-4
2010-08-25 00:00:00+00,LONG,386,1.0,-0.14719072,0.3451613,0.1432
2010-08-25 00:00:00+00,LONG,1022,0.8545795494375537,-0.18305406,0.45762712,-0.2808
2010-08-25 00:00:00+00,LONG,1063,1.0,-0.15466179,0.30508474,0.1379
2010-08-25 00:00:00+00,LONG,1377,1.0,-0.13123561,0.24152543,0.0693
2010-08-25 00:00:00+00,LONG,1919,0.4224671323386086,-0.16309382,0.36451614,-0.2506
2010-08-26 00:00:00+00,LONG,1022,0.8872664917172802,-0.18652259,0.45010614,-0.2717
2010-08-26 00:00:00+00,LONG,1063,0.96,-0.12333826,0.29936305,0.1402
2010-08-26 00:00:00+00,LONG,1377,0.9615384615384616,-0.13477924,0.24203822,0.0691
2010-08-26 00:00:00+00,LONG,1396,0.9661016949152542,-0.1764706,0.25878593,-5.0E-4
2010-08-26 00:00:00+00,LONG,1919,0.2997578392699714,-0.12538682,0.4025559,-0.2615
2010-08-27 00:00:00+00,LONG,1022,0.788138583268516,-0.14564589,0.40254238,-0.2746
2010-08-27 00:00:00+00,LONG,1396,0.9491525423728814,-0.16296296,0.25796178,-5.0E-4
2010-08-27 00:00:00+00,LONG,1650,1.0,-0.12004405,0.40677965,0.1179
2010-08-27 00:00:00+00,LONG,3699,1.0,-0.15808491,0.24203822,0.0578
2010-08-27 00:00:00+00,LONG,1832,1.0,-0.1812131,0.38135594,0.1505
2010-08-27 00:00:00+00,LONG,1919,0.2800589358984725,-0.13512573,0.39490446,-0.2539
2010-08-30 00:00:00+00,LONG,1022,0.7368815697089589,-0.17693265,0.38477802,-0.2748
2010-08-30 00:00:00+00,LONG,1396,0.9322033898305084,-0.14503817,0.26433122,-5.0E-4
2010-08-30 00:00:00+00,LONG,1650,0.9821428571428571,-0.119757175,0.40591967,0.1213
2010-08-30 00:00:00+00,LONG,3699,0.9767441860465116,-0.133829,0.24840765,0.0596
2010-08-30 00:00:00+00,LONG,1832,0.6853667757290711,-0.16246706,0.44186047,0.1574
2010-08-30 00:00:00+00,LONG,3905,0.8835681702154036,-0.1411043,0.41226214,0.2348
2010-08-30 00:00:00+00,LONG,1919,0.2917674161799482,-0.16790329,0.36305732,-0.2588
2010-08-31 00:00:00+00,LONG,85,1.0,-0.18370607,0.24946696,0.136
2010-08-31 00:00:00+00,LONG,323,1.0,-0.16089965,0.29850745,0.1365
2010-08-31 00:00:00+00,LONG,386,0.9148936170212766,-0.11941511,0.35238096,0.1457
2010-08-31 00:00:00+00,LONG,959,1.0,-0.16029412,0.4392324,0.2076
2010-08-31 00:00:00+00,LONG,1063,0.84,-0.13978115,0.3283582,0.1439
2010-08-31 00:00:00+00,LONG,3127,1.0,-0.14472945,0.5809524,0.2318
2010-08-31 00:00:00+00,LONG,1396,0.9152542372881356,-0.15671642,0.26666668,-5.0E-4
2010-08-31 00:00:00+00,LONG,1650,0.9642857142857143,-0.18120104,0.3944563,0.1207
2010-08-31 00:00:00+00,LONG,3905,0.7803750854920614,-0.13726334,0.4371002,0.2375
2010-09-01 00:00:00+00,LONG,85,0.6731169977382333,-0.13809524,0.2690678,0.1405
2010-09-01 00:00:00+00,LONG,323,0.9655172413793104,-0.148423,0.29237288,0.1364
2010-09-01 00:00:00+00,LONG,2440,0.9666666666666667,-0.17188899,0.35691318,-0.1047
2010-09-01 00:00:00+00,LONG,959,0.975,-0.14945424,0.41949153,0.2036
2010-09-01 00:00:00+00,LONG,1022,0.561776072379337,-0.14600654,0.40466103,-0.2839
2010-09-01 00:00:00+00,LONG,1396,0.0,-0.121212125,0.26666668,-5.0E-4
2010-09-01 00:00:00+00,LONG,1650,0.9464285714285714,-0.14285715,0.39194915,0.1216
2010-09-01 00:00:00+00,LONG,1832,0.6058845403444757,-0.17208827,0.42584747,0.1569
2010-09-02 00:00:00+00,LONG,85,0.6502691781308253,-0.12183544,0.27813163,0.1424
2010-09-02 00:00:00+00,LONG,323,0.9310344827586207,-0.12286796,0.29299363,0.1379
2010-09-02 00:00:00+00,LONG,2440,0.9333333333333333,-0.13387978,0.37699682,-0.1067
2010-09-02 00:00:00+00,LONG,959,0.95,-0.14995858,0.41825902,0.2044
2010-09-02 00:00:00+00,LONG,1022,0.0,-0.14521387,0.40127388,-0.2781
2010-09-02 00:00:00+00,LONG,1650,0.9285714285714286,-0.1450104,0.44798303,0.1215
2010-09-02 00:00:00+00,LONG,3699,0.9069767441860466,-0.11881188,0.24920128,0.0608
2010-09-02 00:00:00+00,LONG,1832,0.5966369424256245,-0.1515929,0.42462844,0.1574
2010-09-02 00:00:00+00,LONG,1919,0.23295541188790742,-0.11834884,0.2971246,-0.2542
2010-09-03 00:00:00+00,LONG,2066,0.9117647058823529,-0.17568517,0.33650795,0.1232
2010-09-03 00:00:00+00,LONG,959,0.925,-0.12949938,0.43099788,0.2056
2010-09-03 00:00:00+00,LONG,1650,0.0,-0.12539022,0.4564756,0.1218
2010-09-03 00:00:00+00,LONG,1832,0.7931591882398473,-0.1296637,0.41188958,0.157
2010-09-07 00:00:00+00,LONG,2066,0.9215686274509804,-0.13468774,0.34504792,0.1215
2010-09-07 00:00:00+00,LONG,85,0.9322033898305084,-0.13397129,0.29809725,0.1409
2010-09-07 00:00:00+00,LONG,959,0.0,-0.14499377,0.41226214,0.2023
2010-09-07 00:00:00+00,LONG,1396,0.847457627118644,-0.16666667,0.28753993,-7.0E-4
2010-09-07 00:00:00+00,LONG,1832,0.5211075133523937,-0.13779296,0.410148,0.1563
2010-09-08 00:00:00+00,LONG,2066,0.8529411764705882,-0.1298606,0.35873017,0.1228
2010-09-08 00:00:00+00,LONG,85,0.8546758987048754,-0.12579618,0.28752643,0.1413
2010-09-08 00:00:00+00,LONG,959,0.0,-0.16673395,0.40591967,0.1988
2010-09-08 00:00:00+00,LONG,1396,0.8305084745762712,-0.15384616,0.2793651,-6.0E-4
2010-09-08 00:00:00+00,LONG,1650,0.0,-0.118268214,0.46723044,0.1193
2010-09-08 00:00:00+00,LONG,3699,0.8372093023255813,-0.14600551,0.24126984,0.0558
2010-09-08 00:00:00+00,LONG,1985,0.7127740011650034,-0.13317192,0.2410148,0.1454
2010-09-09 00:00:00+00,LONG,959,0.85,-0.15220074,0.3940678,0.1985
2010-09-09 00:00:00+00,LONG,1396,0.8135593220338984,-0.12598425,0.36624205,-6.0E-4
2010-09-09 00:00:00+00,LONG,1650,0.8571428571428572,-0.1212938,0.35805085,0.1164
2010-09-10 00:00:00+00,LONG,959,0.0,-0.13105774,0.39534885,0.1999
2010-09-16 00:00:00+00,LONG,1396,0.728813559322034,-0.13709678,0.40764332,-6.0E-4
2010-10-08 00:00:00+00,LONG,64,0.9696969696969697,-0.17863664,0.25,0.2053
2010-10-11 00:00:00+00,LONG,64,0.9393939393939394,-0.15372671,0.25635594,0.2076
2010-10-12 00:00:00+00,LONG,64,0.9090909090909091,-0.14205955,0.26495728,0.2062
2010-10-12 00:00:00+00,LONG,3825,1.0,-0.13519813,0.278481,0.1497
2010-10-13 00:00:00+00,LONG,64,0.8787878787878788,-0.14672825,0.26012793,0.2029
2010-10-14 00:00:00+00,LONG,64,0.8484848484848485,-0.16086692,0.25106382,0.2025
2010-10-15 00:00:00+00,LONG,64,0.8181818181818181,-0.14520548,0.26124197,0.2117
2010-10-18 00:00:00+00,LONG,64,0.7878787878787878,-0.14399023,0.24034335,0.204
2010-10-19 00:00:00+00,LONG,64,0.7575757575757576,-0.1670165,0.25,0.2076
2010-10-20 00:00:00+00,LONG,64,0.7272727272727273,-0.14359441,0.24833703,0.2078
2010-11-09 00:00:00+00,LONG,3053,0.0,-0.13075966,0.41612902,-0.3714
2010-11-16 00:00:00+00,LONG,3199,1.0,-0.12637168,0.28164557,-0.6649
2010-11-17 00:00:00+00,LONG,131,1.0,-0.14793187,0.4745223,0.2623
2010-11-18 00:00:00+00,LONG,131,0.5648628475169812,-0.1433067,0.45806453,0.2585
2010-11-19 00:00:00+00,LONG,131,0.5295947267163298,-0.15479353,0.45597485,0.2568
2010-11-22 00:00:00+00,LONG,131,0.8571428571428572,-0.1527677,0.47619048,0.2572
2010-11-23 00:00:00+00,LONG,131,0.8095238095238095,-0.1556741,0.485623,0.2605
2010-11-24 00:00:00+00,LONG,131,0.39715826118364517,-0.1489413,0.46835443,0.2621
2010-11-26 00:00:00+00,LONG,131,0.4406091879156018,-0.14915255,0.45886075,0.2615
2010-11-30 00:00:00+00,LONG,1967,1.0,-0.17996289,0.36575052,0.2305
2010-12-06 00:00:00+00,LONG,1360,1.0,-0.15541601,0.30283913,-0.8708
2010-12-06 00:00:00+00,LONG,1967,0.0,-0.13031915,0.40254238,0.2432
2010-12-07 00:00:00+00,LONG,1360,0.9705882352941176,-0.17177914,0.3081761,-0.8774
2010-12-07 00:00:00+00,LONG,1967,0.0,-0.12061206,0.37791932,0.2442
2010-12-08 00:00:00+00,LONG,1360,0.9411764705882353,-0.1421801,0.2984127,-0.8774
2010-12-08 00:00:00+00,LONG,1396,0.7727272727272727,-0.17948718,0.5904762,-6.0E-4
2010-12-09 00:00:00+00,LONG,1360,0.9117647058823529,-0.12280702,0.29022083,-0.8881
2010-12-15 00:00:00+00,LONG,167,0.2443975445586785,-0.1721519,0.51265824,-0.5359
2010-12-16 00:00:00+00,LONG,167,0.0,-0.13593073,0.4984227,-0.5414
2011-03-10 00:00:00+00,LONG,1360,0.8148148148148149,-0.1453958,0.4625,-0.6405
2011-03-11 00:00:00+00,LONG,1360,0.7755102040816326,-0.125,0.41925466,-0.6737
2011-03-15 00:00:00+00,LONG,2440,0.6792564545405093,-0.18339768,0.57438016,-0.2794
2011-03-15 00:00:00+00,LONG,1360,0.7592592592592593,-0.12199037,0.47987616,-0.7096
2011-03-16 00:00:00+00,LONG,2440,0.7446701322759995,-0.18181819,0.5767635,-0.2759
2011-03-16 00:00:00+00,LONG,3535,0.273966435918999,-0.15239717,0.310559,-0.018
2011-03-16 00:00:00+00,LONG,3695,0.574233426360941,-0.15741464,0.38381743,0.2176
2011-03-17 00:00:00+00,LONG,2440,0.0,-0.16235918,0.5394191,-0.2918
2011-03-17 00:00:00+00,LONG,3535,0.96,-0.15449692,0.284375,-0.0181
2011-03-17 00:00:00+00,LONG,3695,0.49599284241363467,-0.12083222,0.40456432,0.2535
2011-03-18 00:00:00+00,LONG,2440,0.6280640363660032,-0.17131475,0.44329897,-0.2898
2011-03-18 00:00:00+00,LONG,3535,0.92,-0.15116066,0.30340558,-0.0184
2011-03-18 00:00:00+00,LONG,3695,0.3600784118794179,-0.11822529,0.38350517,0.2545
2011-03-21 00:00:00+00,LONG,2272,0.0,-0.14138287,0.27160493,-0.0585
2011-03-21 00:00:00+00,LONG,2440,0.0,-0.13721552,0.38969073,-0.2949
2011-03-21 00:00:00+00,LONG,3535,0.1505054946855089,-0.122852735,0.28703704,-0.0183
2011-03-22 00:00:00+00,LONG,2440,0.5075122795234,-0.13832659,0.3507307,-0.2933
2011-03-22 00:00:00+00,LONG,3535,0.84,-0.1267138,0.2834891,-0.0181
2011-03-28 00:00:00+00,LONG,2272,0.0,-0.12620424,0.3126935,-0.0624
2011-06-10 00:00:00+00,LONG,4107,0.0,-0.13077655,0.39263803,0.1107
2011-06-10 00:00:00+00,LONG,1330,0.0,-0.1197156,0.40490797,0.2065
2011-06-13 00:00:00+00,LONG,4107,0.0,-0.13736972,0.38854805,0.1101
2011-06-13 00:00:00+00,LONG,535,0.0,-0.16666667,0.5292308,-0.0597
2011-06-13 00:00:00+00,LONG,1330,0.0,-0.12077478,0.43353784,0.2086
2011-06-14 00:00:00+00,LONG,4107,0.0,-0.1418186,0.38114753,0.1078
2011-06-14 00:00:00+00,LONG,535,0.0,-0.13360325,0.5476923,-0.0614
2011-06-15 00:00:00+00,LONG,4107,0.0,-0.13560517,0.40695298,0.1088
2011-06-16 00:00:00+00,LONG,845,1.0,-0.1273359,0.52868855,0.2053
2011-06-16 00:00:00+00,LONG,2004,0.0,-0.14729723,0.4795082,0.1073
2011-06-17 00:00:00+00,LONG,845,0.0,-0.13467048,0.5276074,0.2071
2011-06-17 00:00:00+00,LONG,2004,0.0,-0.16156565,0.4601227,0.1066
2011-06-20 00:00:00+00,LONG,845,0.0,-0.14637932,0.52556235,0.2064
2011-06-20 00:00:00+00,LONG,2004,0.0,-0.13356464,0.44989774,0.108
2011-07-01 00:00:00+00,LONG,629,0.38200426400802007,-0.13548687,0.35728952,0.1328
2011-08-08 00:00:00+00,LONG,2330,1.0,-0.18865465,0.24435319,0.2258
2011-08-09 00:00:00+00,LONG,429,0.0,-0.17575757,0.28865978,0.134
2011-08-09 00:00:00+00,LONG,2004,0.0,-0.17133833,0.39381444,0.0923
2011-08-10 00:00:00+00,LONG,959,0.967741935483871,-0.119871795,0.34226805,0.2579
2011-08-10 00:00:00+00,LONG,1684,0.9666666666666667,-0.15098429,0.46666667,0.1559
2011-08-10 00:00:00+00,LONG,4034,0.9411764705882353,-0.18731764,0.48958334,-0.8942
2011-08-10 00:00:00+00,LONG,2004,0.0,-0.18427339,0.41458333,0.091
2011-08-11 00:00:00+00,LONG,2226,0.48821648902437953,-0.15508474,0.46105918,0.1734
2011-08-11 00:00:00+00,LONG,429,0.0,-0.14103019,0.3846154,0.1659
2011-08-11 00:00:00+00,LONG,4034,0.0,-0.15770052,0.4989605,-0.8933
2011-08-11 00:00:00+00,LONG,2004,0.0,-0.1487194,0.39501038,0.0919
2011-08-12 00:00:00+00,LONG,4118,0.0,-0.15580569,0.5714286,0.24
2011-08-12 00:00:00+00,LONG,2226,0.5211688281239977,-0.13659793,0.45288754,0.1774
2011-08-12 00:00:00+00,LONG,1615,0.0,-0.14788005,0.48765433,0.1085
2011-08-12 00:00:00+00,LONG,2004,0.0,-0.13886426,0.38477367,0.0934
2011-08-15 00:00:00+00,LONG,4118,0.0,-0.1549241,0.56269115,0.2402
2011-08-15 00:00:00+00,LONG,2004,0.0,-0.12319914,0.44214877,0.0932
2011-08-16 00:00:00+00,LONG,4118,0.0,-0.17847358,0.5443425,0.2321
2011-08-16 00:00:00+00,LONG,1615,0.0,-0.11809318,0.48347107,0.1056
2011-08-17 00:00:00+00,LONG,2226,0.5535518402761315,-0.14819533,0.42461538,0.1808
2011-08-17 00:00:00+00,LONG,3743,0.0,-0.17980966,0.3353846,-0.5878
2011-08-17 00:00:00+00,LONG,2004,0.0,-0.12319653,0.45661157,0.0975
2011-08-18 00:00:00+00,LONG,2226,0.6586158727201593,-0.17991453,0.43119267,0.1861
2011-08-18 00:00:00+00,LONG,1360,0.0,-0.16765054,0.40366971,-0.9718
2011-08-18 00:00:00+00,LONG,1615,0.0,-0.16381156,0.4927235,0.1022
2011-08-18 00:00:00+00,LONG,1684,0.0,-0.12577502,0.4948025,0.1744
2011-08-19 00:00:00+00,LONG,2226,0.5636795813298854,-0.18369932,0.45731708,0.1913
2011-08-19 00:00:00+00,LONG,1684,0.7333333333333334,-0.13492908,0.47648263,0.1761
2011-08-22 00:00:00+00,LONG,2226,0.5901872087740831,-0.18808511,0.46969697,0.1914
2011-08-22 00:00:00+00,LONG,2253,1.0,-0.15393397,0.57873213,0.218
2011-08-22 00:00:00+00,LONG,1615,0.0,-0.18068536,0.5378323,0.1027
2011-08-23 00:00:00+00,LONG,2226,0.45793020084307545,-0.15476191,0.4617737,0.1881
2011-08-23 00:00:00+00,LONG,2253,0.8306232556202067,-0.12683159,0.56790125,0.2102
2011-08-23 00:00:00+00,LONG,1615,0.0,-0.12029289,0.5761317,0.1023
2011-08-23 00:00:00+00,LONG,3743,0.0,-0.17590028,0.33639145,-0.6092
2011-08-24 00:00:00+00,LONG,3743,0.0,-0.15451998,0.33742332,-0.6146
2011-08-24 00:00:00+00,LONG,2004,0.0,-0.16541766,0.48870638,0.0988
2011-08-25 00:00:00+00,LONG,1360,0.0,-0.17119244,0.3853211,-0.949
2011-08-25 00:00:00+00,LONG,3743,0.0,-0.1335505,0.33944955,-0.6181
2011-08-25 00:00:00+00,LONG,2004,0.0,-0.16069654,0.477459,0.0995
2011-08-26 00:00:00+00,LONG,1360,0.0,-0.15023474,0.39634147,-0.9556
2011-08-26 00:00:00+00,LONG,3782,0.0,-0.14968944,0.545082,0.2614
2011-08-26 00:00:00+00,LONG,2004,0.0,-0.15886226,0.4897541,0.0986
2011-08-29 00:00:00+00,LONG,3782,0.4374464158808028,-0.13460347,0.4795082,0.2606
2011-08-29 00:00:00+00,LONG,4034,0.0,-0.15252604,0.5553279,-0.8607
2011-08-29 00:00:00+00,LONG,4083,0.0,-0.15525247,0.39879155,0.2394
2011-08-30 00:00:00+00,LONG,3782,0.0,-0.14672998,0.4742268,0.2503
2011-08-30 00:00:00+00,LONG,4083,0.0,-0.14240232,0.41945288,0.2435
2011-09-01 00:00:00+00,LONG,4083,0.0,-0.13423832,0.39817628,0.2384
2011-09-22 00:00:00+00,LONG,1615,0.0,-0.12128419,0.3731959,0.0948
2011-09-22 00:00:00+00,LONG,3694,1.0,-0.13801453,0.5113402,0.1353
2011-09-23 00:00:00+00,LONG,85,1.0,-0.15617716,0.39344263,-0.9326
2011-09-27 00:00:00+00,LONG,2105,0.644924947085854,-0.14215177,0.25308642,0.2221
2011-09-28 00:00:00+00,LONG,2105,0.0,-0.17404427,0.2807377,0.2276
2011-09-29 00:00:00+00,LONG,2105,0.0,-0.16629602,0.3135246,0.2279
2011-09-30 00:00:00+00,LONG,1175,0.8148148148148149,-0.12426729,0.48757765,0.1727
2011-09-30 00:00:00+00,LONG,1832,0.9166666666666666,-0.13753308,0.42857143,0.1549
2011-10-03 00:00:00+00,LONG,2226,0.0,-0.15829942,0.55151516,0.1777
2011-10-03 00:00:00+00,LONG,1832,0.9,-0.13518114,0.42418033,0.1589
2011-10-04 00:00:00+00,LONG,2761,1.0,-0.11924528,0.33939394,0.2219
2011-10-04 00:00:00+00,LONG,2815,1.0,-0.17024887,0.3090909,0.0805
2011-10-04 00:00:00+00,LONG,3179,0.584798252970263,-0.14459704,0.50308007,0.106
2011-10-04 00:00:00+00,LONG,3182,1.0,-0.122398004,0.3212121,0.1586
2011-10-04 00:00:00+00,LONG,1650,1.0,-0.15722379,0.32032853,0.1873
2011-10-05 00:00:00+00,LONG,713,0.96875,-0.12633769,0.28787878,0.1112
2011-10-05 00:00:00+00,LONG,2004,0.9722222222222222,-0.13395755,0.4526749,0.0904
2011-10-06 00:00:00+00,LONG,3182,0.0,-0.12216474,0.3121212,0.1622
2011-10-06 00:00:00+00,LONG,3594,1.0,-0.15929204,0.58787876,0.01
2011-10-06 00:00:00+00,LONG,2004,0.9444444444444444,-0.12660469,0.47540984,0.0916
2011-10-07 00:00:00+00,LONG,3179,0.49674267962791907,-0.125,0.49590164,0.1092
2011-10-13 00:00:00+00,LONG,2665,0.3996716162350115,-0.121802,0.40946501,0.0162
2011-10-19 00:00:00+00,LONG,2665,0.30469375084379824,-0.118653424,0.41791046,0.0162
2011-10-19 00:00:00+00,LONG,1022,0.9615384615384616,-0.14390887,0.28213167,-0.3147
2011-11-14 00:00:00+00,LONG,3631,0.0,-0.12991071,0.2674772,0.2321
2011-11-16 00:00:00+00,LONG,221,0.0,-0.118259475,0.4471299,0.1775
2011-11-16 00:00:00+00,LONG,3631,0.0,-0.13366789,0.25679758,0.2116
2011-11-21 00:00:00+00,LONG,221,0.19934660767727705,-0.13979045,0.4246988,0.1994
2011-11-22 00:00:00+00,LONG,221,0.0,-0.14611425,0.47272727,0.2026
2011-11-22 00:00:00+00,LONG,2770,0.48275862068965514,-0.13555555,0.47575757,0.2528
2011-11-23 00:00:00+00,LONG,221,0.14844081536579104,-0.14379086,0.46084338,0.2032
2011-11-23 00:00:00+00,LONG,2770,0.4482758620689655,-0.1377551,0.4698795,0.2555
2011-11-25 00:00:00+00,LONG,221,0.12482500136832002,-0.14529486,0.44144145,0.2077
