time,side,ticker_id,mv_dn_composite_labels,dist_upper_bb_50_2.5_df055,earnings_drift_10_df011
2005-09-02 00:00:00+00,SHORT,69,0.0,0.013558404,0.0
2005-09-06 00:00:00+00,SHORT,69,0.0,0.0069666132,0.0
2005-09-06 00:00:00+00,SHORT,1076,0.5268388940868272,0.0090658795,0.0
2005-09-07 00:00:00+00,SHORT,1022,0.3445755270648829,0.0068248627,0.0
2005-09-07 00:00:00+00,SHORT,1076,0.4357081590624795,0.0027395294,0.0
2005-09-08 00:00:00+00,SHORT,3078,0.8929442242408423,0.009857555,0.0
2005-09-09 00:00:00+00,SHORT,191,0.0,0.028313005,0.0
2005-09-09 00:00:00+00,SHORT,4000,1.0,0.018748643,0.0
2005-09-12 00:00:00+00,SHORT,191,0.0,0.0027113883,0.0
2005-09-12 00:00:00+00,SHORT,3443,0.7421731434340275,0.0029510122,0.0
2005-09-13 00:00:00+00,SHORT,3471,0.0,0.006901753,0.0
2005-09-16 00:00:00+00,SHORT,629,0.0,0.027637916,0.0
2005-09-28 00:00:00+00,SHORT,3236,0.44651790893651205,0.0034999356,0.0
2005-09-29 00:00:00+00,SHORT,3754,0.48999192819101395,0.004536963,0.0
2005-09-30 00:00:00+00,SHORT,39,0.0,0.0030262698,0.0
2005-09-30 00:00:00+00,SHORT,3116,0.8408729824060686,0.008414709,0.0
2005-10-03 00:00:00+00,SHORT,2473,0.8011610124360771,0.018486826,0.0
2005-10-03 00:00:00+00,SHORT,2567,0.29354802469742813,0.012168873,0.0
2005-10-03 00:00:00+00,SHORT,562,0.35772387394192895,0.0030487773,0.0
2005-10-03 00:00:00+00,SHORT,2979,1.0,0.007597526,0.0
2005-10-03 00:00:00+00,SHORT,3116,0.9375,0.006515524,0.0
2005-10-03 00:00:00+00,SHORT,1910,0.6741726575431523,0.009119999,0.0
2005-10-04 00:00:00+00,SHORT,93,0.46559073133151685,0.01865202,0.0
2005-10-04 00:00:00+00,SHORT,3241,0.0,0.012286434,0.0
2005-10-05 00:00:00+00,SHORT,4194,0.8571428571428572,0.024798837,0.0
2005-10-10 00:00:00+00,SHORT,4137,0.0,0.013258511,0.0
2005-10-21 00:00:00+00,SHORT,1220,0.0,0.028668668,0.0
2005-10-24 00:00:00+00,SHORT,1220,0.0,0.0049765017,0.0
2005-11-02 00:00:00+00,SHORT,3275,0.0,0.007376825,0.0
2005-11-02 00:00:00+00,SHORT,3310,0.0,0.02019123,0.026427295
2005-11-03 00:00:00+00,SHORT,1423,0.41900097425395916,0.027952557,0.052085336
2005-11-07 00:00:00+00,SHORT,694,0.07425511671472668,0.00958919,0.0
2005-11-08 00:00:00+00,SHORT,522,0.44592015592320355,0.002753639,0.0
2005-11-10 00:00:00+00,SHORT,710,0.24765590327820236,0.021027548,0.017805232
2005-11-10 00:00:00+00,SHORT,2018,0.5117900587837445,0.004896345,0.0
2005-11-11 00:00:00+00,SHORT,710,0.273672514471132,0.0040730997,0.010174419
2005-11-14 00:00:00+00,SHORT,39,0.37351541413018957,0.024182312,0.0727993
2005-11-21 00:00:00+00,SHORT,2554,0.44729306943481045,0.012486113,0.060434554
2005-11-21 00:00:00+00,SHORT,1108,0.0,0.0141197005,0.0
2005-11-22 00:00:00+00,SHORT,1108,0.287603513732426,0.004211457,0.0
2005-11-22 00:00:00+00,SHORT,1610,0.0,0.01650438,0.0
2005-11-22 00:00:00+00,SHORT,1807,0.03989918301540451,0.018393276,0.0
2005-11-23 00:00:00+00,SHORT,2330,0.2754650314624344,0.0065740463,0.14175387
2005-11-25 00:00:00+00,SHORT,907,0.5479394894283638,0.006278961,0.0
2005-11-28 00:00:00+00,SHORT,3309,0.0,0.014019027,0.0
2005-11-29 00:00:00+00,SHORT,3309,0.0,0.014346182,0.0
2005-12-06 00:00:00+00,SHORT,4172,0.2636699654704977,0.017740365,0.0
2005-12-07 00:00:00+00,SHORT,1615,0.0,0.012483154,0.0
2005-12-08 00:00:00+00,SHORT,1108,0.5470108236330985,0.026604598,0.0
2005-12-09 00:00:00+00,SHORT,1108,0.45555976297387946,0.019586395,0.0
2005-12-12 00:00:00+00,SHORT,1072,0.24485532651867992,0.008170775,0.0
2005-12-14 00:00:00+00,SHORT,4005,0.3213857135443851,0.017699474,0.0
2006-01-04 00:00:00+00,SHORT,3838,0.6572552599700084,0.0085106455,0.0
2006-01-05 00:00:00+00,SHORT,3179,0.7629626183983198,0.0067957654,0.0
2006-01-06 00:00:00+00,SHORT,2863,0.7494819255452438,0.002943958,0.041269843
2006-01-06 00:00:00+00,SHORT,3179,0.731314074929761,0.009373793,0.0
2006-01-09 00:00:00+00,SHORT,2261,0.0,0.01551598,0.0
2006-01-09 00:00:00+00,SHORT,429,0.18792032021594396,0.015114751,0.0
2006-01-09 00:00:00+00,SHORT,1434,0.2420860315452285,0.0043279296,0.0
2006-01-10 00:00:00+00,SHORT,2548,0.0,0.0076964363,0.0
2006-01-10 00:00:00+00,SHORT,2557,0.5624944867269864,0.015198587,0.0
2006-01-10 00:00:00+00,SHORT,3473,0.17768242467481396,0.008338776,0.0
2006-01-11 00:00:00+00,SHORT,2437,0.324811578198072,0.0037106231,0.0
2006-01-11 00:00:00+00,SHORT,394,0.0,0.027415894,0.0
2006-01-11 00:00:00+00,SHORT,2548,0.26275085406759235,0.006003571,0.0
2006-01-11 00:00:00+00,SHORT,3078,0.0,0.003964973,0.0
2006-01-11 00:00:00+00,SHORT,1377,0.507589722941336,0.011863824,0.0
2006-01-12 00:00:00+00,SHORT,13,0.0,0.021517629,0.0
2006-01-12 00:00:00+00,SHORT,183,0.881731093561648,0.011023055,0.0
2006-01-13 00:00:00+00,SHORT,13,0.0,0.010314353,0.0
2006-01-13 00:00:00+00,SHORT,2349,0.40643544581678465,0.01708346,0.0
2006-01-13 00:00:00+00,SHORT,2497,1.0,0.0049908976,0.0
2006-01-17 00:00:00+00,SHORT,13,0.0,0.0024444193,0.0
2006-01-20 00:00:00+00,SHORT,93,0.39185967081533796,0.012563768,0.0
2006-01-23 00:00:00+00,SHORT,93,0.1915234233782271,0.005241207,0.0
2006-01-26 00:00:00+00,SHORT,3794,0.0,0.00758397,0.0
2006-01-27 00:00:00+00,SHORT,153,0.28885145087029224,0.006227563,0.0
2006-01-27 00:00:00+00,SHORT,475,0.33185074345267757,0.002533666,0.0
2006-01-27 00:00:00+00,SHORT,602,0.8189514667770158,0.028009936,0.0
2006-01-27 00:00:00+00,SHORT,3352,0.6945056567800766,0.013728829,0.0
2006-01-30 00:00:00+00,SHORT,4112,0.6733193938231984,0.0050765965,0.0
2006-01-30 00:00:00+00,SHORT,2393,0.5063834321533339,0.0044279187,0.0
2006-01-30 00:00:00+00,SHORT,602,0.564690117404397,0.023543015,0.0
2006-01-30 00:00:00+00,SHORT,3466,0.5730513368363318,0.018852975,0.0
2006-01-30 00:00:00+00,SHORT,3531,0.5155281987305496,0.0049506202,0.0
2006-01-30 00:00:00+00,SHORT,3641,0.45718507437257044,0.008004562,0.0
2006-01-31 00:00:00+00,SHORT,4112,0.6727770906766102,0.002641579,0.0
2006-01-31 00:00:00+00,SHORT,2261,1.0,0.0030461613,0.0
2006-01-31 00:00:00+00,SHORT,602,0.5275654560891259,0.028904967,0.0
2006-01-31 00:00:00+00,SHORT,843,0.07195554583157283,0.021077648,0.0
2006-02-01 00:00:00+00,SHORT,4171,0.0,0.01878356,0.009600496
2006-02-01 00:00:00+00,SHORT,602,0.4983411451898997,0.0074169016,-0.0124373725
2006-02-01 00:00:00+00,SHORT,773,0.9411764705882353,0.023699125,-0.010597826
2006-02-01 00:00:00+00,SHORT,3335,0.13660733684931056,0.013443716,0.016546622
2006-02-01 00:00:00+00,SHORT,1610,1.0,0.003165528,0.018658236
2006-02-01 00:00:00+00,SHORT,1807,1.0,0.022249501,-0.006441224
2006-02-02 00:00:00+00,SHORT,4137,1.0,0.023640614,-0.0064267353
2006-02-02 00:00:00+00,SHORT,142,1.0,0.019331848,0.03129998
2006-02-02 00:00:00+00,SHORT,773,0.8823529411764706,0.010052813,-0.016576087
2006-02-02 00:00:00+00,SHORT,3286,0.0,0.012150524,0.041383646
2006-02-03 00:00:00+00,SHORT,3433,0.17764028244547467,0.006164947,0.017931035
2006-02-03 00:00:00+00,SHORT,1869,0.6964419820576097,0.026012143,0.061517112
2006-02-06 00:00:00+00,SHORT,559,0.45846891705784387,0.023508463,0.0621728
2006-02-06 00:00:00+00,SHORT,2731,0.0,0.014911243,0.04250267
2006-02-06 00:00:00+00,SHORT,3013,0.0,0.011995203,0.03310681
2006-02-06 00:00:00+00,SHORT,3357,1.0,0.028083224,0.046498023
2006-02-06 00:00:00+00,SHORT,3595,0.0,0.022209948,0.029728565
2006-02-07 00:00:00+00,SHORT,3818,0.0,0.0047376347,0.21397807
2006-02-17 00:00:00+00,SHORT,1195,0.0,0.023294425,0.0
2006-02-17 00:00:00+00,SHORT,3744,1.0,0.023853041,0.0
2006-02-21 00:00:00+00,SHORT,3744,0.0,0.0061803455,0.0
2006-02-21 00:00:00+00,SHORT,3882,0.30096768337274193,0.015909681,0.0
2006-02-22 00:00:00+00,SHORT,3882,0.20187325408233828,0.0051478706,0.0
2006-02-23 00:00:00+00,SHORT,2818,0.0,0.010714194,0.0
2006-02-27 00:00:00+00,SHORT,505,0.8740741250505958,0.012957604,0.0
2006-03-03 00:00:00+00,SHORT,4137,0.0,0.0061070174,0.0
2006-03-15 00:00:00+00,SHORT,2142,0.1079452204467013,0.027448205,0.0
2006-03-16 00:00:00+00,SHORT,557,1.0,0.014385919,0.0
2006-03-21 00:00:00+00,SHORT,85,0.3399310263080079,0.023813847,0.0
2006-03-22 00:00:00+00,SHORT,85,0.3387064698067788,0.026827764,0.0
2006-03-22 00:00:00+00,SHORT,3124,0.48676800499939615,0.023230953,0.0
2006-03-22 00:00:00+00,SHORT,1303,0.7930369898173947,0.027976029,0.0
2006-03-23 00:00:00+00,SHORT,1303,0.6542338901943808,0.014861781,0.0
2006-03-24 00:00:00+00,SHORT,517,0.08605647908760067,0.014875818,0.0
2006-03-24 00:00:00+00,SHORT,1303,0.6553201401997784,0.011057282,0.0
2006-03-24 00:00:00+00,SHORT,3748,0.0,0.0026728797,0.0
2006-03-27 00:00:00+00,SHORT,558,0.9411764705882353,0.006883525,0.0
2006-03-27 00:00:00+00,SHORT,3748,0.0,0.0030424667,0.0
2006-03-29 00:00:00+00,SHORT,918,0.261397309871237,0.012534288,0.0
2006-03-31 00:00:00+00,SHORT,1297,0.324617360116782,0.01231701,0.0
2006-04-04 00:00:00+00,SHORT,2105,0.0,0.0035518555,0.0
2006-04-07 00:00:00+00,SHORT,1195,0.0,0.00632076,0.0
2006-04-18 00:00:00+00,SHORT,1966,1.0,0.023838332,0.0
2006-04-19 00:00:00+00,SHORT,2690,0.45640811050335295,0.0047715544,0.0
2006-04-19 00:00:00+00,SHORT,1280,1.0,0.005548661,0.0
2006-04-20 00:00:00+00,SHORT,1762,0.6352068504295981,0.008123045,0.0
2006-04-21 00:00:00+00,SHORT,897,1.0,0.008649625,0.0
2006-04-21 00:00:00+00,SHORT,1770,0.41293632104545425,0.018882224,0.0
2006-04-24 00:00:00+00,SHORT,248,0.5595243356161339,0.0064294212,0.0
2006-04-24 00:00:00+00,SHORT,3271,0.7293520572889912,0.0030804689,0.0
2006-04-25 00:00:00+00,SHORT,1396,1.0,0.007559218,0.0
2006-04-26 00:00:00+00,SHORT,142,1.0,0.015632868,0.0
2006-04-26 00:00:00+00,SHORT,3531,1.0,0.0072529684,0.0
2006-04-26 00:00:00+00,SHORT,3535,0.23105102871686187,0.006478695,0.0
2006-04-26 00:00:00+00,SHORT,3861,0.5751958285809159,0.013695472,0.0
2006-04-26 00:00:00+00,SHORT,4062,1.0,0.02724494,0.0
2006-04-27 00:00:00+00,SHORT,834,0.6015920693410959,0.005822627,0.0
2006-04-27 00:00:00+00,SHORT,3861,0.39709857974556106,0.017833512,0.0
2006-04-28 00:00:00+00,SHORT,1939,1.0,0.0031995126,0.0
2006-05-02 00:00:00+00,SHORT,457,0.6032716197878029,0.007294396,0.023266306
2006-05-02 00:00:00+00,SHORT,1108,0.6729659856297613,0.02488532,0.0
2006-05-03 00:00:00+00,SHORT,1108,0.586660164146963,0.016463246,0.0
2006-05-04 00:00:00+00,SHORT,1108,0.560804988024801,0.005572414,0.0
2006-05-04 00:00:00+00,SHORT,2032,0.6816475779844293,0.025222246,0.0
2006-05-05 00:00:00+00,SHORT,2090,1.0,0.021354178,0.0
2006-05-05 00:00:00+00,SHORT,2305,1.0,0.022589918,0.10197775
2006-05-05 00:00:00+00,SHORT,2801,0.6605517337435955,0.012114682,0.0
2006-05-05 00:00:00+00,SHORT,1719,1.0,0.008500314,0.0
2006-05-05 00:00:00+00,SHORT,2032,0.5935542059136374,0.0039796624,-0.010539368
2006-05-08 00:00:00+00,SHORT,2661,1.0,0.0024054903,0.0
2006-05-08 00:00:00+00,SHORT,1258,0.6069511976870509,0.0107839955,0.029103816
2006-05-08 00:00:00+00,SHORT,3703,0.9444444444444444,0.0058738566,0.13167982
2006-05-08 00:00:00+00,SHORT,2041,1.0,0.015930623,0.11711719
2006-05-09 00:00:00+00,SHORT,1454,1.0,0.010139082,0.11949773
2006-05-09 00:00:00+00,SHORT,1462,0.7810497531165805,0.01938918,0.0
2006-05-09 00:00:00+00,SHORT,3947,1.0,0.005591494,0.099187605
2006-05-09 00:00:00+00,SHORT,2041,0.8333333333333334,0.014338521,0.12710826
2006-05-10 00:00:00+00,SHORT,219,1.0,0.0076311924,0.09132176
2006-05-11 00:00:00+00,SHORT,2196,0.7813920867768837,0.003548839,0.0
2006-05-11 00:00:00+00,SHORT,845,1.0,0.022252426,0.016103761
2006-05-11 00:00:00+00,SHORT,2936,0.3151473506558424,0.01079237,0.02756204
2006-05-12 00:00:00+00,SHORT,1532,0.5221973575407015,0.008161983,0.22545186
2006-05-15 00:00:00+00,SHORT,4194,0.0,0.021257807,0.0
2006-05-16 00:00:00+00,SHORT,2497,1.0,0.003643793,0.046283577
2006-05-16 00:00:00+00,SHORT,1790,0.4162409200735106,0.0047654365,0.07731003
2006-05-31 00:00:00+00,SHORT,1262,0.3022733296230049,0.021071525,0.0
2006-06-01 00:00:00+00,SHORT,1262,0.2486908187616769,0.013782261,0.0
2006-06-02 00:00:00+00,SHORT,4197,0.7987924898242705,0.00394921,0.0
2006-06-02 00:00:00+00,SHORT,2276,0.5507174549947591,0.003009334,0.0
2006-06-02 00:00:00+00,SHORT,2703,0.5412289639639895,0.0038467497,0.0
2006-06-02 00:00:00+00,SHORT,1262,0.29225046673934435,0.008668586,0.0
2006-06-30 00:00:00+00,SHORT,220,1.0,0.0072830776,0.0
2006-07-03 00:00:00+00,SHORT,2816,0.8804990373323587,0.023017043,0.0
2006-07-03 00:00:00+00,SHORT,845,0.13547636676400984,0.010089328,0.0
2006-07-07 00:00:00+00,SHORT,3310,0.5758018329315873,0.023510216,0.0
2006-07-10 00:00:00+00,SHORT,5,0.8600492421149762,0.0061195795,0.0
2006-07-10 00:00:00+00,SHORT,3310,0.4978656097450921,0.006069516,0.0
2006-07-11 00:00:00+00,SHORT,4194,0.8571428571428572,0.014562541,0.0
2006-07-11 00:00:00+00,SHORT,1453,0.9166666666666666,0.01689566,0.0
2006-07-12 00:00:00+00,SHORT,1453,0.8333333333333334,0.0070448765,0.0
2006-07-24 00:00:00+00,SHORT,4153,0.0,0.025777385,0.0
2006-07-28 00:00:00+00,SHORT,2105,0.848458011356081,0.0026541236,0.0
2006-07-31 00:00:00+00,SHORT,2018,0.4223868431707915,0.028364964,0.0
2006-08-02 00:00:00+00,SHORT,629,1.0,0.027485995,0.0
2006-08-04 00:00:00+00,SHORT,1112,0.0,0.0057135285,0.0
2006-08-04 00:00:00+00,SHORT,4016,0.490822665710717,0.0056895055,0.018910402
2006-08-17 00:00:00+00,SHORT,2686,0.7366869760027585,0.0069497707,0.0
2006-08-17 00:00:00+00,SHORT,3824,0.2945127218563696,0.00742404,0.0
2006-08-17 00:00:00+00,SHORT,3853,0.21649034716479199,0.013893569,0.08889623
2006-08-18 00:00:00+00,SHORT,2686,0.7119324093028939,0.0040772376,0.0
2006-08-18 00:00:00+00,SHORT,3853,0.2799766506124214,0.009673502,0.0
2006-08-23 00:00:00+00,SHORT,562,0.39721742534610666,0.022651995,0.0
2006-08-24 00:00:00+00,SHORT,562,0.4319768082628256,0.012586751,0.0
2006-08-30 00:00:00+00,SHORT,1960,1.0,0.016191585,0.0
2006-09-05 00:00:00+00,SHORT,1404,1.0,0.005569361,0.0
2006-09-06 00:00:00+00,SHORT,4137,1.0,0.005481077,0.0
2006-09-06 00:00:00+00,SHORT,1173,0.33908159468571647,0.0038837194,0.0
2006-09-07 00:00:00+00,SHORT,1173,0.27483931600629014,0.008548957,0.0
2006-09-14 00:00:00+00,SHORT,1919,0.0,0.006698321,0.0
2006-09-15 00:00:00+00,SHORT,1761,0.3000648215593562,0.011423296,0.08386721
2006-09-19 00:00:00+00,SHORT,1904,0.0,0.024201604,0.0
2006-09-20 00:00:00+00,SHORT,4118,0.0,0.004264741,0.0
2006-09-20 00:00:00+00,SHORT,2142,0.0,0.021250544,0.0
2006-09-20 00:00:00+00,SHORT,1064,0.6900325020529633,0.008351593,0.0
2006-09-27 00:00:00+00,SHORT,1328,0.3079003867047235,0.01429355,0.0
2006-09-28 00:00:00+00,SHORT,1328,0.303201007446656,0.0044316403,0.0
2006-09-29 00:00:00+00,SHORT,52,0.0,0.027949493,0.0
2006-09-29 00:00:00+00,SHORT,3124,0.26962575702596664,0.009426872,0.0
2006-09-29 00:00:00+00,SHORT,1631,0.317724915377641,0.009603587,0.0
2006-10-10 00:00:00+00,SHORT,2064,0.3624461285912784,0.0034738174,0.0
2006-10-12 00:00:00+00,SHORT,2064,0.40471278838736435,0.0065469095,0.0
2006-10-16 00:00:00+00,SHORT,192,0.34258974351579546,0.020785639,0.0
2006-10-16 00:00:00+00,SHORT,535,1.0,0.024591928,0.0
2006-10-16 00:00:00+00,SHORT,1022,0.36155645438851597,0.010015275,0.0
2006-10-16 00:00:00+00,SHORT,1762,0.0,0.023259113,0.0
2006-10-16 00:00:00+00,SHORT,2042,0.6895880097749211,0.015149115,0.0
2006-10-17 00:00:00+00,SHORT,2518,0.9,0.007249603,0.0
2006-10-17 00:00:00+00,SHORT,3703,0.0,0.0076261177,0.0
2006-10-23 00:00:00+00,SHORT,157,1.0,0.0048168907,0.0
2006-10-24 00:00:00+00,SHORT,304,1.0,0.0034557634,0.0
2006-10-26 00:00:00+00,SHORT,1939,0.666072855958547,0.020260561,0.0
2006-10-26 00:00:00+00,SHORT,4062,0.12125000860198056,0.0035266369,0.0
2006-10-31 00:00:00+00,SHORT,694,0.0,0.027328288,0.0
2006-11-03 00:00:00+00,SHORT,739,0.0,0.0039628637,-0.0056953016
2006-11-07 00:00:00+00,SHORT,3192,0.22422910992088482,0.0073320926,0.045833334
2006-11-10 00:00:00+00,SHORT,3815,0.0,0.020445494,0.1585903
2006-11-15 00:00:00+00,SHORT,4153,0.2670075562245692,0.003496553,0.038683128
2006-11-15 00:00:00+00,SHORT,68,0.38431173771007504,0.0052381954,0.0
2006-11-15 00:00:00+00,SHORT,3677,0.0,0.02533706,0.0
2006-11-16 00:00:00+00,SHORT,68,0.33716675416739394,0.005078116,0.0
2006-11-16 00:00:00+00,SHORT,1719,0.0,0.017470438,0.02164262
2006-11-16 00:00:00+00,SHORT,3837,0.0,0.007397692,0.0
2006-11-17 00:00:00+00,SHORT,3837,0.0,0.0038009782,0.0
2006-11-20 00:00:00+00,SHORT,1108,0.15502345800448813,0.016758861,0.0
2006-11-20 00:00:00+00,SHORT,3586,0.8036132947887428,0.0052015823,0.0
2006-11-22 00:00:00+00,SHORT,502,0.0,0.018331466,0.0
2006-11-22 00:00:00+00,SHORT,2686,0.7249959119578722,0.012207736,0.0
2006-11-22 00:00:00+00,SHORT,1069,0.5355472866515736,0.022889733,0.0
2006-11-24 00:00:00+00,SHORT,2686,0.6806312840554318,0.009114719,0.0
2006-11-24 00:00:00+00,SHORT,1069,0.30228069506515315,0.003417938,0.0
2006-11-28 00:00:00+00,SHORT,323,0.31265589580148806,0.015128642,0.0
2006-12-04 00:00:00+00,SHORT,2345,0.21316198855737942,0.013482956,0.0
2006-12-04 00:00:00+00,SHORT,1514,1.0,0.006959672,0.0
