time,side,ticker_id,mv_up_composite_labels,dist_lower_bb_50_2.0_df055,vola_roc_5_20_df040
2008-11-21 00:00:00+00,LONG,3199,1.0,0.043844268,-0.087967694
2008-11-21 00:00:00+00,LONG,3641,0.0,0.04018826,0.16971451
2008-11-21 00:00:00+00,LONG,3681,0.0,0.06984821,-0.08981221
2008-11-21 00:00:00+00,LONG,3868,0.9722222222222222,0.03046809,0.3366103
2008-12-16 00:00:00+00,LONG,4194,1.0,0.02072306,-0.12688868
2008-12-17 00:00:00+00,LONG,2761,0.0,0.074356966,0.44227728
2008-12-18 00:00:00+00,LONG,2761,0.0,0.037523866,0.32709855
2008-12-18 00:00:00+00,LONG,3837,0.0,0.08405833,0.27391812
2008-12-19 00:00:00+00,LONG,2761,0.0,0.040641908,0.14173143
2008-12-19 00:00:00+00,LONG,3837,0.0,0.10918936,0.36975887
2008-12-23 00:00:00+00,LONG,1411,0.0,0.034569874,0.8074592
2008-12-24 00:00:00+00,LONG,1411,1.0,0.025165338,0.8519697
2008-12-26 00:00:00+00,LONG,1411,0.9714285714285714,0.020254184,0.9121312
2009-01-09 00:00:00+00,LONG,1817,0.0,0.029416827,-0.23461466
2009-01-20 00:00:00+00,LONG,11,1.0,0.026193485,-0.21632761
2009-01-20 00:00:00+00,LONG,2350,1.0,0.042915963,0.28312662
2009-01-23 00:00:00+00,LONG,3943,0.0,0.019183807,1.1605514
2009-01-26 00:00:00+00,LONG,3943,0.9655172413793104,0.04264729,1.5228353
2009-02-17 00:00:00+00,LONG,4136,0.0,0.0510342,0.558399
2009-02-18 00:00:00+00,LONG,3804,0.0,0.018873256,0.06924719
2009-02-19 00:00:00+00,LONG,1988,0.0,0.019384975,-0.10464518
2009-02-23 00:00:00+00,LONG,712,1.0,0.061898805,-0.16006213
2009-02-23 00:00:00+00,LONG,796,1.0,0.01875146,-0.1128632
2009-02-23 00:00:00+00,LONG,2896,0.5638168854549767,0.047871236,-0.088569425
2009-02-23 00:00:00+00,LONG,2938,1.0,0.019455204,1.2150649
2009-02-26 00:00:00+00,LONG,3645,0.0,0.017730828,0.7364732
2009-03-02 00:00:00+00,LONG,2971,1.0,0.049257386,-0.10896327
2009-03-02 00:00:00+00,LONG,984,1.0,0.07822079,1.223189
2009-03-03 00:00:00+00,LONG,192,1.0,0.037085738,1.6176552
2009-03-03 00:00:00+00,LONG,2930,0.4854509564144737,0.051201466,0.11513378
2009-03-03 00:00:00+00,LONG,3420,1.0,0.099615976,0.33919472
2009-03-03 00:00:00+00,LONG,1462,1.0,0.048102777,0.07163269
2009-03-03 00:00:00+00,LONG,3831,1.0,0.031959888,0.029438086
2009-03-04 00:00:00+00,LONG,3420,0.0,0.031635035,0.4866885
2009-03-05 00:00:00+00,LONG,858,1.0,0.06645824,1.5398686
2009-03-05 00:00:00+00,LONG,2965,1.0,0.02766778,1.0432683
2009-03-05 00:00:00+00,LONG,1260,1.0,0.019866955,1.1320282
2009-03-05 00:00:00+00,LONG,3420,0.9259259259259259,0.040352322,0.7376741
2009-03-05 00:00:00+00,LONG,1897,1.0,0.08143509,0.87086004
2009-03-06 00:00:00+00,LONG,1205,1.0,0.023219744,0.67386526
2009-03-06 00:00:00+00,LONG,3699,1.0,0.04006202,1.1438813
2009-03-06 00:00:00+00,LONG,3743,1.0,0.07707391,0.79305863
2009-03-06 00:00:00+00,LONG,3903,0.0,0.041843243,1.5716265
2009-03-06 00:00:00+00,LONG,1897,0.96875,0.029162478,1.1744002
2009-03-06 00:00:00+00,LONG,3973,1.0,0.01789132,0.35944557
2009-03-09 00:00:00+00,LONG,2050,1.0,0.030583898,0.59849215
2009-03-09 00:00:00+00,LONG,2211,1.0,0.04428021,-0.033384815
2009-03-09 00:00:00+00,LONG,405,1.0,0.016582025,1.5350902
2009-03-09 00:00:00+00,LONG,2965,0.9411764705882353,0.01729692,1.4423796
2009-03-09 00:00:00+00,LONG,3218,1.0,0.08011234,1.4408734
2009-03-09 00:00:00+00,LONG,1205,0.9787234042553191,0.016310066,0.5301695
2009-03-09 00:00:00+00,LONG,1423,1.0,0.019686546,1.0045598
2009-03-09 00:00:00+00,LONG,1471,1.0,0.040789776,1.2270368
2009-03-09 00:00:00+00,LONG,3586,1.0,0.03677131,0.6533769
2009-03-09 00:00:00+00,LONG,3699,0.967741935483871,0.04170231,1.2169515
2009-03-09 00:00:00+00,LONG,1817,1.0,0.0447184,1.0391074
2009-03-09 00:00:00+00,LONG,3885,1.0,0.06886171,1.1374935
2009-03-09 00:00:00+00,LONG,3890,1.0,0.022477387,0.2520693
2009-03-09 00:00:00+00,LONG,3903,0.9411764705882353,0.020546434,1.563006
2009-03-09 00:00:00+00,LONG,1897,0.9375,0.03062923,1.4012803
2009-03-09 00:00:00+00,LONG,1927,1.0,0.019610329,0.021267518
2009-03-09 00:00:00+00,LONG,4016,0.843856441033496,0.04015926,0.48752317
2009-03-10 00:00:00+00,LONG,397,1.0,0.018667674,1.443404
2009-03-10 00:00:00+00,LONG,1853,1.0,0.029297274,0.29261252
2009-03-10 00:00:00+00,LONG,4088,1.0,0.017022267,0.74064106
2009-03-11 00:00:00+00,LONG,2703,1.0,0.029992092,1.237359
2009-03-12 00:00:00+00,LONG,4070,1.0,0.042254485,0.71740407
2009-03-13 00:00:00+00,LONG,3142,1.0,0.018495936,0.88224053
2009-04-17 00:00:00+00,LONG,1807,0.30619874888364673,0.06946407,0.83584
2009-05-13 00:00:00+00,LONG,270,1.0,0.01787037,0.15664968
2009-05-21 00:00:00+00,LONG,796,1.0,0.042134672,1.3445086
2009-05-21 00:00:00+00,LONG,3646,0.0,0.017861936,0.54320955
2009-05-27 00:00:00+00,LONG,2176,0.796646452916219,0.015832247,-0.08983232
2009-06-03 00:00:00+00,LONG,664,0.0,0.017396262,0.86723673
2009-07-08 00:00:00+00,LONG,3130,1.0,0.030575894,0.114229344
2009-07-08 00:00:00+00,LONG,3236,1.0,0.09326269,0.5360378
2009-07-08 00:00:00+00,LONG,3283,1.0,0.03068772,0.44268957
2009-07-08 00:00:00+00,LONG,1740,1.0,0.017274095,1.1923325
2009-07-09 00:00:00+00,LONG,3236,0.9565217391304348,0.0626413,0.4110027
2009-07-10 00:00:00+00,LONG,638,1.0,0.0484324,1.4430432
2009-07-10 00:00:00+00,LONG,1069,1.0,0.026557751,0.4098867
2009-07-10 00:00:00+00,LONG,3236,0.9130434782608696,0.06857489,0.30824536
2009-07-10 00:00:00+00,LONG,1324,1.0,0.021099832,-0.05022659
2009-07-10 00:00:00+00,LONG,3531,1.0,0.022475792,0.07728129
2009-07-13 00:00:00+00,LONG,3236,0.8695652173913043,0.018386653,0.21855548
2009-07-16 00:00:00+00,LONG,2431,0.0,0.021600673,0.16601248
2009-07-17 00:00:00+00,LONG,2431,0.9534883720930233,0.01758118,0.24083361
2009-07-30 00:00:00+00,LONG,135,1.0,0.065686226,-0.11542917
2009-07-31 00:00:00+00,LONG,135,0.9565217391304348,0.053047676,0.03473146
2009-08-03 00:00:00+00,LONG,135,0.9130434782608696,0.038273405,0.10972823
2009-09-02 00:00:00+00,LONG,1396,0.0,0.059762128,0.043551847
2009-09-25 00:00:00+00,LONG,3539,1.0,0.03772612,1.1747721
2009-10-05 00:00:00+00,LONG,3754,1.0,0.034361124,1.4475105
2009-10-28 00:00:00+00,LONG,675,1.0,0.06862471,-0.0528365
2009-10-28 00:00:00+00,LONG,903,1.0,0.04263869,0.11718025
2009-10-30 00:00:00+00,LONG,2119,1.0,0.04870908,0.28747836
2009-10-30 00:00:00+00,LONG,88,0.0,0.032580774,1.0509272
2009-10-30 00:00:00+00,LONG,675,0.9655172413793104,0.024373384,0.44850853
2009-11-02 00:00:00+00,LONG,4172,1.0,0.049285393,0.24416073
2009-11-02 00:00:00+00,LONG,394,1.0,0.043334626,0.677438
2009-11-02 00:00:00+00,LONG,2613,0.5878802448804049,0.024587855,0.09160088
2009-11-02 00:00:00+00,LONG,2617,0.0,0.023412814,1.6147584
2009-11-02 00:00:00+00,LONG,2703,0.0,0.048557278,1.2429119
2009-11-02 00:00:00+00,LONG,2731,0.545925116426681,0.040067278,0.4217686
2009-11-02 00:00:00+00,LONG,838,0.0,0.0810991,0.17885473
2009-11-02 00:00:00+00,LONG,1022,0.0,0.06728616,1.0940049
2009-11-02 00:00:00+00,LONG,1306,0.4679233574713625,0.032045837,0.7528648
2009-11-02 00:00:00+00,LONG,1444,0.42351038056327306,0.016744504,1.0924428
2009-11-03 00:00:00+00,LONG,2425,1.0,0.018740473,0.33162338
2009-11-03 00:00:00+00,LONG,394,0.9818181818181818,0.01926573,0.77026105
2009-11-03 00:00:00+00,LONG,2703,0.0,0.03796857,1.5382284
2009-11-03 00:00:00+00,LONG,2731,0.5949586719275873,0.028383294,0.54620767
2009-11-03 00:00:00+00,LONG,2835,1.0,0.03411847,0.48747468
2009-11-03 00:00:00+00,LONG,838,0.0,0.022167299,0.24988642
2009-11-03 00:00:00+00,LONG,1022,0.0,0.0289701,1.2231191
2009-11-03 00:00:00+00,LONG,1361,0.0,0.017113106,0.13844097
2009-11-04 00:00:00+00,LONG,2119,0.90625,0.03214208,0.640881
2009-11-04 00:00:00+00,LONG,394,0.9636363636363636,0.03629823,0.9328282
2009-11-04 00:00:00+00,LONG,2473,0.6247005817514756,0.022653855,0.32907343
2009-11-04 00:00:00+00,LONG,516,1.0,0.02347809,0.0698658
2009-11-04 00:00:00+00,LONG,2731,0.5473278864550274,0.026075538,0.6434622
2009-11-04 00:00:00+00,LONG,1306,0.48846086980185727,0.017563352,1.2541537
2009-11-20 00:00:00+00,LONG,4032,1.0,0.0242045,0.20542291
2009-12-09 00:00:00+00,LONG,3436,0.9660211098912759,0.027617713,0.24419986
2009-12-15 00:00:00+00,LONG,2032,0.9189189189189189,0.020017754,0.64333785
2009-12-17 00:00:00+00,LONG,652,1.0,0.08911534,1.0154487
2009-12-17 00:00:00+00,LONG,1303,1.0,0.01978904,1.0728499
2009-12-17 00:00:00+00,LONG,3923,0.5256090496077706,0.017467182,0.1631841
2009-12-18 00:00:00+00,LONG,4140,1.0,0.023696426,0.7450142
2009-12-18 00:00:00+00,LONG,652,0.0,0.019076763,1.3895527
2010-01-20 00:00:00+00,LONG,219,0.0,0.01845011,0.56974226
2010-01-22 00:00:00+00,LONG,838,0.0,0.022364989,0.23069505
2010-01-22 00:00:00+00,LONG,3378,0.0,0.027426604,0.37188035
2010-01-22 00:00:00+00,LONG,1454,0.0,0.016568271,0.12732486
2010-01-25 00:00:00+00,LONG,838,0.0,0.02232732,0.44786644
2010-01-26 00:00:00+00,LONG,838,0.0,0.048690807,0.71374065
2010-01-27 00:00:00+00,LONG,838,0.0,0.04551805,1.0757785
2010-01-27 00:00:00+00,LONG,1904,0.6320823627544789,0.03092395,1.3385417
2010-01-28 00:00:00+00,LONG,1904,0.645018978538688,0.038401477,1.225023
2010-01-29 00:00:00+00,LONG,1904,0.5989025150749999,0.028315572,1.0366783
2010-02-05 00:00:00+00,LONG,2050,0.0,0.03971609,1.091364
2010-02-05 00:00:00+00,LONG,2067,1.0,0.041079696,1.5522199
2010-02-05 00:00:00+00,LONG,2518,0.0,0.022827532,0.955362
2010-02-05 00:00:00+00,LONG,2548,0.0,0.025869157,0.54295635
2010-02-05 00:00:00+00,LONG,540,0.0,0.01872241,1.0797122
2010-02-05 00:00:00+00,LONG,622,0.0,0.030967712,0.9506424
2010-02-05 00:00:00+00,LONG,3109,0.32748372376598794,0.01763491,1.1818514
2010-02-05 00:00:00+00,LONG,1076,0.0,0.039229747,1.6050124
2010-02-05 00:00:00+00,LONG,3142,0.3951626526685454,0.016422886,1.1837696
2010-02-05 00:00:00+00,LONG,1184,0.0,0.041767616,1.4049252
2010-02-05 00:00:00+00,LONG,1298,0.0,0.026192524,1.6415344
2010-02-05 00:00:00+00,LONG,3420,0.0,0.023136958,1.017438
2010-02-05 00:00:00+00,LONG,3573,1.0,0.027915874,0.6923072
2010-02-05 00:00:00+00,LONG,3677,0.8935342181159122,0.017075252,0.6300061
2010-02-05 00:00:00+00,LONG,1748,1.0,0.021190332,0.6728866
2010-02-05 00:00:00+00,LONG,3824,0.39980737026207885,0.017417738,0.82532465
2010-02-05 00:00:00+00,LONG,3890,0.0,0.01928702,0.16928007
2010-02-05 00:00:00+00,LONG,4073,0.0,0.039760556,0.72633624
2010-02-05 00:00:00+00,LONG,4089,0.0,0.022560742,0.9077187
2010-02-08 00:00:00+00,LONG,2050,0.0,0.03958818,1.3170193
2010-02-08 00:00:00+00,LONG,19,0.753162289305891,0.020523906,0.46853444
2010-02-08 00:00:00+00,LONG,2067,0.9821428571428571,0.04094536,1.6098365
2010-02-08 00:00:00+00,LONG,85,1.0,0.024187703,0.8788902
2010-02-08 00:00:00+00,LONG,2541,0.2919113466574829,0.026299248,1.4024185
2010-02-08 00:00:00+00,LONG,540,0.0,0.029340064,1.3516676
2010-02-08 00:00:00+00,LONG,862,1.0,0.016411917,1.072699
2010-02-08 00:00:00+00,LONG,3013,0.0,0.029058838,1.2004412
2010-02-08 00:00:00+00,LONG,3109,0.975609756097561,0.019695383,1.5974785
2010-02-08 00:00:00+00,LONG,3142,0.4085894467890871,0.019967042,1.6544466
2010-02-08 00:00:00+00,LONG,1184,0.0,0.027822152,1.3974718
2010-02-08 00:00:00+00,LONG,3287,1.0,0.024707673,1.3724431
2010-02-08 00:00:00+00,LONG,1298,0.0,0.021624532,1.5462658
2010-02-08 00:00:00+00,LONG,3420,0.0,0.025055699,1.0680833
2010-02-08 00:00:00+00,LONG,1762,1.0,0.032741062,0.9500887
2010-02-08 00:00:00+00,LONG,3861,0.96875,0.022901425,0.5098012
2010-02-08 00:00:00+00,LONG,4073,0.0,0.032868207,1.0433173
2010-02-08 00:00:00+00,LONG,4089,0.0,0.032755945,1.026999
2010-02-09 00:00:00+00,LONG,730,1.0,0.031188373,0.42442182
2010-02-09 00:00:00+00,LONG,4073,0.0,0.017663632,1.3310602
2010-02-09 00:00:00+00,LONG,4089,0.5573257328082485,0.024176575,1.1005002
2010-02-10 00:00:00+00,LONG,786,0.6367041222973818,0.028947717,1.5775374
2010-02-10 00:00:00+00,LONG,1790,0.7451055896339077,0.019181311,1.06521
2010-02-11 00:00:00+00,LONG,3652,0.5650691027317806,0.023293253,1.4150916
2010-02-12 00:00:00+00,LONG,1205,1.0,0.020831507,1.0079373
2010-02-12 00:00:00+00,LONG,3652,0.6049155576459404,0.027735079,1.3597596
2010-02-24 00:00:00+00,LONG,1838,0.0,0.108478114,1.5346884
2010-02-25 00:00:00+00,LONG,675,1.0,0.031396125,0.30582306
2010-03-02 00:00:00+00,LONG,388,0.7232863060781982,0.023264796,0.05866132
2010-03-03 00:00:00+00,LONG,3124,0.4197471217332669,0.0903125,1.108274
2010-03-04 00:00:00+00,LONG,3124,0.38186619078586026,0.04022759,1.3036675
2010-04-29 00:00:00+00,LONG,1437,0.0,0.019328825,0.031519346
2010-04-30 00:00:00+00,LONG,1437,0.5055250401843561,0.057141464,0.78797275
2010-05-03 00:00:00+00,LONG,1437,0.0,0.032547817,1.189985
2010-05-05 00:00:00+00,LONG,638,0.0,0.029344423,0.9427102
2010-05-05 00:00:00+00,LONG,1473,0.0,0.023474881,0.9948873
2010-05-06 00:00:00+00,LONG,5,1.0,0.015806874,0.37855765
2010-05-06 00:00:00+00,LONG,1195,0.0,0.08095717,1.3643688
2010-05-06 00:00:00+00,LONG,2018,0.0,0.028567327,1.1677336
2010-05-07 00:00:00+00,LONG,1250,0.0,0.038615525,1.6445729
2010-05-10 00:00:00+00,LONG,1250,0.0,0.022705177,1.5368146
2010-05-11 00:00:00+00,LONG,1416,0.0,0.026494749,-0.20240094
2010-05-20 00:00:00+00,LONG,3236,1.0,0.09115034,1.5639069
2010-05-20 00:00:00+00,LONG,1198,0.8392857142857143,0.026542474,1.2327386
2010-05-20 00:00:00+00,LONG,3744,1.0,0.08061767,1.51146
2010-05-21 00:00:00+00,LONG,397,0.40580228305044774,0.025141494,1.0163671
2010-05-21 00:00:00+00,LONG,3447,0.5928934479719481,0.016549652,0.6012968
2010-05-24 00:00:00+00,LONG,39,1.0,0.01717165,1.4543163
2010-05-24 00:00:00+00,LONG,3447,0.581062676624248,0.017327897,0.6826713
2010-05-25 00:00:00+00,LONG,4176,1.0,0.018397853,1.3162979
2010-05-25 00:00:00+00,LONG,433,1.0,0.027613206,0.91358644
2010-05-25 00:00:00+00,LONG,2638,0.0,0.023880426,1.3348463
2010-05-25 00:00:00+00,LONG,664,0.0,0.015986681,1.5990117
2010-05-25 00:00:00+00,LONG,2818,0.42128201904497303,0.031882912,1.3357743
2010-05-25 00:00:00+00,LONG,853,1.0,0.028617885,1.3529184
2010-05-25 00:00:00+00,LONG,2936,0.791198278055139,0.016481392,1.13369
2010-05-25 00:00:00+00,LONG,2990,0.0,0.018908171,0.5023006
2010-05-25 00:00:00+00,LONG,3052,1.0,0.016483525,1.3955137
2010-05-25 00:00:00+00,LONG,3116,1.0,0.016752908,0.8416885
2010-05-25 00:00:00+00,LONG,1173,0.31847195907971326,0.017150564,0.84498936
2010-05-25 00:00:00+00,LONG,1262,1.0,0.023743553,1.2453212
2010-05-25 00:00:00+00,LONG,3447,0.5992229202034912,0.019626414,0.8791115
2010-05-25 00:00:00+00,LONG,3469,0.0,0.023404434,0.4536691
2010-05-25 00:00:00+00,LONG,3513,0.6538116955791261,0.02856008,1.0398743
2010-05-25 00:00:00+00,LONG,3646,1.0,0.02299428,1.293254
2010-05-25 00:00:00+00,LONG,1897,1.0,0.028903428,0.7822677
2010-05-25 00:00:00+00,LONG,2041,1.0,0.057712626,1.5876305
2010-05-26 00:00:00+00,LONG,2105,0.6824596164717671,0.0399941,1.2611095
2010-05-26 00:00:00+00,LONG,2262,0.6046694134185034,0.021085706,0.41395378
2010-05-26 00:00:00+00,LONG,433,0.9583333333333334,0.015978891,0.98059434
2010-05-26 00:00:00+00,LONG,450,0.7210963409926932,0.016596206,0.6788036
2010-05-26 00:00:00+00,LONG,2638,0.0,0.025531203,1.6265088
2010-05-26 00:00:00+00,LONG,1173,0.2933135726533467,0.01986185,1.1800064
2010-05-26 00:00:00+00,LONG,1184,0.6295262266348134,0.02364612,1.5728409
2010-05-26 00:00:00+00,LONG,1262,0.9814814814814815,0.019733906,1.5404123
2010-05-26 00:00:00+00,LONG,3513,0.43589159564195645,0.032444667,1.2639647
2010-05-26 00:00:00+00,LONG,3646,0.9583333333333334,0.024658082,1.5697062
2010-05-26 00:00:00+00,LONG,3652,0.7765890688856356,0.02282266,0.78814214
2010-05-26 00:00:00+00,LONG,1897,0.9615384615384616,0.024068506,0.80725074
2010-05-26 00:00:00+00,LONG,2041,0.9583333333333334,0.015894035,1.5683919
2010-06-04 00:00:00+00,LONG,2482,0.056483667882966083,0.016376559,0.49648693
2010-06-07 00:00:00+00,LONG,2482,0.045454545454545414,0.026774999,0.6128554
2010-06-07 00:00:00+00,LONG,1306,1.0,0.031608257,0.107874416
2010-06-08 00:00:00+00,LONG,386,1.0,0.016055042,0.34299153
2010-06-08 00:00:00+00,LONG,2482,1.0,0.0178272,0.731297
2010-06-08 00:00:00+00,LONG,610,0.0,0.038337626,0.50512344
2010-06-08 00:00:00+00,LONG,1463,1.0,0.03794822,1.1239567
2010-06-09 00:00:00+00,LONG,610,0.0,0.03705502,0.5432767
2010-06-29 00:00:00+00,LONG,3716,0.4932110539501625,0.026463186,0.46371216
2010-07-01 00:00:00+00,LONG,64,1.0,0.048963606,1.0296603
2010-07-01 00:00:00+00,LONG,2226,0.2903275722329093,0.043204293,0.40032488
2010-07-01 00:00:00+00,LONG,2248,0.6223846439942338,0.031182032,0.40877867
2010-07-01 00:00:00+00,LONG,234,0.8762183239662483,0.022732148,0.09602519
2010-07-01 00:00:00+00,LONG,559,1.0,0.016993165,-0.047437694
2010-07-01 00:00:00+00,LONG,791,0.7892199519756963,0.03764748,0.86059475
2010-07-01 00:00:00+00,LONG,835,0.891078413745891,0.028238943,1.25023
2010-07-01 00:00:00+00,LONG,3837,0.0,0.037035607,0.14139652
2010-07-01 00:00:00+00,LONG,1960,1.0,0.0528552,0.23069124
2010-07-02 00:00:00+00,LONG,64,0.967741935483871,0.034525465,1.1286125
2010-07-02 00:00:00+00,LONG,2226,0.2793118374591316,0.03727996,0.5150621
2010-07-02 00:00:00+00,LONG,2248,0.6234971833365821,0.0194554,0.5059828
2010-07-02 00:00:00+00,LONG,401,1.0,0.04408084,1.1857973
2010-07-02 00:00:00+00,LONG,712,0.9736842105263158,0.022327876,0.26583174
2010-07-02 00:00:00+00,LONG,791,0.7541456838575221,0.0316708,1.1219485
2010-07-02 00:00:00+00,LONG,835,0.8211248715553282,0.024027878,1.4362782
2010-07-02 00:00:00+00,LONG,2999,0.9642857142857143,0.016636554,1.0100223
2010-07-02 00:00:00+00,LONG,3199,0.5331710658086986,0.03020566,0.19926856
2010-07-02 00:00:00+00,LONG,3855,1.0,0.019443402,-0.083913736
2010-07-02 00:00:00+00,LONG,1960,0.9705882352941176,0.026309835,0.37290898
2010-07-06 00:00:00+00,LONG,64,0.935483870967742,0.036710687,1.1681216
2010-07-06 00:00:00+00,LONG,2226,0.41201544223975384,0.033816777,0.5670535
2010-07-06 00:00:00+00,LONG,304,1.0,0.03396587,0.16927485
2010-07-06 00:00:00+00,LONG,401,0.9705882352941176,0.030978851,1.1546274
2010-07-06 00:00:00+00,LONG,2761,0.6343653394534202,0.033958934,1.0984908
2010-07-06 00:00:00+00,LONG,838,0.5600442985041695,0.054961853,1.0658934
2010-07-06 00:00:00+00,LONG,918,1.0,0.023773089,0.10163297
2010-07-06 00:00:00+00,LONG,2999,0.9285714285714286,0.018696807,1.0907199
2010-07-06 00:00:00+00,LONG,3127,1.0,0.017664941,0.13116184
2010-07-06 00:00:00+00,LONG,3199,0.5277401599271183,0.029089388,0.5626029
2010-07-06 00:00:00+00,LONG,1258,1.0,0.017993758,0.25960553
2010-07-06 00:00:00+00,LONG,1324,1.0,0.025941253,0.19138217
2010-07-06 00:00:00+00,LONG,1371,1.0,0.022446953,-0.20261005
2010-07-06 00:00:00+00,LONG,3538,1.0,0.016452726,0.15933686
2010-07-06 00:00:00+00,LONG,3918,1.0,0.08604196,0.53826886
2010-07-29 00:00:00+00,LONG,3702,0.26777217872969733,0.044576544,1.2880769
2010-08-24 00:00:00+00,LONG,2990,1.0,0.043279767,0.4764638
2010-08-24 00:00:00+00,LONG,1108,1.0,0.033622757,0.6908265
2010-08-25 00:00:00+00,LONG,4097,1.0,0.018741405,0.55279815
2010-08-25 00:00:00+00,LONG,4223,0.8909893620120801,0.028122338,0.38491547
2010-08-25 00:00:00+00,LONG,3098,0.8912321436936564,0.018280417,1.2387326
2010-08-25 00:00:00+00,LONG,1108,0.9583333333333334,0.022190873,0.71046203
2010-08-25 00:00:00+00,LONG,3381,1.0,0.021189261,-0.20204937
2010-08-25 00:00:00+00,LONG,1668,0.6094288237051874,0.022803685,0.3233638
2010-08-25 00:00:00+00,LONG,1919,0.4224671323386086,0.039305624,1.1504906
2010-08-26 00:00:00+00,LONG,4223,0.844979021630052,0.027583867,0.42568237
2010-08-26 00:00:00+00,LONG,874,1.0,0.03858725,0.4350294
2010-08-26 00:00:00+00,LONG,3098,0.9337707486498313,0.02453636,1.5196273
2010-08-26 00:00:00+00,LONG,3381,0.9714285714285714,0.02276708,-0.13824463
2010-08-26 00:00:00+00,LONG,3519,0.9782608695652174,0.029934255,0.33385503
2010-08-31 00:00:00+00,LONG,191,0.9430650922154565,0.021699099,1.2677141
2010-08-31 00:00:00+00,LONG,2323,1.0,0.044857655,0.5009035
2010-08-31 00:00:00+00,LONG,309,1.0,0.029836303,1.5641721
2010-08-31 00:00:00+00,LONG,323,1.0,0.026898336,0.6057605
2010-08-31 00:00:00+00,LONG,3053,0.7086819734139427,0.045326147,1.1263182
2010-10-21 00:00:00+00,LONG,2518,0.17145120346562964,0.020814063,-0.22388501
2010-11-23 00:00:00+00,LONG,3013,0.8950331472933621,0.02321158,-0.29631507
2010-11-29 00:00:00+00,LONG,1615,0.35853000864081264,0.01872377,0.3010119
2010-11-30 00:00:00+00,LONG,2343,0.27667746911152896,0.03647453,0.4419052
2010-11-30 00:00:00+00,LONG,2751,1.0,0.021406323,1.1317621
2010-11-30 00:00:00+00,LONG,2990,1.0,0.056530174,0.27964833
2010-11-30 00:00:00+00,LONG,3203,0.5661151456134091,0.032982435,0.90253294
2010-11-30 00:00:00+00,LONG,1615,0.41635925984164646,0.021992432,0.5015875
2010-12-20 00:00:00+00,LONG,2720,1.0,0.016168557,0.06997849
2011-01-07 00:00:00+00,LONG,2349,0.0,0.018740086,0.27576247
2011-01-10 00:00:00+00,LONG,3748,0.510001087441567,0.0238592,0.5637909
2011-01-11 00:00:00+00,LONG,3748,0.4881585675864792,0.028212775,0.599536
2011-01-20 00:00:00+00,LONG,1790,1.0,0.022461558,1.1756263
2011-01-25 00:00:00+00,LONG,4137,1.0,0.03253881,1.4552373
2011-02-04 00:00:00+00,LONG,2041,0.362289183621692,0.028707126,0.51660556
2011-02-22 00:00:00+00,LONG,714,0.0,0.017219605,1.0225384
2011-02-24 00:00:00+00,LONG,195,1.0,0.023303594,1.454294
2011-02-24 00:00:00+00,LONG,1360,1.0,0.028424881,0.4707702
2011-03-02 00:00:00+00,LONG,3744,0.2904625598060449,0.062057193,0.320275
2011-03-02 00:00:00+00,LONG,1910,1.0,0.022236938,0.6322269
2011-03-03 00:00:00+00,LONG,3744,0.22154071186744703,0.024736024,0.42694083
2011-03-09 00:00:00+00,LONG,1667,0.4435875367838406,0.016250959,0.80723745
2011-03-10 00:00:00+00,LONG,2297,0.0,0.024915949,-0.037349667
2011-03-11 00:00:00+00,LONG,1667,0.0,0.017981797,1.0676162
2011-03-15 00:00:00+00,LONG,2116,1.0,0.041727174,0.6948877
2011-03-15 00:00:00+00,LONG,2330,0.7569070635522901,0.058265295,1.2756993
2011-03-15 00:00:00+00,LONG,2425,0.0,0.019445252,0.27912188
2011-03-15 00:00:00+00,LONG,2430,0.23650738992620388,0.02787732,0.0996664
2011-03-15 00:00:00+00,LONG,2716,0.5628360356070712,0.020997295,0.47687057
2011-03-15 00:00:00+00,LONG,3114,0.16499229057095807,0.024318293,0.042361345
2011-03-15 00:00:00+00,LONG,3594,1.0,0.058995016,0.22900954
2011-03-16 00:00:00+00,LONG,2116,0.9583333333333334,0.027450278,0.8736442
2011-03-16 00:00:00+00,LONG,2330,0.7669440419318133,0.06043094,1.3573312
2011-03-16 00:00:00+00,LONG,2425,0.0,0.036647428,0.5331751
2011-03-16 00:00:00+00,LONG,2430,0.19995146813539616,0.021544619,0.27293393
2011-03-16 00:00:00+00,LONG,405,0.5955699429502228,0.021238163,0.7124109
2011-03-16 00:00:00+00,LONG,516,0.0,0.026080497,1.529632
2011-03-16 00:00:00+00,LONG,540,1.0,0.028948773,0.7591193
2011-03-16 00:00:00+00,LONG,2619,0.37734215232808976,0.02490195,1.5659091
2011-03-16 00:00:00+00,LONG,843,0.0,0.03229531,0.50861746
2011-03-16 00:00:00+00,LONG,2961,0.7027197036594894,0.021107834,0.7803911
2011-03-16 00:00:00+00,LONG,2972,0.0,0.021791415,0.527853
2011-03-16 00:00:00+00,LONG,2979,1.0,0.015961109,0.026034452
2011-03-16 00:00:00+00,LONG,3114,0.30099658567440185,0.025889542,0.20150685
2011-03-16 00:00:00+00,LONG,1076,1.0,0.030407855,0.17600845
2011-03-16 00:00:00+00,LONG,3236,0.7179144076145233,0.03148881,0.18565752
2011-03-16 00:00:00+00,LONG,3310,0.23562257734431705,0.03153848,0.8256776
2011-03-16 00:00:00+00,LONG,3594,0.975609756097561,0.019636817,0.64128804
