time,side,ticker_id,mv_dn_composite_labels,skew_weighted_10_df037,dist_upper_bb_50_2.5_df055,price_roc_5_df020
2010-01-05 00:00:00+00,SHORT,1897,1.0,0.96338564,-0.06356056,0.0538874
2010-01-06 00:00:00+00,SHORT,713,0.4135316900862957,0.76878095,-0.019868942,0.035353534
2010-01-06 00:00:00+00,SHORT,870,0.482715826952241,0.83976847,-0.010135903,0.019912992
2010-01-06 00:00:00+00,SHORT,1615,1.0,0.7887983,-0.024865413,0.04342723
2010-01-06 00:00:00+00,SHORT,1897,0.306209231287028,0.7496096,-0.07837249,0.029263102
2010-01-06 00:00:00+00,SHORT,2041,0.9473684210526316,0.7647862,-0.062336836,0.048841983
2010-01-11 00:00:00+00,SHORT,3573,1.0,0.78186095,0.0033268132,0.029461078
2010-01-13 00:00:00+00,SHORT,1360,0.26792370053031733,0.81361914,-0.01195509,0.03629452
2010-01-13 00:00:00+00,SHORT,3947,0.8571428571428572,0.78966874,-0.019884188,0.0054732775
2010-01-14 00:00:00+00,SHORT,2230,0.0,0.86703753,-0.021998977,0.057567917
2010-01-14 00:00:00+00,SHORT,2670,1.0,0.8548391,-0.003771291,0.07017544
2010-01-14 00:00:00+00,SHORT,4079,0.0,0.8706651,-0.047737118,0.040217493
2010-01-15 00:00:00+00,SHORT,2230,0.0,0.78518087,-0.054752037,6.3322886E-4
2010-01-15 00:00:00+00,SHORT,2408,0.33198878064502424,0.77195555,0.0013775163,0.022468027
2010-01-15 00:00:00+00,SHORT,2670,0.9166666666666666,0.8004485,-0.02513377,0.030562347
2010-01-15 00:00:00+00,SHORT,2032,0.0,0.9110433,0.0011560089,0.061471444
2010-01-19 00:00:00+00,SHORT,2230,0.0,0.78287756,-0.050155386,-0.0030688995
2010-01-19 00:00:00+00,SHORT,2986,1.0,0.8243516,0.03296494,0.062262192
2010-01-19 00:00:00+00,SHORT,3641,0.42910873896839535,0.921446,-0.0019312438,0.030950226
2010-01-19 00:00:00+00,SHORT,2032,0.0,0.8986188,-0.0011415329,0.07475728
2010-01-20 00:00:00+00,SHORT,1250,0.501572067777783,0.7543045,-0.023155417,0.066498585
2010-01-20 00:00:00+00,SHORT,3456,1.0,0.92006046,0.009902326,0.06880477
2010-01-21 00:00:00+00,SHORT,3216,0.28423250729885713,0.8506741,-0.0018145529,0.07861635
2010-01-21 00:00:00+00,SHORT,1328,0.501574368939751,0.980123,-0.008881306,0.025794841
2010-01-22 00:00:00+00,SHORT,1328,0.4604729059623265,0.9771102,-0.012837679,0.0293765
2010-01-25 00:00:00+00,SHORT,2661,0.0,0.78908205,-0.036271475,-0.014202172
2010-01-26 00:00:00+00,SHORT,2661,0.0,0.7653132,-0.05031905,-0.020798668
2010-01-27 00:00:00+00,SHORT,2661,0.0,0.76204157,-0.04652939,-0.0058139535
2010-02-19 00:00:00+00,SHORT,2276,0.0,0.7502966,-0.028333953,0.048851505
2010-02-22 00:00:00+00,SHORT,2106,0.0,0.7608803,-0.06552378,0.010830325
2010-03-10 00:00:00+00,SHORT,602,0.36033053013006655,0.9619293,-0.036459174,0.062215723
2010-03-10 00:00:00+00,SHORT,1280,0.0,0.8313804,-0.038099814,0.031517427
2010-03-11 00:00:00+00,SHORT,602,0.3685965585529707,0.9622939,-0.036747854,0.04256654
2010-03-12 00:00:00+00,SHORT,2932,0.3714475489145146,0.8577428,-0.07864329,0.047830924
2010-03-15 00:00:00+00,SHORT,4215,0.1816004115817466,0.7552415,-0.061164275,-0.0074660634
2010-03-16 00:00:00+00,SHORT,4215,0.1524210312921987,0.8188274,-0.061302062,4.5610033E-4
2010-03-17 00:00:00+00,SHORT,191,0.2188536678905038,0.9430332,-0.038270682,0.08408072
2010-03-18 00:00:00+00,SHORT,4224,0.3117832105658137,0.91494805,-0.035332713,0.028659161
2010-03-18 00:00:00+00,SHORT,133,0.0,0.9505076,-0.009795817,0.040436715
2010-03-19 00:00:00+00,SHORT,133,0.0,0.75612664,-0.021093817,0.014676715
2010-03-23 00:00:00+00,SHORT,1454,1.0,0.79537034,0.021543134,0.07301952
2010-03-26 00:00:00+00,SHORT,2397,0.9285714285714286,0.8083833,-0.013481553,0.020229265
2010-03-29 00:00:00+00,SHORT,2397,0.8571428571428572,0.80195034,-0.011200939,0.017321786
2010-04-08 00:00:00+00,SHORT,3573,0.835049087293585,0.9371068,-0.0017387194,0.055003636
2010-04-09 00:00:00+00,SHORT,1610,0.4288521092239407,0.84114903,-0.011159194,0.03429155
2010-04-09 00:00:00+00,SHORT,1615,0.7342859704862763,0.8802684,-0.009925383,0.06150207
2010-04-09 00:00:00+00,SHORT,1673,0.0,0.8916782,-0.030290486,0.046641316
2010-04-12 00:00:00+00,SHORT,1615,0.9,0.7728779,-0.031294018,0.025433525
2010-04-14 00:00:00+00,SHORT,440,1.0,0.8588037,-0.0144682415,0.08298181
2010-04-14 00:00:00+00,SHORT,2728,1.0,0.78619903,-0.023850532,0.036021788
2010-04-14 00:00:00+00,SHORT,1076,1.0,0.7849498,0.009643389,0.0541807
2010-04-14 00:00:00+00,SHORT,3905,0.7873091994277557,0.78003633,-0.066384286,0.041403785
2010-04-15 00:00:00+00,SHORT,2272,1.0,0.7967609,-0.010441349,0.06198347
2010-04-15 00:00:00+00,SHORT,413,0.588188014882051,0.9321805,-0.033603705,0.04450402
2010-04-15 00:00:00+00,SHORT,2569,1.0,0.7982648,-0.014622132,0.031960603
2010-04-15 00:00:00+00,SHORT,638,0.9444444444444444,0.8259141,-0.052300274,0.03898769
2010-04-15 00:00:00+00,SHORT,3513,1.0,0.75523716,0.0018803115,0.04941669
2010-04-15 00:00:00+00,SHORT,1684,1.0,0.89268297,-0.007029987,0.056524772
2010-04-15 00:00:00+00,SHORT,1846,0.6151495643884705,0.8510991,-0.010775033,0.058540344
2010-04-20 00:00:00+00,SHORT,2067,0.9166666666666666,0.8067605,0.0014614287,0.056692913
2010-04-23 00:00:00+00,SHORT,2132,1.0,0.7528253,-0.03749302,0.04918033
2010-04-23 00:00:00+00,SHORT,133,0.5353675807677492,0.92363524,-0.010189316,0.044934962
2010-04-23 00:00:00+00,SHORT,2276,1.0,0.8444688,-0.009344533,0.03305306
2010-04-26 00:00:00+00,SHORT,4218,1.0,0.9414857,-0.049249258,0.029523036
2010-04-26 00:00:00+00,SHORT,133,0.4604513968003341,0.8482362,-0.015303672,0.04094488
2010-04-26 00:00:00+00,SHORT,2291,1.0,0.75124896,-0.0010807957,0.06465028
2010-04-26 00:00:00+00,SHORT,555,0.6624128380176468,0.7579768,-0.05162512,0.032084715
2010-04-26 00:00:00+00,SHORT,1761,1.0,0.92151636,-0.01014339,0.037531987
2010-04-26 00:00:00+00,SHORT,3818,1.0,0.85304177,-0.043930423,0.030231876
2010-04-29 00:00:00+00,SHORT,2870,0.0,0.7597863,0.0335519,0.077558115
2010-04-30 00:00:00+00,SHORT,2125,0.548312632573575,0.8157506,-0.02791064,0.044603523
2010-05-03 00:00:00+00,SHORT,2703,0.4452947732278349,0.88313484,0.024292821,0.07933105
2010-05-03 00:00:00+00,SHORT,3918,0.48278285272944,0.75499624,-0.016767686,0.055716354
2010-05-18 00:00:00+00,SHORT,629,0.0,0.859442,-0.0035323633,0.032390885
2010-06-21 00:00:00+00,SHORT,2107,0.17590523742739542,0.937141,-0.08645214,0.020499108
2010-06-21 00:00:00+00,SHORT,69,0.0,0.8036768,-0.09618425,0.058869395
2010-06-21 00:00:00+00,SHORT,131,0.10706261307036515,0.770323,-0.026292235,0.034965035
2010-06-21 00:00:00+00,SHORT,192,0.0,0.931941,-0.05780963,0.016784173
2010-06-21 00:00:00+00,SHORT,2330,0.0,0.94030976,-0.041641045,0.040015392
2010-06-21 00:00:00+00,SHORT,2365,0.20477375935381223,0.90901387,-0.08610276,0.037680034
2010-06-21 00:00:00+00,SHORT,2408,0.4220092409289674,0.84701276,-0.049570084,0.018713849
2010-06-21 00:00:00+00,SHORT,2421,0.0,0.78001565,-0.017664991,0.048236515
2010-06-21 00:00:00+00,SHORT,397,0.0,0.79327315,-0.030279597,0.027490297
2010-06-21 00:00:00+00,SHORT,424,1.0,0.77163535,-0.0029110073,0.049595598
2010-06-21 00:00:00+00,SHORT,562,0.2560835518192667,0.80576676,-0.07830022,0.03755675
2010-06-21 00:00:00+00,SHORT,2638,0.27898954696594525,0.76878893,-0.09394807,0.01343608
2010-06-21 00:00:00+00,SHORT,631,0.0,0.8145454,-0.060721993,0.07950771
2010-06-21 00:00:00+00,SHORT,2710,0.4246961421709881,0.83645153,-0.060923297,0.06746173
2010-06-21 00:00:00+00,SHORT,2747,0.03180599508732237,0.91270477,-0.006722694,0.05359348
2010-06-21 00:00:00+00,SHORT,786,0.0,0.8784319,-0.065668225,0.006984668
2010-06-21 00:00:00+00,SHORT,835,1.0,0.7713843,-0.06461033,0.047537718
2010-06-21 00:00:00+00,SHORT,845,0.0,0.81155324,-0.04322803,0.035354234
2010-06-21 00:00:00+00,SHORT,853,0.0,0.87069726,-0.091480374,0.034113713
2010-06-21 00:00:00+00,SHORT,862,0.10199811155626912,0.90874845,-0.047166888,0.04567428
2010-06-21 00:00:00+00,SHORT,903,1.0,0.96500003,-0.04354325,0.043410853
2010-06-21 00:00:00+00,SHORT,974,1.0,0.90937275,-0.05890826,0.07943351
2010-06-21 00:00:00+00,SHORT,988,0.0,0.75224704,-0.046093725,0.023309352
2010-06-21 00:00:00+00,SHORT,1004,0.17443353103744277,0.82563335,-0.08076751,0.014613778
2010-06-21 00:00:00+00,SHORT,3130,0.5580859478947949,0.75262177,-0.03554943,0.03627181
2010-06-21 00:00:00+00,SHORT,1160,0.5312003377996553,0.83558226,-0.0345355,0.032903224
2010-06-21 00:00:00+00,SHORT,3287,0.0,0.874088,-0.029118046,0.01459144
2010-06-21 00:00:00+00,SHORT,3355,1.0,0.94253325,-0.029408082,0.020393299
2010-06-21 00:00:00+00,SHORT,1324,0.25910066093266493,0.8150413,-0.06641882,0.00430631
2010-06-21 00:00:00+00,SHORT,1437,0.2432062195028637,0.7930983,-0.09839542,0.05045672
2010-06-21 00:00:00+00,SHORT,1474,1.0,0.8968183,-0.077777766,0.016952837
2010-06-21 00:00:00+00,SHORT,3613,0.0,0.7760297,-0.08921783,0.036923077
2010-06-21 00:00:00+00,SHORT,3683,0.19770594564692875,0.7715043,-0.029960684,0.020618556
2010-06-21 00:00:00+00,SHORT,3695,1.0,0.7910712,-0.094519645,0.024058577
2010-06-21 00:00:00+00,SHORT,3743,0.34682649190149006,0.8540065,-0.008143232,0.044444446
2010-06-21 00:00:00+00,SHORT,3760,0.755363919777815,0.903389,-0.058162544,0.028182516
2010-06-21 00:00:00+00,SHORT,1731,0.0,0.9340405,-0.0784301,0.030772172
2010-06-21 00:00:00+00,SHORT,3791,0.24994449485787143,0.8236638,-0.030020162,0.026983285
2010-06-21 00:00:00+00,SHORT,3804,0.25375157434990686,0.8987507,-0.082789406,0.023017902
2010-06-21 00:00:00+00,SHORT,3824,0.35452388452052835,0.81706405,-0.09387146,0.05177665
2010-06-21 00:00:00+00,SHORT,3907,1.0,0.843133,-0.052490942,0.05622766
2010-06-21 00:00:00+00,SHORT,1867,0.0919948752829731,0.7801704,-0.014112482,0.024116425
2010-06-21 00:00:00+00,SHORT,1916,0.47928403561060823,0.76380515,-0.063811615,0.010598504
2010-06-21 00:00:00+00,SHORT,4013,1.0,0.90970576,-0.08902095,0.02270929
2010-06-21 00:00:00+00,SHORT,1966,0.4180776531138098,0.8153176,-0.0390796,0.034860883
2010-06-22 00:00:00+00,SHORT,19,0.0,0.8302491,0.001568693,0.0288906
2010-06-22 00:00:00+00,SHORT,3804,0.18947017503718516,0.87485546,-0.08016547,5.560189E-4
2010-06-23 00:00:00+00,SHORT,19,0.23733110049145528,0.8372385,-4.939104E-4,0.02932439
2010-06-23 00:00:00+00,SHORT,4059,1.0,0.8329479,-0.038265917,0.005140507
2010-06-25 00:00:00+00,SHORT,111,0.3483209152441773,0.79453987,-0.019188443,0.02367491
2010-07-14 00:00:00+00,SHORT,101,0.3487306398704706,0.79468375,-0.047650654,0.064658016
2010-07-14 00:00:00+00,SHORT,457,0.3632282050742206,0.8464387,-0.058728635,0.06451363
2010-07-14 00:00:00+00,SHORT,2815,0.8333333333333334,0.8399806,-0.09430512,0.06053184
2010-07-14 00:00:00+00,SHORT,2990,1.0,0.83359796,-0.02637396,0.05356569
2010-07-14 00:00:00+00,SHORT,3754,0.6786501399527907,0.8054548,-0.07298861,0.032957748
2010-07-15 00:00:00+00,SHORT,101,0.26670824345479677,0.77875406,-0.04740278,0.025217207
2010-07-15 00:00:00+00,SHORT,4223,0.6657804160038331,0.79785,-0.063880384,0.028225241
2010-07-15 00:00:00+00,SHORT,2815,0.4043340497841393,0.8293175,-0.09151523,0.02976394
2010-07-15 00:00:00+00,SHORT,2990,0.8333333333333334,0.9283442,-0.027539812,0.05077534
2010-07-15 00:00:00+00,SHORT,1715,0.12254084808722798,0.8378677,0.0021940945,0.06588218
2010-07-26 00:00:00+00,SHORT,1288,0.20610803821228513,0.79234296,-0.031112043,0.017989418
2010-07-30 00:00:00+00,SHORT,3116,0.297794869868765,0.88382334,-0.020634765,0.04916986
2010-08-02 00:00:00+00,SHORT,243,0.40166441538125297,0.7702857,-0.02637078,0.031099476
2010-08-02 00:00:00+00,SHORT,1063,0.39800930291366343,0.83292866,-0.023984436,0.03963303
2010-08-02 00:00:00+00,SHORT,3116,0.95,0.84521466,-0.02927372,0.021793276
2010-08-03 00:00:00+00,SHORT,457,0.4297443050672839,0.7522927,-0.0010122479,0.030715968
2010-08-03 00:00:00+00,SHORT,3203,0.4906112877417573,0.7498742,-0.008147219,0.0724812
2010-08-03 00:00:00+00,SHORT,3868,0.0,0.79513514,8.0715644E-4,0.05030303
2010-08-04 00:00:00+00,SHORT,2072,0.05424997568069875,0.78586864,-0.031171978,0.030515702
2010-08-04 00:00:00+00,SHORT,2084,0.002832585703322514,0.77892935,-0.02715586,0.03302784
2010-08-04 00:00:00+00,SHORT,85,0.4412205754947203,0.81913024,-0.030406384,0.04809287
2010-08-04 00:00:00+00,SHORT,2351,0.19058706911733128,0.750172,-0.007658611,0.023177637
2010-08-04 00:00:00+00,SHORT,457,0.3274738466109693,0.850691,-0.018762708,0.03677596
2010-08-04 00:00:00+00,SHORT,562,0.132190496307718,0.75417095,-0.029518705,0.024631536
2010-08-04 00:00:00+00,SHORT,759,0.44592989285437307,0.81623816,-0.018181534,0.031608135
2010-08-04 00:00:00+00,SHORT,897,1.0,0.9527382,-0.014278809,0.054738835
2010-08-04 00:00:00+00,SHORT,3203,0.44870423215747546,0.7867239,-0.024224691,0.072055705
2010-08-04 00:00:00+00,SHORT,1330,1.0,0.83220136,-0.017611919,0.046587076
2010-08-04 00:00:00+00,SHORT,3681,0.16821571891079704,0.7714975,-0.020916235,0.017173974
2010-08-04 00:00:00+00,SHORT,1731,0.15366425204763481,0.820383,-0.006030169,0.042065356
2010-08-04 00:00:00+00,SHORT,1767,0.0,0.9179579,-0.02016185,0.025692696
2010-08-04 00:00:00+00,SHORT,3868,0.0,0.8593431,-0.01567144,0.047244094
2010-08-04 00:00:00+00,SHORT,1966,0.28412850485975516,0.88291705,-0.031090168,0.048651334
2010-08-05 00:00:00+00,SHORT,2084,0.0,0.8353961,-0.026126156,0.03337368
2010-08-05 00:00:00+00,SHORT,835,0.0,0.7734846,-0.08324709,0.008746356
2010-08-05 00:00:00+00,SHORT,897,0.46485567348685775,0.9432718,-0.015333545,0.057551656
2010-08-05 00:00:00+00,SHORT,3868,0.0,0.83238155,-0.023088228,0.028368793
2010-08-05 00:00:00+00,SHORT,2042,0.25475314243624114,0.87385297,-0.049752265,0.053311795
2010-08-06 00:00:00+00,SHORT,2084,0.0,0.8107583,-0.023164205,0.032191426
2010-08-06 00:00:00+00,SHORT,3236,0.27074931181783235,0.7579716,-0.02578566,0.06298151
2010-08-06 00:00:00+00,SHORT,3868,0.0,0.86295813,-0.029975185,0.031231586
2010-08-06 00:00:00+00,SHORT,2042,0.9473684210526316,0.80347216,-0.05093391,0.048505746
2010-08-09 00:00:00+00,SHORT,2084,0.0,0.8091741,-0.022454549,0.022649864
2010-08-09 00:00:00+00,SHORT,1051,0.6105072544994028,0.8921844,-0.029965054,0.020068826
2010-08-09 00:00:00+00,SHORT,3124,0.0,0.8058437,-0.0018929291,0.041224353
2010-08-09 00:00:00+00,SHORT,3694,0.0,0.75929093,-0.03958008,0.002121944
2010-08-09 00:00:00+00,SHORT,3744,0.0,0.8830327,-0.003234207,0.011960133
2010-08-09 00:00:00+00,SHORT,3831,1.0,0.9605594,-0.014315712,0.023533877
2010-08-09 00:00:00+00,SHORT,3868,0.06298617718167358,0.8531845,-0.038617924,0.0028538813
2010-08-09 00:00:00+00,SHORT,2042,0.12533321562120397,0.7943876,-0.046786327,0.020772839
2010-08-10 00:00:00+00,SHORT,2554,0.0,0.7985034,-0.01941663,0.011103545
2010-08-10 00:00:00+00,SHORT,1012,0.0790025694124162,0.7661181,-0.028676104,0.004830918
2010-08-10 00:00:00+00,SHORT,1631,1.0,0.882801,-0.043975342,0.03799304
2010-08-12 00:00:00+00,SHORT,1807,0.18432068468267584,0.7984681,-0.018919256,0.03283302
2010-09-03 00:00:00+00,SHORT,1004,0.0,0.761125,-0.08182657,0.0673732
2010-09-14 00:00:00+00,SHORT,713,0.0,0.9607032,-0.038590997,0.033833276
2010-09-14 00:00:00+00,SHORT,1904,0.0,0.8903929,-0.07358045,0.030895883
2010-09-15 00:00:00+00,SHORT,1149,0.4410591436368662,0.77379507,-0.014134651,0.029300923
2010-09-15 00:00:00+00,SHORT,3851,0.47135697559368644,0.82509625,-0.08415948,0.03158818
2010-09-15 00:00:00+00,SHORT,1904,0.0,0.8859442,-0.06846819,0.029493708
2010-10-05 00:00:00+00,SHORT,588,0.6334079019425903,0.88401186,0.006517608,0.07138092
2010-10-07 00:00:00+00,SHORT,3573,0.21264327124851842,0.7842272,-0.015513558,0.05269033
2010-10-08 00:00:00+00,SHORT,3573,0.1942280613022847,0.75755584,-0.020627478,0.04731373
2010-10-11 00:00:00+00,SHORT,2176,0.42987210128007014,0.8617381,-0.00283121,0.031205675
2010-10-13 00:00:00+00,SHORT,540,0.6724305026879005,0.8623357,-0.04047077,0.046046104
2010-10-13 00:00:00+00,SHORT,604,1.0,0.74941736,0.013065853,0.06597155
2010-10-13 00:00:00+00,SHORT,2912,0.5812143585282566,0.8690503,-0.02195246,0.044444446
2010-10-13 00:00:00+00,SHORT,3882,0.5462683461955296,0.78303397,-0.013596477,0.0436317
2010-10-13 00:00:00+00,SHORT,2041,0.4752426803915144,0.75023305,-0.008481896,0.042842347
2010-10-18 00:00:00+00,SHORT,2262,1.0,0.89841235,-0.020088675,0.02256851
2010-10-18 00:00:00+00,SHORT,243,0.1925088475849825,0.8854905,-0.0020859677,0.04254485
2010-10-18 00:00:00+00,SHORT,920,0.629629241384664,0.76991147,-0.0037393863,0.043259557
2010-10-18 00:00:00+00,SHORT,1280,1.0,0.778831,-0.023343457,0.017778223
2010-10-18 00:00:00+00,SHORT,3352,0.6926448206222588,0.7864611,-0.0073810373,0.056803994
2010-10-18 00:00:00+00,SHORT,1719,0.9770831045618863,0.78257674,-0.024252562,0.02366864
2010-10-18 00:00:00+00,SHORT,2042,0.5013410138539165,0.8585639,-0.049983706,0.018430317
2010-10-21 00:00:00+00,SHORT,1668,0.35131831014982295,0.8281373,-0.045677904,0.02448355
2010-10-25 00:00:00+00,SHORT,641,0.5090971197316739,0.77113247,-0.014960979,0.025777275
2010-10-25 00:00:00+00,SHORT,1668,0.3438502595504279,0.8263424,-0.04829139,0.01962264
2010-10-26 00:00:00+00,SHORT,2018,0.20993906498778303,0.9155998,-0.015447199,0.04293722
2010-11-02 00:00:00+00,SHORT,1867,0.27883216373957476,0.9297126,0.0042757536,0.059954554
2010-11-04 00:00:00+00,SHORT,3420,0.5803520966491833,0.77038443,-0.024373733,0.070543975
2010-11-04 00:00:00+00,SHORT,3469,0.18450559022670263,0.8772701,-0.015156132,0.03584102
2010-11-04 00:00:00+00,SHORT,3646,1.0,0.8444998,-0.0133015085,0.032979183
2010-11-04 00:00:00+00,SHORT,1615,0.28706739655089825,0.93478346,-0.085512884,0.08183944
2010-11-05 00:00:00+00,SHORT,2211,0.6722447953426954,0.7522982,-0.02173068,0.044087738
2010-11-05 00:00:00+00,SHORT,2327,0.6274514646988482,0.8817843,-0.05395024,0.03125
2010-11-05 00:00:00+00,SHORT,335,0.24415752010795458,0.93321675,0.009528126,0.061301954
2010-11-05 00:00:00+00,SHORT,395,0.0,0.89059466,-0.020050924,0.06295224
2010-11-05 00:00:00+00,SHORT,714,0.35618813395340493,0.79535973,-0.0503405,0.03544128
2010-11-05 00:00:00+00,SHORT,2936,0.0,0.85362625,-0.022324344,0.07783847
2010-11-05 00:00:00+00,SHORT,3137,0.31957046911666037,0.81413764,-0.014856199,0.07019486
2010-11-05 00:00:00+00,SHORT,3359,0.1715179877473773,0.7902431,-0.0049348418,0.04477612
2010-11-05 00:00:00+00,SHORT,3469,0.20938577631586536,0.88405454,-0.009974325,0.036004234
2010-11-05 00:00:00+00,SHORT,3539,0.41586370028702646,0.8699096,-0.05122997,0.044090305
2010-11-05 00:00:00+00,SHORT,1536,0.2758831221453804,0.8181045,-0.024029473,0.049262628
2010-11-05 00:00:00+00,SHORT,1585,0.22784519294955935,0.7765631,-0.014185915,0.022607164
2010-11-08 00:00:00+00,SHORT,2327,0.4736707636681057,0.88125724,-0.053317137,0.028118242
2010-11-08 00:00:00+00,SHORT,395,0.0,0.83093965,-0.028224163,0.05630414
2010-11-08 00:00:00+00,SHORT,2534,0.614362217392875,0.94622755,0.014658857,0.064582266
2010-11-08 00:00:00+00,SHORT,739,0.053805647978348976,0.85178137,-0.030876914,0.0827298
2010-11-08 00:00:00+00,SHORT,3469,0.15451112550279503,0.87433666,-0.0127935745,0.04039688
2010-11-08 00:00:00+00,SHORT,1585,0.16882188233372475,0.83290976,-0.021933708,0.022693781
2010-11-08 00:00:00+00,SHORT,1922,0.10569173766847874,0.7718727,0.0069766464,0.06600398
2010-11-09 00:00:00+00,SHORT,4215,0.0,0.8814173,0.013508922,0.062793575
2010-11-09 00:00:00+00,SHORT,2330,0.7777777777777778,0.90018904,-0.035030935,0.06260196
2010-11-09 00:00:00+00,SHORT,2473,0.0,0.78457093,0.025881354,0.078244045
2010-11-09 00:00:00+00,SHORT,2534,0.5271063881863923,0.82508045,-0.011427424,0.041772798
2010-11-09 00:00:00+00,SHORT,2681,0.23593463904699996,0.8455271,-0.026003735,0.010682768
2010-11-09 00:00:00+00,SHORT,3137,0.18168666215107313,0.7799181,-0.027044501,0.055971794
2010-11-09 00:00:00+00,SHORT,3286,0.0,0.8733933,-0.0062674196,0.054084893
2010-11-09 00:00:00+00,SHORT,1585,0.11137248250462417,0.779207,-0.026835699,0.017796734
2010-11-09 00:00:00+00,SHORT,3815,0.0,0.7838836,-0.020607809,0.06948357
2010-11-09 00:00:00+00,SHORT,4083,0.34285210505138475,0.8591124,-0.0337873,0.047258407
2010-11-10 00:00:00+00,SHORT,2055,0.0,0.8686055,-0.009795727,0.08065739
2010-11-10 00:00:00+00,SHORT,2681,0.23719263891660758,0.8217318,-0.026350258,0.014623522
2010-11-10 00:00:00+00,SHORT,2716,0.3941513674563328,0.87312704,-0.021702677,0.05860465
2010-11-10 00:00:00+00,SHORT,2930,0.10628392816199488,0.84731025,-0.022084367,0.025809273
2010-11-10 00:00:00+00,SHORT,1064,0.0,0.7616567,-0.08907682,-0.0043652076
2010-11-10 00:00:00+00,SHORT,3236,0.2867426705053497,0.8928146,-0.0488389,0.05989817
2010-11-10 00:00:00+00,SHORT,3286,0.0,0.88569707,0.006852409,0.056603774
2010-11-10 00:00:00+00,SHORT,3573,0.21351586096055838,0.7792599,-0.046940047,0.047822375
2010-11-10 00:00:00+00,SHORT,1673,0.0,0.7972314,0.0076734596,0.070897065
2010-11-10 00:00:00+00,SHORT,3815,0.0,0.90633917,-0.02959249,0.06629055
2010-11-11 00:00:00+00,SHORT,2055,0.0,0.7747659,-0.019768167,0.034541473
2010-11-11 00:00:00+00,SHORT,2440,0.11690044085666719,0.75756747,-0.043438584,0.077922076
2010-11-11 00:00:00+00,SHORT,788,0.0,0.9624509,-0.011044521,0.006993007
2010-11-11 00:00:00+00,SHORT,870,0.0,0.91892016,-0.018423004,0.03210747
2010-11-11 00:00:00+00,SHORT,2930,0.0843160408897588,0.77618444,-0.02838426,0.014322917
2010-11-11 00:00:00+00,SHORT,1087,0.1289759305985168,0.87343735,-0.03225322,0.009505334
2010-11-11 00:00:00+00,SHORT,3236,0.2749043833229841,0.8951912,-0.04674243,0.01361316
2010-11-11 00:00:00+00,SHORT,3286,0.0,0.84742236,-0.0052838135,0.01826484
2010-11-11 00:00:00+00,SHORT,3573,0.22346688971570708,0.7612883,-0.048353784,0.0237599
2010-11-11 00:00:00+00,SHORT,1673,0.0,0.751783,0.0010786146,0.052119244
2010-11-11 00:00:00+00,SHORT,3815,0.0,0.8926327,-0.033954494,0.046249423
2010-11-11 00:00:00+00,SHORT,1770,0.0,0.81640077,-0.023107287,0.038267147
2010-11-11 00:00:00+00,SHORT,3837,0.0,0.83352333,-0.018398732,0.03380783
2010-11-12 00:00:00+00,SHORT,788,0.0,0.88146067,-0.019717535,0.0030795073
2010-11-15 00:00:00+00,SHORT,788,0.0,0.88037604,-0.02236568,0.0022352613
2010-11-16 00:00:00+00,SHORT,788,0.0,0.90095305,-0.025914356,0.0019553073
2010-11-17 00:00:00+00,SHORT,788,0.0,0.82429445,-0.03123718,-0.0030640669
2010-12-01 00:00:00+00,SHORT,2159,0.6700722280906006,0.8074396,-0.0019081003,0.03694046
2010-12-01 00:00:00+00,SHORT,2640,0.4852978706268361,0.7590806,-0.0110124415,0.066219166
2010-12-01 00:00:00+00,SHORT,844,0.6087420594838441,0.83152515,-0.07562493,0.061172612
2010-12-08 00:00:00+00,SHORT,1869,0.0,0.7670065,-0.024480667,0.0625
2010-12-13 00:00:00+00,SHORT,3794,0.0,0.8119463,0.0017242779,0.045420326
2010-12-14 00:00:00+00,SHORT,3486,0.0,0.76786816,-0.036069278,0.006802721
2010-12-20 00:00:00+00,SHORT,2323,0.12573378649769537,0.7970707,-0.0037556372,0.047223814
2010-12-21 00:00:00+00,SHORT,2323,0.11824021393808837,0.82962346,-0.022706501,0.084365785
2010-12-21 00:00:00+00,SHORT,1356,0.0,0.8095609,0.0061558564,0.060268715
2010-12-23 00:00:00+00,SHORT,3652,0.41650970861853603,0.79021144,-0.017072883,0.0013763271
2010-12-27 00:00:00+00,SHORT,2159,0.030627828569121218,0.7571608,-0.09251995,0.011059908
2011-01-03 00:00:00+00,SHORT,4237,0.12925225335964763,0.86834216,-0.011821735,0.044502076
2011-01-03 00:00:00+00,SHORT,3556,0.313910197217577,0.79263073,0.023553224,0.08194536
2011-01-03 00:00:00+00,SHORT,3703,0.0,0.8893785,-0.050118428,0.0191186
2011-01-03 00:00:00+00,SHORT,3716,0.7888547282407663,0.7554405,-0.041756697,0.011990008
2011-01-05 00:00:00+00,SHORT,780,1.0,0.8687,0.011985769,0.05612579
2011-01-05 00:00:00+00,SHORT,3646,1.0,0.9576534,-0.0052942946,0.022857143
2011-01-05 00:00:00+00,SHORT,4059,1.0,0.95741206,0.010418318,0.058740865
2011-01-10 00:00:00+00,SHORT,5,0.8944830132994825,0.8308893,-0.06880031,0.076995306
2011-01-12 00:00:00+00,SHORT,2381,0.5228755146112803,0.7656248,-0.0077312016,0.07249803
2011-01-12 00:00:00+00,SHORT,3433,0.45410047286457783,0.92654145,-0.005833216,0.048627004
