time,side,ticker_id,mv_dn_composite_labels,velocity_price_vs_etf_diff_21_df050,price_roc_5_df020,dist_lower_bb_20_2.5_df055,price_drift_21_df005
2010-04-15 00:00:00+00,SHORT,13,0.37544753615120424,0.09448946,0.038101185,-0.20625007,0.13641025
2010-04-15 00:00:00+00,SHORT,413,0.588188014882051,0.10194297,0.04450402,-0.2025473,0.14386377
2010-04-15 00:00:00+00,SHORT,2569,1.0,0.085912555,0.031960603,-0.22455654,0.12783335
2010-04-26 00:00:00+00,SHORT,3743,0.39813959586473163,0.11237378,0.048894063,-0.23155141,0.15266524
2010-04-27 00:00:00+00,SHORT,2106,0.0,0.036918554,0.03446295,-0.20080005,0.053216375
2010-04-27 00:00:00+00,SHORT,2230,0.0,0.018680321,0.05398442,-0.23632425,0.034978144
2010-04-27 00:00:00+00,SHORT,221,0.9090909090909091,0.066333756,0.050025523,-0.23536809,0.08263158
2010-04-27 00:00:00+00,SHORT,3699,0.8,0.116795704,0.03789127,-0.2309069,0.13309352
2010-04-28 00:00:00+00,SHORT,3699,0.6,0.11193759,0.031198686,-0.2185309,0.1294964
2010-04-29 00:00:00+00,SHORT,714,0.875,0.07182946,0.0375,-0.20287503,0.10130135
2010-04-29 00:00:00+00,SHORT,1139,0.19999999999999996,0.092131354,0.051739767,-0.2161432,0.12160324
2010-06-16 00:00:00+00,SHORT,221,0.9375,0.115099974,0.04654581,-0.20796114,0.09763618
2010-06-16 00:00:00+00,SHORT,3994,0.23570297991579578,0.09991195,0.04543234,-0.22942859,0.082448155
2010-06-17 00:00:00+00,SHORT,2661,0.19766252200774292,0.05275352,0.05170341,-0.23933856,0.050440352
2010-06-18 00:00:00+00,SHORT,2305,0.24094859898036397,0.09919541,0.045828145,-0.2433542,0.098926984
2010-06-18 00:00:00+00,SHORT,2661,0.05679228825225761,0.044023406,0.033070866,-0.24009323,0.043754973
2010-06-21 00:00:00+00,SHORT,121,0.21349539675389775,0.07748653,0.045025613,-0.2194236,0.11347314
2010-06-21 00:00:00+00,SHORT,2305,0.2575849532470334,0.09441296,0.03638614,-0.23764162,0.13039957
2010-06-21 00:00:00+00,SHORT,487,0.0,0.088207275,0.034060467,-0.22744434,0.124193884
2010-06-21 00:00:00+00,SHORT,604,1.0,0.11770412,0.051870693,-0.23548056,0.15369073
2010-06-21 00:00:00+00,SHORT,2936,0.0,0.099576324,0.05854355,-0.20630033,0.13556293
2010-06-21 00:00:00+00,SHORT,2990,0.6587840912397598,0.07512492,0.039127376,-0.22569723,0.11111153
2010-06-21 00:00:00+00,SHORT,3473,0.2840816165695451,0.11564636,0.05355559,-0.21608819,0.15163296
2010-06-21 00:00:00+00,SHORT,1437,0.2432062195028637,0.072319955,0.05045672,-0.20961598,0.108306564
2010-06-21 00:00:00+00,SHORT,1966,0.4180776531138098,0.10989958,0.034860883,-0.21642224,0.1458862
2010-06-21 00:00:00+00,SHORT,2041,0.0,0.098972835,0.049498007,-0.20030275,0.13495944
2010-06-23 00:00:00+00,SHORT,2504,0.8333333333333334,0.11714038,0.054328777,-0.24135076,0.13125235
2010-06-23 00:00:00+00,SHORT,498,0.0,0.117756896,0.031716995,-0.21938506,0.13186885
2010-06-23 00:00:00+00,SHORT,2760,0.0,0.068374544,0.042724915,-0.20886327,0.08248651
2010-06-28 00:00:00+00,SHORT,2066,0.0,0.046329536,0.03418182,-0.24058807,0.017167382
2010-06-28 00:00:00+00,SHORT,1081,0.0,0.106534414,0.055039313,-0.22529839,0.07737226
2010-07-07 00:00:00+00,SHORT,2557,0.0,0.0021871817,0.046025105,-0.205716,0.008064516
2010-07-08 00:00:00+00,SHORT,675,0.0,0.021908311,0.04684318,-0.21523906,0.026973028
2010-07-14 00:00:00+00,SHORT,2534,1.0,-0.0024219325,0.054315027,-0.20223787,-0.0011435106
2010-07-15 00:00:00+00,SHORT,3763,0.26255412255164107,0.03928259,0.034395117,-0.200585,0.018568305
2010-07-27 00:00:00+00,SHORT,2936,0.3676606321056726,0.022882082,0.04250457,-0.2455848,0.05699722
2010-07-27 00:00:00+00,SHORT,1149,0.24313686058126519,0.07306337,0.05781407,-0.20024496,0.10717851
2010-07-27 00:00:00+00,SHORT,4062,0.14380086915479393,0.056352966,0.0359447,-0.23139156,0.09046811
2010-07-28 00:00:00+00,SHORT,2936,0.3747201235381726,0.040806655,0.03240426,-0.23834392,0.071495764
2010-07-28 00:00:00+00,SHORT,3486,0.8333333333333334,0.03521347,0.034051426,-0.2348246,0.065902576
2010-07-29 00:00:00+00,SHORT,304,0.36629497372818376,0.013144042,0.045068093,-0.2359612,0.07148777
2010-07-30 00:00:00+00,SHORT,2801,0.2585096207971721,0.05379307,0.04147341,-0.21205957,0.12209378
2010-08-02 00:00:00+00,SHORT,2352,0.1646724104450137,0.06688904,0.04662962,-0.21501455,0.16420317
2010-08-02 00:00:00+00,SHORT,3065,0.3140024766752938,0.06763264,0.04281525,-0.21289979,0.16494676
2010-08-02 00:00:00+00,SHORT,3699,0.628950432318708,0.080696344,0.05733083,-0.2198728,0.17801048
2010-08-03 00:00:00+00,SHORT,2272,0.40701917927791975,0.013897246,0.049295776,-0.21833186,0.1119403
2010-08-03 00:00:00+00,SHORT,2686,0.41614159839897363,0.0502369,0.03862661,-0.20934244,0.14827995
2010-08-04 00:00:00+00,SHORT,2272,0.3180062713911177,0.040813968,0.04609929,-0.20919926,0.13899614
2010-08-04 00:00:00+00,SHORT,714,0.2719503956960652,0.08187687,0.03898354,-0.22314435,0.18005903
2010-08-04 00:00:00+00,SHORT,995,0.27989915668160165,0.05068909,0.039470054,-0.20237361,0.14887126
2010-08-04 00:00:00+00,SHORT,3114,0.32628163892516077,0.10104662,0.044792835,-0.20936906,0.1992288
2010-08-04 00:00:00+00,SHORT,3199,0.1286771195956735,0.09470172,0.05376344,-0.21893488,0.1928839
2010-08-04 00:00:00+00,SHORT,3629,0.0,0.08077793,0.04148122,-0.21514726,0.1789601
2010-08-04 00:00:00+00,SHORT,1615,0.4276126508254451,0.076421,0.05786249,-0.23857147,0.17460318
2010-08-05 00:00:00+00,SHORT,2569,0.16845449629535852,0.07332452,0.051627114,-0.22756384,0.1368435
2010-08-05 00:00:00+00,SHORT,714,0.19537467059739208,0.072095715,0.041860465,-0.21266387,0.13561471
2010-08-05 00:00:00+00,SHORT,2816,0.33936281839029275,0.08103333,0.04101256,-0.2383544,0.14455232
2010-08-05 00:00:00+00,SHORT,3203,0.4721753055717294,0.07924669,0.04111986,-0.23245221,0.14276569
2010-08-05 00:00:00+00,SHORT,1615,0.3350542000868199,0.071517505,0.05638587,-0.24274997,0.1350365
2010-08-05 00:00:00+00,SHORT,1650,0.95,0.06177375,0.058370043,-0.2067812,0.12529273
2010-08-06 00:00:00+00,SHORT,2272,0.31135764722039694,0.06230559,0.04895105,-0.23853728,0.11111111
2010-08-06 00:00:00+00,SHORT,498,0.41863154650217005,0.08243086,0.04541081,-0.21212757,0.13123639
2010-08-06 00:00:00+00,SHORT,3109,0.8823529411764706,0.11522325,0.032546267,-0.24206527,0.16402878
2010-08-06 00:00:00+00,SHORT,3433,0.30372737014695694,0.040793475,0.03573556,-0.24436665,0.089599
2010-08-06 00:00:00+00,SHORT,1615,0.37085208649754753,0.04458528,0.039617486,-0.21657304,0.09339081
2010-08-09 00:00:00+00,SHORT,121,0.4978970052179379,0.11329725,0.03996004,-0.23883992,0.15988858
2010-08-09 00:00:00+00,SHORT,1185,0.46248434208951705,0.10906905,0.03939394,-0.22455414,0.15566038
2010-08-09 00:00:00+00,SHORT,3677,0.24856681755519655,0.11104548,0.05613512,-0.22941504,0.1576368
2010-08-10 00:00:00+00,SHORT,3127,0.0,0.090491205,0.040836263,-0.21696085,0.1307578
2010-08-10 00:00:00+00,SHORT,4034,0.33472650333912257,0.057731614,0.042849034,-0.21554019,0.09799821
2010-08-11 00:00:00+00,SHORT,4224,0.0,0.08237682,0.03453186,-0.23476048,0.07909395
2010-08-12 00:00:00+00,SHORT,1807,0.18432068468267584,0.041167367,0.03283302,-0.20672803,0.03186504
2010-09-03 00:00:00+00,SHORT,2452,0.0,0.020037044,0.048518676,-0.2109609,0.0026688564
2010-09-13 00:00:00+00,SHORT,4172,0.6287374281994336,0.032575224,0.05044575,-0.21248916,0.07022596
2010-09-14 00:00:00+00,SHORT,335,0.16680308335002636,0.015585939,0.060454544,-0.22850183,0.05565611
2010-09-14 00:00:00+00,SHORT,1664,1.0,0.046920426,0.048374906,-0.23828931,0.086990595
2010-09-15 00:00:00+00,SHORT,1303,0.3329817237117581,-0.004146859,0.031657357,-0.21192767,0.040375587
2010-09-16 00:00:00+00,SHORT,2815,0.3211396987585895,0.06793404,0.03614889,-0.2251995,0.09950627
2010-09-17 00:00:00+00,SHORT,2004,0.0,0.048109837,0.047787577,-0.2435028,0.07270224
2010-09-20 00:00:00+00,SHORT,135,1.0,0.112176836,0.03658733,-0.21687451,0.17085314
2010-09-20 00:00:00+00,SHORT,517,0.0,0.0848286,0.033813663,-0.20241429,0.1435049
2010-09-20 00:00:00+00,SHORT,3470,0.36635309249144876,0.10992292,0.055627204,-0.21919943,0.16859923
2010-09-21 00:00:00+00,SHORT,2129,0.15884297511255505,0.10761062,0.057304785,-0.21577448,0.16759388
2010-09-21 00:00:00+00,SHORT,135,0.9285714285714286,0.03508569,0.033829767,-0.20434895,0.095068954
2010-09-21 00:00:00+00,SHORT,1069,0.0,0.06146615,0.04298158,-0.24288729,0.12144941
2010-09-24 00:00:00+00,SHORT,2028,0.39190995113218774,0.02175089,0.03316763,-0.20180441,0.10557192
2010-10-05 00:00:00+00,SHORT,323,0.0,0.097954415,0.04217746,-0.22092767,0.14439683
2010-10-11 00:00:00+00,SHORT,2176,0.42987210128007014,0.087789334,0.031205675,-0.23040786,0.13416536
2010-10-11 00:00:00+00,SHORT,984,0.0,0.03638496,0.05911992,-0.23591104,0.08276099
2010-10-11 00:00:00+00,SHORT,1664,1.0,0.039701812,0.03642857,-0.21299,0.08607785
2010-10-13 00:00:00+00,SHORT,1244,0.3358238742610921,0.041529413,0.03584565,-0.20919181,0.088311486
2010-10-14 00:00:00+00,SHORT,191,0.0,0.109015554,0.03915575,-0.22332601,0.1477492
2010-10-14 00:00:00+00,SHORT,2912,0.30746348151468694,0.0857051,0.03239105,-0.23177908,0.12443874
2010-10-14 00:00:00+00,SHORT,920,0.34925111004913506,0.10015525,0.053984575,-0.20165242,0.1388889
2010-10-15 00:00:00+00,SHORT,1826,0.0,0.10476599,0.053963706,-0.20347728,0.14589824
2010-10-18 00:00:00+00,SHORT,920,0.629629241384664,0.07021616,0.043259557,-0.21899216,0.1216874
2010-11-04 00:00:00+00,SHORT,1927,0.0,0.099016346,0.04530951,-0.21656361,0.15270936
2010-11-05 00:00:00+00,SHORT,714,0.35618813395340493,0.05522233,0.03544128,-0.21760197,0.11415753
2010-11-05 00:00:00+00,SHORT,3114,0.20253711577258715,0.09510649,0.05728924,-0.22092995,0.1540417
2010-11-08 00:00:00+00,SHORT,395,0.0,0.10451182,0.05630414,-0.2065017,0.15556726
2010-11-08 00:00:00+00,SHORT,3631,0.0,0.11333481,0.055727553,-0.20937672,0.16439025
2010-11-08 00:00:00+00,SHORT,1897,0.8888888888888888,0.054168798,0.044587076,-0.23595245,0.10522423
2010-11-08 00:00:00+00,SHORT,1927,0.0,0.06194661,0.05551969,-0.22380553,0.11300204
2010-11-09 00:00:00+00,SHORT,498,0.22084632856088646,0.05876266,0.051347766,-0.20088448,0.10128302
2010-11-09 00:00:00+00,SHORT,3286,0.0,0.017612759,0.054084893,-0.20523188,0.06013312
2010-11-09 00:00:00+00,SHORT,3631,0.0,0.117889196,0.03388358,-0.20248848,0.16040955
2010-11-10 00:00:00+00,SHORT,498,0.20507256740505964,0.07465933,0.042170662,-0.20741706,0.11815989
2010-11-10 00:00:00+00,SHORT,3286,0.0,0.044381037,0.056603774,-0.23744094,0.08788159
2010-11-11 00:00:00+00,SHORT,2230,0.0,0.005677163,0.039848197,-0.20817998,0.037223976
2010-11-11 00:00:00+00,SHORT,870,0.0,0.04271932,0.03210747,-0.22648653,0.07426613
2010-11-11 00:00:00+00,SHORT,1404,0.0,0.058582377,0.03965733,-0.23364697,0.09012919
2010-11-11 00:00:00+00,SHORT,3693,0.0,0.06622222,0.051319648,-0.24511869,0.09776903
2010-11-11 00:00:00+00,SHORT,3704,0.0,0.04929151,0.044214875,-0.22121,0.08083832
2010-11-11 00:00:00+00,SHORT,1673,0.0,0.021854203,0.052119244,-0.21122006,0.053401016
2010-11-11 00:00:00+00,SHORT,3837,0.0,0.034508236,0.03380783,-0.24092643,0.066055045
2010-11-19 00:00:00+00,SHORT,3703,0.0,0.10094075,0.041769043,-0.21006252,0.119225696
2010-12-21 00:00:00+00,SHORT,3837,0.0,0.09220047,0.04145937,-0.22311255,0.13459802
2010-12-22 00:00:00+00,SHORT,3837,0.0,0.0768147,0.0475,-0.20440595,0.123324394
2010-12-23 00:00:00+00,SHORT,1064,0.2997144995824109,0.09628934,0.04592497,-0.22297563,0.15665236
2010-12-27 00:00:00+00,SHORT,1064,0.2686607377986061,0.07892942,0.031821046,-0.23834126,0.12427051
2011-01-04 00:00:00+00,SHORT,19,1.0,0.07685507,0.039294038,-0.21136895,0.11013687
2011-01-11 00:00:00+00,SHORT,3677,0.7608848456847492,-0.0026576116,0.036420863,-0.2364207,0.021040974
2011-01-12 00:00:00+00,SHORT,3433,0.45410047286457783,0.0485047,0.048627004,-0.22137669,0.0807783
2011-01-12 00:00:00+00,SHORT,3693,0.6540915399022416,0.10444719,0.03235014,-0.2263402,0.13672079
2011-01-13 00:00:00+00,SHORT,3433,0.3897067243420078,0.031642403,0.03211009,-0.20207289,0.061320756
2011-01-18 00:00:00+00,SHORT,429,0.0,0.06329109,0.050410695,-0.20355709,0.10094531
2011-01-19 00:00:00+00,SHORT,2431,0.20431111827619922,0.111079186,0.053164557,-0.21433201,0.14285715
2011-01-26 00:00:00+00,SHORT,2106,0.8571048139378326,0.098188184,0.0521327,-0.20343383,0.13018182
2011-02-08 00:00:00+00,SHORT,4083,0.3602411413867398,0.058108613,0.054524362,-0.21485898,0.10081744
2011-02-10 00:00:00+00,SHORT,753,1.0,0.07490059,0.057305582,-0.21308416,0.1132746
2011-02-11 00:00:00+00,SHORT,753,0.9,0.024919922,0.053834293,-0.21740994,0.060150906
2011-02-14 00:00:00+00,SHORT,753,0.8,0.02592978,0.03795391,-0.23436351,0.06534709
2011-02-15 00:00:00+00,SHORT,4032,0.2530773877101394,0.07537944,0.030985916,-0.20312773,0.1040724
2011-02-16 00:00:00+00,SHORT,3862,0.9285714285714286,0.06489021,0.032306537,-0.20033799,0.09832134
2011-02-17 00:00:00+00,SHORT,3794,0.05338110370042873,0.07552338,0.048647515,-0.22884643,0.122307
2011-02-18 00:00:00+00,SHORT,2066,0.3874416471999142,0.042619057,0.042012926,-0.20402737,0.09297821
2011-02-18 00:00:00+00,SHORT,2142,0.539711293727345,0.104186304,0.03892807,-0.21953899,0.15454546
2011-02-18 00:00:00+00,SHORT,194,0.20009736147685842,0.06951309,0.03314917,-0.21323304,0.11987224
2011-02-18 00:00:00+00,SHORT,457,0.47351891281619096,0.058451865,0.05993187,-0.20975333,0.10881101
2011-02-22 00:00:00+00,SHORT,1988,0.18599566582334265,0.10066083,0.040362276,-0.20019233,0.12761417
2011-02-28 00:00:00+00,SHORT,629,0.6638122868628706,0.09487509,0.040811773,-0.20679332,0.11918465
2011-03-03 00:00:00+00,SHORT,535,0.0,-4.7804802E-5,0.033755273,-0.21061184,0.020833334
2011-03-04 00:00:00+00,SHORT,874,0.0,0.029827826,0.053603772,-0.20514321,0.045001402
2011-03-07 00:00:00+00,SHORT,2932,0.5946057446858671,0.07589305,0.043685663,-0.22752371,0.08086324
2011-03-15 00:00:00+00,SHORT,3355,0.0,0.10524672,0.05027933,-0.20207393,0.071064465
2011-04-04 00:00:00+00,SHORT,2816,0.6510695554628185,0.09669936,0.055722196,-0.2444845,0.10266297
2011-04-04 00:00:00+00,SHORT,845,0.0,0.07530468,0.056328632,-0.2041984,0.081268296
2011-04-04 00:00:00+00,SHORT,3486,0.0,0.04308097,0.05172414,-0.21273333,0.049044587
2011-04-04 00:00:00+00,SHORT,1740,0.0,0.050825454,0.033402923,-0.21387073,0.05678907
2011-04-05 00:00:00+00,SHORT,845,0.0,0.09906693,0.030846419,-0.20698103,0.112838514
2011-04-05 00:00:00+00,SHORT,858,0.0,0.07657414,0.03723239,-0.21962726,0.090345725
2011-04-05 00:00:00+00,SHORT,3486,0.0,0.057563487,0.05886158,-0.21161702,0.07133508
2011-04-05 00:00:00+00,SHORT,1667,0.24924395233053043,0.06005626,0.042105265,-0.20154206,0.073827855
2011-04-06 00:00:00+00,SHORT,753,0.29058558883651914,0.080344744,0.058366638,-0.22783445,0.08849077
2011-04-06 00:00:00+00,SHORT,1966,1.0,0.05308439,0.033634823,-0.20526555,0.061230414
2011-04-07 00:00:00+00,SHORT,4112,0.6755480441275868,0.10065876,0.03206591,-0.23125072,0.10768346
2011-04-11 00:00:00+00,SHORT,2661,0.0,0.07496449,0.04408602,-0.23065187,0.087346025
2011-05-02 00:00:00+00,SHORT,2742,0.5749228698943432,0.04141977,0.048910156,-0.21166877,0.0687974
2011-05-02 00:00:00+00,SHORT,1360,0.5050411638946037,0.07071501,0.054973822,-0.20744799,0.098092645
2011-05-03 00:00:00+00,SHORT,858,0.0,0.04032485,0.038619075,-0.21365702,0.05970149
2011-05-04 00:00:00+00,SHORT,2896,0.4564930893122689,0.04009307,0.057184905,-0.22892666,0.051874552
2011-05-10 00:00:00+00,SHORT,3486,0.03233063635513396,0.01955438,0.037059914,-0.20493284,0.042209808
2011-05-18 00:00:00+00,SHORT,2067,0.28737790313794565,0.10109352,0.04865772,-0.20908742,0.13019891
2011-06-01 00:00:00+00,SHORT,3116,0.19134732252939388,0.054737125,0.053540587,-0.2034382,0.022803487
2011-06-02 00:00:00+00,SHORT,3116,0.20971839033428974,0.10070315,0.044407345,-0.24056871,0.07123288
2011-06-06 00:00:00+00,SHORT,3594,0.7374782425399665,0.06832725,0.049038462,-0.2091827,0.034123223
2011-07-06 00:00:00+00,SHORT,2211,1.0,0.021380397,0.04344448,-0.22893284,0.059585605
2011-07-07 00:00:00+00,SHORT,2211,0.9166666666666666,0.007076178,0.035693947,-0.23295678,0.05670397
2011-07-07 00:00:00+00,SHORT,858,1.0,0.068140805,0.059004474,-0.22342618,0.11776859
2011-07-07 00:00:00+00,SHORT,3021,0.7969840706702317,0.042720493,0.052542374,-0.20648128,0.092348285
2011-07-07 00:00:00+00,SHORT,3271,1.0,0.05498455,0.04053582,-0.23445751,0.10461234
2011-07-07 00:00:00+00,SHORT,1410,1.0,0.085688025,0.052013244,-0.22561796,0.13531582
2011-07-07 00:00:00+00,SHORT,3683,1.0,0.08819623,0.05074174,-0.2296552,0.13782403
2011-07-07 00:00:00+00,SHORT,2006,1.0,0.076688,0.054187194,-0.20356946,0.12631579
2011-07-07 00:00:00+00,SHORT,2032,1.0,0.07232343,0.040201005,-0.20095886,0.12195122
2011-07-08 00:00:00+00,SHORT,2066,0.9090909090909091,0.06022513,0.056930695,-0.23617674,0.10679109
2011-07-08 00:00:00+00,SHORT,2534,0.875,0.0010207202,0.043331075,-0.20441514,0.047586676
2011-07-08 00:00:00+00,SHORT,2568,0.0,0.075656265,0.045548655,-0.2295363,0.12222222
2011-07-08 00:00:00+00,SHORT,2801,0.9333333333333333,0.111930326,0.058176633,-0.21490815,0.15849628
2011-07-08 00:00:00+00,SHORT,3199,0.875,0.0041740024,0.05166637,-0.21380773,0.05073996
2011-07-08 00:00:00+00,SHORT,3574,1.0,0.059334993,0.05636638,-0.20360681,0.10590095
2011-07-13 00:00:00+00,SHORT,3915,0.0,0.06737308,0.035772357,-0.2281967,0.099792816
2011-07-19 00:00:00+00,SHORT,2125,0.21681706155375588,0.11266371,0.041841004,-0.22548148,0.15737052
2011-07-22 00:00:00+00,SHORT,3915,0.0,0.091337144,0.036612544,-0.22290654,0.1372686
2011-07-25 00:00:00+00,SHORT,753,0.0,0.078042194,0.05760095,-0.20254534,0.121144295
2011-08-30 00:00:00+00,SHORT,4122,0.9090909090909091,0.118347526,0.04170557,-0.23901337,0.06321474
2011-08-30 00:00:00+00,SHORT,3244,0.0,0.05786442,0.040686537,-0.22257383,0.0027316352
2011-08-31 00:00:00+00,SHORT,401,1.0,0.013828718,0.037638042,-0.21366973,-0.012229135
2011-08-31 00:00:00+00,SHORT,858,1.0,0.064820066,0.052475248,-0.237383,0.038762216
2011-08-31 00:00:00+00,SHORT,881,0.4870920579980307,0.047575157,0.05185016,-0.2106962,0.021517303
2011-08-31 00:00:00+00,SHORT,3244,0.0,0.10907523,0.03214393,-0.2363842,0.08301738
2011-08-31 00:00:00+00,SHORT,1356,0.0,0.100844175,0.04371138,-0.24268934,0.07478633
2011-08-31 00:00:00+00,SHORT,1462,1.0,0.029196793,0.054716,-0.21761778,0.0031389394
2011-08-31 00:00:00+00,SHORT,3621,0.37261468408468595,0.0060222736,0.04587687,-0.22262211,-0.02003558
2011-08-31 00:00:00+00,SHORT,1667,1.0,0.008823005,0.03946314,-0.20926642,-0.017234849
2011-09-01 00:00:00+00,SHORT,3244,0.0,0.089552686,0.05020888,-0.21050063,0.04810068
2011-09-01 00:00:00+00,SHORT,1298,1.0,0.040198352,0.050087873,-0.20676194,-0.0012536565
2011-09-01 00:00:00+00,SHORT,1356,0.875,0.07658951,0.051345747,-0.2309413,0.0351375
2011-09-01 00:00:00+00,SHORT,3684,1.0,0.06875961,0.059220478,-0.20551655,0.027307605
2011-09-02 00:00:00+00,SHORT,2452,0.8823529411764706,0.035050485,0.043015424,-0.20028132,0.015010571
2011-09-02 00:00:00+00,SHORT,874,0.8823529411764706,0.046869792,0.031558838,-0.23522219,0.026829878
2011-09-02 00:00:00+00,SHORT,3882,0.75,0.09207381,0.044837758,-0.20313554,0.0720339
2011-09-15 00:00:00+00,SHORT,739,0.03213088085898687,-0.0023543518,0.034072347,-0.22849093,0.01303155
2011-09-15 00:00:00+00,SHORT,3233,0.16239272322362827,0.035367325,0.057199568,-0.21251252,0.05075323
2011-09-20 00:00:00+00,SHORT,2993,0.8333333333333334,0.086602546,0.04883721,-0.24208769,0.15345268
2011-09-28 00:00:00+00,SHORT,3596,0.0,0.06339208,0.043818466,-0.21682082,0.012139605
2011-10-06 00:00:00+00,SHORT,1780,0.0,0.02205583,0.032144945,-0.23703286,-0.009534492
2011-10-13 00:00:00+00,SHORT,1072,0.0,0.07048033,0.055379227,-0.20553955,0.08003047
2011-10-14 00:00:00+00,SHORT,2760,0.0,0.0076472703,0.060105257,-0.22081684,0.017035395
2011-10-14 00:00:00+00,SHORT,3794,0.0,0.009626336,0.058120135,-0.21211796,0.019014461
2011-10-24 00:00:00+00,SHORT,3596,1.0,0.0714069,0.04628331,-0.24430129,0.17665616
2011-10-27 00:00:00+00,SHORT,39,0.1294952122032569,0.0454894,0.048310462,-0.21322596,0.16265112
2011-10-27 00:00:00+00,SHORT,131,0.17643184652587027,0.027994938,0.035343036,-0.20244804,0.14515665
2011-10-27 00:00:00+00,SHORT,897,1.0,0.034980852,0.036715813,-0.23790306,0.15214257
2011-10-27 00:00:00+00,SHORT,3049,0.0,0.032374147,0.054829627,-0.2047053,0.14953586
2011-10-27 00:00:00+00,SHORT,3596,0.625,0.0072760647,0.053370785,-0.23894386,0.12443778
2011-10-27 00:00:00+00,SHORT,1593,0.32021425589903485,0.0071101286,0.044491615,-0.20835057,0.12427185
2011-10-28 00:00:00+00,SHORT,4224,0.0,0.07826473,0.05073087,-0.21820523,0.18640776
2011-10-28 00:00:00+00,SHORT,3203,0.6259583976143033,0.029776959,0.038854804,-0.2155384,0.13792
2011-10-28 00:00:00+00,SHORT,1306,0.6209153996423987,0.021938259,0.036576703,-0.24314332,0.1300813
2011-10-28 00:00:00+00,SHORT,1473,1.0,0.007484251,0.049558256,-0.22402312,0.115627296
2011-10-28 00:00:00+00,SHORT,3694,0.8,0.025291763,0.059772298,-0.22283666,0.1334348
2011-10-31 00:00:00+00,SHORT,3013,0.28995229559131497,0.021230431,0.054880295,-0.20352162,0.13037758
2011-10-31 00:00:00+00,SHORT,3947,0.0,0.0053265346,0.03376729,-0.2190527,0.114473686
2011-11-01 00:00:00+00,SHORT,200,0.0,0.07097415,0.048513673,-0.2213575,0.18077129
2011-11-01 00:00:00+00,SHORT,2396,0.0,0.015823863,0.041639302,-0.23437653,0.125621
2011-11-01 00:00:00+00,SHORT,1710,0.0,0.039625593,0.030864198,-0.21532695,0.14942273
2011-11-02 00:00:00+00,SHORT,200,0.0,0.07911518,0.05366309,-0.23171324,0.18281823
2011-11-03 00:00:00+00,SHORT,3130,1.0,0.08015329,0.038408145,-0.23772196,0.18354431
2011-11-04 00:00:00+00,SHORT,2513,0.95,0.08293413,0.03483387,-0.23828256,0.16010813
2011-11-07 00:00:00+00,SHORT,2119,0.0,0.10849911,0.04674221,-0.23004495,0.19967532
2011-11-07 00:00:00+00,SHORT,3828,0.0,0.07176842,0.036298648,-0.21784505,0.16294463
2011-11-08 00:00:00+00,SHORT,2129,0.3775824208919516,0.07714213,0.040312875,-0.23879217,0.14655173
2011-11-08 00:00:00+00,SHORT,2323,0.5858871788414967,0.0040071756,0.04758432,-0.2035416,0.07341678
2011-11-08 00:00:00+00,SHORT,2396,0.13020964618170242,0.050601333,0.0332913,-0.21441516,0.120010935
2011-11-08 00:00:00+00,SHORT,502,0.8125,0.07030455,0.05101814,-0.20066461,0.13971415
2011-11-08 00:00:00+00,SHORT,2999,0.6817668060944222,0.0819273,0.052640155,-0.24292314,0.1513369
2011-11-08 00:00:00+00,SHORT,3065,0.7355360735220885,0.0998735,0.056501184,-0.2193465,0.16928309
2011-11-08 00:00:00+00,SHORT,1051,0.08920719642830974,0.0059014712,0.053245444,-0.24227472,0.07531107
2011-11-08 00:00:00+00,SHORT,3538,0.336322368915313,0.071951486,0.043478157,-0.22394535,0.14136109
2011-11-08 00:00:00+00,SHORT,1710,0.0,0.059985034,0.04867684,-0.20459348,0.12939464
2011-11-08 00:00:00+00,SHORT,3828,0.0,0.06650765,0.05047302,-0.21045026,0.13591725
2011-11-08 00:00:00+00,SHORT,1910,0.0,0.06500598,0.039262343,-0.20924415,0.13441558
2011-11-09 00:00:00+00,SHORT,356,0.5693307738342176,0.11835468,0.033722725,-0.24466118,0.14726028
2011-11-09 00:00:00+00,SHORT,2877,0.0,0.10522745,0.042606518,-0.21159524,0.13413304
2011-11-09 00:00:00+00,SHORT,3216,0.0,0.09506135,0.05154639,-0.23398592,0.12396694
2011-11-10 00:00:00+00,SHORT,3216,0.12697012607001715,0.054204416,0.037593983,-0.24353048,0.083769634
2011-11-10 00:00:00+00,SHORT,1817,0.0,0.0794549,0.057549506,-0.24401458,0.109020114
2011-11-11 00:00:00+00,SHORT,3216,0.1123774253680843,0.08211906,0.03731343,-0.24398024,0.13315217
2011-11-11 00:00:00+00,SHORT,3744,0.5461728887184368,0.0757392,0.03208556,-0.2162534,0.12677231
2011-11-11 00:00:00+00,SHORT,3885,0.8,0.09947847,0.03362361,-0.22509646,0.15051158
2011-11-14 00:00:00+00,SHORT,2877,0.20210789423876083,0.10968502,0.037463978,-0.20534086,0.13326338
2011-11-14 00:00:00+00,SHORT,3271,0.0,0.09125272,0.05414697,-0.22214532,0.11483108
2011-11-15 00:00:00+00,SHORT,2770,0.0,0.008779776,0.038598575,-0.20779438,0.05743652
2011-11-15 00:00:00+00,SHORT,920,0.0,0.118236065,0.03552077,-0.22897346,0.16689281
2011-12-01 00:00:00+00,SHORT,2567,0.0,0.08907729,0.03152364,-0.21674417,0.11342155
