time,side,ticker_id,mv_up_composite_labels,dist_lower_bb_50_2.0_df055,sessions_since_bearish_13_50_df059
2010-08-26 00:00:00+00,LONG,2896,1.0,0.002270566,22.0
2010-08-26 00:00:00+00,LONG,870,0.8015319177135021,0.0053045703,11.0
2010-08-26 00:00:00+00,LONG,874,1.0,0.03858725,4.0
2010-08-26 00:00:00+00,LONG,2990,0.9473684210526316,2.6622633E-4,10.0
2010-08-26 00:00:00+00,LONG,1108,0.9166666666666666,0.011465,14.0
2010-08-26 00:00:00+00,LONG,3381,0.9714285714285714,0.02276708,22.0
2010-08-26 00:00:00+00,LONG,1444,1.0,0.0039379117,7.0
2010-08-26 00:00:00+00,LONG,3791,0.0,8.79436E-4,9.0
2010-08-27 00:00:00+00,LONG,4223,0.7517945451117491,0.0051983106,21.0
2010-08-27 00:00:00+00,LONG,1832,1.0,0.002887237,12.0
2010-08-27 00:00:00+00,LONG,2028,0.0,0.03103152,10.0
2010-08-30 00:00:00+00,LONG,4097,0.875,0.009873169,8.0
2010-08-30 00:00:00+00,LONG,4223,0.6339916467750457,0.007212276,22.0
2010-08-30 00:00:00+00,LONG,836,0.972972972972973,0.008262642,10.0
2010-08-30 00:00:00+00,LONG,874,0.9090909090909091,0.0026450164,6.0
2010-08-30 00:00:00+00,LONG,3098,0.848481647063611,0.0066349236,5.0
2010-08-30 00:00:00+00,LONG,3381,0.9142857142857143,0.009376023,24.0
2010-08-30 00:00:00+00,LONG,2004,0.9821428571428571,0.0025054554,11.0
2010-08-30 00:00:00+00,LONG,2028,0.0,0.035958536,11.0
2010-08-31 00:00:00+00,LONG,2116,0.0,8.4550603E-4,11.0
2010-08-31 00:00:00+00,LONG,4197,1.0,0.009271254,4.0
2010-08-31 00:00:00+00,LONG,4223,0.7309548622060646,0.0064985156,23.0
2010-08-31 00:00:00+00,LONG,2323,1.0,0.044857655,13.0
2010-08-31 00:00:00+00,LONG,309,1.0,0.029836303,8.0
2010-08-31 00:00:00+00,LONG,323,1.0,0.026898336,5.0
2010-08-31 00:00:00+00,LONG,2776,1.0,0.0029229212,17.0
2010-08-31 00:00:00+00,LONG,2801,1.0,0.11925351,5.0
2010-08-31 00:00:00+00,LONG,959,1.0,0.014974184,6.0
2010-08-31 00:00:00+00,LONG,3053,0.7086819734139427,0.045326147,13.0
2010-08-31 00:00:00+00,LONG,1082,1.0,0.0011527648,4.0
2010-08-31 00:00:00+00,LONG,1303,0.5545641944413721,0.014196245,13.0
2010-08-31 00:00:00+00,LONG,3596,1.0,0.042679712,15.0
2010-08-31 00:00:00+00,LONG,3686,1.0,0.0018058809,6.0
2010-08-31 00:00:00+00,LONG,3923,1.0,0.0024208226,10.0
2010-08-31 00:00:00+00,LONG,2028,0.0,0.03592675,12.0
2010-09-01 00:00:00+00,LONG,2323,0.9722222222222222,0.011395081,14.0
2010-09-01 00:00:00+00,LONG,2801,0.9565217391304348,0.029160757,6.0
2010-09-01 00:00:00+00,LONG,3053,0.4295519312525204,0.015542202,14.0
2010-09-02 00:00:00+00,LONG,2801,0.9130434782608696,0.0027232487,7.0
2010-09-13 00:00:00+00,LONG,2350,1.0,0.0035605554,11.0
2010-10-07 00:00:00+00,LONG,3142,0.8708672788601587,0.008234017,5.0
2010-10-12 00:00:00+00,LONG,708,0.32258064516129037,0.019831182,4.0
2010-10-21 00:00:00+00,LONG,2553,1.0,0.013687528,16.0
2010-10-21 00:00:00+00,LONG,3915,0.6751433441005572,-3.2491385E-4,9.0
2010-10-27 00:00:00+00,LONG,4172,0.9827586206896551,8.90914E-4,22.0
2010-11-10 00:00:00+00,LONG,2760,0.0,0.0053911908,11.0
2010-11-12 00:00:00+00,LONG,1176,0.6372690038188303,0.010745727,4.0
2010-11-16 00:00:00+00,LONG,2866,0.2779122474949692,0.0049070413,6.0
2010-11-16 00:00:00+00,LONG,3343,0.3406536906971212,0.0045199073,5.0
2010-11-17 00:00:00+00,LONG,131,1.0,0.029907273,5.0
2010-11-18 00:00:00+00,LONG,131,0.5648628475169812,0.012215109,6.0
2010-11-19 00:00:00+00,LONG,131,0.5295947267163298,0.014633249,7.0
2010-11-22 00:00:00+00,LONG,131,0.8571428571428572,0.0049647586,8.0
2010-11-23 00:00:00+00,LONG,131,0.8095238095238095,0.0028950034,9.0
2010-11-23 00:00:00+00,LONG,3013,0.8950331472933621,0.02321158,18.0
2010-11-23 00:00:00+00,LONG,3791,0.4879003989433311,0.00711513,5.0
2010-11-23 00:00:00+00,LONG,3804,1.0,0.008314215,10.0
2010-11-29 00:00:00+00,LONG,857,0.7055431009364233,0.010029175,9.0
2010-11-29 00:00:00+00,LONG,1298,0.9348260124067249,0.003027385,5.0
2010-11-30 00:00:00+00,LONG,4122,0.7800237927914602,0.0032716757,11.0
2010-11-30 00:00:00+00,LONG,2116,0.0,0.013103146,11.0
2010-11-30 00:00:00+00,LONG,4237,0.6089904445692828,0.003950483,4.0
2010-11-30 00:00:00+00,LONG,195,0.2875598192061837,0.007002717,9.0
2010-11-30 00:00:00+00,LONG,2343,0.27667746911152896,0.03647453,25.0
2010-11-30 00:00:00+00,LONG,622,0.4100429891920836,0.0106799705,5.0
2010-11-30 00:00:00+00,LONG,2686,1.0,0.015771883,6.0
2010-11-30 00:00:00+00,LONG,2751,1.0,0.021406323,8.0
2010-11-30 00:00:00+00,LONG,2761,0.4149673551886051,0.003630715,10.0
2010-11-30 00:00:00+00,LONG,857,0.19207916184345536,0.008427608,10.0
2010-11-30 00:00:00+00,LONG,2990,1.0,0.056530174,12.0
2010-11-30 00:00:00+00,LONG,3098,1.0,0.009865871,4.0
2010-11-30 00:00:00+00,LONG,3124,1.0,0.029140897,4.0
2010-11-30 00:00:00+00,LONG,3203,0.5661151456134091,0.032982435,6.0
2010-11-30 00:00:00+00,LONG,3335,1.0,0.009156082,5.0
2010-11-30 00:00:00+00,LONG,1298,0.9722222222222222,0.008889298,6.0
2010-11-30 00:00:00+00,LONG,3521,1.0,0.0442304,4.0
2010-11-30 00:00:00+00,LONG,3791,0.5483611778964268,0.0019170003,9.0
2010-11-30 00:00:00+00,LONG,3905,0.7685391042950023,0.0016626421,9.0
2010-11-30 00:00:00+00,LONG,1960,0.7239310694536805,0.0061285254,6.0
2010-12-01 00:00:00+00,LONG,2751,0.2673266451979438,0.0051886057,9.0
2010-12-01 00:00:00+00,LONG,2990,0.96,0.013206693,13.0
2010-12-01 00:00:00+00,LONG,3203,0.4859688893118166,0.012178131,7.0
2010-12-01 00:00:00+00,LONG,3521,0.0,0.009359466,5.0
2010-12-01 00:00:00+00,LONG,1967,0.8868100024636562,0.003774932,4.0
2010-12-02 00:00:00+00,LONG,3203,0.4294161943468586,0.0030530705,8.0
2010-12-06 00:00:00+00,LONG,2437,0.0,0.05236286,4.0
2010-12-07 00:00:00+00,LONG,2437,0.0,0.020579744,5.0
2010-12-10 00:00:00+00,LONG,2221,0.6922612071363762,0.0036564318,16.0
2010-12-15 00:00:00+00,LONG,1288,0.0,0.004066647,5.0
2010-12-16 00:00:00+00,LONG,1288,0.0,7.0183957E-4,6.0
2010-12-20 00:00:00+00,LONG,2720,1.0,0.016168557,15.0
2010-12-20 00:00:00+00,LONG,3681,1.0,0.015382325,22.0
2010-12-20 00:00:00+00,LONG,3994,1.0,0.0023889653,18.0
2010-12-22 00:00:00+00,LONG,2548,0.01686893512794779,0.002078969,9.0
2010-12-22 00:00:00+00,LONG,3273,0.13595852463594627,0.005237945,4.0
2010-12-23 00:00:00+00,LONG,2548,0.0,0.004113654,10.0
2010-12-31 00:00:00+00,LONG,502,0.813953488372093,0.0065839845,10.0
2011-01-05 00:00:00+00,LONG,3742,1.0,0.004893377,17.0
2011-01-07 00:00:00+00,LONG,1191,1.0,0.004779402,7.0
2011-01-10 00:00:00+00,LONG,39,1.0,0.006301815,9.0
2011-01-10 00:00:00+00,LONG,3040,1.0,0.009275637,5.0
2011-01-11 00:00:00+00,LONG,3040,0.9777777777777777,0.014115885,6.0
2011-01-12 00:00:00+00,LONG,3040,0.9555555555555556,0.0018740103,7.0
2011-01-13 00:00:00+00,LONG,3040,0.9333333333333333,0.001090487,8.0
2011-01-14 00:00:00+00,LONG,1742,0.3388845786776442,0.00720921,5.0
2011-01-18 00:00:00+00,LONG,3040,0.8888888888888888,0.0019798116,10.0
2011-01-18 00:00:00+00,LONG,1742,0.32954301159990856,0.0117691,6.0
2011-01-20 00:00:00+00,LONG,3614,1.0,0.00695841,7.0
2011-01-21 00:00:00+00,LONG,3614,0.9565217391304348,8.0584775E-4,8.0
2011-01-25 00:00:00+00,LONG,4137,1.0,0.03253881,6.0
2011-01-28 00:00:00+00,LONG,1610,0.0,2.0605473E-4,8.0
2011-01-31 00:00:00+00,LONG,2499,1.0,0.0050047887,18.0
2011-01-31 00:00:00+00,LONG,1423,0.0,0.010043746,4.0
2011-02-01 00:00:00+00,LONG,2499,0.9642857142857143,-1.783838E-4,19.0
2011-02-02 00:00:00+00,LONG,28,0.9666666666666667,5.036002E-4,4.0
2011-02-02 00:00:00+00,LONG,3142,1.0,0.004119642,6.0
2011-02-04 00:00:00+00,LONG,2041,0.362289183621692,0.028707126,10.0
2011-02-07 00:00:00+00,LONG,2041,0.2648735194865669,0.014021338,11.0
2011-02-10 00:00:00+00,LONG,4112,1.0,0.006785662,11.0
2011-02-10 00:00:00+00,LONG,1664,0.533628496065354,0.015430481,4.0
2011-02-24 00:00:00+00,LONG,195,1.0,0.023303594,10.0
2011-02-24 00:00:00+00,LONG,2751,0.0,0.0015990506,15.0
2011-02-24 00:00:00+00,LONG,1360,1.0,0.028424881,16.0
2011-02-28 00:00:00+00,LONG,195,0.674133360009247,0.00697964,12.0
2011-03-02 00:00:00+00,LONG,2866,0.25374909279425895,0.00922765,25.0
2011-03-02 00:00:00+00,LONG,1910,1.0,0.022236938,8.0
2011-03-04 00:00:00+00,LONG,2993,0.22898800546820575,-1.3089237E-4,11.0
2011-03-07 00:00:00+00,LONG,2993,0.21567324633633253,0.0040201503,12.0
2011-03-07 00:00:00+00,LONG,1205,0.6548710349815738,0.005646788,10.0
2011-03-07 00:00:00+00,LONG,3430,0.31903743006225505,0.007325948,4.0
2011-03-10 00:00:00+00,LONG,1404,0.43984508918792903,0.015667373,26.0
2011-03-10 00:00:00+00,LONG,1667,0.532388833944019,0.015366612,4.0
2011-03-11 00:00:00+00,LONG,1667,0.0,0.017981797,5.0
2011-03-14 00:00:00+00,LONG,1667,0.3407510148648156,0.013917501,6.0
2011-03-15 00:00:00+00,LONG,4224,0.7547807002062729,0.0018870453,10.0
2011-03-15 00:00:00+00,LONG,2248,0.0,0.0024432894,7.0
2011-03-15 00:00:00+00,LONG,2330,0.7569070635522901,0.058265295,10.0
2011-03-15 00:00:00+00,LONG,2425,0.0,0.019445252,6.0
2011-03-15 00:00:00+00,LONG,516,0.0,0.014452816,10.0
2011-03-15 00:00:00+00,LONG,2716,0.5628360356070712,0.020997295,12.0
2011-03-15 00:00:00+00,LONG,3114,0.16499229057095807,0.024318293,4.0
2011-03-15 00:00:00+00,LONG,3594,1.0,0.058995016,15.0
2011-03-15 00:00:00+00,LONG,3607,0.18992370642428166,3.0096312E-4,19.0
2011-03-15 00:00:00+00,LONG,1667,0.570951653820671,0.012932986,7.0
2011-03-15 00:00:00+00,LONG,1908,0.6401202869770115,0.009245284,24.0
2011-03-16 00:00:00+00,LONG,2105,0.3877064135318611,0.0026786195,17.0
2011-03-16 00:00:00+00,LONG,76,0.0,0.0055344705,5.0
2011-03-16 00:00:00+00,LONG,4224,0.7116226816213732,0.004995835,11.0
2011-03-16 00:00:00+00,LONG,142,1.0,0.017366134,4.0
2011-03-16 00:00:00+00,LONG,2248,0.20958091991332808,0.014685308,8.0
2011-03-16 00:00:00+00,LONG,2262,0.6585881400752718,0.0066825054,15.0
2011-03-16 00:00:00+00,LONG,219,0.0,0.0047649294,23.0
2011-03-16 00:00:00+00,LONG,2330,0.7669440419318133,0.06043094,11.0
2011-03-16 00:00:00+00,LONG,2425,0.0,0.036647428,7.0
2011-03-16 00:00:00+00,LONG,2440,0.7446701322759995,0.013314478,15.0
2011-03-16 00:00:00+00,LONG,395,1.0,0.002281187,8.0
2011-03-16 00:00:00+00,LONG,516,0.0,0.026080497,11.0
2011-03-16 00:00:00+00,LONG,2716,0.46542322066507985,0.0044073258,13.0
2011-03-16 00:00:00+00,LONG,739,0.8846153846153846,0.0036553803,8.0
2011-03-16 00:00:00+00,LONG,838,0.0,0.0030790416,7.0
2011-03-16 00:00:00+00,LONG,2961,0.7027197036594894,0.021107834,7.0
2011-03-16 00:00:00+00,LONG,2979,1.0,0.015961109,23.0
2011-03-16 00:00:00+00,LONG,3114,0.30099658567440185,0.025889542,5.0
2011-03-16 00:00:00+00,LONG,3236,0.7179144076145233,0.03148881,8.0
2011-03-16 00:00:00+00,LONG,3287,1.0,0.0067434846,15.0
2011-03-16 00:00:00+00,LONG,3535,0.273966435918999,0.0018137682,22.0
2011-03-16 00:00:00+00,LONG,3556,0.9714285714285714,0.004320845,16.0
2011-03-16 00:00:00+00,LONG,3594,0.975609756097561,0.019636817,16.0
2011-03-16 00:00:00+00,LONG,3695,0.574233426360941,0.044960987,6.0
2011-03-16 00:00:00+00,LONG,1667,0.6106398540277604,0.020442972,8.0
2011-03-16 00:00:00+00,LONG,3802,0.43663665813683555,0.030097099,4.0
2011-03-16 00:00:00+00,LONG,1846,0.0,0.02654819,5.0
2011-03-16 00:00:00+00,LONG,4050,0.564624536611811,0.024323296,5.0
2011-03-17 00:00:00+00,LONG,76,0.0,0.0033034964,6.0
2011-03-17 00:00:00+00,LONG,101,0.0,0.04964059,4.0
2011-03-17 00:00:00+00,LONG,142,0.9714285714285714,0.0011412863,5.0
2011-03-17 00:00:00+00,LONG,219,0.0,0.0026582605,24.0
2011-03-17 00:00:00+00,LONG,2330,0.747511051169593,0.04358436,12.0
2011-03-17 00:00:00+00,LONG,2425,0.0,0.015541939,8.0
2011-03-17 00:00:00+00,LONG,397,0.33426983245737546,0.036695093,5.0
2011-03-17 00:00:00+00,LONG,516,0.0,0.0016288076,12.0
2011-03-17 00:00:00+00,LONG,2961,0.6778467662437829,0.012923545,8.0
2011-03-17 00:00:00+00,LONG,2979,0.98,9.019116E-4,24.0
2011-03-17 00:00:00+00,LONG,3114,0.18393631812033662,0.026402043,6.0
2011-03-17 00:00:00+00,LONG,1176,0.3249537588090522,4.9828703E-4,5.0
2011-03-17 00:00:00+00,LONG,3594,0.9512195121951219,0.010267364,17.0
2011-03-17 00:00:00+00,LONG,3695,0.49599284241363467,0.020051531,7.0
2011-03-17 00:00:00+00,LONG,1667,0.5097628002752097,0.009366799,9.0
2011-03-17 00:00:00+00,LONG,3802,0.0,0.008317081,5.0
2011-03-17 00:00:00+00,LONG,1846,0.0,0.012192807,6.0
2011-03-17 00:00:00+00,LONG,4050,0.49679988245387047,0.008273877,6.0
2011-03-18 00:00:00+00,LONG,101,0.0,0.03643027,5.0
2011-03-18 00:00:00+00,LONG,219,0.0,0.0072708493,25.0
2011-03-18 00:00:00+00,LONG,2330,0.9302325581395349,0.050594103,13.0
2011-03-18 00:00:00+00,LONG,397,0.10752162561683955,0.018485252,6.0
2011-03-18 00:00:00+00,LONG,580,0.5914089814889606,0.01275623,4.0
2011-03-18 00:00:00+00,LONG,2961,0.6654340864715711,0.011414899,9.0
2011-03-18 00:00:00+00,LONG,938,0.6281317093017174,0.0014289903,10.0
2011-03-18 00:00:00+00,LONG,3114,0.210045631724296,0.016150346,7.0
2011-03-18 00:00:00+00,LONG,3594,0.9268292682926829,0.0015249866,18.0
2011-03-18 00:00:00+00,LONG,3612,1.0,-2.0933549E-5,6.0
2011-03-18 00:00:00+00,LONG,3695,0.3600784118794179,0.008385302,8.0
2011-03-18 00:00:00+00,LONG,1667,0.27291990542568306,0.0068069333,10.0
2011-03-18 00:00:00+00,LONG,3760,0.6440974726638781,0.02100063,11.0
2011-03-18 00:00:00+00,LONG,3802,0.0,7.9534436E-4,6.0
2011-03-18 00:00:00+00,LONG,1780,0.0,0.010528723,4.0
2011-03-18 00:00:00+00,LONG,1846,0.0,0.007829217,7.0
2011-03-18 00:00:00+00,LONG,1939,0.0,0.014322212,7.0
2011-03-18 00:00:00+00,LONG,4050,0.3680351469761829,-1.7587554E-4,7.0
2011-03-21 00:00:00+00,LONG,580,0.5115914202425913,0.0038195061,5.0
2011-03-21 00:00:00+00,LONG,710,0.8305932764153309,0.017479287,12.0
2011-03-21 00:00:00+00,LONG,3343,0.27908679639051576,0.034278348,4.0
2011-03-22 00:00:00+00,LONG,580,0.4803382579004048,0.003352928,6.0
2011-03-22 00:00:00+00,LONG,3343,0.281624075330257,0.029787406,5.0
2011-03-23 00:00:00+00,LONG,3343,0.23267226398190607,0.0046823537,6.0
2011-03-24 00:00:00+00,LONG,4073,0.159462058686422,0.002571378,4.0
2011-03-25 00:00:00+00,LONG,4073,0.0,0.007164598,5.0
2011-03-28 00:00:00+00,LONG,167,0.0,0.0025227508,8.0
2011-03-28 00:00:00+00,LONG,405,0.09757423187335389,-1.5125261E-5,8.0
2011-03-28 00:00:00+00,LONG,2659,0.39518944805333134,0.012190115,4.0
2011-03-28 00:00:00+00,LONG,4073,0.0,0.011850126,6.0
2011-03-29 00:00:00+00,LONG,2659,0.4449261134884278,-3.7085565E-4,5.0
2011-03-29 00:00:00+00,LONG,2923,0.0,2.7698072E-4,6.0
2011-04-04 00:00:00+00,LONG,1985,0.3608693834402938,0.008858894,16.0
2011-04-06 00:00:00+00,LONG,2568,0.3555529561842097,0.0017061289,18.0
2011-04-08 00:00:00+00,LONG,2665,0.0,0.00520727,5.0
2011-04-08 00:00:00+00,LONG,3862,0.0,0.037678216,26.0
2011-04-12 00:00:00+00,LONG,111,0.0,0.007778377,7.0
2011-04-12 00:00:00+00,LONG,2665,0.0,0.0035668374,7.0
2011-04-18 00:00:00+00,LONG,2042,1.0,0.002915163,7.0
2011-04-25 00:00:00+00,LONG,3641,0.0,0.0037387547,11.0
2011-05-05 00:00:00+00,LONG,3436,0.0,0.02086146,6.0
2011-05-05 00:00:00+00,LONG,1767,0.0,0.031353995,6.0
2011-05-06 00:00:00+00,LONG,3436,0.0,0.0035364237,7.0
2011-05-13 00:00:00+00,LONG,2125,0.4785342966907197,0.0055056075,13.0
2011-05-17 00:00:00+00,LONG,2690,1.0,0.02866716,21.0
2011-05-17 00:00:00+00,LONG,2898,0.0,0.018112237,4.0
2011-05-17 00:00:00+00,LONG,1004,0.0,0.004767157,14.0
2011-05-17 00:00:00+00,LONG,1288,0.0,0.0065307524,6.0
2011-05-24 00:00:00+00,LONG,631,0.2702143810049919,0.03333041,5.0
2011-06-01 00:00:00+00,LONG,4059,0.0,0.0020998542,7.0
2011-06-02 00:00:00+00,LONG,4059,0.0,0.003050886,8.0
2011-06-03 00:00:00+00,LONG,2269,0.0,1.658695E-4,6.0
2011-06-03 00:00:00+00,LONG,1260,0.0,0.005276152,17.0
2011-06-03 00:00:00+00,LONG,4059,0.0,0.014424634,9.0
2011-06-06 00:00:00+00,LONG,710,0.0,0.004532891,8.0
2011-06-07 00:00:00+00,LONG,194,0.0,0.027205916,14.0
2011-06-08 00:00:00+00,LONG,2064,0.0,0.0011341472,7.0
2011-06-08 00:00:00+00,LONG,194,0.0,0.019880366,15.0
2011-06-08 00:00:00+00,LONG,652,0.0,0.04317698,17.0
2011-06-08 00:00:00+00,LONG,843,0.0,0.03486725,22.0
2011-06-08 00:00:00+00,LONG,3973,1.0,0.016290635,6.0
2011-06-08 00:00:00+00,LONG,1988,0.0,0.007173382,4.0
2011-06-09 00:00:00+00,LONG,652,0.0,0.009870728,18.0
2011-06-09 00:00:00+00,LONG,843,0.28963936687153574,0.012740423,23.0
2011-06-09 00:00:00+00,LONG,1988,0.0,0.009178876,5.0
2011-06-10 00:00:00+00,LONG,4107,0.0,0.040010445,13.0
2011-06-10 00:00:00+00,LONG,2095,0.5495041790192975,0.014224177,7.0
2011-06-10 00:00:00+00,LONG,131,0.0,0.020662453,14.0
2011-06-10 00:00:00+00,LONG,4237,0.0,0.005438792,12.0
2011-06-10 00:00:00+00,LONG,2270,0.0,0.019294122,14.0
2011-06-10 00:00:00+00,LONG,2430,0.0,0.017942883,7.0
2011-06-10 00:00:00+00,LONG,2778,0.0,0.03756519,9.0
2011-06-10 00:00:00+00,LONG,3021,0.0,0.03812363,12.0
2011-06-10 00:00:00+00,LONG,1081,0.0,0.008735486,6.0
2011-06-10 00:00:00+00,LONG,1090,0.0,0.020132277,16.0
2011-06-10 00:00:00+00,LONG,1330,0.0,0.024900312,23.0
2011-06-10 00:00:00+00,LONG,1383,0.4538113755998016,0.0038627472,4.0
2011-06-10 00:00:00+00,LONG,1684,1.0,0.017163921,4.0
2011-06-10 00:00:00+00,LONG,3912,0.0,0.022721013,8.0
2011-06-10 00:00:00+00,LONG,3973,0.9473684210526316,0.007899658,8.0
2011-06-13 00:00:00+00,LONG,4107,0.0,0.022029335,14.0
2011-06-13 00:00:00+00,LONG,2095,0.0,2.2971634E-4,8.0
2011-06-13 00:00:00+00,LONG,131,0.0,0.009737153,15.0
2011-06-13 00:00:00+00,LONG,2270,0.0,0.0042212107,15.0
2011-06-13 00:00:00+00,LONG,2430,0.0,0.0027049303,8.0
2011-06-13 00:00:00+00,LONG,444,0.0,0.0035750924,23.0
2011-06-13 00:00:00+00,LONG,643,0.0,0.03462289,6.0
2011-06-13 00:00:00+00,LONG,2778,0.0,0.028772108,10.0
2011-06-13 00:00:00+00,LONG,2936,0.0,0.018161837,12.0
2011-06-13 00:00:00+00,LONG,2993,0.0,0.010817456,4.0
2011-06-13 00:00:00+00,LONG,3021,0.0,0.010491125,13.0
2011-06-13 00:00:00+00,LONG,1072,0.6550159925280008,0.0170223,6.0
2011-06-13 00:00:00+00,LONG,1090,0.0,0.0028932185,17.0
2011-06-13 00:00:00+00,LONG,3355,0.701192890785518,0.005102991,18.0
2011-06-13 00:00:00+00,LONG,1330,0.0,0.007639671,24.0
2011-06-13 00:00:00+00,LONG,3501,0.0,0.019541802,11.0
2011-06-13 00:00:00+00,LONG,1471,0.0,0.014213783,13.0
2011-06-13 00:00:00+00,LONG,3574,0.0,0.0041210004,14.0
2011-06-13 00:00:00+00,LONG,3629,0.0,0.022373877,27.0
2011-06-13 00:00:00+00,LONG,1684,0.9714285714285714,0.008240913,5.0
2011-06-13 00:00:00+00,LONG,1761,0.0,0.022119096,21.0
2011-06-13 00:00:00+00,LONG,3912,0.0,0.018027391,9.0
2011-06-13 00:00:00+00,LONG,1916,0.0,0.011819438,7.0
2011-06-13 00:00:00+00,LONG,4049,0.0,0.022028603,4.0
2011-06-13 00:00:00+00,LONG,4050,0.0,0.0010751174,8.0
2011-06-14 00:00:00+00,LONG,4107,0.0,0.0051307953,15.0
2011-06-14 00:00:00+00,LONG,2778,0.0,0.0052605993,11.0
2011-06-14 00:00:00+00,LONG,3621,0.0,2.9744342E-4,4.0
2011-06-14 00:00:00+00,LONG,3912,0.0,0.0036500557,10.0
2011-06-15 00:00:00+00,LONG,4107,0.0,0.007766143,16.0
2011-06-15 00:00:00+00,LONG,2159,0.0,0.0066944305,6.0
2011-06-15 00:00:00+00,LONG,131,0.0,0.0035016974,17.0
2011-06-15 00:00:00+00,LONG,2270,0.0,0.010930091,17.0
2011-06-15 00:00:00+00,LONG,345,0.0,7.3956803E-4,13.0
2011-06-15 00:00:00+00,LONG,2425,0.0,0.034800086,16.0
2011-06-15 00:00:00+00,LONG,2430,0.0,0.0047318814,10.0
2011-06-15 00:00:00+00,LONG,643,0.0,0.0019933837,8.0
2011-06-15 00:00:00+00,LONG,2778,0.0,0.008726774,12.0
2011-06-15 00:00:00+00,LONG,834,0.0,0.0047948123,7.0
2011-06-15 00:00:00+00,LONG,2936,0.0,0.001062813,14.0
2011-06-15 00:00:00+00,LONG,2993,0.0,5.0954224E-4,6.0
2011-06-15 00:00:00+00,LONG,959,0.0,0.017229512,21.0
2011-06-15 00:00:00+00,LONG,3021,0.0,-3.7966683E-4,15.0
2011-06-15 00:00:00+00,LONG,3098,0.0,0.015621284,6.0
2011-06-15 00:00:00+00,LONG,1090,0.0,0.005805594,19.0
2011-06-15 00:00:00+00,LONG,3355,0.7744524583306899,0.0030348971,20.0
2011-06-15 00:00:00+00,LONG,1761,0.0,0.0028126533,23.0
2011-06-15 00:00:00+00,LONG,3912,0.0,0.0016378037,11.0
2011-06-15 00:00:00+00,LONG,4049,0.0,0.006788812,6.0
2011-06-15 00:00:00+00,LONG,4059,0.0,0.004258827,17.0
2011-06-16 00:00:00+00,LONG,2213,0.0,0.023755977,8.0
2011-06-16 00:00:00+00,LONG,221,0.7187631006290139,0.00455448,17.0
2011-06-16 00:00:00+00,LONG,2425,0.0,0.012435084,17.0
2011-06-16 00:00:00+00,LONG,2430,0.0,0.0040733856,11.0
2011-06-16 00:00:00+00,LONG,502,0.0,0.008186837,19.0
2011-06-16 00:00:00+00,LONG,588,0.8230616702667048,0.021267746,19.0
2011-06-16 00:00:00+00,LONG,3013,0.0,-2.6396153E-4,26.0
2011-06-16 00:00:00+00,LONG,988,0.0,0.043676388,23.0
2011-06-16 00:00:00+00,LONG,3098,0.0,0.0021279117,7.0
2011-06-16 00:00:00+00,LONG,1176,0.0,0.0122716855,18.0
2011-06-16 00:00:00+00,LONG,1851,0.0,0.0029296495,22.0
2011-06-16 00:00:00+00,LONG,2004,0.0,0.028948119,7.0
2011-06-17 00:00:00+00,LONG,2105,0.0,0.011573368,21.0
2011-06-17 00:00:00+00,LONG,2213,0.0,0.00610176,9.0
2011-06-17 00:00:00+00,LONG,2430,0.0,0.006643063,12.0
2011-06-17 00:00:00+00,LONG,988,0.0,0.005017082,24.0
2011-06-17 00:00:00+00,LONG,2004,0.0,0.021842986,8.0
2011-06-20 00:00:00+00,LONG,11,1.0,0.016537914,19.0
2011-06-20 00:00:00+00,LONG,2105,0.0,0.0119712185,22.0
2011-06-20 00:00:00+00,LONG,2213,0.0,0.008296919,10.0
2011-06-20 00:00:00+00,LONG,522,0.0,0.019925732,15.0
2011-06-20 00:00:00+00,LONG,1908,0.0,0.017467095,21.0
2011-06-22 00:00:00+00,LONG,1536,0.0,2.280123E-4,8.0
2011-06-23 00:00:00+00,LONG,3100,0.0,-2.9875018E-4,5.0
2011-06-24 00:00:00+00,LONG,3040,0.0,0.0070910654,4.0
2011-07-12 00:00:00+00,LONG,323,0.0,0.015565585,10.0
2011-07-13 00:00:00+00,LONG,323,0.0,0.017221522,11.0
2011-07-29 00:00:00+00,LONG,2665,0.0,0.033175763,10.0
2011-08-04 00:00:00+00,LONG,88,0.0,0.039161015,5.0
2011-08-05 00:00:00+00,LONG,88,0.0,0.010339521,6.0
2011-08-08 00:00:00+00,LONG,19,1.0,0.037976637,9.0
2011-08-08 00:00:00+00,LONG,4163,1.0,0.10151935,12.0
2011-08-08 00:00:00+00,LONG,406,1.0,0.032816913,4.0
2011-08-08 00:00:00+00,LONG,2665,0.0,0.042431127,16.0
2011-08-08 00:00:00+00,LONG,2778,1.0,0.08936774,7.0
2011-08-08 00:00:00+00,LONG,3804,1.0,0.06010582,20.0
2011-08-08 00:00:00+00,LONG,3825,1.0,0.049827773,9.0
2011-08-09 00:00:00+00,LONG,28,0.7053141952111137,0.016381681,5.0
2011-08-09 00:00:00+00,LONG,4140,0.0,0.019467883,17.0
2011-08-09 00:00:00+00,LONG,2111,0.3612483742482051,0.017590096,11.0
2011-08-09 00:00:00+00,LONG,4163,0.9583333333333334,0.038681883,13.0
2011-08-09 00:00:00+00,LONG,91,1.0,0.022088038,11.0
2011-08-09 00:00:00+00,LONG,4218,0.0,0.0026229625,9.0
