time,side,ticker_id,mv_dn_composite_labels,volume_spike_1_df057,dist_upper_bb_20_2.0_df055
2009-01-06 00:00:00+00,SHORT,2986,1.0,-0.17994359,0.007881932
2009-01-06 00:00:00+00,SHORT,3049,1.0,-0.17699975,0.017425973
2009-01-06 00:00:00+00,SHORT,3116,1.0,-0.014853877,-0.0069619156
2009-01-06 00:00:00+00,SHORT,3130,0.875,-0.11725019,-0.007784928
2009-01-06 00:00:00+00,SHORT,3137,0.8413880458911216,-0.0056521473,-0.0011183236
2009-01-06 00:00:00+00,SHORT,1139,1.0,-0.013566997,0.0061708638
2009-01-06 00:00:00+00,SHORT,3192,1.0,-0.112901516,-0.0014679375
2009-01-06 00:00:00+00,SHORT,1235,1.0,-0.121113,-0.0016008114
2009-01-06 00:00:00+00,SHORT,1306,0.9564107291081073,-0.17921035,0.0280755
2009-01-06 00:00:00+00,SHORT,3466,1.0,-0.030875767,0.008798152
2009-01-06 00:00:00+00,SHORT,3469,1.0,-0.17889772,0.014463855
2009-01-06 00:00:00+00,SHORT,3612,0.5755692718238037,-0.06866763,0.00242573
2009-01-06 00:00:00+00,SHORT,3629,1.0,-0.13870762,0.0072568953
2009-01-06 00:00:00+00,SHORT,1790,0.7422572054562573,-0.053012818,5.39977E-4
2009-01-06 00:00:00+00,SHORT,1816,1.0,-0.025756057,0.033306953
2009-01-06 00:00:00+00,SHORT,3882,1.0,-0.08891649,0.024462454
2009-01-06 00:00:00+00,SHORT,4000,0.0,-0.091966145,0.009662124
2009-01-06 00:00:00+00,SHORT,1988,1.0,-0.1519612,0.014424494
2009-01-07 00:00:00+00,SHORT,1740,1.0,-0.12523574,0.003505896
2009-01-07 00:00:00+00,SHORT,1832,0.5831726708485557,-0.1867236,-0.0102892
2009-01-08 00:00:00+00,SHORT,191,0.8666666666666667,-0.04412578,-0.011190492
2009-01-08 00:00:00+00,SHORT,195,0.5238336520704413,-0.025971984,-0.005898714
2009-01-08 00:00:00+00,SHORT,220,1.0,-0.17149791,-0.0028594476
2009-01-08 00:00:00+00,SHORT,2430,0.8666666666666667,-0.13902225,-0.004374786
2009-01-08 00:00:00+00,SHORT,523,0.8461538461538461,-0.040673852,-0.010893469
2009-01-08 00:00:00+00,SHORT,2643,0.8571428571428572,-0.18571724,-0.007480403
2009-01-08 00:00:00+00,SHORT,3335,1.0,-0.15540981,0.002432899
2009-01-08 00:00:00+00,SHORT,3420,0.8461538461538461,-0.18106663,-0.011606454
2009-01-08 00:00:00+00,SHORT,3531,0.8571428571428572,-0.14953992,0.021794844
2009-01-08 00:00:00+00,SHORT,3595,0.75,-0.07132975,9.2906004E-4
2009-01-09 00:00:00+00,SHORT,559,1.0,-0.15695,0.0020577554
2009-01-09 00:00:00+00,SHORT,1069,1.0,-0.017263796,0.0041494
2009-01-09 00:00:00+00,SHORT,1967,0.0,-0.11432073,-0.00962294
2009-01-13 00:00:00+00,SHORT,3148,0.8,-0.15764417,-0.009939883
2009-01-16 00:00:00+00,SHORT,4070,0.8266648554403272,-0.1052945,-0.009557128
2009-01-21 00:00:00+00,SHORT,2728,0.0,-0.10264043,0.02198958
2009-01-26 00:00:00+00,SHORT,88,1.0,-0.13467593,-0.008889046
2009-01-28 00:00:00+00,SHORT,2345,1.0,-0.09952729,0.012199201
2009-01-28 00:00:00+00,SHORT,450,0.8365571294771692,-0.0800317,-0.004805967
2009-01-28 00:00:00+00,SHORT,2546,1.0,-0.012270201,0.015852345
2009-01-28 00:00:00+00,SHORT,975,1.0,-0.09944798,-0.0063668704
2009-01-28 00:00:00+00,SHORT,3973,1.0,-0.029608743,-0.009845207
2009-02-05 00:00:00+00,SHORT,2462,0.9375,-0.18295717,-0.0076321345
2009-02-05 00:00:00+00,SHORT,505,0.9473684210526316,-0.13562965,-1.6748889E-4
2009-02-05 00:00:00+00,SHORT,2617,0.29089401072270277,-0.03019384,-0.009633763
2009-02-06 00:00:00+00,SHORT,2142,0.0,-0.12616546,0.0038087599
2009-02-06 00:00:00+00,SHORT,2613,1.0,-0.111410394,0.026075112
2009-02-06 00:00:00+00,SHORT,3109,1.0,-0.062924795,-0.01109616
2009-02-06 00:00:00+00,SHORT,3199,1.0,-0.12272017,0.003817036
2009-02-09 00:00:00+00,SHORT,394,1.0,-0.042777915,-0.0015574283
2009-02-09 00:00:00+00,SHORT,2567,1.0,-0.04171404,0.006055759
2009-02-09 00:00:00+00,SHORT,1064,1.0,-0.13911657,0.0038142926
2009-02-09 00:00:00+00,SHORT,3355,1.0,-0.188279,0.019946245
2009-02-09 00:00:00+00,SHORT,3791,0.2685667827201104,-0.06160353,0.027664328
2009-02-11 00:00:00+00,SHORT,19,0.8333333333333334,-0.112338245,-0.01126764
2009-02-13 00:00:00+00,SHORT,708,1.0,-0.11698511,0.008180919
2009-02-13 00:00:00+00,SHORT,988,1.0,-0.03361654,0.0057693855
2009-02-13 00:00:00+00,SHORT,1171,1.0,-0.15739937,0.0023845201
2009-02-13 00:00:00+00,SHORT,1444,0.9473684210526316,-0.13801393,-0.008433261
2009-02-18 00:00:00+00,SHORT,2125,1.0,-0.040969864,-0.009207151
2009-02-20 00:00:00+00,SHORT,3702,0.49795922649526203,-0.1473654,-0.0022118022
2009-03-13 00:00:00+00,SHORT,1483,0.0,-0.029630912,-0.010270621
2009-03-23 00:00:00+00,SHORT,2569,0.2954155655375816,-0.17632782,0.006210918
2009-03-23 00:00:00+00,SHORT,523,0.8,-0.053378414,0.01871645
2009-03-23 00:00:00+00,SHORT,1198,1.0,-0.09195852,-0.0035187306
2009-03-23 00:00:00+00,SHORT,1740,0.8,-0.108530484,-0.006780442
2009-03-23 00:00:00+00,SHORT,3804,0.22329070236430568,-0.18979034,-0.001938133
2009-03-24 00:00:00+00,SHORT,3466,1.0,-0.18087184,-0.008666271
2009-03-26 00:00:00+00,SHORT,2343,0.0,-0.14941508,0.006363932
2009-03-26 00:00:00+00,SHORT,3501,0.0,-0.11190744,0.0028228713
2009-03-27 00:00:00+00,SHORT,4197,0.19945347219895668,-0.019590396,-0.009081138
2009-03-27 00:00:00+00,SHORT,2972,0.0,-0.08810469,0.013701027
2009-03-31 00:00:00+00,SHORT,1114,0.5825674271153019,-0.19075145,-0.0045572366
2009-04-02 00:00:00+00,SHORT,4128,1.0,-0.035528243,-0.009166815
2009-04-02 00:00:00+00,SHORT,1447,0.0,-0.111312315,-0.004851699
2009-04-02 00:00:00+00,SHORT,1715,0.0,-0.1724863,-0.00513513
2009-04-02 00:00:00+00,SHORT,1840,1.0,-0.068694025,-0.0023982173
2009-04-13 00:00:00+00,SHORT,157,1.0,-0.035266973,-0.007020436
2009-04-13 00:00:00+00,SHORT,2350,0.6923076923076923,-0.024898518,-0.0076323245
2009-04-13 00:00:00+00,SHORT,687,1.0,-0.15679799,0.017074062
2009-04-13 00:00:00+00,SHORT,3943,0.0,-0.16728617,0.0029869317
2009-04-15 00:00:00+00,SHORT,413,0.0,-0.16504365,-0.009590005
2009-04-16 00:00:00+00,SHORT,652,0.0,-0.014884125,-0.008278913
2009-04-16 00:00:00+00,SHORT,3357,0.8461538461538461,-0.011276265,-0.008200454
2009-04-21 00:00:00+00,SHORT,713,0.2062248214061909,-0.12924947,-0.0118871
2009-04-24 00:00:00+00,SHORT,975,1.0,-0.16410474,-0.0074486653
2009-04-28 00:00:00+00,SHORT,920,1.0,-0.112535454,0.0018901844
2009-04-29 00:00:00+00,SHORT,195,0.3884350836150262,-0.14099507,0.0024215144
2009-04-30 00:00:00+00,SHORT,1667,1.0,-0.045858562,-0.010335382
2009-05-04 00:00:00+00,SHORT,1,0.5294822566265578,-0.03817524,0.02831678
2009-05-04 00:00:00+00,SHORT,842,1.0,-0.008358663,0.030070005
2009-05-04 00:00:00+00,SHORT,974,1.0,-0.061618127,0.0030314175
2009-05-04 00:00:00+00,SHORT,1308,0.0,-0.05075945,-0.011567026
2009-05-04 00:00:00+00,SHORT,1453,1.0,-0.19080219,0.00730359
2009-05-04 00:00:00+00,SHORT,1700,1.0,-0.030074598,0.0154470755
2009-05-04 00:00:00+00,SHORT,3748,0.2794213908992485,-0.08598349,0.012452613
2009-05-05 00:00:00+00,SHORT,842,0.9090909090909091,-0.08040843,-0.010804218
2009-05-05 00:00:00+00,SHORT,995,1.0,-0.17592965,-0.009080466
2009-05-05 00:00:00+00,SHORT,3137,0.18004753674940713,-0.028967598,-0.011023929
2009-05-05 00:00:00+00,SHORT,1897,0.0,-0.040482596,0.028811276
2009-05-06 00:00:00+00,SHORT,1,0.0,-0.11890684,-0.00718005
2009-05-06 00:00:00+00,SHORT,4171,0.0,-0.18751873,-0.010132119
2009-05-06 00:00:00+00,SHORT,183,0.9090909090909091,-0.06088946,-0.0050046975
2009-05-06 00:00:00+00,SHORT,862,0.34938639179911823,-0.112332314,-0.0037731854
2009-05-07 00:00:00+00,SHORT,4237,1.0,-0.07198526,0.005410465
2009-05-07 00:00:00+00,SHORT,817,0.44407024287173086,-0.06502727,0.0041776937
2009-05-08 00:00:00+00,SHORT,2072,0.5807652990821315,-0.15623093,-0.005775506
2009-05-08 00:00:00+00,SHORT,2090,1.0,-0.028279148,0.030700851
2009-05-08 00:00:00+00,SHORT,73,0.0,-0.14712647,-0.0041162963
2009-05-08 00:00:00+00,SHORT,2188,0.5505919980999887,-0.1363779,0.027057864
2009-05-08 00:00:00+00,SHORT,2221,0.6499999999999999,-0.17551601,-0.010431026
2009-05-08 00:00:00+00,SHORT,2226,0.0,-0.18111856,0.006714778
2009-05-08 00:00:00+00,SHORT,2408,0.0,-0.1679483,0.0018443381
2009-05-08 00:00:00+00,SHORT,498,0.0,-0.19112694,0.010473452
2009-05-08 00:00:00+00,SHORT,675,1.0,-0.01896461,-0.0013389945
2009-05-08 00:00:00+00,SHORT,870,0.0,-0.10511334,0.01923195
2009-05-08 00:00:00+00,SHORT,3013,0.59999308038133,-0.034583624,0.015622662
2009-05-08 00:00:00+00,SHORT,3052,0.0,-0.021031776,-0.01168069
2009-05-08 00:00:00+00,SHORT,1081,0.9375,-0.1537361,0.023548631
2009-05-08 00:00:00+00,SHORT,1139,1.0,-0.008120089,0.015893323
2009-05-08 00:00:00+00,SHORT,1250,0.20486387050297197,-0.0188019,0.028059684
2009-05-08 00:00:00+00,SHORT,3309,0.875,-0.18810841,0.0047261743
2009-05-08 00:00:00+00,SHORT,3330,0.0,-0.19327357,0.024229245
2009-05-08 00:00:00+00,SHORT,1300,0.7243299175927213,-0.060120124,0.022116661
2009-05-08 00:00:00+00,SHORT,3469,0.0,-0.06732637,-0.0061193765
2009-05-08 00:00:00+00,SHORT,1532,0.0,-0.19205412,0.015681934
2009-05-08 00:00:00+00,SHORT,1593,1.0,-0.0992786,0.028114025
2009-05-08 00:00:00+00,SHORT,3681,0.0,-0.10165864,3.5175585E-4
2009-05-08 00:00:00+00,SHORT,1819,0.0,-0.14521332,0.022093657
2009-05-08 00:00:00+00,SHORT,3903,1.0,-0.026859852,0.038635828
2009-05-08 00:00:00+00,SHORT,3912,1.0,-0.08830346,0.0030212742
2009-05-08 00:00:00+00,SHORT,4000,1.0,-0.16754346,0.016228747
2009-05-11 00:00:00+00,SHORT,2262,0.698132822317334,-0.11616915,-0.011266918
2009-05-11 00:00:00+00,SHORT,266,0.0,-0.13798714,0.028149262
2009-05-11 00:00:00+00,SHORT,2541,1.0,-0.013237559,-0.0056381105
2009-05-11 00:00:00+00,SHORT,2557,0.7777777777777778,-0.13856503,0.025826586
2009-05-11 00:00:00+00,SHORT,1846,0.2594781815772212,-0.18077141,-0.0046193865
2009-05-12 00:00:00+00,SHORT,522,0.34450732941224566,-0.17319867,-0.011237231
2009-05-12 00:00:00+00,SHORT,1011,1.0,-0.026348438,-0.011295784
2009-05-12 00:00:00+00,SHORT,1012,0.0,-0.16324599,-0.009489314
2009-05-12 00:00:00+00,SHORT,1960,0.0,-0.15675713,0.020592362
2009-05-13 00:00:00+00,SHORT,28,0.0,-0.14536358,-0.0069416263
2009-05-13 00:00:00+00,SHORT,2971,0.28713083172118525,-0.15790576,0.01714633
2009-05-20 00:00:00+00,SHORT,2508,1.0,-0.04857046,-0.009775496
2009-06-01 00:00:00+00,SHORT,874,1.0,-0.123837724,0.02406387
2009-06-01 00:00:00+00,SHORT,1185,0.7361453618279856,-0.013840667,-0.007850915
2009-06-01 00:00:00+00,SHORT,3613,1.0,-0.12278928,0.015728641
2009-06-01 00:00:00+00,SHORT,2041,0.38007532635519525,-0.14550607,0.013118541
2009-06-02 00:00:00+00,SHORT,2159,0.5477462618066791,-0.17724451,-0.0067498083
2009-06-02 00:00:00+00,SHORT,4218,1.0,-0.1575718,2.870812E-5
2009-06-02 00:00:00+00,SHORT,309,0.0,-0.016766401,-0.009378977
2009-06-02 00:00:00+00,SHORT,440,0.0,-0.15969338,-5.143943E-4
2009-06-02 00:00:00+00,SHORT,555,0.0,-0.16426525,0.01011109
2009-06-02 00:00:00+00,SHORT,712,1.0,-0.099629216,0.0075676884
2009-06-02 00:00:00+00,SHORT,862,1.0,-0.05248098,-0.010217771
2009-06-02 00:00:00+00,SHORT,903,1.0,-0.036818698,0.0048116283
2009-06-02 00:00:00+00,SHORT,1022,0.536430718338385,-0.18087271,-0.0019965447
2009-06-02 00:00:00+00,SHORT,1303,0.0,-0.0055635804,0.0047259494
2009-06-02 00:00:00+00,SHORT,1474,1.0,-0.119796865,0.0035652535
2009-06-02 00:00:00+00,SHORT,1532,1.0,-0.09600421,0.0045765056
2009-06-02 00:00:00+00,SHORT,1848,0.1700028297896111,-0.19348744,-0.0017359935
2009-06-02 00:00:00+00,SHORT,2032,1.0,-0.026999757,8.3308405E-4
2009-06-03 00:00:00+00,SHORT,4218,0.7253297229920354,-0.14797266,-0.0024616527
2009-06-03 00:00:00+00,SHORT,610,0.0,-0.13406396,-0.009540669
2009-06-03 00:00:00+00,SHORT,2870,0.0,-0.19142134,-8.42208E-4
2009-06-03 00:00:00+00,SHORT,3915,0.34651103126992083,-0.051812287,8.710599E-4
2009-06-05 00:00:00+00,SHORT,3021,1.0,-0.0063442076,-0.011761548
2009-06-05 00:00:00+00,SHORT,3470,1.0,-0.16346383,-0.0064879875
2009-06-05 00:00:00+00,SHORT,3621,1.0,-0.14616482,-0.00802007
2009-06-09 00:00:00+00,SHORT,786,0.21590866803256248,-0.13205591,-0.010411467
2009-06-10 00:00:00+00,SHORT,3130,1.0,-0.10084087,-0.006506201
2009-06-10 00:00:00+00,SHORT,3436,0.07866550568545878,-0.02731594,-0.005738183
2009-06-11 00:00:00+00,SHORT,4118,0.0,-0.14305276,-0.0030048813
2009-06-11 00:00:00+00,SHORT,1939,1.0,-0.05357322,-0.006644665
2009-06-12 00:00:00+00,SHORT,4118,0.0,-0.15906154,-0.0117185535
2009-06-22 00:00:00+00,SHORT,1195,0.0,-0.020035183,-0.004950728
2009-06-29 00:00:00+00,SHORT,3561,0.0,-0.11542197,-4.3991243E-4
2009-06-30 00:00:00+00,SHORT,2421,0.0,-0.18603376,0.008018879
2009-07-01 00:00:00+00,SHORT,440,0.0,-0.038392935,-0.005088701
2009-07-01 00:00:00+00,SHORT,2863,0.3530443668786639,-0.1227026,-0.0108359335
2009-07-01 00:00:00+00,SHORT,2938,0.0,-0.17024873,8.2317175E-4
2009-07-01 00:00:00+00,SHORT,960,1.0,-0.012505426,-0.001413511
2009-07-01 00:00:00+00,SHORT,3067,0.0,-0.16590598,-0.00437243
2009-07-06 00:00:00+00,SHORT,3612,0.0,-0.16248877,-6.1815936E-4
2009-07-06 00:00:00+00,SHORT,1838,0.19464649482752314,-0.15947603,-0.0056641432
2009-07-20 00:00:00+00,SHORT,836,0.0,-0.067773156,-0.0050675184
2009-07-22 00:00:00+00,SHORT,3539,0.24925742772985165,-0.16197236,-0.004869218
2009-07-23 00:00:00+00,SHORT,3203,0.875,-0.00940821,0.0018677571
2009-07-24 00:00:00+00,SHORT,1361,0.9557567681548648,-0.06314582,-0.0053790654
2009-07-27 00:00:00+00,SHORT,4187,0.3060583490459431,-0.045422025,-0.007213149
2009-07-27 00:00:00+00,SHORT,158,1.0,-0.16326988,-0.0018437124
2009-07-27 00:00:00+00,SHORT,2961,0.4796427510895864,-0.11803043,-0.006360339
2009-07-28 00:00:00+00,SHORT,1960,0.0,-0.15574683,0.002381483
2009-07-29 00:00:00+00,SHORT,3903,0.0,-0.040930822,-0.005092124
2009-07-30 00:00:00+00,SHORT,3702,0.325426705080744,-0.039643433,-0.007924007
2009-07-30 00:00:00+00,SHORT,4059,0.6746290020995801,-0.065471604,-0.0025324281
2009-07-31 00:00:00+00,SHORT,834,0.6103548780461031,-0.11668386,-0.008930897
2009-07-31 00:00:00+00,SHORT,3456,0.9285714285714286,-0.091164224,-0.003259807
2009-08-03 00:00:00+00,SHORT,1012,0.0,-0.18895759,-0.010200466
2009-08-03 00:00:00+00,SHORT,1250,0.12738206844001607,-0.09310974,-0.01031248
2009-08-03 00:00:00+00,SHORT,1328,0.49681205266493916,-0.028586164,-4.5114948E-4
2009-08-03 00:00:00+00,SHORT,3815,0.0,-0.09842945,-0.0029827687
2009-08-04 00:00:00+00,SHORT,557,0.0,-0.17285913,-0.002663578
2009-08-04 00:00:00+00,SHORT,3192,0.19917450520094215,-0.08836682,-0.0073662037
2009-08-05 00:00:00+00,SHORT,4218,0.728233147618667,-0.057295017,-0.0048196362
2009-08-05 00:00:00+00,SHORT,2568,0.6519214100936802,-0.104392454,-0.0065056444
2009-08-05 00:00:00+00,SHORT,1610,0.0,-0.06357889,-0.009423339
2009-08-06 00:00:00+00,SHORT,413,0.0,-0.052866347,0.0110159
2009-08-06 00:00:00+00,SHORT,2536,0.09367054898440742,-0.06826511,-0.0062330547
2009-08-07 00:00:00+00,SHORT,4097,0.0,-0.16428816,0.020134093
2009-08-07 00:00:00+00,SHORT,395,0.0,-0.073348984,0.012276313
2009-08-07 00:00:00+00,SHORT,457,0.0,-0.015076738,0.018346975
2009-08-07 00:00:00+00,SHORT,2536,0.20059478452565405,-0.15994693,0.006022604
2009-08-07 00:00:00+00,SHORT,2613,0.39675037889666637,-0.1519592,0.0191985
2009-08-07 00:00:00+00,SHORT,918,0.0,-0.064880684,0.04087423
2009-08-07 00:00:00+00,SHORT,3100,0.9333333333333333,-0.09035205,-0.011039301
2009-08-07 00:00:00+00,SHORT,3359,0.6634690271112698,-0.023470858,0.03163039
2009-08-07 00:00:00+00,SHORT,1383,0.2328189132777709,-0.08246604,-0.008797345
2009-08-07 00:00:00+00,SHORT,1434,0.0,-0.1894745,0.002919446
2009-08-07 00:00:00+00,SHORT,3538,1.0,-0.07203687,0.028390724
2009-08-07 00:00:00+00,SHORT,3818,0.28909497605529993,-0.007450524,-0.0033038487
2009-08-10 00:00:00+00,SHORT,411,0.0,-0.15973748,-0.010309065
2009-08-10 00:00:00+00,SHORT,3882,0.0,-0.07161595,-0.0022614256
2009-08-12 00:00:00+00,SHORT,411,0.0,-0.08579518,-0.009239687
2009-08-13 00:00:00+00,SHORT,4122,0.8196489656601171,-0.07250687,0.009512099
2009-08-13 00:00:00+00,SHORT,588,0.8,-0.032746945,-0.011364934
2009-08-13 00:00:00+00,SHORT,2716,0.0,-0.11434421,-0.003790992
2009-08-13 00:00:00+00,SHORT,2742,0.0,-0.11159627,-0.011908889
2009-08-13 00:00:00+00,SHORT,1453,0.11747528820887905,-0.02268585,-0.009265292
2009-08-13 00:00:00+00,SHORT,1767,0.02073830798929144,-0.060121793,-0.005514725
2009-08-13 00:00:00+00,SHORT,1888,0.0,-0.16284104,-0.0076268204
2009-08-21 00:00:00+00,SHORT,3053,0.0,-0.18409617,-0.0011223055
2009-08-21 00:00:00+00,SHORT,1684,0.46446474779942337,-0.023332674,0.0016895552
2009-08-24 00:00:00+00,SHORT,2690,0.08799455478938462,-0.16799246,0.006123915
2009-08-24 00:00:00+00,SHORT,2932,0.04679994204431648,-0.07411416,-0.01140882
2009-08-24 00:00:00+00,SHORT,1176,0.3592195390977652,-0.044361625,0.00553695
2009-08-25 00:00:00+00,SHORT,2196,0.0,-0.14867233,-0.010028255
2009-08-25 00:00:00+00,SHORT,219,0.30335170888094765,-0.06819541,-0.007773636
2009-08-25 00:00:00+00,SHORT,1051,0.0,-0.11855262,0.0015814344
2009-08-25 00:00:00+00,SHORT,3903,0.750266101594877,-0.14277628,-0.0019708783
2009-08-26 00:00:00+00,SHORT,558,1.0,-0.10389443,0.002585027
2009-08-26 00:00:00+00,SHORT,2830,0.34110181187572164,-0.09832564,-0.0015829186
2009-08-26 00:00:00+00,SHORT,2993,1.0,-0.19336206,-0.0072772773
2009-08-26 00:00:00+00,SHORT,1051,0.0,-0.17356835,-0.0075924043
2009-08-26 00:00:00+00,SHORT,1099,0.0,-0.073478065,-0.0093233045
2009-08-26 00:00:00+00,SHORT,1838,0.0,-0.15931907,-0.0056614475
2009-08-27 00:00:00+00,SHORT,2568,0.0,-0.06372389,-0.011273912
2009-08-27 00:00:00+00,SHORT,2815,0.0,-0.14177454,-0.009910649
2009-08-27 00:00:00+00,SHORT,3614,0.0,-0.12545972,-0.00982632
2009-08-28 00:00:00+00,SHORT,4164,0.0,-0.16531599,-0.008451283
2009-08-28 00:00:00+00,SHORT,335,0.0,-0.15700424,0.013014432
2009-08-28 00:00:00+00,SHORT,457,0.3633157315440105,-0.16729645,-0.0019554258
2009-08-28 00:00:00+00,SHORT,730,0.0,-0.12965558,0.017702857
2009-08-28 00:00:00+00,SHORT,3357,0.0,-0.17846562,-0.0039637373
2009-08-31 00:00:00+00,SHORT,2877,0.21523780837903117,-0.076755345,-0.011659176
2009-08-31 00:00:00+00,SHORT,1668,0.0,-0.041306805,0.041841403
2009-09-10 00:00:00+00,SHORT,443,0.42462890291455124,-0.1718772,-0.0072141597
2009-09-10 00:00:00+00,SHORT,2835,1.0,-0.02022422,0.036846913
2009-09-11 00:00:00+00,SHORT,3130,1.0,-0.12222055,0.0032269405
2009-09-11 00:00:00+00,SHORT,1667,0.0,-0.09529448,0.010121258
2009-09-15 00:00:00+00,SHORT,3573,0.40549010057216245,-0.13051493,0.0012672934
2009-09-16 00:00:00+00,SHORT,4097,0.0,-0.021313401,0.015724858
2009-09-16 00:00:00+00,SHORT,2550,1.0,-0.14416513,0.008239264
2009-09-16 00:00:00+00,SHORT,2690,0.46369861289123415,-0.109639436,0.03464036
2009-09-16 00:00:00+00,SHORT,694,0.517361488298779,-0.014298015,0.020825308
2009-09-16 00:00:00+00,SHORT,3519,1.0,-0.15650083,0.015414266
2009-09-16 00:00:00+00,SHORT,3838,0.8001883110760313,-0.05788876,-0.009162101
2009-09-16 00:00:00+00,SHORT,1826,0.0,-0.073943496,0.022017144
2009-09-16 00:00:00+00,SHORT,3912,0.6110771096151136,-0.042109706,-0.006448755
2009-09-16 00:00:00+00,SHORT,1888,1.0,-0.0494191,0.00790051
2009-09-17 00:00:00+00,SHORT,2055,0.8162287553109191,-0.12466461,-0.0025557657
2009-09-17 00:00:00+00,SHORT,2129,1.0,-0.04054324,0.031208472
2009-09-17 00:00:00+00,SHORT,516,0.6936468082495795,-0.19154155,0.0072493274
2009-09-17 00:00:00+00,SHORT,786,0.4623154051582008,-0.13916813,-0.011607843
2009-09-17 00:00:00+00,SHORT,2986,0.0,-0.1884415,0.0047163614
2009-09-17 00:00:00+00,SHORT,1235,1.0,-0.04047165,-0.007329202
2009-09-17 00:00:00+00,SHORT,1361,0.6016117439254139,-0.06972453,-0.005485549
2009-09-17 00:00:00+00,SHORT,1593,1.0,-0.051684923,0.0045380224
2009-09-17 00:00:00+00,SHORT,1949,0.0,-0.061961703,-0.008728982
2009-09-18 00:00:00+00,SHORT,4169,0.3789708449440115,-0.043552622,-0.008723562
2009-09-18 00:00:00+00,SHORT,245,0.39930737732441557,-0.041160937,0.0074998946
2009-09-18 00:00:00+00,SHORT,370,0.480267672886019,-0.18825741,-0.009352163
2009-09-18 00:00:00+00,SHORT,641,0.544378985047306,-0.10709196,-0.0029246118
2009-09-18 00:00:00+00,SHORT,1022,0.9230769230769231,-0.14780354,9.088856E-4
2009-09-21 00:00:00+00,SHORT,2291,1.0,-0.043762553,-0.01154693
2009-09-21 00:00:00+00,SHORT,245,0.0,-0.17152737,-0.0072685266
2009-09-21 00:00:00+00,SHORT,2452,0.8666666666666667,-0.035380885,-0.008058677
2009-09-21 00:00:00+00,SHORT,417,0.513754805261713,-0.10621017,-0.01166032
2009-09-22 00:00:00+00,SHORT,2350,0.28692444972720405,-0.1042968,-0.0061671007
2009-09-22 00:00:00+00,SHORT,2452,1.0,-0.18450668,-0.0109760165
2009-09-22 00:00:00+00,SHORT,406,1.0,-0.035154834,-0.0028715162
2009-09-22 00:00:00+00,SHORT,1076,0.0,-0.09785968,-0.010680455
2009-09-22 00:00:00+00,SHORT,1684,1.0,-0.08705934,-0.0029804774
2009-09-24 00:00:00+00,SHORT,2661,0.6906246417504146,-0.12961398,-6.0724694E-4
2009-09-28 00:00:00+00,SHORT,3646,1.0,-0.0059954077,-0.009897887
2009-09-29 00:00:00+00,SHORT,2504,1.0,-0.092306785,-0.009181717
2009-10-12 00:00:00+00,SHORT,3744,0.9634985360713517,-0.10079691,0.011907271
2009-10-14 00:00:00+00,SHORT,4137,0.0,-0.10170885,-0.004295099
2009-10-14 00:00:00+00,SHORT,2305,0.5950009586366328,-0.13755639,3.6264674E-4
2009-10-14 00:00:00+00,SHORT,874,0.46539744694712337,-0.13143249,-0.008832406
2009-10-14 00:00:00+00,SHORT,2990,1.0,-0.08135913,0.019993074
2009-10-14 00:00:00+00,SHORT,3748,0.0,-0.06510366,-0.0050449204
2009-10-15 00:00:00+00,SHORT,2064,0.5645216186831709,-0.063181765,-0.009727682
2009-10-15 00:00:00+00,SHORT,588,0.8048855436857357,-0.08472859,-0.009458036
2009-10-15 00:00:00+00,SHORT,594,0.5380360654540352,-0.021562504,-0.0033183224
2009-10-15 00:00:00+00,SHORT,1051,0.5269607994918756,-0.13849984,0.012831441
2009-10-15 00:00:00+00,SHORT,3286,1.0,-0.028360644,0.00722744
2009-10-15 00:00:00+00,SHORT,3456,1.0,-0.19421127,-0.004430162
2009-10-15 00:00:00+00,SHORT,1454,0.9375,-0.108906396,-0.0061263666
2009-10-15 00:00:00+00,SHORT,3613,0.5570806464854736,-0.12918624,-0.004514325
2009-10-15 00:00:00+00,SHORT,1762,0.0,-0.15265213,0.00935344
2009-10-15 00:00:00+00,SHORT,3994,0.5307618868114954,-0.120273605,-2.5563446E-4
2009-10-16 00:00:00+00,SHORT,64,0.2669881102247586,-0.14310041,-0.0069700833
2009-10-16 00:00:00+00,SHORT,2253,0.4791984203980908,-0.035490334,-0.005539751
2009-10-19 00:00:00+00,SHORT,2221,0.6136088569843285,-0.167291,-0.010309957
2009-10-19 00:00:00+00,SHORT,2932,0.08983761220047921,-0.11947151,-5.790693E-4
2009-10-19 00:00:00+00,SHORT,2961,0.07792153476346289,-0.16923602,-0.00443364
2009-10-19 00:00:00+00,SHORT,3352,0.8571428571428572,-0.006321397,-0.011963195
2009-10-19 00:00:00+00,SHORT,1585,0.3932212799174705,-0.16096304,0.0022947504
2009-10-20 00:00:00+00,SHORT,2527,0.0,-0.17128381,-0.006393472
2009-10-20 00:00:00+00,SHORT,2971,0.0,-0.034260225,-0.00449942
2009-10-20 00:00:00+00,SHORT,3052,0.0,-0.15797769,-0.008547122
2009-10-21 00:00:00+00,SHORT,663,0.0,-0.10662855,-0.010801731
2009-10-21 00:00:00+00,SHORT,2863,0.22218548192947046,-0.12904672,-0.011987639
2009-10-21 00:00:00+00,SHORT,853,0.0,-0.09896957,-0.008009212
2009-10-21 00:00:00+00,SHORT,2042,0.0,-0.13264054,-0.0036611978
