time,side,ticker_id,mv_up_composite_labels,joint_fall_flag_21_10_df042,dist_lower_bb_50_2.0_df055
2007-11-27 00:00:00+00,LONG,2230,1.0,0.0,0.08897224
2007-11-27 00:00:00+00,LONG,3646,1.0,0.0,0.017386515
2007-11-27 00:00:00+00,LONG,3773,0.0,0.0,0.01819209
2007-11-27 00:00:00+00,LONG,4000,0.0,0.0,0.035556868
2007-11-28 00:00:00+00,LONG,2106,0.0,0.0,0.044433035
2007-11-28 00:00:00+00,LONG,2230,0.0,0.0,0.027630726
2007-11-28 00:00:00+00,LONG,2776,0.0,0.0,0.020200934
2007-11-28 00:00:00+00,LONG,1039,0.0,0.0,0.1506103
2007-11-28 00:00:00+00,LONG,3436,0.0,0.0,0.065452576
2007-11-29 00:00:00+00,LONG,2106,0.0,0.0,0.049563486
2007-11-29 00:00:00+00,LONG,2230,0.9230769230769231,0.0,0.022483764
2007-11-29 00:00:00+00,LONG,1039,0.0,0.0,0.11006244
2007-11-29 00:00:00+00,LONG,3436,0.0,0.0,0.071025625
2007-11-30 00:00:00+00,LONG,1039,0.0,0.0,0.061962683
2007-11-30 00:00:00+00,LONG,3436,0.0,0.0,0.08691228
2007-12-03 00:00:00+00,LONG,1039,0.0,0.0,0.01566903
2007-12-03 00:00:00+00,LONG,3436,0.0,0.0,0.05674409
2007-12-04 00:00:00+00,LONG,3436,0.0,0.0,0.038397
2007-12-05 00:00:00+00,LONG,3436,0.0,0.0,0.03653825
2007-12-12 00:00:00+00,LONG,2261,0.4814814814814815,0.0,0.10208231
2007-12-13 00:00:00+00,LONG,2261,0.4444444444444444,0.0,0.061741676
2007-12-14 00:00:00+00,LONG,2261,0.0,0.0,0.02120353
2007-12-14 00:00:00+00,LONG,3273,0.0,0.0,0.12511379
2007-12-17 00:00:00+00,LONG,3273,0.0,0.0,0.10554533
2007-12-17 00:00:00+00,LONG,1888,0.0,0.0,0.02764648
2007-12-18 00:00:00+00,LONG,3273,0.0,0.0,0.067441255
2007-12-19 00:00:00+00,LONG,3273,0.0,0.0,0.04988032
2007-12-20 00:00:00+00,LONG,3273,0.0,0.0,0.017385034
2007-12-20 00:00:00+00,LONG,1610,0.0,0.0,0.063119955
2008-01-09 00:00:00+00,LONG,2327,0.64643347338397,0.0,0.024785494
2008-01-09 00:00:00+00,LONG,3378,1.0,0.0,0.053647373
2008-01-09 00:00:00+00,LONG,3704,1.0,0.0,0.02877062
2008-01-09 00:00:00+00,LONG,3773,1.0,0.0,0.035587642
2008-01-09 00:00:00+00,LONG,3862,0.0,0.0,0.09322645
2008-01-09 00:00:00+00,LONG,3923,0.3761759473807695,0.0,0.014712974
2008-01-10 00:00:00+00,LONG,2870,0.0,0.0,0.08019998
2008-01-10 00:00:00+00,LONG,3378,0.27212433069368935,0.0,0.026322214
2008-01-10 00:00:00+00,LONG,4062,1.0,0.0,0.023817861
2008-01-11 00:00:00+00,LONG,2349,1.0,0.0,0.04366752
2008-01-11 00:00:00+00,LONG,2870,0.9714285714285714,0.0,0.08463986
2008-01-11 00:00:00+00,LONG,3378,0.9512195121951219,0.0,0.03426021
2008-01-11 00:00:00+00,LONG,3773,0.9444444444444444,0.0,0.024192337
2008-01-14 00:00:00+00,LONG,9,0.7725771512440119,0.0,0.014946611
2008-01-14 00:00:00+00,LONG,2870,0.0,0.0,0.060085703
2008-01-15 00:00:00+00,LONG,9,0.9722222222222222,0.0,0.027182315
2008-01-15 00:00:00+00,LONG,4150,1.0,0.0,0.10269161
2008-01-15 00:00:00+00,LONG,2370,1.0,0.0,0.034836248
2008-01-15 00:00:00+00,LONG,2469,1.0,0.0,0.093844816
2008-01-15 00:00:00+00,LONG,2870,0.0,0.0,0.046013847
2008-01-15 00:00:00+00,LONG,1453,1.0,0.0,0.12582386
2008-01-16 00:00:00+00,LONG,4150,0.9545454545454546,0.0,0.05866945
2008-01-16 00:00:00+00,LONG,2870,0.0,0.0,0.030652449
2008-01-16 00:00:00+00,LONG,1453,0.8238863997602687,0.0,0.03893247
2008-01-17 00:00:00+00,LONG,19,1.0,0.0,0.03468712
2008-01-17 00:00:00+00,LONG,4150,0.9090909090909091,0.0,0.04000865
2008-01-17 00:00:00+00,LONG,2870,0.8571428571428572,0.0,0.043219652
2008-01-17 00:00:00+00,LONG,3631,1.0,0.0,0.030473184
2008-01-17 00:00:00+00,LONG,3703,0.770844850893145,0.0,0.039767656
2008-01-18 00:00:00+00,LONG,588,0.0,0.0,0.019443158
2008-01-18 00:00:00+00,LONG,2870,0.8285714285714285,0.0,0.02301611
2008-01-22 00:00:00+00,LONG,4123,0.0,0.0,0.05116777
2008-01-22 00:00:00+00,LONG,4136,1.0,0.0,0.053599987
2008-01-22 00:00:00+00,LONG,2107,0.0,0.0,0.031368222
2008-01-22 00:00:00+00,LONG,93,0.0,0.0,0.08815529
2008-01-22 00:00:00+00,LONG,142,1.0,0.0,0.03011059
2008-01-22 00:00:00+00,LONG,450,0.0,0.0,0.046130285
2008-01-22 00:00:00+00,LONG,2617,0.550689964203591,0.0,0.058058128
2008-01-22 00:00:00+00,LONG,838,0.0,0.0,0.06795924
2008-01-22 00:00:00+00,LONG,3130,1.0,0.0,0.03688162
2008-01-22 00:00:00+00,LONG,1099,0.0,0.0,0.039787833
2008-01-22 00:00:00+00,LONG,3218,1.0,0.0,0.014849375
2008-01-22 00:00:00+00,LONG,3236,1.0,0.0,0.07944182
2008-01-22 00:00:00+00,LONG,3352,0.0,0.0,0.045415692
2008-01-22 00:00:00+00,LONG,3357,0.0,0.0,0.079356074
2008-01-22 00:00:00+00,LONG,3447,0.9745212031490174,0.0,0.03163553
2008-01-22 00:00:00+00,LONG,3501,1.0,0.0,0.03392032
2008-01-22 00:00:00+00,LONG,3610,0.0,0.0,0.06674041
2008-01-22 00:00:00+00,LONG,1585,1.0,0.0,0.04319668
2008-01-22 00:00:00+00,LONG,3641,0.0,0.0,0.03601268
2008-01-22 00:00:00+00,LONG,3754,0.0,0.0,0.024112491
2008-01-22 00:00:00+00,LONG,3760,0.7141428206780499,0.0,0.057951
2008-01-22 00:00:00+00,LONG,1740,0.0,0.0,0.05485705
2008-01-22 00:00:00+00,LONG,1745,1.0,0.0,0.032278355
2008-01-22 00:00:00+00,LONG,3804,0.5190094507488839,0.0,0.014636537
2008-01-22 00:00:00+00,LONG,3855,0.47318911084358517,0.0,0.05886055
2008-01-22 00:00:00+00,LONG,3861,0.0,0.0,0.14377372
2008-01-23 00:00:00+00,LONG,4123,0.975609756097561,0.0,0.043314718
2008-01-23 00:00:00+00,LONG,2107,0.0,0.0,0.02997514
2008-01-23 00:00:00+00,LONG,93,0.0,0.0,0.052812826
2008-01-23 00:00:00+00,LONG,4194,0.8763347856381061,0.0,0.014994166
2008-01-23 00:00:00+00,LONG,142,0.96875,0.0,0.0292298
2008-01-23 00:00:00+00,LONG,2248,1.0,0.0,0.053615708
2008-01-23 00:00:00+00,LONG,2253,1.0,0.0,0.022195721
2008-01-23 00:00:00+00,LONG,335,0.35252255682453154,0.0,0.031499375
2008-01-23 00:00:00+00,LONG,394,0.0,0.0,0.102373526
2008-01-23 00:00:00+00,LONG,450,0.0,0.0,0.02765567
2008-01-23 00:00:00+00,LONG,2617,0.0,0.0,0.02163566
2008-01-23 00:00:00+00,LONG,576,1.0,0.0,0.063203976
2008-01-23 00:00:00+00,LONG,617,1.0,0.0,0.04397092
2008-01-23 00:00:00+00,LONG,708,0.0,0.0,0.025093427
2008-01-23 00:00:00+00,LONG,838,0.9655172413793104,0.0,0.051839486
2008-01-23 00:00:00+00,LONG,870,1.0,0.0,0.03558494
2008-01-23 00:00:00+00,LONG,2979,0.0,0.0,0.025927275
2008-01-23 00:00:00+00,LONG,1076,0.26054941330619186,0.0,0.023838976
2008-01-23 00:00:00+00,LONG,1099,0.6560645362156836,0.0,0.01889292
2008-01-23 00:00:00+00,LONG,1108,1.0,0.0,0.06763187
2008-01-23 00:00:00+00,LONG,1184,1.0,0.0,0.05045503
2008-01-23 00:00:00+00,LONG,3236,0.975609756097561,0.0,0.027114559
2008-01-23 00:00:00+00,LONG,1195,1.0,0.0,0.02578342
2008-01-23 00:00:00+00,LONG,3330,0.0,0.0,0.07526694
2008-01-23 00:00:00+00,LONG,1298,1.0,0.0,0.043615855
2008-01-23 00:00:00+00,LONG,1300,0.795598391437537,0.0,0.023219941
2008-01-23 00:00:00+00,LONG,3352,0.9696969696969697,0.0,0.049408827
2008-01-23 00:00:00+00,LONG,3357,0.975609756097561,0.0,0.07164585
2008-01-23 00:00:00+00,LONG,1404,1.0,0.0,0.07337567
2008-01-23 00:00:00+00,LONG,1454,0.0,0.0,0.043134414
2008-01-23 00:00:00+00,LONG,1471,1.0,0.0,0.029879376
2008-01-23 00:00:00+00,LONG,3573,1.0,0.0,0.02598277
2008-01-23 00:00:00+00,LONG,3610,0.39770393443309626,0.0,0.06459853
2008-01-23 00:00:00+00,LONG,3613,1.0,0.0,0.06982328
2008-01-23 00:00:00+00,LONG,1585,0.9642857142857143,0.0,0.031960454
2008-01-23 00:00:00+00,LONG,1615,1.0,0.0,0.035662003
2008-01-23 00:00:00+00,LONG,1668,0.23365856137865273,0.0,0.04077423
2008-01-23 00:00:00+00,LONG,3760,0.6588689988718728,0.0,0.051258147
2008-01-23 00:00:00+00,LONG,1740,0.975609756097561,0.0,0.052940197
2008-01-23 00:00:00+00,LONG,3861,0.9615384615384616,0.0,0.025343861
2008-01-23 00:00:00+00,LONG,3905,0.6211050071659114,0.0,0.03556122
2008-01-23 00:00:00+00,LONG,3947,1.0,0.0,0.0623093
2008-01-23 00:00:00+00,LONG,1949,0.8000245822722214,0.0,0.018432895
2008-01-24 00:00:00+00,LONG,93,0.0,0.0,0.039158527
2008-01-24 00:00:00+00,LONG,335,0.23906846483502864,0.0,0.018420175
2008-01-24 00:00:00+00,LONG,394,0.0,0.0,0.022880934
2008-01-24 00:00:00+00,LONG,2617,0.0,0.0,0.03313425
2008-01-24 00:00:00+00,LONG,576,0.0,0.0,0.021215105
2008-01-24 00:00:00+00,LONG,617,0.4121269951173676,0.0,0.029813008
2008-01-24 00:00:00+00,LONG,708,0.0,0.0,0.01572678
2008-01-24 00:00:00+00,LONG,808,0.0,0.0,0.018816192
2008-01-24 00:00:00+00,LONG,2979,0.5688787896321381,0.0,0.021544535
2008-01-24 00:00:00+00,LONG,3142,0.0,0.0,0.017405126
2008-01-24 00:00:00+00,LONG,3148,0.0,0.0,0.09823942
2008-01-24 00:00:00+00,LONG,1108,0.0,0.0,0.039286513
2008-01-24 00:00:00+00,LONG,1184,0.0,0.0,0.016876576
2008-01-24 00:00:00+00,LONG,3330,0.0,0.0,0.027814098
2008-01-24 00:00:00+00,LONG,3352,0.9393939393939394,0.0,0.024526233
2008-01-24 00:00:00+00,LONG,3760,0.7612928506813715,0.0,0.04605359
2008-01-24 00:00:00+00,LONG,1740,0.9512195121951219,0.0,0.022971794
2008-01-24 00:00:00+00,LONG,4070,0.972972972972973,0.0,0.1488863
2008-01-25 00:00:00+00,LONG,93,0.0,0.0,0.02477233
2008-01-25 00:00:00+00,LONG,2546,0.9090909090909091,0.0,0.115453206
2008-01-25 00:00:00+00,LONG,2617,0.0,0.0,0.030910624
2008-01-25 00:00:00+00,LONG,576,0.0,0.0,0.016652534
2008-01-25 00:00:00+00,LONG,808,0.0,0.0,0.023715422
2008-01-25 00:00:00+00,LONG,2979,0.26983481497208656,0.0,0.026885796
2008-01-25 00:00:00+00,LONG,1184,0.0,0.0,0.027236067
2008-01-25 00:00:00+00,LONG,3330,0.0,0.0,0.03260786
2008-01-25 00:00:00+00,LONG,3352,0.9090909090909091,0.0,0.025738746
2008-01-25 00:00:00+00,LONG,3573,0.95,0.0,0.020568872
2008-01-25 00:00:00+00,LONG,1916,0.0,0.0,0.034266688
2008-01-25 00:00:00+00,LONG,4070,0.0,0.0,0.11117238
2008-01-28 00:00:00+00,LONG,2546,0.0,0.0,0.051664855
2008-01-28 00:00:00+00,LONG,2979,0.2785221749306268,0.0,0.020109775
2008-01-28 00:00:00+00,LONG,1916,0.0,0.0,0.02017499
2008-01-28 00:00:00+00,LONG,4070,0.0,0.0,0.09683495
2008-01-29 00:00:00+00,LONG,450,0.0,0.0,0.014401565
2008-01-29 00:00:00+00,LONG,2546,0.0,0.0,0.024970882
2008-01-29 00:00:00+00,LONG,2979,0.20157377134155385,0.0,0.021599106
2008-01-29 00:00:00+00,LONG,4070,0.0,0.0,0.052046888
2008-01-30 00:00:00+00,LONG,708,0.0,0.0,0.017801045
2008-01-30 00:00:00+00,LONG,808,0.0,0.0,0.014586374
2008-01-30 00:00:00+00,LONG,4070,0.0,0.0,0.032838285
2008-01-31 00:00:00+00,LONG,2462,0.5465655594900998,0.0,0.01691768
2008-01-31 00:00:00+00,LONG,708,0.0,0.0,0.015371168
2008-01-31 00:00:00+00,LONG,4070,0.0,0.0,0.02867287
2008-02-04 00:00:00+00,LONG,730,0.0,0.0,0.12847053
2008-02-05 00:00:00+00,LONG,730,0.0,0.0,0.1039217
2008-02-05 00:00:00+00,LONG,3897,0.3546282052745468,0.0,0.035450734
2008-02-06 00:00:00+00,LONG,730,0.4321855726321461,0.0,0.10484274
2008-02-07 00:00:00+00,LONG,730,0.16373419557598434,0.0,0.0627311
2008-02-08 00:00:00+00,LONG,730,0.1615375101415076,0.0,0.038002584
2008-02-15 00:00:00+00,LONG,1356,1.0,0.0,0.017833522
2008-02-19 00:00:00+00,LONG,1356,0.9655172413793104,0.0,0.015251153
2008-03-07 00:00:00+00,LONG,4050,1.0,0.0,0.0414464
2008-03-10 00:00:00+00,LONG,3293,0.0,0.0,0.015482478
2008-03-10 00:00:00+00,LONG,4050,0.9772727272727273,0.0,0.045582354
2008-03-11 00:00:00+00,LONG,791,0.0,0.0,0.059113853
2008-03-12 00:00:00+00,LONG,791,0.0,0.0,0.016529176
2008-03-13 00:00:00+00,LONG,3641,0.5892335468473182,0.0,0.016197132
2008-03-14 00:00:00+00,LONG,1867,0.0,0.0,0.14412796
2008-03-17 00:00:00+00,LONG,555,1.0,0.0,0.06320185
2008-03-17 00:00:00+00,LONG,2728,1.0,0.0,0.018217897
2008-03-17 00:00:00+00,LONG,835,1.0,0.0,0.05372717
2008-03-17 00:00:00+00,LONG,2983,1.0,0.0,0.048370745
2008-03-17 00:00:00+00,LONG,1171,1.0,0.0,0.025031548
2008-03-17 00:00:00+00,LONG,3309,0.0,0.0,0.02654221
2008-03-17 00:00:00+00,LONG,1377,1.0,0.0,0.061173964
2008-03-17 00:00:00+00,LONG,3539,1.0,0.0,0.043726813
2008-03-17 00:00:00+00,LONG,1668,0.0,0.0,0.014486752
2008-03-17 00:00:00+00,LONG,3743,1.0,0.0,0.053024143
2008-03-17 00:00:00+00,LONG,3868,1.0,0.0,0.042924058
2008-03-17 00:00:00+00,LONG,1867,0.0,0.0,0.07728727
2008-03-17 00:00:00+00,LONG,1897,0.0,0.0,0.113294356
2008-03-18 00:00:00+00,LONG,1377,0.9787234042553191,0.0,0.017365713
2008-03-18 00:00:00+00,LONG,1867,0.0,0.0,0.069780916
2008-03-19 00:00:00+00,LONG,2983,0.9473684210526316,0.0,0.016765168
2008-03-20 00:00:00+00,LONG,2107,1.0,0.0,0.016814617
2008-03-20 00:00:00+00,LONG,195,1.0,0.0,0.053038027
2008-03-20 00:00:00+00,LONG,2690,1.0,0.0,0.041024577
2008-03-20 00:00:00+00,LONG,2716,1.0,0.0,0.023590494
2008-03-20 00:00:00+00,LONG,3179,1.0,0.0,0.038655445
2008-03-20 00:00:00+00,LONG,1288,1.0,0.0,0.028145425
2008-03-24 00:00:00+00,LONG,195,0.9523809523809523,0.0,0.02390051
2008-03-25 00:00:00+00,LONG,195,0.9047619047619048,0.0,0.018833114
2008-03-26 00:00:00+00,LONG,2961,1.0,0.0,0.053513546
2008-03-27 00:00:00+00,LONG,2961,0.9655172413793104,0.0,0.035373494
2008-03-28 00:00:00+00,LONG,2557,0.0,0.0,0.06634847
2008-03-28 00:00:00+00,LONG,2961,0.9310344827586207,0.0,0.028721254
2008-04-10 00:00:00+00,LONG,3851,0.0,0.0,0.0203577
2008-04-14 00:00:00+00,LONG,2159,1.0,0.0,0.0152498055
2008-04-15 00:00:00+00,LONG,4136,0.470238899302993,0.0,0.018179417
2008-04-15 00:00:00+00,LONG,4237,1.0,0.0,0.021559797
2008-04-17 00:00:00+00,LONG,433,0.0,0.0,0.100641735
2008-04-18 00:00:00+00,LONG,433,0.0,0.0,0.08895551
2008-04-21 00:00:00+00,LONG,433,0.0,0.0,0.06947179
2008-04-22 00:00:00+00,LONG,433,0.0,0.0,0.053858705
2008-04-23 00:00:00+00,LONG,433,0.0,0.0,0.046811387
2008-04-23 00:00:00+00,LONG,2681,0.0,0.0,0.030344162
2008-04-24 00:00:00+00,LONG,433,0.0,0.0,0.025113603
2008-04-24 00:00:00+00,LONG,3355,0.0,0.0,0.042277016
2008-04-25 00:00:00+00,LONG,3355,0.0,0.0,0.041145172
2008-04-28 00:00:00+00,LONG,3355,0.0,0.0,0.042647008
2008-04-29 00:00:00+00,LONG,88,1.0,0.0,0.03573053
2008-04-29 00:00:00+00,LONG,1483,0.0,0.0,0.015526547
2008-05-01 00:00:00+00,LONG,2125,0.0,0.0,0.017739184
2008-05-01 00:00:00+00,LONG,2499,1.0,0.0,0.025195703
2008-05-13 00:00:00+00,LONG,1832,0.0,0.0,0.018716771
2008-05-15 00:00:00+00,LONG,1064,0.8928571428571429,0.0,0.122353174
2008-05-16 00:00:00+00,LONG,1064,0.8620689655172413,0.0,0.092389055
2008-05-19 00:00:00+00,LONG,1064,0.0,0.0,0.069507174
2008-05-20 00:00:00+00,LONG,1064,0.0,0.0,0.047623444
2008-05-21 00:00:00+00,LONG,1064,0.7586206896551724,0.0,0.039507475
2008-06-02 00:00:00+00,LONG,1960,0.0,0.0,0.051867757
2008-06-05 00:00:00+00,LONG,3907,0.0,0.0,0.09553676
2008-06-06 00:00:00+00,LONG,85,0.0,0.0,0.022427486
2008-06-06 00:00:00+00,LONG,3142,0.0,0.0,0.017963892
2008-06-06 00:00:00+00,LONG,3522,0.0,0.0,0.015391689
2008-06-06 00:00:00+00,LONG,3907,0.0,0.0,0.1003913
2008-06-09 00:00:00+00,LONG,85,0.0,0.0,0.028024584
2008-06-09 00:00:00+00,LONG,3142,0.0,0.0,0.03371146
2008-06-11 00:00:00+00,LONG,638,0.0,0.0,0.018338969
2008-06-13 00:00:00+00,LONG,2061,1.0,0.0,0.08056691
2008-06-16 00:00:00+00,LONG,2061,0.9767441860465116,0.0,0.042443417
2008-06-16 00:00:00+00,LONG,1447,0.9523809523809523,0.0,0.10070713
2008-06-17 00:00:00+00,LONG,2061,0.9534883720930233,0.0,0.04593332
2008-06-17 00:00:00+00,LONG,1447,0.9047619047619048,0.0,0.12610462
2008-06-18 00:00:00+00,LONG,3825,1.0,0.0,0.07682755
2008-06-23 00:00:00+00,LONG,1447,0.7142857142857143,0.0,0.12352803
2008-06-24 00:00:00+00,LONG,684,0.0,0.0,0.016584381
2008-06-24 00:00:00+00,LONG,1447,0.6666666666666667,0.0,0.06801191
2008-06-27 00:00:00+00,LONG,2351,1.0,0.0,0.03063407
2008-06-27 00:00:00+00,LONG,617,0.0,0.0,0.018289825
2008-06-30 00:00:00+00,LONG,2640,0.0,0.0,0.050718382
2008-06-30 00:00:00+00,LONG,663,0.0,0.0,0.08694937
2008-07-01 00:00:00+00,LONG,2370,0.0,0.0,0.042547517
2008-07-01 00:00:00+00,LONG,2640,0.0,0.0,0.027923068
2008-07-01 00:00:00+00,LONG,663,0.0,0.0,0.048862413
2008-07-01 00:00:00+00,LONG,3744,0.0,0.0,0.041715145
2008-07-02 00:00:00+00,LONG,2370,0.9818181818181818,0.0,0.025096843
2008-07-02 00:00:00+00,LONG,2640,0.0,0.0,0.014865383
2008-07-02 00:00:00+00,LONG,663,0.0,0.0,0.054604206
2008-07-02 00:00:00+00,LONG,960,1.0,0.0,0.015874723
2008-07-02 00:00:00+00,LONG,3241,0.0,0.0,0.022018194
2008-07-02 00:00:00+00,LONG,1299,0.98,0.0,0.028794914
2008-07-02 00:00:00+00,LONG,3744,0.0,0.0,0.031342197
2008-07-03 00:00:00+00,LONG,2345,0.0,0.0,0.036421455
2008-07-03 00:00:00+00,LONG,663,0.0,0.0,0.0426209
2008-07-03 00:00:00+00,LONG,1176,0.0,0.0,0.0747206
2008-07-03 00:00:00+00,LONG,3241,0.0,0.0,0.044138018
2008-07-03 00:00:00+00,LONG,1383,1.0,0.0,0.018367974
2008-07-03 00:00:00+00,LONG,4073,1.0,0.0,0.038553085
2008-07-07 00:00:00+00,LONG,588,0.0,0.0,0.0519265
2008-07-07 00:00:00+00,LONG,663,0.0,0.0,0.02213733
2008-07-07 00:00:00+00,LONG,2728,1.0,0.0,0.01703148
2008-07-07 00:00:00+00,LONG,1176,0.9565217391304348,0.0,0.054488484
2008-07-07 00:00:00+00,LONG,3241,0.0,0.0,0.04720492
2008-07-07 00:00:00+00,LONG,1437,1.0,0.0,0.051357854
2008-07-07 00:00:00+00,LONG,4073,0.9772727272727273,0.0,0.02302628
2008-07-07 00:00:00+00,LONG,2028,1.0,0.0,0.020502979
2008-07-08 00:00:00+00,LONG,588,0.0,0.0,0.037617806
2008-07-09 00:00:00+00,LONG,588,0.0,0.0,0.026398245
2008-07-09 00:00:00+00,LONG,1437,0.935483870967742,0.0,0.018433966
2008-07-10 00:00:00+00,LONG,4171,0.0,0.0,0.06513018
2008-07-10 00:00:00+00,LONG,3882,0.0,0.0,0.025878305
2008-07-11 00:00:00+00,LONG,2349,0.0,0.0,0.08182333
2008-07-11 00:00:00+00,LONG,401,0.0,0.0,0.06796348
2008-07-11 00:00:00+00,LONG,2554,0.0,0.0,0.029799031
2008-07-11 00:00:00+00,LONG,535,1.0,0.0,0.11206748
2008-07-11 00:00:00+00,LONG,2999,1.0,0.0,0.017599659
2008-07-11 00:00:00+00,LONG,3473,0.0,0.0,0.06677826
2008-07-11 00:00:00+00,LONG,3782,1.0,0.0,0.06358689
2008-07-14 00:00:00+00,LONG,2349,0.0,0.0,0.023015963
2008-07-14 00:00:00+00,LONG,401,0.0,0.0,0.0199733
2008-07-14 00:00:00+00,LONG,535,0.9818181818181818,0.0,0.055242907
2008-07-14 00:00:00+00,LONG,3607,1.0,0.0,0.053996764
2008-07-14 00:00:00+00,LONG,3782,0.0,0.0,0.020784853
2008-07-15 00:00:00+00,LONG,2050,0.0,0.0,0.061086453
2008-07-15 00:00:00+00,LONG,2095,0.0,0.0,0.05844558
2008-07-15 00:00:00+00,LONG,2129,1.0,0.0,0.03556298
2008-07-15 00:00:00+00,LONG,194,1.0,0.0,0.069904596
2008-07-15 00:00:00+00,LONG,2270,1.0,0.0,0.033878926
2008-07-15 00:00:00+00,LONG,2349,0.9130434782608696,0.0,0.027067736
2008-07-15 00:00:00+00,LONG,2367,1.0,0.0,0.0163478
2008-07-15 00:00:00+00,LONG,388,1.0,0.0,0.057116766
2008-07-15 00:00:00+00,LONG,401,0.0,0.0,0.017525924
2008-07-15 00:00:00+00,LONG,502,0.0,0.0,0.037734766
2008-07-15 00:00:00+00,LONG,2553,1.0,0.0,0.07672358
2008-07-15 00:00:00+00,LONG,638,1.0,0.0,0.07293948
2008-07-15 00:00:00+00,LONG,759,1.0,0.0,0.020579115
2008-07-15 00:00:00+00,LONG,3046,1.0,0.0,0.027942855
2008-07-15 00:00:00+00,LONG,1144,1.0,0.0,0.021608315
2008-07-15 00:00:00+00,LONG,3198,1.0,0.0,0.018115643
2008-07-15 00:00:00+00,LONG,3241,1.0,0.0,0.050935652
2008-07-15 00:00:00+00,LONG,1236,1.0,0.0,0.037437655
2008-07-15 00:00:00+00,LONG,3309,1.0,0.0,0.051403012
2008-07-15 00:00:00+00,LONG,3538,1.0,0.0,0.031321377
2008-07-15 00:00:00+00,LONG,3539,1.0,0.0,0.019170992
2008-07-15 00:00:00+00,LONG,3629,0.0,0.0,0.020275155
2008-07-15 00:00:00+00,LONG,3681,1.0,0.0,0.07810741
2008-07-15 00:00:00+00,LONG,3915,0.0,0.0,0.014860671
2008-07-15 00:00:00+00,LONG,1966,1.0,0.0,0.06300257
2008-07-15 00:00:00+00,LONG,2006,1.0,0.0,0.044987876
2008-07-16 00:00:00+00,LONG,388,0.0,0.0,0.024129707
2008-07-16 00:00:00+00,LONG,687,1.0,0.0,0.060459875
2008-07-16 00:00:00+00,LONG,2776,0.0,0.0,0.03079693
2008-07-16 00:00:00+00,LONG,1236,0.9811320754716981,0.0,0.015116774
2008-07-17 00:00:00+00,LONG,2898,0.0,0.0,0.024422586
2008-07-17 00:00:00+00,LONG,3702,0.0,0.0,0.021696867
2008-07-21 00:00:00+00,LONG,1966,0.0,0.0,0.018057715
2008-07-22 00:00:00+00,LONG,2527,1.0,0.0,0.07477291
2008-07-23 00:00:00+00,LONG,2527,0.0,0.0,0.049519498
2008-07-24 00:00:00+00,LONG,11,0.0,0.0,0.01628424
2008-07-24 00:00:00+00,LONG,2527,0.9473684210526316,0.0,0.025872286
2008-07-24 00:00:00+00,LONG,2896,0.0,0.0,0.024312038
2008-07-25 00:00:00+00,LONG,2938,1.0,0.0,0.015027859
2008-07-25 00:00:00+00,LONG,1690,0.0,0.0,0.02508258
2008-07-28 00:00:00+00,LONG,11,0.0,0.0,0.03101152
2008-07-28 00:00:00+00,LONG,2527,0.0,0.0,0.01475751
2008-07-28 00:00:00+00,LONG,730,0.0,0.0,0.12133506
2008-07-28 00:00:00+00,LONG,900,1.0,0.0,0.064660706
2008-07-29 00:00:00+00,LONG,730,0.0,0.0,0.101615325
2008-07-29 00:00:00+00,LONG,900,0.0,0.0,0.032798607
2008-07-30 00:00:00+00,LONG,730,0.0,0.0,0.09687167
2008-07-30 00:00:00+00,LONG,3053,0.0,0.0,0.07904273
2008-07-31 00:00:00+00,LONG,730,0.0,0.0,0.041864734
2008-08-01 00:00:00+00,LONG,730,0.0,0.0,0.05106766
2008-08-04 00:00:00+00,LONG,730,0.0,0.0,0.022266472
2008-08-04 00:00:00+00,LONG,1803,0.0,0.0,0.030239724
2008-08-04 00:00:00+00,LONG,1817,0.0,0.0,0.09971243
2008-08-05 00:00:00+00,LONG,1817,0.0,0.0,0.053300783
2008-09-17 00:00:00+00,LONG,558,0.0,0.0,0.015143746
2008-09-26 00:00:00+00,LONG,2196,0.0,0.0,0.02977814
2008-09-29 00:00:00+00,LONG,862,0.0,0.0,0.020593109
2008-09-29 00:00:00+00,LONG,918,0.0,0.0,0.019358577
2008-09-29 00:00:00+00,LONG,1144,0.0,0.0,0.03287397
2008-10-02 00:00:00+00,LONG,1816,0.0,0.0,0.058892854
2008-10-03 00:00:00+00,LONG,4107,0.0,0.0,0.021593174
2008-10-07 00:00:00+00,LONG,759,0.0,0.0,0.023975104
2008-10-08 00:00:00+00,LONG,759,0.0,0.0,0.054701433
2008-10-08 00:00:00+00,LONG,808,0.0,0.0,0.058904864
2008-10-08 00:00:00+00,LONG,2898,0.0,0.0,0.12434264
2008-10-09 00:00:00+00,LONG,2898,0.0,0.0,0.11014917
2008-10-10 00:00:00+00,LONG,2067,1.0,0.0,0.04668588
2008-10-10 00:00:00+00,LONG,2159,1.0,0.0,0.046588704
2008-10-10 00:00:00+00,LONG,2291,0.0,0.0,0.069751866
2008-10-10 00:00:00+00,LONG,2365,0.0,0.0,0.09996077
2008-10-10 00:00:00+00,LONG,2391,0.0,0.0,0.04601378
2008-10-10 00:00:00+00,LONG,2408,0.0,0.0,0.08600674
2008-10-10 00:00:00+00,LONG,405,0.0,0.0,0.090900905
2008-10-10 00:00:00+00,LONG,2482,0.0,0.0,0.09807932
