time,side,ticker_id,mv_up_composite_labels,accel_price_1_df021,dist_lower_bb_50_2.0_df055,ma_cloud_diff_13_50_df007,vola_roc_21_5_df040
2008-07-07 00:00:00+00,LONG,862,1.0,-0.022922732,0.008437072,-0.082445204,0.5556933
2008-07-07 00:00:00+00,LONG,1848,1.0,-0.022054529,0.010645042,-0.052368514,0.45236245
2008-07-07 00:00:00+00,LONG,2032,0.9705882352941176,-0.013752622,0.0048845937,-0.054155134,0.3395711
2008-07-11 00:00:00+00,LONG,617,0.0,-0.01044581,-0.033285588,-0.06309844,0.43676966
2008-07-11 00:00:00+00,LONG,3241,0.0,-0.034350213,-0.00697597,-0.068137735,0.7821338
2008-07-11 00:00:00+00,LONG,1731,0.0,-0.024049947,-0.028473854,-0.05452266,0.4366281
2008-07-15 00:00:00+00,LONG,443,0.0,0.0050311866,0.009180316,-0.08350991,0.8849056
2008-07-15 00:00:00+00,LONG,3203,0.0,0.014911608,0.006603652,-0.070683226,0.9287031
2008-07-15 00:00:00+00,LONG,3629,0.0,-0.008600782,0.020275155,-0.06866858,0.5515777
2008-07-17 00:00:00+00,LONG,1966,0.0,-0.04299556,-0.021157295,-0.06494664,0.86436945
2008-07-28 00:00:00+00,LONG,388,0.7567567567567568,-0.041992415,0.011918909,-0.08520742,0.64908326
2008-07-28 00:00:00+00,LONG,2930,0.0,0.0012977696,-0.028299995,-0.07238581,0.7435808
2008-07-28 00:00:00+00,LONG,3811,0.8367346938775511,0.0073929937,-0.032289032,-0.060916506,0.6008933
2008-07-29 00:00:00+00,LONG,1471,0.0,-0.010810615,-0.01198589,-0.052495416,0.6440005
2008-08-04 00:00:00+00,LONG,3754,0.0,-0.017406374,0.011756153,-0.06559788,0.6279077
2008-08-06 00:00:00+00,LONG,1817,0.0,0.0057529947,0.0045340294,-0.048673555,0.5939875
2008-08-20 00:00:00+00,LONG,3053,0.0,0.002682092,-0.030181808,-0.05588842,0.9641027
2008-11-20 00:00:00+00,LONG,2408,1.0,-0.0014268309,-0.010791387,-0.07131017,0.893706
2008-11-20 00:00:00+00,LONG,2971,1.0,-0.026529118,0.04735781,-0.051241577,0.8217542
2009-03-03 00:00:00+00,LONG,3646,0.0,0.014657377,-0.029046355,-0.087004505,0.73218286
2009-03-11 00:00:00+00,LONG,3708,0.0,-0.042838432,-0.02526487,-0.06315176,0.7241321
2009-03-12 00:00:00+00,LONG,4070,1.0,-0.0029843512,0.042254485,-0.08000105,0.3707153
2009-03-20 00:00:00+00,LONG,3535,0.0,-0.01146858,-0.0038497176,-0.07799977,0.9620526
2009-03-24 00:00:00+00,LONG,1171,0.9736842105263158,-0.020513337,-0.018282318,-0.061716635,0.35444847
2009-04-21 00:00:00+00,LONG,52,0.9428571428571428,-0.008531883,-0.034146104,-0.055816304,0.82577014
2009-05-29 00:00:00+00,LONG,1210,0.9166666666666666,-0.017287625,-0.032309122,-0.060170945,0.8108385
2009-07-08 00:00:00+00,LONG,870,1.0,-0.006181148,-0.028115012,-0.057256334,0.76955503
2009-07-09 00:00:00+00,LONG,1260,0.9642857142857143,-0.0013360993,-0.017240845,-0.049970232,0.45919645
2009-07-10 00:00:00+00,LONG,4169,0.9166666666666666,-0.004003437,-0.031897344,-0.08923729,0.95605767
2009-07-10 00:00:00+00,LONG,142,0.9285714285714286,-0.0021372975,-0.008624925,-0.07594536,0.3275895
2009-07-10 00:00:00+00,LONG,934,0.9069767441860466,-0.030506382,-0.015407046,-0.056335192,0.48530215
2009-08-17 00:00:00+00,LONG,3686,1.0,0.0022347749,-0.022715839,-0.06824315,0.44445395
2009-09-14 00:00:00+00,LONG,1185,0.0,-0.011052601,-0.028707057,-0.08569243,0.4803622
2009-11-10 00:00:00+00,LONG,195,0.5316320424861262,-0.018774085,-0.027420092,-0.07175039,0.36982855
2009-11-24 00:00:00+00,LONG,3621,0.9273202061593578,-0.04232699,-0.0065462524,-0.058277335,0.3482474
2009-12-11 00:00:00+00,LONG,2285,0.4183899832017902,0.0014228923,0.006744858,-0.05248064,0.33989736
2009-12-15 00:00:00+00,LONG,2285,0.0,-0.047635984,-0.029877344,-0.05645033,0.40948907
2009-12-21 00:00:00+00,LONG,1303,0.9047619047619048,0.0088385595,-5.473728E-4,-0.07004763,0.8534948
2010-02-05 00:00:00+00,LONG,2137,0.6455959347407171,0.014648061,-0.0019669416,-0.051101077,0.35420272
2010-02-05 00:00:00+00,LONG,2720,0.0,0.015167505,-0.011954639,-0.08947927,0.405309
2010-02-05 00:00:00+00,LONG,1184,0.0,0.014108966,0.041767616,-0.04958158,0.5797556
2010-02-08 00:00:00+00,LONG,68,0.7912397818865647,-0.018811813,-0.004726917,-0.07870797,0.7699037
2010-02-08 00:00:00+00,LONG,248,0.5184207590387658,-0.0062532434,-0.0020443923,-0.07001722,0.71677786
2010-02-08 00:00:00+00,LONG,487,0.0,-0.034905247,0.0036962281,-0.050609723,0.3265632
2010-02-08 00:00:00+00,LONG,2536,0.0,-0.04786883,-0.0017891322,-0.07432085,0.6062093
2010-02-08 00:00:00+00,LONG,2923,0.0,-0.0013840777,-0.003322416,-0.049011577,0.31790358
2010-02-08 00:00:00+00,LONG,3013,0.0,-0.029412745,0.029058838,-0.063102305,0.5336378
2010-02-08 00:00:00+00,LONG,3236,0.4860753566624902,-0.051813178,-0.0053407624,-0.050544925,0.748624
2010-02-08 00:00:00+00,LONG,3420,0.0,-0.009011206,0.025055699,-0.048904862,0.41604564
2010-02-08 00:00:00+00,LONG,3693,0.9830508474576272,-0.0060017486,-0.0074767545,-0.050437238,0.412993
2010-02-08 00:00:00+00,LONG,1710,0.0,-0.042944808,-0.010542308,-0.0610183,0.66056246
2010-02-08 00:00:00+00,LONG,3947,0.9803921568627451,-0.043184593,0.005082824,-0.067892894,0.9616178
2010-02-08 00:00:00+00,LONG,1904,0.8297872340425532,-0.04486644,-0.017120274,-0.06945032,0.40468028
2010-02-08 00:00:00+00,LONG,4059,0.0,-0.016716167,0.010550609,-0.069470085,0.56038606
2010-02-09 00:00:00+00,LONG,248,0.40992753997392534,0.014367112,-0.023610286,-0.07389632,0.8661993
2010-02-09 00:00:00+00,LONG,3378,0.5145188532517236,0.013061861,-0.0115141,-0.076296546,0.82860523
2010-02-10 00:00:00+00,LONG,248,0.4315066737790851,-0.018717332,-0.025106588,-0.07488765,0.40111873
2010-02-10 00:00:00+00,LONG,2541,0.24847870450513085,-0.011222284,-0.007254221,-0.07297068,0.9421955
2010-02-10 00:00:00+00,LONG,858,0.9814814814814815,-0.027468689,-0.021866212,-0.058528777,0.4511785
2010-02-10 00:00:00+00,LONG,3378,0.5187279750110552,-0.022394838,-0.011953835,-0.07772035,0.42432666
2010-02-17 00:00:00+00,LONG,220,0.78125,0.0074201063,-0.026960624,-0.07153026,0.3495424
2010-02-17 00:00:00+00,LONG,3828,0.7175816927054716,5.5652513E-4,-0.014000572,-0.060913764,0.57632077
2010-03-05 00:00:00+00,LONG,3124,0.0,-0.021274354,0.0106964875,-0.08036613,0.9166767
2010-05-25 00:00:00+00,LONG,1411,1.0,-0.001198171,-0.00200683,-0.05657229,0.5036573
2010-05-25 00:00:00+00,LONG,3469,0.0,0.0042841784,0.023404434,-0.06726328,0.43877706
2010-05-26 00:00:00+00,LONG,2990,0.0,0.009543635,0.013915444,-0.055580486,0.3913388
2010-05-26 00:00:00+00,LONG,1298,0.0,0.005725913,0.036906555,-0.07917913,0.34027666
2010-06-03 00:00:00+00,LONG,2084,0.4000503000397726,-0.015838148,-0.0058860513,-0.05119497,0.3888773
2010-06-03 00:00:00+00,LONG,3447,0.5581202779105957,-0.010018507,-0.029089285,-0.057999816,0.41073942
2010-06-04 00:00:00+00,LONG,84,0.7083333333333334,-0.043188434,-0.018997137,-0.049375813,0.49634
2010-06-04 00:00:00+00,LONG,2253,0.6538461538461539,-0.0101032695,-0.0052524065,-0.06435387,0.33263853
2010-06-04 00:00:00+00,LONG,853,0.72,-0.04414228,0.004783843,-0.05331007,0.40212965
2010-06-07 00:00:00+00,LONG,69,0.7037037037037037,0.014925749,-0.0073762275,-0.07180047,0.50946957
2010-06-07 00:00:00+00,LONG,2261,0.8545454545454545,0.0035868601,-0.014194467,-0.08086224,0.39231244
2010-06-07 00:00:00+00,LONG,2482,0.045454545454545414,0.01072209,0.026774999,-0.053710874,0.8415794
2010-06-07 00:00:00+00,LONG,3824,0.40854656186278204,0.009512851,-0.011543199,-0.057329856,0.519748
2010-06-08 00:00:00+00,LONG,2262,0.6434001148393362,0.0033344883,-0.03063303,-0.056832142,0.7556578
2010-06-08 00:00:00+00,LONG,2482,1.0,0.020279571,0.0178272,-0.059357606,0.54577655
2010-06-08 00:00:00+00,LONG,559,0.0,0.0017061468,-0.0067563583,-0.05195426,0.690391
2010-06-09 00:00:00+00,LONG,4112,0.5833333333333334,-0.02773396,-0.021735694,-0.06912236,0.33743802
2010-06-09 00:00:00+00,LONG,386,0.9803921568627451,0.0073258462,-0.001991082,-0.088386886,0.8277483
2010-06-09 00:00:00+00,LONG,2638,0.0,2.7207675E-4,-0.032391313,-0.064621285,0.51814824
2010-07-01 00:00:00+00,LONG,2226,0.2903275722329093,-0.0028265668,0.043204293,-0.056014705,0.39884582
2010-07-01 00:00:00+00,LONG,2536,0.8323063236481344,0.005064356,-0.02397914,-0.08157423,0.49204493
2010-07-01 00:00:00+00,LONG,2681,1.0,0.014125484,-0.0015938455,-0.0498978,0.745768
2010-07-01 00:00:00+00,LONG,2972,0.904098188022999,0.007677755,0.0030426586,-0.07217998,0.89939374
2010-07-01 00:00:00+00,LONG,3309,0.0,0.0038839614,-0.018063309,-0.066165805,0.3400711
2010-07-01 00:00:00+00,LONG,1454,0.0,0.005158074,-0.03503867,-0.07667921,0.8988667
2010-07-01 00:00:00+00,LONG,3837,0.0,0.01036036,0.037035607,-0.07364218,0.7893579
2010-07-02 00:00:00+00,LONG,2226,0.2793118374591316,0.014318044,0.03727996,-0.06518425,0.4546778
2010-07-02 00:00:00+00,LONG,2536,0.972972972972973,-0.0060901004,-0.016991736,-0.08431333,0.3413807
2010-07-02 00:00:00+00,LONG,2681,0.9655172413793104,0.004401758,-0.0072634122,-0.053287614,0.70340717
2010-07-02 00:00:00+00,LONG,712,0.9736842105263158,-0.017820792,0.022327876,-0.049563255,0.5979538
2010-07-02 00:00:00+00,LONG,1063,1.0,0.0069251615,-0.013830883,-0.059020177,0.4085422
2010-07-02 00:00:00+00,LONG,1410,0.9736842105263158,-0.03515208,-0.013299152,-0.08704063,0.6903688
2010-07-02 00:00:00+00,LONG,3612,0.9655172413793104,-0.005807955,-0.03040705,-0.050811615,0.7269912
2010-07-02 00:00:00+00,LONG,3802,0.9655172413793104,-0.005703587,-0.018913547,-0.07904453,0.31842133
2010-07-02 00:00:00+00,LONG,1819,0.9714285714285714,0.011783552,-0.017351978,-0.051096343,0.5344508
2010-07-06 00:00:00+00,LONG,2226,0.41201544223975384,-0.0026068934,0.033816777,-0.074079074,0.39500678
2010-07-06 00:00:00+00,LONG,694,0.8295396822921454,-4.0512605E-4,0.007237417,-0.062454913,0.7616124
2010-07-06 00:00:00+00,LONG,918,1.0,-0.0055712825,0.023773089,-0.059470013,0.78342557
2010-07-06 00:00:00+00,LONG,2972,0.9090909090909091,0.0034450092,-0.008061421,-0.08340095,0.32146582
2010-07-06 00:00:00+00,LONG,3199,0.5277401599271183,-0.051010758,0.029089388,-0.08495344,0.7896831
2010-07-06 00:00:00+00,LONG,1410,0.9473684210526316,-0.0017481407,-0.010547021,-0.089031294,0.38848084
2010-07-06 00:00:00+00,LONG,1667,0.5490423767109703,-0.011866559,0.0074722096,-0.053632535,0.36179337
2010-07-06 00:00:00+00,LONG,3973,0.6384815656465314,0.002529746,-0.0030952522,-0.05213741,0.33561406
2010-07-08 00:00:00+00,LONG,1149,0.9615384615384616,-0.012859128,-0.010526805,-0.067126594,0.61728513
2010-07-12 00:00:00+00,LONG,1838,0.0,-0.04247635,-0.019412016,-0.05782488,0.54125917
2010-07-20 00:00:00+00,LONG,4070,0.0,9.990579E-5,-0.034416504,-0.049695373,0.38909954
2010-08-24 00:00:00+00,LONG,2230,1.0,0.018074375,-0.006621697,-0.05950511,0.68520737
2010-08-24 00:00:00+00,LONG,3275,0.6136114257583607,-0.032859094,-0.022150965,-0.059949983,0.75038457
2010-08-24 00:00:00+00,LONG,1916,1.0,-0.015510736,-0.008426039,-0.05487698,0.57982934
2010-08-26 00:00:00+00,LONG,335,0.9830508474576272,-0.01818134,0.0146314,-0.06786464,0.41378924
2010-08-26 00:00:00+00,LONG,3519,0.9782608695652174,-0.02338622,0.029934255,-0.082887046,0.6960696
2010-08-26 00:00:00+00,LONG,1916,0.9545454545454546,-0.009677509,-0.01856054,-0.058459125,0.40782318
2010-09-02 00:00:00+00,LONG,2323,0.9444444444444444,-0.0065676114,-0.013517343,-0.060512926,0.42145324
2010-11-12 00:00:00+00,LONG,2421,0.697194967426864,0.016940935,-0.018700227,-0.06678663,0.9250447
2010-11-30 00:00:00+00,LONG,3013,0.5707097985401617,-0.0023024867,-0.033490706,-0.07063515,0.7139387
2010-11-30 00:00:00+00,LONG,3287,0.5525367781633548,-0.009533286,-0.02576505,-0.053949103,0.40385184
2010-12-15 00:00:00+00,LONG,622,0.0,-0.013819581,-0.031843588,-0.04955292,0.6379718
2010-12-21 00:00:00+00,LONG,1112,0.9523809523809523,0.0045170397,-0.02375493,-0.054759018,0.72121924
2011-01-28 00:00:00+00,LONG,1742,0.06920979386533023,-0.026686901,-0.00970587,-0.05284341,0.71289974
2011-02-11 00:00:00+00,LONG,1610,0.0,0.010269232,-0.021753533,-0.056866787,0.74552506
2011-03-17 00:00:00+00,LONG,3686,0.24808300148314652,0.017507726,-0.0012359502,-0.06594706,0.44732502
2011-03-21 00:00:00+00,LONG,220,0.9523809523809523,0.011435618,-0.027843852,-0.058517583,0.61064667
2011-03-21 00:00:00+00,LONG,710,0.8305932764153309,-0.027655745,0.017479287,-0.06272925,0.59426963
2011-03-21 00:00:00+00,LONG,3310,0.0,-0.0017735722,-0.020200456,-0.057206918,0.46970457
2011-03-29 00:00:00+00,LONG,580,0.11333799616256487,0.019653656,-0.031686924,-0.049186036,0.7803303
2011-04-14 00:00:00+00,LONG,248,0.0,-0.01797028,-0.016656835,-0.049021192,0.7616752
2011-04-19 00:00:00+00,LONG,2681,0.0,0.017504973,-0.0062280167,-0.06267439,0.79030204
2011-06-08 00:00:00+00,LONG,4097,0.0,0.0027495853,0.007278554,-0.06619575,0.34227526
2011-06-08 00:00:00+00,LONG,843,0.0,-0.013460021,0.03486725,-0.05159795,0.9033063
2011-06-15 00:00:00+00,LONG,2425,0.0,-0.053556144,0.034800086,-0.04898404,0.606805
2011-06-15 00:00:00+00,LONG,2936,0.0,-0.054861672,0.001062813,-0.06724962,0.6659056
2011-06-16 00:00:00+00,LONG,2095,0.0,0.012623041,-0.025709419,-0.05325315,0.65421784
2011-06-17 00:00:00+00,LONG,2430,0.0,-0.0037630391,0.006643063,-0.05252851,0.7067379
2011-06-17 00:00:00+00,LONG,1471,0.0,-0.001772521,-0.021039603,-0.04878174,0.6510198
2011-06-17 00:00:00+00,LONG,1761,0.0,-0.017430317,-0.022941776,-0.05862439,0.41203302
2011-06-17 00:00:00+00,LONG,1916,0.8709677419354839,0.005752904,-0.01562941,-0.056214802,0.36939627
2011-06-20 00:00:00+00,LONG,194,0.0,-0.004548076,-0.029173704,-0.06310725,0.37093672
2011-06-20 00:00:00+00,LONG,988,0.0,-0.028350769,-0.0060336874,-0.06277678,0.3382412
2011-06-20 00:00:00+00,LONG,3357,0.0,0.0032170145,-0.010755783,-0.083348066,0.68884915
2011-06-20 00:00:00+00,LONG,3693,0.0,-0.017273614,-0.0067706085,-0.06522137,0.36480138
2011-06-21 00:00:00+00,LONG,3595,0.0,0.01953115,-0.034819342,-0.069891274,0.87284356
2011-06-22 00:00:00+00,LONG,3127,0.0,-0.03937496,-0.03491056,-0.051323246,0.43534127
2011-06-23 00:00:00+00,LONG,4171,0.0,0.015772711,-0.029262874,-0.06164913,0.50710595
2011-06-23 00:00:00+00,LONG,2430,0.0,-0.0014089273,-0.030844746,-0.053336598,0.43202865
2011-06-23 00:00:00+00,LONG,1099,0.0,-6.7074486E-4,-0.008079844,-0.05747699,0.620675
2011-06-24 00:00:00+00,LONG,4169,0.0,-0.01496483,-0.028757788,-0.05074903,0.64539826
2011-06-24 00:00:00+00,LONG,194,0.0,-0.024761528,-0.032566346,-0.053086743,0.5555804
2011-06-24 00:00:00+00,LONG,1099,0.0,0.0064445455,-0.0070703933,-0.058910377,0.86944205
2011-06-24 00:00:00+00,LONG,4000,0.0,-0.05619418,0.017847748,-0.06890659,0.5734188
2011-06-27 00:00:00+00,LONG,1099,0.0,0.019384699,-0.02412444,-0.059737604,0.89877874
2011-06-29 00:00:00+00,LONG,1677,0.6612251819818796,-0.014544686,-0.031991042,-0.05119788,0.4148243
2011-06-29 00:00:00+00,LONG,1678,0.6437936786278754,-0.014532225,-0.031994116,-0.051198926,0.41452077
2011-08-12 00:00:00+00,LONG,4089,0.0,-0.025065012,-0.016530609,-0.07324075,0.66695464
2011-08-22 00:00:00+00,LONG,2546,0.9166666666666666,0.0043904292,-1.7810152E-4,-0.08414686,0.8778125
2011-08-22 00:00:00+00,LONG,1011,0.71875,0.0126595795,0.0067235217,-0.0803821,0.33732766
2011-08-22 00:00:00+00,LONG,2028,1.0,-0.009865672,-0.0113844955,-0.058251556,0.3583526
2011-08-25 00:00:00+00,LONG,708,0.0,0.0014752108,-0.024193566,-0.05770865,0.49128604
2011-09-09 00:00:00+00,LONG,4086,0.0,-0.0115559725,-0.0314287,-0.07375753,0.31776762
2011-09-22 00:00:00+00,LONG,1184,0.0,-0.0174178,-0.010658058,-0.07250047,0.9601576
2011-09-22 00:00:00+00,LONG,3521,1.0,0.009235351,-0.022671252,-0.07077102,0.4694201
2011-09-22 00:00:00+00,LONG,3841,0.4983403517891695,0.005272544,0.0129231205,-0.0699728,0.92209864
2011-10-04 00:00:00+00,LONG,3838,1.0,0.011636865,0.015167126,-0.048671886,0.6558105
2011-10-05 00:00:00+00,LONG,191,0.8108183007088332,-0.01863752,0.04726593,-0.089578345,0.82766235
2011-10-05 00:00:00+00,LONG,2352,0.6603010995335941,0.005319401,-0.015835607,-0.06635757,0.8857703
2011-10-06 00:00:00+00,LONG,1742,0.44872858693205725,-0.040857576,-0.028165676,-0.06432341,0.42032963
2011-10-06 00:00:00+00,LONG,3838,0.9411764705882353,-0.012480611,-0.031104814,-0.05297655,0.7540385
2011-10-06 00:00:00+00,LONG,4013,0.5707185862682373,0.012582862,-0.023573238,-0.06554537,0.87334454
2011-10-07 00:00:00+00,LONG,2703,0.0,-0.036245447,-0.020273505,-0.05043606,0.60460377
2011-10-19 00:00:00+00,LONG,356,0.0,-0.02893699,-0.025695581,-0.06210046,0.3623669
2011-10-19 00:00:00+00,LONG,487,0.5757450405436086,0.004527358,-0.034745567,-0.05645335,0.48243862
2011-11-23 00:00:00+00,LONG,2938,1.0,0.0012378335,0.03961256,-0.055688273,0.58480304
2011-12-15 00:00:00+00,LONG,1306,0.9818181818181818,0.020391354,-0.024441598,-0.059169885,0.46654686
2011-12-19 00:00:00+00,LONG,3791,1.0,-0.007846901,-0.006664012,-0.052016318,0.66091394
2012-01-09 00:00:00+00,LONG,52,1.0,-3.0100182E-6,-0.019703593,-0.05973433,0.47987774
2012-03-06 00:00:00+00,LONG,817,0.0,0.007446952,-0.0020081382,-0.05541524,0.92119205
2012-03-29 00:00:00+00,LONG,88,0.5245901639344261,0.0077383155,-0.01828755,-0.055961955,0.4110303
2012-03-30 00:00:00+00,LONG,88,0.3275759634068919,0.016068997,-0.034709893,-0.058626097,0.61872524
2012-04-04 00:00:00+00,LONG,88,0.4590163934426229,-0.009421323,-0.01742117,-0.05542587,0.5283896
2012-04-13 00:00:00+00,LONG,3283,0.5366467749985319,-0.031079544,-0.011396457,-0.0659468,0.50443983
2012-04-16 00:00:00+00,LONG,984,1.0,-0.03203296,0.006133607,-0.07037274,0.55086184
2012-04-25 00:00:00+00,LONG,3825,0.0,-0.01919286,-0.0110178925,-0.050284814,0.52799195
2012-05-17 00:00:00+00,LONG,693,1.0,-0.0021971148,-0.004982064,-0.057495777,0.33730245
2012-05-21 00:00:00+00,LONG,693,0.9622641509433962,-0.013052844,-0.030641349,-0.061727677,0.5125005
2012-05-22 00:00:00+00,LONG,2381,0.9428571428571428,-0.045520663,0.022835683,-0.051159978,0.65618265
2012-05-25 00:00:00+00,LONG,2291,0.0,-0.029580034,-0.0027227101,-0.07492614,0.58031905
2012-05-31 00:00:00+00,LONG,3744,1.0,0.012688198,-0.0037246498,-0.07742105,0.71111894
2012-06-01 00:00:00+00,LONG,183,0.440050548312281,-0.019033464,-4.98807E-4,-0.08826001,0.78644276
2012-06-01 00:00:00+00,LONG,2568,0.37639973612666244,-0.044559706,-0.029311363,-0.08545945,0.91008836
2012-06-01 00:00:00+00,LONG,3885,1.0,-0.03664576,0.006081389,-0.06400315,0.82339215
2012-06-04 00:00:00+00,LONG,2638,1.0,-0.020403044,-0.009953074,-0.05232471,0.86770856
2012-06-04 00:00:00+00,LONG,617,0.9714285714285714,0.018041873,-0.0018482003,-0.04910131,0.5157172
2012-06-04 00:00:00+00,LONG,1141,1.0,0.007622832,0.006154849,-0.04987327,0.81568724
2012-06-05 00:00:00+00,LONG,3124,0.9761904761904762,0.014699907,-0.022874543,-0.08393549,0.37023622
2012-06-06 00:00:00+00,LONG,2437,0.0,-0.004305108,-0.029499577,-0.07714662,0.4945909
2012-06-06 00:00:00+00,LONG,1141,0.9411764705882353,8.6643884E-4,-0.028410226,-0.051067375,0.3335931
2012-06-06 00:00:00+00,LONG,3621,0.22456840976862186,0.0042447452,-0.026983963,-0.083817504,0.6770826
2012-06-06 00:00:00+00,LONG,3760,0.6714849858982483,-6.392656E-4,-0.019523155,-0.05166975,0.5316056
2012-06-07 00:00:00+00,LONG,1069,0.5584658115815755,-0.025959525,-0.029619535,-0.054296855,0.40550014
2012-06-07 00:00:00+00,LONG,1141,0.9117647058823529,-0.012203257,-0.032980584,-0.049998794,0.6240626
2012-06-07 00:00:00+00,LONG,3824,0.0,-0.018990103,-0.016168898,-0.07083037,0.62085515
2012-06-08 00:00:00+00,LONG,555,0.6950849947863708,-0.01829553,-0.026378116,-0.06407113,0.39010248
2012-06-27 00:00:00+00,LONG,4123,0.9259259259259259,0.0015904916,-0.032439545,-0.062324356,0.49654824
2012-06-27 00:00:00+00,LONG,2925,0.3467918052679027,-0.025374137,-0.02073349,-0.08166197,0.34069362
2012-07-06 00:00:00+00,LONG,2659,0.16252844893698443,-0.027903436,0.0016851941,-0.08601292,0.88916844
2012-07-24 00:00:00+00,LONG,3114,1.0,0.011245908,-0.01405512,-0.061534293,0.8890465
2012-07-25 00:00:00+00,LONG,1966,0.962962962962963,0.007939126,0.01466339,-0.05591436,0.49567664
2012-07-27 00:00:00+00,LONG,1966,0.8888888888888888,0.011745507,-0.032625444,-0.06869693,0.45149365
2012-07-31 00:00:00+00,LONG,2619,0.1126185769785557,-0.033848148,-0.021712301,-0.058615606,0.94011056
2012-08-02 00:00:00+00,LONG,3868,1.0,-0.011548285,-0.025143769,-0.06556503,0.36260277
2012-08-06 00:00:00+00,LONG,1668,0.9459459459459459,-0.032339986,0.011057948,-0.08095056,0.78930515
2012-08-13 00:00:00+00,LONG,3903,0.3289445838087434,0.002306805,-0.035170075,-0.065791264,0.6239265
2012-08-17 00:00:00+00,LONG,629,0.0,-0.054661214,-0.0031685047,-0.071254656,0.7041795
2012-11-05 00:00:00+00,LONG,1112,0.6736262674399094,-0.006363597,0.013124762,-0.0831603,0.36719796
2012-11-13 00:00:00+00,LONG,505,0.9512195121951219,-0.020826016,-0.01343895,-0.056388788,0.6412006
2012-11-13 00:00:00+00,LONG,1700,0.0,0.009953794,0.0041964017,-0.06072769,0.3254716
2012-11-14 00:00:00+00,LONG,2508,1.0,-0.025080279,0.0028737043,-0.0673809,0.6239395
2012-11-14 00:00:00+00,LONG,505,0.9268292682926829,-0.0019945116,-0.0056345304,-0.058073718,0.8672078
2012-11-16 00:00:00+00,LONG,3433,0.0,-0.010496253,0.013830685,-0.056847233,0.3217537
2012-11-16 00:00:00+00,LONG,1615,0.0,-0.0035419127,-0.013252702,-0.06071174,0.4879723
2012-11-16 00:00:00+00,LONG,1851,1.0,0.0027968895,-0.0071493196,-0.08110898,0.33972022
2012-11-20 00:00:00+00,LONG,270,0.1201890242334569,-0.0084366435,-0.028260127,-0.062102634,0.40308192
2012-11-20 00:00:00+00,LONG,1087,0.2826222148045377,-0.01105787,-0.034430426,-0.053599365,0.46060354
2012-11-21 00:00:00+00,LONG,3013,0.1331987727741347,-0.011257997,0.0053316774,-0.06192197,0.34352767
2012-11-23 00:00:00+00,LONG,4073,0.8333333333333334,0.016848067,-0.030772738,-0.06473398,0.39744303
2012-11-27 00:00:00+00,LONG,1985,0.40864475490556595,-0.0061041275,-0.025612315,-0.072751686,0.73312837
2012-11-29 00:00:00+00,LONG,1867,0.8105657547942471,-0.0025903566,-0.026770025,-0.06991666,0.5686939
2012-12-03 00:00:00+00,LONG,1867,0.5148312111403661,-4.8246275E-4,-0.025272874,-0.07505709,0.6441614
2012-12-17 00:00:00+00,LONG,2018,0.98,-0.006843005,-0.031894546,-0.062388558,0.6633537
2013-01-03 00:00:00+00,LONG,1082,1.0,0.012790125,-0.0076450496,-0.066373914,0.73117685
2013-02-26 00:00:00+00,LONG,786,0.36992172560199765,0.0067845616,0.0071891877,-0.07196175,0.811241
2013-02-28 00:00:00+00,LONG,786,0.0,-0.02458741,-0.02126735,-0.07599026,0.80777425
2013-04-15 00:00:00+00,LONG,3127,0.6087703553260422,-0.028669786,-0.0072068763,-0.07156296,0.5710534
2013-04-17 00:00:00+00,LONG,3127,0.5860262040097176,-0.032525923,-0.016606772,-0.07369741,0.7588017
2013-04-18 00:00:00+00,LONG,487,0.967741935483871,0.00946952,-0.0027645463,-0.057493072,0.36672527
2013-04-18 00:00:00+00,LONG,2640,0.7714285714285715,0.0041950704,0.0073825037,-0.06027587,0.3188305
2013-04-18 00:00:00+00,LONG,3127,0.7087330603444008,0.0083015915,-0.014591238,-0.0732475,0.5013068
2013-04-18 00:00:00+00,LONG,1410,1.0,-0.01318461,-9.002145E-4,-0.065355375,0.41851932
2013-05-01 00:00:00+00,LONG,444,1.0,-0.03284942,-0.011230507,-0.053757925,0.77092403
2013-05-01 00:00:00+00,LONG,2513,0.0,-0.013259767,0.021397455,-0.059303056,0.64824206
2013-05-02 00:00:00+00,LONG,4000,0.0,-0.007588371,0.01470409,-0.07637028,0.565302
2013-05-09 00:00:00+00,LONG,1817,0.0,-0.006105925,-0.03170821,-0.056775324,0.41304743
2013-06-20 00:00:00+00,LONG,918,0.35922399888013623,0.012951431,0.026057899,-0.0604413,0.3358756
2013-06-24 00:00:00+00,LONG,2196,0.3070875138742397,0.003053057,-0.0064305025,-0.07248424,0.92264557
2013-06-24 00:00:00+00,LONG,588,0.5130652472451261,-0.010341728,8.5413965E-5,-0.07486657,0.38715562
2013-06-24 00:00:00+00,LONG,710,0.6696286999015664,-0.02977055,-0.012869558,-0.06156288,0.6669339
2013-06-24 00:00:00+00,LONG,3021,0.5349751635477116,-0.035649743,0.010768294,-0.08169504,0.7456154
2013-06-24 00:00:00+00,LONG,1039,0.9736842105263158,-0.010742248,-0.025799096,-0.049594082,0.6217021
2013-06-24 00:00:00+00,LONG,3116,0.7899891379037631,0.002408667,0.016519047,-0.055461355,0.4177484
2013-06-24 00:00:00+00,LONG,3538,0.49008279598281296,-0.02315611,0.018019162,-0.054262254,0.6136171
