time,side,ticker_id,mv_dn_composite_labels,joint_fall_flag_1_20_df042,joint_fall_flag_1_10_df042,dist_upper_bb_50_2.5_df055
2011-10-27 00:00:00+00,SHORT,2297,0.0,0.0,0.0,-0.01404029
2011-10-27 00:00:00+00,SHORT,2349,0.21644422629221657,0.0,0.0,-0.003304785
2011-10-27 00:00:00+00,SHORT,2452,0.14170165103714405,0.0,0.0,-0.01404182
2011-10-27 00:00:00+00,SHORT,405,1.0,0.0,0.0,2.7261744E-4
2011-10-27 00:00:00+00,SHORT,411,0.0,0.0,0.0,-0.01445181
2011-10-27 00:00:00+00,SHORT,2553,0.566984681074401,0.0,0.0,-0.0024293633
2011-10-27 00:00:00+00,SHORT,516,1.0,0.0,0.0,0.005609518
2011-10-27 00:00:00+00,SHORT,2690,0.3485861872950061,0.0,0.0,-0.0032664435
2011-10-27 00:00:00+00,SHORT,714,0.5421944948600187,0.0,0.0,0.0052459044
2011-10-27 00:00:00+00,SHORT,2815,0.2850143534624947,0.0,0.0,-0.011907061
2011-10-27 00:00:00+00,SHORT,897,1.0,0.0,0.0,-0.005665364
2011-10-27 00:00:00+00,SHORT,934,1.0,0.0,0.0,-0.0048432047
2011-10-27 00:00:00+00,SHORT,3046,0.22673692276062,0.0,0.0,-0.0021584264
2011-10-27 00:00:00+00,SHORT,1012,1.0,0.0,0.0,0.0058017448
2011-10-27 00:00:00+00,SHORT,1099,0.149054702221539,0.0,0.0,-0.0026534894
2011-10-27 00:00:00+00,SHORT,3218,0.3522105345487655,0.0,0.0,-0.017519461
2011-10-27 00:00:00+00,SHORT,1184,1.0,0.0,0.0,0.0024918225
2011-10-27 00:00:00+00,SHORT,3420,0.34730468565765715,0.0,0.0,-0.004320781
2011-10-27 00:00:00+00,SHORT,1410,0.33119583622510257,0.0,0.0,0.0033355006
2011-10-27 00:00:00+00,SHORT,1434,0.0,0.0,0.0,-0.01462455
2011-10-27 00:00:00+00,SHORT,1437,1.0,0.0,0.0,0.0069464818
2011-10-27 00:00:00+00,SHORT,3521,1.0,0.0,0.0,-0.014035097
2011-10-27 00:00:00+00,SHORT,1474,1.0,0.0,0.0,-0.0018879425
2011-10-27 00:00:00+00,SHORT,3561,0.5024718098374449,0.0,0.0,-0.0100831725
2011-10-27 00:00:00+00,SHORT,3573,0.2843656000293971,0.0,0.0,-0.01523956
2011-10-27 00:00:00+00,SHORT,3694,1.0,0.0,0.0,4.8066673E-4
2011-10-27 00:00:00+00,SHORT,1667,0.330024108299019,0.0,0.0,-4.4218446E-5
2011-10-27 00:00:00+00,SHORT,1770,0.6527558886239772,0.0,0.0,-0.0012007984
2011-10-27 00:00:00+00,SHORT,3831,1.0,0.0,0.0,-0.0069214967
2011-10-27 00:00:00+00,SHORT,3915,0.5281736759159487,0.0,0.0,6.5733975E-4
2011-10-27 00:00:00+00,SHORT,3923,0.2319847902720237,0.0,0.0,-0.014412562
2011-10-27 00:00:00+00,SHORT,1922,1.0,0.0,0.0,-0.008198468
2011-10-27 00:00:00+00,SHORT,4000,1.0,0.0,0.0,0.0027356362
2011-10-27 00:00:00+00,SHORT,2004,0.3279335606715315,0.0,0.0,-0.009648793
2011-10-27 00:00:00+00,SHORT,4088,0.3668634338031785,0.0,0.0,0.006058279
2011-10-28 00:00:00+00,SHORT,4097,0.15955101301442942,0.0,0.0,-0.017457513
2011-10-28 00:00:00+00,SHORT,39,0.15896748829623478,0.0,0.0,-0.0012669689
2011-10-28 00:00:00+00,SHORT,4153,1.0,0.0,0.0,-0.015194484
2011-10-28 00:00:00+00,SHORT,2116,0.95,0.0,0.0,-0.009968544
2011-10-28 00:00:00+00,SHORT,4164,0.3867511796928719,0.0,0.0,0.0031260303
2011-10-28 00:00:00+00,SHORT,69,0.8,0.0,0.0,-0.012722393
2011-10-28 00:00:00+00,SHORT,2119,0.24164669863331806,0.0,0.0,-0.012195626
2011-10-28 00:00:00+00,SHORT,142,0.41179773509241663,0.0,0.0,-0.007970678
2011-10-28 00:00:00+00,SHORT,2247,0.5659683828775347,0.0,0.0,-0.005523759
2011-10-28 00:00:00+00,SHORT,309,0.42158551519409615,0.0,0.0,0.0031213178
2011-10-28 00:00:00+00,SHORT,2367,0.8,0.0,0.0,-0.008375534
2011-10-28 00:00:00+00,SHORT,411,0.0,0.0,0.0,-0.00945482
2011-10-28 00:00:00+00,SHORT,457,0.8333333333333334,0.0,0.0,0.0052000633
2011-10-28 00:00:00+00,SHORT,2546,0.21637518750199378,0.0,0.0,-0.015908072
2011-10-28 00:00:00+00,SHORT,2548,0.7105468805840568,0.0,0.0,-0.0068030306
2011-10-28 00:00:00+00,SHORT,516,0.875,0.0,0.0,-0.0036933466
2011-10-28 00:00:00+00,SHORT,540,0.26651211801669755,0.0,0.0,-0.0042860215
2011-10-28 00:00:00+00,SHORT,2686,0.8,0.0,0.0,-0.0038001752
2011-10-28 00:00:00+00,SHORT,2690,0.42572454580649394,0.0,0.0,-0.004656154
2011-10-28 00:00:00+00,SHORT,799,0.1048525040889758,0.0,0.0,-0.008958401
2011-10-28 00:00:00+00,SHORT,898,1.0,0.0,0.0,0.002825179
2011-10-28 00:00:00+00,SHORT,2983,0.6681909059654688,0.0,0.0,-0.006988004
2011-10-28 00:00:00+00,SHORT,938,1.0,0.0,0.0,-0.013138419
2011-10-28 00:00:00+00,SHORT,974,1.0,0.0,0.0,-0.0049770796
2011-10-28 00:00:00+00,SHORT,1012,0.8,0.0,0.0,0.0022236395
2011-10-28 00:00:00+00,SHORT,1090,0.21361094806696218,0.0,0.0,-0.008507493
2011-10-28 00:00:00+00,SHORT,3203,0.6259583976143033,0.0,0.0,-0.005201015
2011-10-28 00:00:00+00,SHORT,3273,0.8,0.0,0.0,-0.012144723
2011-10-28 00:00:00+00,SHORT,1410,0.27339749479151537,0.0,0.0,-0.011506075
2011-10-28 00:00:00+00,SHORT,1447,0.26611922581307523,0.0,0.0,-0.014241546
2011-10-28 00:00:00+00,SHORT,3586,1.0,0.0,0.0,-0.0057208966
2011-10-28 00:00:00+00,SHORT,1631,1.0,0.0,0.0,6.4346805E-4
2011-10-28 00:00:00+00,SHORT,1770,0.8333333333333334,0.0,0.0,0.0034915418
2011-10-28 00:00:00+00,SHORT,1816,0.2818508587778654,0.0,0.0,-0.018066803
2011-10-28 00:00:00+00,SHORT,1832,0.4460714568455339,0.0,0.0,0.0020972316
2011-10-28 00:00:00+00,SHORT,1846,0.6930228279643811,0.0,0.0,0.0011831621
2011-10-28 00:00:00+00,SHORT,3915,0.5187439261696737,0.0,0.0,-1.8704729E-4
2011-10-28 00:00:00+00,SHORT,4000,0.8,0.0,0.0,0.0026091235
2011-10-28 00:00:00+00,SHORT,4088,0.24881534873878888,0.0,0.0,-0.013236847
2011-10-31 00:00:00+00,SHORT,4112,0.31502043229858817,0.0,0.0,-0.007354772
2011-10-31 00:00:00+00,SHORT,2085,0.75,0.0,0.0,-0.009793481
2011-10-31 00:00:00+00,SHORT,505,0.6435102897540391,0.0,0.0,-0.0059177354
2011-10-31 00:00:00+00,SHORT,920,0.4131743401601813,0.0,0.0,-0.019939812
2011-10-31 00:00:00+00,SHORT,3021,0.41577485173569256,0.0,0.0,-0.015700981
2011-10-31 00:00:00+00,SHORT,1848,0.6137512945531104,0.0,0.0,-0.005716578
2011-10-31 00:00:00+00,SHORT,3897,0.5633056311729262,0.0,0.0,-0.01978281
2011-11-01 00:00:00+00,SHORT,153,0.0,0.0,0.0,-0.0048796386
2011-11-01 00:00:00+00,SHORT,2272,0.0,0.0,0.0,-0.004259955
2011-11-02 00:00:00+00,SHORT,153,0.0,0.0,0.0,-0.0091120405
2011-11-02 00:00:00+00,SHORT,2272,0.5737890987205281,0.0,0.0,0.0025481298
2011-11-02 00:00:00+00,SHORT,1411,0.27472374475757894,0.0,0.0,-0.020313138
2011-11-03 00:00:00+00,SHORT,153,0.0,0.0,0.0,-0.011241049
2011-11-03 00:00:00+00,SHORT,2408,0.0,0.0,0.0,-0.0106639275
2011-11-03 00:00:00+00,SHORT,2617,0.20256833762251367,0.0,0.0,-0.0042804196
2011-11-03 00:00:00+00,SHORT,580,0.37444945738466257,0.0,0.0,-0.0067075593
2011-11-03 00:00:00+00,SHORT,845,0.6522278762993557,0.0,0.0,-0.017549671
2011-11-03 00:00:00+00,SHORT,1235,1.0,0.0,0.0,-0.011157643
2011-11-03 00:00:00+00,SHORT,3447,0.4603787540032873,0.0,0.0,-0.007203616
2011-11-03 00:00:00+00,SHORT,4088,0.0,0.0,0.0,-0.018256636
2011-11-04 00:00:00+00,SHORT,153,0.0,0.0,0.0,-0.018890694
2011-11-04 00:00:00+00,SHORT,3130,0.8888888888888888,0.0,0.0,-0.020413045
2011-11-04 00:00:00+00,SHORT,3447,0.40380328916140273,0.0,0.0,-0.014620236
2011-11-07 00:00:00+00,SHORT,153,0.0,0.0,0.0,-0.018852368
2011-11-07 00:00:00+00,SHORT,3447,0.2709551871163567,0.0,0.0,-0.012253289
2011-11-07 00:00:00+00,SHORT,3610,1.0,0.0,0.0,-0.011553904
2011-11-08 00:00:00+00,SHORT,64,1.0,0.0,0.0,-0.012445055
2011-11-08 00:00:00+00,SHORT,84,0.0,0.0,0.0,0.003546393
2011-11-08 00:00:00+00,SHORT,93,0.26249722267864073,0.0,0.0,-0.004721827
2011-11-08 00:00:00+00,SHORT,345,0.639792941618987,0.0,0.0,-0.01469554
2011-11-08 00:00:00+00,SHORT,617,0.4532709271702369,0.0,0.0,-0.0049781483
2011-11-08 00:00:00+00,SHORT,843,0.5571330237414676,0.0,0.0,-0.00950479
2011-11-08 00:00:00+00,SHORT,2896,0.4668128527380993,0.0,0.0,-0.007847227
2011-11-08 00:00:00+00,SHORT,960,0.0,0.0,0.0,-0.019151555
2011-11-08 00:00:00+00,SHORT,1039,0.261425305073681,0.0,0.0,-0.015529284
2011-11-08 00:00:00+00,SHORT,1260,0.7358696556071234,0.0,0.0,-0.008586043
2011-11-08 00:00:00+00,SHORT,1411,0.24009053326580496,0.0,0.0,-0.01792004
2011-11-08 00:00:00+00,SHORT,3538,0.336322368915313,0.0,0.0,-0.02022937
2011-11-08 00:00:00+00,SHORT,3704,0.08156678360331392,0.0,0.0,-0.018268395
2011-11-08 00:00:00+00,SHORT,1731,0.0,0.0,0.0,-0.013746112
2011-11-08 00:00:00+00,SHORT,4074,0.6483752565750425,0.0,0.0,-0.015574675
2011-11-09 00:00:00+00,SHORT,84,0.0,0.0,0.0,-0.015726464
2011-11-09 00:00:00+00,SHORT,2421,0.0,0.0,0.0,-0.014431245
2011-11-09 00:00:00+00,SHORT,1236,0.41601457207685044,0.0,0.0,-0.018384097
2011-11-09 00:00:00+00,SHORT,1361,0.45529550557456533,0.0,0.0,-0.01049496
2011-11-09 00:00:00+00,SHORT,1437,0.0,0.0,0.0,-0.015544597
2011-11-10 00:00:00+00,SHORT,1437,0.0,0.0,0.0,-0.0046395464
2011-11-11 00:00:00+00,SHORT,4176,0.0,0.0,0.0,-0.017048305
2011-11-11 00:00:00+00,SHORT,443,1.0,0.0,0.0,-0.01565881
2011-11-11 00:00:00+00,SHORT,2619,0.8144042420170923,0.0,0.0,-0.02001389
2011-11-11 00:00:00+00,SHORT,906,0.32954046133045245,0.0,0.0,-0.0010475066
2011-11-11 00:00:00+00,SHORT,2983,0.4595777706432586,0.0,0.0,-0.009678802
2011-11-11 00:00:00+00,SHORT,984,1.0,0.0,0.0,-0.012102377
2011-11-11 00:00:00+00,SHORT,1361,0.35255954652962995,0.0,0.0,-0.013500235
2011-11-11 00:00:00+00,SHORT,1437,0.0,0.0,0.0,-0.016372085
2011-11-11 00:00:00+00,SHORT,3686,0.25337315172132674,0.0,0.0,-0.017391294
2011-11-11 00:00:00+00,SHORT,3744,0.5461728887184368,0.0,0.0,-0.010531866
2011-11-11 00:00:00+00,SHORT,1752,1.0,0.0,0.0,-0.0068247584
2011-11-11 00:00:00+00,SHORT,1817,0.15993195183007902,0.0,0.0,0.0034710637
2011-11-14 00:00:00+00,SHORT,9,0.1816824134332693,0.0,0.0,-0.017319962
2011-11-14 00:00:00+00,SHORT,411,0.0,0.0,0.0,-0.020028641
2011-11-14 00:00:00+00,SHORT,1817,0.17499367579815295,0.0,0.0,-0.011834056
2011-11-15 00:00:00+00,SHORT,2084,0.12584025206727883,0.0,0.0,-0.018897738
2011-11-15 00:00:00+00,SHORT,406,0.417440116296256,0.0,0.0,-0.007570939
2011-11-15 00:00:00+00,SHORT,2527,0.0,0.0,0.0,-0.01134574
2011-11-15 00:00:00+00,SHORT,2681,0.2776371461499407,0.0,0.0,-0.020408964
2011-11-15 00:00:00+00,SHORT,3053,0.1976284855503076,0.0,0.0,3.36023E-4
2011-11-16 00:00:00+00,SHORT,2965,0.0,0.0,0.0,0.0051390985
2011-11-16 00:00:00+00,SHORT,3822,1.0,0.0,0.0,-0.011414565
2011-11-17 00:00:00+00,SHORT,2965,0.0,0.0,0.0,-0.012520936
2011-11-18 00:00:00+00,SHORT,2965,0.0,0.0,0.0,-0.01650545
2011-11-30 00:00:00+00,SHORT,2965,0.0,0.0,0.0,-0.016465092
2011-12-01 00:00:00+00,SHORT,2965,0.0,0.0,0.0,-0.016204678
2011-12-02 00:00:00+00,SHORT,2247,0.06565487673604964,0.0,0.0,-0.018699132
2011-12-02 00:00:00+00,SHORT,2965,0.0,0.0,0.0,-0.014652166
2011-12-05 00:00:00+00,SHORT,2139,0.0,0.0,0.0,-0.011870432
2011-12-05 00:00:00+00,SHORT,2965,0.0,0.0,0.0,-0.013589704
2011-12-05 00:00:00+00,SHORT,3142,1.0,0.0,0.0,-0.015720068
2011-12-06 00:00:00+00,SHORT,2139,0.0,0.0,0.0,-0.019250693
2011-12-06 00:00:00+00,SHORT,900,0.6184223963885499,0.0,0.0,-9.3900313E-4
2011-12-06 00:00:00+00,SHORT,2965,0.0,0.0,0.0,-0.01189676
2011-12-07 00:00:00+00,SHORT,2925,0.8153892508189781,0.0,0.0,-0.007083886
2011-12-07 00:00:00+00,SHORT,900,0.9444444444444444,0.0,0.0,-0.01069983
2011-12-07 00:00:00+00,SHORT,3802,0.1560312939095881,0.0,0.0,-0.009720651
2011-12-07 00:00:00+00,SHORT,1896,0.39853511825039595,0.0,0.0,-0.009159574
2011-12-09 00:00:00+00,SHORT,1896,0.3242663685205072,0.0,0.0,-0.012202461
2011-12-23 00:00:00+00,SHORT,2665,0.2922080255960615,0.0,0.0,-0.0069758813
2011-12-27 00:00:00+00,SHORT,84,0.0,0.0,0.0,-0.019619705
2011-12-30 00:00:00+00,SHORT,4123,0.44327392509952285,0.0,0.0,-0.015634844
2012-01-03 00:00:00+00,SHORT,131,0.0,0.0,0.0,-0.018196058
2012-01-03 00:00:00+00,SHORT,643,0.0,0.0,0.0,-0.0037430034
2012-01-03 00:00:00+00,SHORT,870,0.5650126723948425,0.0,0.0,-0.01292221
2012-01-03 00:00:00+00,SHORT,1262,0.0,0.0,0.0,-0.008310975
2012-01-03 00:00:00+00,SHORT,1308,0.3526664484632526,0.0,0.0,-0.017211514
2012-01-03 00:00:00+00,SHORT,3521,0.34230121893872345,0.0,0.0,-0.019324938
2012-01-03 00:00:00+00,SHORT,1715,0.3933304509090478,0.0,0.0,-0.01394497
2012-01-04 00:00:00+00,SHORT,3513,0.12302025639709425,0.0,0.0,-0.005933913
2012-01-04 00:00:00+00,SHORT,1715,0.30688166912527476,0.0,0.0,-0.014790715
2012-01-05 00:00:00+00,SHORT,1262,0.0,0.0,0.0,-0.018032148
2012-01-10 00:00:00+00,SHORT,2534,0.0,0.0,0.0,-0.0053554955
2012-01-10 00:00:00+00,SHORT,1826,0.3527353034962276,0.0,0.0,-0.00769698
2012-01-12 00:00:00+00,SHORT,2061,0.0,0.0,0.0,-0.007345463
2012-01-12 00:00:00+00,SHORT,714,0.8489717449720258,0.0,0.0,-0.010441555
2012-01-12 00:00:00+00,SHORT,974,0.7194901249617467,0.0,0.0,-0.0051444974
2012-01-12 00:00:00+00,SHORT,3182,0.0,0.0,0.0,-0.017476764
2012-01-17 00:00:00+00,SHORT,1250,0.5092469896618893,0.0,0.0,-0.015583162
2012-01-17 00:00:00+00,SHORT,1867,0.2546222608587364,0.0,0.0,-0.0042189728
2012-01-18 00:00:00+00,SHORT,2452,0.4018295596919429,0.0,0.0,-0.017804544
2012-01-18 00:00:00+00,SHORT,1360,0.10300787738647409,0.0,0.0,-0.0026483734
2012-01-18 00:00:00+00,SHORT,1867,0.20204164908079195,0.0,0.0,-0.019483345
2012-01-19 00:00:00+00,SHORT,2546,0.0,0.0,0.0,-0.0058470536
2012-01-19 00:00:00+00,SHORT,791,0.2753147220301505,0.0,0.0,-0.008949913
2012-01-19 00:00:00+00,SHORT,3695,0.2255980111520165,0.0,0.0,-0.0072062938
2012-01-19 00:00:00+00,SHORT,1867,0.19699039944407765,0.0,0.0,-0.020327382
2012-01-19 00:00:00+00,SHORT,4062,0.17313970884757157,0.0,0.0,-0.013986006
2012-01-19 00:00:00+00,SHORT,2028,0.0,0.0,0.0,-0.01987002
2012-01-20 00:00:00+00,SHORT,2298,0.411998243298368,0.0,0.0,0.0010640895
2012-01-20 00:00:00+00,SHORT,791,0.22805009617366095,0.0,0.0,-0.01645921
2012-01-20 00:00:00+00,SHORT,3811,0.24302673363039465,0.0,0.0,-0.019996384
2012-01-23 00:00:00+00,SHORT,2270,0.0,0.0,0.0,-0.008757656
2012-01-23 00:00:00+00,SHORT,2430,0.4002026822400885,0.0,0.0,-0.0045280713
2012-01-23 00:00:00+00,SHORT,562,0.3633312052662995,0.0,0.0,0.0019795212
2012-01-23 00:00:00+00,SHORT,1668,0.0,0.0,0.0,-0.012612143
2012-01-24 00:00:00+00,SHORT,85,0.0,0.0,0.0,-0.015750842
2012-01-24 00:00:00+00,SHORT,2270,0.0,0.0,0.0,-0.012114248
2012-01-24 00:00:00+00,SHORT,2430,0.33339935178228586,0.0,0.0,-0.01894742
2012-01-24 00:00:00+00,SHORT,2546,0.0,0.0,0.0,-0.01404957
2012-01-24 00:00:00+00,SHORT,562,0.3051301484115003,0.0,0.0,-0.015081047
2012-01-24 00:00:00+00,SHORT,3686,0.8866901503879933,0.0,0.0,-0.0016820965
2012-01-25 00:00:00+00,SHORT,85,0.0,0.0,0.0,-0.00836446
2012-01-25 00:00:00+00,SHORT,1437,0.0,0.0,0.0,-0.01036383
2012-01-26 00:00:00+00,SHORT,4215,1.0,0.0,0.0,-0.008277409
2012-01-26 00:00:00+00,SHORT,712,0.0,0.0,0.0,-0.016057743
2012-01-26 00:00:00+00,SHORT,920,0.20653303896912792,0.0,0.0,-8.199858E-4
2012-01-26 00:00:00+00,SHORT,3142,1.0,0.0,0.0,0.0035238203
2012-01-26 00:00:00+00,SHORT,1404,0.847048702954013,0.0,0.0,-0.0022591332
2012-01-26 00:00:00+00,SHORT,1437,0.0,0.0,0.0,-0.015705168
2012-01-27 00:00:00+00,SHORT,3142,0.9375,0.0,0.0,-0.0149890855
2012-01-31 00:00:00+00,SHORT,323,1.0,0.0,0.0,-0.016458673
2012-01-31 00:00:00+00,SHORT,1356,1.0,0.0,0.0,-0.01630332
2012-02-01 00:00:00+00,SHORT,2582,0.05430128257633214,0.0,0.0,0.006320207
2012-02-01 00:00:00+00,SHORT,1939,0.5006799941616948,0.0,0.0,-0.016285362
2012-02-02 00:00:00+00,SHORT,4137,0.0,0.0,0.0,-0.013110268
2012-02-02 00:00:00+00,SHORT,2582,0.0,0.0,0.0,-0.014980016
2012-02-02 00:00:00+00,SHORT,629,0.8118079390970305,0.0,0.0,-0.008752889
2012-02-02 00:00:00+00,SHORT,1483,0.6449416025793038,0.0,0.0,-0.014741383
2012-02-03 00:00:00+00,SHORT,13,0.39173809327840287,0.0,0.0,-2.4645453E-4
2012-02-03 00:00:00+00,SHORT,4172,0.35572780070734045,0.0,0.0,-0.0114023695
2012-02-03 00:00:00+00,SHORT,505,0.5462356892178826,0.0,0.0,-0.0064694704
2012-02-03 00:00:00+00,SHORT,2582,0.0,0.0,0.0,-0.015331206
2012-02-03 00:00:00+00,SHORT,3868,0.09490696311249673,0.0,0.0,-0.008276605
2012-02-03 00:00:00+00,SHORT,3947,0.7052470543255476,0.0,0.0,-0.0062945844
2012-02-06 00:00:00+00,SHORT,13,0.3398348727618776,0.0,0.0,-0.019560017
2012-02-06 00:00:00+00,SHORT,505,0.5425221024206295,0.0,0.0,-0.009885751
2012-02-06 00:00:00+00,SHORT,2582,0.0,0.0,0.0,-0.017102437
2012-02-06 00:00:00+00,SHORT,1064,0.0,0.0,0.0,0.0017754654
2012-02-06 00:00:00+00,SHORT,3947,0.7302125897212999,0.0,0.0,-0.017968569
2012-02-07 00:00:00+00,SHORT,505,0.4811898252691183,0.0,0.0,-0.01800301
2012-02-08 00:00:00+00,SHORT,3182,0.46960667490555613,0.0,0.0,0.001900838
2012-02-08 00:00:00+00,SHORT,1752,1.0,0.0,0.0,3.4481974E-4
2012-02-09 00:00:00+00,SHORT,440,1.0,0.0,0.0,-0.015286361
2012-02-09 00:00:00+00,SHORT,3182,0.3676029299767373,0.0,0.0,-0.008741121
2012-02-09 00:00:00+00,SHORT,3330,0.3553781898635468,0.0,0.0,-0.004230422
2012-02-09 00:00:00+00,SHORT,1536,0.5541101909438509,0.0,0.0,-0.0038984811
2012-02-13 00:00:00+00,SHORT,135,0.33356907808248354,0.0,0.0,-0.0053022923
2012-02-15 00:00:00+00,SHORT,39,0.31367402039255154,0.0,0.0,-0.010370623
2012-02-15 00:00:00+00,SHORT,1306,0.11137887247243916,0.0,0.0,-0.01428274
2012-02-15 00:00:00+00,SHORT,1473,1.0,0.0,0.0,-0.013817884
2012-02-16 00:00:00+00,SHORT,502,0.0,0.0,0.0,-0.018546568
2012-02-17 00:00:00+00,SHORT,1175,0.6465110190604938,0.0,0.0,-0.020195927
2012-02-17 00:00:00+00,SHORT,3652,0.23435531530346487,0.0,0.0,-0.0121517945
2012-02-17 00:00:00+00,SHORT,3828,0.10669944894140745,0.0,0.0,-0.01661099
2012-02-21 00:00:00+00,SHORT,39,0.19637135067937211,0.0,0.0,-0.01968037
2012-02-21 00:00:00+00,SHORT,131,0.4783419575248048,0.0,0.0,-0.017388921
2012-02-21 00:00:00+00,SHORT,2557,0.2304599769841938,0.0,0.0,0.002194767
2012-02-21 00:00:00+00,SHORT,588,0.4888700822461025,0.0,0.0,-0.009528777
2012-02-21 00:00:00+00,SHORT,3744,0.689745442073078,0.0,0.0,-0.016852742
2012-02-22 00:00:00+00,SHORT,588,0.49206248471037706,0.0,0.0,-0.008542687
2012-02-22 00:00:00+00,SHORT,3915,0.0,0.0,0.0,-0.015974347
2012-02-22 00:00:00+00,SHORT,1966,0.5869098031799462,0.0,0.0,-0.015939495
2012-02-23 00:00:00+00,SHORT,1908,0.3690382395440371,0.0,0.0,-0.012863029
2012-02-24 00:00:00+00,SHORT,3915,0.2827298561592076,0.0,0.0,-0.017456414
2012-02-27 00:00:00+00,SHORT,2421,0.3875608408597532,0.0,0.0,-0.015250771
2012-02-27 00:00:00+00,SHORT,588,0.4180228622979273,0.0,0.0,-0.0117903445
2012-02-28 00:00:00+00,SHORT,588,0.3948334699804455,0.0,0.0,-0.0034838652
2012-02-28 00:00:00+00,SHORT,2720,1.0,0.0,0.0,0.0051619573
2012-02-28 00:00:00+00,SHORT,3531,1.0,0.0,0.0,0.002761708
2012-02-28 00:00:00+00,SHORT,3790,0.24667312423641163,0.0,0.0,-0.020055402
2012-02-29 00:00:00+00,SHORT,588,0.3122944001327401,0.0,0.0,-0.017661339
2012-03-01 00:00:00+00,SHORT,588,0.3047844932710852,0.0,0.0,-0.008641561
2012-03-02 00:00:00+00,SHORT,3748,0.0,0.0,0.0,-0.0055318535
2012-03-05 00:00:00+00,SHORT,4194,1.0,0.0,0.0,0.0029893848
2012-03-05 00:00:00+00,SHORT,121,0.0902581086098964,0.0,0.0,-0.008495683
2012-03-05 00:00:00+00,SHORT,3078,0.16924045804552504,0.0,0.0,-0.0027358197
2012-03-07 00:00:00+00,SHORT,3078,0.1574932867444293,0.0,0.0,-0.011839238
2012-03-08 00:00:00+00,SHORT,3078,0.1694770238336992,0.0,0.0,-0.011333469
2012-03-09 00:00:00+00,SHORT,3078,0.16981012409579674,0.0,0.0,-0.019336335
2012-03-15 00:00:00+00,SHORT,2801,0.6427224193643108,0.0,0.0,-0.004274638
2012-03-15 00:00:00+00,SHORT,1396,1.0,0.0,0.0,-0.008066102
2012-03-15 00:00:00+00,SHORT,4034,1.0,0.0,0.0,-0.01635836
2012-03-16 00:00:00+00,SHORT,85,0.7957546364759424,0.0,0.0,-0.014880254
2012-03-16 00:00:00+00,SHORT,694,0.300631373408494,0.0,0.0,-0.015134206
2012-03-16 00:00:00+00,SHORT,934,1.0,0.0,0.0,-0.015918436
2012-03-16 00:00:00+00,SHORT,3607,0.19565501276635394,0.0,0.0,0.006279058
2012-03-16 00:00:00+00,SHORT,4034,0.9230769230769231,0.0,0.0,-0.01696752
2012-03-19 00:00:00+00,SHORT,2088,1.0,0.0,0.0,0.004252858
2012-03-19 00:00:00+00,SHORT,2119,0.51349555993629,0.0,0.0,0.004952166
2012-03-19 00:00:00+00,SHORT,411,0.09597393650107608,0.0,0.0,-0.019495673
2012-03-19 00:00:00+00,SHORT,694,0.2435791195504818,0.0,0.0,-0.018953165
2012-03-19 00:00:00+00,SHORT,1184,1.0,0.0,0.0,-0.01053634
2012-03-19 00:00:00+00,SHORT,3359,0.631007809369384,0.0,0.0,-0.0093235895
2012-03-19 00:00:00+00,SHORT,1434,1.0,0.0,0.0,0.004484514
2012-03-19 00:00:00+00,SHORT,3521,0.38316919911369346,0.0,0.0,-0.0110833235
2012-03-19 00:00:00+00,SHORT,3607,0.17022594146287678,0.0,0.0,0.00216539
2012-03-19 00:00:00+00,SHORT,3815,1.0,0.0,0.0,-0.0076552327
2012-03-19 00:00:00+00,SHORT,4062,0.3231911628388139,0.0,0.0,-0.008841568
2012-03-20 00:00:00+00,SHORT,2088,0.9411764705882353,0.0,0.0,-0.019373676
2012-03-20 00:00:00+00,SHORT,2119,0.5700833644460307,0.0,0.0,0.0022256149
2012-03-20 00:00:00+00,SHORT,4237,0.40063494678946987,0.0,0.0,0.0011241108
2012-03-20 00:00:00+00,SHORT,975,0.43108764496636565,0.0,0.0,4.854835E-4
2012-03-20 00:00:00+00,SHORT,3286,0.2735185936341474,0.0,0.0,-0.008116005
2012-03-20 00:00:00+00,SHORT,3359,0.7232284384174321,0.0,0.0,-0.016645683
2012-03-20 00:00:00+00,SHORT,1434,0.6299990357098015,0.0,0.0,-0.007637277
2012-03-20 00:00:00+00,SHORT,3521,0.3206913978781296,0.0,0.0,-0.01728455
2012-03-20 00:00:00+00,SHORT,3607,0.17091894911674932,0.0,0.0,-0.006683013
2012-03-21 00:00:00+00,SHORT,4123,0.0,0.0,0.0,-0.00419659
2012-03-21 00:00:00+00,SHORT,2119,0.49485932631718776,0.0,0.0,-0.015381535
2012-03-21 00:00:00+00,SHORT,4237,0.2567703649789036,0.0,0.0,-0.01636287
2012-03-21 00:00:00+00,SHORT,652,0.4634327385496869,0.0,0.0,-0.01673633
2012-03-21 00:00:00+00,SHORT,3436,0.3465635420629414,0.0,0.0,0.0010894215
2012-03-21 00:00:00+00,SHORT,1434,0.6,0.0,0.0,-0.0075081876
2012-03-21 00:00:00+00,SHORT,3607,0.1383255390377865,0.0,0.0,-0.020571183
2012-03-21 00:00:00+00,SHORT,4059,1.0,0.0,0.0,-0.010242376
2012-03-26 00:00:00+00,SHORT,4123,0.0,0.0,0.0,-0.01813572
2012-03-26 00:00:00+00,SHORT,2536,0.8211037446895079,0.0,0.0,-0.013880676
