time,side,ticker_id,mv_dn_composite_labels,joint_fall_flag_1_20_df042,skew_weighted_10_df037
2005-02-07 00:00:00+00,SHORT,3310,0.7379800374599258,0.0,0.7382456
2005-02-07 00:00:00+00,SHORT,1463,0.30658142804991717,0.0,0.790216
2005-02-07 00:00:00+00,SHORT,1471,0.0,0.0,0.59966284
2005-02-07 00:00:00+00,SHORT,1690,0.0,0.0,0.55738217
2005-02-07 00:00:00+00,SHORT,3742,0.6850487371929544,0.0,0.77979714
2005-02-07 00:00:00+00,SHORT,3782,0.22629908308708976,0.0,0.53062356
2005-02-08 00:00:00+00,SHORT,91,0.6846098479528732,0.0,0.4677354
2005-02-08 00:00:00+00,SHORT,192,0.0,0.0,0.7209981
2005-02-08 00:00:00+00,SHORT,2327,0.333112741626186,0.0,0.51781374
2005-02-08 00:00:00+00,SHORT,2349,0.29018255257133135,0.0,0.6365036
2005-02-08 00:00:00+00,SHORT,2365,0.3548496757080196,0.0,0.5991005
2005-02-08 00:00:00+00,SHORT,2452,0.6959857238125656,0.0,0.77115494
2005-02-08 00:00:00+00,SHORT,2548,0.8,0.0,0.8221345
2005-02-08 00:00:00+00,SHORT,675,0.5322266725621734,0.0,0.4906582
2005-02-08 00:00:00+00,SHORT,694,0.22184850210598797,0.0,0.50824344
2005-02-08 00:00:00+00,SHORT,1185,0.0,0.0,0.52281773
2005-02-08 00:00:00+00,SHORT,3310,0.6343557773493125,0.0,0.7437931
2005-02-08 00:00:00+00,SHORT,1471,0.0,0.0,0.56086063
2005-02-08 00:00:00+00,SHORT,1690,0.0,0.0,0.5620797
2005-02-08 00:00:00+00,SHORT,3818,0.4904701428254511,0.0,0.8567282
2005-02-09 00:00:00+00,SHORT,2088,0.7278355497648431,0.0,0.8367383
2005-02-09 00:00:00+00,SHORT,191,0.6080521085447091,0.0,0.5918269
2005-02-09 00:00:00+00,SHORT,2272,0.44405072311994315,0.0,0.63515055
2005-02-09 00:00:00+00,SHORT,2452,0.5600750950457013,0.0,0.595604
2005-02-09 00:00:00+00,SHORT,2801,0.6417236655836305,0.0,0.5098452
2005-02-09 00:00:00+00,SHORT,1090,0.6333950720413938,0.0,0.48226985
2005-02-09 00:00:00+00,SHORT,3310,0.5687840260626517,0.0,0.5110168
2005-02-09 00:00:00+00,SHORT,3343,0.0,0.0,0.6281331
2005-02-09 00:00:00+00,SHORT,3818,0.28476078464393517,0.0,0.5327171
2005-02-09 00:00:00+00,SHORT,1832,0.6448237495078485,0.0,0.5456106
2005-02-10 00:00:00+00,SHORT,2088,0.7293362415894306,0.0,0.8328166
2005-02-10 00:00:00+00,SHORT,2452,0.5640653729199218,0.0,0.694231
2005-02-10 00:00:00+00,SHORT,694,0.0691148301174045,0.0,0.46486682
2005-02-10 00:00:00+00,SHORT,2801,0.5312926966847356,0.0,0.5268372
2005-02-10 00:00:00+00,SHORT,1090,0.5538369190369024,0.0,0.62342113
2005-02-10 00:00:00+00,SHORT,1099,0.3706356566914699,0.0,0.46540335
2005-02-10 00:00:00+00,SHORT,3310,0.4931380589470464,0.0,0.46168697
2005-02-10 00:00:00+00,SHORT,3818,0.11608650387603563,0.0,0.54002655
2005-02-10 00:00:00+00,SHORT,1832,0.34835181236263796,0.0,0.57012975
2005-02-11 00:00:00+00,SHORT,2088,0.6386069153239097,0.0,0.7006405
2005-02-11 00:00:00+00,SHORT,68,0.7406783065734668,0.0,0.4723794
2005-02-11 00:00:00+00,SHORT,191,0.6757939281447312,0.0,0.7356781
2005-02-11 00:00:00+00,SHORT,2452,0.57506392065574,0.0,0.71836036
2005-02-11 00:00:00+00,SHORT,2527,0.0,0.0,0.58093005
2005-02-11 00:00:00+00,SHORT,687,0.5364291485844503,0.0,0.8870963
2005-02-11 00:00:00+00,SHORT,694,0.0,0.0,0.52830815
2005-02-11 00:00:00+00,SHORT,2801,0.8333333333333334,0.0,0.47906205
2005-02-11 00:00:00+00,SHORT,1072,0.0,0.0,0.550388
2005-02-11 00:00:00+00,SHORT,1099,0.38099781662194554,0.0,0.5056927
2005-02-11 00:00:00+00,SHORT,3310,0.5127467286062183,0.0,0.60147184
2005-02-11 00:00:00+00,SHORT,1299,0.0,0.0,0.48179597
2005-02-11 00:00:00+00,SHORT,1761,0.7680473719945151,0.0,0.61222196
2005-02-11 00:00:00+00,SHORT,3818,0.33369445569944367,0.0,0.6236459
2005-02-11 00:00:00+00,SHORT,1817,0.9158323224969658,0.0,0.61534643
2005-02-11 00:00:00+00,SHORT,1832,0.06744684778637837,0.0,0.5639739
2005-02-14 00:00:00+00,SHORT,2088,0.6045179259410983,0.0,0.6685137
2005-02-14 00:00:00+00,SHORT,191,0.6457629770323337,0.0,0.73760927
2005-02-14 00:00:00+00,SHORT,2452,0.4324976075543666,0.0,0.51038766
2005-02-14 00:00:00+00,SHORT,2527,0.0,0.0,0.61186826
2005-02-14 00:00:00+00,SHORT,2536,0.4239552591317047,0.0,0.6342976
2005-02-14 00:00:00+00,SHORT,687,0.48649709342894754,0.0,0.6966214
2005-02-14 00:00:00+00,SHORT,2778,1.0,0.0,0.49307612
2005-02-14 00:00:00+00,SHORT,3818,0.07600216109021886,0.0,0.6050871
2005-02-15 00:00:00+00,SHORT,2088,0.45549426566298096,0.0,0.5110712
2005-02-15 00:00:00+00,SHORT,2527,0.0,0.0,0.740993
2005-02-15 00:00:00+00,SHORT,2536,0.31855045225517803,0.0,0.47699785
2005-02-15 00:00:00+00,SHORT,643,0.32282551961239486,0.0,0.78815264
2005-02-15 00:00:00+00,SHORT,687,0.4945377764504389,0.0,0.66569227
2005-02-15 00:00:00+00,SHORT,2761,0.40001070952154094,0.0,0.4862376
2005-02-15 00:00:00+00,SHORT,1360,0.0,0.0,0.64898205
2005-02-15 00:00:00+00,SHORT,1761,0.7777777777777778,0.0,0.4894747
2005-02-15 00:00:00+00,SHORT,3818,0.21783224135843146,0.0,0.5184819
2005-02-16 00:00:00+00,SHORT,2088,0.5454545454545454,0.0,0.5310542
2005-02-16 00:00:00+00,SHORT,4171,0.6189462167352513,0.0,0.48610526
2005-02-16 00:00:00+00,SHORT,270,0.7579321538535742,0.0,0.8065398
2005-02-16 00:00:00+00,SHORT,2643,1.0,0.0,0.53786725
2005-02-16 00:00:00+00,SHORT,643,0.0,0.0,0.764454
2005-02-16 00:00:00+00,SHORT,3127,0.6264284570020944,0.0,0.5578298
2005-02-16 00:00:00+00,SHORT,1360,0.0,0.0,0.5758831
2005-02-16 00:00:00+00,SHORT,3818,0.0,0.0,0.50501114
2005-02-17 00:00:00+00,SHORT,2088,0.3672907249378754,0.0,0.53215474
2005-02-17 00:00:00+00,SHORT,4171,0.6117308040320403,0.0,0.4840541
2005-02-17 00:00:00+00,SHORT,2352,0.359476250649854,0.0,0.6377682
2005-02-17 00:00:00+00,SHORT,370,0.48560892367643554,0.0,0.56157285
2005-02-17 00:00:00+00,SHORT,2643,0.9090909090909091,0.0,0.46331802
2005-02-17 00:00:00+00,SHORT,643,0.2226510651499088,0.0,0.83877563
2005-02-17 00:00:00+00,SHORT,2835,1.0,0.0,0.7181115
2005-02-17 00:00:00+00,SHORT,857,0.4096435311821278,0.0,0.5933736
2005-02-17 00:00:00+00,SHORT,3021,0.3535409426643509,0.0,0.51862836
2005-02-17 00:00:00+00,SHORT,1306,0.40680667749023347,0.0,0.5754985
2005-02-17 00:00:00+00,SHORT,1360,0.5,0.0,0.72193104
2005-02-17 00:00:00+00,SHORT,2028,0.4075796034150561,0.0,0.50043106
2005-02-17 00:00:00+00,SHORT,4089,0.5788111257695832,0.0,0.5770086
2005-02-18 00:00:00+00,SHORT,2129,0.45158568054945414,0.0,0.46348757
2005-02-18 00:00:00+00,SHORT,643,0.16180553218966576,0.0,0.7010022
2005-02-18 00:00:00+00,SHORT,2835,0.8,0.0,0.5718745
2005-02-18 00:00:00+00,SHORT,857,0.3333003837554723,0.0,0.49479315
2005-02-18 00:00:00+00,SHORT,1360,0.0,0.0,0.63870907
2005-02-22 00:00:00+00,SHORT,2835,0.6,0.0,0.4814419
2005-02-22 00:00:00+00,SHORT,1360,0.0,0.0,0.6597835
2005-02-23 00:00:00+00,SHORT,1888,0.8285999562936922,0.0,0.5051494
2005-02-24 00:00:00+00,SHORT,4215,0.0,0.0,0.51792747
2005-02-24 00:00:00+00,SHORT,643,0.0,0.0,0.49796414
2005-02-25 00:00:00+00,SHORT,11,1.0,0.0,0.54506415
2005-02-25 00:00:00+00,SHORT,4215,0.6666666666666667,0.0,0.5944829
2005-02-25 00:00:00+00,SHORT,309,1.0,0.0,0.83311766
2005-02-25 00:00:00+00,SHORT,712,0.7250965422838958,0.0,0.70840794
2005-02-25 00:00:00+00,SHORT,897,0.40289034108288246,0.0,0.8587048
2005-02-25 00:00:00+00,SHORT,1012,0.6575197197697998,0.0,0.6330165
2005-02-25 00:00:00+00,SHORT,3287,0.0,0.0,0.49223536
2005-02-25 00:00:00+00,SHORT,3595,1.0,0.0,0.66647476
2005-02-28 00:00:00+00,SHORT,2285,0.5616442607190459,0.0,0.50852466
2005-02-28 00:00:00+00,SHORT,897,0.39795449596464616,0.0,0.7556334
2005-02-28 00:00:00+00,SHORT,1012,0.5719437910287027,0.0,0.5966513
2005-02-28 00:00:00+00,SHORT,3595,0.8,0.0,0.50865006
2005-03-01 00:00:00+00,SHORT,424,1.0,0.0,0.7892735
2005-03-01 00:00:00+00,SHORT,558,0.10941764323996127,0.0,0.5790096
2005-03-01 00:00:00+00,SHORT,897,0.3519945242299475,0.0,0.4784472
2005-03-01 00:00:00+00,SHORT,1244,1.0,0.0,0.5690771
2005-03-02 00:00:00+00,SHORT,558,0.9333333333333333,0.0,0.6420365
2005-03-02 00:00:00+00,SHORT,897,0.3771520950818267,0.0,0.4953809
2005-03-02 00:00:00+00,SHORT,1244,0.9090909090909091,0.0,0.71662045
2005-03-02 00:00:00+00,SHORT,3825,0.5602593389242179,0.0,0.47235075
2005-03-03 00:00:00+00,SHORT,558,0.0,0.0,0.5448906
2005-03-03 00:00:00+00,SHORT,1244,0.8181818181818181,0.0,0.5373276
2005-03-04 00:00:00+00,SHORT,2497,0.8333333333333334,0.0,0.52180725
2005-03-04 00:00:00+00,SHORT,558,0.0,0.0,0.57166195
2005-03-04 00:00:00+00,SHORT,2815,0.511020806788842,0.0,0.48257774
2005-03-04 00:00:00+00,SHORT,870,1.0,0.0,0.53218454
2005-03-04 00:00:00+00,SHORT,897,0.6153846153846154,0.0,0.5103873
2005-03-04 00:00:00+00,SHORT,1184,0.661327978851013,0.0,0.652889
2005-03-04 00:00:00+00,SHORT,3275,0.5046025998307173,0.0,0.6489294
2005-03-04 00:00:00+00,SHORT,3466,0.8840482875978609,0.0,0.5929582
2005-03-04 00:00:00+00,SHORT,1770,0.7016542152117223,0.0,0.60110897
2005-03-04 00:00:00+00,SHORT,3841,0.9444444444444444,0.0,0.47337624
2005-03-07 00:00:00+00,SHORT,4107,0.38939885088252435,0.0,0.5557365
2005-03-07 00:00:00+00,SHORT,93,0.40562189928597575,0.0,0.46703845
2005-03-07 00:00:00+00,SHORT,433,0.6143118375748085,0.0,0.6451726
2005-03-07 00:00:00+00,SHORT,2553,0.339363682436687,0.0,0.483779
2005-03-07 00:00:00+00,SHORT,2613,0.0,0.0,0.46125346
2005-03-07 00:00:00+00,SHORT,817,0.5612828008605987,0.0,0.62840074
2005-03-07 00:00:00+00,SHORT,838,1.0,0.0,0.47865114
2005-03-07 00:00:00+00,SHORT,2993,0.6931414762183061,0.0,0.4694015
2005-03-07 00:00:00+00,SHORT,988,1.0,0.0,0.46753082
2005-03-07 00:00:00+00,SHORT,1149,1.0,0.0,0.5134639
2005-03-07 00:00:00+00,SHORT,1184,0.6651594412380668,0.0,0.52451533
2005-03-07 00:00:00+00,SHORT,3275,0.46674457578862205,0.0,0.76442474
2005-03-07 00:00:00+00,SHORT,1404,0.7801207379859328,0.0,0.48493493
2005-03-07 00:00:00+00,SHORT,1615,1.0,0.0,0.4620657
2005-03-07 00:00:00+00,SHORT,1770,0.5194874021708399,0.0,0.4946133
2005-03-07 00:00:00+00,SHORT,1949,0.0,0.0,0.63429725
2005-03-08 00:00:00+00,SHORT,91,0.2661820954356924,0.0,0.8180696
2005-03-08 00:00:00+00,SHORT,93,0.19662286867410597,0.0,0.6110969
2005-03-08 00:00:00+00,SHORT,2553,0.39549922347210165,0.0,0.65181524
2005-03-08 00:00:00+00,SHORT,2801,1.0,0.0,0.4614059
2005-03-08 00:00:00+00,SHORT,869,1.0,0.0,0.7006806
2005-03-08 00:00:00+00,SHORT,2993,0.8277597837655957,0.0,0.60855156
2005-03-08 00:00:00+00,SHORT,3046,0.8397319692654984,0.0,0.8104644
2005-03-08 00:00:00+00,SHORT,1022,0.9568225337664427,0.0,0.5108174
2005-03-08 00:00:00+00,SHORT,1184,0.6176307542600878,0.0,0.7841581
2005-03-08 00:00:00+00,SHORT,3275,0.46417412179545753,0.0,0.85218173
2005-03-08 00:00:00+00,SHORT,1306,0.6219882301570113,0.0,0.48698938
2005-03-08 00:00:00+00,SHORT,1383,0.8747394598014321,0.0,0.4655634
2005-03-08 00:00:00+00,SHORT,1404,0.8571428571428572,0.0,0.502039
2005-03-08 00:00:00+00,SHORT,1423,1.0,0.0,0.75078523
2005-03-08 00:00:00+00,SHORT,3471,0.7060529370116616,0.0,0.56889045
2005-03-08 00:00:00+00,SHORT,3539,0.6750055325703885,0.0,0.6227547
2005-03-08 00:00:00+00,SHORT,3629,0.454467840182215,0.0,0.49103686
2005-03-08 00:00:00+00,SHORT,1615,0.9090909090909091,0.0,0.5073321
2005-03-08 00:00:00+00,SHORT,3815,1.0,0.0,0.6580055
2005-03-08 00:00:00+00,SHORT,1851,0.35727183397401724,0.0,0.72353405
2005-03-08 00:00:00+00,SHORT,1949,0.0,0.0,0.56508327
2005-03-08 00:00:00+00,SHORT,4049,0.321446421054044,0.0,0.48575193
2005-03-09 00:00:00+00,SHORT,2070,0.8171119053706654,0.0,0.7153454
2005-03-09 00:00:00+00,SHORT,2116,0.6668150181773671,0.0,0.49955007
2005-03-09 00:00:00+00,SHORT,2801,0.9,0.0,0.49370173
2005-03-09 00:00:00+00,SHORT,903,0.37524020924203605,0.0,0.7109158
2005-03-09 00:00:00+00,SHORT,3124,0.402348758538805,0.0,0.74173605
2005-03-09 00:00:00+00,SHORT,1184,0.40199946888526955,0.0,0.52122647
2005-03-09 00:00:00+00,SHORT,3275,0.30281359718142004,0.0,0.79069436
2005-03-09 00:00:00+00,SHORT,3355,0.8666666666666667,0.0,0.80820185
2005-03-09 00:00:00+00,SHORT,1423,0.8888888888888888,0.0,0.5164654
2005-03-09 00:00:00+00,SHORT,3471,0.4814031101191907,0.0,0.5825973
2005-03-09 00:00:00+00,SHORT,1851,0.30124724144965775,0.0,0.46086293
2005-03-10 00:00:00+00,SHORT,2070,0.47768993264186443,0.0,0.65359855
2005-03-10 00:00:00+00,SHORT,2175,0.5895526355312637,0.0,0.8681625
2005-03-10 00:00:00+00,SHORT,475,0.8980693036003441,0.0,0.6221324
2005-03-10 00:00:00+00,SHORT,2536,0.5934187895236236,0.0,0.5392149
2005-03-10 00:00:00+00,SHORT,2720,0.0,0.0,0.54856366
2005-03-10 00:00:00+00,SHORT,903,0.36139761484571936,0.0,0.53610444
2005-03-10 00:00:00+00,SHORT,3046,0.5080034990103095,0.0,0.5233851
2005-03-10 00:00:00+00,SHORT,3124,0.4647982894979285,0.0,0.7131315
2005-03-10 00:00:00+00,SHORT,3275,0.35921498121042017,0.0,0.676916
2005-03-10 00:00:00+00,SHORT,1423,0.7777777777777778,0.0,0.48528785
2005-03-11 00:00:00+00,SHORT,2070,0.4456284111249602,0.0,0.49862826
2005-03-11 00:00:00+00,SHORT,2105,0.5296571765733924,0.0,0.49155563
2005-03-11 00:00:00+00,SHORT,2175,0.41562277878933634,0.0,0.6690448
2005-03-11 00:00:00+00,SHORT,2870,0.6025224093795137,0.0,0.7145635
2005-03-11 00:00:00+00,SHORT,3124,0.37353887080961895,0.0,0.6661268
2005-03-11 00:00:00+00,SHORT,3244,0.689398996745523,0.0,0.6566927
2005-03-11 00:00:00+00,SHORT,1423,0.6666666666666667,0.0,0.46235526
2005-03-14 00:00:00+00,SHORT,2070,0.4688277799490014,0.0,0.63923347
2005-03-14 00:00:00+00,SHORT,2175,0.41724944235045125,0.0,0.6675402
2005-03-14 00:00:00+00,SHORT,555,0.3065653470610547,0.0,0.46713874
2005-03-14 00:00:00+00,SHORT,869,0.40680669891062265,0.0,0.5093758
2005-03-14 00:00:00+00,SHORT,3124,0.3410518383463704,0.0,0.49913362
2005-03-14 00:00:00+00,SHORT,3244,0.5706484650577092,0.0,0.77891475
2005-03-14 00:00:00+00,SHORT,3275,0.29875499629840035,0.0,0.50467944
2005-03-14 00:00:00+00,SHORT,3343,0.7822541647676121,0.0,0.48106986
2005-03-14 00:00:00+00,SHORT,1851,0.13451498937884848,0.0,0.56557417
2005-03-15 00:00:00+00,SHORT,2064,1.0,0.0,0.50560796
2005-03-15 00:00:00+00,SHORT,2430,0.28687997304796575,0.0,0.5434292
2005-03-15 00:00:00+00,SHORT,401,1.0,0.0,0.7256197
2005-03-15 00:00:00+00,SHORT,555,0.2700434699467707,0.0,0.4726502
2005-03-15 00:00:00+00,SHORT,2690,0.8347772182150969,0.0,0.63036793
2005-03-15 00:00:00+00,SHORT,853,0.3347216231677513,0.0,0.6679436
2005-03-15 00:00:00+00,SHORT,3244,0.5301757312030042,0.0,0.65608877
2005-03-15 00:00:00+00,SHORT,3275,0.24713769699101396,0.0,0.4697963
2005-03-15 00:00:00+00,SHORT,3915,0.6092558947612079,0.0,0.5798724
2005-03-16 00:00:00+00,SHORT,401,0.9230769230769231,0.0,0.6959088
2005-03-16 00:00:00+00,SHORT,2690,0.6495522384708455,0.0,0.494468
2005-03-16 00:00:00+00,SHORT,2747,1.0,0.0,0.5046119
2005-03-16 00:00:00+00,SHORT,3677,0.36229372759713924,0.0,0.5318149
2005-03-17 00:00:00+00,SHORT,2430,0.2268285944353561,0.0,0.6203005
2005-03-17 00:00:00+00,SHORT,2504,1.0,0.0,0.48981428
2005-03-17 00:00:00+00,SHORT,629,0.5180300146747893,0.0,0.5875147
2005-03-17 00:00:00+00,SHORT,643,0.4729324333948617,0.0,0.57283926
2005-03-17 00:00:00+00,SHORT,3915,0.4993471493511985,0.0,0.4621546
2005-03-18 00:00:00+00,SHORT,4137,1.0,0.0,0.6048538
2005-03-18 00:00:00+00,SHORT,2430,0.19138595481952242,0.0,0.50649995
2005-03-18 00:00:00+00,SHORT,429,0.8225193187954439,0.0,0.47055805
2005-03-21 00:00:00+00,SHORT,429,0.7220681771332482,0.0,0.68726003
2005-03-21 00:00:00+00,SHORT,4086,0.5005101563927123,0.0,0.7461286
2005-03-22 00:00:00+00,SHORT,3794,1.0,0.0,0.4628266
2005-03-23 00:00:00+00,SHORT,11,0.8,0.0,0.5995341
2005-03-24 00:00:00+00,SHORT,11,0.7,0.0,0.54453075
2005-03-28 00:00:00+00,SHORT,11,0.6,0.0,0.5018469
2005-03-28 00:00:00+00,SHORT,429,0.10355284783908986,0.0,0.5140829
2005-03-31 00:00:00+00,SHORT,443,0.5583644958462168,0.0,0.5560884
2005-04-01 00:00:00+00,SHORT,730,0.4511181226669267,0.0,0.7260619
2005-04-04 00:00:00+00,SHORT,2230,0.38375449206221396,0.0,0.57587457
2005-04-06 00:00:00+00,SHORT,39,0.0,0.0,0.6829763
2005-04-06 00:00:00+00,SHORT,2269,0.0,0.0,0.5365054
2005-04-06 00:00:00+00,SHORT,2297,0.0,0.0,0.46309724
2005-04-06 00:00:00+00,SHORT,2818,0.33126203427535694,0.0,0.5053962
2005-04-06 00:00:00+00,SHORT,858,1.0,0.0,0.48125717
2005-04-06 00:00:00+00,SHORT,1832,0.0,0.0,0.5116938
2005-04-07 00:00:00+00,SHORT,2095,0.03139758072845619,0.0,0.5205243
2005-04-07 00:00:00+00,SHORT,2105,0.406256328798624,0.0,0.5272222
2005-04-07 00:00:00+00,SHORT,444,1.0,0.0,0.5749136
2005-04-07 00:00:00+00,SHORT,858,0.8888888888888888,0.0,0.7601779
2005-04-07 00:00:00+00,SHORT,2932,0.06820935110559548,0.0,0.46032292
2005-04-07 00:00:00+00,SHORT,1184,0.5253420189502549,0.0,0.5525119
2005-04-07 00:00:00+00,SHORT,3359,0.0,0.0,0.50957495
2005-04-07 00:00:00+00,SHORT,3573,0.5200720019419507,0.0,0.6807843
2005-04-07 00:00:00+00,SHORT,1668,0.03106310148119916,0.0,0.5395273
2005-04-07 00:00:00+00,SHORT,1740,0.6172053034362708,0.0,0.4628205
2005-04-07 00:00:00+00,SHORT,1762,0.4604945012043028,0.0,0.62639934
2005-04-07 00:00:00+00,SHORT,3831,0.0,0.0,0.49342087
2005-04-07 00:00:00+00,SHORT,1832,0.061796816467467854,0.0,0.6311126
2005-04-07 00:00:00+00,SHORT,1927,0.0,0.0,0.5186312
2005-04-07 00:00:00+00,SHORT,1949,1.0,0.0,0.5394594
2005-04-08 00:00:00+00,SHORT,1250,0.0,0.0,0.48459777
2005-04-08 00:00:00+00,SHORT,3359,0.0,0.0,0.5183142
2005-04-08 00:00:00+00,SHORT,3535,0.8571428571428572,0.0,0.4649241
2005-04-08 00:00:00+00,SHORT,1650,0.0,0.0,0.6681616
2005-04-08 00:00:00+00,SHORT,1668,0.020910947437617188,0.0,0.52226704
2005-04-08 00:00:00+00,SHORT,1832,0.0,0.0,0.5544913
2005-04-08 00:00:00+00,SHORT,3903,0.16252604697762363,0.0,0.73595464
2005-04-11 00:00:00+00,SHORT,2396,0.013374844026930791,0.0,0.4680257
2005-04-11 00:00:00+00,SHORT,405,0.0,0.0,0.47180197
2005-04-11 00:00:00+00,SHORT,576,0.44131245313221673,0.0,0.72353554
2005-04-11 00:00:00+00,SHORT,1064,0.2080501076306608,0.0,0.55703235
2005-04-11 00:00:00+00,SHORT,3124,0.6282250945177908,0.0,0.567424
2005-04-11 00:00:00+00,SHORT,3573,0.28938040949822036,0.0,0.60565454
2005-04-11 00:00:00+00,SHORT,1650,0.0,0.0,0.5083335
2005-04-11 00:00:00+00,SHORT,1668,0.01717837657358438,0.0,0.49973902
2005-04-11 00:00:00+00,SHORT,1832,0.02660334691401607,0.0,0.53427845
2005-04-11 00:00:00+00,SHORT,3903,0.3063204024562732,0.0,0.49120334
2005-04-11 00:00:00+00,SHORT,1867,0.0,0.0,0.49545577
2005-04-11 00:00:00+00,SHORT,1939,1.0,0.0,0.68971235
2005-04-11 00:00:00+00,SHORT,4032,1.0,0.0,0.5617859
2005-04-11 00:00:00+00,SHORT,4083,0.0,0.0,0.66840774
2005-04-12 00:00:00+00,SHORT,2055,0.429270346664699,0.0,0.68510604
2005-04-12 00:00:00+00,SHORT,2066,0.10119279173809942,0.0,0.470117
2005-04-12 00:00:00+00,SHORT,4169,0.42374998603786834,0.0,0.7019846
2005-04-12 00:00:00+00,SHORT,2196,0.25801080340307564,0.0,0.55169815
2005-04-12 00:00:00+00,SHORT,2261,0.0,0.0,0.5409228
2005-04-12 00:00:00+00,SHORT,335,0.516577280972469,0.0,0.83639634
2005-04-12 00:00:00+00,SHORT,2396,0.03676790229346488,0.0,0.47598612
2005-04-12 00:00:00+00,SHORT,2425,0.0,0.0,0.6037815
2005-04-12 00:00:00+00,SHORT,405,0.0,0.0,0.84769577
2005-04-12 00:00:00+00,SHORT,2716,0.0,0.0,0.47253814
2005-04-12 00:00:00+00,SHORT,759,0.49871720866158376,0.0,0.5786174
2005-04-12 00:00:00+00,SHORT,853,0.21471247392893805,0.0,0.4913677
2005-04-12 00:00:00+00,SHORT,858,0.5555555555555556,0.0,0.50123227
2005-04-12 00:00:00+00,SHORT,3098,0.0,0.0,0.54976255
