time,side,ticker_id,mv_dn_composite_labels,dist_upper_bb_20_2.5_df055,ma_cloud_diff_13_100_df007,joint_fall_flag_21_20_df042,price_drift_21_df005
2008-02-27 00:00:00+00,SHORT,3773,1.0,-0.016942246,0.042492293,0.0,0.06526598
2008-02-27 00:00:00+00,SHORT,4062,0.0,-0.017358862,0.010946347,0.0,0.09144893
2008-02-28 00:00:00+00,SHORT,684,0.0,-0.015680669,-0.0017735696,0.0,0.078272216
2008-02-28 00:00:00+00,SHORT,3142,1.0,-0.007018323,-7.37722E-4,0.0,0.11330845
2008-02-28 00:00:00+00,SHORT,3804,1.0,0.0051027425,7.354186E-4,0.0,0.06296582
2008-03-04 00:00:00+00,SHORT,3885,0.0,-0.008449556,0.021170167,0.0,0.106011376
2008-03-06 00:00:00+00,SHORT,3486,1.0,-0.0010103408,0.016981585,0.0,0.071347676
2008-03-12 00:00:00+00,SHORT,588,0.26560029519639416,-0.018310115,0.010046029,0.0,0.09151973
2008-03-13 00:00:00+00,SHORT,617,0.0,-0.0080878185,0.011636478,0.0,0.097571075
2008-03-24 00:00:00+00,SHORT,370,0.2799226305517234,-0.014848141,-0.0021686987,0.0,0.13373534
2008-03-24 00:00:00+00,SHORT,918,0.41232202165349024,-0.01559854,0.03409649,0.0,0.15495344
2008-03-24 00:00:00+00,SHORT,3621,0.6202212647716148,-0.012407694,0.016936546,0.0,0.0857317
2008-03-24 00:00:00+00,SHORT,3923,0.2795859580771781,-0.017176619,0.01368332,0.0,0.076039724
2008-03-25 00:00:00+00,SHORT,2064,0.0,-0.008305315,0.07389947,0.0,0.14130814
2008-03-25 00:00:00+00,SHORT,2351,1.0,-0.016400745,0.07310126,0.0,0.10344828
2008-03-25 00:00:00+00,SHORT,787,0.9411764705882353,-0.012721738,0.1485208,0.0,0.13365202
2008-03-25 00:00:00+00,SHORT,3824,0.06780210914413302,-0.013231712,0.05903775,0.0,0.13120626
2008-03-25 00:00:00+00,SHORT,2032,0.0,-0.018337425,0.08561962,0.0,0.10783798
2008-04-02 00:00:00+00,SHORT,799,1.0,-0.013769534,-0.0048089633,0.0,0.08173207
2008-04-03 00:00:00+00,SHORT,934,1.0,-0.012917416,0.037345696,0.0,0.06871658
2008-04-03 00:00:00+00,SHORT,1236,0.23938125370147884,-0.0059014694,0.057644237,0.0,0.1034881
2008-04-07 00:00:00+00,SHORT,1463,0.0,-0.0166936,0.1061625,0.0,0.09885833
2008-04-08 00:00:00+00,SHORT,52,0.0,-0.011739341,0.02952653,0.0,0.12562963
2008-04-08 00:00:00+00,SHORT,1650,0.0,-0.017992822,0.05082152,0.0,0.1436706
2008-04-09 00:00:00+00,SHORT,2747,0.5835403043821636,-0.016448118,0.06416569,0.0,0.06030151
2008-04-10 00:00:00+00,SHORT,2747,0.6683532459167438,-0.015499234,0.0681277,0.0,0.060380116
2008-04-18 00:00:00+00,SHORT,535,0.5141421441700864,-0.018518448,0.01697724,0.0,0.12334802
2008-04-18 00:00:00+00,SHORT,1361,0.0,-0.01598956,0.040610336,0.0,0.10088496
2008-04-21 00:00:00+00,SHORT,2815,0.6577680672020008,-0.009707298,0.12465862,0.0,0.09606587
2008-04-21 00:00:00+00,SHORT,903,0.0,-2.6467734E-4,0.0027484107,0.0,0.12604909
2008-04-22 00:00:00+00,SHORT,2898,0.42580437012824224,-0.011805822,-0.0048676673,0.0,0.13216057
2008-04-23 00:00:00+00,SHORT,2898,0.24859293785911096,-0.019403609,-0.0023674082,0.0,0.07497314
2008-04-24 00:00:00+00,SHORT,4215,0.16399896671934536,-0.00776462,0.08279573,0.0,0.071428575
2008-04-24 00:00:00+00,SHORT,1112,0.2971967153148074,-0.015257414,0.047491916,0.0,0.13730271
2008-04-24 00:00:00+00,SHORT,4083,0.0,-0.016434936,0.004238928,0.0,0.0604038
2008-04-25 00:00:00+00,SHORT,39,0.3206369735525318,-0.011141924,0.014342878,0.0,0.076778375
2008-04-25 00:00:00+00,SHORT,2776,1.0,0.0013640503,0.09998211,0.0,0.094913475
2008-04-28 00:00:00+00,SHORT,39,0.3068312267744751,-0.012756293,0.017647944,0.0,0.07365778
2008-04-28 00:00:00+00,SHORT,2778,1.0,-0.0116393985,0.060968354,0.0,0.09851447
2008-05-01 00:00:00+00,SHORT,2105,1.0,-0.0075836014,0.04004284,0.0,0.083966635
2008-05-02 00:00:00+00,SHORT,638,0.7043809195795934,-0.0077059376,0.015027497,0.0,0.13787282
2008-05-02 00:00:00+00,SHORT,3695,0.2953746396137502,-0.017223407,0.06765295,0.0,0.13840434
2008-05-13 00:00:00+00,SHORT,1185,1.0,0.0012500479,0.03961402,0.0,0.08424399
2008-05-14 00:00:00+00,SHORT,183,0.0,-0.018293358,0.021948056,0.0,0.06076759
2008-05-14 00:00:00+00,SHORT,2253,0.0,-0.011215807,0.08404308,0.0,0.10006878
2008-05-14 00:00:00+00,SHORT,450,1.0,-0.010640652,0.00757458,0.0,0.07030604
2008-05-15 00:00:00+00,SHORT,450,0.875,-0.014672816,0.013329617,0.0,0.059462395
2008-05-15 00:00:00+00,SHORT,1141,0.2824692871106514,-0.014006194,0.02893787,0.0,0.15365419
2008-05-15 00:00:00+00,SHORT,1966,0.6825748928681815,-0.0015869035,0.094348066,0.0,0.13943249
2008-05-19 00:00:00+00,SHORT,2830,1.0,-0.01169415,0.07094851,0.0,0.070691876
2008-05-19 00:00:00+00,SHORT,796,0.0,-0.0139614735,0.14336166,0.0,0.12060547
2008-05-19 00:00:00+00,SHORT,3763,1.0,-0.0031034912,0.13161926,0.0,0.121212125
2008-05-19 00:00:00+00,SHORT,1816,0.42618810000965957,-0.007518718,0.0062954808,0.0,0.08024365
2008-05-21 00:00:00+00,SHORT,1012,0.3074140124017904,-0.01921919,0.11154164,0.0,0.09560779
2008-05-21 00:00:00+00,SHORT,1184,1.0,-0.010336957,0.12890747,0.0,0.09046138
2008-05-21 00:00:00+00,SHORT,3420,0.8131307948646566,-0.00314729,0.09685779,0.0,0.14203505
2008-05-21 00:00:00+00,SHORT,3831,0.8851027700561516,-0.014320085,0.09693715,0.0,0.0885984
2008-05-22 00:00:00+00,SHORT,576,0.753148458033463,-0.017448796,0.09946231,0.0,0.10063621
2008-05-22 00:00:00+00,SHORT,1184,0.9,-0.01886101,0.13362652,0.0,0.09329522
2008-05-30 00:00:00+00,SHORT,540,1.0,-0.014247582,0.038312655,0.0,0.11497101
2008-05-30 00:00:00+00,SHORT,3244,0.9288484263041884,-0.013462257,0.040784936,0.0,0.124617614
2008-05-30 00:00:00+00,SHORT,1816,0.6951996572831063,-0.0027907866,0.032005057,0.0,0.08679739
2008-06-02 00:00:00+00,SHORT,2751,0.0,-0.011740838,0.036190715,0.0,0.068228066
2008-06-03 00:00:00+00,SHORT,3684,0.9523809523809523,-0.018723179,0.07000964,0.0,0.12229102
2008-06-05 00:00:00+00,SHORT,4112,1.0,-0.0029375465,0.11552821,0.0,0.06293798
2008-06-05 00:00:00+00,SHORT,4118,1.0,-0.01584602,0.03922106,0.0,0.07978076
2008-06-05 00:00:00+00,SHORT,2327,0.11676746858406621,-0.0035155795,0.035284277,0.0,0.06282722
2008-06-05 00:00:00+00,SHORT,2640,1.0,-0.002295004,0.01858473,0.0,0.07207499
2008-06-05 00:00:00+00,SHORT,1011,1.0,-0.009683108,0.064629324,0.0,0.06287642
2008-06-05 00:00:00+00,SHORT,1444,1.0,-0.009723876,0.016343612,0.0,0.11064278
2008-06-05 00:00:00+00,SHORT,1690,0.4489784575063169,-0.009255448,0.12811641,0.0,0.10787632
2008-06-05 00:00:00+00,SHORT,1966,1.0,-0.01602301,0.12764113,0.0,0.0779476
2008-06-05 00:00:00+00,SHORT,4074,1.0,-0.014301826,0.11968153,0.0,0.104786746
2008-06-06 00:00:00+00,SHORT,3610,1.0,-0.019507915,-0.0018416541,0.0,0.12247984
2008-06-11 00:00:00+00,SHORT,3918,0.7637751598261863,-0.0142469695,0.076745905,0.0,0.081663325
2008-06-19 00:00:00+00,SHORT,3137,1.0,-0.018705789,0.11716457,0.0,0.09335649
2008-06-23 00:00:00+00,SHORT,938,0.602459089864208,-0.016464097,0.14863713,0.0,0.122455135
2008-06-23 00:00:00+00,SHORT,1690,0.5895968236175003,-0.009569742,0.12072219,0.0,0.09504951
2008-06-25 00:00:00+00,SHORT,4164,0.0,-0.017913036,0.07746259,0.0,0.107605875
2008-06-30 00:00:00+00,SHORT,4123,1.0,-0.0071993396,0.07907041,0.0,0.05967403
2008-06-30 00:00:00+00,SHORT,1244,1.0,-0.013007437,0.10272466,0.0,0.11803694
2008-07-01 00:00:00+00,SHORT,2619,1.0,-0.018183002,0.04074063,0.0,0.11722839
2008-07-01 00:00:00+00,SHORT,3466,0.5555555555555556,-0.015566922,0.103981644,0.0,0.09575105
2008-07-09 00:00:00+00,SHORT,405,0.0,-0.010958773,0.07143704,0.0,0.13863745
2008-07-17 00:00:00+00,SHORT,3641,0.2532442990330618,-0.0130158635,0.010892582,0.0,0.063753694
2008-07-18 00:00:00+00,SHORT,3742,0.0,-0.016259104,0.006019984,0.0,0.07133995
2008-07-23 00:00:00+00,SHORT,4050,0.0,-0.0030647148,0.018236738,0.0,0.12792642
2008-07-31 00:00:00+00,SHORT,3343,0.6283598192044012,-0.01640723,0.06751645,0.0,0.118702315
2008-08-06 00:00:00+00,SHORT,1474,1.0,7.741448E-4,0.036499776,0.0,0.09512195
2008-08-08 00:00:00+00,SHORT,3130,1.0,-0.01355683,0.0842024,0.0,0.14872798
2008-08-08 00:00:00+00,SHORT,3612,0.0,-0.01962056,0.08516278,0.0,0.064653136
2008-08-11 00:00:00+00,SHORT,234,0.9230769230769231,-0.011314154,0.054241523,0.0,0.11860845
2008-08-11 00:00:00+00,SHORT,2391,1.0,2.2496267E-4,0.04073147,0.0,0.15055826
2008-08-11 00:00:00+00,SHORT,641,1.0,-0.018739121,0.0076652733,0.0,0.13723335
2008-08-18 00:00:00+00,SHORT,4164,1.0,-0.012210731,0.1408612,0.0,0.09048724
2008-08-19 00:00:00+00,SHORT,4164,0.9285714285714286,-0.017858306,0.13909198,0.0,0.122856006
2008-08-29 00:00:00+00,SHORT,4194,1.0,-0.014501631,0.072337165,0.0,0.067652814
2008-09-02 00:00:00+00,SHORT,2397,1.0,-0.018829526,0.043943252,0.0,0.15417017
2008-09-03 00:00:00+00,SHORT,406,0.9230769230769231,-0.0044081095,0.08747792,0.0,0.08170461
2008-09-08 00:00:00+00,SHORT,2270,0.0,-0.0018122897,-6.7099644E-4,0.0,0.112960264
2008-09-08 00:00:00+00,SHORT,3275,1.0,-0.006009474,0.07358729,0.0,0.07076205
2008-09-08 00:00:00+00,SHORT,3905,1.0,-0.011465893,0.07270151,0.0,0.12526906
2008-09-11 00:00:00+00,SHORT,3218,1.0,-0.008031946,-0.0060256845,0.0,0.08583599
2008-09-11 00:00:00+00,SHORT,3607,0.8461538461538461,-0.013265087,-0.0060766684,0.0,0.06056173
2008-09-19 00:00:00+00,SHORT,133,1.0,-0.0018226083,0.0551418,0.0,0.09938367
2008-09-19 00:00:00+00,SHORT,2408,1.0,0.0027043102,0.054174203,0.0,0.06615853
2008-09-19 00:00:00+00,SHORT,1112,1.0,6.918845E-4,0.075666025,0.0,0.10990944
2008-09-19 00:00:00+00,SHORT,1299,1.0,-0.014856336,0.02064403,0.0,0.12072624
2008-09-19 00:00:00+00,SHORT,3430,1.0,-0.018370418,0.11685956,0.0,0.11627907
2008-09-22 00:00:00+00,SHORT,3614,1.0,-0.009761185,0.03795617,0.0,0.086270384
2008-09-22 00:00:00+00,SHORT,3708,0.0,4.933651E-4,0.048110697,0.0,0.1416309
2008-12-31 00:00:00+00,SHORT,39,0.626947228977822,-0.013132028,0.004308887,0.0,0.109182306
2009-01-02 00:00:00+00,SHORT,3648,1.0,-0.010372377,0.03662827,0.0,0.09670782
2009-01-05 00:00:00+00,SHORT,2971,1.0,-0.014937296,-0.006420942,0.0,0.092658326
2009-01-06 00:00:00+00,SHORT,2079,1.0,-0.015584804,0.0066803535,0.0,0.15538552
2009-01-06 00:00:00+00,SHORT,594,0.8012436434153271,-0.017083887,0.0075195716,0.0,0.086338244
2009-01-06 00:00:00+00,SHORT,1761,1.0,-0.008281791,0.006480429,0.0,0.087855294
2009-01-08 00:00:00+00,SHORT,2747,0.6614940280014779,-0.018704355,0.023891699,0.0,0.05945946
2009-02-04 00:00:00+00,SHORT,2297,1.0,-0.0046544755,0.031604055,0.0,0.11615628
2009-02-04 00:00:00+00,SHORT,505,1.0,-0.016649986,0.08329981,0.0,0.11193086
2009-02-05 00:00:00+00,SHORT,505,0.9473684210526316,-0.016076142,0.085931055,0.0,0.14654616
2009-02-06 00:00:00+00,SHORT,68,1.0,-0.014261828,-0.0017257829,0.0,0.13316455
2009-02-12 00:00:00+00,SHORT,1444,1.0,-0.008092932,0.03760179,0.0,0.093768544
2009-02-13 00:00:00+00,SHORT,988,1.0,-0.011224882,0.048676897,0.0,0.075165056
2009-02-20 00:00:00+00,SHORT,3702,0.49795922649526203,-0.01922582,0.032085776,0.0,0.069740504
2009-02-25 00:00:00+00,SHORT,1840,1.0,-0.008330164,0.045721747,0.0,0.069797784
2009-04-02 00:00:00+00,SHORT,1840,1.0,-0.012137903,0.046459496,0.0,0.06044678
2009-04-09 00:00:00+00,SHORT,3702,0.4214225012232469,-0.00687082,0.044351067,0.0,0.07354301
2009-04-09 00:00:00+00,SHORT,3882,1.0,-0.012951886,0.0930725,0.0,0.081284694
2009-04-13 00:00:00+00,SHORT,3943,0.0,-0.01813802,0.070180975,0.0,0.12978369
2009-04-16 00:00:00+00,SHORT,3471,0.8823529411764706,-0.0130848875,0.072768405,0.0,0.06103476
2009-04-17 00:00:00+00,SHORT,713,0.2773647700250226,-0.01214178,0.13988,0.0,0.083295606
2009-04-22 00:00:00+00,SHORT,1087,0.21833226580866888,-0.013701706,0.021182925,0.0,0.13793103
2009-04-23 00:00:00+00,SHORT,898,0.3080282474062705,-0.010612991,-0.0069245924,0.0,0.104836196
2009-04-24 00:00:00+00,SHORT,3335,0.0,-0.015287106,0.09267717,0.0,0.12233324
2009-04-27 00:00:00+00,SHORT,3137,0.17340532105814116,-0.0056707645,0.13288036,0.0,0.09180576
2009-04-29 00:00:00+00,SHORT,3137,0.14771548899067152,-0.011193026,0.13255215,0.0,0.13757592
2009-04-30 00:00:00+00,SHORT,4224,0.0,-0.013556166,0.06442731,0.0,0.117245
2009-05-04 00:00:00+00,SHORT,2393,1.0,0.0042508617,0.13115315,0.0,0.07213483
2009-05-04 00:00:00+00,SHORT,842,1.0,0.0046195956,0.013152651,0.0,0.1427591
2009-05-04 00:00:00+00,SHORT,862,0.40350165756326817,-0.013938563,0.13521443,0.0,0.13835652
2009-05-04 00:00:00+00,SHORT,974,1.0,-0.014759996,0.03576376,0.0,0.1012072
2009-05-04 00:00:00+00,SHORT,1195,0.4401283152567162,-0.008013806,0.12494867,0.0,0.13202782
2009-05-04 00:00:00+00,SHORT,3853,1.0,-0.017633338,0.107060775,0.0,0.114754096
2009-05-04 00:00:00+00,SHORT,1817,0.8947368421052632,-0.0046806643,0.14191855,0.0,0.1420205
2009-05-04 00:00:00+00,SHORT,1985,0.5672506348253873,0.0036596828,0.08540056,0.0,0.061146498
2009-05-06 00:00:00+00,SHORT,862,0.34938639179911823,-0.018322108,0.13535628,0.0,0.15357906
2009-05-08 00:00:00+00,SHORT,2410,0.404767733128132,-0.015869474,0.018221827,0.0,0.13236268
2009-05-08 00:00:00+00,SHORT,664,1.0,0.0020238298,0.007532266,0.0,0.15288985
2009-05-08 00:00:00+00,SHORT,914,0.0,-0.019722292,0.114763595,0.0,0.06486487
2009-05-08 00:00:00+00,SHORT,3283,0.0,-0.009208003,0.1040806,0.0,0.09106039
2009-05-08 00:00:00+00,SHORT,3912,1.0,-0.012194109,0.101776384,0.0,0.10383142
2009-05-08 00:00:00+00,SHORT,4000,1.0,-0.0029106382,0.013459662,0.0,0.15575255
2009-05-11 00:00:00+00,SHORT,3255,0.47195318653895324,-0.016216781,0.02651293,0.0,0.1174986
2009-05-12 00:00:00+00,SHORT,1462,0.0,-0.011353057,0.021491908,0.0,0.15770791
2009-06-01 00:00:00+00,SHORT,2159,0.7359765149318129,0.0026295758,0.0096066445,0.0,0.08233117
2009-06-01 00:00:00+00,SHORT,2659,1.0,-0.0039742514,0.09539565,0.0,0.12940729
2009-06-01 00:00:00+00,SHORT,1303,0.48365724587990205,0.0042789127,0.042709954,0.0,0.12895663
2009-06-01 00:00:00+00,SHORT,4049,0.0,-0.008862246,0.093003236,0.0,0.096372284
2009-06-02 00:00:00+00,SHORT,2137,0.21062715204263582,-0.0012585327,0.04657013,0.0,0.08321671
2009-06-02 00:00:00+00,SHORT,4218,1.0,-0.015759084,0.13781923,0.0,0.10090676
2009-06-02 00:00:00+00,SHORT,897,1.0,-0.011411769,0.06443163,0.0,0.12776478
2009-06-02 00:00:00+00,SHORT,2990,1.0,-0.006841026,0.09714543,0.0,0.12093343
2009-06-02 00:00:00+00,SHORT,3067,0.43866681831803556,-0.017372867,0.068942316,0.0,0.0770198
2009-06-02 00:00:00+00,SHORT,3114,1.0,-0.005088472,0.13842715,0.0,0.1431127
2009-06-02 00:00:00+00,SHORT,1303,0.0,-0.015330673,0.05426875,0.0,0.14268728
2009-06-02 00:00:00+00,SHORT,1848,0.1700028297896111,-0.012036857,0.13316394,0.0,0.1271595
2009-06-02 00:00:00+00,SHORT,3994,1.0,0.0059850747,0.11672393,0.0,0.09208185
2009-06-03 00:00:00+00,SHORT,4218,0.7253297229920354,-0.019531779,0.14727712,0.0,0.076063655
2009-06-04 00:00:00+00,SHORT,641,1.0,-0.015348253,0.12850341,0.0,0.091639206
2009-06-04 00:00:00+00,SHORT,1434,0.0,-0.014877273,0.1369341,0.0,0.062399473
2009-06-04 00:00:00+00,SHORT,4049,0.25195517749816143,-0.016196912,0.120175354,0.0,0.11821972
2009-06-05 00:00:00+00,SHORT,2269,0.4796344029032519,-0.0044387807,0.10132509,0.0,0.070700794
2009-06-05 00:00:00+00,SHORT,1677,0.46513620577991255,-0.016196318,0.14978367,0.0,0.10124173
2009-06-05 00:00:00+00,SHORT,1678,0.6350932680613418,-0.016193079,0.14978391,0.0,0.101246685
2009-06-08 00:00:00+00,SHORT,2269,0.8888888888888888,-0.01505694,0.105918765,0.0,0.07743474
2009-06-11 00:00:00+00,SHORT,836,0.30668345032731503,-0.010789063,0.1461639,0.0,0.08567349
2009-06-12 00:00:00+00,SHORT,4194,0.6634867534582005,-0.010413971,0.03516793,0.0,0.105854325
2009-06-15 00:00:00+00,SHORT,1715,0.0,-0.016179765,0.06693888,0.0,0.10848433
2009-06-16 00:00:00+00,SHORT,1715,0.0,-0.015167107,0.07260119,0.0,0.1346773
2009-06-17 00:00:00+00,SHORT,1715,0.0,-0.015507567,0.078421846,0.0,0.12530942
2009-06-19 00:00:00+00,SHORT,3521,1.0,-0.019326312,0.123685025,0.0,0.09049627
2009-06-25 00:00:00+00,SHORT,133,0.0,-0.0066283057,0.13445368,0.0,0.08941878
2009-06-25 00:00:00+00,SHORT,2778,0.6111111111111112,-0.012406974,0.10889891,0.0,0.0861629
2009-06-25 00:00:00+00,SHORT,1631,0.0,-0.013419975,-0.0049109557,0.0,0.1554054
2009-06-26 00:00:00+00,SHORT,1064,0.2395386995302589,-0.012565888,0.08623948,0.0,0.14977081
2009-06-29 00:00:00+00,SHORT,516,0.4556665494348825,-0.013858856,0.07433809,0.0,0.069474444
2009-06-29 00:00:00+00,SHORT,3561,0.0,-0.012606215,0.09508696,0.0,0.11208406
2009-07-01 00:00:00+00,SHORT,192,0.0,-0.01829432,0.07833221,0.0,0.06486487
2009-07-01 00:00:00+00,SHORT,417,0.0,0.0054633454,0.038473617,0.0,0.09747706
2009-07-01 00:00:00+00,SHORT,1303,0.6549383006785284,5.7266327E-4,0.086718135,0.0,0.067637876
2009-07-01 00:00:00+00,SHORT,1308,0.20881647189138255,-0.007812652,0.032140072,0.0,0.07232851
2009-07-01 00:00:00+00,SHORT,3612,0.007363840441889954,-0.010195006,0.022308037,0.0,0.11924342
2009-07-06 00:00:00+00,SHORT,3612,0.0,-0.015833672,0.03127289,0.0,0.104669884
2009-07-07 00:00:00+00,SHORT,1171,0.3542035516468652,-0.019468503,0.060779486,0.0,0.10647851
2009-07-15 00:00:00+00,SHORT,2397,1.0,7.193542E-4,0.06711168,0.0,0.08496979
2009-07-16 00:00:00+00,SHORT,2397,0.875,-0.0076943613,0.0716966,0.0,0.13206077
2009-07-16 00:00:00+00,SHORT,836,0.0,-0.0100364825,0.06790506,0.0,0.073689185
2009-07-21 00:00:00+00,SHORT,2370,0.44283699597859466,-0.010086703,0.12894401,0.0,0.09756097
2009-07-22 00:00:00+00,SHORT,3137,0.7271842873002874,-0.018299462,0.08748187,0.0,0.091216214
2009-07-22 00:00:00+00,SHORT,3203,1.0,-9.5769606E-4,0.017639011,0.0,0.10220713
2009-07-23 00:00:00+00,SHORT,934,0.0,0.00616927,0.006101038,0.0,0.085506625
2009-07-23 00:00:00+00,SHORT,1139,0.7208475321082867,-0.009326275,0.073286474,0.0,0.14375073
2009-07-23 00:00:00+00,SHORT,3203,0.875,-0.013079333,0.021817172,0.0,0.069476455
2009-07-23 00:00:00+00,SHORT,3310,0.7449942179590205,-0.013625616,0.069495425,0.0,0.13947764
2009-07-23 00:00:00+00,SHORT,1303,0.7483831673888202,-0.018864747,0.078340195,0.0,0.10498409
2009-07-23 00:00:00+00,SHORT,4062,0.0,-0.015577815,0.007469607,0.0,0.0841914
2009-07-24 00:00:00+00,SHORT,1853,0.6869932636458199,-0.013751262,0.077200405,0.0,0.15669113
2009-07-30 00:00:00+00,SHORT,3456,1.0,-0.010260357,0.030318838,0.0,0.10824913
2009-07-31 00:00:00+00,SHORT,3456,0.9285714285714286,-0.015469139,0.034585133,0.0,0.076087445
2009-08-03 00:00:00+00,SHORT,3456,0.8571428571428572,-0.01931179,0.038884487,0.0,0.09166839
2009-08-04 00:00:00+00,SHORT,937,0.062252164243520806,0.0035033096,0.07574428,0.0,0.07766687
2009-08-04 00:00:00+00,SHORT,1610,0.0,-0.014200571,0.008866799,0.0,0.09764289
2009-08-05 00:00:00+00,SHORT,4218,0.728233147618667,-0.018805455,0.048736595,0.0,0.059709452
2009-08-05 00:00:00+00,SHORT,2747,0.0,-0.015247603,0.14223142,0.0,0.12920322
2009-08-10 00:00:00+00,SHORT,3841,0.3325637351071705,0.0010894438,0.07988724,0.0,0.14812575
2009-08-13 00:00:00+00,SHORT,4122,0.8196489656601171,-0.0028102386,0.04595165,0.0,0.10609888
2009-08-13 00:00:00+00,SHORT,417,0.4393717830075093,0.0030151147,0.12290391,0.0,0.091121
2009-08-14 00:00:00+00,SHORT,417,0.23000902041168875,-0.019375399,0.12353734,0.0,0.062158756
2009-08-20 00:00:00+00,SHORT,52,0.0,-0.01566663,0.13779618,0.0,0.07514793
2009-08-21 00:00:00+00,SHORT,2067,0.0,-0.014197962,0.09496035,0.0,0.11788618
2009-08-21 00:00:00+00,SHORT,1684,0.46446474779942337,-0.013254889,0.08869822,0.0,0.10121917
2009-08-24 00:00:00+00,SHORT,960,0.0,0.0054344507,0.012155712,0.0,0.14116628
2009-08-24 00:00:00+00,SHORT,3283,0.25137453624295675,-0.0072473707,0.10633784,0.0,0.12090032
2009-08-24 00:00:00+00,SHORT,1297,0.0,-0.0063256673,0.14065845,0.0,0.094108745
2009-08-25 00:00:00+00,SHORT,200,0.0,-0.017215634,0.10558936,0.0,0.115356356
2009-08-25 00:00:00+00,SHORT,2830,0.3580388650671815,-0.010982915,0.117505476,0.0,0.10265487
2009-08-25 00:00:00+00,SHORT,960,0.06232548390995235,-0.012811782,0.017023087,0.0,0.11032532
2009-08-25 00:00:00+00,SHORT,1250,1.0,-0.012698982,0.1086157,0.0,0.06386651
2009-08-25 00:00:00+00,SHORT,1297,0.0,-0.017302223,0.14190392,0.0,0.08759768
2009-08-25 00:00:00+00,SHORT,3903,0.750266101594877,-0.018818755,0.0924948,0.0,0.08327299
2009-08-26 00:00:00+00,SHORT,2247,0.3271914018360694,-0.009411622,0.06647645,0.0,0.06760223
2009-08-26 00:00:00+00,SHORT,558,1.0,-0.006269359,0.08252457,0.0,0.081680834
2009-08-26 00:00:00+00,SHORT,2830,0.34110181187572164,-0.015489747,0.11740071,0.0,0.11028758
2009-08-26 00:00:00+00,SHORT,3754,0.8,-0.01653848,0.08620349,0.0,0.081642814
2009-08-26 00:00:00+00,SHORT,1838,0.0,-0.014729665,0.084367804,0.0,0.068716094
2009-08-27 00:00:00+00,SHORT,2568,0.0,-0.017052846,0.040587094,0.0,0.117338
2009-08-27 00:00:00+00,SHORT,2778,0.0,-0.013838773,0.105937906,0.0,0.14193825
2009-09-04 00:00:00+00,SHORT,2297,0.6003903864226487,-0.015627187,0.122820914,0.0,0.12642857
2009-09-08 00:00:00+00,SHORT,450,0.5616096453125946,-0.015054743,0.1064271,0.0,0.07179269
2009-09-09 00:00:00+00,SHORT,2410,0.5553566889938837,-0.018038198,0.110770434,0.0,0.06633907
2009-09-09 00:00:00+00,SHORT,443,0.5376363491336588,-0.011683913,0.03564861,0.0,0.09240574
2009-09-10 00:00:00+00,SHORT,68,0.5025050327296547,-0.019544607,0.14375484,0.0,0.084870845
2009-09-10 00:00:00+00,SHORT,450,0.46072693494556344,-0.011899238,0.108596474,0.0,0.11047786
2009-09-11 00:00:00+00,SHORT,3130,1.0,-0.01774056,0.0199745,0.0,0.09225413
2009-09-11 00:00:00+00,SHORT,1667,0.0,-0.0040170117,0.11902443,0.0,0.06601807
2009-09-14 00:00:00+00,SHORT,1667,0.0,-0.015491978,0.123335116,0.0,0.059310343
2009-09-15 00:00:00+00,SHORT,64,0.38167418774778994,-0.0074031483,0.10333697,0.0,0.10381159
2009-09-15 00:00:00+00,SHORT,4169,0.0,-0.0075823828,0.10017151,0.0,0.095100254
2009-09-15 00:00:00+00,SHORT,3838,0.7041253911193448,-0.018871205,0.11081377,0.0,0.06852536
2009-09-16 00:00:00+00,SHORT,4097,0.0,0.0026296626,0.087032355,0.0,0.11825095
2009-09-16 00:00:00+00,SHORT,4169,0.9473684210526316,-0.0073147905,0.105207115,0.0,0.14733727
2009-09-16 00:00:00+00,SHORT,450,0.39721005304457224,-0.018165449,0.10664572,0.0,0.07164179
2009-09-16 00:00:00+00,SHORT,712,0.0,-0.016108543,0.04827491,0.0,0.093457945
2009-09-16 00:00:00+00,SHORT,1160,0.0,-4.2483836E-4,0.08173067,0.0,0.07153371
2009-09-17 00:00:00+00,SHORT,2055,0.8162287553109191,-0.018407878,0.086546436,0.0,0.10560582
2009-09-17 00:00:00+00,SHORT,450,0.3993603672124738,-0.017796192,0.106534705,0.0,0.05892256
2009-09-17 00:00:00+00,SHORT,2553,0.0,-0.018616335,0.115413114,0.0,0.12239628
2009-09-17 00:00:00+00,SHORT,516,0.6936468082495795,-0.00493887,0.019449424,0.0,0.074825175
2009-09-17 00:00:00+00,SHORT,2731,0.8479584489057423,-0.0045551322,0.03115193,0.0,0.086312115
2009-09-17 00:00:00+00,SHORT,2986,0.0,-0.016296621,0.09000379,0.0,0.13417408
2009-09-17 00:00:00+00,SHORT,2999,0.0,0.0029332172,0.12352731,0.0,0.1275862
2009-09-17 00:00:00+00,SHORT,3142,1.0,-0.00936449,0.13800119,0.0,0.11602792
2009-09-17 00:00:00+00,SHORT,1173,0.363153328185425,-0.017037867,0.074590035,0.0,0.1481362
2009-09-17 00:00:00+00,SHORT,1235,1.0,-0.016102284,0.07336069,0.0,0.080549486
2009-09-18 00:00:00+00,SHORT,245,0.39930737732441557,-0.0041517527,0.09930836,0.0,0.076510064
