time,side,ticker_id,mv_up_composite_labels,sessions_since_bearish_13_50_df059,skew_weighted_10_df037
2005-08-16 00:00:00+00,LONG,429,0.0,25.0,-0.47358856
2005-08-16 00:00:00+00,LONG,1423,1.0,33.0,-0.6707642
2005-08-16 00:00:00+00,LONG,3882,0.0,26.0,-0.40585318
2005-08-17 00:00:00+00,LONG,3882,0.0,27.0,-0.34308663
2005-08-18 00:00:00+00,LONG,3882,0.0,28.0,-0.33317757
2005-08-19 00:00:00+00,LONG,3882,0.0,29.0,-0.3394519
2005-08-23 00:00:00+00,LONG,2686,0.5088931011712192,20.0,-0.58764684
2005-08-24 00:00:00+00,LONG,2285,0.0,36.0,-0.7380943
2005-08-24 00:00:00+00,LONG,2686,0.5640362933405667,21.0,-0.6272668
2005-08-25 00:00:00+00,LONG,2686,0.5882256135772875,22.0,-0.73929226
2005-08-25 00:00:00+00,LONG,1633,0.02824611076289663,37.0,-0.40064403
2005-08-26 00:00:00+00,LONG,2686,0.6129032258064516,23.0,-0.7099828
2005-08-26 00:00:00+00,LONG,1633,0.01381359558581679,38.0,-0.48181346
2005-08-29 00:00:00+00,LONG,2686,0.5967741935483871,24.0,-0.59399027
2005-08-29 00:00:00+00,LONG,1633,0.0,39.0,-0.37263337
2005-08-30 00:00:00+00,LONG,2686,0.5806451612903226,25.0,-0.41682643
2005-08-30 00:00:00+00,LONG,652,0.4769625483134827,41.0,-0.34607068
2005-09-02 00:00:00+00,LONG,1108,0.0,23.0,-0.36571062
2005-09-07 00:00:00+00,LONG,1108,0.0,25.0,-0.4011128
2005-09-08 00:00:00+00,LONG,1108,0.0,26.0,-0.3738918
2005-09-09 00:00:00+00,LONG,1444,0.6511627906976745,32.0,-0.77729386
2005-09-12 00:00:00+00,LONG,1444,0.627906976744186,33.0,-0.65223473
2005-09-13 00:00:00+00,LONG,1444,0.6046511627906976,34.0,-0.6424491
2005-09-14 00:00:00+00,LONG,1444,0.5813953488372093,35.0,-0.6578517
2005-09-15 00:00:00+00,LONG,192,0.24678741053797573,26.0,-0.43428636
2005-09-21 00:00:00+00,LONG,900,1.0,32.0,-0.42072242
2005-09-21 00:00:00+00,LONG,3716,0.3712711913565315,24.0,-0.46082753
2005-09-21 00:00:00+00,LONG,3915,0.0,25.0,-0.42366713
2005-09-22 00:00:00+00,LONG,4128,1.0,25.0,-0.5930831
2005-09-22 00:00:00+00,LONG,1149,1.0,24.0,-0.46556258
2005-09-23 00:00:00+00,LONG,4128,0.9795918367346939,26.0,-0.599888
