time,side,ticker_id,mv_up_composite_labels,ma_cloud_diff_8_50_df007,dist_lower_bb_50_2.0_df055,joint_fall_flag_5_20_df042
2009-10-08 00:00:00+00,LONG,3754,0.0,-0.07279536,-0.022704778,0.0
2009-10-08 00:00:00+00,LONG,1803,0.9166666666666666,-0.04946132,-0.025678987,0.0
2009-10-08 00:00:00+00,LONG,3853,1.0,-0.04554215,0.007549509,0.0
2009-10-08 00:00:00+00,LONG,1840,0.9459459459459459,-0.0367746,-0.00872393,0.0
2009-10-09 00:00:00+00,LONG,2408,0.550686727291011,-0.046913177,-0.030789057,0.0
2009-10-09 00:00:00+00,LONG,2541,0.3059948368664744,-0.049580615,-0.025183795,0.0
2009-10-09 00:00:00+00,LONG,1076,0.8275862068965517,-0.018832617,-0.02066631,0.0
2009-10-09 00:00:00+00,LONG,3754,0.0,-0.07297477,-0.019727848,0.0
2009-10-09 00:00:00+00,LONG,1840,0.9189189189189189,-0.03778013,-0.006580775,0.0
2009-10-12 00:00:00+00,LONG,2541,0.3315898261102384,-0.062164072,-0.014223704,0.0
2009-10-12 00:00:00+00,LONG,1076,0.7931034482758621,-0.018468443,-0.01874024,0.0
2009-10-12 00:00:00+00,LONG,3754,0.0,-0.071263045,-0.030798027,0.0
2009-10-12 00:00:00+00,LONG,1840,0.8918918918918919,-0.038469404,-0.006932814,0.0
2009-10-13 00:00:00+00,LONG,2541,0.33132131022503986,-0.06366531,-0.016816534,0.0
2009-10-13 00:00:00+00,LONG,516,0.0,-0.025216667,-0.012299676,0.0
2009-10-13 00:00:00+00,LONG,1076,0.3823238447294098,-0.016315164,-0.028715111,0.0
2009-10-13 00:00:00+00,LONG,1840,0.8648648648648649,-0.038477276,-0.010791392,0.0
2009-10-14 00:00:00+00,LONG,516,0.0,-0.022472708,-0.029012885,0.0
2009-10-14 00:00:00+00,LONG,1076,0.7241379310344828,-0.014128138,-0.021763515,0.0
2009-10-14 00:00:00+00,LONG,3179,0.6934533013869253,-0.018384146,-0.02370107,0.0
2009-10-14 00:00:00+00,LONG,1840,0.8378378378378378,-0.03833819,-0.014144496,0.0
2009-10-15 00:00:00+00,LONG,516,0.0,-0.019752104,-0.028474184,0.0
2009-10-15 00:00:00+00,LONG,3179,0.6790809106718617,-0.019455303,-0.021526515,0.0
2009-10-15 00:00:00+00,LONG,3853,0.4015864985809178,-0.027260505,-0.027803669,0.0
2009-10-15 00:00:00+00,LONG,1840,0.8108108108108107,-0.035443064,-0.0260231,0.0
2009-10-16 00:00:00+00,LONG,516,0.0,-0.0224909,2.3516887E-4,0.0
2009-10-16 00:00:00+00,LONG,1803,0.75,-0.016488517,-0.031244757,0.0
2009-10-16 00:00:00+00,LONG,3853,1.0,-0.027828876,-0.008797923,0.0
2009-10-19 00:00:00+00,LONG,516,0.0,-0.025914242,-0.0019180778,0.0
2009-10-21 00:00:00+00,LONG,3853,0.3866585319368654,-0.020619204,-0.022132326,0.0
2009-10-22 00:00:00+00,LONG,3137,0.0,-0.06397601,-0.016176665,0.0
2009-10-23 00:00:00+00,LONG,3137,0.9615384615384616,-0.063158914,-0.012230141,0.0
2009-10-23 00:00:00+00,LONG,3754,0.0,-0.031801276,-0.029518072,0.0
2009-10-26 00:00:00+00,LONG,3137,0.9230769230769231,-0.06522513,-0.017101998,0.0
2009-10-26 00:00:00+00,LONG,3179,0.4728282253408969,-0.012164552,-0.032185797,0.0
2009-10-27 00:00:00+00,LONG,773,1.0,-0.01821936,-0.0102165025,0.0
2009-10-27 00:00:00+00,LONG,3137,0.8846153846153846,-0.06765123,-0.029652888,0.0
2009-10-27 00:00:00+00,LONG,3359,0.017497756775574594,-0.012816734,-0.029367913,0.0
2009-10-27 00:00:00+00,LONG,1745,0.0,-0.01625663,-0.019437283,0.0
2009-10-27 00:00:00+00,LONG,4059,0.9818181818181818,-0.037392627,-0.03052377,0.0
2009-10-28 00:00:00+00,LONG,773,0.9722222222222222,-0.018988071,-0.007050457,0.0
2009-10-28 00:00:00+00,LONG,2870,0.8570684665743585,-0.03647182,0.010521091,0.0
2009-10-28 00:00:00+00,LONG,903,1.0,-0.0286762,0.04263869,0.0
2009-10-28 00:00:00+00,LONG,3359,0.0,-0.017338516,-0.018812686,0.0
2009-10-28 00:00:00+00,LONG,3430,0.7822094894547577,-0.030053874,0.013446884,0.0
2009-10-29 00:00:00+00,LONG,424,0.6679169449134784,-0.016931202,-0.017123532,0.0
2009-10-29 00:00:00+00,LONG,2504,1.0,-0.05247669,-0.002317797,0.0
2009-10-29 00:00:00+00,LONG,465,1.0,-0.021348279,-0.021765584,0.0
2009-10-29 00:00:00+00,LONG,773,0.9444444444444444,-0.018552294,-0.020664847,0.0
2009-10-29 00:00:00+00,LONG,903,0.9821428571428571,-0.03968602,0.0052920408,0.0
2009-10-29 00:00:00+00,LONG,3430,0.7475047793641217,-0.041193184,-0.00211195,0.0
2009-10-29 00:00:00+00,LONG,3702,0.6646369322843177,-0.014130132,-0.025340205,0.0
2009-10-30 00:00:00+00,LONG,1,1.0,-0.03677158,-0.0036803868,0.0
2009-10-30 00:00:00+00,LONG,2119,1.0,-0.054024152,0.04870908,0.0
2009-10-30 00:00:00+00,LONG,88,0.0,-0.03221939,0.032580774,0.0
2009-10-30 00:00:00+00,LONG,388,1.0,-0.026567155,0.01015172,0.0
2009-10-30 00:00:00+00,LONG,411,0.9444444444444444,-0.038937446,-0.02157843,0.0
2009-10-30 00:00:00+00,LONG,424,0.6874359823740847,-0.029696587,-0.014079623,0.0
2009-10-30 00:00:00+00,LONG,2504,0.9523809523809523,-0.056296073,-4.7944224E-4,0.0
2009-10-30 00:00:00+00,LONG,465,0.9705882352941176,-0.020002492,-0.025615003,0.0
2009-10-30 00:00:00+00,LONG,555,1.0,-0.011288471,-0.009144603,0.0
2009-10-30 00:00:00+00,LONG,557,1.0,-0.03934629,-0.012605188,0.0
2009-10-30 00:00:00+00,LONG,2830,0.7625154413620475,-0.035943847,0.013761781,0.0
2009-10-30 00:00:00+00,LONG,903,0.9642857142857143,-0.050095655,0.0101554515,0.0
2009-10-30 00:00:00+00,LONG,1114,1.0,-0.042029962,0.015499317,0.0
2009-10-30 00:00:00+00,LONG,3430,0.9565217391304348,-0.044140846,-0.0028345524,0.0
2009-10-30 00:00:00+00,LONG,1383,1.0,-0.026955627,0.015016234,0.0
2009-10-30 00:00:00+00,LONG,3648,0.5949122950180226,-0.037240952,-0.031681985,0.0
2009-10-30 00:00:00+00,LONG,3681,1.0,-0.031040676,0.01509033,0.0
2009-10-30 00:00:00+00,LONG,3702,0.6417446959918943,-0.015592872,-0.019366411,0.0
2009-11-02 00:00:00+00,LONG,1,0.9821428571428571,-0.04484524,-0.018599171,0.0
2009-11-02 00:00:00+00,LONG,2119,0.96875,-0.06495907,0.011989558,0.0
2009-11-02 00:00:00+00,LONG,88,0.0,-0.059688482,0.009213385,0.0
2009-11-02 00:00:00+00,LONG,309,0.7261631337408997,-0.019951034,-0.031147556,0.0
2009-11-02 00:00:00+00,LONG,388,0.9615384615384616,-0.030197386,0.0035903796,0.0
2009-11-02 00:00:00+00,LONG,394,1.0,-0.06813605,0.043334626,0.0
2009-11-02 00:00:00+00,LONG,406,1.0,-0.05461671,-0.0017521407,0.0
2009-11-02 00:00:00+00,LONG,411,0.9166666666666666,-0.045631144,-0.026444722,0.0
2009-11-02 00:00:00+00,LONG,424,0.6291377681992467,-0.040496755,-0.030606398,0.0
2009-11-02 00:00:00+00,LONG,450,1.0,-0.022334417,-0.006353569,0.0
2009-11-02 00:00:00+00,LONG,2504,0.9047619047619048,-0.05861975,-2.573541E-4,0.0
2009-11-02 00:00:00+00,LONG,555,0.9818181818181818,-0.019459609,-0.013294902,0.0
2009-11-02 00:00:00+00,LONG,557,0.9824561403508771,-0.04869475,-0.014866859,0.0
2009-11-02 00:00:00+00,LONG,558,1.0,-0.013554621,-0.0051522865,0.0
2009-11-02 00:00:00+00,LONG,2617,0.0,-0.056822136,0.023412814,0.0
2009-11-02 00:00:00+00,LONG,2703,0.0,-0.07534448,0.048557278,0.0
2009-11-02 00:00:00+00,LONG,2816,1.0,-0.027260864,0.0061693224,0.0
2009-11-02 00:00:00+00,LONG,2830,0.8433129085676921,-0.040222798,-0.0017678243,0.0
2009-11-02 00:00:00+00,LONG,835,1.0,-0.017559431,-0.031478338,0.0
2009-11-02 00:00:00+00,LONG,903,0.9464285714285714,-0.0575422,-0.008016898,0.0
2009-11-02 00:00:00+00,LONG,1195,1.0,-0.038240016,-0.020163622,0.0
2009-11-02 00:00:00+00,LONG,1306,0.4679233574713625,-0.015545568,0.032045837,0.0
2009-11-02 00:00:00+00,LONG,3430,0.9347826086956522,-0.044170476,-0.0117067695,0.0
2009-11-02 00:00:00+00,LONG,1383,0.9830508474576272,-0.034722663,-0.0102402875,0.0
2009-11-02 00:00:00+00,LONG,1444,0.42351038056327306,-0.07691026,0.016744504,0.0
2009-11-02 00:00:00+00,LONG,3646,0.0,-0.016635098,-0.019911887,0.0
2009-11-02 00:00:00+00,LONG,3648,0.5578436586671222,-0.038735963,-0.029414773,0.0
2009-11-02 00:00:00+00,LONG,3681,0.9705882352941176,-0.037700534,5.6787353E-4,0.0
2009-11-03 00:00:00+00,LONG,1,0.9642857142857143,-0.053072147,-0.018474929,0.0
2009-11-03 00:00:00+00,LONG,2084,0.5297157792038434,-0.012846739,0.004502128,0.0
2009-11-03 00:00:00+00,LONG,68,0.9795918367346939,-0.046607096,-0.0057269186,0.0
2009-11-03 00:00:00+00,LONG,84,1.0,-0.03717794,0.0030868568,0.0
2009-11-03 00:00:00+00,LONG,2291,0.8924833574905247,-0.05498731,0.010570489,0.0
2009-11-03 00:00:00+00,LONG,2393,0.8071955676039957,-0.061399218,0.0015696341,0.0
2009-11-03 00:00:00+00,LONG,2425,1.0,-0.06523976,0.018740473,0.0
2009-11-03 00:00:00+00,LONG,388,0.9230769230769231,-0.033153698,-0.012982292,0.0
2009-11-03 00:00:00+00,LONG,394,0.9818181818181818,-0.07655481,0.01926573,0.0
2009-11-03 00:00:00+00,LONG,406,0.9157203859176145,-0.053214353,-0.023580905,0.0
2009-11-03 00:00:00+00,LONG,411,0.8888888888888888,-0.05327623,-0.020929508,0.0
2009-11-03 00:00:00+00,LONG,2534,1.0,-0.07702618,-0.009298158,0.0
2009-11-03 00:00:00+00,LONG,487,1.0,-0.060000032,-0.0073624235,0.0
2009-11-03 00:00:00+00,LONG,2550,1.0,-0.056866433,-0.02363623,0.0
2009-11-03 00:00:00+00,LONG,555,0.9636363636363636,-0.02823203,-0.03149222,0.0
2009-11-03 00:00:00+00,LONG,558,0.9523809523809523,-0.016271992,-0.010576462,0.0
2009-11-03 00:00:00+00,LONG,2617,0.0,-0.06378427,0.01567167,0.0
2009-11-03 00:00:00+00,LONG,2830,0.6430328190278786,-0.04407037,-0.014523628,0.0
2009-11-03 00:00:00+00,LONG,2961,1.0,-0.04010679,0.008797335,0.0
2009-11-03 00:00:00+00,LONG,3052,0.9830508474576272,-0.013335886,-0.010603432,0.0
2009-11-03 00:00:00+00,LONG,1114,0.8100633317767275,-0.044457808,-0.021210263,0.0
2009-11-03 00:00:00+00,LONG,1141,1.0,-0.030263413,-0.019468881,0.0
2009-11-03 00:00:00+00,LONG,1306,0.46809420016367276,-0.032485567,0.014547396,0.0
2009-11-03 00:00:00+00,LONG,1333,0.5109350896937617,-0.018787201,0.00848873,0.0
2009-11-03 00:00:00+00,LONG,1361,0.0,-0.0341334,0.017113106,0.0
2009-11-03 00:00:00+00,LONG,3430,0.6851050963508567,-0.045321025,-0.011287765,0.0
2009-11-03 00:00:00+00,LONG,1383,0.9661016949152542,-0.042444095,-0.026138203,0.0
2009-11-03 00:00:00+00,LONG,1434,0.7041695757842816,-0.07160132,-0.008324201,0.0
2009-11-03 00:00:00+00,LONG,3648,0.56637571532787,-0.040136825,-0.02693472,0.0
2009-11-03 00:00:00+00,LONG,3681,0.0,-0.044685714,-0.019529682,0.0
2009-11-03 00:00:00+00,LONG,3702,0.5520448433520482,-0.014422794,-0.019709308,0.0
2009-11-03 00:00:00+00,LONG,3897,1.0,-0.039701678,-0.012438255,0.0
2009-11-03 00:00:00+00,LONG,1985,0.7505512158229217,-0.020213263,0.011756189,0.0
2009-11-03 00:00:00+00,LONG,4088,1.0,-0.020796975,0.00745413,0.0
2009-11-04 00:00:00+00,LONG,1,0.9464285714285714,-0.0582193,-0.02025062,0.0
2009-11-04 00:00:00+00,LONG,2084,0.49139026225008686,-0.014427134,-0.0062337997,0.0
2009-11-04 00:00:00+00,LONG,68,0.9591836734693877,-0.04955068,-0.020341288,0.0
2009-11-04 00:00:00+00,LONG,84,0.9777777777777777,-0.0397745,-0.009866235,0.0
2009-11-04 00:00:00+00,LONG,4197,0.414904087142,-0.011453158,-0.015632637,0.0
2009-11-04 00:00:00+00,LONG,2291,0.8756652578574038,-0.06072391,0.0025835226,0.0
2009-11-04 00:00:00+00,LONG,2393,0.786575491054074,-0.06429337,-0.013291547,0.0
2009-11-04 00:00:00+00,LONG,2425,0.8513332823694423,-0.07411632,0.011891353,0.0
2009-11-04 00:00:00+00,LONG,388,0.8846153846153846,-0.03354157,-0.011746419,0.0
2009-11-04 00:00:00+00,LONG,406,0.9534883720930233,-0.05032832,-0.028369527,0.0
2009-11-04 00:00:00+00,LONG,411,0.8611111111111112,-0.057672013,-0.020602502,0.0
2009-11-04 00:00:00+00,LONG,450,0.9310344827586207,-0.020698104,-0.024189657,0.0
2009-11-04 00:00:00+00,LONG,465,0.8823529411764706,-0.012391586,-0.027815958,0.0
2009-11-04 00:00:00+00,LONG,487,0.96,-0.06789047,-0.008572478,0.0
2009-11-04 00:00:00+00,LONG,516,1.0,-0.04758527,0.02347809,0.0
2009-11-04 00:00:00+00,LONG,555,0.9454545454545454,-0.034107387,-0.02254393,0.0
2009-11-04 00:00:00+00,LONG,557,0.9473684210526316,-0.06623097,-0.025591886,0.0
2009-11-04 00:00:00+00,LONG,558,0.9047619047619048,-0.015929848,-0.025287336,0.0
2009-11-04 00:00:00+00,LONG,2617,0.0,-0.06743917,-3.7157146E-4,0.0
2009-11-04 00:00:00+00,LONG,2665,0.6553176549191616,-0.038044397,-0.029504031,0.0
2009-11-04 00:00:00+00,LONG,2830,0.7260592630147389,-0.04677319,-0.006498065,0.0
2009-11-04 00:00:00+00,LONG,786,0.0,-0.031721253,-0.0033715249,0.0
2009-11-04 00:00:00+00,LONG,907,0.7162267528197195,-0.011103023,-0.021419886,0.0
2009-11-04 00:00:00+00,LONG,2961,0.3644151901770863,-0.04028,-0.011703205,0.0
2009-11-04 00:00:00+00,LONG,3052,0.9661016949152542,-0.017977197,-0.01726767,0.0
2009-11-04 00:00:00+00,LONG,1114,0.7377794731984921,-0.044904307,-0.027811635,0.0
2009-11-04 00:00:00+00,LONG,1141,0.96,-0.03430089,-0.02294473,0.0
2009-11-04 00:00:00+00,LONG,1235,0.935483870967742,-0.040158473,-0.0014844945,0.0
2009-11-04 00:00:00+00,LONG,3309,0.0,-0.02805724,-0.02893697,0.0
2009-11-04 00:00:00+00,LONG,1306,0.48846086980185727,-0.04886069,0.017563352,0.0
2009-11-04 00:00:00+00,LONG,1333,0.4684387584199766,-0.021454204,4.56535E-5,0.0
2009-11-04 00:00:00+00,LONG,1361,0.0,-0.04083101,0.0033108639,0.0
2009-11-04 00:00:00+00,LONG,3430,0.7100689637314631,-0.046327602,-0.01472727,0.0
2009-11-04 00:00:00+00,LONG,1383,0.9491525423728814,-0.04859275,-0.023114545,0.0
2009-11-04 00:00:00+00,LONG,1434,0.7903199220544735,-0.075345814,-0.023761388,0.0
2009-11-04 00:00:00+00,LONG,3681,0.0,-0.04928523,-0.020940537,0.0
2009-11-04 00:00:00+00,LONG,1650,0.9649122807017544,-0.030858291,-0.024147416,0.0
2009-11-04 00:00:00+00,LONG,3702,0.514555180827125,-0.01323403,-0.018813372,0.0
2009-11-04 00:00:00+00,LONG,1742,0.9039693189647031,-0.016193805,-0.030651791,0.0
2009-11-04 00:00:00+00,LONG,3824,0.38635761504838184,-0.065439664,-0.021994598,0.0
2009-11-04 00:00:00+00,LONG,1985,0.7583527684440741,-0.027269261,0.004528322,0.0
2009-11-04 00:00:00+00,LONG,4088,0.9824561403508771,-0.021769237,-0.0075021614,0.0
2009-11-05 00:00:00+00,LONG,2084,0.4773875841925125,-0.01444265,-0.014322794,0.0
2009-11-05 00:00:00+00,LONG,84,0.9555555555555556,-0.03901039,-0.03268135,0.0
2009-11-05 00:00:00+00,LONG,2291,0.6143246237678105,-0.0609716,-0.028374799,0.0
2009-11-05 00:00:00+00,LONG,388,0.8461538461538461,-0.030725367,-0.02781925,0.0
2009-11-05 00:00:00+00,LONG,487,0.92,-0.07264847,-0.024805928,0.0
2009-11-05 00:00:00+00,LONG,516,0.8602094811212452,-0.053905923,-0.014084269,0.0
2009-11-05 00:00:00+00,LONG,555,0.9272727272727272,-0.036451094,-0.031381674,0.0
2009-11-05 00:00:00+00,LONG,2617,0.0,-0.069697835,-0.010797056,0.0
2009-11-05 00:00:00+00,LONG,786,0.0,-0.032971527,-0.029265929,0.0
2009-11-05 00:00:00+00,LONG,3098,1.0,-0.066423036,0.004291906,0.0
2009-11-05 00:00:00+00,LONG,1235,0.5855532527983464,-0.03981947,-0.018063026,0.0
2009-11-05 00:00:00+00,LONG,1306,0.4231668172974003,-0.06337136,0.0028009308,0.0
2009-11-05 00:00:00+00,LONG,1333,0.37119631025073163,-0.021786246,-0.011756559,0.0
2009-11-05 00:00:00+00,LONG,1361,0.0,-0.043158375,-0.011805254,0.0
2009-11-05 00:00:00+00,LONG,3430,0.598941322371978,-0.044536706,-0.032308247,0.0
2009-11-05 00:00:00+00,LONG,1742,0.9333333333333333,-0.01817278,-0.029692383,0.0
2009-11-05 00:00:00+00,LONG,1985,0.68086012866342,-0.03271311,-0.013315647,0.0
2009-11-05 00:00:00+00,LONG,4088,0.9649122807017544,-0.019395828,-0.02751111,0.0
2009-11-06 00:00:00+00,LONG,2084,0.45291050526813503,-0.0138014015,-0.019805713,0.0
2009-11-06 00:00:00+00,LONG,84,0.9333333333333333,-0.038578335,-0.028672457,0.0
2009-11-06 00:00:00+00,LONG,388,0.8076923076923077,-0.026782284,-0.026298163,0.0
2009-11-06 00:00:00+00,LONG,487,0.88,-0.077739924,0.0016106819,0.0
2009-11-06 00:00:00+00,LONG,516,0.7865774184672821,-0.05604769,-0.023717292,0.0
2009-11-06 00:00:00+00,LONG,555,0.9090909090909091,-0.037184425,-0.016741296,0.0
2009-11-06 00:00:00+00,LONG,2617,0.0,-0.06985257,-0.005165846,0.0
2009-11-06 00:00:00+00,LONG,3098,0.9545454545454546,-0.06859977,-0.017491903,0.0
2009-11-06 00:00:00+00,LONG,3309,0.0,-0.027503919,-0.031179555,0.0
2009-11-06 00:00:00+00,LONG,1306,0.5345736399536952,-0.07688236,0.006171932,0.0
2009-11-06 00:00:00+00,LONG,1308,0.9285714285714286,-0.026812019,-0.022871265,0.0
2009-11-06 00:00:00+00,LONG,3359,0.5411775786584013,-0.048734296,-0.011117317,0.0
2009-11-06 00:00:00+00,LONG,1333,0.41805942025533377,-0.023150455,-0.004558401,0.0
2009-11-06 00:00:00+00,LONG,1361,0.0,-0.045659456,-0.0053241067,0.0
2009-11-06 00:00:00+00,LONG,3522,0.6282043421949007,-0.012127281,-0.031412873,0.0
2009-11-06 00:00:00+00,LONG,3804,1.0,-0.011179383,-0.030173734,0.0
2009-11-06 00:00:00+00,LONG,1985,0.6288186644697732,-0.037335694,-0.017106695,0.0
2009-11-06 00:00:00+00,LONG,4088,0.9473684210526316,-0.0168266,-0.024329443,0.0
2009-11-09 00:00:00+00,LONG,2084,0.4191843706067173,-0.011510725,-0.02730376,0.0
2009-11-09 00:00:00+00,LONG,487,0.84,-0.07729126,-0.017194029,0.0
2009-11-09 00:00:00+00,LONG,2617,0.0,-0.06622324,-0.028644186,0.0
2009-11-09 00:00:00+00,LONG,1011,0.7251240327129113,-0.066754505,0.04695317,0.0
2009-11-09 00:00:00+00,LONG,1308,0.7206359420835957,-0.024006644,-0.030797783,0.0
2009-11-09 00:00:00+00,LONG,1333,0.31242682158566004,-0.022659395,-0.012912849,0.0
2009-11-09 00:00:00+00,LONG,1361,0.0,-0.04521079,-0.02459003,0.0
2009-11-10 00:00:00+00,LONG,516,0.8674867602698397,-0.057916235,-0.02741682,0.0
2009-11-10 00:00:00+00,LONG,2617,0.0,-0.06304526,-0.02592753,0.0
2009-11-10 00:00:00+00,LONG,1333,0.3072070334908376,-0.02390978,-0.013128218,0.0
2009-11-10 00:00:00+00,LONG,1361,0.0,-0.045947064,-0.019842763,0.0
2009-11-11 00:00:00+00,LONG,487,0.76,-0.07405415,-0.029983947,0.0
2009-11-11 00:00:00+00,LONG,1333,0.24049236281049652,-0.022266068,-0.014289661,0.0
2009-11-11 00:00:00+00,LONG,1361,0.0,-0.04490361,-0.017884837,0.0
2009-11-12 00:00:00+00,LONG,394,0.8545454545454545,-0.06475461,-0.015156309,0.0
2009-11-12 00:00:00+00,LONG,487,0.72,-0.07164829,-0.015899537,0.0
2009-11-12 00:00:00+00,LONG,2617,0.0,-0.050479453,-0.03230472,0.0
2009-11-12 00:00:00+00,LONG,1333,0.2753717899104258,-0.02249421,-0.0056087235,0.0
2009-11-12 00:00:00+00,LONG,1361,0.0,-0.04482007,-0.0014368141,0.0
2009-11-12 00:00:00+00,LONG,1411,1.0,-0.06334039,0.009955122,0.0
2009-11-13 00:00:00+00,LONG,394,0.8363636363636364,-0.060980506,-0.031839434,0.0
2009-11-13 00:00:00+00,LONG,1333,0.0,-0.018516101,-0.030011952,0.0
2009-11-13 00:00:00+00,LONG,1361,0.0,-0.042667996,-0.015743034,0.0
2009-11-13 00:00:00+00,LONG,1411,0.0,-0.06185566,-0.004962098,0.0
2009-11-16 00:00:00+00,LONG,1411,0.0,-0.058911573,-0.020489307,0.0
2009-11-17 00:00:00+00,LONG,1361,0.0,-0.03963972,-0.02841375,0.0
2009-11-17 00:00:00+00,LONG,1411,0.0,-0.057396468,-0.025709497,0.0
2009-11-18 00:00:00+00,LONG,1361,0.0,-0.038483623,-0.026405457,0.0
2009-11-18 00:00:00+00,LONG,1411,0.0,-0.055066552,-0.029512309,0.0
2009-11-19 00:00:00+00,LONG,4197,0.2991224304336937,-0.022029769,-0.018976966,0.0
2009-11-19 00:00:00+00,LONG,394,0.7636363636363637,-0.055581752,-0.022953995,0.0
2009-11-19 00:00:00+00,LONG,516,0.8070175438596492,-0.040669203,-0.018821308,0.0
2009-11-19 00:00:00+00,LONG,2761,0.0,-0.021132536,-0.025673598,0.0
2009-11-19 00:00:00+00,LONG,1361,0.0,-0.040475532,-0.018373327,0.0
2009-11-19 00:00:00+00,LONG,1411,0.8936170212765957,-0.056405663,-0.018343331,0.0
2009-11-20 00:00:00+00,LONG,2116,0.0,-0.010824615,-0.014801497,0.0
2009-11-20 00:00:00+00,LONG,4197,0.32884949338303293,-0.024230257,-0.012566796,0.0
2009-11-20 00:00:00+00,LONG,394,0.7454545454545455,-0.058785792,-0.030510215,0.0
2009-11-20 00:00:00+00,LONG,2761,0.0,-0.024274275,-0.027543992,0.0
2009-11-20 00:00:00+00,LONG,1361,0.0,-0.0408534,-0.029366562,0.0
2009-11-20 00:00:00+00,LONG,1411,0.0,-0.0583038,-0.020072542,0.0
2009-11-20 00:00:00+00,LONG,4032,1.0,-0.029069768,0.0242045,0.0
2009-11-23 00:00:00+00,LONG,4032,0.9696969696969697,-0.033502933,0.0016324092,0.0
2009-11-24 00:00:00+00,LONG,2116,0.0,-0.0143090505,-0.025431382,0.0
2009-11-24 00:00:00+00,LONG,2497,0.6059796293205542,-0.024056798,-0.032289073,0.0
2009-11-24 00:00:00+00,LONG,4032,0.0,-0.03573491,-0.011351008,0.0
2009-11-25 00:00:00+00,LONG,2116,0.0,-0.01645843,-0.02466836,0.0
2009-11-25 00:00:00+00,LONG,2497,0.5598214691697028,-0.025528958,-0.027086657,0.0
2009-11-25 00:00:00+00,LONG,4032,0.0,-0.036541447,-0.02075488,0.0
2009-11-27 00:00:00+00,LONG,2116,0.9069767441860466,-0.024311017,0.009260776,0.0
2009-11-27 00:00:00+00,LONG,4197,0.26692421509355635,-0.028555399,-0.031622805,0.0
2009-11-27 00:00:00+00,LONG,183,0.0,-0.03067167,-0.024689848,0.0
2009-11-27 00:00:00+00,LONG,2497,0.5911283040700568,-0.028514829,-0.019668005,0.0
2009-11-27 00:00:00+00,LONG,516,1.0,-0.047587864,-0.028982388,0.0
2009-11-27 00:00:00+00,LONG,3198,1.0,-0.05979615,-0.019100254,0.0
2009-11-27 00:00:00+00,LONG,1300,0.4245153572272556,-0.035811603,-0.019988028,0.0
2009-11-27 00:00:00+00,LONG,3621,0.7642649017512272,-0.059061754,-0.032215346,0.0
2009-11-27 00:00:00+00,LONG,4032,0.0,-0.039279394,-0.016063418,0.0
2009-11-30 00:00:00+00,LONG,2211,1.0,-0.07258266,0.010491711,0.0
2009-11-30 00:00:00+00,LONG,183,0.0,-0.035700127,-0.028820006,0.0
2009-11-30 00:00:00+00,LONG,345,0.5102980477484419,-0.01563793,0.0053032343,0.0
2009-11-30 00:00:00+00,LONG,427,0.5545609430550815,-0.01735467,-0.025340736,0.0
2009-11-30 00:00:00+00,LONG,2497,0.5396880515936558,-0.030103594,-0.02582829,0.0
2009-11-30 00:00:00+00,LONG,1300,0.2355096381904448,-0.039553966,-0.032439075,0.0
2009-11-30 00:00:00+00,LONG,1848,1.0,-0.05223553,0.0014651866,0.0
2009-11-30 00:00:00+00,LONG,3897,0.6842105263157895,-0.010638,-0.027498074,0.0
2009-11-30 00:00:00+00,LONG,4032,0.0,-0.040866986,-0.023981422,0.0
2009-12-01 00:00:00+00,LONG,345,0.4407463442273718,-0.020718126,-0.0018470194,0.0
2009-12-01 00:00:00+00,LONG,1848,0.9743589743589743,-0.05578409,-0.005282886,0.0
2009-12-01 00:00:00+00,LONG,4032,0.0,-0.040768553,-0.03144657,0.0
2009-12-02 00:00:00+00,LONG,2365,0.7143000320101422,-0.029608628,-0.03208125,0.0
2009-12-02 00:00:00+00,LONG,345,0.40118471740690215,-0.021612458,-0.007175521,0.0
2009-12-02 00:00:00+00,LONG,4032,0.0,-0.038361676,-0.014236138,0.0
2009-12-03 00:00:00+00,LONG,4164,0.0,-0.023523811,0.0050552846,0.0
2009-12-03 00:00:00+00,LONG,345,0.0,-0.02172463,-0.021413153,0.0
2009-12-03 00:00:00+00,LONG,617,0.5413093245271213,-0.013073631,-0.030269355,0.0
2009-12-03 00:00:00+00,LONG,4032,0.638138979820854,-0.03361736,-0.020819321,0.0
2009-12-04 00:00:00+00,LONG,50,1.0,-0.030099887,-0.012309146,0.0
2009-12-04 00:00:00+00,LONG,2116,0.7906976744186047,-0.0370101,-0.023332741,0.0
2009-12-04 00:00:00+00,LONG,4164,0.0,-0.027758755,-0.014308448,0.0
2009-12-04 00:00:00+00,LONG,345,0.0,-0.020661896,-0.029356036,0.0
2009-12-04 00:00:00+00,LONG,713,0.0,-0.047210228,-0.032179277,0.0
2009-12-04 00:00:00+00,LONG,799,0.478254801848888,-0.010450635,-0.014808385,0.0
2009-12-04 00:00:00+00,LONG,4032,0.0,-0.031260565,-0.027552694,0.0
2009-12-07 00:00:00+00,LONG,50,0.5220822156600811,-0.040132932,-0.017320069,0.0
2009-12-07 00:00:00+00,LONG,2116,0.7674418604651163,-0.038580395,-0.020305978,0.0
2009-12-07 00:00:00+00,LONG,4164,0.0,-0.031379174,-0.02197249,0.0
2009-12-07 00:00:00+00,LONG,799,0.85,-0.012345799,-0.010430974,0.0
