time,side,ticker_id,mv_dn_composite_labels,dist_upper_bb_50_2.0_df055,joint_fall_flag_1_20_df042
2008-05-30 00:00:00+00,SHORT,2665,0.9166666666666666,-0.012495567,1.0
2008-06-03 00:00:00+00,SHORT,3794,1.0,-0.0016758107,1.0
2008-06-16 00:00:00+00,SHORT,4153,0.9375,-0.009099502,1.0
2008-07-02 00:00:00+00,SHORT,1483,1.0,0.0065219393,1.0
2008-08-12 00:00:00+00,SHORT,641,0.0,-0.01130539,1.0
2008-08-12 00:00:00+00,SHORT,918,0.0,-0.010043417,1.0
2008-08-12 00:00:00+00,SHORT,960,0.0,-0.0056260875,1.0
2008-08-18 00:00:00+00,SHORT,4197,1.0,-0.0071004825,1.0
2008-08-18 00:00:00+00,SHORT,3702,0.5360580422120117,-0.010625505,1.0
2008-09-03 00:00:00+00,SHORT,2898,1.0,-0.007977541,1.0
2008-09-09 00:00:00+00,SHORT,3470,1.0,-0.008625178,1.0
2008-09-15 00:00:00+00,SHORT,3645,1.0,-0.010866204,1.0
2008-09-23 00:00:00+00,SHORT,3614,0.0,-0.01063891,1.0
2008-12-18 00:00:00+00,SHORT,3471,0.26376770178757125,-0.008985191,1.0
2009-01-05 00:00:00+00,SHORT,2971,1.0,-0.010815988,1.0
2009-01-06 00:00:00+00,SHORT,2431,1.0,-0.0055697616,1.0
2009-01-06 00:00:00+00,SHORT,1300,0.6461447455716826,-0.005389076,1.0
2009-01-06 00:00:00+00,SHORT,1308,0.7429849628691324,6.706794E-4,1.0
2009-01-07 00:00:00+00,SHORT,243,0.875,-0.010792406,1.0
2009-01-07 00:00:00+00,SHORT,1308,0.765711859078484,-0.008154752,1.0
2009-01-07 00:00:00+00,SHORT,1740,1.0,-0.0127062285,1.0
2009-01-07 00:00:00+00,SHORT,4016,0.875,2.7647624E-5,1.0
2009-02-04 00:00:00+00,SHORT,2462,1.0,-0.0018349832,1.0
2009-02-09 00:00:00+00,SHORT,1368,1.0,-0.0034940764,1.0
2009-02-09 00:00:00+00,SHORT,3561,1.0,-0.009527521,1.0
2009-02-13 00:00:00+00,SHORT,3686,1.0,0.0056843706,1.0
2009-04-13 00:00:00+00,SHORT,3882,0.0,0.0038931419,1.0
2009-04-27 00:00:00+00,SHORT,1090,0.0,-3.4928328E-4,1.0
2009-04-30 00:00:00+00,SHORT,960,0.0,-0.011362198,1.0
2009-05-11 00:00:00+00,SHORT,3255,0.47195318653895324,-0.0042663882,1.0
2009-06-02 00:00:00+00,SHORT,4123,0.461801913207809,1.1855424E-4,1.0
2009-06-02 00:00:00+00,SHORT,2159,0.5477462618066791,0.0016983491,1.0
2009-06-02 00:00:00+00,SHORT,248,1.0,-0.013395714,1.0
2009-06-02 00:00:00+00,SHORT,309,0.0,-0.011881884,1.0
2009-06-02 00:00:00+00,SHORT,3645,0.4100003476466659,0.002602898,1.0
2009-06-03 00:00:00+00,SHORT,3218,0.9473684210526316,-0.009443462,1.0
2009-06-03 00:00:00+00,SHORT,3645,0.35820042281193587,-0.0034322443,1.0
2009-06-03 00:00:00+00,SHORT,3915,0.34651103126992083,0.007151486,1.0
2009-06-05 00:00:00+00,SHORT,2159,0.408451938154788,-0.0114047555,1.0
2009-06-05 00:00:00+00,SHORT,1939,0.9333333333333333,-0.0030500575,1.0
2009-06-29 00:00:00+00,SHORT,1650,1.0,-0.012474766,1.0
2009-06-30 00:00:00+00,SHORT,3255,0.0,-0.0052115275,1.0
2009-07-02 00:00:00+00,SHORT,309,0.0,-0.010868599,1.0
2009-07-02 00:00:00+00,SHORT,1985,0.0,-0.0058389106,1.0
2009-08-24 00:00:00+00,SHORT,2425,0.0,-0.0068006716,1.0
2009-08-24 00:00:00+00,SHORT,1297,0.0,-0.009847619,1.0
2009-08-26 00:00:00+00,SHORT,558,1.0,-0.0052622687,1.0
2009-08-27 00:00:00+00,SHORT,2830,0.3131905768377267,-0.012280619,1.0
2009-08-31 00:00:00+00,SHORT,3610,0.0,4.6282864E-4,1.0
2009-09-01 00:00:00+00,SHORT,1011,0.1389162410676855,-0.012702971,1.0
2009-09-17 00:00:00+00,SHORT,370,0.469950803598831,0.005703935,1.0
2009-09-17 00:00:00+00,SHORT,836,0.0,-0.0076341215,1.0
2009-09-17 00:00:00+00,SHORT,3142,1.0,0.010044252,1.0
2009-09-18 00:00:00+00,SHORT,516,0.8407226381212414,-0.009941982,1.0
2009-10-14 00:00:00+00,SHORT,2305,0.5950009586366328,0.0061484883,1.0
2009-10-15 00:00:00+00,SHORT,2064,0.5645216186831709,-0.012527922,1.0
2009-10-15 00:00:00+00,SHORT,2305,0.5167099359127615,-0.012684046,1.0
2009-10-15 00:00:00+00,SHORT,1195,0.2374717759851742,0.005946214,1.0
2009-10-15 00:00:00+00,SHORT,3994,0.5307618868114954,-0.0026415812,1.0
2009-10-16 00:00:00+00,SHORT,64,0.2669881102247586,0.0063739023,1.0
2009-10-16 00:00:00+00,SHORT,817,0.0,0.00525813,1.0
2009-10-16 00:00:00+00,SHORT,3613,0.43472199323457794,-0.002692362,1.0
2009-10-19 00:00:00+00,SHORT,817,0.0,-0.010025649,1.0
2009-10-20 00:00:00+00,SHORT,2253,0.3382804187394176,-0.010478579,1.0
2009-10-20 00:00:00+00,SHORT,212,0.0,-0.013593366,1.0
2009-10-20 00:00:00+00,SHORT,323,0.9166666666666666,-0.004446923,1.0
2009-10-20 00:00:00+00,SHORT,710,0.0,-0.011458537,1.0
2009-10-20 00:00:00+00,SHORT,753,0.3995430599527738,-0.0028595086,1.0
2009-10-21 00:00:00+00,SHORT,2986,0.4324112390100523,-0.0035691077,1.0
2009-10-21 00:00:00+00,SHORT,3040,0.39076739005065203,-0.013133547,1.0
2009-10-22 00:00:00+00,SHORT,2818,0.0,-0.010999205,1.0
2009-10-23 00:00:00+00,SHORT,11,0.6104252561056633,0.002975505,1.0
2009-10-23 00:00:00+00,SHORT,2553,0.6988589755516879,-0.003846057,1.0
2009-10-23 00:00:00+00,SHORT,2986,0.2878036668845218,-0.0067411824,1.0
2009-10-23 00:00:00+00,SHORT,3241,0.44754253682133915,-0.005798906,1.0
2009-10-23 00:00:00+00,SHORT,1288,0.10825644960451467,-0.008224649,1.0
2009-10-26 00:00:00+00,SHORT,11,0.4521517351712722,-0.01022868,1.0
2009-10-26 00:00:00+00,SHORT,1916,0.3366754008899253,-0.0037790684,1.0
2009-10-27 00:00:00+00,SHORT,266,0.0,-0.0052959993,1.0
2009-10-27 00:00:00+00,SHORT,1072,0.17249667868974317,-0.0074486984,1.0
2009-11-10 00:00:00+00,SHORT,2350,0.0,0.0016571599,1.0
2009-11-11 00:00:00+00,SHORT,270,0.0,-0.0072691985,1.0
2009-11-11 00:00:00+00,SHORT,2350,0.0,-0.005967908,1.0
2009-11-11 00:00:00+00,SHORT,3142,0.22040036795076307,-0.008030894,1.0
2009-11-12 00:00:00+00,SHORT,2350,0.0,-0.013668713,1.0
2009-11-17 00:00:00+00,SHORT,2896,0.3358932583305827,-0.010981173,1.0
2009-11-17 00:00:00+00,SHORT,938,0.0,-0.0057087,1.0
2009-11-17 00:00:00+00,SHORT,3436,0.43090707113879395,-0.0023551085,1.0
2009-11-17 00:00:00+00,SHORT,3915,0.0,-0.013065798,1.0
2009-11-17 00:00:00+00,SHORT,2042,0.6041849337444402,8.0219173E-4,1.0
2009-11-18 00:00:00+00,SHORT,2912,0.1615281946651752,-0.008845813,1.0
2009-11-18 00:00:00+00,SHORT,881,0.2874318751938308,-0.013462475,1.0
2009-11-18 00:00:00+00,SHORT,3436,0.2582656976011266,-0.013280897,1.0
2009-12-02 00:00:00+00,SHORT,562,0.5520797819769208,-0.012283093,1.0
2009-12-08 00:00:00+00,SHORT,1141,0.0,-0.013053377,1.0
2009-12-14 00:00:00+00,SHORT,2151,1.0,-0.0058879484,1.0
2009-12-29 00:00:00+00,SHORT,1299,0.5659477043954246,-0.009890485,1.0
2009-12-31 00:00:00+00,SHORT,1690,1.0,-0.012236113,1.0
2010-01-07 00:00:00+00,SHORT,194,0.18879497502938422,-0.013114616,1.0
2010-01-07 00:00:00+00,SHORT,3861,1.0,-0.006063915,1.0
2010-01-08 00:00:00+00,SHORT,3861,0.8888888888888888,-0.00772223,1.0
2010-01-11 00:00:00+00,SHORT,2508,1.0,-0.011891458,1.0
2010-01-11 00:00:00+00,SHORT,3861,0.7777777777777778,-0.011743145,1.0
2010-01-13 00:00:00+00,SHORT,3782,0.48443171424302806,-0.009202244,1.0
2010-01-14 00:00:00+00,SHORT,1949,0.327374730032976,-0.012702438,1.0
2010-01-14 00:00:00+00,SHORT,4079,0.0,-0.01329151,1.0
2010-01-15 00:00:00+00,SHORT,2365,0.6572658162021431,0.005861411,1.0
2010-01-15 00:00:00+00,SHORT,2670,0.9166666666666666,0.0027558296,1.0
2010-01-20 00:00:00+00,SHORT,4197,0.9333333333333333,-0.0131087825,1.0
2010-01-20 00:00:00+00,SHORT,3903,0.47898558052182694,0.0064990255,1.0
2010-01-21 00:00:00+00,SHORT,39,0.10719509762342815,4.1327404E-4,1.0
2010-01-28 00:00:00+00,SHORT,3271,0.0,-0.006593946,1.0
2010-01-28 00:00:00+00,SHORT,3539,0.19756821946290723,-0.010780879,1.0
2010-01-28 00:00:00+00,SHORT,3716,0.0,-0.0013085871,1.0
2010-02-02 00:00:00+00,SHORT,1220,0.0,0.005638929,1.0
2010-02-03 00:00:00+00,SHORT,1220,0.0,-0.007167917,1.0
2010-02-03 00:00:00+00,SHORT,1300,0.5904889955040544,-0.009075218,1.0
2010-03-24 00:00:00+00,SHORT,2518,0.0,-0.0040529384,1.0
2010-03-24 00:00:00+00,SHORT,3648,0.75,-0.012918734,1.0
2010-03-29 00:00:00+00,SHORT,2230,0.0,0.0017812056,1.0
2010-04-05 00:00:00+00,SHORT,1790,0.36835020624283243,-0.009087171,1.0
2010-04-06 00:00:00+00,SHORT,3236,0.8167462617082782,0.0023525527,1.0
2010-04-06 00:00:00+00,SHORT,3851,0.8874831586901528,-0.005919338,1.0
2010-04-07 00:00:00+00,SHORT,2731,0.45116673398198204,-0.006415838,1.0
2010-04-08 00:00:00+00,SHORT,2731,0.2638986729180096,-0.01335114,1.0
2010-04-15 00:00:00+00,SHORT,85,1.0,-0.007066233,1.0
2010-04-15 00:00:00+00,SHORT,440,0.9166666666666666,2.6207435E-4,1.0
2010-04-15 00:00:00+00,SHORT,2546,1.0,-0.006895778,1.0
2010-04-15 00:00:00+00,SHORT,3330,0.9444444444444444,-0.006764876,1.0
2010-04-15 00:00:00+00,SHORT,3539,1.0,-0.0040512253,1.0
2010-04-15 00:00:00+00,SHORT,3837,0.0,-0.011456164,1.0
2010-04-20 00:00:00+00,SHORT,1087,1.0,-3.8378878E-4,1.0
2010-04-21 00:00:00+00,SHORT,405,0.3903513190773077,-0.0075560454,1.0
2010-04-23 00:00:00+00,SHORT,237,0.9166666666666666,-0.011730783,1.0
2010-04-26 00:00:00+00,SHORT,245,1.0,4.290988E-4,1.0
2010-04-26 00:00:00+00,SHORT,2877,0.7910759641615598,-0.009694949,1.0
2010-04-26 00:00:00+00,SHORT,3943,1.0,-0.0064302175,1.0
2010-04-30 00:00:00+00,SHORT,502,0.0,-2.8128625E-4,1.0
2010-05-03 00:00:00+00,SHORT,3456,0.8333333333333334,-0.005095841,1.0
2010-05-12 00:00:00+00,SHORT,88,0.46740069628311653,0.0014543429,1.0
2010-05-12 00:00:00+00,SHORT,356,0.1912155452774263,0.0075901267,1.0
2010-05-13 00:00:00+00,SHORT,19,0.0,-0.008324958,1.0
2010-05-13 00:00:00+00,SHORT,356,0.0,-0.007527574,1.0
2010-05-13 00:00:00+00,SHORT,2462,0.0,-0.011104335,1.0
2010-05-13 00:00:00+00,SHORT,3470,0.6872548756760903,-9.392211E-4,1.0
2010-05-13 00:00:00+00,SHORT,1610,0.1871475477648965,-6.317731E-4,1.0
2010-05-13 00:00:00+00,SHORT,4079,0.8888888888888888,-0.00545932,1.0
2010-06-21 00:00:00+00,SHORT,3130,0.5580859478947949,-0.013377329,1.0
2010-06-21 00:00:00+00,SHORT,3683,0.19770594564692875,-0.009667354,1.0
2010-07-15 00:00:00+00,SHORT,898,1.0,-0.007050949,1.0
2010-07-16 00:00:00+00,SHORT,3335,0.6577492929247839,-0.010137507,1.0
2010-07-16 00:00:00+00,SHORT,1715,0.0,-0.0059639877,1.0
2010-07-19 00:00:00+00,SHORT,1715,0.0,-0.012729439,1.0
2010-07-27 00:00:00+00,SHORT,2079,1.0,0.0022048966,1.0
2010-07-27 00:00:00+00,SHORT,3287,0.7172666052914757,-0.0037682054,1.0
2010-07-27 00:00:00+00,SHORT,3631,0.245758238785412,-0.007387915,1.0
2010-07-27 00:00:00+00,SHORT,3861,0.21612712844821041,-0.012331188,1.0
2010-07-28 00:00:00+00,SHORT,3287,0.5874402122030711,-0.011224657,1.0
2010-08-03 00:00:00+00,SHORT,243,0.38166965838695455,-0.013388579,1.0
2010-08-03 00:00:00+00,SHORT,411,0.6910661998634756,-0.007616037,1.0
2010-08-03 00:00:00+00,SHORT,857,0.398038929438421,-0.012531638,1.0
2010-08-03 00:00:00+00,SHORT,3815,1.0,0.0038634087,1.0
2010-08-04 00:00:00+00,SHORT,2070,0.12723274983534322,-0.013349087,1.0
2010-08-04 00:00:00+00,SHORT,323,1.0,0.0057757874,1.0
2010-08-04 00:00:00+00,SHORT,897,1.0,0.0051194215,1.0
2010-08-04 00:00:00+00,SHORT,3420,0.13932033878002895,-0.0016565264,1.0
2010-08-05 00:00:00+00,SHORT,2133,1.0,-0.01170747,1.0
2010-08-05 00:00:00+00,SHORT,2330,0.0,-0.0041362527,1.0
2010-08-05 00:00:00+00,SHORT,323,0.9523809523809523,-0.012088202,1.0
2010-08-05 00:00:00+00,SHORT,2912,0.35625620744025893,-0.010747536,1.0
2010-08-05 00:00:00+00,SHORT,3420,0.15936865306604364,-0.009807162,1.0
2010-08-05 00:00:00+00,SHORT,1650,0.95,-0.0010062937,1.0
2010-08-05 00:00:00+00,SHORT,1770,0.3025402003630025,-0.009037349,1.0
2010-08-06 00:00:00+00,SHORT,897,0.22937953441014694,-0.012205053,1.0
2010-08-06 00:00:00+00,SHORT,1471,0.08153345850419823,-0.010278917,1.0
2010-08-06 00:00:00+00,SHORT,3994,0.0,-0.0103868805,1.0
2010-08-10 00:00:00+00,SHORT,2437,0.0,0.0020240438,1.0
2010-08-10 00:00:00+00,SHORT,559,0.0,-0.010109442,1.0
2010-08-10 00:00:00+00,SHORT,1012,0.0790025694124162,-0.009137141,1.0
2010-08-10 00:00:00+00,SHORT,3515,0.0,-0.010553363,1.0
2010-08-10 00:00:00+00,SHORT,1922,0.1449945623080701,-0.009354037,1.0
2010-08-19 00:00:00+00,SHORT,2437,0.0,-0.0048612114,1.0
2010-09-07 00:00:00+00,SHORT,1356,1.0,0.009950175,1.0
2010-09-08 00:00:00+00,SHORT,1356,0.0,-0.0074678515,1.0
2010-09-09 00:00:00+00,SHORT,1356,0.0,-0.011868208,1.0
2010-09-13 00:00:00+00,SHORT,1867,0.0,0.0030277171,1.0
2010-09-14 00:00:00+00,SHORT,1867,0.0,-0.009862618,1.0
2010-09-15 00:00:00+00,SHORT,1160,0.42305346192146887,-0.01188229,1.0
2010-09-15 00:00:00+00,SHORT,1610,0.2600767360162221,0.0015992944,1.0
2010-09-16 00:00:00+00,SHORT,1610,0.0,-0.006891156,1.0
2010-10-06 00:00:00+00,SHORT,1185,0.4575669236391892,-0.0015748257,1.0
2010-10-07 00:00:00+00,SHORT,2291,0.6388264724807154,-0.01315249,1.0
2010-10-11 00:00:00+00,SHORT,817,0.18694472061331247,0.0020817507,1.0
2010-10-12 00:00:00+00,SHORT,817,0.22475662658575435,-0.013072247,1.0
2010-10-14 00:00:00+00,SHORT,694,0.18961703588382597,-0.013310782,1.0
2010-10-14 00:00:00+00,SHORT,1004,0.19608958256360978,-0.011373349,1.0
2010-10-14 00:00:00+00,SHORT,1462,0.0,-0.009726888,1.0
2010-10-14 00:00:00+00,SHORT,1610,0.0,-0.01036412,1.0
2010-10-14 00:00:00+00,SHORT,1715,0.4754404151182144,-0.01160514,1.0
2010-10-14 00:00:00+00,SHORT,1966,0.6065491650811463,-0.012614783,1.0
2010-10-15 00:00:00+00,SHORT,2990,0.8,-0.002188779,1.0
2010-11-05 00:00:00+00,SHORT,2425,0.0,-0.0019703337,1.0
2010-11-05 00:00:00+00,SHORT,857,0.4499670074209527,-0.013235713,1.0
2010-11-05 00:00:00+00,SHORT,3137,0.31957046911666037,0.008417413,1.0
2010-11-05 00:00:00+00,SHORT,3646,0.9473684210526316,-0.008529912,1.0
2010-11-05 00:00:00+00,SHORT,4086,1.0,3.8617195E-4,1.0
2010-11-08 00:00:00+00,SHORT,2351,0.2985270676145711,-0.003571067,1.0
2010-11-08 00:00:00+00,SHORT,395,0.0,-0.009142339,1.0
2010-11-08 00:00:00+00,SHORT,444,0.0,-0.0077968654,1.0
2010-11-08 00:00:00+00,SHORT,2536,0.25948717668309473,-0.009954791,1.0
2010-11-08 00:00:00+00,SHORT,1851,0.10383340075741801,-0.012718871,1.0
2010-11-09 00:00:00+00,SHORT,1832,0.31998071414984963,-0.012546786,1.0
2010-11-10 00:00:00+00,SHORT,2285,0.6098777561449779,-0.008716785,1.0
2010-11-10 00:00:00+00,SHORT,3815,0.0,7.033321E-4,1.0
2010-11-11 00:00:00+00,SHORT,2440,0.11690044085666719,-0.0061567686,1.0
2010-11-11 00:00:00+00,SHORT,652,0.0,-0.013393804,1.0
2010-11-12 00:00:00+00,SHORT,1300,0.19478515947019734,-0.0018271134,1.0
2010-11-15 00:00:00+00,SHORT,1300,0.15142623589253004,-0.013131322,1.0
2010-12-10 00:00:00+00,SHORT,266,0.16073639719527028,-0.010274161,1.0
2010-12-29 00:00:00+00,SHORT,1904,0.0,-0.0127511965,1.0
2011-01-10 00:00:00+00,SHORT,2527,1.0,-0.0044367593,1.0
2011-01-11 00:00:00+00,SHORT,2527,0.9333333333333333,-0.012193035,1.0
2011-01-11 00:00:00+00,SHORT,1719,0.0,-0.012298644,1.0
2011-01-13 00:00:00+00,SHORT,2230,0.1664688470608319,-0.01019499,1.0
2011-01-13 00:00:00+00,SHORT,3148,0.5558019048845787,0.0019505093,1.0
2011-01-13 00:00:00+00,SHORT,1668,0.28927917635387823,-0.012206079,1.0
2011-01-14 00:00:00+00,SHORT,1910,0.0,-0.009771032,1.0
2011-01-18 00:00:00+00,SHORT,2230,0.17040107100524718,-0.012958357,1.0
2011-01-18 00:00:00+00,SHORT,3148,0.608494777644594,-0.008201254,1.0
2011-01-18 00:00:00+00,SHORT,1474,0.44559836999797164,-0.01108345,1.0
2011-01-18 00:00:00+00,SHORT,1710,0.4603533052064443,-0.0067371484,1.0
2011-01-19 00:00:00+00,SHORT,580,0.24244306204009225,0.005348447,1.0
2011-01-19 00:00:00+00,SHORT,2986,0.35421648856362153,-1.1877936E-4,1.0
2011-01-19 00:00:00+00,SHORT,1910,0.5416811824010019,-0.009162509,1.0
2011-01-20 00:00:00+00,SHORT,580,0.25434232263535334,-0.009873426,1.0
2011-01-20 00:00:00+00,SHORT,3114,0.4226553933361491,-0.004403359,1.0
2011-01-21 00:00:00+00,SHORT,580,0.26646927486826943,-0.013588681,1.0
2011-01-21 00:00:00+00,SHORT,1633,0.0,-0.008217796,1.0
2011-01-25 00:00:00+00,SHORT,580,0.27007782293757,-0.008650811,1.0
2011-01-26 00:00:00+00,SHORT,2979,0.8289224206682798,-0.009430852,1.0
2011-02-09 00:00:00+00,SHORT,578,0.8102983809789335,-0.0042166025,1.0
2011-02-10 00:00:00+00,SHORT,1832,0.4901940782928811,-0.013564798,1.0
2011-02-14 00:00:00+00,SHORT,3907,0.3155850675337165,-0.003421481,1.0
2011-02-15 00:00:00+00,SHORT,3907,0.24925705153558006,-0.010759326,1.0
2011-02-16 00:00:00+00,SHORT,1869,0.4983868976814809,0.0034613295,1.0
2011-02-17 00:00:00+00,SHORT,1144,0.12440720746685822,-0.008432217,1.0
2011-02-17 00:00:00+00,SHORT,1869,0.3989116196576139,-0.008996157,1.0
2011-02-18 00:00:00+00,SHORT,1454,1.0,-0.007204558,1.0
2011-02-18 00:00:00+00,SHORT,1462,0.2880390443642331,-0.0131131355,1.0
2011-02-28 00:00:00+00,SHORT,191,0.5127666674921378,-0.01078187,1.0
2011-03-01 00:00:00+00,SHORT,2898,0.30691562930897553,-0.009962408,1.0
2011-03-04 00:00:00+00,SHORT,2107,0.19951612117549056,-0.010233698,1.0
2011-03-04 00:00:00+00,SHORT,1532,0.5076981465579224,-0.009063308,1.0
2011-03-07 00:00:00+00,SHORT,2132,0.20399317826868565,-0.012203259,1.0
2011-03-08 00:00:00+00,SHORT,2285,0.9,-0.0136819715,1.0
2011-03-09 00:00:00+00,SHORT,266,0.13842570714604296,-0.0118468935,1.0
2011-04-04 00:00:00+00,SHORT,2553,0.24459451170432875,-0.013105854,1.0
2011-04-05 00:00:00+00,SHORT,3885,0.0,0.0056785247,1.0
2011-04-06 00:00:00+00,SHORT,9,0.0,0.001533905,1.0
2011-04-07 00:00:00+00,SHORT,9,0.42508972994834754,-0.0052482765,1.0
2011-04-11 00:00:00+00,SHORT,2340,0.0,5.962821E-4,1.0
2011-04-27 00:00:00+00,SHORT,1826,0.5826529178289798,-0.012269292,1.0
2011-04-28 00:00:00+00,SHORT,3652,0.6077197607906011,-9.798055E-4,1.0
2011-04-29 00:00:00+00,SHORT,3127,0.6965996175830341,-0.010989323,1.0
2011-04-29 00:00:00+00,SHORT,3822,0.0,-0.013605749,1.0
2011-05-02 00:00:00+00,SHORT,2548,0.2618502092768411,-0.012062622,1.0
2011-05-02 00:00:00+00,SHORT,2661,1.0,-0.011801191,1.0
2011-05-02 00:00:00+00,SHORT,684,0.7321395192812922,-0.011598727,1.0
2011-05-02 00:00:00+00,SHORT,906,0.9090909090909091,-0.004626239,1.0
2011-05-02 00:00:00+00,SHORT,3420,1.0,0.003241022,1.0
2011-05-02 00:00:00+00,SHORT,3556,0.10616819722054373,-0.011922762,1.0
2011-05-03 00:00:00+00,SHORT,2863,1.0,0.004186419,1.0
2011-05-11 00:00:00+00,SHORT,1236,0.24042861065837284,-0.005132545,1.0
2011-05-11 00:00:00+00,SHORT,3686,0.6077688672303849,-0.0035243623,1.0
2011-05-19 00:00:00+00,SHORT,2553,0.11471496932373555,-0.0073619634,1.0
2011-05-20 00:00:00+00,SHORT,3905,0.5117217399527372,-0.008421137,1.0
2011-05-31 00:00:00+00,SHORT,3782,0.0,-0.013638094,1.0
2011-06-01 00:00:00+00,SHORT,2751,0.43957568397839114,-0.010690443,1.0
2011-06-01 00:00:00+00,SHORT,3040,0.6982171998316865,-0.007642678,1.0
2011-06-08 00:00:00+00,SHORT,1198,0.5459920944987683,0.001285848,1.0
2011-07-20 00:00:00+00,SHORT,2159,1.0,-0.011139553,1.0
2011-07-22 00:00:00+00,SHORT,4097,0.5213863576941727,-0.006145079,1.0
2011-07-22 00:00:00+00,SHORT,558,1.0,-0.0065063834,1.0
2011-07-22 00:00:00+00,SHORT,2818,0.5025031369461821,-0.012700928,1.0
2011-07-22 00:00:00+00,SHORT,1236,1.0,-0.01119757,1.0
2011-07-22 00:00:00+00,SHORT,3973,0.5891769763364277,0.0054907002,1.0
2011-07-25 00:00:00+00,SHORT,2129,0.9285714285714286,-0.011725932,1.0
2011-07-25 00:00:00+00,SHORT,2912,0.9375,-0.009379297,1.0
2011-07-25 00:00:00+00,SHORT,1288,0.8333333333333334,-0.012839403,1.0
2011-07-25 00:00:00+00,SHORT,1664,0.45588405948397603,-0.005661925,1.0
2011-07-25 00:00:00+00,SHORT,3973,0.38212754824618766,-0.013591384,1.0
2011-07-26 00:00:00+00,SHORT,84,1.0,-0.00979252,1.0
2011-07-26 00:00:00+00,SHORT,2508,0.9230769230769231,-0.008595326,1.0
2011-07-26 00:00:00+00,SHORT,576,0.9333333333333333,-0.007862718,1.0
2011-07-27 00:00:00+00,SHORT,1144,0.0,0.0071190707,1.0
2011-07-29 00:00:00+00,SHORT,903,0.9090909090909091,-8.703217E-4,1.0
2011-08-01 00:00:00+00,SHORT,903,0.8181818181818181,-0.011650489,1.0
2011-08-01 00:00:00+00,SHORT,3148,1.0,-0.0037823927,1.0
2011-08-01 00:00:00+00,SHORT,1368,1.0,-0.0045104627,1.0
2011-08-02 00:00:00+00,SHORT,1072,1.0,-0.006125146,1.0
2011-09-06 00:00:00+00,SHORT,88,1.0,-0.009791573,1.0
2011-09-16 00:00:00+00,SHORT,9,0.13063819162789153,-0.010660557,1.0
2011-09-20 00:00:00+00,SHORT,2554,1.0,-0.007782574,1.0
2011-09-21 00:00:00+00,SHORT,11,0.9285714285714286,0.0041249804,1.0
2011-09-21 00:00:00+00,SHORT,2619,0.36798137229754296,-0.0039346116,1.0
2011-10-31 00:00:00+00,SHORT,2546,0.2558108608379184,-0.0073249424,1.0
2011-11-03 00:00:00+00,SHORT,1411,0.3854982744221246,-0.012180413,1.0
2011-11-04 00:00:00+00,SHORT,3343,0.17882073514290722,-0.009882267,1.0
2011-11-07 00:00:00+00,SHORT,2554,0.358582283609058,-0.0034656287,1.0
2011-11-08 00:00:00+00,SHORT,2554,0.31036758550637067,-0.011247569,1.0
2011-11-09 00:00:00+00,SHORT,2557,0.0,0.0028428878,1.0
2011-11-14 00:00:00+00,SHORT,2084,0.1881195677298247,-0.012698568,1.0
2011-11-14 00:00:00+00,SHORT,406,0.2489259785848442,-1.5567095E-4,1.0
2011-11-14 00:00:00+00,SHORT,443,0.9,-0.013329563,1.0
2011-11-14 00:00:00+00,SHORT,2983,0.38704256074228005,-0.011567912,1.0
2011-11-17 00:00:00+00,SHORT,1416,0.3024868877842474,-7.872744E-4,1.0
2011-12-01 00:00:00+00,SHORT,84,0.6024203110038893,-0.0058672247,1.0
2011-12-02 00:00:00+00,SHORT,2350,0.654679199009484,-0.012542622,1.0
2011-12-23 00:00:00+00,SHORT,1022,0.0,-0.01295086,1.0
2011-12-30 00:00:00+00,SHORT,1333,0.8838814739232024,-0.010755038,1.0
2012-01-05 00:00:00+00,SHORT,1715,0.26174675991951,-0.010165165,1.0
2012-01-13 00:00:00+00,SHORT,2557,0.0,-0.0112822745,1.0
2012-01-19 00:00:00+00,SHORT,2452,0.392482357512593,0.002632336,1.0
2012-01-20 00:00:00+00,SHORT,2546,0.0,-0.007899234,1.0
2012-01-23 00:00:00+00,SHORT,2546,0.0,-0.011559865,1.0
2012-01-23 00:00:00+00,SHORT,2681,0.30185730472200467,-0.012669534,1.0
2012-01-23 00:00:00+00,SHORT,3359,0.0,-0.012851936,1.0
2012-02-07 00:00:00+00,SHORT,13,0.2916537831812004,0.003002813,1.0
2012-02-08 00:00:00+00,SHORT,13,0.31672294004986695,-0.007701506,1.0
2012-02-17 00:00:00+00,SHORT,2770,0.0,0.002713628,1.0
2012-02-23 00:00:00+00,SHORT,3915,0.0,-0.007859072,1.0
2012-02-24 00:00:00+00,SHORT,1462,0.4953368017243267,-0.012132353,1.0
2012-02-29 00:00:00+00,SHORT,2720,0.8571428571428572,0.00421974,1.0
2012-02-29 00:00:00+00,SHORT,3885,0.1550784167130017,-0.009159058,1.0
2012-03-27 00:00:00+00,SHORT,2508,0.9241385097774859,-0.012241349,1.0
2012-04-04 00:00:00+00,SHORT,3915,0.9689091709774634,-0.007632967,1.0
2012-04-13 00:00:00+00,SHORT,2330,0.5612144237662317,-0.010431249,1.0
2012-04-18 00:00:00+00,SHORT,1988,1.0,-0.003779856,1.0
2012-04-30 00:00:00+00,SHORT,9,0.9444444444444444,-0.008113114,1.0
2012-04-30 00:00:00+00,SHORT,2253,0.9411764705882353,-0.005587081,1.0
