time,side,ticker_id,mv_up_composite_labels,ev_ebitda_industry_relative_df086,dist_lower_bb_50_2.0_df055
2012-04-10 00:00:00+00,LONG,2132,0.0,0.0185,0.005152507
2012-04-10 00:00:00+00,LONG,557,1.0,0.0448,8.0637436E-4
2012-05-18 00:00:00+00,LONG,2661,1.0,0.0109,0.052658323
2012-05-21 00:00:00+00,LONG,2661,0.6959362456302206,0.0113,0.002485607
2012-05-22 00:00:00+00,LONG,2661,0.9607843137254902,0.0111,0.007661534
2012-06-01 00:00:00+00,LONG,475,1.0,0.0456,0.018975886
2012-06-04 00:00:00+00,LONG,4097,1.0,0.1602,0.024598792
2012-06-04 00:00:00+00,LONG,121,1.0,0.1035,-0.005281297
2012-06-04 00:00:00+00,LONG,475,0.9714285714285714,0.0468,0.0027197592
2012-06-04 00:00:00+00,LONG,3309,1.0,0.1492,0.012828754
2012-06-04 00:00:00+00,LONG,3381,1.0,0.0465,-0.0077353995
2012-06-04 00:00:00+00,LONG,3824,0.0,0.0196,0.043034256
2012-06-05 00:00:00+00,LONG,4097,0.7755249498049724,0.1612,0.00412971
2012-06-05 00:00:00+00,LONG,3824,0.0,0.0195,0.020301184
2012-06-05 00:00:00+00,LONG,3897,0.2939446140971272,0.046,0.06545846
2012-06-06 00:00:00+00,LONG,3824,0.0,0.0194,-0.0074824872
2012-06-06 00:00:00+00,LONG,3897,0.15602172123091765,0.0451,0.023416938
2012-06-07 00:00:00+00,LONG,3897,0.10361819326982045,0.0459,0.002359865
2012-06-08 00:00:00+00,LONG,3897,0.09974727263721767,0.0449,-0.0039548324
2012-07-17 00:00:00+00,LONG,502,0.0,0.0148,0.012967046
2012-07-24 00:00:00+00,LONG,3573,0.27910495414565184,0.1155,2.06661E-4
2012-07-26 00:00:00+00,LONG,4112,1.0,0.0585,0.021528235
2012-08-02 00:00:00+00,LONG,4112,0.6157628702934944,0.058,-0.0025137092
2012-08-02 00:00:00+00,LONG,3241,0.6440204285417038,0.0696,-0.007889011
2012-10-03 00:00:00+00,LONG,2085,0.0,0.0466,-1.07677384E-4
2012-10-04 00:00:00+00,LONG,2085,0.0,0.0477,-0.0042856224
2012-10-05 00:00:00+00,LONG,2085,0.0,0.0482,-0.002311954
2012-10-08 00:00:00+00,LONG,2085,0.016949152542372836,0.0501,-0.0048128013
2012-10-09 00:00:00+00,LONG,2085,0.0,0.0512,-0.0073047103
2012-10-25 00:00:00+00,LONG,4224,1.0,0.0202,0.0072864206
2012-10-26 00:00:00+00,LONG,4224,0.9705882352941176,0.02,0.00745884
2012-11-16 00:00:00+00,LONG,2050,0.6293216861290178,0.0637,0.0019522981
2012-11-16 00:00:00+00,LONG,559,0.4299841866592394,0.0287,0.001290829
2012-11-16 00:00:00+00,LONG,638,0.7403998702206077,0.0226,-0.007956913
2012-11-16 00:00:00+00,LONG,2006,1.0,0.1408,-0.0039416235
2012-11-21 00:00:00+00,LONG,3897,0.31096018318305807,0.0555,-0.007865785
2012-11-30 00:00:00+00,LONG,3610,1.0,0.0155,0.006602504
2012-12-13 00:00:00+00,LONG,937,0.5636106500765015,0.1185,0.01161997
2012-12-14 00:00:00+00,LONG,761,1.0,0.0664,-0.0026744807
2012-12-14 00:00:00+00,LONG,937,0.5453526299246734,0.1179,0.013474793
2012-12-17 00:00:00+00,LONG,937,0.505151272186168,0.1179,-0.0043974854
2012-12-26 00:00:00+00,LONG,937,0.45031294607100947,0.1181,-0.0036144247
2013-02-26 00:00:00+00,LONG,2050,1.0,0.0623,-0.0071101654
2013-03-04 00:00:00+00,LONG,787,0.8166943096186206,0.0729,0.0019597856
2013-03-05 00:00:00+00,LONG,787,0.805766075216666,0.0728,-0.0025787004
2013-03-18 00:00:00+00,LONG,1191,1.0,0.1484,0.014184197
2013-03-19 00:00:00+00,LONG,1191,0.2763553840411565,0.1393,-0.0077141933
2013-04-05 00:00:00+00,LONG,2440,0.9476721800726958,0.1036,-0.002807915
2013-04-05 00:00:00+00,LONG,3824,0.0,0.0333,-0.007016218
2013-04-15 00:00:00+00,LONG,3573,0.6334269356965424,0.0463,0.055033863
2013-04-15 00:00:00+00,LONG,3897,0.24242099925131,0.0513,-0.0050769956
2013-04-16 00:00:00+00,LONG,3573,0.5590785984069803,0.0462,0.016903982
2013-04-17 00:00:00+00,LONG,3573,0.7280574301401719,0.0461,0.037141535
2013-04-18 00:00:00+00,LONG,3573,0.5912646638547265,0.0461,0.023702063
2013-04-19 00:00:00+00,LONG,266,0.0,0.0324,8.549812E-4
2013-04-19 00:00:00+00,LONG,3573,0.4657013525549822,0.0461,-0.008268442
2013-04-22 00:00:00+00,LONG,2728,1.0,0.1558,-0.0074992585
2013-04-22 00:00:00+00,LONG,3573,0.5436057016810948,0.0457,-0.0035647915
2013-04-26 00:00:00+00,LONG,3381,0.9655172413793104,0.0217,-0.0022405423
2013-06-06 00:00:00+00,LONG,160,0.8159341116961171,0.0693,0.0153864985
2013-06-07 00:00:00+00,LONG,160,0.6643278815156782,0.0694,-0.0068000746
2013-06-10 00:00:00+00,LONG,160,0.7788059453999358,0.0693,-0.005526206
2013-06-11 00:00:00+00,LONG,160,0.7972266316274446,0.0695,-0.0066480855
2013-06-12 00:00:00+00,LONG,160,0.7760793094406211,0.0695,-0.0042351927
2013-06-14 00:00:00+00,LONG,160,0.7410050984959871,0.0695,-0.0053088744
2013-06-20 00:00:00+00,LONG,160,0.6395665522936544,0.0694,-0.005747366
2013-06-24 00:00:00+00,LONG,4140,0.6329509506693627,0.0449,-0.007243132
2013-06-24 00:00:00+00,LONG,2132,0.5910262639954589,0.0214,0.025769724
2013-06-24 00:00:00+00,LONG,253,1.0,0.0822,0.019198058
2013-06-24 00:00:00+00,LONG,2330,1.0,0.1304,0.05157191
2013-06-24 00:00:00+00,LONG,475,0.8349566914771335,0.034,0.026803305
2013-06-24 00:00:00+00,LONG,687,0.7417614663248032,0.0154,0.009633622
2013-06-24 00:00:00+00,LONG,761,0.8825254538387485,0.0679,0.024665259
2013-06-24 00:00:00+00,LONG,787,0.3256278923216584,0.0665,-0.0039247773
2013-06-24 00:00:00+00,LONG,799,0.5110699574739125,0.041,0.003959485
2013-06-24 00:00:00+00,LONG,857,0.33142690374362155,0.06,-0.0029851964
2013-06-24 00:00:00+00,LONG,2983,0.5849696641965799,0.013,0.0023263602
2013-06-24 00:00:00+00,LONG,3748,0.39797989867744277,0.0884,0.027033677
2013-06-24 00:00:00+00,LONG,3802,0.5760292657498083,0.0414,9.023653E-5
2013-06-24 00:00:00+00,LONG,3811,0.6153023328371854,0.0103,0.027654465
2013-06-24 00:00:00+00,LONG,1803,0.7152481280607164,0.0952,0.0014032024
2013-06-25 00:00:00+00,LONG,2330,0.9545454545454546,0.1328,0.022498328
2013-06-25 00:00:00+00,LONG,475,0.6885829186048924,0.0338,-0.0036495642
2013-06-25 00:00:00+00,LONG,687,0.48453833970667565,0.0155,7.7006256E-4
2013-06-25 00:00:00+00,LONG,799,0.7985563519173283,0.0411,-0.0059190765
2013-06-25 00:00:00+00,LONG,3748,0.3579469122854386,0.0879,-0.0028184708
2013-06-25 00:00:00+00,LONG,3811,0.7443881458126053,0.0103,0.015060388
2013-06-26 00:00:00+00,LONG,2330,0.9090909090909091,0.134,0.004806189
2013-06-26 00:00:00+00,LONG,3811,0.6300705267857686,0.0104,-0.0050875195
2013-07-02 00:00:00+00,LONG,2330,0.7272727272727273,0.1344,-0.004274193
2013-07-03 00:00:00+00,LONG,2330,0.6818181818181819,0.1345,-0.007452482
2013-07-10 00:00:00+00,LONG,13,0.31932760872001686,0.0329,0.028402619
2013-08-19 00:00:00+00,LONG,2665,1.0,0.0495,0.018229965
2013-08-19 00:00:00+00,LONG,3748,0.0,0.0961,-0.006360985
2013-08-21 00:00:00+00,LONG,787,0.0,0.0904,-0.006062076
2013-08-30 00:00:00+00,LONG,395,1.0,0.028,-0.0014982817
2013-09-06 00:00:00+00,LONG,2050,0.64487765767279,0.034,-0.0041794833
2013-10-08 00:00:00+00,LONG,3241,1.0,0.0329,0.0065889503
2013-10-09 00:00:00+00,LONG,266,0.5206479332000413,0.027,-0.0064398455
2013-10-09 00:00:00+00,LONG,395,1.0,0.028,-0.008109852
2013-10-09 00:00:00+00,LONG,3607,0.3776313019188525,0.0521,0.0027119985
2013-10-15 00:00:00+00,LONG,266,0.3962059218389299,0.0267,-0.0051151556
2013-10-24 00:00:00+00,LONG,791,0.12168688697012632,0.1027,0.015411565
2013-10-25 00:00:00+00,LONG,791,0.9655172413793104,0.1037,0.0024942912
2013-10-28 00:00:00+00,LONG,791,0.10474968078121681,0.1042,-0.00495222
2013-10-29 00:00:00+00,LONG,791,0.10419819133704629,0.104,-0.008751648
2013-11-04 00:00:00+00,LONG,3310,0.0,0.0232,-0.0050271577
2013-11-07 00:00:00+00,LONG,2665,0.0,0.0605,0.01993443
2013-11-13 00:00:00+00,LONG,3310,0.6579651981280579,0.0237,-0.0058378903
2013-11-14 00:00:00+00,LONG,3310,0.6280112531456828,0.0235,-5.5183907E-4
2013-11-15 00:00:00+00,LONG,3310,0.6270126212899204,0.0232,0.0064998358
2013-11-18 00:00:00+00,LONG,3310,0.6774193548387097,0.0227,0.017568141
2013-11-19 00:00:00+00,LONG,3310,0.6451612903225806,0.023,0.015224472
2013-11-20 00:00:00+00,LONG,3310,0.6129032258064516,0.0238,0.0041229296
2013-11-21 00:00:00+00,LONG,3310,0.5806451612903226,0.024,-0.004021168
2013-11-26 00:00:00+00,LONG,3897,0.4817791742547949,0.0969,-0.007103621
2013-12-13 00:00:00+00,LONG,959,0.729484475965282,0.061,0.0021886814
2014-01-27 00:00:00+00,LONG,2548,0.0,0.1345,0.025485203
2014-02-03 00:00:00+00,LONG,13,0.3877551020408164,0.0329,-0.005169115
2014-02-03 00:00:00+00,LONG,200,0.5991344152601985,0.1215,0.01292835
2014-02-03 00:00:00+00,LONG,502,0.0,0.0142,0.026198067
2014-02-03 00:00:00+00,LONG,3802,0.4772794705211682,0.0223,0.014718252
2014-02-04 00:00:00+00,LONG,200,0.8396533786198265,0.1211,-0.008761935
2014-02-05 00:00:00+00,LONG,2050,0.6518926072519993,0.03,0.022879172
2014-02-05 00:00:00+00,LONG,475,0.4764139178172879,0.0202,0.014378564
2014-02-05 00:00:00+00,LONG,502,0.0,0.0142,0.010540457
2014-02-05 00:00:00+00,LONG,739,1.0,0.1476,0.020281747
2014-02-05 00:00:00+00,LONG,3802,0.35044737475189136,0.0223,-0.004912204
2014-02-05 00:00:00+00,LONG,3824,1.0,0.077,0.00701015
2014-02-06 00:00:00+00,LONG,475,0.4642713919205899,0.0204,-0.0033418115
2014-02-06 00:00:00+00,LONG,739,0.9714285714285714,0.153,-0.0055793123
2014-03-13 00:00:00+00,LONG,2297,1.0,0.134,0.018856501
2014-03-14 00:00:00+00,LONG,2297,0.9696969696969697,0.1342,-0.006652201
2014-04-15 00:00:00+00,LONG,3381,0.8593352942200556,0.0757,0.02121317
2014-04-16 00:00:00+00,LONG,3381,0.7933055221719167,0.0764,0.0016797268
2014-05-07 00:00:00+00,LONG,638,0.33205638702735935,0.0685,0.0014747501
2014-05-07 00:00:00+00,LONG,761,0.18260709605920525,0.0569,0.02628026
2014-05-08 00:00:00+00,LONG,761,0.18523566036328806,0.0575,0.020619404
2014-05-13 00:00:00+00,LONG,266,0.18111251167535555,0.0477,0.009848578
2014-05-15 00:00:00+00,LONG,13,0.38528274290865744,0.0723,0.014102452
2014-05-16 00:00:00+00,LONG,761,0.09955965958222021,0.0604,0.0019446304
2014-05-16 00:00:00+00,LONG,3594,0.0,0.0821,0.00916028
2014-05-20 00:00:00+00,LONG,13,0.656240390966822,0.0723,-0.008259155
2014-08-01 00:00:00+00,LONG,1803,0.0,0.0875,-0.005726748
2014-08-01 00:00:00+00,LONG,3905,0.0,0.0446,-0.0033968184
2014-08-04 00:00:00+00,LONG,3855,0.0,0.1089,0.0027721163
2014-08-05 00:00:00+00,LONG,3855,0.0,0.1092,-0.008448179
2014-08-05 00:00:00+00,LONG,3868,0.0,0.0547,0.006476637
2014-08-06 00:00:00+00,LONG,475,0.0,0.0377,-0.0032570737
2014-08-06 00:00:00+00,LONG,3811,1.0,0.0854,0.004279747
2014-08-06 00:00:00+00,LONG,3855,0.0,0.1142,-0.002291802
2014-08-06 00:00:00+00,LONG,3868,0.0,0.0551,-0.0024937927
2014-08-07 00:00:00+00,LONG,475,0.0,0.0384,0.006851771
2014-08-07 00:00:00+00,LONG,3594,0.975,0.0952,0.06607166
2014-08-07 00:00:00+00,LONG,3811,0.6819857043320959,0.0855,-5.0450844E-4
2014-08-07 00:00:00+00,LONG,3855,0.0,0.1088,-0.0058852057
2014-08-07 00:00:00+00,LONG,3868,0.0,0.0532,-0.0017407219
2014-08-07 00:00:00+00,LONG,3905,0.0,0.045,-0.0022484427
2014-08-08 00:00:00+00,LONG,475,0.0,0.0451,-0.0087154545
2014-08-08 00:00:00+00,LONG,3594,0.0,0.0969,0.015751429
2014-08-08 00:00:00+00,LONG,3905,0.0,0.045,-0.0068196007
2014-09-26 00:00:00+00,LONG,111,0.27390832502288326,0.0118,0.030258425
2014-09-29 00:00:00+00,LONG,111,0.23186147140816912,0.0119,0.02408369
2014-09-30 00:00:00+00,LONG,111,0.2909913892641181,0.0118,0.026322749
2014-09-30 00:00:00+00,LONG,2665,0.1959665825481935,0.0845,0.020764843
2014-10-01 00:00:00+00,LONG,111,0.17179530166933407,0.0121,0.0053756097
2014-10-01 00:00:00+00,LONG,2665,0.0,0.085,-0.0079136165
2014-10-02 00:00:00+00,LONG,111,0.18815952463620914,0.012,0.007841795
2014-10-02 00:00:00+00,LONG,2665,0.1237974445133717,0.0852,0.0041857543
2014-10-03 00:00:00+00,LONG,111,0.22226590531175192,0.0119,0.0028160135
2014-10-03 00:00:00+00,LONG,2665,0.18561771586627052,0.0842,0.0016802782
2014-10-06 00:00:00+00,LONG,2665,0.17824141152477685,0.0819,-0.0051025846
2014-10-10 00:00:00+00,LONG,3824,1.0,0.0424,0.01190289
2014-10-13 00:00:00+00,LONG,3824,0.962962962962963,0.0437,-0.0018101714
2014-10-13 00:00:00+00,LONG,3855,0.9701077576036418,0.114,0.04520794
2014-10-14 00:00:00+00,LONG,3855,0.8406746325607898,0.1157,-0.0054643727
2014-10-15 00:00:00+00,LONG,2050,0.4719906423376063,0.0541,0.031499777
2014-10-15 00:00:00+00,LONG,4123,0.0,0.1246,0.017040167
2014-10-15 00:00:00+00,LONG,2132,0.0,0.0166,0.032227565
2014-10-15 00:00:00+00,LONG,194,0.0,0.0444,0.031133184
2014-10-15 00:00:00+00,LONG,200,1.0,0.1549,0.038195927
2014-10-15 00:00:00+00,LONG,266,0.6185198038028316,0.0323,0.023001177
2014-10-15 00:00:00+00,LONG,475,0.40317231523555913,0.0321,0.020234505
2014-10-15 00:00:00+00,LONG,502,0.059445756872952796,0.0306,-0.003972069
2014-10-15 00:00:00+00,LONG,3241,0.6985712982852378,0.037,0.0069919033
2014-10-15 00:00:00+00,LONG,3594,1.0,0.0946,4.2965243E-4
2014-10-15 00:00:00+00,LONG,3754,1.0,0.0778,0.022544272
2014-10-15 00:00:00+00,LONG,3802,0.6357162962642305,0.033,0.008761798
2014-10-15 00:00:00+00,LONG,3855,0.8054338216691641,0.1153,-0.008224396
2014-10-15 00:00:00+00,LONG,4083,0.6551470831581991,0.151,0.052166026
2014-10-16 00:00:00+00,LONG,2050,0.46048004612935967,0.0527,0.018154137
2014-10-16 00:00:00+00,LONG,13,0.9388790021688425,0.0723,0.007339109
2014-10-16 00:00:00+00,LONG,2132,0.5824796207936506,0.016,0.025356343
2014-10-16 00:00:00+00,LONG,194,0.7016167079584062,0.0431,0.023807956
2014-10-16 00:00:00+00,LONG,200,0.9761904761904762,0.1503,0.027230801
2014-10-16 00:00:00+00,LONG,475,0.3842960009306206,0.0314,0.00794539
2014-10-16 00:00:00+00,LONG,555,0.0,0.0228,0.012268348
2014-10-16 00:00:00+00,LONG,2670,0.7067788442885723,0.0566,0.008648663
2014-10-16 00:00:00+00,LONG,3241,0.6458177468120673,0.036,-3.2361866E-5
2014-10-16 00:00:00+00,LONG,3594,0.9743589743589743,0.0956,0.0037024089
2014-10-16 00:00:00+00,LONG,3607,0.6598059943973842,0.0651,0.012856422
2014-10-16 00:00:00+00,LONG,3754,0.975609756097561,0.0786,0.01702243
2014-10-16 00:00:00+00,LONG,3802,0.545995931102161,0.0324,-0.0058238097
2014-10-16 00:00:00+00,LONG,4083,0.6586625430606716,0.1497,0.036301352
2014-10-17 00:00:00+00,LONG,2050,0.3485420350139341,0.0511,-0.0073449584
2014-10-17 00:00:00+00,LONG,2132,0.39194822914013666,0.0155,-0.0080299275
2014-10-17 00:00:00+00,LONG,194,0.5697102830897304,0.0419,-9.978142E-4
2014-10-17 00:00:00+00,LONG,200,0.7924675813079676,0.144,0.0024836604
2014-10-17 00:00:00+00,LONG,2297,0.3987786268697144,0.0407,0.03624514
2014-10-17 00:00:00+00,LONG,555,0.0,0.0235,-0.0058759674
2014-10-17 00:00:00+00,LONG,1191,0.9811320754716981,0.1485,0.0275781
2014-10-17 00:00:00+00,LONG,3607,0.5560207832534475,0.0626,-0.00748025
2014-10-17 00:00:00+00,LONG,3754,0.9512195121951219,0.0783,0.015990142
2014-10-17 00:00:00+00,LONG,4083,0.6164203502554646,0.1504,0.013805141
2014-10-20 00:00:00+00,LONG,194,0.5699374033709241,0.0428,-0.007971728
2014-10-20 00:00:00+00,LONG,1191,0.6808693216335026,0.1496,-0.0028086226
2014-10-20 00:00:00+00,LONG,1677,0.0,0.0985,0.022980845
2014-10-20 00:00:00+00,LONG,4083,0.601318302935138,0.1524,-0.004219938
2014-10-21 00:00:00+00,LONG,1677,0.0,0.0991,0.006969333
2014-10-22 00:00:00+00,LONG,2298,0.36787225102945886,0.0703,0.026978778
2014-10-22 00:00:00+00,LONG,1677,0.0,0.1019,-0.008354128
2014-10-23 00:00:00+00,LONG,2298,0.43403854535202074,0.0714,-0.005771261
2014-10-24 00:00:00+00,LONG,2298,0.33631707852143283,0.071,-0.0048556495
2014-10-28 00:00:00+00,LONG,1803,0.0,0.0757,0.017272117
2014-11-07 00:00:00+00,LONG,3748,0.36781834250066403,0.1054,0.009971649
2014-11-10 00:00:00+00,LONG,3748,0.20649133211315596,0.1045,4.229075E-4
2014-12-09 00:00:00+00,LONG,3763,0.0,0.1116,0.014979995
2014-12-11 00:00:00+00,LONG,266,0.0,0.0318,-0.0029321467
2014-12-16 00:00:00+00,LONG,219,0.0,0.0842,0.04476274
2014-12-16 00:00:00+00,LONG,266,0.7818395527863485,0.0312,0.03286735
2014-12-16 00:00:00+00,LONG,2731,0.0,0.069,4.907067E-4
2014-12-16 00:00:00+00,LONG,1615,0.36866414856052104,0.0744,0.056205865
2014-12-16 00:00:00+00,LONG,3994,1.0,0.0535,0.045964137
2014-12-17 00:00:00+00,LONG,219,0.0,0.0839,0.002076053
2014-12-17 00:00:00+00,LONG,266,0.7114592724361474,0.032,0.014571505
2014-12-17 00:00:00+00,LONG,3994,0.0,0.054,0.0066284467
2014-12-18 00:00:00+00,LONG,3994,0.34888605761024843,0.054,-0.0077141616
2015-01-02 00:00:00+00,LONG,2297,0.0,0.1035,0.039781697
2015-01-05 00:00:00+00,LONG,2297,0.0,0.1041,9.4371755E-4
2015-01-09 00:00:00+00,LONG,3694,0.43418205684670474,0.1519,0.009234813
2015-01-12 00:00:00+00,LONG,3694,0.44124066168721754,0.1517,0.0012344618
2015-01-14 00:00:00+00,LONG,2550,0.6622798654388415,0.1033,0.038057517
2015-01-15 00:00:00+00,LONG,2550,0.6870527919176344,0.1035,0.024664456
2015-01-15 00:00:00+00,LONG,761,0.721306176327081,0.0386,0.011558398
2015-01-16 00:00:00+00,LONG,761,0.7158679214691539,0.0386,0.0021154191
2015-01-16 00:00:00+00,LONG,3241,0.5515916954339959,0.0205,0.010979482
2015-01-20 00:00:00+00,LONG,761,0.6944732172462034,0.0387,-0.0034962753
2015-01-20 00:00:00+00,LONG,1090,0.400936577055242,0.0599,0.004636494
2015-01-20 00:00:00+00,LONG,3241,0.5196414535730073,0.0203,0.014135406
2015-01-21 00:00:00+00,LONG,2050,0.4371704442735396,0.0486,0.0014654886
2015-01-21 00:00:00+00,LONG,3241,0.4848520376997673,0.0203,0.0071860305
2015-01-22 00:00:00+00,LONG,2106,0.5765735333338545,0.1245,0.07808164
2015-01-23 00:00:00+00,LONG,2550,1.0,0.1035,0.0027767501
2015-01-23 00:00:00+00,LONG,1090,0.3715426195396241,0.0589,8.425397E-4
2015-01-23 00:00:00+00,LONG,3241,0.4947155326074428,0.0205,-0.0032441504
2015-01-28 00:00:00+00,LONG,3241,0.4338235241962929,0.0201,-0.004220821
2015-01-29 00:00:00+00,LONG,3802,0.04572668735726648,0.0305,0.0033317443
2015-01-30 00:00:00+00,LONG,13,1.0,0.0723,-0.0066304305
2015-01-30 00:00:00+00,LONG,3802,0.10998411765668206,0.0307,0.006003941
2015-02-02 00:00:00+00,LONG,842,0.6257171858091906,0.1473,-0.0037985647
2015-03-10 00:00:00+00,LONG,3646,0.0,0.1046,-0.0023573537
2015-03-11 00:00:00+00,LONG,3179,0.2608412957761954,0.1131,0.0096985735
2015-03-11 00:00:00+00,LONG,3838,0.4639493406291078,0.1036,0.016656261
2015-03-12 00:00:00+00,LONG,2176,0.0,0.048,0.007732052
2015-03-12 00:00:00+00,LONG,3179,0.18137662613601768,0.1089,-0.0065041464
2015-03-12 00:00:00+00,LONG,3838,0.3007644172235965,0.1001,-9.496938E-4
2015-03-17 00:00:00+00,LONG,684,0.04671582716584972,0.1335,-0.0027937507
2015-03-25 00:00:00+00,LONG,3473,0.0,0.1297,-0.008020638
2015-03-27 00:00:00+00,LONG,3473,0.21239890466214487,0.1276,-0.0021212227
2015-04-17 00:00:00+00,LONG,2111,0.0,0.0861,-0.008748284
2015-05-13 00:00:00+00,LONG,502,0.0,0.0748,0.012106003
2015-05-14 00:00:00+00,LONG,502,0.0,0.0757,7.546249E-4
2015-06-26 00:00:00+00,LONG,4136,0.4804476346596126,0.0681,0.014057691
2015-06-29 00:00:00+00,LONG,4136,0.48602400566748927,0.0681,0.015212542
2015-06-29 00:00:00+00,LONG,3607,0.0,0.1067,-0.0011795256
2015-06-30 00:00:00+00,LONG,4136,0.47839195447863475,0.0682,0.00896972
2015-06-30 00:00:00+00,LONG,3811,1.0,0.0612,0.0042803297
2015-07-01 00:00:00+00,LONG,2665,0.35050632469824095,0.0172,0.016392386
2015-07-02 00:00:00+00,LONG,2665,0.321508846419096,0.0173,0.0074887616
2015-07-06 00:00:00+00,LONG,2665,0.33086367004041073,0.0173,2.4554122E-4
2015-07-08 00:00:00+00,LONG,687,0.40294670792790016,0.1595,-0.0054606413
2015-08-24 00:00:00+00,LONG,2866,0.80943310383378,0.027,0.0071652806
2015-08-24 00:00:00+00,LONG,1668,0.0,0.1337,0.031838715
2015-08-24 00:00:00+00,LONG,3824,0.8120946659217451,0.0106,0.036186837
2015-08-25 00:00:00+00,LONG,2866,0.96,0.0267,0.018528104
2015-08-25 00:00:00+00,LONG,1668,0.9736842105263158,0.1334,0.001743881
2015-08-25 00:00:00+00,LONG,3824,0.9827586206896551,0.0107,0.024479002
2015-09-01 00:00:00+00,LONG,2866,0.76,0.0269,-0.0017308942
2015-09-02 00:00:00+00,LONG,2866,0.72,0.0269,-0.0058606127
2015-09-25 00:00:00+00,LONG,3897,0.5506359921793742,0.0634,-0.003358422
2015-09-29 00:00:00+00,LONG,253,0.0,0.1444,0.016313484
2015-09-30 00:00:00+00,LONG,3897,0.41252737798504713,0.0636,-0.006889544
2015-11-13 00:00:00+00,LONG,2608,0.0,0.1113,0.0058898227
2015-11-16 00:00:00+00,LONG,2608,0.0,0.1096,0.016749268
2016-01-20 00:00:00+00,LONG,838,1.0,0.0348,-0.0035846417
2016-01-20 00:00:00+00,LONG,3573,1.0,0.1047,0.0036401337
2016-01-20 00:00:00+00,LONG,3862,0.2090913607417698,0.016,0.06623947
2016-01-20 00:00:00+00,LONG,3897,0.5186814848639992,0.062,-0.0074287676
2016-01-21 00:00:00+00,LONG,838,0.9583333333333334,0.0346,0.0031079324
2016-01-21 00:00:00+00,LONG,3862,0.100911121807993,0.0161,0.046713028
2016-01-21 00:00:00+00,LONG,3897,0.5108837209439789,0.0614,-0.0070483857
2016-01-22 00:00:00+00,LONG,3862,0.0,0.0154,0.005295663
2016-01-25 00:00:00+00,LONG,3862,0.0,0.0155,-8.745179E-4
2016-02-08 00:00:00+00,LONG,5,0.0,0.0983,0.0286993
2016-02-08 00:00:00+00,LONG,3310,0.22385285106347683,0.0191,0.017470142
2016-02-09 00:00:00+00,LONG,5,0.0,0.0979,0.0026465855
2016-02-09 00:00:00+00,LONG,2608,1.0,0.1299,0.015208335
2016-02-09 00:00:00+00,LONG,714,0.3933597362992033,0.1369,0.025782142
2016-02-09 00:00:00+00,LONG,995,0.4576902242111143,0.1369,0.030915584
2016-02-10 00:00:00+00,LONG,2608,0.9787234042553191,0.1284,0.0032901166
2016-02-10 00:00:00+00,LONG,714,0.48597227528801623,0.1372,0.005464795
2016-02-10 00:00:00+00,LONG,995,0.4920696694981879,0.1372,0.010083227
2016-02-11 00:00:00+00,LONG,4136,1.0,0.0841,0.04813995
2016-02-11 00:00:00+00,LONG,714,0.5043126978016793,0.1231,2.0446445E-4
2016-02-11 00:00:00+00,LONG,995,0.5335331679237337,0.1231,0.0068688854
2016-02-11 00:00:00+00,LONG,3098,1.0,0.1094,0.031348873
2016-02-12 00:00:00+00,LONG,4136,0.9598628734502381,0.0848,0.021588953
2016-02-16 00:00:00+00,LONG,4136,0.9444444444444444,0.0848,6.4468615E-5
2016-05-04 00:00:00+00,LONG,2248,0.0,0.1543,0.01068024
2016-05-13 00:00:00+00,LONG,3897,0.3968228728288359,0.0678,0.0063661453
2016-06-24 00:00:00+00,LONG,1585,0.0,0.1613,-0.0034665733
2016-06-27 00:00:00+00,LONG,4097,0.2643257022138839,0.0658,0.02174064
2016-06-27 00:00:00+00,LONG,4107,0.14045671426706371,0.0704,0.048347894
2016-06-27 00:00:00+00,LONG,13,0.1156945861586719,0.0319,0.018432679
2016-06-27 00:00:00+00,LONG,101,0.4212543292097287,0.1255,-0.0014542975
2016-06-27 00:00:00+00,LONG,2452,0.17357320678441426,0.0638,0.051090937
2016-06-27 00:00:00+00,LONG,540,1.0,0.1261,0.04731117
2016-06-27 00:00:00+00,LONG,559,0.33338573521645287,0.0361,0.013216439
2016-06-27 00:00:00+00,LONG,3293,0.3969119139478906,0.1105,0.0030097668
2016-06-27 00:00:00+00,LONG,3573,0.4995827079953429,0.115,0.01896332
2016-06-27 00:00:00+00,LONG,1585,1.0,0.1612,0.017643528
2016-06-28 00:00:00+00,LONG,4097,0.1352418730759146,0.0667,-0.005598677
2016-06-28 00:00:00+00,LONG,4107,0.0,0.0694,0.0044776695
2016-06-28 00:00:00+00,LONG,2452,0.05951035091069277,0.0633,0.012362585
2016-06-28 00:00:00+00,LONG,540,0.22625923125735528,0.1264,0.026806576
2016-06-28 00:00:00+00,LONG,559,0.3081561230341609,0.0361,-8.074804E-4
2016-06-28 00:00:00+00,LONG,1585,0.4682253030422882,0.1609,0.00934785
2016-06-29 00:00:00+00,LONG,1585,0.4311982996118307,0.1602,-0.0038415634
2016-07-05 00:00:00+00,LONG,2452,0.0,0.0658,-0.0041305604
2016-07-06 00:00:00+00,LONG,638,0.2550313345310347,0.0395,0.019830538
2016-07-06 00:00:00+00,LONG,3868,1.0,0.1302,0.008158141
2016-07-07 00:00:00+00,LONG,638,0.20241564472877738,0.0397,-0.0026184
