time,side,ticker_id,mv_dn_composite_labels,skew_weighted_20_df037,dist_upper_bb_20_2.5_df055
2009-12-28 00:00:00+00,SHORT,1299,0.8418886863125615,0.44739455,-0.0013327288
2009-12-28 00:00:00+00,SHORT,1514,0.8645845506763067,0.5337823,-0.009924391
2010-01-06 00:00:00+00,SHORT,2720,1.0,0.48644084,-0.007948879
2010-01-06 00:00:00+00,SHORT,713,0.4135316900862957,0.3328946,-0.0023852896
2010-01-07 00:00:00+00,SHORT,4150,0.4093994972744598,0.3645493,0.0014540948
2010-01-07 00:00:00+00,SHORT,413,0.3644294623129414,0.3445431,0.011566592
2010-01-07 00:00:00+00,SHORT,2536,0.5849734489068554,0.33979577,3.6944944E-4
2010-01-07 00:00:00+00,SHORT,3473,0.44107597770449664,0.2927278,-0.006880817
2010-01-07 00:00:00+00,SHORT,1710,0.0,0.39803752,-0.0053927726
2010-01-07 00:00:00+00,SHORT,3773,0.4472799087019154,0.6072317,-0.0020923275
2010-01-08 00:00:00+00,SHORT,2226,1.0,0.3199428,-0.0054699727
2010-01-08 00:00:00+00,SHORT,2710,0.5160573820228423,0.29304504,-0.0059275813
2010-01-08 00:00:00+00,SHORT,3049,1.0,0.4736675,-0.008701125
2010-01-11 00:00:00+00,SHORT,2106,0.3168217778948965,0.5035816,-0.0064155995
2010-01-11 00:00:00+00,SHORT,2305,1.0,0.3025261,0.006903345
2010-01-11 00:00:00+00,SHORT,845,0.2200034973614767,0.5342346,0.016693957
2010-01-11 00:00:00+00,SHORT,1069,1.0,0.52069396,0.0068298657
2010-01-11 00:00:00+00,SHORT,1463,0.6873346371164626,0.47160745,0.002928847
2010-01-11 00:00:00+00,SHORT,3693,0.5892703070486542,0.39181095,-0.012308904
2010-01-11 00:00:00+00,SHORT,1650,1.0,0.60407245,0.0010760927
2010-01-11 00:00:00+00,SHORT,3743,1.0,0.3530108,0.03161653
2010-01-11 00:00:00+00,SHORT,3828,0.610192632203485,0.32269436,0.0071444325
2010-01-12 00:00:00+00,SHORT,3743,0.8888888888888888,0.3207019,-0.0048057316
2010-01-12 00:00:00+00,SHORT,3782,0.4311232182623754,0.38780835,0.002055524
2010-01-13 00:00:00+00,SHORT,1966,0.4928312406456003,0.38398233,-0.0027299072
2010-01-14 00:00:00+00,SHORT,2681,0.0,0.45998752,-0.004760264
2010-01-14 00:00:00+00,SHORT,3521,1.0,0.32603952,-0.008117148
2010-01-14 00:00:00+00,SHORT,1966,0.9444444444444444,0.40133545,-0.008051122
2010-01-15 00:00:00+00,SHORT,2365,0.6572658162021431,0.29075032,-0.002895889
2010-01-19 00:00:00+00,SHORT,4123,0.28777541901303744,0.4257557,-0.009031066
2010-01-19 00:00:00+00,SHORT,4197,1.0,0.32043585,-0.010724014
2010-01-19 00:00:00+00,SHORT,2365,0.5415847770707848,0.338335,-0.0064147273
2010-01-19 00:00:00+00,SHORT,2482,0.5414111628996217,0.44255206,-0.008079153
2010-01-19 00:00:00+00,SHORT,2863,0.5458058185794593,0.52414894,-0.008287575
2010-01-19 00:00:00+00,SHORT,2986,1.0,0.6328619,0.0031588282
2010-01-19 00:00:00+00,SHORT,3065,1.0,0.45666337,-0.0072536087
2010-01-19 00:00:00+00,SHORT,3109,0.34932915436543666,0.37047142,-0.006664436
2010-01-19 00:00:00+00,SHORT,3198,0.32184248187604286,0.5017983,0.0024031044
2010-01-19 00:00:00+00,SHORT,1734,0.0,0.44360465,-0.0069189332
2010-01-19 00:00:00+00,SHORT,1896,0.558562221607302,0.3238414,-0.0032416508
2010-01-19 00:00:00+00,SHORT,4049,0.0,0.28268167,-0.004954529
2010-01-20 00:00:00+00,SHORT,2061,0.17688537151702963,0.53408146,0.014329676
2010-01-20 00:00:00+00,SHORT,395,1.0,0.3564093,-0.011507613
2010-01-20 00:00:00+00,SHORT,2482,0.480960990504689,0.3618563,-0.0122503815
2010-01-20 00:00:00+00,SHORT,3456,1.0,0.50820583,-0.011417894
2010-01-20 00:00:00+00,SHORT,1867,0.24044293320683366,0.47037446,-0.012508137
2010-01-21 00:00:00+00,SHORT,39,0.10719509762342815,0.30708265,-0.005448491
2010-01-21 00:00:00+00,SHORT,836,0.10354979682731684,0.5507322,-0.012359558
2010-01-21 00:00:00+00,SHORT,3203,0.5874966193229443,0.39529797,-0.006770177
2010-01-26 00:00:00+00,SHORT,2345,0.0,0.54216564,0.06720615
2010-01-26 00:00:00+00,SHORT,1437,1.0,0.33421114,-0.0056155724
2010-01-27 00:00:00+00,SHORT,2345,0.0,0.4921809,-0.003822942
2010-01-28 00:00:00+00,SHORT,3539,0.19756821946290723,0.2930445,5.7594065E-4
2010-02-02 00:00:00+00,SHORT,1220,0.0,0.33243304,0.0033278496
2010-02-03 00:00:00+00,SHORT,1114,0.0,0.3639028,-0.0016775371
2010-02-03 00:00:00+00,SHORT,3199,0.0,0.3577802,-0.009818072
2010-02-17 00:00:00+00,SHORT,2870,0.18513985398278285,0.29858193,0.002425293
2010-02-17 00:00:00+00,SHORT,3199,1.0,0.3301151,0.0013858634
2010-02-18 00:00:00+00,SHORT,3443,0.6055231719289527,0.57913065,-0.003987842
2010-02-22 00:00:00+00,SHORT,1308,0.0,0.26976758,-0.007462833
2010-03-02 00:00:00+00,SHORT,739,0.07119128788297427,0.31434476,-0.0044103246
2010-03-03 00:00:00+00,SHORT,960,0.0,0.28181404,-0.006818425
2010-03-05 00:00:00+00,SHORT,4215,0.255285667907295,0.30294123,0.013425679
2010-03-08 00:00:00+00,SHORT,4215,0.23135753068740397,0.41551238,-0.0019458419
2010-03-08 00:00:00+00,SHORT,2345,0.12215850746046109,0.46749216,-0.012109143
2010-03-10 00:00:00+00,SHORT,604,0.8876402255936789,0.39550257,-0.009900561
2010-03-10 00:00:00+00,SHORT,838,0.8161868073573885,0.42813727,-0.012328074
2010-03-11 00:00:00+00,SHORT,3053,0.41809870791720233,0.4891548,0.0013712473
2010-03-16 00:00:00+00,SHORT,2582,0.548326294253877,0.55047923,-0.0063440977
2010-03-17 00:00:00+00,SHORT,2270,0.0,0.5838477,-0.001377121
2010-03-17 00:00:00+00,SHORT,3179,0.09812057543920807,0.45701155,-0.009456459
2010-03-17 00:00:00+00,SHORT,3519,0.5568708938720957,0.44195712,0.007087778
2010-03-23 00:00:00+00,SHORT,2518,0.0,0.38751933,0.011080116
2010-03-23 00:00:00+00,SHORT,487,1.0,0.34588215,0.006328297
2010-03-23 00:00:00+00,SHORT,1454,1.0,0.58061486,5.726596E-4
2010-03-26 00:00:00+00,SHORT,4194,0.5596546071379304,0.3537559,-0.010634983
2010-03-26 00:00:00+00,SHORT,2230,0.0,0.31089076,-0.0033797855
2010-04-05 00:00:00+00,SHORT,3236,0.8375970566501836,0.32429472,-0.0049753007
2010-04-05 00:00:00+00,SHORT,3286,1.0,0.38792148,0.02967464
2010-04-05 00:00:00+00,SHORT,1780,0.3976245950504052,0.32526144,-0.008253862
2010-04-06 00:00:00+00,SHORT,4172,1.0,0.3622643,-0.0043364046
2010-04-06 00:00:00+00,SHORT,3693,1.0,0.42021793,-0.007284663
2010-04-06 00:00:00+00,SHORT,1897,0.6002737936687964,0.36500418,-0.0028791605
2010-04-07 00:00:00+00,SHORT,2119,0.0,0.42452306,1.4182355E-4
2010-04-07 00:00:00+00,SHORT,3586,1.0,0.5344879,4.7818245E-4
2010-04-14 00:00:00+00,SHORT,101,1.0,0.34608987,-0.0098704565
2010-04-14 00:00:00+00,SHORT,641,0.669022499191784,0.27129954,-0.0056641856
2010-04-14 00:00:00+00,SHORT,708,1.0,0.3433126,-0.010326433
2010-04-14 00:00:00+00,SHORT,1076,1.0,0.45841664,-0.008920051
2010-04-14 00:00:00+00,SHORT,3515,1.0,0.27096283,-0.003516191
2010-04-14 00:00:00+00,SHORT,3905,0.7873091994277557,0.5441666,-0.0074663614
2010-04-14 00:00:00+00,SHORT,4013,0.0,0.3170823,-0.008762797
2010-04-15 00:00:00+00,SHORT,2072,0.6567729218579322,0.4185565,1.6721526E-4
2010-04-15 00:00:00+00,SHORT,2090,1.0,0.5618587,-0.0065064523
2010-04-15 00:00:00+00,SHORT,157,0.0650812733408958,0.37951788,1.0504813E-5
2010-04-15 00:00:00+00,SHORT,2479,1.0,0.28544465,0.005052677
2010-04-15 00:00:00+00,SHORT,2534,1.0,0.3097397,0.0030824759
2010-04-15 00:00:00+00,SHORT,2835,1.0,0.32515374,-0.010297239
2010-04-15 00:00:00+00,SHORT,1410,0.6689004222441238,0.27425122,0.0024473995
2010-04-15 00:00:00+00,SHORT,1684,1.0,0.5482132,0.005636922
2010-04-15 00:00:00+00,SHORT,3862,0.6042288481919141,0.4723941,0.016768662
2010-04-15 00:00:00+00,SHORT,2028,1.0,0.32338628,0.006824376
2010-04-19 00:00:00+00,SHORT,1896,0.5853368925218944,0.32234785,5.996343E-4
2010-04-20 00:00:00+00,SHORT,2830,1.0,0.41427708,0.020702703
2010-04-20 00:00:00+00,SHORT,858,1.0,0.28050232,0.005176369
2010-04-20 00:00:00+00,SHORT,1742,0.4216204866175845,0.38753182,-0.0063344417
2010-04-21 00:00:00+00,SHORT,2119,0.5002347699480475,0.3674507,-0.008956477
2010-04-21 00:00:00+00,SHORT,2247,0.5585445422235221,0.5213232,-7.252222E-4
2010-04-21 00:00:00+00,SHORT,2830,0.9285714285714286,0.3116328,-0.009919261
2010-04-21 00:00:00+00,SHORT,2999,0.4793135144100736,0.6333011,0.032369595
2010-04-22 00:00:00+00,SHORT,2119,0.8333333333333334,0.35672677,-0.010293874
2010-04-22 00:00:00+00,SHORT,2247,0.6438796719309353,0.529388,-0.010760606
2010-04-22 00:00:00+00,SHORT,237,1.0,0.5551221,-0.0027563267
2010-04-22 00:00:00+00,SHORT,1748,0.6823901245933961,0.43955934,-0.007882388
2010-04-23 00:00:00+00,SHORT,2106,1.0,0.48610985,0.014165471
2010-04-23 00:00:00+00,SHORT,133,0.5353675807677492,0.42180613,-0.0035895742
2010-04-23 00:00:00+00,SHORT,2230,0.9411166362094344,0.27413332,0.018545514
2010-04-23 00:00:00+00,SHORT,2276,1.0,0.5595931,-0.012348831
2010-04-23 00:00:00+00,SHORT,237,0.9166666666666666,0.4498872,-0.009239482
2010-04-23 00:00:00+00,SHORT,1072,1.0,0.36131856,0.032117773
2010-04-23 00:00:00+00,SHORT,1139,1.0,0.64864784,0.035528604
2010-04-23 00:00:00+00,SHORT,1258,1.0,0.53389037,0.016206624
2010-04-23 00:00:00+00,SHORT,1423,1.0,0.45288363,-0.011798302
2010-04-23 00:00:00+00,SHORT,3773,0.9517170682445271,0.3618253,0.012022729
2010-04-26 00:00:00+00,SHORT,4107,1.0,0.58404297,0.03331775
2010-04-26 00:00:00+00,SHORT,4122,1.0,0.5366362,-0.0030395817
2010-04-26 00:00:00+00,SHORT,245,1.0,0.47873968,-0.0078462865
2010-04-26 00:00:00+00,SHORT,345,1.0,0.3970138,-0.008769432
2010-04-26 00:00:00+00,SHORT,444,1.0,0.4264118,0.001996861
2010-04-26 00:00:00+00,SHORT,2548,0.5438726251764004,0.3205681,-0.0047925906
2010-04-26 00:00:00+00,SHORT,2640,0.0,0.6537954,0.0061780643
2010-04-26 00:00:00+00,SHORT,684,1.0,0.56543785,2.3944245E-4
2010-04-26 00:00:00+00,SHORT,714,1.0,0.5338295,0.013602236
2010-04-26 00:00:00+00,SHORT,2816,1.0,0.4315414,-0.0075053144
2010-04-26 00:00:00+00,SHORT,843,0.4256694770844552,0.3674021,-1.4172023E-4
2010-04-26 00:00:00+00,SHORT,853,0.6901803531554541,0.43789735,0.0026829168
2010-04-26 00:00:00+00,SHORT,995,1.0,0.43702325,0.013728202
2010-04-26 00:00:00+00,SHORT,1022,1.0,0.49337128,0.012127685
2010-04-26 00:00:00+00,SHORT,3182,1.0,0.36983967,0.011779211
2010-04-26 00:00:00+00,SHORT,1139,0.8,0.595099,0.0010116552
2010-04-26 00:00:00+00,SHORT,3335,1.0,0.34561744,-0.0089711975
2010-04-26 00:00:00+00,SHORT,1453,1.0,0.4850198,-0.005895157
2010-04-26 00:00:00+00,SHORT,3855,1.0,0.37195355,-0.0035059159
2010-04-26 00:00:00+00,SHORT,1904,0.0,0.27482417,-0.002411477
2010-04-26 00:00:00+00,SHORT,4083,1.0,0.29495838,-0.007096638
2010-04-28 00:00:00+00,SHORT,192,0.0,0.39914787,-0.010454136
2010-04-28 00:00:00+00,SHORT,2548,0.41077066069350454,0.2803703,-0.010618813
2010-04-28 00:00:00+00,SHORT,3760,1.0,0.43821123,-0.0010174916
2010-04-29 00:00:00+00,SHORT,192,0.40706832896289696,0.45923024,-0.0053423163
2010-04-29 00:00:00+00,SHORT,194,0.7125236728155445,0.31293157,0.0015460261
2010-04-29 00:00:00+00,SHORT,237,0.5833333333333334,0.27243912,-0.01208162
2010-04-29 00:00:00+00,SHORT,345,0.7272727272727273,0.31182286,-0.011963546
2010-04-29 00:00:00+00,SHORT,444,0.75,0.5073114,0.063989796
2010-04-29 00:00:00+00,SHORT,2548,0.710217102835975,0.4098652,-0.004812122
2010-04-29 00:00:00+00,SHORT,2778,1.0,0.43372393,-0.007130571
2010-04-29 00:00:00+00,SHORT,796,1.0,0.46585643,-0.0043540862
2010-04-29 00:00:00+00,SHORT,845,1.0,0.6326833,-0.0010035794
2010-04-29 00:00:00+00,SHORT,903,1.0,0.28028584,-0.012343263
2010-04-29 00:00:00+00,SHORT,1063,1.0,0.2772188,-0.008424759
2010-04-29 00:00:00+00,SHORT,1462,1.0,0.6062344,-0.012322857
2010-04-29 00:00:00+00,SHORT,1463,0.625,0.34334192,-0.006618302
2010-04-29 00:00:00+00,SHORT,1523,0.8294625861727177,0.41156,0.023924407
2010-04-29 00:00:00+00,SHORT,3760,0.875,0.4725645,-0.009820242
2010-04-29 00:00:00+00,SHORT,1927,0.7233936174324335,0.43219438,-0.012163303
2010-04-29 00:00:00+00,SHORT,4070,1.0,0.44828504,-0.009340295
2010-04-30 00:00:00+00,SHORT,3255,0.534699490160878,0.28519988,0.025510931
2010-04-30 00:00:00+00,SHORT,3456,1.0,0.33472413,-0.00434662
2010-04-30 00:00:00+00,SHORT,3631,0.3147192923742381,0.27909744,0.0045745787
2010-04-30 00:00:00+00,SHORT,3794,1.0,0.5676116,-0.0064186896
2010-05-03 00:00:00+00,SHORT,2176,1.0,0.4004931,-0.0075500864
2010-05-03 00:00:00+00,SHORT,135,0.0,0.4691172,-0.006412414
2010-05-03 00:00:00+00,SHORT,192,0.2350789370738608,0.30495852,-0.012409194
2010-05-03 00:00:00+00,SHORT,502,0.39301452002693527,0.39408144,-0.004642612
2010-05-03 00:00:00+00,SHORT,2703,0.4452947732278349,0.56910425,0.0024560702
2010-05-03 00:00:00+00,SHORT,2747,1.0,0.31044868,0.001042785
2010-05-03 00:00:00+00,SHORT,842,1.0,0.28255036,0.0058020493
2010-05-03 00:00:00+00,SHORT,2961,0.030348326002502382,0.3020861,0.0031748775
2010-05-03 00:00:00+00,SHORT,1099,1.0,0.3503576,-0.0066477414
2010-05-03 00:00:00+00,SHORT,1108,0.34275539555982404,0.5066492,0.0013028901
2010-05-03 00:00:00+00,SHORT,1160,1.0,0.37888044,-0.007979261
2010-05-03 00:00:00+00,SHORT,3255,1.0,0.3063865,0.0073132752
2010-05-03 00:00:00+00,SHORT,3287,1.0,0.3960631,0.0040064175
2010-05-03 00:00:00+00,SHORT,3456,0.8333333333333334,0.30066553,-0.010080883
2010-05-03 00:00:00+00,SHORT,3631,0.9444444444444444,0.28969732,0.014912543
2010-05-03 00:00:00+00,SHORT,3695,0.685308266422424,0.44642672,-0.004558948
2010-05-03 00:00:00+00,SHORT,1988,0.2687144501371397,0.5397015,4.6370106E-4
2010-05-12 00:00:00+00,SHORT,2619,0.0,0.30585417,-0.0061681983
2010-05-12 00:00:00+00,SHORT,1483,0.0,0.32777968,0.018296652
2010-05-13 00:00:00+00,SHORT,1483,0.19026417615405822,0.30866838,-0.009004515
2010-05-17 00:00:00+00,SHORT,4031,0.5315538673677651,0.43604982,-0.010271506
2010-06-09 00:00:00+00,SHORT,3192,1.0,0.4416918,0.0013014236
2010-06-14 00:00:00+00,SHORT,2640,1.0,0.4152727,-0.008468225
2010-06-16 00:00:00+00,SHORT,1715,0.0,0.29815787,-0.0077662477
2010-06-16 00:00:00+00,SHORT,1904,0.7589000846978239,0.28494927,-0.011993855
2010-06-18 00:00:00+00,SHORT,1888,0.8611262895852271,0.40021867,-0.007891388
2010-06-21 00:00:00+00,SHORT,3677,1.0,0.39115748,-0.0068281535
2010-06-21 00:00:00+00,SHORT,2028,1.0,0.2733517,-0.009991774
2010-07-08 00:00:00+00,SHORT,2084,0.6522552572583233,0.52230483,0.006942468
2010-07-09 00:00:00+00,SHORT,2084,0.5047804604613443,0.31256917,-0.009880763
2010-07-09 00:00:00+00,SHORT,3433,0.23533886734291293,0.27074566,-0.008120911
2010-07-13 00:00:00+00,SHORT,101,0.0,0.38531566,-0.010631251
2010-07-13 00:00:00+00,SHORT,1081,0.5544327182355324,0.39283514,-0.0010629678
2010-07-15 00:00:00+00,SHORT,4223,0.6657804160038331,0.3107699,-0.010089698
2010-07-15 00:00:00+00,SHORT,3335,0.5382150425489471,0.3166923,-0.009423603
2010-07-26 00:00:00+00,SHORT,2196,0.0,0.27985737,-0.0105712125
2010-07-28 00:00:00+00,SHORT,2801,1.0,0.35333997,0.0049217595
2010-08-02 00:00:00+00,SHORT,2070,0.0983260367673696,0.42335442,-0.0034544135
2010-08-02 00:00:00+00,SHORT,2352,0.1646724104450137,0.39513397,-0.0076989443
2010-08-02 00:00:00+00,SHORT,3067,0.11299200118994283,0.44627887,-0.010166705
2010-08-02 00:00:00+00,SHORT,3470,0.3473317103289697,0.46033034,-0.008139062
2010-08-02 00:00:00+00,SHORT,3699,0.628950432318708,0.33419988,-0.0098336255
2010-08-03 00:00:00+00,SHORT,2070,0.14953304468881423,0.33740225,-0.009822287
2010-08-03 00:00:00+00,SHORT,4187,0.2979020919843861,0.4317532,-1.7772516E-4
2010-08-03 00:00:00+00,SHORT,1444,1.0,0.56035256,-0.010981683
2010-08-03 00:00:00+00,SHORT,3613,0.0,0.42330226,-0.009351327
2010-08-04 00:00:00+00,SHORT,2064,0.25926917295312674,0.37317637,-0.011014527
2010-08-04 00:00:00+00,SHORT,4187,0.286291994107751,0.38131446,-0.00932424
2010-08-04 00:00:00+00,SHORT,2504,1.0,0.3016854,-0.011613151
2010-08-04 00:00:00+00,SHORT,787,1.0,0.38717076,-0.008239111
2010-08-04 00:00:00+00,SHORT,2932,0.3803622523572024,0.31570363,-5.255441E-4
2010-08-04 00:00:00+00,SHORT,988,0.11967151515487037,0.5184319,0.016998177
2010-08-04 00:00:00+00,SHORT,1185,0.5740047982108866,0.34999382,-0.0054206816
2010-08-04 00:00:00+00,SHORT,3683,0.11375756892006657,0.3667341,-0.011336703
2010-08-05 00:00:00+00,SHORT,2932,0.3515495679269552,0.29055053,-0.0125863245
2010-08-05 00:00:00+00,SHORT,1092,1.0,0.28421155,-0.001589147
2010-08-05 00:00:00+00,SHORT,2042,0.25475314243624114,0.3063259,-0.010859447
2010-08-06 00:00:00+00,SHORT,2437,0.0,0.4245388,0.0036562914
2010-08-06 00:00:00+00,SHORT,3310,0.2577957601382151,0.3505554,-0.001201234
2010-08-09 00:00:00+00,SHORT,50,0.35338553576010046,0.31867036,-0.01077119
2010-08-09 00:00:00+00,SHORT,2437,0.0,0.44103634,-0.005790532
2010-08-09 00:00:00+00,SHORT,559,0.0,0.4689933,-0.012325108
2010-08-09 00:00:00+00,SHORT,3716,0.0,0.32534802,-0.011330159
2010-08-09 00:00:00+00,SHORT,1684,0.24251611492359626,0.44860393,-0.012038415
2010-08-09 00:00:00+00,SHORT,1922,0.17778276850697997,0.34298077,-0.009858221
2010-08-10 00:00:00+00,SHORT,93,0.08823824719209147,0.2849245,-0.008223908
2010-08-19 00:00:00+00,SHORT,2176,0.0,0.35848805,9.464888E-4
2010-08-19 00:00:00+00,SHORT,1762,0.0,0.48056784,-0.012188197
2010-08-20 00:00:00+00,SHORT,2720,1.0,0.28302252,-0.00686296
2010-08-31 00:00:00+00,SHORT,907,0.494913921254944,0.28677085,-0.012076686
2010-09-07 00:00:00+00,SHORT,1356,1.0,0.29279104,-0.0042345813
2010-09-14 00:00:00+00,SHORT,356,0.2649618323940991,0.29619157,0.008405599
2010-09-14 00:00:00+00,SHORT,713,0.0,0.37742868,-0.011892764
2010-09-14 00:00:00+00,SHORT,1610,0.0,0.36543635,-9.636204E-4
2010-09-15 00:00:00+00,SHORT,3748,0.0,0.42996952,-0.009454815
2010-09-20 00:00:00+00,SHORT,2351,0.1038785461511815,0.46686015,-0.009258
2010-09-27 00:00:00+00,SHORT,2508,0.0,0.27131388,-0.0010284666
2010-09-28 00:00:00+00,SHORT,3430,0.4192860185356396,0.5750968,-0.011858816
2010-09-30 00:00:00+00,SHORT,710,0.47489482469387123,0.37690613,-0.011233987
2010-10-05 00:00:00+00,SHORT,1185,0.8929256279905893,0.45966417,0.022939585
2010-10-05 00:00:00+00,SHORT,1423,1.0,0.543612,-0.0012201108
2010-10-06 00:00:00+00,SHORT,2116,0.9668490951086525,0.5258333,-0.0022943886
2010-10-06 00:00:00+00,SHORT,1185,0.4575669236391892,0.29536033,-0.010757975
2010-10-06 00:00:00+00,SHORT,1434,0.8219838937414743,0.34496608,-0.01068724
2010-10-06 00:00:00+00,SHORT,1807,0.394262857077952,0.3284114,-0.01074622
2010-10-07 00:00:00+00,SHORT,1185,0.43849728367172597,0.3175698,-0.012310043
2010-10-12 00:00:00+00,SHORT,1838,1.0,0.2715028,-0.0073358756
2010-10-13 00:00:00+00,SHORT,2125,0.5414023859523408,0.3934161,-0.0052971314
2010-10-13 00:00:00+00,SHORT,1673,0.0,0.33639312,-0.01097217
2010-10-14 00:00:00+00,SHORT,2990,0.9429743249985457,0.37928024,-0.008241149
2010-10-18 00:00:00+00,SHORT,2262,1.0,0.46016073,-0.008281
2010-10-18 00:00:00+00,SHORT,243,0.1925088475849825,0.54382455,-0.00920017
2010-10-18 00:00:00+00,SHORT,3610,1.0,0.60341024,0.03142605
2010-10-25 00:00:00+00,SHORT,160,0.5320558522795334,0.33062655,-0.010117005
2010-10-25 00:00:00+00,SHORT,2482,0.704779442048052,0.34025747,-0.010807277
2010-10-25 00:00:00+00,SHORT,1258,0.20094005880126126,0.5543752,-0.005936157
2010-10-26 00:00:00+00,SHORT,4197,0.6113477958646163,0.28136027,-0.0015180758
2010-10-27 00:00:00+00,SHORT,2272,0.0,0.58382565,-0.0043591824
2010-11-02 00:00:00+00,SHORT,1483,0.5453474107406633,0.35680032,-0.009271186
2010-11-02 00:00:00+00,SHORT,3694,1.0,0.3476298,-0.011853162
2010-11-04 00:00:00+00,SHORT,85,1.0,0.28623345,0.0043674116
2010-11-04 00:00:00+00,SHORT,194,0.06058909921626569,0.37302577,0.0050268467
2010-11-04 00:00:00+00,SHORT,248,0.41426645014819363,0.3545925,0.010949524
2010-11-04 00:00:00+00,SHORT,2425,0.06120460379899528,0.39428797,0.012819012
2010-11-04 00:00:00+00,SHORT,2452,0.2815457663478551,0.42417535,-0.010710127
2010-11-04 00:00:00+00,SHORT,617,0.5411748820801429,0.35713398,-0.0038166773
2010-11-04 00:00:00+00,SHORT,1063,0.09957477724644052,0.4464297,-0.0024875174
2010-11-04 00:00:00+00,SHORT,3137,0.35864769283319553,0.4252764,0.022734547
2010-11-04 00:00:00+00,SHORT,1306,0.36248164357584994,0.34653807,0.0042146733
2010-11-04 00:00:00+00,SHORT,3420,0.5803520966491833,0.42966354,-0.0015347755
2010-11-04 00:00:00+00,SHORT,3469,0.18450559022670263,0.63061637,-0.011647786
2010-11-04 00:00:00+00,SHORT,3646,1.0,0.37826017,0.0046873325
2010-11-04 00:00:00+00,SHORT,1846,0.5031406500495396,0.44269353,0.026967065
2010-11-04 00:00:00+00,SHORT,1897,1.0,0.3337549,4.0540536E-4
2010-11-04 00:00:00+00,SHORT,4016,1.0,0.44392952,-0.0061677117
2010-11-05 00:00:00+00,SHORT,2050,0.5213356630725999,0.3774004,-2.2583698E-4
2010-11-05 00:00:00+00,SHORT,4150,0.22655875937423617,0.40748122,-0.004437148
2010-11-05 00:00:00+00,SHORT,101,0.3680709087976775,0.44936147,-0.006886918
2010-11-05 00:00:00+00,SHORT,121,0.0,0.39653656,0.010121119
2010-11-05 00:00:00+00,SHORT,194,0.04271380516717947,0.33757263,-0.010788507
2010-11-05 00:00:00+00,SHORT,200,0.2778639299737723,0.3738163,0.0032907268
2010-11-05 00:00:00+00,SHORT,219,0.35892462905543077,0.38871187,-0.0070276973
2010-11-05 00:00:00+00,SHORT,248,0.12380789940609267,0.36904386,-0.0029372731
2010-11-05 00:00:00+00,SHORT,2351,0.20947068887006384,0.34426147,-0.001638901
2010-11-05 00:00:00+00,SHORT,2352,0.2882580191131536,0.4581158,0.007429208
2010-11-05 00:00:00+00,SHORT,395,0.0,0.58000493,-0.012596786
2010-11-05 00:00:00+00,SHORT,475,0.5441062627802983,0.4997905,0.008683194
2010-11-05 00:00:00+00,SHORT,2536,0.26202962606171565,0.27825972,0.006871328
2010-11-05 00:00:00+00,SHORT,2553,0.0,0.302666,-0.0066766064
2010-11-05 00:00:00+00,SHORT,2567,0.43244334292797804,0.3604621,-0.009733055
2010-11-05 00:00:00+00,SHORT,617,0.4345152721404292,0.305891,-0.0076364633
2010-11-05 00:00:00+00,SHORT,2936,0.0,0.5281817,-6.3737994E-4
2010-11-05 00:00:00+00,SHORT,2972,0.0,0.36095682,0.008020232
2010-11-05 00:00:00+00,SHORT,3046,0.21158678898551128,0.37757838,0.018062508
2010-11-05 00:00:00+00,SHORT,3137,0.31957046911666037,0.40970337,0.004232876
2010-11-05 00:00:00+00,SHORT,1371,0.26637606683679094,0.3404625,-0.004468849
2010-11-05 00:00:00+00,SHORT,3471,0.0,0.2757687,-8.4667007E-4
2010-11-05 00:00:00+00,SHORT,1536,0.2758831221453804,0.6544201,-0.0012129034
2010-11-05 00:00:00+00,SHORT,3607,0.4162304549160267,0.6189422,0.014258536
2010-11-05 00:00:00+00,SHORT,3614,0.3863230102535577,0.39428273,-0.003676109
2010-11-05 00:00:00+00,SHORT,3646,0.9473684210526316,0.32190633,-0.0056665256
2010-11-05 00:00:00+00,SHORT,1780,0.16150778710553576,0.2804071,-0.002350529
2010-11-05 00:00:00+00,SHORT,3890,0.39782468942425303,0.28605455,0.0023026655
2010-11-05 00:00:00+00,SHORT,1846,0.4281308044330655,0.28744382,-0.008025501
2010-11-05 00:00:00+00,SHORT,1851,0.03625038642817797,0.42229268,0.0072656977
2010-11-08 00:00:00+00,SHORT,2133,0.0,0.38596725,-0.00960561
2010-11-08 00:00:00+00,SHORT,2351,0.2985270676145711,0.3214399,-0.010066766
2010-11-08 00:00:00+00,SHORT,424,0.31846814813974045,0.3712889,-0.012443145
2010-11-08 00:00:00+00,SHORT,2536,0.25948717668309473,0.29744157,-0.010751075
2010-11-08 00:00:00+00,SHORT,617,0.3668633415198429,0.28639492,-0.012346802
2010-11-08 00:00:00+00,SHORT,3046,0.0,0.3343215,-0.009430017
2010-11-08 00:00:00+00,SHORT,1108,0.40276961518366716,0.6817441,-0.0068482445
2010-11-08 00:00:00+00,SHORT,1198,1.0,0.5516398,0.0042902925
2010-11-08 00:00:00+00,SHORT,3695,1.0,0.5360487,-8.5405125E-5
2010-11-08 00:00:00+00,SHORT,1851,0.10383340075741801,0.3857714,-0.010445264
2010-11-08 00:00:00+00,SHORT,1922,0.10569173766847874,0.51158273,-0.0026227983
2010-11-08 00:00:00+00,SHORT,4005,0.0,0.5571243,0.004242702
