time,side,ticker_id,mv_dn_composite_labels,dist_upper_bb_20_2.5_df055,weighted_neg_sum_20_df036
2012-03-28 00:00:00+00,SHORT,2661,0.6416250732412108,-0.0018388191,0.070095524
2012-03-28 00:00:00+00,SHORT,3838,0.3315440041185351,-4.272661E-4,0.060882416
2012-03-30 00:00:00+00,SHORT,3049,0.6646901598382404,-0.0050262087,0.06800299
2012-03-30 00:00:00+00,SHORT,1171,0.7702860713198132,-0.0028379932,0.059625812
2012-03-30 00:00:00+00,SHORT,1250,0.5307949250201569,0.0048802295,0.07059457
2012-03-30 00:00:00+00,SHORT,1939,1.0,0.004838041,0.06483244
2012-04-02 00:00:00+00,SHORT,487,0.8696519339025384,-0.0018922635,0.07876959
2012-04-02 00:00:00+00,SHORT,3443,0.7471154072192632,0.0054935273,0.08986391
2012-04-02 00:00:00+00,SHORT,1473,0.975021705866945,0.002760185,0.10004771
2012-04-03 00:00:00+00,SHORT,3918,0.6270759642723678,5.493409E-4,0.10349152
2012-04-19 00:00:00+00,SHORT,1631,0.5899741479868588,0.02256981,0.09054492
2012-04-20 00:00:00+00,SHORT,4128,0.0,-0.005580818,0.05139713
2012-04-25 00:00:00+00,SHORT,1244,1.0,0.003918856,0.10624389
2012-04-25 00:00:00+00,SHORT,3486,0.647510369039153,-9.0087975E-5,0.0833931
2012-04-26 00:00:00+00,SHORT,4163,0.5429856251513807,0.0021795174,0.037370954
2012-04-26 00:00:00+00,SHORT,920,1.0,0.002620915,0.110629536
2012-04-26 00:00:00+00,SHORT,3199,0.5486726148922305,0.023388868,0.11921928
2012-04-26 00:00:00+00,SHORT,3486,0.5590015887866795,-0.0039142715,0.071964525
2012-04-26 00:00:00+00,SHORT,3574,1.0,0.0024903575,0.09652898
2012-04-27 00:00:00+00,SHORT,9,1.0,-7.2905543E-4,0.05164076
2012-04-27 00:00:00+00,SHORT,2070,0.46672732746112744,5.687592E-5,0.079700574
2012-04-27 00:00:00+00,SHORT,3199,0.6531520029093888,0.008023407,0.10638883
2012-04-27 00:00:00+00,SHORT,1297,0.3221940677096012,-0.0052672285,0.14637458
2012-05-01 00:00:00+00,SHORT,2343,1.0,9.09082E-4,0.26178727
2012-05-01 00:00:00+00,SHORT,2518,1.0,0.0060513313,0.13642134
2012-05-01 00:00:00+00,SHORT,870,0.9610885765917003,-0.004081233,0.16326788
2012-05-01 00:00:00+00,SHORT,1198,0.8338907003595403,8.757904E-4,0.10793273
2012-05-01 00:00:00+00,SHORT,1300,0.690768855301694,-6.383801E-4,0.12049707
2012-05-01 00:00:00+00,SHORT,1328,1.0,-3.4394453E-4,0.09619136
2012-05-01 00:00:00+00,SHORT,1740,1.0,-0.0038529877,0.1278195
2012-05-01 00:00:00+00,SHORT,3841,1.0,-0.004332158,0.11446348
2012-05-02 00:00:00+00,SHORT,323,1.0,-0.0037180383,0.10858467
2012-05-03 00:00:00+00,SHORT,2323,0.6488740699716411,-0.0029401083,0.15828212
2012-05-03 00:00:00+00,SHORT,3130,0.4396754444260396,0.0062347623,0.11905265
2012-05-03 00:00:00+00,SHORT,3513,0.6346442938911756,0.0044783587,0.09986859
2012-05-03 00:00:00+00,SHORT,3683,0.41405338010757686,0.02473081,0.10922865
2012-05-07 00:00:00+00,SHORT,2116,0.38634923098129814,-0.0020748065,0.089607395
2012-05-10 00:00:00+00,SHORT,788,0.2561765280041097,0.0052786362,0.06436293
2012-05-11 00:00:00+00,SHORT,2211,0.49196756155673593,-0.0032270125,0.053899184
2012-05-11 00:00:00+00,SHORT,2213,0.5700565788069416,-0.0030064466,0.052249894
2012-05-29 00:00:00+00,SHORT,1176,0.0,-0.004697468,0.06774422
2012-05-29 00:00:00+00,SHORT,4050,0.29546717344012313,-0.005172114,0.10660918
2012-06-15 00:00:00+00,SHORT,243,0.2520562928133578,0.0033416208,0.10599716
2012-06-15 00:00:00+00,SHORT,3113,0.0,-0.0046185134,0.11257867
2012-06-19 00:00:00+00,SHORT,248,0.0,-0.002972888,0.07527236
2012-06-19 00:00:00+00,SHORT,1191,1.0,0.0035149825,0.096405864
2012-06-19 00:00:00+00,SHORT,2041,0.0,7.901918E-4,0.14609489
2012-06-20 00:00:00+00,SHORT,424,0.6469721177003236,7.341487E-4,0.10859671
2012-06-20 00:00:00+00,SHORT,2550,0.5401953732192301,-0.0027939328,0.23216166
2012-06-20 00:00:00+00,SHORT,2742,0.21651275592918354,0.003698348,0.18557756
2012-06-20 00:00:00+00,SHORT,2835,0.484446463526089,-0.0045387633,0.1732191
2012-06-20 00:00:00+00,SHORT,3573,0.6280144677562206,0.0010786732,0.1130401
2012-06-20 00:00:00+00,SHORT,3851,0.7819542891429674,0.0018623612,0.15478818
2012-06-29 00:00:00+00,SHORT,2770,0.0,0.011908855,0.17591086
2012-06-29 00:00:00+00,SHORT,1752,1.0,0.016521359,0.08680245
2012-06-29 00:00:00+00,SHORT,1803,1.0,0.0012161226,0.051002566
2012-06-29 00:00:00+00,SHORT,3885,1.0,0.008405652,0.07673764
2012-07-02 00:00:00+00,SHORT,4122,0.11449696049414942,-0.0010526452,0.029724147
2012-07-02 00:00:00+00,SHORT,2912,0.0,-7.833189E-4,0.098443545
2012-07-02 00:00:00+00,SHORT,3897,0.44580224524921336,-5.8612175E-4,0.100427866
2012-07-03 00:00:00+00,SHORT,4112,1.0,-0.0027745552,0.13028754
2012-07-03 00:00:00+00,SHORT,4122,0.11490484257579198,-0.0017105234,0.029724147
2012-07-03 00:00:00+00,SHORT,243,0.35667111139837404,-0.0039475826,0.11719593
2012-07-03 00:00:00+00,SHORT,2536,0.3221448660514305,-0.0045501143,0.18714714
2012-07-03 00:00:00+00,SHORT,2567,0.28113146657497284,0.019576723,0.17548089
2012-07-03 00:00:00+00,SHORT,535,1.0,-3.3583175E-4,0.14030887
2012-07-03 00:00:00+00,SHORT,687,0.47469596260426744,-0.0036165856,0.08343982
2012-07-03 00:00:00+00,SHORT,1184,1.0,0.0049653198,0.106703155
2012-07-03 00:00:00+00,SHORT,1298,0.07911907430677449,-0.0030900727,0.10742333
2012-07-03 00:00:00+00,SHORT,3470,0.39444485450473316,-0.0016246436,0.10089201
2012-07-03 00:00:00+00,SHORT,3754,1.0,-0.0016119159,0.05043901
2012-07-03 00:00:00+00,SHORT,3815,0.0,0.0019746083,0.15398373
2012-07-03 00:00:00+00,SHORT,3831,0.0,2.2066335E-4,0.10760737
2012-07-03 00:00:00+00,SHORT,3994,1.0,-0.0024323165,0.10852156
2012-07-03 00:00:00+00,SHORT,2006,0.0,0.003700157,0.14054438
2012-07-05 00:00:00+00,SHORT,2248,0.0,0.002261757,0.099914685
2012-07-05 00:00:00+00,SHORT,838,0.37434271685649245,-0.0042168414,0.14264865
2012-07-05 00:00:00+00,SHORT,3594,0.4889012369335315,-0.0052525112,0.19969267
2012-07-05 00:00:00+00,SHORT,1790,0.0,-0.003978403,0.0605914
2012-07-05 00:00:00+00,SHORT,2032,0.1157706924775115,0.0056845197,0.085142285
2012-07-06 00:00:00+00,SHORT,157,0.7611679114565879,-0.0045957146,0.05875016
2012-07-16 00:00:00+00,SHORT,3822,0.5802922835699833,0.009241677,0.17650265
2012-07-18 00:00:00+00,SHORT,4016,0.0,-0.0046399934,0.044335403
2012-07-19 00:00:00+00,SHORT,3244,0.15210443004241694,0.0066680964,0.16114387
2012-07-19 00:00:00+00,SHORT,3631,0.25614218383956794,0.0075233085,0.2517602
2012-07-20 00:00:00+00,SHORT,3065,0.4986249242149813,0.0107010845,0.099794924
2012-07-27 00:00:00+00,SHORT,2993,0.0,-0.001740896,0.22139168
2012-07-27 00:00:00+00,SHORT,3116,0.5675939704271831,-0.0049562114,0.1250007
2012-07-27 00:00:00+00,SHORT,1297,0.14086137980656643,-0.005148348,0.12729298
2012-07-31 00:00:00+00,SHORT,1790,0.4674481799812791,-3.6304723E-4,0.16264136
2012-08-02 00:00:00+00,SHORT,1664,0.34863925027301923,-0.005310153,0.14168726
2012-08-07 00:00:00+00,SHORT,2421,0.2691942187904161,0.004046397,0.25126177
2012-08-07 00:00:00+00,SHORT,1270,1.0,0.012958917,0.25828654
2012-08-10 00:00:00+00,SHORT,429,0.9049590723495586,0.023297124,0.14793132
2012-08-15 00:00:00+00,SHORT,2720,1.0,8.807902E-4,0.123714685
2012-08-16 00:00:00+00,SHORT,3748,0.31629687017680463,-0.0049646944,0.10898362
2012-08-23 00:00:00+00,SHORT,1767,0.16496770659806048,-0.0030193208,0.18619546
2012-08-29 00:00:00+00,SHORT,3378,0.0,4.1935686E-4,0.27745602
2012-09-06 00:00:00+00,SHORT,2408,0.5912547535290987,-0.0050984556,0.038682837
2012-09-07 00:00:00+00,SHORT,3683,0.5379260753982382,-0.00480247,0.052947894
2012-09-07 00:00:00+00,SHORT,3895,0.5669664379602901,-0.005009187,0.07489696
2012-09-10 00:00:00+00,SHORT,3782,1.0,0.0029189133,0.10038438
2012-09-12 00:00:00+00,SHORT,3179,0.0,-0.0024967217,0.045442775
2012-09-13 00:00:00+00,SHORT,3179,0.0,-0.0035041117,0.045442775
2012-09-13 00:00:00+00,SHORT,3192,0.41458886006493806,0.00801236,0.04680146
2012-09-14 00:00:00+00,SHORT,2088,1.0,0.008495124,0.04172702
2012-09-14 00:00:00+00,SHORT,2107,0.8282540875460727,-0.0014787953,0.058669627
2012-09-14 00:00:00+00,SHORT,68,0.5068995742338974,0.0016889804,0.060981274
2012-09-14 00:00:00+00,SHORT,4169,0.18380613619436295,-0.0054626646,0.029769383
2012-09-14 00:00:00+00,SHORT,2132,0.4577336313915686,0.012381995,0.07087204
2012-09-14 00:00:00+00,SHORT,85,0.37917826241741215,-0.005768435,0.13011736
2012-09-14 00:00:00+00,SHORT,194,0.23663763134794363,0.008903514,0.043921378
2012-09-14 00:00:00+00,SHORT,2270,0.41088983449228705,0.0017567491,0.05809958
2012-09-14 00:00:00+00,SHORT,2340,0.0,0.009686611,0.10435118
2012-09-14 00:00:00+00,SHORT,2345,0.2908396300363496,-3.222954E-4,0.08674616
2012-09-14 00:00:00+00,SHORT,2365,0.6361137498133218,9.759229E-4,0.05134485
2012-09-14 00:00:00+00,SHORT,335,0.9173417524848638,-0.003416867,0.17203481
2012-09-14 00:00:00+00,SHORT,2425,0.3063819965672617,2.5445604E-4,0.07720477
2012-09-14 00:00:00+00,SHORT,2430,0.3474483226306416,0.010824232,0.120255925
2012-09-14 00:00:00+00,SHORT,2431,0.6446397836075861,0.0010998611,0.07031872
2012-09-14 00:00:00+00,SHORT,2473,0.7700641649849732,-0.004557556,0.10543983
2012-09-14 00:00:00+00,SHORT,2550,0.6618079134190228,-0.0036907177,0.15124907
2012-09-14 00:00:00+00,SHORT,2613,0.36126819445903374,-0.005295914,0.061567657
2012-09-14 00:00:00+00,SHORT,578,0.0,0.0021622619,0.08306227
2012-09-14 00:00:00+00,SHORT,631,0.8088865614940003,0.0022516202,0.10618428
2012-09-14 00:00:00+00,SHORT,675,0.4683951148621256,-0.0022936224,0.1176338
2012-09-14 00:00:00+00,SHORT,2728,0.472560349248841,-0.0030437098,0.0502694
2012-09-14 00:00:00+00,SHORT,694,0.3093164488264425,0.02364188,0.09403207
2012-09-14 00:00:00+00,SHORT,753,0.5611676332206851,-0.0044206455,0.11233032
2012-09-14 00:00:00+00,SHORT,2835,0.7233302373042167,-0.005620345,0.14785095
2012-09-14 00:00:00+00,SHORT,788,0.5380644807153584,0.0034197685,0.072701044
2012-09-14 00:00:00+00,SHORT,857,0.0,0.0052261245,0.02866721
2012-09-14 00:00:00+00,SHORT,881,0.158220182602336,0.0022182525,0.05838554
2012-09-14 00:00:00+00,SHORT,903,0.0,-0.004087799,0.05708117
2012-09-14 00:00:00+00,SHORT,938,0.5692160995501899,0.0042967256,0.063505545
2012-09-14 00:00:00+00,SHORT,1004,0.2517538613582632,-0.004186627,0.08613465
2012-09-14 00:00:00+00,SHORT,3098,0.1253993815328869,-0.0057238834,0.063435525
2012-09-14 00:00:00+00,SHORT,3116,0.6603398585647086,-0.0042360215,0.1299015
2012-09-14 00:00:00+00,SHORT,1191,0.13402434985957193,-0.005793458,0.08133817
2012-09-14 00:00:00+00,SHORT,3244,0.48800041639977565,-0.0023077065,0.1014276
2012-09-14 00:00:00+00,SHORT,1306,0.28813570983923226,-0.0010096516,0.09518971
2012-09-14 00:00:00+00,SHORT,3357,0.2058190503867188,0.009320748,0.064669654
2012-09-14 00:00:00+00,SHORT,1371,0.5303340895909713,-0.0049051307,0.031028995
2012-09-14 00:00:00+00,SHORT,3433,0.6196550311180047,0.005405263,0.23620732
2012-09-14 00:00:00+00,SHORT,3436,0.22522650740449554,-0.0019336004,0.07887507
2012-09-14 00:00:00+00,SHORT,3469,0.3695351733777871,0.026980666,0.04451572
2012-09-14 00:00:00+00,SHORT,1463,0.4348167500402766,-8.9178974E-4,0.055904664
2012-09-14 00:00:00+00,SHORT,3581,1.0,-0.004142948,0.08623128
2012-09-14 00:00:00+00,SHORT,3596,1.0,0.018539483,0.20802525
2012-09-14 00:00:00+00,SHORT,3693,0.5196529781228175,-0.003515317,0.14951132
2012-09-14 00:00:00+00,SHORT,3851,0.5422625833112128,0.007747709,0.11029529
2012-09-14 00:00:00+00,SHORT,3855,1.0,-0.0056781718,0.08017692
2012-09-14 00:00:00+00,SHORT,3897,1.0,-0.0057241875,0.082341805
2012-09-14 00:00:00+00,SHORT,3907,0.5244830779858455,-0.0014614848,0.05878608
2012-09-14 00:00:00+00,SHORT,1869,0.5194396280958666,0.0060929973,0.09769622
2012-09-17 00:00:00+00,SHORT,2129,0.5785927070447886,-0.0026620843,0.031795092
2012-09-17 00:00:00+00,SHORT,3822,0.43071131285685327,0.015322471,0.20789513
2012-09-18 00:00:00+00,SHORT,394,0.18931221980037366,-0.00530383,0.17105244
2012-09-18 00:00:00+00,SHORT,1423,1.0,0.0014976604,0.1631169
2012-09-19 00:00:00+00,SHORT,1423,0.95,-0.0012669695,0.1631169
2012-09-21 00:00:00+00,SHORT,2912,0.5536576803610993,-0.0012968433,0.08537178
2012-09-21 00:00:00+00,SHORT,1149,0.708751585937413,-1.7949351E-4,0.045325633
2012-09-28 00:00:00+00,SHORT,2720,1.0,0.003844032,0.13712217
2012-10-04 00:00:00+00,SHORT,3109,0.7909984012287551,-0.0024276762,0.06550669
2012-10-04 00:00:00+00,SHORT,3192,0.5095547209893614,0.0063142693,0.09031743
2012-10-05 00:00:00+00,SHORT,3049,0.14149692759791455,-0.0036296612,0.14872476
2012-10-05 00:00:00+00,SHORT,1022,0.24533547710741385,-0.0013357593,0.11856379
2012-10-05 00:00:00+00,SHORT,3684,1.0,0.0026090203,0.07762307
2012-10-05 00:00:00+00,SHORT,4016,1.0,-0.0053530945,0.059854466
2012-10-08 00:00:00+00,SHORT,2513,0.17866050509502174,0.006900553,0.11049489
2012-10-08 00:00:00+00,SHORT,2640,1.0,0.032822695,0.18262897
2012-10-11 00:00:00+00,SHORT,3535,0.5751461560347038,-0.0037345402,0.14756373
2012-10-16 00:00:00+00,SHORT,457,0.3109270547731269,0.011759071,0.115592636
2012-10-17 00:00:00+00,SHORT,786,0.32675388855422305,-0.0038171129,0.043669872
2012-10-17 00:00:00+00,SHORT,3218,0.687068144769445,0.0010374491,0.08066787
2012-10-17 00:00:00+00,SHORT,1474,0.24116870506003368,-0.002184892,0.05520507
2012-10-17 00:00:00+00,SHORT,1523,0.0,0.0019308602,0.33228683
2012-10-17 00:00:00+00,SHORT,3973,0.4482518556341718,5.7528686E-4,0.05796156
2012-10-17 00:00:00+00,SHORT,1927,0.0,-0.0052906447,0.100379065
2012-10-17 00:00:00+00,SHORT,2018,0.8024299426720272,0.0067034294,0.06280675
2012-10-18 00:00:00+00,SHORT,2137,0.43459088792155187,-0.0022602675,0.01783892
2012-10-18 00:00:00+00,SHORT,245,0.5438560060979865,-0.005320336,0.053854685
2012-10-18 00:00:00+00,SHORT,2440,0.5172323192131987,-0.0017656649,0.109170794
2012-10-18 00:00:00+00,SHORT,3236,0.4048494932479236,-0.0019965046,0.11874632
2012-10-18 00:00:00+00,SHORT,1404,0.5877666430923953,-0.0036638386,0.09306891
2012-10-18 00:00:00+00,SHORT,1473,1.0,-0.0053528273,0.041166145
2012-10-18 00:00:00+00,SHORT,3861,1.0,-0.0027715852,0.11065404
2012-10-22 00:00:00+00,SHORT,2990,0.5966276283263799,0.010517463,0.09744256
2012-10-25 00:00:00+00,SHORT,3456,0.32064717558695527,-0.0037346543,0.026872715
2012-10-26 00:00:00+00,SHORT,3179,0.0,0.004989952,0.037362542
2012-11-01 00:00:00+00,SHORT,2116,0.7587976878489976,0.011410589,0.124900445
2012-11-01 00:00:00+00,SHORT,194,0.24117438476332664,0.013866162,0.0545874
2012-11-01 00:00:00+00,SHORT,535,1.0,0.0042352825,0.18454783
2012-11-01 00:00:00+00,SHORT,3471,0.316409478800347,0.003756828,0.058162834
2012-11-01 00:00:00+00,SHORT,1437,0.6586833719739752,0.010496991,0.07468993
2012-11-01 00:00:00+00,SHORT,1699,0.6388907935292926,0.0068947827,0.06379468
2012-11-02 00:00:00+00,SHORT,713,0.5123129335103694,-0.0036057034,0.043758277
2012-11-02 00:00:00+00,SHORT,791,0.16163408144221397,-2.1363146E-4,0.07252447
2012-11-02 00:00:00+00,SHORT,918,0.17384378007121373,-0.0028775183,0.040562466
2012-11-02 00:00:00+00,SHORT,1299,0.6299225766534065,0.006684531,0.06563158
2012-11-02 00:00:00+00,SHORT,1699,0.6435855014758821,0.0053425813,0.054647073
2012-11-05 00:00:00+00,SHORT,2452,0.46282223171454046,0.005400265,0.08636737
2012-11-05 00:00:00+00,SHORT,557,0.0,0.023674363,0.18656287
2012-11-05 00:00:00+00,SHORT,1869,0.35141837330251074,0.00845869,0.13404389
2012-11-06 00:00:00+00,SHORT,2066,0.1882886184740208,0.007611231,0.13357644
2012-11-06 00:00:00+00,SHORT,183,0.3086868130762527,-2.28581E-4,0.09712287
2012-11-06 00:00:00+00,SHORT,2269,0.3147942121826476,-0.0038984003,0.06443573
2012-11-06 00:00:00+00,SHORT,374,1.0,-0.0019827196,0.14773679
2012-11-06 00:00:00+00,SHORT,2473,0.0,-0.0011164492,0.093659125
2012-11-06 00:00:00+00,SHORT,2835,0.0,-0.003550038,0.1618901
2012-11-06 00:00:00+00,SHORT,3065,0.0,-0.004828616,0.087894045
2012-11-06 00:00:00+00,SHORT,3113,0.0,0.007555824,0.142786
2012-11-06 00:00:00+00,SHORT,3241,0.20192557811133272,-0.0030170258,0.09079755
2012-11-06 00:00:00+00,SHORT,1260,0.09466873446501663,-0.0014347438,0.0786759
2012-11-06 00:00:00+00,SHORT,1280,0.0,0.0038820032,0.08348694
2012-11-06 00:00:00+00,SHORT,3595,0.2639743386151851,-3.8438206E-4,0.12650481
2012-11-06 00:00:00+00,SHORT,1819,0.09386292767155617,-0.0049117603,0.059523754
2012-11-06 00:00:00+00,SHORT,1988,0.24126051475204854,-0.004700707,0.060213614
2012-11-07 00:00:00+00,SHORT,2898,0.30721719806054676,-0.0015729766,0.0658495
2012-11-07 00:00:00+00,SHORT,1610,0.28124431993290655,0.0025276155,0.15030026
2012-11-07 00:00:00+00,SHORT,1752,0.747145425191503,0.009790554,0.26372957
2012-11-14 00:00:00+00,SHORT,3988,0.0,-0.0046947827,0.10279166
2012-11-23 00:00:00+00,SHORT,457,0.0,-0.0045101107,0.13791263
2012-11-23 00:00:00+00,SHORT,3283,0.3745096299401232,-0.0019326383,0.07544666
2012-11-27 00:00:00+00,SHORT,4194,0.17308500995122694,-0.003145327,0.040387273
2012-11-28 00:00:00+00,SHORT,394,0.1387724334737776,0.0106496345,0.13299309
2012-12-05 00:00:00+00,SHORT,1051,0.0,5.5364455E-4,0.17258315
2012-12-12 00:00:00+00,SHORT,4137,0.7494527290245937,-0.00566683,0.18032555
2012-12-19 00:00:00+00,SHORT,2345,0.0,-9.12753E-4,0.030513745
2012-12-20 00:00:00+00,SHORT,2932,0.8108667501836665,-0.005313704,0.096875064
2012-12-21 00:00:00+00,SHORT,3686,0.0,-0.005777277,0.09057552
2012-12-21 00:00:00+00,SHORT,1939,1.0,0.0037894791,0.1150805
2013-01-02 00:00:00+00,SHORT,2514,0.0,0.010321773,0.07424206
2013-01-02 00:00:00+00,SHORT,622,0.0,-0.0051370286,0.07080927
2013-01-02 00:00:00+00,SHORT,1423,0.44859293620976726,-0.004873494,0.09900783
2013-01-02 00:00:00+00,SHORT,1673,1.0,-0.0010997277,0.093640625
2013-01-03 00:00:00+00,SHORT,323,0.9458867178098406,0.011860896,0.082549855
2013-01-04 00:00:00+00,SHORT,243,0.5384645981572046,-0.0051533324,0.08729123
2013-01-04 00:00:00+00,SHORT,2742,0.387717289414939,-0.0019802423,0.060849242
2013-01-04 00:00:00+00,SHORT,3519,0.22794633585869584,0.0026351744,0.11283811
2013-01-07 00:00:00+00,SHORT,881,0.9706231403983605,-0.0021488385,0.096126474
2013-01-22 00:00:00+00,SHORT,1195,0.6627852545151649,0.034787077,0.14726682
2013-01-28 00:00:00+00,SHORT,4082,1.0,0.0051880404,0.12107047
2013-01-30 00:00:00+00,SHORT,3124,0.0,0.0036383702,0.048355367
2013-01-30 00:00:00+00,SHORT,3831,1.0,-0.0026010394,0.03964147
2013-01-31 00:00:00+00,SHORT,4107,0.0,0.011240317,0.1458382
2013-01-31 00:00:00+00,SHORT,3861,0.3403929190976066,-1.2447892E-5,0.15881045
2013-02-01 00:00:00+00,SHORT,2330,0.3993656535259265,0.0039008614,0.07604774
2013-02-01 00:00:00+00,SHORT,1051,0.5934468736513828,-0.0052377954,0.05751198
2013-02-01 00:00:00+00,SHORT,3218,0.0,0.0051628207,0.056198988
2013-02-01 00:00:00+00,SHORT,3443,0.19755712067887438,0.004496664,0.057260413
2013-02-01 00:00:00+00,SHORT,3841,0.8167963229686246,0.003800772,0.04878678
2013-02-05 00:00:00+00,SHORT,1471,0.6016833891810743,-0.0042582485,0.046256702
2013-02-06 00:00:00+00,SHORT,845,0.5320495282000117,-0.003468092,0.046298254
2013-02-07 00:00:00+00,SHORT,3310,0.20095993512972934,-0.002821224,0.08037707
2013-02-08 00:00:00+00,SHORT,1927,0.3283110922395471,0.01334634,0.09428734
2013-02-11 00:00:00+00,SHORT,1869,0.3224645352038721,-0.0046084453,0.079999566
2013-02-12 00:00:00+00,SHORT,2430,0.42360341761058595,0.0027277458,0.063839376
2013-02-12 00:00:00+00,SHORT,3148,0.3105163610594453,-0.0017478467,0.12699881
2013-02-13 00:00:00+00,SHORT,2367,0.28333643656668517,0.01261265,0.0774026
2013-02-13 00:00:00+00,SHORT,739,0.42938186771188586,-0.005629517,0.08063171
2013-02-14 00:00:00+00,SHORT,4231,0.0,0.01428572,0.19237995
2013-02-14 00:00:00+00,SHORT,523,0.3720912431630478,-0.0025707348,0.05969724
2013-02-14 00:00:00+00,SHORT,3233,0.3689338921127197,0.0010744623,0.0733803
2013-02-15 00:00:00+00,SHORT,4231,0.0,0.0278735,0.18653247
2013-02-15 00:00:00+00,SHORT,3430,0.2051974754839827,-0.0018148182,0.040710233
2013-02-19 00:00:00+00,SHORT,2473,0.47346086887884137,-0.0034395917,0.063963085
2013-02-19 00:00:00+00,SHORT,2912,0.21507651585065674,0.0047755255,0.06720553
2013-02-19 00:00:00+00,SHORT,2986,0.8900437277768447,-0.0012284213,0.04795126
2013-02-19 00:00:00+00,SHORT,1260,0.5567132845951005,-0.0051723286,0.029957725
2013-02-19 00:00:00+00,SHORT,3790,0.0,0.0028587433,0.029724278
2013-02-20 00:00:00+00,SHORT,189,1.0,0.012163021,0.060262717
2013-02-25 00:00:00+00,SHORT,1474,0.0,-0.0053020893,0.07660355
2013-03-05 00:00:00+00,SHORT,3137,0.694872916251064,-0.0042530536,0.052072983
2013-03-05 00:00:00+00,SHORT,1236,0.22628652441386793,-0.0023412053,0.087568544
2013-03-06 00:00:00+00,SHORT,730,0.708318711800774,-9.749986E-4,0.073833
2013-03-07 00:00:00+00,SHORT,1195,1.0,-6.7854667E-4,0.2405515
2013-03-07 00:00:00+00,SHORT,3456,0.3674001187076933,-0.00199548,0.08656683
2013-03-08 00:00:00+00,SHORT,52,0.5912790285195256,-0.005222634,0.043410458
2013-03-08 00:00:00+00,SHORT,433,1.0,-8.641613E-4,0.090058796
2013-03-08 00:00:00+00,SHORT,588,0.15715903033590953,-0.00443908,0.12045649
2013-03-08 00:00:00+00,SHORT,1356,1.0,0.004486975,0.036063094
2013-03-08 00:00:00+00,SHORT,3763,0.0,-0.0035612853,0.082417764
2013-03-11 00:00:00+00,SHORT,652,0.1639694164304393,-0.0022594654,0.11044906
2013-03-11 00:00:00+00,SHORT,1668,0.37417806804472487,0.0053355205,0.13831474
2013-03-14 00:00:00+00,SHORT,2930,0.18794887971216795,0.0049936078,0.112496674
2013-03-15 00:00:00+00,SHORT,2175,0.3941306560944561,-0.0028240199,0.0577549
2013-03-15 00:00:00+00,SHORT,870,0.6675855730210182,-0.003157707,0.11274321
2013-03-19 00:00:00+00,SHORT,975,0.4886342197203157,0.002105496,0.058984082
2013-03-20 00:00:00+00,SHORT,2835,0.5099892576915648,-7.7303784E-4,0.094416074
2013-03-21 00:00:00+00,SHORT,578,0.23249600415940105,-5.1962157E-5,0.0602449
2013-03-26 00:00:00+00,SHORT,2816,0.0,0.007703179,0.054564573
2013-03-27 00:00:00+00,SHORT,2816,0.0,-9.6527894E-4,0.054564573
2013-03-27 00:00:00+00,SHORT,3677,0.04555118931580865,3.3068957E-4,0.06947715
2013-03-28 00:00:00+00,SHORT,192,0.3584395181405352,-0.004071495,0.040906113
2013-03-28 00:00:00+00,SHORT,903,0.3623632738169653,0.0033362843,0.05125123
2013-03-28 00:00:00+00,SHORT,3113,1.0,0.0019415393,0.06628552
2013-04-02 00:00:00+00,SHORT,69,0.2078807681606525,0.0012766178,0.033090666
2013-04-02 00:00:00+00,SHORT,610,1.0,-0.00501859,0.07762081
2013-04-02 00:00:00+00,SHORT,3822,0.0,0.0045875586,0.11359283
2013-04-02 00:00:00+00,SHORT,3903,0.22287153385188602,0.023373514,0.022537049
2013-04-02 00:00:00+00,SHORT,1867,0.06710031094538361,0.031716336,0.059560556
2013-04-03 00:00:00+00,SHORT,3903,0.21540525008726125,-9.7386754E-4,0.023670837
2013-04-03 00:00:00+00,SHORT,1867,0.0806312770329901,0.006966155,0.059560556
2013-04-10 00:00:00+00,SHORT,1108,0.43962012169862846,0.0011896847,0.060103774
2013-04-11 00:00:00+00,SHORT,2142,0.0,0.02015013,0.085602045
2013-04-11 00:00:00+00,SHORT,475,0.0,0.001269073,0.08269223
2013-04-11 00:00:00+00,SHORT,540,0.0,-0.0053284154,0.12046345
2013-04-11 00:00:00+00,SHORT,2728,0.0,0.0016153479,0.07114944
2013-04-11 00:00:00+00,SHORT,1087,0.17895972068435612,0.015215977,0.05957528
2013-04-11 00:00:00+00,SHORT,3293,0.35365950429389265,0.0028044214,0.040159218
2013-04-11 00:00:00+00,SHORT,1360,1.0,-0.005489254,0.11450972
2013-04-11 00:00:00+00,SHORT,1447,0.0992883209228582,-0.0033457507,0.052560955
2013-04-11 00:00:00+00,SHORT,3802,0.23616119076841213,8.582764E-4,0.08049097
2013-04-12 00:00:00+00,SHORT,1,0.0,0.004389908,0.10578586
2013-04-12 00:00:00+00,SHORT,522,0.0,0.0045511015,0.08341188
2013-04-12 00:00:00+00,SHORT,1087,0.0,-0.0026125445,0.067765154
2013-04-12 00:00:00+00,SHORT,3293,0.23731374632382712,-0.0034290494,0.041514885
2013-04-12 00:00:00+00,SHORT,3802,0.1807164886225458,-0.0048616775,0.08166148
2013-04-16 00:00:00+00,SHORT,2285,0.5761472109464078,-0.0041333465,0.115014106
