time,side,ticker_id,mv_dn_composite_labels,ma_cloud_diff_8_50_df007,earnings_drift_10_df011
2009-02-13 00:00:00+00,SHORT,433,0.7,-0.006835566,0.13101186
2009-02-13 00:00:00+00,SHORT,487,0.8421052631578947,0.067516044,0.22416647
2009-02-13 00:00:00+00,SHORT,2661,0.0,-0.03930131,0.17380953
2009-02-13 00:00:00+00,SHORT,708,1.0,0.08368459,0.1827008
2009-02-13 00:00:00+00,SHORT,843,0.0,-0.031595122,0.13294901
2009-02-13 00:00:00+00,SHORT,2936,0.8888888888888888,0.050945412,0.108027
2009-02-13 00:00:00+00,SHORT,937,0.35435911198737674,0.07235496,0.114
2009-02-13 00:00:00+00,SHORT,988,1.0,0.06164148,0.13208556
2009-02-13 00:00:00+00,SHORT,1171,1.0,0.023015982,0.09791232
2009-02-13 00:00:00+00,SHORT,1195,1.0,0.03333841,0.099635415
2009-02-13 00:00:00+00,SHORT,3283,0.0,0.084634766,0.09065236
2009-02-13 00:00:00+00,SHORT,1298,0.8,0.057457212,0.09282701
2009-02-13 00:00:00+00,SHORT,3357,0.0,0.012468909,0.11386208
2009-02-13 00:00:00+00,SHORT,3443,0.0,0.085626796,0.659575
2009-02-13 00:00:00+00,SHORT,1444,0.9473684210526316,0.058151238,0.13250774
2009-02-13 00:00:00+00,SHORT,3686,1.0,0.06367582,0.10617518
2009-02-13 00:00:00+00,SHORT,3824,0.0,0.078775145,0.10386152
2009-02-13 00:00:00+00,SHORT,3828,1.0,-0.012556452,0.09234218
2009-02-13 00:00:00+00,SHORT,3897,0.8888888888888888,0.017096007,0.15819208
2009-02-13 00:00:00+00,SHORT,2041,0.8235294117647058,-0.026785124,0.12891686
2009-02-17 00:00:00+00,SHORT,2421,0.0,0.053938378,0.17186251
2009-02-17 00:00:00+00,SHORT,444,0.8333333333333334,-0.02315635,0.16778524
2009-02-17 00:00:00+00,SHORT,487,0.0,0.077308774,0.13596594
2009-02-17 00:00:00+00,SHORT,2661,0.0,-0.03240078,0.11904762
2009-02-17 00:00:00+00,SHORT,708,0.9444444444444444,0.087721705,0.1341571
2009-02-17 00:00:00+00,SHORT,937,0.28023379211852784,0.07397885,0.0964
2009-02-17 00:00:00+00,SHORT,3053,1.0,0.069623075,0.11727617
2009-02-17 00:00:00+00,SHORT,1444,0.14142069460276985,0.064872235,0.095975235
2009-03-11 00:00:00+00,SHORT,4150,0.0,-0.0068325866,0.104513064
2009-03-26 00:00:00+00,SHORT,3773,0.0,0.053871077,0.17480871
2009-05-04 00:00:00+00,SHORT,3862,0.0,0.023274107,0.11089109
2009-05-05 00:00:00+00,SHORT,3862,0.0,0.020323094,0.23168316
2009-05-06 00:00:00+00,SHORT,3862,1.0,0.013689216,0.1920792
2009-05-07 00:00:00+00,SHORT,2055,0.0,0.0054585747,0.09332569
2009-05-07 00:00:00+00,SHORT,3862,0.9411764705882353,0.018075319,0.102970295
2009-05-08 00:00:00+00,SHORT,2055,0.0,0.007608894,0.11383048
2009-05-08 00:00:00+00,SHORT,3283,0.0,0.052967764,0.14811109
2009-05-08 00:00:00+00,SHORT,3586,1.0,0.065984115,0.09223099
2009-05-08 00:00:00+00,SHORT,3862,0.8823529411764706,0.03179563,0.102970295
2009-05-11 00:00:00+00,SHORT,3199,0.0,0.09338343,0.1732852
2009-05-11 00:00:00+00,SHORT,3283,0.0,0.053683445,0.10883162
2009-05-11 00:00:00+00,SHORT,3862,0.8235294117647058,0.0371687,0.09108911
2009-05-12 00:00:00+00,SHORT,3283,0.0,0.061591756,0.11483613
2009-05-12 00:00:00+00,SHORT,3586,0.875,0.08034743,0.09264645
2009-05-29 00:00:00+00,SHORT,3631,0.0,0.035991438,0.10813954
2009-07-16 00:00:00+00,SHORT,2230,0.0,-0.028979635,0.12749554
2009-07-21 00:00:00+00,SHORT,838,0.6282678296776351,0.014651969,0.251242
2009-07-22 00:00:00+00,SHORT,838,0.4620614973226407,0.03421977,0.21362668
2009-07-23 00:00:00+00,SHORT,838,0.2620216022564729,0.049894195,0.22711143
2009-08-03 00:00:00+00,SHORT,2006,0.0,0.0610476,0.09864604
2009-08-06 00:00:00+00,SHORT,1195,0.4561812190834721,0.079991,0.092223234
2009-08-07 00:00:00+00,SHORT,2778,1.0,0.09371378,0.1115352
2009-08-10 00:00:00+00,SHORT,2365,0.0,0.038754363,0.0965702
2009-08-11 00:00:00+00,SHORT,4215,0.27599308134982264,0.07824277,0.1084507
2009-08-11 00:00:00+00,SHORT,2365,0.0,0.054020334,0.11467798
2009-08-12 00:00:00+00,SHORT,153,0.0,0.0044301134,0.11088505
2009-08-12 00:00:00+00,SHORT,2365,0.0,0.0702327,0.13045497
2009-08-13 00:00:00+00,SHORT,2365,0.1261185276875049,0.08357439,0.13556229
2009-08-14 00:00:00+00,SHORT,2365,0.0,0.08774969,0.10864206
2009-08-24 00:00:00+00,SHORT,2690,0.08799455478938462,0.08035733,0.094751246
2009-09-09 00:00:00+00,SHORT,443,0.5376363491336588,0.06142846,0.1339581
2009-09-10 00:00:00+00,SHORT,443,0.42462890291455124,0.069051914,0.1314774
2009-09-11 00:00:00+00,SHORT,443,0.2916813837163156,0.077568546,0.095920615
2009-09-14 00:00:00+00,SHORT,443,0.318879068092978,0.08736876,0.113836825
2009-09-23 00:00:00+00,SHORT,1396,0.9184788959927112,0.07094404,0.24242425
2009-09-24 00:00:00+00,SHORT,1396,0.6392157077276778,0.081086256,0.20110193
2009-10-13 00:00:00+00,SHORT,2567,1.0,0.086584754,0.15312916
2009-10-14 00:00:00+00,SHORT,2072,0.8775446328346619,-0.013371558,0.12203627
2009-10-15 00:00:00+00,SHORT,2072,0.9473684210526316,-0.0021409483,0.12246613
2009-10-16 00:00:00+00,SHORT,64,0.2669881102247586,0.053449113,0.10262751
2009-11-03 00:00:00+00,SHORT,4137,0.0,0.033510774,0.09486166
2009-11-03 00:00:00+00,SHORT,1610,0.0,-0.027835988,0.09282414
2009-11-06 00:00:00+00,SHORT,502,0.0683185279809337,0.0047373497,0.091327496
2009-11-09 00:00:00+00,SHORT,2541,0.5427830223090542,0.079772964,0.113689095
2009-11-09 00:00:00+00,SHORT,502,0.04912099074435217,0.009599352,0.13428916
2009-11-09 00:00:00+00,SHORT,2999,0.0,0.03515337,0.099763036
2009-11-09 00:00:00+00,SHORT,3124,0.0,-0.005262997,0.116938375
2009-11-09 00:00:00+00,SHORT,3693,0.0,0.05222471,0.121537395
2009-11-09 00:00:00+00,SHORT,1897,0.04356963058931914,-0.03938476,0.19451219
2009-11-09 00:00:00+00,SHORT,3994,1.0,0.028271843,0.09563825
2009-11-10 00:00:00+00,SHORT,356,0.0,-0.035708677,0.14380297
2009-11-10 00:00:00+00,SHORT,502,0.0,0.01562396,0.14028196
2009-11-10 00:00:00+00,SHORT,1483,0.0,-0.03866326,0.093116075
2009-11-10 00:00:00+00,SHORT,1897,0.016542213508614692,-0.027091159,0.17256097
2009-11-11 00:00:00+00,SHORT,2211,1.0,-0.03399925,0.14214678
2009-11-11 00:00:00+00,SHORT,2213,1.0,-0.031025944,0.13591968
2009-11-11 00:00:00+00,SHORT,2508,0.0,-0.012901519,0.09148398
2009-11-11 00:00:00+00,SHORT,2999,0.4007461167329046,0.043891475,0.10118484
2009-11-11 00:00:00+00,SHORT,1090,0.0,-0.025377207,0.13186814
2009-11-11 00:00:00+00,SHORT,3855,0.4588112791406741,0.019113312,0.1307947
2009-11-11 00:00:00+00,SHORT,1897,0.0,-0.0015372891,0.2402439
2009-11-12 00:00:00+00,SHORT,2211,0.95,-0.021277165,0.12080476
2009-11-12 00:00:00+00,SHORT,2213,0.95,-0.018733252,0.11698854
2009-11-12 00:00:00+00,SHORT,3855,0.3333908794187982,0.0284403,0.10154525
2009-11-13 00:00:00+00,SHORT,3837,0.06666666666666665,0.014967588,0.09357798
2009-11-13 00:00:00+00,SHORT,3855,0.1599086207186125,0.033770625,0.093267106
2009-11-16 00:00:00+00,SHORT,2050,0.27014805832471855,0.032955326,0.09300184
2009-11-16 00:00:00+00,SHORT,50,0.2242134530045081,-0.011912809,0.12100907
2009-11-16 00:00:00+00,SHORT,323,1.0,0.061807267,0.12103393
2009-11-16 00:00:00+00,SHORT,356,0.7207459225665677,0.016889436,0.21875
2009-11-16 00:00:00+00,SHORT,444,0.0,0.0504958,0.09157509
2009-11-16 00:00:00+00,SHORT,602,0.07615427177052353,0.09271261,0.1508673
2009-11-16 00:00:00+00,SHORT,2776,0.0,0.040924527,0.15617433
2009-11-16 00:00:00+00,SHORT,845,0.0,0.012531423,0.10748299
2009-11-16 00:00:00+00,SHORT,918,0.0,-0.006638576,0.0941337
2009-11-16 00:00:00+00,SHORT,3021,0.13826341518597773,0.03462488,0.15272062
2009-11-16 00:00:00+00,SHORT,1371,0.0,0.05025773,0.12716763
2009-11-16 00:00:00+00,SHORT,3824,0.10287183374194832,-0.009527129,0.12734865
2009-11-16 00:00:00+00,SHORT,3853,0.0,0.04681376,0.10660981
2009-11-16 00:00:00+00,SHORT,3855,0.35598427502379393,0.041101534,0.12748344
2009-11-16 00:00:00+00,SHORT,1846,0.7678755844058716,0.044274475,0.13891363
2009-11-16 00:00:00+00,SHORT,1851,0.0,-0.04086521,0.10808081
2009-11-16 00:00:00+00,SHORT,1985,0.13008399925710673,-0.004779097,0.09351351
2009-11-17 00:00:00+00,SHORT,2776,0.0,0.054188415,0.15617433
2009-11-17 00:00:00+00,SHORT,3610,0.0,0.0669182,0.11776187
2009-11-17 00:00:00+00,SHORT,1985,0.2442607071135218,0.0037917346,0.098378375
2009-11-18 00:00:00+00,SHORT,2776,0.0,0.065399356,0.11985472
2009-11-18 00:00:00+00,SHORT,3199,0.0,-0.020650147,0.28770763
2009-11-18 00:00:00+00,SHORT,1371,0.0,0.07041579,0.10789981
2009-11-18 00:00:00+00,SHORT,3538,0.0,0.039554406,0.10094952
2009-11-18 00:00:00+00,SHORT,3872,0.17975375808832605,0.021158937,0.1108757
2009-11-23 00:00:00+00,SHORT,3470,0.0,0.04582663,0.12271371
2009-11-24 00:00:00+00,SHORT,3470,0.0,0.053436697,0.0956323
2010-01-11 00:00:00+00,SHORT,2106,0.3168217778948965,0.045623016,0.19736843
2010-01-12 00:00:00+00,SHORT,2106,0.19248867648113863,0.060817003,0.1491228
2010-01-13 00:00:00+00,SHORT,2106,0.0,0.07660088,0.1505848
2010-01-14 00:00:00+00,SHORT,2106,0.11781597917627966,0.08906634,0.14619882
2010-02-02 00:00:00+00,SHORT,713,0.0,-0.040105063,0.096869715
2010-02-03 00:00:00+00,SHORT,424,0.0,0.0014639882,0.09394499
2010-02-11 00:00:00+00,SHORT,1423,0.0,-0.027773459,0.1069662
2010-02-12 00:00:00+00,SHORT,1423,0.0,-0.022400571,0.09954658
2010-02-17 00:00:00+00,SHORT,874,0.0,-0.03729859,0.094541796
2010-02-18 00:00:00+00,SHORT,1826,0.435487398072007,-0.013383263,0.098982885
2010-03-02 00:00:00+00,SHORT,739,0.07119128788297427,-0.011877928,0.09206137
2010-04-15 00:00:00+00,SHORT,2072,0.6567729218579322,0.08271571,0.13059573
2010-04-23 00:00:00+00,SHORT,2106,1.0,0.04219295,0.17364906
2010-04-23 00:00:00+00,SHORT,2230,0.9411166362094344,0.067726575,0.1956913
2010-04-26 00:00:00+00,SHORT,2106,0.8,0.051430613,0.14693382
2010-04-26 00:00:00+00,SHORT,2230,0.7208982018052073,0.07703938,0.1706533
2010-05-10 00:00:00+00,SHORT,2993,0.09999999999999998,0.08150793,0.09391771
2010-05-10 00:00:00+00,SHORT,3473,0.0,-0.031393595,0.09239426
2010-05-10 00:00:00+00,SHORT,1816,0.0,0.08123702,0.09277667
2010-05-10 00:00:00+00,SHORT,1960,0.0,-0.029561732,0.13028473
2010-05-11 00:00:00+00,SHORT,675,0.0,0.038668368,0.119250424
2010-05-11 00:00:00+00,SHORT,1816,0.05104035496618863,0.068550505,0.10603049
2010-05-12 00:00:00+00,SHORT,2999,0.0,0.053971663,0.09803922
2010-05-12 00:00:00+00,SHORT,1064,1.0,0.02573036,0.1275682
2010-05-12 00:00:00+00,SHORT,3861,0.0,0.045477442,0.096970595
2010-05-12 00:00:00+00,SHORT,1816,0.0,0.06366252,0.13386348
2010-05-12 00:00:00+00,SHORT,4062,0.06389826494058058,0.050729346,0.121995464
2010-05-13 00:00:00+00,SHORT,2119,1.0,0.032344867,0.10152284
2010-05-13 00:00:00+00,SHORT,675,1.0,-0.0022974487,0.13798977
2010-05-13 00:00:00+00,SHORT,1064,1.0,0.0186184,0.114811376
2010-05-13 00:00:00+00,SHORT,1176,0.0,-0.0016614542,0.10526316
2010-05-13 00:00:00+00,SHORT,3683,0.0,0.025691347,0.11798708
2010-05-13 00:00:00+00,SHORT,1960,1.0,-0.035238624,0.19844694
2010-05-13 00:00:00+00,SHORT,4062,0.0,0.046443675,0.10748299
2010-05-14 00:00:00+00,SHORT,1064,0.8888888888888888,0.015533488,0.099212624
2010-05-14 00:00:00+00,SHORT,1176,0.16674880075867896,-0.004304133,0.1082996
2010-05-14 00:00:00+00,SHORT,3683,0.0,0.03884152,0.098265894
2010-05-14 00:00:00+00,SHORT,1960,0.7180988041461697,-0.034426168,0.16393442
2010-05-17 00:00:00+00,SHORT,1176,0.0,-0.0017234683,0.11032388
2010-05-17 00:00:00+00,SHORT,1483,0.0,0.078395955,0.09075248
2010-05-17 00:00:00+00,SHORT,1816,0.8145582152151299,0.044807907,0.09277667
2010-05-17 00:00:00+00,SHORT,1960,0.7777777777777778,-0.03206948,0.17601381
2010-05-17 00:00:00+00,SHORT,4031,0.5315538673677651,0.03144632,0.109307356
2010-05-18 00:00:00+00,SHORT,1960,0.6666666666666667,-0.022978805,0.15099223
2010-05-18 00:00:00+00,SHORT,4031,0.32226261432651787,0.040704317,0.09307359
2010-05-19 00:00:00+00,SHORT,1176,0.19974169280009837,0.02366106,0.106275305
2010-05-19 00:00:00+00,SHORT,1960,0.5555555555555556,-0.0111020645,0.116479725
2010-07-12 00:00:00+00,SHORT,2066,0.0,-0.025551755,0.0931677
2010-07-28 00:00:00+00,SHORT,3862,0.5093741457446553,0.07145036,0.09232889
2010-07-29 00:00:00+00,SHORT,3862,0.4546524266470325,0.08222402,0.09232889
2010-08-02 00:00:00+00,SHORT,3862,0.2861512150822085,0.09363004,0.110243455
2010-08-04 00:00:00+00,SHORT,858,0.44359155868192124,-0.019578887,0.101653695
2010-08-09 00:00:00+00,SHORT,1250,0.16755215909378557,0.017830951,0.10545309
2010-08-10 00:00:00+00,SHORT,791,0.1494072352457027,0.013208694,0.10351377
2010-08-10 00:00:00+00,SHORT,1250,0.100676807673428,0.02866829,0.10304731
2010-08-12 00:00:00+00,SHORT,1807,0.18432068468267584,0.055747375,0.1021021
2010-11-05 00:00:00+00,SHORT,2557,0.0,-4.6387312E-4,0.123112656
2010-11-05 00:00:00+00,SHORT,2776,0.0,0.004874792,0.16297261
2010-11-08 00:00:00+00,SHORT,2776,0.0,0.01577618,0.10560626
2010-11-08 00:00:00+00,SHORT,1108,0.40276961518366716,0.08956039,0.10011123
2010-11-09 00:00:00+00,SHORT,2055,0.0,0.056607697,0.09509124
2010-11-09 00:00:00+00,SHORT,2550,0.0,0.03692504,0.09655555
2010-11-09 00:00:00+00,SHORT,934,1.0,0.08166978,0.12813212
2010-11-09 00:00:00+00,SHORT,1022,0.0,0.09264173,0.09496467
2010-11-09 00:00:00+00,SHORT,3283,0.0,0.06650711,0.13907462
2010-11-09 00:00:00+00,SHORT,3613,0.0,0.03358987,0.094623655
2010-11-10 00:00:00+00,SHORT,2055,0.0,0.06554914,0.09843228
2010-11-10 00:00:00+00,SHORT,2550,0.09379643178861449,0.045162734,0.09778528
2010-11-10 00:00:00+00,SHORT,3283,0.0,0.07943603,0.14335383
2010-11-10 00:00:00+00,SHORT,3513,0.0,0.035150513,0.09583398
2010-11-10 00:00:00+00,SHORT,3613,0.0,0.04598293,0.11490016
2010-11-10 00:00:00+00,SHORT,1807,0.29451469741009073,0.056963224,0.095322154
2010-11-11 00:00:00+00,SHORT,2055,0.0,0.07362107,0.093035206
2010-11-11 00:00:00+00,SHORT,2776,0.0,0.037118584,0.09908735
2010-11-11 00:00:00+00,SHORT,3283,0.0,0.092763916,0.16073817
2010-11-11 00:00:00+00,SHORT,1300,0.27921077317578474,0.07977642,0.11244901
2010-11-11 00:00:00+00,SHORT,1434,0.0,-0.037798822,0.093947604
2010-11-11 00:00:00+00,SHORT,3613,0.0,0.056373566,0.10506912
2010-11-11 00:00:00+00,SHORT,1610,0.3242922189577387,0.086687244,0.14814673
2010-11-11 00:00:00+00,SHORT,1745,0.0,0.016098669,0.100446425
2010-11-11 00:00:00+00,SHORT,1807,0.29494500955280323,0.06452533,0.095322154
2010-11-12 00:00:00+00,SHORT,1610,0.1145629659310502,0.094798766,0.1053627
2010-12-06 00:00:00+00,SHORT,1396,0.0,-0.017378593,0.14529915
2011-02-03 00:00:00+00,SHORT,1664,0.0,-0.0051830667,0.102684565
2011-02-08 00:00:00+00,SHORT,3236,0.608997662268831,0.031364355,0.102907315
2011-02-08 00:00:00+00,SHORT,1360,0.03744137367413546,-0.030120002,0.09751773
2011-02-08 00:00:00+00,SHORT,3519,0.14765387878588168,0.054767124,0.09090909
2011-02-09 00:00:00+00,SHORT,643,0.8421645979600214,0.059661955,0.14575645
2011-02-10 00:00:00+00,SHORT,643,0.6091198310418376,0.06844145,0.1199262
2011-02-10 00:00:00+00,SHORT,753,1.0,0.086491995,0.11352192
2011-02-11 00:00:00+00,SHORT,2345,0.847091193822225,-0.028936392,0.115384616
2011-02-11 00:00:00+00,SHORT,643,0.6995537255069642,0.07332546,0.12453874
2011-02-11 00:00:00+00,SHORT,753,0.9,0.09334626,0.113299765
2011-02-11 00:00:00+00,SHORT,1360,0.1488558028841532,-0.0041651325,0.10460993
2011-02-14 00:00:00+00,SHORT,2345,0.7604455520551936,-0.020415284,0.11346154
2011-02-14 00:00:00+00,SHORT,643,0.6114173976243577,0.07813188,0.10701107
2011-02-14 00:00:00+00,SHORT,3236,0.3499977547695015,0.051910236,0.09240069
2011-02-14 00:00:00+00,SHORT,1360,0.058418248160642686,0.0057177115,0.11170213
2011-04-27 00:00:00+00,SHORT,2567,1.0,0.014982222,0.1106403
2011-05-06 00:00:00+00,SHORT,2116,0.8023647277240251,0.0277449,0.12254902
2011-05-09 00:00:00+00,SHORT,2116,0.6034406003821133,0.03940998,0.097222224
2011-05-10 00:00:00+00,SHORT,2116,0.6760286128815787,0.052738246,0.10375817
2011-05-13 00:00:00+00,SHORT,1939,1.0,0.07223803,0.09837246
2011-08-09 00:00:00+00,SHORT,2690,0.17016592285806711,-0.033911403,0.101725645
2011-08-09 00:00:00+00,SHORT,1299,0.0,-0.0377883,0.10240616
2011-08-09 00:00:00+00,SHORT,3538,0.0,-0.028468722,0.11369464
2011-08-09 00:00:00+00,SHORT,3872,0.0,-0.030418817,0.106704436
2011-08-12 00:00:00+00,SHORT,2061,0.0,0.08825912,0.10415512
2011-08-12 00:00:00+00,SHORT,2330,0.0,-0.017873904,0.105783865
2011-08-12 00:00:00+00,SHORT,1072,0.6,0.010130841,0.09448338
2011-08-15 00:00:00+00,SHORT,2061,0.0,0.08950568,0.13047092
2011-08-15 00:00:00+00,SHORT,2330,0.0,-0.024658581,0.13952309
2011-08-15 00:00:00+00,SHORT,1072,0.4375,-0.0069200112,0.10290249
2011-08-16 00:00:00+00,SHORT,2330,0.0,-0.023358922,0.123795025
2011-08-16 00:00:00+00,SHORT,3538,0.018139308060164536,-0.0406615,0.17555614
2011-08-17 00:00:00+00,SHORT,4171,0.0,-0.034129493,0.0959311
2011-08-17 00:00:00+00,SHORT,2330,0.0,-0.018102288,0.12354135
2011-08-17 00:00:00+00,SHORT,1299,1.0,-0.035159502,0.16573629
2011-08-17 00:00:00+00,SHORT,3355,1.0,-0.033436492,0.13656388
2011-08-17 00:00:00+00,SHORT,3538,0.0,-0.03166924,0.1788645
2011-08-18 00:00:00+00,SHORT,1299,0.6541582304065252,-0.02245766,0.10760347
2011-08-18 00:00:00+00,SHORT,3538,0.0,-0.017323017,0.13003775
2011-08-19 00:00:00+00,SHORT,3538,0.0,-0.017642774,0.10547392
2011-08-22 00:00:00+00,SHORT,3538,0.0,-0.014787699,0.10757951
2011-08-24 00:00:00+00,SHORT,2330,0.0,-0.0024463974,0.10603754
2011-09-01 00:00:00+00,SHORT,2720,1.0,0.016196845,0.18971963
2011-09-02 00:00:00+00,SHORT,2720,0.875,0.021967532,0.15654206
2011-09-16 00:00:00+00,SHORT,1453,1.0,-8.3987374E-4,0.0950951
2011-09-19 00:00:00+00,SHORT,1453,0.8,0.0073350873,0.09359359
2011-10-05 00:00:00+00,SHORT,2066,0.0,0.08057679,0.09741784
2011-10-10 00:00:00+00,SHORT,714,0.0,-0.010804473,0.11212428
2011-10-11 00:00:00+00,SHORT,714,0.0,-0.0075737895,0.11111111
2011-10-28 00:00:00+00,SHORT,1740,0.8,-0.03187402,0.10787089
2011-10-28 00:00:00+00,SHORT,3802,0.0,0.060141034,0.10819287
2011-11-04 00:00:00+00,SHORT,4172,0.7295209360743619,0.018692052,0.25145674
2011-11-04 00:00:00+00,SHORT,874,1.0,0.07084679,0.096063904
2011-11-07 00:00:00+00,SHORT,4172,0.0,0.043929126,0.22680412
2011-11-08 00:00:00+00,SHORT,4172,0.48506702148955483,0.058773376,0.23442402
2011-11-08 00:00:00+00,SHORT,874,1.0,0.07947503,0.10266517
2011-11-08 00:00:00+00,SHORT,1745,0.156182501167098,0.052204475,0.104627766
2011-11-08 00:00:00+00,SHORT,1807,0.7774097939178037,0.07081103,0.094440214
2011-11-08 00:00:00+00,SHORT,1817,0.4055577087666851,0.03128588,0.10669975
2011-11-09 00:00:00+00,SHORT,4172,0.0,0.049936056,0.13267593
2011-11-11 00:00:00+00,SHORT,2548,0.1418736967288108,-0.0070033483,0.115493685
2011-11-11 00:00:00+00,SHORT,3744,0.5461728887184368,0.09404174,0.09659091
2011-11-11 00:00:00+00,SHORT,1817,0.15993195183007902,0.059402462,0.10235732
2011-11-14 00:00:00+00,SHORT,2548,0.06459507627320711,0.002427413,0.11136891
2011-11-14 00:00:00+00,SHORT,1817,0.17499367579815295,0.074645996,0.094292805
2011-11-15 00:00:00+00,SHORT,2548,0.0,0.014302759,0.14324997
2011-11-15 00:00:00+00,SHORT,3053,0.1976284855503076,0.09228164,0.1
2011-11-16 00:00:00+00,SHORT,2548,0.7540972025801856,0.026514562,0.12958667
2011-11-17 00:00:00+00,SHORT,2088,0.6666666666666667,-0.028347196,0.1101949
2011-11-17 00:00:00+00,SHORT,2548,0.5968290303218213,0.03439998,0.09134657
2011-11-18 00:00:00+00,SHORT,2088,0.0,-0.025255054,0.09595203
2011-12-05 00:00:00+00,SHORT,68,0.0,-0.024848104,0.10581359
2011-12-06 00:00:00+00,SHORT,68,0.0,-0.014640928,0.103352815
2011-12-07 00:00:00+00,SHORT,68,0.0,-0.0033084957,0.101199634
2011-12-12 00:00:00+00,SHORT,1396,0.5411739743696219,-0.020088825,0.1978022
2012-02-08 00:00:00+00,SHORT,3182,0.46960667490555613,0.08641188,0.15967624
2012-02-09 00:00:00+00,SHORT,135,0.4613179398732325,0.08861125,0.18088737
2012-02-09 00:00:00+00,SHORT,440,1.0,0.09249807,0.10958904
2012-02-24 00:00:00+00,SHORT,3116,1.0,-2.7913612E-4,0.13916947
2012-02-27 00:00:00+00,SHORT,3116,0.9333333333333333,0.0130370315,0.11952862
2012-02-28 00:00:00+00,SHORT,2720,1.0,0.050826173,0.11503869
2012-02-28 00:00:00+00,SHORT,3116,0.8666666666666667,0.021054288,0.099887766
2012-02-29 00:00:00+00,SHORT,2720,0.8571428571428572,0.058171105,0.09642334
2012-03-01 00:00:00+00,SHORT,2720,0.7142857142857143,0.0681762,0.09830579
2012-03-02 00:00:00+00,SHORT,2720,0.5714285714285714,0.07631074,0.09851495
2012-05-11 00:00:00+00,SHORT,535,1.0,0.05601054,0.1
2012-05-14 00:00:00+00,SHORT,535,0.875,0.05239171,0.1
2012-05-15 00:00:00+00,SHORT,535,0.75,0.052168142,0.11282051
2012-07-27 00:00:00+00,SHORT,2431,0.0,0.025463112,0.09508197
2012-07-30 00:00:00+00,SHORT,2568,0.0,0.033356108,0.09619687
2012-08-07 00:00:00+00,SHORT,4231,0.0,0.032506593,0.10886812
2012-08-07 00:00:00+00,SHORT,2431,0.2761673002337411,0.059756868,0.11803278
2012-08-10 00:00:00+00,SHORT,3236,0.0,0.04863613,0.097165115
2012-08-15 00:00:00+00,SHORT,2367,0.0,-0.028433574,0.104686886
2012-08-16 00:00:00+00,SHORT,1185,0.6693386906564375,0.0705907,0.13196722
2012-08-17 00:00:00+00,SHORT,1185,0.0,0.08001918,0.12868853
2012-08-20 00:00:00+00,SHORT,2440,0.0,-0.013786747,0.09617373
2012-08-20 00:00:00+00,SHORT,2582,0.0,0.02331192,0.091735534
2012-08-20 00:00:00+00,SHORT,1185,0.0,0.08621255,0.11147541
2012-08-22 00:00:00+00,SHORT,1072,1.0,0.065496586,0.12516174
2012-08-24 00:00:00+00,SHORT,1072,0.875,0.08701164,0.10137794
2012-09-14 00:00:00+00,SHORT,938,0.5692160995501899,0.09173078,0.10073184
2012-11-01 00:00:00+00,SHORT,4112,0.0,-0.037684504,0.115279555
2012-11-02 00:00:00+00,SHORT,4112,0.137758374725179,-0.034353826,0.10231896
2012-11-05 00:00:00+00,SHORT,4112,0.14212836579386823,-0.030834267,0.10752063
2012-11-05 00:00:00+00,SHORT,557,0.0,-0.013094994,0.32583085
2012-11-06 00:00:00+00,SHORT,4112,0.0,-0.026974648,0.09714635
2012-11-06 00:00:00+00,SHORT,4172,0.0,0.029826283,0.091711625
2012-11-06 00:00:00+00,SHORT,557,0.0,0.0131867835,0.31423938
2012-11-07 00:00:00+00,SHORT,557,0.0,0.03471326,0.25641719
2012-11-08 00:00:00+00,SHORT,557,0.0,0.05942444,0.29046205
2012-11-09 00:00:00+00,SHORT,557,0.0,0.08281884,0.29937854
2012-11-09 00:00:00+00,SHORT,3310,0.3169535388360693,0.035694055,0.1048041
2012-11-12 00:00:00+00,SHORT,3310,0.2952746267973198,0.045046616,0.09984663
2012-11-13 00:00:00+00,SHORT,3310,0.2599161114661372,0.052408107,0.09085501
2012-12-17 00:00:00+00,SHORT,1832,0.0,0.034342553,0.10411034
2013-02-08 00:00:00+00,SHORT,1927,0.3283110922395471,0.06742698,0.092387766
2013-03-05 00:00:00+00,SHORT,3793,0.0,0.01147218,0.09558824
2013-03-14 00:00:00+00,SHORT,374,1.0,0.025237737,0.093023255
2013-04-11 00:00:00+00,SHORT,2142,0.0,0.04416442,0.097620204
2013-05-07 00:00:00+00,SHORT,11,0.6137499176145101,0.022661317,0.123119645
2013-05-08 00:00:00+00,SHORT,11,0.7796260605755879,0.035407886,0.13580391
2013-05-09 00:00:00+00,SHORT,11,0.0,0.042505577,0.1184916
2013-05-14 00:00:00+00,SHORT,1960,1.0,0.015068322,0.101169065
2013-05-15 00:00:00+00,SHORT,3918,0.5530324257299246,0.07986132,0.15443635
2013-05-20 00:00:00+00,SHORT,4194,0.2937691673092166,0.03483063,0.104723044
2013-05-21 00:00:00+00,SHORT,335,0.8221241818055255,0.003856933,0.11939219
2013-08-02 00:00:00+00,SHORT,3754,0.6100776011536103,0.02208595,0.101968825
2013-08-12 00:00:00+00,SHORT,4172,0.0,-0.0029625618,0.10662824
2013-08-12 00:00:00+00,SHORT,3947,0.0,0.033536848,0.14358601
2013-08-13 00:00:00+00,SHORT,424,0.33128605816824724,0.0010876475,0.11625567
2013-08-13 00:00:00+00,SHORT,3236,0.23492361053587232,0.09135427,0.114469886
