time,side,ticker_id,mv_up_composite_labels,dist_low52_vol_norm_60_df015,dist_lower_bb_50_2.0_df055
2009-10-08 00:00:00+00,LONG,3754,0.0,0.118530974,-0.022704778
2009-10-09 00:00:00+00,LONG,3754,0.0,0.11852338,-0.019727848
2009-10-26 00:00:00+00,LONG,4059,1.0,0.119573124,-0.009426727
2009-10-30 00:00:00+00,LONG,465,0.9705882352941176,0.11174263,-0.025615003
2009-11-02 00:00:00+00,LONG,406,1.0,0.13456176,-0.0017521407
2009-11-03 00:00:00+00,LONG,406,0.9157203859176145,0.13940041,-0.023580905
2009-11-10 00:00:00+00,LONG,3754,0.2777777777777778,0.116176814,-0.015631538
2009-11-11 00:00:00+00,LONG,3754,0.25,0.1184641,-0.022148559
2009-11-12 00:00:00+00,LONG,1361,0.0,0.13526417,-0.0014368141
2009-11-12 00:00:00+00,LONG,1411,1.0,0.119154915,0.009955122
2009-11-13 00:00:00+00,LONG,1011,0.7272727272727273,0.1358073,0.012454249
2009-11-13 00:00:00+00,LONG,1361,0.0,0.14127143,-0.015743034
2009-11-13 00:00:00+00,LONG,1411,0.0,0.12297609,-0.004962098
2009-11-16 00:00:00+00,LONG,1011,0.6818181818181819,0.12850156,0.0035424707
2009-11-16 00:00:00+00,LONG,1411,0.0,0.12879613,-0.020489307
2009-11-17 00:00:00+00,LONG,1011,0.6363636363636364,0.12820028,-0.014468896
2009-11-17 00:00:00+00,LONG,1411,0.0,0.12752354,-0.025709497
2009-11-19 00:00:00+00,LONG,1361,0.0,0.13624486,-0.018373327
2009-11-19 00:00:00+00,LONG,1411,0.8936170212765957,0.1117854,-0.018343331
2009-11-20 00:00:00+00,LONG,3754,0.05555555555555558,0.14589171,-0.022022264
2009-11-24 00:00:00+00,LONG,3754,0.0,0.14702122,-0.011408681
2009-11-30 00:00:00+00,LONG,427,0.5545609430550815,0.15301439,-0.025340736
2009-12-09 00:00:00+00,LONG,3283,0.4515820726674617,0.115506425,-3.413522E-4
2009-12-11 00:00:00+00,LONG,2569,0.0,0.1284181,-2.4338135E-4
2009-12-14 00:00:00+00,LONG,2569,0.46759546750600234,0.13133225,-0.017078388
2009-12-15 00:00:00+00,LONG,2569,0.0,0.12742627,-0.020422956
2010-01-29 00:00:00+00,LONG,2508,0.0,0.1195101,-0.022332758
2010-02-01 00:00:00+00,LONG,1710,0.0,0.15116003,-0.0066822376
2010-02-04 00:00:00+00,LONG,1710,0.0,0.1386053,2.8177365E-4
2010-02-05 00:00:00+00,LONG,465,0.0,0.12510623,-0.009123158
2010-02-05 00:00:00+00,LONG,2569,0.394863470801107,0.119630784,-0.008737301
2010-02-08 00:00:00+00,LONG,465,0.0,0.1285842,-0.007235947
2010-02-08 00:00:00+00,LONG,2569,0.26623759342690895,0.11477967,-0.00196665
2010-02-08 00:00:00+00,LONG,2932,0.0,0.14353639,0.012064097
2010-02-08 00:00:00+00,LONG,1710,0.0,0.13671748,-0.010542308
2010-02-09 00:00:00+00,LONG,465,0.0,0.13789986,-0.015299761
2010-02-09 00:00:00+00,LONG,540,0.0,0.1463028,0.0030631868
2010-02-09 00:00:00+00,LONG,1185,0.2032226546105381,0.124232754,-0.011918993
2010-02-09 00:00:00+00,LONG,1710,0.0,0.14001507,-0.023878349
2010-02-10 00:00:00+00,LONG,465,0.0,0.1377183,-0.007028617
2010-02-10 00:00:00+00,LONG,2569,0.36833481608596175,0.1251242,-0.023463324
2010-02-10 00:00:00+00,LONG,540,0.0,0.14427204,-0.01122094
2010-02-10 00:00:00+00,LONG,1185,0.1597509980753905,0.12114407,-0.014599537
2010-02-11 00:00:00+00,LONG,465,0.0,0.14890525,-0.014414979
2010-02-11 00:00:00+00,LONG,540,0.0,0.13406083,8.817341E-4
2010-02-12 00:00:00+00,LONG,2137,0.5255480365350804,0.15186551,-0.016184676
2010-02-12 00:00:00+00,LONG,540,0.0,0.12994291,-0.0044612857
2010-02-12 00:00:00+00,LONG,2617,0.5206798874718648,0.14961977,0.0021786361
2010-02-16 00:00:00+00,LONG,2137,0.42337489542032936,0.15364262,-0.024587212
2010-02-16 00:00:00+00,LONG,540,0.0,0.1313997,-0.024777647
2010-02-17 00:00:00+00,LONG,2617,0.39738673919805395,0.14708567,-0.015727311
2010-02-18 00:00:00+00,LONG,2617,0.38737714927408595,0.14152952,-0.022068763
2010-02-25 00:00:00+00,LONG,1333,0.0,0.11732448,-0.02040506
2010-02-26 00:00:00+00,LONG,2253,0.48214255181004245,0.15431921,-0.019877737
2010-02-26 00:00:00+00,LONG,1333,0.0,0.11090197,-0.015340224
2010-03-01 00:00:00+00,LONG,1715,0.0,0.1530748,-0.015048168
2010-03-02 00:00:00+00,LONG,1715,0.0,0.15338612,-0.024189847
2010-03-08 00:00:00+00,LONG,1838,0.0,0.12161379,0.012333954
2010-03-09 00:00:00+00,LONG,1838,0.0,0.114586495,6.3962943E-4
2010-03-17 00:00:00+00,LONG,610,0.0,0.1444706,-0.018324688
2010-04-27 00:00:00+00,LONG,2932,0.0,0.14175947,-0.006422879
2010-04-29 00:00:00+00,LONG,3013,0.0,0.15143779,-0.018528868
2010-04-30 00:00:00+00,LONG,3013,0.0,0.13322371,0.009519725
2010-05-03 00:00:00+00,LONG,498,0.0,0.15316528,0.014111883
2010-05-19 00:00:00+00,LONG,1195,0.0,0.13372709,0.01577394
2010-05-20 00:00:00+00,LONG,424,1.0,0.14841315,-0.008214992
2010-05-21 00:00:00+00,LONG,3236,0.0,0.12003488,0.016887434
2010-05-24 00:00:00+00,LONG,3236,0.92,0.11185363,0.010980553
2010-05-25 00:00:00+00,LONG,93,0.0,0.12574832,-5.064501E-4
2010-05-25 00:00:00+00,LONG,309,0.0,0.13284908,0.012285099
2010-05-25 00:00:00+00,LONG,424,0.896551724137931,0.15007032,-0.025084108
2010-05-25 00:00:00+00,LONG,2613,0.0,0.11747152,0.008806915
2010-05-25 00:00:00+00,LONG,631,1.0,0.15098076,-0.025879292
2010-05-25 00:00:00+00,LONG,2936,0.791198278055139,0.14159583,0.016481392
2010-05-25 00:00:00+00,LONG,897,0.4500193374969803,0.1292128,-0.01259835
2010-05-25 00:00:00+00,LONG,3116,1.0,0.11469972,0.016752908
2010-05-25 00:00:00+00,LONG,3236,0.88,0.11427754,-0.02028514
2010-05-25 00:00:00+00,LONG,3596,0.0,0.15151832,-0.010016107
2010-05-25 00:00:00+00,LONG,3824,0.3770898170934311,0.15153208,-0.0019119761
2010-05-25 00:00:00+00,LONG,1826,1.0,0.11787378,0.0014238571
2010-05-26 00:00:00+00,LONG,309,0.0,0.123630404,0.006123943
2010-05-26 00:00:00+00,LONG,2613,0.0,0.11165924,0.0022325313
2010-05-26 00:00:00+00,LONG,897,0.4222129650145366,0.12506081,-0.009606474
2010-05-26 00:00:00+00,LONG,3116,0.9545454545454546,0.13606721,-0.008475067
2010-05-26 00:00:00+00,LONG,1235,0.721005605084974,0.12326932,0.013387163
2010-05-26 00:00:00+00,LONG,3596,0.0,0.11728736,-0.003421535
2010-05-26 00:00:00+00,LONG,3811,0.6512603813194946,0.14224903,0.0011899495
2010-05-26 00:00:00+00,LONG,3824,0.39446517523567526,0.1176984,0.0036631285
2010-05-26 00:00:00+00,LONG,1826,0.9545454545454546,0.11382143,-0.0071955253
2010-05-27 00:00:00+00,LONG,808,0.0,0.12577225,0.008748322
2010-05-27 00:00:00+00,LONG,1235,0.6411833982581985,0.14350656,-0.010009771
2010-05-27 00:00:00+00,LONG,3646,0.9166666666666666,0.14255197,0.0012560836
2010-05-28 00:00:00+00,LONG,1235,0.5726083680156107,0.13321841,-0.01447373
2010-06-01 00:00:00+00,LONG,2482,0.0,0.14132701,0.0033500833
2010-06-01 00:00:00+00,LONG,2613,0.0,0.12112079,-0.02235642
2010-06-01 00:00:00+00,LONG,687,0.7521702716146272,0.14730768,0.013267961
2010-06-01 00:00:00+00,LONG,1167,0.84,0.13985372,6.9132337E-4
2010-06-01 00:00:00+00,LONG,3447,0.6905935533737213,0.14726159,0.005490815
2010-06-01 00:00:00+00,LONG,3811,0.4381090315919025,0.14595999,-0.018528914
2010-06-02 00:00:00+00,LONG,2482,0.0,0.14272363,-0.008069751
2010-06-02 00:00:00+00,LONG,1235,0.5555309306531268,0.12694131,-0.02365772
2010-06-02 00:00:00+00,LONG,3447,0.5965404114709557,0.14188376,-0.017091218
2010-06-02 00:00:00+00,LONG,3646,0.0,0.14417513,-0.01563401
2010-06-03 00:00:00+00,LONG,2482,0.0,0.13644154,-0.0064891903
2010-06-03 00:00:00+00,LONG,3646,0.0,0.1432949,-0.018182226
2010-06-04 00:00:00+00,LONG,2482,0.056483667882966083,0.116289176,0.016376559
2010-06-04 00:00:00+00,LONG,558,0.6666666666666667,0.12777211,-0.01782269
2010-06-04 00:00:00+00,LONG,687,0.7294647528816607,0.1366079,0.0054006036
2010-06-04 00:00:00+00,LONG,1167,0.72,0.12375189,0.0013232918
2010-06-04 00:00:00+00,LONG,3447,0.6099348066663894,0.12354478,-0.016359197
2010-06-04 00:00:00+00,LONG,3811,0.4845196697973198,0.14336486,-0.023348408
2010-06-04 00:00:00+00,LONG,1922,0.6086956521739131,0.15305722,-0.01898034
2010-06-07 00:00:00+00,LONG,687,0.7036534127874706,0.13328864,-1.6846773E-4
2010-06-07 00:00:00+00,LONG,2936,0.6799999999999999,0.14807779,-0.0010829826
2010-06-07 00:00:00+00,LONG,897,0.3351245031748912,0.12893985,-0.021287598
2010-06-07 00:00:00+00,LONG,1167,0.6799999999999999,0.12377307,-0.004946772
2010-06-07 00:00:00+00,LONG,3447,0.6540691808808249,0.118201815,-0.017605057
2010-06-07 00:00:00+00,LONG,1684,0.6799999999999999,0.15437289,-0.0016764756
2010-06-07 00:00:00+00,LONG,3811,0.532197778494082,0.13656498,-0.018719908
2010-06-07 00:00:00+00,LONG,3815,0.0,0.13193375,-0.024564967
2010-06-07 00:00:00+00,LONG,1922,0.5123406874572195,0.15015498,-0.021027552
2010-06-08 00:00:00+00,LONG,386,1.0,0.14661591,0.016055042
2010-06-08 00:00:00+00,LONG,687,0.7692307692307693,0.14542888,-0.021076474
2010-06-08 00:00:00+00,LONG,2936,0.5777174618950184,0.1523879,-0.020510456
2010-06-08 00:00:00+00,LONG,3447,0.4640187037790666,0.11707578,-0.025276681
2010-06-08 00:00:00+00,LONG,3824,0.3595532011047403,0.11786482,-0.024809083
2010-06-09 00:00:00+00,LONG,386,0.9803921568627451,0.14861153,-0.001991082
2010-06-09 00:00:00+00,LONG,687,0.6053852442711414,0.14412324,-0.02486444
2010-06-09 00:00:00+00,LONG,2936,0.5594226667794594,0.14796512,-0.02436141
2010-06-09 00:00:00+00,LONG,1167,0.6,0.13978918,-0.023384402
2010-06-09 00:00:00+00,LONG,1463,0.9814814814814815,0.12863609,-0.015752211
2010-06-09 00:00:00+00,LONG,1684,0.6,0.15310366,-0.014439268
2010-06-29 00:00:00+00,LONG,2638,0.0,0.14987737,-0.01986194
2010-06-30 00:00:00+00,LONG,1280,0.0,0.14632796,-0.013223591
2010-06-30 00:00:00+00,LONG,1684,0.0,0.14509504,-0.024534948
2010-07-01 00:00:00+00,LONG,555,0.6631689161196879,0.1412657,-0.0037033774
2010-07-01 00:00:00+00,LONG,2638,0.0,0.12723774,-0.0034429487
2010-07-01 00:00:00+00,LONG,897,0.6515357359962382,0.11622876,-0.023737915
2010-07-01 00:00:00+00,LONG,995,0.0,0.110034466,-0.02201224
2010-07-01 00:00:00+00,LONG,1280,0.0,0.1459623,-0.02402767
2010-07-01 00:00:00+00,LONG,3378,1.0,0.11546542,-0.0094437925
2010-07-01 00:00:00+00,LONG,3853,1.0,0.14912957,-0.0037244968
2010-07-01 00:00:00+00,LONG,1819,1.0,0.12187671,-0.011558769
2010-07-02 00:00:00+00,LONG,2425,0.0,0.14831819,-0.025654914
2010-07-02 00:00:00+00,LONG,555,0.5302319905504101,0.1401947,-0.012709317
2010-07-02 00:00:00+00,LONG,2638,0.9642857142857143,0.120017886,-0.004234542
2010-07-02 00:00:00+00,LONG,3629,0.9655172413793104,0.14047098,-0.023267204
2010-07-02 00:00:00+00,LONG,3853,0.975,0.14157204,-0.0051592914
2010-07-02 00:00:00+00,LONG,1819,0.9714285714285714,0.11796114,-0.017351978
2010-07-06 00:00:00+00,LONG,2064,0.6444922857442862,0.14357361,-0.021005703
2010-07-06 00:00:00+00,LONG,76,0.92,0.1461224,-0.024026947
2010-07-06 00:00:00+00,LONG,2638,0.0,0.12408896,-0.019606343
2010-07-06 00:00:00+00,LONG,1258,1.0,0.11000985,0.017993758
2010-07-06 00:00:00+00,LONG,3378,0.2696805926506898,0.1205605,-0.01908714
2010-07-06 00:00:00+00,LONG,3686,0.8988051117317383,0.13157915,-0.009639774
2010-07-06 00:00:00+00,LONG,3853,0.95,0.13780053,-0.008806451
2010-07-07 00:00:00+00,LONG,4070,1.0,0.12966119,-0.0031299565
2010-07-08 00:00:00+00,LONG,3716,0.2795730644196995,0.13656083,-0.020677855
2010-07-08 00:00:00+00,LONG,4070,0.0,0.13243027,-0.019379623
2010-07-09 00:00:00+00,LONG,3716,0.336063944988868,0.13267496,-0.020769509
2010-07-12 00:00:00+00,LONG,3716,0.2823080703554016,0.120921016,-0.010399329
2010-07-12 00:00:00+00,LONG,4070,0.7276864332581613,0.12501734,-0.01902734
2010-07-14 00:00:00+00,LONG,3716,0.32610156287359715,0.10989532,-0.02546409
2010-07-16 00:00:00+00,LONG,3049,0.23264082266715908,0.13369265,-0.025219519
2010-07-21 00:00:00+00,LONG,2568,0.23771859661470499,0.10937614,-0.024687223
2010-07-29 00:00:00+00,LONG,937,0.0,0.12399577,-0.010829431
2010-08-06 00:00:00+00,LONG,1633,0.6144363013921856,0.14178969,7.066061E-4
2010-08-09 00:00:00+00,LONG,1633,0.5710882486155539,0.14075516,-0.0070930696
2010-08-10 00:00:00+00,LONG,1633,0.5417037991550423,0.14480309,-0.01845043
2010-08-10 00:00:00+00,LONG,1985,0.0,0.11861257,-0.023230398
2010-08-11 00:00:00+00,LONG,397,0.0,0.13052887,-0.021008167
2010-08-11 00:00:00+00,LONG,1633,0.5200921802716164,0.13711454,-0.01707582
2010-08-11 00:00:00+00,LONG,3791,0.0,0.14835405,-0.0071312115
2010-08-12 00:00:00+00,LONG,397,1.0,0.12828414,-0.020208944
2010-08-13 00:00:00+00,LONG,234,0.0,0.14009957,-0.019370427
2010-08-24 00:00:00+00,LONG,2230,1.0,0.13494939,-0.006621697
2010-08-24 00:00:00+00,LONG,219,0.0,0.115879975,0.0068561784
2010-08-24 00:00:00+00,LONG,1141,1.0,0.13012931,-0.0015328797
2010-08-24 00:00:00+00,LONG,3275,0.6136114257583607,0.14630204,-0.022150965
2010-08-24 00:00:00+00,LONG,3681,0.0,0.14314763,-0.011466116
2010-08-25 00:00:00+00,LONG,335,1.0,0.13877338,0.0103034675
2010-08-25 00:00:00+00,LONG,411,0.45240774847513127,0.109853335,-0.0016803999
2010-08-25 00:00:00+00,LONG,870,1.0,0.12501287,0.009702311
2010-08-25 00:00:00+00,LONG,1141,0.9803921568627451,0.12523638,-0.0049622003
2010-08-25 00:00:00+00,LONG,3791,0.0,0.11291561,0.009250984
2010-08-26 00:00:00+00,LONG,335,0.9830508474576272,0.13013525,0.0146314
2010-08-26 00:00:00+00,LONG,411,0.4414778580288637,0.11233146,-0.015074167
2010-08-26 00:00:00+00,LONG,870,0.8015319177135021,0.11879085,0.0053045703
2010-08-26 00:00:00+00,LONG,1108,0.9166666666666666,0.11240678,0.011465
2010-08-26 00:00:00+00,LONG,1141,0.9607843137254902,0.12254801,-0.009255842
2010-08-26 00:00:00+00,LONG,3791,0.0,0.11426088,8.79436E-4
2010-08-27 00:00:00+00,LONG,335,0.962962962962963,0.14328037,-0.025280472
2010-08-30 00:00:00+00,LONG,335,0.9491525423728814,0.1286415,-0.008293385
2010-08-30 00:00:00+00,LONG,1141,0.9215686274509804,0.12813519,-0.020986639
2010-08-30 00:00:00+00,LONG,3791,0.0,0.12954807,-0.018088605
2010-08-31 00:00:00+00,LONG,335,0.9259259259259259,0.1244794,-0.013666179
2010-08-31 00:00:00+00,LONG,411,0.5067537270522341,0.11256482,-0.020016812
2010-08-31 00:00:00+00,LONG,664,1.0,0.11871166,-0.006471195
2010-08-31 00:00:00+00,LONG,3275,0.512895074496262,0.13880582,-0.025140254
2010-08-31 00:00:00+00,LONG,1303,0.5545641944413721,0.13716711,0.014196245
2010-08-31 00:00:00+00,LONG,3791,0.49507802816155166,0.12677284,-0.017660657
2010-09-01 00:00:00+00,LONG,2028,0.0,0.12199165,-0.00568989
2010-09-02 00:00:00+00,LONG,2028,0.0,0.11520469,-0.02551002
2010-09-09 00:00:00+00,LONG,3742,0.39931163086743204,0.11041551,-0.02299064
2010-09-10 00:00:00+00,LONG,3742,0.7253038924455795,0.119107,-0.023145584
2010-09-30 00:00:00+00,LONG,4215,0.6238169314139518,0.12075968,-0.015443641
2010-10-01 00:00:00+00,LONG,4215,0.5653110632015208,0.12817132,-0.0220217
2010-10-04 00:00:00+00,LONG,4215,0.5695368337502213,0.12568712,-0.019905731
2010-10-05 00:00:00+00,LONG,4215,0.5049238087271058,0.12535036,-0.019692509
2010-10-07 00:00:00+00,LONG,2070,0.9,0.11709489,-0.02535677
2010-10-18 00:00:00+00,LONG,4215,0.41513890319916813,0.12381849,-0.02198954
2010-10-19 00:00:00+00,LONG,4215,0.4341779262937221,0.11673866,-0.018249275
2010-10-20 00:00:00+00,LONG,4215,0.40720531125966775,0.12095694,-0.023903638
2010-10-25 00:00:00+00,LONG,759,0.0,0.13358144,-0.013222978
2010-11-09 00:00:00+00,LONG,4013,0.0,0.1347242,-0.012641017
2010-11-11 00:00:00+00,LONG,2421,1.0,0.14162247,-0.003453412
2010-11-12 00:00:00+00,LONG,2421,0.697194967426864,0.13915172,-0.018700227
2010-11-12 00:00:00+00,LONG,641,0.0,0.14465111,-0.02370087
2010-11-12 00:00:00+00,LONG,862,0.0,0.15236071,-0.014502196
2010-11-12 00:00:00+00,LONG,3645,0.14432949802798423,0.13100192,-0.020926094
2010-11-15 00:00:00+00,LONG,641,0.00821534550853881,0.14192554,-0.0142788645
2010-11-16 00:00:00+00,LONG,562,0.0,0.12272632,-0.007854771
2010-11-16 00:00:00+00,LONG,641,0.0,0.12788488,0.008354605
2010-11-16 00:00:00+00,LONG,3343,0.3406536906971212,0.15147102,0.0045199073
2010-11-16 00:00:00+00,LONG,1324,0.0,0.12414472,-0.0023050369
2010-11-16 00:00:00+00,LONG,3645,0.0,0.13721667,-0.02236973
2010-11-16 00:00:00+00,LONG,3912,0.6196940124099621,0.13344555,-0.024381364
2010-11-17 00:00:00+00,LONG,3645,0.14982913846410892,0.13316232,-0.017747836
2010-11-17 00:00:00+00,LONG,3912,0.6406409183123148,0.13671744,-0.02049246
2010-11-18 00:00:00+00,LONG,3100,0.8083222734147698,0.11048787,-0.008265768
2010-11-19 00:00:00+00,LONG,3100,0.7692959629390959,0.115064085,-0.019416463
2010-11-19 00:00:00+00,LONG,3645,0.07305799580892473,0.14982489,-0.022662828
2010-11-23 00:00:00+00,LONG,3100,0.7661160300058274,0.11323218,-0.019282445
2010-11-23 00:00:00+00,LONG,3629,1.0,0.12186448,-0.0015744918
2010-11-23 00:00:00+00,LONG,1668,0.46654598103154926,0.14925286,-0.02168641
2010-11-23 00:00:00+00,LONG,4086,0.84095915318572,0.10940784,0.012939787
2010-11-23 00:00:00+00,LONG,2042,1.0,0.109876126,-0.024850452
2010-11-24 00:00:00+00,LONG,4086,0.7024474336601483,0.12830089,-0.0062444815
2010-11-26 00:00:00+00,LONG,4086,0.7350724408415764,0.11299238,0.011402843
2010-11-29 00:00:00+00,LONG,1298,0.9348260124067249,0.15107375,0.003027385
2010-11-29 00:00:00+00,LONG,4086,0.4679364671365295,0.1289547,-0.011323798
2010-11-30 00:00:00+00,LONG,4122,0.7800237927914602,0.11877663,0.0032716757
2010-11-30 00:00:00+00,LONG,4197,1.0,0.13692938,-0.015335665
2010-11-30 00:00:00+00,LONG,687,0.5469915120433154,0.1502924,-0.021350265
2010-11-30 00:00:00+00,LONG,3100,0.5713108365956713,0.110234246,-0.02040015
2010-11-30 00:00:00+00,LONG,1175,0.5167748550335199,0.1185165,-0.024104526
2010-11-30 00:00:00+00,LONG,1298,0.9722222222222222,0.13462459,0.008889298
2010-11-30 00:00:00+00,LONG,4086,0.4825679202871324,0.12987696,-0.014261624
2010-12-01 00:00:00+00,LONG,4122,0.7184290364388101,0.13315353,-0.0072606746
2010-12-01 00:00:00+00,LONG,622,0.0,0.11246115,-0.019131668
2010-12-01 00:00:00+00,LONG,3890,0.6656744531694597,0.11654949,-0.021822115
2010-12-01 00:00:00+00,LONG,4086,0.6977070734725219,0.1363315,-0.022801528
2010-12-02 00:00:00+00,LONG,4122,0.6526174981512464,0.15422253,-0.020635517
2010-12-02 00:00:00+00,LONG,914,1.1102230246251565E-16,0.12073904,-0.019724933
2010-12-02 00:00:00+00,LONG,1184,0.6296862100918494,0.12426098,-0.020453785
2010-12-03 00:00:00+00,LONG,4122,0.6518943768743752,0.15209651,-0.015975434
2010-12-06 00:00:00+00,LONG,4122,0.6736472571235631,0.1506952,-0.013961587
2010-12-06 00:00:00+00,LONG,1184,0.5867140481392205,0.127735,-0.023036296
2010-12-06 00:00:00+00,LONG,1205,0.6782661928439739,0.11268639,-0.002942298
2010-12-07 00:00:00+00,LONG,1205,0.42558639626455635,0.11262014,-0.01011832
2010-12-08 00:00:00+00,LONG,304,1.0,0.15235054,-0.02106426
2010-12-08 00:00:00+00,LONG,1205,0.5886073681599651,0.11572424,-0.019789105
2010-12-15 00:00:00+00,LONG,1919,0.6413791626763526,0.11171779,-0.010790203
2010-12-16 00:00:00+00,LONG,641,0.9217579795324963,0.1453775,-0.013329702
2010-12-16 00:00:00+00,LONG,3100,0.4444444444444444,0.12677453,-0.024548912
2010-12-16 00:00:00+00,LONG,1919,0.6291265296880892,0.11509962,-0.010849691
2010-12-16 00:00:00+00,LONG,4049,0.8140095515749883,0.1409446,-0.0033065411
2010-12-17 00:00:00+00,LONG,1832,0.0,0.1289056,-0.024964707
2010-12-17 00:00:00+00,LONG,1919,0.5710702502320341,0.1363146,-0.023635942
2010-12-17 00:00:00+00,LONG,4049,0.7628280927209877,0.14916745,-0.019535653
2010-12-20 00:00:00+00,LONG,405,0.5385434106221041,0.14632891,-0.0046768514
2010-12-20 00:00:00+00,LONG,1832,0.0,0.12903619,-0.021879843
2010-12-20 00:00:00+00,LONG,1919,0.5724377286941904,0.13717046,-0.02231988
2010-12-21 00:00:00+00,LONG,405,0.9090909090909091,0.14192776,-0.008170845
2010-12-21 00:00:00+00,LONG,555,0.7534391089651044,0.14551778,-4.8315304E-4
2010-12-21 00:00:00+00,LONG,1832,0.0,0.1309296,-0.021046132
2010-12-21 00:00:00+00,LONG,1919,0.5423087330853132,0.13596545,-0.021539234
2010-12-22 00:00:00+00,LONG,405,0.8636363636363636,0.13566564,-0.009314216
2010-12-22 00:00:00+00,LONG,555,0.6789498491477045,0.14647673,-0.006890831
2010-12-22 00:00:00+00,LONG,1832,0.8620689655172413,0.1183892,-0.010304176
2010-12-22 00:00:00+00,LONG,1919,0.5323811211016581,0.13827118,-0.02270996
2010-12-23 00:00:00+00,LONG,405,0.524077022316386,0.1381602,-0.016989255
2010-12-23 00:00:00+00,LONG,555,0.6423579877381657,0.13320504,9.010818E-4
2010-12-23 00:00:00+00,LONG,1832,0.0,0.12527494,-0.017269267
2010-12-27 00:00:00+00,LONG,405,0.7727272727272727,0.1350497,-0.018644935
2010-12-27 00:00:00+00,LONG,555,0.5524809577557283,0.1311703,-0.0035385466
2010-12-27 00:00:00+00,LONG,1832,0.0,0.1272661,-0.019629937
2010-12-28 00:00:00+00,LONG,405,0.7272727272727273,0.13027029,-0.018060066
2010-12-28 00:00:00+00,LONG,555,0.4807460683799955,0.14319223,-0.021432115
2010-12-29 00:00:00+00,LONG,405,0.38581833032480617,0.13372163,-0.023229303
2010-12-29 00:00:00+00,LONG,555,0.609975854926628,0.14278772,-0.02325871
2010-12-29 00:00:00+00,LONG,1867,0.8297872340425532,0.10908557,-0.016907167
2010-12-30 00:00:00+00,LONG,405,0.6363636363636364,0.1296681,-0.02270258
2010-12-30 00:00:00+00,LONG,555,0.504606540202131,0.13842729,-0.022132287
2010-12-30 00:00:00+00,LONG,1867,0.8085106382978724,0.113211766,-0.014645353
2010-12-31 00:00:00+00,LONG,405,0.4182684617849317,0.13152666,-0.02567987
2010-12-31 00:00:00+00,LONG,1867,0.7872340425531915,0.12296459,-0.0188813
2011-01-04 00:00:00+00,LONG,3447,0.0,0.15044282,-0.022870017
2011-01-07 00:00:00+00,LONG,3811,1.0,0.13858865,0.008560411
2011-01-10 00:00:00+00,LONG,3330,1.0,0.124329895,-0.024975657
2011-01-10 00:00:00+00,LONG,3811,0.96875,0.15362857,-0.0023487816
2011-01-18 00:00:00+00,LONG,2961,0.0,0.11432871,-0.025658915
2011-01-27 00:00:00+00,LONG,2569,0.04790525301898489,0.112564325,-0.010322212
2011-01-27 00:00:00+00,LONG,1423,0.0,0.13039026,-0.0022021867
2011-01-28 00:00:00+00,LONG,2569,0.15235373236712538,0.11529971,-0.015349764
2011-01-28 00:00:00+00,LONG,3142,1.0,0.15257913,0.012127325
2011-01-28 00:00:00+00,LONG,1423,0.0,0.1250997,0.0047800615
2011-01-31 00:00:00+00,LONG,356,0.14088105204199616,0.124963626,-0.0040582754
2011-01-31 00:00:00+00,LONG,2569,0.05437296782100895,0.11689608,-0.017052958
2011-01-31 00:00:00+00,LONG,1423,0.0,0.119030036,0.010043746
2011-02-01 00:00:00+00,LONG,1423,0.0,0.1194819,-0.012108248
2011-02-02 00:00:00+00,LONG,3142,1.0,0.14738077,0.004119642
2011-02-07 00:00:00+00,LONG,1633,0.495757002502647,0.12584326,-0.021006243
2011-03-02 00:00:00+00,LONG,4049,0.0,0.11264713,-0.024601303
2011-03-04 00:00:00+00,LONG,2993,0.22898800546820575,0.14433448,-1.3089237E-4
2011-03-04 00:00:00+00,LONG,3744,0.1740217905848811,0.13661736,-0.008123873
2011-03-07 00:00:00+00,LONG,2993,0.21567324633633253,0.11443734,0.0040201503
2011-03-07 00:00:00+00,LONG,1205,0.6548710349815738,0.14267999,0.005646788
2011-03-07 00:00:00+00,LONG,3744,0.06301893698548772,0.119906634,-0.007125546
2011-03-09 00:00:00+00,LONG,1205,0.569057201664715,0.14593259,-0.0029219917
2011-03-10 00:00:00+00,LONG,1205,0.5451147894721834,0.13274793,-0.011669652
2011-03-15 00:00:00+00,LONG,3293,0.6038191471976013,0.1249833,-0.021964986
2011-03-16 00:00:00+00,LONG,4128,0.6104033424360013,0.13665473,-0.009896158
2011-03-16 00:00:00+00,LONG,2262,0.6585881400752718,0.112279356,0.0066825054
2011-03-16 00:00:00+00,LONG,245,0.49181174404405786,0.14875737,0.007022308
2011-03-16 00:00:00+00,LONG,2410,1.0,0.15283954,-0.016961116
2011-03-16 00:00:00+00,LONG,395,1.0,0.11558814,0.002281187
2011-03-16 00:00:00+00,LONG,2482,0.41256523623337626,0.12172888,-0.022968635
2011-03-16 00:00:00+00,LONG,2716,0.46542322066507985,0.15379313,0.0044073258
2011-03-16 00:00:00+00,LONG,845,0.0,0.1466523,-0.024151385
2011-03-16 00:00:00+00,LONG,1184,0.0,0.12565999,-0.022935864
2011-03-16 00:00:00+00,LONG,1205,0.6896551724137931,0.12764736,-0.016212022
2011-03-16 00:00:00+00,LONG,3293,0.6324828978317447,0.11553436,-0.0075149206
2011-03-16 00:00:00+00,LONG,3521,1.0,0.113174155,0.009486787
